,Concept_ID,hu,ja
860,aufgehen[Sonne]::V,kel,出る
861,untergehen[Sonne]::V,lemegy,沈む
862,scheinen[Sonne]::V,süt,輝く
863,donnern::V,dörög,雷が鳴る
864,wehen::V,fúj,吹く
865,strömen::V,áramlik,流れる
866,fließen::V,folyik,流れる
867,sich drehen::V,forog,回転する
868,schwanken::V,inog,揺れる
869,schwanken::V,ingadozik,揺れる
870,schwingen::V,leng,振動する
871,fallen::V,esik,落ちる
872,brennen::V,ég,燃える
873,rauchen::V,füstöl,煙を出す
874,regnen::V,esik,雨が降る
875,gefrieren::V,megfagy,凍る
876,tauen::V,olvad,溶ける
877,schmelzen::V,olvad,溶ける
878,schmelzen::V,elolvad,溶ける
879,trocknen::V,szárad,乾く
880,sieden::V,forr,沸く
881,faulen::V,rothad,腐る
882,verfaulen::V,elrothad,朽ちる
883,verfaulen::V,megrothad,朽ちる
884,reißen::V,szakad,切れる
885,versinken::V,süllyed,沈む
886,versinken::V,elsüllyed,沈む
887,vergehen::V,múlik,経つ
888,vergehen::V,elmúlik,経つ
889,erscheinen::V,feltűnik,現れる
890,erscheinen::V,megjelenik,現れる
891,verschwinden::V,letűnik,消える
892,sinken::V,süllyed,下がる
893,abnehmen::V,apad,減る
894,abnehmen::V,csökken,減る
895,zunehmen::V,növekszik,増える
896,zunehmen::V,gyarapszik,増える
897,steigen::V,emelkedik,上がる
898,wachsen::V,nő,伸びる
899,wachsen::V,terem,伸びる
900,wachsen::V,növekszik,伸びる
901,glänzen::V,ragyog,輝く
902,glänzen::V,fénylik,輝く
903,funkeln::V,csillog,ぴかぴか光る
904,funkeln::V,tündöklik,ぴかぴか光る
905,lärmen::V,lármázik,騒ぐ
906,läuten::V,cseng,鳴る
907,klingeln::V,csenget,鳴る
908,klirren::V,csörömpöl,がらんがらんと鳴る
909,brausen::V,zúg,逆巻く
910,brausen::V,morajlik,逆巻く
911,rauschen::V,zúg,戦ぐ
912,klingen::V,hangzik,鳴る
913,bellen::V,ugat,吠える
914,heulen::V,bőg,きゃんきゃん鳴く
915,heulen::V,üvölt,きゃんきゃん鳴く
916,blasen::V,fúj,吹く
917,pfeifen::V,fütyül,口笛を吹く
918,schreien::V,kiált,叫ぶ
919,schreien::V,kiabál,叫ぶ
920,stöhnen::V,nyög,うめく
921,zittern::V,remeg,震える
922,zittern::V,reszket,震える
923,leben::V,él,生きている
924,geboren werden::V,születik,生まれる
925,atmen::V,lélegzik,呼吸する
926,trinken::V,iszik,飲む
927,essen::V,eszik,食べる
928,schlucken::V,nyel,飲み込む
929,müde werden::V,elfárad,眠くなる
930,müde werden::V,kifárad,眠くなる
931,einschlafen::V,elalszik,寝付く
932,schlafen::V,alszik,眠る
933,aufwachen::V,felébred,目が覚める
934,aufstehen::V,felkel,起きる
935,sich erholen::V,pihen,休養する
936,krank werden::V,megbetegedik,病気になる
937,krank werden::V,belebetegszik,病気になる
938,krank sein::V,betegeskedik,病気である
939,schmerzen::V,fáj,痛む
940,husten::V,köhög,咳をする
941,genesen::V,meggyógyul,元気になる
942,sterben::V,hal,死ぬ
943,sterben::V,hal,亡くなる
944,umkommen::V,elpusztul,死亡する
945,sich bewegen::V,mozog,移動する
946,sich rühren::V,mozdul,動く
947,sich erheben::V,feláll,立ち上がる
948,sich erheben::V,felemelkedik,立ち上がる
949,sich setzen::V,ül,座る
950,sich setzen::V,leül,座る
951,hinfallen::V,bukik,転ぶ
952,hinfallen::V,elesik,転ぶ
953,laufen::V,jár,歩く
954,schreiten::V,lép,跨ぐ
955,spazierengehen::V,sétál,散歩する
956,eilen::V,siet,急ぐ
957,sich beeilen::V,siet,焦る
958,sausen::V,robog,疾駆する
959,rennen::V,fut,走る
960,rennen::V,szalad,走る
961,springen::V,ugrik,跳ぶ
962,klettern::V,kúszik,よじ登る
963,schaukeln::V,hintázik,ぶらんこに乗る
964,kriechen::V,kúszik,這う
965,schwimmen::V,úszik,泳ぐ
966,tauchen::V,merül,潜る
967,rudern::V,evez,漕ぐ
968,fahren::V,jár,行く
969,fahren::V,jár,乗車する
970,fahren::V,megy,行く
971,fahren::V,megy,乗車する
972,fahren::V,utazik,行く
973,fahren::V,utazik,乗車する
974,fliegen::V,száll,飛ぶ
975,gehen::V,megy,行く
976,weggehen::V,elmegy,立ち去る
977,abfahren::V,indul,出発する
978,anhalten::V,megáll,止まる
979,hineingehen::V,bemegy,入る
980,eintreten::V,belép,中に入る
981,kommen::V,jön,来る
982,ankommen::V,érkezik,着く
983,ankommen::V,érkezik,到着する
984,ankommen::V,megérkezik,着く
985,ankommen::V,megérkezik,到着する
986,zurückkommen::V,visszajön,帰る
987,bleiben::V,marad,留まる
988,bleiben::V,megmarad,留まる
989,warten::V,vár,待つ
990,warten::V,várakozik,待つ
991,erwarten::V,vár,期待する
992,erwarten::V,megvár,期待する
993,suchen::V,kutat,探る
994,finden::V,talál,見つける
995,versuchen::V,megpróbál,試す
996,versuchen::V,megkísérel,試す
997,vorbereiten::V,előkészít,準備する
998,lieben::V,szeret,愛する
999,mögen::V,szeret,好きである
1000,lachen::V,nevet,笑う
1001,rühren::V,mozdít,感情を動かす
1002,weinen::V,sír,泣く
1003,schimpfen::V,szid,叱る
1004,schimpfen::V,szitkozódik,叱る
1005,sich ärgern::V,mérgelődik,怒る
1006,sich ärgern::V,mérgelődik,腹を立てる
1007,sich ärgern::V,bosszankodik,怒る
1008,sich ärgern::V,bosszankodik,腹を立てる
1009,sich fürchten::V,fél,怖がる
1010,sich fürchten::V,retteg,怖がる
1011,fürchten::V,fél,恐れる
1012,fliehen::V,menekül,逃げる
1013,flüchten::V,elmenekül,逃亡する
1014,sehen::V,néz,見る
1015,anschauen::V,megnéz,眺める
1016,ansehen::V,néz,見る
1017,ansehen::V,ránéz,見る
1018,ansehen::V,megnéz,見る
1019,hören::V,hall,聞く
1020,zuhören::V,hallgat,聴く
1021,zuhören::V,meghallgat,聴く
1022,probieren::V,kóstol,食べてみる
1023,probieren::V,megkóstol,食べてみる
1024,riechen::V,szagol,気取る
1025,fühlen::V,érez,感じる
1026,scheinen::V,tűnik,ように見える
1027,scheinen::V,látszik,ように見える
1028,zu sehen sein::V,mutatkozik,見える
1029,vernehmen::V,hall,承る
1030,frieren::V,fázik,寒気がする
1031,tun::V,csinál,する
1032,tun::V,cselekszik,する
1033,können::V,tud,出来る
1034,wollen::V,akar,-たい
1035,anfangen::V,kezd,始める
1036,beenden::V,befejez,終える
1037,aufhören::V,megszűnik,止める
1038,gelingen::V,sikerül,成功する
1039,geraten::V,kerül,当たる
1040,geraten::V,jut,当たる
1041,öffnen::V,nyit,開く
1042,öffnen::V,nyit,開ける
1043,öffnen::V,kinyit,開く
1044,öffnen::V,kinyit,開ける
1045,schließen::V,csuk,閉める
1046,schließen::V,becsuk,閉める
1047,stellen::V,állít,置く
1048,stellen::V,állít,据える
1049,stellen::V,helyez,置く
1050,stellen::V,helyez,据える
1051,setzen::V,ültet,座らせる
1052,setzen::V,helyez,座らせる
1053,legen::V,tesz,置く
1054,legen::V,fektet,置く
1055,berühren::V,érint,触る
1056,berühren::V,érint,触れる
1057,verbinden::V,beköt,結びつける
1058,verbinden::V,összeköt,結びつける
1059,bedecken::V,betakar,覆う
1060,bedecken::V,beborít,覆う
1061,aufhängen::V,felakaszt,掛ける
1062,anzünden::V,gyújt,燃やす
1063,anzünden::V,gyújt,火をつける
1064,anzünden::V,meggyújt,燃やす
1065,anzünden::V,meggyújt,火をつける
1066,aufheben::V,felemel,拾う
1067,zurücklassen::V,hátrahagy,残す
1068,verlieren::V,veszít,無くす
1069,verlieren::V,elveszít,無くす
1070,fallen lassen::V,elejt,落とす
1071,machen::V,tesz,作る
1072,machen::V,csinál,作る
1073,herstellen::V,gyárt,製造する
1074,herstellen::V,előállít,製造する
1075,bauen::V,épít,建設する
1076,reparieren::V,javít,直す
1077,reparieren::V,javít,修理する
1078,reparieren::V,kijavít,直す
1079,reparieren::V,kijavít,修理する
1080,reparieren::V,megjavít,直す
1081,reparieren::V,megjavít,修理する
1082,verbessern::V,megjavít,改良する
1083,ändern::V,változtat,変える
1084,ändern::V,megváltoztat,変える
1085,graben::V,ás,掘る
1086,beugen::V,meghajt,折る
1087,biegen::V,hajlít,曲げる
1088,drehen::V,forgat,回す
1089,wenden::V,fordít,裏返す
1090,wenden::V,megfordít,裏返す
1091,umdrehen::V,megfordít,裏返す
1092,umdrehen::V,megforgat,裏返す
1093,heben::V,emel,挙げる
1094,hochheben::V,felemel,持ち上げる
1095,ergreifen::V,megfog,取り上げる
1096,halten::V,tart,持つ
1097,drücken::V,nyom,押す
1098,drücken::V,megnyom,押す
1099,schieben::V,tol,ずらす
1100,kratzen::V,vakar,引っ掻く
1101,lecken::V,nyal,なめる
1102,beißen::V,harap,噛む
1103,abreißen::V,letép,剝ぎ取る
1104,abschneiden::V,levág,切り取る
1105,binden::V,köt,縛る
1106,binden::V,kötöz,縛る
1107,stecken::V,dug,差し込む
1108,brechen::V,tör,破る
1109,brechen::V,eltör,破る
1110,klopfen::V,kopogtat,とんとん叩く
1111,hauen::V,vág,叩く
1112,hauen::V,levág,叩く
1113,kleben::V,tapaszt,貼る
1114,kleben::V,tapaszt,くっ付ける
1115,reiben::V,dörzsöl,擦る
1116,reiben::V,súrol,擦る
1117,streichen::V,simít,塗る
1118,schleifen::V,fen,研ぐ
1119,schleifen::V,csiszol,研ぐ
1120,schleifen::V,köszörül,研ぐ
1121,schneiden::V,vág,切る
1122,schneiden::V,szel,切る
1123,schneiden::V,metsz,切る
1124,rütteln::V,ráz,揺さぶる
1125,schütteln::V,ráz,振る
1126,schütteln::V,ráz,揺さぶる
1127,schütteln::V,megráz,振る
1128,schütteln::V,megráz,揺さぶる
1129,schwenken::V,lóbál,振る
1130,schwenken::V,lobogtat,振る
1131,schütten::V,önt,注ぐ
1132,füllen::V,tölt,いっぱいにする
1133,füllen::V,megtölt,いっぱいにする
1134,einwickeln::V,becsavar,包む
1135,tragen::V,hord,運ぶ
1136,schleppen::V,vonszol,引きずる
1137,ziehen::V,húz,引く
1138,aufbewahren::V,megőriz,預かる
1139,werfen::V,dob,投げる
1140,werfen::V,hajít,投げる
1141,fangen::V,fog,受ける
1142,packen::V,megragad,掴む
1143,verstecken::V,eldug,隠す
1144,verstecken::V,elrejt,隠す
1145,teilen::V,oszt,分ける
1146,teilen::V,megoszt,分ける
1147,schicken::V,küld,送る
1148,bringen::V,hoz,持って行く
1149,bringen::V,visz,持って行く
1150,hinzufügen::V,hozzáad,加える
1151,bekommen::V,kap,得る
1152,bekommen::V,megkap,得る
1153,erhalten::V,kap,受ける
1154,erhalten::V,megkap,受ける
1155,nehmen::V,vesz,取る
1156,wählen::V,választ,選ぶ
1157,auswählen::V,kiválaszt,選ぶ
1158,bewahren::V,megtart,保存する
1159,behindern::V,akadályoz,妨害する
1160,behindern::V,gátol,妨害する
1161,verderben::V,elront,台無しにする
1162,beschädigen::V,rongál,損傷する
1163,zerbrechen::V,eltör,割る
1164,zerbrechen::V,széttör,割る
1165,zerbrechen::V,kettétör,割る
1166,zerreißen::V,eltép,引き裂く
1167,zerreißen::V,széttép,引き裂く
1168,zerstören::V,elpusztít,破壊する
1169,verbrennen::V,éget,焼く
1170,verbrennen::V,eléget,焼く
1171,geben::V,ad,上げる
1172,reichen::V,nyújt,渡す
1173,schenken::V,ajándékoz,贈る
1174,versprechen::V,ígér,約束する
1175,wünschen::V,kíván,望む
1176,loben::V,dicsér,褒める
1177,küssen::V,csókol,キスする
1178,wiegen::V,ringat,揺する
1179,zudecken::V,betakar,覆う
1180,wecken::V,kelt,起こす
1181,wecken::V,ébreszt,起こす
1182,zeigen::V,mutat,見せる
1183,führen::V,visz,案内する
1184,führen::V,vezet,案内する
1185,lehren::V,tanít,教える
1186,unterrichten::V,tanít,通知する
1187,aufziehen::V,felnevel,育てる
1188,leiten::V,vezet,導く
1189,leiten::V,vezérel,導く
1190,antreiben::V,hajt,励ます
1191,lassen::V,-tat,～させる
1192,lassen::V,-at,～させる
1193,einladen::V,meghív,誘う
1194,einladen::V,meghív,招待する
1195,vereinigen::V,egyesít,一つにする
1196,besuchen::V,látogat,訪ねる
1197,treffen::V,talál,出会う
1198,sich versammeln::V,gyülekezik,集まる
1199,sich versammeln::V,összegyűlik,集まる
1200,spielen::V,játszik,遊ぶ
1201,singen::V,énekel,歌う
1202,tanzen::V,táncol,踊る
1203,sich trennen::V,elválik,別れる
1204,verlassen::V,elhagy,別れる
1205,retten::V,ment,救う
1206,retten::V,ment,助ける
1207,bewachen::V,őriz,見張る
1208,bewachen::V,őriz,軽微する
1209,schützen::V,óv,保護する
1210,schützen::V,véd,保護する
1211,verteidigen::V,véd,守る
1212,sich schlagen::V,verekszik,殴る
1213,schießen::V,lő,撃つ
1214,siegen::V,győz,勝つ
1215,ärgern::V,bosszant,怒らせる
1216,schlagen::V,üt,殴る
1217,schlagen::V,ver,殴る
1218,treten::V,rúg,蹴る
1219,stechen::V,döf,突く
1220,stechen::V,szúr,突く
1221,stoßen::V,lök,突く
1222,stehlen::V,lop,盗る
1223,stören::V,zavar,構う
1224,belästigen::V,zaklat,邪魔する
1225,verbergen::V,rejt,隠す
1226,verbergen::V,elrejt,隠す
1227,täuschen::V,megtéveszt,だます
1228,betrügen::V,csal,だます
1229,töten::V,öl,殺す
1230,wohnen::V,lakik,住む
1231,arbeiten::V,dolgozik,働く
1232,sammeln::V,szed,集める
1233,sammeln::V,szed,収集する
1234,sammeln::V,gyűjt,集める
1235,sammeln::V,gyűjt,収集する
1236,pflücken::V,szed,摘む
1237,jagen::V,vadászik,狩りをする
1238,fischen::V,halászik,釣る
1239,fassen::V,fog,捕る
1240,hüten::V,őriz,放牧する
1241,hüten::V,legeltet,放牧する
1242,treiben::V,hajt,追う
1243,anbinden::V,köt,繋ぐ
1244,füttern::V,etet,餌をやる
1245,melken::V,fej,搾乳する
1246,hacken::V,vág,刻む
1247,gießen::V,öntöz,水をやる
1248,reifen::V,érik,熟す
1249,zubereiten::V,elkészít,調理する
1250,kochen::V,főz,煮る
1251,backen::V,süt,焼く
1252,braten::V,süt,焼く
1253,braten::V,süt,炒める
1254,umrühren::V,megkever,混ぜる
1255,stricken::V,köt,編む
1256,nähen::V,varr,縫う
1257,färben::V,fest,染める
1258,reinigen::V,tisztít,掃除する
1259,waschen::V,mos,洗う
1260,waschen::V,mos,洗濯する
1261,abwischen::V,letöröl,拭く
1262,spülen::V,mosogat,洗う
1263,spülen::V,mosogat,すすぐ
1264,fegen::V,söpör,掃除する
1265,kehren::V,söpör,掃く
1266,baden::V,fürdik,入浴する
1267,sich waschen::V,mosdik,洗う
1268,sich waschen::V,mosakszik,洗う
1269,ausziehen::V,levesz,脱ぐ
1270,anziehen::V,felölt,着る
1271,anziehen::V,felvesz,着る
1272,sich anziehen::V,öltözik,着る
1273,sich anziehen::V,felöltözik,着る
1274,kämmen::V,fésül,梳く
1275,schmücken::V,díszít,飾る
1276,sagen::V,mond,言う
1277,sprechen::V,beszél,話す
1278,reden::V,beszél,話す
1279,sich unterhalten::V,beszélget,話をする
1280,fragen::V,kérdez,聞く
1281,bitten::V,kér,頼む
1282,bitten::V,kér,お願いする
1283,erzählen::V,mesél,物語る
1284,erzählen::V,elbeszél,物語る
1285,mitteilen::V,közöl,伝える
1286,nennen::V,hív,名づける
1287,nennen::V,nevez,名づける
1288,rufen::V,hív,呼ぶ
1289,prahlen::V,dicsekszik,自慢する
1290,übersetzen::V,fordít,訳す
1291,denken::V,gondol,考える
1292,glauben::V,hisz,信じる
1293,bemerken::V,észrevesz,気が付く
1294,erkennen::V,ráismer,認識する
1295,erkennen::V,felismer,認識する
1296,begreifen::V,felfog,分かる
1297,verstehen::V,ért,聞き取る
1298,verstehen::V,megért,聞き取る
1299,lernen::V,tanul,学ぶ
1300,lernen::V,tanul,勉強する
1301,lernen::V,megtanul,学ぶ
1302,lernen::V,megtanul,勉強する
1303,wissen::V,tud,知っている
1304,sich erinnern an::V,emlékszik,思い出す
1305,vergessen::V,felejt,忘れる
1306,vergessen::V,elfelejt,忘れる
1307,messen::V,mér,計る
1308,messen::V,mér,測定する
1309,messen::V,megmér,計る
1310,messen::V,megmér,測定する
1311,zählen::V,számol,数える
1312,zählen::V,megszámol,数える
1313,rechnen::V,számít,計算する
1314,lesen::V,olvas,読む
1315,malen::V,fest,描く
1316,zeichnen::V,rajzol,写生する
1317,schreiben::V,ír,書く
1318,besitzen::V,birtokol,所持する
1319,kaufen::V,vesz,買う
1320,kaufen::V,megvesz,買う
1321,verkaufen::V,elad,売る
1322,bezahlen::V,fizet,払う
1323,bezahlen::V,kifizet,払う
1324,zahlen::V,fizet,支払う
1325,zahlen::V,megfizet,支払う
1326,beherrschen::V,ural,支配する
1327,ertragen::V,elbír,耐える
1328,ertragen::V,elvisel,耐える
