,Concept_ID,eu,lv
226,Schaum::N,bits,быг
227,Schaum::N,bits,быгзьӧм
228,Schaum::N,bits,putas
229,Schmutz::N,lohi,няйт
230,Schmutz::N,lohi,dubļi
231,Schmutz::N,zikin,няйт
232,Schmutz::N,zikin,dubļi
233,See::N,laku,ты
234,See::N,laku,ezers
235,See::N,aintzira,ты
236,See::N,aintzira,ezers
237,Sumpf::N,zingira,гыбад
238,Sumpf::N,zingira,кад
239,Sumpf::N,zingira,dumbrājs
240,Sumpf::N,zingira,staignājs
241,Moor::N,zohikaztegi,нюр
242,Moor::N,zohikaztegi,purvs
243,Moor::N,zohikaztegi,muklājs
244,Wiese::N,larre,видз
245,Wiese::N,larre,pļava
246,Wiese::N,belardi,видз
247,Wiese::N,belardi,pļava
248,Wald::N,baso,вӧр
249,Wald::N,baso,mežs
250,Wald::N,oihan,вӧр
251,Wald::N,oihan,mežs
252,Hügel::N,muino,дзиб
253,Hügel::N,muino,мыльк
254,Hügel::N,muino,нӧрыс
255,Hügel::N,muino,paugurs
256,Hügel::N,pentoka,дзиб
257,Hügel::N,pentoka,мыльк
258,Hügel::N,pentoka,нӧрыс
259,Hügel::N,pentoka,paugurs
260,Anhöhe::N,garai,мыльк
261,Anhöhe::N,garai,нӧрыс
262,Anhöhe::N,garai,paugurs
263,Anhöhe::N,goragune,мыльк
264,Anhöhe::N,goragune,нӧрыс
265,Anhöhe::N,goragune,paugurs
266,Berg::N,mendi,чой
267,Berg::N,mendi,керӧс
268,Berg::N,mendi,kalns
269,Gipfel::N,gain,чук
270,Gipfel::N,gain,virsotne
271,Gipfel::N,tontor,чук
272,Gipfel::N,tontor,virsotne
273,Höhle::N,kobazulo,рудӧг
274,Höhle::N,kobazulo,ala
275,Abhang::N,aldapa,ньывк
276,Abhang::N,aldapa,бокша
277,Abhang::N,aldapa,nogāze
278,Quelle::N,iturri,ӧшмӧс
279,Quelle::N,iturri,avots
280,Quelle::N,iturbegi,ӧшмӧс
281,Quelle::N,iturbegi,avots
282,Bach::N,lats,шор
283,Bach::N,lats,urga
284,Bach::N,lats,strauts
285,Bach::N,erreka,шор
286,Bach::N,erreka,urga
287,Bach::N,erreka,strauts
288,Fluss::N,ibai,ю
289,Fluss::N,ibai,upe
290,Fluss::N,uhaitz,ю
291,Fluss::N,uhaitz,upe
292,Ufer::N,bazter,вадор
293,Ufer::N,bazter,krasts
294,Küste::N,itsasalde,вадор
295,Küste::N,itsasalde,piekraste
296,Festland::N,lehor,му
297,Festland::N,lehor,sauszeme
298,Meer::N,itsaso,саридз
299,Meer::N,itsaso,jūra
300,Bucht::N,golko,куръя
301,Bucht::N,golko,līcis
302,Insel::N,irla,ді
303,Insel::N,irla,sala
304,Insel::N,uharte,ді
305,Insel::N,uharte,sala
306,Blume::N,lili,дзоридз
307,Blume::N,lili,puķe
308,Blume::N,lili,zieds
309,Gras::N,belar,турун
310,Gras::N,belar,zāle
311,Wurzel::N,zuztar,вуж
312,Wurzel::N,zuztar,sakne
313,Wurzel::N,sustrai,вуж
314,Wurzel::N,sustrai,sakne
315,Baum::N,zuhaitz,пу
316,Baum::N,zuhaitz,koks
317,Stamm::N,enbor,пучер
318,Stamm::N,enbor,stumbrs
319,Rinde::N,azal,кырсь
320,Rinde::N,azal,miza
321,Ast::N,adar,ув
322,Ast::N,adar,zars
323,Zweig::N,abar,вож
324,Zweig::N,abar,nozare
325,Blatt::N,hosto,кор
326,Blatt::N,hosto,lapa
327,Birke::N,urki,кыдз
328,Birke::N,urki,bērzs
329,Kiefer[Baum]::N,ler,пожӧм
330,Kiefer[Baum]::N,ler,priede
331,Weide[Baum]::N,zume,бадь
332,Weide[Baum]::N,zume,kārkls
333,Weide[Baum]::N,sahats,бадь
334,Weide[Baum]::N,sahats,kārkls
335,Tanne::N,izei,коз
336,Tanne::N,izei,egle
337,Horn::N,adar,сюр
338,Horn::N,adar,rags
339,Feder::N,luma,гӧн
340,Feder::N,luma,тывборд
341,Feder::N,luma,spalva
342,Feder::N,hegaki,гӧн
343,Feder::N,hegaki,тывборд
344,Feder::N,hegaki,spalva
345,Fell::N,ile,ку
346,Fell::N,ile,āda
347,Fell::N,larru,ку
348,Fell::N,larru,āda
349,Flügel::N,hego,борд
350,Flügel::N,hego,spārns
351,Klaue::N,atzapar,гыж
352,Klaue::N,atzapar,nags
353,Kralle::N,erpe,гыж
354,Kralle::N,erpe,nags
355,Kralle::N,atzapar,гыж
356,Kralle::N,atzapar,nags
357,Schwanz::N,isats,бӧж
358,Schwanz::N,isats,ļipa
359,Schwanz::N,buztan,бӧж
360,Schwanz::N,buztan,ļipa
361,Ei::N,arrautza,кольк
362,Ei::N,arrautza,ola
363,Nest::N,habia,поз
364,Nest::N,habia,ligzda
365,Bau::N,ohantze,горс
366,Bau::N,ohantze,пырмӧс
367,Bau::N,ohantze,гу
368,Bau::N,ohantze,ala
369,Tier::N,abere,пемӧс
370,Tier::N,abere,dzīvnieks
371,Tier::N,piztia,пемӧс
372,Tier::N,piztia,dzīvnieks
373,Herde::N,saldo,стада
374,Herde::N,saldo,кельӧб
375,Herde::N,saldo,ganāmpulks
376,Herde::N,abere talde,стада
377,Herde::N,abere talde,кельӧб
378,Herde::N,abere talde,ganāmpulks
379,Kuh::N,behi,мӧс
380,Kuh::N,behi,govs
381,Bulle::N,zezen,ӧш
382,Bulle::N,zezen,bullis
383,Pferd::N,zaldi,вӧв
384,Pferd::N,zaldi,zirgs
385,Schaf::N,ardi,ыж
386,Schaf::N,ardi,aita
387,Schwein::N,urde,порсь
388,Schwein::N,urde,cūka
389,Schwein::N,txerri,порсь
390,Schwein::N,txerri,cūka
391,Hund::N,txakur,пон
392,Hund::N,txakur,suns
393,Katze::N,katu,кань
394,Katze::N,katu,kaķis
395,Bär::N,hartz,ош
396,Bär::N,hartz,lācis
397,Eichhörnchen::N,urtxintxa,ур
398,Eichhörnchen::N,urtxintxa,vāvere
399,Elch::N,altze,йӧра
400,Elch::N,altze,alnis
401,Fuchs::N,azeri,руч
402,Fuchs::N,azeri,lapsa
403,Hase::N,erbi,кӧч
404,Hase::N,erbi,zaķis
405,Maus::N,sagu,шыр
406,Maus::N,sagu,pele
407,Wolf::N,otso,кӧин
408,Wolf::N,otso,vilks
409,Vogel::N,txori,кай
410,Vogel::N,txori,лэбач
411,Vogel::N,txori,putns
412,Vogel::N,hegazti,кай
413,Vogel::N,hegazti,лэбач
414,Vogel::N,hegazti,putns
415,Schwarm::N,aldra,чукӧр
416,Schwarm::N,aldra,spiets
417,Huhn::N,oilo,курӧг
418,Huhn::N,oilo,vista
419,Hahn::N,oilar,петук
420,Hahn::N,oilar,gailis
421,Gans::N,antzara,дзодзӧг
422,Gans::N,antzara,zoss
423,Adler::N,arrano,кутш
424,Adler::N,arrano,ērglis
425,Ente::N,ahate,утка
426,Ente::N,ahate,pīle
427,Eule::N,hontza,сюзь
428,Eule::N,hontza,pūce
429,Kranich::N,kurrilo,тури
430,Kranich::N,kurrilo,dzērve
431,Krähe::N,bele,рака
432,Krähe::N,bele,vārna
433,Kuckuck::N,kuku,кӧк
434,Kuckuck::N,kuku,dzeguze
435,Schwan::N,beltxarga,юсь
436,Schwan::N,beltxarga,gulbis
437,Fisch::N,arrain,чери
438,Fisch::N,arrain,zivs
439,Barsch::N,perka,ёкыш
440,Barsch::N,perka,asaris
441,Hecht::N,lutxo,сир
442,Hecht::N,lutxo,līdaka
443,Schlange[Tier]::N,suge,кый
444,Schlange[Tier]::N,suge,čūska
445,Wurm::N,har,номыр
446,Wurm::N,har,tārps
447,Spinne::N,armiarma,черань
448,Spinne::N,armiarma,zirneklis
449,Ameise::N,inurri,кодзувкот
450,Ameise::N,inurri,skudra
451,Laus::N,zorri,той
452,Laus::N,zorri,uts
453,Mücke::N,eltxo,ном
454,Mücke::N,eltxo,ods
455,Fliege::N,euli,гут
456,Fliege::N,euli,muša
457,Schmetterling::N,pinpirin,бобув
458,Schmetterling::N,pinpirin,tauriņš
459,Schmetterling::N,tximeleta,бобув
460,Schmetterling::N,tximeleta,tauriņš
461,Beere::N,baia,тусь
462,Beere::N,baia,вотӧс
463,Beere::N,baia,oga
464,Apfel::N,sagar,яблӧг
465,Apfel::N,sagar,ābols
466,Pilz::N,onddo,тшак
467,Pilz::N,onddo,sēne
468,Pilz::N,perretxiko,тшак
469,Pilz::N,perretxiko,sēne
470,Zwiebel::N,tipula,луккок
471,Zwiebel::N,tipula,йӧнгыль
472,Zwiebel::N,tipula,sīpols
473,Saat::N,haziak,тусь
474,Saat::N,haziak,кӧйдыс
475,Saat::N,haziak,sēkla
476,Korn::N,ale,тусь
477,Korn::N,ale,grauds
478,Korn::N,pikor,тусь
479,Korn::N,pikor,grauds
480,Heu::N,belar ondu,турун
481,Heu::N,belar ondu,siens
482,Schale::N,azal,кор
483,Schale::N,azal,čaula
484,Schale::N,azal,čaumala
485,Grube::N,hobi,гу
486,Grube::N,hobi,bedre
487,Falle::N,harrapagailu,лэч
488,Falle::N,harrapagailu,slazds
489,Falle::N,harrapagailu,lamatas
490,Schlinge::N,bilur,лэч
491,Schlinge::N,bilur,cilpa
492,Schlinge::N,xedera,лэч
493,Schlinge::N,xedera,cilpa
494,Spur::N,lorratz,туй
495,Spur::N,lorratz,pēda
496,Asche::N,errauts,пӧм
497,Asche::N,errauts,pelni
498,Dreck::N,satsukeria,няйт
499,Dreck::N,satsukeria,dubļi
500,Eisen::N,burdina,кӧрт
501,Eisen::N,burdina,dzelzs
502,Gold::N,urre,зарни
503,Gold::N,urre,zelts
504,Gold::N,urregorri,зарни
505,Gold::N,urregorri,zelts
506,Silber::N,zilar,эзысь
507,Silber::N,zilar,sudrabs
508,Silber::N,urrezuri,эзысь
509,Silber::N,urrezuri,sudrabs
510,Kohle::N,ikatz,шом
511,Kohle::N,ikatz,ogle
512,Glas::N,beira,стеклӧ
513,Glas::N,beira,stikls
514,Lehm::N,buztin,сёй
515,Lehm::N,buztin,māls
516,Sand::N,harea,лыа
517,Sand::N,harea,smiltis
518,Sand::N,hondar,лыа
519,Sand::N,hondar,smiltis
520,Mensch::N,gizaki,морт
521,Mensch::N,gizaki,cilvēks
522,Mann::N,gizon,аймӧрт
523,Mann::N,gizon,мужичӧй
524,Mann::N,gizon,vīrietis
525,Frau::N,andere,ань
526,Frau::N,andere,нывбаба
527,Frau::N,andere,sieviete
528,Frau::N,emakume,ань
529,Frau::N,emakume,нывбаба
530,Frau::N,emakume,sieviete
531,Kind::N,haur,кага
532,Kind::N,haur,bērns
533,Junge::N,mutil,пи
534,Junge::N,mutil,zēns
535,Junge::N,mutil,puika
536,Junge::N,mutil,puisis
537,Mädchen::N,neska,ныв
538,Mädchen::N,neska,meiča
539,Mädchen::N,neska,skuķis
540,Mädchen::N,neska,meitene
541,Familie::N,sendi,семья
542,Familie::N,sendi,ģimene
543,Familie::N,familia,семья
544,Familie::N,familia,ģimene
545,Großvater::N,aitona,пӧль
546,Großvater::N,aitona,vecaistēvs
547,Großvater::N,aitatxi,пӧль
548,Großvater::N,aitatxi,vecaistēvs
549,Großmutter::N,amona,баб
550,Großmutter::N,amona,vecāmāte
551,Großmutter::N,amatxi,баб
552,Großmutter::N,amatxi,vecāmāte
553,Eltern::N,gurasoak,ай-мам
554,Eltern::N,gurasoak,бать-мам
555,Eltern::N,gurasoak,vecāki
556,Vater::N,aita,бать
557,Vater::N,aita,ай
558,Vater::N,aita,tēvs
559,Mutter::N,ama,мам
560,Mutter::N,ama,māte
561,Sohn::N,seme,пи
562,Sohn::N,seme,dēls
563,Tochter::N,alaba,ныв
564,Tochter::N,alaba,meita
565,Bruder::N,neba,вок
566,Bruder::N,neba,brālis
567,Bruder::N,anaia,вок
568,Bruder::N,anaia,brālis
569,Schwester::N,ahizpa,чой
570,Schwester::N,ahizpa,māsa
571,Onkel::N,osaba,дядь
572,Onkel::N,osaba,tēvocis
573,Tante::N,izeba,тьӧт
574,Tante::N,izeba,tante
575,Ehemann::N,senar,верӧс
576,Ehemann::N,senar,vīrs
577,Ehefrau::N,emazte,гӧтыр
578,Ehefrau::N,emazte,sieva
579,Freude::N,poz,радлун
580,Freude::N,poz,prieks
581,Freude::N,pozkari,радлун
582,Freude::N,pozkari,prieks
583,Gelächter::N,barre,серам
584,Gelächter::N,barre,smiekli
585,Gelächter::N,karkara,серам
586,Gelächter::N,karkara,smiekli
587,Glück::N,zori,шуд
588,Glück::N,zori,laime
589,Kummer::N,xangrin,шог
590,Kummer::N,xangrin,bēdas
591,Kummer::N,xangrin,raizes
592,Kummer::N,atsekabe,шог
593,Kummer::N,atsekabe,bēdas
594,Kummer::N,atsekabe,raizes
595,Wunsch::N,nahi,кӧсйӧм
596,Wunsch::N,nahi,vēlme
597,Wunsch::N,nahi,vēlējums
598,Wunsch::N,nahikunde,кӧсйӧм
599,Wunsch::N,nahikunde,vēlme
600,Wunsch::N,nahikunde,vēlējums
601,Lust::N,gogo,кыскӧм
602,Lust::N,gogo,радейтӧм
603,Lust::N,gogo,kāre
604,Geist::N,gogo,лов
605,Geist::N,gogo,gars
606,Gedanke::N,gogoeta,мӧвп
607,Gedanke::N,gogoeta,doma
608,Gedächtnis::N,oroimen,паметь
609,Gedächtnis::N,oroimen,atmiņa
610,Gedächtnis::N,gogoramen,паметь
611,Gedächtnis::N,gogoramen,atmiņa
612,Verstand::N,adimen,вежӧр
613,Verstand::N,adimen,prāts
614,Verstand::N,ulermen,вежӧр
615,Verstand::N,ulermen,prāts
616,Sinn::N,zentzu,мог
617,Sinn::N,zentzu,вежӧртас
618,Sinn::N,zentzu,nozīme
619,Grund::N,zergati,помка
620,Grund::N,zergati,pamats
621,Grund::N,zergati,iemesls
622,Wahrheit::N,egia,збыль
623,Wahrheit::N,egia,збыльтор
624,Wahrheit::N,egia,taisnība
625,Wahrheit::N,egia,patiesība
626,Gespräch::N,hizketa,сёрни
627,Gespräch::N,hizketa,saruna
628,Gespräch::N,elkarrizketa,сёрни
629,Gespräch::N,elkarrizketa,saruna
630,Märchen::N,ipuin,мойд
631,Märchen::N,ipuin,pasaka
632,Erzählung::N,edesti,висьт
633,Erzählung::N,edesti,stāsts
634,Erzählung::N,edesti,nostāsts
635,Erzählung::N,kontakizun,висьт
636,Erzählung::N,kontakizun,stāsts
637,Erzählung::N,kontakizun,nostāsts
638,Nachricht::N,albiste,юӧртӧм
639,Nachricht::N,albiste,ziņa
640,Neuigkeit::N,berri,выльтор
641,Neuigkeit::N,berri,jaunums
642,Name::N,izen,ним
643,Name::N,izen,vārds
644,Rätsel::N,asmakizun,нӧдкыв
645,Rätsel::N,asmakizun,mīkla
646,Rede::N,hitzaldi,сёрни
647,Rede::N,hitzaldi,runa
648,Rede::N,mintzaldi,сёрни
649,Rede::N,mintzaldi,runa
650,Sprache::N,hizkuntza,кыв
651,Sprache::N,hizkuntza,valoda
652,Stimme::N,ahots,гӧлӧс
653,Stimme::N,ahots,вом шы
654,Stimme::N,ahots,balss
655,Wort::N,hitz,кыв
656,Wort::N,hitz,vārds
657,Zeichen::N,agerbide,пас
658,Zeichen::N,agerbide,zīme
659,Zeichen::N,agergarri,пас
660,Zeichen::N,agergarri,zīme
661,Ruf::N,dei,чукӧстчӧм
662,Ruf::N,dei,корӧм
663,Ruf::N,dei,sauciens
664,Lärm::N,zarata,шы
665,Lärm::N,zarata,зык
666,Lärm::N,zarata,зычитӧм
667,Lärm::N,zarata,troksnis
668,Lärm::N,harrabots,шы
669,Lärm::N,harrabots,зык
670,Lärm::N,harrabots,зычитӧм
671,Lärm::N,harrabots,troksnis
672,Laut::N,hots,шы
673,Laut::N,hots,skaņa
674,Ton::N,tonu,шы
675,Ton::N,tonu,tonis
676,Ton::N,soinu,шы
677,Ton::N,soinu,tonis
678,Lied::N,abesti,сьылан
679,Lied::N,abesti,сьыланкыв
680,Lied::N,abesti,dziesma
681,Ruhe::N,nasaitasun,чӧв
682,Ruhe::N,nasaitasun,miers
683,Leute::N,jende,йӧз
684,Leute::N,jende,войтыр
685,Leute::N,jende,ļaudis
686,Leute::N,jende,cilvēki
687,Volk::N,herri,йӧз
688,Volk::N,herri,войтыр
689,Volk::N,herri,tauta
690,Volk::N,populu,йӧз
691,Volk::N,populu,войтыр
692,Volk::N,populu,tauta
693,Arbeit::N,lan,удж
694,Arbeit::N,lan,darbs
695,Gast::N,arrotz,гӧсть
696,Gast::N,arrotz,viešņa
697,Gast::N,arrotz,ciemiņš
698,Gast::N,apopilo,гӧсть
699,Gast::N,apopilo,viešņa
700,Gast::N,apopilo,ciemiņš
701,Geschenk::N,opari,козин
702,Geschenk::N,opari,dāvana
703,Spiel::N,jolas,ворсан
704,Spiel::N,jolas,rotaļa
705,Gesellschaft::N,gizarte,котыр
706,Gesellschaft::N,gizarte,biedrība
707,Gesellschaft::N,gizarte,kompānija
708,Hilfe::N,helpide,отсӧг
709,Hilfe::N,helpide,palīdzība
710,Hilfe::N,laguntza,отсӧг
711,Hilfe::N,laguntza,palīdzība
712,Freund::N,lagun,ёрт
713,Freund::N,lagun,draugs
714,Kamerad::N,adiskide,ёрт
715,Kamerad::N,adiskide,biedrs
716,Kamerad::N,lagunkide,ёрт
717,Kamerad::N,lagunkide,biedrs
718,Angelegenheit::N,afera,мог
719,Angelegenheit::N,afera,делӧ
720,Angelegenheit::N,afera,darīšana
721,Anzahl::N,kopuru,лыд
722,Anzahl::N,kopuru,тшӧт
723,Anzahl::N,kopuru,skaits
724,Anzahl::N,kopuru,daudzums
725,Art::N,mota,сикас
726,Art::N,mota,suga
727,Art::N,mota,šķira
728,Stück::N,puska,тор
729,Stück::N,puska,gabals
730,Teil::N,atal,юкӧн
731,Teil::N,atal,daļa
732,Hälfte::N,erdi,пӧв
733,Hälfte::N,erdi,джын
734,Hälfte::N,erdi,puse
735,Kreis::N,biribilki,кытш
736,Kreis::N,biribilki,aplis
737,Kreis::N,biribilki,riņķis
738,Kreuz::N,gurutze,перна
739,Kreuz::N,gurutze,крест
740,Kreuz::N,gurutze,krusts
741,Linie::N,linea,визь
742,Linie::N,linea,līnija
743,Strich::N,marra,визь
744,Strich::N,marra,svītra
745,Abstand::N,tarte,кост
746,Abstand::N,tarte,коласт
747,Abstand::N,tarte,atstarpe
748,Entfernung::N,urrunera,ылна
749,Entfernung::N,urrunera,attālums
750,Entfernung::N,urrunera,atstatums
751,Gegend::N,alderdi,му-ва
752,Gegend::N,alderdi,apvidus
753,Gegend::N,alderdi,apgabals
754,Gegend::N,eskualde,му-ва
755,Gegend::N,eskualde,apvidus
756,Gegend::N,eskualde,apgabals
757,Platz::N,leku,ылдӧс
758,Platz::N,leku,йир
759,Platz::N,leku,гӧгӧртас
760,Platz::N,leku,vieta
761,Ort::N,toki,ин
762,Ort::N,toki,места
763,Ort::N,toki,vieta
764,Seite::N,albo,бок
765,Seite::N,albo,ӧтарладор
766,Seite::N,albo,sāns
767,Mitte::N,erdi,шӧр
768,Mitte::N,erdi,vidus
769,Gegenstand::N,gauzaki,кӧлуй
770,Gegenstand::N,gauzaki,priekšmets
771,Sache::N,gauza,добра
772,Sache::N,gauza,lieta
773,Rand::N,ertz,дор
774,Rand::N,ertz,mala
775,Rand::N,ertz,apmale
776,Kante::N,ertz,дор
777,Kante::N,ertz,šķautne
778,Ecke::N,kantoi,пельӧс
779,Ecke::N,kantoi,kakts
780,Ecke::N,kantoi,stūris
781,Spitze::N,punta,йыв
782,Spitze::N,punta,smaile
783,Spitze::N,punta,galotne
784,Ende::N,buru,пом
785,Ende::N,buru,gals
786,Ende::N,buru,uzgalis
787,Ende::N,mutur,пом
788,Ende::N,mutur,gals
789,Ende::N,mutur,uzgalis
790,Loch::N,zulo,розь
791,Loch::N,zulo,caurums
792,Winkel::N,zoko,пельӧс
793,Winkel::N,zoko,leņķis
794,Winkel::N,bazter,пельӧс
795,Winkel::N,bazter,leņķis
796,Muster::N,eredu,сер
