,Concept_ID,sq,es
821,hier::ADV,këtu,aquí
822,hierhin::ADV,knej,acá
823,von hier::ADV,që këtej,desde aquí
824,von hier::ADV,prej këtej,desde aquí
825,dort::ADV,aty,ahí
826,dort::ADV,aty,allí
827,dort::ADV,atje,ahí
828,dort::ADV,atje,allí
829,dorthin::ADV,anej,allí
830,dorthin::ADV,anej,hacia allí
831,geradeaus::ADV,drejt,todo derecho
832,vorwärts::ADV,mbroth,adelante
833,vorwärts::ADV,përpara,adelante
834,rückwärts::ADV,mbrapsht,hacia atrás
835,zurück::ADV,prapa,atrás
836,zurück::ADV,mbrapsht,atrás
837,unten::ADV,poshtë,abajo
838,hinab::ADV,përposh,hacia abajo
839,oben::ADV,lart,arriba
840,oben::ADV,sipër,arriba
841,hinauf::ADV,lart,hacia arriba
842,hinauf::ADV,përpjetë,hacia arriba
843,überall::ADV,kudo,por todas partes
844,nicht::ADV,s',no
845,nicht::ADV,nuk,no
846,ein wenig::ADV,një tis,un poco
847,kaum::ADV,mezi,apenas
848,sehr::ADV,fort,muy
849,sehr::ADV,fort,mucho
850,sehr::ADV,shumë,muy
851,sehr::ADV,shumë,mucho
852,so::ADV,ashtu,tan
853,so::ADV,kështu,tan
854,noch::ADV,ende,aún
855,noch::ADV,ende,todavía
856,noch::ADV,akoma,aún
857,noch::ADV,akoma,todavía
858,nur::ADV,vetëm,solamente
859,schon::ADV,tashmë,ya
860,wieder::ADV,përsëri,de nuevo
861,vergebens::ADV,kot,en vano
862,vor::PRP,para,antes de
863,vor::PRP,para,delante de
864,hinter::PRP,prapa,tras
865,hinter::PRP,prapa,detrás de
866,hinter::PRP,mbrapa,tras
867,hinter::PRP,mbrapa,detrás de
868,unter::PRP,nën,bajo
869,unter::PRP,nën,debajo de
870,durch::PRP,nëpër,por
871,durch::PRP,nëpër,a través de
872,neben::PRP,pranë,al lado de
873,neben::PRP,përbri,al lado de
874,zwischen::PRP,midis,entre
875,zwischen::PRP,ndërmjet,entre
876,wegen::PRP,për,por
877,wegen::PRP,për,a causa de
878,dies::PRN,ky,esto
879,das::PRN,ky,eso
880,das::PRN,ky,esto
881,alles::PRN,gjithçka,todo
882,ich::PRN,unë,yo
883,du::PRN,ti,tú
884,er::PRN,ai,él
885,wir::PRN,ne,nosotros
886,ihr::PRN,ju,vosotros
887,sie::PRN,ata,ellos
888,was::FPRN,ç',qué
889,was::FPRN,çfarë,qué
890,wer::FPRN,kush,quién
891,wo::FADV,ku,dónde
892,wohin::FADV,për ku,adónde
893,wohin::FADV,për ku,hacia dónde
894,wie::FADV,si,cómo
895,warum::FADV,pse,por qué
896,warum::FADV,përse,por qué
897,wieviel::FNUM,sa,cuánto
898,eins::NUM,një,uno
899,zwei::NUM,dy,dos
900,drei::NUM,tre,tres
901,vier::NUM,katër,cuatro
902,fünf::NUM,pesë,cinco
903,sechs::NUM,gjashtë,seis
904,sieben::NUM,shtatë,siete
905,acht::NUM,tetë,ocho
906,neun::NUM,nëntë,nueve
907,zehn::NUM,dhjetë,diez
908,elf::NUM,njëmbëdhjetë,once
909,zwölf::NUM,dymbëdhjetë,doce
910,zwanzig::NUM,njëzet,veinte
911,dreißig::NUM,tridhjetë,treinta
912,vierzig::NUM,dyzet,cuarenta
913,fünfzig::NUM,pesëdhjetë,cincuenta
914,sechzig::NUM,gjashtëdhjetë,sesenta
915,siebzig::NUM,shtatëdhjetë,setenta
916,achtzig::NUM,tetëdhjetë,ochenta
917,neunzig::NUM,nëntëdhjetë,noventa
918,hundert::NUM,qind,cien
919,hundert::NUM,qind,ciento
920,tausend::NUM,mijë,mil
921,und::CNJ,e,y
922,und::CNJ,dhe,y
923,oder::CNJ,a,o
924,oder::CNJ,apo,o
925,stehen::V,rri,estar de pie
926,sitzen::V,rri,estar sentado
927,liegen::V,rri shtrirë,yacer
928,liegen::V,rri shtrirë,estar acostado
929,hängen::V,varem,pender
930,werden::V,bëhem,hacerse
931,passieren::V,ndodh,suceder
932,beginnen::V,filloj,iniciarse
933,beginnen::V,filloj,principiar
934,enden::V,përfundoj,acabar
935,enden::V,përfundoj,terminar
936,wechseln::V,ndërroj,variar
937,wechseln::V,ndërroj,alternar
938,aufgehen[Sonne]::V,hapem,salir
939,untergehen[Sonne]::V,hyj,ponerse
940,untergehen[Sonne]::V,hyj,descender
941,untergehen[Sonne]::V,perëndoj,ponerse
942,untergehen[Sonne]::V,perëndoj,descender
943,scheinen[Sonne]::V,ndriçoj,brillar
944,donnern::V,gjëmoj,tronar
945,donnern::V,bubulloj,tronar
946,wehen::V,fryj,soplar
947,strömen::V,derdh,afluir
948,fließen::V,rrjedh,fluir
949,fließen::V,rrjedh,correr
950,sich drehen::V,rrotullohem,girar
951,schwanken::V,dyzoj,vacilar
952,schwingen::V,dridhem,oscilar
953,fallen::V,bie,caer
954,brennen::V,digjem,arder
955,brennen::V,digjem,quemar
956,rauchen::V,nxjerr tym,humear
957,rauchen::V,nxjerr tym,echar humo
958,regnen::V,bie shi,llover
959,gefrieren::V,ngrij,helarse
960,tauen::V,shkrij,deshelarse
961,schmelzen::V,shkrij,fundirse
962,schmelzen::V,shkrij,derretirse
963,trocknen::V,thaj,secarse
964,sieden::V,ziej,hervir
965,faulen::V,kalbem,pudrirse
966,faulen::V,prishem,pudrirse
967,verfaulen::V,kalbem,pudrirse
968,reißen::V,grisem,romperse
969,reißen::V,shqyhem,romperse
970,versinken::V,humboj,hundirse
971,vergehen::V,kaloj,pasar
972,erscheinen::V,dukem,aparecer
973,verschwinden::V,zhdukem,desaparecer
974,sinken::V,ulem,bajar
975,abnehmen::V,pakësohem,decrecer
976,abnehmen::V,pakësohem,disminuir
977,abnehmen::V,zvogëlohem,decrecer
978,abnehmen::V,zvogëlohem,disminuir
979,zunehmen::V,shtohem,crecer
980,zunehmen::V,shtohem,aumentar
981,steigen::V,rritem,subir
982,steigen::V,rritem,ascender
983,wachsen::V,rritem,crecer
984,glänzen::V,vezulloj,brillar
985,glänzen::V,vezulloj,resplandecer
986,funkeln::V,xixoj,chispear
987,funkeln::V,xixëlloj,chispear
988,lärmen::V,oshtij,hacer ruido
989,lärmen::V,zhurmoj,hacer ruido
990,läuten::V,bie,sonar
991,läuten::V,bie,repicar
992,klingeln::V,i bie ziles,tocar el timbre
993,klirren::V,kërcëlloj,tintinear
994,brausen::V,gjëmoj,zumbar
995,rauschen::V,fëshfërij,murmurar
996,klingen::V,tingëlloj,sonar
997,bellen::V,leh,ladrar
998,heulen::V,ulërij,ulular
999,blasen::V,fryj,soplar
1000,pfeifen::V,fishkëllej,silbar
1001,schreien::V,bërtas,gritar
1002,stöhnen::V,rënkoj,gemir
1003,zittern::V,trembem,temblar
1004,leben::V,rroj,vivir
1005,leben::V,jetoj,vivir
1006,geboren werden::V,lind,nacer
1007,atmen::V,marr frymë,respirar
1008,trinken::V,pi,beber
1009,essen::V,ha,comer
1010,schlucken::V,gëlltis,tragar
1011,schlucken::V,kapërdij,tragar
1012,müde werden::V,lodhem,cansarse
1013,müde werden::V,lodhem,fatigarse
1014,einschlafen::V,bie të fle,dormirse
1015,schlafen::V,fle,dormir
1016,aufwachen::V,zgjohem,despertarse
1017,aufstehen::V,çohem,levantarse
1018,aufstehen::V,ngrihem,levantarse
1019,sich erholen::V,qetësohem,reposar
1020,sich erholen::V,qetësohem,descansar
1021,sich erholen::V,shtendosem,reposar
1022,sich erholen::V,shtendosem,descansar
1023,krank werden::V,bie i sëmurë,caer enfermo
1024,krank sein::V,jam i sëmurë,estar enfermo
1025,schmerzen::V,dhemb,doler
1026,husten::V,kollitem,toser
1027,genesen::V,shërohem,convalecer
1028,genesen::V,shërohem,restablecerse
1029,sterben::V,vdes,morir
1030,umkommen::V,vdes,perecer
1031,umkommen::V,mbaroj,perecer
1032,sich bewegen::V,shkundem,moverse
1033,sich rühren::V,lëviz,rebullir
1034,sich erheben::V,ngrihem,levantarse
1035,sich setzen::V,ulem,sentarse
1036,hinfallen::V,gremisem,caerse
1037,laufen::V,eci,andar
1038,schreiten::V,çapem,proceder
1039,spazierengehen::V,shëtis,pasear
1040,spazierengehen::V,shëtis,pasearse
1041,eilen::V,ngas,correr prisa
1042,sich beeilen::V,nxitoj,darse prisa
1043,sausen::V,eci shpejt,correr
1044,rennen::V,vrapoj,correr
1045,springen::V,kërcej,saltar
1046,klettern::V,hipi,trepar
1047,klettern::V,hipi,escalar
1048,schaukeln::V,kolovitem,bambolearse
1049,kriechen::V,zvarritem,reptar
1050,kriechen::V,zvarritem,arrastrarse
1051,schwimmen::V,notoj,nadar
1052,tauchen::V,zhytem,bucear
1053,tauchen::V,zhytem,sumergirse
1054,rudern::V,vozis,remar
1055,fahren::V,shkoj,ir
1056,fliegen::V,fluturoj,volar
1057,gehen::V,eci,ir
1058,gehen::V,eci,andar
1059,gehen::V,shkoj,ir
1060,gehen::V,shkoj,andar
1061,weggehen::V,vete,irse
1062,weggehen::V,vete,marcharse
1063,abfahren::V,nisem,salir
1064,abfahren::V,nisem,partir
1065,anhalten::V,ndalem,parar
1066,anhalten::V,ndalem,pararse
1067,hineingehen::V,futem,entrar
1068,eintreten::V,hyj,entrar
1069,kommen::V,vij,venir
1070,ankommen::V,arrij,llegar
1071,ankommen::V,mbërrij,llegar
1072,zurückkommen::V,kthehem,volver
1073,zurückkommen::V,kthehem,regresar
1074,bleiben::V,mbetem,quedarse
1075,bleiben::V,qëndroj,quedarse
1076,warten::V,pres,esperar
1077,erwarten::V,pres,esperar
1078,suchen::V,kërkoj,buscar
1079,finden::V,gjej,hallar
1080,finden::V,gjej,encontrar
1081,versuchen::V,mundohem,intentar
1082,vorbereiten::V,përgatis,preparar
1083,lieben::V,dashuroj,amar
1084,lieben::V,dashuroj,querer
1085,mögen::V,dua,querer
1086,lachen::V,qesh,reír
1087,rühren::V,mallëngjej,conmover
1088,weinen::V,qaj,llorar
1089,schimpfen::V,shaj,regañar
1090,sich ärgern::V,bëhem verem,enfadarse
1091,sich fürchten::V,kam frikë,tener miedo
1092,sich fürchten::V,frikësohem,tener miedo
1093,fürchten::V,kam frikë nga,temer
1094,fürchten::V,kam frikë nga,tener miedo a
1095,fliehen::V,arratisem,huir
1096,flüchten::V,iki,escaparse
1097,sehen::V,shoh,ver
1098,anschauen::V,shikoj,mirar
1099,ansehen::V,shikoj,mirar
1100,hören::V,dëgjoj,oír
1101,zuhören::V,veshtoj,escuchar
1102,probieren::V,provoj,probar
1103,probieren::V,provoj,degustar
1104,riechen::V,nuhas,oler
1105,fühlen::V,ndiej,sentir
1106,scheinen::V,ndriçoj,parecer
1107,zu sehen sein::V,dukem,poder verse
1108,vernehmen::V,dëgjoj,oír
1109,vernehmen::V,dëgjoj,percibir
1110,frieren::V,mërdhij,tener frío
1111,tun::V,bëj,hacer
1112,können::V,mund,poder
1113,wollen::V,dua,querer
1114,wollen::V,dëshiroj,querer
1115,anfangen::V,filloj,iniciar
1116,beenden::V,kryej,acabar
1117,beenden::V,kryej,terminar
1118,beenden::V,mbaroj,acabar
1119,beenden::V,mbaroj,terminar
1120,aufhören::V,pushoj,cesar
1121,gelingen::V,më shkon mbarë,salir bien
1122,geraten::V,del,salir
1123,geraten::V,del,dar resultado
1124,öffnen::V,hap,abrir
1125,schließen::V,mbyll,cerrar
1126,stellen::V,vë,poner
1127,stellen::V,vë,colocar
1128,setzen::V,vë,poner
1129,setzen::V,vë,colocar
1130,legen::V,vë,poner
1131,berühren::V,rrok,tocar
1132,verbinden::V,bashkoj,unir
1133,verbinden::V,bashkoj,juntar
1134,bedecken::V,mbuloj,tapar
1135,bedecken::V,mbuloj,cubrir
1136,aufhängen::V,var,colgar
1137,anzünden::V,ndez,encender
1138,aufheben::V,ngre,recoger
1139,zurücklassen::V,lë pas,dejar
1140,verlieren::V,humb,perder
1141,fallen lassen::V,lëshoj,dejar caer
1142,machen::V,bëj,hacer
1143,herstellen::V,prodhoj,fabricar
1144,bauen::V,ndërtoj,construir
1145,reparieren::V,ndreq,reparar
1146,reparieren::V,meremetoj,reparar
1147,verbessern::V,përmirësoj,mejorar
1148,ändern::V,ndërroj,mudar
1149,ändern::V,ndërroj,modificar
1150,graben::V,gërmoj,cavar
1151,beugen::V,kërrus,doblar
1152,beugen::V,kërrus,inclinar
1153,biegen::V,përkul,doblar
1154,drehen::V,dredh,volver
1155,drehen::V,dredh,hacer girar
1156,drehen::V,rrotulloj,volver
1157,drehen::V,rrotulloj,hacer girar
1158,wenden::V,kthej,volver
1159,umdrehen::V,kthej,revolver
1160,heben::V,ngre,levantar
1161,hochheben::V,ngre,alzar
1162,ergreifen::V,rrëmbej,coger
1163,halten::V,mbaj,tener
1164,drücken::V,shtyp,apretar
1165,schieben::V,shtyj,empujar
1166,kratzen::V,kruaj,rascar
1167,kratzen::V,gërvisht,rascar
1168,lecken::V,lëpij,lamer
1169,beißen::V,kafshoj,morder
1170,abreißen::V,shkëpus,arrancar
1171,abschneiden::V,cungoj,cortar
1172,binden::V,lidh,atar
1173,stecken::V,fus,meter
1174,stecken::V,ngul,meter
1175,brechen::V,thyej,romper
1176,brechen::V,thyej,quebrar
1177,klopfen::V,trokas,golpear
1178,hauen::V,godas,pegar
1179,kleben::V,ngjis,pegar
1180,kleben::V,ngjis,encolar
1181,reiben::V,fërkoj,frotar
1182,streichen::V,lyej,untar
1183,streichen::V,lyej,recubrir
1184,schleifen::V,mpreh,afilar
1185,schneiden::V,pres,cortar
1186,rütteln::V,shkund,agitar
1187,schütteln::V,lëkund,agitar
1188,schütteln::V,lëkund,sacudir
1189,schwenken::V,valëvit,menear
1190,schütten::V,mbush,verter
1191,füllen::V,mbush,llenar
1192,einwickeln::V,mbështjell,envolver
1193,tragen::V,mbaj,llevar
1194,tragen::V,mbart,llevar
1195,schleppen::V,heq,arrastrar
1196,schleppen::V,zhgërryej,arrastrar
1197,ziehen::V,tërheq,tirar
1198,aufbewahren::V,ruaj,conservar
1199,werfen::V,hedh,echar
1200,werfen::V,hedh,lanzar
1201,fangen::V,kap,coger
1202,packen::V,rrëmbej,agarrar
1203,verstecken::V,fsheh,esconder
1204,teilen::V,ndaj,partir
1205,teilen::V,ndaj,dividir
1206,schicken::V,dërgoj,enviar
1207,bringen::V,sjell,traer
1208,hinzufügen::V,shtoj,añadir
1209,bekommen::V,kap,obtener
1210,bekommen::V,kap,conseguir
1211,erhalten::V,marr,recibir
1212,nehmen::V,marr,tomar
1213,wählen::V,zgjedh,elegir
1214,auswählen::V,përzgjedh,escoger
1215,auswählen::V,përzgjedh,seleccionar
1216,bewahren::V,ruaj,guardar
1217,bewahren::V,ruaj,preservar
1218,behindern::V,pengoj,estorbar
1219,behindern::V,pengoj,obstaculizar
1220,verderben::V,prish,estropear
1221,beschädigen::V,dëmtoj,deteriorar
1222,zerbrechen::V,thyej,romper
1223,zerbrechen::V,thyej,quebrar
1224,zerreißen::V,çjerr,desgarrar
1225,zerreißen::V,çjerr,despedazar
1226,zerreißen::V,zheloj,desgarrar
1227,zerreißen::V,zheloj,despedazar
1228,zerstören::V,prish,destruir
1229,zerstören::V,prish,destrozar
1230,zerstören::V,shkatërroj,destruir
1231,zerstören::V,shkatërroj,destrozar
1232,verbrennen::V,djeg,quemar
1233,geben::V,jap,dar
1234,reichen::V,jap,pasar
1235,schenken::V,fal,regalar
1236,schenken::V,dhuroj,regalar
1237,versprechen::V,premtoj,prometer
1238,wünschen::V,uroj,desear
1239,loben::V,lëvdoj,alabar
1240,loben::V,lavdëroj,alabar
1241,küssen::V,puth,besar
1242,wiegen::V,tund,mecer
1243,zudecken::V,mbuloj,tapar
1244,zudecken::V,mbuloj,cubrir
1245,wecken::V,zgjoj,despertar
1246,zeigen::V,dëftej,mostrar
1247,führen::V,çoj,guiar
1248,führen::V,çoj,conducir
1249,lehren::V,arsej,enseñar
1250,lehren::V,arsej,instruir
1251,unterrichten::V,arsimoj,enseñar
1252,aufziehen::V,rris,criar
1253,leiten::V,udhëheq,guiar
1254,leiten::V,udhëheq,dirigir
1255,antreiben::V,nxis,impeler
1256,antreiben::V,nxis,impulsar
1257,lassen::V,detyroj,hacer
1258,einladen::V,ftoj,invitar
1259,vereinigen::V,bashkoj,unir
1260,besuchen::V,vizitoj,visitar
1261,besuchen::V,vizitoj,ir a ver
1262,treffen::V,ndesh,encontrar
1263,sich versammeln::V,tubohem,reunirse
1264,sich versammeln::V,tubohem,congregarse
1265,spielen::V,loz,jugar
1266,spielen::V,luaj,jugar
1267,singen::V,këndoj,cantar
1268,tanzen::V,kërcej,bailar
1269,tanzen::V,vallëzoj,bailar
1270,sich trennen::V,ndahem,separarse
1271,verlassen::V,braktis,dejar
1272,verlassen::V,braktis,abandonar
1273,retten::V,shpëtoj,salvar
1274,bewachen::V,ruaj,vigilar
1275,schützen::V,ruaj,proteger
1276,schützen::V,mbroj,proteger
1277,verteidigen::V,mbroj,defender
1278,sich schlagen::V,zihem,batirse
1279,schießen::V,shtie,tirar
1280,schießen::V,shtie,disparar
1281,siegen::V,fitoj,vencer
1282,siegen::V,ngadhënjej,vencer
1283,ärgern::V,zemëroj,enojar
1284,ärgern::V,zemëroj,enfadar
1285,schlagen::V,rrah,pegar
1286,schlagen::V,rrah,golpear
1287,schlagen::V,godas,pegar
1288,schlagen::V,godas,golpear
1289,treten::V,shtyj,dar una patada a
1290,treten::V,shtyj më këmbë,dar una patada a
1291,stechen::V,ther,pinchar
1292,stechen::V,shpoj,pinchar
1293,stoßen::V,shtyj,empujar
1294,stehlen::V,vjedh,robar
1295,stehlen::V,vjedh,hurtar
1296,stören::V,pengoj,molestar
1297,belästigen::V,bezdis,molestar
1298,belästigen::V,bezdis,importunar
1299,verbergen::V,fsheh,ocultar
1300,verbergen::V,fsheh,esconder
1301,täuschen::V,mashtroj,engañar
1302,betrügen::V,kobis,engañar
1303,töten::V,vras,matar
1304,wohnen::V,banoj,vivir
1305,wohnen::V,banoj,habitar
1306,arbeiten::V,punoj,trabajar
1307,arbeiten::V,vardoj,trabajar
1308,sammeln::V,mbledh,recoger
1309,sammeln::V,mbledh,coleccionar
1310,sammeln::V,grumbulloj,recoger
1311,sammeln::V,grumbulloj,coleccionar
1312,pflücken::V,vjel,coger
1313,pflücken::V,mbledh,coger
1314,jagen::V,gjuaj,cazar
1315,fischen::V,peshkoj,pescar
1316,fischen::V,gjuaj peshk,pescar
1317,fassen::V,zë,atrapar
1318,fassen::V,zë,capturar
1319,hüten::V,kullos,guardar
1320,treiben::V,vë përpara,aballar
1321,anbinden::V,lidh,atar
1322,füttern::V,grazhdoj,echar de comer
1323,melken::V,mjel,ordeñar
1324,hacken::V,grij,picar
1325,hacken::V,grij,cortar
1326,gießen::V,ujis,regar
1327,reifen::V,piqem,madurar
1328,zubereiten::V,gatuaj,preparar
1329,kochen::V,ziej,cocer
1330,kochen::V,ziej,guisar
1331,backen::V,pjek,hornear
1332,backen::V,pjek,cocer al horno
1333,backen::V,furroj,hornear
1334,backen::V,furroj,cocer al horno
1335,braten::V,fërgoj,asar
1336,braten::V,fërgoj,freír
1337,braten::V,tiganis,asar
1338,braten::V,tiganis,freír
1339,umrühren::V,trazoj,remover
1340,stricken::V,thur,hacer punto
1341,stricken::V,thur,hacer calceta
1342,nähen::V,qep,coser
1343,färben::V,ngjyej,teñir
1344,färben::V,ngjyej,colorear
1345,färben::V,bojatis,teñir
1346,färben::V,bojatis,colorear
1347,reinigen::V,qëroj,limpiar
1348,reinigen::V,pastroj,limpiar
1349,waschen::V,laj,lavar
1350,waschen::V,finjos,lavar
1351,abwischen::V,fshij,fregar
1352,abwischen::V,fshij,limpiar
1353,spülen::V,kulloj,aclarar
1354,spülen::V,kulloj,enjuagar
1355,fegen::V,fshij,barrer
1356,fegen::V,fshij,pasar la escoba
1357,kehren::V,fshij,barrer
1358,baden::V,lahem,bañarse
1359,sich waschen::V,lahem,lavarse
1360,ausziehen::V,heq,quitar
1361,ausziehen::V,heq,quitarse
1362,ausziehen::V,zbath,quitar
1363,ausziehen::V,zbath,quitarse
1364,anziehen::V,vesh,ponerse
1365,anziehen::V,mbath,ponerse
1366,sich anziehen::V,vishem,vestirse
1367,kämmen::V,kreh,peinar
1368,schmücken::V,hijeshoj,adornar
1369,sagen::V,them,decir
1370,sprechen::V,flas,hablar
1371,reden::V,fjalos,hablar
1372,reden::V,fjalos,conversar
1373,reden::V,fjalëtoj,hablar
1374,reden::V,fjalëtoj,conversar
1375,sich unterhalten::V,bisedoj,charlar
1376,sich unterhalten::V,bisedoj,conversar
1377,fragen::V,pyes,preguntar
1378,bitten::V,lus,rogar
1379,bitten::V,lutem,rogar
1380,erzählen::V,rrëfej,contar
1381,mitteilen::V,kumtoj,comunicar
1382,mitteilen::V,kumtoj,participar
1383,nennen::V,quaj,llamar
1384,nennen::V,quaj,nombrar
1385,rufen::V,thërras,llamar
1386,prahlen::V,mburrem,jactarse
1387,prahlen::V,kapardisem,jactarse
1388,übersetzen::V,përkthej,traducir
1389,denken::V,mendoj,pensar
1390,glauben::V,besoj,creer
1391,bemerken::V,vërej,notar
1392,erkennen::V,njoh,reconocer
1393,erkennen::V,shquaj,reconocer
1394,begreifen::V,marr vesh,concebir
1395,verstehen::V,marr vesh,entender
1396,verstehen::V,marr vesh,comprender
1397,lernen::V,mësoj,aprender
1398,wissen::V,di,saber
1399,sich erinnern an::V,kujtoj,recordar
1400,sich erinnern an::V,kujtoj,acordarse de
1401,vergessen::V,harroj,olvidar
1402,messen::V,mas,medir
1403,zählen::V,njeh,contar
1404,rechnen::V,llogaris,contar
1405,rechnen::V,llogaris,calcular
1406,lesen::V,lexoj,leer
1407,lesen::V,këndoj,leer
1408,malen::V,lyej,pintar
1409,zeichnen::V,vizatoj,dibujar
1410,schreiben::V,shkruaj,escribir
1411,besitzen::V,kam,poseer
1412,kaufen::V,blej,comprar
1413,verkaufen::V,shes,vender
1414,bezahlen::V,paguaj,pagar
1415,zahlen::V,paguaj,pagar
1416,beherrschen::V,zotëroj,dominar
1417,ertragen::V,duroj,soportar
