,Concept_ID,lv,av
743,Gang::N,мунӧм,хьвади
744,Gang::N,мунӧм,хьвада-чӏвади
745,Gang::N,ветлӧм,хьвади
746,Gang::N,ветлӧм,хьвада-чӏвади
747,Gang::N,eja,хьвади
748,Gang::N,eja,хьвада-чӏвади
749,Gang::N,gājums,хьвади
750,Gang::N,gājums,хьвада-чӏвади
751,Schritt::N,воськов,гали
752,Schritt::N,воськовтӧм,гали
753,Schritt::N,solis,гали
754,Norden::N,войвыв,шимал
755,Norden::N,ziemeļi,шимал
756,Süden::N,лунвыв,юг
757,Süden::N,лунвыв,къибла
758,Süden::N,dienvidi,юг
759,Süden::N,dienvidi,къибла
760,Westen::N,рытыв,гъарб
761,Westen::N,рытыв,магъриб
762,Westen::N,rietumi,гъарб
763,Westen::N,rietumi,магъриб
764,Osten::N,асыв,шаркъ
765,Osten::N,асыв,машрикъ
766,Osten::N,austrumi,шаркъ
767,Osten::N,austrumi,машрикъ
768,Holz::N,пу,цӏул
769,Holz::N,koks,цӏул
770,Holz::N,koksne,цӏул
771,Brett::N,пӧв,хъарщи
772,Brett::N,dēlis,хъарщи
773,Platte::N,плита,къоно
774,Platte::N,plate,къоно
775,Platte::N,plāksne,къоно
776,Stütze::N,пыкӧд,
777,Stütze::N,мыджӧд,
778,Stütze::N,balsts,
779,Stütze::N,atspaids,
780,Stange::N,потш,гӏер
781,Stange::N,maikste,гӏер
782,Stock::N,бедь,тӏил
783,Stock::N,boze,тӏил
784,Stock::N,spieķis,тӏил
785,Stab::N,зир,гӏер
786,Stab::N,zizlis,гӏер
787,Rohr::N,труба,турба
788,Rohr::N,caurule,турба
789,Haus::N,керка,ригь
790,Haus::N,керка,рукъзал
791,Haus::N,māja,ригь
792,Haus::N,māja,рукъзал
793,Heim::N,горт,рукъ
794,Heim::N,mājas,рукъ
795,Ofen::N,пач,печь
796,Ofen::N,krāsns,печь
797,Fußboden::N,джодж,чӏабар
798,Fußboden::N,grīda,чӏабар
799,Tisch::N,пызан,стол
800,Tisch::N,galds,стол
801,Stuhl::N,улӧс,бакӏу
802,Stuhl::N,krēsls,бакӏу
803,Wiege::N,зыбка,кини
804,Wiege::N,šūpulis,кини
805,Bett::N,вольпась,кровать
806,Bett::N,gulta,кровать
807,Regal::N,джадж,хъарщи
808,Regal::N,plaukts,хъарщи
809,Kiste::N,куд,ящик
810,Kiste::N,куд,тӏалагъуд
811,Kiste::N,ящик,ящик
812,Kiste::N,ящик,тӏалагъуд
813,Kiste::N,kaste,ящик
814,Kiste::N,kaste,тӏалагъуд
815,Kiste::N,šķirsts,ящик
816,Kiste::N,šķirsts,тӏалагъуд
817,Fenster::N,ӧшинь,гордо
818,Fenster::N,logs,гордо
819,Tür::N,ӧдзӧс,нуцӏа
820,Tür::N,durvis,нуцӏа
821,Tor::N,дзиръя,каву
822,Tor::N,vārti,каву
823,Zaun::N,потшӧс,раци
824,Zaun::N,žogs,раци
825,Dach::N,вевт,тӏох
826,Dach::N,jumts,тӏох
827,Leiter::N,пос,мали
828,Leiter::N,kāpnes,мали
829,Leiter::N,redeles,мали
830,Besen::N,рос,жул
831,Besen::N,slota,жул
832,Spaten::N,зыр,бел
833,Spaten::N,lāpsta,бел
834,Schaufel::N,тэльӧб,раххан
835,Schaufel::N,liekšķere,раххан
836,Gabel::N,вилки,гӏучӏ
837,Gabel::N,dakšiņa,гӏучӏ
838,Löffel::N,пань,гъуд
839,Löffel::N,karote,гъуд
840,Messer::N,пурт,нус
841,Messer::N,nazis,нус
842,Nagel::N,тув,магӏ
843,Nagel::N,кӧрт тув,магӏ
844,Nagel::N,nagla,магӏ
845,Netz::N,тыв,гьин
846,Netz::N,tīkls,гьин
847,Haken::N,крук,гъанцӏа
848,Haken::N,āķis,гъанцӏа
849,Haken::N,kāsis,гъанцӏа
850,Haken::N,krampis,гъанцӏа
851,Griff::N,нуд,гӏоркь
852,Griff::N,kāts,гӏоркь
853,Griff::N,rokturis,гӏоркь
854,Schloss::N,томан,кӏулал
855,Schloss::N,aizslēgs,кӏулал
856,Bild::N,серпас,сурат
857,Bild::N,glezna,сурат
858,Figur::N,пертас,
859,Figur::N,вежньӧг,
860,Figur::N,figūra,
861,Puppe::N,акань,нани
862,Puppe::N,lelle,нани
863,Beutel::N,мешӧк,таргьа
864,Beutel::N,kule,таргьа
865,Beutel::N,maisiņš,таргьа
866,Bündel::N,кӧртӧд,къай
867,Bündel::N,sainis,къай
868,Tasche::N,сумка,сумка
869,Tasche::N,сумка,къвачӏа
870,Tasche::N,soma,сумка
871,Tasche::N,soma,къвачӏа
872,Eimer::N,ведра,ведро
873,Eimer::N,spainis,ведро
874,Deckel::N,пӧдан,тӏалъел
875,Deckel::N,пӧдан,дадитӏалъел
876,Deckel::N,тупкӧд,тӏалъел
877,Deckel::N,тупкӧд,дадитӏалъел
878,Deckel::N,vāks,тӏалъел
879,Deckel::N,vāks,дадитӏалъел
880,Geschirr::N,дозмук,цӏарагӏ
881,Geschirr::N,тасьті-пань,цӏарагӏ
882,Geschirr::N,trauki,цӏарагӏ
883,Sack::N,мешӧк,хъап
884,Sack::N,мешӧк,къандалъо
885,Sack::N,maiss,хъап
886,Sack::N,maiss,къандалъо
887,Tasse::N,бекар,чашка
888,Tasse::N,тасьті,чашка
889,Tasse::N,tase,чашка
890,Topf::N,гырнич,хьаг
891,Topf::N,pods,хьаг
892,Kessel::N,пӧрт,хьаг
893,Kessel::N,пӧрт,гереги
894,Kessel::N,katls,хьаг
895,Kessel::N,katls,гереги
896,Essen::N,сёйӧм,тӏагӏам
897,Essen::N,ēdiens,тӏагӏам
898,Nahrung::N,сёян,квен
899,Nahrung::N,barība,квен
900,Speise::N,сёян,квен
901,Speise::N,сёянтор,квен
902,Speise::N,ēdiens,квен
903,Fleisch::N,яй,гьан
904,Fleisch::N,gaļa,гьан
905,Getreide::N,нянь,бугӏа-ролъ
906,Getreide::N,нянь,могьолабл_культураби
907,Getreide::N,labība,бугӏа-ролъ
908,Getreide::N,labība,могьолабл_культураби
909,Brei::N,рок,карщ
910,Brei::N,putra,карщ
911,Brei::N,biezenis,карщ
912,Brot::N,нянь,чед
913,Brot::N,maize,чед
914,Scheibe::N,шӧрӧм,мочӏу
915,Scheibe::N,чӧлан,мочӏу
916,Scheibe::N,šķēle,мочӏу
917,Scheibe::N,rieciens,мочӏу
918,Fett::N,гос,беэнлъи
919,Fett::N,тшог,беэнлъи
920,Fett::N,tauki,беэнлъи
921,Butter::N,вый,нах
922,Butter::N,sviests,нах
923,Öl::N,вый,нах
924,Öl::N,eļļa,нах
925,Salz::N,сов,цӏам
926,Salz::N,sāls,цӏам
927,Suppe::N,шыд,чурпа
928,Suppe::N,zupa,чурпа
929,Honig::N,ма,гьоцӏо
930,Honig::N,medus,гьоцӏо
931,Milch::N,йӧв,рахь
932,Milch::N,piens,рахь
933,Tee::N,чай,чай
934,Tee::N,tēja,чай
935,Leder::N,ку,тӏом
936,Leder::N,āda,тӏом
937,Wolle::N,вурун,квас
938,Wolle::N,vilna,квас
939,Stoff::N,дӧра,ххам
940,Stoff::N,drāna,ххам
941,Stoff::N,audums,ххам
942,Nadel::N,ем,рокӏкӏен
943,Nadel::N,adata,рокӏкӏен
944,Faden::N,сунис,кун
945,Faden::N,diegs,кун
946,Faden::N,pavediens,кун
947,Knopf::N,кизь,маргъал
948,Knopf::N,poga,маргъал
949,Knoten::N,гӧрӧд,гарацӏ
950,Knoten::N,mezgls,гарацӏ
951,Farbe::N,краска,релъен
952,Farbe::N,вап,релъен
953,Farbe::N,krāsa,релъен
954,Kleidung::N,паськӧм,ретӏел
955,Kleidung::N,tērps,ретӏел
956,Kleidung::N,drēbes,ретӏел
957,Hemd::N,дӧрӧм,гурде
958,Hemd::N,krekls,гурде
959,Kragen::N,воротник,габур
960,Kragen::N,apkakle,габур
961,Ärmel::N,сос,къвал
962,Ärmel::N,piedurkne,къвал
963,Hose::N,гач,тӏажу
964,Hose::N,bikses,тӏажу
965,Gürtel::N,вӧнь,рачел
966,Gürtel::N,josta,рачел
967,Mütze::N,шапка,тӏагъур
968,Mütze::N,cepure,тӏагъур
969,Schuh::N,башмак,
970,Schuh::N,ботинки,
971,Schuh::N,kurpe,
972,Stiefel::N,сапӧг,этек
973,Stiefel::N,сапӧг,чакма
974,Stiefel::N,zābaks,этек
975,Stiefel::N,zābaks,чакма
976,Ring::N,кытш,баргъич
977,Ring::N,gredzens,баргъич
978,Band::N,лента,лента
979,Band::N,вундас,лента
980,Band::N,lente,лента
981,Kamm::N,сынан,гьоркьо
982,Kamm::N,ķemme,гьоркьо
983,Spiegel::N,рӧмпӧштан,матӏу
984,Spiegel::N,spogulis,матӏу
985,Riemen::N,тасма,рижу
986,Riemen::N,siksna,рижу
987,Schnur::N,гез,
988,Schnur::N,aukla,
989,Leine::N,юргез,
990,Leine::N,saite,
991,Decke::N,эшкын,одея́ло
992,Decke::N,шебрас,одея́ло
993,Decke::N,sega,одея́ло
994,Kissen::N,юрлӧс,къандалъо
995,Kissen::N,spilvens,къандалъо
996,Tuch::N,чышъян,квархьи
997,Tuch::N,vadmala,квархьи
998,Handtuch::N,ки чышкӧд,беркӏалрацӏцӏ
999,Handtuch::N,кизьчышъян,беркӏалрацӏцӏ
1000,Handtuch::N,dvielis,беркӏалрацӏцӏ
1001,Kraft::N,этш,гуч
1002,Kraft::N,этш,къуват
1003,Kraft::N,эбӧс,гуч
1004,Kraft::N,эбӧс,къуват
1005,Kraft::N,spēks,гуч
1006,Kraft::N,spēks,къуват
1007,Stärke::N,ёнлун,хӏалкӏвей
1008,Stärke::N,чорыдлун,хӏалкӏвей
1009,Stärke::N,stiprums,хӏалкӏвей
1010,Gesundheit::N,дзоньвидзалун,сахлъи́
1011,Gesundheit::N,veselība,сахлъи́
1012,Krankheit::N,висьӧм,унти
1013,Krankheit::N,висьӧм,щокълъи
1014,Krankheit::N,slimība,унти
1015,Krankheit::N,slimība,щокълъи
1016,Schmerz::N,висьӧм,унти
1017,Schmerz::N,sāpes,унти
1018,Wunde::N,дой,ругъун
1019,Wunde::N,brūce,ругъун
1020,Wunde::N,jēlums,ругъун
1021,Fieber::N,жар,цӏа-кан
1022,Fieber::N,drudzis,цӏа-кан
1023,Fieber::N,karstums,цӏа-кан
1024,Arznei::N,лекарство,дару
1025,Arznei::N,зелля,дару
1026,Arznei::N,zāles,дару
1027,Arznei::N,medikaments,дару
1028,Brücke::N,пос,кьо
1029,Brücke::N,tilts,кьо
1030,Brunnen::N,юкмӧс,гъуй
1031,Brunnen::N,aka,гъуй
1032,Weide::N,пӧскӧтина,рицӏцӏ
1033,Weide::N,пӧскӧтина,лъичӏирма
1034,Weide::N,пӧскӧтина,гӏурдаллъи
1035,Weide::N,пӧскӧтина,ри́цӏигъветӏ
1036,Weide::N,пӧскӧтина,рицӏцӏигъветӏ
1037,Weide::N,ganības,рицӏцӏ
1038,Weide::N,ganības,лъичӏирма
1039,Weide::N,ganības,гӏурдаллъи
1040,Weide::N,ganības,ри́цӏигъветӏ
1041,Weide::N,ganības,рицӏцӏигъветӏ
1042,Pfad::N,туй,сухъмахъ
1043,Pfad::N,кыснан,сухъмахъ
1044,Pfad::N,taka,сухъмахъ
1045,Weg::N,туй,нух
1046,Weg::N,ceļš,нух
1047,Straße::N,туй,нух
1048,Straße::N,iela,нух
1049,Dorf::N,сикт,росу
1050,Dorf::N,ciems,росу
1051,Stadt::N,кар,шагьар
1052,Stadt::N,pilsēta,шагьар
1053,Brief::N,письмӧ,кагъат
1054,Brief::N,письмӧ,рисалат
1055,Brief::N,vēstule,кагъат
1056,Brief::N,vēstule,рисалат
1057,Buch::N,небӧг,тӏехь
1058,Buch::N,grāmata,тӏехь
1059,Buchstabe::N,шыпас,хӏарп
1060,Buchstabe::N,burts,хӏарп
1061,Zeitung::N,газет,газет
1062,Zeitung::N,avīze,газет
1063,Zeitung::N,laikraksts,газет
1064,Leben::N,лов,яшав
1065,Leben::N,олӧм,яшав
1066,Leben::N,dzīve,яшав
1067,Tod::N,кулӧм,хвел
1068,Tod::N,nāve,хвел
1069,Grab::N,гу,хоб
1070,Grab::N,kaps,хоб
1071,Kirche::N,вичко,килиса
1072,Kirche::N,baznīca,килиса
1073,Sünde::N,мыж,хӏакъ
1074,Sünde::N,мыж,мунагь
1075,Sünde::N,grēks,хӏакъ
1076,Sünde::N,grēks,мунагь
1077,Gott::N,ен,бичас
1078,Gott::N,ен,аллагь
1079,Gott::N,dievs,бичас
1080,Gott::N,dievs,аллагь
1081,Arbeiter::N,уджалысь,хӏалтӏухъан
1082,Arbeiter::N,strādnieks,хӏалтӏухъан
1083,Chef::N,юралысь,хӏаким
1084,Chef::N,юралысь,начальник
1085,Chef::N,веськӧдлысь,хӏаким
1086,Chef::N,веськӧдлысь,начальник
1087,Chef::N,šefs,хӏаким
1088,Chef::N,šefs,начальник
1089,Chef::N,vadītajs,хӏаким
1090,Chef::N,vadītajs,начальник
1091,Chef::N,priekšnieks,хӏаким
1092,Chef::N,priekšnieks,начальник
1093,Meister::N,вӧчысь,устар
1094,Meister::N,вӧчысь,мастер
1095,Meister::N,вӧчысь,махщалилав
1096,Meister::N,meistars,устар
1097,Meister::N,meistars,мастер
1098,Meister::N,meistars,махщалилав
1099,Arzt::N,врач,жайрахӏ
1100,Arzt::N,бурдӧдысь,жайрахӏ
1101,Arzt::N,ārsts,жайрахӏ
1102,Lehrer::N,велӧдысь,мугӏалим
1103,Lehrer::N,skolotājs,мугӏалим
1104,Geld::N,сьӧм,гӏарац
1105,Geld::N,nauda,гӏарац
1106,Geschäft::N,удж,
1107,Geschäft::N,bizness,
1108,Geschäft::N,darījums,
1109,Laden::N,вузасянін,тукен
1110,Laden::N,bode,тукен
1111,Laden::N,veikals,тукен
1112,Preis::N,дон,багьа
1113,Preis::N,cena,багьа
1114,Ware::N,тӧвар,къайи
1115,Ware::N,prece,къайи
1116,Nutzen::N,воӧм,мунпагӏат
1117,Nutzen::N,выгӧда,мунпагӏат
1118,Nutzen::N,labums,мунпагӏат
1119,Reichtum::N,озырлун,бечелъи
1120,Reichtum::N,bagātība,бечелъи
1121,Welt::N,енкӧла,дуниял
1122,Welt::N,pasaule,дуниял
1123,Land::N,му,улка
1124,Land::N,му,икълим
1125,Land::N,zeme,улка
1126,Land::N,zeme,икълим
1127,Staat::N,канму,пачалихъ
1128,Staat::N,государство,пачалихъ
1129,Staat::N,valsts,пачалихъ
1130,König::N,кан,пача
1131,König::N,кан,малик
1132,König::N,кан,къирал
1133,König::N,кан,падишагь
1134,König::N,ķēniņš,пача
1135,König::N,ķēniņš,малик
1136,König::N,ķēniņš,къирал
1137,König::N,ķēniņš,падишагь
1138,König::N,karalis,пача
1139,König::N,karalis,малик
1140,König::N,karalis,къирал
1141,König::N,karalis,падишагь
1142,Macht::N,каналӧм,кверщел
1143,Macht::N,vara,кверщел
1144,Grenze::N,су,гӏорхъи
1145,Grenze::N,суйӧр,гӏорхъи
1146,Grenze::N,robeža,гӏорхъи
1147,Krieg::N,ожман,рагъ
1148,Krieg::N,karš,рагъ
1149,Feind::N,враг,тушман
1150,Feind::N,вӧрӧг,тушман
1151,Feind::N,ienaidnieks,тушман
1152,Gewalt::N,мырдöналöм,зулму
1153,Gewalt::N,vara,зулму
1154,Gewalt::N,vardarbība,зулму
1155,Kampf::N,вермасьӧм,къеркьей
1156,Kampf::N,cīņa,къеркьей
1157,Bogen[Waffe]::N,ньӧввуж,газаргъо
1158,Bogen[Waffe]::N,loks,газаргъо
1159,Pfeil::N,ньӧв,чӏор
1160,Pfeil::N,bulta,чӏор
1161,Gewehr::N,пишшаль,туманкӏ
1162,Gewehr::N,šautene,туманкӏ
1163,Fehler::N,сорсьӧм,гъалатӏ
1164,Fehler::N,дзугсьӧм,гъалатӏ
1165,Fehler::N,kļūda,гъалатӏ
1166,Lüge::N,пӧръясьӧм,гьереси
1167,Lüge::N,ылӧдлӧм,гьереси
1168,Lüge::N,meli,гьереси
1169,Schaden::N,лёк,зиян
1170,Schaden::N,лёк,зарал
1171,Schaden::N,изъян,зиян
1172,Schaden::N,изъян,зарал
1173,Schaden::N,пакӧсьт,зиян
1174,Schaden::N,пакӧсьт,зарал
1175,Schaden::N,bojājums,зиян
1176,Schaden::N,bojājums,зарал
1177,Schaden::N,kaitējums,зиян
1178,Schaden::N,kaitējums,зарал
1179,Unglück::N,шог,балагь
1180,Unglück::N,kļūme,балагь
1181,Unglück::N,klizma,балагь
1182,Unglück::N,nelaime,балагь
1183,Schuld::N,мыж,гӏайиб
1184,Schuld::N,vaina,гӏайиб
1185,Alter::N,арлыд,гӏумру
1186,Alter::N,vecums,гӏумру
1187,Schluss::N,пом,ахир
1188,Schluss::N,beigas,ахир
1189,Zeit::N,кад,заман
1190,Zeit::N,laiks,заман
1191,Tag::N,лун,къо
1192,Tag::N,diena,къо
1193,Morgen::N,асыв,радалмех
1194,Morgen::N,rīts,радалмех
1195,Mittag::N,лун шӧр,къадемех
1196,Mittag::N,pusdiena,къадемех
1197,Abend::N,рыт,релъедамех
1198,Abend::N,vakars,релъедамех
1199,Nacht::N,вой,сордо
1200,Nacht::N,nakts,сордо
1201,Woche::N,вежон,анкь
1202,Woche::N,nedēļa,анкь
1203,Monat::N,тӧлысь,моцӏ
1204,Monat::N,mēnesis,моцӏ
1205,Jahr::N,во,сон
1206,Jahr::N,во,лъагӏел
1207,Jahr::N,gads,сон
1208,Jahr::N,gads,лъагӏел
1209,Frühling::N,тулыс,их
1210,Frühling::N,pavasaris,их
1211,Sommer::N,гожӧм,рии
1212,Sommer::N,vasara,рии
1213,Herbst::N,ар,хасалихълъи
1214,Herbst::N,rudens,хасалихълъи
1215,Winter::N,тӧв,кьин
1216,Winter::N,ziema,кьин
1217,Januar::N,тӧв шӧр,январь
1218,Januar::N,janvāris,январь
1219,Februar::N,урасьӧм,февра́ль
1220,Februar::N,februāris,февра́ль
1221,März::N,рака,март
1222,März::N,marts,март
1223,April::N,кос му,апрель
1224,April::N,aprīlis,апрель
1225,Mai::N,ода-кора,май
1226,Mai::N,maijs,май
1227,Juni::N,лӧддза-номъя,июнь
1228,Juni::N,jūnijs,июнь
1229,Juli::N,сора,июль
1230,Juli::N,jūlijs,июль
1231,August::N,моз,август
1232,August::N,augusts,август
1233,September::N,кӧч,сентябрь
1234,September::N,septembris,сентябрь
1235,Oktober::N,йирым,октябрь
1236,Oktober::N,oktobris,октябрь
1237,November::N,вӧльгым,ноябрь
1238,November::N,novembris,ноябрь
1239,Dezember::N,ӧшым,декабрь
1240,Dezember::N,decembris,декабрь
1241,Montag::N,выльлун,итни
1242,Montag::N,pirmdiena,итни
1243,Dienstag::N,воторник,талат
1244,Dienstag::N,otrdiena,талат
1245,Mittwoch::N,середа,арбагӏ
1246,Mittwoch::N,trešdiena,арбагӏ
1247,Donnerstag::N,четверг,хамиз
1248,Donnerstag::N,ceturtdiena,хамиз
1249,Freitag::N,пекнича,рузман
1250,Freitag::N,piektdiena,рузман
1251,Samstag::N,субӧта,щамат
1252,Samstag::N,sestdiena,щамат
1253,Sonntag::N,вӧскресенньӧ,гьатӏан
1254,Sonntag::N,svētdiena,гьатӏан
1255,groß::A,ыджыд,кӏудияб
1256,groß::A,dižs,кӏудияб
1257,groß::A,liels,кӏудияб
1258,klein::A,ичӧт,гьитӏинаб
1259,klein::A,mazs,гьитӏинаб
1260,lang::A,кузь,халатаб
1261,lang::A,garš,халатаб
1262,kurz::A,дженьыд,къокъаб
1263,kurz::A,īss,къокъаб
1264,breit::A,ота,гӏебаб
1265,breit::A,паськыд,гӏебаб
1266,breit::A,plats,гӏебаб
1267,schmal::A,оттӧм,къваридаб
1268,schmal::A,tievs,къваридаб
1269,dicht::A,сук,ризаб
1270,dicht::A,blīvs,ризаб
1271,dick[Gegenstand]::A,кыз,бицатаб
1272,dick[Gegenstand]::A,biezs,бицатаб
1273,dünn::A,вӧсни,тӏеренаб
1274,dünn::A,вӧсньыд,тӏеренаб
1275,dünn::A,plāns,тӏеренаб
1276,fein::A,посни,тӏеренаб
1277,fein::A,smalks,тӏеренаб
1278,fest::A,зумыд,къвакӏараб
1279,fest::A,tvirts,къвакӏараб
1280,fest::A,noturīgs,къвакӏараб
1281,flach::A,плавкӧс,чӏепараб
1282,flach::A,тшӧтшкӧс,чӏепараб
1283,flach::A,lēzens,чӏепараб
1284,flach::A,līdzens,чӏепараб
1285,glatt::A,вольк,цӏвакараб
1286,glatt::A,мольыд,цӏвакараб
1287,glatt::A,gluds,цӏвакараб
1288,glatt::A,slidens,цӏвакараб
1289,hart::A,зумыд,кьварараб
1290,hart::A,ciets,кьварараб
1291,weich::A,небыд,тамахаб
1292,weich::A,mīksts,тамахаб
1293,rund::A,гӧгрӧс,гургинаб
1294,rund::A,apaļš,гургинаб
1295,spitz::A,ёсь йыла,бегӏераб
1296,spitz::A,smails,бегӏераб
1297,scharf::A,ёсь,рекӏараб
1298,scharf::A,ass,рекӏараб
1299,stumpf::A,ныж,тӏехӏараб
1300,stumpf::A,ныж,рекӏинчӏеб
1301,stumpf::A,truls,тӏехӏараб
1302,stumpf::A,truls,рекӏинчӏеб
1303,stumpf::A,strups,тӏехӏараб
1304,stumpf::A,strups,рекӏинчӏеб
1305,schwer::A,сьӧкыд,бакӏаб
1306,schwer::A,smags,бакӏаб
1307,schön::A,мича,берцинаб
1308,schön::A,лӧсьыд,берцинаб
1309,schön::A,daiļš,берцинаб
1310,schön::A,skaists,берцинаб
1311,heiß::A,пӧсь,лагьараб
1312,heiß::A,karsts,лагьараб
1313,warm::A,шоныд,хинаб
1314,warm::A,silts,хинаб
1315,kalt::A,кӧдзыд,квачараб
1316,kalt::A,salts,квачараб
1317,kalt::A,auksts,квачараб
1318,kühl::A,юзыд,квачараб
1319,kühl::A,ыркыд,квачараб
1320,kühl::A,vēss,квачараб
1321,kühl::A,dzestrs,квачараб
1322,frisch::A,выль,цӏияб
1323,frisch::A,svaigs,цӏияб
1324,feucht::A,уль,рагьараб
1325,feucht::A,mitrs,рагьараб
1326,feucht::A,drēgns,рагьараб
1327,nass::A,ва,би́ччараб
1328,nass::A,slapjš,би́ччараб
1329,trocken::A,кос,бакъвараб
1330,trocken::A,sauss,бакъвараб
1331,voll::A,кыз,
1332,voll::A,pilns,
1333,leer::A,куш,чӏобогояб
1334,leer::A,тыртӧм,чӏобогояб
1335,leer::A,tukšs,чӏобогояб
1336,offen::A,восьса,рагьараб
1337,offen::A,vaļējs,рагьараб
1338,offen::A,atvērts,рагьараб
1339,geschlossen::A,пӧдса,рахараб-къараб
1340,geschlossen::A,slēgts,рахараб-къараб
1341,sauber::A,сӧстӧм,бацӏцӏадаб
1342,sauber::A,tīrs,бацӏцӏадаб
1343,sauber::A,spodrs,бацӏцӏадаб
1344,schmutzig::A,няйт,гъизараб
1345,schmutzig::A,netīrs,гъизараб
1346,schmutzig::A,dubļains,гъизараб
1347,roh::A,уль,хамаб
1348,roh::A,уль,гӏатӏгояб
1349,roh::A,jēls,хамаб
1350,roh::A,jēls,гӏатӏгояб
1351,reif::A,кисьмӧм,барщараб
1352,reif::A,gatavs,барщараб
1353,reif::A,nobriedis,барщараб
1354,lecker::A,чӧскыд,тӏагӏамаб
1355,lecker::A,gards,тӏагӏамаб
1356,lecker::A,garšīgs,тӏагӏамаб
1357,süß::A,юмов,гьуинаб
1358,süß::A,чӧскыд,гьуинаб
1359,süß::A,salds,гьуинаб
1360,bitter::A,курыд,кьогӏаб
1361,bitter::A,sūrs,кьогӏаб
1362,bitter::A,rūgts,кьогӏаб
1363,sauer::A,шома,цӏекӏаб
1364,sauer::A,skābs,цӏекӏаб
1365,hell::A,югыд,канаб
1366,hell::A,gaišs,канаб
1367,dunkel::A,пемыд,бецӏаб
1368,dunkel::A,tumšs,бецӏаб
1369,schwarz::A,сьӧд,чӏегӏераб
1370,schwarz::A,melns,чӏегӏераб
1371,weiß::A,еджыд,хъахӏаб
1372,weiß::A,balts,хъахӏаб
1373,rot::A,гӧрд,багӏараб
1374,rot::A,sarkans,багӏараб
1375,gelb::A,виж,гӏобилаб
1376,gelb::A,виж,тӏогьилаб
1377,gelb::A,dzeltens,гӏобилаб
1378,gelb::A,dzeltens,тӏогьилаб
1379,blau::A,лӧз,хъахӏилаб
1380,blau::A,zils,хъахӏилаб
1381,grün::A,веж,гӏурччинаб
1382,grün::A,турунвиж,гӏурччинаб
1383,grün::A,zaļš,гӏурччинаб
1384,grau::A,руд,накӏкӏуяб
1385,grau::A,pelēks,накӏкӏуяб
1386,bunt::A,сера,къвекӏаб
1387,bunt::A,сера,чара-гъараб
1388,bunt::A,raibs,къвекӏаб
1389,bunt::A,raibs,чара-гъараб
1390,bunt::A,krāsains,къвекӏаб
1391,bunt::A,krāsains,чара-гъараб
1392,billig::A,донтӧг,учузаб
1393,billig::A,lēts,учузаб
1394,teuer::A,дона,хири́яб
1395,teuer::A,dārgs,хири́яб
1396,wertvoll::A,дона,къиматаб
1397,wertvoll::A,vērtīgs,къиматаб
1398,blind::A,синтӧм,беццаб
1399,blind::A,akls,беццаб
1400,taub::A,пельтӧм,гъугъаб
1401,taub::A,kurls,гъугъаб
1402,kräftig::A,вынйӧра,гучаб
1403,kräftig::A,spēcīgs,гучаб
1404,stark::A,ён,къуватаб
1405,stark::A,вына,къуватаб
1406,stark::A,stiprs,къуватаб
1407,schwach::A,жеб,гӏажизаб
1408,schwach::A,vājš,гӏажизаб
1409,fett::A,госа,кьарияб
1410,fett::A,brangs,кьарияб
1411,schlank::A,веськыд,чергесаб
1412,schlank::A,slaids,чергесаб
1413,hübsch::A,мича,гьайбатаб
1414,hübsch::A,лӧсьыд,гьайбатаб
1415,hübsch::A,glīts,гьайбатаб
1416,böse::A,лёк,ракӏквешаб
1417,böse::A,ļauns,ракӏквешаб
1418,böse::A,negants,ракӏквешаб
1419,dumm::A,йӧй,гьагаб
1420,dumm::A,йӧй,гӏантаб
1421,dumm::A,вежӧртӧм,гьагаб
1422,dumm::A,вежӧртӧм,гӏантаб
1423,dumm::A,stulbs,гьагаб
1424,dumm::A,stulbs,гӏантаб
1425,dumm::A,muļķīgs,гьагаб
1426,dumm::A,muļķīgs,гӏантаб
1427,faul::A,дыш,кӏохӏалаб
1428,faul::A,дыш,кӏухӏа́лаб
1429,faul::A,slinks,кӏохӏалаб
1430,faul::A,slinks,кӏухӏа́лаб
1431,fleißig::A,зільысь,хӏаракатаб
1432,fleißig::A,čakls,хӏаракатаб
1433,fleißig::A,cītīgs,хӏаракатаб
1434,geizig::A,топыд,къарумаб
1435,geizig::A,skops,къарумаб
1436,geizig::A,sīksts,къарумаб
1437,klug::A,юра,лумияб
1438,klug::A,вежӧра,лумияб
1439,klug::A,gudrs,лумияб
1440,geschickt::A,кипода,махщел бугев
1441,geschickt::A,кужысь,махщел бугев
1442,geschickt::A,manīgs,махщел бугев
1443,lieb::A,муса,гӏазизаб
1444,lieb::A,мича,гӏазизаб
1445,lieb::A,лӧсьыд,гӏазизаб
1446,lieb::A,mīļš,гӏазизаб
1447,lustig::A,кыпыд,кепаб
1448,lustig::A,jautrs,кепаб
1449,sanft::A,мелі,хӏалимаб
1450,sanft::A,мелі,хӏере́наб
1451,sanft::A,liegs,хӏалимаб
1452,sanft::A,liegs,хӏере́наб
1453,hungrig::A,тшыг,бакъараб
1454,hungrig::A,izsalcis,бакъараб
1455,krank::A,висьысь,щокъаб
1456,krank::A,висьысь,унтараб
1457,krank::A,slims,щокъаб
1458,krank::A,slims,унтараб
1459,nackt::A,пасьтӧм,гӏицӏаб
1460,nackt::A,пасьтӧм,чӏанкӏараб
1461,nackt::A,pliks,гӏицӏаб
1462,nackt::A,pliks,чӏанкӏараб
