,Concept_ID,el,kl
683,warm::A,θερμός,oqorpoq
684,kalt::A,κρύος,issippoq
685,kalt::A,ψυχρός,issippoq
686,kühl::A,δροσερός,pueqqortippoq
687,frisch::A,νωπός,
688,frisch::A,φρέσκος,
689,feucht::A,υγρός,isugutavoq
690,feucht::A,υγρός,qaasernarpoq
691,nass::A,βρεγμένος,imerorpoq
692,trocken::A,ξηρός,panerpoq
693,trocken::A,στεγνός,panerpoq
694,voll::A,γεμάτος,ulikkaarpoq
695,leer::A,άδειος,imaattuarpoq
696,offen::A,ανοιχτός,ammavoq
697,geschlossen::A,κλειστός,matuvoq
698,sauber::A,καθαρός,eqqippoq
699,sauber::A,καθαρός,sukuluippoq
700,sauber::A,καθαρός,ipeqanngilaq
701,schmutzig::A,βρώμικος,tapappoq
702,schmutzig::A,βρώμικος,minguppoq
703,schmutzig::A,λερωμένος,tapappoq
704,schmutzig::A,λερωμένος,minguppoq
705,roh::A,ωμός,aapavoq
706,reif::A,ώριμος,qaarulerpoq
707,lecker::A,νόστιμος,
708,süß::A,γλυκός,tungusunnippoq
709,bitter::A,πικρός,qasilippoq
710,sauer::A,ξινός,
711,hell::A,φωτεινός,qaamavoq
712,dunkel::A,σκοτεινός,qernerpoq
713,schwarz::A,μαύρος,qernerpoq
714,schwarz::A,μελανός,qernerpoq
715,weiß::A,άσπρος,qaqorpoq
716,rot::A,κόκκινος,aappaluppoq
717,gelb::A,κίτρινος,sungaarpoq
718,blau::A,μπλε,tungujorpoq
719,blau::A,γαλανός,tungujorpoq
720,grün::A,πράσινος,qorsooqqippoq
721,grau::A,γκρίζος,qaserpoq
722,bunt::A,ποικιλόχρωπος,
723,billig::A,φτηνός,akikippoq
724,teuer::A,ακριβός,
725,wertvoll::A,πολύτιμος,erlinnarpoq
726,blind::A,τυφλός,tappiippoq
727,blind::A,τυφλός,isigisaqanngilaq
728,taub::A,κουφός,tusilarpoq
729,kräftig::A,δυνατός,pissaq
730,kräftig::A,δυνατός,pissarsuaq
731,stark::A,γερός,sanngivoq
732,schwach::A,αδύνατος,nakuippoq
733,fett::A,παχύς,pualavoq
734,schlank::A,λεπτός,tuappoq
735,schlank::A,λυγερός,tuappoq
736,hübsch::A,όμορφος,aatsialaq
737,hübsch::A,χαριτωμένος,aatsialaq
738,böse::A,κακός,ajorpoq
739,dumm::A,κουτός,taqajak
740,dumm::A,κουτός,sikkilluppoq
741,dumm::A,κουτός,qaatusimasaqanngilaq
742,dumm::A,ανόητος,taqajak
743,dumm::A,ανόητος,sikkilluppoq
744,dumm::A,ανόητος,qaatusimasaqanngilaq
745,faul::A,τεμπέλης,eqiasuppoq
746,faul::A,τεμπέλης,eqiattortuvoq
747,fleißig::A,εργατικός,eqiasuippoq
748,geizig::A,τσιγγούνης,iasilaarpoq
749,geizig::A,τσιγγούνης,tukkuippoq
750,klug::A,έξυπνος,mallak
751,klug::A,έξυπνος,ittanneq
752,klug::A,έξυπνος,kutaappoq
753,klug::A,έξυπνος,kuttaappoq
754,klug::A,έξυπνος,qarasagippoq
755,geschickt::A,επιδέξιος,
756,lieb::A,φίλος,akisooq
757,lieb::A,αγαπητός,akisooq
758,lustig::A,εύθυμος,piikulavoq
759,lustig::A,χαρούμενος,piikulavoq
760,sanft::A,ήπιος,isumagippoq
761,hungrig::A,πεινασμένος,kaappoq
762,hungrig::A,πεινασμένος,perlilerpoq
763,krank::A,άρρωστος,napparsimavoq
764,nackt::A,γυμνός,
765,traurig::A,λυπημένος,aliasuppoq
766,lebendig::A,ζωντανός,uumavoq
767,gut::A,καλός,ajunngilaq
768,schlecht::A,κακός,sualuppoq
769,richtig::A,σωστός,iluarpoq
770,schlimm::A,άσχημος,amiilaarnarpoq
771,wahr::A,αληθής,ilumoorpoq
772,wahr::A,αληθινός,ilumoorpoq
773,alt::A,παλιός,pisoqaq
774,neu::A,νέος,nutaavoq
775,neu::A,καινούργιος,nutaavoq
776,ehemalig::A,παλιός,
777,alt[Lebewesen]::A,γέρος,utoqqaq
778,jung::A,νέος,inuusuppoq
779,jung::A,νέος,kingulliarsuk
780,arm::A,φτωχός,piillasoq
781,arm::A,φτωχός,piitsuuvoq
782,reich::A,πλούσιος,pisuuvoq
783,bekannt::A,γνωστός,
784,berühmt::A,περίφημος,tusaamasaq
785,berühmt::A,ξακουσμένος,tusaamasaq
786,fremd::A,ξένος,ajasoornarpoq
787,verschieden::A,διαφορετικός,allatut
788,verschieden::A,διαφορετικός,tamalaat
789,nah::A,κοντινός,qanippoq
790,fern::A,μακριά,ungasippoq
791,linker::A,αριστερός,saamerleq
792,rechter::A,δεξιός,innarluissut
793,anderer::A,άλλος,
794,erster::A,πρώτος,siulleq
795,zweiter::A,δεύτερος,qataatsup tullia
796,dritter::A,τρίτος,pingajorarterut
797,letzter::A,τελευταίος,kingulleq
798,allein::ADV,μόνος,kisimiippoq
799,auf einmal::ADV,εφάπαξ,tassanngaannaq
800,zusammen::ADV,μαζί,attaasa
801,zusammen::ADV,μαζί,attarmik
802,lange::ADV,πολύν καιρό,akuni
803,plötzlich::ADV,έξαφνα,tassanngaannaq
804,sofort::ADV,αμέσως,erniinnaq
805,später::ADV,αργότερα,kingorna
806,jetzt::ADV,τώρα,maanna
807,jetzt::ADV,τώρα,massakkut
808,heute::ADV,σήμερα,ullumi
809,morgen::ADV,αύριο,aqagu
810,bald::ADV,σε λίγο,erniinnaq
811,bald::ADV,εντός ολίγου,erniinnaq
812,dann::ADV,ύστερα,taava
813,gestern::ADV,χτες,ippassaq
814,einst::ADV,ποτέ,ataatsimik
815,einst::ADV,ποτέ,ilaanni
816,einst::ADV,άλλοτε,ataatsimik
817,einst::ADV,άλλοτε,ilaanni
818,damals::ADV,τότε,taamani
819,damals::ADV,τότε,taamanikkut
820,damals::ADV,τότε,taassumuunakkut
821,danach::ADV,μετά,taava
822,danach::ADV,ύστερα,taava
823,vorher::ADV,πριν,siornagut
824,vorher::ADV,προηγουμένως,siornagut
825,zuerst::ADV,πρώτα,
826,einmal::ADV,μία φορά,ilaanni
827,einmal::ADV,μία φορά,ataatsimik
828,manchmal::ADV,κάποτε,qaqutigu
829,manchmal::ADV,κάποτε,qaqutigut
830,oft::ADV,συχνά,akulikitsumik
831,oft::ADV,πολλές φορές,akulikitsumik
832,immer::ADV,πάντα,tamatigut
833,immer::ADV,πάντοτε,tamatigut
834,niemals::ADV,ποτέ,
835,hier::ADV,εδώ,maani
836,hierhin::ADV,εδώ,maani
837,von hier::ADV,από δω,
838,dort::ADV,εκεί,
839,dorthin::ADV,προς τα κει,ikuuna
840,geradeaus::ADV,κατευθείαν,narlumut
841,vorwärts::ADV,εμπρός,pilangavoc
842,rückwärts::ADV,πίσω,kingumut
843,rückwärts::ADV,πίσω,tunumut or tunummut
844,zurück::ADV,πίσω,kingumut
845,zurück::ADV,πίσω,tunumut or tunummut
846,unten::ADV,κάτω,kana
847,hinab::ADV,προς τα κάτω,qiviu
848,oben::ADV,πάνω,
849,oben::ADV,επάνω,
850,hinauf::ADV,προς τα πάνω,
851,überall::ADV,παντού,tamaginni
852,überall::ADV,παντού,tamani tamaani
853,nicht::ADV,δεν,
854,ein wenig::ADV,λιγάκι,
855,kaum::ADV,μόλις,qaqutigorsuaq
856,sehr::ADV,πολύ,assut
857,so::ADV,έτσι,
858,noch::ADV,ακόμα,qeratavoq
859,nur::ADV,μόνο,
860,schon::ADV,ήδη,taava-una
861,schon::ADV,κιόλας,taava-una
862,wieder::ADV,ξανά,kingumut
863,vergebens::ADV,μάταια,angiluk
864,vor::PRP,μπροστά σε,
865,vor::PRP,μπροστά από,
866,hinter::PRP,πίσω από ,
867,unter::PRP,υπό,
868,unter::PRP,κάτω από,
869,durch::PRP,διά,
870,durch::PRP,διά μέσου,
871,neben::PRP,δίπλα σε,
872,zwischen::PRP,μεταξύ,
873,zwischen::PRP,ανάμεσα σε,
874,wegen::PRP,για,
875,wegen::PRP,λόγω,
876,dies::PRN,αυτό,manna
877,dies::PRN,αυτό,matuma
878,das::PRN,το,ua
879,alles::PRN,όλα,
880,ich::PRN,εγώ,uanga
881,du::PRN,σύ,illit
882,du::PRN,εσύ,illit
883,er::PRN,αυτός,una
884,wir::PRN,εμείς,uagut
885,ihr::PRN,εσείς,ilissi
886,sie::PRN,αυτοί,uku
887,was::FPRN,τι,aat?
888,wer::FPRN,ποιος,kikkut
889,wo::FADV,πού,sumi
890,wohin::FADV,πού,sumut
891,wohin::FADV,για πού,sumut
892,wie::FADV,πώς,qanoq
893,warum::FADV,γιατί,sooq
894,wieviel::FNUM,πόσος,qassit
895,wieviel::FNUM,πόσος,qanoq atsigisumik?
896,eins::NUM,ένα,ataaseq
897,zwei::NUM,δύο,marluk
898,drei::NUM,τρία,pingasut
899,drei::NUM,τρεις,pingasut
900,vier::NUM,τέσσερα,sisamat
901,vier::NUM,τέσσερα,qajuusat
902,vier::NUM,τέσσερις,sisamat
903,vier::NUM,τέσσερις,qajuusat
904,fünf::NUM,πέντε,tallimat
905,sechs::NUM,έξι,arfineq
906,sechs::NUM,έξι,arfinillit
907,sieben::NUM,εφτά,arfineq-marluk
908,acht::NUM,οχτώ,arfineq pingasut
909,neun::NUM,εννιά,qulingiluat
910,neun::NUM,εννιά,arfineq sisamat
911,zehn::NUM,δέκα,qulit
912,elf::NUM,έντεκα,aqqaneq
913,zwölf::NUM,δώδεκα,aqqaneq-marluk
914,zwanzig::NUM,είκοσι,tyve
915,dreißig::NUM,τριάντα,tredive
916,dreißig::NUM,τριάντα,pingasunik qulillit
917,vierzig::NUM,σαράντα,fyrre
918,fünfzig::NUM,πενήντα,halvtreds
919,fünfzig::NUM,πενήντα,tallimanik qulillit
920,sechzig::NUM,εξήντα,tres
921,siebzig::NUM,εβδομήντα,halvfjerds
922,achtzig::NUM,ογδόντα,firs
923,neunzig::NUM,ενενήντα,halvfems
924,hundert::NUM,εκατό,et hundrede
925,tausend::NUM,χίλιοι,et tusinde
926,und::CNJ,και,aamma
927,oder::CNJ,ή,imalluunnit
928,stehen::V,στέκομαι,sikingavoq
929,stehen::V,είμαι όρθιος,sikingavoq
930,sitzen::V,κάθομαι,ingippoq
931,liegen::V,είμαι ξαπλωμένος,nalavoq
932,liegen::V,είμαι ξαπλωμένος,aqupivoq
933,hängen::V,κρέμομαι,nivinngarpaa
934,werden::V,γίνομαι,pinngorpoq
935,passieren::V,συμβαίνω,pivoq
936,beginnen::V,αρχίζω,aallarnerpaa
937,enden::V,τελειώνω,naggaserpaa
938,wechseln::V,αλλάζω,immikkut ilivoq
939,aufgehen[Sonne]::V,βγαίνω,
940,aufgehen[Sonne]::V,ανατέλλω,
941,untergehen[Sonne]::V,δύω,ilioqqaasoq
942,untergehen[Sonne]::V,βασιλεύω,ilioqqaasoq
943,scheinen[Sonne]::V,λάμπω,qinnorpoq
944,scheinen[Sonne]::V,λάμπω,qinngorpoq
945,donnern::V,βροντώ,kalleq
946,wehen::V,φυσώ,timmivoq
947,strömen::V,ρέω,
948,strömen::V,τρέχω,
949,fließen::V,ρέω,
950,sich drehen::V,γυρίζω,ipippaa
951,sich drehen::V,στρέφομαι,ipippaa
952,schwanken::V,ταλαντεύομαι,aalavoq
953,schwingen::V,αιωρούμαι,issakajaat or issakatsiaarut
954,schwingen::V,ταλαντεύομαι,issakajaat or issakatsiaarut
955,fallen::V,πέφτω,quasivaa
956,brennen::V,καίω,seerpoq
957,brennen::V,καίω,uuppaa
958,rauchen::V,καπνίζω,pujoorpoq
959,regnen::V,βρέχω,siallerpoq
960,gefrieren::V,παγώνω,qiulerpoq
961,tauen::V,λειώνω,aappoq
962,schmelzen::V,λειώνω,aappoq
963,schmelzen::V,λειώνω,aatsippaa
964,trocknen::V,στεγνώνω,panerserpaa
965,sieden::V,βράζω,qalappoq
966,faulen::V,σαπίζω,
967,verfaulen::V,σαπίζω,
968,reißen::V,σχίζω,qulli
969,reißen::V,σχίζω,alittorpaa
970,reißen::V,σχίζω,kimillanneq
971,versinken::V,βουλιάζω,kivivaa
972,versinken::V,βουλιάζω,apparpoq
973,versinken::V,βυθίζομαι,kivivaa
974,versinken::V,βυθίζομαι,apparpoq
975,vergehen::V,περνώ,qaangerpaa
976,vergehen::V,περνώ,sarsuppoq
977,erscheinen::V,εμφανίζομαι,takutippoq
978,verschwinden::V,χάνομαι,
979,verschwinden::V,εξαφανίζομαι,
980,sinken::V,κατεβαίνω,kivivaa
981,sinken::V,κατεβαίνω,apparpoq
982,abnehmen::V,μειώνομαι ,ikillipput
983,zunehmen::V,αυξάνω,allisippaa
984,zunehmen::V,μεγαλώνω,allisippaa
985,steigen::V,ανεβαίνω,allisippaa
986,wachsen::V,μεγαλώνω,allivoq
987,glänzen::V,γυαλίζω,qinngorpoq
988,glänzen::V,γυαλίζω,qinnorpoq
989,funkeln::V,αστράφτω,uisorilavoq
990,funkeln::V,σπιθοβολώ,uisorilavoq
991,lärmen::V,θορυβώ,
992,läuten::V,χτυπώ ,avilualaarpoq
993,klingeln::V,κουδουνίζω,aviluarpoq
994,klingeln::V,κουδουνίζω,aviluarpaluppoq
995,klirren::V,κουδουνίζω,
996,brausen::V,βουΐζω,ittuk
997,brausen::V,βουΐζω,ittuppoq
998,brausen::V,βουΐζω,ittuppaluppoq
999,rauschen::V,βουΐζω,
1000,klingen::V,ηχώ,
1001,bellen::V,γαυγίζω,qiluppoq
1002,heulen::V,ουρλιάζω,maarpoq
1003,heulen::V,ουρλιάζω,maalavoq
1004,heulen::V,ουρλιάζω,miaggoorpoq
1005,blasen::V,φυσώ,aporneq
1006,pfeifen::V,σφυρίζω,siggartartitsivoq
1007,pfeifen::V,σφυρίζω,siorsulavoq
1008,schreien::V,κραυγάζω,suaarpoq
1009,stöhnen::V,βογγώ,nipiliorpoq
1010,stöhnen::V,βογγώ,nipilliorpoq
1011,zittern::V,τρέμω,qarsulivik
1012,leben::V,ζω,inuuvoq
1013,geboren werden::V,γεννιέμαι,inuuvoq
1014,geboren werden::V,γεννιέμαι,inunngorpoq
1015,atmen::V,αναπνέω,anersaarpoq
1016,trinken::V,πίνω,imerpoq
1017,essen::V,τρώω,tamorpoq
1018,schlucken::V,καταπίνω,tuluarnaq
1019,müde werden::V,κουράζομαι,
1020,einschlafen::V,αποκοιμιέμαι,sinippoq
1021,schlafen::V,κοιμάμαι,sinik
1022,aufwachen::V,ξυπνώ,iterpoq
1023,aufwachen::V,ξυπνώ,eqqumavoq
1024,aufstehen::V,σηκώνομαι,makippoq
1025,sich erholen::V,ξεκουράζομαι,qasuerserpoq
1026,krank werden::V,αρρωσταίνω,
1027,krank sein::V,ασθενώ,
1028,schmerzen::V,πονώ,anneraa
1029,schmerzen::V,πονώ,annernarpoq
1030,husten::V,βήχω,quersorpoq
1031,genesen::V,θεραπεύομαι,ajunngissivoq
1032,genesen::V,θεραπεύομαι,ilisimmarpoq
1033,genesen::V,θεραπεύομαι,ilorrippoq
1034,sterben::V,πεθαίνω,toquvoq
1035,umkommen::V,πεθαίνω,
1036,sich bewegen::V,κουνιέμαι,ingerlavoq
1037,sich rühren::V,σαλεύω,
1038,sich erheben::V,επαναστατώ,
1039,sich setzen::V,κάθομαι,ingippoq
1040,hinfallen::V,πέφτω κάτω,
1041,laufen::V,τρέχω,arpappoq
1042,schreiten::V,βαδίζω,ingerlavoq
1043,spazierengehen::V,κάνω βόλτα,utertakajaarpoq
1044,spazierengehen::V,κάνω βόλτα,utertakattajaarpoq
1045,spazierengehen::V,πηγαίνω περίπατο,utertakajaarpoq
1046,spazierengehen::V,πηγαίνω περίπατο,utertakattajaarpoq
1047,eilen::V,σπεύδω,qaa qaa
1048,eilen::V,σπεύδω,qiilasaarpoq
1049,eilen::V,σπεύδω,ingerlasaarpaa
1050,sich beeilen::V,βιάζομαι,tuaviorpoq
1051,sausen::V,τρέχω γρήγορα,uiguut
1052,rennen::V,τρέχω,igivoq
1053,springen::V,πηδώ,upernassaq
1054,klettern::V,σκαρφαλώνω,pilaakkeerpoq
1055,schaukeln::V,κουνιέμαι,aalavoq
1056,kriechen::V,έρπω,
1057,kriechen::V,σέρνομαι,
1058,schwimmen::V,κολυμπώ,naluppoq
1059,tauchen::V,βουτώ,allorpoq
1060,rudern::V,κωπηλατώ,ipuppaa
1061,fahren::V,πηγαίνω,qimusserpoq
1062,fliegen::V,πετώ,timmivoq
1063,gehen::V,βαδίζω,
1064,gehen::V,πηγαίνω,
1065,weggehen::V,φεύγω,piiarpoq
1066,abfahren::V,ξεκινώ,
1067,abfahren::V,αναχωρώ,
1068,anhalten::V,σταματώ,unitsippaa
1069,hineingehen::V,μπαίνω,timaappaa
1070,eintreten::V,μπαίνω,allattorpaa
1071,eintreten::V,εισέρχομαι,allattorpaa
1072,kommen::V,έρχομαι,qaa-
1073,kommen::V,έρχομαι,pivaa
1074,ankommen::V,φτάνω,tikippoq
1075,zurückkommen::V,επιστρέφω,angerlarpoq
1076,bleiben::V,μένω,uninngavoq
1077,warten::V,περιμένω,paavoq
1078,warten::V,περιμένω,utaqqivoq
1079,erwarten::V,αναμένω,
1080,erwarten::V,περιμένω,
1081,suchen::V,ψάχνω,nivivaa
1082,finden::V,βρίσκω,nanivaa
1083,versuchen::V,προσπαθώ,uuppaa
1084,versuchen::V,προσπαθώ,ussersarpaa
1085,vorbereiten::V,προετοιμάζω,piareersarpaa
1086,lieben::V,αγαπώ,asavaa
1087,mögen::V,μου αρέσει,akaaraa
1088,lachen::V,γελώ,
1089,rühren::V,συγκινώ,qeerlerpaa
1090,weinen::V,κλαίω,qiavoq
1091,schimpfen::V,βρίζω,qatimaarpoq
1092,sich ärgern::V,θυμώνω,ugguutigaa
1093,sich fürchten::V,φοβάμαι,eqqanaarpoq
1094,fürchten::V,φοβάμαι,ersigaa
1095,fliehen::V,φεύγω,qimaavoq
1096,flüchten::V,δραπετεύω,allikarfigaa
1097,sehen::V,βλέπω,isigaa
1098,anschauen::V,κοιτάζω,
1099,ansehen::V,βλέπω,alaatsinaappaa
1100,hören::V,ακούω,tusarpaa
1101,zuhören::V,ακούω,naalappoq
1102,probieren::V,δοκιμάζω,
1103,riechen::V,μυρίζω,tipippoq
1104,riechen::V,οσφραίνομαι,tipippoq
1105,fühlen::V,αισθάνομαι,misigaa
1106,scheinen::V,φαίνομαι,takutippoq
1107,zu sehen sein::V,φαίνομαι,
1108,vernehmen::V,ακούω,
1109,vernehmen::V,μαθαίνω,
1110,frieren::V,κρυώνω,qiiavoq
1111,tun::V,κάνω,iliorpoq
1112,können::V,ξέρω,
1113,können::V,μπορώ,
1114,wollen::V,θέλω,piumavaa
1115,anfangen::V,αρχίζω,pilerpoq
1116,beenden::V,τελειώνω,naggaserpaa
1117,aufhören::V,παύω,naammatsippaa
1118,gelingen::V,πετυχαίνω,
1119,geraten::V,γίνομαι,
1120,öffnen::V,ανοίγω,ammarpaa
1121,schließen::V,κλείνω,matuaa
1122,stellen::V,θέτω,ilivaa
1123,stellen::V,θέτω,iliorarpai
1124,stellen::V,θέτω,ilioqqarpai
1125,setzen::V,θέτω,iliorarpai
1126,setzen::V,θέτω,ilioqqarpai
1127,legen::V,θέτω,ilivaa
1128,berühren::V,εγγίζω,attorpaa
1129,verbinden::V,συνδέω,taperserpaa
1130,bedecken::V,σκεπάζω,iikkerpaa
1131,bedecken::V,σκεπάζω,iikkersorpaa
1132,aufhängen::V,κρεμώ,inivaa
1133,aufhängen::V,κρεμώ,iniorarpai
1134,anzünden::V,ανάβω,saggaavoq
1135,aufheben::V,σηκώνω,allisippaa
1136,zurücklassen::V,εγκαταλείπω,aallarpoq
1137,verlieren::V,χάνω,annaavaa
1138,fallen lassen::V,αφήνω να πέσει,nakkaavaa
1139,machen::V,κάνω,iliorpoq
1140,machen::V,φτιάχνω,iliorpoq
1141,herstellen::V,κατασκευάζω,anillatsippaa
1142,bauen::V,χτίζω,marrarterpaa
1143,bauen::V,οικοδομώ,marrarterpaa
1144,reparieren::V,επισκευάζω,iluarsaappaa
1145,reparieren::V,επιδιορθώνω,iluarsaappaa
1146,verbessern::V,βελτιώνω,naqqippaa
1147,verbessern::V,καλυτερεύω,naqqippaa
1148,ändern::V,αλλάζω,
1149,graben::V,σκάβω,assappaa
1150,beugen::V,λυγίζω,qappappoq
1151,biegen::V,κάμπτω,qappappoq
1152,drehen::V,στρέφω,
1153,wenden::V,γυρίζω,assappaa
1154,wenden::V,γυρίζω,assakarpoq
1155,umdrehen::V,γυρίζω,assakartippaa
1156,heben::V,υψώνω,kivippaa
1157,heben::V,σηκώνω,kivippaa
1158,hochheben::V,υψώνω,kissumiarpaa
1159,hochheben::V,σηκώνω,kissumiarpaa
1160,ergreifen::V,πιάνω,isaappaa
1161,ergreifen::V,πιάνω,isaguppaa
1162,ergreifen::V,αρπάζω,isaappaa
1163,ergreifen::V,αρπάζω,isaguppaa
1164,halten::V,βαστώ,minarpaa
1165,drücken::V,πιέζω,naqittaat
1166,schieben::V,σπρώχνω,
1167,kratzen::V,γρατσουνίζω,qitsuppaa
1168,lecken::V,γλείφω,aluppaa
1169,beißen::V,δαγκάνω,kiivaa
1170,abreißen::V,κόβω,aqqarpaa
1171,abreißen::V,κόβω,isaterpaa
1172,abreißen::V,σχίζω,aqqarpaa
1173,abreißen::V,σχίζω,isaterpaa
1174,abschneiden::V,αποκόπτω,kipivaa
1175,binden::V,δένω,kakkersarpaa
1176,stecken::V,χώνω,kussunneq
1177,brechen::V,σπάζω,nallorpaa
1178,klopfen::V,χτυπώ,pattappaa
1179,klopfen::V,τινάζω,pattappaa
1180,hauen::V,χτυπώ,aqivaa
1181,kleben::V,κολλώ,qaappoq
1182,reiben::V,τρίβω,tagiarpaa
1183,reiben::V,τρίβω,tangiarpaa
1184,streichen::V,αλείφω,erlerpoq
1185,schleifen::V,ακονίζω,sequppaa
1186,schneiden::V,κόβω,uullivoq
1187,rütteln::V,σείω,
1188,rütteln::V,τινάζω,
1189,schütteln::V,σείω,aalavoq
1190,schütteln::V,κουνώ,aalavoq
1191,schwenken::V,κουνώ,issarpoq
1192,schütten::V,χύνω,
1193,füllen::V,γεμίζω,immerpaa
1194,einwickeln::V,τυλίγω,immoqquserpaa
1195,tragen::V,φέρνω,maqippaa
1196,tragen::V,φέρνω,assartorpoq
1197,schleppen::V,κουβαλώ,assartorpoq
1198,ziehen::V,τραβώ,kalippaa
1199,ziehen::V,τραβώ,kalissarpoq
1200,aufbewahren::V,φυλάω,toqqorpaa
1201,werfen::V,ρίχνω,kuivaa
1202,fangen::V,πιάνω,anguaa
1203,packen::V,τσακώνω,
1204,verstecken::V,κρύβω,anngigaa
1205,teilen::V,μερίζω,agguut
1206,teilen::V,μερίζω,agguusersorpaa
1207,schicken::V,στέλνω,nassiuppaa
1208,bringen::V,φέρνω,aggiuppaa
1209,bringen::V,φέρνω,nassataraa
1210,hinzufügen::V,προσθέτω,
1211,bekommen::V,προσκομίζω,tiguaa
1212,erhalten::V,παίρνω,tiguaa
1213,erhalten::V,λαμβάνω,tiguaa
1214,nehmen::V,πιάνω,pivoq
1215,nehmen::V,πιάνω,tiguaa
1216,nehmen::V,παίρνω,pivoq
1217,nehmen::V,παίρνω,tiguaa
1218,wählen::V,εκλέγω,
1219,auswählen::V,διαλέγω,
1220,bewahren::V,διατηρώ,sukkunik simerserpaa
1221,behindern::V,εμποδίζω,
1222,verderben::V,χαλώ,asiutippaa
1223,verderben::V,χαλώ,piuneerunnerit
1224,beschädigen::V,ζημιώνω,
1225,zerbrechen::V,σπάζω,ukuvoq
1226,zerreißen::V,σχίζω,tisavaa
1227,zerreißen::V,σχίζω,alittorpaa
1228,zerstören::V,καταστρέφω,aserorpaa
1229,verbrennen::V,καίω,seerpoq
1230,geben::V,δίνω,pivoq
1231,reichen::V,δίνω,
1232,schenken::V,χαρίζω,
1233,versprechen::V,υπόσχομαι,neriorsorpaa
1234,wünschen::V,εύχομαι,kissaat
1235,loben::V,επαινώ,nersorpaa
1236,loben::V,επαινώ,nersornaat
1237,küssen::V,φιλώ,kunippaa
1238,küssen::V,φιλώ,kunissorpaa
1239,wiegen::V,κουνώ,
1240,wiegen::V,νανουρίζω,
1241,zudecken::V,σκεπάζω,majorpaa
1242,wecken::V,ξυπνώ,itersarpaa
1243,zeigen::V,δείχνω,tikkuuppaa
1244,führen::V,οδηγώ,tasissiuppaa
1245,führen::V,οδηγώ,ilitsersorpaa
1246,führen::V,οδηγώ,tasissersuuppaa
1247,lehren::V,διδάσκω,ilinniartippaa
1248,unterrichten::V,διδάσκω,ajoqerpaa
1249,unterrichten::V,διδάσκω,ajoqersorpaa
1250,unterrichten::V,διδάσκω,ilinniartitsivoq
1251,aufziehen::V,ανατρέφω,inororsarpaa
1252,leiten::V,ηγούμαι,iluatsippaa
1253,leiten::V,διευθύνω,iluatsippaa
1254,antreiben::V,σπρώχνω,ikusimmippaa
1255,antreiben::V,παρακινώ,ikusimmippaa
1256,lassen::V,αφήνω,
1257,einladen::V,προσκαλώ,qaaqquaa
1258,einladen::V,προσκαλώ,qaasarpaa
1259,vereinigen::V,ενώνω,taperserpaa
1260,besuchen::V,επισκέπτομαι,tikeraarpaa
1261,treffen::V,συναντώ,aporappaa
1262,sich versammeln::V,μαζεύομαι,majorpoq
1263,spielen::V,παίζω,pinnguarpoq
1264,singen::V,τραγουδώ,erinarsorpoq
1265,tanzen::V,χορεύω,qitippoq
1266,sich trennen::V,αποχωρίζομαι,immikkoortippaa
1267,verlassen::V,εγκαταλείπω,
1268,retten::V,σώζω,annaappaa
1269,bewachen::V,φρουρώ,
1270,schützen::V,προστατεύω,eriagaa
1271,schützen::V,προστατεύω,pineqartaalivaa
1272,verteidigen::V,υπερασπίζω,
1273,sich schlagen::V,χτυπιέμαι,
1274,schießen::V,πυροβολώ,aallaavaa
1275,schießen::V,πυροβολώ,piseriuppaa
1276,siegen::V,νικώ,
1277,ärgern::V,τσαντίζω,ninngassarpaa
1278,ärgern::V,τσαντίζω,ninngassaarpaa
1279,schlagen::V,χτυπώ,unatarpaa
1280,treten::V,κλοτσώ,tukerpoq
1281,stechen::V,τρυπώ,iguppaa
1282,stechen::V,τρυπώ,qasilippoq
1283,stoßen::V,ωθώ,ikuserpaa
1284,stoßen::V,ωθώ,ikusimmippaa
1285,stoßen::V,σπρώχνω,ikuserpaa
1286,stoßen::V,σπρώχνω,ikusimmippaa
1287,stehlen::V,κλέβω,tillippaa
1288,stören::V,διαταράσσω,akornuserpaa
1289,belästigen::V,ενοχλώ,
1290,verbergen::V,κρύβω,anngigaa
1291,täuschen::V,παραπλανώ,
1292,betrügen::V,απατώ,peqquserluttuliorfigaa
1293,töten::V,σκοτώνω,maappaa
1294,töten::V,σκοτώνω,toquppaa
1295,töten::V,θανατώνω,maappaa
1296,töten::V,θανατώνω,toquppaa
1297,wohnen::V,μένω,najugaqarpoq
1298,wohnen::V,κατοικώ,najugaqarpoq
1299,arbeiten::V,δουλεύω,sulivoq
1300,arbeiten::V,εργάζομαι,sulivoq
1301,sammeln::V,μαζεύω,katersorpai
1302,sammeln::V,συλλέγω,katersorpai
1303,pflücken::V,κόβω,
1304,jagen::V,κυνηγώ,piniarpoq
1305,fischen::V,ψαρεύω,aalisarpoq
1306,fassen::V,πιάνω,
1307,hüten::V,φυλάγω,
1308,hüten::V,προσέχω,
1309,treiben::V,οδηγώ,
1310,anbinden::V,δένω,qilerut
1311,anbinden::V,δένω,qilersorpaa
1312,anbinden::V,δένω,ungerlatserpaa
1313,füttern::V,ταΐζω,nerlerpaa
1314,melken::V,αρμέγω,
1315,hacken::V,κόβω,
1316,gießen::V,ποτίζω,imerterpaa
1317,reifen::V,ωριμάζω,
1318,zubereiten::V,ετοιμάζω,
1319,kochen::V,βράζω,igavoq
1320,backen::V,ψήνω,
