,Concept_ID,hr,it
838,geizig::A,škrt,avaro
839,klug::A,razborit,intelligente
840,geschickt::A,vješt,àbile
841,lieb::A,drag,caro
842,lustig::A,veseo,gaio
843,lustig::A,veseo,allegro
844,sanft::A,blag,dolce
845,hungrig::A,gladan,affamato
846,krank::A,bolestan,malato
847,krank::A,bolestan,infermo
848,nackt::A,nag,nudo
849,traurig::A,tužan,triste
850,traurig::A,žalostan,triste
851,lebendig::A,živ,vivo
852,gut::A,dobar,buono
853,schlecht::A,loš,cattivo
854,schlecht::A,rđav,cattivo
855,richtig::A,tačan,giusto
856,richtig::A,ispravan,giusto
857,schlimm::A,zao,grave
858,schlimm::A,zločest,grave
859,wahr::A,istinit,vero
860,alt::A,star,vecchio
861,neu::A,nov,nuovo
862,ehemalig::A,bivši,vecchio
863,ehemalig::A,bivši,d'una_volta
864,alt[Lebewesen]::A,star,anziano
865,jung::A,mlad,giovane
866,arm::A,ubog,pòvero
867,arm::A,siromašan,pòvero
868,reich::A,bogat,ricco
869,bekannt::A,poznat,noto
870,bekannt::A,poznat,conosciuto
871,berühmt::A,čuven,famoso
872,berühmt::A,čuven,cèlebre
873,berühmt::A,slavan,famoso
874,berühmt::A,slavan,cèlebre
875,fremd::A,tuđ,estràneo
876,fremd::A,tuđ,straniero
877,fremd::A,stran,estràneo
878,fremd::A,stran,straniero
879,verschieden::A,razan,diverso
880,verschieden::A,razan,differente
881,verschieden::A,različan,diverso
882,verschieden::A,različan,differente
883,nah::A,blizak,vicino
884,nah::A,blizak,propinquo
885,fern::A,dalek,lontano
886,fern::A,daljnji,lontano
887,linker::A,lijevi,sinistro
888,rechter::A,desni,destro
889,anderer::A,drugi,altro
890,anderer::A,drugačiji,altro
891,erster::A,prvi,primo
892,zweiter::A,drugi,secondo
893,dritter::A,treći,terzo
894,letzter::A,zadnji,ùltimo
895,allein::ADV,sam,solo
896,allein::ADV,sam,da solo
897,auf einmal::ADV,istodobno,insieme
898,zusammen::ADV,skupa,insieme
899,zusammen::ADV,zajedno,insieme
900,lange::ADV,dugo,a lungo
901,plötzlich::ADV,naglo,all'improvviso
902,plötzlich::ADV,iznenada,all'improvviso
903,sofort::ADV,odmah,sùbito
904,sofort::ADV,odmah,all'istante
905,später::ADV,kasnije,più tardi
906,jetzt::ADV,sad,ora
907,jetzt::ADV,sad,adesso
908,jetzt::ADV,sada,ora
909,jetzt::ADV,sada,adesso
910,heute::ADV,danas,oggi
911,morgen::ADV,sutra,domani
912,bald::ADV,skoro,presto
913,bald::ADV,skoro,tra poco
914,bald::ADV,doskora,presto
915,bald::ADV,doskora,tra poco
916,dann::ADV,zatim,allora
917,gestern::ADV,juče,ieri
918,gestern::ADV,jučer,ieri
919,einst::ADV,negda,prima
920,einst::ADV,negda,un tempo
921,einst::ADV,nekada,prima
922,einst::ADV,nekada,un tempo
923,damals::ADV,tada,allora
924,damals::ADV,onda,allora
925,danach::ADV,poslije,poi
926,danach::ADV,poslije,dopo
927,danach::ADV,nakon toga,poi
928,danach::ADV,nakon toga,dopo
929,vorher::ADV,prije,prima
930,vorher::ADV,prije toga,prima
931,zuerst::ADV,prvo,prima
932,zuerst::ADV,prvo,dapprima
933,zuerst::ADV,najprije,prima
934,zuerst::ADV,najprije,dapprima
935,einmal::ADV,jednom,una volta
936,einmal::ADV,jedanput,una volta
937,manchmal::ADV,katkad,talvolta
938,manchmal::ADV,katkad,qualche volta
939,manchmal::ADV,katkada,talvolta
940,manchmal::ADV,katkada,qualche volta
941,oft::ADV,često,spesso
942,immer::ADV,vazda,sempre
943,immer::ADV,uvijek,sempre
944,niemals::ADV,nikad,non mai
945,niemals::ADV,nikada,non mai
946,hier::ADV,tu,qua
947,hier::ADV,ovdje,qua
948,hierhin::ADV,amo,qua
949,hierhin::ADV,ovamo,qua
950,von hier::ADV,odavde,ne
951,von hier::ADV,odavde,da qui
952,dort::ADV,ondje,lì
953,dorthin::ADV,onamo,là
954,geradeaus::ADV,ravno,diritto
955,vorwärts::ADV,naprijed,avanti
956,rückwärts::ADV,natrag,all'indietro
957,zurück::ADV,nazad,di indietro
958,zurück::ADV,natrag,di indietro
959,unten::ADV,dolje,giù
960,unten::ADV,dolje,sotto
961,hinab::ADV,nizbrdo,giù
962,hinab::ADV,nizbrdo,in giù
963,oben::ADV,gore,su
964,oben::ADV,gore,sopra
965,hinauf::ADV,uzbrdo,in sù
966,hinauf::ADV,uzbrdo,in alto
967,überall::ADV,svuda,dappertutto
968,überall::ADV,svagdje,dappertutto
969,nicht::ADV,ne,non
970,ein wenig::ADV,malo,un po'
971,ein wenig::ADV,malo,un poco
972,kaum::ADV,tek,a appena
973,kaum::ADV,jedva,a appena
974,sehr::ADV,jako,molto
975,sehr::ADV,veoma,molto
976,so::ADV,tako,così
977,so::ADV,tako,tanto
978,so::ADV,ovako,così
979,so::ADV,ovako,tanto
980,noch::ADV,još,ancora
981,nur::ADV,samo,solo
982,nur::ADV,samo,soltanto
983,schon::ADV,već,già
984,wieder::ADV,opet,di nuovo
985,wieder::ADV,ponovo,di nuovo
986,vergebens::ADV,uzalud,invano
987,vergebens::ADV,zabadava,invano
988,vor::PRP,pred,davanti a
989,vor::PRP,ispred,davanti a
990,hinter::PRP,za,dietro
991,hinter::PRP,iza,dietro
992,unter::PRP,pod,sotto
993,unter::PRP,ispod,sotto
994,durch::PRP,po,per
995,durch::PRP,po,attraverso
996,durch::PRP,kroz,per
997,durch::PRP,kroz,attraverso
998,neben::PRP,kraj,a accanto a
999,neben::PRP,pored,a accanto a
1000,neben::PRP,pokraj,a accanto a
1001,zwischen::PRP,među,fra
1002,zwischen::PRP,između,fra
1003,wegen::PRP,radi,a causa di
1004,wegen::PRP,zbog,a causa di
1005,dies::PRN,ovo,ciò
1006,dies::PRN,ovo,questo
1007,das::PRN,to,ciò
1008,das::PRN,to,quello
1009,das::PRN,ono,ciò
1010,das::PRN,ono,quello
1011,alles::PRN,sve,tutto
1012,ich::PRN,ja,ìo
1013,du::PRN,ti,tu
1014,er::PRN,on,lui
1015,er::PRN,on,egli
1016,wir::PRN,mi,noi
1017,ihr::PRN,vi,voi
1018,sie::PRN,oni,loro
1019,was::FPRN,što,che
1020,was::FPRN,što,che cosa
1021,wer::FPRN,tko,chi
1022,wo::FADV,gdje,dove
1023,wohin::FADV,kuda,dove
1024,wohin::FADV,kamo,dove
1025,wie::FADV,kako,come
1026,warum::FADV,zašto,perche
1027,wieviel::FNUM,koliko,quanto
1028,eins::NUM,jedan,uno
1029,zwei::NUM,dva,due
1030,drei::NUM,tri,tre
1031,vier::NUM,četiri,quattro
1032,fünf::NUM,pet,cinque
1033,sechs::NUM,šest,sei
1034,sieben::NUM,sedam,sette
1035,acht::NUM,osam,otto
1036,neun::NUM,devet,nove
1037,zehn::NUM,deset,dieci
1038,elf::NUM,jedanaest,ùndici
1039,zwölf::NUM,dvanaest,dodici
1040,zwanzig::NUM,dvadeset,venti
1041,dreißig::NUM,trideset,trenta
1042,vierzig::NUM,četrdeset,quaranta
1043,fünfzig::NUM,pedeset,cinquanta
1044,sechzig::NUM,šezdeset,sessanta
1045,siebzig::NUM,sedamdeset,settanta
1046,achtzig::NUM,osamdeset,ottanta
1047,neunzig::NUM,devetdeset,novanta
1048,hundert::NUM,sto,cento
1049,tausend::NUM,tisuća,mille
1050,und::CNJ,i,e
1051,und::CNJ,te,e
1052,oder::CNJ,ili,o
1053,stehen::V,stajati,stare in piedi
1054,sitzen::V,sjediti,sedere
1055,sitzen::V,sjediti,stare seduto
1056,liegen::V,ležati,giacere
1057,hängen::V,visiti,pèndere
1058,hängen::V,visiti,èssere appeso
1059,werden::V,postati,farsi
1060,werden::V,postati,diventare
1061,werden::V,činiti se,farsi
1062,werden::V,činiti se,diventare
1063,passieren::V,desiti se,succèdere
1064,passieren::V,dogoditi se,succèdere
1065,beginnen::V,početi,cominciare
1066,enden::V,prestati,finire
1067,enden::V,prestati,terminare
1068,enden::V,svršiti se,finire
1069,enden::V,svršiti se,terminare
1070,wechseln::V,mijenjati se,variare
1071,wechseln::V,mijenjati se,cambiare
1072,aufgehen[Sonne]::V,izići,sòrgere
1073,aufgehen[Sonne]::V,izići,spuntare
1074,untergehen[Sonne]::V,zaći,tramontare
1075,scheinen[Sonne]::V,sijati,splèndere
1076,donnern::V,grmjeti,tonare
1077,wehen::V,duhati,soffiare
1078,strömen::V,strujati,fluire
1079,fließen::V,teći,fluire
1080,fließen::V,teći,scorrere
1081,sich drehen::V,obrtati se,girarsi
1082,sich drehen::V,vrtjeti se,girarsi
1083,schwanken::V,teturati,oscillare
1084,schwanken::V,teturati,barcollare
1085,schwanken::V,kolebati se,oscillare
1086,schwanken::V,kolebati se,barcollare
1087,schwingen::V,njihati,vibrare
1088,schwingen::V,njihati,oscillare
1089,schwingen::V,titrati,vibrare
1090,schwingen::V,titrati,oscillare
1091,fallen::V,padati,cadere
1092,brennen::V,gorjeti,àrdere
1093,brennen::V,gorjeti,bruciare
1094,rauchen::V,dimiti se,fumare
1095,regnen::V,kišiti,piòvere
1096,regnen::V,daždjeti,piòvere
1097,gefrieren::V,smrznuti se,gelarsi
1098,gefrieren::V,smrznuti se,congelarsi
1099,tauen::V,kopnjeti,sciògliersi
1100,tauen::V,kraviti se,sciògliersi
1101,schmelzen::V,topiti se,fòndere
1102,schmelzen::V,topiti se,sciògliersi
1103,trocknen::V,sušiti se,asciugarsi
1104,sieden::V,kipjeti,bollire
1105,sieden::V,ključati,bollire
1106,faulen::V,gnjiti,marcire
1107,verfaulen::V,sagnjiti,imputridire
1108,reißen::V,otrgnuti se,strapparsi
1109,versinken::V,tonuti,affondare
1110,versinken::V,propasti,affondare
1111,vergehen::V,prolaziti,passare
1112,erscheinen::V,pojaviti se,apparire
1113,erscheinen::V,pojaviti se,comparire
1114,verschwinden::V,nestati,sparire
1115,verschwinden::V,nestati,scomparire
1116,verschwinden::V,izgubiti se,sparire
1117,verschwinden::V,izgubiti se,scomparire
1118,sinken::V,trgnuti,calare
1119,sinken::V,trgnuti,scendere
1120,sinken::V,spustiti se,calare
1121,sinken::V,spustiti se,scendere
1122,abnehmen::V,opasti,diminuire
1123,zunehmen::V,povećati se,aumentare
1124,steigen::V,uzići,salire
1125,steigen::V,uzići,montare
1126,steigen::V,nadoći,salire
1127,steigen::V,nadoći,montare
1128,wachsen::V,rasti,crescere
1129,glänzen::V,blistati,splèndere
1130,glänzen::V,sjati se,splèndere
1131,funkeln::V,svjetlucati,brillare
1132,funkeln::V,svjetlucati,scintillare
1133,lärmen::V,bučati,strepitare
1134,lärmen::V,bučati,fare chiasso
1135,lärmen::V,galamiti,strepitare
1136,lärmen::V,galamiti,fare chiasso
1137,läuten::V,zvoniti,suonare
1138,klingeln::V,zvoniti,suonare
1139,klirren::V,zvečati,tintinnare
1140,brausen::V,hujati,rombare
1141,brausen::V,hujati,rumoreggiare
1142,rauschen::V,šumiti,frusciare
1143,rauschen::V,šuškati,frusciare
1144,klingen::V,zvučati,suonare
1145,bellen::V,lajati,latrare
1146,bellen::V,lajati,abbaiare
1147,heulen::V,zavijati,urlare
1148,heulen::V,zavijati,ululare
1149,blasen::V,puhati,soffiare
1150,pfeifen::V,fućkati,fischiare
1151,schreien::V,vikati,gridare
1152,schreien::V,kričati,gridare
1153,stöhnen::V,stenjati,gèmere
1154,zittern::V,drhtati,tremare
1155,zittern::V,trepetati,tremare
1156,leben::V,živjeti,vìvere
1157,geboren werden::V,roditi se,nàscere
1158,atmen::V,disati,respirare
1159,trinken::V,piti,bere
1160,essen::V,jesti,mangiare
1161,schlucken::V,gutati,inghiottire
1162,müde werden::V,umoriti se,stancarsi
1163,einschlafen::V,usnuti,addormentarsi
1164,einschlafen::V,zaspati,addormentarsi
1165,schlafen::V,spati,dormire
1166,aufwachen::V,probuditi se,svegliarsi
1167,aufstehen::V,ustati,levarsi
1168,sich erholen::V,odmoriti se,riposarsi
1169,krank werden::V,oboljeti se,ammalarsi
1170,krank werden::V,razboljeti se,ammalarsi
1171,krank sein::V,bolovati,èssere malato
1172,schmerzen::V,boljeti,dolere
1173,husten::V,kašljati,tossire
1174,genesen::V,ozdraviti,guarire
1175,genesen::V,oporaviti se,guarire
1176,sterben::V,umrijeti,morire
1177,umkommen::V,skapati,perire
1178,sich bewegen::V,gibati se,agitarsi
1179,sich bewegen::V,kretati se,agitarsi
1180,sich rühren::V,maknuti se,muòversi
1181,sich erheben::V,dići se,alzarsi
1182,sich setzen::V,sjesti,sedersi
1183,hinfallen::V,pasti,cadere
1184,laufen::V,hodati,camminare
1185,laufen::V,hodati,andare a piedi
1186,schreiten::V,stupati,andare
1187,schreiten::V,stupati,procedere
1188,spazierengehen::V,šetati se,passeggiare
1189,spazierengehen::V,šetati se,andare a passeggio
1190,eilen::V,hitati,andare in fretta
1191,sich beeilen::V,požuriti se,affrettarsi
1192,sausen::V,juriti,volare
1193,sausen::V,juriti,correre
1194,rennen::V,trčati,correre
1195,springen::V,skakati,saltare
1196,klettern::V,popeti se,arrampicarsi
1197,klettern::V,penjati se,arrampicarsi
1198,schaukeln::V,ljuljati se,fare l'altalena
1199,kriechen::V,puzati,strisciare
1200,kriechen::V,gmizati,strisciare
1201,schwimmen::V,plivati,nuotare
1202,tauchen::V,roniti,tuffarsi
1203,tauchen::V,roniti,immèrgersi
1204,tauchen::V,gnjuriti,tuffarsi
1205,tauchen::V,gnjuriti,immèrgersi
1206,rudern::V,veslati,remare
1207,fahren::V,voziti se,andare
1208,fahren::V,voziti se,viaggiare
1209,fliegen::V,letjeti,volare
1210,fliegen::V,lijetati,volare
1211,gehen::V,ići,andare
1212,weggehen::V,otići,andàrsene
1213,weggehen::V,otići,andare via
1214,abfahren::V,krenuti,partire
1215,abfahren::V,otputovati,partire
1216,anhalten::V,stati,fermarsi
1217,anhalten::V,zaustaviti,fermarsi
1218,hineingehen::V,ulaziti,entrare
1219,eintreten::V,ući,entrare
1220,kommen::V,doći,venire
1221,ankommen::V,stići,arrivare
1222,zurückkommen::V,vratiti se,ritornare
1223,zurückkommen::V,povratiti se,ritornare
1224,bleiben::V,ostati,restare
1225,bleiben::V,ostati,rimanere
1226,warten::V,čekati,aspettare
1227,erwarten::V,očekivati,attèndere
1228,suchen::V,tražiti,cercare
1229,finden::V,naći,trovare
1230,versuchen::V,pokušati,tentare
1231,vorbereiten::V,spremiti,preparare
1232,vorbereiten::V,pripremiti,preparare
1233,lieben::V,voljeti,amare
1234,mögen::V,voljeti,piacere a
1235,mögen::V,voljeti,volere bene a
1236,lachen::V,smijati se,rìdere
1237,rühren::V,taknuti,commuòvere
1238,weinen::V,plakati,piàngere
1239,schimpfen::V,psovati,imprecare
1240,sich ärgern::V,ljutiti se,stizzirsi
1241,sich ärgern::V,ljutiti se,arrabbiarsi
1242,sich fürchten::V,bojati se,avere paura
1243,fürchten::V,bojati se,temere
1244,fliehen::V,pobjeći,fuggire
1245,flüchten::V,utjeći,sfuggire
1246,sehen::V,vidjeti,vedere
1247,anschauen::V,ogledati,guardare
1248,ansehen::V,gledati,guardare
1249,hören::V,čuti,udire
1250,hören::V,čuti,sentire
1251,zuhören::V,slušati,ascoltare
1252,probieren::V,probati,degustare
1253,probieren::V,probati,assaggiare
1254,riechen::V,osjećati miris,sentire
1255,fühlen::V,osjećati,sentire
1256,scheinen::V,činiti se,parere
1257,scheinen::V,činiti se,sembrare
1258,zu sehen sein::V,biti vidljiv,vedersi
1259,vernehmen::V,saznati,sentire
1260,vernehmen::V,saznati,percepire
1261,frieren::V,zima je,aver freddo
1262,tun::V,raditi,fare
1263,können::V,moći,sapere
1264,wollen::V,htjeti,volere
1265,anfangen::V,početi,iniziare
1266,anfangen::V,početi,cominciare
1267,beenden::V,svršiti,finire
1268,beenden::V,svršiti,terminare
1269,beenden::V,dovršiti,finire
1270,beenden::V,dovršiti,terminare
1271,aufhören::V,prestati,finire
1272,aufhören::V,prestati,cessare
1273,gelingen::V,uspjeti,riuscire
1274,geraten::V,desiti se,stare
1275,öffnen::V,otvoriti,aprire
1276,schließen::V,zatvoriti,chiùdere
1277,stellen::V,metnuti,porre
1278,stellen::V,metnuti,mettere
1279,stellen::V,postaviti,porre
1280,stellen::V,postaviti,mettere
1281,setzen::V,posaditi,porre
1282,setzen::V,posaditi,mettere
1283,legen::V,polagati,posare
1284,legen::V,polagati,mettere
1285,berühren::V,doticati,toccare
1286,berühren::V,dodirivati,toccare
1287,verbinden::V,spojiti,unire
1288,verbinden::V,spojiti,congiùngere
1289,verbinden::V,zavezati,unire
1290,verbinden::V,zavezati,congiùngere
1291,bedecken::V,pokriti,coprire
1292,bedecken::V,pokriti,ricoprire
1293,aufhängen::V,objesiti,attaccare
1294,anzünden::V,upaliti,accèndere
1295,anzünden::V,upaliti,incendiare
1296,anzünden::V,zapaliti,accèndere
1297,anzünden::V,zapaliti,incendiare
1298,aufheben::V,podići,raccògliere
1299,aufheben::V,podignuti,raccògliere
1300,zurücklassen::V,ostaviti,lasciare
1301,zurücklassen::V,ostaviti,lasciare indietro
1302,zurücklassen::V,pustiti natrag,lasciare
1303,zurücklassen::V,pustiti natrag,lasciare indietro
1304,verlieren::V,izgubiti,pèrdere
1305,fallen lassen::V,ispustiti,lasciare cadere
1306,machen::V,uraditi,fare
1307,machen::V,načiniti,fare
1308,machen::V,napraviti,fare
1309,herstellen::V,proizvesti,produrre
1310,herstellen::V,proizvesti,fabbricare
1311,bauen::V,graditi,costruire
1312,reparieren::V,popraviti,riparare
1313,verbessern::V,poboljšati,migliorare
1314,ändern::V,promijeniti,mutare
1315,ändern::V,promijeniti,cambiare
1316,graben::V,kopati,scavare
1317,graben::V,kopkati,scavare
1318,beugen::V,saviti,chinare
1319,beugen::V,saviti,flettere
1320,biegen::V,saviti,tòrcere
1321,biegen::V,sagnuti,tòrcere
1322,drehen::V,vrtjeti,girare
1323,wenden::V,obrnuti,girare
1324,wenden::V,obrnuti,voltare
1325,umdrehen::V,okrenuti,rivoltare
1326,umdrehen::V,prevŕnuti,rivoltare
1327,heben::V,dizati,levare
1328,hochheben::V,dignuti,levare
1329,hochheben::V,dignuti,sollevare
1330,ergreifen::V,uhvatiti,afferrare
1331,ergreifen::V,prihvatiti,afferrare
1332,halten::V,držati,tenere
1333,drücken::V,pritiskivati,premere
1334,schieben::V,gurati,spìngere
1335,kratzen::V,česati,grattare
1336,kratzen::V,česati,graffiare
1337,kratzen::V,grepsti,grattare
1338,kratzen::V,grepsti,graffiare
1339,lecken::V,lizati,leccare
1340,beißen::V,ujesti,mòrdere
1341,beißen::V,gristi,mòrdere
1342,abreißen::V,otkinuti,staccarsi
1343,abreißen::V,otkinuti,strapparsi
1344,abschneiden::V,odrezati,tagliare
1345,binden::V,vezati,legare
1346,binden::V,vezati,bendare
1347,stecken::V,turiti,ficcare
1348,brechen::V,slomiti,rompere
1349,klopfen::V,lupati,bàttere
1350,klopfen::V,kucati,bàttere
1351,hauen::V,tući,picchiare
1352,hauen::V,udarati,picchiare
1353,kleben::V,lijepiti,incollare
1354,reiben::V,trti,fregare
1355,streichen::V,namazati,spalmare
1356,schleifen::V,brusiti,arrotare
1357,schneiden::V,rezati,tagliare
1358,rütteln::V,drmati,scuòtere
1359,schütteln::V,tresti,agitare
1360,schütteln::V,tresti,scuòtere
1361,schwenken::V,mahati,agitare
1362,schwenken::V,mahati,sventolare
1363,schütten::V,sipati,versare
1364,schütten::V,lijevati,versare
1365,füllen::V,napuniti,riempire
1366,einwickeln::V,umotati,involtare
1367,einwickeln::V,zamotati,involtare
1368,tragen::V,nositi,portare
1369,schleppen::V,tegliti,trainare
1370,schleppen::V,tegliti,trascinare
1371,ziehen::V,vući,tirare
1372,aufbewahren::V,čuvati,custodire
1373,aufbewahren::V,čuvati,conservare
1374,werfen::V,bacati,gettare
1375,werfen::V,bacati,lanciare
1376,fangen::V,loviti,prèndere
1377,fangen::V,loviti,acchiappare
1378,fangen::V,hvatati,prèndere
1379,fangen::V,hvatati,acchiappare
1380,packen::V,ščepati,pigliare
1381,packen::V,ščepati,afferrare
1382,packen::V,zgrabiti,pigliare
1383,packen::V,zgrabiti,afferrare
1384,verstecken::V,sakriti,nascondere
1385,teilen::V,podijeliti,divìdere
1386,schicken::V,slati,inviare
1387,bringen::V,donijeti,portare
1388,bringen::V,donijeti,apportare
1389,hinzufügen::V,dodati,aggiùngere
1390,hinzufügen::V,pridati,aggiùngere
1391,bekommen::V,dobiti,ricevere
1392,erhalten::V,primiti,ricevere
1393,nehmen::V,uzeti,prèndere
1394,wählen::V,izabrati,elèggere
1395,wählen::V,izabrati,scegliere
1396,auswählen::V,odabrati,scegliere
1397,bewahren::V,sačuvati,conservare
1398,behindern::V,smetati,impedire
1399,verderben::V,pokvariti,guastare
1400,beschädigen::V,oštetiti,danneggiare
1401,zerbrechen::V,razbiti,rompere
1402,zerbrechen::V,razbiti,spezzare
1403,zerbrechen::V,prelomiti,rompere
1404,zerbrechen::V,prelomiti,spezzare
1405,zerreißen::V,poderati,stracciare
1406,zerreißen::V,rastrgnuti,stracciare
1407,zerstören::V,razoriti,distrùggere
1408,zerstören::V,razrušiti,distrùggere
1409,verbrennen::V,spaliti,bruciare
1410,verbrennen::V,sagorjeti,bruciare
1411,geben::V,dati,dare
1412,reichen::V,pružiti,pòrgere
1413,schenken::V,darivati,regalare
1414,versprechen::V,obećati,promettere
1415,wünschen::V,željeti,augurare
1416,loben::V,hvaliti,lodare
1417,küssen::V,ljubiti,baciare
1418,wiegen::V,njihati,cullare
1419,wiegen::V,njihati,dondolare
1420,wiegen::V,ljuljati,cullare
1421,wiegen::V,ljuljati,dondolare
1422,zudecken::V,pokriti,coprire
1423,wecken::V,probuditi,svegliare
1424,zeigen::V,pokazati,indicare
1425,führen::V,voditi,guidare
1426,führen::V,voditi,condurre
1427,lehren::V,učiti,insegnare
1428,unterrichten::V,poučiti,istruire
1429,unterrichten::V,poučiti,insegnare
1430,aufziehen::V,uzgajati,allevare
1431,leiten::V,upravljati,avviare
1432,leiten::V,upravljati,dirìgere
1433,antreiben::V,natjeravati,incitare
1434,lassen::V,dati,fare
1435,einladen::V,pozvati,invitare
1436,vereinigen::V,ujediniti,unire
1437,besuchen::V,posjetiti,visitare
1438,besuchen::V,posjetiti,far vìsita a
1439,treffen::V,sresti,incontrare
1440,sich versammeln::V,okupiti se,rinunirsi
1441,spielen::V,igrati se,giocare
1442,singen::V,pjevati,cantare
1443,tanzen::V,plesati,danzare
1444,sich trennen::V,razići se,separarsi
1445,verlassen::V,ostaviti,lasciare
1446,verlassen::V,ostaviti,abbandonare
1447,verlassen::V,napustiti,lasciare
1448,verlassen::V,napustiti,abbandonare
1449,retten::V,spasiti,salvare
1450,bewachen::V,čuvati,custodire
1451,bewachen::V,stražariti,custodire
1452,schützen::V,čuvati,protèggere
1453,verteidigen::V,obraniti,difèndere
1454,sich schlagen::V,biti se,bàttersi
1455,sich schlagen::V,udariti se,bàttersi
1456,schießen::V,pucati,sparare
1457,schießen::V,strijeljati,sparare
1458,siegen::V,pobijediti,vìncere
1459,ärgern::V,ljutiti,stizzire
1460,schlagen::V,biti,bàttere
1461,schlagen::V,udariti,bàttere
1462,treten::V,šutnuti,calciare
1463,stechen::V,ubosti,pùngere
1464,stoßen::V,gurnuti,urtare
1465,stoßen::V,gurnuti,spìngere
1466,stehlen::V,ukrasti,rubare
1467,stören::V,smetati,disturbare
1468,belästigen::V,smetati,molestare
1469,belästigen::V,smetati,importunare
1470,belästigen::V,dosaditi,molestare
1471,belästigen::V,dosaditi,importunare
1472,verbergen::V,skriti,celare
1473,verbergen::V,skriti,nascondere
1474,täuschen::V,obmanuti,ingannare
1475,betrügen::V,prevarati,frodare
1476,betrügen::V,prevarati,truffare
1477,töten::V,ubiti,uccìdere
1478,wohnen::V,stanovati,abitare
1479,arbeiten::V,raditi,lavorare
1480,sammeln::V,sabrati,raccògliere
1481,sammeln::V,sabrati,collezionare
1482,pflücken::V,ubrati,cògliere
1483,jagen::V,loviti,cacciare
1484,fischen::V,ribati,pescare
1485,fischen::V,loviti ribu,pescare
1486,fassen::V,uloviti,catturare
1487,fassen::V,uloviti,acchiappare
1488,hüten::V,pasti,pascolare
1489,treiben::V,goniti,spìngere
1490,anbinden::V,privezati,legare
1491,anbinden::V,privezati,attaccare
1492,füttern::V,hraniti,dar da mangiare a
1493,melken::V,musti,mùngere
1494,hacken::V,sjeckati,tritare
1495,hacken::V,sjeckati,spaccare
1496,gießen::V,politi,annaffiare
1497,reifen::V,sazreti,maturare
1498,zubereiten::V,prigotoviti,preparare
1499,kochen::V,kuhati,cuòcere
1500,backen::V,peći,cuòcere
1501,backen::V,peći,cuòcere al forno
1502,braten::V,peći,frìggere
1503,braten::V,peći,arrostire
1504,braten::V,pržiti,frìggere
1505,braten::V,pržiti,arrostire
1506,umrühren::V,promiješati,mescolare
1507,stricken::V,plesti,llavorare a maglia
1508,nähen::V,šiti,cucire
1509,färben::V,obojiti,tìngere
1510,reinigen::V,očistiti,pulire
1511,reinigen::V,očistiti,nettare
1512,reinigen::V,počistiti,pulire
1513,reinigen::V,počistiti,nettare
1514,waschen::V,prati,lavare
1515,abwischen::V,otrti,asciugare
1516,spülen::V,isprati,lavare
1517,spülen::V,isprati,sciacquare
1518,spülen::V,oplakati,lavare
1519,spülen::V,oplakati,sciacquare
1520,fegen::V,mesti,spazzare
1521,fegen::V,pomesti,spazzare
1522,kehren::V,mesti,spazzare
1523,baden::V,kupati se,bagnarsi
1524,baden::V,kupati se,fare il bagno
1525,sich waschen::V,umiti se,lavarsi
1526,sich waschen::V,prati se,lavarsi
1527,ausziehen::V,svući,tògliersi
1528,anziehen::V,obući,mettersi
1529,anziehen::V,obući,indossare
1530,sich anziehen::V,obući se,vestirsi
1531,kämmen::V,češljati,pettinare
1532,schmücken::V,uresiti,ornare
1533,schmücken::V,uresiti,decorare
1534,schmücken::V,nakititi,ornare
1535,schmücken::V,nakititi,decorare
1536,sagen::V,reći,dire
1537,sagen::V,kazati,dire
1538,sprechen::V,govoriti,parlare
1539,reden::V,govoriti,parlare
1540,reden::V,besjediti,parlare
1541,sich unterhalten::V,razgovarati se,conversare
1542,fragen::V,pitati,chièdere
1543,fragen::V,pitati,domandare
1544,bitten::V,moliti,pregare
1545,erzählen::V,ispričati,narrare
1546,erzählen::V,ispričati,raccontare
1547,erzählen::V,pripovjediti,narrare
1548,erzählen::V,pripovjediti,raccontare
1549,mitteilen::V,saopćiti,comunicare
1550,nennen::V,nazvati,nominare
1551,rufen::V,zvati,chiamare
1552,rufen::V,dozvati,chiamare
1553,prahlen::V,hvalisati se,vantarsi
1554,übersetzen::V,prevesti,tradurre
1555,denken::V,misliti,pensare
1556,glauben::V,vjerovati,credere
1557,bemerken::V,zapaziti,notare
1558,bemerken::V,zapaziti,osservare
1559,bemerken::V,primijetiti,notare
1560,bemerken::V,primijetiti,osservare
1561,erkennen::V,prepoznati,riconoscere
1562,begreifen::V,pojmiti,capire
1563,begreifen::V,pojmiti,comprèndere
1564,begreifen::V,shvatiti,capire
1565,begreifen::V,shvatiti,comprèndere
1566,verstehen::V,razabrati,intèndere
1567,verstehen::V,razabrati,comprèndere
1568,lernen::V,učiti se,imparare
1569,lernen::V,učiti se,apprèndere
1570,wissen::V,znati,sapere
1571,sich erinnern an::V,sjetiti se,ricordare
1572,sich erinnern an::V,sjetiti se,ricordarsi di
1573,vergessen::V,zaboraviti,dimenticare
1574,messen::V,mjeriti,misurare
1575,zählen::V,brojiti,contare
1576,rechnen::V,računati,contare
1577,rechnen::V,računati,calcolare
1578,lesen::V,čitati,lèggere
1579,malen::V,slikati,dipìngere
1580,zeichnen::V,crtati,disegnare
1581,schreiben::V,pisati,scrìvere
1582,besitzen::V,imati,possedere
