,Concept_ID,ps,kv
773,dort::ADV,هلته,сэтӧн
774,dorthin::ADV,هلته,сэтчин
775,dorthin::ADV,هغه ځای ته,сэтчин
776,geradeaus::ADV,مخامخ,веськыта
777,vorwärts::ADV,مخ پهٔ وړاندې,одзӧ
778,rückwärts::ADV,بېرته,бӧр
779,zurück::ADV,بېرته,бӧр
780,unten::ADV,لاندي,увтын
781,hinab::ADV,ښکته,увтас
782,oben::ADV,پورته,вевдӧрас
783,hinauf::ADV,پاس,вывлань
784,hinauf::ADV,پاس,вывланьӧ
785,überall::ADV,هره خوا,быдлан
786,nicht::ADV,نه,ог
787,ein wenig::ADV,یو څه,-ышт
788,ein wenig::ADV,یو څه,невна
789,kaum::ADV,ایله,ӧдва
790,sehr::ADV,ډېر,вывтi
791,sehr::ADV,زيات,вывтi
792,so::ADV,داسې,сiдз
793,so::ADV,دومره,сiдз
794,noch::ADV,نور,эшӧ
795,nur::ADV,تش,только
796,nur::ADV,صرف,только
797,schon::ADV,دمخه,ни
798,wieder::ADV,بیا,бӧра
799,vergebens::ADV,عبث,весись
800,vor::PRP,دمخه,одзас
801,hinter::PRP,شاته,бӧрӧ
802,unter::PRP,لاندي,увтын
803,durch::PRP,د مینځ نه,пыр
804,neben::PRP,نژدې,бокам
805,neben::PRP,نژدې,боксиным
806,zwischen::PRP,ترمینځ,коласас
807,wegen::PRP,د ... له لاسه,понда
808,dies::PRN,دا,эта
809,das::PRN,دا,сiя
810,alles::PRN,هرڅهٔ,быдӧс
811,ich::PRN,زه,ме
812,du::PRN,ته,тэ
813,er::PRN,دی,сiя
814,wir::PRN,مونږ,мийӧ
815,ihr::PRN,تاسې,ті
816,sie::PRN,هغوی,нія
817,was::FPRN,څهٔ,мый
818,wer::FPRN,چا,кин
819,wer::FPRN,څوک,кин
820,wo::FADV,چيری,кытӧн
821,wo::FADV,چېرته,кытӧн
822,wohin::FADV,چېرته,кытчӧ
823,wie::FADV,څنګه,дзик
824,warum::FADV,ولې,мыля
825,warum::FADV,ولې,мыйсянь
826,wieviel::FNUM,څو,мымда
827,wieviel::FNUM,څومره,мымда
828,eins::NUM,یو,ӧт
829,zwei::NUM,دوه,кык
830,drei::NUM,درې,куим
831,vier::NUM,څلور,нёль
832,fünf::NUM,پنځه,вит
833,sechs::NUM,شپږ,квать
834,sieben::NUM,اوه,сизим
835,acht::NUM,اته,кыкьямыс
836,neun::NUM,نهه,ӧкмыс
837,zehn::NUM,لس,дас
838,elf::NUM,یوولس,дасотік
839,zwölf::NUM,دولس,даскык
840,zwanzig::NUM,شل,кыкдас
841,dreißig::NUM,دېرش,куимдас
842,vierzig::NUM,څلوېښت,нёльдас
843,fünfzig::NUM,پنځوس,витдас
844,sechzig::NUM,شپېته,кватьдас
845,siebzig::NUM,اویا,сизимдас
846,achtzig::NUM,اتیا,кыкьямысдас
847,neunzig::NUM,نوي,ӧкмысдас
848,hundert::NUM,سل,сто
849,tausend::NUM,زر,тысяча
850,und::CNJ,او,и
851,und::CNJ,او,да
852,oder::CNJ,ېا,или
853,stehen::V,درېدل,сулавны
854,sitzen::V,کښېنستل,пукавны
855,liegen::V,ملاستل,куйлыны
856,hängen::V,ځړېدل,ӧшавны
857,werden::V,کېدل,лоны
858,passieren::V,پېښېدل,аркмыны
859,beginnen::V,شروع کېدل,петны
860,enden::V,خلاصدل,-сь
861,enden::V,خلاصدل,бырны
862,enden::V,تمامېدل,-сь
863,enden::V,تمامېدل,бырны
864,wechseln::V,تغییر موندل,вежсьыны
865,aufgehen[Sonne]::V,ختل,петавны
866,untergehen[Sonne]::V,لوېدل,пуксьыны
867,untergehen[Sonne]::V,پرېوتل,пуксьыны
868,scheinen[Sonne]::V,رڼا کول,югьявны
869,donnern::V,تنېدل,гымавны
870,donnern::V,غړمبېدل,гымавны
871,wehen::V,چلېدل,пӧлявны
872,strömen::V,بهېدل,киссьыны
873,fließen::V,بهېدل,визывтны
874,fließen::V,تویېدل,визывтны
875,sich drehen::V,ګرځېدل,бергавны
876,sich drehen::V,چورلېدل,бергавны
877,schwanken::V,زنګېدل,кӧвьясьны
878,schwingen::V,زنګېدل,дюттясьны
879,fallen::V,ولېدل,усьны
880,brennen::V,سوځېدل,сотчыны
881,rauchen::V,لوګی کول,тшынасьны
882,regnen::V,باران اورېدل,зэрны
883,gefrieren::V,کنګل نيول,гегдыны
884,tauen::V,وېلې کېدل,сывны
885,schmelzen::V,وېلې کېدل,сывны
886,trocknen::V,وچېدل,косьмыны
887,sieden::V,اېشېدل,пизьны
888,faulen::V,خرابېدل,нёльзьыны
889,verfaulen::V,ورستېدل,тӧрмыны
890,verfaulen::V,ورستېدل,сiсьмыны
891,reißen::V,شلېدل,косясьны
892,versinken::V,ډوېېدل,вӧйны
893,vergehen::V,تېرېدل,мунны
894,erscheinen::V,ښکارېدل,мыччисьны
895,verschwinden::V,ورکېدل,ӧшны
896,sinken::V,ښکته کېدل,ямны
897,abnehmen::V,کمېدل,ямны
898,zunehmen::V,زیاتېدل,паськавны
899,steigen::V,جګېدل,лэбтiсьны
900,steigen::V,پورته کېدل,лэбтiсьны
901,wachsen::V,وده کول,быдмыны
902,glänzen::V,ځلېدل,свиттявны
903,funkeln::V,پړکېدل,югйовтлыны
904,funkeln::V,پړکېدل,югйӧв-керны
905,lärmen::V,غال و غول کول,чавзыны
906,läuten::V,زنګ وهل,диньгыны
907,klingeln::V,زنګ وهل,силькӧтны
908,klirren::V,کړنګېدل,жольӧтны
909,brausen::V,تلاطم کول,гуасьны
910,rauschen::V,شڼهار کول,кышӧтны
911,klingen::V,آواز کول,горавны
912,bellen::V,غپېدل,увтны
913,bellen::V,غپېدل,вувтны
914,heulen::V,انګلل,уннявны
915,blasen::V,پو کول,пӧлявны
916,pfeifen::V,شپېلک وهل,пиксыны
917,schreien::V,ناره کول,айзыны
918,stöhnen::V,زګېروی کول,ойзыны
919,stöhnen::V,زګېروی کول,ружтыны
920,zittern::V,لړزېدل,легьявны
921,leben::V,ژوند کول,овны
922,geboren werden::V,زېږېدل,шогмыны
923,atmen::V,ساه کښل,лолавны
924,atmen::V,تنفس کول,лолавны
925,trinken::V,څښل,юны
926,essen::V,خوړل,сёйны
927,schlucken::V,غړپول,ньылавны
928,müde werden::V,ستړی کېدل,мыдзны
929,einschlafen::V,ویده کېدل,ланьтны
930,schlafen::V,خوب کول,узьны
931,aufwachen::V,ویښېدل,саймыны
932,aufwachen::V,ویښېدل,пальмыны
933,aufstehen::V,پاڅېدل,сувтны
934,sich erholen::V,استراحت کول,шоччисьлыны
935,krank werden::V,رنځورېدل,моржитны
936,krank sein::V,ناجوړېدل,шогавны
937,krank sein::V,ناجوړېدل,визьӧтны
938,schmerzen::V,خوږېدل,висьны
939,schmerzen::V,درد کول,висьны
940,husten::V,ټوخېدل,кашляйтны
941,genesen::V,رغېدل,бурдны
942,sterben::V,مړل,кувны
943,umkommen::V,تلفېدل,вийсьыны
944,sich bewegen::V,چلېدل,локны
945,sich bewegen::V,چلېدل,ветлӧтны
946,sich bewegen::V,حرکت کول,локны
947,sich bewegen::V,حرکت کول,ветлӧтны
948,sich rühren::V,ښورېدل,вӧрзьӧтчыны
949,sich erheben::V,درېدل,сувтны
950,sich setzen::V,کښېنستل,пуксьыны
951,hinfallen::V,لوېدل,пӧрласьны
952,laufen::V,منډې وهل,мунны
953,schreiten::V,قدم ایښودل,тальччавны
954,spazierengehen::V,چکر وهل,котрасьны
955,eilen::V,بېړه کول,тэрмасьны
956,sich beeilen::V,عجله کول,тэрмасьны
957,sausen::V,ځغستل,вирдавны-котӧртны
958,rennen::V,زغلېدل,
959,springen::V,ټوپ وهل,чеччавны
960,klettern::V,ختل,кышасьны
961,schaukeln::V,زنګېدل,чурликасьны
962,kriechen::V,خاپوړی وهل,кыскасьны-мунны
963,schwimmen::V,لامبو وهل,вартчыны
964,tauchen::V,غوټه وهل,сунгисьны ваӧ
965,rudern::V,پارو وهل,сынны
966,fahren::V,تلل,мунны
967,fliegen::V,الوتل,лэбавны
968,gehen::V,تلل,мунны
969,weggehen::V,بهر وتل,мунны
970,abfahren::V,تلل,иньдӧтчыны
971,abfahren::V,تلل,мунны
972,anhalten::V,ودرېدل,сувтны
973,hineingehen::V,داخلېدل,пырны
974,eintreten::V,ننوتل,пырны
975,kommen::V,راتلل,локны
976,ankommen::V,رسېدل,локны
977,zurückkommen::V,بېرته راتلل,бертны
978,zurückkommen::V,بېرته راتلل,панӧвтсьыны
979,bleiben::V,پاتې کېدل,кольччыны
980,warten::V,انتظار وېستل,видзчисьны
981,erwarten::V,انتظار کول,видзчисьны
982,suchen::V,لټول,кошшыны
983,finden::V,میندل,адззыны
984,finden::V,پیدا کول,адззыны
985,versuchen::V,هڅه کول,пондыны
986,versuchen::V,هڅه کول,пондӧтны
987,vorbereiten::V,چمتوکول,лӧсьӧтны
988,lieben::V,مینه لرل,милуйтны
989,mögen::V,خوښول,радейтны
990,mögen::V,علاقه لرل,радейтны
991,lachen::V,خندېدل,серавны
992,rühren::V,اغېزه کول,сьӧлӧм вӧрзьӧтны
993,weinen::V,ژړل,горзыны
994,schimpfen::V,ښکنځا کول,видчыны
995,sich ärgern::V,قهر راتلل,лёкавны
996,sich fürchten::V,ډارېدل,повны
997,fürchten::V,ډارېدل,повны
998,fliehen::V,تښتېدل,пышшыны
999,flüchten::V,تښتېدل,пышшыны
1000,sehen::V,لیدل,адззыны
1001,anschauen::V,کتل,видзӧтны
1002,ansehen::V,ننداره کول,видзӧтны
1003,hören::V,اورېدل,кывны
1004,zuhören::V,غوږ نیول,кывзыны
1005,probieren::V,څکه کول,пешлыны
1006,probieren::V,چاشنی کول,пешлыны
1007,riechen::V,بويول,дукавны
1008,fühlen::V,حسول,кывны
1009,scheinen::V,ښکارېدل,декуйтчыны
1010,zu sehen sein::V,ښکارېدل,тыдавны
1011,vernehmen::V,خبرېدل,тӧдмавны
1012,frieren::V,ساړه کېتل,гегдыны
1013,tun::V,کول,керны
1014,können::V,کولای شول,вермыны
1015,können::V,د لاسه کېدل,вермыны
1016,wollen::V,غوښتل,мӧдны
1017,anfangen::V,شروع کول,петны
1018,beenden::V,ختمول,ештӧтны
1019,beenden::V,ختمول,керыштны
1020,beenden::V,پای ته رسول,ештӧтны
1021,beenden::V,پای ته رسول,керыштны
1022,aufhören::V,بس کول,дугдыны
1023,gelingen::V,موفق کېدل,шогмыны
1024,gelingen::V,بریالی کېدل,шогмыны
1025,geraten::V,کېدل,мыччисьны
1026,öffnen::V,خلاصول,осьтны
1027,öffnen::V,پرانیستل,осьтны
1028,schließen::V,تړل,пӧднавны
1029,stellen::V,ایښودل,сувтӧтны
1030,setzen::V,کښېنول,пуксьӧтны
1031,legen::V,ایښودل,пуктыны
1032,berühren::V,لاس وهل,вӧрзьӧтны
1033,verbinden::V,تړل,йитны
1034,bedecken::V,پوښول,вевттьыны
1035,aufhängen::V,ځوړندول,ӧшӧтны
1036,anzünden::V,بلول,ӧзтыны
1037,aufheben::V,پورته کول,лэбтыны
1038,zurücklassen::V,پرېښودل,кольны
1039,verlieren::V,ورکول,ӧштыны
1040,fallen lassen::V,له لاسه لوېدل,уськӧтны
1041,machen::V,کول,керны
1042,herstellen::V,جوړول,вӧчны
1043,herstellen::V,توليدول,вӧчны
1044,bauen::V,جوړول,строитны
1045,reparieren::V,ترمیمول,вочны
1046,verbessern::V,اصلاح کول,бурсьӧтны
1047,ändern::V,تغیر ورکول,вежны
1048,graben::V,کيندل,гарйыны
1049,beugen::V,ټیټول,кусіньтны
1050,biegen::V,کږول,чукыльтыштны
1051,drehen::V,ګرځول,бергӧтны
1052,wenden::V,اړول,бергӧтны
1053,umdrehen::V,اړول,бергӧтны
1054,heben::V,جګول,лэбтыны
1055,heben::V,پورته کول,лэбтыны
1056,hochheben::V,جګول,лэбтыны
1057,ergreifen::V,نیول,кватитны
1058,halten::V,نیول,видзны
1059,drücken::V,کښېکښل,личкыны
1060,schieben::V,پوری وهل,тойлавны
1061,kratzen::V,ګرول,шаркӧтны
1062,lecken::V,څټل,нювны
1063,beißen::V,چیچل,йирны
1064,abreißen::V,شکول,орӧтны
1065,abschneiden::V,پرېکول,шӧрыштны
1066,abschneiden::V,پرېکول,вундыштны
1067,binden::V,تړل,гӧрдззыны
1068,stecken::V,ټومبل,мӧртны
1069,brechen::V,ماتول,жугдыны
1070,klopfen::V,ټکول,зукӧтны
1071,hauen::V,ټکول,желльыны
1072,kleben::V,نښلول,лякӧтны
1073,kleben::V,سرېښول,лякӧтны
1074,reiben::V,مږل,зыртны
1075,streichen::V,مښل,мавтны
1076,schleifen::V,تېره کول,кыскыны
1077,schneiden::V,غوڅول,вундавны
1078,schneiden::V,پرېکول,вундавны
1079,rütteln::V,خوڅول,шатлавны
1080,schütteln::V,ښورول,зыбӧтны
1081,schwenken::V,خوڅول,ӧвтны
1082,schwenken::V,خوڅول,макайтны
1083,schütten::V,اچول,кисьтны
1084,schütten::V,تویول,кисьтны
1085,füllen::V,ډکول,тыртны
1086,füllen::V,ډکول,тырсьӧтны
1087,einwickeln::V,پېچل,тубны
1088,einwickeln::V,نغښتل,тубны
1089,tragen::V,وړل,новйӧтны
1090,schleppen::V,وړل,кыскыны
1091,ziehen::V,کښل,кыскыны
1092,aufbewahren::V,ساتل,видзны
1093,werfen::V,اچول,шентывлыны
1094,werfen::V,غورځول,шентывлыны
1095,fangen::V,نیول,кутны
1096,fangen::V,ګیرول,кутны
1097,packen::V,نیول,кутасьны
1098,packen::V,نیول,кватитны
1099,verstecken::V,پټول,дзебны
1100,teilen::V,وېشل,торйӧтны
1101,teilen::V,تقسیمول,торйӧтны
1102,schicken::V,لېږل,иньдыны
1103,schicken::V,استول,иньдыны
1104,bringen::V,راوړل,вайны
1105,hinzufügen::V,زیاتول,содтыны
1106,bekommen::V,حاصلول,получитны
1107,erhalten::V,اخیستل,получитны
1108,nehmen::V,نیول,босьтны
1109,nehmen::V,اخيستل,босьтны
1110,wählen::V,خوښول,бӧрйыны
1111,auswählen::V,چنده کول,бӧрйыны
1112,bewahren::V,ساتل,видзны
1113,behindern::V,مانع کېدل,падтыны
1114,behindern::V,ممانعت کول,падтыны
1115,verderben::V,خرابېدل,изводавны
1116,beschädigen::V,ورانول,паздыны
1117,zerbrechen::V,ماتول,паздыны
1118,zerreißen::V,څیرې کول,косявны
1119,zerstören::V,ړنګول,паздыны
1120,zerstören::V,ورانول,паздыны
1121,verbrennen::V,سوځول,сотны
1122,geben::V,ورکول,сетны
1123,reichen::V,ورکول,сетны
1124,schenken::V,بښل,козьнавны
1125,versprechen::V,لوز کول,кӧсйыны
1126,wünschen::V,غوښتل,бурсьыны
1127,loben::V,ستایل,ошкыны
1128,loben::V,تمجید کول,ошкыны
1129,küssen::V,ښکلول,окавны
1130,wiegen::V,زنګول,тюттьӧтны
1131,zudecken::V,پوښول,вевттьыны
1132,wecken::V,ويښول,саймӧтны
1133,zeigen::V,ښودل,мыччавны
1134,führen::V,بیول,нуӧтны
1135,lehren::V,درس ورکول,велӧтны
1136,lehren::V,تعلیم ورکول,велӧтны
1137,unterrichten::V,درس ورکول,велӧтны
1138,aufziehen::V,روزل,быдтыны
1139,leiten::V,رهبری کول,юравны
1140,leiten::V,رهبری کول,веськӧтлыны
1141,leiten::V,لارښوونه کول,юравны
1142,leiten::V,لارښوونه کول,веськӧтлыны
1143,antreiben::V,چټک کول,тэрмӧтны
1144,lassen::V,اړکول,-ӧтыны
1145,einladen::V,بلل,корны
1146,vereinigen::V,متحد کول,ӧтувтны
1147,vereinigen::V,متحد کول,ӧтлаавны
1148,vereinigen::V,یوځای کول,ӧтувтны
1149,vereinigen::V,یوځای کول,ӧтлаавны
1150,besuchen::V,کتنه کول,пыравлыны
1151,treffen::V,ليدل,пантавны
1152,treffen::V,تلقی کول,пантавны
1153,sich versammeln::V,راغونډېدل,ӧксьыны
1154,spielen::V,لوبه کول,орсны
1155,singen::V,سندرې وېل,сьывны
1156,tanzen::V,ګډېدل,йӧктыны
1157,sich trennen::V,بېلېدل,торьясьны
1158,verlassen::V,ترک کول,кольны
1159,retten::V,نجات ورکول,мынтны
1160,bewachen::V,ساتل,смекайтны
1161,bewachen::V,حفاظت کول,смекайтны
1162,schützen::V,ژغورل,дорйыны
1163,verteidigen::V,دفاع کول,дорйыны
1164,sich schlagen::V,جنګېدل,тышкасьны
1165,schießen::V,ویشتل,лыйны
1166,siegen::V,غالبېدل,вермыны
1167,ärgern::V,خپه کول,лӧгӧтны
1168,schlagen::V,وهل,базнитны
1169,treten::V,په لغته وهل,чужьявны
1170,stechen::V,ټومبل,бытшкыны
1171,stoßen::V,ټېل وهل,тапкыны
1172,stoßen::V,ټېل وهل,тойыштны
1173,stoßen::V,پوری وهل,тапкыны
1174,stoßen::V,پوری وهل,тойыштны
1175,stehlen::V,تښتول,гусявны
1176,stehlen::V,غلا کول,гусявны
1177,stören::V,ماتول,костіавны
1178,belästigen::V,ځورول,назыляйтны
1179,belästigen::V,تکلیف ورکول,назыляйтны
1180,verbergen::V,پټول,дзебны
1181,täuschen::V,تېرایستل,бӧбӧтны
1182,täuschen::V,تېرایستل,пӧрьявны
1183,täuschen::V,خطا ایستل,бӧбӧтны
1184,täuschen::V,خطا ایستل,пӧрьявны
1185,betrügen::V,غولول,муклачитны
1186,töten::V,وژل,вийны
1187,töten::V,مړ کول,вийны
1188,wohnen::V,اوسېدل,овны
1189,arbeiten::V,کار کول,уджавны
1190,sammeln::V,راټولول,ӧктыны
1191,sammeln::V,راغونډول,ӧктыны
1192,pflücken::V,شکول,судзлавны
1193,jagen::V,ښکار کول,вӧравны
1194,fischen::V,کب نيول,чериавны
1195,fassen::V,نیول,кутны
1196,fassen::V,ګیرول,кутны
1197,hüten::V,پوول,вердны
1198,hüten::V,پوول,йирсьӧтны
1199,treiben::V,بیول,вашӧтны
1200,anbinden::V,تړل,кӧртавны
1201,füttern::V,خوراک ورکول,вердны
1202,melken::V,لوشل,высьтыны
1203,melken::V,لوشل,чилькӧтны
1204,hacken::V,پی کول,керавны
1205,gießen::V,اوبه کول,киськавны
1206,reifen::V,رسېدل,кисьмыны
1207,zubereiten::V,تیارول,лӧсьӧтны
1208,kochen::V,پخول,пуны
1209,backen::V,پخول,пӧжавны
1210,braten::V,وريتول,жаритны
1211,umrühren::V,لړل,соравны
1212,stricken::V,اوبدل,домавны
1213,nähen::V,ګنډل,вурны
1214,färben::V,رنګول,краситны
1215,reinigen::V,صافول,весӧтны
1216,waschen::V,مینځل,пеславны
1217,abwischen::V,وچول,чышкыны
1218,spülen::V,کنګالول,гывьявны
1219,fegen::V,جارو کول,чышкыны
1220,kehren::V,جارو کول,чышкыны
1221,baden::V,لمبېدل,купайтчыны 
1222,sich waschen::V,ځان مينځل,миссьыны
1223,ausziehen::V,کښل,гыжтӧтны
1224,ausziehen::V,کښل,пӧрччавны
1225,ausziehen::V,ایستل,гыжтӧтны
1226,ausziehen::V,ایستل,пӧрччавны
1227,anziehen::V,اغوستل,пасьтавны
1228,sich anziehen::V,کالی اغوستل,пасьтасьны
1229,kämmen::V,ګمنځول,сынавны
1230,schmücken::V,ښکلی کول,баситны
1231,sagen::V,وېل,висьтавны
1232,sprechen::V,وېل,шуны
1233,sprechen::V,غږېدل,шуны
1234,reden::V,ګړېدل,баитны
1235,reden::V,خبرې کول,баитны
1236,sich unterhalten::V,خبری کول,сёрнитны
1237,fragen::V,پوښتنه کول,юавны
1238,bitten::V,غوښتل,корны
1239,erzählen::V,کيسه کول,висьтавны
1240,erzählen::V,حکايت کول,висьтавны
1241,mitteilen::V,خبرول,висьтавны
1242,mitteilen::V,خبر ورکول,висьтавны
1243,nennen::V,نوم ايښودل,нимтны
1244,rufen::V,بلل,китсавны
1245,rufen::V,بلل,корны
1246,rufen::V,بلل,чукӧстны
1247,prahlen::V,لاپې وهل,ошшасьны
1248,übersetzen::V,ژباړل,вуджӧтны
1249,übersetzen::V,ترجمه کول,вуджӧтны
1250,denken::V,فکر کول,чайтны
1251,glauben::V,باور کول,веритны
1252,bemerken::V,لیدل,казявны
1253,erkennen::V,پېژندل,тӧдсавны
1254,begreifen::V,رسېدل,вежӧртны
1255,begreifen::V,پوهېدل,вежӧртны
1256,verstehen::V,پوهېدل,кывны
1257,lernen::V,زده کول,велӧтчыны
1258,lernen::V,درس لوستل,велӧтчыны
1259,wissen::V,پوهېدل,тӧдны
1260,sich erinnern an::V,یادول,касьтывны
1261,sich erinnern an::V,په یاد راوړل,касьтывны
1262,vergessen::V,هېرول,вунӧтны
1263,messen::V,اندازه کول,меряйтны
1264,zählen::V,شمارل,лыддьыны
1265,rechnen::V,حسابول,лыддьыны
1266,lesen::V,لوستل,лыддьӧтны
1267,malen::V,رسمول,
1268,zeichnen::V,رسمول,гижмавны
1269,schreiben::V,لیکل,гижны
1270,besitzen::V,لرل,лоны
1271,kaufen::V,رانیول,небны
1272,verkaufen::V,خرڅول,вузавны
1273,bezahlen::V,تأدیه کول,вештыны
1274,zahlen::V,کسات اخيستل,вештыны
1275,beherrschen::V,تسلط لرل,
1276,ertragen::V,زغمل,терпитны
1277,Barsch::N,,ёкыш
1278,Hecht::N,,сирпинь
