,Concept_ID,nl,xal
808,so::ADV,zo,иигҗ
809,noch::ADV,nog,ода чигн
810,nur::ADV,maar,һанцхн
811,nur::ADV,alleen,һанцхн
812,schon::ADV,al,одх
813,schon::ADV,reeds,одх
814,wieder::ADV,weer,бас
815,wieder::ADV,terug,бас
816,vergebens::ADV,vergeefs,киидән
817,vergebens::ADV,tevergeefs,киидән
818,vor::PRP,voor,урд
819,hinter::PRP,achter,ца
820,unter::PRP,onder,дор
821,unter::PRP,beneden,дор
822,durch::PRP,door,ивт
823,durch::PRP,door,дундаһур
824,neben::PRP,naast,хаҗуд
825,zwischen::PRP,tussen,хоорнд
826,wegen::PRP,wegens,көлтә
827,wegen::PRP,wegens,деерәс
828,wegen::PRP,vanwege,көлтә
829,wegen::PRP,vanwege,деерәс
830,dies::PRN,dit,эн
831,das::PRN,dat,тер
832,alles::PRN,alles,цуһар
833,ich::PRN,ik,би
834,du::PRN,je,чи
835,du::PRN,jij,чи
836,er::PRN,hij,тер
837,wir::PRN,we,мадн
838,wir::PRN,wij,мадн
839,ihr::PRN,jullie,та
840,sie::PRN,ze,тедн
841,sie::PRN,zij,тедн
842,was::FPRN,wat,юн
843,wer::FPRN,wie,кен
844,wo::FADV,waar,хама
845,wohin::FADV,waarheen,хамаран
846,wie::FADV,hoe,яһҗ
847,wie::FADV,hoe,яһад
848,warum::FADV,waarom,юңгад
849,wieviel::FNUM,hoeveel,кедү
850,eins::NUM,één,негн
851,zwei::NUM,twee,хойр
852,drei::NUM,drie,һурвн
853,vier::NUM,vier,дөрвн
854,fünf::NUM,vijf,тавн
855,sechs::NUM,zes,зурһан
856,sieben::NUM,zeven,долан
857,acht::NUM,acht,нәәмн
858,neun::NUM,negen,йисн
859,zehn::NUM,tien,арвн
860,elf::NUM,elf,арвн негн
861,zwölf::NUM,twaalf,арвн хойр
862,zwanzig::NUM,twintig,хөрн
863,dreißig::NUM,dertig,һучн
864,vierzig::NUM,veertig,дөчн
865,fünfzig::NUM,vijftig,тәвн
866,sechzig::NUM,zestig,җирн
867,siebzig::NUM,zeventig,далн
868,achtzig::NUM,tachtig,найн
869,neunzig::NUM,negentig,йирн
870,hundert::NUM,honderd,зун
871,tausend::NUM,duizend,миңһн
872,und::CNJ,en,болн
873,oder::CNJ,of,эс гиҗ
874,oder::CNJ,of,эс гихлә
875,stehen::V,staan,зогсх
876,sitzen::V,zitten,суух
877,liegen::V,liggen,кевтх
878,hängen::V,hangen,өлгәтә бәәх
879,werden::V,worden,болх
880,passieren::V,gebeuren,болх
881,beginnen::V,beginnen,эклх
882,enden::V,eindigen,төгсх
883,wechseln::V,wijzigen,хүврх
884,wechseln::V,veranderen,хүврх
885,aufgehen[Sonne]::V,opgaan,һарх
886,untergehen[Sonne]::V,ondergaan,орх
887,untergehen[Sonne]::V,ondergaan,сүүрлх
888,scheinen[Sonne]::V,schijnen,герлтх
889,donnern::V,donderen,күрҗңнх
890,wehen::V,waaien,сальклх
891,strömen::V,stromen,һооҗх
892,fließen::V,vloeien,урсх
893,sich drehen::V,draaien,эргх
894,sich drehen::V,zich draaien,эргх
895,schwanken::V,wankelen,дәәвлх
896,schwingen::V,zwieren,нәәхлх
897,fallen::V,vallen,унх
898,fallen::V,vallen,киисх
899,brennen::V,branden,шатх
900,rauchen::V,roken,ута һарһх
901,regnen::V,regenen,орх
902,gefrieren::V,bevriezen,мөстх
903,tauen::V,dooien,хәәлх
904,schmelzen::V,smelten,хәәлх
905,schmelzen::V,smelten,хәәлгдх
906,trocknen::V,drogen,эврх
907,sieden::V,koken,буслх
908,sieden::V,zieden,буслх
909,faulen::V,rotten,үмкәрх
910,verfaulen::V,verrotten,илҗрх
911,reißen::V,scheuren,тасрх
912,versinken::V,verzinken,чивх
913,vergehen::V,vergaan,болх
914,erscheinen::V,opdagen,һарх
915,erscheinen::V,verschijnen,һарх
916,verschwinden::V,verdwijnen,уга болх
917,sinken::V,zinken,татгдх
918,abnehmen::V,afnemen,хасгдх
919,abnehmen::V,verminderen,хасгдх
920,zunehmen::V,toenemen,өсх
921,steigen::V,stijgen,немх
922,steigen::V,omhooggaan,немх
923,wachsen::V,groeien,өсх
924,wachsen::V,groeien,урһх
925,glänzen::V,glanzen,гилвкх
926,glänzen::V,schitteren,гилвкх
927,funkeln::V,fonkelen,цәклх
928,lärmen::V,lawaai maken,шууглдх
929,läuten::V,luiden,хоңх
930,klingeln::V,bellen,җиңнулх
931,klirren::V,rinkelen,җиңнх
932,brausen::V,bruisen,догшрхх
933,rauschen::V,ruisen,сарҗңнх
934,klingen::V,klinken,ә һарх
935,bellen::V,blaffen,хуцх
936,heulen::V,huilen,уульх
937,blasen::V,blazen,үләх
938,pfeifen::V,fluiten,ишкрх
939,schreien::V,gillen,хәәкрх
940,schreien::V,schreeuwen,хәәкрх
941,stöhnen::V,steunen,түңшх
942,zittern::V,beven,дагҗннх
943,zittern::V,sidderen,дагҗннх
944,leben::V,leven,бәәх
945,geboren werden::V,geboren worden,төрх
946,atmen::V,ademen,әмсхлх
947,trinken::V,drinken,уух
948,essen::V,eten,идх
949,schlucken::V,slikken,зальгх
950,müde werden::V,moe worden,көшх
951,einschlafen::V,inslapen,унтх
952,schlafen::V,slapen,нөөрсх
953,aufwachen::V,ontwaken,серх
954,aufwachen::V,wakker worden,серх
955,aufstehen::V,opstaan,босх
956,sich erholen::V,zich ontspannen,амрх
957,krank werden::V,ziek worden,гемтх
958,krank sein::V,ziek zijn,шалтглх
959,schmerzen::V,pijn doen,өвдх
960,husten::V,hoesten,ханях
961,genesen::V,genezen,эдгх
962,sterben::V,sterven,үкх
963,sterben::V,sterven,өңгрх
964,sterben::V,overlijden,үкх
965,sterben::V,overlijden,өңгрх
966,umkommen::V,omkomen,үкх
967,sich bewegen::V,zich bewegen,көдлх
968,sich bewegen::V,zich bewegen,көндрх
969,sich rühren::V,zich verroeren,көндрх
970,sich erheben::V,oprijzen,босх
971,sich erheben::V,verrijzen,босх
972,sich setzen::V,gaan zitten,суух
973,hinfallen::V,vallen,унх
974,hinfallen::V,vallen,киисх
975,hinfallen::V,neervallen,унх
976,hinfallen::V,neervallen,киисх
977,laufen::V,lopen,йовх
978,schreiten::V,stappen,алхх
979,schreiten::V,schrijden,алхх
980,spazierengehen::V,gaan wandelen,сергҗ йовх
981,eilen::V,ijlen,шулудх
982,eilen::V,haasten,шулудх
983,sich beeilen::V,zich haasten,адһх
984,sich beeilen::V,zich haasten,шамдх
985,sausen::V,stuiven,хурдлх
986,sausen::V,stuiven,йир_хурдар_гүүх
987,sausen::V,stuiven,йир_хурдар_йовх
988,rennen::V,rennen,гүүх
989,springen::V,springen,һәрәдх
990,klettern::V,klimmen,давшх
991,klettern::V,klauteren,давшх
992,schaukeln::V,schommelen,дүүдңндх
993,kriechen::V,kruipen,мөлкх
994,schwimmen::V,zwemmen,усчх
995,tauchen::V,duiken,булхх
996,rudern::V,roeien,хәәвдх
997,fahren::V,rijden,йовх
998,fliegen::V,vliegen,нисх
999,gehen::V,gaan,йовх
1000,weggehen::V,weggaan,йовх
1001,weggehen::V,weggaan,одх
1002,weggehen::V,weggaan,һарх
1003,weggehen::V,weggaan,мөрлх
1004,abfahren::V,vertrekken,мордх
1005,anhalten::V,stoppen,зогсх
1006,anhalten::V,stilhouden,зогсх
1007,hineingehen::V,ingaan,орх
1008,hineingehen::V,binnengaan,орх
1009,eintreten::V,binnenkomen,орх
1010,kommen::V,komen,ирх
1011,ankommen::V,aankomen,ирх
1012,zurückkommen::V,terugkomen,орх
1013,bleiben::V,blijven,бәәх
1014,warten::V,wachten,күләх
1015,erwarten::V,verwachten,күләх
1016,suchen::V,zoeken,хәәх
1017,finden::V,vinden,олх
1018,versuchen::V,proberen,седх
1019,versuchen::V,beproeven,седх
1020,vorbereiten::V,voorbereiden,белдх
1021,lieben::V,houden van,дурлх
1022,mögen::V,lusten,таассгдх
1023,mögen::V,houden van,таассгдх
1024,lachen::V,lachen,инәх
1025,rühren::V,roeren,уйрах
1026,weinen::V,huilen,уульх
1027,weinen::V,schreien,уульх
1028,schimpfen::V,kijven,харах
1029,schimpfen::V,schelden,харах
1030,sich ärgern::V,zich ergeren,уурлх
1031,sich fürchten::V,bang zijn,әәх
1032,fürchten::V,vrezen,әәх
1033,fürchten::V,vrezen,сүрдх
1034,fliehen::V,vluchten,зулх
1035,flüchten::V,ontsnappen,орһх
1036,flüchten::V,ontsnappen,зулх
1037,flüchten::V,ontkomen,орһх
1038,flüchten::V,ontkomen,зулх
1039,sehen::V,zien,үзх
1040,anschauen::V,aankijken,харх
1041,ansehen::V,aanzien,хәләх
1042,ansehen::V,aanzien,үзх
1043,ansehen::V,bekijken,хәләх
1044,ansehen::V,bekijken,үзх
1045,hören::V,horen,соңсх
1046,zuhören::V,luisteren,соңсх
1047,probieren::V,proeven,амсх
1048,riechen::V,ruiken,үнрчлх
1049,fühlen::V,voelen,медх
1050,scheinen::V,lijken,болҗ медгдх
1051,scheinen::V,lijken,миниһәр болхла
1052,scheinen::V,lijken,болад бәәх
1053,zu sehen sein::V,te zien zijn,үзгдх
1054,vernehmen::V,vernemen,соңсх
1055,frieren::V,het koud hebben,даарх
1056,tun::V,doen,кех
1057,können::V,kunnen,чадх
1058,wollen::V,willen,дурлх
1059,anfangen::V,beginnen,эклх
1060,anfangen::V,aanvangen,эклх
1061,beenden::V,beëindigen,дуусх
1062,aufhören::V,ophouden,уурх
1063,gelingen::V,lukken,бүтх
1064,gelingen::V,lukken,күцәх
1065,gelingen::V,gelukken,бүтх
1066,gelingen::V,gelukken,күцәх
1067,geraten::V,uitvallen,болх
1068,öffnen::V,openen,секх
1069,öffnen::V,opendoen,секх
1070,schließen::V,sluiten,хаах
1071,schließen::V,dichtdoen,хаах
1072,stellen::V,stellen,тәвх
1073,stellen::V,plaatsen,тәвх
1074,setzen::V,zetten,суулһх
1075,setzen::V,plaatsen,суулһх
1076,legen::V,leggen,тәвх
1077,berühren::V,aanraken,көндәх
1078,verbinden::V,verbinden,боох
1079,bedecken::V,bedekken,хучх
1080,bedecken::V,bedekken,бүркх
1081,aufhängen::V,ophangen,өлгх
1082,anzünden::V,aansteken,асах
1083,anzünden::V,aansteken,шатах
1084,aufheben::V,oprapen,өөдән өргх
1085,zurücklassen::V,achterlaten,үлдәх
1086,verlieren::V,verliezen,геех
1087,fallen lassen::V,laten vallen,алдх
1088,machen::V,maken,кех
1089,herstellen::V,produceren,кех
1090,herstellen::V,voortbrengen,кех
1091,bauen::V,bouwen,тосхх
1092,reparieren::V,repareren,ясх
1093,reparieren::V,herstellen,ясх
1094,verbessern::V,verbeteren,сәәрүлх
1095,ändern::V,wijzigen,хүврәх
1096,ändern::V,veranderen,хүврәх
1097,graben::V,graven,малтх
1098,beugen::V,buigen,нуһлх
1099,biegen::V,buigen,матилһх
1100,drehen::V,draaien,эргүлх
1101,wenden::V,keren,көмрх
1102,wenden::V,keren,эргүлх
1103,wenden::V,wenden,көмрх
1104,wenden::V,wenden,эргүлх
1105,umdrehen::V,omdraaien,эргүлх
1106,heben::V,heffen,өргх
1107,heben::V,heffen,деер өргх
1108,heben::V,optillen,өргх
1109,heben::V,optillen,деер өргх
1110,hochheben::V,tillen,өргх
1111,ergreifen::V,pakken,бәрх
1112,ergreifen::V,grijpen,бәрх
1113,halten::V,houden,бәрх
1114,drücken::V,drukken,шахх
1115,schieben::V,duwen,түлкх
1116,schieben::V,schuiven,түлкх
1117,kratzen::V,krassen,мааҗх
1118,lecken::V,likken,долах
1119,beißen::V,bijten,хазх
1120,abreißen::V,afrukken,таслх
1121,abreißen::V,afscheuren,таслх
1122,abschneiden::V,afsnijden,тәәрх
1123,binden::V,binden,боох
1124,stecken::V,steken,шаах
1125,stecken::V,steken,хатхх
1126,brechen::V,breken,хамхлх
1127,klopfen::V,kloppen,цокх
1128,hauen::V,houwen,цокх
1129,kleben::V,plakken,наах
1130,reiben::V,wrijven,зүлгх
1131,streichen::V,smeren,наах
1132,streichen::V,smeren,лашх
1133,streichen::V,smeren,түркх
1134,schleifen::V,slijpen,хурцлх
1135,schneiden::V,snijden,хәәчлх
1136,rütteln::V,schudden,дәәвлүлх
1137,schütteln::V,schudden,сегсрх
1138,schwenken::V,wuiven,дайлх
1139,schwenken::V,zwaaien,дайлх
1140,schütten::V,gieten,кех
1141,schütten::V,storten,кех
1142,füllen::V,vullen,дүүргх
1143,einwickeln::V,inwikkelen,орах
1144,tragen::V,dragen,зөөх
1145,schleppen::V,slepen,чирх
1146,ziehen::V,trekken,татх
1147,aufbewahren::V,bewaren,хадһлх
1148,werfen::V,gooien,хайх
1149,fangen::V,vangen,бәрх
1150,fangen::V,vangen,хавлх
1151,packen::V,pakken,бәрх
1152,packen::V,vastpakken,бәрх
1153,verstecken::V,verstoppen,дүрх
1154,verstecken::V,verstoppen,бултулх
1155,teilen::V,delen,хувах
1156,schicken::V,sturen,илгәх
1157,bringen::V,brengen,авч ирх
1158,hinzufügen::V,toevoegen,немх
1159,bekommen::V,verkrijgen,авх
1160,erhalten::V,krijgen,авх 
1161,nehmen::V,nemen,авх
1162,wählen::V,kiezen,шүүх
1163,wählen::V,verkiezen,шүүх
1164,auswählen::V,uitkiezen,шүүх
1165,bewahren::V,bewaren,хадһлх
1166,bewahren::V,bewaren,кевтнь үлдәх
1167,bewahren::V,bewaren,кевтнь бәәлһх
1168,behindern::V,hinderen,харшлх
1169,verderben::V,bederven,үрәх
1170,beschädigen::V,beschadigen,эвдх
1171,zerbrechen::V,breken,күүлх
1172,zerbrechen::V,breken,хамхлх
1173,zerbrechen::V,stukbreken,күүлх
1174,zerbrechen::V,stukbreken,хамхлх
1175,zerreißen::V,scheuren,шуучх
1176,zerreißen::V,verscheuren,шуучх
1177,zerstören::V,vernielen,эвдх
1178,verbrennen::V,branden,шатах
1179,verbrennen::V,verbranden,шатах
1180,geben::V,geven,өгх
1181,reichen::V,reiken,өгх
1182,reichen::V,aanreiken,өгх
1183,schenken::V,schenken,белглх
1184,versprechen::V,beloven,амлх
1185,wünschen::V,wensen,сә хәәх
1186,loben::V,loven,магтх
1187,loben::V,prijzen,магтх
1188,küssen::V,kussen,үмсх
1189,wiegen::V,wiegen,саатулх
1190,zudecken::V,toedekken,бүркх
1191,wecken::V,wekken,серүлх
1192,zeigen::V,tonen,үзүлх
1193,zeigen::V,wijzen,үзүлх
1194,führen::V,voeren,көтлх
1195,lehren::V,leren,заах
1196,lehren::V,leren,сурһх
1197,unterrichten::V,onderwijzen,сурһх
1198,unterrichten::V,onderwijzen,багшлх
1199,aufziehen::V,grootbrengen,өскәх
1200,leiten::V,leiden,һардх
1201,leiten::V,leiden,толһалх
1202,antreiben::V,aandrijven,шамдах
1203,lassen::V,laten,күч үзүлх
1204,einladen::V,uitnodigen,үрх
1205,vereinigen::V,verenigen,хамцулх
1206,besuchen::V,bezoeken,одх
1207,treffen::V,treffen,харһх
1208,treffen::V,ontmoeten,харһх
1209,sich versammeln::V,zich verzamelen,цуглрх
1210,sich versammeln::V,zich verzamelen,хурх
1211,spielen::V,spelen,наадх
1212,singen::V,zingen,дуулх
1213,tanzen::V,dansen,биилх
1214,sich trennen::V,van elkaar gaan,хаһцх
1215,verlassen::V,verlaten,хайх
1216,retten::V,redden,әм аврх
1217,retten::V,redden,әәмшгәс харсх
1218,bewachen::V,bewaken,харх
1219,bewachen::V,bewaken,манх
1220,schützen::V,beschermen,харсх
1221,verteidigen::V,verdedigen,харсх
1222,sich schlagen::V,knokken,гүвдлдх
1223,schießen::V,schieten,хах
1224,siegen::V,overwinnen,диилх
1225,ärgern::V,ergeren,уурлулх
1226,schlagen::V,slaan,цокх
1227,schlagen::V,slaan,гүвдх
1228,treten::V,trappen,
1229,treten::V,schoppen,
1230,stechen::V,steken,хатхх
1231,stechen::V,prikken,хатхх
1232,stoßen::V,stoten,түлкчкх
1233,stehlen::V,stelen,хулхалх
1234,stören::V,storen,һә болх
1235,stören::V,verstoren,һә болх
1236,belästigen::V,lastig vallen,амр эс өгх
1237,verbergen::V,verbergen,нуух
1238,verbergen::V,verbergen,бултулх
1239,täuschen::V,misleiden,меклх
1240,betrügen::V,bedriegen,меклх
1241,betrügen::V,bedriegen,мек һарһх
1242,töten::V,doden,алх
1243,wohnen::V,wonen,бәәх
1244,arbeiten::V,werken,көдлх
1245,sammeln::V,inzamelen,түүх
1246,sammeln::V,verzamelen,түүх
1247,pflücken::V,plukken,түүх
1248,pflücken::V,plukken,хурах
1249,jagen::V,jagen,аңнх
1250,jagen::V,jagen,аңһучлх
1251,fischen::V,vissen,заһс аңнх
1252,fassen::V,vangen,бәрх
1253,hüten::V,hoeden,хәрүлх
1254,treiben::V,drijven,туух
1255,anbinden::V,vastbinden,уйх
1256,füttern::V,voeren,теҗәх
1257,melken::V,melken,саах
1258,hacken::V,hakken,чавчх
1259,gießen::V,gieten,услх
1260,reifen::V,rijpen,болх
1261,reifen::V,rijpen,болвсрх
1262,zubereiten::V,klaarmaken,белдх
1263,zubereiten::V,toebereiden,белдх
1264,kochen::V,koken,чанх
1265,kochen::V,koken,болһх
1266,backen::V,bakken,болһх
1267,braten::V,braden,хуурх
1268,umrühren::V,omroeren,самрх
1269,stricken::V,breien,өлгх
1270,nähen::V,naaien,уйх
1271,färben::V,verven,будх
1272,färben::V,kleuren,будх
1273,reinigen::V,reinigen,цеврлх
1274,waschen::V,wassen,уһах
1275,abwischen::V,afvegen,арчх
1276,spülen::V,spoelen,зәәлх
1277,spülen::V,afwassen,зәәлх
1278,fegen::V,vegen,сәвүрдх
1279,kehren::V,vegen,сәвүрдх
1280,baden::V,baden,өөмх
1281,sich waschen::V,zich wassen,уһах
1282,sich waschen::V,zich wassen,бийән уһаҗ
1283,ausziehen::V,uittrekken,тәәлх
1284,anziehen::V,aantrekken,өмсх
1285,sich anziehen::V,zich aankleden,хувцлх
1286,kämmen::V,kammen,самлх
1287,schmücken::V,tooien,чимх
1288,schmücken::V,tooien,кеерүлх
1289,sagen::V,zeggen,келх
1290,sprechen::V,spreken,келх
1291,reden::V,praten,күүндх
1292,reden::V,praten,күр_кех
1293,sich unterhalten::V,zich onderhouden,күүндх
1294,fragen::V,vragen,сурх
1295,bitten::V,vragen,эрх
1296,bitten::V,verzoeken,эрх
1297,erzählen::V,vertellen,келх
1298,erzählen::V,vertellen,келҗ өгх
1299,mitteilen::V,meedelen,медүлх
1300,nennen::V,noemen,нерәдх
1301,nennen::V,noemen,нер өгх
1302,rufen::V,roepen,дуудх
1303,prahlen::V,pralen,көөрх
1304,übersetzen::V,vertalen,орчулх
1305,denken::V,denken,санх
1306,glauben::V,geloven,шүтх
1307,glauben::V,geloven,нәәлх
1308,bemerken::V,bemerken,темдглх
1309,erkennen::V,herkennen,таньх
1310,erkennen::V,herkennen,медх
1311,begreifen::V,begrijpen,медх
1312,verstehen::V,verstaan,соңсх
1313,lernen::V,leren,сурх
1314,wissen::V,weten,медх
1315,sich erinnern an::V,zich herinneren aan,санх
1316,vergessen::V,vergeten,мартх
1317,messen::V,meten,кемҗәлх
1318,zählen::V,tellen,тоолх
1319,rechnen::V,rekenen,тоолх
1320,lesen::V,lezen,умшх
1321,malen::V,schilderen,зурх
1322,zeichnen::V,tekenen,зурх
1323,schreiben::V,schrijven,бичх
1324,besitzen::V,bezitten,эзлх
1325,kaufen::V,kopen,хулдҗ авх
1326,verkaufen::V,verkopen,хулдх
1327,verkaufen::V,verkopen,гүүлгх
1328,bezahlen::V,betalen,өгх
1329,zahlen::V,betalen,өгх
1330,beherrschen::V,beheersen,эзлх
1331,ertragen::V,verdragen,даах
