,Concept_ID,kv,ka
719,bald::ADV,чожа,მალე
720,dann::ADV,сыбӧрын,მერე
721,gestern::ADV,тӧн,გუშინ
722,einst::ADV,ӧтпыр,ოდესღაც
723,damals::ADV,сэк,მაშინ
724,damals::ADV,сэки,მაშინ
725,danach::ADV,сэсся,მერმე
726,danach::ADV,сэсся,შემდეგ
727,vorher::ADV,одзжык,ადრე
728,vorher::ADV,одзжык,წინათ
729,zuerst::ADV,наперво,ჯერ
730,einmal::ADV,ӧтпыр,ერთხელ
731,manchmal::ADV,мукӧдпыр,ხან
732,manchmal::ADV,мукӧдпыр,ზოგჯერ
733,oft::ADV,-лы-,ხშირად
734,immer::ADV,быдпыр,მუდამ
735,immer::ADV,быдпыр,ყოველთვის
736,immer::ADV,быдпырся,მუდამ
737,immer::ADV,быдпырся,ყოველთვის
738,niemals::ADV,некӧр,არასდროს
739,hier::ADV,татӧн,აქ
740,hierhin::ADV,татчӧ,აქეთ
741,von hier::ADV,тасянь,აქედან
742,dort::ADV,сэтӧн,იქ
743,dorthin::ADV,сэтчин,იქით
744,geradeaus::ADV,веськыта,პირდაპირ
745,vorwärts::ADV,одзӧ,წინ
746,rückwärts::ADV,бӧр,უკან
747,zurück::ADV,бӧр,უკანვე
748,unten::ADV,увтын,დაბლა
749,unten::ADV,увтын,ქვევით
750,hinab::ADV,увтас,ძირს
751,oben::ADV,вевдӧрас,ზემოთ
752,hinauf::ADV,вывлань,ზევით
753,hinauf::ADV,вывланьӧ,ზევით
754,überall::ADV,быдлан,ყველგან
755,nicht::ADV,ог,არ
756,ein wenig::ADV,-ышт,ცოტა
757,ein wenig::ADV,невна,ცოტა
758,kaum::ADV,ӧдва,ძლივს
759,sehr::ADV,вывтi,მეტად
760,sehr::ADV,вывтi,ძალიან
761,so::ADV,сiдз,ისე
762,noch::ADV,эшӧ,ჯერ
763,nur::ADV,только,მხოლოდ
764,schon::ADV,ни,უკვე
765,wieder::ADV,бӧра,ისევ
766,wieder::ADV,бӧра,კიდევ
767,vergebens::ADV,весись,ამაოდ
768,vergebens::ADV,весись,ტყუილად
769,vor::PRP,одзас,წინ
770,hinter::PRP,бӧрӧ,უკან
771,hinter::PRP,бӧрӧ,მიღმა
772,unter::PRP,увтын,ქვეშ
773,unter::PRP,увтын,ქვევით
774,durch::PRP,пыр,გავლით
775,neben::PRP,бокам,გვერდით
776,neben::PRP,боксиным,გვერდით
777,zwischen::PRP,коласас,შუა
778,zwischen::PRP,коласас,შორის
779,wegen::PRP,понда,გამო
780,wegen::PRP,понда,შედეგად
781,dies::PRN,эта,ეს
782,das::PRN,сiя,ეგ
783,alles::PRN,быдӧс,ყველაფერი
784,ich::PRN,ме,მე
785,du::PRN,тэ,შენ
786,er::PRN,сiя,ის
787,er::PRN,сiя,იგი
788,wir::PRN,мийӧ,ჩვენ
789,ihr::PRN,ті,თქვენ
790,sie::PRN,нія,ისინი
791,was::FPRN,мый,რა
792,wer::FPRN,кин,ვინ
793,wo::FADV,кытӧн,სად
794,wohin::FADV,кытчӧ,საით
795,wie::FADV,дзик,როგორ
796,warum::FADV,мыля,რაზე
797,warum::FADV,мыля,რატომ
798,warum::FADV,мыйсянь,რაზე
799,warum::FADV,мыйсянь,რატომ
800,wieviel::FNUM,мымда,რამდენი
801,eins::NUM,ӧт,ერთი
802,zwei::NUM,кык,ორი
803,drei::NUM,куим,სამი
804,vier::NUM,нёль,ოთხი
805,fünf::NUM,вит,ხუთი
806,sechs::NUM,квать,ექვსი
807,sieben::NUM,сизим,შვიდი
808,acht::NUM,кыкьямыс,რვა
809,neun::NUM,ӧкмыс,ცხრა
810,zehn::NUM,дас,ათი
811,elf::NUM,дасотік,თერთმეტი
812,zwölf::NUM,даскык,თორმეტი
813,zwanzig::NUM,кыкдас,ოცი
814,dreißig::NUM,куимдас,ოცდაათი
815,vierzig::NUM,нёльдас,ორმოცი
816,fünfzig::NUM,витдас,ორმოცდაათი
817,sechzig::NUM,кватьдас,სამოცი
818,siebzig::NUM,сизимдас,სამოცდაათი
819,achtzig::NUM,кыкьямысдас,ოთხმოცი
820,neunzig::NUM,ӧкмысдас,ოთხმოცდაათი
821,hundert::NUM,сто,ასი
822,tausend::NUM,тысяча,ათასი
823,und::CNJ,и,და
824,und::CNJ,да,და
825,oder::CNJ,или,ან
826,stehen::V,сулавны,დგას
827,sitzen::V,пукавны,ზის
828,liegen::V,куйлыны,აწევს
829,hängen::V,ӧшавны,კიდია
830,werden::V,лоны,გახდება
831,passieren::V,аркмыны,მოხდება
832,beginnen::V,петны,იწყება
833,enden::V,-сь,გათავდება
834,enden::V,бырны,გათავდება
835,wechseln::V,вежсьыны,იცვლება
836,aufgehen[Sonne]::V,петавны,ამოდის
837,untergehen[Sonne]::V,пуксьыны,ჩადის
838,scheinen[Sonne]::V,югьявны,ანათებს
839,donnern::V,гымавны,ქუხს
840,wehen::V,пӧлявны,ქრის
841,wehen::V,пӧлявны,დაუბერავს
842,strömen::V,киссьыны,იღვრება
843,fließen::V,визывтны,დის
844,fließen::V,визывтны,მიედინება
845,sich drehen::V,бергавны,ტრიალებს
846,schwanken::V,кӧвьясьны,ირხევა
847,schwingen::V,дюттясьны,ირხევა
848,fallen::V,усьны,დავარდება
849,brennen::V,сотчыны,იწვის
850,rauchen::V,тшынасьны,ბოლავს
851,rauchen::V,тшынасьны,აბოლებს
852,regnen::V,зэрны,წვიმს
853,gefrieren::V,гегдыны,იყინება
854,tauen::V,сывны,დნება
855,schmelzen::V,сывны,დნება
856,trocknen::V,косьмыны,გაშრება
857,sieden::V,пизьны,დუღს
858,faulen::V,нёльзьыны,ლპება
859,verfaulen::V,тӧрмыны,ლპება
860,verfaulen::V,сiсьмыны,ლპება
861,reißen::V,косясьны,დაიხევა
862,versinken::V,вӧйны,ეფლობა
863,versinken::V,вӧйны,ჩაიძირება
864,vergehen::V,мунны,გადის
865,erscheinen::V,мыччисьны,გამოჩნდება
866,verschwinden::V,ӧшны,გააქრება
867,verschwinden::V,ӧшны,დაიკარგება
868,sinken::V,ямны,დაიწევს
869,abnehmen::V,ямны,შემცირდება
870,zunehmen::V,паськавны,გასუქდება
871,steigen::V,лэбтiсьны,მოიმატებს
872,wachsen::V,быдмыны,იზრდება
873,wachsen::V,быдмыны,მრავლდება
874,glänzen::V,свиттявны,ბრწყინავს
875,funkeln::V,югйовтлыны,კაშკაშებს
876,funkeln::V,югйӧв-керны,კაშკაშებს
877,lärmen::V,чавзыны,ხმაურობს
878,läuten::V,диньгыны,დარეკავს
879,klingeln::V,силькӧтны,დარეკავს
880,klirren::V,жольӧтны,დააწკარუნებს
881,brausen::V,гуасьны,ბობოქრობს
882,rauschen::V,кышӧтны,შრიალებს
883,klingen::V,горавны,ხმას გამოსცემს
884,bellen::V,увтны,უყეფს
885,bellen::V,вувтны,უყეფს
886,heulen::V,уннявны,ღმუის
887,blasen::V,пӧлявны,დაუბერავს
888,pfeifen::V,пиксыны,უსტვენს
889,schreien::V,айзыны,ყვირის
890,stöhnen::V,ойзыны,კვნესის
891,stöhnen::V,ружтыны,კვნესის
892,zittern::V,легьявны,აძაგძაგებს
893,leben::V,овны,ცოცხლობს
894,geboren werden::V,шогмыны,იშვება
895,geboren werden::V,шогмыны,იბადება
896,atmen::V,лолавны,სუნთქავს
897,trinken::V,юны,სვამს
898,trinken::V,юны,დალევს
899,essen::V,сёйны,შეჭამს
900,schlucken::V,ньылавны,ყლაპავს
901,müde werden::V,мыдзны,დაიქანცება
902,einschlafen::V,ланьтны,დაიძინებს
903,schlafen::V,узьны,სძინავს
904,aufwachen::V,саймыны,გაიღვიძებს
905,aufwachen::V,пальмыны,გაიღვიძებს
906,aufstehen::V,сувтны,ადგება
907,sich erholen::V,шоччисьлыны,დაისვენებს
908,krank werden::V,моржитны,ავად გახდება
909,krank sein::V,шогавны,ავადმყოფობს
910,krank sein::V,визьӧтны,ავადმყოფობს
911,schmerzen::V,висьны,სტკივა
912,husten::V,кашляйтны,ახველებს
913,genesen::V,бурдны,მორჩება
914,sterben::V,кувны,კვდება
915,umkommen::V,вийсьыны,დაიღუპება
916,sich bewegen::V,локны,იძვრის
917,sich bewegen::V,локны,მოძრაობს
918,sich bewegen::V,ветлӧтны,იძვრის
919,sich bewegen::V,ветлӧтны,მოძრაობს
920,sich rühren::V,вӧрзьӧтчыны,გაინძრევა
921,sich erheben::V,сувтны,ადგება
922,sich setzen::V,пуксьыны,დაჯდება
923,hinfallen::V,пӧрласьны,დაეცემა
924,laufen::V,мунны,დადის
925,schreiten::V,тальччавны,აბიჯებს
926,spazierengehen::V,котрасьны,დასეირნობს
927,eilen::V,тэрмасьны,მიიჩქარის
928,sich beeilen::V,тэрмасьны,აჩქარდება
929,sausen::V,вирдавны-котӧртны,მიქრის
930,springen::V,чеччавны,ხტის
931,klettern::V,кышасьны,ძვრება
932,schaukeln::V,чурликасьны,ქანაობს
933,kriechen::V,кыскасьны-мунны,დაბობღავს
934,schwimmen::V,вартчыны,ცურავს
935,tauchen::V,сунгисьны ваӧ,ჩაიძირება
936,rudern::V,сынны,ნიჩაბს უსვამს
937,fahren::V,мунны,დადის
938,fahren::V,мунны,მგზავრობს
939,fliegen::V,лэбавны,იფრენს
940,fliegen::V,лэбавны,გაფრინდება
941,gehen::V,мунны,მიდის
942,weggehen::V,мунны,წამოდის
943,abfahren::V,иньдӧтчыны,მიემგზავრება
944,abfahren::V,мунны,მიემგზავრება
945,anhalten::V,сувтны,ჩერდება
946,hineingehen::V,пырны,შედის
947,eintreten::V,пырны,შედის
948,kommen::V,локны,მოდის
949,ankommen::V,локны,ჩადის
950,zurückkommen::V,бертны,დაბრუნდება
951,zurückkommen::V,панӧвтсьыны,დაბრუნდება
952,bleiben::V,кольччыны,დარჩება
953,warten::V,видзчисьны,ელოდება
954,erwarten::V,видзчисьны,ელის
955,erwarten::V,видзчисьны,დაიცდის
956,suchen::V,кошшыны,ეძებს
957,suchen::V,кошшыны,მოძებნის
958,finden::V,адззыны,მიაგნებს
959,finden::V,адззыны,გამოძებნის
960,versuchen::V,пондыны,ცდის
961,versuchen::V,пондыны,ცდილობს
962,versuchen::V,пондӧтны,ცდის
963,versuchen::V,пондӧтны,ცდილობს
964,vorbereiten::V,лӧсьӧтны,მოამზადებს
965,lieben::V,милуйтны,უყვარს
966,mögen::V,радейтны,ეტრფის
967,lachen::V,серавны,იცინის
968,rühren::V,сьӧлӧм вӧрзьӧтны,გულს აუჩუყებს
969,weinen::V,горзыны,ტირის
970,schimpfen::V,видчыны,შეიგინება
971,sich ärgern::V,лёкавны,გაბრაზობს
972,sich fürchten::V,повны,შიშობს
973,fürchten::V,повны,ფრთხილობს
974,fliehen::V,пышшыны,გაიქცევა
975,flüchten::V,пышшыны,გაიქცევა
976,sehen::V,адззыны,ხედავს
977,anschauen::V,видзӧтны,ნახავს
978,ansehen::V,видзӧтны,უყურებს
979,hören::V,кывны,ისმენს
980,zuhören::V,кывзыны,მოისმენს
981,probieren::V,пешлыны,გასინჯავს
982,riechen::V,дукавны,ყნოსავს
983,fühlen::V,кывны,გრძნობს
984,scheinen::V,декуйтчыны,ეჩვენება
985,zu sehen sein::V,тыдавны,მოჩანს
986,vernehmen::V,тӧдмавны,გაიგებს
987,frieren::V,гегдыны,იყინება
988,tun::V,керны,აკეთებს
989,können::V,вермыны,შეიძლება
990,wollen::V,мӧдны,უნდა
991,anfangen::V,петны,დაიწყებს
992,beenden::V,ештӧтны,ამთავრებს
993,beenden::V,керыштны,ამთავრებს
994,aufhören::V,дугдыны,შეწყვეტს
995,gelingen::V,шогмыны,მოახერხებს
996,geraten::V,мыччисьны,გამოდის
997,öffnen::V,осьтны,გახსნის
998,schließen::V,пӧднавны,ხურავს
999,schließen::V,пӧднавны,დაკეტავს
1000,stellen::V,сувтӧтны,დადგამს
1001,setzen::V,пуксьӧтны,დასვამს
1002,legen::V,пуктыны,დადებს
1003,berühren::V,вӧрзьӧтны,შეახებს
1004,berühren::V,вӧрзьӧтны,მიაკარებს
1005,verbinden::V,йитны,შეაერთებს
1006,bedecken::V,вевттьыны,გადააფარებს
1007,aufhängen::V,ӧшӧтны,დაკიდებს
1008,anzünden::V,ӧзтыны,დაანთებს
1009,anzünden::V,ӧзтыны,მოუკიდებს
1010,aufheben::V,лэбтыны,აიღებს
1011,aufheben::V,лэбтыны,აიყვანს
1012,zurücklassen::V,кольны,დატოვებს
1013,verlieren::V,ӧштыны,დაკარგავს
1014,fallen lassen::V,уськӧтны,გაუვარდება
1015,machen::V,керны,გააკეთებს
1016,machen::V,керны,გამოიწვევს
1017,herstellen::V,вӧчны,დაამზადებს
1018,bauen::V,строитны,ააშენებს
1019,reparieren::V,вочны,შეაკეთებს
1020,reparieren::V,вочны,გაარემონტებს
1021,verbessern::V,бурсьӧтны,გამოაკეთებს
1022,verbessern::V,бурсьӧтны,გააუმჯობესებს
1023,ändern::V,вежны,შეცვლის
1024,graben::V,гарйыны,თხრის
1025,beugen::V,кусіньтны,ხრის
1026,biegen::V,чукыльтыштны,გაღუნავს
1027,drehen::V,бергӧтны,ატრიალებს
1028,wenden::V,бергӧтны,მოაბრუნებს
1029,umdrehen::V,бергӧтны,შეატრიალებს
1030,heben::V,лэбтыны,ასწევს
1031,hochheben::V,лэбтыны,აიყვანს
1032,ergreifen::V,кватитны,სტაცებს
1033,halten::V,видзны,უჭირავს
1034,drücken::V,личкыны,დააწვება
1035,schieben::V,тойлавны,მისწევს
1036,kratzen::V,шаркӧтны,მოფხანს
1037,lecken::V,нювны,ლოკავს
1038,beißen::V,йирны,უკბენს
1039,abreißen::V,орӧтны,გლეჯს
1040,abreißen::V,орӧтны,მოწყვეტს
1041,abschneiden::V,шӧрыштны,გაჭრის
1042,abschneiden::V,вундыштны,გაჭრის
1043,binden::V,гӧрдззыны,შეკრავს
1044,binden::V,гӧрдззыны,გადააბამს
1045,stecken::V,мӧртны,ჩაასობს
1046,brechen::V,жугдыны,მოიტეხს
1047,klopfen::V,зукӧтны,აკაკუნებს
1048,hauen::V,желльыны,ლეწავს
1049,kleben::V,лякӧтны,წებავს
1050,kleben::V,лякӧтны,დააწებებს
1051,reiben::V,зыртны,დაზელს
1052,streichen::V,мавтны,უსვამს
1053,schleifen::V,кыскыны,ლესავს
1054,schneiden::V,вундавны,გაჭრის
1055,rütteln::V,шатлавны,არხევს
1056,schütteln::V,зыбӧтны,არყევს
1057,schütteln::V,зыбӧтны,ანძრევს
1058,schwenken::V,ӧвтны,აქნევს
1059,schwenken::V,макайтны,აქნევს
1060,schütten::V,кисьтны,ღვრის
1061,schütten::V,кисьтны,დააქცევს
1062,füllen::V,тыртны,გაავსებს
1063,füllen::V,тырсьӧтны,გაავსებს
1064,einwickeln::V,тубны,შეახვევს
1065,tragen::V,новйӧтны,მიიტანს
1066,schleppen::V,кыскыны,მიათრევს
1067,ziehen::V,кыскыны,წევს
1068,ziehen::V,кыскыны,ათრევს
1069,aufbewahren::V,видзны,შეინახავს
1070,werfen::V,шентывлыны,ისვრის
1071,fangen::V,кутны,დაიჭერს
1072,packen::V,кутасьны,სტაცებს
1073,packen::V,кватитны,სტაცებს
1074,verstecken::V,дзебны,მალავს
1075,teilen::V,торйӧтны,დაყოფს
1076,schicken::V,иньдыны,გაგზავნის
1077,bringen::V,вайны,მოიტანს
1078,hinzufügen::V,содтыны,დაამატებს
1079,bekommen::V,получитны,ამოიღებს
1080,erhalten::V,получитны,იღებს
1081,nehmen::V,босьтны,აიღებს
1082,wählen::V,бӧрйыны,გადაარჩევს
1083,auswählen::V,бӧрйыны,ამოარჩევს
1084,bewahren::V,видзны,ინარჩუნებს
1085,behindern::V,падтыны,აბრკოლებს
1086,behindern::V,падтыны,გააძნელებს
1087,verderben::V,изводавны,გააფუჭებს
1088,beschädigen::V,паздыны,დააზიანებს
1089,zerbrechen::V,паздыны,დაამტვრევს
1090,zerreißen::V,косявны,გახევს
1091,zerstören::V,паздыны,მოსპობს
1092,zerstören::V,паздыны,დაანგრევს
1093,verbrennen::V,сотны,დაწვავს
1094,geben::V,сетны,აძლევს
1095,reichen::V,сетны,მიაწოდებს
1096,schenken::V,козьнавны,აჩუქებს
1097,versprechen::V,кӧсйыны,აღუთქვამს
1098,wünschen::V,бурсьыны,უსურვებს
1099,loben::V,ошкыны,აქებს
1100,loben::V,ошкыны,ამკობს
1101,küssen::V,окавны,აკოცებს
1102,wiegen::V,тюттьӧтны,არხევს
1103,zudecken::V,вевттьыны,გადახურავს
1104,wecken::V,саймӧтны,გააღვიძებს
1105,zeigen::V,мыччавны,დაანახვებს
1106,führen::V,нуӧтны,მიჰყავს
1107,lehren::V,велӧтны,ასწავლის
1108,unterrichten::V,велӧтны,ასწავლის
1109,aufziehen::V,быдтыны,აღზრდის
1110,leiten::V,юравны,აწარმოებს
1111,leiten::V,юравны,ხელმძღვანელობს
1112,leiten::V,веськӧтлыны,აწარმოებს
1113,leiten::V,веськӧтлыны,ხელმძღვანელობს
1114,antreiben::V,тэрмӧтны,დააჩქარებს
1115,lassen::V,-ӧтыны,ა--ინებს
1116,einladen::V,корны,მოიპატიჟებს
1117,vereinigen::V,ӧтувтны,შეაერთებს
1118,vereinigen::V,ӧтлаавны,შეაერთებს
1119,besuchen::V,пыравлыны,სანახავად მიდის
1120,treffen::V,пантавны,შეხვდება
1121,sich versammeln::V,ӧксьыны,შეიკრიბება
1122,spielen::V,орсны,ეთამაშება
1123,singen::V,сьывны,მღერის
1124,tanzen::V,йӧктыны,ცეკვავს
1125,sich trennen::V,торьясьны,მოშორდება
1126,verlassen::V,кольны,მიატოვებს
1127,retten::V,мынтны,იხსნის
1128,retten::V,мынтны,გადაარჩენს
1129,bewachen::V,смекайтны,დარაჯობს
1130,bewachen::V,смекайтны,უთვალთვალებს
1131,schützen::V,дорйыны,დაიფარავს
1132,verteidigen::V,дорйыны,დაიცავს
1133,sich schlagen::V,тышкасьны,იჩხუბებს
1134,schießen::V,лыйны,ისვრის
1135,siegen::V,вермыны,გაიმარჯვებს
1136,ärgern::V,лӧгӧтны,აჯავრებს
1137,schlagen::V,базнитны,ცემს
1138,treten::V,чужьявны,პანღურს ამოჰკრავს
1139,stechen::V,бытшкыны,სჩხვლეტს
1140,stoßen::V,тапкыны,დაეჯახება
1141,stoßen::V,тойыштны,დაეჯახება
1142,stehlen::V,гусявны,ქურდობს
1143,stehlen::V,гусявны,მოიპარავს
1144,stören::V,костіавны,შეაწუხებს
1145,belästigen::V,назыляйтны,მობეზრდება
1146,verbergen::V,дзебны,დამალავს
1147,täuschen::V,бӧбӧтны,შეცდებს
1148,täuschen::V,пӧрьявны,შეცდებს
1149,betrügen::V,муклачитны,მოატყუებს
1150,töten::V,вийны,მოკლავს
1151,wohnen::V,овны,ცხოვრობს
1152,wohnen::V,овны,ბინადრობს
1153,arbeiten::V,уджавны,მუშაობს
1154,sammeln::V,ӧктыны,შეკრებს
1155,pflücken::V,судзлавны,კრეფს
1156,jagen::V,вӧравны,ნადირობს
1157,fischen::V,чериавны,თევზაობს
1158,fassen::V,кутны,დააჭერს
1159,hüten::V,вердны,მწყემსავს
1160,hüten::V,йирсьӧтны,მწყემსავს
1161,treiben::V,вашӧтны,მიერეკება
1162,anbinden::V,кӧртавны,მიაბამს
1163,füttern::V,вердны,აჭმევს
1164,melken::V,высьтыны,წველის
1165,melken::V,чилькӧтны,წველის
1166,hacken::V,керавны,კეპავს
1167,gießen::V,киськавны,რწყავს
1168,reifen::V,кисьмыны,მწიფდება
1169,zubereiten::V,лӧсьӧтны,მოამზადებს
1170,kochen::V,пуны,მოხარშავს
1171,backen::V,пӧжавны,გამოაცხობს
1172,braten::V,жаритны,შეწვავს
1173,umrühren::V,соравны,შეურევს
1174,umrühren::V,соравны,გათქვეფს
1175,stricken::V,домавны,ქსოვს
1176,nähen::V,вурны,გაკერავს
1177,färben::V,краситны,შეღებავს
1178,reinigen::V,весӧтны,გაწმენდს
1179,reinigen::V,весӧтны,გასუფთავებს
1180,waschen::V,пеславны,გარეცხავს
1181,abwischen::V,чышкыны,წაშლის
1182,spülen::V,гывьявны,გაავლებს
1183,fegen::V,чышкыны,დაბლანდავს
1184,kehren::V,чышкыны,დაგვის
1185,baden::V,купайтчыны ,ბანაობს
1186,sich waschen::V,миссьыны,იბანება
1187,ausziehen::V,гыжтӧтны,გაიხდის
1188,ausziehen::V,пӧрччавны,გაიხდის
1189,anziehen::V,пасьтавны,ჩაიცვამს
1190,sich anziehen::V,пасьтасьны,ჩაიცვამს
1191,kämmen::V,сынавны,დავარცხნის
1192,schmücken::V,баситны,მორთავს
1193,sagen::V,висьтавны,იტყვის
1194,sprechen::V,шуны,ლაპარაკობს
1195,reden::V,баитны,საუბრობს
1196,sich unterhalten::V,сёрнитны,ბაასობს
1197,sich unterhalten::V,сёрнитны,მუსაიფობს
1198,fragen::V,юавны,ჰკითხავს
1199,bitten::V,корны,სთხოვს
1200,erzählen::V,висьтавны,მოუთხრობს
1201,mitteilen::V,висьтавны,აუწყებს
1202,mitteilen::V,висьтавны,აცნობებს
1203,nennen::V,нимтны,უწოდებს
1204,rufen::V,китсавны,დაუძახებს
1205,rufen::V,корны,დაუძახებს
1206,rufen::V,чукӧстны,დაუძახებს
1207,prahlen::V,ошшасьны,ტრაბახობს
1208,übersetzen::V,вуджӧтны,გადათარგმნის
1209,denken::V,чайтны,ფიქრობს
1210,denken::V,чайтны,აზროვნებს
1211,glauben::V,веритны,სჯერა
1212,bemerken::V,казявны,შენიშვნავს
1213,erkennen::V,тӧдсавны,გამოიცნობს
1214,begreifen::V,вежӧртны,გაიგებს
1215,verstehen::V,кывны,გაიგონებს
1216,lernen::V,велӧтчыны,ისწავლის
1217,wissen::V,тӧдны,ეცოდინება
1218,sich erinnern an::V,касьтывны,მოიგონებს
1219,sich erinnern an::V,касьтывны,გაიხსენებს
1220,vergessen::V,вунӧтны,ივიწყებს
1221,messen::V,меряйтны,ზომავს
1222,zählen::V,лыддьыны,ითვლის
1223,rechnen::V,лыддьыны,გაიანგარიშებს
1224,lesen::V,лыддьӧтны,კითხულობს
1225,zeichnen::V,гижмавны,ხაზავს
1226,schreiben::V,гижны,დაწერს
1227,besitzen::V,лоны,ექნება
1228,kaufen::V,небны,ყიდულობს
1229,verkaufen::V,вузавны,გაყიდის
1230,bezahlen::V,вештыны,გადაიხდის
1231,zahlen::V,вештыны,გადაიხდის
1232,ertragen::V,терпитны,მოითმენს
1233,Insel::N,,კუნძული
1234,Menge::N,,რაოდენობა
1235,Gewalt::N,,სისასტიკე
1236,Alter::N,,ასაკი
1237,richtig::A,,ნამდვილი
1238,wahr::A,,სწორი
1239,wahr::A,,ჭეშმარიტი
1240,berühmt::A,,გამოჩენილი
1241,allein::ADV,,მარტო
1242,rennen::V,,დარბის
1243,malen::V,,ხატავს
1244,beherrschen::V,,ფლობს
