,Concept_ID,kl,xal
720,linker::A,saamerleq,зүн
721,rechter::A,innarluissut,барун
722,erster::A,siulleq,негдгч
723,zweiter::A,qataatsup tullia,хойрдгч
724,dritter::A,pingajorarterut,һурвдгч
725,letzter::A,kingulleq,отхн
726,allein::ADV,kisimiippoq,һанцарн
727,auf einmal::ADV,tassanngaannaq,нег дәкҗ
728,zusammen::ADV,attaasa,хамдан
729,zusammen::ADV,attarmik,хамдан
730,lange::ADV,akuni,удан
731,plötzlich::ADV,tassanngaannaq,генткн
732,sofort::ADV,erniinnaq,дарунь
733,später::ADV,kingorna,сүүлд
734,jetzt::ADV,maanna,ода
735,jetzt::ADV,massakkut,ода
736,heute::ADV,ullumi,эндр
737,morgen::ADV,aqagu,маңһдур
738,bald::ADV,erniinnaq,дарунь
739,dann::ADV,taava,дәкәд
740,gestern::ADV,ippassaq,өцклдүр
741,einst::ADV,ataatsimik,нег саамд
742,einst::ADV,ilaanni,нег саамд
743,damals::ADV,taamani,тиигхд
744,damals::ADV,taamanikkut,тиигхд
745,damals::ADV,taassumuunakkut,тиигхд
746,danach::ADV,taava,тегәд
747,vorher::ADV,siornagut,урд
748,einmal::ADV,ilaanni,нег дәкҗ
749,einmal::ADV,ataatsimik,нег дәкҗ
750,manchmal::ADV,qaqutigu,зәрмдән
751,manchmal::ADV,qaqutigut,зәрмдән
752,oft::ADV,akulikitsumik,хара биш
753,oft::ADV,akulikitsumik,хатяр биш
754,oft::ADV,akulikitsumik,дару-дарунь
755,immer::ADV,tamatigut,оньдинд
756,hier::ADV,maani,энд
757,hier::ADV,maani,энүнд
758,hierhin::ADV,maani,нааран
759,dorthin::ADV,ikuuna,тиигән
760,geradeaus::ADV,narlumut,шуд
761,vorwärts::ADV,pilangavoc,уралан
762,rückwärts::ADV,kingumut,гедргән
763,rückwärts::ADV,tunumut or tunummut,гедргән
764,zurück::ADV,kingumut,хәрү
765,zurück::ADV,tunumut or tunummut,хәрү
766,unten::ADV,kana,дор
767,hinab::ADV,qiviu,дор
768,hinab::ADV,qiviu,доракшан
769,überall::ADV,tamaginni,альд болв чигн
770,überall::ADV,tamani tamaani,альд болв чигн
771,kaum::ADV,qaqutigorsuaq,әрә
772,sehr::ADV,assut,йир
773,noch::ADV,qeratavoq,ода чигн
774,schon::ADV,taava-una,одх
775,wieder::ADV,kingumut,бас
776,vergebens::ADV,angiluk,киидән
777,dies::PRN,manna,эн
778,dies::PRN,matuma,эн
779,das::PRN,ua,тер
780,ich::PRN,uanga,би
781,du::PRN,illit,чи
782,er::PRN,una,тер
783,wir::PRN,uagut,мадн
784,ihr::PRN,ilissi,та
785,sie::PRN,uku,тедн
786,was::FPRN,aat?,юн
787,wer::FPRN,kikkut,кен
788,wo::FADV,sumi,хама
789,wohin::FADV,sumut,хамаран
790,wie::FADV,qanoq,яһҗ
791,wie::FADV,qanoq,яһад
792,warum::FADV,sooq,юңгад
793,wieviel::FNUM,qassit,кедү
794,wieviel::FNUM,qanoq atsigisumik?,кедү
795,eins::NUM,ataaseq,негн
796,zwei::NUM,marluk,хойр
797,drei::NUM,pingasut,һурвн
798,vier::NUM,sisamat,дөрвн
799,vier::NUM,qajuusat,дөрвн
800,fünf::NUM,tallimat,тавн
801,sechs::NUM,arfineq,зурһан
802,sechs::NUM,arfinillit,зурһан
803,sieben::NUM,arfineq-marluk,долан
804,acht::NUM,arfineq pingasut,нәәмн
805,neun::NUM,qulingiluat,йисн
806,neun::NUM,arfineq sisamat,йисн
807,zehn::NUM,qulit,арвн
808,elf::NUM,aqqaneq,арвн негн
809,zwölf::NUM,aqqaneq-marluk,арвн хойр
810,zwanzig::NUM,tyve,хөрн
811,dreißig::NUM,tredive,һучн
812,dreißig::NUM,pingasunik qulillit,һучн
813,vierzig::NUM,fyrre,дөчн
814,fünfzig::NUM,halvtreds,тәвн
815,fünfzig::NUM,tallimanik qulillit,тәвн
816,sechzig::NUM,tres,җирн
817,siebzig::NUM,halvfjerds,далн
818,achtzig::NUM,firs,найн
819,neunzig::NUM,halvfems,йирн
820,hundert::NUM,et hundrede,зун
821,tausend::NUM,et tusinde,миңһн
822,und::CNJ,aamma,болн
823,oder::CNJ,imalluunnit,эс гиҗ
824,oder::CNJ,imalluunnit,эс гихлә
825,stehen::V,sikingavoq,зогсх
826,sitzen::V,ingippoq,суух
827,liegen::V,nalavoq,кевтх
828,liegen::V,aqupivoq,кевтх
829,hängen::V,nivinngarpaa,өлгәтә бәәх
830,werden::V,pinngorpoq,болх
831,passieren::V,pivoq,болх
832,beginnen::V,aallarnerpaa,эклх
833,enden::V,naggaserpaa,төгсх
834,wechseln::V,immikkut ilivoq,хүврх
835,untergehen[Sonne]::V,ilioqqaasoq,орх
836,untergehen[Sonne]::V,ilioqqaasoq,сүүрлх
837,scheinen[Sonne]::V,qinnorpoq,герлтх
838,scheinen[Sonne]::V,qinngorpoq,герлтх
839,donnern::V,kalleq,күрҗңнх
840,wehen::V,timmivoq,сальклх
841,sich drehen::V,ipippaa,эргх
842,schwanken::V,aalavoq,дәәвлх
843,schwingen::V,issakajaat or issakatsiaarut,нәәхлх
844,fallen::V,quasivaa,унх
845,fallen::V,quasivaa,киисх
846,brennen::V,seerpoq,шатх
847,brennen::V,uuppaa,шатх
848,rauchen::V,pujoorpoq,ута һарһх
849,regnen::V,siallerpoq,орх
850,gefrieren::V,qiulerpoq,мөстх
851,tauen::V,aappoq,хәәлх
852,schmelzen::V,aappoq,хәәлх
853,schmelzen::V,aappoq,хәәлгдх
854,schmelzen::V,aatsippaa,хәәлх
855,schmelzen::V,aatsippaa,хәәлгдх
856,trocknen::V,panerserpaa,эврх
857,sieden::V,qalappoq,буслх
858,reißen::V,qulli,тасрх
859,reißen::V,alittorpaa,тасрх
860,reißen::V,kimillanneq,тасрх
861,versinken::V,kivivaa,чивх
862,versinken::V,apparpoq,чивх
863,vergehen::V,qaangerpaa,болх
864,vergehen::V,sarsuppoq,болх
865,erscheinen::V,takutippoq,һарх
866,sinken::V,kivivaa,татгдх
867,sinken::V,apparpoq,татгдх
868,abnehmen::V,ikillipput,хасгдх
869,zunehmen::V,allisippaa,өсх
870,steigen::V,allisippaa,немх
871,wachsen::V,allivoq,өсх
872,wachsen::V,allivoq,урһх
873,glänzen::V,qinngorpoq,гилвкх
874,glänzen::V,qinnorpoq,гилвкх
875,funkeln::V,uisorilavoq,цәклх
876,läuten::V,avilualaarpoq,хоңх
877,klingeln::V,aviluarpoq,җиңнулх
878,klingeln::V,aviluarpaluppoq,җиңнулх
879,brausen::V,ittuk,догшрхх
880,brausen::V,ittuppoq,догшрхх
881,brausen::V,ittuppaluppoq,догшрхх
882,bellen::V,qiluppoq,хуцх
883,heulen::V,maarpoq,уульх
884,heulen::V,maalavoq,уульх
885,heulen::V,miaggoorpoq,уульх
886,blasen::V,aporneq,үләх
887,pfeifen::V,siggartartitsivoq,ишкрх
888,pfeifen::V,siorsulavoq,ишкрх
889,schreien::V,suaarpoq,хәәкрх
890,stöhnen::V,nipiliorpoq,түңшх
891,stöhnen::V,nipilliorpoq,түңшх
892,zittern::V,qarsulivik,дагҗннх
893,leben::V,inuuvoq,бәәх
894,geboren werden::V,inuuvoq,төрх
895,geboren werden::V,inunngorpoq,төрх
896,atmen::V,anersaarpoq,әмсхлх
897,trinken::V,imerpoq,уух
898,essen::V,tamorpoq,идх
899,schlucken::V,tuluarnaq,зальгх
900,einschlafen::V,sinippoq,унтх
901,schlafen::V,sinik,нөөрсх
902,aufwachen::V,iterpoq,серх
903,aufwachen::V,eqqumavoq,серх
904,aufstehen::V,makippoq,босх
905,sich erholen::V,qasuerserpoq,амрх
906,schmerzen::V,anneraa,өвдх
907,schmerzen::V,annernarpoq,өвдх
908,husten::V,quersorpoq,ханях
909,genesen::V,ajunngissivoq,эдгх
910,genesen::V,ilisimmarpoq,эдгх
911,genesen::V,ilorrippoq,эдгх
912,sterben::V,toquvoq,үкх
913,sterben::V,toquvoq,өңгрх
914,sich bewegen::V,ingerlavoq,көдлх
915,sich bewegen::V,ingerlavoq,көндрх
916,sich setzen::V,ingippoq,суух
917,laufen::V,arpappoq,йовх
918,schreiten::V,ingerlavoq,алхх
919,spazierengehen::V,utertakajaarpoq,сергҗ йовх
920,spazierengehen::V,utertakattajaarpoq,сергҗ йовх
921,eilen::V,qaa qaa,шулудх
922,eilen::V,qiilasaarpoq,шулудх
923,eilen::V,ingerlasaarpaa,шулудх
924,sich beeilen::V,tuaviorpoq,адһх
925,sich beeilen::V,tuaviorpoq,шамдх
926,sausen::V,uiguut,хурдлх
927,sausen::V,uiguut,йир_хурдар_гүүх
928,sausen::V,uiguut,йир_хурдар_йовх
929,rennen::V,igivoq,гүүх
930,springen::V,upernassaq,һәрәдх
931,klettern::V,pilaakkeerpoq,давшх
932,schaukeln::V,aalavoq,дүүдңндх
933,schwimmen::V,naluppoq,усчх
934,tauchen::V,allorpoq,булхх
935,rudern::V,ipuppaa,хәәвдх
936,fahren::V,qimusserpoq,йовх
937,fliegen::V,timmivoq,нисх
938,weggehen::V,piiarpoq,йовх
939,weggehen::V,piiarpoq,одх
940,weggehen::V,piiarpoq,һарх
941,weggehen::V,piiarpoq,мөрлх
942,anhalten::V,unitsippaa,зогсх
943,hineingehen::V,timaappaa,орх
944,eintreten::V,allattorpaa,орх
945,kommen::V,qaa-,ирх
946,kommen::V,pivaa,ирх
947,ankommen::V,tikippoq,ирх
948,zurückkommen::V,angerlarpoq,орх
949,bleiben::V,uninngavoq,бәәх
950,warten::V,paavoq,күләх
951,warten::V,utaqqivoq,күләх
952,suchen::V,nivivaa,хәәх
953,finden::V,nanivaa,олх
954,versuchen::V,uuppaa,седх
955,versuchen::V,ussersarpaa,седх
956,vorbereiten::V,piareersarpaa,белдх
957,lieben::V,asavaa,дурлх
958,mögen::V,akaaraa,таассгдх
959,rühren::V,qeerlerpaa,уйрах
960,weinen::V,qiavoq,уульх
961,schimpfen::V,qatimaarpoq,харах
962,sich ärgern::V,ugguutigaa,уурлх
963,sich fürchten::V,eqqanaarpoq,әәх
964,fürchten::V,ersigaa,әәх
965,fürchten::V,ersigaa,сүрдх
966,fliehen::V,qimaavoq,зулх
967,flüchten::V,allikarfigaa,орһх
968,flüchten::V,allikarfigaa,зулх
969,sehen::V,isigaa,үзх
970,ansehen::V,alaatsinaappaa,хәләх
971,ansehen::V,alaatsinaappaa,үзх
972,hören::V,tusarpaa,соңсх
973,zuhören::V,naalappoq,соңсх
974,riechen::V,tipippoq,үнрчлх
975,fühlen::V,misigaa,медх
976,scheinen::V,takutippoq,болҗ медгдх
977,scheinen::V,takutippoq,миниһәр болхла
978,scheinen::V,takutippoq,болад бәәх
979,frieren::V,qiiavoq,даарх
980,tun::V,iliorpoq,кех
981,wollen::V,piumavaa,дурлх
982,anfangen::V,pilerpoq,эклх
983,beenden::V,naggaserpaa,дуусх
984,aufhören::V,naammatsippaa,уурх
985,öffnen::V,ammarpaa,секх
986,schließen::V,matuaa,хаах
987,stellen::V,ilivaa,тәвх
988,stellen::V,iliorarpai,тәвх
989,stellen::V,ilioqqarpai,тәвх
990,setzen::V,iliorarpai,суулһх
991,setzen::V,ilioqqarpai,суулһх
992,legen::V,ilivaa,тәвх
993,berühren::V,attorpaa,көндәх
994,verbinden::V,taperserpaa,боох
995,bedecken::V,iikkerpaa,хучх
996,bedecken::V,iikkerpaa,бүркх
997,bedecken::V,iikkersorpaa,хучх
998,bedecken::V,iikkersorpaa,бүркх
999,aufhängen::V,inivaa,өлгх
1000,aufhängen::V,iniorarpai,өлгх
1001,anzünden::V,saggaavoq,асах
1002,anzünden::V,saggaavoq,шатах
1003,aufheben::V,allisippaa,өөдән өргх
1004,zurücklassen::V,aallarpoq,үлдәх
1005,verlieren::V,annaavaa,геех
1006,fallen lassen::V,nakkaavaa,алдх
1007,machen::V,iliorpoq,кех
1008,herstellen::V,anillatsippaa,кех
1009,bauen::V,marrarterpaa,тосхх
1010,reparieren::V,iluarsaappaa,ясх
1011,verbessern::V,naqqippaa,сәәрүлх
1012,graben::V,assappaa,малтх
1013,beugen::V,qappappoq,нуһлх
1014,biegen::V,qappappoq,матилһх
1015,wenden::V,assappaa,көмрх
1016,wenden::V,assappaa,эргүлх
1017,wenden::V,assakarpoq,көмрх
1018,wenden::V,assakarpoq,эргүлх
1019,umdrehen::V,assakartippaa,эргүлх
1020,heben::V,kivippaa,өргх
1021,heben::V,kivippaa,деер өргх
1022,hochheben::V,kissumiarpaa,өргх
1023,ergreifen::V,isaappaa,бәрх
1024,ergreifen::V,isaguppaa,бәрх
1025,halten::V,minarpaa,бәрх
1026,drücken::V,naqittaat,шахх
1027,kratzen::V,qitsuppaa,мааҗх
1028,lecken::V,aluppaa,долах
1029,beißen::V,kiivaa,хазх
1030,abreißen::V,aqqarpaa,таслх
1031,abreißen::V,isaterpaa,таслх
1032,abschneiden::V,kipivaa,тәәрх
1033,binden::V,kakkersarpaa,боох
1034,stecken::V,kussunneq,шаах
1035,stecken::V,kussunneq,хатхх
1036,brechen::V,nallorpaa,хамхлх
1037,klopfen::V,pattappaa,цокх
1038,hauen::V,aqivaa,цокх
1039,kleben::V,qaappoq,наах
1040,reiben::V,tagiarpaa,зүлгх
1041,reiben::V,tangiarpaa,зүлгх
1042,streichen::V,erlerpoq,наах
1043,streichen::V,erlerpoq,лашх
1044,streichen::V,erlerpoq,түркх
1045,schleifen::V,sequppaa,хурцлх
1046,schneiden::V,uullivoq,хәәчлх
1047,schütteln::V,aalavoq,сегсрх
1048,schwenken::V,issarpoq,дайлх
1049,füllen::V,immerpaa,дүүргх
1050,einwickeln::V,immoqquserpaa,орах
1051,tragen::V,maqippaa,зөөх
1052,tragen::V,assartorpoq,зөөх
1053,schleppen::V,assartorpoq,чирх
1054,ziehen::V,kalippaa,татх
1055,ziehen::V,kalissarpoq,татх
1056,aufbewahren::V,toqqorpaa,хадһлх
1057,werfen::V,kuivaa,хайх
1058,fangen::V,anguaa,бәрх
1059,fangen::V,anguaa,хавлх
1060,verstecken::V,anngigaa,дүрх
1061,verstecken::V,anngigaa,бултулх
1062,teilen::V,agguut,хувах
1063,teilen::V,agguusersorpaa,хувах
1064,schicken::V,nassiuppaa,илгәх
1065,bringen::V,aggiuppaa,авч ирх
1066,bringen::V,nassataraa,авч ирх
1067,bekommen::V,tiguaa,авх
1068,erhalten::V,tiguaa,авх 
1069,nehmen::V,pivoq,авх
1070,nehmen::V,tiguaa,авх
1071,bewahren::V,sukkunik simerserpaa,хадһлх
1072,bewahren::V,sukkunik simerserpaa,кевтнь үлдәх
1073,bewahren::V,sukkunik simerserpaa,кевтнь бәәлһх
1074,verderben::V,asiutippaa,үрәх
1075,verderben::V,piuneerunnerit,үрәх
1076,zerbrechen::V,ukuvoq,күүлх
1077,zerbrechen::V,ukuvoq,хамхлх
1078,zerreißen::V,tisavaa,шуучх
1079,zerreißen::V,alittorpaa,шуучх
1080,zerstören::V,aserorpaa,эвдх
1081,verbrennen::V,seerpoq,шатах
1082,geben::V,pivoq,өгх
1083,versprechen::V,neriorsorpaa,амлх
1084,wünschen::V,kissaat,сә хәәх
1085,loben::V,nersorpaa,магтх
1086,loben::V,nersornaat,магтх
1087,küssen::V,kunippaa,үмсх
1088,küssen::V,kunissorpaa,үмсх
1089,zudecken::V,majorpaa,бүркх
1090,wecken::V,itersarpaa,серүлх
1091,zeigen::V,tikkuuppaa,үзүлх
1092,führen::V,tasissiuppaa,көтлх
1093,führen::V,ilitsersorpaa,көтлх
1094,führen::V,tasissersuuppaa,көтлх
1095,lehren::V,ilinniartippaa,заах
1096,lehren::V,ilinniartippaa,сурһх
1097,unterrichten::V,ajoqerpaa,сурһх
1098,unterrichten::V,ajoqerpaa,багшлх
1099,unterrichten::V,ajoqersorpaa,сурһх
1100,unterrichten::V,ajoqersorpaa,багшлх
1101,unterrichten::V,ilinniartitsivoq,сурһх
1102,unterrichten::V,ilinniartitsivoq,багшлх
1103,aufziehen::V,inororsarpaa,өскәх
1104,leiten::V,iluatsippaa,һардх
1105,leiten::V,iluatsippaa,толһалх
1106,antreiben::V,ikusimmippaa,шамдах
1107,einladen::V,qaaqquaa,үрх
1108,einladen::V,qaasarpaa,үрх
1109,vereinigen::V,taperserpaa,хамцулх
1110,besuchen::V,tikeraarpaa,одх
1111,treffen::V,aporappaa,харһх
1112,sich versammeln::V,majorpoq,цуглрх
1113,sich versammeln::V,majorpoq,хурх
1114,spielen::V,pinnguarpoq,наадх
1115,singen::V,erinarsorpoq,дуулх
1116,tanzen::V,qitippoq,биилх
1117,sich trennen::V,immikkoortippaa,хаһцх
1118,retten::V,annaappaa,әм аврх
1119,retten::V,annaappaa,әәмшгәс харсх
1120,schützen::V,eriagaa,харсх
1121,schützen::V,pineqartaalivaa,харсх
1122,schießen::V,aallaavaa,хах
1123,schießen::V,piseriuppaa,хах
1124,ärgern::V,ninngassarpaa,уурлулх
1125,ärgern::V,ninngassaarpaa,уурлулх
1126,schlagen::V,unatarpaa,цокх
1127,schlagen::V,unatarpaa,гүвдх
1128,treten::V,tukerpoq,
1129,stechen::V,iguppaa,хатхх
1130,stechen::V,qasilippoq,хатхх
1131,stoßen::V,ikuserpaa,түлкчкх
1132,stoßen::V,ikusimmippaa,түлкчкх
1133,stehlen::V,tillippaa,хулхалх
1134,stören::V,akornuserpaa,һә болх
1135,verbergen::V,anngigaa,нуух
1136,verbergen::V,anngigaa,бултулх
1137,betrügen::V,peqquserluttuliorfigaa,меклх
1138,betrügen::V,peqquserluttuliorfigaa,мек һарһх
1139,töten::V,maappaa,алх
1140,töten::V,toquppaa,алх
1141,wohnen::V,najugaqarpoq,бәәх
1142,arbeiten::V,sulivoq,көдлх
1143,sammeln::V,katersorpai,түүх
1144,jagen::V,piniarpoq,аңнх
1145,jagen::V,piniarpoq,аңһучлх
1146,fischen::V,aalisarpoq,заһс аңнх
1147,anbinden::V,qilerut,уйх
1148,anbinden::V,qilersorpaa,уйх
1149,anbinden::V,ungerlatserpaa,уйх
1150,füttern::V,nerlerpaa,теҗәх
1151,gießen::V,imerterpaa,услх
1152,kochen::V,igavoq,чанх
1153,kochen::V,igavoq,болһх
1154,braten::V,siappaa,хуурх
1155,umrühren::V,qeerlerpaa,самрх
1156,färben::V,misuppaa,будх
1157,reinigen::V,sanniarpaa,цеврлх
1158,waschen::V,asappaa,уһах
1159,abwischen::V,saligarpaa,арчх
1160,abwischen::V,saligartorpaa,арчх
1161,fegen::V,sanngiarpaa,сәвүрдх
1162,baden::V,uffarpoq,өөмх
1163,sich waschen::V,uffarpoq,уһах
1164,sich waschen::V,uffarpoq,бийән уһаҗ
1165,ausziehen::V,annoraajarpaa,тәәлх
1166,anziehen::V,ativaa,өмсх
1167,anziehen::V,atitippaa,өмсх
1168,sich anziehen::V,atisalersorpoq,хувцлх
1169,sagen::V,oqarpoq,келх
1170,sprechen::V,oqaluttarpoq,келх
1171,reden::V,oqaluppoq,күүндх
1172,reden::V,oqaluppoq,күр_кех
1173,fragen::V,aperaa,сурх
1174,bitten::V,aperaa,эрх
1175,bitten::V,qinnuigaa,эрх
1176,erzählen::V,oqaluttuaraa,келх
1177,erzählen::V,oqaluttuaraa,келҗ өгх
1178,mitteilen::V,oqalualaarpoq,медүлх
1179,rufen::V,qaaqquaa,дуудх
1180,prahlen::V,oqqartuvoq,көөрх
1181,prahlen::V,oqallortuvoq,көөрх
1182,übersetzen::V,ikaarpoq,орчулх
1183,übersetzen::V,nutserpaa,орчулх
1184,denken::V,isumaqarpoq,санх
1185,glauben::V,upperaa,шүтх
1186,glauben::V,upperaa,нәәлх
1187,glauben::V,isumaqarpoq,шүтх
1188,glauben::V,isumaqarpoq,нәәлх
1189,erkennen::V,ilisaraa,таньх
1190,erkennen::V,ilisaraa,медх
1191,verstehen::V,paasivaa,соңсх
1192,lernen::V,ilinniarpoq,сурх
1193,wissen::V,nalunngilaa,медх
1194,sich erinnern an::V,eqqaavaa,санх
1195,vergessen::V,puiorpaa,мартх
1196,messen::V,ussersarpaa,кемҗәлх
1197,zählen::V,kisitsivoq,тоолх
1198,rechnen::V,kisitsivoq,тоолх
1199,lesen::V,atuarpoq,умшх
1200,malen::V,qalipappaa,зурх
1201,schreiben::V,allappoq,бичх
1202,kaufen::V,pisiaraa,хулдҗ авх
1203,verkaufen::V,akigaa,хулдх
1204,verkaufen::V,akigaa,гүүлгх
1205,bezahlen::V,akilerpaa,өгх
1206,beherrschen::V,inappaa,эзлх
1207,ertragen::V,ernertaaraa,даах
1208,Nase::N,,хамр
1209,Schnurrbart::N,,сахл
1210,Fuß::N,,тавг
1211,Schlaf::N,,нөр
1212,Strömung::N,,урсхл
1213,Moor::N,,улм
1214,Wald::N,,ө-модн
1215,Anhöhe::N,,хамр
1216,Gipfel::N,,ора
1217,Quelle::N,,булг
1218,Festland::N,,хүүрә һазр
1219,Kiefer[Baum]::N,,шар харһа
1220,Pferd::N,,мөрн
1221,Elch::N,,хандһа
1222,Schwarm::N,,зел
1223,Ente::N,,нуһсн
1224,Barsch::N,,шүрг
1225,Hecht::N,,цурх
1226,Wurm::N,,өтн
1227,Heu::N,,өвсн
1228,Kummer::N,,зовлң
1229,Gespräch::N,,күүндвүр
1230,Spiel::N,,наадн
1231,Gesellschaft::N,,олн
1232,Angelegenheit::N,,керг
1233,Anzahl::N,,то
1234,Strich::N,,татасн
1235,Gegenstand::N,,юмн
1236,Höhe::N,,өндр
1237,Lagerfeuer::N,,костёр
1238,Gang::N,,йовлһн
1239,Heim::N,,гер-бул
1240,Beutel::N,,мишг
1241,Eimer::N,,суулһ
1242,Sack::N,,мишг
1243,Brei::N,,хаш
1244,Leder::N,,арсн
1245,Gott::N,,бурхн
1246,Reichtum::N,,зөөр
1247,Staat::N,,государств
1248,Gewalt::N,,күч һарһлһн
1249,Bogen[Waffe]::N,,саадг
1250,Lüge::N,,худл
1251,Schaden::N,,хорлт
1252,April::N,,апрель
1253,frisch::A,,серүн
1254,lecker::A,,әмтәхн
1255,sauer::A,,ишклң
1256,bunt::A,,алг
1257,bunt::A,,эрәтә
1258,teuer::A,,үнтә
1259,geschickt::A,,чадмг
1260,nackt::A,,нүцкн
1261,ehemalig::A,,хуучн
1262,bekannt::A,,таньл
1263,bekannt::A,,таньдг
1264,anderer::A,,талдан
1265,zuerst::ADV,,түрүләд
1266,niemals::ADV,,кезә чмгн биш
1267,von hier::ADV,,эндәс
1268,dort::ADV,,тенд
1269,oben::ADV,,деер
1270,hinauf::ADV,,өөдән
1271,hinauf::ADV,,деер
1272,nicht::ADV,,эс
1273,nicht::ADV,,биш
1274,nicht::ADV,,бичә
1275,ein wenig::ADV,,баахн
1276,ein wenig::ADV,,баахнар
1277,so::ADV,,иигҗ
1278,nur::ADV,,һанцхн
1279,vor::PRP,,урд
1280,hinter::PRP,,ца
1281,unter::PRP,,дор
1282,durch::PRP,,ивт
1283,durch::PRP,,дундаһур
1284,neben::PRP,,хаҗуд
1285,zwischen::PRP,,хоорнд
1286,wegen::PRP,,көлтә
1287,wegen::PRP,,деерәс
1288,alles::PRN,,цуһар
1289,aufgehen[Sonne]::V,,һарх
1290,strömen::V,,һооҗх
1291,fließen::V,,урсх
1292,faulen::V,,үмкәрх
1293,verfaulen::V,,илҗрх
1294,verschwinden::V,,уга болх
1295,lärmen::V,,шууглдх
1296,klirren::V,,җиңнх
1297,rauschen::V,,сарҗңнх
1298,klingen::V,,ә һарх
1299,müde werden::V,,көшх
1300,krank werden::V,,гемтх
1301,krank sein::V,,шалтглх
1302,umkommen::V,,үкх
1303,sich rühren::V,,көндрх
1304,sich erheben::V,,босх
1305,hinfallen::V,,унх
1306,hinfallen::V,,киисх
1307,kriechen::V,,мөлкх
1308,gehen::V,,йовх
1309,abfahren::V,,мордх
1310,erwarten::V,,күләх
1311,lachen::V,,инәх
1312,anschauen::V,,харх
1313,probieren::V,,амсх
1314,zu sehen sein::V,,үзгдх
1315,vernehmen::V,,соңсх
1316,können::V,,чадх
1317,gelingen::V,,бүтх
1318,gelingen::V,,күцәх
1319,geraten::V,,болх
1320,ändern::V,,хүврәх
1321,drehen::V,,эргүлх
1322,schieben::V,,түлкх
1323,rütteln::V,,дәәвлүлх
1324,schütten::V,,кех
1325,packen::V,,бәрх
1326,hinzufügen::V,,немх
1327,wählen::V,,шүүх
1328,auswählen::V,,шүүх
1329,behindern::V,,харшлх
1330,beschädigen::V,,эвдх
1331,reichen::V,,өгх
1332,schenken::V,,белглх
1333,wiegen::V,,саатулх
1334,lassen::V,,күч үзүлх
1335,verlassen::V,,хайх
1336,bewachen::V,,харх
1337,bewachen::V,,манх
1338,verteidigen::V,,харсх
1339,sich schlagen::V,,гүвдлдх
1340,siegen::V,,диилх
1341,belästigen::V,,амр эс өгх
1342,täuschen::V,,меклх
1343,pflücken::V,,түүх
1344,pflücken::V,,хурах
1345,fassen::V,,бәрх
1346,hüten::V,,хәрүлх
1347,treiben::V,,туух
1348,melken::V,,саах
1349,hacken::V,,чавчх
1350,reifen::V,,болх
1351,reifen::V,,болвсрх
1352,zubereiten::V,,белдх
1353,backen::V,,болһх
1354,stricken::V,,өлгх
1355,nähen::V,,уйх
1356,spülen::V,,зәәлх
1357,kehren::V,,сәвүрдх
1358,kämmen::V,,самлх
1359,schmücken::V,,чимх
1360,schmücken::V,,кеерүлх
1361,sich unterhalten::V,,күүндх
1362,nennen::V,,нерәдх
1363,nennen::V,,нер өгх
1364,bemerken::V,,темдглх
1365,begreifen::V,,медх
1366,zeichnen::V,,зурх
1367,besitzen::V,,эзлх
1368,zahlen::V,,өгх
