,Concept_ID,av,sq
742,bald::ADV,гьабсагӏаталъ,shpejt
743,bald::ADV,гьабсагӏаталъ,së shpejti
744,dann::ADV,цинги,pastaj
745,gestern::ADV,сон,dje
746,einst::ADV,цин,dikur
747,damals::ADV,гьебмехалъ,atëherë
748,damals::ADV,гьебмехалда,atëherë
749,danach::ADV,цинги,mandej
750,danach::ADV,хадуса,mandej
751,vorher::ADV,цебе,më parë
752,zuerst::ADV,тӏоцебе,së pari
753,einmal::ADV,цинцӏул,njëherë
754,einmal::ADV,цихӏин,njëherë
755,einmal::ADV,цоцӏул,njëherë
756,manchmal::ADV,олоцӏул,nganjëherë
757,oft::ADV,гӏемерго,shpesh
758,immer::ADV,кидаго,përherë
759,immer::ADV,кидаго,gjithnjë
760,niemals::ADV,киданиги,kurrë
761,niemals::ADV,киданиги,asnjëherë
762,hier::ADV,аниб,këtu
763,hierhin::ADV,анибехун,knej
764,von hier::ADV,гьаниса,që këtej
765,von hier::ADV,гьаниса,prej këtej
766,dort::ADV,гьениб,aty
767,dort::ADV,гьениб,atje
768,dorthin::ADV,гьадаба,anej
769,geradeaus::ADV,битӏутӏа,drejt
770,vorwärts::ADV,цебехун,mbroth
771,vorwärts::ADV,цебехун,përpara
772,rückwärts::ADV,нахъ-нахъ,mbrapsht
773,zurück::ADV,нахъе,prapa
774,zurück::ADV,нахъе,mbrapsht
775,unten::ADV,ахакь,poshtë
776,unten::ADV,гъоркь,poshtë
777,hinab::ADV,эхебе,përposh
778,oben::ADV,тӏад,lart
779,oben::ADV,тӏад,sipër
780,oben::ADV,тӏадехун,lart
781,oben::ADV,тӏадехун,sipër
782,hinauf::ADV,эхеде,lart
783,hinauf::ADV,эхеде,përpjetë
784,überall::ADV,кибго,kudo
785,ein wenig::ADV,дагьабго,një tis
786,kaum::ADV,хӏалалъ,mezi
787,sehr::ADV,кутакалда,fort
788,sehr::ADV,кутакалда,shumë
789,so::ADV,гьедин,ashtu
790,so::ADV,гьедин,kështu
791,noch::ADV,жеги,ende
792,noch::ADV,жеги,akoma
793,nur::ADV,гӏӣцӏго,vetëm
794,wieder::ADV,на́хъеги,përsëri
795,vergebens::ADV,чӏалгӏаде,kot
796,vor::PRP,цебе,para
797,hinter::PRP,хадуса,prapa
798,hinter::PRP,хадуса,mbrapa
799,unter::PRP,ахакь,nën
800,unter::PRP,гъоркь,nën
801,neben::PRP,аскӏо,pranë
802,neben::PRP,аскӏо,përbri
803,zwischen::PRP,гьоркьоб,midis
804,zwischen::PRP,гьоркьоб,ndërmjet
805,wegen::PRP,гьелда,për
806,dies::PRN,гьаб,ky
807,dies::PRN,гьеб,ky
808,das::PRN,доб,ky
809,ich::PRN,дун,unë
810,du::PRN,дуца,ti
811,er::PRN,доб,ai
812,wir::PRN,ниж,ne
813,ihr::PRN,нуж,ju
814,sie::PRN,дол,ata
815,sie::PRN,эл,ata
816,was::FPRN,щиб,ç'
817,was::FPRN,щиб,çfarë
818,wer::FPRN,щиб,kush
819,wo::FADV,киб,ku
820,wo::FADV,кибехун,ku
821,wohin::FADV,кибехун,për ku
822,wie::FADV,кин,si
823,warum::FADV,щай,pse
824,warum::FADV,щай,përse
825,wieviel::FNUM,кигӏан,sa
826,eins::NUM,цо,një
827,zwei::NUM,кӏиго,dy
828,drei::NUM,лъабго,tre
829,vier::NUM,ункъо,katër
830,fünf::NUM,щуго,pesë
831,sechs::NUM,анлъго,gjashtë
832,sieben::NUM,анкьго,shtatë
833,acht::NUM,микьго,tetë
834,neun::NUM,ичӏго,nëntë
835,zehn::NUM,анцӏго,dhjetë
836,elf::NUM,анцӏила цо,njëmbëdhjetë
837,zwölf::NUM,кӏиго-анцӏила,dymbëdhjetë
838,zwanzig::NUM,къого,njëzet
839,dreißig::NUM,лъеберго,tridhjetë
840,vierzig::NUM,кӏикъого,dyzet
841,fünfzig::NUM,кӏикъо́ялда анцӏго,pesëdhjetë
842,sechzig::NUM,лъабкъого,gjashtëdhjetë
843,siebzig::NUM,лъабкъо́ялда анцӏго,shtatëdhjetë
844,achtzig::NUM,ункъого,tetëdhjetë
845,neunzig::NUM,ункъоялда а́нцӏила,nëntëdhjetë
846,hundert::NUM,нусго,qind
847,tausend::NUM,азарго,mijë
848,und::CNJ,ва,e
849,und::CNJ,ва,dhe
850,und::CNJ,-ги,e
851,und::CNJ,-ги,dhe
852,oder::CNJ,ялъуни,a
853,oder::CNJ,ялъуни,apo
854,stehen::V,бахъунчӏезе,rri
855,sitzen::V,гӏодов чӏезе,rri
856,liegen::V,бегизе,rri shtrirë
857,hängen::V,базе,varem
858,werden::V,бахъине,bëhem
859,passieren::V,лъугьине,ndodh
860,passieren::V,лъугьа-бахъине,ndodh
861,beginnen::V,байбихьизе,filloj
862,enden::V,лъугӏизе,përfundoj
863,wechseln::V,хиса-басизе,ndërroj
864,wechseln::V,хисизе,ndërroj
865,aufgehen[Sonne]::V,баккизе,hapem
866,untergehen[Sonne]::V,щинкӏизе,hyj
867,untergehen[Sonne]::V,щинкӏизе,perëndoj
868,scheinen[Sonne]::V,къалъ-къалъизе,ndriçoj
869,donnern::V,гъугъазе,gjëmoj
870,donnern::V,гъугъазе,bubulloj
871,wehen::V,пуйзе,fryj
872,strömen::V,чвахизе,derdh
873,fließen::V,чвахизе,rrjedh
874,sich drehen::V,сверизе,rrotullohem
875,schwanken::V,хьвагӏезе,dyzoj
876,schwanken::V,багъа-бачаризе,dyzoj
877,schwingen::V,щвартӏезе,dridhem
878,fallen::V,бортизе,bie
879,brennen::V,рекӏине,digjem
880,rauchen::V,кӏкӏуй буризе,nxjerr tym
881,regnen::V,базе,bie shi
882,gefrieren::V,гӏу́низе,ngrij
883,tauen::V,биаризе,shkrij
884,schmelzen::V,биине,shkrij
885,trocknen::V,бакъвазе,thaj
886,sieden::V,гьалдезе,ziej
887,faulen::V,махӏцине,kalbem
888,faulen::V,махӏцине,prishem
889,verfaulen::V,туризе,kalbem
890,reißen::V,бихъизе,grisem
891,reißen::V,бихъизе,shqyhem
892,versinken::V,гъанкъизе,humboj
893,vergehen::V,базе,kaloj
894,vergehen::V,бахъизе,kaloj
895,vergehen::V,ине,kaloj
896,erscheinen::V,баккизе,dukem
897,verschwinden::V,къине,zhdukem
898,verschwinden::V,билизе,zhdukem
899,sinken::V,гӏодо́бе ккезе,ulem
900,abnehmen::V,тӏаса камизе,pakësohem
901,abnehmen::V,тӏаса камизе,zvogëlohem
902,zunehmen::V,гӏемерлъизе,shtohem
903,steigen::V,бахине,rritem
904,wachsen::V,кӏодолъизе,rritem
905,glänzen::V,цӏвакизе,vezulloj
906,funkeln::V,паркъезе,xixoj
907,funkeln::V,паркъезе,xixëlloj
908,lärmen::V,хъудизе,oshtij
909,lärmen::V,хъудизе,zhurmoj
910,lärmen::V,чӏиргъдизе,oshtij
911,lärmen::V,чӏиргъдизе,zhurmoj
912,läuten::V,кьабизе,bie
913,klingeln::V,кьабизе,i bie ziles
914,klirren::V,зваргъизе,kërcëlloj
915,brausen::V,гьалаглъизе,gjëmoj
916,rauschen::V,шуршудизе,fëshfërij
917,klingen::V,бахъине,tingëlloj
918,bellen::V,гъанчдезе,leh
919,heulen::V,рурудизе,ulërij
920,blasen::V,гьохьизе,fryj
921,pfeifen::V,гьещтӏезе,fishkëllej
922,schreien::V,ахӏизе,bërtas
923,schreien::V,ахӏдезе,bërtas
924,stöhnen::V,зигардизе,rënkoj
925,zittern::V,дарран,trembem
926,zittern::V,гьаргьадизе,trembem
927,leben::V,бетӏербахъизе,rroj
928,leben::V,бетӏербахъизе,jetoj
929,geboren werden::V,лъугьине,lind
930,atmen::V,хӏухьел биччазе,marr frymë
931,trinken::V,гьекъезе,pi
932,essen::V,квине,ha
933,essen::V,кваназе,ha
934,schlucken::V,кӏкӏвине,gëlltis
935,schlucken::V,кӏкӏвине,kapërdij
936,schlucken::V,къулчӏизе,gëlltis
937,schlucken::V,къулчӏизе,kapërdij
938,müde werden::V,сваказе,lodhem
939,einschlafen::V,кьижизе,bie të fle
940,einschlafen::V,гъапуллъизе,bie të fle
941,schlafen::V,кьижизе,fle
942,aufwachen::V,бигьине,zgjohem
943,aufstehen::V,бахъине,çohem
944,aufstehen::V,бахъине,ngrihem
945,aufstehen::V,тӏадебахъине,çohem
946,aufstehen::V,тӏадебахъине,ngrihem
947,sich erholen::V,хьи бахъизе,qetësohem
948,sich erholen::V,хьи бахъизе,shtendosem
949,sich erholen::V,хӏалхьи гьабизе,qetësohem
950,sich erholen::V,хӏалхьи гьабизе,shtendosem
951,krank werden::V,унтизе,bie i sëmurë
952,krank sein::V,унтизе,jam i sëmurë
953,schmerzen::V,унтизе,dhemb
954,husten::V,хъегӏизе,kollitem
955,genesen::V,лъилъизе,shërohem
956,sterben::V,хвезе,vdes
957,umkommen::V,гьалаглъизе,vdes
958,umkommen::V,гьалаглъизе,mbaroj
959,sich bewegen::V,багъаризе,shkundem
960,sich bewegen::V,багъаргъизе,shkundem
961,sich rühren::V,багъаризе,lëviz
962,sich erheben::V,тӏадебахъине,ngrihem
963,sich erheben::V,бахъине,ngrihem
964,sich setzen::V,гӏодов чӏезе,ulem
965,hinfallen::V,щапизе,gremisem
966,laufen::V,хьвадизе,eci
967,schreiten::V,чӏезе,çapem
968,spazierengehen::V,тира-сверизе,shëtis
969,eilen::V,ракӏхӏалакине,ngas
970,eilen::V,дуризе,ngas
971,sich beeilen::V,дуризе,nxitoj
972,sich beeilen::V,гӏедегӏизе,nxitoj
973,sausen::V,тӏуризе,eci shpejt
974,rennen::V,бекеризе,vrapoj
975,springen::V,кӏанцӏизе,kërcej
976,klettern::V,хархадизе,hipi
977,schaukeln::V,гьерщезе,kolovitem
978,kriechen::V,хъурщизе,zvarritem
979,schwimmen::V,лъедезе,notoj
980,tauchen::V,букъардизе,zhytem
981,rudern::V,хазе,vozis
982,fahren::V,ине,shkoj
983,fliegen::V,боржине,fluturoj
984,gehen::V,ине,eci
985,gehen::V,ине,shkoj
986,weggehen::V,ине,vete
987,abfahren::V,къокъине,nisem
988,anhalten::V,чӏезе,ndalem
989,anhalten::V,тархъизе,ndalem
990,anhalten::V,лъалхъизе,ndalem
991,hineingehen::V,тӏаделъугьине,futem
992,eintreten::V,лъугьине,hyj
993,kommen::V,бачӏине,vij
994,ankommen::V,щвезе,arrij
995,ankommen::V,щвезе,mbërrij
996,ankommen::V,тӏадебачӏине,arrij
997,ankommen::V,тӏадебачӏине,mbërrij
998,zurückkommen::V,тадбуссине,kthehem
999,zurückkommen::V,тӏадбуссине,kthehem
1000,bleiben::V,чӏезе,mbetem
1001,bleiben::V,чӏезе,qëndroj
1002,bleiben::V,хутӏизе,mbetem
1003,bleiben::V,хутӏизе,qëndroj
1004,warten::V,чӏезе,pres
1005,erwarten::V,балагьизе,pres
1006,suchen::V,балагьизе,kërkoj
1007,finden::V,батизе,gjej
1008,versuchen::V,хӏалбихьизе,mundohem
1009,vorbereiten::V,хӏадурлъизабизе,përgatis
1010,lieben::V,балай бегьизе,dashuroj
1011,mögen::V,бокьизе,dua
1012,lachen::V,белъизе,qesh
1013,weinen::V,гӏодизе,qaj
1014,schimpfen::V,гъанчдезе,shaj
1015,sich ärgern::V,вагъизе,bëhem verem
1016,sich ärgern::V,ццида́хине,bëhem verem
1017,sich fürchten::V,хӏинкъизе,kam frikë
1018,sich fürchten::V,хӏинкъизе,frikësohem
1019,fürchten::V,беркъазе,kam frikë nga
1020,fürchten::V,хӏинкъа-къазе,kam frikë nga
1021,fliehen::V,лъутизе,arratisem
1022,flüchten::V,лъутизе,iki
1023,sehen::V,бихьизе,shoh
1024,anschauen::V,бертӏамизе,shikoj
1025,anschauen::V,балагьизе,shikoj
1026,ansehen::V,бала-гъалагьизе,shikoj
1027,hören::V,рагӏизе,dëgjoj
1028,zuhören::V,гӏенеккизе,veshtoj
1029,probieren::V,кӏалдиб хъва́зе,provoj
1030,probieren::V,чӏамизе,provoj
1031,riechen::V,су́нтӏизе,nuhas
1032,fühlen::V,чӏвазе,ndiej
1033,zu sehen sein::V,бихьизе,dukem
1034,vernehmen::V,рагӏизе,dëgjoj
1035,frieren::V,цӏорозе,mërdhij
1036,tun::V,гьабизе,bëj
1037,können::V,кӏвезе,mund
1038,können::V,лъазе,mund
1039,wollen::V,бокьизе,dua
1040,wollen::V,бокьизе,dëshiroj
1041,anfangen::V,байбихьизе,filloj
1042,beenden::V,тӏубазабизе,kryej
1043,beenden::V,тӏубазабизе,mbaroj
1044,beenden::V,лъугӏизабизе,kryej
1045,beenden::V,лъугӏизабизе,mbaroj
1046,aufhören::V,бахъизе,pushoj
1047,gelingen::V,бахъизе,më shkon mbarë
1048,geraten::V,бахъизе,del
1049,öffnen::V,рагьизе,hap
1050,schließen::V,къазе,mbyll
1051,stellen::V,чӏвазе,vë
1052,setzen::V,рекӏинабизе,vë
1053,setzen::V,гӏодор чӏезаризе,vë
1054,legen::V,лъезе,vë
1055,berühren::V,хъвазе,rrok
1056,verbinden::V,хьухьине,bashkoj
1057,verbinden::V,бухьине,bashkoj
1058,bedecken::V,кквезе,mbuloj
1059,aufhängen::V,базе,var
1060,anzünden::V,бакизе,ndez
1061,anzünden::V,рекӏинабизе,ndez
1062,zurücklassen::V,тезе,lë pas
1063,verlieren::V,билизабизе,humb
1064,fallen lassen::V,бортизабизе,lëshoj
1065,machen::V,гьабизе,bëj
1066,herstellen::V,гьабизе,prodhoj
1067,herstellen::V,хӏадурлъизабизе,prodhoj
1068,bauen::V,базе,ndërtoj
1069,bauen::V,гьабизе,ndërtoj
1070,reparieren::V,къачӏазе,ndreq
1071,reparieren::V,къачӏазе,meremetoj
1072,verbessern::V,лъикӏлъизабизе,përmirësoj
1073,ändern::V,хисизабизе,ndërroj
1074,graben::V,бухъизе,gërmoj
1075,beugen::V,хьетӏизабизе,kërrus
1076,biegen::V,гьетӏизабизе,përkul
1077,drehen::V,тиризабизе,dredh
1078,drehen::V,тиризабизе,rrotulloj
1079,drehen::V,свердизабизе,dredh
1080,drehen::V,свердизабизе,rrotulloj
1081,wenden::V,бегизе,kthej
1082,umdrehen::V,бегизе,kthej
1083,umdrehen::V,бега-битӏизе,kthej
1084,heben::V,борхизе,ngre
1085,hochheben::V,борхалъизабизе,ngre
1086,hochheben::V,борхизе,ngre
1087,ergreifen::V,кквезе,rrëmbej
1088,halten::V,кквезе,mbaj
1089,drücken::V,къазе,shtyp
1090,drücken::V,къанцӏу́зе,shtyp
1091,drücken::V,къвал ба́зе,shtyp
1092,schieben::V,хъилдизе,shtyj
1093,kratzen::V,хачазе,kruaj
1094,kratzen::V,хачазе,gërvisht
1095,lecken::V,чӏикӏизе,lëpij
1096,beißen::V,хӏанчӏизе,kafshoj
1097,beißen::V,хӏанчӏизабизе,kafshoj
1098,abreißen::V,тӏезе,shkëpus
1099,abreißen::V,тӏезабизе,shkëpus
1100,abschneiden::V,къотӏизе,cungoj
1101,binden::V,бухьине,lidh
1102,stecken::V,къазабизе,fus
1103,stecken::V,къазабизе,ngul
1104,brechen::V,бекизе,thyej
1105,klopfen::V,дванкезе,trokas
1106,hauen::V,базе,godas
1107,kleben::V,бацӏцӏине,ngjis
1108,reiben::V,хачазе,fërkoj
1109,streichen::V,бахине,lyej
1110,streichen::V,жужазе,lyej
1111,schleifen::V,лъухьизе,mpreh
1112,schneiden::V,къотӏизе,pres
1113,rütteln::V,багъа-бачаризабизе,shkund
1114,schütteln::V,кӏобокӏизе,lëkund
1115,schwenken::V,гьесадизе,valëvit
1116,schwenken::V,хьвагӏезабизе,valëvit
1117,schütten::V,тӏезе,mbush
1118,füllen::V,цӏезабизе,mbush
1119,einwickeln::V,жемизе,mbështjell
1120,tragen::V,баччизе,mbaj
1121,tragen::V,баччизе,mbart
1122,schleppen::V,бехъерхъизе,heq
1123,schleppen::V,бехъерхъизе,zhgërryej
1124,ziehen::V,цӏазе,tërheq
1125,aufbewahren::V,цӏунизе,ruaj
1126,werfen::V,рехизе,hedh
1127,fangen::V,кквезе,kap
1128,packen::V,кквезе,rrëmbej
1129,verstecken::V,бахчизе,fsheh
1130,teilen::V,бикьизе,ndaj
1131,schicken::V,битӏизе,dërgoj
1132,bringen::V,баччизе,sjell
1133,hinzufügen::V,жубазе,shtoj
1134,bekommen::V,щвезе,kap
1135,erhalten::V,щвезе,marr
1136,erhalten::V,босизе,marr
1137,nehmen::V,босизе,marr
1138,wählen::V,бищизе,zgjedh
1139,auswählen::V,тӏасабищизе,përzgjedh
1140,bewahren::V,цӏунизе,ruaj
1141,behindern::V,квекӏен гьабизе,pengoj
1142,verderben::V,хвезабизе,prish
1143,beschädigen::V,галгъазабизе,dëmtoj
1144,zerbrechen::V,щущазабизе,thyej
1145,zerreißen::V,бихъизе,çjerr
1146,zerreißen::V,бихъизе,zheloj
1147,zerstören::V,биххизабизе,prish
1148,zerstören::V,биххизабизе,shkatërroj
1149,verbrennen::V,бухӏизе,djeg
1150,geben::V,кьезе,jap
1151,reichen::V,кьезе,jap
1152,schenken::V,кьезе,fal
1153,schenken::V,кьезе,dhuroj
1154,versprechen::V,назру гьабизе,premtoj
1155,wünschen::V,бокьизе,uroj
1156,loben::V,беццизе,lëvdoj
1157,loben::V,беццизе,lavdëroj
1158,loben::V,бецца-бекъизе,lëvdoj
1159,loben::V,бецца-бекъизе,lavdëroj
1160,küssen::V,баизе,puth
1161,wiegen::V,чӏучӏадизабизе,tund
1162,zudecken::V,тӏадбигъине,mbuloj
1163,wecken::V,бигьинабизе,zgjoj
1164,zeigen::V,бихьизабизе,dëftej
1165,führen::V,бачине,çoj
1166,lehren::V,малъизе,arsej
1167,lehren::V,цӏализабизе,arsej
1168,unterrichten::V,цӏализабизе,arsimoj
1169,aufziehen::V,гӏезабизе,rris
1170,leiten::V,нухмалъи гьабизе,udhëheq
1171,antreiben::V,гӏедегӏизабизе,nxis
1172,einladen::V,ахӏизе,ftoj
1173,einladen::V,тӏадеахӏизе,ftoj
1174,vereinigen::V,цолъизабизе,bashkoj
1175,besuchen::V,баккизе,vizitoj
1176,besuchen::V,хьвадизе,vizitoj
1177,treffen::V,дандчӏвазе,ndesh
1178,sich versammeln::V,данделъизе,tubohem
1179,sich versammeln::V,бакӏаризе,tubohem
1180,spielen::V,басандизе,loz
1181,spielen::V,басандизе,luaj
1182,singen::V,ахӏизе,këndoj
1183,tanzen::V,кьурдизе,kërcej
1184,tanzen::V,кьурдизе,vallëzoj
1185,sich trennen::V,батӏалъизе,ndahem
1186,verlassen::V,тезе,braktis
1187,verlassen::V,рехунтезе,braktis
1188,retten::V,хвасар гьабизе,shpëtoj
1189,retten::V,хвасарлъизабизе,shpëtoj
1190,bewachen::V,цӏунизе,ruaj
1191,schützen::V,цӏунизе,ruaj
1192,schützen::V,цӏунизе,mbroj
1193,verteidigen::V,цӏунизе,mbroj
1194,sich schlagen::V,багъизе,zihem
1195,schießen::V,речӏчӏизе,shtie
1196,siegen::V,бергьине,fitoj
1197,siegen::V,бергьине,ngadhënjej
1198,ärgern::V,вагъизавизе,zemëroj
1199,schlagen::V,кьабизе,rrah
1200,schlagen::V,кьабизе,godas
1201,treten::V,мал тункизе,shtyj
1202,treten::V,мал тункизе,shtyj më këmbë
1203,stechen::V,къазабизе,ther
1204,stechen::V,къазабизе,shpoj
1205,stoßen::V,тункизе,shtyj
1206,stoßen::V,хъилдизе,shtyj
1207,stehlen::V,щинкӏизабизе,vjedh
1208,stören::V,квекӏен гьабизе,pengoj
1209,stören::V,татубахъи гьабизе,pengoj
1210,belästigen::V,рахӏатхвезабизе,bezdis
1211,verbergen::V,бахчизе,fsheh
1212,verbergen::V,балъго тезе,fsheh
1213,täuschen::V,божуда рекӏкӏ гьабизе,mashtroj
1214,täuschen::V,гуккизе,mashtroj
1215,betrügen::V,хӏилла гьабизе,kobis
1216,betrügen::V,сандирахълъи гьабизе,kobis
1217,töten::V,чӏвазе,vras
1218,wohnen::V,яшав гьабизе,banoj
1219,arbeiten::V,хӏалтӏизе,punoj
1220,arbeiten::V,хӏалтӏизе,vardoj
1221,sammeln::V,бакӏаризе,mbledh
1222,sammeln::V,бакӏаризе,grumbulloj
1223,pflücken::V,бетӏизе,vjel
1224,pflücken::V,бетӏизе,mbledh
1225,jagen::V,чан гьабизе,gjuaj
1226,fischen::V,ччугӏа кквезе,peshkoj
1227,fischen::V,ччугӏа кквезе,gjuaj peshk
1228,fassen::V,кквезе,zë
1229,hüten::V,кваназабизе,kullos
1230,treiben::V,гъезе,vë përpara
1231,anbinden::V,бухьине,lidh
1232,füttern::V,кваназабизе,grazhdoj
1233,melken::V,бечӏчӏизе,mjel
1234,hacken::V,чӏвазе,grij
1235,gießen::V,лъалъазе,ujis
1236,reifen::V,барщизе,piqem
1237,zubereiten::V,бежа-белъине,gatuaj
1238,kochen::V,белъине,ziej
1239,backen::V,базе,pjek
1240,backen::V,базе,furroj
1241,braten::V,бежизе,fërgoj
1242,braten::V,бежизе,tiganis
1243,umrühren::V,багъаризе,trazoj
1244,stricken::V,хьухьине,thur
1245,nähen::V,букъизе,qep
1246,färben::V,кьер гьабизе,ngjyej
1247,färben::V,кьер гьабизе,bojatis
1248,reinigen::V,бацӏцӏине,qëroj
1249,reinigen::V,бацӏцӏине,pastroj
1250,waschen::V,чуризе,laj
1251,waschen::V,чуризе,finjos
1252,abwischen::V,бацӏцӏине,fshij
1253,spülen::V,хулизе,kulloj
1254,fegen::V,лъухьизе,fshij
1255,kehren::V,лъухьизе,fshij
1256,baden::V,чордезе,lahem
1257,ausziehen::V,бахъизе,heq
1258,ausziehen::V,бахъизе,zbath
1259,anziehen::V,ретӏине,vesh
1260,anziehen::V,ретӏине,mbath
1261,sich anziehen::V,ретӏине,vishem
1262,kämmen::V,хазе,kreh
1263,schmücken::V,чӏухӏизабизе,hijeshoj
1264,sagen::V,бицине,them
1265,sprechen::V,бицине,flas
1266,reden::V,гаргадизе,fjalos
1267,reden::V,гаргадизе,fjalëtoj
1268,sich unterhalten::V,гаргадизе,bisedoj
1269,fragen::V,цӏехезе,pyes
1270,fragen::V,гьикъизе,pyes
1271,bitten::V,гьаризе,lus
1272,bitten::V,гьаризе,lutem
1273,erzählen::V,бицине,rrëfej
1274,mitteilen::V,лъазабизе,kumtoj
1275,nennen::V,цӏар лъезе,quaj
1276,rufen::V,ахӏизе,thërras
1277,prahlen::V,беццаризе,mburrem
1278,prahlen::V,беццаризе,kapardisem
1279,übersetzen::V,буссинабизе,përkthej
1280,denken::V,ургъизе,mendoj
1281,glauben::V,божизе,besoj
1282,bemerken::V,берречӏчӏизе,vërej
1283,erkennen::V,лъазе,njoh
1284,erkennen::V,лъазе,shquaj
1285,erkennen::V,батӏаго бахъизе,njoh
1286,erkennen::V,батӏаго бахъизе,shquaj
1287,begreifen::V,бичӏчӏизе,marr vesh
1288,lernen::V,цӏализе,mësoj
1289,wissen::V,лъазе,di
1290,sich erinnern an::V,ракӏалде щвезе,kujtoj
1291,vergessen::V,кӏочене,harroj
1292,messen::V,борцине,mas
1293,zählen::V,рикӏкӏине,njeh
1294,rechnen::V,рикӏкӏине,llogaris
1295,lesen::V,цӏализе,lexoj
1296,lesen::V,цӏализе,këndoj
1297,malen::V,бахъизе,lyej
1298,zeichnen::V,бахъизе,vizatoj
1299,schreiben::V,хъвазе,shkruaj
1300,besitzen::V,щвезе,kam
1301,besitzen::V,бу́кӏине,kam
1302,kaufen::V,босизе,blej
1303,verkaufen::V,бичизе,shes
1304,bezahlen::V,кьезе,paguaj
1305,zahlen::V,кьезе,paguaj
1306,ertragen::V,баччизе,duroj
1307,Auge::N,,sy
1308,Sehne::N,,dell
1309,Funke::N,,xixë
1310,Funke::N,,shkëndijë
1311,Moor::N,,kënetë
1312,Elch::N,,dre brilopatë
1313,Beere::N,,frutë
1314,Beere::N,,manaferrë
1315,Gedächtnis::N,,kujtesë
1316,Ton::N,,ton
1317,Winkel::N,,kënd
1318,Menge::N,,sasi
1319,Stütze::N,,shtyllë
1320,Stütze::N,,mbështetesë
1321,Figur::N,,figurë
1322,Schuh::N,,këpucë
1323,Schnur::N,,litar
1324,Schnur::N,,cikomë
1325,Leine::N,,rrip
1326,Geschäft::N,,ujdi
1327,Geschäft::N,,biznes
1328,voll::A,,plotë
1329,lange::ADV,,për një kohë të gjatë
1330,später::ADV,,më vonë
1331,nicht::ADV,,s'
1332,nicht::ADV,,nuk
1333,schon::ADV,,tashmë
1334,durch::PRP,,nëpër
1335,alles::PRN,,gjithçka
1336,rühren::V,,mallëngjej
1337,scheinen::V,,ndriçoj
1338,aufheben::V,,ngre
1339,lassen::V,,detyroj
1340,sich waschen::V,,lahem
1341,verstehen::V,,marr vesh
1342,beherrschen::V,,zotëroj
