,Concept_ID,ga,xal
791,fremd::A,coimhthíoch,күүнә
792,verschieden::A,éagsúil,әдл биш
793,verschieden::A,éagsúil,йилһәтә
794,verschieden::A,difriúil,әдл биш
795,verschieden::A,difriúil,йилһәтә
796,nah::A,gar,өөрхн
797,nah::A,deas,өөрхн
798,fern::A,i bhfad uainn,хол
799,fern::A,i bhfad i gcéin,хол
800,linker::A,clé,зүн
801,rechter::A,deas,барун
802,anderer::A,eile,талдан
803,erster::A,céad,негдгч
804,zweiter::A,dóú,хойрдгч
805,zweiter::A,dara,хойрдгч
806,dritter::A,tríú,һурвдгч
807,dritter::A,treas,һурвдгч
808,letzter::A,déanach,отхн
809,letzter::A,deireanach,отхн
810,allein::ADV,i d'aonar,һанцарн
811,auf einmal::ADV,ag an am céanna,нег дәкҗ
812,zusammen::ADV,le chéile,хамдан
813,zusammen::ADV,in eineacht,хамдан
814,lange::ADV,fada,удан
815,plötzlich::ADV,go tobann,генткн
816,plötzlich::ADV,i dtobainne,генткн
817,sofort::ADV,ar an toirt,дарунь
818,sofort::ADV,ar an bpointe,дарунь
819,später::ADV,níos déanaí,сүүлд
820,jetzt::ADV,anois,ода
821,heute::ADV,inniu,эндр
822,morgen::ADV,amárach,маңһдур
823,bald::ADV,go luath,дарунь
824,bald::ADV,gan mhoill,дарунь
825,dann::ADV,ansin,дәкәд
826,gestern::ADV,inné,өцклдүр
827,einst::ADV,tráth,нег саамд
828,einst::ADV,uair amháin,нег саамд
829,damals::ADV,ag an am,тиигхд
830,damals::ADV,an t-am sin,тиигхд
831,danach::ADV,ina dhiaidh sin,тегәд
832,vorher::ADV,cheana,урд
833,vorher::ADV,roimhe sin,урд
834,zuerst::ADV,ar dtús,түрүләд
835,einmal::ADV,uair amháin,нег дәкҗ
836,manchmal::ADV,uaireanta,зәрмдән
837,oft::ADV,minic,хара биш
838,oft::ADV,minic,хатяр биш
839,oft::ADV,minic,дару-дарунь
840,immer::ADV,i gcónaí,оньдинд
841,niemals::ADV,riamh,кезә чмгн биш
842,hier::ADV,anseo,энд
843,hier::ADV,anseo,энүнд
844,hierhin::ADV,anseo,нааран
845,von hier::ADV,an áit seo,эндәс
846,dort::ADV,ann,тенд
847,dort::ADV,ansin,тенд
848,dorthin::ADV,ann,тиигән
849,dorthin::ADV,ansin,тиигән
850,geradeaus::ADV,ar aghaidh,шуд
851,rückwärts::ADV,siar,гедргән
852,zurück::ADV,ar ais,хәрү
853,unten::ADV,thíos,дор
854,hinab::ADV,síos,дор
855,hinab::ADV,síos,доракшан
856,oben::ADV,thuas,деер
857,hinauf::ADV,suas,өөдән
858,hinauf::ADV,suas,деер
859,überall::ADV,i ngach áit,альд болв чигн
860,überall::ADV,ar fud na háite,альд болв чигн
861,nicht::ADV,ní,эс
862,nicht::ADV,ní,биш
863,nicht::ADV,ní,бичә
864,nicht::ADV,cha,эс
865,nicht::ADV,cha,биш
866,nicht::ADV,cha,бичә
867,ein wenig::ADV,beagán,баахн
868,ein wenig::ADV,beagán,баахнар
869,kaum::ADV,ar éigean,әрә
870,sehr::ADV,an-,йир
871,so::ADV,chomh,иигҗ
872,so::ADV,mar sin,иигҗ
873,noch::ADV,fós,ода чигн
874,noch::ADV,go fóill,ода чигн
875,nur::ADV,amháin,һанцхн
876,nur::ADV,níl ach,һанцхн
877,schon::ADV,cheana,одх
878,schon::ADV,cheana féin,одх
879,wieder::ADV,arís,бас
880,wieder::ADV,athuair,бас
881,vergebens::ADV,amú,киидән
882,vergebens::ADV,in aisce,киидән
883,vor::PRP,ar thosach,урд
884,hinter::PRP,laistiar de,ца
885,hinter::PRP,taobh thiar de,ца
886,unter::PRP,faoi,дор
887,durch::PRP,trí,ивт
888,durch::PRP,trí,дундаһур
889,neben::PRP,taobh le,хаҗуд
890,neben::PRP,in aice le,хаҗуд
891,zwischen::PRP,idir,хоорнд
892,wegen::PRP,de bharr,көлтә
893,wegen::PRP,de bharr,деерәс
894,wegen::PRP,mar gheall ar,көлтә
895,wegen::PRP,mar gheall ar,деерәс
896,dies::PRN,seo,эн
897,das::PRN,sin,тер
898,alles::PRN,gach rud,цуһар
899,ich::PRN,mé,би
900,ich::PRN,mise,би
901,du::PRN,tú,чи
902,du::PRN,tusa,чи
903,er::PRN,sé,тер
904,er::PRN,seisean,тер
905,wir::PRN,sinn,мадн
906,ihr::PRN,sibh,та
907,ihr::PRN,sibhse,та
908,sie::PRN,siad,тедн
909,sie::PRN,siadsan,тедн
910,was::FPRN,cad,юн
911,was::FPRN,céard,юн
912,wer::FPRN,cé,кен
913,wo::FADV,cá,хама
914,wo::FADV,cén áit,хама
915,wohin::FADV,cá,хамаран
916,wohin::FADV,cén áit,хамаран
917,wie::FADV,conas,яһҗ
918,wie::FADV,conas,яһад
919,wie::FADV,cén chaoi,яһҗ
920,wie::FADV,cén chaoi,яһад
921,warum::FADV,cén fáth,юңгад
922,warum::FADV,cad chuige,юңгад
923,wieviel::FNUM,cá mhéad,кедү
924,eins::NUM,aon,негн
925,zwei::NUM,dhá,хойр
926,drei::NUM,trí,һурвн
927,vier::NUM,ceathair,дөрвн
928,fünf::NUM,cúig,тавн
929,sechs::NUM,sé,зурһан
930,sieben::NUM,seacht,долан
931,acht::NUM,ocht,нәәмн
932,neun::NUM,naoi,йисн
933,zehn::NUM,deich,арвн
934,elf::NUM,aon déag,арвн негн
935,zwölf::NUM,dó dhéag,арвн хойр
936,zwanzig::NUM,fiche,хөрн
937,dreißig::NUM,tríocha,һучн
938,vierzig::NUM,daichead,дөчн
939,vierzig::NUM,ceathracha,дөчн
940,fünfzig::NUM,caoga,тәвн
941,sechzig::NUM,seasca,җирн
942,siebzig::NUM,seachtó,далн
943,achtzig::NUM,ochtó,найн
944,neunzig::NUM,nócha,йирн
945,hundert::NUM,céad,зун
946,tausend::NUM,míle,миңһн
947,und::CNJ,agus,болн
948,oder::CNJ,nó,эс гиҗ
949,oder::CNJ,nó,эс гихлә
950,stehen::V,seas,зогсх
951,sitzen::V,suigh,суух
952,liegen::V,luigh,кевтх
953,hängen::V,tá crochta,өлгәтә бәәх
954,werden::V,éirigh,болх
955,passieren::V,tarlaigh,болх
956,beginnen::V,tosaigh,эклх
957,enden::V,críochnaigh,төгсх
958,wechseln::V,athraigh,хүврх
959,aufgehen[Sonne]::V,éirigh,һарх
960,untergehen[Sonne]::V,fuin,орх
961,untergehen[Sonne]::V,fuin,сүүрлх
962,untergehen[Sonne]::V,téigh faoi,орх
963,untergehen[Sonne]::V,téigh faoi,сүүрлх
964,scheinen[Sonne]::V,taitin,герлтх
965,scheinen[Sonne]::V,soilsigh,герлтх
966,donnern::V,tá toirneach ann,күрҗңнх
967,wehen::V,séid,сальклх
968,strömen::V,sil,һооҗх
969,fließen::V,rith,урсх
970,fließen::V,snigh,урсх
971,sich drehen::V,cas,эргх
972,sich drehen::V,imrothlaigh,эргх
973,schwanken::V,luasc,дәәвлх
974,schwingen::V,luasc,нәәхлх
975,fallen::V,tit,унх
976,fallen::V,tit,киисх
977,brennen::V,dóigh,шатх
978,rauchen::V,plúch toite,ута һарһх
979,regnen::V,báistigh,орх
980,regnen::V,tá ag cur báistí,орх
981,gefrieren::V,sioc,мөстх
982,gefrieren::V,reoigh,мөстх
983,tauen::V,leáigh,хәәлх
984,tauen::V,coscair,хәәлх
985,schmelzen::V,leáigh,хәәлх
986,schmelzen::V,leáigh,хәәлгдх
987,trocknen::V,triomaigh,эврх
988,sieden::V,fiuch,буслх
989,sieden::V,beirigh,буслх
990,faulen::V,lobh,үмкәрх
991,faulen::V,dreoigh,үмкәрх
992,verfaulen::V,lobh,илҗрх
993,verfaulen::V,feoigh,илҗрх
994,reißen::V,bris,тасрх
995,versinken::V,téigh síos,чивх
996,vergehen::V,téigh thart,болх
997,erscheinen::V,tar,һарх
998,verschwinden::V,imigh,уга болх
999,sinken::V,tit,татгдх
1000,sinken::V,ísligh,татгдх
1001,abnehmen::V,maolaigh,хасгдх
1002,abnehmen::V,laghdaigh,хасгдх
1003,zunehmen::V,méadaigh,өсх
1004,steigen::V,éirigh,немх
1005,wachsen::V,fás,өсх
1006,wachsen::V,fás,урһх
1007,glänzen::V,lonraigh,гилвкх
1008,funkeln::V,drithligh,цәклх
1009,lärmen::V,tóg callán,шууглдх
1010,läuten::V,buail,хоңх
1011,klingeln::V,buail,җиңнулх
1012,klirren::V,cling,җиңнх
1013,brausen::V,búir,догшрхх
1014,rauschen::V,tá ag siosarnach,сарҗңнх
1015,klingen::V,tá glór ag,ә һарх
1016,bellen::V,amhastraigh,хуцх
1017,heulen::V,glam,уульх
1018,blasen::V,séid,үләх
1019,pfeifen::V,lig fead,ишкрх
1020,schreien::V,béic,хәәкрх
1021,schreien::V,glaoigh,хәәкрх
1022,stöhnen::V,lig cnead,түңшх
1023,zittern::V,crith,дагҗннх
1024,zittern::V,creathnaigh,дагҗннх
1025,leben::V,mair,бәәх
1026,geboren werden::V,rugadh,төрх
1027,atmen::V,análaigh,әмсхлх
1028,trinken::V,ól,уух
1029,essen::V,ith,идх
1030,schlucken::V,slog,зальгх
1031,müde werden::V,tuirsigh,көшх
1032,einschlafen::V,tit ina chodladh,унтх
1033,schlafen::V,codail,нөөрсх
1034,aufwachen::V,múscail,серх
1035,aufstehen::V,éirigh,босх
1036,sich erholen::V,lig scíth,амрх
1037,krank werden::V,éirigh tinn,гемтх
1038,krank sein::V,tá tinn,шалтглх
1039,schmerzen::V,tá pian i,өвдх
1040,husten::V,déan casacht,ханях
1041,genesen::V,téarnaigh,эдгх
1042,sterben::V,éag,үкх
1043,sterben::V,éag,өңгрх
1044,sterben::V,faigh bás,үкх
1045,sterben::V,faigh bás,өңгрх
1046,umkommen::V,caill,үкх
1047,sich bewegen::V,bog,көдлх
1048,sich bewegen::V,bog,көндрх
1049,sich bewegen::V,gluais,көдлх
1050,sich bewegen::V,gluais,көндрх
1051,sich rühren::V,corraigh,көндрх
1052,sich erheben::V,seas suas,босх
1053,sich setzen::V,suigh,суух
1054,hinfallen::V,tit,унх
1055,hinfallen::V,tit,киисх
1056,laufen::V,siúil,йовх
1057,schreiten::V,siúil,алхх
1058,spazierengehen::V,téigh ag spaisteoireacht,сергҗ йовх
1059,eilen::V,deifrigh,шулудх
1060,eilen::V,brostaigh,шулудх
1061,sich beeilen::V,deifrigh,адһх
1062,sich beeilen::V,deifrigh,шамдх
1063,sich beeilen::V,déan deifir,адһх
1064,sich beeilen::V,déan deifir,шамдх
1065,sausen::V,luathaigh,хурдлх
1066,sausen::V,luathaigh,йир_хурдар_гүүх
1067,sausen::V,luathaigh,йир_хурдар_йовх
1068,rennen::V,rith,гүүх
1069,springen::V,léim,һәрәдх
1070,klettern::V,dreap,давшх
1071,schaukeln::V,téigh ar an maide corrach,дүүдңндх
1072,kriechen::V,snámh,мөлкх
1073,schwimmen::V,snámh,усчх
1074,tauchen::V,tum,булхх
1075,rudern::V,iomair,хәәвдх
1076,rudern::V,rámhaigh,хәәвдх
1077,fahren::V,tiomáin,йовх
1078,fliegen::V,eitil,нисх
1079,gehen::V,téigh,йовх
1080,weggehen::V,imigh,йовх
1081,weggehen::V,imigh,одх
1082,weggehen::V,imigh,һарх
1083,weggehen::V,imigh,мөрлх
1084,abfahren::V,imigh,мордх
1085,anhalten::V,stad,зогсх
1086,hineingehen::V,téigh isteach,орх
1087,eintreten::V,téigh isteach,орх
1088,kommen::V,tar,ирх
1089,ankommen::V,tar,ирх
1090,zurückkommen::V,fill,орх
1091,bleiben::V,fan,бәәх
1092,warten::V,fan,күләх
1093,erwarten::V,tá ag súil le,күләх
1094,erwarten::V,tá ag dréim le,күләх
1095,suchen::V,lorg,хәәх
1096,finden::V,faigh,олх
1097,finden::V,aimsigh,олх
1098,versuchen::V,triail,седх
1099,vorbereiten::V,réitigh,белдх
1100,lieben::V,gráigh,дурлх
1101,mögen::V,taitin le,таассгдх
1102,mögen::V,is maith le,таассгдх
1103,lachen::V,gáir,инәх
1104,rühren::V,téigh i bhfeidhm ar,уйрах
1105,weinen::V,goil,уульх
1106,weinen::V,caoin,уульх
1107,schimpfen::V,tá ag clamhsán,харах
1108,sich ärgern::V,tá corraithe,уурлх
1109,sich fürchten::V,tá eagla ar,әәх
1110,fürchten::V,tá eagla ar,әәх
1111,fürchten::V,tá eagla ar,сүрдх
1112,fliehen::V,teith,зулх
1113,flüchten::V,éalaigh,орһх
1114,flüchten::V,éalaigh,зулх
1115,sehen::V,feic,үзх
1116,anschauen::V,dearc,харх
1117,anschauen::V,féach ar,харх
1118,ansehen::V,breathnaigh,хәләх
1119,ansehen::V,breathnaigh,үзх
1120,hören::V,cluin,соңсх
1121,zuhören::V,éist,соңсх
1122,probieren::V,bliais,амсх
1123,riechen::V,bolaigh,үнрчлх
1124,fühlen::V,braith,медх
1125,fühlen::V,mothaigh,медх
1126,scheinen::V,tá an chuma ar,болҗ медгдх
1127,scheinen::V,tá an chuma ar,миниһәр болхла
1128,scheinen::V,tá an chuma ar,болад бәәх
1129,zu sehen sein::V,tá le feiceáil,үзгдх
1130,vernehmen::V,clois,соңсх
1131,frieren::V,tá fuar,даарх
1132,tun::V,déan,кех
1133,können::V,féad,чадх
1134,können::V,is féidir le,чадх
1135,wollen::V,tá ag iarraidh,дурлх
1136,anfangen::V,tosaigh,эклх
1137,anfangen::V,cuir tús le,эклх
1138,beenden::V,críochnaigh,дуусх
1139,beenden::V,cuir deireadh le,дуусх
1140,aufhören::V,stad,уурх
1141,gelingen::V,éirigh le,бүтх
1142,gelingen::V,éirigh le,күцәх
1143,geraten::V,tá deireadh ar,болх
1144,öffnen::V,oscail,секх
1145,schließen::V,dún,хаах
1146,schließen::V,iaigh,хаах
1147,stellen::V,cuir,тәвх
1148,setzen::V,cuir,суулһх
1149,setzen::V,socraigh,суулһх
1150,legen::V,cuir,тәвх
1151,berühren::V,teagmhaigh le,көндәх
1152,verbinden::V,ceangail,боох
1153,bedecken::V,clúdaigh,хучх
1154,bedecken::V,clúdaigh,бүркх
1155,bedecken::V,cumhdaigh,хучх
1156,bedecken::V,cumhdaigh,бүркх
1157,aufhängen::V,croch,өлгх
1158,anzünden::V,las,асах
1159,anzünden::V,las,шатах
1160,anzünden::V,adhain,асах
1161,anzünden::V,adhain,шатах
1162,aufheben::V,tóg,өөдән өргх
1163,aufheben::V,ardaigh,өөдән өргх
1164,zurücklassen::V,fág,үлдәх
1165,verlieren::V,caill,геех
1166,fallen lassen::V,lig uait,алдх
1167,fallen lassen::V,caith uait,алдх
1168,machen::V,déan,кех
1169,machen::V,réitigh,кех
1170,herstellen::V,táirg,кех
1171,bauen::V,tóg,тосхх
1172,reparieren::V,deisigh,ясх
1173,verbessern::V,feabhsaigh,сәәрүлх
1174,ändern::V,athraigh,хүврәх
1175,graben::V,tochail,малтх
1176,beugen::V,crom,нуһлх
1177,biegen::V,lúb,матилһх
1178,drehen::V,cas,эргүлх
1179,wenden::V,tiontaigh,көмрх
1180,wenden::V,tiontaigh,эргүлх
1181,umdrehen::V,iompaigh,эргүлх
1182,umdrehen::V,tiontaigh,эргүлх
1183,heben::V,ardaigh,өргх
1184,heben::V,ardaigh,деер өргх
1185,hochheben::V,tóg,өргх
1186,ergreifen::V,beir ar,бәрх
1187,halten::V,coimeád,бәрх
1188,halten::V,coinnigh,бәрх
1189,drücken::V,brúigh,шахх
1190,schieben::V,brúigh,түлкх
1191,kratzen::V,scríob,мааҗх
1192,lecken::V,ligh,долах
1193,lecken::V,leadhb,долах
1194,beißen::V,bain greim as,хазх
1195,abreißen::V,stróic,таслх
1196,abreißen::V,tarraing,таслх
1197,abschneiden::V,scoith,тәәрх
1198,binden::V,ceangail,боох
1199,stecken::V,sáigh,шаах
1200,stecken::V,sáigh,хатхх
1201,brechen::V,bris,хамхлх
1202,klopfen::V,cnag,цокх
1203,hauen::V,buail,цокх
1204,kleben::V,gliúáil,наах
1205,reiben::V,cuimil,зүлгх
1206,streichen::V,leath,наах
1207,streichen::V,leath,лашх
1208,streichen::V,leath,түркх
1209,schleifen::V,líomh,хурцлх
1210,schneiden::V,gearr,хәәчлх
1211,rütteln::V,croith,дәәвлүлх
1212,schütteln::V,croith,сегсрх
1213,schwenken::V,luasc,дайлх
1214,schütten::V,doirt,кех
1215,füllen::V,líon,дүүргх
1216,einwickeln::V,cuach,орах
1217,einwickeln::V,clúdaigh,орах
1218,tragen::V,iompair,зөөх
1219,schleppen::V,tarraing,чирх
1220,ziehen::V,tarraing,татх
1221,aufbewahren::V,coinnigh,хадһлх
1222,werfen::V,caith,хайх
1223,fangen::V,ceap,бәрх
1224,fangen::V,ceap,хавлх
1225,packen::V,beir ar,бәрх
1226,verstecken::V,folaigh,дүрх
1227,verstecken::V,folaigh,бултулх
1228,verstecken::V,cuir i bhfolach,дүрх
1229,verstecken::V,cuir i bhfolach,бултулх
1230,teilen::V,roinn,хувах
1231,schicken::V,seol,илгәх
1232,bringen::V,beir,авч ирх
1233,bringen::V,tabhair,авч ирх
1234,hinzufügen::V,cuir le,немх
1235,bekommen::V,faigh,авх
1236,erhalten::V,faigh,авх 
1237,nehmen::V,tóg,авх
1238,nehmen::V,glac,авх
1239,wählen::V,pioc,шүүх
1240,wählen::V,roghnaigh,шүүх
1241,auswählen::V,roghnaigh,шүүх
1242,bewahren::V,caomhnaigh,хадһлх
1243,bewahren::V,caomhnaigh,кевтнь үлдәх
1244,bewahren::V,caomhnaigh,кевтнь бәәлһх
1245,behindern::V,cuir bac ar,харшлх
1246,verderben::V,mill,үрәх
1247,beschädigen::V,loit,эвдх
1248,beschädigen::V,déan damáiste do,эвдх
1249,zerbrechen::V,bris,күүлх
1250,zerbrechen::V,bris,хамхлх
1251,zerreißen::V,stiall,шуучх
1252,zerstören::V,mill,эвдх
1253,zerstören::V,scrios,эвдх
1254,verbrennen::V,las,шатах
1255,verbrennen::V,dóigh,шатах
1256,geben::V,tabhair,өгх
1257,reichen::V,sín,өгх
1258,reichen::V,cuir,өгх
1259,schenken::V,bronn,белглх
1260,schenken::V,tabhair,белглх
1261,versprechen::V,geall,амлх
1262,wünschen::V,guigh,сә хәәх
1263,loben::V,mol,магтх
1264,küssen::V,póg,үмсх
1265,wiegen::V,bog,саатулх
1266,wiegen::V,luasc,саатулх
1267,zudecken::V,clúdaigh,бүркх
1268,wecken::V,dúisigh,серүлх
1269,zeigen::V,taispeáin,үзүлх
1270,führen::V,treoraigh,көтлх
1271,lehren::V,múin,заах
1272,lehren::V,múin,сурһх
1273,lehren::V,teagasc,заах
1274,lehren::V,teagasc,сурһх
1275,unterrichten::V,múin,сурһх
1276,unterrichten::V,múin,багшлх
1277,unterrichten::V,teagasc,сурһх
1278,unterrichten::V,teagasc,багшлх
1279,aufziehen::V,tóg,өскәх
1280,leiten::V,tá i gceannas ar,һардх
1281,leiten::V,tá i gceannas ar,толһалх
1282,antreiben::V,gríosaigh,шамдах
1283,lassen::V,cuir ag,күч үзүлх
1284,einladen::V,cuir cuireadh ar,үрх
1285,vereinigen::V,aontaigh,хамцулх
1286,besuchen::V,tabhair cuairt ar,одх
1287,treffen::V,cas ar,харһх
1288,treffen::V,buail le,харһх
1289,sich versammeln::V,bailigh,цуглрх
1290,sich versammeln::V,bailigh,хурх
1291,sich versammeln::V,cruinnigh,цуглрх
1292,sich versammeln::V,cruinnigh,хурх
1293,spielen::V,imir,наадх
1294,spielen::V,tá ag spraoi,наадх
1295,singen::V,can,дуулх
1296,tanzen::V,rinc,биилх
1297,tanzen::V,damhsaigh,биилх
1298,sich trennen::V,scar,хаһцх
1299,verlassen::V,fág,хайх
1300,retten::V,tarrtháil,әм аврх
1301,retten::V,tarrtháil,әәмшгәс харсх
1302,bewachen::V,cosain,харх
1303,bewachen::V,cosain,манх
1304,bewachen::V,gardáil,харх
1305,bewachen::V,gardáil,манх
1306,schützen::V,cosain,харсх
1307,verteidigen::V,cosain,харсх
1308,sich schlagen::V,tá ag bruíon,гүвдлдх
1309,schießen::V,caith,хах
1310,schießen::V,scaoil,хах
1311,siegen::V,bain,диилх
1312,siegen::V,buaigh,диилх
1313,ärgern::V,cuir isteach ar,уурлулх
1314,schlagen::V,buail,цокх
1315,schlagen::V,buail,гүвдх
1316,treten::V,ciceáil,
1317,stechen::V,sáigh,хатхх
1318,stoßen::V,brúigh,түлкчкх
1319,stoßen::V,soncáil,түлкчкх
1320,stehlen::V,goid,хулхалх
1321,stören::V,cuir isteach ar,һә болх
1322,belästigen::V,cuir as do,амр эс өгх
1323,verbergen::V,ceil,нуух
1324,verbergen::V,ceil,бултулх
1325,täuschen::V,cuir dallamullóg ar,меклх
1326,betrügen::V,déan calaois ar,меклх
1327,betrügen::V,déan calaois ar,мек һарһх
1328,töten::V,maraigh,алх
1329,wohnen::V,cuir faoi,бәәх
1330,wohnen::V,tá ina chónaí,бәәх
1331,arbeiten::V,oibrigh,көдлх
1332,sammeln::V,bailigh,түүх
1333,sammeln::V,cruinnigh,түүх
1334,pflücken::V,pioc,түүх
1335,pflücken::V,pioc,хурах
1336,jagen::V,seilg,аңнх
1337,jagen::V,seilg,аңһучлх
1338,fischen::V,iasc,заһс аңнх
1339,fassen::V,beir ar,бәрх
1340,hüten::V,aoirigh,хәрүлх
1341,treiben::V,seol,туух
1342,treiben::V,tiomáin,туух
1343,anbinden::V,ceangail,уйх
1344,füttern::V,cothaigh,теҗәх
1345,füttern::V,beathaigh,теҗәх
1346,melken::V,bligh,саах
1347,melken::V,crúigh,саах
1348,hacken::V,gearr,чавчх
1349,gießen::V,uiscigh,услх
1350,reifen::V,aibigh,болх
1351,reifen::V,aibigh,болвсрх
1352,zubereiten::V,cócaráil,белдх
1353,kochen::V,bruith,чанх
1354,kochen::V,bruith,болһх
1355,kochen::V,beirigh,чанх
1356,kochen::V,beirigh,болһх
1357,backen::V,bácáil,болһх
1358,braten::V,róst,хуурх
1359,braten::V,frioch,хуурх
1360,umrühren::V,measc,самрх
1361,stricken::V,cniotáil,өлгх
1362,nähen::V,fuaigh,уйх
1363,färben::V,dathaigh,будх
1364,reinigen::V,glan,цеврлх
1365,waschen::V,nigh,уһах
1366,abwischen::V,glan,арчх
1367,spülen::V,sruthlaigh,зәәлх
1368,fegen::V,scuab,сәвүрдх
1369,kehren::V,scuab,сәвүрдх
1370,baden::V,folc,өөмх
1371,sich waschen::V,nigh é féin,уһах
1372,sich waschen::V,nigh é féin,бийән уһаҗ
1373,ausziehen::V,bain de,тәәлх
1374,anziehen::V,cuir ar,өмсх
1375,sich anziehen::V,gléas é féin,хувцлх
1376,kämmen::V,cíor,самлх
1377,schmücken::V,maisigh,чимх
1378,schmücken::V,maisigh,кеерүлх
1379,sagen::V,abair,келх
1380,sprechen::V,labhair,келх
1381,reden::V,caintigh,күүндх
1382,reden::V,caintigh,күр_кех
1383,sich unterhalten::V,caintigh,күүндх
1384,sich unterhalten::V,tá ag comhrá,күүндх
1385,fragen::V,fiafraigh,сурх
1386,fragen::V,cuir ceist,сурх
1387,bitten::V,iarr,эрх
1388,erzählen::V,inis,келх
1389,erzählen::V,inis,келҗ өгх
1390,erzählen::V,eachtraigh,келх
1391,erzählen::V,eachtraigh,келҗ өгх
1392,mitteilen::V,aithris,медүлх
1393,mitteilen::V,cuir in iúl,медүлх
1394,nennen::V,ainmnigh,нерәдх
1395,nennen::V,ainmnigh,нер өгх
1396,rufen::V,glaoigh,дуудх
1397,prahlen::V,maígh,көөрх
1398,übersetzen::V,aistrigh,орчулх
1399,denken::V,síl,санх
1400,denken::V,ceap,санх
1401,glauben::V,creid,шүтх
1402,glauben::V,creid,нәәлх
1403,bemerken::V,tabhair faoi deara,темдглх
1404,erkennen::V,aithin,таньх
1405,erkennen::V,aithin,медх
1406,begreifen::V,tuig,медх
1407,verstehen::V,tuig,соңсх
1408,lernen::V,foghlaim,сурх
1409,wissen::V,tá a fhios ag,медх
1410,sich erinnern an::V,cuimhnigh ar,санх
1411,sich erinnern an::V,is cuimhne ar,санх
1412,vergessen::V,dearmad,мартх
1413,messen::V,tomhais,кемҗәлх
1414,zählen::V,cuntais,тоолх
1415,rechnen::V,ríomh,тоолх
1416,rechnen::V,áirigh,тоолх
1417,lesen::V,léigh,умшх
1418,malen::V,péinteáil,зурх
1419,zeichnen::V,línigh,зурх
1420,zeichnen::V,tarraing,зурх
1421,schreiben::V,scríobh,бичх
1422,besitzen::V,is le,эзлх
1423,kaufen::V,ceannaigh,хулдҗ авх
1424,verkaufen::V,díol,хулдх
1425,verkaufen::V,díol,гүүлгх
1426,bezahlen::V,íoc as,өгх
1427,zahlen::V,íoc,өгх
1428,beherrschen::V,rialaigh,эзлх
1429,ertragen::V,seas,даах
1430,ertragen::V,fulaing,даах
1431,ertragen::V,foighnigh,даах
1432,Ader::N,,судцн
1433,vorwärts::ADV,,уралан
