,Concept_ID,hu,ml
647,lieb::A,drága,പ്രിയപ്പെട്ട
648,lieb::A,kedves,പ്രിയപ്പെട്ട
649,lustig::A,víg,ആനന്ദകരമായ
650,lustig::A,vidám,ആനന്ദകരമായ
651,sanft::A,enyhe,സൌമ്യമായ
652,hungrig::A,éhes,വിശപ്പുള്ള
653,krank::A,beteg,അസുഖമുള്ള
654,nackt::A,csupasz,നഡമായ
655,nackt::A,meztelen,നഡമായ
656,traurig::A,bús,വിഷമമുള്ള
657,traurig::A,szomorú,വിഷമമുള്ള
658,lebendig::A,élő,ഉപജീവനം
659,gut::A,jó,നല്ല
660,schlecht::A,rossz,മോശമായ
661,richtig::A,helyes,ശരിയായ
662,schlimm::A,rossz,വൃത്തികെട്ട
663,wahr::A,igaz,ശരിയായ
664,alt::A,ó,പഴയ
665,alt::A,régi,പഴയ
666,neu::A,új,പുതിയ
667,ehemalig::A,volt,മുൻ
668,ehemalig::A,egykori,മുൻ
669,alt[Lebewesen]::A,öreg,വയസ്സുള്ള
670,jung::A,fiatal,കൌമാരമായ
671,arm::A,szegény,പാവപ്പെട്ട
672,reich::A,gazdag,സമ്പന്നമായ
673,bekannt::A,ismert,പരിചിതമായ
674,bekannt::A,ismeretes,പരിചിതമായ
675,berühmt::A,híres,പ്രശസ്തനായ
676,fremd::A,idegen,വൈദേശികമായ
677,verschieden::A,különböző,വ്യത്യസ്തമായ
678,nah::A,közeli,അരികത്തുള്ള
679,fern::A,távoli,അകലെയുള്ള
680,linker::A,bal,അവശേഷിച്ച
681,rechter::A,jobb,വലത്തേ
682,anderer::A,más,മറ്റുള്ള
683,anderer::A,másik,മറ്റുള്ള
684,erster::A,első,ആദ്യത്തെ
685,zweiter::A,második,രണ്ടാം
686,dritter::A,harmadik,മൂന്നാമത്
687,letzter::A,utolsó,അവസാനത്തെ
688,allein::ADV,egyedül,തനിച്ചുള്ള
689,auf einmal::ADV,egyszerre,ഉടന്
690,zusammen::ADV,együtt,ഒരുമിച്ച
691,zusammen::ADV,összesen,ഒരുമിച്ച
692,lange::ADV,sokáig,നീണ്ട_കാലത്തേയ്ക്ക്
693,lange::ADV,hosszan,നീണ്ട_കാലത്തേയ്ക്ക്
694,plötzlich::ADV,hirtelen,പെട്ടെന്ന്
695,plötzlich::ADV,egyszerre,പെട്ടെന്ന്
696,sofort::ADV,rögtön,തത്ക്ഷണം
697,sofort::ADV,tüstént,തത്ക്ഷണം
698,später::ADV,későn,പിന്നീട്
699,jetzt::ADV,most,ഇപ്പോൾ
700,heute::ADV,ma,ഇന്ന്
701,morgen::ADV,holnap,നാളെ
702,bald::ADV,majd,ഉടനെ
703,bald::ADV,nemsokára,ഉടനെ
704,dann::ADV,akkor,അപ്പോൾ
705,gestern::ADV,tegnap,ഇന്നലെ
706,einst::ADV,hajdan,പണ്ടൊരിക്കല്
707,damals::ADV,akkor,അപ്പോൾ
708,damals::ADV,akkoriban,അപ്പോൾ
709,danach::ADV,azután,പിന്നീട്
710,vorher::ADV,előbb,മുൻപ്
711,zuerst::ADV,először,ആദ്യം
712,einmal::ADV,egyszer,ഒരിക്കൽ
713,manchmal::ADV,néha,ചിലപ്പോൾ
714,manchmal::ADV,olykor,ചിലപ്പോൾ
715,oft::ADV,sokszor,പലപ്പോഴും
716,immer::ADV,mindig,എപ്പോഴും
717,niemals::ADV,sohasem,ഒരിക്കലും
718,hier::ADV,itt,ഇവിടെ
719,hierhin::ADV,erre,ഇവിടേക്ക്
720,von hier::ADV,innen,ഇവിടെനിന്ന്
721,dort::ADV,ott,അവിടെ
722,dorthin::ADV,oda,അവിടേക്ക്
723,geradeaus::ADV,egyenesen,മുമ്പിൽ
724,geradeaus::ADV,egyenesen,മുമന്നോട്ട്
725,vorwärts::ADV,előre,മുന്നോട്ട്
726,rückwärts::ADV,hátrafelé,തലതിരിച്ച്
727,zurück::ADV,hátra,പുറകിലേക്ക്
728,zurück::ADV,vissza,പുറകിലേക്ക്
729,unten::ADV,alul,താഴെ
730,hinab::ADV,le,താഴേക്ക്
731,hinab::ADV,lefelé,താഴേക്ക്
732,oben::ADV,fenn,മുകളിൽ
733,oben::ADV,felül,മുകളിൽ
734,hinauf::ADV,fel,മുകളിൽ
735,hinauf::ADV,felfelé,മുകളിൽ
736,überall::ADV,mindenütt,എല്ലായിടത്തും
737,nicht::ADV,nem,ഇല്ല
738,ein wenig::ADV,egy kicsit,കുറച്ച്
739,kaum::ADV,alig,കഷ്ടിച്ച്
740,sehr::ADV,nagyon,വളരെ
741,so::ADV,úgy,അങ്ങനെ
742,noch::ADV,még,ഇപ്പോഴും
743,nur::ADV,csak,മാത്രം
744,nur::ADV,csupán,മാത്രം
745,schon::ADV,már,നേരത്തേ തന്നെ
746,wieder::ADV,ismét,വീണ്ടും
747,wieder::ADV,megint,വീണ്ടും
748,vergebens::ADV,hiába,വിഫല
749,vor::PRP,előtt,മുമ്പിൽ
750,hinter::PRP,mögött,പുറകിൽ
751,unter::PRP,alatt,കീഴിൽ
752,durch::PRP,át,ഉള്ളിലൂടെ
753,durch::PRP,keresztül,ഉള്ളിലൂടെ
754,neben::PRP,mellett,അടുത്ത്
755,zwischen::PRP,között,ഇടയ്ക്ക്
756,wegen::PRP,miatt,നിമിത്തം
757,wegen::PRP,végett,നിമിത്തം
758,dies::PRN,ez,ഇത്
759,das::PRN,az,അത്
760,alles::PRN,minden,എല്ലാം
761,ich::PRN,én,ഞാൻ
762,du::PRN,te,നിങ്ങൾ
763,er::PRN,ő,അദ്ദേഹം
764,er::PRN,ő,അയാൾ
765,er::PRN,ő,അവൻ
766,er::PRN,ő,അവർ
767,er::PRN,ő,അവൾ
768,wir::PRN,mi,നമ്മൾ
769,ihr::PRN,ti,നിങ്ങൾ
770,sie::PRN,ők,അവർ
771,was::FPRN,mi,എന്ത്
772,wer::FPRN,ki,ആര്
773,wo::FADV,hol,എവിടെ
774,wohin::FADV,hova,എവിടേക്ക്
775,wie::FADV,hogy,എങ്ങനെ
776,wie::FADV,hogyan,എങ്ങനെ
777,warum::FADV,miért,എന്തുകൊണ്ട്
778,wieviel::FNUM,hány,എത്ര
779,wieviel::FNUM,mennyi,എത്ര
780,eins::NUM,egy,ഒന്ന്
781,zwei::NUM,kettő,രണ്ട്
782,drei::NUM,három,മൂന്ന്
783,vier::NUM,négy,നാല്
784,fünf::NUM,öt,അഞ്ച്
785,sechs::NUM,hat,ആറ്
786,sieben::NUM,hét,ഏഴ്
787,acht::NUM,nyolc,എട്ട്
788,neun::NUM,kilenc,ഒമ്പത്
789,zehn::NUM,tíz,പത്ത്
790,elf::NUM,tizenegy,പതിനൊന്ന്
791,zwölf::NUM,tizenkettő,പന്ത്രണ്ട്
792,zwanzig::NUM,húsz,ഇരുപത്
793,dreißig::NUM,harminc,മുപ്പത്
794,vierzig::NUM,negyven,നാൽപ്പത്
795,fünfzig::NUM,ötven,അൻപത്
796,sechzig::NUM,hatvan,അറുപത്
797,siebzig::NUM,hetven,എഴുപത്
798,achtzig::NUM,nyolcvan,എൺപത്
799,neunzig::NUM,kilencven,തൊണ്ണൂറ്
800,hundert::NUM,száz,നൂറ്
801,tausend::NUM,ezer,ആയിരം
802,und::CNJ,és,ഉം
803,und::CNJ,meg,ഉം
804,oder::CNJ,vagy,അഥവാ
805,stehen::V,áll,നിൽക്കുക
806,sitzen::V,ül,ഇരിക്കുക
807,liegen::V,fekszik,കിടക്കുക
808,hängen::V,függ,തൂങ്ങുക
809,werden::V,lesz,ആയിത്തീരുക
810,passieren::V,történik,സംഭവിക്കുക
811,beginnen::V,kezdődik,ആരംഭിക്കുക
812,enden::V,végződik,അവസാനിപ്പിക്കുക
813,enden::V,befejeződik,അവസാനിപ്പിക്കുക
814,wechseln::V,változik,മാറ്റുക
815,aufgehen[Sonne]::V,kel,ഉയരുക
816,untergehen[Sonne]::V,lemegy,അടുക്കി_വയ്ക്കുക
817,scheinen[Sonne]::V,süt,പ്രകാശിക്കുക
818,donnern::V,dörög,ഇടിവെട്ടുക
819,wehen::V,fúj,വീശുക
820,strömen::V,áramlik,ഒഴുകുക
821,fließen::V,folyik,ഒഴുകുക
822,sich drehen::V,forog,ചുറ്റുക
823,sich drehen::V,forog,കറക്കുക
824,schwanken::V,inog,ഇരുവശത്തേയ്ക്കും_ആടുക
825,schwanken::V,ingadozik,ഇരുവശത്തേയ്ക്കും_ആടുക
826,schwingen::V,leng,ആടുക
827,fallen::V,esik,വീഴുക
828,brennen::V,ég,കത്തുക
829,rauchen::V,füstöl,പുകയുക
830,regnen::V,esik,മഴ_പെയ്യുക
831,gefrieren::V,megfagy,തണത്ത്_മരവിക്കുക
832,tauen::V,olvad,അലിയുക
833,schmelzen::V,olvad,ഉരുകുക
834,schmelzen::V,elolvad,ഉരുകുക
835,trocknen::V,szárad,വരളുക
836,sieden::V,forr,തിളപ്പിക്കുക
837,faulen::V,rothad,ചീയുക
838,verfaulen::V,elrothad,അഴുകുക
839,verfaulen::V,megrothad,അഴുകുക
840,reißen::V,szakad,ശബ്ദത്തോടെ_മുറിയുക
841,versinken::V,süllyed,മുക്കുക
842,versinken::V,elsüllyed,മുക്കുക
843,vergehen::V,múlik,കടന്നുപോകുക
844,vergehen::V,elmúlik,കടന്നുപോകുക
845,erscheinen::V,feltűnik,പ്രത്യക്ഷപ്പെടുക
846,erscheinen::V,megjelenik,പ്രത്യക്ഷപ്പെടുക
847,verschwinden::V,letűnik,അദൃശ്യമാകുക
848,sinken::V,süllyed,താഴുക
849,abnehmen::V,apad,കുറിയുക
850,abnehmen::V,csökken,കുറിയുക
851,zunehmen::V,növekszik,വർദ്ധിക്കുക
852,zunehmen::V,gyarapszik,വർദ്ധിക്കുക
853,steigen::V,emelkedik,ഉയരുക
854,wachsen::V,nő,വളരുക
855,wachsen::V,terem,വളരുക
856,wachsen::V,növekszik,വളരുക
857,glänzen::V,ragyog,മിന്നുക
858,glänzen::V,fénylik,മിന്നുക
859,funkeln::V,csillog,തിളങ്ങുക
860,funkeln::V,tündöklik,തിളങ്ങുക
861,lärmen::V,lármázik,ശബ്ദമുണ്ടാക്കുക
862,läuten::V,cseng,മണിമുഴങ്ങുക
863,klingeln::V,csenget,ചിലമ്പുക
864,klirren::V,csörömpöl,കിലുക്കുക
865,brausen::V,zúg,മുഴങ്ങുക
866,brausen::V,morajlik,മുഴങ്ങുക
867,rauschen::V,zúg,അനങ്ങുക
868,klingen::V,hangzik,മുഴക്കുക
869,bellen::V,ugat,കുരയ്ക്കുക
870,heulen::V,bőg,ഓരിയിടുക
871,heulen::V,üvölt,ഓരിയിടുക
872,blasen::V,fúj,ഊതുക
873,pfeifen::V,fütyül,വിസിലടിക്കുക
874,schreien::V,kiált,ആക്രോശിക്കുക
875,schreien::V,kiabál,ആക്രോശിക്കുക
876,stöhnen::V,nyög,അരക്കം
877,stöhnen::V,nyög,ആർത്തനാദം
878,zittern::V,remeg,വിറയ്ക്കുക
879,zittern::V,reszket,വിറയ്ക്കുക
880,leben::V,él,താമസിക്കുക
881,geboren werden::V,születik,ജനിക്കുക
882,atmen::V,lélegzik,ശ്വസിക്കുക
883,trinken::V,iszik,കുടിക്കുക
884,essen::V,eszik,കഴിക്കുക
885,schlucken::V,nyel,വിഴുങ്ങുക
886,müde werden::V,elfárad,ക്ഷീണിക്കുക
887,müde werden::V,kifárad,ക്ഷീണിക്കുക
888,einschlafen::V,elalszik,നിദ്രിക്കുക
889,schlafen::V,alszik,ഉറങ്ങുക
890,aufwachen::V,felébred,ഉണരുക
891,aufstehen::V,felkel,എഴുന്നേൽക്കുക
892,sich erholen::V,pihen,വിശ്രമിക്കുക
893,krank werden::V,megbetegedik,ദീനംപിടിക്കുക
894,krank werden::V,belebetegszik,ദീനംപിടിക്കുക
895,krank sein::V,betegeskedik,രോഗികളാകുക
896,schmerzen::V,fáj,വേദനിക്കുക
897,husten::V,köhög,ചുമയ്ക്കുക
898,genesen::V,meggyógyul,സുഖപ്പെടുക
899,sterben::V,hal,മരിക്കുക
900,umkommen::V,elpusztul,മരിക്കുക
901,sich bewegen::V,mozog,സ്ഥലം_മാറുക
902,sich rühren::V,mozdul,ചലിക്കുക
903,sich erheben::V,feláll,നിൽക്കുക
904,sich erheben::V,felemelkedik,നിൽക്കുക
905,sich setzen::V,ül,ഇരിക്കുക
906,sich setzen::V,leül,ഇരിക്കുക
907,hinfallen::V,bukik,വീഴുക
908,hinfallen::V,elesik,വീഴുക
909,laufen::V,jár,നടക്കുക
910,schreiten::V,lép,നടക്കുക
911,spazierengehen::V,sétál,ഉലാത്തുക
912,eilen::V,siet,പാഞ്ഞെത്തുക
913,sich beeilen::V,siet,തിരിക്കുകൂട്ടുക
914,sich beeilen::V,siet,തിടുക്കം_കാട്ടുക
915,sausen::V,robog,കുതിക്കുക
916,rennen::V,fut,ഓടുക
917,rennen::V,szalad,ഓടുക
918,springen::V,ugrik,ചാടുക
919,klettern::V,kúszik,കയറുക
920,schaukeln::V,hintázik,ഇളകുക
921,kriechen::V,kúszik,പതുങ്ങികയറുക
922,schwimmen::V,úszik,നീന്തുക
923,tauchen::V,merül,വെള്ളത്തിലേക്ക് ചാടുക
924,rudern::V,evez,തുഴയുക
925,fahren::V,jár,വാഹനം ഓടിക്കുക
926,fahren::V,megy,വാഹനം ഓടിക്കുക
927,fahren::V,utazik,വാഹനം ഓടിക്കുക
928,fliegen::V,száll,പറക്കുക
929,gehen::V,megy,പോകുക
930,weggehen::V,elmegy,വിടുക
931,abfahren::V,indul,പുറപ്പെടുക
932,anhalten::V,megáll,നിർത്തുക
933,hineingehen::V,bemegy,പ്രവേശിക്കുക
934,eintreten::V,belép,പ്രവേശിക്കുക
935,kommen::V,jön,വരുക
936,ankommen::V,érkezik,എത്തിച്ചേരുക
937,ankommen::V,megérkezik,എത്തിച്ചേരുക
938,zurückkommen::V,visszajön,തിരിച്ചു വരുക
939,bleiben::V,marad,തുടരുക
940,bleiben::V,megmarad,തുടരുക
941,warten::V,vár,കാത്തിരിക്കുക
942,warten::V,várakozik,കാത്തിരിക്കുക
943,erwarten::V,vár,പ്രതീക്ഷിക്കുക
944,erwarten::V,megvár,പ്രതീക്ഷിക്കുക
945,suchen::V,kutat,തിരയുക
946,finden::V,talál,കണ്ടെത്തുക
947,versuchen::V,megpróbál,ശ്രമിക്കുക
948,versuchen::V,megkísérel,ശ്രമിക്കുക
949,vorbereiten::V,előkészít,തയ്യാറെടുക്കുക
950,lieben::V,szeret,സ്നേഹിക്കുക
951,mögen::V,szeret,ഇഷ്ടപ്പെടുക
952,lachen::V,nevet,ചിരിക്കുക
953,rühren::V,mozdít,ഹൃദയം സ്പർശിക്കുക
954,weinen::V,sír,തേങ്ങുക
955,schimpfen::V,szid,പിറുപിറുക്കുക
956,schimpfen::V,szitkozódik,പിറുപിറുക്കുക
957,sich ärgern::V,mérgelődik,കോപിക്കുക
958,sich ärgern::V,bosszankodik,കോപിക്കുക
959,sich fürchten::V,fél,പേടിക്കുക
960,sich fürchten::V,retteg,പേടിക്കുക
961,fürchten::V,fél,പേടിക്കുക
962,fliehen::V,menekül,രക്ഷപ്പെടുക
963,flüchten::V,elmenekül,രക്ഷപ്പെടുക
964,sehen::V,néz,കാണുക
965,anschauen::V,megnéz,നോക്കുക
966,ansehen::V,néz,നോക്കുക
967,ansehen::V,ránéz,നോക്കുക
968,ansehen::V,megnéz,നോക്കുക
969,hören::V,hall,കേൾക്കുക
970,zuhören::V,hallgat,ശ്രദ്ധിക്കുക
971,zuhören::V,meghallgat,ശ്രദ്ധിക്കുക
972,probieren::V,kóstol,രുചിയുള്ളതായി_തോന്നുക
973,probieren::V,megkóstol,രുചിയുള്ളതായി_തോന്നുക
974,riechen::V,szagol,മണത്തു_നോക്കുക
975,fühlen::V,érez,സ്പർശിച്ചറിയുക
976,scheinen::V,tűnik,കാണപ്പെടുക
977,scheinen::V,látszik,കാണപ്പെടുക
978,zu sehen sein::V,mutatkozik,വെളിച്ചപ്പെടുക
979,vernehmen::V,hall,കേൾക്കുക
980,frieren::V,fázik,വിറയ്ക്കുക
981,tun::V,csinál,ചെയ്യുക
982,tun::V,cselekszik,ചെയ്യുക
983,können::V,tud,കഴിയുക
984,wollen::V,akar,വേണുക
985,anfangen::V,kezd,തുടങ്ങുക
986,beenden::V,befejez,പൂർത്തിയാക്കുക
987,aufhören::V,megszűnik,നിർത്തുക
988,gelingen::V,sikerül,വിജയിക്കുക
989,geraten::V,kerül,പരിണമിക്കുക
990,geraten::V,jut,പരിണമിക്കുക
991,öffnen::V,nyit,തുറക്കുക
992,öffnen::V,kinyit,തുറക്കുക
993,schließen::V,csuk,അടയ്ക്കുക
994,schließen::V,becsuk,അടയ്ക്കുക
995,stellen::V,állít,വയ്ക്കുക
996,stellen::V,helyez,വയ്ക്കുക
997,setzen::V,ültet,വയ്ക്കുക
998,setzen::V,helyez,വയ്ക്കുക
999,legen::V,tesz,ഇടുക
1000,legen::V,fektet,ഇടുക
1001,berühren::V,érint,തൊടുക
1002,verbinden::V,beköt,ഘടിപ്പിക്കുക
1003,verbinden::V,összeköt,ഘടിപ്പിക്കുക
1004,bedecken::V,betakar,മുടുക
1005,bedecken::V,beborít,മുടുക
1006,aufhängen::V,felakaszt,കെട്ടിതൂക്കുക
1007,anzünden::V,gyújt,കത്തിക്കുക
1008,anzünden::V,meggyújt,കത്തിക്കുക
1009,aufheben::V,felemel,പെറുക്കിയെടുക്കുക
1010,zurücklassen::V,hátrahagy,വച്ചുപോരുക
1011,verlieren::V,veszít,നഷ്ടപ്പെടുക
1012,verlieren::V,elveszít,നഷ്ടപ്പെടുക
1013,fallen lassen::V,elejt,വീഴ്ത്തുക
1014,machen::V,tesz,ഉണ്ടാക്കുക
1015,machen::V,csinál,ഉണ്ടാക്കുക
1016,herstellen::V,gyárt,ഉൽപാദിപ്പിക്കുക
1017,herstellen::V,előállít,ഉൽപാദിപ്പിക്കുക
1018,bauen::V,épít,നിർമ്മിക്കുക
1019,reparieren::V,javít,നന്നാക്കുക
1020,reparieren::V,kijavít,നന്നാക്കുക
1021,reparieren::V,megjavít,നന്നാക്കുക
1022,verbessern::V,megjavít,മെച്ചപ്പെടുക
1023,ändern::V,változtat,മാറ്റംവരുത്തുക
1024,ändern::V,megváltoztat,മാറ്റംവരുത്തുക
1025,graben::V,ás,കുഴിക്കുക
1026,beugen::V,meghajt,വണങ്ങുക
1027,biegen::V,hajlít,കുനിയുക
1028,drehen::V,forgat,തിരിക്കുക
1029,wenden::V,fordít,തിരിയുക
1030,wenden::V,megfordít,തിരിയുക
1031,umdrehen::V,megfordít,തിരിയുക
1032,umdrehen::V,megforgat,തിരിയുക
1033,heben::V,emel,ഉയർത്തുക
1034,hochheben::V,felemel,ഉയർത്തുക
1035,ergreifen::V,megfog,ബലമായി_പിടിക്കുക
1036,halten::V,tart,പിടിക്കുക
1037,drücken::V,nyom,അമർത്തുക
1038,drücken::V,megnyom,അമർത്തുക
1039,schieben::V,tol,തള്ളുക
1040,kratzen::V,vakar,ചുരണ്ടുക
1041,lecken::V,nyal,നക്കുക
1042,beißen::V,harap,കടിക്കുക
1043,abreißen::V,letép,കീറിക്കളയുക
1044,abschneiden::V,levág,മുറിച്ചുമാറ്റുക
1045,binden::V,köt,കെട്ടുക
1046,binden::V,kötöz,കെട്ടുക
1047,stecken::V,dug,തുളയ്ക്കുക
1048,brechen::V,tör,ഉടയുക
1049,brechen::V,eltör,ഉടയുക
1050,klopfen::V,kopogtat,തട്ടുക
1051,hauen::V,vág,അടിക്കുക
1052,hauen::V,levág,അടിക്കുക
1053,kleben::V,tapaszt,ഒട്ടിക്കുക
1054,reiben::V,dörzsöl,തിരുമ്മിത്തുടയ്ക്കുക
1055,reiben::V,súrol,തിരുമ്മിത്തുടയ്ക്കുക
1056,streichen::V,simít,പടർത്തുക
1057,schleifen::V,fen,പൊടിക്കുക
1058,schleifen::V,csiszol,പൊടിക്കുക
1059,schleifen::V,köszörül,പൊടിക്കുക
1060,schneiden::V,vág,മുറിക്കുക
1061,schneiden::V,szel,മുറിക്കുക
1062,schneiden::V,metsz,മുറിക്കുക
1063,rütteln::V,ráz,മുട്ടുക
1064,schütteln::V,ráz,കുലുക്കുക
1065,schütteln::V,megráz,കുലുക്കുക
1066,schwenken::V,lóbál,ആടുക
1067,schwenken::V,lobogtat,ആടുക
1068,schütten::V,önt,ഒഴിക്കുക
1069,füllen::V,tölt,നിറയ്ക്കുക
1070,füllen::V,megtölt,നിറയ്ക്കുക
1071,einwickeln::V,becsavar,പൊതിയുക
1072,tragen::V,hord,വഹിക്കുക
1073,schleppen::V,vonszol,വലിച്ചിഴയ്ക്കുക
1074,ziehen::V,húz,വലിക്കുക
1075,aufbewahren::V,megőriz,വയ്ക്കുക
1076,werfen::V,dob,എറിയുക
1077,werfen::V,hajít,എറിയുക
1078,fangen::V,fog,പിടിക്കുക
1079,packen::V,megragad,തട്ടിപ്പറിക്കുക
1080,verstecken::V,eldug,മറയ്ക്കുക
1081,verstecken::V,elrejt,മറയ്ക്കുക
1082,teilen::V,oszt,വിഭജിക്കുക
1083,teilen::V,megoszt,വിഭജിക്കുക
1084,schicken::V,küld,അയയ്ക്കുക
1085,bringen::V,hoz,കൊണ്ടുവരുക
1086,bringen::V,visz,കൊണ്ടുവരുക
1087,hinzufügen::V,hozzáad,കൂട്ടുക
1088,bekommen::V,kap,കിട്ടുക
1089,bekommen::V,megkap,കിട്ടുക
1090,erhalten::V,kap,സ്വീകരിക്കുക
1091,erhalten::V,megkap,സ്വീകരിക്കുക
1092,nehmen::V,vesz,എടുക്കുക
1093,wählen::V,választ,തിരഞ്ഞെടുക്കുക
1094,auswählen::V,kiválaszt,തിരഞ്ഞെടുക്കുക
1095,bewahren::V,megtart,പുലർത്തുക
1096,behindern::V,akadályoz,തടയിടുക
1097,behindern::V,gátol,തടയിടുക
1098,verderben::V,elront,നശിപ്പിക്കുക
1099,beschädigen::V,rongál,ക്ഷതമേൽപ്പിക്കുക
1100,zerbrechen::V,eltör,ഉടയുക
1101,zerbrechen::V,széttör,ഉടയുക
1102,zerbrechen::V,kettétör,ഉടയുക
1103,zerreißen::V,eltép,കീറുക
1104,zerreißen::V,széttép,കീറുക
1105,zerstören::V,elpusztít,നശിപ്പിക്കുക
1106,verbrennen::V,éget,കത്തിനശിക്കുക
1107,verbrennen::V,éget,കത്തിച്ചുകളയുക
1108,verbrennen::V,eléget,കത്തിനശിക്കുക
1109,verbrennen::V,eléget,കത്തിച്ചുകളയുക
1110,geben::V,ad,കൊടുക്കുക
1111,geben::V,ad,തരുക
1112,reichen::V,nyújt,കൈമാറുക
1113,schenken::V,ajándékoz,സമ്മാനം കൊടുക്കുക
1114,versprechen::V,ígér,വാഗ്ദാനം_നൽകുക
1115,wünschen::V,kíván,ആഗ്രഹിക്കുക
1116,loben::V,dicsér,പുകഴ്ത്തുക
1117,küssen::V,csókol,ഉമ്മവയ്ക്കുക
1118,wiegen::V,ringat,ഇളകുക
1119,zudecken::V,betakar,മുടുക
1120,wecken::V,kelt,ഉണർത്തുക
1121,wecken::V,ébreszt,ഉണർത്തുക
1122,zeigen::V,mutat,കാണിക്കുക
1123,führen::V,visz,നടത്തുക
1124,führen::V,vezet,നടത്തുക
1125,lehren::V,tanít,പഠിപ്പിക്കുക
1126,unterrichten::V,tanít,പരിശീലിപ്പിക്കുക
1127,aufziehen::V,felnevel,വളർത്തിക്കൊണ്ടുവരുക
1128,leiten::V,vezet,നയിക്കുക
1129,leiten::V,vezérel,നയിക്കുക
1130,antreiben::V,hajt,പ്രേരിപ്പിക്കുക
1131,lassen::V,-tat,അനുവദിക്കുക
1132,lassen::V,-at,അനുവദിക്കുക
1133,einladen::V,meghív,ക്ഷണിക്കുക
1134,vereinigen::V,egyesít,കൂടിച്ചേരുക
1135,besuchen::V,látogat,സന്ദർശിക്കുക
1136,treffen::V,talál,തമ്മിൽ കാണുക
1137,sich versammeln::V,gyülekezik,സംയോജിപ്പിക്കുക
1138,sich versammeln::V,összegyűlik,സംയോജിപ്പിക്കുക
1139,spielen::V,játszik,കളിക്കുക
1140,singen::V,énekel,പാടുക
1141,tanzen::V,táncol,നൃത്തം ചെയ്യുക
1142,sich trennen::V,elválik,നേർപെടുത്തുക
1143,verlassen::V,elhagy,പിൻവാങ്ങുക
1144,retten::V,ment,രക്ഷിക്കുക
1145,bewachen::V,őriz,കാവൽനിൽക്കുക
1146,schützen::V,óv,പരിരക്ഷിക്കുക
1147,schützen::V,véd,പരിരക്ഷിക്കുക
1148,verteidigen::V,véd,പ്രതിരോധിക്കുക
1149,sich schlagen::V,verekszik,കലഹിക്കുക
1150,schießen::V,lő,വെടിവെക്കുക
1151,siegen::V,győz,വിജയിക്കുക
1152,ärgern::V,bosszant,വിഷമിപ്പിക്കുക
1153,schlagen::V,üt,അടിക്കുക
1154,schlagen::V,ver,അടിക്കുക
1155,treten::V,rúg,തൊഴിക്കുക
1156,stechen::V,döf,കുത്തുക
1157,stechen::V,szúr,കുത്തുക
1158,stoßen::V,lök,തള്ളുക
1159,stehlen::V,lop,മോഷ്ടിക്കുക
1160,stören::V,zavar,ശല്യപ്പെടുത്തുക
1161,belästigen::V,zaklat,മെനക്കെടുക
1162,verbergen::V,rejt,മറയ്ക്കുക
1163,verbergen::V,rejt,ഒളിക്കുക
1164,verbergen::V,elrejt,മറയ്ക്കുക
1165,verbergen::V,elrejt,ഒളിക്കുക
1166,täuschen::V,megtéveszt,കബളിപ്പിക്കുക
1167,betrügen::V,csal,ചതിക്കുക
1168,töten::V,öl,കൊല്ലുക
1169,wohnen::V,lakik,താമസിക്കുക
1170,arbeiten::V,dolgozik,ജോലിചെയ്യുക
1171,sammeln::V,szed,സഞ്ചയിക്കുക
1172,sammeln::V,gyűjt,സഞ്ചയിക്കുക
1173,pflücken::V,szed,പറിച്ചെടുക്കുക
1174,jagen::V,vadászik,വേട്ടയാടുക
1175,fischen::V,halászik,മീൻ പിടിക്കുക
1176,fassen::V,fog,പിടിക്കുക
1177,hüten::V,őriz,ചേർക്കുക
1178,hüten::V,legeltet,ചേർക്കുക
1179,treiben::V,hajt,വാഹനം_ഓടിക്കുക
1180,anbinden::V,köt,കെട്ടിയിടുക
1181,füttern::V,etet,തീറ്റുക
1182,melken::V,fej,പാലുകറക്കുക
1183,hacken::V,vág,വെട്ടിമുറിക്കുക
1184,gießen::V,öntöz,നനയ്ക്കുക
1185,reifen::V,érik,പാകമാകുക
1186,zubereiten::V,elkészít,പാചകം_ചെയ്യുക
1187,kochen::V,főz,വേവിക്കുക
1188,backen::V,süt,ബേക്ക് ചെയ്യുക
1189,braten::V,süt,പോരിക്കുക
1190,umrühren::V,megkever,ഇളക്കുക
1191,stricken::V,köt,മെടയുക
1192,nähen::V,varr,തുന്നുക
1193,färben::V,fest,ചായം പൂശുക
1194,reinigen::V,tisztít,വൃത്തിയാക്കുക
1195,waschen::V,mos,കഴുകുക
1196,abwischen::V,letöröl,തുടയ്ക്കുക
1197,spülen::V,mosogat,കഴുകുക
1198,fegen::V,söpör,അടിച്ചുവാരുക
1199,kehren::V,söpör,അടിച്ചുവാരുക
1200,baden::V,fürdik,നീന്തിത്തുടിക്കുക
1201,sich waschen::V,mosdik,കഴുകുക
1202,sich waschen::V,mosakszik,കഴുകുക
1203,ausziehen::V,levesz,ഇഴുക്കുക
1204,anziehen::V,felölt,ഉടുക്കുക
1205,anziehen::V,felvesz,ഉടുക്കുക
1206,sich anziehen::V,öltözik,ധരിച്ച നേടുകയുക
1207,sich anziehen::V,felöltözik,ധരിച്ച നേടുകയുക
1208,kämmen::V,fésül,മുടിചീകുക
1209,schmücken::V,díszít,അലങ്കരിക്കുക
1210,sagen::V,mond,പറയുക
