,Concept_ID,sk,hy
105,Moor::N,močiar,ճահիճ
106,Wiese::N,lúka,մարգագետին
107,Wald::N,les,անտառ
108,Wald::N,hora,անտառ
109,Hügel::N,vŕšok,բլուր
110,Anhöhe::N,výšina,բարձունք
111,Anhöhe::N,vyvýšenina,բարձունք
112,Berg::N,hora,լեռ
113,Gipfel::N,vrchol,գագաթ
114,Gipfel::N,vrchol,կատար
115,Höhle::N,jaskyňa,քարայր
116,Abhang::N,úbočie,լանջ
117,Abhang::N,úbočie,զառիվայր
118,Quelle::N,prameň,աղբյուր
119,Bach::N,potok,վտակ
120,Fluss::N,rieka,գետ
121,Ufer::N,breh,ծովափ
122,Küste::N,pobrežie,ափ
123,Küste::N,pobrežie,ծովափ
124,Festland::N,pevnina,ցամաք
125,Meer::N,more,ծով
126,Bucht::N,záliv,հաչիւն
127,Bucht::N,zátoka,հաչիւն
128,Insel::N,ostrov,վղզի
129,Blume::N,kvet,ծաղիկ
130,Blume::N,kvetina,ծաղիկ
131,Gras::N,tráva,խոտ
132,Wurzel::N,koreň,արմատ
133,Baum::N,strom,ծառ
134,Stamm::N,kmeň,իրան
135,Rinde::N,kôra,կեղեւ
136,Rinde::N,kôra,հաչոց
137,Ast::N,konár,ճյուղ
138,Zweig::N,vetva,ճյուղ
139,Blatt::N,list,տերեւ
140,Birke::N,breza,ցարասի
141,Kiefer[Baum]::N,sosna,սոճի
142,Kiefer[Baum]::N,borovica,սոճի
143,Weide[Baum]::N,vŕba,ուռենի
144,Tanne::N,jedľa,եղեւին
145,Horn::N,roh,
146,Feder::N,pero,փետուր
147,Fell::N,koža,մորթի
148,Fell::N,kožušina,մորթի
149,Flügel::N,krídlo,թեւ
150,Klaue::N,paznecht,չանչ
151,Kralle::N,pazúr,ճանկ
152,Schwanz::N,chvost,պոչ
153,Ei::N,vajce,ձու
154,Ei::N,vajíčko,ձու
155,Nest::N,hniezdo,բույն
156,Bau::N,nora,որջ
157,Bau::N,nora,բայոց
158,Tier::N,zviera,կենդանի
159,Herde::N,stádo,հոտ
160,Kuh::N,krava,կով
161,Bulle::N,býk,ցուլ
162,Pferd::N,kôň,ձի
163,Schaf::N,ovca,ոչխար
164,Schwein::N,sviňa,խոզ
165,Hund::N,pes,շուն
166,Katze::N,mačka,կատու
167,Bär::N,medveď,արջ
168,Eichhörnchen::N,veverička,սկյուռ
169,Elch::N,los,հիւսիսային եղջերու
170,Fuchs::N,líška,աղվես
171,Hase::N,zajac,նապաստակ
172,Maus::N,myš,մուկ
173,Wolf::N,vlk,գայլ
174,Vogel::N,vták,թռչուն
175,Schwarm::N,roj,երամ
176,Huhn::N,kurča,հավ
177,Huhn::N,sliepka,հավ
178,Hahn::N,kohút,աքաղաղ
179,Gans::N,hus,սագ
180,Adler::N,orol,արծիվ
181,Ente::N,kačka,բադ
182,Ente::N,kačica,բադ
183,Eule::N,sova,բու
184,Kranich::N,žeriav,կռունկ
185,Krähe::N,vrana,ագռավ
186,Kuckuck::N,kukučka,կուկու
187,Schwan::N,labuť,կարապ
188,Fisch::N,ryba,ձուկ
189,Barsch::N,ostriež,պերկես
190,Hecht::N,šťuka,գայլաձուկ
191,Schlange[Tier]::N,had,օձ
192,Wurm::N,červ,որդ
193,Wurm::N,červ,ճիճու
194,Spinne::N,pavúk,սարդ
195,Ameise::N,mravec,միջյուն
196,Laus::N,voš,ոջիլ
197,Mücke::N,komár,մժղուկ
198,Fliege::N,mucha,ճանճ
199,Schmetterling::N,motýľ,թիթեռ
200,Beere::N,bobuľa,հատապտուղ
201,Apfel::N,jablko,խնձոր
202,Pilz::N,hríb,սունկ
203,Zwiebel::N,cibuľa,սոխ
204,Saat::N,osivo,սերմ
205,Korn::N,zrno,հատիկ
206,Heu::N,seno,խոտ
207,Schale::N,šupa,կեղեւ
208,Schale::N,škrupina,կեղեւ
209,Grube::N,jama,փոս
210,Falle::N,pasca,ծուղակ
211,Falle::N,klepec,ծուղակ
212,Schlinge::N,slučka,խեղդան
213,Spur::N,stopa,հետք
214,Asche::N,popol,մոխիր
215,Dreck::N,kal,աղտ
216,Dreck::N,blato,աղտ
217,Eisen::N,železo,երկաթ
218,Gold::N,zlato,ոսկի
219,Silber::N,striebro,արծաթ
220,Kohle::N,uhlie,քարածուխ
221,Glas::N,sklo,ապակի
222,Lehm::N,íl,կավ
223,Lehm::N,hlina,կավ
224,Sand::N,piesok,ավազ
225,Mensch::N,človek,մարդ
226,Mann::N,muž,մարդ
227,Mann::N,muž,տղամարդ
228,Mann::N,chlap,մարդ
229,Mann::N,chlap,տղամարդ
230,Frau::N,žena,կին
231,Kind::N,dieťa,զավակ
232,Junge::N,chlapec,տղա
233,Mädchen::N,dievka,աղջիկ
234,Familie::N,rodina,ընտանիք
235,Großvater::N,dedo,պապ
236,Großvater::N,starý otec,պապ
237,Großmutter::N,babička,տատ
238,Großmutter::N,stará mať,տատ
239,Eltern::N,rodičia,ծնողներ
240,Vater::N,otec,հայր
241,Mutter::N,mať,մայր
242,Mutter::N,matka,մայր
243,Sohn::N,syn,որդի
244,Tochter::N,dcéra,աղջիկ
245,Tochter::N,dcéra,դուստր
246,Bruder::N,brat,եղբայր
247,Schwester::N,sestra,քույր
248,Onkel::N,ujo,քեռի
249,Onkel::N,ujo,հորեղբայր
250,Onkel::N,strýko,քեռի
251,Onkel::N,strýko,հորեղբայր
252,Tante::N,teta,մորաքույր
253,Tante::N,tetka,մորաքույր
254,Ehemann::N,muž,մարդ
255,Ehemann::N,muž,ամուսին
256,Ehemann::N,manžel,մարդ
257,Ehemann::N,manžel,ամուսին
258,Ehefrau::N,žena,կին ամուսին
259,Ehefrau::N,manželka,կին ամուսին
260,Freude::N,radosť,ուրախություն
261,Gelächter::N,smiech,ծիծաղ
262,Glück::N,šťastie,երջանկություն
263,Kummer::N,žiaľ,վիշտ
264,Kummer::N,zármutok,վիշտ
265,Wunsch::N,prianie,ցանկություն
266,Lust::N,chuť,փափագ
267,Lust::N,chuť,իղձ
268,Geist::N,duch,ոգի
269,Gedanke::N,myšlienka,միտք
270,Gedächtnis::N,pamäť,հիշողություն
271,Verstand::N,rozum,խելք
272,Sinn::N,zmysel,իմաստ
273,Grund::N,dôvod,պատճառ
274,Grund::N,príčina,պատճառ
275,Wahrheit::N,pravda,ճշմարտություն
276,Gespräch::N,reč,զրույց
277,Gespräch::N,rozhovor,զրույց
278,Märchen::N,rozprávka,պայիկի պատմություն
279,Erzählung::N,poviedka,պատմվածք
280,Erzählung::N,poviedka,պատմություն
281,Nachricht::N,správa,հաղորդագրություն
282,Neuigkeit::N,novinka,լուր
283,Neuigkeit::N,novinka,նորություն
284,Name::N,meno,անուն
285,Rätsel::N,záhada,բարդ խնդիր
286,Rätsel::N,hádanka,բարդ խնդիր
287,Rede::N,reč,ճառ
288,Rede::N,reč,ելույթ
289,Sprache::N,reč,լեզու
290,Sprache::N,jazyk,լեզու
291,Stimme::N,hlas,ձայն
292,Wort::N,slovo,բառ
293,Zeichen::N,znak,նշան
294,Ruf::N,volanie,կոչ
295,Ruf::N,volanie,կանչ
296,Ruf::N,zavolanie,կոչ
297,Ruf::N,zavolanie,կանչ
298,Lärm::N,hluk,աղմուկ
299,Lärm::N,hurhaj,աղմուկ
300,Laut::N,zvuk,հնչյուն
301,Laut::N,zvuk,ձայն
302,Ton::N,tón,տոն
303,Ton::N,zvuk,տոն
304,Lied::N,pieseň,երգ
305,Ruhe::N,pokoj,անդորրություն
306,Leute::N,ľudia,մարդիկ
307,Volk::N,ľud,ազգ
308,Volk::N,národ,ազգ
309,Arbeit::N,práca,գործ
310,Arbeit::N,práca,աշխատանք
311,Arbeit::N,robota,գործ
312,Arbeit::N,robota,աշխատանք
313,Gast::N,hosť,հյուր
314,Geschenk::N,dar,նվեր
315,Spiel::N,hra,խաղ
316,Gesellschaft::N,spoločnosť,ընկերություն
317,Hilfe::N,pomoc,օգնությթուն
318,Freund::N,priateľ,ընկեր
319,Freund::N,priateľ,բարեկամ
320,Kamerad::N,kamarát,ուղեկից
321,Angelegenheit::N,vec,բան
322,Angelegenheit::N,vec,գործ
323,Angelegenheit::N,záležitosť,բան
324,Angelegenheit::N,záležitosť,գործ
325,Anzahl::N,počet,քանակ
326,Anzahl::N,počet,գումար
327,Anzahl::N,množstvo,քանակ
328,Anzahl::N,množstvo,գումար
329,Art::N,druh,տեսակ
330,Stück::N,kus,կտոր
331,Stück::N,kúsok,կտոր
332,Teil::N,časť,մաս
333,Hälfte::N,polka,կես
334,Hälfte::N,polovica,կես
335,Kreis::N,kruh,շիջանակ
336,Kreuz::N,kríž,խաչ
337,Linie::N,línia,գիծ
338,Strich::N,čiara,գիծ
339,Abstand::N,vzdialenosť,անջրպետ
340,Entfernung::N,vzdialenosť,հեռավորություն
341,Gegend::N,kraj,շրջան
342,Gegend::N,krajina,շրջան
343,Platz::N,miesto,տարածություն
344,Ort::N,miesto,տեղ
345,Ort::N,miesto,վայր
346,Seite::N,bok,կողմ
347,Seite::N,strana,կողմ
348,Mitte::N,stred,մեջտեղ
349,Gegenstand::N,predmet,առարկա
350,Sache::N,vec,բան
351,Rand::N,kraj,վերջք
352,Rand::N,okraj,վերջք
353,Kante::N,hrana,եզր
354,Ecke::N,roh,անկյուն
355,Spitze::N,hrot,ծայր
356,Spitze::N,špička,ծայր
357,Ende::N,koniec,ծայր
358,Loch::N,diera,անցք
359,Winkel::N,kút,անկյուն
360,Muster::N,vzor,օրինակ
361,Muster::N,vzorka,օրինակ
362,Größe::N,veľkosť,մեծություն
363,Länge::N,dĺžka,երկարություն
364,Höhe::N,výška,բարձրություն
365,Gewicht::N,váha,կշիռ
366,Menge::N,množstvo,քանակ
367,Haufen::N,hŕba,դեզ
368,Haufen::N,hŕba,կույտ
369,Reihe::N,rad,շարք
370,Reihe::N,rad,կարգ
371,Boot::N,čln,նավակ
372,Ruder::N,veslo,թի
373,Ruder::N,veslo,թիակ
374,Schlitten::N,sane,բալխիր
375,Ski::N,lyža,դահուկ
376,Lagerfeuer::N,táborák,բացօդեայ կրակ
377,Last::N,ťarcha,բեռ
378,Last::N,bremeno,բեռ
379,Gang::N,chôdza,զբոսանք
380,Schritt::N,krok,քայլ
381,Norden::N,sever,հյուսիս
382,Süden::N,juh,հարավ
383,Westen::N,západ,արեւմուտք
384,Osten::N,východ,արեւելք
385,Holz::N,drevo,փայտ
386,Brett::N,doska,տախտակ
387,Platte::N,doska,թիթեղ
388,Platte::N,platňa,թիթեղ
389,Stütze::N,opora,նեցուկ
390,Stange::N,tyč,ձող
391,Stock::N,palica,փայտ
392,Stab::N,palica,ցուպ
393,Stab::N,palica,գավազան
394,Rohr::N,rúra,խողովակ
395,Haus::N,dom,տուն
396,Heim::N,domov,տուն
397,Ofen::N,pec,վառարան
398,Ofen::N,kachle,վառարան
399,Fußboden::N,dlážka,հատակ
400,Fußboden::N,podlaha,հատակ
401,Tisch::N,stôl,սեղան
402,Stuhl::N,stolička,աթոռ
403,Wiege::N,kolíska,օրորոց
404,Bett::N,lôžko,անկողին
405,Bett::N,posteľ,անկողին
406,Regal::N,regál,դարակ
407,Regal::N,polica,դարակ
408,Kiste::N,debna,տուփ
409,Fenster::N,okno,պատուհան
410,Fenster::N,oblok,պատուհան
411,Tür::N,dvere,դուռ
412,Tor::N,vráta,դարպաս
413,Zaun::N,plot,ցանկապատ
414,Zaun::N,ohrada,ցանկապատ
415,Dach::N,krov,տանիք
416,Dach::N,krov,կտուր
417,Dach::N,strecha,տանիք
418,Dach::N,strecha,կտուր
419,Leiter::N,rebrík,սանդուղք
420,Leiter::N,rebrina,սանդուղք
421,Besen::N,metla,ավել
422,Spaten::N,rýľ,բահ
423,Schaufel::N,lopata,թի
424,Gabel::N,vidlička,պատառաքաղ
425,Löffel::N,lyžica,գդալ
426,Messer::N,nôž,դանակ
427,Nagel::N,klinec,մեխ
428,Netz::N,sieť,ցանց
429,Haken::N,hák,կարթ
430,Haken::N,háčik,կարթ
431,Griff::N,rukoväť,կոթ
432,Griff::N,rukoväť,բռնակ
433,Schloss::N,zámka,կողպեք
434,Bild::N,obraz,նկար
435,Bild::N,obraz,պատկեր
436,Figur::N,figúra,քանդակ
437,Figur::N,figúra,պատկեր
438,Puppe::N,bábka,տիկնիկ
439,Puppe::N,bábika,տիկնիկ
440,Beutel::N,vrece,տոպրակ
441,Beutel::N,vrecko,տոպրակ
442,Bündel::N,uzlík,կապոց
443,Bündel::N,zväzok,կապոց
444,Tasche::N,taška,պայուսակ
445,Tasche::N,kabelka,պայուսակ
446,Eimer::N,vedro,դույլ
447,Deckel::N,vrchnák,կափարիչ
448,Deckel::N,pokrývka,կափարիչ
449,Geschirr::N,nádoba,ամանեղեն
450,Sack::N,mech,պարկ
451,Sack::N,mech,տոպրակ
452,Sack::N,vrece,պարկ
453,Sack::N,vrece,տոպրակ
454,Tasse::N,šálka,թաս
455,Tasse::N,šálka,գավաթ
456,Topf::N,hrniec,անոթ
457,Kessel::N,kotol,կաթսա
458,Essen::N,jedlo,կերակուր
459,Nahrung::N,strava,ուտելիք
460,Nahrung::N,potrava,ուտելիք
461,Speise::N,jedlo,խորտիկ
462,Speise::N,jedlo,կերակուր
463,Fleisch::N,mäso,միս
464,Getreide::N,obilie,հացահատիկ
465,Brei::N,kaša,լանդակ
466,Brot::N,chlieb,հաց
467,Scheibe::N,kotúč,կտոր
468,Scheibe::N,kotúč,պատառ
469,Scheibe::N,krajec,կտոր
470,Scheibe::N,krajec,պատառ
471,Fett::N,tuk,ճարպ
472,Fett::N,masť,ճարպ
473,Butter::N,maslo,կարագ
474,Öl::N,olej,ձեթ
475,Salz::N,soľ,աղ
476,Suppe::N,polievka,սուպ
477,Suppe::N,polievka,ապուր
478,Honig::N,med,մեղր
479,Milch::N,mlieko,կաթ
480,Tee::N,čaj,թեյ
481,Leder::N,koža,կաշի
482,Wolle::N,vlna,բուրդ
483,Stoff::N,súkno,գործվածք
484,Nadel::N,ihla,ասեղ
485,Faden::N,niť,թել
486,Faden::N,vlákno,թել
487,Knopf::N,gombík,կոճակ
488,Knoten::N,uzol,հանգույց
489,Farbe::N,farba,ներկ
490,Kleidung::N,šaty,հագուստ
491,Kleidung::N,šatstvo,հագուստ
492,Hemd::N,košeľa,վերնաշապիկ
493,Kragen::N,golier,օձիք
494,Ärmel::N,rukáv,թեւք
495,Hose::N,nohavice,շալվար
496,Gürtel::N,pás,գոտի
497,Gürtel::N,opasok,գոտի
498,Mütze::N,čiapka,կեպի
499,Schuh::N,obuv,կոշիկ
500,Schuh::N,topánka,կոշիկ
501,Stiefel::N,čižma,երկարաճիթ կոշիկ
502,Ring::N,prsteň,զնգալ
503,Band::N,stuha,ժապավեն
504,Kamm::N,hrebeň,սանր
505,Spiegel::N,zrkadlo,հայելի
506,Riemen::N,remeň,փոկ
507,Schnur::N,šnúra,լար
508,Leine::N,vodidlo,փոկ
509,Decke::N,deka,վերմակ
510,Decke::N,prikrývka,վերմակ
511,Kissen::N,poduška,բարձ
512,Tuch::N,šatka,թաշկինակ
513,Handtuch::N,uterák,սրբիչ
514,Kraft::N,moc,ուժ
515,Stärke::N,sila,պնդություն
516,Stärke::N,sila,ամրություն
517,Gesundheit::N,zdravie,առողջություն
518,Krankheit::N,nemoc,ախտ
519,Krankheit::N,nemoc,հիվանդություն
520,Krankheit::N,choroba,ախտ
521,Krankheit::N,choroba,հիվանդություն
522,Schmerz::N,bolesť,ցավ
523,Schmerz::N,bolesť,տանջանք
524,Wunde::N,rana,վերք
525,Fieber::N,horúčka,տենդ
526,Arznei::N,liek,դեղ
527,Brücke::N,most,կամուրջ
528,Brunnen::N,studňa,հոր
529,Brunnen::N,studňa,ջրհոր
530,Weide::N,pastva,արոտավայր
531,Pfad::N,chodník,արահետ
532,Weg::N,cesta,ուղի
533,Straße::N,hradská,ճանապարհ
534,Dorf::N,dedina,գյուղ
535,Stadt::N,mesto,քաղաք
536,Brief::N,list,նամակ
537,Buch::N,kniha,գիրք
538,Buchstabe::N,litera,տառ
539,Buchstabe::N,litera,գիր
540,Buchstabe::N,písmeno,տառ
541,Buchstabe::N,písmeno,գիր
542,Zeitung::N,noviny,լրագիր
543,Leben::N,život,կյանք
544,Tod::N,smrť,մահ
545,Grab::N,hrob,գերեզման
546,Kirche::N,kostol,եկեղեցի
547,Sünde::N,hriech,մեղք
548,Gott::N,boh,աստված
549,Arbeiter::N,robotník,բանվոր
550,Arbeiter::N,robotník,աշխատող
551,Arbeiter::N,pracnovík,բանվոր
552,Arbeiter::N,pracnovík,աշխատող
553,Chef::N,šéf,տեր
554,Chef::N,riaditeľ,տեր
555,Meister::N,majster,վարպետ
556,Arzt::N,lekár,բժիշկ
557,Lehrer::N,učiteľ,ուսուցիչ
558,Geld::N,peniaze,փող
559,Geschäft::N,obchod,գործ
560,Geschäft::N,obchod,աշխատանք
561,Laden::N,obchod,կրպակ
562,Laden::N,obchod,խանութ
563,Preis::N,cena,գին
564,Ware::N,tovar,ապրանք
565,Nutzen::N,osoh,օգուտ
566,Nutzen::N,úžitok,օգուտ
567,Reichtum::N,bohatstvo,հարստություն
568,Welt::N,svet,աշխարհ
569,Land::N,územie,երկիր
570,Land::N,krajina,երկիր
571,Staat::N,štát,պետություն
572,König::N,kráľ,արքա
573,König::N,kráľ,թագավոր
574,Macht::N,moc,իշխանություն
575,Macht::N,mocnosť,իշխանություն
576,Grenze::N,hranica,սահման
577,Krieg::N,vojna,պատերազմ
578,Feind::N,nepriateľ,թշնամի
579,Gewalt::N,násilie,բռնություն
580,Gewalt::N,násilie,սաստկություն
581,Kampf::N,boj,մարտ
582,Bogen[Waffe]::N,luk,աղեղ
583,Pfeil::N,šíp,նետ
584,Pfeil::N,strela,նետ
585,Gewehr::N,puška,հրացան
586,Fehler::N,omyl,սխալ
587,Fehler::N,chyba,սխալ
588,Lüge::N,lož,սուտ
589,Schaden::N,ujma,վնաս
590,Schaden::N,škoda,վնաս
591,Unglück::N,nešťastie,դժբախտություն
592,Schuld::N,vina,պակասություն
593,Schuld::N,previnenie,պակասություն
594,Alter::N,vek,հասակ
595,Schluss::N,záver,վերջ
596,Schluss::N,záver,վախճան
597,Schluss::N,koniec,վերջ
598,Schluss::N,koniec,վախճան
599,Zeit::N,čas,ժամանակ
600,Tag::N,deň,օր
601,Morgen::N,ráno,առավոտ
602,Mittag::N,poludnie,կեսօր
603,Abend::N,večer,երեկո
604,Nacht::N,noc,գիշեր
605,Woche::N,týždeň,շաբաթ
606,Monat::N,mesiac,ամիս
607,Jahr::N,rok,տարի
608,Frühling::N,jar,գարուն
609,Sommer::N,leto,ամառ
610,Herbst::N,jeseň,աշուն
611,Winter::N,zima,ձմեռ
612,Januar::N,január,հունվար
613,Februar::N,február,փետրվար
614,März::N,marec,մարտ
615,April::N,apríl,ապրիլ
616,Mai::N,máj,մայիս
617,Juni::N,jún,հունիս
618,Juli::N,júl,հուլիս
619,August::N,august,օգոստոս
620,September::N,september,սեպտեմբեր
621,Oktober::N,október,հոկտեմբեր
622,November::N,november,նոյեմբեր
623,Dezember::N,december,դեկտեմբեր
624,Montag::N,pondelok,երկուշաբթի
625,Dienstag::N,utorok,երեքշաբթի
626,Mittwoch::N,streda,չորեքշաբթի
627,Donnerstag::N,štvrtok,հինգշաբթի
628,Freitag::N,piatok,ուրբաթ
629,Samstag::N,sobota,շաբաթ
630,Sonntag::N,nedeľa,կիրակի
631,groß::A,veľký,մեծ
632,groß::A,veľký,խոշոր
633,klein::A,malý,պստիկ
634,klein::A,malý,փոքրիկ
635,lang::A,dlhý,երկար
636,kurz::A,krátky,կարճ
637,breit::A,široký,լայն
638,schmal::A,úzky,նեղ
639,dicht::A,hustý,խիտ
640,dick[Gegenstand]::A,tlstý,հաստ
641,dünn::A,tenký,բարակ
642,fein::A,jemný,նուրբ
643,fest::A,pevný,ամուր
644,fest::A,pevný,պինդ
645,flach::A,rovný,տափակ
646,flach::A,plochý,տափակ
647,glatt::A,hladký,հարթ
648,hart::A,tvrdý,կարծր
649,weich::A,mäkký,մեղմ
650,weich::A,mäkký,փափուկ
651,rund::A,guľatý,կլոր
652,rund::A,okrúhly,կլոր
653,spitz::A,končitý,սրածայր
654,scharf::A,ostrý,սուր
655,stumpf::A,tupý,գուլ
656,schwer::A,ťažký,ծանր
657,schön::A,pekný,սիրուն
658,schön::A,pekný,գեղեցիկ
659,schön::A,krásny,սիրուն
660,schön::A,krásny,գեղեցիկ
661,heiß::A,horúci,թեժ
662,warm::A,teplý,տաք
663,warm::A,teplý,ջերմ
664,kalt::A,studený,ցուրտ
665,kühl::A,chladný,զով
666,frisch::A,svieži,թարմ
667,feucht::A,vlhký,ղոնավ
668,feucht::A,zvlhnutý,ղոնավ
669,nass::A,mokrý,թաց
670,trocken::A,suchý,ցամաք
671,voll::A,plný,լի
672,voll::A,plný,լիքը
673,leer::A,prázdny,դատարկ
674,offen::A,otvorený,բաց
675,geschlossen::A,zavretý,գոց
676,sauber::A,čistý,մաքուր
677,schmutzig::A,špinavý,կեղտոտ
678,roh::A,surový,հում
679,reif::A,zrelý,հասած
680,reif::A,zrelý,հասուն
681,lecker::A,chutný,համեղ
682,süß::A,sladký,անուշ
683,bitter::A,horký,կծու
684,sauer::A,kyslý,թթու
685,sauer::A,kyslý,թթված
686,hell::A,jasný,պայծառ
687,hell::A,jasný,խելամիտ
688,hell::A,svetlý,պայծառ
689,hell::A,svetlý,խելամիտ
690,dunkel::A,temný,մութ
691,schwarz::A,čierny,սեւ
692,weiß::A,biely,սպիտակ
693,rot::A,červený,կարմիր
694,gelb::A,žltý,դեղին
695,blau::A,modrý,կապույտ
696,blau::A,belasý,կապույտ
697,grün::A,zelený,կանաչ
698,grau::A,šedý,գորշ
699,bunt::A,pestrý,գոյնզգոյն
700,billig::A,lacný,էժան
701,teuer::A,drahý,թանկ
702,wertvoll::A,cenný,թանկարժեք
703,blind::A,slepý,կույր
704,taub::A,hluchý,խուլ
705,kräftig::A,silný,հզոր
706,stark::A,silný,ուժեղ
707,schwach::A,slabý,տկար
708,schwach::A,slabý,թույլ
709,schwach::A,bezvládny,տկար
710,schwach::A,bezvládny,թույլ
711,fett::A,tučný,գեր
712,schlank::A,štíhly,նիհար
713,hübsch::A,šumný,գրավիչ
714,hübsch::A,šumný,սիրունիկ
715,hübsch::A,švárny,գրավիչ
716,hübsch::A,švárny,սիրունիկ
717,böse::A,zlý,չար
718,dumm::A,hlúpy,հիմար
719,faul::A,lenivý,ծույլ
720,fleißig::A,snaživý,ջանասեր
721,fleißig::A,snaživý,փութաջան
722,fleißig::A,usilovný,ջանասեր
723,fleißig::A,usilovný,փութաջան
724,geizig::A,skupý,ագահ
725,geizig::A,skupý,կծծի
726,geizig::A,lakomý,ագահ
727,geizig::A,lakomý,կծծի
728,klug::A,múdry,խելոք
729,klug::A,múdry,ընդունակ
730,klug::A,bystrý,խելոք
731,klug::A,bystrý,ընդունակ
732,geschickt::A,zručný,ճարտար
733,geschickt::A,šikovný,ճարտար
734,lieb::A,milý,սիրելի
735,lustig::A,veselý,զվարթ
736,sanft::A,nežný,հեզ
737,hungrig::A,lačný,քաղցած
738,hungrig::A,hladný,քաղցած
739,krank::A,chorý,հիվանդ
740,krank::A,nemocný,հիվանդ
741,nackt::A,nahý,մերկ
742,traurig::A,smutný,տխուր
743,lebendig::A,živý,կենդանի
744,gut::A,dobrý,լավ
745,schlecht::A,zlý,վատ
746,richtig::A,správny,ձիշտ
747,schlimm::A,zlý,լղրճուկ
748,schlimm::A,nepríjemný,լղրճուկ
749,wahr::A,pravý,ճիշտ
750,wahr::A,pravý,իրական
751,wahr::A,pravdivý,ճիշտ
752,wahr::A,pravdivý,իրական
753,alt::A,starý,հին
754,neu::A,nový,նոր
755,ehemalig::A,bývalý,նախկին
756,alt[Lebewesen]::A,starý,ծեր
757,alt[Lebewesen]::A,starý,պառավ
758,jung::A,mladý,մատաղ
