,Concept_ID,cv,sk
732,blau::A,кӑвак,belasý
733,grün::A,симӗс,zelený
734,grün::A,пиҫмен,zelený
735,grün::A,ӑс пухман,zelený
736,grau::A,кӑвак,šedý
737,bunt::A,чӑпар,pestrý
738,billig::A,йӳнӗ,lacný
739,teuer::A,хаклӑ,drahý
740,wertvoll::A,паха,cenný
741,blind::A,суккӑр,slepý
742,taub::A,хӑлхасӑр,hluchý
743,kräftig::A,хӑватлӑ,silný
744,stark::A,вирлӗ,silný
745,schwach::A,халсӑр,slabý
746,schwach::A,халсӑр,bezvládny
747,fett::A,самӑр,tučný
748,fett::A,мӑнтӑр,tučný
749,schlank::A,йӑрӑс,štíhly
750,schlank::A,яштака,štíhly
751,hübsch::A,хитре,šumný
752,hübsch::A,хитре,švárny
753,böse::A,усал,zlý
754,dumm::A,ухмах,hlúpy
755,faul::A,наян,lenivý
756,faul::A,юлхав,lenivý
757,faul::A,ӳркенчӗк,lenivý
758,fleißig::A,хастар,snaživý
759,fleißig::A,хастар,usilovný
760,geizig::A,хытӑ,skupý
761,geizig::A,хытӑ,lakomý
762,klug::A,ӑслӑ,múdry
763,klug::A,ӑслӑ,bystrý
764,geschickt::A,ӑста,zručný
765,geschickt::A,ӑста,šikovný
766,lieb::A,савнӑ,milý
767,lustig::A,хаваслӑ,veselý
768,sanft::A,ачаш,nežný
769,hungrig::A,выҫӑ,lačný
770,hungrig::A,выҫӑ,hladný
771,krank::A,чирлӗ,chorý
772,krank::A,чирлӗ,nemocný
773,nackt::A,ҫара,nahý
774,traurig::A,салхуллӑ,smutný
775,lebendig::A,чӗрӗ,živý
776,gut::A,аван,dobrý
777,gut::A,лайӑх,dobrý
778,schlecht::A,япӑх,zlý
779,schlecht::A,начар,zlý
780,richtig::A,тӗрӗс,správny
781,schlimm::A,йӗрӗнчӗк,zlý
782,schlimm::A,йӗрӗнчӗк,nepríjemný
783,wahr::A,чӑн,pravý
784,wahr::A,чӑн,pravdivý
785,alt::A,кивӗ,starý
786,neu::A,ҫӗнӗ,nový
787,ehemalig::A,пулнӑ,bývalý
788,alt[Lebewesen]::A,ватӑ,starý
789,jung::A,яш,mladý
790,jung::A,ҫамрӑк,mladý
791,arm::A,чухӑн,chudobný
792,reich::A,пуян,bohatý
793,bekannt::A,пӗлӗш,známy
794,berühmt::A,чаплӑ,slávny
795,berühmt::A,чаплӑ,povestný
796,fremd::A,ют,cudzí
797,verschieden::A,расна,rôzny
798,verschieden::A,расна,rozličný
799,nah::A,ҫывӑх,blízky
800,nah::A,ҫывӑхри,blízky
801,fern::A,инҫе,ďaleký
802,fern::A,аякри,ďaleký
803,linker::A,сулахай,ľavý
804,rechter::A,сылтӑм,pravý
805,anderer::A,урӑх,iný
806,anderer::A,урӑх,druhý
807,erster::A,пӗрремӗш,prvý
808,zweiter::A,иккӗмӗш,druhý
809,dritter::A,виҫҫӗмӗш,tretí
810,letzter::A,юлашки,ostatný
811,letzter::A,юлашки,posledný
812,allein::ADV,пӗччен,sám
813,auf einmal::ADV,кӗмӗрккен,zároveň
814,zusammen::ADV,пӗрле,spolu
815,zusammen::ADV,пӗрле,spoločne
816,lange::ADV,вӑрах,dlho
817,plötzlich::ADV,сасартӑк,náhle
818,sofort::ADV,тӳрех,hneď
819,sofort::ADV,тӳрех,ihneď
820,später::ADV,кайран,neskoršie
821,jetzt::ADV,халь,teraz
822,jetzt::ADV,халӗ,teraz
823,heute::ADV,паян,dnes
824,morgen::ADV,ыран,zajtra
825,bald::ADV,халех,skoro
826,bald::ADV,кӗҫех,skoro
827,dann::ADV,унтан,nato
828,dann::ADV,унтан,potom
829,gestern::ADV,ӗнер,včera
830,einst::ADV,пӗррехинче,kedysi
831,einst::ADV,пӗррехинче,niekedy
832,damals::ADV,ун чухне,vtedy
833,damals::ADV,апла пулсан,vtedy
834,danach::ADV,унтан,potom
835,danach::ADV,унтан,podľa toho
836,vorher::ADV,малтан,napred
837,vorher::ADV,малтан,predtým
838,zuerst::ADV,пирвай,najprv
839,einmal::ADV,пӗррехинче,raz
840,einmal::ADV,пӗррехинче,jedenkrát
841,manchmal::ADV,хӑш чухне,občas
842,manchmal::ADV,хӑш чухне,niekedy
843,oft::ADV,тӑтӑш,často
844,immer::ADV,ялан,vždy
845,immer::ADV,ялан,ustavične
846,niemals::ADV,нихӑҫан та,nikdy
847,hier::ADV,кунта,tu
848,hierhin::ADV,кунта,sem
849,hierhin::ADV,кунта,tade
850,von hier::ADV,кунтан,odtiaľto
851,dort::ADV,унта,tam
852,dort::ADV,ҫавӑнта,tam
853,dorthin::ADV,унта,ta
854,dorthin::ADV,унта,tam
855,dorthin::ADV,ҫавӑнта,ta
856,dorthin::ADV,ҫавӑнта,tam
857,geradeaus::ADV,тикӗс,rovno
858,geradeaus::ADV,тикӗс,priamo
859,vorwärts::ADV,малалла,napred
860,rückwärts::ADV,хыҫала,nazad
861,zurück::ADV,каялла,späť
862,zurück::ADV,каялла,naspäť
863,unten::ADV,аялта,dolu
864,unten::ADV,аялта,naspodku
865,hinab::ADV,аялта,dolu
866,oben::ADV,ҫӳлте,hore
867,oben::ADV,ҫӳлте,navrchu
868,hinauf::ADV,ҫӳле,hore
869,hinauf::ADV,ҫӳле,navrch
870,überall::ADV,таҫта та,všade
871,überall::ADV,пур ҫӗрте те,všade
872,überall::ADV,кирек ӑҫта та,všade
873,nicht::ADV,мар,nie
874,ein wenig::ADV,пӑртак,trocha
875,kaum::ADV,аран,ledva
876,sehr::ADV,питӗ,veľmi
877,so::ADV,апла,tak
878,so::ADV,апла,takto
879,noch::ADV,татах,ešte
880,nur::ADV,ҫех,len
881,schon::ADV,ӗнтӗ,už
882,wieder::ADV,каллех,zasa
883,vergebens::ADV,харам,márne
884,vergebens::ADV,харам,nadarmo
885,vor::PRP,умӗнче,pred
886,hinter::PRP,кайра,za
887,unter::PRP,айне,pod
888,unter::PRP,айӗпе,pod
889,unter::PRP,айӗнче,pod
890,unter::PRP,ҫитеспе,pod
891,durch::PRP,витӗр,cez
892,neben::PRP,патӗнче,pri
893,neben::PRP,патӗнче,vedľa
894,zwischen::PRP,хушшинче,medzi
895,wegen::PRP,пула,pre
896,wegen::PRP,пула,kvôli
897,wegen::PRP,пирки,pre
898,wegen::PRP,пирки,kvôli
899,dies::PRN,ку,to
900,dies::PRN,ку,táto
901,dies::PRN,ҫак,to
902,dies::PRN,ҫак,táto
903,das::PRN,ҫав,to
904,alles::PRN,пурте,všetko
905,alles::PRN,йӑлт,všetko
906,ich::PRN,эп,ja
907,du::PRN,эс,ty
908,er::PRN,вӑл,on
909,wir::PRN,эпир,my
910,ihr::PRN,эсир,vy
911,sie::PRN,вӗсем,oni
912,was::FPRN,мӗн,čo
913,was::FPRN,мӗскер,čo
914,was::FPRN,мӗн те пулин,čo
915,wer::FPRN,кам,kto
916,wo::FADV,ӑҫта,kde
917,wohin::FADV,ӑҫта,kam
918,wie::FADV,епле,ako
919,wie::FADV,мӗнле,ako
920,warum::FADV,ма,prečo
921,warum::FADV,мӗншӗн,prečo
922,wieviel::FNUM,миҫе,koľko
923,eins::NUM,пӗр,jeden
924,eins::NUM,пӗрре,jeden
925,zwei::NUM,ик,dva
926,zwei::NUM,икӗ,dva
927,zwei::NUM,иккӗ,dva
928,drei::NUM,виҫ,tri
929,drei::NUM,виҫӗ,tri
930,drei::NUM,виҫҫӗ,tri
931,vier::NUM,тӑват,štyri
932,fünf::NUM,пилӗк,päť
933,fünf::NUM,пиллӗк,päť
934,sechs::NUM,улт,šesť
935,sechs::NUM,ултӑ,šesť
936,sechs::NUM,улттӑ,šesť
937,sieben::NUM,ҫич,sedem
938,sieben::NUM,ҫичӗ,sedem
939,sieben::NUM,ҫиччӗ,sedem
940,acht::NUM,сакӑр,osem
941,acht::NUM,саккӑр,osem
942,neun::NUM,тӑхӑр,deväť
943,neun::NUM,тӑххӑр,deväť
944,zehn::NUM,вунӑ,desať
945,zehn::NUM,вуннӑ,desať
946,elf::NUM,вун пӗр,jedenásť
947,zwölf::NUM,вун ик,dvanásť
948,zwölf::NUM,вун икӗ,dvanásť
949,zwölf::NUM,вун иккӗ,dvanásť
950,zwanzig::NUM,ҫирӗм,dvadsať
951,dreißig::NUM,вӑтӑр,tridsať
952,vierzig::NUM,хӗрӗх,štyridsať
953,fünfzig::NUM,аллӑ,päťdesiat
954,sechzig::NUM,утмӑл,šesťdesiat
955,siebzig::NUM,ҫитмӗл,sedemdesiat
956,achtzig::NUM,сакӑр вунӑ,osemdesiat
957,achtzig::NUM,сакӑр вуннӑ,osemdesiat
958,neunzig::NUM,тӑхӑр вун,deväťdesiat
959,neunzig::NUM,тӑхӑр вунӑ,deväťdesiat
960,neunzig::NUM,тӑхӑр вуннӑ,deväťdesiat
961,hundert::NUM,ҫӗр,sto
962,tausend::NUM,пин,tisíc
963,und::CNJ,та,i
964,oder::CNJ,е,alebo
965,stehen::V,тӑр,stáť
966,sitzen::V,лар,sedieť
967,liegen::V,вырт,ležať
968,hängen::V,усӑнса тӑр,visieť
969,hängen::V,ҫакӑнса тӑр,visieť
970,werden::V,пул,stať sa
971,passieren::V,пул,stať sa
972,beginnen::V,пуҫлан,začať sa
973,enden::V,пӗт,končiť sa
974,enden::V,вӗҫлен,končiť sa
975,wechseln::V,улшӑн,meniť sa
976,aufgehen[Sonne]::V,тух,vychádzať
977,untergehen[Sonne]::V,анса лар,zapadnúť
978,scheinen[Sonne]::V,пӑх,svietiť
979,donnern::V,кӗмсӗртет,hrmieť
980,donnern::V,авӑт,hrmieť
981,wehen::V,варкӑш,viať
982,strömen::V,тӑкӑн,prúdiť
983,fließen::V,юх,tiecť
984,sich drehen::V,ҫаврӑн,točiť sa
985,sich drehen::V,ҫаврӑн,krútiť sa
986,schwanken::V,чӳхен,kolísať
987,schwanken::V,чӳхен,klátiť sa
988,schwingen::V,суллан,kývať sa
989,schwingen::V,суллан,chvieť sa
990,fallen::V,кип,padať
991,fallen::V,тӳр кип,padať
992,fallen::V,татӑлса ан,padať
993,brennen::V,ҫун,páliť
994,brennen::V,ҫун,horieť
995,rauchen::V,мӑкӑрлан,dymiť sa
996,rauchen::V,тӗтӗм кӑлар,dymiť sa
997,regnen::V,ҫумӑр ҫӑвать,pršať
998,gefrieren::V,шӑн,zamrznút
999,tauen::V,ирӗл,taviť sa
1000,schmelzen::V,ирӗл,taviť sa
1001,trocknen::V,тип,schnúť
1002,sieden::V,вӗре,vrieť
1003,faulen::V,ҫӗр,hniť
1004,verfaulen::V,ҫӗр,zhniť
1005,reißen::V,ҫурӑл,pretrhnúť sa
1006,versinken::V,пут,zapadnúť
1007,versinken::V,пут,potopiť sa
1008,vergehen::V,ирт,plynúť
1009,erscheinen::V,курӑн,objaviť sa
1010,erscheinen::V,курӑнса кай,objaviť sa
1011,verschwinden::V,ҫухал,zmiznúť
1012,sinken::V,чак,klesať
1013,abnehmen::V,чак,ubúdať
1014,zunehmen::V,пысӑклан,pribúdať
1015,steigen::V,ҫӗклен,stúpať
1016,wachsen::V,ӳс,rásť
1017,glänzen::V,ҫиҫ,jagať sa
1018,glänzen::V,ҫиҫ,lesknúť sa
1019,funkeln::V,ялкӑш,iskriť sa
1020,funkeln::V,йӑлтӑртат,iskriť sa
1021,lärmen::V,шавла,lomoziť
1022,läuten::V,шӑнкӑравла,cengať
1023,klingeln::V,шӑнкӑравла,zvoniť
1024,klirren::V,калтлат,rinčať
1025,klirren::V,шӑнкӑлтат,rinčať
1026,brausen::V,ахӑр,hučať
1027,rauschen::V,вашӑлтат,šumieť
1028,rauschen::V,чашӑлтат,šumieť
1029,klingen::V,янӑра,znieť
1030,klingen::V,янӑра,zvoniť
1031,bellen::V,вӗр,štekať
1032,bellen::V,вӗр,brechať
1033,heulen::V,ула,vyť
1034,blasen::V,вӗр,duť
1035,blasen::V,вӗр,fúkať
1036,pfeifen::V,шӑхӑр,pískať
1037,pfeifen::V,шӑхӑр,hvízdať
1038,schreien::V,кӑшкӑр,kričať
1039,stöhnen::V,йынӑш,stenať
1040,zittern::V,чӗтре,triasť sa
1041,leben::V,пурӑн,žiť
1042,geboren werden::V,ҫурал,narodiť sa
1043,atmen::V,сывла,dýchať
1044,trinken::V,ӗҫ,piť
1045,essen::V,ҫи,jesť
1046,schlucken::V,ҫӑт,zhltnuť
1047,müde werden::V,ӗшен,unaviť sa
1048,einschlafen::V,ыйха пут,usnúť
1049,einschlafen::V,ыйха пут,zaspať
1050,einschlafen::V,ҫывӑрса кай,usnúť
1051,einschlafen::V,ҫывӑрса кай,zaspať
1052,schlafen::V,ҫывӑр,spať
1053,aufwachen::V,вӑран,zobudiť sa
1054,aufstehen::V,тӑр,vstať
1055,sich erholen::V,кан,zotavovať sa
1056,sich erholen::V,кан,oddýchovať si
1057,krank werden::V,чирле,ochorieť
1058,krank sein::V,чирле,chorieť
1059,krank sein::V,чирле,byť chorý
1060,schmerzen::V,сур,bolieť
1061,schmerzen::V,ырат,bolieť
1062,husten::V,ӳсӗр,kašľať
1063,genesen::V,сывал,uzdraviť sa
1064,genesen::V,тӳрлен,uzdraviť sa
1065,sterben::V,вил,umrieť
1066,sterben::V,вил,zomrieť
1067,umkommen::V,вил,zahynúť
1068,sich bewegen::V,куҫ,pohybovať sa
1069,sich rühren::V,хускал,hnúť sa
1070,sich erheben::V,тӑр,zdvihnúť sa
1071,sich setzen::V,лар,sadnúť si
1072,hinfallen::V,ӳк,spadnúť
1073,laufen::V,ут,bežať
1074,schreiten::V,ут,kráčať
1075,spazierengehen::V,уҫӑлса ҫӳре,prechádzať sa
1076,spazierengehen::V,уткаласа ҫӳре,prechádzať sa
1077,eilen::V,васка,súriť
1078,eilen::V,хыпалан,súriť
1079,sich beeilen::V,васка,ponáhľať sa
1080,sich beeilen::V,хыпалан,ponáhľať sa
1081,sausen::V,ыткӑн,hučať
1082,sausen::V,вӗҫтер,hučať
1083,rennen::V,чуп,bežať
1084,springen::V,сик,skákať
1085,klettern::V,улӑх,liezť
1086,schaukeln::V,йӳрӗн,húpať
1087,schaukeln::V,йӳрӗн,hojdať
1088,kriechen::V,шу,liezť
1089,kriechen::V,шу,plaziť sa
1090,kriechen::V,упален,liezť
1091,kriechen::V,упален,plaziť sa
1092,schwimmen::V,иш,plávať
1093,tauchen::V,чӑм,ponoriť sa
1094,rudern::V,авӑс,veslovať
1095,fahren::V,пыр,ísť
1096,fahren::V,пыр,jazdiť
1097,fliegen::V,вӗҫ,letieť
1098,gehen::V,кай,ísť
1099,weggehen::V,кай,odísť
1100,weggehen::V,кай,odchádzať
1101,abfahren::V,тапран,odcestovať
1102,anhalten::V,чарӑн,zadržať sa
1103,anhalten::V,чарӑн,zastaviť sa
1104,hineingehen::V,кӗр,vchádzať
1105,eintreten::V,кӗр,vojsť
1106,eintreten::V,кӗр,vstúpiť
1107,kommen::V,кил,prísť
1108,ankommen::V,ҫит,prísť
1109,ankommen::V,ҫит,doraziť
1110,zurückkommen::V,таврӑн,vrátiť sa
1111,zurückkommen::V,каялла кил,vrátiť sa
1112,bleiben::V,юл,ostať
1113,bleiben::V,юл,zostať
1114,warten::V,кӗт,čakať
1115,erwarten::V,кӗт,očakávať
1116,suchen::V,шыра,hľadať
1117,finden::V,туп,nájsť
1118,versuchen::V,пикен,skúsiť
1119,versuchen::V,пикен,pokúsiť sa
1120,vorbereiten::V,хатӗрле,pripraviť
1121,lieben::V,юрат,ľúbiť
1122,lieben::V,юрат,milovať
1123,mögen::V,кӑмӑлла,mať rád
1124,mögen::V,килӗштер,mať rád
1125,lachen::V,кул,smiať sa
1126,lachen::V,ахӑлтат,smiať sa
1127,rühren::V,ҫулӑх,dojať
1128,weinen::V,йӗр,plakať
1129,weinen::V,макӑр,plakať
1130,schimpfen::V,вӑрҫ,nadávať
1131,schimpfen::V,ятлаҫ,nadávať
1132,sich ärgern::V,ҫиллен,hnevať sa
1133,sich ärgern::V,ҫиллен,zlostiť sa
1134,sich fürchten::V,шиклен,báť sa
1135,fürchten::V,хӑра,báť sa
1136,fliehen::V,тар,utekať
1137,flüchten::V,чупса тар,utiecť
1138,sehen::V,кур,vidieť
1139,anschauen::V,пӑхса ил,pozrieť sa na
1140,ansehen::V,пӑх,pozrieť
1141,hören::V,илт,počúvať
1142,zuhören::V,итле,počúvať
1143,zuhören::V,тӑнла,počúvať
1144,probieren::V,астив,ochutnať
1145,riechen::V,шӑршла,ňuchať
1146,fühlen::V,туй,cítiť
1147,fühlen::V,туй,pociťovať
1148,fühlen::V,сис,cítiť
1149,fühlen::V,сис,pociťovať
1150,scheinen::V,туйӑн,zdať sa
1151,zu sehen sein::V,курӑн,byť vidieť
1152,vernehmen::V,пӑл,počuť
1153,frieren::V,йӳтен,mrznúť
1154,frieren::V,йӳтен,oziabať
1155,tun::V,ту,robiť
1156,können::V,пултар,môcť
1157,wollen::V,те,chcieť
1158,anfangen::V,пуҫла,začať
1159,beenden::V,пӗтер,skončiť
1160,aufhören::V,пӑрах,prestať
1161,gelingen::V,ӑн,podariť sa
1162,geraten::V,пул,dariť sa
1163,öffnen::V,уҫ,otvoriť
1164,schließen::V,хуп,zavrieť
1165,stellen::V,ларт,postaviť
1166,stellen::V,тӑрат,postaviť
1167,setzen::V,ларт,posadiť
1168,legen::V,хур,klásť
1169,legen::V,хур,položiť
1170,berühren::V,перӗн,dotykať sa
1171,verbinden::V,сып,spojiť
1172,bedecken::V,вит,pokryť
1173,aufhängen::V,ҫак,zavesiť
1174,anzünden::V,ҫут,zapáliť
1175,aufheben::V,ҫӗкле,zdvihnúť
1176,zurücklassen::V,манса хӑвар,zanechať
1177,verlieren::V,ҫӗтер,stratiť
1178,fallen lassen::V,ӳкер,pustiť
1179,machen::V,ту,robiť
1180,herstellen::V,ӑстала,vyrobiť
1181,bauen::V,ту,stavať
1182,bauen::V,ту,budovať
1183,reparieren::V,юса,opraviť
1184,verbessern::V,лайӑхлат,zlepšiť
1185,ändern::V,улӑштар,zmeniť
1186,ändern::V,улӑштар,preinačiť
1187,graben::V,чав,ryť
1188,graben::V,чав,kopať
1189,graben::V,чакала,ryť
1190,graben::V,чакала,kopať
1191,beugen::V,кукӑрт,ohnúť
1192,biegen::V,ав,ohnúť
1193,biegen::V,кукӑрт,ohnúť
1194,drehen::V,ҫавӑр,točiť
1195,drehen::V,ҫавӑр,krútiť
1196,wenden::V,ӳпӗнтер,obrátiť
1197,wenden::V,ӳпӗнтер,prevrátiť
1198,umdrehen::V,ҫавӑр,otočiť
1199,umdrehen::V,ҫавӑр,obrátiť
1200,heben::V,хӑпарт,dvíhať
1201,heben::V,хӑпарт,povzniesť
1202,hochheben::V,йӑт,zdvihnúť
1203,ergreifen::V,тыт,uchopiť sa
1204,halten::V,тыт,držať
1205,drücken::V,пус,tisnúť
1206,schieben::V,тӗк,posunovať
1207,schieben::V,тӗрт,posunovať
1208,kratzen::V,хыр,škrabať
1209,lecken::V,ҫула,lízať
1210,beißen::V,ҫырт,kúsať
1211,beißen::V,хып,kúsať
1212,abreißen::V,тат,odtrhnúť
1213,abschneiden::V,кас,odrezať
1214,abschneiden::V,кас,odkrojiť
1215,binden::V,ҫых,zaviazať
1216,binden::V,ҫых,priviazať
1217,stecken::V,чик,strčiť
1218,brechen::V,хуҫ,zlomiť
1219,klopfen::V,такка,tĺcť
1220,klopfen::V,такка,klopať
1221,hauen::V,шакка,nabiť
1222,kleben::V,ҫыпӑҫтар,lepiť
1223,kleben::V,ҫыпӑҫтар,nalepiť
1224,reiben::V,сӑтӑр,trieť
1225,streichen::V,сӗр,namazať
1226,schleifen::V,хӑйра,ostríť
1227,schneiden::V,кас,rezať
1228,schneiden::V,кас,strihať
1229,rütteln::V,лӑка,triasť
1230,rütteln::V,лӑка,lomcovať
1231,rütteln::V,силлентер,triasť
1232,rütteln::V,силлентер,lomcovať
1233,schütteln::V,лӑка,triasť
1234,schütteln::V,лӑка,potriasť
1235,schütteln::V,силлентер,triasť
1236,schütteln::V,силлентер,potriasť
1237,schwenken::V,сулла,mávať
1238,schütten::V,тултар,sypať
1239,füllen::V,тултар,plniť
1240,einwickeln::V,чӗрке,zabaliť
1241,tragen::V,ҫӗкле,niesť
1242,schleppen::V,сӗтӗр,vliecť
1243,ziehen::V,тӑс,ťahať
1244,aufbewahren::V,усра,uložiť
1245,aufbewahren::V,усра,uschovať
1246,werfen::V,пӑрах,hodiť
1247,werfen::V,пӑрах,vrhnúť
1248,fangen::V,тыт,chytať
1249,packen::V,тыт,baliť
1250,packen::V,тыт,chytiť
1251,verstecken::V,пытарса хур,skryť
1252,verstecken::V,пытарса хур,schovať
1253,teilen::V,уйӑр,podeliť
1254,teilen::V,уйӑр,rozdeliť
1255,teilen::V,пайла,podeliť
1256,teilen::V,пайла,rozdeliť
1257,schicken::V,яр,posielať
1258,bringen::V,кӳр,priniesť
1259,hinzufügen::V,хуш,pripojiť
1260,bekommen::V,ил,dostať
1261,bekommen::V,туян,dostať
1262,erhalten::V,ил,prijať
1263,erhalten::V,туян,prijať
1264,nehmen::V,ил,vziať
1265,wählen::V,суйла,voliť
1266,auswählen::V,суйла,vybrať
1267,auswählen::V,суйла,vyvoliť
1268,bewahren::V,упра,zachovať
1269,behindern::V,кансӗрле,zavadzať
1270,behindern::V,кансӗрле,byť v ceste
1271,behindern::V,чӑрмантар,zavadzať
1272,behindern::V,чӑрмантар,byť v ceste
1273,verderben::V,пӑс,skaziť
1274,beschädigen::V,пӑс,ublížiť
1275,beschädigen::V,пӑс,poškodiť
1276,zerbrechen::V,ват,rozbiť
1277,zerbrechen::V,ват,prelomiť
1278,zerbrechen::V,ҫӗмӗр,rozbiť
1279,zerbrechen::V,ҫӗмӗр,prelomiť
1280,zerreißen::V,ҫур,pretrhnúť
1281,zerstören::V,иш,zničiť
1282,verbrennen::V,ҫунтар,spáliť
1283,geben::V,пар,dať
1284,reichen::V,пар,podať
1285,schenken::V,парнеле,darovať
1286,versprechen::V,тума пул,sľúbiť
1287,versprechen::V,сӑмах пар,sľúbiť
1288,wünschen::V,сун,želať
1289,loben::V,ырла,chváliť
1290,küssen::V,чуп ту,bozkať
1291,wiegen::V,сиктер,kolísať
1292,wiegen::V,силле,kolísať
1293,zudecken::V,вит,prikryť
1294,wecken::V,вӑрат,zobudiť
1295,zeigen::V,кӑтарт,ukázať
1296,führen::V,илсе пыр,viesť
1297,führen::V,ҫавӑтса пыр,viesť
1298,lehren::V,вёрент,učiť
1299,unterrichten::V,вёрент,vyučovať
1300,aufziehen::V,вӗрент,vychovať
1301,leiten::V,тытса пыр,viesť
1302,antreiben::V,васкат,popudiť
1303,lassen::V,пусахла,dať
1304,lassen::V,хуш,dať
1305,einladen::V,чӗн,pozvať
1306,einladen::V,чӗн,povolať
1307,vereinigen::V,пӗрлештер,spojiť
1308,vereinigen::V,пӗрлештер,zjednotiť
1309,besuchen::V,ҫит,navštíviť
1310,besuchen::V,кӗрсе кур,navštíviť
1311,treffen::V,тӗл пул,stretnúť
1312,sich versammeln::V,пуҫтарӑн,zhromaždiť sa
1313,spielen::V,выля,hrať
1314,singen::V,юрла,spievať
1315,tanzen::V,ташла,tancovať
1316,sich trennen::V,уйрӑл,rozísť sa
1317,verlassen::V,хӑвар,opustiť
1318,retten::V,ҫӑл,zachrániť
1319,bewachen::V,хуралла,strážiť
1320,schützen::V,сыхла,chrániť
1321,verteidigen::V,хӳтӗле,brániť
1322,sich schlagen::V,ҫапӑҫ,biť sa
1323,schießen::V,пер,streliť
1324,schießen::V,пер,strieľať
1325,siegen::V,ҫӗн,zvíťaziť
1326,siegen::V,ҫӗнтер,zvíťaziť
1327,ärgern::V,тарӑхтар,hnevať
1328,ärgern::V,тарӑхтар,zlostiť
1329,ärgern::V,ҫиллентер,hnevať
1330,ärgern::V,ҫиллентер,zlostiť
1331,schlagen::V,ҫап,biť
1332,schlagen::V,ҫап,udrieť
1333,treten::V,тап,kopnúť
1334,stechen::V,чик,bodnúť
1335,stechen::V,чик,pichnúť
1336,stoßen::V,чыш,udrieť
1337,stehlen::V,вӑрла,kradnúť
1338,stören::V,кансӗрле,vyrušiť
1339,belästigen::V,аптӑрат,obťažovať
1340,belästigen::V,хупла,obťažovať
1341,verbergen::V,пытар,skryť
1342,täuschen::V,суй,sklamať
1343,betrügen::V,ултала,klamať
1344,betrügen::V,ултала,podvádzať
1345,töten::V,вӗлер,zabiť
1346,töten::V,вӗлер,usmrtiť
1347,wohnen::V,чуна пар,bývať
1348,wohnen::V,парӑнса тӑр,bývať
1349,arbeiten::V,ӗҫле,pracovať
1350,sammeln::V,пух,zbierať
1351,pflücken::V,тат,trhať
1352,pflücken::V,тат,oberať
1353,jagen::V,сунара ҫӳре,poľovať
1354,fischen::V,пулӑ тыт,loviť ryby
1355,fischen::V,пулӑ тыт,chytať ryby
1356,fassen::V,тыт,uloviť
1357,hüten::V,кӗт,pásť
1358,treiben::V,хӑвала,hnať
1359,anbinden::V,кӑкар,priviazať
1360,füttern::V,ҫитер,kŕmiť
1361,melken::V,су,dojiť
1362,hacken::V,вакла,seknúť
1363,gießen::V,шӑвар,polievať
1364,reifen::V,пиҫ,dozrieť
1365,zubereiten::V,пӗҫер,pripraviť
1366,kochen::V,пӗҫер,variť
1367,backen::V,пӗҫер,piecť
1368,backen::V,пӗҫер,smažiť
1369,braten::V,ӑшала,piecť
1370,braten::V,ӑшала,pražiť
1371,umrühren::V,хутӑштар,pomiešať
1372,stricken::V,ҫых,pliesť
1373,nähen::V,ҫӗле,šiť
1374,färben::V,пӗвет,zafarbiť
1375,reinigen::V,тасат,čistiť
1376,waschen::V,ҫу,myť
1377,abwischen::V,шӑл,utrieť
1378,spülen::V,чӳхе,vyplachovať
1379,fegen::V,шӑл,zametať
1380,kehren::V,шӑл,zametať
1381,baden::V,шыва кӗр,kúpať sa
1382,sich waschen::V,ҫӑвӑн,umývať sa
1383,ausziehen::V,салан,zobliecť
1384,anziehen::V,тӑхӑн,obliecť
1385,sich anziehen::V,тӑхӑн,obliecť sa
1386,kämmen::V,тура,česať
1387,schmücken::V,илемлет,ozdobiť
1388,sagen::V,те,povedať
1389,sprechen::V,кала,hovoriť
1390,reden::V,сӑмахла,rozprávať
1391,reden::V,калаҫ,rozprávať
1392,sich unterhalten::V,пупле,rozprávať sa
1393,fragen::V,ыйт,spýtať sa
1394,bitten::V,ыйт,prosiť
1395,erzählen::V,каласа пар,rozprávať
1396,mitteilen::V,пӗлтер,oznámiť
1397,mitteilen::V,хыпарла,oznámiť
1398,nennen::V,те,nazvať
1399,nennen::V,те,menovať
1400,nennen::V,чӗн,nazvať
1401,nennen::V,чӗн,menovať
1402,rufen::V,чӗн,volať
1403,rufen::V,чӗн,zavolať
1404,prahlen::V,мухтан,vystatovať sa
1405,prahlen::V,вӗҫкӗнлен,vystatovať sa
1406,übersetzen::V,куҫар,preložiť
1407,denken::V,шухӑшла,myslieť
1408,glauben::V,ӗнен,veriť
1409,bemerken::V,асӑрха,podotknuť
1410,bemerken::V,асӑрха,spozorovať
1411,erkennen::V,палла,poznať
1412,begreifen::V,ӑнлан,pochopiť
1413,begreifen::V,ӑнлан,porozumieť
1414,verstehen::V,пӗл,rozumieť
1415,lernen::V,вӗрен,učiť sa
1416,wissen::V,пӗл,vedieť
1417,wissen::V,ӑнкар,vedieť
1418,sich erinnern an::V,аса ил,pamätať si na
1419,vergessen::V,ман,zabudnuť
1420,vergessen::V,манса кай,zabudnuť
1421,messen::V,виҫ,merať
1422,zählen::V,шутла,počítať
1423,rechnen::V,шутла,rátať
1424,rechnen::V,шутла,počítať
1425,lesen::V,вула,čítať
1426,malen::V,ӳкер,maľovať
1427,zeichnen::V,ӳкер,kresliť
1428,schreiben::V,ҫыр,písať
1429,besitzen::V,тыт,mať
