,Concept_ID,hr,kv
818,manchmal::ADV,katkada,мукӧдпыр
819,oft::ADV,često,-лы-
820,immer::ADV,vazda,быдпыр
821,immer::ADV,vazda,быдпырся
822,immer::ADV,uvijek,быдпыр
823,immer::ADV,uvijek,быдпырся
824,niemals::ADV,nikad,некӧр
825,niemals::ADV,nikada,некӧр
826,hier::ADV,tu,татӧн
827,hier::ADV,ovdje,татӧн
828,hierhin::ADV,amo,татчӧ
829,hierhin::ADV,ovamo,татчӧ
830,von hier::ADV,odavde,тасянь
831,dort::ADV,ondje,сэтӧн
832,dorthin::ADV,onamo,сэтчин
833,geradeaus::ADV,ravno,веськыта
834,vorwärts::ADV,naprijed,одзӧ
835,rückwärts::ADV,natrag,бӧр
836,zurück::ADV,nazad,бӧр
837,zurück::ADV,natrag,бӧр
838,unten::ADV,dolje,увтын
839,hinab::ADV,nizbrdo,увтас
840,oben::ADV,gore,вевдӧрас
841,hinauf::ADV,uzbrdo,вывлань
842,hinauf::ADV,uzbrdo,вывланьӧ
843,überall::ADV,svuda,быдлан
844,überall::ADV,svagdje,быдлан
845,nicht::ADV,ne,ог
846,ein wenig::ADV,malo,-ышт
847,ein wenig::ADV,malo,невна
848,kaum::ADV,tek,ӧдва
849,kaum::ADV,jedva,ӧдва
850,sehr::ADV,jako,вывтi
851,sehr::ADV,veoma,вывтi
852,so::ADV,tako,сiдз
853,so::ADV,ovako,сiдз
854,noch::ADV,još,эшӧ
855,nur::ADV,samo,только
856,schon::ADV,već,ни
857,wieder::ADV,opet,бӧра
858,wieder::ADV,ponovo,бӧра
859,vergebens::ADV,uzalud,весись
860,vergebens::ADV,zabadava,весись
861,vor::PRP,pred,одзас
862,vor::PRP,ispred,одзас
863,hinter::PRP,za,бӧрӧ
864,hinter::PRP,iza,бӧрӧ
865,unter::PRP,pod,увтын
866,unter::PRP,ispod,увтын
867,durch::PRP,po,пыр
868,durch::PRP,kroz,пыр
869,neben::PRP,kraj,бокам
870,neben::PRP,kraj,боксиным
871,neben::PRP,pored,бокам
872,neben::PRP,pored,боксиным
873,neben::PRP,pokraj,бокам
874,neben::PRP,pokraj,боксиным
875,zwischen::PRP,među,коласас
876,zwischen::PRP,između,коласас
877,wegen::PRP,radi,понда
878,wegen::PRP,zbog,понда
879,dies::PRN,ovo,эта
880,das::PRN,to,сiя
881,das::PRN,ono,сiя
882,alles::PRN,sve,быдӧс
883,ich::PRN,ja,ме
884,du::PRN,ti,тэ
885,er::PRN,on,сiя
886,wir::PRN,mi,мийӧ
887,ihr::PRN,vi,ті
888,sie::PRN,oni,нія
889,was::FPRN,što,мый
890,wer::FPRN,tko,кин
891,wo::FADV,gdje,кытӧн
892,wohin::FADV,kuda,кытчӧ
893,wohin::FADV,kamo,кытчӧ
894,wie::FADV,kako,дзик
895,warum::FADV,zašto,мыля
896,warum::FADV,zašto,мыйсянь
897,wieviel::FNUM,koliko,мымда
898,eins::NUM,jedan,ӧт
899,zwei::NUM,dva,кык
900,drei::NUM,tri,куим
901,vier::NUM,četiri,нёль
902,fünf::NUM,pet,вит
903,sechs::NUM,šest,квать
904,sieben::NUM,sedam,сизим
905,acht::NUM,osam,кыкьямыс
906,neun::NUM,devet,ӧкмыс
907,zehn::NUM,deset,дас
908,elf::NUM,jedanaest,дасотік
909,zwölf::NUM,dvanaest,даскык
910,zwanzig::NUM,dvadeset,кыкдас
911,dreißig::NUM,trideset,куимдас
912,vierzig::NUM,četrdeset,нёльдас
913,fünfzig::NUM,pedeset,витдас
914,sechzig::NUM,šezdeset,кватьдас
915,siebzig::NUM,sedamdeset,сизимдас
916,achtzig::NUM,osamdeset,кыкьямысдас
917,neunzig::NUM,devetdeset,ӧкмысдас
918,hundert::NUM,sto,сто
919,tausend::NUM,tisuća,тысяча
920,und::CNJ,i,и
921,und::CNJ,i,да
922,und::CNJ,te,и
923,und::CNJ,te,да
924,oder::CNJ,ili,или
925,stehen::V,stajati,сулавны
926,sitzen::V,sjediti,пукавны
927,liegen::V,ležati,куйлыны
928,hängen::V,visiti,ӧшавны
929,werden::V,postati,лоны
930,werden::V,činiti se,лоны
931,passieren::V,desiti se,аркмыны
932,passieren::V,dogoditi se,аркмыны
933,beginnen::V,početi,петны
934,enden::V,prestati,-сь
935,enden::V,prestati,бырны
936,enden::V,svršiti se,-сь
937,enden::V,svršiti se,бырны
938,wechseln::V,mijenjati se,вежсьыны
939,aufgehen[Sonne]::V,izići,петавны
940,untergehen[Sonne]::V,zaći,пуксьыны
941,scheinen[Sonne]::V,sijati,югьявны
942,donnern::V,grmjeti,гымавны
943,wehen::V,duhati,пӧлявны
944,strömen::V,strujati,киссьыны
945,fließen::V,teći,визывтны
946,sich drehen::V,obrtati se,бергавны
947,sich drehen::V,vrtjeti se,бергавны
948,schwanken::V,teturati,кӧвьясьны
949,schwanken::V,kolebati se,кӧвьясьны
950,schwingen::V,njihati,дюттясьны
951,schwingen::V,titrati,дюттясьны
952,fallen::V,padati,усьны
953,brennen::V,gorjeti,сотчыны
954,rauchen::V,dimiti se,тшынасьны
955,regnen::V,kišiti,зэрны
956,regnen::V,daždjeti,зэрны
957,gefrieren::V,smrznuti se,гегдыны
958,tauen::V,kopnjeti,сывны
959,tauen::V,kraviti se,сывны
960,schmelzen::V,topiti se,сывны
961,trocknen::V,sušiti se,косьмыны
962,sieden::V,kipjeti,пизьны
963,sieden::V,ključati,пизьны
964,faulen::V,gnjiti,нёльзьыны
965,verfaulen::V,sagnjiti,тӧрмыны
966,verfaulen::V,sagnjiti,сiсьмыны
967,reißen::V,otrgnuti se,косясьны
968,versinken::V,tonuti,вӧйны
969,versinken::V,propasti,вӧйны
970,vergehen::V,prolaziti,мунны
971,erscheinen::V,pojaviti se,мыччисьны
972,verschwinden::V,nestati,ӧшны
973,verschwinden::V,izgubiti se,ӧшны
974,sinken::V,trgnuti,ямны
975,sinken::V,spustiti se,ямны
976,abnehmen::V,opasti,ямны
977,zunehmen::V,povećati se,паськавны
978,steigen::V,uzići,лэбтiсьны
979,steigen::V,nadoći,лэбтiсьны
980,wachsen::V,rasti,быдмыны
981,glänzen::V,blistati,свиттявны
982,glänzen::V,sjati se,свиттявны
983,funkeln::V,svjetlucati,югйовтлыны
984,funkeln::V,svjetlucati,югйӧв-керны
985,lärmen::V,bučati,чавзыны
986,lärmen::V,galamiti,чавзыны
987,läuten::V,zvoniti,диньгыны
988,klingeln::V,zvoniti,силькӧтны
989,klirren::V,zvečati,жольӧтны
990,brausen::V,hujati,гуасьны
991,rauschen::V,šumiti,кышӧтны
992,rauschen::V,šuškati,кышӧтны
993,klingen::V,zvučati,горавны
994,bellen::V,lajati,увтны
995,bellen::V,lajati,вувтны
996,heulen::V,zavijati,уннявны
997,blasen::V,puhati,пӧлявны
998,pfeifen::V,fućkati,пиксыны
999,schreien::V,vikati,айзыны
1000,schreien::V,kričati,айзыны
1001,stöhnen::V,stenjati,ойзыны
1002,stöhnen::V,stenjati,ружтыны
1003,zittern::V,drhtati,легьявны
1004,zittern::V,trepetati,легьявны
1005,leben::V,živjeti,овны
1006,geboren werden::V,roditi se,шогмыны
1007,atmen::V,disati,лолавны
1008,trinken::V,piti,юны
1009,essen::V,jesti,сёйны
1010,schlucken::V,gutati,ньылавны
1011,müde werden::V,umoriti se,мыдзны
1012,einschlafen::V,usnuti,ланьтны
1013,einschlafen::V,zaspati,ланьтны
1014,schlafen::V,spati,узьны
1015,aufwachen::V,probuditi se,саймыны
1016,aufwachen::V,probuditi se,пальмыны
1017,aufstehen::V,ustati,сувтны
1018,sich erholen::V,odmoriti se,шоччисьлыны
1019,krank werden::V,oboljeti se,моржитны
1020,krank werden::V,razboljeti se,моржитны
1021,krank sein::V,bolovati,шогавны
1022,krank sein::V,bolovati,визьӧтны
1023,schmerzen::V,boljeti,висьны
1024,husten::V,kašljati,кашляйтны
1025,genesen::V,ozdraviti,бурдны
1026,genesen::V,oporaviti se,бурдны
1027,sterben::V,umrijeti,кувны
1028,umkommen::V,skapati,вийсьыны
1029,sich bewegen::V,gibati se,локны
1030,sich bewegen::V,gibati se,ветлӧтны
1031,sich bewegen::V,kretati se,локны
1032,sich bewegen::V,kretati se,ветлӧтны
1033,sich rühren::V,maknuti se,вӧрзьӧтчыны
1034,sich erheben::V,dići se,сувтны
1035,sich setzen::V,sjesti,пуксьыны
1036,hinfallen::V,pasti,пӧрласьны
1037,laufen::V,hodati,мунны
1038,schreiten::V,stupati,тальччавны
1039,spazierengehen::V,šetati se,котрасьны
1040,eilen::V,hitati,тэрмасьны
1041,sich beeilen::V,požuriti se,тэрмасьны
1042,sausen::V,juriti,вирдавны-котӧртны
1043,rennen::V,trčati,
1044,springen::V,skakati,чеччавны
1045,klettern::V,popeti se,кышасьны
1046,klettern::V,penjati se,кышасьны
1047,schaukeln::V,ljuljati se,чурликасьны
1048,kriechen::V,puzati,кыскасьны-мунны
1049,kriechen::V,gmizati,кыскасьны-мунны
1050,schwimmen::V,plivati,вартчыны
1051,tauchen::V,roniti,сунгисьны ваӧ
1052,tauchen::V,gnjuriti,сунгисьны ваӧ
1053,rudern::V,veslati,сынны
1054,fahren::V,voziti se,мунны
1055,fliegen::V,letjeti,лэбавны
1056,fliegen::V,lijetati,лэбавны
1057,gehen::V,ići,мунны
1058,weggehen::V,otići,мунны
1059,abfahren::V,krenuti,иньдӧтчыны
1060,abfahren::V,krenuti,мунны
1061,abfahren::V,otputovati,иньдӧтчыны
1062,abfahren::V,otputovati,мунны
1063,anhalten::V,stati,сувтны
1064,anhalten::V,zaustaviti,сувтны
1065,hineingehen::V,ulaziti,пырны
1066,eintreten::V,ući,пырны
1067,kommen::V,doći,локны
1068,ankommen::V,stići,локны
1069,zurückkommen::V,vratiti se,бертны
1070,zurückkommen::V,vratiti se,панӧвтсьыны
1071,zurückkommen::V,povratiti se,бертны
1072,zurückkommen::V,povratiti se,панӧвтсьыны
1073,bleiben::V,ostati,кольччыны
1074,warten::V,čekati,видзчисьны
1075,erwarten::V,očekivati,видзчисьны
1076,suchen::V,tražiti,кошшыны
1077,finden::V,naći,адззыны
1078,versuchen::V,pokušati,пондыны
1079,versuchen::V,pokušati,пондӧтны
1080,vorbereiten::V,spremiti,лӧсьӧтны
1081,vorbereiten::V,pripremiti,лӧсьӧтны
1082,lieben::V,voljeti,милуйтны
1083,mögen::V,voljeti,радейтны
1084,lachen::V,smijati se,серавны
1085,rühren::V,taknuti,сьӧлӧм вӧрзьӧтны
1086,weinen::V,plakati,горзыны
1087,schimpfen::V,psovati,видчыны
1088,sich ärgern::V,ljutiti se,лёкавны
1089,sich fürchten::V,bojati se,повны
1090,fürchten::V,bojati se,повны
1091,fliehen::V,pobjeći,пышшыны
1092,flüchten::V,utjeći,пышшыны
1093,sehen::V,vidjeti,адззыны
1094,anschauen::V,ogledati,видзӧтны
1095,ansehen::V,gledati,видзӧтны
1096,hören::V,čuti,кывны
1097,zuhören::V,slušati,кывзыны
1098,probieren::V,probati,пешлыны
1099,riechen::V,osjećati miris,дукавны
1100,fühlen::V,osjećati,кывны
1101,scheinen::V,činiti se,декуйтчыны
1102,zu sehen sein::V,biti vidljiv,тыдавны
1103,vernehmen::V,saznati,тӧдмавны
1104,frieren::V,zima je,гегдыны
1105,tun::V,raditi,керны
1106,können::V,moći,вермыны
1107,wollen::V,htjeti,мӧдны
1108,anfangen::V,početi,петны
1109,beenden::V,svršiti,ештӧтны
1110,beenden::V,svršiti,керыштны
1111,beenden::V,dovršiti,ештӧтны
1112,beenden::V,dovršiti,керыштны
1113,aufhören::V,prestati,дугдыны
1114,gelingen::V,uspjeti,шогмыны
1115,geraten::V,desiti se,мыччисьны
1116,öffnen::V,otvoriti,осьтны
1117,schließen::V,zatvoriti,пӧднавны
1118,stellen::V,metnuti,сувтӧтны
1119,stellen::V,postaviti,сувтӧтны
1120,setzen::V,posaditi,пуксьӧтны
1121,legen::V,polagati,пуктыны
1122,berühren::V,doticati,вӧрзьӧтны
1123,berühren::V,dodirivati,вӧрзьӧтны
1124,verbinden::V,spojiti,йитны
1125,verbinden::V,zavezati,йитны
1126,bedecken::V,pokriti,вевттьыны
1127,aufhängen::V,objesiti,ӧшӧтны
1128,anzünden::V,upaliti,ӧзтыны
1129,anzünden::V,zapaliti,ӧзтыны
1130,aufheben::V,podići,лэбтыны
1131,aufheben::V,podignuti,лэбтыны
1132,zurücklassen::V,ostaviti,кольны
1133,zurücklassen::V,pustiti natrag,кольны
1134,verlieren::V,izgubiti,ӧштыны
1135,fallen lassen::V,ispustiti,уськӧтны
1136,machen::V,uraditi,керны
1137,machen::V,načiniti,керны
1138,machen::V,napraviti,керны
1139,herstellen::V,proizvesti,вӧчны
1140,bauen::V,graditi,строитны
1141,reparieren::V,popraviti,вочны
1142,verbessern::V,poboljšati,бурсьӧтны
1143,ändern::V,promijeniti,вежны
1144,graben::V,kopati,гарйыны
1145,graben::V,kopkati,гарйыны
1146,beugen::V,saviti,кусіньтны
1147,biegen::V,saviti,чукыльтыштны
1148,biegen::V,sagnuti,чукыльтыштны
1149,drehen::V,vrtjeti,бергӧтны
1150,wenden::V,obrnuti,бергӧтны
1151,umdrehen::V,okrenuti,бергӧтны
1152,umdrehen::V,prevŕnuti,бергӧтны
1153,heben::V,dizati,лэбтыны
1154,hochheben::V,dignuti,лэбтыны
1155,ergreifen::V,uhvatiti,кватитны
1156,ergreifen::V,prihvatiti,кватитны
1157,halten::V,držati,видзны
1158,drücken::V,pritiskivati,личкыны
1159,schieben::V,gurati,тойлавны
1160,kratzen::V,česati,шаркӧтны
1161,kratzen::V,grepsti,шаркӧтны
1162,lecken::V,lizati,нювны
1163,beißen::V,ujesti,йирны
1164,beißen::V,gristi,йирны
1165,abreißen::V,otkinuti,орӧтны
1166,abschneiden::V,odrezati,шӧрыштны
1167,abschneiden::V,odrezati,вундыштны
1168,binden::V,vezati,гӧрдззыны
1169,stecken::V,turiti,мӧртны
1170,brechen::V,slomiti,жугдыны
1171,klopfen::V,lupati,зукӧтны
1172,klopfen::V,kucati,зукӧтны
1173,hauen::V,tući,желльыны
1174,hauen::V,udarati,желльыны
1175,kleben::V,lijepiti,лякӧтны
1176,reiben::V,trti,зыртны
1177,streichen::V,namazati,мавтны
1178,schleifen::V,brusiti,кыскыны
1179,schneiden::V,rezati,вундавны
1180,rütteln::V,drmati,шатлавны
1181,schütteln::V,tresti,зыбӧтны
1182,schwenken::V,mahati,ӧвтны
1183,schwenken::V,mahati,макайтны
1184,schütten::V,sipati,кисьтны
1185,schütten::V,lijevati,кисьтны
1186,füllen::V,napuniti,тыртны
1187,füllen::V,napuniti,тырсьӧтны
1188,einwickeln::V,umotati,тубны
1189,einwickeln::V,zamotati,тубны
1190,tragen::V,nositi,новйӧтны
1191,schleppen::V,tegliti,кыскыны
1192,ziehen::V,vući,кыскыны
1193,aufbewahren::V,čuvati,видзны
1194,werfen::V,bacati,шентывлыны
1195,fangen::V,loviti,кутны
1196,fangen::V,hvatati,кутны
1197,packen::V,ščepati,кутасьны
1198,packen::V,ščepati,кватитны
1199,packen::V,zgrabiti,кутасьны
1200,packen::V,zgrabiti,кватитны
1201,verstecken::V,sakriti,дзебны
1202,teilen::V,podijeliti,торйӧтны
1203,schicken::V,slati,иньдыны
1204,bringen::V,donijeti,вайны
1205,hinzufügen::V,dodati,содтыны
1206,hinzufügen::V,pridati,содтыны
1207,bekommen::V,dobiti,получитны
1208,erhalten::V,primiti,получитны
1209,nehmen::V,uzeti,босьтны
1210,wählen::V,izabrati,бӧрйыны
1211,auswählen::V,odabrati,бӧрйыны
1212,bewahren::V,sačuvati,видзны
1213,behindern::V,smetati,падтыны
1214,verderben::V,pokvariti,изводавны
1215,beschädigen::V,oštetiti,паздыны
1216,zerbrechen::V,razbiti,паздыны
1217,zerbrechen::V,prelomiti,паздыны
1218,zerreißen::V,poderati,косявны
1219,zerreißen::V,rastrgnuti,косявны
1220,zerstören::V,razoriti,паздыны
1221,zerstören::V,razrušiti,паздыны
1222,verbrennen::V,spaliti,сотны
1223,verbrennen::V,sagorjeti,сотны
1224,geben::V,dati,сетны
1225,reichen::V,pružiti,сетны
1226,schenken::V,darivati,козьнавны
1227,versprechen::V,obećati,кӧсйыны
1228,wünschen::V,željeti,бурсьыны
1229,loben::V,hvaliti,ошкыны
1230,küssen::V,ljubiti,окавны
1231,wiegen::V,njihati,тюттьӧтны
1232,wiegen::V,ljuljati,тюттьӧтны
1233,zudecken::V,pokriti,вевттьыны
1234,wecken::V,probuditi,саймӧтны
1235,zeigen::V,pokazati,мыччавны
1236,führen::V,voditi,нуӧтны
1237,lehren::V,učiti,велӧтны
1238,unterrichten::V,poučiti,велӧтны
1239,aufziehen::V,uzgajati,быдтыны
1240,leiten::V,upravljati,юравны
1241,leiten::V,upravljati,веськӧтлыны
1242,antreiben::V,natjeravati,тэрмӧтны
1243,lassen::V,dati,-ӧтыны
1244,einladen::V,pozvati,корны
1245,vereinigen::V,ujediniti,ӧтувтны
1246,vereinigen::V,ujediniti,ӧтлаавны
1247,besuchen::V,posjetiti,пыравлыны
1248,treffen::V,sresti,пантавны
1249,sich versammeln::V,okupiti se,ӧксьыны
1250,spielen::V,igrati se,орсны
1251,singen::V,pjevati,сьывны
1252,tanzen::V,plesati,йӧктыны
1253,sich trennen::V,razići se,торьясьны
1254,verlassen::V,ostaviti,кольны
1255,verlassen::V,napustiti,кольны
1256,retten::V,spasiti,мынтны
1257,bewachen::V,čuvati,смекайтны
1258,bewachen::V,stražariti,смекайтны
1259,schützen::V,čuvati,дорйыны
1260,verteidigen::V,obraniti,дорйыны
1261,sich schlagen::V,biti se,тышкасьны
1262,sich schlagen::V,udariti se,тышкасьны
1263,schießen::V,pucati,лыйны
1264,schießen::V,strijeljati,лыйны
1265,siegen::V,pobijediti,вермыны
1266,ärgern::V,ljutiti,лӧгӧтны
1267,schlagen::V,biti,базнитны
1268,schlagen::V,udariti,базнитны
1269,treten::V,šutnuti,чужьявны
1270,stechen::V,ubosti,бытшкыны
1271,stoßen::V,gurnuti,тапкыны
1272,stoßen::V,gurnuti,тойыштны
1273,stehlen::V,ukrasti,гусявны
1274,stören::V,smetati,костіавны
1275,belästigen::V,smetati,назыляйтны
1276,belästigen::V,dosaditi,назыляйтны
1277,verbergen::V,skriti,дзебны
1278,täuschen::V,obmanuti,бӧбӧтны
1279,täuschen::V,obmanuti,пӧрьявны
1280,betrügen::V,prevarati,муклачитны
1281,töten::V,ubiti,вийны
1282,wohnen::V,stanovati,овны
1283,arbeiten::V,raditi,уджавны
1284,sammeln::V,sabrati,ӧктыны
1285,pflücken::V,ubrati,судзлавны
1286,jagen::V,loviti,вӧравны
1287,fischen::V,ribati,чериавны
1288,fischen::V,loviti ribu,чериавны
1289,fassen::V,uloviti,кутны
1290,hüten::V,pasti,вердны
1291,hüten::V,pasti,йирсьӧтны
1292,treiben::V,goniti,вашӧтны
1293,anbinden::V,privezati,кӧртавны
1294,füttern::V,hraniti,вердны
1295,melken::V,musti,высьтыны
1296,melken::V,musti,чилькӧтны
1297,hacken::V,sjeckati,керавны
1298,gießen::V,politi,киськавны
1299,reifen::V,sazreti,кисьмыны
1300,zubereiten::V,prigotoviti,лӧсьӧтны
1301,kochen::V,kuhati,пуны
1302,backen::V,peći,пӧжавны
1303,braten::V,peći,жаритны
1304,braten::V,pržiti,жаритны
1305,umrühren::V,promiješati,соравны
1306,stricken::V,plesti,домавны
1307,nähen::V,šiti,вурны
1308,färben::V,obojiti,краситны
1309,reinigen::V,očistiti,весӧтны
1310,reinigen::V,počistiti,весӧтны
1311,waschen::V,prati,пеславны
1312,abwischen::V,otrti,чышкыны
1313,spülen::V,isprati,гывьявны
1314,spülen::V,oplakati,гывьявны
1315,fegen::V,mesti,чышкыны
1316,fegen::V,pomesti,чышкыны
1317,kehren::V,mesti,чышкыны
1318,baden::V,kupati se,купайтчыны 
1319,sich waschen::V,umiti se,миссьыны
1320,sich waschen::V,prati se,миссьыны
1321,ausziehen::V,svući,гыжтӧтны
1322,ausziehen::V,svući,пӧрччавны
1323,anziehen::V,obući,пасьтавны
1324,sich anziehen::V,obući se,пасьтасьны
1325,kämmen::V,češljati,сынавны
1326,schmücken::V,uresiti,баситны
1327,schmücken::V,nakititi,баситны
1328,sagen::V,reći,висьтавны
1329,sagen::V,kazati,висьтавны
1330,sprechen::V,govoriti,шуны
1331,reden::V,govoriti,баитны
1332,reden::V,besjediti,баитны
1333,sich unterhalten::V,razgovarati se,сёрнитны
1334,fragen::V,pitati,юавны
1335,bitten::V,moliti,корны
1336,erzählen::V,ispričati,висьтавны
1337,erzählen::V,pripovjediti,висьтавны
1338,mitteilen::V,saopćiti,висьтавны
1339,nennen::V,nazvati,нимтны
1340,rufen::V,zvati,китсавны
1341,rufen::V,zvati,корны
1342,rufen::V,zvati,чукӧстны
1343,rufen::V,dozvati,китсавны
1344,rufen::V,dozvati,корны
1345,rufen::V,dozvati,чукӧстны
1346,prahlen::V,hvalisati se,ошшасьны
1347,übersetzen::V,prevesti,вуджӧтны
1348,denken::V,misliti,чайтны
1349,glauben::V,vjerovati,веритны
1350,bemerken::V,zapaziti,казявны
1351,bemerken::V,primijetiti,казявны
1352,erkennen::V,prepoznati,тӧдсавны
1353,begreifen::V,pojmiti,вежӧртны
1354,begreifen::V,shvatiti,вежӧртны
1355,verstehen::V,razabrati,кывны
1356,lernen::V,učiti se,велӧтчыны
1357,wissen::V,znati,тӧдны
1358,sich erinnern an::V,sjetiti se,касьтывны
1359,vergessen::V,zaboraviti,вунӧтны
1360,messen::V,mjeriti,меряйтны
1361,zählen::V,brojiti,лыддьыны
1362,rechnen::V,računati,лыддьыны
1363,lesen::V,čitati,лыддьӧтны
1364,malen::V,slikati,
1365,zeichnen::V,crtati,гижмавны
1366,schreiben::V,pisati,гижны
1367,besitzen::V,imati,лоны
1368,besitzen::V,posjedovati,лоны
1369,kaufen::V,kupiti,небны
1370,verkaufen::V,prodati,вузавны
1371,verkaufen::V,raspačati,вузавны
1372,bezahlen::V,platiti,вештыны
1373,zahlen::V,plaćati,вештыны
1374,beherrschen::V,vladati,
1375,beherrschen::V,gospodariti,
1376,ertragen::V,trpjeti,терпитны
1377,ertragen::V,podnijeti,терпитны
1378,Gehirn::N,,вем
