,Concept_ID,lt,bg
823,berühmt::A,žymus,известен
824,berühmt::A,garsus,почут
825,berühmt::A,garsus,известен
826,fremd::A,svetimas,чужд
827,verschieden::A,įvairus,разен
828,verschieden::A,įvairus,различен
829,nah::A,artimas,близък
830,fern::A,tolimas,далечен
831,linker::A,kairys,ляв
832,rechter::A,dešinys,прав
833,anderer::A,kitas,друг
834,erster::A,pirmas,пръв
835,erster::A,pirmas,първи
836,zweiter::A,antras,втори
837,dritter::A,trečias,трети
838,letzter::A,paskutinis,последен
839,allein::ADV,vienas,само
840,auf einmal::ADV,iš karto,същевременно
841,zusammen::ADV,kartu,заедно
842,zusammen::ADV,drauge,заедно
843,lange::ADV,ilgai,дълго
844,plötzlich::ADV,staiga,изведнъж
845,sofort::ADV,tuojau,веднага
846,später::ADV,vėliau,по-късно
847,später::ADV,paskiau,по-късно
848,jetzt::ADV,dabãr,сега
849,heute::ADV,šiandien,днес
850,morgen::ADV,rytoj,утре
851,bald::ADV,greitai,скоро
852,bald::ADV,netrukus,скоро
853,dann::ADV,po to,после
854,dann::ADV,po to,тогава
855,gestern::ADV,vakar,вчера
856,einst::ADV,kadaise,някога
857,einst::ADV,kitą kartą,някога
858,damals::ADV,anuomet,тогава
859,damals::ADV,anuokart,тогава
860,danach::ADV,po to,после
861,danach::ADV,po to,след това
862,danach::ADV,paskui,после
863,danach::ADV,paskui,след това
864,vorher::ADV,anksčiau,преди
865,vorher::ADV,anksčiau,преди това
866,zuerst::ADV,pirma,най-напред
867,zuerst::ADV,iš pradžių̃,най-напред
868,einmal::ADV,kartą,веднъж
869,einmal::ADV,kartą,един път
870,einmal::ADV,vieną kartą,веднъж
871,einmal::ADV,vieną kartą,един път
872,manchmal::ADV,kai kada,понякога
873,oft::ADV,dažnai,често
874,immer::ADV,visada,винаги
875,immer::ADV,visuomet,винаги
876,niemals::ADV,niekada,никога
877,niemals::ADV,niekuomet,никога
878,hier::ADV,čia,тук
879,hier::ADV,čia,тука
880,hierhin::ADV,šen,насам
881,hierhin::ADV,čionai,насам
882,von hier::ADV,iš čia,оттук
883,von hier::ADV,iš čia,оттука
884,dort::ADV,ten,там
885,dort::ADV,tenai,там
886,dorthin::ADV,ten,натам
887,dorthin::ADV,ten,нататък
888,dorthin::ADV,ten link,натам
889,dorthin::ADV,ten link,нататък
890,geradeaus::ADV,tiesiai,направо
891,vorwärts::ADV,pirmyn,напред
892,rückwärts::ADV,atbulai,назад
893,zurück::ADV,atgal,обратно
894,unten::ADV,žemai,долу
895,unten::ADV,apačioje,долу
896,hinab::ADV,žemyn,надолу
897,oben::ADV,viršuj,горе
898,hinauf::ADV,aukštyn,нагоре
899,hinauf::ADV,į viršų,нагоре
900,überall::ADV,visur,навсякъде
901,nicht::ADV,ne,не
902,ein wenig::ADV,truputį,малко
903,kaum::ADV,vos,едва
904,kaum::ADV,vos,едвам
905,sehr::ADV,labai,много
906,sehr::ADV,labai,твърде
907,sehr::ADV,baisiai,много
908,sehr::ADV,baisiai,твърде
909,so::ADV,taip,тъй
910,so::ADV,taip,така
911,noch::ADV,dar,още
912,nur::ADV,tik,само
913,nur::ADV,vien,само
914,schon::ADV,jau,вече
915,wieder::ADV,vėl,пак
916,wieder::ADV,vėl,отново
917,wieder::ADV,iš naujo,пак
918,wieder::ADV,iš naujo,отново
919,vergebens::ADV,veltui,напразно
920,vergebens::ADV,bergždžiai,напразно
921,vor::PRP,prieš,пред
922,hinter::PRP,už,зад
923,unter::PRP,po,под
924,durch::PRP,pro,през
925,durch::PRP,per,през
926,neben::PRP,prie,до
927,neben::PRP,prie,при
928,neben::PRP,šalia,до
929,neben::PRP,šalia,при
930,zwischen::PRP,tarp,между
931,zwischen::PRP,tarp,помежду
932,wegen::PRP,dėl,заради
933,wegen::PRP,dėlei,заради
934,dies::PRN,šis,този
935,dies::PRN,šitas,този
936,das::PRN,tat,туй
937,das::PRN,tat,това
938,alles::PRN,visas,всичко
939,ich::PRN,aš,аз
940,du::PRN,tu,ти
941,er::PRN,jis,той
942,wir::PRN,mes,ние
943,ihr::PRN,jūs,вие
944,sie::PRN,ji,те
945,sie::PRN,jos,те
946,was::FPRN,kas,що
947,was::FPRN,kas,какво
948,wer::FPRN,kas,кой
949,wo::FADV,kur,къде
950,wohin::FADV,kur,накъде
951,wohin::FADV,kur,накъдето
952,wohin::FADV,kur link,накъде
953,wohin::FADV,kur link,накъдето
954,wie::FADV,kaip,как
955,warum::FADV,kod̃ėl,защо
956,warum::FADV,dėl ko,защо
957,wieviel::FNUM,kiek,колко
958,eins::NUM,vienas,един
959,zwei::NUM,du,два
960,drei::NUM,trys,три
961,vier::NUM,keturi,четири
962,fünf::NUM,penki,пет
963,sechs::NUM,šeši,шест
964,sieben::NUM,septyni,седем
965,acht::NUM,aštuoni,осем
966,neun::NUM,devyni,девет
967,zehn::NUM,dešimt,десет
968,elf::NUM,vienuolika,единайсет
969,elf::NUM,vienuolika,единадесет
970,zwölf::NUM,dvylika,дванайсет
971,zwölf::NUM,dvylika,дванадесет
972,zwanzig::NUM,dvidešimt,двайсет
973,zwanzig::NUM,dvidešimt,двадесет
974,dreißig::NUM,trisdešimt,тридесет
975,vierzig::NUM,keturiasdešimt,четиридесет
976,fünfzig::NUM,penkiasdešimt,петдесет
977,sechzig::NUM,šešiasdešimt,шестдесет
978,siebzig::NUM,septyniasdešimt,седемдесет
979,achtzig::NUM,aštuoniasdešimt,осемдесет
980,neunzig::NUM,devyniasdešimt,деветдесет
981,hundert::NUM,šimtas,сто
982,tausend::NUM,tūkstantis,хиляда
983,und::CNJ,ĩr,а
984,und::CNJ,ĩr,та
985,oder::CNJ,ar,или
986,oder::CNJ,arba,или
987,stehen::V,stovėti,стоя
988,sitzen::V,sėdėti,седя
989,liegen::V,gulėti,лежа
990,hängen::V,kyboti,вися
991,hängen::V,kabėti,вися
992,werden::V,taptis,бъда
993,werden::V,taptis,стана
994,werden::V,darytis,бъда
995,werden::V,darytis,стана
996,passieren::V,atsitikti,случа се
997,passieren::V,pasitaikyti,случа се
998,beginnen::V,prasid́ėti,започна
999,enden::V,baigtis,свърша
1000,wechseln::V,keistis,променям
1001,wechseln::V,pasikeisti,променям
1002,aufgehen[Sonne]::V,tekėti,изгрея
1003,aufgehen[Sonne]::V,patekėti,изгрея
1004,untergehen[Sonne]::V,leistis,заляза
1005,untergehen[Sonne]::V,nusileisti,заляза
1006,scheinen[Sonne]::V,šviesti,грея
1007,scheinen[Sonne]::V,šviesti,светя
1008,donnern::V,griausti,гърмя
1009,donnern::V,griaudėti,гърмя
1010,wehen::V,pūsti,вея
1011,wehen::V,pūsti,духам
1012,strömen::V,lietis,тека
1013,strömen::V,lietis,лея се
1014,strömen::V,plūsti,тека
1015,strömen::V,plūsti,лея се
1016,fließen::V,tekėti,тека
1017,sich drehen::V,suktis,въртя се
1018,sich drehen::V,pasisukti,въртя се
1019,schwanken::V,svyruoti,клатя се
1020,schwingen::V,suptis,трептя
1021,fallen::V,pulti,падам
1022,fallen::V,kristi,падам
1023,brennen::V,degti,горя
1024,rauchen::V,rūkyti,димя
1025,regnen::V,lyti,вали дъжд
1026,gefrieren::V,užšalti,замръзна
1027,tauen::V,tirpti,топя се
1028,schmelzen::V,lydytis,разтопя се
1029,trocknen::V,džiūti,съхна
1030,sieden::V,virti,вря
1031,sieden::V,virti,кипя
1032,faulen::V,pūti,гния
1033,verfaulen::V,švinkti,изгния
1034,reißen::V,plyšti,напукам се
1035,reißen::V,trūkti,напукам се
1036,versinken::V,skę̃sti,потъна
1037,versinken::V,grimzti,потъна
1038,vergehen::V,praeiti,минавам
1039,erscheinen::V,pasirodyti,явя се
1040,verschwinden::V,dingti,изчезна
1041,verschwinden::V,išnykti,изчезна
1042,verschwinden::V,pranykti,изчезна
1043,sinken::V,kristi,падна
1044,abnehmen::V,mažėti,отслабна
1045,abnehmen::V,silpnėti,отслабна
1046,zunehmen::V,didėti,нарасна
1047,zunehmen::V,padaugėti,нарасна
1048,steigen::V,kilti,увелича се
1049,steigen::V,kilti,покачвам се
1050,wachsen::V,augti,раста
1051,glänzen::V,blizgėti,лъщя
1052,glänzen::V,blizgėti,блестя
1053,funkeln::V,žibėti,искря
1054,lärmen::V,triukšmauti,шумя
1055,läuten::V,skambinti,звъня
1056,klingeln::V,skambinti,звъня
1057,klirren::V,žvangėti,звънтя
1058,klirren::V,žvangėti,дрънкам
1059,brausen::V,šniokšti,буча
1060,rauschen::V,ošti,шумя
1061,rauschen::V,šlamėti,шумя
1062,klingen::V,skardėti,звуча
1063,bellen::V,loti,лая
1064,heulen::V,kaukti,вия
1065,heulen::V,kaukti,рева
1066,heulen::V,staugti,вия
1067,heulen::V,staugti,рева
1068,blasen::V,pūsti,духна
1069,pfeifen::V,švilpti,свиря
1070,pfeifen::V,švilpauti,свиря
1071,schreien::V,šaukti,крещя
1072,stöhnen::V,dejuoti,стена
1073,stöhnen::V,dejuoti,пъшкам
1074,stöhnen::V,aimanuoti,стена
1075,stöhnen::V,aimanuoti,пъшкам
1076,zittern::V,virpėti,треперя
1077,leben::V,gyventi,живея
1078,geboren werden::V,gimti,родя се
1079,atmen::V,alsuoti,дишам
1080,atmen::V,kvėpuoti,дишам
1081,trinken::V,gerti,пия
1082,essen::V,valgyti,ям
1083,schlucken::V,praryti,гълтам
1084,müde werden::V,nuvargti,уморя се
1085,müde werden::V,privargti,уморя се
1086,einschlafen::V,užmigti,заспя
1087,schlafen::V,miegoti,спя
1088,aufwachen::V,pabusti,събудя се
1089,aufstehen::V,keltis,стана
1090,aufstehen::V,atsikelti,стана
1091,sich erholen::V,pailsėti,отдъхвам си
1092,sich erholen::V,poilsiauti,отдъхвам си
1093,krank werden::V,susirgti,заболея
1094,krank sein::V,sirgti,боледувам
1095,schmerzen::V,sopėti,боля
1096,schmerzen::V,skaudėti,боля
1097,husten::V,kosėti,кашлям
1098,genesen::V,sveikti,оздравея
1099,genesen::V,taisytis,оздравея
1100,sterben::V,mirti,умра
1101,sterben::V,numirti,умра
1102,umkommen::V,žūti,загина
1103,sich bewegen::V,judėti,движа се
1104,sich bewegen::V,judėti,мърдам се
1105,sich bewegen::V,pasijudinti,движа се
1106,sich bewegen::V,pasijudinti,мърдам се
1107,sich rühren::V,krutėti,движа се
1108,sich erheben::V,pakilti,стана
1109,sich erheben::V,atsikelti,стана
1110,sich setzen::V,sėstis,седна
1111,sich setzen::V,atsisėsti,седна
1112,hinfallen::V,parkristi,падна
1113,hinfallen::V,pargriūti,падна
1114,laufen::V,eiti,ходя
1115,schreiten::V,žengti,крача
1116,schreiten::V,žingsniuoti,крача
1117,spazierengehen::V,pasivaikščioti,разхождам се
1118,eilen::V,skubėti,бързам
1119,sich beeilen::V,paskub́ėti,побързам
1120,sich beeilen::V,pasiskubinti,побързам
1121,sausen::V,dumti,тичам
1122,sausen::V,lėkti,тичам
1123,rennen::V,bėgti,бягам
1124,springen::V,šokti,скачам
1125,klettern::V,kopti,катеря се
1126,schaukeln::V,supti,люлея се
1127,schaukeln::V,linguoti,люлея се
1128,kriechen::V,ropoti,лазя
1129,kriechen::V,ropoti,пълзя
1130,kriechen::V,šliaužti,лазя
1131,kriechen::V,šliaužti,пълзя
1132,schwimmen::V,plaukti,плувам
1133,tauchen::V,nerti,гмуркам се
1134,rudern::V,irtis,греба
1135,rudern::V,irkluoti,греба
1136,fahren::V,važiuoti,пътувам
1137,fahren::V,važinėti,пътувам
1138,fliegen::V,lėkti,летя
1139,fliegen::V,lėkti,хвърча
1140,fliegen::V,skristi,летя
1141,fliegen::V,skristi,хвърча
1142,gehen::V,eiti,ида
1143,gehen::V,eiti,вървя
1144,weggehen::V,išeiti,отида си
1145,abfahren::V,išvykti,отпътувам
1146,abfahren::V,išvažiuoti,отпътувам
1147,anhalten::V,sustoti,спра се
1148,hineingehen::V,įeiti,влизам
1149,eintreten::V,įžengti,вляза
1150,kommen::V,ateiti,ида
1151,kommen::V,ateiti,дойда
1152,ankommen::V,ateiti,пристигна
1153,zurückkommen::V,grį̃žti,върна се
1154,zurückkommen::V,sugrį̃žti,върна се
1155,bleiben::V,likti,остана
1156,bleiben::V,pasilikti,остана
1157,warten::V,laukti,чакам
1158,erwarten::V,laukti,очаквам
1159,suchen::V,ieškoti,търся
1160,finden::V,rasti,намеря
1161,finden::V,surasti,намеря
1162,versuchen::V,mėginti,опитам
1163,vorbereiten::V,rengti,подготвя
1164,lieben::V,myĺėti,любя
1165,mögen::V,ḿėgti,обичам
1166,mögen::V,patikti,обичам
1167,lachen::V,juoktis,смея се
1168,rühren::V,jaudinti,трогна
1169,rühren::V,graudinti,трогна
1170,weinen::V,verkti,плача
1171,schimpfen::V,bartis,ругая
1172,schimpfen::V,bartis,псувам
1173,sich ärgern::V,pykti,ядосам се
1174,sich ärgern::V,apmaudauti,ядосам се
1175,sich fürchten::V,bijoti,боя се
1176,sich fürchten::V,bijoti,страхувам се
1177,sich fürchten::V,baimintis,боя се
1178,sich fürchten::V,baimintis,страхувам се
1179,fürchten::V,bijoti,боя се от
1180,fürchten::V,bijoti,страхувам се от
1181,fürchten::V,baimintis,боя се от
1182,fürchten::V,baimintis,страхувам се от
1183,fliehen::V,bėgti,бягам
1184,fliehen::V,sprukti,бягам
1185,flüchten::V,pabėgti,бягам
1186,flüchten::V,pabėgti,избягам
1187,sehen::V,žiūŕėti,видя
1188,anschauen::V,žiūŕėti,гледам
1189,ansehen::V,žiūrėti į,поглеждам
1190,ansehen::V,pažiūrėti į,поглеждам
1191,hören::V,girdėti,чувам
1192,zuhören::V,klausytis,слушам
1193,probieren::V,ragauti,опитам
1194,probieren::V,paragauti,опитам
1195,riechen::V,uosti,подуша
1196,riechen::V,užuosti,подуша
1197,fühlen::V,justi,усещам
1198,fühlen::V,justi,чувствувам
1199,fühlen::V,jausti,усещам
1200,fühlen::V,jausti,чувствувам
1201,fühlen::V,pajusti,усещам
1202,fühlen::V,pajusti,чувствувам
1203,scheinen::V,rodytis,изглеждам
1204,scheinen::V,atrodyti,изглеждам
1205,zu sehen sein::V,pasirodyti,виждам се
1206,vernehmen::V,išgirsti,доловя
1207,frieren::V,šalti,мръзна
1208,tun::V,daryti,правя
1209,können::V,galėti,мога
1210,können::V,pajėgti,мога
1211,wollen::V,norėti,ща
1212,wollen::V,norėti,искам
1213,anfangen::V,pradėti,започна
1214,anfangen::V,prasid́ėti,започна
1215,beenden::V,baigti,свърша
1216,beenden::V,baigti,завърша
1217,beenden::V,užbaigti,свърша
1218,beenden::V,užbaigti,завърша
1219,aufhören::V,liautis,престана
1220,gelingen::V,pavykti,успея
1221,gelingen::V,pavykti,сполуча
1222,gelingen::V,pasisekti,успея
1223,gelingen::V,pasisekti,сполуча
1224,geraten::V,nusisekti,удам се
1225,öffnen::V,atverti,отворя
1226,öffnen::V,atidaryti,отворя
1227,schließen::V,uždaryti,затворя
1228,stellen::V,statyti,поставя
1229,stellen::V,pastatyti,поставя
1230,setzen::V,sodinti,туря
1231,setzen::V,pasodinti,туря
1232,legen::V,dėti,сложа
1233,legen::V,dėti,слагам
1234,legen::V,pad́ėti,сложа
1235,legen::V,pad́ėti,слагам
1236,berühren::V,liesti,докосна
1237,berühren::V,paliesti,докосна
1238,verbinden::V,jungti,свържа
1239,verbinden::V,surišti,свържа
1240,bedecken::V,uždengti,покрия
1241,aufhängen::V,pakarti,закача
1242,aufhängen::V,pakabinti,закача
1243,anzünden::V,padegti,запаля
1244,aufheben::V,pakelti,вдигна
1245,aufheben::V,pakelti,повдигна
1246,zurücklassen::V,palikti,оставя
1247,verlieren::V,pamesti,загубя
1248,fallen lassen::V,atsisakyti,изпусна
1249,machen::V,dirbti,направя
1250,herstellen::V,gaminti,произведа
1251,bauen::V,statyti,строя
1252,bauen::V,pastatyti,строя
1253,reparieren::V,taisyti,поправя
1254,reparieren::V,remontuoti,поправя
1255,verbessern::V,gerinti,подобря
1256,verbessern::V,ištaisyti,подобря
1257,ändern::V,keisti,променя
1258,ändern::V,pakeisti,променя
1259,graben::V,kasti,копая
1260,beugen::V,lenkti,прегъна
1261,beugen::V,palenkti,прегъна
1262,biegen::V,lenkti,прегъна
1263,biegen::V,palenkti,прегъна
1264,drehen::V,sukti,въртя
1265,wenden::V,kreipti,обърна
1266,wenden::V,pakreipti,обърна
1267,umdrehen::V,sukti,обърна
1268,umdrehen::V,apversti,обърна
1269,heben::V,kelti,вдигам
1270,heben::V,pakelti,вдигам
1271,hochheben::V,pakelti,издигна
1272,ergreifen::V,čiupti,хвана
1273,ergreifen::V,čiupti,обхвана
1274,ergreifen::V,griebti,хвана
1275,ergreifen::V,griebti,обхвана
1276,halten::V,laikyti,държа
1277,halten::V,palaikyti,държа
1278,drücken::V,spausti,натискам
1279,drücken::V,spausti,притискам
1280,schieben::V,stumti,тикам
1281,kratzen::V,kasyti,одраскам
1282,kratzen::V,grandyti,одраскам
1283,lecken::V,laižyti,лижа
1284,lecken::V,laižyti,ближа
1285,beißen::V,kandžioti,хапя
1286,beißen::V,kandžioti,ухапя
1287,abreißen::V,nuplėšti,откъсна
1288,abschneiden::V,atpjauti,отрежа
1289,abschneiden::V,atkirpti,отрежа
1290,binden::V,rišti,вържа
1291,binden::V,surišti,вържа
1292,stecken::V,kišti,пъхна
1293,stecken::V,įkišti,пъхна
1294,brechen::V,lūžti,троша
1295,brechen::V,laužyti,троша
1296,klopfen::V,belsti,чукам
1297,klopfen::V,barbenti,чукам
1298,hauen::V,mušti,бия
1299,kleben::V,lipdyti,лепя
1300,kleben::V,lipdyti,залепя
1301,kleben::V,klijuoti,лепя
1302,kleben::V,klijuoti,залепя
1303,reiben::V,trinti,трия
1304,reiben::V,trinti,търкам
1305,reiben::V,tarkuoti,трия
1306,reiben::V,tarkuoti,търкам
1307,streichen::V,tepti,намажа
1308,streichen::V,užtepti,намажа
1309,schleifen::V,galą́sti,остря
1310,schneiden::V,pjauti,режа
1311,schneiden::V,kirpti,режа
1312,rütteln::V,purtyti,разтърсвам
1313,schütteln::V,purtyti,клатя
1314,schütteln::V,purtyti,друсам
1315,schwenken::V,mojuoti,размахам
1316,schütten::V,pilti,сипя
1317,schütten::V,berti,сипя
1318,füllen::V,pildyti,напълня
1319,füllen::V,pripildyti,напълня
1320,einwickeln::V,įvynioti,увия
1321,einwickeln::V,įvynioti,завия
1322,einwickeln::V,suvynioti,увия
1323,einwickeln::V,suvynioti,завия
1324,tragen::V,nešti,нося
1325,tragen::V,nešioti,нося
1326,schleppen::V,vilkti,влача
1327,ziehen::V,tempti,тегля
1328,ziehen::V,tempti,дръпна
1329,aufbewahren::V,laikyti,съхраня
1330,werfen::V,mesti,хвърля
1331,werfen::V,sviesti,хвърля
1332,fangen::V,sugauti,ловя
1333,fangen::V,sugauti,уловя
1334,packen::V,čiupti,хвана
1335,packen::V,griebti,хвана
1336,verstecken::V,slėpti,крия
1337,verstecken::V,slėpti,скрия
1338,verstecken::V,slapstyti,крия
1339,verstecken::V,slapstyti,скрия
1340,teilen::V,dalyti,разделя
1341,teilen::V,padalyti,разделя
1342,schicken::V,sių̃sti,изпращам
1343,schicken::V,pasių̃sti,изпращам
1344,bringen::V,atnešti,донеса
1345,hinzufügen::V,pridėti,прибавя
1346,bekommen::V,gauti,сдобия се
1347,erhalten::V,gauti,получа
1348,nehmen::V,paimti,взема
1349,wählen::V,rinkti,избирам
1350,wählen::V,išsirinkti,избирам
1351,auswählen::V,išrinkti,избера
1352,bewahren::V,išsaugoti,пазя
1353,behindern::V,trukdyti,преча
1354,behindern::V,trukdyti,спъвам
1355,verderben::V,sugadinti,разваля
1356,beschädigen::V,žaloti,повредя
1357,beschädigen::V,gadinti,повредя
1358,zerbrechen::V,sukulti,счупя
1359,zerbrechen::V,sudaužyti,счупя
1360,zerreißen::V,perplėšti,скъсам
1361,zerreißen::V,suplėšyti,скъсам
1362,zerstören::V,suardyti,разруша
1363,zerstören::V,sugriauti,разруша
1364,verbrennen::V,deginti,изгоря
1365,verbrennen::V,sudeginti,изгоря
1366,geben::V,duoti,дам
1367,geben::V,paduoti,дам
1368,reichen::V,paduoti,подам
1369,schenken::V,dovanoti,подаря
1370,versprechen::V,žadėti,обещая
1371,versprechen::V,pažadėti,обещая
1372,wünschen::V,norėti,желая
1373,wünschen::V,linḱėti,желая
1374,loben::V,girti,хваля
1375,loben::V,pagirti,хваля
1376,küssen::V,bučiuoti,целувам
1377,wiegen::V,supti,люлея
1378,zudecken::V,užkloti,покрия
1379,zudecken::V,uždengti,покрия
1380,wecken::V,žadinti,събудя
1381,zeigen::V,rodyti,покажа
1382,führen::V,vesti,водя
1383,führen::V,vesti,заведа
1384,führen::V,vadovauti,водя
1385,führen::V,vadovauti,заведа
1386,lehren::V,mokyti,уча
1387,lehren::V,išmokyti,уча
1388,unterrichten::V,dėstyti,преподавам
1389,aufziehen::V,išauginti,отгледам
1390,leiten::V,valdyti,ръководя
1391,leiten::V,valdyti,управлявам
1392,leiten::V,vadovauti,ръководя
1393,leiten::V,vadovauti,управлявам
1394,antreiben::V,uiti,подкарвам
1395,antreiben::V,raginti,подкарвам
1396,antreiben::V,skubinti,подкарвам
1397,lassen::V,paliepti,накарам
1398,einladen::V,kviesti,поканя
1399,einladen::V,pakviesti,поканя
1400,vereinigen::V,sujungti,съединя
1401,vereinigen::V,suvienyti,съединя
1402,besuchen::V,lankyti,посетя
1403,besuchen::V,aplankyti,посетя
1404,treffen::V,sutikti,срещна
1405,treffen::V,pasitikti,срещна
1406,sich versammeln::V,susirinkti,събера се
1407,spielen::V,groti,играя
1408,spielen::V,žaisti,играя
1409,singen::V,dainuoti,пея
1410,tanzen::V,šokti,танцувам
1411,sich trennen::V,skirtis,разделя се
1412,sich trennen::V,išsiskirti,разделя се
1413,verlassen::V,palikti,напусна
1414,retten::V,gelbėti,спася
1415,bewachen::V,sergėti,охранявам
1416,schützen::V,ginti,запазя
1417,schützen::V,apginti,запазя
1418,verteidigen::V,ginti,защитя
1419,verteidigen::V,apginti,защитя
1420,sich schlagen::V,muštis,бия се
1421,schießen::V,šauti,стрелям
1422,schießen::V,šaudyti,стрелям
1423,siegen::V,nugalėti,победя
1424,ärgern::V,pykinti,ядосам
1425,schlagen::V,mušti,бия
1426,schlagen::V,mušti,ударя
1427,schlagen::V,smogti,бия
1428,schlagen::V,smogti,ударя
1429,schlagen::V,trenkti,бия
1430,schlagen::V,trenkti,ударя
1431,treten::V,mygti,ритам
1432,stechen::V,gelti,бодна
1433,stechen::V,smeigti,бодна
1434,stoßen::V,stumti,бутна
1435,stoßen::V,stumti,блъсна
1436,stoßen::V,pastumti,бутна
1437,stoßen::V,pastumti,блъсна
1438,stehlen::V,vogti,
1439,stören::V,trikdyti,смутя
1440,belästigen::V,apsunkinti,отегча
1441,belästigen::V,apsunkinti,безпокоя
1442,verbergen::V,slėpti,скрия
1443,verbergen::V,paslėpti,скрия
1444,täuschen::V,klaidinti,измамя
1445,betrügen::V,apgauti,измамя
1446,töten::V,žudyti,убия
1447,töten::V,žudyti,умъртвя
1448,töten::V,nužudyti,убия
1449,töten::V,nužudyti,умъртвя
1450,wohnen::V,gyventi,живея
1451,arbeiten::V,dirbti,работя
1452,arbeiten::V,triūsti,работя
1453,sammeln::V,rinkti,събера
1454,pflücken::V,skinti,бера
1455,pflücken::V,skinti,откъсна
1456,pflücken::V,raškyti,бера
1457,pflücken::V,raškyti,откъсна
1458,jagen::V,medžioti,ловувам
1459,fischen::V,žvejoti,ловя риба
1460,fassen::V,sučiupti,хвана
1461,hüten::V,ganyti,пазя
1462,treiben::V,ginti,карам
1463,anbinden::V,pririšti,завържа
1464,füttern::V,šerti,храня
1465,melken::V,melžti,доя
1466,hacken::V,kapoti,сека
1467,gießen::V,lieti,полея
1468,gießen::V,laistyti,полея
1469,reifen::V,nokti,узрея
1470,reifen::V,sirpti,узрея
1471,zubereiten::V,ruošti,приготвя
1472,zubereiten::V,gaminti,приготвя
1473,kochen::V,virti,варя
1474,kochen::V,virinti,варя
1475,backen::V,kepti,пека
1476,braten::V,kepti,пържа
1477,braten::V,kepinti,пържа
1478,umrühren::V,maišyti,разбъркам
1479,umrühren::V,pamaišyti,разбъркам
1480,stricken::V,megzti,плета
1481,nähen::V,siūti,шия
1482,färben::V,dažyti,боядисам
1483,färben::V,nudažyti,боядисам
1484,reinigen::V,valyti,почистя
1485,reinigen::V,švarinti,почистя
1486,waschen::V,plauti,мия
1487,waschen::V,plauti,пера
1488,waschen::V,mazgoti,мия
1489,waschen::V,mazgoti,пера
1490,waschen::V,skalbti,мия
1491,waschen::V,skalbti,пера
1492,abwischen::V,nušluostyti,избърша
1493,spülen::V,plauti,плакна
1494,spülen::V,skalauti,плакна
1495,fegen::V,šluoti,измета
1496,kehren::V,šluoti,мета
1497,baden::V,maudytis,къпя се
1498,sich waschen::V,praustis,мия се
1499,ausziehen::V,numauti,съблека
1500,ausziehen::V,nuvilkti,съблека
1501,anziehen::V,mauti,облека
1502,anziehen::V,apsivilkti,облека
1503,sich anziehen::V,rengtis,облека се
1504,sich anziehen::V,apsirengti,облека се
1505,kämmen::V,šukuoti,реша
1506,kämmen::V,šukuoti,вчеша
1507,schmücken::V,puošti,накича
1508,schmücken::V,dabinti,накича
1509,schmücken::V,gražinti,накича
1510,sagen::V,tarti,кажа
1511,sprechen::V,kalbėti,говоря
1512,reden::V,šnekėti,говоря
1513,sich unterhalten::V,kalbėtis,разговарям
1514,sich unterhalten::V,šnekučiuotis,разговарям
1515,fragen::V,klausti,запитам
1516,bitten::V,prašyti,моля
1517,erzählen::V,pasakoti,разкажа
1518,mitteilen::V,skelbti,съобщя
1519,mitteilen::V,pranešti,съобщя
1520,nennen::V,vadinti,нарека
1521,nennen::V,vardyti,нарека
1522,rufen::V,šaukti,викам
1523,rufen::V,šaukti,повикам
1524,rufen::V,kviesti,викам
1525,rufen::V,kviesti,повикам
1526,prahlen::V,girtis,хваля се
1527,übersetzen::V,versti,преведа
1528,übersetzen::V,išversti,преведа
1529,denken::V,galvoti,мисля
1530,glauben::V,manyti,вярвам
1531,glauben::V,tikėti,вярвам
1532,bemerken::V,pamatyti,забележа
1533,bemerken::V,pastebėti,забележа
1534,erkennen::V,pažinti,позная
1535,erkennen::V,atpažinti,позная
1536,begreifen::V,suvokti,схвана
1537,verstehen::V,suprasti,разбера
1538,lernen::V,mokytis,уча се
1539,wissen::V,žinoti,зная
1540,sich erinnern an::V,prisiminti,спомня си за
1541,vergessen::V,užmiršti,забравя
1542,messen::V,matuoti,меря
1543,zählen::V,skaičiuoti,броя
1544,rechnen::V,skaičiuoti,сметна
1545,lesen::V,skaityti,чета
1546,malen::V,tapyti,рисувам
1547,zeichnen::V,piešti,рисувам
1548,zeichnen::V,žymėti,рисувам
1549,zeichnen::V,braižyti,рисувам
1550,schreiben::V,rašyti,пиша
1551,besitzen::V,turėti,имам
1552,besitzen::V,turėti,притежавам
1553,kaufen::V,pirkti,купя
1554,kaufen::V,pirkti,купувам
1555,verkaufen::V,parduoti,продам
1556,bezahlen::V,apmokėti,заплатя
1557,zahlen::V,mokėti,платя
1558,beherrschen::V,valdyti,владея
1559,ertragen::V,kę̃sti,понеса
1560,ertragen::V,pakelti,понеса
1561,ertragen::V,iškę̃sti,понеса
