,Concept_ID,ady,pt
699,ehemalig::A,-щтыгъэ,antigo
700,ehemalig::A,-гъэ,antigo
701,alt[Lebewesen]::A,жъы,velho
702,jung::A,ныбжьыкӏэ́,jovem
703,arm::A,тхьамы́кӏ,pobre
704,reich::A,бай,rico
705,bekannt::A,нэӏуа́с,conhecido
706,berühmt::A,цӏэры́ӏу,famoso
707,berühmt::A,цӏэры́ӏу,célebre
708,fremd::A,хымэ,alheio
709,fremd::A,хымэ,estranho
710,verschieden::A,зэфэшъхьафы,diverso
711,verschieden::A,зэфэшъхьафы,diferente
712,nah::A,благъэ́,próximo
713,fern::A,чыжьэ,remoto
714,fern::A,чыжьэ,distante
715,linker::A,сэмэ́гу,esquerdo
716,rechter::A,джабгъу,direito
717,anderer::A,нэмы́кӏ,outro
718,erster::A,апэр,primeiro
719,zweiter::A,я́тӏонэр,segundo
720,dritter::A,ящэнэр,terceiro
721,letzter::A,аужыр,final
722,letzter::A,аужыр,último
723,allein::ADV,зы,só
724,auf einmal::ADV,ардэдэм,de vez
725,auf einmal::ADV,асыхьатым,de vez
726,zusammen::ADV,зэгъусэхэ́у,juntos
727,lange::ADV,бэрэ́,muito tempo
728,plötzlich::ADV,зэкӏэм,de repente
729,sofort::ADV,ардэдэм,imediatamente
730,sofort::ADV,асыхьатым,imediatamente
731,später::ADV,нэужым,mais tarde
732,jetzt::ADV,джы,agora
733,heute::ADV,непэ́,hoje
734,morgen::ADV,неу́щы,amanhã
735,bald::ADV,псынкӏэу,logo
736,bald::ADV,псынкӏэу,breve
737,dann::ADV,нэужым,então
738,dann::ADV,нэужым,depois
739,gestern::ADV,тыгъуа́с,ontem
740,einst::ADV,зэгорэ́м,antigamente
741,damals::ADV,армэ,então
742,damals::ADV,ащыгъум,então
743,danach::ADV,нэужым,logo
744,danach::ADV,нэужым,depois
745,vorher::ADV,нахьыпэм,antes
746,einmal::ADV,зэ,uma vez
747,oft::ADV,бэрэ,muitas vezes
748,immer::ADV,ренэ́у,sempre
749,dort::ADV,модэ,lá
750,dort::ADV,модэ,ali
751,dorthin::ADV,модэ́,lá
752,dorthin::ADV,модэ́,para lá
753,geradeaus::ADV,занкӏэу,em frente
754,vorwärts::ADV,ыпэкӏэ,avante
755,rückwärts::ADV,ыужыкӏэ́,para trás
756,zurück::ADV,ыужыкӏэ́,atrás
757,unten::ADV,ычӏэкӏэ́,debaixo
758,unten::ADV,ычӏэкӏэ́,em baixo
759,hinab::ADV,ычӏэгъы́,para baixo
760,hinab::ADV,ычӏэкӏэ́,para baixo
761,oben::ADV,ышъхьагъы,em cima
762,hinauf::ADV,ышъхьагъыкӏэ,para cima
763,überall::ADV,тыди́,em toda parte
764,überall::ADV,тыдэкӏи́,em toda parte
765,nicht::ADV,-п,não
766,nicht::ADV,мы-,não
767,ein wenig::ADV,тӏэкӏу,um pouco
768,ein wenig::ADV,тӏэкӏу,um bocado
769,kaum::ADV,къоды́й,apenas
770,sehr::ADV,дэд,muito
771,so::ADV,ащ фэд,tão
772,so::ADV,ащ фэд,assim
773,so::ADV,мыщ фэд,tão
774,so::ADV,мыщ фэд,assim
775,so::ADV,джащ фэд,tão
776,so::ADV,джащ фэд,assim
777,noch::ADV,джыри,ainda
778,nur::ADV,ныӏэ́п,só
779,nur::ADV,ныӏэ́п,apenas
780,nur::ADV,ныӏэ́п,somente
781,wieder::ADV,джыри,outra vez
782,vergebens::ADV,пкӏэнчъэ́у,em vão
783,vor::PRP,пашъхьэ́,diante de
784,hinter::PRP,кӏы́б,atrás de
785,unter::PRP,чӏэ-,sob
786,unter::PRP,чӏэ-,debaixo de
787,durch::PRP,пхыры-,por
788,durch::PRP,пхыры-,através de
789,neben::PRP,дэжь,junto de
790,neben::PRP,дэжь,ao lado de
791,zwischen::PRP,азыфа́гу,entre
792,wegen::PRP,къы-,por
793,wegen::PRP,къы-,por causa de
794,dies::PRN,ар,isto
795,das::PRN,а,isso
796,das::PRN,а,aquilo
797,das::PRN,мо,isso
798,das::PRN,мо,aquilo
799,alles::PRN,зэкӏэ́,todo
800,ich::PRN,сэ,eu
801,du::PRN,о,tu
802,er::PRN,ар,ele
803,wir::PRN,тэ,nós
804,ihr::PRN,шъо,vós
805,ihr::PRN,шъо,vocês
806,sie::PRN,ахэр,eles
807,was::FPRN,сыд,quê
808,wer::FPRN,хэт,quem
809,wo::FADV,тыдэ́,onde
810,wohin::FADV,тыдэ́,aonde
811,wohin::FADV,тыдэ́,para onde
812,wie::FADV,сыдэущтэ́у,como
813,warum::FADV,сыд пае́,porquê
814,warum::FADV,сыд пае́,por que
815,wieviel::FNUM,тхьапш,quanto
816,wieviel::FNUM,сыд фэди́з,quanto
817,eins::NUM,зы,um
818,zwei::NUM,тӏу,dois
819,drei::NUM,щы,três
820,vier::NUM,плӏы,quatro
821,fünf::NUM,тфы,cinco
822,sechs::NUM,хы,seis
823,sieben::NUM,блы,sete
824,acht::NUM,и,oito
825,neun::NUM,бгъу,nove
826,zehn::NUM,пшӏы,dez
827,elf::NUM,пшӏыкӏузы́,onze
828,zwölf::NUM,пшӏыкӏутӏу,doze
829,zwanzig::NUM,тӏокӏы́,vinte
830,dreißig::NUM,щэкӏы,trinta
831,vierzig::NUM,тӏокӏи́тӏу,quarenta
832,fünfzig::NUM,шъэны́ыкъу,cinquenta
833,sechzig::NUM,тӏокӏи́щ,sessenta
834,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,setenta
835,achtzig::NUM,тӏокӏи́пӏ,oitenta
836,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,noventa
837,hundert::NUM,шъэ,cem
838,hundert::NUM,шъэ,cento
839,tausend::NUM,мин,mil
840,und::CNJ,ыкӏи,e
841,oder::CNJ,е,ou
842,stehen::V,ущытын,estar em pé
843,stehen::V,умыхъыен,estar em pé
844,sitzen::V,уисын,estar sentado
845,sitzen::V,утесын,estar sentado
846,liegen::V,телъы́н,jazer
847,liegen::V,телъы́н,estar deitado
848,hängen::V,къыщылэлын,pender
849,hängen::V,къыщылэлын,estar pendurado
850,hängen::V,къыщылэлын щыгъын быхъур,pender
851,hängen::V,къыщылэлын щыгъын быхъур,estar pendurado
852,werden::V,хъун,tornar-se
853,passieren::V,къэхъун,acontecer
854,beginnen::V,къежьэн,começar
855,beginnen::V,къыублэн,começar
856,enden::V,ухы́н,acabar
857,enden::V,ухы́н,terminar
858,wechseln::V,зэхъожьы́н,variar
859,wechseln::V,зэхъожьы́н,alternar
860,aufgehen[Sonne]::V,къыкъокӏы́н,nascer
861,untergehen[Sonne]::V,къохьан,pôr-se
862,scheinen[Sonne]::V,къепсыи,brilhar
863,donnern::V,гъогъон,trovejar
864,wehen::V,епщэ́н,soprar
865,strömen::V,чъэн,correr
866,fließen::V,чъэн,fluir
867,sich drehen::V,зыгъэчэрэгъу́н,girar
868,schwanken::V,хъые́н,oscilar
869,schwingen::V,зыгъэхъые́н,vibrar
870,fallen::V,къефэхы́н,cair
871,brennen::V,стын,arder
872,rauchen::V,ӏугъо къикӏын,fumegar
873,regnen::V,къещхы́н,chover
874,gefrieren::V,дыкъын,gelar
875,gefrieren::V,дыкъын,congelar
876,tauen::V,жъун,derreter
877,tauen::V,жъун,descongelar
878,schmelzen::V,ткӏун,fundir-se
879,trocknen::V,гъушъы́н,secar
880,trocknen::V,чъэпхъу́н,secar
881,sieden::V,жъон,ferver
882,faulen::V,шъун,estragar-se
883,verfaulen::V,шъун,apodrecer
884,reißen::V,зэӏэтхъы́н,romper-se
885,versinken::V,чӏихьан,afundar-se
886,vergehen::V,блэкӏы́н,passar
887,erscheinen::V,къэлъэгъон,aparecer
888,verschwinden::V,кӏодыжьы́н,desaparecer
889,abnehmen::V,къыкӏичын,diminuir
890,abnehmen::V,къыкӏичын,decrescer
891,zunehmen::V,хэхъо́н,crescer
892,zunehmen::V,хэхъо́н,aumentar
893,steigen::V,къежьэн,subir
894,wachsen::V,хэхъо́н,crescer
895,wachsen::V,къэкӏы́н,crescer
896,glänzen::V,цӏыу́н,brilhar
897,funkeln::V,жъыу́н,cintilar
898,lärmen::V,бырсыры́н,fazer barulho
899,läuten::V,теон,chocalhar
900,klingeln::V,теон,tocar
901,brausen::V,шъуин,bramar
902,rauschen::V,макъэ гъэӏун,murmurar
903,rauschen::V,макъэ гъэӏун,rumorejar
904,klingen::V,къыхэӏукӏын,soar
905,bellen::V,хьакъу́н,ladrar
906,heulen::V,быун,uivar
907,blasen::V,епщэ́н,soprar
908,pfeifen::V,шъуин,assobiar
909,schreien::V,куо́н,gritar
910,schreien::V,кӏыи́н,gritar
911,stöhnen::V,щэӏун,gemer
912,zittern::V,кӏэзэзын,tremer
913,leben::V,псэу́н,viver
914,geboren werden::V,къэхъун,nascer
915,atmen::V,жьы къэщэ́н,respirar
916,trinken::V,ешъо́н,beber
917,essen::V,шхын,comer
918,schlucken::V,бдырыин,engolir
919,müde werden::V,пшъын,cansar-se
920,einschlafen::V,хэчъыен,adormecer
921,schlafen::V,чъые́н,dormir
922,aufwachen::V,къэущы́н,acordar
923,aufstehen::V,уцу́н,levantar-se
924,sich erholen::V,зыгъэпсэфын,descansar
925,krank werden::V,сымаджэ́ хъун,adoecer
926,krank werden::V,сымаджэ́ хъун,ficar doente
927,krank sein::V,сымэджэ́н,estar doente
928,schmerzen::V,сымэджэ́н,doer
929,husten::V,пскэ́н,tossir
930,genesen::V,хъужьын,convalescer
931,sterben::V,лӏэн,morrer
932,umkommen::V,хэкӏодэн,perecer
933,sich bewegen::V,хъые́н,mover-se
934,sich rühren::V,хъые́н,mexer-se
935,sich erheben::V,къэтэджын,levantar-se
936,sich setzen::V,тӏысы́н,sentar-se
937,hinfallen::V,ебэджы́н,cair
938,laufen::V,кӏон,andar
939,laufen::V,кӏон,caminhar
940,schreiten::V,кӏон,andar
941,schreiten::V,кӏон,caminhar
942,spazierengehen::V,къэкӏухьэн,passear
943,eilen::V,гузэжъон,apressar-se
944,sich beeilen::V,гуӏэ́н,apressar-se
945,sich beeilen::V,гуӏэ́н,despachar-se
946,sausen::V,псынкӏэ́у чъэн,correr
947,rennen::V,чъэн,correr
948,springen::V,пкӏэн,saltar
949,klettern::V,дэцохъоен,trepar
950,schaukeln::V,уешӏэн,baloiçar
951,kriechen::V,цохъо́н,rastejar
952,kriechen::V,цохъо́н,arrastar-se
953,schwimmen::V,есы́н,nadar
954,tauchen::V,зычӏэгъэо́н,mergulhar
955,rudern::V,къошъо бэщкӏэ фын,remar
956,fahren::V,кӏон,ir
957,fliegen::V,быбы́н,voar
958,gehen::V,кӏон,ir
959,gehen::V,кӏон,andar
960,weggehen::V,ӏукӏын,partir
961,weggehen::V,ӏукӏын,ir-se embora
962,abfahren::V,ежьэн,sair
963,abfahren::V,ежьэн,partir
964,anhalten::V,къэуцу́н,parar
965,hineingehen::V,ихьан,entrar
966,eintreten::V,чӏэхьан,entrar
967,kommen::V,къэкӏо́н,vir
968,ankommen::V,къэсы́н,chegar
969,zurückkommen::V,гъэзэжьын,voltar
970,zurückkommen::V,гъэзэжьын,regressar
971,bleiben::V,къэнэ́н,ficar
972,bleiben::V,къэнэ́н,permanecer
973,warten::V,пэплъэ́н,esperar
974,erwarten::V,ежэн,esperar
975,erwarten::V,ежэн,aguardar
976,suchen::V,лъыхъу́н,buscar
977,suchen::V,лъыхъу́н,procurar
978,finden::V,къэгъоты́н,achar
979,finden::V,къэгъоты́н,encontrar
980,finden::V,къыхэгъэщы́н,achar
981,finden::V,къыхэгъэщы́н,encontrar
982,versuchen::V,пылъы́н,tentar
983,vorbereiten::V,гъэхьазыры́н,preparar
984,lieben::V,шӏу плъэгъу́н,amar
985,lieben::V,шӏу плъэгъу́н,querer
986,mögen::V,шӏу плъэгъу́н,gostar de
987,lachen::V,щхын,rir
988,lachen::V,щхын,rir-se
989,rühren::V,гур гъэузын,comover
990,weinen::V,гъын,chorar
991,schimpfen::V,хъонэн,ralhar
992,sich ärgern::V,губжы́н,zangar-se
993,sich fürchten::V,щынэ́н,ter medo de
994,sich fürchten::V,щынэ́н,ter receio de
995,fürchten::V,щынэ́н,temer
996,fürchten::V,щынэ́н,recear
997,sehen::V,льэгъу́н,ver
998,anschauen::V,плъэн,olhar
999,anschauen::V,еплъы́н,olhar
1000,ansehen::V,плъэн,mirar
1001,hören::V,зэхэхын,ouvir
1002,zuhören::V,дэӏо́н,escutar
1003,probieren::V,хэӏэн,provar
1004,probieren::V,хэӏэн,saborear
1005,riechen::V,пэмэ́н,cheirar
1006,fühlen::V,зэхэпшӏэн,sentir
1007,scheinen::V,уащыхъу́н,parecer
1008,scheinen::V,уашӏошӏы́н,parecer
1009,zu sehen sein::V,зэрэлъэгъу́н,estar à vista
1010,vernehmen::V,зэхэхын,ouvir
1011,frieren::V,дыкъын,ter frio
1012,frieren::V,пӏыкӏэн,ter frio
1013,frieren::V,чъыӏэ́ лӏэн,ter frio
1014,tun::V,шӏын,fazer
1015,können::V,лъэкӏы́н,saber
1016,wollen::V,фэе́н,querer
1017,anfangen::V,ублэн,iniciar
1018,beenden::V,ухы́н,acabar
1019,beenden::V,ухы́н,terminar
1020,aufhören::V,щыгъэтын,cessar
1021,aufhören::V,щыгъэтын,desistir
1022,gelingen::V,хъун,sair bem
1023,gelingen::V,хъун,dar bom resultado
1024,öffnen::V,ӏухы́н,abrir
1025,schließen::V,игъэсэн,fechar
1026,stellen::V,бгъэуцун,pôr
1027,stellen::V,бгъэуцун,colocar
1028,setzen::V,гъэтӏысы́н,pôr
1029,setzen::V,гъэтӏысы́н,meter
1030,legen::V,хэлъхьа́н,pôr
1031,legen::V,хэлъхьа́н,meter
1032,berühren::V,эӏэн,tocar
1033,berühren::V,нэсын,tocar
1034,verbinden::V,зэхэпхэ́н,unir
1035,verbinden::V,зэхэпхэ́н,ligar
1036,verbinden::V,пхын,unir
1037,verbinden::V,пхын,ligar
1038,bedecken::V,техъо́н,cobrir
1039,aufhängen::V,пылъэ́н,pendurar
1040,anzünden::V,хэгъэнэ́н,acender
1041,zurücklassen::V,къэгъэнэ́н,deixar
1042,verlieren::V,чӏэ́нэн,perder
1043,verlieren::V,шӏокӏоды́н,perder
1044,fallen lassen::V,чӏэунэн,deixar cair
1045,fallen lassen::V,пӏэпызын,deixar cair
1046,machen::V,шӏын,fazer
1047,herstellen::V,шӏы́н,produzir
1048,bauen::V,шӏы́н,edificar
1049,bauen::V,шӏы́н,construir
1050,reparieren::V,дыжьы́н,reparar
1051,reparieren::V,дыжьы́н,consertar
1052,verbessern::V,нахьышӏу пшӏын,melhorar
1053,verbessern::V,нахь дэгъу пшӏын,melhorar
1054,ändern::V,зэблэхъу́н,mudar
1055,ändern::V,зэблэхъу́н,alterar
1056,graben::V,тӏын,cavar
1057,biegen::V,уфэн,vergar
1058,drehen::V,гъэчэрегъу́,girar
1059,wenden::V,пӏонтӏэн,virar
1060,wenden::V,пӏонтӏэн,voltar
1061,wenden::V,бгъэзэн,virar
1062,wenden::V,бгъэзэн,voltar
1063,wenden::V,уӏубын,virar
1064,wenden::V,уӏубын,voltar
1065,heben::V,ӏэты́н,levantar
1066,hochheben::V,ӏэты́н,erguer
1067,hochheben::V,ӏэты́н,levantar
1068,ergreifen::V,къэубыты́н,apanhar
1069,halten::V,ӏыгъы́н,segurar
1070,drücken::V,тэӏункӏэн,apertar
1071,schieben::V,уеӏункӏын,empurrar
1072,schieben::V,уетӏыргун,empurrar
1073,kratzen::V,цӏэнтхъун,raspar
1074,lecken::V,бзэи́н,lamber
1075,beißen::V,ецэкъэ́н,morder
1076,abreißen::V,къичын,arrancar
1077,abreißen::V,пытхъын,arrancar
1078,abschneiden::V,пыупкӏын,talhar
1079,abschneiden::V,гобзыкӏын,talhar
1080,binden::V,епхын,ligar
1081,stecken::V,хэсэн,meter
1082,stecken::V,хэсэн,enfiar
1083,brechen::V,зэпыпкӏын,romper
1084,brechen::V,зэпыпкӏын,quebrar
1085,klopfen::V,теон,bater
1086,hauen::V,теон,bater
1087,kleben::V,щхэн,colar
1088,reiben::V,пӏотын,esfregar
1089,streichen::V,щыфэн,barrar
1090,schleifen::V,гъэчаны́н,afiar
1091,schleifen::V,кӏэлыкӏы́н,afiar
1092,schneiden::V,бзын,cortar
1093,rütteln::V,гъэсысын,sacudir
1094,schütteln::V,гъэсысын,abanar
1095,schütteln::V,гъэсысын,sacudir
1096,schwenken::V,ӏэ шӏын,agitar
1097,schütten::V,икӏэ́н,deitar
1098,füllen::V,из шӏын,encher
1099,einwickeln::V,кӏоцӏыщыхьа́н,envolver
1100,einwickeln::V,кӏоцӏыщыхьа́н,embrulhar
1101,tragen::V,хьын,levar
1102,tragen::V,хьын,trazer
1103,schleppen::V,пхьын,arrastar
1104,schleppen::V,плъэшъун,arrastar
1105,ziehen::V,пкъудыин,puxar
1106,ziehen::V,пщэн,puxar
1107,ziehen::V,плъэшъун,puxar
1108,aufbewahren::V,пӏыгъын,guardar
1109,aufbewahren::V,пӏыгъын,conservar
1110,aufbewahren::V,уухъумэн,guardar
1111,aufbewahren::V,уухъумэн,conservar
1112,werfen::V,дзын,lançar
1113,fangen::V,къэубыты́н,apanhar
1114,packen::V,къэубыты́н,agarrar
1115,verstecken::V,бгъэбылъын,esconder
1116,teilen::V,гощы́н,partir
1117,teilen::V,гощы́н,dividir
1118,schicken::V,гъахьы́н,enviar
1119,bringen::V,къэхьы́н,trazer
1120,hinzufügen::V,хэгъэхъо́н,acrescentar
1121,nehmen::V,къытехы́н,tomar
1122,wählen::V,къыхэхы́н,eleger
1123,wählen::V,къыхэхы́н,escolher
1124,auswählen::V,къыхэхы́н,escolher
1125,auswählen::V,къыхэхы́н,seleccionar
1126,bewahren::V,къэухъумэн,guardar
1127,bewahren::V,къэухъумэн,conservar
1128,behindern::V,пэрыохъу хъун,impedir
1129,verderben::V,къутэн,estragar
1130,verderben::V,къутэн,corromper
1131,beschädigen::V,къутэн,danificar
1132,zerbrechen::V,къутэн,romper
1133,zerbrechen::V,къутэн,quebrar
1134,zerreißen::V,зэӏэтхъы́н,rasgar
1135,zerstören::V,къутэ́н,destruir
1136,verbrennen::V,гъэсты́н,queimar
1137,geben::V,еты́н,dar
1138,reichen::V,еты́н,passar
1139,schenken::V,еты́н,oferecer
1140,versprechen::V,гъэгугъэ́н,prometer
1141,wünschen::V,шӏоигъо́н,desejar
1142,loben::V,щытхъун,louvar
1143,küssen::V,ебэу́н,beijar
1144,wiegen::V,гъэхъыен,embalar
1145,zudecken::V,техъо́н,tapar
1146,zudecken::V,техъо́н,cobrir
1147,wecken::V,къэгъэущы́н,acordar
1148,wecken::V,къэгъэущы́н,despertar
1149,zeigen::V,гъэлъэгъо́н,mostrar
1150,führen::V,щэн,guiar
1151,führen::V,щэн,conduzir
1152,lehren::V,егъэджэ́н,ensinar
1153,lehren::V,егъэшӏэн,ensinar
1154,unterrichten::V,егъэджэ́н,instruir
1155,aufziehen::V,пӏун,criar
1156,leiten::V,гъэзекӏон,dirigir
1157,leiten::V,гъэзекӏон,conduzir
1158,antreiben::V,къепфылӏэн,impelir
1159,lassen::V,еты́н,fazer
1160,einladen::V,къегъэблэгъэн,convidar
1161,vereinigen::V,зэгогъэхьан,unir
1162,vereinigen::V,зэгогъэхьан,reunir
1163,besuchen::V,щыӏэ́н,ir ver
1164,besuchen::V,щыӏэ́н,visitar
1165,treffen::V,ӏукӏэ́н,encontrar
1166,treffen::V,пэгъокӏы́н,encontrar
1167,sich versammeln::V,зэхэхьан,reunir-se
1168,spielen::V,джэгу́н,jogar
1169,spielen::V,джэгу́н,brincar
1170,singen::V,орэ́д къэӏо́н,cantar
1171,tanzen::V,къэшъо́н,bailar
1172,sich trennen::V,зэгокӏыжьы́ных,apartar-se
1173,verlassen::V,бгынэн,deixar
1174,verlassen::V,бгынэн,abandonar
1175,verlassen::V,хэкӏыжьын,deixar
1176,verlassen::V,хэкӏыжьын,abandonar
1177,retten::V,къыхэпхыжьын,salvar
1178,retten::V,къэбгъэнэжьын,salvar
1179,bewachen::V,къэгъэгъунэн,vigiar
1180,bewachen::V,къэгъэгъунэн,guardar
1181,schützen::V,ухъумэ́н,proteger
1182,verteidigen::V,къэухъумэн,defender
1183,sich schlagen::V,эзэон,brigar
1184,sich schlagen::V,эзэон,bater-se
1185,schießen::V,он,disparar
1186,siegen::V,текӏо́н,vencer
1187,ärgern::V,бгъэгубжын,irritar
1188,ärgern::V,бгъэгубжын,aborrecer
1189,schlagen::V,ео́н,bater
1190,stechen::V,хэӏун,picar
1191,stoßen::V,тӏыро́н,empurrar
1192,stoßen::V,уеӏункӏын,empurrar
1193,stehlen::V,тыгъу́н,furtar
1194,stören::V,бгъэгумэкӏын,perturbar
1195,belästigen::V,бгъэгумэкӏын,incomodar
1196,belästigen::V,бгъэгумэкӏын,importunar
1197,verbergen::V,ушъэфын,ocultar
1198,verbergen::V,ушъэфын,esconder
1199,täuschen::V,гъэпцӏэ́н,iludir
1200,täuschen::V,гъэпцӏэ́н,enganar
1201,betrügen::V,гъэпцӏэ́н,burlar
1202,betrügen::V,гъэпцӏэ́н,enganar
1203,töten::V,уикӏын,matar
1204,wohnen::V,дэсын,morar
1205,arbeiten::V,лэжьэ́н,trabalhar
1206,sammeln::V,угъои́н,recolher
1207,sammeln::V,угъои́н,coleccionar
1208,pflücken::V,къыпычы́н,colher
1209,jagen::V,шэкӏон,caçar
1210,jagen::V,ешэкӏон,caçar
1211,fischen::V,пцэжъые уешэн,pescar
1212,fassen::V,къэубыты́н,apanhar
1213,hüten::V,хэхъо́н,guardar
1214,treiben::V,пфын,conduzir
1215,anbinden::V,епхын,atar
1216,füttern::V,гъэшхэ́н,dar de comer a
1217,melken::V,щын,ordenhar
1218,hacken::V,упкӏэтэн,rachar
1219,gießen::V,тепкӏэн,regar
1220,reifen::V,игъо хъун,amadurecer
1221,zubereiten::V,бгъэхьазырын,preparar
1222,kochen::V,шӏы́н,cozer
1223,backen::V,гъэжъэ́н,cozer
1224,braten::V,гъэжъэ́н,assar
1225,braten::V,гъэжъэ́н,fritar
1226,umrühren::V,зэхэгъэкӏухьан,remexer
1227,stricken::V,хъын,tricotar
1228,stricken::V,хъын,fazer malha
1229,nähen::V,дэн,coser
1230,nähen::V,дэн,costurar
1231,färben::V,бгъэлэн,tingir
1232,färben::V,бгъэлэн,colorir
1233,reinigen::V,укъэбзы́н,limpar
1234,reinigen::V,укъэбзы́н,purificar
1235,waschen::V,бгыкӏын,lavar
1236,abwischen::V,лъэкӏы́н,limpar
1237,abwischen::V,лъэкӏы́н,esfregar
1238,spülen::V,дэгъэчъыхьан,lavar
1239,spülen::V,дэгъэчъыхьан,enxaguar
1240,fegen::V,пхъэнкӏы́н,varrer
1241,kehren::V,пхъэнкӏы́н,varrer
1242,baden::V,зыгъэпскӏын,banhar
1243,baden::V,зыгъэпскӏын,tomar banho
1244,sich waschen::V,зытхьакӏы́н,lavar-se
1245,ausziehen::V,къытехы́н,despir
1246,anziehen::V,щылъэ́н,vestir
1247,sich anziehen::V,зыфэпэн,vestir-se
1248,kämmen::V,жьын,pentear
1249,schmücken::V,гъэдэхэ́н,adornar
1250,sagen::V,къэӏон,dizer
1251,sprechen::V,псэлъэ́н,falar
1252,reden::V,гущыӏэ́н,falar
1253,sich unterhalten::V,зэдэгущыӏэн,conversar
1254,fragen::V,упчӏэ́н,perguntar
1255,bitten::V,лъэӏо́н,pedir
1256,erzählen::V,къэпӏотэ́н,contar
1257,mitteilen::V,макъэ егъэӏун,comunicar
1258,mitteilen::V,макъэ егъэӏун,participar
1259,nennen::V,цӏэ фэусы́н,nomear
1260,nennen::V,цӏэ фэусы́н,apelidar
1261,rufen::V,джэн,chamar
1262,prahlen::V,узыщытхъужьы́н,gabar-se
1263,prahlen::V,узыщытхъужьы́н,vangloriar-se
1264,übersetzen::V,бгъэкӏотэн,traduzir
1265,denken::V,егупшысэ́н,pensar
1266,glauben::V,уивыхъэ́ телъы́н,crer
1267,bemerken::V,гу лъыптэ́н,notar
1268,bemerken::V,гу лъыптэ́н,observar
1269,erkennen::V,зэхэпхын,reconhecer
1270,erkennen::V,зэбгъэшӏэн,reconhecer
1271,begreifen::V,гурыӏо́н,apreender
1272,begreifen::V,гурыӏо́н,compreender
1273,verstehen::V,зэхэхын,entender
1274,verstehen::V,зэхэхын,compreender
1275,lernen::V,еджэ́н,aprender
1276,wissen::V,шӏэн,saber
1277,sich erinnern an::V,къэшӏэжьын,lembrar-se de
1278,sich erinnern an::V,къэшӏэжьын,recordar-se de
1279,vergessen::V,пщыгъупшэжьы́н,esquecer
1280,messen::V,шын,medir
1281,zählen::V,плъытэ́н,contar
1282,rechnen::V,плъытэ́н,calcular
1283,rechnen::V,угугъэ́н,calcular
1284,lesen::V,еджэ́н,ler
1285,malen::V,шӏын,pintar
1286,zeichnen::V,шӏын,desenhar
1287,schreiben::V,тхын,escrever
1288,besitzen::V,иӏэн,possuir
1289,kaufen::V,щэфы́н,comprar
1290,verkaufen::V,щэн,vender
1291,bezahlen::V,птын,pagar
1292,bezahlen::V,лъыптын,pagar
1293,bezahlen::V,птыжьы́н,pagar
1294,zahlen::V,птын,pagar
1295,zahlen::V,лъыптын,pagar
1296,beherrschen::V,иунаеу иӏэн,imperar
1297,ertragen::V,щэчы́н,suportar
1298,Schnurrbart::N,,bigode
1299,Nabel::N,,umbigo
1300,Wetter::N,,tempo
1301,Frost::N,,gelo
1302,Frost::N,,geada
1303,Raureif::N,,geada
1304,Adler::N,,águia
1305,Schwan::N,,cisne
1306,Ton::N,,tom
1307,Sache::N,,coisa
1308,Schlitten::N,,trenó
1309,Last::N,,carga
1310,Figur::N,,figura
1311,Bündel::N,,fardo
1312,Schuh::N,,sapato
1313,Arzt::N,,médico
1314,lebendig::A,,vivo
1315,zuerst::ADV,,primeiro
1316,manchmal::ADV,,às vezes
1317,niemals::ADV,,nunca
1318,hier::ADV,,cá
1319,hier::ADV,,aqui
1320,hierhin::ADV,,para cá
1321,von hier::ADV,,daqui
1322,schon::ADV,,já
1323,sinken::V,,descer
1324,klirren::V,,tinir
1325,fliehen::V,,fugir
1326,flüchten::V,,refugiar-se
1327,geraten::V,,sair
1328,geraten::V,,dar resultado
1329,aufheben::V,,apanhar
1330,aufheben::V,,levantar
1331,beugen::V,,curvar
1332,umdrehen::V,,virar
1333,umdrehen::V,,revolver
1334,bekommen::V,,obter
1335,erhalten::V,,receber
1336,treten::V,,pisar
