,Concept_ID,myv,mhr
736,dritter::A,колмоце,ку́мшо
737,letzter::A,меельце,пыта́ртыш
738,allein::ADV,башка,шкет
739,allein::ADV,ськамонзо,шкет
740,auf einmal::ADV,вейсэ,икана́ште
741,zusammen::ADV,вейс,пырля́
742,zusammen::ADV,вейсэ,пырля́
743,lange::ADV,кувать,кужу́н
744,plötzlich::ADV,апак учо,кенета́
745,sofort::ADV,курок,кызыта́к
746,sofort::ADV,нейке,кызыта́к
747,später::ADV,мейле,варара́к
748,jetzt::ADV,ней,ы́нде
749,jetzt::ADV,ней,кы́зыт
750,heute::ADV,течи,та́че
751,morgen::ADV,ванды,эрла́
752,bald::ADV,курок,вашке́
753,dann::ADV,мейле,вара́
754,dann::ADV,седе мейле,вара́
755,gestern::ADV,исяк,теҥге́че
756,einst::ADV,весть,икана́
757,einst::ADV,зярдо-бути,икана́
758,damals::ADV,сестэ,туна́м
759,danach::ADV,мейле,вара́
760,danach::ADV,седе мейле,вара́
761,vorher::ADV,васняяк,о́нчыч
762,zuerst::ADV,васня,онда́к
763,einmal::ADV,весть,икана́
764,manchmal::ADV,лиясто,ка́шын
765,manchmal::ADV,лиясто,кокла́н
766,oft::ADV,сеетьстэ,чӱ́чкыдын
767,immer::ADV,свал,эре́
768,immer::ADV,свал,ту́тыш
769,niemals::ADV,а зярдояк,ок нигуна́м
770,hier::ADV,тесэ,ты́ште
771,hierhin::ADV,тей,ты́шке
772,hierhin::ADV,тей,тыш
773,von hier::ADV,тестэ,тыше́ч
774,von hier::ADV,тестэ,тыве́ч
775,dort::ADV,тосо,ту́што
776,dorthin::ADV,тов,туш
777,dorthin::ADV,тов,ту́шко
778,geradeaus::ADV,витьстэ,вик
779,vorwärts::ADV,икелев,о́нчыко
780,rückwärts::ADV,мекев,шеҥге́к
781,zurück::ADV,мекев,мӧҥге́ш
782,unten::ADV,ало,ӱ́лнӧ
783,unten::ADV,ало,йыма́лне
784,hinab::ADV,алов,йыма́к
785,oben::ADV,вере,кӱ́шнӧ
786,oben::ADV,вере,ӱмба́лне
787,hinauf::ADV,верев,кӱ́ш
788,hinauf::ADV,верев,кӱ́шкӧ
789,überall::ADV,эрьва косо,чыла́ вере́
790,nicht::ADV,а,ок
791,nicht::ADV,а,о́геш
792,ein wenig::ADV,аламошка,изи́ш
793,kaum::ADV,ансяк,пыкше́
794,sehr::ADV,пек,чот
795,sehr::ADV,вельть,чот
796,so::ADV,истя,тыге́
797,noch::ADV,таго,а́ле
798,nur::ADV,ансяк,гына́
799,schon::ADV,уш,ы́нде
800,wieder::ADV,таго,ада́к
801,vergebens::ADV,стяко,ара́м
802,vor::PRP,икеле,о́нчыч
803,hinter::PRP,вельде,шеҥге́лне
804,unter::PRP,ало,йыма́лне
805,durch::PRP,пачк,вошт
806,neben::PRP,вакссо,вокте́н
807,zwischen::PRP,ютксо,кокла́ште
808,wegen::PRP,кис,верч
809,wegen::PRP,коряс,верч
810,wegen::PRP,кувалт,верч
811,dies::PRN,те,ти́де
812,das::PRN,те,са́де
813,das::PRN,тона,са́де
814,alles::PRN,весе,чыла́
815,alles::PRN,весемесь,чыла́
816,ich::PRN,мон,мый
817,du::PRN,тон,тый
818,er::PRN,сон,ту́до
819,wir::PRN,минь,ме
820,ihr::PRN,тынь,те
821,sie::PRN,сынь,ну́но
822,was::FPRN,мезе,мо
823,wer::FPRN,ки,кӧ
824,wo::FADV,косо,куша́н
825,wohin::FADV,ков,куш
826,wohin::FADV,ков,ку́шко
827,wohin::FADV,козо,куш
828,wohin::FADV,козо,ку́шко
829,wie::FADV,кода,кузе́
830,warum::FADV,мекс,мо
831,warum::FADV,мекс,мола́н
832,wieviel::FNUM,зяро,куна́р
833,eins::NUM,вейке,ик
834,zwei::NUM,кавто,ко́кыт
835,drei::NUM,колмо,кум
836,vier::NUM,ниле,ныл
837,fünf::NUM,вете,вич
838,sechs::NUM,кото,куд
839,sieben::NUM,сисем,шым
840,acht::NUM,кавксо,канда́ш
841,neun::NUM,вейксэ,инде́ш
842,zehn::NUM,кемень,лу
843,elf::NUM,кевейкее,лати́к
844,zwölf::NUM,кемгавтово,латко́к
845,zwanzig::NUM,комсь,ко́ло
846,dreißig::NUM,колоньгемень,ку́мло
847,vierzig::NUM,ниленьгемень,ны́лле
848,fünfzig::NUM,ведьгемень,ви́тле
849,sechzig::NUM,кодгемень,ку́дло
850,siebzig::NUM,сизьгемень,шы́мле
851,achtzig::NUM,кавксоньгемень,канда́шле
852,neunzig::NUM,вейксэньгемень,инде́шле
853,hundert::NUM,сядо,шӱ́дӧ
854,tausend::NUM,тыща,тӱже́м
855,und::CNJ,ды,да
856,und::CNJ,ды,ден
857,oder::CNJ,или,я
858,oder::CNJ,или,а́ле
859,stehen::V,аштемс стядо,шога́ш
860,sitzen::V,аштемс озадо,шинча́ш
861,liegen::V,мадезь аштемс,кия́ш
862,hängen::V,нурьгемс,кеча́ш
863,werden::V,арамс,лия́ш
864,passieren::V,лисэмс,лия́ш
865,beginnen::V,ушодомс,тӱҥгала́ш
866,enden::V,лоткамс,пыта́ш
867,wechseln::V,полавтнемс,вашталта́ш
868,aufgehen[Sonne]::V,лисемс,лекта́ш
869,aufgehen[Sonne]::V,стямс,лекта́ш
870,untergehen[Sonne]::V,валгомс,шинча́ш
871,scheinen[Sonne]::V,валдомтомс,волгалта́ш
872,donnern::V,цярномс,кӱдырта́ш
873,donnern::V,цярномс,сургалта́ш
874,donnern::V,галдордомс,кӱдырта́ш
875,donnern::V,галдордомс,сургалта́ш
876,wehen::V,пувамс,пуа́ш
877,strömen::V,чудемс,шийалтара́ш
878,fließen::V,чудемс,йога́ш
879,sich drehen::V,велямс,пӧрда́ш
880,schwanken::V,лыкамс,лӱҥга́ш
881,schwanken::V,лыкамс,тайныла́ш
882,schwanken::V,якамс,лӱҥга́ш
883,schwanken::V,якамс,тайныла́ш
884,schwingen::V,нурсемс,рӱпшалта́ш
885,schwingen::V,лыкамс,рӱпшалта́ш
886,fallen::V,прамс,воза́ш
887,fallen::V,прамс,йӧрла́ш
888,fallen::V,сяворемс,воза́ш
889,fallen::V,сяворемс,йӧрла́ш
890,brennen::V,паломс,йӱла́ш
891,rauchen::V,качадомс,шикша́ш
892,regnen::V,пиземс,йӱра́ш
893,gefrieren::V,кельмемс,кылма́ш
894,gefrieren::V,кельмемс,ияҥа́ш
895,tauen::V,соламс,шула́ш
896,schmelzen::V,соламс,лева́ш
897,trocknen::V,коськемс,кошка́ш
898,sieden::V,лакамс,шола́ш
899,sieden::V,пиксемс,шола́ш
900,faulen::V,наксадомс,шӱя́ш
901,verfaulen::V,наксадомс,шӱйы́н шуа́ш
902,reißen::V,сезневемс,кӱрла́ш
903,versinken::V,ваямс,пуре́н кая́ш
904,vergehen::V,ютамс,эрте́н кая́ш
905,erscheinen::V,лисемс,толы́н лекта́ш
906,verschwinden::V,ёмамс,йома́ш
907,sinken::V,явамс,пуча́ш
908,abnehmen::V,киремемс,пуча́ш
909,zunehmen::V,ламолгадомс,шукема́ш
910,zunehmen::V,раштамс,шукема́ш
911,steigen::V,куземс,нӧлталта́ш
912,steigen::V,кепсевемс,нӧлталта́ш
913,wachsen::V,касомс,кушка́ш
914,glänzen::V,цитнемс,йылгыжа́ш
915,funkeln::V,пиндолдомс,чолга́ш
916,funkeln::V,цивтёрдомс,чолга́ш
917,lärmen::V,шалномс,рӱшка́ш
918,läuten::V,гайгезевемс,мура́ш
919,klingeln::V,чавомс баягас,йыҥгырта́ш
920,klirren::V,калдордомс,чылдыртата́ш
921,klirren::V,кальцяемс,чылдыртата́ш
922,brausen::V,лакамс,лӱшка́ш
923,rauschen::V,лажномс,лыжга́ш
924,klingen::V,гайгемс,йоҥга́ш
925,bellen::V,онгомс,опта́ш
926,heulen::V,урномс,урмыжа́ш
927,blasen::V,пувамс,пуала́ш
928,pfeifen::V,вешкемс,шӱ́шкаш
929,schreien::V,пижнемс,кычкыра́ш
930,stöhnen::V,кувсемс,йыҥыса́ш
931,zittern::V,тарномс,чытыра́ш
932,leben::V,эрямс,ила́ш
933,geboren werden::V,чачомс,шоча́ш
934,atmen::V,лексемс,шӱла́ш
935,trinken::V,симемс,йӱа́ш
936,essen::V,ярсамс,кочка́ш
937,schlucken::V,нилемс,нела́ш
938,schlucken::V,порнемс,нела́ш
939,müde werden::V,сиземс,ноя́ш
940,einschlafen::V,матедевемс,мале́н колта́ш
941,schlafen::V,удомс,мала́ш
942,aufwachen::V,сыргоземс,помыжалта́ш
943,aufstehen::V,стямс,кынела́ш
944,sich erholen::V,оймсемс,кана́ш
945,krank werden::V,сэредезевемс,черлане́н воза́ш
946,krank sein::V,сэредемс,черлане́н кия́ш
947,schmerzen::V,сэредемс,коршта́ш
948,husten::V,козомс,кокыра́ш
949,genesen::V,пичкамс,тӱрла́ш
950,genesen::V,пичкамс,тазаҥа́ш
951,sterben::V,куломс,кола́ш
952,umkommen::V,чавовомс,вуй йома́ш
953,umkommen::V,ёмамс,вуй йома́ш
954,sich bewegen::V,шаштомс,кошта́ш
955,sich rühren::V,сыргамс,тарвана́ш
956,sich erheben::V,куземс,кынела́ш
957,sich setzen::V,озамс,шинча́ш
958,hinfallen::V,прамс,йӧрла́ш
959,hinfallen::V,сяворемс,йӧрла́ш
960,laufen::V,якамс,кошта́ш
961,schreiten::V,эскелямс,ошкыла́ш
962,schreiten::V,молемс,ошкыла́ш
963,spazierengehen::V,якамс,гуля́яш
964,eilen::V,эрзкалемс,вашка́ш
965,eilen::V,капшамс,вашка́ш
966,sich beeilen::V,капшамс,вашкешта́ш
967,sausen::V,ливтямс,юлтка́ш
968,rennen::V,чийнемс,куржтала́ш
969,rennen::V,ардтнемс,куржтала́ш
970,springen::V,кирнявтнемс,тӧршта́ш
971,klettern::V,куземс,кӱза́ш
972,schaukeln::V,нурямс,лӱҥгалта́ш
973,kriechen::V,ёзмолдомс,нушка́ш
974,schwimmen::V,уемс,ия́ш
975,tauchen::V,чопавтомс,шуҥгалта́ш
976,tauchen::V,чопавтнемс,шуҥгалта́ш
977,rudern::V,миледемс,удыра́ш
978,fahren::V,ардомс,кудала́ш
979,fliegen::V,ливтямс,чоҥешта́ш
980,gehen::V,туемс,кая́ш
981,gehen::V,молемс,кая́ш
982,weggehen::V,туемс,кораҥа́ш
983,abfahren::V,туемс,лекта́ш
984,anhalten::V,лоткамс,чарна́ш
985,hineingehen::V,совамс,пура́ш
986,eintreten::V,совамс,пура́ш
987,eintreten::V,эскельдямс,пура́ш
988,kommen::V,самс,тола́ш
989,ankommen::V,самс,шуа́ш
990,ankommen::V,пачкодемс,шуа́ш
991,zurückkommen::V,велявтомс,пӧртыла́ш
992,bleiben::V,кадовомс,кода́ш
993,warten::V,учомс,вуча́ш
994,erwarten::V,учомс,вуча́ш
995,suchen::V,вешнемс,кычала́ш
996,finden::V,муемс,муа́ш
997,versuchen::V,варштамс,толаша́ш
998,vorbereiten::V,анокстамс,ямдыла́ш
999,lieben::V,вечкемс,йӧрата́ш
1000,mögen::V,вечкемс,йӧрата́ш
1001,lachen::V,пейдемс,воштыла́ш
1002,rühren::V,токамс седейс,ку́мыл тарвата́ш
1003,weinen::V,авардемс,шорта́ш
1004,schimpfen::V,сёвномс,каргаша́ш
1005,sich ärgern::V,кежиявтнемс,сыра́ш
1006,sich fürchten::V,пелемс,лӱда́ш
1007,fürchten::V,пелемс,лӱда́ш
1008,fliehen::V,оргодемс,куржа́ш
1009,flüchten::V,ворьгодемс,куржа́ш
1010,flüchten::V,чадомс,куржа́ш
1011,sehen::V,неемс,ужа́ш
1012,anschauen::V,ваномс,онча́ш
1013,ansehen::V,ваномс,эскера́ш
1014,hören::V,марямс,кола́ш
1015,zuhören::V,кунсоломс,колышта́ш
1016,probieren::V,варшамс,тамла́ш
1017,riechen::V,никсемс,ӱпшынча́ш
1018,fühlen::V,марямс,шижа́ш
1019,scheinen::V,марявомс,чуча́ш
1020,zu sehen sein::V,неявомс,коя́ш
1021,vernehmen::V,марямс,кола́ш
1022,frieren::V,кельмемс,кылма́ш
1023,tun::V,теемс,ышта́ш
1024,können::V,маштомс,мошта́ш
1025,wollen::V,бажамс,тӱна́ш
1026,anfangen::V,кармамс,тӱҥала́ш
1027,beenden::V,прядомс,пытара́ш
1028,aufhören::V,лоткамс,чарна́ш
1029,gelingen::V,удаламс,сай лекта́ш
1030,geraten::V,лисемс,лекта́ш
1031,öffnen::V,панжомс,поча́ш
1032,schließen::V,пекстамс,петыра́ш
1033,schließen::V,сёлгомс,петыра́ш
1034,schließen::V,конямс,петыра́ш
1035,stellen::V,аравтомс,шында́ш
1036,setzen::V,ойсевтемс,шында́ш
1037,setzen::V,озавтнемс,шында́ш
1038,legen::V,путомс,опта́ш
1039,legen::V,путомс,пышта́ш
1040,berühren::V,токамс,тӱка́ш
1041,verbinden::V,содомс,пида́ш
1042,bedecken::V,вельтямс,леведа́ш
1043,aufhängen::V,понгавтомс,сака́ш
1044,anzünden::V,кирвастемс,чӱкта́ш
1045,aufheben::V,кепедемс,нӧлтала́ш
1046,zurücklassen::V,кадомс,кода́ш
1047,verlieren::V,ёмавтомс,йомдара́ш
1048,fallen lassen::V,правтомс,воза́ш
1049,machen::V,теемс,ышта́ш
1050,herstellen::V,анокстамс,ямдыла́ш
1051,bauen::V,путомс,чоҥа́ш
1052,reparieren::V,витемс,ачала́ш
1053,verbessern::V,паролгавтомс,саемда́ш
1054,verbessern::V,вадрялгавтомс,саемда́ш
1055,ändern::V,полавтомс,весемда́ш
1056,graben::V,чувомс,кӱнча́ш
1057,graben::V,таргамс,кӱнча́ш
1058,beugen::V,мендемс,пӱгырта́ш
1059,biegen::V,комавтомс,лывырта́ш
1060,drehen::V,чаравтомс,пӱтыра́ш
1061,drehen::V,велявтнемс,пӱтыра́ш
1062,wenden::V,велявтомс,ирала́ш
1063,umdrehen::V,велявтомс,савырала́ш
1064,heben::V,кепедемс,нӧлта́ш
1065,hochheben::V,кепедемс,нӧлта́ш
1066,ergreifen::V,кундамс,руалта́ш
1067,halten::V,кирдемс,куча́ш
1068,drücken::V,нуемс,иша́ш
1069,drücken::V,нуемс,темда́ш
1070,schieben::V,шаштомс,шӱкала́ш
1071,kratzen::V,ангордамс,удыра́ш
1072,lecken::V,нолсемс,нула́ш
1073,beißen::V,сускомс,пура́ш
1074,abreißen::V,сеземс,кӱрла́ш
1075,abschneiden::V,печкемс,пӱчка́ш
1076,binden::V,кодамс,кылда́ш
1077,binden::V,сюлмамс,кылда́ш
1078,stecken::V,сялгомс,шуралта́ш
1079,brechen::V,синдемс,тодышта́ш
1080,brechen::V,калавтомс,тодышта́ш
1081,klopfen::V,калтаямс,кыра́ш
1082,hauen::V,чавомс,тӱя́ш
1083,kleben::V,педявтнемс,клеитла́ш
1084,reiben::V,ёзамс,йыга́ш
1085,reiben::V,ёзамс,туржала́ш
1086,streichen::V,вадемс,шӱра́ш
1087,schleifen::V,човамс,шума́ш
1088,schleifen::V,човамс,яна́ш
1089,schneiden::V,керямс,пӱчка́ш
1090,rütteln::V,чукамс,рӱза́ш
1091,rütteln::V,лыкавтомс,рӱза́ш
1092,schütteln::V,чукамс,почка́ш
1093,schwenken::V,яхолемс,рӱза́ш
1094,schütten::V,каямс,опта́ш
1095,füllen::V,пештямс,тема́ш
1096,einwickeln::V,тапарямс,вӱдыла́ш
1097,tragen::V,кандомс,нумала́ш
1098,schleppen::V,ускомс,шӱдыра́ш
1099,ziehen::V,ускомс,шупша́ш
1100,aufbewahren::V,ванстомс,арала́ш
1101,werfen::V,ёртомс,шуа́ш
1102,werfen::V,ёртомс,кышка́ш
1103,fangen::V,кундамс,куча́ш
1104,packen::V,кундамс,руалта́ш
1105,verstecken::V,кекшемс,тоя́ш
1106,teilen::V,явомс,пӧла́ш
1107,schicken::V,кучомс,колта́ш
1108,bringen::V,кандомс,конда́ш
1109,hinzufügen::V,путомс,ешара́ш
1110,hinzufügen::V,максомс,ешара́ш
1111,bekommen::V,саемс,нала́ш
1112,erhalten::V,саемс,нала́ш
1113,nehmen::V,саемс,нала́ш
1114,wählen::V,кочкамс,сайла́ш
1115,auswählen::V,кочкамс,таҥгла́ш
1116,bewahren::V,ванстомс,сакла́ш
1117,behindern::V,кирдемс,чаракла́ш
1118,verderben::V,коламс,пужа́ш
1119,beschädigen::V,теемс зыян,пужа́ш
1120,zerbrechen::V,коламс,пудырта́ш
1121,zerreißen::V,сеземс,кӱрла́ш
1122,zerstören::V,калавтомс,шалата́ш
1123,verbrennen::V,пултамс,йӱлата́ш
1124,geben::V,максомс,пуа́ш
1125,reichen::V,максомс,пуа́ш
1126,schenken::V,каземс,пӧлекла́ш
1127,versprechen::V,алтамс,сӧра́ш
1128,wünschen::V,арсемс,тылана́ш
1129,loben::V,шнамс,мокта́ш
1130,küssen::V,палсемс,шупшала́ш
1131,wiegen::V,нурсемс,рӱпша́ш
1132,zudecken::V,тавадомс,леведа́ш
1133,zudecken::V,вельтямс,леведа́ш
1134,wecken::V,стявтомс,помыжалтара́ш
1135,zeigen::V,невтемс,ончыкта́ш
1136,führen::V,ветямс,вӱда́ш
1137,lehren::V,тонавтомс,туныкта́ш
1138,unterrichten::V,тонавтомс,туныкта́ш
1139,aufziehen::V,трямс,орышта́ш
1140,aufziehen::V,кастомс,орышта́ш
1141,leiten::V,ветямс,вӱда́ш
1142,leiten::V,ветямс,вуйлата́ш
1143,leiten::V,азоркстамс,вӱда́ш
1144,leiten::V,азоркстамс,вуйлата́ш
1145,antreiben::V,ветямс,поктыла́ш
1146,lassen::V,кармавтомс,-та́ш
1147,einladen::V,тердемс,ӱжа́ш
1148,vereinigen::V,вейсэндямс,иктешла́ш
1149,vereinigen::V,вейс путомс,иктешла́ш
1150,vereinigen::V,вейс пурнамс,иктешла́ш
1151,besuchen::V,варштамс,то́лын кая́ш
1152,treffen::V,вастомс,вашлия́ш
1153,sich versammeln::V,промокшномс,погына́ш
1154,sich versammeln::V,промокшномс,чумырга́ш
1155,spielen::V,налксемс,мода́ш
1156,singen::V,морамс,мура́ш
1157,tanzen::V,киштемс,кушта́ш
1158,sich trennen::V,явомс,ойырла́ш
1159,verlassen::V,кадомс,кудалта́ш
1160,retten::V,идемс,утара́ш
1161,bewachen::V,ванстомс,орола́ш
1162,schützen::V,аштемс,арала́ш
1163,verteidigen::V,ваномс,арала́ш
1164,sich schlagen::V,тюремс,кредала́ш
1165,schießen::V,ледемс,лӱя́ш
1166,siegen::V,изнямс,сеҥа́ш
1167,ärgern::V,кежейгавтомс,сырыкта́ш
1168,schlagen::V,токамс,пера́ш
1169,treten::V,тапамс,тошка́ш
1170,stechen::V,пупамс,кера́ш
1171,stoßen::V,тулкадемс,шӱкала́ш
1172,stehlen::V,саламс,шолышта́ш
1173,stören::V,пирямс ки,мешая́ш
1174,belästigen::V,а максомс,толаштара́ш
1175,belästigen::V,а кадомс оймамо,толаштара́ш
1176,verbergen::V,сёпомс,шылта́ш
1177,verbergen::V,кекшемс,шылта́ш
1178,täuschen::V,манямс,ондала́ш
1179,betrügen::V,манчемс,ондала́ш
1180,töten::V,чавномс,пушта́ш
1181,töten::V,маштнемс,пушта́ш
1182,wohnen::V,эрямс,ила́ш
1183,arbeiten::V,важодемс,пашалана́ш
1184,arbeiten::V,важодемс,паша́м ышта́ш
1185,sammeln::V,пурнамс,пога́ш
1186,pflücken::V,ноцковтнемс,кӱра́ш
1187,jagen::V,кундамс,сонарла́ш
1188,fischen::V,калонь кундамс,кол куча́ш
1189,fassen::V,кундамс,куча́ш
1190,hüten::V,ваномс,кӱта́ш
1191,treiben::V,панемс,покта́ш
1192,anbinden::V,сюлмамс,йолышта́ш
1193,füttern::V,андомс,пукша́ш
1194,melken::V,потявтомс,лӱшта́ш
1195,hacken::V,лазномс,руа́ш
1196,gießen::V,валомс,шава́ш
1197,reifen::V,кенеремс,кӱа́ш
1198,zubereiten::V,анокстамс,ямдыла́ш
1199,kochen::V,пидемс,шолта́ш
1200,backen::V,пидемс,кӱкташ
1201,braten::V,пуштамс,пуштыла́ш
1202,braten::V,пуштамс,жаритла́ш
1203,umrühren::V,човорямс,луга́ш
1204,stricken::V,кодамс,пида́ш
1205,nähen::V,стамс,урга́ш
1206,färben::V,артомс,чиялта́ш
1207,reinigen::V,урядамс,эрыкта́ш
1208,waschen::V,муськемс,мушка́ш
1209,abwischen::V,нардамс,ӱшта́ш
1210,spülen::V,ёрвалдомс,шӱалта́ш
1211,fegen::V,тенсемс,ӱшта́ш
1212,kehren::V,тенсемс,ӱшта́ш
1213,baden::V,экшелямс,йӱштыла́ш
1214,sich waschen::V,шлямс,мушкылта́ш
1215,ausziehen::V,кайсевтемс,кудаша́ш
1216,anziehen::V,оршамс,чия́ш
1217,sich anziehen::V,оршамс,чия́ш
1218,kämmen::V,судрямс,шера́ш
1219,schmücken::V,мазылгавтомс,тӱзата́ш
1220,schmücken::V,мазылгавтомс,чеверта́ш
1221,schmücken::V,наряжамс,тӱзата́ш
1222,schmücken::V,наряжамс,чеверта́ш
1223,sagen::V,меремс,ойла́ш
1224,sagen::V,меремс,каласа́ш
1225,sprechen::V,кортамс,кутыра́ш
1226,reden::V,кортамс,мутлана́ш
1227,sich unterhalten::V,кортнемс,кутыра́ш
1228,fragen::V,кевкстемс,йода́ш
1229,bitten::V,вешемс,йода́ш
1230,erzählen::V,ёвтнемс,ойла́ш
1231,mitteilen::V,ёвтамс,увертара́ш
1232,nennen::V,лемдемс,лӱмда́ш
1233,nennen::V,путомс лем,лӱмда́ш
1234,rufen::V,тердемс,ӱжа́ш
1235,rufen::V,серьгедемс,ӱжа́ш
1236,prahlen::V,шнамс пря,моктана́ш
1237,übersetzen::V,ютавтомс,кусара́ш
1238,denken::V,арсемс,шона́ш
1239,glauben::V,кемемс,ӱшана́ш
1240,bemerken::V,неемс,шижа́ш
1241,erkennen::V,содамс,пала́ш
1242,begreifen::V,пачкодемс,ыҥла́ш
1243,verstehen::V,чарькодемс,умыла́ш
1244,lernen::V,тонавтнемс,тунема́ш
1245,wissen::V,содамс,шинча́ш
1246,sich erinnern an::V,ледстямс,шарна́ш
1247,vergessen::V,стувтомс,монда́ш
1248,messen::V,онкстнемс,виса́ш
1249,zählen::V,ловомс,шотла́ш
1250,rechnen::V,ловомс,шотла́ш
1251,lesen::V,ловномс,луда́ш
1252,malen::V,рисовамс,сӱретла́ш
1253,zeichnen::V,рисовамс,сӱретла́ш
1254,schreiben::V,сёрмадомс,воза́ш
1255,besitzen::V,улемс,лия́ш
1256,besitzen::V,улемс азорокс,лия́ш
1257,kaufen::V,рамамс,нала́ш
1258,verkaufen::V,миемс,ужала́ш
1259,bezahlen::V,пандомс,тӱла́ш
1260,zahlen::V,пандомс,тӱла́ш
1261,beherrschen::V,азоркстамс,куча́ш
1262,ertragen::V,кирдемс,турка́ш
