,Concept_ID,hi,pt
112,Sonne::N,सूर्य,sol
113,Mond::N,चाँद,lua
114,Mond::N,चंद्र,lua
115,Stern::N,तारा,estrela
116,Stern::N,सितारा,estrela
117,Luft::N,हवा,ar
118,Luft::N,वायु,ar
119,Wind::N,पाद,vento
120,Welle::N,लहर,onda
121,Welle::N,तरंग,onda
122,Wasser::N,जल,água
123,Wasser::N,पानी,água
124,Stein::N,पत्थर,pedra
125,Boden::N,मिट्टी,solo
126,Erde::N,भूमि,terra
127,Erde::N,ज़मीन,terra
128,Staub::N,धूल,pó
129,Rauch::N,धूआँ,fumo
130,Rauch::N,धुम्र,fumo
131,Funke::N,चिनगारी,faísca
132,Funke::N,चिनगारी,centelha
133,Funke::N,स्फुलिंग,faísca
134,Funke::N,स्फुलिंग,centelha
135,Feuer::N,आग,fogo
136,Feuer::N,आतिश,fogo
137,Feuer::N,अग्नि,fogo
138,Licht::N,रोशनी,luz
139,Licht::N,प्रकाश,luz
140,Schatten::N,छाया,sombra
141,Schatten::N,परछाई,sombra
142,Wetter::N,ऋतु,tempo
143,Wetter::N,मौसम,tempo
144,Nebel::N,धुँध,nevoeiro
145,Nebel::N,कुहरा,nevoeiro
146,Wolke::N,मेघ,nuvem
147,Wolke::N,अभ्र,nuvem
148,Regen::N,मेंह,chuva
149,Regen::N,बारिश,chuva
150,Schnee::N,हिम,neve
151,Schnee::N,बर्फ़,neve
152,Eis::N,हिम,gelo
153,Eis::N,बर्फ़,gelo
154,Frost::N,ठंड,gelo
155,Frost::N,ठंड,geada
156,Kälte::N,सर्दी,frio
157,Kälte::N,शीतलता,frio
158,Hitze::N,ताप,ardor
159,Hitze::N,गरमी,ardor
160,Raureif::N,पाला,geada
161,Regenbogen::N,इंद्र-धनुष,arco-iris
162,Donner::N,गरज,trovão
163,Donner::N,मेघ-गर्जन,trovão
164,Strömung::N,बहाव,corrente
165,Strömung::N,प्रवाह,corrente
166,Tropfen::N,बूँद,gota
167,Schaum::N,झाग,espuma
168,Schmutz::N,गंद,sujidade
169,Schmutz::N,गंद,imundície
170,Schmutz::N,कीचड़,sujidade
171,Schmutz::N,कीचड़,imundície
172,See::N,झील,lago
173,See::N,सरोवर,lago
174,Sumpf::N,दलदल,charco
175,Sumpf::N,दलदल,pântano
176,Sumpf::N,धँसान,charco
177,Sumpf::N,धँसान,pântano
178,Moor::N,झाबर,pântano
179,Moor::N,धँसान,pântano
180,Wiese::N,घास-स्थल,prado
181,Wald::N,जंगल,bosque
182,Wald::N,जंगल,floresta
183,Hügel::N,टीला,colina
184,Hügel::N,पहाड़,colina
185,Anhöhe::N,टीला,alto
186,Anhöhe::N,टीला,outeiro
187,Anhöhe::N,पहाड़ी,alto
188,Anhöhe::N,पहाड़ी,outeiro
189,Berg::N,पहाड़,monte
190,Berg::N,पहाड़,montanha
191,Gipfel::N,शिखर,pico
192,Höhle::N,गुहा,caverna
193,Höhle::N,गुफ़ा,caverna
194,Abhang::N,ढाल,encosta
195,Abhang::N,ढलान,encosta
196,Quelle::N,चश्मा,fonte
197,Bach::N,सोता,regato
198,Bach::N,सोता,ribeiro
199,Bach::N,नदिका,regato
200,Bach::N,नदिका,ribeiro
201,Fluss::N,नदी,rio
202,Fluss::N,सरिता,rio
203,Ufer::N,तट,beira
204,Ufer::N,किनारा,beira
205,Küste::N,समुद्र-तट,costa
206,Festland::N,महाद्वीप,terra firme
207,Meer::N,सागर,mar
208,Meer::N,समुद्र,mar
209,Bucht::N,खाड़ी,baía
210,Insel::N,टापू,ilha
211,Insel::N,द्वीप,ilha
212,Blume::N,फूल,flor
213,Blume::N,पुष्प,flor
214,Gras::N,घास,erva
215,Wurzel::N,मूल,raiz
216,Baum::N,पेड़,árvore
217,Baum::N,वृक्ष,árvore
218,Stamm::N,धड़,tronco
219,Rinde::N,छाल,casca
220,Rinde::N,वल्कल,casca
221,Ast::N,डाल,ramo
222,Ast::N,शाखा,ramo
223,Zweig::N,टहनी,galho
224,Blatt::N,पत्र,folha
225,Blatt::N,पत्ता,folha
226,Birke::N,भूर्ज,bétula
227,Kiefer[Baum]::N,पाइन-वृक्ष,pinheiro
228,Weide[Baum]::N,बेंत,salgueiro
229,Tanne::N,फ़र,abeto
230,Horn::N,सींग,corno
231,Horn::N,सींग,chifre
232,Horn::N,विषाण,corno
233,Horn::N,विषाण,chifre
234,Feder::N,पर,pena
235,Feder::N,पंख,pena
236,Fell::N,खाल,pele
237,Fell::N,पशु-चर्म,pele
238,Flügel::N,पंख,asa
239,Flügel::N,डैना,asa
240,Klaue::N,पंजा,pata
241,Kralle::N,पंजा,unha
242,Kralle::N,पंजा,garra
243,Kralle::N,नाख़ून,unha
244,Kralle::N,नाख़ून,garra
245,Schwanz::N,पूँछ,rabo
246,Schwanz::N,पूँछ,cauda
247,Ei::N,अंडा,ovo
248,Nest::N,नीड़,ninho
249,Nest::N,घोंसला,ninho
250,Bau::N,बिल,toca
251,Bau::N,बिल,covil
252,Bau::N,माँद,toca
253,Bau::N,माँद,covil
254,Tier::N,पशु,animal
255,Tier::N,जानवर,animal
256,Herde::N,गल्ला,rebanho
257,Kuh::N,गौ,vaca
258,Kuh::N,गाय,vaca
259,Bulle::N,साँड़,touro
260,Pferd::N,अश्व,cavalo
261,Pferd::N,घोड़ा,cavalo
262,Schaf::N,भेड़,ovelha
263,Schwein::N,शूकर,porco
264,Hund::N,श्वान,cão
265,Hund::N,कुत्ता,cão
266,Katze::N,बिल्ली,gata
267,Bär::N,रीछ,urso
268,Bär::N,भालू,urso
269,Eichhörnchen::N,गिलहरी,esquilo
270,Elch::N,एल्क,alce
271,Fuchs::N,लोमड़ी,raposa
272,Hase::N,खरहा,lebre
273,Hase::N,ख़रगोश,lebre
274,Maus::N,मूष,rato
275,Maus::N,चूहा,rato
276,Wolf::N,वृक,lobo
277,Wolf::N,भेड़िया,lobo
278,Vogel::N,पक्षी,ave
279,Vogel::N,पक्षी,pássaro
280,Vogel::N,चिड़िया,ave
281,Vogel::N,चिड़िया,pássaro
282,Schwarm::N,झुंड,bando
283,Schwarm::N,झुंड,enxame
284,Huhn::N,मुर्ग़ी,galinha
285,Hahn::N,मुर्ग़ा,galo
286,Gans::N,हंस,ganso
287,Gans::N,हंसिनी,ganso
288,Adler::N,उक़ाब,águia
289,Ente::N,बतख़,pata
290,Ente::N,बत्तक,pata
291,Eule::N,उल्लू,mocho
292,Eule::N,उल्लू,coruja
293,Kranich::N,सारस,grou
294,Kranich::N,क्रौंंच,grou
295,Krähe::N,काक,gralha
296,Kuckuck::N,कोयल,cuco
297,Kuckuck::N,कोकिल,cuco
298,Schwan::N,हंस,cisne
299,Schwan::N,मराल,cisne
300,Fisch::N,मछली,peixe
301,Fisch::N,मत्स्य,peixe
302,Barsch::N,पर्च,perca
303,Hecht::N,पाइक,lúcio
304,Schlange[Tier]::N,सर्प,serpente
305,Wurm::N,कृमि,verme
306,Wurm::N,कीड़ा,verme
307,Spinne::N,लूता,aranha
308,Spinne::N,मकड़ी,aranha
309,Ameise::N,चींटी,formiga
310,Laus::N,जूँ,piolho
311,Mücke::N,डाँस,mosquito
312,Fliege::N,मक्खी,mosca
313,Fliege::N,मक्षिका,mosca
314,Schmetterling::N,तितली,borboleta
315,Beere::N,बेरी,bago
316,Apfel::N,सेब,maçã
317,Pilz::N,खुंबी,fungo
318,Pilz::N,खुंबी,cogumelo
319,Zwiebel::N,प्याज़,cebola
320,Saat::N,बीज,sementeira
321,Korn::N,दाना,grão
322,Heu::N,मूखी घास,feno
323,Schale::N,बकला,casca
324,Schale::N,छिलका,casca
325,Grube::N,गड्ढा,cova
326,Grube::N,गड्ढा,fossa
327,Falle::N,जाल,armadilha
328,Falle::N,फँदा,armadilha
329,Schlinge::N,फँदा,laço
330,Spur::N,सुराग़,pista
331,Spur::N,सुराग़,vestígio
332,Spur::N,पद-चिह्न,pista
333,Spur::N,पद-चिह्न,vestígio
334,Asche::N,राख,cinza
335,Dreck::N,मैल,sujidade
336,Dreck::N,गंदगी,sujidade
337,Eisen::N,लोहा,ferro
338,Gold::N,सोना,ouro
339,Gold::N,स्वर्ण,ouro
340,Silber::N,रजत,prata
341,Silber::N,चाँदी,prata
342,Kohle::N,कोयला,carvão
343,Glas::N,काँच,vidro
344,Lehm::N,चिकनी मिट्टी,barro
345,Lehm::N,चिकनी मिट्टी,argila
346,Sand::N,रेत,areia
347,Sand::N,बालू,areia
348,Mensch::N,मानव,homem
349,Mensch::N,मानव,pessoa
350,Mensch::N,इनसान,homem
351,Mensch::N,इनसान,pessoa
352,Mensch::N,मनुष्य,homem
353,Mensch::N,मनुष्य,pessoa
354,Mann::N,आदमी,homem
355,Mann::N,पुरुष,homem
356,Frau::N,औरत,mulher
357,Frau::N,महिला,mulher
358,Frau::N,स्त्री,mulher
359,Kind::N,बाल,filho
360,Kind::N,बाल,criança
361,Kind::N,बच्चा,filho
362,Kind::N,बच्चा,criança
363,Junge::N,लड़का,rapaz
364,Junge::N,लड़का,menino
365,Mädchen::N,लड़की,menina
366,Mädchen::N,लड़की,rapariga
367,Mädchen::N,कुमारी,menina
368,Mädchen::N,कुमारी,rapariga
369,Familie::N,परिवार,família
370,Großvater::N,दादा,avô
371,Großmutter::N,नानी,avó
372,Eltern::N,माँ-बाप,pais
373,Eltern::N,माता-पिता,pais
374,Vater::N,बाप,pai
375,Vater::N,पिता,pai
376,Mutter::N,माँ,mãe
377,Mutter::N,माता,mãe
378,Sohn::N,बेटा,filho
379,Sohn::N,पुत्र,filho
380,Tochter::N,बेटी,filha
381,Tochter::N,पुत्री,filha
382,Bruder::N,भाई,irmão
383,Bruder::N,भ्राता,irmão
384,Schwester::N,बहन,irmã
385,Schwester::N,भगिनी,irmã
386,Onkel::N,ताऊ,tio
387,Onkel::N,काका,tio
388,Tante::N,बूआ,tia
389,Tante::N,फूफी,tia
390,Tante::N,ख़ाला,tia
391,Ehemann::N,पति,esposo
392,Ehemann::N,शौहर,esposo
393,Ehefrau::N,बीवी,esposa
394,Freude::N,आनंद,prazer
395,Freude::N,आनंद,alegria
396,Freude::N,प्रसन्नता,prazer
397,Freude::N,प्रसन्नता,alegria
398,Gelächter::N,हँसी,risada
399,Gelächter::N,हँसी,gargalhada
400,Gelächter::N,क़हक़हा,risada
401,Gelächter::N,क़हक़हा,gargalhada
402,Glück::N,आनंद,felicidade
403,Glück::N,ख़ुशी,felicidade
404,Kummer::N,शोक,aflição
405,Kummer::N,शोक,desgosto
406,Kummer::N,दुःख,aflição
407,Kummer::N,दुःख,desgosto
408,Wunsch::N,इच्छा,desejo
409,Wunsch::N,अभिलाषा,desejo
410,Lust::N,चाह,vontade
411,Lust::N,कामना,vontade
412,Geist::N,जान,mente
413,Geist::N,जान,espírito
414,Geist::N,प्राण,mente
415,Geist::N,प्राण,espírito
416,Gedanke::N,विचार,ideia
417,Gedanke::N,विचार,pensamento
418,Gedächtnis::N,याददाश्त,memória
419,Gedächtnis::N,स्मरण-शक्ति,memória
420,Verstand::N,समझ,razão
421,Verstand::N,समझ,inteligência
422,Verstand::N,अक़्ल,razão
423,Verstand::N,अक़्ल,inteligência
424,Verstand::N,बुद्धि,razão
425,Verstand::N,बुद्धि,inteligência
426,Sinn::N,अर्थ,sentido
427,Sinn::N,अर्थ,significado
428,Grund::N,वजह,causa
429,Grund::N,वजह,motivo
430,Grund::N,कारण,causa
431,Grund::N,कारण,motivo
432,Wahrheit::N,सत्य,verdade
433,Wahrheit::N,सच्चाई,verdade
434,Gespräch::N,चर्चा,conversa
435,Gespräch::N,चर्चा,conversação
436,Gespräch::N,वार्ता,conversa
437,Gespräch::N,वार्ता,conversação
438,Gespräch::N,बात-चीत,conversa
439,Gespräch::N,बात-चीत,conversação
440,Märchen::N,क़िस्सा,conto
441,Erzählung::N,कथा,conto
442,Erzählung::N,कथा,narrativa
443,Erzählung::N,कहानी,conto
444,Erzählung::N,कहानी,narrativa
445,Nachricht::N,सूचना,mensagem
446,Nachricht::N,समाचार,mensagem
447,Neuigkeit::N,ख़बर,notícia
448,Neuigkeit::N,ख़बर,novidade
449,Neuigkeit::N,समाचार,notícia
450,Neuigkeit::N,समाचार,novidade
451,Name::N,नाम,nome
452,Rätsel::N,पहेली,adivinha
453,Rede::N,वचन,oração
454,Rede::N,वचन,discurso
455,Rede::N,भाषण,oração
456,Rede::N,भाषण,discurso
457,Sprache::N,भाषा,língua
458,Sprache::N,ज़बान,língua
459,Stimme::N,स्वर,voz
460,Stimme::N,आवाज़,voz
461,Wort::N,शब्द,palavra
462,Wort::N,लफ़्ज़,palavra
463,Zeichen::N,निशान,marca
464,Ruf::N,पुकार,grito
465,Ruf::N,पुकार,chamada
466,Ruf::N,आह्वान,grito
467,Ruf::N,आह्वान,chamada
468,Lärm::N,शोर,ruído
469,Lärm::N,शोर,barulho
470,Lärm::N,हुल्लड़,ruído
471,Lärm::N,हुल्लड़,barulho
472,Laut::N,स्वर,som
473,Laut::N,ध्वनि,som
474,Ton::N,सुर,tom
475,Ton::N,स्वर,tom
476,Lied::N,गीत,canção
477,Ruhe::N,आराम,calma
478,Ruhe::N,आराम,silêncio
479,Ruhe::N,ख़ामोशी,calma
480,Ruhe::N,ख़ामोशी,silêncio
481,Leute::N,लोग,gente
482,Leute::N,लोग,pessoas
483,Volk::N,क़ौम,povo
484,Volk::N,क़ौम,nação
485,Volk::N,प्रजा,povo
486,Volk::N,प्रजा,nação
487,Arbeit::N,काम,trabalho
488,Gast::N,अतिथि,hóspede
489,Gast::N,अतिथि,convidado
490,Gast::N,मेहमान,hóspede
491,Gast::N,मेहमान,convidado
492,Geschenk::N,उपहार,prenda
493,Geschenk::N,उपहार,presente
494,Geschenk::N,तोहफ़ा,prenda
495,Geschenk::N,तोहफ़ा,presente
496,Spiel::N,खेल,jogo
497,Spiel::N,क्रीड़ा,jogo
498,Gesellschaft::N,साथ,companhia
499,Hilfe::N,मदद,ajuda
500,Hilfe::N,मदद,socorro
501,Hilfe::N,सहायता,ajuda
502,Hilfe::N,सहायता,socorro
503,Freund::N,मित्र,amigo
504,Kamerad::N,साथी,camarada
505,Kamerad::N,कामरेड,camarada
506,Angelegenheit::N,बात,assunto
507,Angelegenheit::N,मामला,assunto
508,Anzahl::N,तादाद,número
509,Anzahl::N,तादाद,quantidade
510,Anzahl::N,संख्या,número
511,Anzahl::N,संख्या,quantidade
512,Art::N,तरह,tipo
513,Art::N,तरह,espécie
514,Art::N,क़िस्म,tipo
515,Art::N,क़िस्म,espécie
516,Stück::N,फाँक,pedaço
517,Stück::N,टुकड़ा,pedaço
518,Teil::N,भाग,peça
519,Teil::N,भाग,parte
520,Teil::N,हिस्सा,peça
521,Teil::N,हिस्सा,parte
522,Hälfte::N,अर्धभाग,metade
523,Kreis::N,चक्कर,círculo
524,Kreuz::N,सलीब,cruz
525,Kreuz::N,क्रूस,cruz
526,Linie::N,लाइन,linha
527,Strich::N,लकीर,traço
528,Abstand::N,अंतर,distância
529,Abstand::N,फ़ासला,distância
530,Entfernung::N,दूरी,distância
531,Entfernung::N,फ़ासला,distância
532,Gegend::N,इलाक़ा,área
533,Gegend::N,इलाक़ा,região
534,Platz::N,जगह,lugar
535,Platz::N,स्थान,lugar
536,Ort::N,स्थल,sítio
537,Ort::N,स्थान,sítio
538,Seite::N,ओर,lado
539,Seite::N,तरफ़,lado
540,Mitte::N,बीच,meio
541,Mitte::N,मध्य,meio
542,Gegenstand::N,चीज़,objecto
543,Gegenstand::N,पदार्थ,objecto
544,Sache::N,चीज़,coisa
545,Sache::N,वस्तु,coisa
546,Rand::N,छोर,bordo
547,Rand::N,छोर,margem
548,Rand::N,उपांत,bordo
549,Rand::N,उपांत,margem
550,Kante::N,कोर,borda
551,Kante::N,कोर,aresta
552,Kante::N,किनारा,borda
553,Kante::N,किनारा,aresta
554,Ecke::N,कोना,esquina
555,Ecke::N,नुक्कड़,esquina
556,Spitze::N,नोक,ponta
557,Ende::N,छोर,cabo
558,Ende::N,छोर,extremo
559,Ende::N,सिरा,cabo
560,Ende::N,सिरा,extremo
561,Loch::N,छेद,furo
562,Loch::N,छेद,buraco
563,Loch::N,सूराख़,furo
564,Loch::N,सूराख़,buraco
565,Winkel::N,कोण,canto
566,Winkel::N,कोण,ângulo
567,Winkel::N,कोना,canto
568,Winkel::N,कोना,ângulo
569,Muster::N,नमूना,padrão
570,Muster::N,नमूना,desenho
571,Muster::N,डिज़ाइन,padrão
572,Muster::N,डिज़ाइन,desenho
573,Größe::N,परिमाण,tamanho
574,Größe::N,विस्तार,tamanho
575,Länge::N,लंबाई,comprimento
576,Höhe::N,ऊँचाई,altura
577,Höhe::N,ऊँचाई,altitude
578,Höhe::N,उच्चता,altura
579,Höhe::N,उच्चता,altitude
580,Gewicht::N,भार,peso
581,Gewicht::N,वज़न,peso
582,Menge::N,मात्रा,quantidade
583,Haufen::N,ढेर,pilha
584,Haufen::N,अंबार,pilha
585,Reihe::N,क़तार,fila
586,Reihe::N,पंक्ति,fila
587,Boot::N,नाव,barco
588,Boot::N,नौका,barco
589,Ruder::N,चप्पू,remo
590,Schlitten::N,बर्फ़-गाड़ी,trenó
591,Ski::N,स्की,esqui
592,Lagerfeuer::N,अलाव,fogueira
593,Lagerfeuer::N,कैंप-फ़ायर,fogueira
594,Last::N,भार,carga
595,Gang::N,चाल,curso
596,Gang::N,चाल,caminhada
597,Schritt::N,डग,passo
598,Schritt::N,क़दम,passo
599,Norden::N,उत्तर,norte
600,Süden::N,दक्खिन,sul
601,Westen::N,पश्चिम,oeste
602,Westen::N,पश्चिम,ocidente
603,Osten::N,पूरब,este
604,Osten::N,पूरब,leste
605,Osten::N,पूरब,oriente
606,Holz::N,काठ,madeira
607,Holz::N,काष्ठ,madeira
608,Brett::N,पटरा,tábua
609,Brett::N,पटरा,prancha
610,Brett::N,तख़्ता,tábua
611,Brett::N,तख़्ता,prancha
612,Platte::N,फलक,laje
613,Platte::N,फलक,chapa
614,Platte::N,तख़्ता,laje
615,Platte::N,तख़्ता,chapa
616,Stütze::N,टेक,apoio
617,Stütze::N,टेक,suporte
618,Stütze::N,थूनी,apoio
619,Stütze::N,थूनी,suporte
620,Stange::N,छड़,vara
621,Stange::N,छड़,barra
622,Stange::N,बाँस,vara
623,Stange::N,बाँस,barra
624,Stock::N,लाठी,pau
625,Stock::N,लाठी,bengala
626,Stab::N,लग्गा,bastão
627,Rohr::N,नल,cano
628,Haus::N,घर,casa
629,Haus::N,मकान,casa
630,Heim::N,घर,lar
631,Heim::N,घर,casa
632,Heim::N,गृह,lar
633,Heim::N,गृह,casa
634,Ofen::N,चूल्हा,estufa
635,Ofen::N,चूल्हा,aquecedor
636,Fußboden::N,फ़र्श,piso
637,Tisch::N,मेज़,mesa
638,Stuhl::N,कुरसी,cadeira
639,Wiege::N,पालना,berço
640,Wiege::N,हिंडोला,berço
641,Bett::N,खाट,cama
642,Bett::N,पलंग,cama
643,Regal::N,शेल्फ़,estante
644,Regal::N,शेल्फ़,prateleira
645,Kiste::N,पेटी,caixa
646,Kiste::N,डिब्बा,caixa
647,Fenster::N,खिड़की,janela
648,Tür::N,द्वार,porta
649,Tür::N,दरवाज़ा,porta
650,Tor::N,फाटक,portão
651,Zaun::N,बाड़ा,cerca
652,Zaun::N,बाड़ा,vedação
653,Dach::N,छत,telhado
654,Dach::N,छप्पर,telhado
655,Leiter::N,सीढ़ी,escada
656,Leiter::N,सीढ़ी,escada móvel
657,Besen::N,झाड़ू,vassoura
658,Besen::N,बुहारी,vassoura
659,Spaten::N,कुदाल,pá
660,Schaufel::N,बेलचा,pá
661,Schaufel::N,फावड़ा,pá
662,Gabel::N,काँटा,garfo
663,Löffel::N,चम्मच,colher
664,Messer::N,छुरा,faca
665,Messer::N,चाक़ू,faca
666,Nagel::N,कील,cravo
667,Nagel::N,मेख़,cravo
668,Netz::N,जाल,rede
669,Haken::N,अंकुश,gancho
670,Griff::N,मूठ,asa
671,Griff::N,मूठ,cabo
672,Griff::N,हत्था,asa
673,Griff::N,हत्था,cabo
674,Schloss::N,ताला,fechadura
675,Bild::N,चित्र,imagem
676,Figur::N,मूर्ति,figura
677,Puppe::N,पुतली,boneca
678,Puppe::N,गुड़िया,boneca
679,Beutel::N,झोला,saco
680,Beutel::N,झोला,bolsa
681,Bündel::N,पुलिंदा,fardo
682,Tasche::N,बेग,saco
683,Tasche::N,बेग,bolso
684,Tasche::N,बस्ता,saco
685,Tasche::N,बस्ता,bolso
686,Eimer::N,बाल्टी,balde
687,Deckel::N,ढक्कन,tampa
688,Geschirr::N,बरतन-भाँड़े,louça
689,Sack::N,बोरा,saca
690,Tasse::N,प्याला,chávena
691,Topf::N,देग़चा,tacho
692,Topf::N,देग़चा,panela
693,Kessel::N,देग़,caldeira
694,Kessel::N,बटलोई,caldeira
695,Essen::N,खाना,refeição
696,Nahrung::N,भोजन,comida
697,Nahrung::N,भोजन,alimento
698,Speise::N,खाना,prato
699,Speise::N,व्यंजन,prato
700,Fleisch::N,मांस,carne
701,Fleisch::N,गोश्त,carne
702,Getreide::N,अनाज,cereais
703,Brei::N,भरता,puré
704,Brei::N,दलिया,puré
705,Brot::N,रोटी,pão
706,Scheibe::N,कतला,fatia
707,Fett::N,वसा,banha
708,Fett::N,वसा,gordura
709,Fett::N,चरबी,banha
710,Fett::N,चरबी,gordura
711,Butter::N,मक्खन,manteiga
712,Öl::N,तेल,azeite
713,Salz::N,नमक,sal
714,Suppe::N,सूप,sopa
715,Suppe::N,सूप,caldo
716,Suppe::N,शोरबा,sopa
717,Suppe::N,शोरबा,caldo
718,Honig::N,शहद,mel
719,Milch::N,दूध,leite
720,Tee::N,चाय,chá
721,Leder::N,चमड़ा,couro
722,Wolle::N,ऊन,lã
723,Stoff::N,कपड़ा,pano
724,Stoff::N,कपड़ा,tecido
725,Nadel::N,सूई,agulha
726,Faden::N,डोरा,fio
727,Knopf::N,बटन,botão
728,Knopf::N,घुंडी,botão
729,Knoten::N,गाँठ,nó
730,Knoten::N,गुत्थी,nó
731,Farbe::N,रंग,corante
732,Farbe::N,वर्ण,corante
733,Kleidung::N,पहनावा,roupa
734,Kleidung::N,पहनावा,vestuário
735,Hemd::N,कुरता,camisa
736,Hemd::N,क़मीज़,camisa
737,Kragen::N,गरदनी,gola
738,Kragen::N,गरेबान,gola
739,Ärmel::N,आस्तीन,manga
740,Hose::N,पैंट,calça
741,Hose::N,पतलून,calça
742,Gürtel::N,पेटी,cinto
743,Gürtel::N,मेखला,cinto
744,Mütze::N,टोपी,boné
745,Mütze::N,टोपी,barrete
746,Schuh::N,जूता,sapato
747,Stiefel::N,बूट,bota
748,Ring::N,अँगूठी,anel
749,Band::N,पट्टी,fita
750,Band::N,पट्टी,faixa
751,Kamm::N,कंघी,pente
752,Spiegel::N,आईना,espelho
753,Spiegel::N,दर्पण,espelho
754,Riemen::N,तसमा,correia
755,Riemen::N,पट्टा,correia
756,Schnur::N,डोरी,corda
757,Schnur::N,डोरी,cordel
758,Schnur::N,सुतली,corda
759,Schnur::N,सुतली,cordel
760,Leine::N,रस्सी,trela
761,Decke::N,रज़ाई,cobertor
762,Kissen::N,तकिया,almofada
763,Kissen::N,गाद्दा,almofada
764,Tuch::N,रूमाल,pano
765,Tuch::N,वस्त्र,pano
766,Handtuch::N,अँगोछा,toalha
767,Kraft::N,ज़ोर,força
768,Kraft::N,शक्ति,força
769,Stärke::N,बल,força
770,Stärke::N,ताक़त,força
771,Gesundheit::N,स्वास्थ्य,saúde
772,Gesundheit::N,तंदुरुस्ती,saúde
773,Krankheit::N,रोग,doença
774,Krankheit::N,रोग,enfermidade
775,Krankheit::N,बीमारी,doença
776,Krankheit::N,बीमारी,enfermidade
777,Schmerz::N,दर्द,dor
