,Concept_ID,tr,sah
772,verschieden::A,farklı,араас
773,nah::A,yakın,чугас
774,nah::A,bitişik,чугас
775,fern::A,uzak,ыраах
776,linker::A,sol,хаҥас
777,rechter::A,sağ,уҥа
778,anderer::A,diğer,атын
779,erster::A,ilk,маҥнайгы
780,erster::A,birinci,маҥнайгы
781,zweiter::A,ikinci,иккис
782,dritter::A,üçüncü,үһүс
783,letzter::A,son,тиһэх
784,letzter::A,sonuncu,тиһэх
785,allein::ADV,yalnız,соҕотох
786,allein::ADV,tek başına,соҕотох
787,auf einmal::ADV,birden,биирдэ
788,zusammen::ADV,beraber,холбуу
789,zusammen::ADV,birlikte,холбуу
790,lange::ADV,çok,уһуннук
791,lange::ADV,uzun,уһуннук
792,plötzlich::ADV,ansızın,эмискэ
793,plötzlich::ADV,birdenbire,эмискэ
794,sofort::ADV,hemen,тута
795,sofort::ADV,derhal,тута
796,später::ADV,daha sonra,хойут
797,jetzt::ADV,şimdi,билигин
798,heute::ADV,bugün,бүгүн
799,morgen::ADV,yarın,сарсын
800,bald::ADV,yakında,өтөр
801,dann::ADV,sonra,кэнна
802,gestern::ADV,dün,бэҕэһээ
803,einst::ADV,eskiden,биир төгүл
804,einst::ADV,eskiden,арай биирдэ
805,damals::ADV,o zamanlar,оччоҕо
806,danach::ADV,sonradan,аары
807,danach::ADV,sonradan,ол кэнниттэн
808,danach::ADV,ondan sonra,аары
809,danach::ADV,ondan sonra,ол кэнниттэн
810,vorher::ADV,önce,урут
811,vorher::ADV,önceden,урут
812,zuerst::ADV,ilk önce,маҥнай
813,einmal::ADV,bir defa,биирдэ
814,manchmal::ADV,bazan,арыт
815,oft::ADV,sık sık,чаастатык
816,oft::ADV,çok defa,чаастатык
817,immer::ADV,daima,мэлдьи
818,immer::ADV,her zaman,мэлдьи
819,niemals::ADV,asla değil,хаһан да
820,niemals::ADV,hiçbir zaman,хаһан да
821,hier::ADV,burada,маныаха
822,hierhin::ADV,buraya,бэттэх
823,von hier::ADV,buradan,мантан
824,dort::ADV,orada,онно
825,dort::ADV,şurada,онно
826,dorthin::ADV,oraya,онно
827,dorthin::ADV,şuraya,онно
828,geradeaus::ADV,doğru,быһа
829,geradeaus::ADV,doğru,быһаччы
830,vorwärts::ADV,ileri,инники
831,rückwärts::ADV,geri,төттөру
832,zurück::ADV,geriye,төттөрү
833,unten::ADV,aşağıda,аллара
834,hinab::ADV,aşağıya,аллара
835,oben::ADV,yukarıda,үөһэ
836,hinauf::ADV,yukarı,өрө
837,hinauf::ADV,yukarı,үөһэ
838,hinauf::ADV,yukarıya,өрө
839,hinauf::ADV,yukarıya,үөһэ
840,überall::ADV,her yerde,бэйдиэ
841,nicht::ADV,-mi-,буолбатах
842,nicht::ADV,değil,буолбатах
843,ein wenig::ADV,biraz,кыратык
844,kaum::ADV,dar,нэһиилэ
845,kaum::ADV,hemen hemen değil,нэһиилэ
846,sehr::ADV,pek,бэрт
847,sehr::ADV,pek,наһаа
848,sehr::ADV,gayet,бэрт
849,sehr::ADV,gayet,наһаа
850,so::ADV,öyle,оччо
851,so::ADV,öyle,оннук
852,so::ADV,böyle,оччо
853,so::ADV,böyle,оннук
854,noch::ADV,hâlâ,өссө
855,noch::ADV,henüz,өссө
856,nur::ADV,ancak,эрэ
857,nur::ADV,ancak,сыччах
858,nur::ADV,yalnız,эрэ
859,nur::ADV,yalnız,сыччах
860,schon::ADV,çoktan,бэлиэр
861,wieder::ADV,tekrar,эмиэ
862,wieder::ADV,yeniden,эмиэ
863,vergebens::ADV,boşuna,таак
864,vor::PRP,önünde,иннигэр
865,hinter::PRP,arkasında,кэлин
866,unter::PRP,altında,-ҕа
867,unter::PRP,altında,оһох түгэҕэ
868,durch::PRP,sayesinde,курдары
869,durch::PRP,ortasından,курдары
870,neben::PRP,yanında,аттыгар
871,zwischen::PRP,arasında,ыккардынан
872,wegen::PRP,dolayı,уҥуортан
873,dies::PRN,bu,ити
874,dies::PRN,bu,бу
875,das::PRN,o,били
876,das::PRN,şu,били
877,alles::PRN,hepsi,барыта
878,alles::PRN,her şey,барыта
879,ich::PRN,ben,мин
880,du::PRN,sen,эн
881,er::PRN,o,кнни
882,wir::PRN,biz,биһиги
883,ihr::PRN,siz,эһиги
884,sie::PRN,onlar,кинилэр
885,was::FPRN,ne,туох
886,wer::FPRN,kim,ким
887,wo::FADV,nerede,ханна
888,wohin::FADV,nereye,ханна
889,wie::FADV,nasıl,хайдах
890,warum::FADV,neden,тоҕо
891,wieviel::FNUM,kaç,төһө
892,wieviel::FNUM,ne kadar,төһө
893,eins::NUM,bir,биир
894,zwei::NUM,iki,икки
895,drei::NUM,üç,үс
896,vier::NUM,dört,түөрт
897,fünf::NUM,beş,биэс
898,sechs::NUM,altı,алта
899,sieben::NUM,yedi,сэттэ
900,acht::NUM,sekiz,аҕыс
901,neun::NUM,dokuz,тоҕус
902,zehn::NUM,on,уон
903,elf::NUM,on bir,уон биир
904,zwölf::NUM,on iki,уон икки
905,zwanzig::NUM,yirmi,сүүрбэ
906,dreißig::NUM,otuz,отут
907,vierzig::NUM,kırk,түөрт уон
908,fünfzig::NUM,elli,биэс уон
909,sechzig::NUM,altmış,алта уон
910,siebzig::NUM,yetmiş,сэттэ уон
911,achtzig::NUM,seksen,аҕыс уон
912,neunzig::NUM,doksan,тоҕус уонус
913,hundert::NUM,yüz,сүүс
914,tausend::NUM,bin,тыһыынча
915,und::CNJ,ve,да
916,und::CNJ,ve,уонна
917,und::CNJ,ve,итиэннэ
918,und::CNJ,ile,да
919,und::CNJ,ile,уонна
920,und::CNJ,ile,итиэннэ
921,oder::CNJ,ya,эбэтэр
922,oder::CNJ,yahut,эбэтэр
923,stehen::V,durmak,тур
924,sitzen::V,oturmak,олор
925,liegen::V,yatmak,сыт
926,hängen::V,asılı olmak,санньылый
927,werden::V,olmak,буол
928,werden::V,olunmak,буол
929,passieren::V,olmak,буол
930,beginnen::V,başlamak,саҕалан
931,enden::V,bitmek,бүт
932,enden::V,sona ermek,бүт
933,wechseln::V,değişmek,уларый
934,aufgehen[Sonne]::V,doğmak,ой
935,untergehen[Sonne]::V,batmak,киир
936,scheinen[Sonne]::V,parlamak,сырдат
937,donnern::V,gök gürlemek,эт
938,wehen::V,esmek,үр
939,strömen::V,akmak,кутулун
940,fließen::V,akmak,сүүр
941,sich drehen::V,dönmek,эргий
942,schwanken::V,sallanmak,биэтэҥнээ
943,schwingen::V,titremek,эйэҥнээ
944,fallen::V,düşmek,оҕут
945,brennen::V,yanmak,умай
946,rauchen::V,tütmek,буруолаа
947,regnen::V,yağmak,самыырдаа
948,gefrieren::V,donmak,тоҥ
949,tauen::V,erimek,ир
950,schmelzen::V,erimek,уулун
951,trocknen::V,kurumak,куур
952,sieden::V,kaynamak,оргуй
953,faulen::V,çürümek,сытый
954,verfaulen::V,çürümek,сытыйан_хаал
955,reißen::V,yırtılmak,хайыт
956,reißen::V,yırtılmak,быһытталан
957,versinken::V,batmak,тимир
958,versinken::V,batmak,батылын
959,vergehen::V,geçmek,дьай
960,erscheinen::V,görünmek,көһүн
961,verschwinden::V,kaybolmak,сүт
962,sinken::V,inmek,намтаа
963,abnehmen::V,azalmak,аччаа
964,zunehmen::V,artmak,элбээ
965,zunehmen::V,çoğalmak,элбээ
966,steigen::V,artmak,үрдээ
967,steigen::V,yükselmek,үрдээ
968,wachsen::V,büyümek,үүн
969,wachsen::V,gelişmek,үүн
970,glänzen::V,parlamak,кылбай
971,funkeln::V,parıldamak,күлүмнээ
972,funkeln::V,parıldamak,күлүмүрдээ
973,lärmen::V,gürültü yapmak,тыаһаа
974,läuten::V,çalmak,собуоннаа
975,klingeln::V,zil çalmak,линкинээ
976,klirren::V,şakırdamak,айгырат
977,klirren::V,zangırdamak,айгырат
978,brausen::V,köpürmek,сирилээ
979,brausen::V,kükremek,сирилээ
980,rauschen::V,fışırdamak,суугунаа
981,klingen::V,tınlamak,доргуй
982,bellen::V,havlamak,үр
983,heulen::V,ulumak,улуй
984,blasen::V,üflemek,үр
985,pfeifen::V,düdük çalmak,иһиир
986,schreien::V,bağırmak,кылан
987,schreien::V,bağırmak,хаһыытаа
988,schreien::V,haykırmak,кылан
989,schreien::V,haykırmak,хаһыытаа
990,stöhnen::V,inlemek,ынчыктаа
991,zittern::V,titremek,титирээ
992,zittern::V,titremek,дьигиһий
993,leben::V,yaşamak,олор
994,leben::V,hayatta olmak,олор
995,geboren werden::V,doğmak,төрөө
996,atmen::V,solunmak,тыын
997,atmen::V,nefes almak,тыын
998,trinken::V,içmek,ис
999,essen::V,yemek,аһаа
1000,schlucken::V,yutmak,ыйыһын
1001,müde werden::V,yorulmak,сылай
1002,einschlafen::V,uykuya dalmak,утуйан хаал
1003,schlafen::V,uyumak,утуй
1004,schlafen::V,uyumak,утуйа сыт
1005,aufwachen::V,uyanmak,уһугун
1006,aufstehen::V,kalkmak,тур
1007,aufstehen::V,yataktan kalkmak,тур
1008,sich erholen::V,dinlenmek,сынньан
1009,krank werden::V,hastalanmak,ыарый
1010,krank sein::V,hasta olmak,ыарый
1011,krank sein::V,hasta olmak,ыарыт
1012,schmerzen::V,ağrımak,ыарыт
1013,husten::V,öksürmek,сөтөлүн
1014,genesen::V,şifa bulmak,көн
1015,sterben::V,ölmek,өл
1016,sterben::V,vefat etmek,өл
1017,umkommen::V,ölmek,өл
1018,umkommen::V,ölmek,оҕут
1019,sich bewegen::V,hareket etmek,хамсаа
1020,sich rühren::V,kımıldanmak,хамсаа
1021,sich erheben::V,kalkmak,тур
1022,sich erheben::V,ayağa kalkmak,тур
1023,sich setzen::V,oturmak,олор
1024,hinfallen::V,yere düşmek,оҕут
1025,laufen::V,yürümek,хаам
1026,schreiten::V,yürümek,атыллаа
1027,schreiten::V,adım atmak,атыллаа
1028,spazierengehen::V,gezmek,дьаарбай
1029,spazierengehen::V,dolaşmak,дьаарбай
1030,eilen::V,seğirtmek,тиэтэй
1031,sich beeilen::V,acele etmek,ыксаа
1032,sausen::V,hızla gitmek,элээр
1033,rennen::V,koşmak,сүүрэкэлээ
1034,springen::V,atlamak,ой
1035,springen::V,atlamak,ыстан
1036,springen::V,sıçramak,ой
1037,springen::V,sıçramak,ыстан
1038,klettern::V,tırmanmak,ытын
1039,schaukeln::V,sallanmak,эйэҥнээ
1040,schaukeln::V,sallanmak,биэрэҥнээ
1041,kriechen::V,sürünmek,сыыл
1042,schwimmen::V,yüzmek,уһун
1043,schwimmen::V,yüzmek,харбаа
1044,tauchen::V,dalmak,умус
1045,rudern::V,kürek çekmek,эрт
1046,fahren::V,gitmek,айаннаа
1047,fliegen::V,uçmak,көт
1048,gehen::V,gitmek,бар
1049,weggehen::V,gitmek,бар
1050,abfahren::V,kalkmak,бар
1051,anhalten::V,durmak,тохтоо
1052,hineingehen::V,içeri girmek,киир
1053,eintreten::V,girmek,киир
1054,kommen::V,gelmek,кэл
1055,ankommen::V,varmak,кэл
1056,ankommen::V,varmak,тиий
1057,zurückkommen::V,dönmek,төнүн
1058,bleiben::V,kalmak,хаал
1059,warten::V,beklemek,көһүт
1060,erwarten::V,beklemek,күүт
1061,erwarten::V,beklemek,көһүт
1062,suchen::V,aramak,ирдээ
1063,suchen::V,aramak,көрдөө
1064,finden::V,bulmak,бул
1065,versuchen::V,denemek,сорун
1066,vorbereiten::V,hazırlamak,бэлэмнээ
1067,lieben::V,sevmek,таптаа
1068,mögen::V,beğenmek,сөбүл
1069,lachen::V,gülmek,күл
1070,rühren::V,dokunmak,долгут
1071,rühren::V,duygulandırmak,долгут
1072,weinen::V,ağlamak,ытаа
1073,schimpfen::V,küfretmek,үөҕүс
1074,sich ärgern::V,kızmak,кыыһыр
1075,sich ärgern::V,kızmak,кыйахан
1076,sich fürchten::V,korkmak,куттан
1077,sich fürchten::V,korkmak,дьиксин
1078,fürchten::V,korkmak,дьиксин
1079,fürchten::V,korkmak,куттан
1080,fliehen::V,kaçmak,күрээ
1081,flüchten::V,kaçmak,күрээ
1082,sehen::V,görmek,көр
1083,anschauen::V,seyretmek,көр
1084,ansehen::V,bakmak,көр
1085,hören::V,duymak,бил
1086,hören::V,duymak,иһит
1087,hören::V,işitmek,бил
1088,hören::V,işitmek,иһит
1089,zuhören::V,dinlemek,иһит
1090,probieren::V,denemek,боруобалаан көр
1091,probieren::V,denemek,амсайан көр
1092,probieren::V,tadına bakmak,боруобалаан көр
1093,probieren::V,tadına bakmak,амсайан көр
1094,riechen::V,kokusunu almak,сытырҕаа
1095,fühlen::V,duymak,бил
1096,fühlen::V,hissetmek,бил
1097,scheinen::V,görünmek,көһүн
1098,zu sehen sein::V,görünmek,көһүн
1099,vernehmen::V,haber almak,иһит
1100,frieren::V,üşümek,тоҥ
1101,frieren::V,üşümek,үлүй
1102,tun::V,etmek,гын
1103,tun::V,yapmak,гын
1104,können::V,bilmek,кыай
1105,wollen::V,istemek,баҕар
1106,anfangen::V,başlamak,саҕалаа
1107,beenden::V,bitirmek,бүтэр
1108,aufhören::V,bitmek,уурай
1109,gelingen::V,başarmak,сатан
1110,geraten::V,düşmek,баар буолан биэр
1111,geraten::V,düşmek,баар буола тус
1112,geraten::V,düşmek,буолан таҕыс
1113,öffnen::V,açmak,ас
1114,schließen::V,kapamak,сап
1115,schließen::V,kapamak,хатаа
1116,stellen::V,koymak,уур
1117,stellen::V,koymak,туруор
1118,setzen::V,koymak,туруор
1119,setzen::V,koymak,уур
1120,setzen::V,oturtmak,туруор
1121,setzen::V,oturtmak,уур
1122,legen::V,koymak,уур
1123,legen::V,yatırmak,уур
1124,berühren::V,dokunmak,тыыт
1125,berühren::V,dokunmak,таарый
1126,verbinden::V,bağlamak,кэлгий
1127,verbinden::V,birleştirmek,кэлгий
1128,bedecken::V,örtmek,бүрүй
1129,bedecken::V,kaplamak,бүрүй
1130,aufhängen::V,asmak,ыйаа
1131,anzünden::V,yakmak,умат
1132,anzünden::V,ateşlemek,умат
1133,aufheben::V,kaldırmak,өрө тарт
1134,zurücklassen::V,geride bırakmak,бырах
1135,verlieren::V,yitirmek,сүтэр
1136,verlieren::V,kaybetmek,сүтэр
1137,fallen lassen::V,düşürmek,түһэр
1138,fallen lassen::V,düşürmek,мүлчү тут
1139,machen::V,yapmak,оҥор
1140,machen::V,yapmak,оҥоһун
1141,herstellen::V,yapmak,оҥор
1142,herstellen::V,imal etmek,оҥор
1143,bauen::V,kurmak,тут
1144,bauen::V,inşa etmek,тут
1145,reparieren::V,onarmak,абырахтаа
1146,reparieren::V,tamir etmek,абырахтаа
1147,verbessern::V,düzeltmek,тупсар
1148,ändern::V,değiştirmek,уларыт
1149,graben::V,kazmak,хас
1150,beugen::V,eğmek,бокут
1151,beugen::V,eğmek,токурут
1152,beugen::V,eğmek,бүк баттаа
1153,biegen::V,bükmek,иэх
1154,biegen::V,bükmek,өҕүлүннэр
1155,drehen::V,çevirmek,эргит
1156,drehen::V,çevirmek,эргичит
1157,drehen::V,döndürmek,эргит
1158,drehen::V,döndürmek,эргичит
1159,wenden::V,çevirmek,эргилин
1160,umdrehen::V,çevirmek,түҥнэр
1161,heben::V,kaldırmak,көтөх
1162,hochheben::V,yukarı kaldırmak,таһаар
1163,ergreifen::V,tutmak,тут
1164,ergreifen::V,yakalamak,тут
1165,halten::V,tutmak,тут
1166,drücken::V,sıkmak,ык
1167,schieben::V,itmek,ас
1168,schieben::V,sürmek,ас
1169,kratzen::V,kaşımak,кыһыы
1170,lecken::V,yalamak,салаа
1171,beißen::V,ısırmak,ытыр
1172,abreißen::V,koparmak,быһа тарт
1173,abreißen::V,koparmak,туура тарт
1174,abschneiden::V,keserek ayırmak,быс
1175,abschneiden::V,keserek ayırmak,быһан ыл
1176,abschneiden::V,keserek ayırmak,быһа баттаа
1177,binden::V,bağlamak,кэлгий
1178,stecken::V,sokmak,батары ас
1179,brechen::V,kırmak,тоһут
1180,klopfen::V,çalmak,тоҥсуй
1181,hauen::V,vurmak,оҕус
1182,kleben::V,yapıştırmak,силимнээ
1183,reiben::V,ovmak,аал
1184,reiben::V,sürtmek,аал
1185,streichen::V,sürmek,сыбаа
1186,schleifen::V,bilemek,чочуй
1187,schneiden::V,kesmek,быс
1188,rütteln::V,sallamak,иэҕэҥнэт
1189,schütteln::V,sarsmak,сахсый
1190,schütteln::V,çalkamak,сахсый
1191,schwenken::V,sallamak,дайбаа
1192,schütten::V,dökmek,кут
1193,schütten::V,akıtmak,кут
1194,füllen::V,doldurmak,толор
1195,einwickeln::V,sarmak,суулаа
1196,tragen::V,taşımak,ит
1197,schleppen::V,sürüklemek,сос
1198,ziehen::V,çekmek,тарт
1199,aufbewahren::V,saklamak,уур
1200,aufbewahren::V,saklamak,харай
1201,werfen::V,atmak,бырах
1202,fangen::V,tutmak,хап
1203,fangen::V,yakalamak,хап
1204,packen::V,tutmak,тут
1205,packen::V,yakalamak,тут
1206,verstecken::V,saklamak,саһыар
1207,teilen::V,bölmek,үллэр
1208,teilen::V,ayırmak,үллэр
1209,schicken::V,yollamak,ыыт
1210,schicken::V,göndermek,ыыт
1211,bringen::V,getirmek,аҕал
1212,hinzufügen::V,katmak,эп
1213,hinzufügen::V,eklemek,эп
1214,bekommen::V,almak,ыл
1215,bekommen::V,almak,булун
1216,bekommen::V,eline geçmek,ыл
1217,bekommen::V,eline geçmek,булун
1218,erhalten::V,almak,ыл
1219,nehmen::V,almak,ыл
1220,wählen::V,seçmek,быыбардаа
1221,auswählen::V,seçmek,тал
1222,auswählen::V,ayırmak,тал
1223,bewahren::V,korumak,харай
1224,behindern::V,engellemek,мэһэйдээ
1225,verderben::V,bozmak,буорту гын
1226,beschädigen::V,zedelemek,алдьат
1227,beschädigen::V,ziyan vermek,алдьат
1228,zerbrechen::V,kırmak,үлтүрүт
1229,zerreißen::V,yırtmak,хайыта тарт
1230,zerstören::V,yıkmak,алдьат
1231,zerstören::V,tahrip etmek,алдьат
1232,verbrennen::V,yakmak,уоттаа
1233,geben::V,vermek,биэр
1234,reichen::V,uzatmak,аҕал
1235,schenken::V,hediye etmek,бэлэхтээ
1236,versprechen::V,vaat etmek,эрэннэр
1237,wünschen::V,kutlamak,баҕар
1238,loben::V,övmek,хайҕаа
1239,küssen::V,öpmek,уураа
1240,wiegen::V,sallamak,бигээ
1241,zudecken::V,örtmek,сап
1242,zudecken::V,örtmek,бүрүй
1243,wecken::V,uyandırmak,уһугуннар
1244,zeigen::V,göstermek,көрдөр
1245,führen::V,gezdirmek,салай
1246,führen::V,yol göstermek,салай
1247,lehren::V,okutmak,үөрэт
1248,lehren::V,öğretmek,үөрэт
1249,unterrichten::V,öğretmek,үөрэт
1250,aufziehen::V,yetiştirmek,иит
1251,leiten::V,yönetmek,салай
1252,leiten::V,idare etmek,салай
1253,antreiben::V,teşvik etmek,кыһай
1254,lassen::V,-tırmak,күһэй
1255,einladen::V,davet etmek,ыҥыр
1256,vereinigen::V,birleştirmek,холбоо
1257,vereinigen::V,birleştirmek,түм
1258,besuchen::V,uğramak,сырыт
1259,besuchen::V,uğramak,билсэ сырыт
1260,besuchen::V,ziyaret etmek,сырыт
1261,besuchen::V,ziyaret etmek,билсэ сырыт
1262,besuchen::V,görmeye gitmek,сырыт
1263,besuchen::V,görmeye gitmek,билсэ сырыт
1264,treffen::V,rastlamak,көрүс
1265,treffen::V,isabet etmek,көрүс
1266,sich versammeln::V,toplanmak,мүһүн
1267,sich versammeln::V,toplanmak,түмүс
1268,spielen::V,oynamak,оонньоо
1269,singen::V,söylemek,ыллаа
1270,singen::V,şarkı söylemek,ыллаа
1271,tanzen::V,oynamak,үҥкүүлээ
1272,tanzen::V,dans etmek,үҥкүүлээ
1273,sich trennen::V,ayrılmak,араҕыс
1274,verlassen::V,bırakmak,хааллар
1275,verlassen::V,terk etmek,хааллар
1276,retten::V,kurtarmak,өрүһүй
1277,bewachen::V,gözetmek,араҥаччылаа
1278,schützen::V,korumak,көмүскээ
1279,verteidigen::V,savunmak,көмүскээ
1280,sich schlagen::V,dövüşmek,охсус
1281,schießen::V,ateş etmek,ытыалаа
1282,siegen::V,yenmek,хот
1283,siegen::V,yenmek,кыай
1284,ärgern::V,kızdırmak,кыыһырт
1285,schlagen::V,dövmek,оҕус
1286,treten::V,tepmek,тэп
1287,stechen::V,sokmak,кэй
1288,stechen::V,batırmak,кэй
1289,stoßen::V,itmek,кэп
1290,stoßen::V,itmek,үтүрүй
1291,stehlen::V,çalmak,уор
1292,stören::V,bozmak,мэһэйдээ
1293,stören::V,etkilemek,мэһэйдээ
1294,belästigen::V,rahatsız etmek,батар
1295,verbergen::V,saklamak,кистээ
1296,täuschen::V,aldatmak,албыннаа
1297,betrügen::V,aldatmak,албыннаа
1298,betrügen::V,dolandırmak,албыннаа
1299,töten::V,öldürmek,өлөр
1300,wohnen::V,oturmak,олор
1301,arbeiten::V,çalışmak,үлэлээ
1302,sammeln::V,toplamak,мус
1303,sammeln::V,toplamak,хомуй
1304,pflücken::V,koparmak,үргээ
1305,jagen::V,avlanmak,бултаа
1306,fischen::V,balık tutmak,балыктаа
1307,fassen::V,tutmak,тут
1308,fassen::V,yakalamak,тут
1309,hüten::V,otlatmak,манаа
1310,treiben::V,gütmek,үүр
1311,anbinden::V,bağlamak,баай
1312,füttern::V,beslemek,аһат
1313,melken::V,sağmak,ыа
1314,hacken::V,yarmak,кэрт
1315,gießen::V,sulamak,сиигирт
1316,reifen::V,olgunlaşmak,бус
1317,zubereiten::V,hazırlamak,бэлэмнээ
1318,kochen::V,pişirmek,буһар
1319,kochen::V,kaynatmak,буһар
1320,backen::V,pişirmek,буһар
1321,backen::V,fırında pişirmek,буһар
1322,braten::V,kızartmak,хооруй
1323,braten::V,kızartmak,ыһаарылаа
1324,braten::V,kızartmak,соркуойдаа
1325,umrühren::V,karıştırmak,былаа
1326,stricken::V,örmek,өр
1327,nähen::V,dikmek,иистэн
1328,färben::V,boyamak,кырааскалаа
1329,reinigen::V,temizlemek,ыраастаа
1330,waschen::V,yıkamak,сууй
1331,abwischen::V,silmek,сот
1332,spülen::V,çalkamak,сайҕаа
1333,fegen::V,süpürmek,сиппий
1334,kehren::V,süpürmek,харбаа
1335,baden::V,yıkanmak,сөтүөлээ
1336,baden::V,banyo yapmak,сөтүөлээ
1337,sich waschen::V,yıkanmak,суун
1338,ausziehen::V,çıkarmak,уһул
1339,anziehen::V,giymek,кэтэрт
1340,sich anziehen::V,giyinmek,таҥын
1341,kämmen::V,taramak,тараа
1342,schmücken::V,süslemek,симээ
1343,sagen::V,demek,диэ
1344,sagen::V,söylemek,диэ
1345,sprechen::V,konuşmak,эт
1346,sprechen::V,konuşmak,саҥар
1347,reden::V,konuşmak,кэпсэт
1348,sich unterhalten::V,sohbet etmek,кэпсэт
1349,fragen::V,sormak,ыйыт
1350,bitten::V,dilemek,көрдөс
1351,bitten::V,rica etmek,көрдөс
1352,erzählen::V,bahsetmek,кэпсээ
1353,erzählen::V,bahsetmek,сэһэргээ
1354,erzählen::V,hikâye etmek,кэпсээ
1355,erzählen::V,hikâye etmek,сэһэргээ
1356,mitteilen::V,bildirmek,биллэр
1357,nennen::V,adlandırmak,ааттаа
1358,rufen::V,çağırmak,ыҥыр
1359,prahlen::V,övünmek,чабылан
1360,prahlen::V,övünmek,киһиргээ
1361,übersetzen::V,çevirmek,тылбаастаа
1362,übersetzen::V,tercüme etmek,тылбаастаа
1363,denken::V,düşünmek,санаа
1364,denken::V,düşünmek,толкуйдаа
1365,glauben::V,inanmak,итэҕэй
1366,glauben::V,zannetmek,итэҕэй
1367,bemerken::V,farkına varmak,бэлиэтээ
1368,erkennen::V,tanımak,бил
1369,begreifen::V,anlamak,өйдөө
1370,begreifen::V,kavramak,өйдөө
1371,verstehen::V,duymak,өйдөө
1372,verstehen::V,anlamak,өйдөө
1373,lernen::V,öğrenmek,үөрэн
1374,wissen::V,bilmek,бил
1375,sich erinnern an::V,hatırlamak,аҕын
1376,vergessen::V,unutmak,умун
1377,messen::V,ölçmek,кэмнээ
1378,messen::V,ölçmek,кээмэйдээ
1379,zählen::V,saymak,аах
1380,rechnen::V,hesap etmek,аах
1381,lesen::V,okumak,аах
1382,malen::V,resmini yapmak,уруһуйдаа
1383,zeichnen::V,çizmek,уруһуйдаа
1384,schreiben::V,yazmak,суруй
1385,besitzen::V,haiz olmak,баһылаа
1386,besitzen::V,sahip olmak,баһылаа
1387,kaufen::V,almak,атыылас
1388,verkaufen::V,satmak,атыылаа
1389,bezahlen::V,ödemek,төлөө
1390,zahlen::V,ödemek,төлөө
1391,beherrschen::V,hâkim olmak,баһылаа
1392,ertragen::V,dayanmak,тулуй
1393,ertragen::V,katlanmak,тулуй
