,Concept_ID,lv,fa
785,Größe::N,lielums,قد
786,Größe::N,lielums,بزرگی
787,Länge::N,кузьта,طول
788,Länge::N,garums,طول
789,Höhe::N,джуджда,بلندی
790,Höhe::N,augstums,بلندی
791,Gewicht::N,сьӧкта,وزن
792,Gewicht::N,сьӧкталун,وزن
793,Gewicht::N,svars,وزن
794,Gewicht::N,smagums,وزن
795,Menge::N,лун,مقدار
796,Menge::N,лун,اندازه
797,Menge::N,числӧ,مقدار
798,Menge::N,числӧ,اندازه
799,Menge::N,masa,مقدار
800,Menge::N,masa,اندازه
801,Menge::N,daudzums,مقدار
802,Menge::N,daudzums,اندازه
803,Haufen::N,чукӧр,توده
804,Haufen::N,čupa,توده
805,Haufen::N,grēda,توده
806,Haufen::N,kaudze,توده
807,Reihe::N,рад,ردیف
808,Reihe::N,rinda,ردیف
809,Reihe::N,virkne,ردیف
810,Boot::N,пыж,قایق
811,Boot::N,laiva,قایق
812,Ruder::N,пелыс,پارو
813,Ruder::N,ӧпаснӧй,پارو
814,Ruder::N,airis,پارو
815,Ruder::N,irklis,پارو
816,Schlitten::N,дадь,سورتمه
817,Schlitten::N,ragavas,سورتمه
818,Ski::N,лызь,اسکی
819,Ski::N,slēpe,اسکی
820,Lagerfeuer::N,бипур,آتش
821,Lagerfeuer::N,ugunskurs,آتش
822,Last::N,сьӧкыдтор,بار
823,Last::N,сьӧкыдтор,سنگینی
824,Last::N,krava,بار
825,Last::N,krava,سنگینی
826,Gang::N,мунӧм,راه رفتن
827,Gang::N,ветлӧм,راه رفتن
828,Gang::N,eja,راه رفتن
829,Gang::N,gājums,راه رفتن
830,Schritt::N,воськов,قدم
831,Schritt::N,воськовтӧм,قدم
832,Schritt::N,solis,قدم
833,Norden::N,войвыв,شمال
834,Norden::N,ziemeļi,شمال
835,Süden::N,лунвыв,جنوب
836,Süden::N,dienvidi,جنوب
837,Westen::N,рытыв,غرب
838,Westen::N,rietumi,غرب
839,Osten::N,асыв,شرق
840,Osten::N,austrumi,شرق
841,Holz::N,пу,چوب
842,Holz::N,koks,چوب
843,Holz::N,koksne,چوب
844,Brett::N,пӧв,تخته
845,Brett::N,dēlis,تخته
846,Platte::N,плита,صفحه
847,Platte::N,plate,صفحه
848,Platte::N,plāksne,صفحه
849,Stütze::N,пыкӧд,تکیه
850,Stütze::N,мыджӧд,تکیه
851,Stütze::N,balsts,تکیه
852,Stütze::N,atspaids,تکیه
853,Stange::N,потш,میله
854,Stange::N,maikste,میله
855,Stock::N,бедь,چوب
856,Stock::N,boze,چوب
857,Stock::N,spieķis,چوب
858,Stab::N,зир,عصا
859,Stab::N,zizlis,عصا
860,Rohr::N,труба,لوله
861,Rohr::N,caurule,لوله
862,Haus::N,керка,منزل
863,Haus::N,māja,منزل
864,Heim::N,горт,خانه
865,Heim::N,горт,کاشانه
866,Heim::N,mājas,خانه
867,Heim::N,mājas,کاشانه
868,Ofen::N,пач,بخاری
869,Ofen::N,krāsns,بخاری
870,Fußboden::N,джодж,کف اتاق
871,Fußboden::N,grīda,کف اتاق
872,Tisch::N,пызан,میز
873,Tisch::N,galds,میز
874,Stuhl::N,улӧс,صندلی
875,Stuhl::N,krēsls,صندلی
876,Wiege::N,зыбка,گهواره
877,Wiege::N,šūpulis,گهواره
878,Bett::N,вольпась,تختخواب
879,Bett::N,gulta,تختخواب
880,Regal::N,джадж,قفسه
881,Regal::N,plaukts,قفسه
882,Kiste::N,куд,صندوق
883,Kiste::N,ящик,صندوق
884,Kiste::N,kaste,صندوق
885,Kiste::N,šķirsts,صندوق
886,Fenster::N,ӧшинь,پنجره
887,Fenster::N,logs,پنجره
888,Tür::N,ӧдзӧс,در
889,Tür::N,ӧдзӧс,درب
890,Tür::N,durvis,در
891,Tür::N,durvis,درب
892,Tor::N,дзиръя,دروازه
893,Tor::N,vārti,دروازه
894,Zaun::N,потшӧс,حصار
895,Zaun::N,žogs,حصار
896,Dach::N,вевт,بام
897,Dach::N,jumts,بام
898,Leiter::N,пос,نردبان
899,Leiter::N,kāpnes,نردبان
900,Leiter::N,redeles,نردبان
901,Besen::N,рос,جارو
902,Besen::N,slota,جارو
903,Spaten::N,зыр,بیل
904,Spaten::N,lāpsta,بیل
905,Schaufel::N,тэльӧб,بیل
906,Schaufel::N,тэльӧб,پارو
907,Schaufel::N,liekšķere,بیل
908,Schaufel::N,liekšķere,پارو
909,Gabel::N,вилки,چنگال
910,Gabel::N,dakšiņa,چنگال
911,Löffel::N,пань,قاشق
912,Löffel::N,karote,قاشق
913,Messer::N,пурт,کارد
914,Messer::N,nazis,کارد
915,Nagel::N,тув,میخ
916,Nagel::N,кӧрт тув,میخ
917,Nagel::N,nagla,میخ
918,Netz::N,тыв,تور
919,Netz::N,тыв,شبکه
920,Netz::N,tīkls,تور
921,Netz::N,tīkls,شبکه
922,Haken::N,крук,قلاب
923,Haken::N,āķis,قلاب
924,Haken::N,kāsis,قلاب
925,Haken::N,krampis,قلاب
926,Griff::N,нуд,دسته
927,Griff::N,kāts,دسته
928,Griff::N,rokturis,دسته
929,Schloss::N,томан,قفل
930,Schloss::N,aizslēgs,قفل
931,Bild::N,серпас,عکس
932,Bild::N,серпас,تصویر
933,Bild::N,glezna,عکس
934,Bild::N,glezna,تصویر
935,Figur::N,пертас,تندیس
936,Figur::N,вежньӧг,تندیس
937,Figur::N,figūra,تندیس
938,Puppe::N,акань,عروسک
939,Puppe::N,lelle,عروسک
940,Beutel::N,мешӧк,کیسه
941,Beutel::N,kule,کیسه
942,Beutel::N,maisiņš,کیسه
943,Bündel::N,кӧртӧд,بسته
944,Bündel::N,sainis,بسته
945,Tasche::N,сумка,کیف
946,Tasche::N,soma,کیف
947,Eimer::N,ведра,سطل
948,Eimer::N,spainis,سطل
949,Deckel::N,пӧдан,در
950,Deckel::N,тупкӧд,در
951,Deckel::N,vāks,در
952,Geschirr::N,дозмук,ظرف
953,Geschirr::N,тасьті-пань,ظرف
954,Geschirr::N,trauki,ظرف
955,Sack::N,мешӧк,گونی
956,Sack::N,maiss,گونی
957,Tasse::N,бекар,فنجان
958,Tasse::N,тасьті,فنجان
959,Tasse::N,tase,فنجان
960,Topf::N,гырнич,دیگ
961,Topf::N,гырнич,قابلمه
962,Topf::N,pods,دیگ
963,Topf::N,pods,قابلمه
964,Kessel::N,пӧрт,دیگ
965,Kessel::N,katls,دیگ
966,Essen::N,сёйӧм,خوراک
967,Essen::N,ēdiens,خوراک
968,Nahrung::N,сёян,غذا
969,Nahrung::N,barība,غذا
970,Speise::N,сёян,خوراک
971,Speise::N,сёянтор,خوراک
972,Speise::N,ēdiens,خوراک
973,Fleisch::N,яй,گوشت
974,Fleisch::N,gaļa,گوشت
975,Getreide::N,нянь,غله
976,Getreide::N,labība,غله
977,Brei::N,рок,فرنی
978,Brei::N,рок,حریره
979,Brei::N,putra,فرنی
980,Brei::N,putra,حریره
981,Brei::N,biezenis,فرنی
982,Brei::N,biezenis,حریره
983,Brot::N,нянь,نان
984,Brot::N,maize,نان
985,Scheibe::N,шӧрӧм,قاچ
986,Scheibe::N,шӧрӧм,لزگه
987,Scheibe::N,чӧлан,قاچ
988,Scheibe::N,чӧлан,لزگه
989,Scheibe::N,šķēle,قاچ
990,Scheibe::N,šķēle,لزگه
991,Scheibe::N,rieciens,قاچ
992,Scheibe::N,rieciens,لزگه
993,Fett::N,гос,چربی
994,Fett::N,тшог,چربی
995,Fett::N,tauki,چربی
996,Butter::N,вый,کره
997,Butter::N,sviests,کره
998,Öl::N,вый,روغن
999,Öl::N,eļļa,روغن
1000,Salz::N,сов,نمک
1001,Salz::N,sāls,نمک
1002,Suppe::N,шыд,آش
1003,Suppe::N,шыд,سوپ
1004,Suppe::N,zupa,آش
1005,Suppe::N,zupa,سوپ
1006,Honig::N,ма,عسل
1007,Honig::N,medus,عسل
1008,Milch::N,йӧв,شیر
1009,Milch::N,piens,شیر
1010,Tee::N,чай,چای
1011,Tee::N,tēja,چای
1012,Leder::N,ку,چرم
1013,Leder::N,āda,چرم
1014,Wolle::N,вурун,پشم
1015,Wolle::N,vilna,پشم
1016,Stoff::N,дӧра,پارچه
1017,Stoff::N,drāna,پارچه
1018,Stoff::N,audums,پارچه
1019,Nadel::N,ем,سوزن
1020,Nadel::N,adata,سوزن
1021,Faden::N,сунис,نخ
1022,Faden::N,diegs,نخ
1023,Faden::N,pavediens,نخ
1024,Knopf::N,кизь,دکمه
1025,Knopf::N,poga,دکمه
1026,Knoten::N,гӧрӧд,گره
1027,Knoten::N,mezgls,گره
1028,Farbe::N,краска,رنگ
1029,Farbe::N,вап,رنگ
1030,Farbe::N,krāsa,رنگ
1031,Kleidung::N,паськӧм,لباس
1032,Kleidung::N,паськӧм,پوشاک
1033,Kleidung::N,tērps,لباس
1034,Kleidung::N,tērps,پوشاک
1035,Kleidung::N,drēbes,لباس
1036,Kleidung::N,drēbes,پوشاک
1037,Hemd::N,дӧрӧм,پیراهن
1038,Hemd::N,krekls,پیراهن
1039,Kragen::N,воротник,یقه
1040,Kragen::N,apkakle,یقه
1041,Ärmel::N,сос,آستین
1042,Ärmel::N,piedurkne,آستین
1043,Hose::N,гач,شلوار
1044,Hose::N,bikses,شلوار
1045,Gürtel::N,вӧнь,کمر‌بند
1046,Gürtel::N,josta,کمر‌بند
1047,Mütze::N,шапка,کلاه
1048,Mütze::N,cepure,کلاه
1049,Schuh::N,башмак,کفش
1050,Schuh::N,ботинки,کفش
1051,Schuh::N,kurpe,کفش
1052,Stiefel::N,сапӧг,چکمه
1053,Stiefel::N,zābaks,چکمه
1054,Ring::N,кытш,حلقه
1055,Ring::N,кытш,انگشتر
1056,Ring::N,gredzens,حلقه
1057,Ring::N,gredzens,انگشتر
1058,Band::N,лента,نوار
1059,Band::N,лента,روبان
1060,Band::N,вундас,نوار
1061,Band::N,вундас,روبان
1062,Band::N,lente,نوار
1063,Band::N,lente,روبان
1064,Kamm::N,сынан,شانه
1065,Kamm::N,ķemme,شانه
1066,Spiegel::N,рӧмпӧштан,آینه
1067,Spiegel::N,spogulis,آینه
1068,Riemen::N,тасма,تسمه
1069,Riemen::N,siksna,تسمه
1070,Schnur::N,гез,ریسمان
1071,Schnur::N,aukla,ریسمان
1072,Leine::N,юргез,قلاده
1073,Leine::N,saite,قلاده
1074,Decke::N,эшкын,پتو
1075,Decke::N,шебрас,پتو
1076,Decke::N,sega,پتو
1077,Kissen::N,юрлӧс,بالش
1078,Kissen::N,spilvens,بالش
1079,Tuch::N,чышъян,شال
1080,Tuch::N,vadmala,شال
1081,Handtuch::N,ки чышкӧд,حوله
1082,Handtuch::N,кизьчышъян,حوله
1083,Handtuch::N,dvielis,حوله
1084,Kraft::N,этш,نیرو
1085,Kraft::N,эбӧс,نیرو
1086,Kraft::N,spēks,نیرو
1087,Stärke::N,ёнлун,زور
1088,Stärke::N,чорыдлун,زور
1089,Stärke::N,stiprums,زور
1090,Gesundheit::N,дзоньвидзалун,سلامتی
1091,Gesundheit::N,дзоньвидзалун,تندرستی
1092,Gesundheit::N,veselība,سلامتی
1093,Gesundheit::N,veselība,تندرستی
1094,Krankheit::N,висьӧм,بیماری
1095,Krankheit::N,slimība,بیماری
1096,Schmerz::N,висьӧм,درد
1097,Schmerz::N,sāpes,درد
1098,Wunde::N,дой,زخم
1099,Wunde::N,brūce,زخم
1100,Wunde::N,jēlums,زخم
1101,Fieber::N,жар,تب
1102,Fieber::N,drudzis,تب
1103,Fieber::N,karstums,تب
1104,Arznei::N,лекарство,دارو
1105,Arznei::N,зелля,دارو
1106,Arznei::N,zāles,دارو
1107,Arznei::N,medikaments,دارو
1108,Brücke::N,пос,پل
1109,Brücke::N,tilts,پل
1110,Brunnen::N,юкмӧс,چاه
1111,Brunnen::N,aka,چاه
1112,Weide::N,пӧскӧтина,چراگاه
1113,Weide::N,ganības,چراگاه
1114,Pfad::N,туй,راه
1115,Pfad::N,кыснан,راه
1116,Pfad::N,taka,راه
1117,Weg::N,туй,راه
1118,Weg::N,туй,طریق
1119,Weg::N,ceļš,راه
1120,Weg::N,ceļš,طریق
1121,Straße::N,туй,راه
1122,Straße::N,туй,جاده
1123,Straße::N,iela,راه
1124,Straße::N,iela,جاده
1125,Dorf::N,сикт,ده
1126,Dorf::N,сикт,روستا
1127,Dorf::N,ciems,ده
1128,Dorf::N,ciems,روستا
1129,Stadt::N,кар,شهر
1130,Stadt::N,pilsēta,شهر
1131,Brief::N,письмӧ,نامه
1132,Brief::N,vēstule,نامه
1133,Buch::N,небӧг,کتاب
1134,Buch::N,grāmata,کتاب
1135,Buchstabe::N,шыпас,حرف
1136,Buchstabe::N,burts,حرف
1137,Zeitung::N,газет,روزنامه
1138,Zeitung::N,avīze,روزنامه
1139,Zeitung::N,laikraksts,روزنامه
1140,Leben::N,лов,عمر
1141,Leben::N,лов,زندگی
1142,Leben::N,олӧм,عمر
1143,Leben::N,олӧм,زندگی
1144,Leben::N,dzīve,عمر
1145,Leben::N,dzīve,زندگی
1146,Tod::N,кулӧм,مرگ
1147,Tod::N,nāve,مرگ
1148,Grab::N,гу,گور
1149,Grab::N,гу,مزار
1150,Grab::N,kaps,گور
1151,Grab::N,kaps,مزار
1152,Kirche::N,вичко,کلیسا
1153,Kirche::N,baznīca,کلیسا
1154,Sünde::N,мыж,بزه
1155,Sünde::N,мыж,گناه
1156,Sünde::N,grēks,بزه
1157,Sünde::N,grēks,گناه
1158,Gott::N,ен,خدا
1159,Gott::N,dievs,خدا
1160,Arbeiter::N,уджалысь,کارگر
1161,Arbeiter::N,strādnieks,کارگر
1162,Chef::N,юралысь,رئیس
1163,Chef::N,веськӧдлысь,رئیس
1164,Chef::N,šefs,رئیس
1165,Chef::N,vadītajs,رئیس
1166,Chef::N,priekšnieks,رئیس
1167,Meister::N,вӧчысь,استاد
1168,Meister::N,meistars,استاد
1169,Arzt::N,врач,پزشک
1170,Arzt::N,бурдӧдысь,پزشک
1171,Arzt::N,ārsts,پزشک
1172,Lehrer::N,велӧдысь,معلم
1173,Lehrer::N,велӧдысь,آموزگار
1174,Lehrer::N,skolotājs,معلم
1175,Lehrer::N,skolotājs,آموزگار
1176,Geld::N,сьӧм,پول
1177,Geld::N,nauda,پول
1178,Geschäft::N,удж,کار
1179,Geschäft::N,удж,بیزنس
1180,Geschäft::N,bizness,کار
1181,Geschäft::N,bizness,بیزنس
1182,Geschäft::N,darījums,کار
1183,Geschäft::N,darījums,بیزنس
1184,Laden::N,вузасянін,دکان
1185,Laden::N,вузасянін,مغازه
1186,Laden::N,bode,دکان
1187,Laden::N,bode,مغازه
1188,Laden::N,veikals,دکان
1189,Laden::N,veikals,مغازه
1190,Preis::N,дон,بها
1191,Preis::N,дон,قیمت
1192,Preis::N,cena,بها
1193,Preis::N,cena,قیمت
1194,Ware::N,тӧвар,جنس
1195,Ware::N,тӧвар,کالا
1196,Ware::N,prece,جنس
1197,Ware::N,prece,کالا
1198,Nutzen::N,воӧм,مزیت
1199,Nutzen::N,воӧм,امتیاز
1200,Nutzen::N,выгӧда,مزیت
1201,Nutzen::N,выгӧда,امتیاز
1202,Nutzen::N,labums,مزیت
1203,Nutzen::N,labums,امتیاز
1204,Reichtum::N,озырлун,مال
1205,Reichtum::N,озырлун,ثروت
1206,Reichtum::N,bagātība,مال
1207,Reichtum::N,bagātība,ثروت
1208,Welt::N,енкӧла,دنیا
1209,Welt::N,pasaule,دنیا
1210,Land::N,му,کشور
1211,Land::N,му,مملکت
1212,Land::N,zeme,کشور
1213,Land::N,zeme,مملکت
1214,Staat::N,канму,دولت
1215,Staat::N,государство,دولت
1216,Staat::N,valsts,دولت
1217,König::N,кан,شاه
1218,König::N,кан,پادشاه
1219,König::N,ķēniņš,شاه
1220,König::N,ķēniņš,پادشاه
1221,König::N,karalis,شاه
1222,König::N,karalis,پادشاه
1223,Macht::N,каналӧм,قدرت
1224,Macht::N,каналӧм,اختیار
1225,Macht::N,vara,قدرت
1226,Macht::N,vara,اختیار
1227,Grenze::N,су,مرز
1228,Grenze::N,суйӧр,مرز
1229,Grenze::N,robeža,مرز
1230,Krieg::N,ожман,جنگ
1231,Krieg::N,karš,جنگ
1232,Feind::N,враг,دشمن
1233,Feind::N,вӧрӧг,دشمن
1234,Feind::N,ienaidnieks,دشمن
1235,Gewalt::N,мырдöналöм,زور
1236,Gewalt::N,мырдöналöм,خشونت
1237,Gewalt::N,vara,زور
1238,Gewalt::N,vara,خشونت
1239,Gewalt::N,vardarbība,زور
1240,Gewalt::N,vardarbība,خشونت
1241,Kampf::N,вермасьӧм,نبرد
1242,Kampf::N,вермасьӧм,مبارزه
1243,Kampf::N,cīņa,نبرد
1244,Kampf::N,cīņa,مبارزه
1245,Bogen[Waffe]::N,ньӧввуж,کمان
1246,Bogen[Waffe]::N,loks,کمان
1247,Pfeil::N,ньӧв,تیر
1248,Pfeil::N,bulta,تیر
1249,Gewehr::N,пишшаль,تفنگ
1250,Gewehr::N,šautene,تفنگ
1251,Fehler::N,сорсьӧм,غلط
1252,Fehler::N,сорсьӧм,اشتباه
1253,Fehler::N,дзугсьӧм,غلط
1254,Fehler::N,дзугсьӧм,اشتباه
1255,Fehler::N,kļūda,غلط
1256,Fehler::N,kļūda,اشتباه
1257,Lüge::N,пӧръясьӧм,دروغ
1258,Lüge::N,ылӧдлӧм,دروغ
1259,Lüge::N,meli,دروغ
1260,Schaden::N,лёк,آسیب
1261,Schaden::N,лёк,خسارت
1262,Schaden::N,изъян,آسیب
1263,Schaden::N,изъян,خسارت
1264,Schaden::N,пакӧсьт,آسیب
1265,Schaden::N,пакӧсьт,خسارت
1266,Schaden::N,bojājums,آسیب
1267,Schaden::N,bojājums,خسارت
1268,Schaden::N,kaitējums,آسیب
1269,Schaden::N,kaitējums,خسارت
1270,Unglück::N,шог,بلا
1271,Unglück::N,kļūme,بلا
1272,Unglück::N,klizma,بلا
1273,Unglück::N,nelaime,بلا
1274,Schuld::N,мыж,گناه
1275,Schuld::N,мыж,تقصیر
1276,Schuld::N,vaina,گناه
1277,Schuld::N,vaina,تقصیر
1278,Alter::N,арлыд,سن
1279,Alter::N,арлыд,عمر
1280,Alter::N,vecums,سن
1281,Alter::N,vecums,عمر
1282,Schluss::N,пом,انتها
1283,Schluss::N,beigas,انتها
1284,Zeit::N,кад,وقت
1285,Zeit::N,кад,زمان
1286,Zeit::N,laiks,وقت
1287,Zeit::N,laiks,زمان
1288,Tag::N,лун,روز
1289,Tag::N,diena,روز
1290,Morgen::N,асыв,صبح
1291,Morgen::N,rīts,صبح
1292,Mittag::N,лун шӧр,ظهر
1293,Mittag::N,pusdiena,ظهر
1294,Abend::N,рыт,شب
1295,Abend::N,рыт,عصر
1296,Abend::N,vakars,شب
1297,Abend::N,vakars,عصر
1298,Nacht::N,вой,شب
1299,Nacht::N,nakts,شب
1300,Woche::N,вежон,هفته
1301,Woche::N,nedēļa,هفته
1302,Monat::N,тӧлысь,ماه
1303,Monat::N,mēnesis,ماه
1304,Jahr::N,во,سال
1305,Jahr::N,gads,سال
1306,Frühling::N,тулыс,بهار
1307,Frühling::N,pavasaris,بهار
1308,Sommer::N,гожӧм,تابستان
1309,Sommer::N,vasara,تابستان
1310,Herbst::N,ар,پاییز
1311,Herbst::N,rudens,پاییز
1312,Winter::N,тӧв,زمستان
1313,Winter::N,ziema,زمستان
1314,Januar::N,тӧв шӧр,ژانویه
1315,Januar::N,janvāris,ژانویه
1316,Februar::N,урасьӧм,فوریه
1317,Februar::N,februāris,فوریه
1318,März::N,рака,مارس
1319,März::N,marts,مارس
1320,April::N,кос му,آوریل
1321,April::N,aprīlis,آوریل
1322,Mai::N,ода-кора,مه
1323,Mai::N,maijs,مه
1324,Juni::N,лӧддза-номъя,ژوئن
1325,Juni::N,jūnijs,ژوئن
1326,Juli::N,сора,ژویه
1327,Juli::N,jūlijs,ژویه
1328,August::N,моз,اوت
1329,August::N,augusts,اوت
1330,September::N,кӧч,سپتامبر
1331,September::N,septembris,سپتامبر
1332,Oktober::N,йирым,اکتبر
1333,Oktober::N,oktobris,اکتبر
1334,November::N,вӧльгым,نوامبر
1335,November::N,novembris,نوامبر
1336,Dezember::N,ӧшым,دسامبر
1337,Dezember::N,decembris,دسامبر
1338,Montag::N,выльлун,دو‌شنبه
1339,Montag::N,pirmdiena,دو‌شنبه
1340,Dienstag::N,воторник,سه‌شنبه
1341,Dienstag::N,otrdiena,سه‌شنبه
1342,Mittwoch::N,середа,چهار‌شنبه
1343,Mittwoch::N,trešdiena,چهار‌شنبه
1344,Donnerstag::N,четверг,پنج شنبه
1345,Donnerstag::N,ceturtdiena,پنج شنبه
1346,Freitag::N,пекнича,جمعه
1347,Freitag::N,piektdiena,جمعه
1348,Samstag::N,субӧта,شنبه
1349,Samstag::N,sestdiena,شنبه
1350,Sonntag::N,вӧскресенньӧ,یکشنبه
1351,Sonntag::N,svētdiena,یکشنبه
1352,groß::A,ыджыд,بزرگ
1353,groß::A,dižs,بزرگ
1354,groß::A,liels,بزرگ
1355,klein::A,ичӧт,کوچک
1356,klein::A,mazs,کوچک
1357,lang::A,кузь,بلند
1358,lang::A,garš,بلند
1359,kurz::A,дженьыд,کوتاه
1360,kurz::A,īss,کوتاه
1361,breit::A,ота,پهن
1362,breit::A,паськыд,پهن
1363,breit::A,plats,پهن
1364,schmal::A,оттӧм,تنگ
1365,schmal::A,оттӧм,نازک
1366,schmal::A,tievs,تنگ
1367,schmal::A,tievs,نازک
1368,dicht::A,сук,چگال
1369,dicht::A,сук,انبوه
1370,dicht::A,blīvs,چگال
1371,dicht::A,blīvs,انبوه
1372,dick[Gegenstand]::A,кыз,ضخیم
1373,dick[Gegenstand]::A,biezs,ضخیم
1374,dünn::A,вӧсни,نازک
1375,dünn::A,вӧсньыд,نازک
1376,dünn::A,plāns,نازک
1377,fein::A,посни,ریز
1378,fein::A,посни,باریک
1379,fein::A,smalks,ریز
1380,fein::A,smalks,باریک
1381,fest::A,зумыд,محکم
1382,fest::A,tvirts,محکم
1383,fest::A,noturīgs,محکم
1384,flach::A,плавкӧс,صاف
1385,flach::A,плавкӧс,مسطح
1386,flach::A,тшӧтшкӧс,صاف
1387,flach::A,тшӧтшкӧс,مسطح
1388,flach::A,lēzens,صاف
1389,flach::A,lēzens,مسطح
1390,flach::A,līdzens,صاف
1391,flach::A,līdzens,مسطح
1392,glatt::A,вольк,لیز
1393,glatt::A,мольыд,لیز
1394,glatt::A,gluds,لیز
1395,glatt::A,slidens,لیز
1396,hart::A,зумыд,سفت
1397,hart::A,ciets,سفت
1398,weich::A,небыд,نرم
1399,weich::A,небыд,ملایم
1400,weich::A,mīksts,نرم
1401,weich::A,mīksts,ملایم
1402,rund::A,гӧгрӧс,گرد
1403,rund::A,apaļš,گرد
1404,spitz::A,ёсь йыла,تیز
1405,spitz::A,ёсь йыла,نوک‌تیز
1406,spitz::A,smails,تیز
1407,spitz::A,smails,نوک‌تیز
1408,scharf::A,ёсь,تیز
1409,scharf::A,ёсь,برنده
1410,scharf::A,ass,تیز
1411,scharf::A,ass,برنده
1412,stumpf::A,ныж,کند
1413,stumpf::A,truls,کند
1414,stumpf::A,strups,کند
1415,schwer::A,сьӧкыд,سنگین
1416,schwer::A,smags,سنگین
1417,schön::A,мича,زیبا
1418,schön::A,лӧсьыд,زیبا
1419,schön::A,daiļš,زیبا
1420,schön::A,skaists,زیبا
1421,heiß::A,пӧсь,داغ
1422,heiß::A,karsts,داغ
1423,warm::A,шоныд,گرم
1424,warm::A,silts,گرم
1425,kalt::A,кӧдзыд,سرد
1426,kalt::A,salts,سرد
1427,kalt::A,auksts,سرد
1428,kühl::A,юзыд,خنک
1429,kühl::A,ыркыд,خنک
1430,kühl::A,vēss,خنک
1431,kühl::A,dzestrs,خنک
1432,frisch::A,выль,تازه
1433,frisch::A,svaigs,تازه
1434,feucht::A,уль,مرطوب
1435,feucht::A,mitrs,مرطوب
1436,feucht::A,drēgns,مرطوب
1437,nass::A,ва,تر
1438,nass::A,ва,خیش
1439,nass::A,slapjš,تر
1440,nass::A,slapjš,خیش
1441,trocken::A,кос,خشک
1442,trocken::A,sauss,خشک
1443,voll::A,кыз,پر
1444,voll::A,pilns,پر
1445,leer::A,куш,خالی
1446,leer::A,тыртӧм,خالی
1447,leer::A,tukšs,خالی
1448,offen::A,восьса,باز
1449,offen::A,vaļējs,باز
1450,offen::A,atvērts,باز
1451,geschlossen::A,пӧдса,بسته
1452,geschlossen::A,slēgts,بسته
1453,sauber::A,сӧстӧм,پاک
1454,sauber::A,сӧстӧм,تمیز
1455,sauber::A,tīrs,پاک
1456,sauber::A,tīrs,تمیز
1457,sauber::A,spodrs,پاک
1458,sauber::A,spodrs,تمیز
1459,schmutzig::A,няйт,کثیف
1460,schmutzig::A,няйт,آلوده
1461,schmutzig::A,netīrs,کثیف
1462,schmutzig::A,netīrs,آلوده
1463,schmutzig::A,dubļains,کثیف
1464,schmutzig::A,dubļains,آلوده
1465,roh::A,уль,خام
1466,roh::A,jēls,خام
1467,reif::A,кисьмӧм,رسیده
1468,reif::A,gatavs,رسیده
1469,reif::A,nobriedis,رسیده
1470,lecker::A,чӧскыд,لذیذ
1471,lecker::A,чӧскыд,خوشمزه
1472,lecker::A,gards,لذیذ
1473,lecker::A,gards,خوشمزه
1474,lecker::A,garšīgs,لذیذ
1475,lecker::A,garšīgs,خوشمزه
1476,süß::A,юмов,شیرین
1477,süß::A,чӧскыд,شیرین
1478,süß::A,salds,شیرین
1479,bitter::A,курыд,تلخ
1480,bitter::A,sūrs,تلخ
1481,bitter::A,rūgts,تلخ
1482,sauer::A,шома,ترش
1483,sauer::A,skābs,ترش
1484,hell::A,югыд,روشن
1485,hell::A,gaišs,روشن
1486,dunkel::A,пемыд,تاریک
1487,dunkel::A,tumšs,تاریک
1488,schwarz::A,сьӧд,سیاه
1489,schwarz::A,melns,سیاه
1490,weiß::A,еджыд,سفید
1491,weiß::A,balts,سفید
1492,rot::A,гӧрд,سرخ
1493,rot::A,гӧрд,قرمز
1494,rot::A,sarkans,سرخ
1495,rot::A,sarkans,قرمز
1496,gelb::A,виж,زرد
1497,gelb::A,dzeltens,زرد
1498,blau::A,лӧз,آبی
1499,blau::A,zils,آبی
1500,grün::A,веж,سبز
1501,grün::A,турунвиж,سبز
1502,grün::A,zaļš,سبز
1503,grau::A,руд,طوسی
1504,grau::A,руд,خاکستری
1505,grau::A,pelēks,طوسی
1506,grau::A,pelēks,خاکستری
1507,bunt::A,сера,رنگارنگ
1508,bunt::A,raibs,رنگارنگ
1509,bunt::A,krāsains,رنگارنگ
1510,billig::A,донтӧг,ارزان
1511,billig::A,lēts,ارزان
1512,teuer::A,дона,گران
1513,teuer::A,dārgs,گران
1514,wertvoll::A,дона,قیمتی
1515,wertvoll::A,дона,گرانبها
1516,wertvoll::A,vērtīgs,قیمتی
1517,wertvoll::A,vērtīgs,گرانبها
1518,blind::A,синтӧм,کور
1519,blind::A,синтӧм,نابینا
1520,blind::A,akls,کور
1521,blind::A,akls,نابینا
1522,taub::A,пельтӧм,کر
1523,taub::A,пельтӧм,ناشنوا
1524,taub::A,kurls,کر
1525,taub::A,kurls,ناشنوا
1526,kräftig::A,вынйӧра,قوی
1527,kräftig::A,spēcīgs,قوی
1528,stark::A,ён,قوی
1529,stark::A,ён,نیرومند
1530,stark::A,вына,قوی
1531,stark::A,вына,نیرومند
1532,stark::A,stiprs,قوی
1533,stark::A,stiprs,نیرومند
1534,schwach::A,жеб,ضعیف
1535,schwach::A,vājš,ضعیف
1536,fett::A,госа,چرب
1537,fett::A,brangs,چرب
1538,schlank::A,веськыд,باریک‌اندام
1539,schlank::A,slaids,باریک‌اندام
1540,hübsch::A,мича,قشنگ
1541,hübsch::A,мича,خوشگل
