,Concept_ID,fi,av
754,linker::A,vasen,квегӏаб
755,rechter::A,oikea,кваранаб
756,anderer::A,muu,батӏияб
757,anderer::A,toinen,батӏияб
758,erster::A,ensimmäinen,тӏоцебесеб
759,zweiter::A,toinen,кӏиабилеб
760,dritter::A,kolmas,лъабабилеб
761,letzter::A,viimeinen,ахирисеб
762,allein::ADV,yksin,ялгъузго
763,auf einmal::ADV,yhdellä kertaa,цихӏинтӏаго
764,zusammen::ADV,yhdessä,цойида
765,lange::ADV,kauan,
766,lange::ADV,pitkään,
767,plötzlich::ADV,äkkiä,цойидасанго
768,sofort::ADV,heti,гьебсагӏат
769,später::ADV,myöhemmin,
770,jetzt::ADV,nyt,гьанже
771,heute::ADV,tänään,жакъа
772,morgen::ADV,huomenna,метер
773,bald::ADV,pian,гьабсагӏаталъ
774,dann::ADV,sitten,цинги
775,gestern::ADV,eilen,сон
776,einst::ADV,aikanaan,цин
777,damals::ADV,silloin,гьебмехалъ
778,damals::ADV,silloin,гьебмехалда
779,damals::ADV,siihen aikaan,гьебмехалъ
780,damals::ADV,siihen aikaan,гьебмехалда
781,danach::ADV,sen jälkeen,цинги
782,danach::ADV,sen jälkeen,хадуса
783,vorher::ADV,ennen,цебе
784,zuerst::ADV,ensin,тӏоцебе
785,zuerst::ADV,ensiksi,тӏоцебе
786,einmal::ADV,kerran,цинцӏул
787,einmal::ADV,kerran,цихӏин
788,einmal::ADV,kerran,цоцӏул
789,manchmal::ADV,joskus,олоцӏул
790,oft::ADV,usein,гӏемерго
791,immer::ADV,aina,кидаго
792,niemals::ADV,ei koskaan,киданиги
793,hier::ADV,tässä,аниб
794,hier::ADV,täällä,аниб
795,hierhin::ADV,tähän,анибехун
796,von hier::ADV,tästä,гьаниса
797,von hier::ADV,täältä,гьаниса
798,dort::ADV,siinä,гьениб
799,dort::ADV,siellä,гьениб
800,dorthin::ADV,sinne,гьадаба
801,dorthin::ADV,tuonne,гьадаба
802,geradeaus::ADV,suoraan,битӏутӏа
803,vorwärts::ADV,eteenpäin,цебехун
804,rückwärts::ADV,taaksepäin,нахъ-нахъ
805,zurück::ADV,takaisin,нахъе
806,unten::ADV,alhaalla,ахакь
807,unten::ADV,alhaalla,гъоркь
808,hinab::ADV,alas,эхебе
809,oben::ADV,ylhäällä,тӏад
810,oben::ADV,ylhäällä,тӏадехун
811,hinauf::ADV,ylös,эхеде
812,überall::ADV,kaikkialla,кибго
813,nicht::ADV,ei,
814,ein wenig::ADV,vähän,дагьабго
815,kaum::ADV,tuskin,хӏалалъ
816,sehr::ADV,kovin,кутакалда
817,sehr::ADV,oikein,кутакалда
818,so::ADV,näin,гьедин
819,noch::ADV,vielä,жеги
820,nur::ADV,vain,гӏӣцӏго
821,nur::ADV,ainoastaan,гӏӣцӏго
822,schon::ADV,jo,
823,wieder::ADV,taas,на́хъеги
824,wieder::ADV,jälleen,на́хъеги
825,vergebens::ADV,turhaan,чӏалгӏаде
826,vor::PRP,edessä,цебе
827,hinter::PRP,takana,хадуса
828,unter::PRP,alla,ахакь
829,unter::PRP,alla,гъоркь
830,durch::PRP,läpi,
831,durch::PRP,kautta,
832,neben::PRP,vieressä,аскӏо
833,zwischen::PRP,välillä,гьоркьоб
834,wegen::PRP,takia,гьелда
835,wegen::PRP,vuoksi,гьелда
836,dies::PRN,tämä,гьаб
837,dies::PRN,tämä,гьеб
838,das::PRN,se,доб
839,alles::PRN,kaikki,
840,ich::PRN,minä,дун
841,du::PRN,sinä,дуца
842,er::PRN,hän,доб
843,wir::PRN,me,ниж
844,ihr::PRN,te,нуж
845,sie::PRN,he,дол
846,sie::PRN,he,эл
847,was::FPRN,mikä,щиб
848,wer::FPRN,ken,щиб
849,wer::FPRN,kuka,щиб
850,wo::FADV,missä,киб
851,wo::FADV,missä,кибехун
852,wohin::FADV,mihin,кибехун
853,wie::FADV,miten,кин
854,wie::FADV,kuinka,кин
855,warum::FADV,miksi,щай
856,wieviel::FNUM,paljonko,кигӏан
857,wieviel::FNUM,kuinka paljon,кигӏан
858,eins::NUM,yksi,цо
859,zwei::NUM,kaksi,кӏиго
860,drei::NUM,kolme,лъабго
861,vier::NUM,neljä,ункъо
862,fünf::NUM,viisi,щуго
863,sechs::NUM,kuusi,анлъго
864,sieben::NUM,seitsemän,анкьго
865,acht::NUM,kahdeksan,микьго
866,neun::NUM,yhdeksän,ичӏго
867,zehn::NUM,kymmenen,анцӏго
868,elf::NUM,yksitoista,анцӏила цо
869,zwölf::NUM,kaksitoista,кӏиго-анцӏила
870,zwanzig::NUM,kaksikymmentä,къого
871,dreißig::NUM,kolmekymmentä,лъеберго
872,vierzig::NUM,neljäkymmentä,кӏикъого
873,fünfzig::NUM,viisikymmentä,кӏикъо́ялда анцӏго
874,sechzig::NUM,kuusikymmentä,лъабкъого
875,siebzig::NUM,seitsemänkymmentä,лъабкъо́ялда анцӏго
876,achtzig::NUM,kahdeksankymmentä,ункъого
877,neunzig::NUM,yhdeksänkymmentä,ункъоялда а́нцӏила
878,hundert::NUM,sata,нусго
879,tausend::NUM,tuhat,азарго
880,und::CNJ,ja,ва
881,und::CNJ,ja,-ги
882,oder::CNJ,tai,ялъуни
883,stehen::V,seisoa,бахъунчӏезе
884,sitzen::V,istua,гӏодов чӏезе
885,liegen::V,maata,бегизе
886,hängen::V,riippua,базе
887,werden::V,tulla,бахъине
888,werden::V,joutua,бахъине
889,passieren::V,sattua,лъугьине
890,passieren::V,sattua,лъугьа-бахъине
891,passieren::V,tapahtua,лъугьине
892,passieren::V,tapahtua,лъугьа-бахъине
893,beginnen::V,alkaa,байбихьизе
894,enden::V,loppua,лъугӏизе
895,enden::V,päättyä,лъугӏизе
896,wechseln::V,vaihtua,хиса-басизе
897,wechseln::V,vaihtua,хисизе
898,wechseln::V,vaihdella,хиса-басизе
899,wechseln::V,vaihdella,хисизе
900,aufgehen[Sonne]::V,nousta,баккизе
901,untergehen[Sonne]::V,laskea,щинкӏизе
902,scheinen[Sonne]::V,paistaa,къалъ-къалъизе
903,donnern::V,jyristä,гъугъазе
904,wehen::V,tuulla,пуйзе
905,wehen::V,puhaltaa,пуйзе
906,strömen::V,virrata,чвахизе
907,fließen::V,valua,чвахизе
908,fließen::V,juosta,чвахизе
909,sich drehen::V,pyöriä,сверизе
910,schwanken::V,horjua,хьвагӏезе
911,schwanken::V,horjua,багъа-бачаризе
912,schwingen::V,heilua,щвартӏезе
913,schwingen::V,värähdellä,щвартӏезе
914,fallen::V,pudota,бортизе
915,fallen::V,langeta,бортизе
916,brennen::V,palaa,рекӏине
917,rauchen::V,savuta,кӏкӏуй буризе
918,regnen::V,sataa,базе
919,gefrieren::V,jäätyä,гӏу́низе
920,tauen::V,sulaa,биаризе
921,schmelzen::V,sulaa,биине
922,trocknen::V,kuivua,бакъвазе
923,sieden::V,kiehua,гьалдезе
924,faulen::V,mädätä,махӏцине
925,verfaulen::V,mädätä,туризе
926,verfaulen::V,mädäntyä,туризе
927,reißen::V,revetä,бихъизе
928,versinken::V,upota,гъанкъизе
929,versinken::V,vajota,гъанкъизе
930,vergehen::V,kulua,базе
931,vergehen::V,kulua,бахъизе
932,vergehen::V,kulua,ине
933,erscheinen::V,ilmestyä,баккизе
934,verschwinden::V,kadota,къине
935,verschwinden::V,kadota,билизе
936,sinken::V,vajota,гӏодо́бе ккезе
937,abnehmen::V,vähetä,тӏаса камизе
938,zunehmen::V,kasvaa,гӏемерлъизе
939,zunehmen::V,lisääntyä,гӏемерлъизе
940,steigen::V,nousta,бахине
941,wachsen::V,kasvaa,кӏодолъизе
942,glänzen::V,kiiltää,цӏвакизе
943,funkeln::V,kipinöidä,паркъезе
944,lärmen::V,meluta,хъудизе
945,lärmen::V,meluta,чӏиргъдизе
946,läuten::V,soida,кьабизе
947,klingeln::V,soida,кьабизе
948,klirren::V,kalista,зваргъизе
949,brausen::V,kohista,гьалаглъизе
950,rauschen::V,kohista,шуршудизе
951,klingen::V,soida,бахъине
952,bellen::V,haukkua,гъанчдезе
953,heulen::V,ulvoa,рурудизе
954,blasen::V,puhaltaa,гьохьизе
955,pfeifen::V,viheltää,гьещтӏезе
956,schreien::V,kirkua,ахӏизе
957,schreien::V,kirkua,ахӏдезе
958,stöhnen::V,voihkia,зигардизе
959,zittern::V,vapista,дарран
960,zittern::V,vapista,гьаргьадизе
961,leben::V,elää,бетӏербахъизе
962,geboren werden::V,syntyä,лъугьине
963,atmen::V,hengittää,хӏухьел биччазе
964,trinken::V,juoda,гьекъезе
965,essen::V,syödä,квине
966,essen::V,syödä,кваназе
967,schlucken::V,niellä,кӏкӏвине
968,schlucken::V,niellä,къулчӏизе
969,müde werden::V,uupua,сваказе
970,einschlafen::V,uinahtaa,кьижизе
971,einschlafen::V,uinahtaa,гъапуллъизе
972,schlafen::V,maata,кьижизе
973,schlafen::V,nukkua,кьижизе
974,aufwachen::V,herätä,бигьине
975,aufstehen::V,nousta,бахъине
976,aufstehen::V,nousta,тӏадебахъине
977,aufstehen::V,nousta ylös,бахъине
978,aufstehen::V,nousta ylös,тӏадебахъине
979,sich erholen::V,levätä,хьи бахъизе
980,sich erholen::V,levätä,хӏалхьи гьабизе
981,krank werden::V,sairastua,унтизе
982,krank sein::V,potea,унтизе
983,krank sein::V,sairastaa,унтизе
984,schmerzen::V,särkeä,унтизе
985,schmerzen::V,kivistää,унтизе
986,husten::V,yskiä,хъегӏизе
987,genesen::V,toipua,лъилъизе
988,sterben::V,kuolla,хвезе
989,umkommen::V,saada surmansa,гьалаглъизе
990,umkommen::V,kuolla,гьалаглъизе
991,sich bewegen::V,liikkua,багъаризе
992,sich bewegen::V,liikkua,багъаргъизе
993,sich rühren::V,liikahtaa,багъаризе
994,sich erheben::V,nousta,тӏадебахъине
995,sich erheben::V,nousta,бахъине
996,sich setzen::V,istuutua,гӏодов чӏезе
997,hinfallen::V,kaatua,щапизе
998,laufen::V,kävellä,хьвадизе
999,schreiten::V,astua,чӏезе
1000,schreiten::V,astella,чӏезе
1001,spazierengehen::V,kävellä,тира-сверизе
1002,eilen::V,kiirehtiä,ракӏхӏалакине
1003,eilen::V,kiirehtiä,дуризе
1004,sich beeilen::V,kiirehtiä,дуризе
1005,sich beeilen::V,kiirehtiä,гӏедегӏизе
1006,sich beeilen::V,olla kiireissään,дуризе
1007,sich beeilen::V,olla kiireissään,гӏедегӏизе
1008,sausen::V,rynnätä,тӏуризе
1009,sausen::V,viilettää,тӏуризе
1010,rennen::V,juosta,бекеризе
1011,springen::V,hypätä,кӏанцӏизе
1012,klettern::V,kiivetä,хархадизе
1013,schaukeln::V,kiikkua,гьерщезе
1014,kriechen::V,ryömiä,хъурщизе
1015,schwimmen::V,uida,лъедезе
1016,tauchen::V,sukeltaa,букъардизе
1017,rudern::V,soutaa,хазе
1018,fahren::V,ajaa,ине
1019,fahren::V,kulkea,ине
1020,fliegen::V,lentää,боржине
1021,gehen::V,käydä,ине
1022,weggehen::V,lähteä,ине
1023,weggehen::V,poistua,ине
1024,abfahren::V,lähteä,къокъине
1025,anhalten::V,pysähtyä,чӏезе
1026,anhalten::V,pysähtyä,тархъизе
1027,anhalten::V,pysähtyä,лъалхъизе
1028,anhalten::V,seisahtua,чӏезе
1029,anhalten::V,seisahtua,тархъизе
1030,anhalten::V,seisahtua,лъалхъизе
1031,hineingehen::V,mennä sisään,тӏаделъугьине
1032,eintreten::V,astua sisään,лъугьине
1033,kommen::V,tulla,бачӏине
1034,ankommen::V,saapua,щвезе
1035,ankommen::V,saapua,тӏадебачӏине
1036,zurückkommen::V,palata,тадбуссине
1037,zurückkommen::V,palata,тӏадбуссине
1038,bleiben::V,jäädä,чӏезе
1039,bleiben::V,jäädä,хутӏизе
1040,bleiben::V,viipyä,чӏезе
1041,bleiben::V,viipyä,хутӏизе
1042,warten::V,odottaa,чӏезе
1043,erwarten::V,odottaa,балагьизе
1044,suchen::V,etsiä,балагьизе
1045,finden::V,löytää,батизе
1046,versuchen::V,yrittää,хӏалбихьизе
1047,vorbereiten::V,valmistaa,хӏадурлъизабизе
1048,lieben::V,pitää,балай бегьизе
1049,lieben::V,rakastaa,балай бегьизе
1050,mögen::V,pitää,бокьизе
1051,mögen::V,tykätä,бокьизе
1052,lachen::V,nauraa,белъизе
1053,rühren::V,liikuttaa,
1054,weinen::V,itkeä,гӏодизе
1055,schimpfen::V,haukkua,гъанчдезе
1056,sich ärgern::V,suuttua,вагъизе
1057,sich ärgern::V,suuttua,ццида́хине
1058,sich fürchten::V,pelätä,хӏинкъизе
1059,fürchten::V,pelätä,беркъазе
1060,fürchten::V,pelätä,хӏинкъа-къазе
1061,fliehen::V,paeta,лъутизе
1062,flüchten::V,paeta,лъутизе
1063,sehen::V,nähdä,бихьизе
1064,anschauen::V,katsoa,бертӏамизе
1065,anschauen::V,katsoa,балагьизе
1066,ansehen::V,katsoa,бала-гъалагьизе
1067,hören::V,kuulla,рагӏизе
1068,zuhören::V,kuunnella,гӏенеккизе
1069,probieren::V,maistaa,кӏалдиб хъва́зе
1070,probieren::V,maistaa,чӏамизе
1071,riechen::V,haistaa,су́нтӏизе
1072,fühlen::V,tuntea,чӏвазе
1073,scheinen::V,tuntua,
1074,zu sehen sein::V,näkyä,бихьизе
1075,vernehmen::V,kuulla,рагӏизе
1076,frieren::V,palella,цӏорозе
1077,tun::V,tehdä,гьабизе
1078,können::V,osata,кӏвезе
1079,können::V,osata,лъазе
1080,wollen::V,tahtoa,бокьизе
1081,anfangen::V,ruveta,байбихьизе
1082,anfangen::V,aloittaa,байбихьизе
1083,beenden::V,lopettaa,тӏубазабизе
1084,beenden::V,lopettaa,лъугӏизабизе
1085,aufhören::V,loppua,бахъизе
1086,gelingen::V,onnistua,бахъизе
1087,geraten::V,sujua,бахъизе
1088,geraten::V,joutua,бахъизе
1089,öffnen::V,avata,рагьизе
1090,öffnen::V,aukaista,рагьизе
1091,schließen::V,sulkea,къазе
1092,stellen::V,panna,чӏвазе
1093,stellen::V,asettaa,чӏвазе
1094,setzen::V,panna,рекӏинабизе
1095,setzen::V,panna,гӏодор чӏезаризе
1096,setzen::V,istuttaa,рекӏинабизе
1097,setzen::V,istuttaa,гӏодор чӏезаризе
1098,legen::V,panna,лъезе
1099,legen::V,asettaa,лъезе
1100,berühren::V,koskea,хъвазе
1101,berühren::V,koskettaa,хъвазе
1102,verbinden::V,liittää,хьухьине
1103,verbinden::V,liittää,бухьине
1104,verbinden::V,yhdistää,хьухьине
1105,verbinden::V,yhdistää,бухьине
1106,bedecken::V,kattaa,кквезе
1107,bedecken::V,peittää,кквезе
1108,aufhängen::V,ripustaa,базе
1109,anzünden::V,sytyttää,бакизе
1110,anzünden::V,sytyttää,рекӏинабизе
1111,aufheben::V,ylös nostaa,
1112,aufheben::V,nostaa,
1113,zurücklassen::V,jättää,тезе
1114,verlieren::V,kadottaa,билизабизе
1115,fallen lassen::V,pudottaa,бортизабизе
1116,machen::V,tehdä,гьабизе
1117,herstellen::V,tuottaa,гьабизе
1118,herstellen::V,tuottaa,хӏадурлъизабизе
1119,herstellen::V,valmistaa,гьабизе
1120,herstellen::V,valmistaa,хӏадурлъизабизе
1121,bauen::V,rakentaa,базе
1122,bauen::V,rakentaa,гьабизе
1123,reparieren::V,korjata,къачӏазе
1124,verbessern::V,parantaa,лъикӏлъизабизе
1125,ändern::V,muuttaa,хисизабизе
1126,graben::V,kaivaa,бухъизе
1127,beugen::V,taivuttaa,хьетӏизабизе
1128,biegen::V,taivuttaa,гьетӏизабизе
1129,drehen::V,kääntää,тиризабизе
1130,drehen::V,kääntää,свердизабизе
1131,wenden::V,kääntää,бегизе
1132,umdrehen::V,kääntää,бегизе
1133,umdrehen::V,kääntää,бега-битӏизе
1134,heben::V,nostaa,борхизе
1135,heben::V,kohottaa,борхизе
1136,hochheben::V,nostaa,борхалъизабизе
1137,hochheben::V,nostaa,борхизе
1138,ergreifen::V,tarttua,кквезе
1139,halten::V,pitää,кквезе
1140,drücken::V,painaa,къазе
1141,drücken::V,painaa,къанцӏу́зе
1142,drücken::V,painaa,къвал ба́зе
1143,drücken::V,puristaa,къазе
1144,drücken::V,puristaa,къанцӏу́зе
1145,drücken::V,puristaa,къвал ба́зе
1146,schieben::V,työntää,хъилдизе
1147,kratzen::V,raapia,хачазе
1148,lecken::V,nuolla,чӏикӏизе
1149,beißen::V,purra,хӏанчӏизе
1150,beißen::V,purra,хӏанчӏизабизе
1151,abreißen::V,repiä,тӏезе
1152,abreißen::V,repiä,тӏезабизе
1153,abschneiden::V,leikata poikki,къотӏизе
1154,abschneiden::V,leikata,къотӏизе
1155,binden::V,sitoa,бухьине
1156,stecken::V,pistää,къазабизе
1157,brechen::V,murtaa,бекизе
1158,klopfen::V,koputtaa,дванкезе
1159,klopfen::V,kolkuttaa,дванкезе
1160,hauen::V,lyödä,базе
1161,kleben::V,liimata,бацӏцӏине
1162,reiben::V,hieroa,хачазе
1163,reiben::V,hangata,хачазе
1164,streichen::V,sivellä,бахине
1165,streichen::V,sivellä,жужазе
1166,schleifen::V,hioa,лъухьизе
1167,schneiden::V,leikata,къотӏизе
1168,rütteln::V,ravistaa,багъа-бачаризабизе
1169,schütteln::V,pudistaa,кӏобокӏизе
1170,schwenken::V,heiluttaa,гьесадизе
1171,schwenken::V,heiluttaa,хьвагӏезабизе
1172,schütten::V,kaataa,тӏезе
1173,füllen::V,täyttää,цӏезабизе
1174,einwickeln::V,kääriä,жемизе
1175,tragen::V,kantaa,баччизе
1176,schleppen::V,raahata,бехъерхъизе
1177,ziehen::V,vetää,цӏазе
1178,aufbewahren::V,säilyttää,цӏунизе
1179,werfen::V,viskata,рехизе
1180,fangen::V,napata,кквезе
1181,fangen::V,ottaa kiinni,кквезе
1182,packen::V,tarttua,кквезе
1183,verstecken::V,kätkeä,бахчизе
1184,verstecken::V,piilottaa,бахчизе
1185,teilen::V,jakaa,бикьизе
1186,schicken::V,lähettää,битӏизе
1187,bringen::V,viedä,баччизе
1188,hinzufügen::V,lisätä,жубазе
1189,bekommen::V,saada,щвезе
1190,erhalten::V,saada,щвезе
1191,erhalten::V,saada,босизе
1192,nehmen::V,ottaa,босизе
1193,wählen::V,valita,бищизе
1194,auswählen::V,valikoida,тӏасабищизе
1195,bewahren::V,säilyttää,цӏунизе
1196,behindern::V,estää,квекӏен гьабизе
1197,verderben::V,pilata,хвезабизе
1198,verderben::V,turmella,хвезабизе
1199,beschädigen::V,vioittaa,галгъазабизе
1200,beschädigen::V,vahingoittaa,галгъазабизе
1201,zerbrechen::V,rikkoa,щущазабизе
1202,zerreißen::V,repiä rikki,бихъизе
1203,zerreißen::V,repiä palasiksi,бихъизе
1204,zerstören::V,hävittää,биххизабизе
1205,verbrennen::V,polttaa,бухӏизе
1206,geben::V,antaa,кьезе
1207,reichen::V,ojentaa,кьезе
1208,schenken::V,lahjoittaa,кьезе
1209,versprechen::V,luvata,назру гьабизе
1210,wünschen::V,toivottaa,бокьизе
1211,loben::V,ylistää,беццизе
1212,loben::V,ylistää,бецца-бекъизе
1213,küssen::V,suudella,баизе
1214,wiegen::V,tuudittaa,чӏучӏадизабизе
1215,wiegen::V,keinuttaa,чӏучӏадизабизе
1216,zudecken::V,peittää,тӏадбигъине
1217,wecken::V,herättää,бигьинабизе
1218,zeigen::V,näyttää,бихьизабизе
1219,zeigen::V,osoittaa,бихьизабизе
1220,führen::V,johdattaa,бачине
1221,lehren::V,opettaa,малъизе
1222,lehren::V,opettaa,цӏализабизе
1223,unterrichten::V,opettaa,цӏализабизе
1224,aufziehen::V,kasvattaa,гӏезабизе
1225,leiten::V,johtaa,нухмалъи гьабизе
1226,antreiben::V,hoputtaa,гӏедегӏизабизе
1227,lassen::V,antaa,
1228,einladen::V,kutsua,ахӏизе
1229,einladen::V,kutsua,тӏадеахӏизе
1230,vereinigen::V,yhdistää,цолъизабизе
1231,besuchen::V,vierailla,баккизе
1232,besuchen::V,vierailla,хьвадизе
1233,treffen::V,tavata,дандчӏвазе
1234,sich versammeln::V,kokoontua,данделъизе
1235,sich versammeln::V,kokoontua,бакӏаризе
1236,spielen::V,pelata,басандизе
1237,spielen::V,leikkiä,басандизе
1238,singen::V,laulaa,ахӏизе
1239,tanzen::V,tanssia,кьурдизе
1240,sich trennen::V,erota,батӏалъизе
1241,verlassen::V,jättää,тезе
1242,verlassen::V,jättää,рехунтезе
1243,retten::V,pelastaa,хвасар гьабизе
1244,retten::V,pelastaa,хвасарлъизабизе
1245,bewachen::V,vartioida,цӏунизе
1246,schützen::V,suojella,цӏунизе
1247,verteidigen::V,puolustaa,цӏунизе
1248,sich schlagen::V,tapella,багъизе
1249,schießen::V,ampua,речӏчӏизе
1250,siegen::V,voittaa,бергьине
1251,ärgern::V,ärsyttää,вагъизавизе
1252,schlagen::V,lyödä,кьабизе
1253,treten::V,potkaista,мал тункизе
1254,stechen::V,pistää,къазабизе
1255,stoßen::V,sysätä,тункизе
1256,stoßen::V,sysätä,хъилдизе
1257,stoßen::V,työntää,тункизе
1258,stoßen::V,työntää,хъилдизе
1259,stehlen::V,varastaa,щинкӏизабизе
1260,stören::V,häiritä,квекӏен гьабизе
1261,stören::V,häiritä,татубахъи гьабизе
1262,belästigen::V,häiritä,рахӏатхвезабизе
1263,verbergen::V,kätkeä,бахчизе
1264,verbergen::V,kätkeä,балъго тезе
1265,täuschen::V,harhauttaa,божуда рекӏкӏ гьабизе
1266,täuschen::V,harhauttaa,гуккизе
1267,betrügen::V,pettää,хӏилла гьабизе
1268,betrügen::V,pettää,сандирахълъи гьабизе
1269,betrügen::V,petkuttaa,хӏилла гьабизе
1270,betrügen::V,petkuttaa,сандирахълъи гьабизе
1271,töten::V,tappaa,чӏвазе
1272,wohnen::V,asua,яшав гьабизе
1273,arbeiten::V,tehdä työtä,хӏалтӏизе
1274,arbeiten::V,työskennellä,хӏалтӏизе
1275,sammeln::V,koota,бакӏаризе
1276,sammeln::V,kerätä,бакӏаризе
1277,pflücken::V,poimia,бетӏизе
1278,jagen::V,metsästää,чан гьабизе
1279,fischen::V,kalastaa,ччугӏа кквезе
1280,fassen::V,pyydystää,кквезе
1281,fassen::V,saalistaa,кквезе
1282,hüten::V,paimentaa,кваназабизе
1283,treiben::V,ajaa,гъезе
1284,anbinden::V,kytkeä,бухьине
1285,füttern::V,ruokkia,кваназабизе
1286,melken::V,lypsää,бечӏчӏизе
1287,hacken::V,hakata,чӏвазе
1288,gießen::V,kastella,лъалъазе
1289,reifen::V,kypsyä,барщизе
1290,zubereiten::V,valmistaa,бежа-белъине
1291,kochen::V,keittää,белъине
1292,backen::V,leipoa,базе
1293,braten::V,paistaa,бежизе
1294,umrühren::V,hämmentää,багъаризе
1295,stricken::V,kutoa,хьухьине
1296,stricken::V,neuloa,хьухьине
1297,nähen::V,ommella,букъизе
1298,färben::V,värjätä,кьер гьабизе
1299,färben::V,värittää,кьер гьабизе
1300,reinigen::V,puhdistaa,бацӏцӏине
1301,waschen::V,pestä,чуризе
1302,abwischen::V,pyyhkiä,бацӏцӏине
1303,spülen::V,huuhtoa,хулизе
1304,fegen::V,pyyhkäistä,лъухьизе
1305,kehren::V,lakaista,лъухьизе
1306,baden::V,kylpeä,чордезе
1307,sich waschen::V,peseytyä,
1308,ausziehen::V,riisua,бахъизе
1309,anziehen::V,pukea ylleen,ретӏине
1310,sich anziehen::V,pukeutua,ретӏине
1311,kämmen::V,kammata,хазе
1312,schmücken::V,koristaa,чӏухӏизабизе
1313,schmücken::V,kaunistaa,чӏухӏизабизе
1314,sagen::V,sanoa,бицине
1315,sprechen::V,puhua,бицине
1316,reden::V,keskustella,гаргадизе
1317,sich unterhalten::V,jutella,гаргадизе
1318,fragen::V,kysyä,цӏехезе
1319,fragen::V,kysyä,гьикъизе
1320,bitten::V,pyytää,гьаризе
1321,erzählen::V,kertoa,бицине
1322,mitteilen::V,ilmoittaa,лъазабизе
1323,nennen::V,kutsua,цӏар лъезе
1324,nennen::V,nimittää,цӏар лъезе
1325,rufen::V,kutsua,ахӏизе
1326,prahlen::V,kerskailla,беццаризе
1327,übersetzen::V,kääntää,буссинабизе
1328,denken::V,miettiä,ургъизе
1329,denken::V,ajatella,ургъизе
1330,glauben::V,uskoa,божизе
1331,bemerken::V,huomata,берречӏчӏизе
1332,erkennen::V,tunnistaa,лъазе
1333,erkennen::V,tunnistaa,батӏаго бахъизе
1334,begreifen::V,ymmärtää,бичӏчӏизе
1335,verstehen::V,ymmärtää,
1336,lernen::V,oppia,цӏализе
1337,wissen::V,tietää,лъазе
1338,sich erinnern an::V,muistaa,ракӏалде щвезе
1339,vergessen::V,unohtaa,кӏочене
1340,messen::V,mitata,борцине
1341,zählen::V,laskea,рикӏкӏине
1342,rechnen::V,laskea,рикӏкӏине
1343,lesen::V,lukea,цӏализе
1344,malen::V,maalata,бахъизе
1345,zeichnen::V,piirtää,бахъизе
1346,zeichnen::V,piirustaa,бахъизе
1347,schreiben::V,kirjoittaa,хъвазе
1348,besitzen::V,omistaa,щвезе
1349,besitzen::V,omistaa,бу́кӏине
1350,kaufen::V,ostaa,босизе
1351,verkaufen::V,myydä,бичизе
1352,bezahlen::V,maksaa,кьезе
1353,zahlen::V,maksaa,кьезе
1354,beherrschen::V,hallita,
1355,ertragen::V,kestää,баччизе
