,Concept_ID,mhr,myv
62,Atem::N,шӱ́лыш,оймень таргсема
63,Hunger::N,шужыма́ш,вачочи
64,Träne::N,шинчавӱ́д,селведь
65,Geschmack::N,там,тансть
66,Geruch::N,пуш,чине
67,Schlaf::N,о́мо,удома
68,Traum::N,йӱдо́мо,он
69,Himmel::N,кава́,менель
70,Sonne::N,ке́че,чи
71,Mond::N,ты́лзе,ков
72,Stern::N,шӱ́дыр,теште
73,Luft::N,юж,кошт
74,Wind::N,марде́ж,варма
75,Welle::N,то́лкын,толкун
76,Wasser::N,вӱд,ведь
77,Stein::N,кӱ,кев
78,Boden::N,рок,мода
79,Erde::N,мла́нде,мастор
80,Staub::N,пура́к,пуль
81,Rauch::N,шикш,качамо
82,Funke::N,сеске́м,сятко
83,Funke::N,тулйы́п,сятко
84,Feuer::N,тул,тол
85,Licht::N,со́то,валдо
86,Schatten::N,ӱ́мыл,сулей
87,Schatten::N,ӱ́мыл,сулейкс
88,Wetter::N,иге́че,ушо
89,Nebel::N,тӱтыра́,сув
90,Wolke::N,пыл,пель
91,Regen::N,йӱр,пиземс
92,Schnee::N,лум,лов
93,Eis::N,ий,эй
94,Frost::N,чатлама́,кельме
95,Kälte::N,йӱ́штӧ,якшамо
96,Hitze::N,шо́кшо,пси
97,Raureif::N,пӧрш,лекш
98,Raureif::N,по́кшым,лекш
99,Regenbogen::N,шонанпы́л,пурьгинечирьке
100,Regenbogen::N,шонанпы́л,пурьгинеёнкс
101,Donner::N,кӱ́дырчӧ,пурьгине
102,Strömung::N,йо́гын,чудема
103,Strömung::N,йо́гын,чудевкс
104,Tropfen::N,чӱча́лтыш,петнявкс
105,Schaum::N,шоҥ,чов
106,Schmutz::N,лавыра́,рудаз
107,See::N,ер,эрьке
108,Sumpf::N,лӱ́кӧ,чей
109,Moor::N,куп,чей
110,Wiese::N,о́лык,луга
111,Wald::N,чодыра́,вирь
112,Hügel::N,арка́,губорь
113,Hügel::N,арка́,пандыне
114,Anhöhe::N,тӧва́,губорь
115,Anhöhe::N,тӧва́,пандыне
116,Anhöhe::N,кӱкшака́,губорь
117,Anhöhe::N,кӱкшака́,пандыне
118,Berg::N,ку́рык,пандо
119,Gipfel::N,чаҥга́,пря
120,Gipfel::N,курыкву́й,пря
121,Höhle::N,пеще́р,пещера
122,Höhle::N,курыкпо́мыш,пещера
123,Abhang::N,та́йыл,пандочама
124,Quelle::N,важ,ушодкс
125,Quelle::N,вӱдшинча́,ушодкс
126,Bach::N,изэҥе́р,чудикерькс
127,Fluss::N,эҥе́р,лей
128,Ufer::N,сер,чире
129,Küste::N,вӱдтӱ́р,лейчире
130,Festland::N,мла́нде,мода
131,Meer::N,те́ҥыз,моря
132,Bucht::N,икса́,усия
133,Insel::N,отро́,усия
134,Blume::N,пеле́дыш,цеця
135,Gras::N,шу́до,тикше
136,Wurzel::N,вож,юр
137,Wurzel::N,вож,ундокс
138,Baum::N,пуше́ҥге,чувто
139,Stamm::N,йы́тыр,рунго
140,Rinde::N,шӱм,суд
141,Rinde::N,шӱм,керь
142,Ast::N,укш,морго
143,Zweig::N,торма́к,тарад
144,Blatt::N,лышта́ш,лопа
145,Birke::N,куэ́,килей
146,Kiefer[Baum]::N,пӱ́нчӧ,пиче
147,Weide[Baum]::N,уа́,каль
148,Tanne::N,кож,куз
149,Horn::N,шур,сюро
150,Feder::N,пы́стыл,толга
151,Fell::N,кова́ште,пона
152,Flügel::N,шу́лдыр,сёлмо
153,Klaue::N,кӱч,кенже
154,Kralle::N,ла́па,кенже
155,Kralle::N,копа́,кенже
156,Schwanz::N,поч,пуло
157,Ei::N,му́но,ал
158,Nest::N,пыжа́ш,пизэ
159,Bau::N,пыжа́ш,варя
160,Bau::N,пыжа́ш,пизе
161,Tier::N,я́нлык,ракша
162,Tier::N,живо́тный,ракша
163,Herde::N,кӱ́тӱ,стада
164,Herde::N,тӱшка́,стада
165,Kuh::N,ушка́л,скал
166,Bulle::N,ӱ́шкыж,бука
167,Pferd::N,и́мне,лишме
168,Schaf::N,шо́рык,реве
169,Schwein::N,сӧсна́,туво
170,Hund::N,пий,пине
171,Hund::N,пий,киска
172,Katze::N,пы́рыс,псака
173,Bär::N,маска́,овто
174,Eichhörnchen::N,ур,ур
175,Elch::N,шо́рдо,сярдо
176,Fuchs::N,ры́выж,ривезь
177,Hase::N,мера́ҥ,нумоло
178,Maus::N,коля́,чеерь
179,Wolf::N,пи́ре,верьгиз
180,Vogel::N,ка́йык,нармунь
181,Schwarm::N,каша́к,полк
182,Schwarm::N,каша́к,стада
183,Huhn::N,чы́ве,сараз
184,Hahn::N,агыта́н,атякш
185,Gans::N,ко́мбо,гала
186,Gans::N,ко́мбо,мацей
187,Adler::N,карагу́ш,куцькан
188,Adler::N,карагу́ш,тумоатякш
189,Ente::N,лу́до,яксярго
190,Eule::N,тумна́,корж
191,Kranich::N,турня́,карго
192,Krähe::N,кора́к,варака
193,Kuckuck::N,куку́,куко
194,Schwan::N,йӱ́ксӧ,локсей
195,Fisch::N,кол,кал
196,Barsch::N,ола́ҥге,окунь
197,Hecht::N,нуж,щука
198,Hecht::N,чорта́н,щука
199,Schlange[Tier]::N,ки́шке,гуй
200,Wurm::N,шукш,сукс
201,Spinne::N,эҥыре́мыш,шанжав
202,Ameise::N,ку́тко,коткудав
203,Laus::N,тий,сий
204,Mücke::N,шыҥа́,сеське
205,Fliege::N,ка́рме,карво
206,Schmetterling::N,лы́ве,нимиляв
207,Beere::N,мӧр,умарь
208,Apfel::N,олма́,умарь
209,Pilz::N,по́ҥго,панго
210,Zwiebel::N,шога́н,чурька
211,Saat::N,нӧ́шмӧ,видьметь
212,Saat::N,туш,видьметь
213,Korn::N,шу́рно,сюро
214,Heu::N,шу́до,тикше
215,Schale::N,шӱм,кедь
216,Schale::N,шӱм,ваткавкс
217,Grube::N,выне́м,латко
218,Falle::N,лӧ́дӧ,тувор
219,Falle::N,лӧ́дӧ,кундамка
220,Schlinge::N,о́птыш,килькш
221,Schlinge::N,шӧрга́лтыш,килькш
222,Spur::N,кыша́,челькс
223,Spur::N,кыша́,пильгеки
224,Asche::N,ло́мыж,кулов
225,Dreck::N,лавыра́,рудаз
226,Eisen::N,кӱ́ртньӧ,кшни
227,Gold::N,шӧ́ртньӧ,сырне
228,Silber::N,ший,сия
229,Kohle::N,мландышӱ́й,сэдь
230,Kohle::N,мландышӱ́й,уголия
231,Glas::N,янда́,сулика
232,Lehm::N,шун,сёвонь
233,Sand::N,ошма́,човар
234,Mensch::N,еҥ,ломань
235,Mensch::N,айде́ме,ломань
236,Mann::N,пӧръе́ҥ,аля
237,Mann::N,пӧръе́ҥ,цёраломань
238,Frau::N,ӱдырама́ш,ава
239,Kind::N,аза́,эйкакш
240,Junge::N,рве́зе,цёрыне
241,Mädchen::N,ӱдыра́ш,тейтерне
242,Familie::N,еш,семия
243,Großvater::N,коча́,покштя
244,Großmutter::N,кова́,баба
245,Eltern::N,ача́-ава́,тетят-ават
246,Vater::N,ача́,тетя
247,Mutter::N,ава́,ава
248,Sohn::N,э́рге,цёра
249,Tochter::N,ӱ́дыр,тейтерь
250,Bruder::N,иза́,леля
251,Bruder::N,иза́,ялакс
252,Bruder::N,шо́льо,леля
253,Bruder::N,шо́льо,ялакс
254,Schwester::N,ака́,сазор
255,Onkel::N,иза́,леля
256,Tante::N,кока́,патя
257,Ehemann::N,мари́й,мирде
258,Ehefrau::N,ва́те,ни
259,Freude::N,куа́н,кеняркс
260,Freude::N,куаныма́ш,кеняркс
261,Gelächter::N,во́штылтыш,ракамо
262,Gelächter::N,во́штылтыш,пейдема
263,Glück::N,пиа́л,уцяска
264,Kummer::N,о́йго,рискс
265,Kummer::N,о́йго,мелявкс
266,Wunsch::N,ку́мыл,мель
267,Wunsch::N,ку́мыл,бажамо
268,Lust::N,ку́мыл,бажамо
269,Geist::N,ӧрт,ойме
270,Geist::N,чон,ойме
271,Gedanke::N,ой,мель
272,Gedanke::N,шоныма́ш,мель
273,Gedächtnis::N,шарныма́ш,мель
274,Verstand::N,уш,прев
275,Sinn::N,смысл,толк
276,Sinn::N,смысл,смысла
277,Grund::N,ама́л,тувтал
278,Wahrheit::N,чын,видечи
279,Gespräch::N,мутланыма́ш,кортнема
280,Märchen::N,йома́к,ёвкс
281,Erzählung::N,ойлыма́ш,ёвтнема
282,Nachricht::N,увертарыма́ш,куля
283,Neuigkeit::N,уве́р,куля
284,Name::N,лӱм,лем
285,Rätsel::N,ту́што,содамоёвкс
286,Rede::N,ойлыма́ш,кортамо
287,Sprache::N,йы́лме,кель
288,Stimme::N,йӱк,ваигель
289,Wort::N,ой,вал
290,Wort::N,мут,вал
291,Zeichen::N,ти́ште,теште
292,Zeichen::N,знак,теште
293,Ruf::N,ӱжма́ш,тердема
294,Lärm::N,лӱшкыма́ш,шалнома
295,Lärm::N,йӱк-йӱа́н,шалнома
296,Laut::N,йӱк,вайгель
297,Ton::N,йӱксе́м,гайнема
298,Lied::N,му́ро,моро
299,Ruhe::N,ты́мык,оймамо
300,Leute::N,еҥ-влак,ломанть
301,Volk::N,ка́лык,народ
302,Arbeit::N,паша́,тев
303,Gast::N,уна́,инже
304,Geschenk::N,пӧле́к,казне
305,Spiel::N,мо́дыш,налксема
306,Spiel::N,модма́ш,налксема
307,Gesellschaft::N,тӱшка́,община
308,Hilfe::N,по́лыш,лездамо
309,Freund::N,таҥ,оя
310,Freund::N,таҥ,ялга
311,Freund::N,йолта́ш,оя
312,Freund::N,йолта́ш,ялга
313,Kamerad::N,таҥ,оя
314,Kamerad::N,таҥ,ялга
315,Angelegenheit::N,паша́,тев
316,Anzahl::N,чот,ламоксчи
317,Art::N,вид,вид
318,Stück::N,ка́тыш,пакш
319,Stück::N,ка́тыш,пелькс
320,Stück::N,ла́стык,пакш
321,Stück::N,ла́стык,пелькс
322,Teil::N,ужа́ш,часть
323,Teil::N,ужа́ш,пелькс
324,Hälfte::N,пел,пель
325,Hälfte::N,пел,пелькс
326,Hälfte::N,пе́ле,пель
327,Hälfte::N,пе́ле,пелькс
328,Kreis::N,ты́ртыш,кирькс
329,Kreuz::N,ыре́с,крёст
330,Linie::N,ли́ний,кикс
331,Strich::N,коре́ш,межа
332,Abstand::N,кокла́,ютко
333,Entfernung::N,тора́,ютко
334,Entfernung::N,ку́жыт,ютко
335,Gegend::N,кунде́м,тарка
336,Gegend::N,кунде́м,пертьпелькс
337,Platz::N,ку́мдык,васолкс
338,Ort::N,вер,тарка
339,Ort::N,о́лмо,тарка
340,Seite::N,ӧ́рдыж,ён
341,Seite::N,ӧ́рдыж,чире
342,Mitte::N,покше́л,куншка
343,Gegenstand::N,наста́,предмет
344,Sache::N,наста́,тев
345,Sache::N,наста́,веща
346,Rand::N,тӱр,пе
347,Rand::N,тӱр,чире
348,Kante::N,тӱр,ирдез
349,Ecke::N,лук,ужо
350,Spitze::N,вуй,пряне
351,Spitze::N,вуй,пе
352,Ende::N,муча́ш,пе
353,Loch::N,рож,варя
354,Winkel::N,лук,ужо
355,Muster::N,пеза́к,сёрма
356,Muster::N,узо́р,сёрма
357,Muster::N,ӱ́лгӧ,сёрма
358,Größe::N,кӱ́кшыт,сэрь
359,Größe::N,кӱ́кшыт,покшолма
360,Länge::N,ку́тыш,кувалмо
361,Höhe::N,кӱ́кшыт,сэрь
362,Höhe::N,кӱ́кшыт,пандо
363,Gewicht::N,не́лыт,сталмо
364,Menge::N,чот,лововкс
365,Haufen::N,кы́шыл,мар
366,Haufen::N,кы́шыл,валявкс
367,Reihe::N,рада́м,ряд
368,Boot::N,пуш,венч
369,Ruder::N,эшка́к,милё
370,Schlitten::N,тер,нурдт
371,Schlitten::N,изде́р,нурдт
372,Ski::N,е́че,сокс
373,Lagerfeuer::N,туло́то,толбандя
374,Last::N,нӧ́лтыш,сталмо
375,Last::N,нӧ́лтыш,кандома
376,Gang::N,ошкылма́ш,молема
377,Gang::N,ошкылма́ш,якамо
378,Schritt::N,о́шкыл,эскелькс
379,Norden::N,йӱдйыма́л,якшамо ёнкс
380,Süden::N,кечывалве́л,лембе ёнкс
381,Westen::N,касве́л,чивалгома
382,Osten::N,эрве́л,чилисема
383,Holz::N,пу,чувто
384,Brett::N,оҥа́,лаз
385,Platte::N,аста́р,плита
386,Stütze::N,чара́к,неже
387,Stange::N,лома́ш,олга
388,Stock::N,тоя́,мандо
389,Stab::N,вара́,олога
390,Stab::N,кашта́,олога
391,Rohr::N,пуч,турба
392,Haus::N,пӧрт,кудо
393,Heim::N,мӧ́ҥгӧ,кудо
394,Ofen::N,комака́,каштомо
395,Fußboden::N,кӱва́р,киякс
396,Tisch::N,ӱсте́л,столь
397,Stuhl::N,пӱке́н,стул
398,Wiege::N,шепка́,лавсь
399,Wiege::N,шепка́,нурямот
400,Bett::N,ва́кшыш,ацамо
401,Regal::N,шӧ́рлык,лався
402,Regal::N,шӧ́рлык,лавсяланго
403,Kiste::N,шо́ндык,горобия
404,Kiste::N,шо́ндык,сундук
405,Kiste::N,я́шлык,горобия
406,Kiste::N,я́шлык,сундук
407,Fenster::N,окна́,вальма
408,Tür::N,омса́,кенкш
409,Tor::N,капка́,ортат
410,Zaun::N,сава́р,пирявт
411,Zaun::N,сава́р,пирвякс
412,Dach::N,леве́дыш,кудопря
413,Leiter::N,тошка́лтыш,кузтема
414,Besen::N,ӱштерво́штыр,тенсть
415,Spaten::N,ко́льмо,койме
416,Schaufel::N,сово́к,кече
417,Schaufel::N,сово́к,келей койме
418,Schaufel::N,су́ско,кече
419,Schaufel::N,су́ско,келей койме
420,Gabel::N,ви́лке,сянгине
421,Löffel::N,па́не,пенч
422,Löffel::N,совла́,пенч
423,Messer::N,кӱ́зӧ,пеель
424,Nagel::N,пуда́,эске
425,Netz::N,вапш,алтыма
426,Haken::N,са́гыле,кечказ
427,Griff::N,кыл,кедне
428,Schloss::N,кӧгӧ́н,замок
429,Schloss::N,кӧгӧ́н,панжома
430,Bild::N,сӱре́т,картина
431,Figur::N,фигу́р,рунго
432,Puppe::N,курча́к,няка
433,Beutel::N,меша́к,кескав
434,Bündel::N,арша́ш,керькс
435,Tasche::N,сумка́,юдма
436,Eimer::N,ведра́,ведра
437,Deckel::N,ко́мдыш,велькс
438,Geschirr::N,а́те,кедьге
439,Sack::N,куль,кескав
440,Sack::N,меша́к,кескав
441,Tasse::N,чу́кыр,чакш
442,Tasse::N,чашка́,чакш
443,Topf::N,ми́ске,кастрюля
444,Kessel::N,под,котёл
445,Essen::N,ко́чкыш,ярсамо
446,Nahrung::N,ку́рго,ярсамопель
447,Speise::N,ко́чкыш,ярсамопель
448,Fleisch::N,шыл,сывель
449,Getreide::N,шу́рно,сюро
450,Brei::N,пу́чымыш,каша
451,Brot::N,ки́нде,кши
452,Scheibe::N,ка́тыш,кочом
453,Scheibe::N,ка́тыш,сускомо
454,Fett::N,коя́,куя
455,Butter::N,ӱй,ой
456,Öl::N,ӱй,ой
457,Salz::N,шинча́л,сал
458,Suppe::N,шӱр,ям
459,Honig::N,мӱй,медь
460,Milch::N,шӧр,ловсо
461,Tee::N,чай,чай
462,Leder::N,сура́н,киське
463,Leder::N,шӱ́штӧ,киське
464,Wolle::N,пун,пона
465,Stoff::N,куэ́м,коцт
466,Stoff::N,посто́,коцт
467,Nadel::N,и́ме,салмукс
468,Faden::N,шӱ́ртӧ,суре
469,Knopf::N,по́лдыш,пов
470,Knoten::N,пышке́м,сюлмо
471,Farbe::N,чия́,артомапель
472,Kleidung::N,чие́м,оршамот
473,Kleidung::N,вурге́м,оршамот
474,Hemd::N,ту́выр,панар
475,Kragen::N,сога́,сиве
476,Ärmel::N,шокш,ожа
477,Hose::N,йола́ш,понкст
478,Gürtel::N,ӱ́штӧ,каркс
479,Mütze::N,упш,чапка
480,Schuh::N,боти́нке,туфля
481,Stiefel::N,кем,кем
482,Ring::N,шерга́ш,суркс
483,Band::N,тасма́,лента
484,Band::N,ле́нте,лента
485,Kamm::N,шерге́,сурсеме
486,Spiegel::N,вошто́нчыш,чавачамо
487,Riemen::N,кӱзанӱ́штӧ,кшнань каркс
488,Schnur::N,кере́м,пикс
489,Schnur::N,кандыра́,пикс
490,Leine::N,вӱра́ҥ,ведьме
491,Decke::N,леве́дыш,вельтямо
492,Decke::N,одея́л,вельтямо
493,Kissen::N,кӱ́пчык,тодов
494,Tuch::N,шо́выч,паця
495,Handtuch::N,со́лык,нардамо
496,Kraft::N,вий,вий
497,Kraft::N,куа́т,вий
498,Stärke::N,куа́т,виевчи
499,Stärke::N,карма́н,виевчи
500,Gesundheit::N,таза́лык,шумбрачи
501,Krankheit::N,чер,орма
502,Krankheit::N,чер,сэредема
503,Schmerz::N,ко́рштыш,сэредькс
504,Wunde::N,су́сыр,керявкс
505,Fieber::N,йӱштыму́ж,маштыкс
506,Fieber::N,лихора́дке,маштыкс
507,Arznei::N,эм,ормаменькс
508,Brücke::N,кӱва́р,сэдь
509,Brücke::N,кӱва́р,мадамо
510,Brunnen::N,вӱдвыне́м,лисьма
511,Weide::N,нурше́р,ракшань ванома тарка
512,Pfad::N,йолго́рно,ян
513,Pfad::N,сокма́к,ян
514,Weg::N,ко́рно,ки
515,Straße::N,ко́рно,ки
516,Dorf::N,ял,веле
517,Stadt::N,ола́,ош
518,Brief::N,се́рыш,сёрма
519,Buch::N,книга́,книга
520,Buchstabe::N,буква́,буква
521,Zeitung::N,газе́т,газета
522,Leben::N,и́лыш,эрямо
523,Tod::N,колыма́ш,кулома
524,Grab::N,шӱга́р,калмо
525,Kirche::N,че́рке,церькова
526,Sünde::N,су́лык,чумочи
527,Gott::N,ю́мо,паз
528,Arbeiter::N,паша́зе,робочей
529,Chef::N,тӧра́,прявт
530,Meister::N,маста́р,кол тевень тенця
531,Arzt::N,врач,врач
532,Lehrer::N,ту́ныктышо,учитель
533,Lehrer::N,ту́ныктышо,тонавтыця
534,Geld::N,окса́,ярмак
535,Geschäft::N,сатулыма́ш,ладязь тев
536,Laden::N,ке́выт,лавка
537,Preis::N,ак,питне
538,Ware::N,сату́,миевкс
539,Ware::N,сату́,рамавкс
540,Nutzen::N,пайда́,паро
541,Nutzen::N,пайда́,лезэ
542,Reichtum::N,поя́нлык,сюпавчи
543,Welt::N,тӱня́,мир
544,Welt::N,тӱня́,мастор ланго
545,Land::N,эл,мастор
546,Staat::N,кугыжа́ныш,государства
547,König::N,кугыжа́,король
548,Macht::N,власть,азорксчи
549,Grenze::N,грани́ца,буен тешкс
550,Krieg::N,сар,война
551,Feind::N,тушма́н,душман
552,Gewalt::N,виешлыма́ш,нарьгамо
553,Kampf::N,кредалма́ш,тюрема
554,Bogen[Waffe]::N,юҥе́ж,нал
555,Pfeil::N,пикш,нал
556,Gewehr::N,пыча́л,ружия
557,Gewehr::N,пыча́л,винтовка
558,Fehler::N,йо́ҥылыш,ильведькс
559,Fehler::N,йо́ҥылыш,ильведевкс
560,Lüge::N,шоя́к,манчема
561,Lüge::N,шоя́к,кенгелема
562,Schaden::N,зия́н,зыян
563,Unglück::N,эҥге́к,зыян
564,Schuld::N,тита́к,чумочи
565,Schuld::N,йола́,чумочи
566,Alter::N,ийго́т,шка
567,Schluss::N,муча́ш,пе
568,Zeit::N,жап,шка
569,Zeit::N,жап,пинге
570,Zeit::N,па́гыт,шка
571,Zeit::N,па́гыт,пинге
572,Tag::N,ке́че,чи
573,Morgen::N,эр,валске
574,Mittag::N,кечыва́л,чикуншка
575,Abend::N,кас,чокшнэ
576,Nacht::N,йӱд,ве
577,Woche::N,арня́,недля
578,Monat::N,ты́лзе,ков
579,Jahr::N,ий,ие
580,Frühling::N,шо́шо,тундо
581,Sommer::N,кеҥе́ж,кизэ
582,Herbst::N,шы́же,сёксь
583,Winter::N,те́ле,теле
584,Januar::N,шоркыйол,якшамков
585,Januar::N,идалыкву́й,якшамков
586,Januar::N,янва́рь,якшамков
587,Februar::N,пургыж,февраль
588,Februar::N,февра́ль,февраль
589,März::N,ӱярня,март
590,März::N,март,март
591,April::N,апре́ль,апрель
592,Mai::N,ага,май
593,Mai::N,май,май
594,Juni::N,пеледыш,июнь
595,Juni::N,ию́нь,июнь
596,Juli::N,сӱрем,июль
597,Juli::N,ию́ль,июль
598,August::N,сорла,август
599,August::N,агарма́н,август
600,August::N,а́вгуст,август
601,September::N,идым,сентября
602,September::N,сентя́брь,сентября
603,Oktober::N,шыжа,октября
604,Oktober::N,октя́брь,октября
605,November::N,кылме тылзе,ноября
606,November::N,ноя́брь,ноября
607,Dezember::N,дека́брь,декабря
608,Montag::N,шо́чмо,пондельник
609,Dienstag::N,ку́шкыжмо,овторник
610,Mittwoch::N,вӱрге́че,серёда
611,Donnerstag::N,изарня́,цетьверьг
612,Freitag::N,кугарня́,пеця
613,Samstag::N,шуматке́че,субута
614,Samstag::N,шуматке́че,шлямочи
615,Sonntag::N,рушарня́,недлячи
616,groß::A,кугу́,ине
617,groß::A,кугу́,покш
618,klein::A,изи́,вишка
619,lang::A,кужу́,кувака
620,kurz::A,кӱ́чык,нурькине
621,breit::A,кумда́,келей
622,schmal::A,а́ҥысыр,теине
623,dicht::A,ну́гыдо,тусто
624,dick[Gegenstand]::A,кӱ́жгӧ,эчке
625,dünn::A,ви́чкыж,човине
626,fein::A,ты́гыде,човине
627,fest::A,чо́ткыдо,кеме
628,flach::A,лапка́,лапужа
629,glatt::A,яклака́,валаня
630,hart::A,пе́ҥгыде,калгодо
631,weich::A,пу́шкыдо,чевте
632,rund::A,йырге́шке,кеверь
633,spitz::A,коша́р,пшти
634,scharf::A,пӱ́сӧ,пшти
635,stumpf::A,токма́к,ношка
636,schwer::A,не́ле,стака
637,schön::A,сы́лне,мазый
638,heiß::A,шо́кшо,пси
639,warm::A,ле́ве,лембе
640,kalt::A,йӱ́штӧ,якшамо
641,kühl::A,юа́лге,экше
642,kühl::A,южгата́,экше
643,frisch::A,свежа́,свежа
644,feucht::A,вӱ́дыжгӧ,летьке
645,nass::A,нӧ́рӧ,начко
646,trocken::A,ку́кшо,коське
647,voll::A,тич,пешксе
648,leer::A,яра́,чаво
649,offen::A,виш,панжадо
650,offen::A,виш,виде
651,geschlossen::A,пе́тырыме,пекстазь
652,geschlossen::A,пе́тырыме,сёлгозь
653,geschlossen::A,тӱ́чмӧ,пекстазь
654,geschlossen::A,тӱ́чмӧ,сёлгозь
655,sauber::A,ару́,ванькс
656,sauber::A,янда́р,ванькс
657,schmutzig::A,лавыра́н,ливезев
658,schmutzig::A,ла́выргыше,ливезев
659,roh::A,кӱ́чымӧ,верек
660,reif::A,лӧза́,кенерезь
661,lecker::A,ту́тло,тантей
662,süß::A,ше́ре,ламбамо
663,bitter::A,ко́чо,сэпей
664,sauer::A,шо́по,чапамо
665,hell::A,во́лгыдо,валдо
666,dunkel::A,пычке́мыш,чопода
667,schwarz::A,шола́,раужо
668,weiß::A,ош,ашо
669,rot::A,йошка́р,якстере
670,gelb::A,сар,ожо
671,blau::A,ка́нде,сэнь
672,grün::A,ужа́р,пиже
673,grau::A,сур,шержев
674,bunt::A,олача́,сёрмав
675,billig::A,шу́лдо,аволь питней
676,teuer::A,ше́рге,питней
677,wertvoll::A,шергака́н,питней
678,blind::A,со́кыр,сокор
679,taub::A,соҥгыра́,амариця
680,kräftig::A,куа́тле,пек виев
681,stark::A,вия́н,виев
682,schwach::A,а́лдыме,лавшо
683,fett::A,коя́,куя
684,schlank::A,йоштката́,виде ронга
685,schlank::A,яжу́,виде ронга
686,hübsch::A,чеве́р,мазый
687,böse::A,шы́де,кежей
688,dumm::A,аҥыра́,чавола
689,dumm::A,аҥыра́,превтеме
690,faul::A,його,нузякс
691,fleißig::A,ты́ршыше,мелень путыця
692,geizig::A,чаҥга́,скупой
693,klug::A,уша́н,превей
694,geschickt::A,уста́,маштозь теезь
695,lieb::A,ала́л,вадря
696,lustig::A,весела́,весёла
697,sanft::A,ны́жылге,сэтьме
698,hungrig::A,шу́жышо,вачо
699,krank::A,че́рле,сэредиця
700,nackt::A,чарама́т,штапо
701,traurig::A,ойга́н,нусманя
702,lebendig::A,и́лыше,эриця
703,gut::A,сай,паро
704,schlecht::A,уда́,берянь
705,schlecht::A,шӱ́кшӧ,берянь
706,richtig::A,чы́нле,виде
707,schlimm::A,аля́к,берянь
708,schlimm::A,тыра́н,берянь
709,wahr::A,чы́нле,алкуксонь
710,wahr::A,настоя́щий,алкуксонь
711,alt::A,то́што,ташто
712,neu::A,у,од
713,ehemalig::A,о́нчычсо,икелень
714,ehemalig::A,онда́кысе,икелень
715,alt[Lebewesen]::A,шо́нто,сыре
716,jung::A,са́мырык,од
717,arm::A,нужна́,кажов
718,reich::A,поя́н,сюпав
719,bekannt::A,па́лыме,содавикс
720,berühmt::A,лӱ́млӧ,содавикс
721,fremd::A,йот,лия
722,fremd::A,йот,асодавикс
723,verschieden::A,тӱ́рлӧ,эрьва
724,nah::A,ли́шыл,а васолонь
725,fern::A,тора́,умонь
726,fern::A,тора́,кезэрень
727,fern::A,мӱ́ндыр,умонь
728,fern::A,мӱ́ндыр,кезэрень
729,linker::A,шола́,керш
730,rechter::A,пурла́,вить
731,anderer::A,вес,лия
732,anderer::A,мо́ло,лия
733,erster::A,и́кымше,васень
734,erster::A,и́кымше,васенце
735,zweiter::A,ко́кымшо,омбоце
