,Concept_ID,zh,is
160,Elch::N,麋鹿,elgur
161,Fuchs::N,狐狸,refur
162,Hase::N,兔子,héri
163,Maus::N,老鼠,mús
164,Wolf::N,狼,úlfur
165,Vogel::N,鸟,fugl
166,Schwarm::N,群,sægur
167,Huhn::N,鸡,hæna
168,Hahn::N,公鸡,hani
169,Gans::N,鹅,gæs
170,Adler::N,鹰,örn
171,Ente::N,鸭,önd
172,Eule::N,猫头鹰,uggla
173,Kranich::N,鹤,trana
174,Krähe::N,乌鸦,kráka
175,Kuckuck::N,布谷鸟,gaukur
176,Schwan::N,天鹅,svanur
177,Fisch::N,鱼,fiskur
178,Barsch::N,鲈鱼,aborri
179,Hecht::N,狗鱼,gedda
180,Schlange[Tier]::N,蛇,naðra
181,Wurm::N,蠕虫,ormur
182,Spinne::N,蜘蛛,kónguló
183,Ameise::N,蚂蚁,maur
184,Laus::N,虱子,lús
185,Mücke::N,蚊子,mý
186,Mücke::N,蚊子,mýfluga
187,Fliege::N,苍蝇,fluga
188,Schmetterling::N,蝴蝶,fiðrildi
189,Beere::N,将果,ber
190,Apfel::N,苹果,epli
191,Pilz::N,蘑菇,sveppur
192,Zwiebel::N,洋葱,laukur
193,Saat::N,种子,fræ
194,Saat::N,种子,útsæði
195,Korn::N,谷粒,korn
196,Heu::N,干草,hey
197,Schale::N,壳,hýði
198,Grube::N,坑,gryfja
199,Falle::N,圈套,gildra
200,Schlinge::N,活扣,snara
201,Spur::N,踪迹,spor
202,Asche::N,灰烬,aska
203,Dreck::N,污垢,óþverri
204,Eisen::N,铁,járn
205,Gold::N,金子,gull
206,Silber::N,银,silfur
207,Kohle::N,煤,kol
208,Glas::N,玻璃,gler
209,Lehm::N,粘土,leir
210,Sand::N,沙,sandur
211,Mensch::N,人,maður
212,Mensch::N,人,manneskja
213,Mann::N,男子,maður
214,Mann::N,男子,karlmaður
215,Frau::N,妇女,kona
216,Kind::N,小孩,barn
217,Kind::N,小孩,krakki
218,Junge::N,男孩,drengur
219,Mädchen::N,女孩,stelpa
220,Familie::N,家庭,fjölskylda
221,Großvater::N,祖父,afi
222,Großmutter::N,祖母,amma
223,Eltern::N,父母,foreldrar
224,Vater::N,父亲,faðir
225,Mutter::N,母亲,móðir
226,Sohn::N,儿子,sonur
227,Tochter::N,女儿,dóttir
228,Bruder::N,兄弟,bróðir
229,Schwester::N,姐妹,systir
230,Onkel::N,伯父,föðurbróðir
231,Tante::N,阿姨,frænka
232,Tante::N,阿姨,móðursystir
233,Ehemann::N,丈夫,eiginmaður
234,Ehefrau::N,妻子,eiginkona
235,Freude::N,愉快,gleði
236,Gelächter::N,大笑,hlátur
237,Glück::N,运气,gæfa
238,Kummer::N,苦恼,sorg
239,Wunsch::N,愿望,ósk
240,Lust::N,乐趣,fýsn
241,Lust::N,乐趣,löngun
242,Geist::N,精神,andi
243,Gedanke::N,思想,hugsun
244,Gedächtnis::N,记性,minni
245,Verstand::N,理智,vit
246,Sinn::N,感觉,merking
247,Grund::N,理由,ástæða
248,Wahrheit::N,真理,sannleikur
249,Gespräch::N,谈话,samtal
250,Märchen::N,童话,ævintýri
251,Erzählung::N,故事,saga
252,Nachricht::N,消息,frétt
253,Neuigkeit::N,新闻,frétt
254,Name::N,名字,nafn
255,Rätsel::N,谜语,gáta
256,Rede::N,讲话,ræða
257,Sprache::N,语言,mál
258,Sprache::N,语言,tungumál
259,Stimme::N,声音,rödd
260,Wort::N,词,orð
261,Zeichen::N,标记,tákn
262,Zeichen::N,标记,merki
263,Ruf::N,呼喊,kall
264,Lärm::N,噪音,hávaði
265,Laut::N,响声,hljóð
266,Ton::N,声音,tónn
267,Lied::N,歌曲,ljóð
268,Lied::N,歌曲,söngur
269,Ruhe::N,安静,ró
270,Ruhe::N,安静,kyrrð
271,Leute::N,人们,fólk
272,Volk::N,人民,þjóð
273,Arbeit::N,劳动,vinna
274,Gast::N,客人,gestur
275,Geschenk::N,礼物,gjöf
276,Spiel::N,游戏,leikur
277,Gesellschaft::N,陪同,selskapur
278,Hilfe::N,帮助,hjálp
279,Freund::N,朋友,vinur
280,Kamerad::N,同志,félagi
281,Angelegenheit::N,事情,mál
282,Angelegenheit::N,事情,málefni
283,Anzahl::N,数目,tala
284,Anzahl::N,数目,fjöldi
285,Art::N,种类,tegund
286,Stück::N,块,biti
287,Stück::N,块,stykki
288,Teil::N,部分,hluti
289,Teil::N,部分,partur
290,Hälfte::N,一半,helmingur
291,Kreis::N,圆,hringur
292,Kreuz::N,十字架,kross
293,Kreuz::N,十字架,krossmark
294,Linie::N,线条,lína
295,Strich::N,划,strik
296,Abstand::N,距离,millibil
297,Entfernung::N,距离,fjarlægð
298,Gegend::N,地区,hérað
299,Platz::N,场所,pláss
300,Ort::N,地点,staður
301,Seite::N,面,hlið
302,Mitte::N,中间,miðja
303,Gegenstand::N,物品,hlutur
304,Sache::N,物,mál
305,Rand::N,边,brún
306,Kante::N,棱,rönd
307,Ecke::N,角,horn
308,Spitze::N,尖,oddur
309,Ende::N,结尾,endi
310,Loch::N,洞,gat
311,Loch::N,洞,hola
312,Winkel::N,角度,skot
313,Winkel::N,角度,krókur
314,Muster::N,模型,munstur
315,Größe::N,大小,stærð
316,Länge::N,长度,lengd
317,Höhe::N,高度,hæð
318,Gewicht::N,重量,vigt
319,Gewicht::N,重量,þyngd
320,Menge::N,数量,magn
321,Haufen::N,堆,hrúga
322,Haufen::N,堆,haugur
323,Reihe::N,行,röð
324,Boot::N,小船,bátur
325,Ruder::N,奖,ár
326,Schlitten::N,雪橇,sleði
327,Ski::N,雪板,skíði
328,Lagerfeuer::N,营火,varðeldur
329,Last::N,负担,byrði
330,Last::N,负担,farmur
331,Gang::N,行走,ganga
332,Schritt::N,步伐,skref
333,Norden::N,北,norður
334,Süden::N,南,suður
335,Westen::N,西,vestur
336,Osten::N,东,austur
337,Holz::N,木材,viður
338,Brett::N,木板,fjöl
339,Platte::N,平板,flötur
340,Stütze::N,支架,stoð
341,Stange::N,杆,stöng
342,Stock::N,棒,prik
343,Stock::N,棒,stafur
344,Stab::N,棍,prik
345,Stab::N,棍,stafur
346,Rohr::N,管子,rör
347,Rohr::N,管子,pípa
348,Haus::N,房屋,hús
349,Heim::N,家,heimili
350,Ofen::N,炉子,ofn
351,Fußboden::N,地板,gólf
352,Tisch::N,桌子,borð
353,Stuhl::N,椅子,stóll
354,Wiege::N,摇蓝,vagga
355,Bett::N,床,rúm
356,Bett::N,床,hvíla
357,Regal::N,架子,hilla
358,Kiste::N,箱子,kassi
359,Fenster::N,窗户,gluggi
360,Tür::N,门,dyr
361,Tür::N,门,hurð
362,Tor::N,大门,hlið
363,Zaun::N,篱笆,girðing
364,Zaun::N,篱笆,limgarður
365,Dach::N,屋顶,þak
366,Leiter::N,梯子,stigi
367,Besen::N,扫帚,sópur
368,Spaten::N,铁锹,spaði
369,Schaufel::N,铁锹,skófla
370,Gabel::N,叉,gaffall
371,Löffel::N,食匙,skeið
372,Messer::N,刀,hnífur
373,Nagel::N,钉子,nögl
374,Netz::N,网,net
375,Haken::N,钩子,krókur
376,Griff::N,把柄,tak
377,Schloss::N,锁,lás
378,Bild::N,图画,mynd
379,Figur::N,人像,stytta
380,Puppe::N,娃娃,brúða
381,Beutel::N,袋子,poki
382,Beutel::N,袋子,baggi
383,Bündel::N,捆,böggull
384,Tasche::N,手提包,veski
385,Eimer::N,桶,fata
386,Deckel::N,盖子,lok
387,Geschirr::N,餐具,leirtau
388,Sack::N,袋子,sekkur
389,Tasse::N,杯子,bolli
390,Topf::N,锅,pottur
391,Kessel::N,水壶,ketill
392,Essen::N,进餐,matur
393,Nahrung::N,食物,fæða
394,Speise::N,菜肴,réttur
395,Speise::N,菜肴,matarréttur
396,Fleisch::N,肉,kjöt
397,Getreide::N,谷物,korn
398,Brei::N,粥,grautur
399,Brot::N,面包,brauð
400,Scheibe::N,片,sneið
401,Fett::N,脂肪,fita
402,Butter::N,黄油,smjör
403,Öl::N,油,olía
404,Salz::N,盐,salt
405,Suppe::N,汤,súpa
406,Honig::N,蜂蜜,hunang
407,Milch::N,奶,mjólk
408,Tee::N,茶,te
409,Leder::N,皮革,skinn
410,Wolle::N,毛线,ull
411,Stoff::N,织物,dúkur
412,Nadel::N,针,nál
413,Faden::N,线,þráður
414,Knopf::N,纽扣,tala
415,Knopf::N,纽扣,hnappur
416,Knoten::N,结,hnútur
417,Farbe::N,颜色,málning
418,Kleidung::N,衣服,búningur
419,Kleidung::N,衣服,klæðnaður
420,Hemd::N,衬衫,skyrta
421,Kragen::N,领子,kragi
422,Kragen::N,领子,flibbi
423,Ärmel::N,袖子,ermi
424,Hose::N,裤子,buxur
425,Gürtel::N,腰带,belti
426,Mütze::N,帽子,húfa
427,Schuh::N,鞋,skór
428,Stiefel::N,靴子,stígvél
429,Ring::N,戒指,hringur
430,Band::N,带子,band
431,Kamm::N,梳子,greiða
432,Spiegel::N,镜子,spegill
433,Riemen::N,皮带,ól
434,Riemen::N,皮带,reim
435,Schnur::N,绳子,snúra
436,Leine::N,皮带,band
437,Decke::N,被子,teppi
438,Kissen::N,软垫,koddi
439,Tuch::N,巾,klútur
440,Handtuch::N,手巾,þurrka
441,Handtuch::N,手巾,handklæði
442,Kraft::N,力,afl
443,Kraft::N,力,kraftur
444,Stärke::N,力量,styrkur
445,Gesundheit::N,健康,heilsa
446,Gesundheit::N,健康,heilbrigði
447,Krankheit::N,病,sjúkdómur
448,Schmerz::N,痛,sársauki
449,Wunde::N,伤口,sár
450,Fieber::N,发烧,hitasótt
451,Arznei::N,药,lyf
452,Brücke::N,桥,brú
453,Brunnen::N,井,brunnur
454,Weide::N,牧场,hagi
455,Pfad::N,小路,stígur
456,Weg::N,路,vegur
457,Straße::N,街,gata
458,Straße::N,街,stræti
459,Dorf::N,村庄,þorp
460,Stadt::N,城市,borg
461,Brief::N,信,bréf
462,Buch::N,书,bók
463,Buchstabe::N,字母,bókstafur
464,Zeitung::N,报纸,dagblað
465,Leben::N,生命,líf
466,Tod::N,死亡,dauði
467,Grab::N,坟墓,gröf
468,Kirche::N,教堂,kirkja
469,Sünde::N,罪,synd
470,Gott::N,上帝,guð
471,Arbeiter::N,工人,verkamaður
472,Chef::N,上司,yfirmaður
473,Meister::N,师傅,meistari
474,Arzt::N,医生,læknir
475,Lehrer::N,教师,kennari
476,Geld::N,钱,peningar
477,Geschäft::N,交易,viðskipti
478,Laden::N,商店,búð
479,Laden::N,商店,verslun
480,Preis::N,价格,verð
481,Ware::N,商品,vara
482,Nutzen::N,好处,gagn
483,Reichtum::N,财富,auður
484,Welt::N,世界,veröld
485,Land::N,国家,land
486,Staat::N,国家,ríki
487,König::N,国王,konungur
488,Macht::N,权力,vald
489,Grenze::N,边界,landamæri
490,Krieg::N,战争,stríð
491,Feind::N,敌人,fjandmaður
492,Gewalt::N,暴力,ofbeldi
493,Kampf::N,战斗,bardagi
494,Bogen[Waffe]::N,弓,bogi
495,Pfeil::N,箭,ör
496,Gewehr::N,枪,byssa
497,Fehler::N,错误,villa
498,Lüge::N,谎话,lygi
499,Schaden::N,损失,skemmd
500,Unglück::N,不幸,óhamingja
501,Schuld::N,过错,sök
502,Alter::N,年龄,aldur
503,Schluss::N,结束,lok
504,Schluss::N,结束,endir
505,Zeit::N,时间,tími
506,Tag::N,天,dagur
507,Morgen::N,早晨,morgunn
508,Mittag::N,中午,hádegi
509,Abend::N,晚上,kvöld
510,Nacht::N,夜,nótt
511,Woche::N,星期,vika
512,Monat::N,月,mánuður
513,Jahr::N,年,ár
514,Frühling::N,春天,vor
515,Sommer::N,夏天,sumar
516,Herbst::N,秋天,haust
517,Winter::N,冬天,vetur
518,Januar::N,一月,janúar
519,Februar::N,二月,február
520,März::N,三月,mars
521,April::N,四月,apríl
522,Mai::N,五月,maí
523,Juni::N,六月,júní
524,Juli::N,七月,júlí
525,August::N,八月,ágúst
526,September::N,九月,september
527,Oktober::N,十月,október
528,November::N,十一月,nóvember
529,Dezember::N,十二月,desember
530,Montag::N,星期一,mánudagur
531,Dienstag::N,星期二,þriðjudagur
532,Mittwoch::N,星期三,miðvikudagur
533,Donnerstag::N,星期四,fimmtudagur
534,Freitag::N,星期五,föstudagur
535,Samstag::N,星期六,laugardagur
536,Sonntag::N,星期日,sunnudagur
537,groß::A,大,stór
538,klein::A,小,lítill
539,lang::A,长,langur
540,kurz::A,短,stuttur
541,breit::A,宽,breiður
542,schmal::A,细长的,mjór
543,dicht::A,密,þéttur
544,dick[Gegenstand]::A,厚,þykkur
545,dünn::A,薄,þunnur
546,fein::A,细小,fíngerður
547,fest::A,固体,fastur
548,flach::A,平坦,flatur
549,glatt::A,光滑,háll
550,glatt::A,光滑,sléttur
551,hart::A,硬,harður
552,weich::A,软,mjúkur
553,rund::A,圆,kringlóttur
554,spitz::A,尖,oddhvass
555,scharf::A,锋利,beittur
556,stumpf::A,钝,bitlaus
557,schwer::A,重,þungur
558,schön::A,美丽,fagur
559,schön::A,美丽,fallegur
560,heiß::A,烫,heitur
561,warm::A,暖和,hlýr
562,warm::A,暖和,heitur
563,kalt::A,冷,kaldur
564,kühl::A,凉,svalur
565,frisch::A,新鲜,frískur
566,feucht::A,潮湿,rakur
567,feucht::A,潮湿,þvalur
568,nass::A,湿,votur
569,nass::A,湿,blautur
570,trocken::A,干,þurr
571,voll::A,满,fullur
572,leer::A,空,tómur
573,offen::A,敞开,opinn
574,geschlossen::A,关闭,lokaður
575,sauber::A,干净,þrifinn
576,schmutzig::A,肮脏,óhreinn
577,schmutzig::A,肮脏,sóðalegur
578,roh::A,生,hrár
579,reif::A,成熟,þroskaður
580,lecker::A,好吃,ljúffengur
581,süß::A,甜,sætur
582,bitter::A,苦,beiskur
583,sauer::A,酸,súr
584,hell::A,亮,bjartur
585,dunkel::A,阴暗,dimmur
586,schwarz::A,黑,svartur
587,weiß::A,白,hvítur
588,rot::A,红,rauður
589,gelb::A,黄,gulur
590,blau::A,蓝,blár
591,grün::A,绿,grænn
592,grau::A,灰色,grár
593,bunt::A,五彩,marglitur
594,billig::A,便宜,ódýr
595,teuer::A,贵,dýr
596,wertvoll::A,贵重,verðmætur
597,blind::A,瞎,blindur
598,taub::A,聋,heyrnarlaus
599,kräftig::A,强壮,öflugur
600,stark::A,强壮,sterkur
601,schwach::A,弱,veill
602,fett::A,胖,feitur
603,schlank::A,苗条,grannur
604,schlank::A,苗条,spengilegur
605,hübsch::A,漂亮,snotur
606,hübsch::A,漂亮,laglegur
607,böse::A,邪恶,illur
608,böse::A,邪恶,vondur
609,dumm::A,笨,heimskur
610,faul::A,懒惰,latur
611,fleißig::A,勤奋,iðinn
612,geizig::A,吝啬,nískur
613,klug::A,聪明,hygginn
614,geschickt::A,灵巧,fimur
615,geschickt::A,灵巧,laginn
616,lieb::A,可爱,kær
617,lieb::A,可爱,ljúfur
618,lustig::A,快乐,kátur
619,sanft::A,柔和,blíður
620,hungrig::A,饥饿,soltinn
621,hungrig::A,饥饿,hungraður
622,krank::A,患病,sjúkur
623,nackt::A,裸体,nakinn
624,traurig::A,悲哀,dapur
625,traurig::A,悲哀,hryggur
626,lebendig::A,活,lifandi
627,gut::A,好,góður
628,schlecht::A,坏,slæmur
629,schlecht::A,坏,lélegur
630,richtig::A,正确,réttur
631,schlimm::A,糟糕,slæmur
632,wahr::A,真,sannur
633,alt::A,旧,gamall
634,neu::A,新,nýr
635,ehemalig::A,以前,fyrrverandi
636,alt[Lebewesen]::A,老,gamall
637,jung::A,年轻,ungur
638,arm::A,贫穷,vesall
639,arm::A,贫穷,fátækur
640,reich::A,富裕,ríkur
641,reich::A,富裕,auðugur
642,bekannt::A,出名,kunnugur
643,berühmt::A,著名,frægur
644,fremd::A,陌生,framandi
645,fremd::A,陌生,ókunnugur
646,verschieden::A,不同,ýmis
647,nah::A,近,nálægur
648,fern::A,遥远,fjarri
649,fern::A,遥远,fjarlægur
650,linker::A,左,vinstri
651,rechter::A,右,hægri
652,anderer::A,别的,annar
653,erster::A,第一,fyrsti
654,zweiter::A,第二,annar
655,dritter::A,第三,þriðji
656,letzter::A,最后,síðasti
657,allein::ADV,单独,einn
658,allein::ADV,单独,aleinn
659,auf einmal::ADV,同时,allt í einu
660,zusammen::ADV,一起,saman
661,lange::ADV,许久,lengi
662,plötzlich::ADV,忽然,skyndilega
663,sofort::ADV,立刻,strax
664,sofort::ADV,立刻,þegar í stað
665,später::ADV,以后,seinna
666,jetzt::ADV,现在,nú
667,jetzt::ADV,现在,núna
668,heute::ADV,今天,í dag
669,morgen::ADV,明天,á morgun
670,bald::ADV,即将,brátt
671,bald::ADV,即将,bráðum
672,dann::ADV,然后,svo
673,dann::ADV,然后,síðan
674,gestern::ADV,昨天,í gær
675,einst::ADV,曾经,forðum
676,damals::ADV,当时,þá
677,damals::ADV,当时,á þeim tímum
678,danach::ADV,随后,á eftir því
679,vorher::ADV,事先,áður
680,zuerst::ADV,首先,fyrst
681,einmal::ADV,一次,einu sinni
682,manchmal::ADV,有时,stundum
683,oft::ADV,时常,oft
684,immer::ADV,总是,alltaf
685,immer::ADV,总是,sífellt
686,niemals::ADV,从未,aldrei
687,hier::ADV,这里,hér
688,hierhin::ADV,到这里,hingað
689,von hier::ADV,由此,héðan
690,dort::ADV,那里,þar
691,dort::ADV,那里,þarna
692,dorthin::ADV,到那里,þangað
693,geradeaus::ADV,一直往前,beint áfram
694,vorwärts::ADV,向前,áfram
695,rückwärts::ADV,向后,aftur á bak
696,zurück::ADV,退后,aftur
697,zurück::ADV,退后,til baka
698,unten::ADV,下面,niðri
699,unten::ADV,下面,fyrir neðan
700,hinab::ADV,向下,niður
701,hinab::ADV,向下,niður eftir
702,oben::ADV,上面,uppi
703,hinauf::ADV,向上,upp
704,hinauf::ADV,向上,upp eftir
705,überall::ADV,到处,alls staðar
706,nicht::ADV,不,ekki
707,ein wenig::ADV,一点儿,dálítið
708,kaum::ADV,几乎不,varla
709,kaum::ADV,几乎不,tæplega
710,sehr::ADV,很,mjög
711,so::ADV,如此,svo
712,so::ADV,如此,þannig
713,noch::ADV,还,enn
714,noch::ADV,还,ennþá
715,nur::ADV,只,bara
716,nur::ADV,只,aðeins
717,schon::ADV,已经,nú þegar
718,wieder::ADV,又,aftur
719,wieder::ADV,又,að nýju
720,vor::PRP,在...面前,fyrir
721,hinter::PRP,在...背后,bak við
722,hinter::PRP,在...背后,aftur fyrir
723,unter::PRP,在...下面,undir
724,durch::PRP,穿过,gegnum
725,neben::PRP,在...旁,hjá
726,neben::PRP,在...旁,við hliðina á
727,zwischen::PRP,在...之间,milli
728,zwischen::PRP,在...之间,á milli
729,wegen::PRP,由于,vegna
730,dies::PRN,这,þetta
731,das::PRN,那,það
732,alles::PRN,一切,allt
733,ich::PRN,我,ég
734,du::PRN,你,þú
735,er::PRN,他,hann
736,wir::PRN,我们,við
737,ihr::PRN,你们,þið
738,sie::PRN,她,þær
739,sie::PRN,她,þeir
740,was::FPRN,什么,hvað
741,wer::FPRN,谁,hver
742,wo::FADV,哪里,hvar
743,wohin::FADV,去哪里,hvert
744,wie::FADV,怎么,hvernig
745,warum::FADV,为什么,hvers vegna
746,wieviel::FNUM,多少,hve mikill
747,eins::NUM,一,einn
748,zwei::NUM,二,tveir
749,drei::NUM,三,þrír
750,vier::NUM,四,fjórir
751,fünf::NUM,五,fimm
752,sechs::NUM,六,sex
753,sieben::NUM,七,sjö
754,acht::NUM,八,átta
755,neun::NUM,九,níu
756,zehn::NUM,十,tíu
757,elf::NUM,十一,ellefu
758,zwölf::NUM,十二,tólf
759,zwanzig::NUM,二十,tuttugu
760,dreißig::NUM,三十,þrjátíu
761,vierzig::NUM,四十,fjörutíu
762,fünfzig::NUM,五十,fimmtíu
763,sechzig::NUM,六十,sextíu
764,siebzig::NUM,七十,sjötíu
765,achtzig::NUM,八十,áttatíu
766,neunzig::NUM,九十,níutíu
767,hundert::NUM,百,hundrað
768,tausend::NUM,千,þúsund
769,und::CNJ,和,og
770,oder::CNJ,或者,eða
771,stehen::V,站,standa
772,sitzen::V,坐,sitja
773,liegen::V,躺着,liggja
774,hängen::V,挂着,hanga
775,werden::V,成为,verða
776,passieren::V,发生,gerast
777,beginnen::V,开始,byrja
778,enden::V,终止,enda
779,enden::V,终止,lykta
780,wechseln::V,变迁,skipta
781,aufgehen[Sonne]::V,升起,koma upp
782,untergehen[Sonne]::V,下落,ganga til viðar
783,scheinen[Sonne]::V,照射,skína
784,donnern::V,打雷,þruma
785,wehen::V,飘扬,blása
786,strömen::V,流,streyma
787,fließen::V,流动,fljóta
788,sich drehen::V,转动,snúast
789,schwanken::V,摇摆,riða
790,schwanken::V,摇摆,rugga
791,schwingen::V,摇,sveiflast
792,fallen::V,坠落,falla
793,brennen::V,燃烧,brenna
794,rauchen::V,冒烟,reykja
795,regnen::V,下雨,rigna
796,gefrieren::V,结冰,frjósa
797,tauen::V,融化,þiðna
798,schmelzen::V,溶化,bráðna
799,trocknen::V,变干,þorna
800,sieden::V,煮,sjóða
801,faulen::V,腐烂,rotna
802,verfaulen::V,腐烂,rotna
803,reißen::V,撕,rifna
804,versinken::V,下沉,sökkva
805,vergehen::V,流逝,líða
806,erscheinen::V,出现,birtast
807,verschwinden::V,消失,hverfa
808,sinken::V,下降,síga
809,abnehmen::V,减少,lækka
810,abnehmen::V,减少,minnka
811,zunehmen::V,增加,aukast
812,steigen::V,上升,stíga
813,wachsen::V,生长,vaxa
814,glänzen::V,发光,glóa
815,glänzen::V,发光,glampa
816,funkeln::V,闪烁,leiftra
817,lärmen::V,吵闹,hafa hátt
818,läuten::V,响,hringja
819,klingeln::V,按铃,hringja
820,brausen::V,疾驶,ólga
821,klingen::V,听起来,hljóma
822,bellen::V,吠,gelta
823,heulen::V,嗥,væla
824,heulen::V,嗥,ýlfra
825,blasen::V,吹,blása
826,pfeifen::V,吹口哨,blístra
827,schreien::V,叫喊,æpa
828,stöhnen::V,呻吟,stynja
829,zittern::V,颤抖,titra
830,zittern::V,颤抖,skjálfa
831,leben::V,生存,lifa
832,geboren werden::V,出生,fæðast
833,atmen::V,呼吸,anda
834,atmen::V,呼吸,draga andann
835,trinken::V,喝,drekka
836,essen::V,吃,borða
837,schlucken::V,咽,kingja
838,müde werden::V,疲倦,þreytast
839,einschlafen::V,入睡,sofna
840,schlafen::V,睡觉,sofa
841,aufwachen::V,睡醒,vakna
842,aufstehen::V,起床,fara á fætur
843,sich erholen::V,休养,hvíla sig
844,krank werden::V,生病,veikjast
845,krank werden::V,生病,verða veikur
