,Concept_ID,udm,sl
797,noch::ADV,на,še
798,nur::ADV,гинэ,samó
799,schon::ADV,ни,žè
800,schon::ADV,ини,žè
801,wieder::ADV,нош,spét
802,wieder::ADV,кайта,spét
803,vergebens::ADV,юнме,zamàn
804,vergebens::ADV,юнме,zastónj
805,vor::PRP,азьын,pred
806,hinter::PRP,берын,za
807,hinter::PRP,бӧрсьы,za
808,unter::PRP,улын,pod
809,durch::PRP,пыр,skózi
810,durch::PRP,пыртӥ,skózi
811,neben::PRP,бордын,kràj
812,neben::PRP,бордын,póleg
813,zwischen::PRP,вискын,med
814,zwischen::PRP,вискын,izmed
815,wegen::PRP,сэрен,zarádi
816,dies::PRN,та,tó
817,das::PRN,со,tó
818,alles::PRN,ваньмыз,vsè
819,ich::PRN,мон,jàz
820,du::PRN,тон,tí
821,er::PRN,со,òn
822,wir::PRN,ми,mí
823,ihr::PRN,тӥ,ví
824,sie::PRN,соос,ôni
825,was::FPRN,ма,káj
826,wer::FPRN,кин,kdó
827,wo::FADV,кытын,kjé
828,wohin::FADV,кытчы,kám
829,wie::FADV,кызьы,kakó
830,warum::FADV,малы,zakáj
831,wieviel::FNUM,кӧня,kóliko
832,eins::NUM,одӥг,êden
833,zwei::NUM,кык,dvá
834,drei::NUM,куинь,trí
835,vier::NUM,ньыль,štíri
836,fünf::NUM,вить,pét
837,sechs::NUM,куать,šést
838,sieben::NUM,сизьым,sédem
839,acht::NUM,тямыс,ósem
840,neun::NUM,укмыс,devét
841,zehn::NUM,дас,desét
842,elf::NUM,дас одӥг,enájst
843,zwölf::NUM,дас кык,dvánajst
844,zwanzig::NUM,кызь,dvájset
845,dreißig::NUM,куамын,trídeset
846,vierzig::NUM,ньыльдон,štírideset
847,fünfzig::NUM,витьтон,pétdeset
848,sechzig::NUM,куатьтон,šéstdeset
849,siebzig::NUM,сизьымдон,sédemdeset
850,achtzig::NUM,тямыстон,ósemdeset
851,neunzig::NUM,укмыстон,devétdeset
852,hundert::NUM,сю,stó
853,tausend::NUM,сюрс,tísoč
854,und::CNJ,и,in
855,und::CNJ,но,in
856,oder::CNJ,яке,áli
857,stehen::V,сылыны,státi
858,sitzen::V,пукыны,sedéti
859,liegen::V,кылльыны,ležáti
860,hängen::V,ошкыса улыны,viséti
861,werden::V,луыны,postáti
862,passieren::V,луыны,zgodíti se
863,beginnen::V,кутскыны,začéti se
864,enden::V,бырыны,končáti se
865,wechseln::V,воштӥськыны,ménjati se
866,aufgehen[Sonne]::V,ӝужаны,vzíti
867,untergehen[Sonne]::V,пуксьыны,zaíti
868,scheinen[Sonne]::V,пиштыны,sijáti
869,scheinen[Sonne]::V,чиляны,sijáti
870,donnern::V,гудыръяны,grméti
871,wehen::V,пелляськыны,píhati
872,strömen::V,киськыны,líti
873,strömen::V,исьтӥськыны,líti
874,fließen::V,бызьыны,têči
875,sich drehen::V,берганы,vrtéti se
876,schwanken::V,вошъяськыны,kolébati
877,schwingen::V,шонаськыны,níhati
878,fallen::V,усьыны,pádati
879,brennen::V,ӝуаны,goréti
880,rauchen::V,ӵындыны,kadíti se
881,regnen::V,зорыны,deževáti
882,gefrieren::V,кынмыны,zmŕzniti
883,tauen::V,шунаны,tájati
884,schmelzen::V,шунаны,kopnéti
885,trocknen::V,куасьмыны,sušíti se
886,sieden::V,пӧзьыны,kipéti
887,faulen::V,сисьмыны,gníti
888,verfaulen::V,сисьмыны,zgníti
889,reißen::V,кеськыны,tŕgati se
890,versinken::V,выйыны,pogrézniti se
891,vergehen::V,ортчыны,miníti
892,erscheinen::V,адскыны,pojáviti se
893,verschwinden::V,бырыны,izgíniti
894,sinken::V,усьыны,péšati
895,abnehmen::V,синыны,pojémati
896,zunehmen::V,йылыны,véčati se
897,zunehmen::V,йылыны,množíti se
898,steigen::V,лӧпкыны,dvígati se
899,wachsen::V,будыны,rásti
900,glänzen::V,чиляны,sijáti
901,glänzen::V,пиштыны,sijáti
902,funkeln::V,чилекъяны,ískriti se
903,lärmen::V,уретыны,ropotáti
904,lärmen::V,уретыны,razgrájati
905,lärmen::V,ӵашетыны,ropotáti
906,lärmen::V,ӵашетыны,razgrájati
907,läuten::V,жингыртыны,zvoníti
908,klingeln::V,жингыртыны,zvončkljáti
909,klirren::V,жильккетыны,žvenketáti
910,brausen::V,лекъяськыны,šuméti
911,rauschen::V,ӵашетыны,šuštéti
912,rauschen::V,ӵашетыны,šelestéti
913,klingen::V,кылӥськыны,zvenéti
914,bellen::V,утыны,lájati
915,heulen::V,вузыны,zavíjati
916,blasen::V,пельтыны,píhniti
917,pfeifen::V,шуланы,pískati
918,pfeifen::V,шуланы,žvížgati
919,schreien::V,черекъяны,kričáti
920,schreien::V,кесяськыны,kričáti
921,stöhnen::V,ӝуштыны,stókati
922,zittern::V,дырекъяны,drgetáti
923,zittern::V,куалекъяны,drgetáti
924,leben::V,улыны,živéti
925,geboren werden::V,вордӥськыны,rodíti se
926,atmen::V,шоканы,díhati
927,trinken::V,юыны,píti
928,essen::V,сиыны,jésti
929,schlucken::V,ньылыны,požírati
930,müde werden::V,жадьыны,péšati
931,müde werden::V,жадьыны,utrúditi se
932,einschlafen::V,умме усьыны,zaspáti
933,schlafen::V,кӧлыны,spáti
934,aufwachen::V,сайканы,zbudíti se
935,aufstehen::V,султыны,vstáti
936,sich erholen::V,шутэтскыны,oddahníti se
937,krank werden::V,висьыны,oboléti
938,krank sein::V,висьыны,bíti bolán
939,schmerzen::V,висьыны,boléti
940,husten::V,кызыны,kášljati
941,genesen::V,юнматскыны,okrévati
942,genesen::V,бурмытскылыны,okrévati
943,sterben::V,кулыны,umréti
944,umkommen::V,бырыны,pogíniti
945,sich bewegen::V,вырыны,zganíti se
946,sich rühren::V,вырӟыны,premakníti se
947,sich rühren::V,вырӟылыны,premakníti se
948,sich erheben::V,султыны,vstájati
949,sich erheben::V,султыны,vzdígniti se
950,sich setzen::V,пуксьыны,sésti
951,hinfallen::V,усьыны,pásti dôl
952,laufen::V,мыныны,hodíti
953,schreiten::V,вамышъяны,stópati
954,spazierengehen::V,мыныны,na sprehòd íti
955,spazierengehen::V,ветлыны,na sprehòd íti
956,eilen::V,дыртыны,drvéti
957,sich beeilen::V,дыртыны,hitéti
958,sausen::V,туж ӝог мыныны,dírkati
959,rennen::V,бызьылыны,dírjati
960,springen::V,тэтчаны,skákati
961,klettern::V,тубаны,plézati
962,schaukeln::V,лэйканы,kolébati
963,schaukeln::V,шонаськыны,kolébati
964,kriechen::V,нюж ветлыны,pláziti se
965,schwimmen::V,уяны,plávati
966,tauchen::V,зумылыны,potápljati se
967,rudern::V,полсаны,vesláti
968,fahren::V,ветлыны,vozíti se
969,fahren::V,ветлыны,peljáti se
970,fliegen::V,лобаны,létati
971,gehen::V,мыныны,íti
972,weggehen::V,кошкыны,odíti
973,abfahren::V,кошкыны,odpeljáti se
974,anhalten::V,дугдыны,ustáviti se
975,hineingehen::V,пырыны,íti nóter
976,eintreten::V,пырыны,vstopíti
977,kommen::V,вуыны,príti
978,kommen::V,лыктыны,príti
979,ankommen::V,вуыны,prispéti
980,ankommen::V,вуыны,prihájati
981,zurückkommen::V,берытскыны,vrníti se
982,bleiben::V,кыльыны,ostáti
983,warten::V,витьыны,čákati
984,erwarten::V,витьыны,pričakováti
985,erwarten::V,возьманы,pričakováti
986,suchen::V,утчаны,iskáti
987,finden::V,шедьтыны,nájti
988,versuchen::V,турттыны,poskúšati
989,vorbereiten::V,дасяны,pripráviti
990,lieben::V,гажаны,ljubíti
991,mögen::V,яратыны,márati
992,lachen::V,серекъяны,smejáti se
993,rühren::V,сюлме йӧтыны,ganíti
994,weinen::V,бӧрдыны,jókati
995,weinen::V,бӧрдыны,plákati
996,schimpfen::V,даллашыны,psováti
997,schimpfen::V,даллашыны,zmérjati
998,sich ärgern::V,лекъяськыны,jezíti se
999,sich fürchten::V,кышканы,báti se
1000,sich fürchten::V,курданы,báti se
1001,fürchten::V,курданы,báti se
1002,fürchten::V,кышканы,báti se
1003,fliehen::V,пегӟыны,bežáti
1004,flüchten::V,пегӟыны,pobégniti
1005,sehen::V,адӟыны,vídeti
1006,anschauen::V,учкыны,oglédati
1007,ansehen::V,учкыны,glédati
1008,hören::V,кылыны,slíšati
1009,zuhören::V,кылзыны,poslúšati
1010,probieren::V,веръяны,poskúšati
1011,riechen::V,зынъяны,dúhati
1012,fühlen::V,шӧдыны,čutíti
1013,scheinen::V,адскыны,zdéti se
1014,zu sehen sein::V,адӟиськыны,vídeti se
1015,vernehmen::V,кылыны,čúti
1016,frieren::V,кынмыны,zébsti
1017,tun::V,карыны,délati
1018,können::V,быгатыны,môči
1019,wollen::V,потыны,hotéti
1020,anfangen::V,кутскыны,začéti
1021,beenden::V,быдтыны,dokončáti
1022,beenden::V,быдэстыны,dokončáti
1023,aufhören::V,дугдыны,prenéhati
1024,gelingen::V,быгатыны,uspéti
1025,gelingen::V,быгатыны,posréčiti se
1026,gelingen::V,луыны,uspéti
1027,gelingen::V,луыны,posréčiti se
1028,geraten::V,лэсяны,obnêsti se
1029,öffnen::V,усьтыны,odpréti
1030,schließen::V,пытсаны,zapréti
1031,stellen::V,пуктыны,postáviti
1032,setzen::V,пуктыны,posadíti
1033,legen::V,поныны,položíti
1034,berühren::V,исаны,dotíkati se
1035,verbinden::V,герӟаны,obvézati
1036,bedecken::V,пытсаны,pokríti
1037,aufhängen::V,ошыны,obésiti
1038,anzünden::V,ӝуатыны,zažgáti
1039,aufheben::V,ӝутыны,vzdígniti
1040,zurücklassen::V,кельтыны,zapustíti
1041,verlieren::V,ыштыны,izgubíti
1042,fallen lassen::V,уськытыны,navréči
1043,machen::V,лэсьтыны,naredíti
1044,machen::V,лэсьтыны,napráviti
1045,herstellen::V,лэсьтыны,izdélati
1046,bauen::V,пуктыны,gradíti
1047,reparieren::V,тупатыны,popráviti
1048,verbessern::V,умоятыны,izbóljšati
1049,ändern::V,воштыны,spremeníti
1050,graben::V,копаны,kopáti
1051,graben::V,копаны,grêbsti
1052,beugen::V,губыртыны,upogníti
1053,biegen::V,куасаны,zavíjati
1054,drehen::V,бергатыны,vrtéti
1055,wenden::V,берыктыны,obrníti
1056,umdrehen::V,берыктыны,zasúkati
1057,heben::V,ӝутыны,dvígati
1058,hochheben::V,ӝутъяны,privzdígniti
1059,ergreifen::V,кутыны,zgrábiti
1060,ergreifen::V,кырмыны,zgrábiti
1061,halten::V,возьыны,držáti
1062,drücken::V,зӥбыны,tiščáti
1063,drücken::V,пачкатыны,tiščáti
1064,schieben::V,донганы,ríniti
1065,kratzen::V,вуштыны,práskati
1066,lecken::V,нюлыны,lízati
1067,beißen::V,куртчыны,grísti
1068,abreißen::V,ишкалтыны,odtŕgati
1069,abschneiden::V,шорыны,odrézati
1070,abschneiden::V,вандыны,odrézati
1071,binden::V,керттыны,vézati
1072,stecken::V,мертчытыны,vtakníti
1073,brechen::V,тӥяны,lomíti
1074,klopfen::V,йыганы,tólči
1075,klopfen::V,шарккетыны,tólči
1076,hauen::V,жугыны,séči
1077,hauen::V,тышканы,séči
1078,kleben::V,лякыны,lépiti
1079,reiben::V,зыраны,tréti
1080,reiben::V,зыраны,dŕgniti
1081,reiben::V,вуштыны,tréti
1082,reiben::V,вуштыны,dŕgniti
1083,streichen::V,зыраны,namázati
1084,schleifen::V,шерыны,brúsiti
1085,schneiden::V,вандыны,rézati
1086,rütteln::V,зуркатыны,strésti
1087,schütteln::V,куалекъятыны,majáti
1088,schwenken::V,шонаны,obrníti
1089,schütten::V,лэзьыны,sípati
1090,füllen::V,тырмытыны,napolníti
1091,einwickeln::V,биньыны,zavíti
1092,tragen::V,нуыны,nêsti
1093,schleppen::V,кыскыны,vláčiti
1094,ziehen::V,кыскыны,vléči
1095,aufbewahren::V,возьыны,shranjeváti
1096,werfen::V,куяны,lúčati
1097,werfen::V,лэзяны,lúčati
1098,fangen::V,кутыны,ujéti
1099,packen::V,кутыны,prijéti
1100,packen::V,кырмыны,prijéti
1101,verstecken::V,ватыны,skríti
1102,teilen::V,люкыны,razdelíti
1103,schicken::V,ыстыны,pošíljati
1104,bringen::V,вайыны,prinêsti
1105,hinzufügen::V,ватсаны,pristáviti
1106,bekommen::V,басьтыны,dobíti
1107,erhalten::V,басьтыны,prejéti
1108,nehmen::V,кутыны,vzéti
1109,nehmen::V,басьтыны,vzéti
1110,wählen::V,бырйыны,izbírati
1111,auswählen::V,бырйыны,izbráti
1112,bewahren::V,возьыны,ohraníti
1113,behindern::V,могӟытыны,ovírati
1114,verderben::V,сӧрыны,pokváriti
1115,beschädigen::V,урод лэсьтыны,poškodováti
1116,zerbrechen::V,сӧрыны,razlomíti
1117,zerreißen::V,кесяны,raztŕgati
1118,zerstören::V,куашкатыны,razrúšiti
1119,verbrennen::V,сутыны,sežgáti
1120,geben::V,сётыны,dáti
1121,reichen::V,сётыны,séči
1122,reichen::V,сётыны,molíti
1123,schenken::V,кузьманы,podáriti
1124,versprechen::V,кыл сётыны,obljubíti
1125,wünschen::V,сӥзьыны,vóščiti
1126,loben::V,ушъяны,hváliti
1127,küssen::V,чупаны,poljubováti
1128,wiegen::V,веттаны,zíbati
1129,wiegen::V,лэйкатыны,zíbati
1130,zudecken::V,шобыртыны,pokríti
1131,wecken::V,сайкатыны,zbudíti
1132,zeigen::V,возьматыны,pokázati
1133,führen::V,нуыны,vêsti
1134,lehren::V,дышетыны,učíti
1135,unterrichten::V,дышетыны,poučeváti
1136,aufziehen::V,будэтыны,vzgojíti
1137,leiten::V,кивалтыны,uprávljati
1138,antreiben::V,дыртытыны,goníti
1139,lassen::V,-ытыны,povzročíti
1140,einladen::V,ӧтьыны,povábiti
1141,vereinigen::V,огазеяны,zdrúžiti
1142,besuchen::V,адӟыськыны,obiskáti
1143,treffen::V,пумитаны,pogodíti
1144,sich versammeln::V,люкаськыны,zbráti se
1145,spielen::V,шудыны,igráti se
1146,singen::V,кырӟаны,péti
1147,tanzen::V,эктыны,plésati
1148,sich trennen::V,люкиськыны,ločíti se
1149,verlassen::V,куштыны,zapustíti
1150,retten::V,утьыны,réšiti
1151,bewachen::V,возьманы,strážiti
1152,schützen::V,утялтыны,sčítiti
1153,verteidigen::V,возьманы,braníti
1154,sich schlagen::V,жугиськыны,têpsti se
1155,schießen::V,ыбылӥськны,stréljati
1156,siegen::V,вормыны,zmágati
1157,ärgern::V,вожпоттыны,jezíti
1158,ärgern::V,вожпоттыны,razbúriti
1159,schlagen::V,жуккыны,têpsti
1160,schlagen::V,жуккыны,udáriti
1161,treten::V,лёганы,teptáti
1162,stechen::V,бышкалтыны,ubôsti
1163,stoßen::V,донгыны,peháti
1164,stoßen::V,донгыны,drégniti
1165,stehlen::V,вораны,ukrásti
1166,stehlen::V,вораны,pokrásti
1167,stehlen::V,лушканы,ukrásti
1168,stehlen::V,лушканы,pokrásti
1169,stören::V,люкетыны,motíti
1170,belästigen::V,акыльтыны,nadlegováti
1171,belästigen::V,вукылмыны,nadlegováti
1172,verbergen::V,ватыны,skríti
1173,täuschen::V,алданы,slepíti
1174,betrügen::V,пӧяны,várati
1175,betrügen::V,пӧяны,ogoljufáti
1176,töten::V,виыны,ubíti
1177,wohnen::V,улыны,prebívati
1178,arbeiten::V,ужаны,délati
1179,sammeln::V,бичаны,zbráti
1180,pflücken::V,ишкыны,obráti
1181,jagen::V,пӧйшураны,lovíti
1182,fischen::V,чорыганы,ribáriti
1183,fassen::V,кутыны,zajéti
1184,hüten::V,возьманы,pásti
1185,treiben::V,улляны,pogánjati
1186,anbinden::V,думыны,privézati
1187,füttern::V,сюдыны,kŕmiti
1188,melken::V,кыскыны,mólsti
1189,hacken::V,кораны,sékati
1190,gießen::V,киськаны,ulíti
1191,reifen::V,вуыны,zoréti
1192,reifen::V,кисьманы,zoréti
1193,zubereiten::V,лесьтыны,pripráviti
1194,kochen::V,пӧзьтыны,kúhati
1195,backen::V,пыжыны,cvréti
1196,braten::V,пыжыны,pêči
1197,umrühren::V,сураны,preméšati
1198,stricken::V,керттыны,plêsti
1199,nähen::V,вурыны,šívati
1200,färben::V,буяны,bárvati
1201,reinigen::V,сузяны,očístiti
1202,waschen::V,мисьтаськыны,opráti
1203,abwischen::V,ӵушылыны,obrísati
1204,spülen::V,гылъяны,splakováti
1205,fegen::V,ӵужыны,pométati
1206,kehren::V,ӵужыны,mésti
1207,baden::V,пыласькыны,kópati se
1208,sich waschen::V,пыласькыны,umíti se
1209,ausziehen::V,кыльыны,izvléči
1210,anziehen::V,дӥсяны,obléči
1211,sich anziehen::V,дӥсьяськыны,obléči se
1212,kämmen::V,сынаны,česáti
1213,schmücken::V,чеберъяны,okrasíti
1214,sagen::V,шуыны,dejáti
1215,sagen::V,вераны,dejáti
1216,sprechen::V,вераськыны,govoríti
1217,reden::V,вераськыны,rêči
1218,sich unterhalten::V,вераськыны,razgovárjati se
1219,fragen::V,юаны,vprášati
1220,bitten::V,курыны,prosíti
1221,erzählen::V,вераны,práviti
1222,erzählen::V,мадьыны,práviti
1223,mitteilen::V,ивортыны,naznániti
1224,nennen::V,шуыны,imenováti
1225,rufen::V,ӧтьыны,klícati
1226,prahlen::V,ушъяськыны,baháti se
1227,übersetzen::V,берыктыны,prevêsti
1228,denken::V,малпаны,mísliti
1229,glauben::V,оскыны,verjéti
1230,bemerken::V,адӟыны,opáziti
1231,erkennen::V,тодыны,spoznáti
1232,begreifen::V,валаны,pôjmiti
1233,verstehen::V,валаны,razuméti
1234,lernen::V,дышетскыны,učíti se
1235,wissen::V,тодыны,znáti
1236,wissen::V,тодыны,védeti
1237,sich erinnern an::V,тодэ вайыны,spómniti se
1238,vergessen::V,вунэтыны,pozábiti
1239,messen::V,мертаны,mériti
1240,zählen::V,лыдъяны,štéti
1241,rechnen::V,лыдъяны,račúnati
1242,lesen::V,лыдӟыны,bráti
1243,lesen::V,лыдӟыны,čítati
1244,malen::V,суреданы,slíkati
1245,zeichnen::V,суреданы,rísati
1246,schreiben::V,гожъяны,písati
1247,besitzen::V,луыны,iméti
1248,kaufen::V,басьтыны,kupíti
1249,verkaufen::V,вузаны,prodáti
1250,bezahlen::V,тырыны,pláčati
1251,zahlen::V,тырыны,plačeváti
1252,beherrschen::V,кузёяськыны,obvládati
1253,ertragen::V,чиданы,prenêsti
