,Concept_ID,udm,es
240,Mädchen::N,ныл,chica
241,Mädchen::N,ныл,muchacha
242,Familie::N,семья,familia
243,Großvater::N,песятай,abuelo
244,Großvater::N,пересь атай,abuelo
245,Großmutter::N,песянай,abuela
246,Großmutter::N,пересь анай,abuela
247,Eltern::N,атай-анай,padres
248,Eltern::N,бубы-мумы,padres
249,Vater::N,айы,padre
250,Vater::N,атай,padre
251,Mutter::N,мумы,madre
252,Sohn::N,пи,hijo
253,Tochter::N,ныл,hija
254,Bruder::N,агай,hermano
255,Schwester::N,апа,hermana
256,Schwester::N,сузэр,hermana
257,Onkel::N,агай,tío
258,Tante::N,апа,tía
259,Tante::N,кенак,tía
260,Ehemann::N,карт,esposo
261,Ehefrau::N,кышно,esposa
262,Freude::N,шумпотон,placer
263,Freude::N,шумпотон,alegría
264,Gelächter::N,горем,risa
265,Gelächter::N,горем,carcajada
266,Glück::N,шуд,felicidad
267,Kummer::N,кайгу,pena
268,Kummer::N,куректон,pena
269,Wunsch::N,мылпотон,deseo
270,Lust::N,потон,ganas
271,Geist::N,лул,mente
272,Geist::N,лул,espíritu
273,Gedanke::N,малпан,idea
274,Gedanke::N,малпан,pensamiento
275,Gedächtnis::N,йырсазь,memoria
276,Gedächtnis::N,тодэваён,memoria
277,Verstand::N,йырвизь,razón
278,Verstand::N,йырвизь,entendimiento
279,Sinn::N,смысл,sentido
280,Sinn::N,смысл,significado
281,Grund::N,муг,causa
282,Grund::N,ньӧм,causa
283,Wahrheit::N,зэм,verdad
284,Wahrheit::N,шонер,verdad
285,Gespräch::N,вераськон,conversación
286,Märchen::N,выжыкыл,cuento
287,Erzählung::N,верос,cuento
288,Erzählung::N,верос,narración
289,Nachricht::N,ивор,mensaje
290,Neuigkeit::N,выльивор,noticia
291,Name::N,ним,nombre
292,Rätsel::N,мадькыл,acertijo
293,Rätsel::N,мадькыл,adivinanza
294,Rede::N,верам,discurso
295,Sprache::N,кыл,lengua
296,Stimme::N,куара,voz
297,Wort::N,кыл,palabra
298,Zeichen::N,пус,señal
299,Zeichen::N,тодмет,señal
300,Ruf::N,ӧтён,llamada
301,Ruf::N,чортон,llamada
302,Lärm::N,ӵашетон,ruido
303,Lärm::N,ӵашетон,barullo
304,Laut::N,куара,sonido
305,Ton::N,куара,tono
306,Lied::N,кырӟан,canción
307,Ruhe::N,чалмыт улон,calma
308,Ruhe::N,чалмыт улон,silencio
309,Leute::N,адямиос,gente
310,Volk::N,калык,pueblo
311,Arbeit::N,уж,trabajo
312,Gast::N,куно,huésped
313,Gast::N,куно,invitado
314,Geschenk::N,салам,regalo
315,Geschenk::N,кузьым,regalo
316,Spiel::N,шудон,juego
317,Gesellschaft::N,калык,compañía
318,Hilfe::N,юрттон,ayuda
319,Hilfe::N,юрттон,socorro
320,Freund::N,эш,amigo
321,Freund::N,юлтош,amigo
322,Kamerad::N,тодмо,camarada
323,Kamerad::N,тодмо,compañero
324,Angelegenheit::N,уж,asunto
325,Anzahl::N,лыд,cantidad
326,Art::N,тус,tipo
327,Art::N,тус,clase
328,Stück::N,юдэс,pieza
329,Teil::N,люкет,parte
330,Hälfte::N,ӝыны,mitad
331,Kreis::N,котырес,círculo
332,Kreuz::N,крест,cruz
333,Linie::N,гож,línea
334,Strich::N,гож,raya
335,Strich::N,гож,trazo
336,Abstand::N,вис,distancia
337,Abstand::N,кусып,distancia
338,Entfernung::N,кусып,distancia
339,Gegend::N,инты,región
340,Gegend::N,инты,comarca
341,Platz::N,инты,espacio
342,Ort::N,инты,sitio
343,Ort::N,места,sitio
344,Seite::N,пал,lado
345,Seite::N,пал,costado
346,Mitte::N,шор,medio
347,Mitte::N,шор,centro
348,Gegenstand::N,арбери,objeto
349,Sache::N,котыр,cosa
350,Rand::N,дур,borde
351,Rand::N,шаер,borde
352,Kante::N,дур,borde
353,Ecke::N,сэрег,esquina
354,Spitze::N,йыл,punta
355,Ende::N,пум,cabo
356,Ende::N,пум,extremo
357,Loch::N,пась,agujero
358,Loch::N,пась,abertura
359,Winkel::N,сэрег,ángulo
360,Muster::N,пужы,dibujo
361,Größe::N,быдӟала,tamaño
362,Länge::N,кузьдала,longitud
363,Höhe::N,ӝуждала,altura
364,Höhe::N,ӝуждала,altitud
365,Gewicht::N,сектала,peso
366,Gewicht::N,секытлык,peso
367,Menge::N,лыд,cantidad
368,Menge::N,лыдпус,cantidad
369,Haufen::N,люк,montón
370,Reihe::N,чур,fila
371,Boot::N,пыж,bote
372,Boot::N,пыж,barca
373,Boot::N,лодка,bote
374,Boot::N,лодка,barca
375,Ruder::N,полыс,remo
376,Schlitten::N,додьы,trineo
377,Ski::N,куас,esquí
378,Lagerfeuer::N,тылскем,hoguera
379,Last::N,секыт,carga
380,Gang::N,ветлон,marcha
381,Schritt::N,вамыш,paso
382,Norden::N,уйпал,norte
383,Süden::N,лымшор,sur
384,Westen::N,шунды пуксён,oeste
385,Osten::N,шунды ӝужан,este
386,Holz::N,пу,madera
387,Brett::N,пул,tabla
388,Platte::N,плита,placa
389,Platte::N,плита,plancha
390,Stütze::N,пыкет,sostén
391,Stütze::N,пыкет,soporte
392,Stange::N,пуӵ,vara
393,Stange::N,пуӵ,percha
394,Stock::N,боды,palo
395,Stock::N,боды,bastón
396,Stab::N,пуӵ,vara
397,Stab::N,пуӵ,bastón
398,Stab::N,боды,vara
399,Stab::N,боды,bastón
400,Rohr::N,труба,tubo
401,Haus::N,юрт,casa
402,Heim::N,корка,hogar
403,Ofen::N,гур,estufa
404,Fußboden::N,выж,suelo
405,Tisch::N,ӝӧк,mesa
406,Stuhl::N,пукон,silla
407,Wiege::N,кӧкы,cuna
408,Wiege::N,зыбка,cuna
409,Bett::N,валес,cama
410,Regal::N,ӝажы,estantería
411,Kiste::N,ящик,caja
412,Fenster::N,укно,ventana
413,Fenster::N,косяк,ventana
414,Tür::N,ӧс,puerta
415,Tor::N,ӟезьы,puerta
416,Zaun::N,забор,valla
417,Zaun::N,забор,cercado
418,Dach::N,липет,techo
419,Dach::N,липет,tejado
420,Leiter::N,падӟа,escalera
421,Besen::N,ӵужон,escoba
422,Besen::N,исьнер,escoba
423,Spaten::N,лопатка,pala
424,Schaufel::N,ютырон,pala
425,Schaufel::N,ютырон,paleta
426,Gabel::N,тэчы,tenedor
427,Gabel::N,вилка,tenedor
428,Löffel::N,пуньы,cuchara
429,Messer::N,пурт,cuchillo
430,Nagel::N,кортӵог,clavo
431,Netz::N,сеть,red
432,Haken::N,курик,gancho
433,Haken::N,курик,corchete
434,Griff::N,ныд,asa
435,Griff::N,ныд,mango
436,Schloss::N,тунгон,cerradura
437,Bild::N,суред,imagen
438,Figur::N,фигура,figura
439,Puppe::N,мунё,muñeca
440,Beutel::N,пуйы,bolsa
441,Bündel::N,керттэт,haz
442,Tasche::N,пуйы,bolso
443,Tasche::N,сумка,bolso
444,Eimer::N,ведра,cubo
445,Deckel::N,ӵоксэт,tapa
446,Deckel::N,ӵоксэт,tapadera
447,Geschirr::N,тусьты-пуньы,vajilla
448,Sack::N,пуйы,saco
449,Tasse::N,ӵаша,taza
450,Topf::N,миска,olla
451,Topf::N,миска,marmita
452,Kessel::N,пурты,caldera
453,Essen::N,сиськон,comida
454,Nahrung::N,сион,alimento
455,Speise::N,сиён,plato
456,Fleisch::N,сӥль,carne
457,Getreide::N,ю тысь,cereales
458,Brei::N,ӝук,puré
459,Brei::N,ӝук,papilla
460,Brot::N,нянь,pan
461,Scheibe::N,шорем,lonja
462,Scheibe::N,шорем,rebanada
463,Fett::N,кӧй,grasa
464,Butter::N,вӧй,mantequilla
465,Öl::N,вӧй,aceite
466,Salz::N,сылал,sal
467,Suppe::N,шыд,sopa
468,Honig::N,чечы,miel
469,Milch::N,йӧл,leche
470,Tee::N,чай,té
471,Leder::N,сурон,cuero
472,Wolle::N,гон,lana
473,Wolle::N,ыжгон,lana
474,Stoff::N,куэм,tela
475,Stoff::N,куэм,tejido
476,Nadel::N,вень,aguja
477,Faden::N,сӥньыс,hilo
478,Knopf::N,бирды,botón
479,Knoten::N,герд,nudo
480,Farbe::N,буёл,pintura
481,Kleidung::N,дӥсь,ropa
482,Kleidung::N,дӥсь,vestidos
483,Hemd::N,дэрем,camisa
484,Kragen::N,сирес,cuello
485,Ärmel::N,саес,manga
486,Hose::N,брюки,pantalón
487,Hose::N,штань,pantalón
488,Gürtel::N,кускерттон,cinturón
489,Mütze::N,ызьы,gorro
490,Schuh::N,ботинка,zapato
491,Stiefel::N,сапег,bota
492,Ring::N,зундэс,anillo
493,Band::N,лента,cinta
494,Kamm::N,сын,peine
495,Spiegel::N,синучкон,espejo
496,Riemen::N,е,correa
497,Schnur::N,гозы,cuerda
498,Leine::N,думет,correa
499,Decke::N,шобрет,manta
500,Kissen::N,миндэр,almohada
501,Tuch::N,кышет,pañuelo
502,Handtuch::N,ӵушкон,toalla
503,Kraft::N,кать,fuerza
504,Kraft::N,ӟигар,fuerza
505,Stärke::N,юнлык,fuerza
506,Gesundheit::N,тазалык,salud
507,Krankheit::N,висён,enfermedad
508,Schmerz::N,висён,dolor
509,Wunde::N,яра,llaga
510,Wunde::N,яра,herida
511,Fieber::N,кезег,fiebre
512,Arznei::N,эмъюм,medicina
513,Arznei::N,эмъюм,medicamento
514,Brücke::N,выж,puente
515,Brunnen::N,колдэч,pozo
516,Weide::N,возь,pasto
517,Pfad::N,сюрес,sendero
518,Weg::N,сюрес,camino
519,Straße::N,сюрес,vía
520,Straße::N,сюрес,carretera
521,Dorf::N,гурт,aldea
522,Dorf::N,гурт,pueblo
523,Stadt::N,кар,ciudad
524,Stadt::N,город,ciudad
525,Brief::N,гожтэт,carta
526,Buch::N,книга,libro
527,Buchstabe::N,буква,letra
528,Buchstabe::N,буква,carácter
529,Zeitung::N,газет,diario
530,Zeitung::N,газет,periódico
531,Leben::N,улон,vida
532,Tod::N,кулон,muerte
533,Grab::N,шайгу,tumba
534,Grab::N,шайгу,sepulcro
535,Kirche::N,черк,iglesia
536,Sünde::N,сьӧлык,pecado
537,Gott::N,ӥнмар,dios
538,Arbeiter::N,рабочий,obrero
539,Arbeiter::N,рабочий,trabajador
540,Chef::N,начальник,jefe
541,Meister::N,кибашлы,maestro
542,Arzt::N,врач,médico
543,Lehrer::N,дышетӥсь,profesor
544,Geld::N,уксё,dinero
545,Geld::N,коньдон,dinero
546,Geschäft::N,уж,negocio
547,Laden::N,магазин,tienda
548,Preis::N,дун,precio
549,Ware::N,вуз,mercancía
550,Nutzen::N,пайда,provecho
551,Reichtum::N,узырлык,riqueza
552,Welt::N,дунне,mundo
553,Land::N,шаер,país
554,Staat::N,кун,Estado
555,König::N,эксэй,rey
556,Macht::N,власть,poder
557,Macht::N,власть,potencia
558,Grenze::N,кунгож,frontera
559,Krieg::N,ож,guerra
560,Feind::N,тушмон,enemigo
561,Gewalt::N,эриктэман,violencia
562,Kampf::N,нюръяськон,lucha
563,Kampf::N,нюръяськон,combate
564,Bogen[Waffe]::N,пукыӵ,arco
565,Pfeil::N,пукыӵ вень,flecha
566,Gewehr::N,пыӵал,fusil
567,Gewehr::N,пыӵал,escopeta
568,Fehler::N,янгыш,error
569,Lüge::N,пӧян,mentira
570,Lüge::N,алдан,mentira
571,Lüge::N,ӧрекчан,mentira
572,Schaden::N,изъян,daño
573,Unglück::N,куректон,desgracia
574,Unglück::N,шудтэме усён,desgracia
575,Schuld::N,янгыш,culpa
576,Alter::N,арлыд,edad
577,Schluss::N,пум,fin
578,Schluss::N,пум,final
579,Zeit::N,дыр,tiempo
580,Tag::N,нунал,día
581,Morgen::N,ӵукна,mañana
582,Mittag::N,лымшор,mediodía
583,Abend::N,ӝыт,noche
584,Abend::N,акшан,noche
585,Nacht::N,уй,noche
586,Woche::N,арня,semana
587,Monat::N,толэзь,mes
588,Jahr::N,ар,año
589,Frühling::N,тулыс,primavera
590,Sommer::N,гужем,verano
591,Herbst::N,сӥзьыл,otoño
592,Winter::N,тол,invierno
593,Januar::N,выльартолэзь,enero
594,Februar::N,тулыспал,febrero
595,März::N,южтолэзь,marzo
596,April::N,оштолэзь,abril
597,Mai::N,куартолэзь,mayo
598,Juni::N,вожотолэзь,junio
599,Juli::N,пӧсьтолэзь,julio
600,August::N,гудырикошкон,agosto
601,September::N,куарусён,septiembre
602,Oktober::N,выльӝуктолэзь,octubre
603,November::N,шуркынмон,noviembre
604,Dezember::N,толсур,diciembre
605,Montag::N,вордӥськон,lunes
606,Dienstag::N,вторник,martes
607,Mittwoch::N,вирнунал,miércoles
608,Donnerstag::N,покчиарня,jueves
609,Freitag::N,удмуртарня,viernes
610,Samstag::N,кӧснунал,sábado
611,Sonntag::N,арня,domingo
612,groß::A,бадӟым,grande
613,klein::A,пичи,pequeño
614,lang::A,кузь,largo
615,kurz::A,вакчи,corto
616,breit::A,паськыт,ancho
617,schmal::A,сюлэг,estrecho
618,dicht::A,ӵем,denso
619,dick[Gegenstand]::A,зӧк,grueso
620,dünn::A,векчи,fino
621,dünn::A,векчи,delgado
622,fein::A,векчи,fino
623,fein::A,векчи,delicado
624,fest::A,юн,firme
625,fest::A,юн,sólido
626,fest::A,чурыт,firme
627,fest::A,чурыт,sólido
628,flach::A,ӵошкыт,plano
629,glatt::A,гылыт,liso
630,glatt::A,вольыт,liso
631,hart::A,чурыт,duro
632,weich::A,небыт,muelle
633,rund::A,котырес,redondo
634,spitz::A,йылсо,agudo
635,spitz::A,йылсо,apuntado
636,scharf::A,лэчыт,agudo
637,scharf::A,лэчыт,afilado
638,stumpf::A,ныж,sin filo
639,schwer::A,секыт,pesado
640,schön::A,чебер,bello
641,schön::A,чебер,hermoso
642,heiß::A,пӧсь,caluroso
643,warm::A,шуныт,cálido
644,warm::A,шуныт,caliente
645,kalt::A,кезьыт,frío
646,kühl::A,юзмыт,fresco
647,kühl::A,салкым,fresco
648,frisch::A,выль,fresco
649,feucht::A,мускыт,húmedo
650,nass::A,котмем,mojado
651,trocken::A,кӧс,seco
652,voll::A,тыр,lleno
653,leer::A,буш,vacío
654,leer::A,тырттэм,vacío
655,offen::A,усьтэм,abierto
656,geschlossen::A,ӵогам,cerrado
657,geschlossen::A,пунням,cerrado
658,sauber::A,ӝикыт,limpio
659,sauber::A,чылкыт,limpio
660,schmutzig::A,нӧд,sucio
661,roh::A,ыль,crudo
662,reif::A,вуэм,maduro
663,lecker::A,ческыт,rico
664,lecker::A,ческыт,sabroso
665,süß::A,ческыт,dulce
666,bitter::A,курыт,amargo
667,sauer::A,чырс,agrio
668,hell::A,югыт,claro
669,dunkel::A,пеймыт,oscuro
670,schwarz::A,сьӧд,negro
671,weiß::A,тӧдьы,blanco
672,rot::A,горд,rojo
673,gelb::A,ӵуж,amarillo
674,blau::A,лыз,azul
675,grün::A,вож,verde
676,grau::A,пурысь,gris
677,bunt::A,куӵо,multicolor
678,billig::A,дунтэм,barato
679,teuer::A,дуно,caro
680,wertvoll::A,дуно,valioso
681,wertvoll::A,дуно,precioso
682,blind::A,сукыр,ciego
683,blind::A,синтэм,ciego
684,taub::A,пельтэм,sordo
685,kräftig::A,кужмо,fuerte
686,stark::A,юн,fuerte
687,stark::A,юн,vigoroso
688,stark::A,кужмо,fuerte
689,stark::A,кужмо,vigoroso
690,schwach::A,ляб,débil
691,schwach::A,начар,débil
692,fett::A,кӧй,obeso
693,schlank::A,веськыт,esbelto
694,schlank::A,веськрес,esbelto
695,hübsch::A,чебер,mono
696,hübsch::A,чебер,guapo
697,hübsch::A,синмаськымон,mono
698,hübsch::A,синмаськымон,guapo
699,böse::A,лек,malo
700,dumm::A,шузи,tonto
701,dumm::A,шузи,estúpido
702,dumm::A,визьтэм,tonto
703,dumm::A,визьтэм,estúpido
704,faul::A,азьтэм,vago
705,faul::A,азьтэм,perezoso
706,fleißig::A,сюлмо,aplicado
707,fleißig::A,сюлмо,diligente
708,geizig::A,сук,avaro
709,klug::A,визьмо,sensato
710,klug::A,визьмо,inteligente
711,geschickt::A,усто,hábil
712,geschickt::A,быгатӥсь,hábil
713,lieb::A,мусо,querido
714,lustig::A,шулдыр,alegre
715,sanft::A,мусо,suave
716,sanft::A,эрке,suave
717,hungrig::A,сютэм,hambriento
718,krank::A,висись,enfermo
719,nackt::A,гольык,desnudo
720,traurig::A,мӧзмыт,triste
721,lebendig::A,улэп,vivo
722,lebendig::A,улэп,viviente
723,gut::A,ӟеч,bueno
724,gut::A,умой,bueno
725,schlecht::A,урод,malo
726,schlecht::A,алама,malo
727,richtig::A,шонер,justo
728,richtig::A,шонер,correcto
729,schlimm::A,алама,malo
730,schlimm::A,алама,grave
731,wahr::A,зэмос,verídico
732,wahr::A,зэмос,verdadero
733,alt::A,вуж,viejo
734,neu::A,выль,nuevo
735,ehemalig::A,азьвылэз,antiguo
736,alt[Lebewesen]::A,пересь,viejo
737,jung::A,егит,joven
738,jung::A,пинал,joven
739,arm::A,начар,pobre
740,arm::A,куанер,pobre
741,reich::A,узыр,rico
742,bekannt::A,тодмо,conocido
743,berühmt::A,дано,famoso
744,berühmt::A,дано,célebre
745,fremd::A,ят,extraño
746,verschieden::A,пӧртэм,diverso
747,verschieden::A,пӧртэм,distinto
748,verschieden::A,пӧртэм,diferente
749,nah::A,матысь,cercano
750,fern::A,кыдёкысь,lejano
751,linker::A,паллян,izquierdo
752,rechter::A,бур,derecho
753,rechter::A,бурпал,derecho
754,anderer::A,мукет,otro
755,erster::A,нырысетӥез,primero
756,zweiter::A,кыктэтӥез,segundo
757,dritter::A,кунньметӥез,tercero
758,letzter::A,берло,último
759,letzter::A,берпум,último
760,allein::ADV,огназ,a solo
761,auf einmal::ADV,огдыре,de una vez
762,zusammen::ADV,ӵош,juntos
763,zusammen::ADV,валче,juntos
764,lange::ADV,кема,mucho tiempo
765,plötzlich::ADV,мапламтэ шорысь,de repente
766,sofort::ADV,али ик,en seguida
767,später::ADV,бергес,más tarde
768,später::ADV,берлогес,más tarde
769,jetzt::ADV,али,ahora
770,jetzt::ADV,табере,ahora
771,heute::ADV,туннэ,hoy
772,morgen::ADV,ӵуказе,mañana
773,bald::ADV,ӝоген,pronto
774,bald::ADV,ӝоген,en breve
775,dann::ADV,берло,luego
776,dann::ADV,берло,entonces
777,gestern::ADV,толон,ayer
778,einst::ADV,огпол,antaño
779,einst::ADV,одӥг пол,antaño
780,damals::ADV,соку,entonces
781,danach::ADV,собере,después
782,vorher::ADV,азьло,antes
783,vorher::ADV,азьвыл,antes
784,zuerst::ADV,азьло,primero
785,einmal::ADV,огпол,una vez
786,manchmal::ADV,куддыръя,a veces
787,oft::ADV,ӵем,a menudo
788,oft::ADV,ӵем,con frecuencia
789,immer::ADV,пыр,siempre
790,immer::ADV,котьку,siempre
791,niemals::ADV,уз ноку,jamás
792,hier::ADV,татын,aquí
793,hierhin::ADV,татчы,acá
794,von hier::ADV,татысь,desde aquí
795,dort::ADV,отӥ,ahí
796,dort::ADV,отӥ,allí
797,dort::ADV,отын,ahí
798,dort::ADV,отын,allí
799,dorthin::ADV,отчы,allí
800,dorthin::ADV,отчы,hacia allí
801,geradeaus::ADV,меӵак,todo derecho
802,vorwärts::ADV,азьлань,adelante
803,rückwärts::ADV,берлань,hacia atrás
804,zurück::ADV,берен,atrás
805,zurück::ADV,берлань,atrás
806,unten::ADV,улын,abajo
807,hinab::ADV,улэ,hacia abajo
808,oben::ADV,вылын,arriba
809,oben::ADV,вылӥын,arriba
810,hinauf::ADV,вылэ,hacia arriba
811,hinauf::ADV,вылӥе,hacia arriba
812,hinauf::ADV,выллань,hacia arriba
813,überall::ADV,котькытын,por todas partes
814,überall::ADV,пасьтана,por todas partes
