,Concept_ID,kn,vep
568,offen::A,ಮುಚ್ಚಲ್ಲದ,avol'jaine
569,geschlossen::A,ಮುಚ್ಚಿದ,saubaline
570,sauber::A,ಶುದ್ಧ,puhtaz
571,schmutzig::A,ಅಶುದ್ಧ,redukaz
572,roh::A,ಹಸಿ,rohk
573,roh::A,ಹಸಿ,toreh
574,reif::A,ಹಣ್ಣಾದ,küps
575,lecker::A,ಗುಚಿಕರ,magukaz
576,süß::A,ಸಿಹಿ,maged
577,bitter::A,ಕಹಿ,karged
578,sauer::A,ಹುಳಿಯಾದ,muiged
579,hell::A,ಹೊಳೆಯುವ,kirkas
580,hell::A,ಹೊಳೆಯುವ,valgei
581,dunkel::A,ಮಬ್ಬಾದ,pimed
582,schwarz::A,ಕಪ್ಪು,must
583,weiß::A,ಬಿಳಿಯ,vauged
584,rot::A,ಕೆಂಪು,rusked
585,gelb::A,ಹಳದಯ,pakuine
586,blau::A,ನೀಲ,sinine
587,grün::A,ಕಾಯಾದ,vihand
588,grau::A,ಬೂದುಬಣ್ಣದ,hahk
589,bunt::A,ವರ್ಣರಂಜಿತ,kirjav
590,billig::A,ಅಗ್ಗ,odav
591,teuer::A,ದುಬಾರಿಯಾದ,kalliž
592,wertvoll::A,ಅಮೂಲ್ಯ,arvokas
593,blind::A,ಅಂಧ,soged
594,taub::A,ಕಿವುಡಾದ,kurdiž
595,kräftig::A,ಪ್ರಬಲ,vägev
596,stark::A,ಶಕ್ತಿವಂತ,vahv
597,stark::A,ಶಕ್ತಿವಂತ,vägekaz
598,schwach::A,ದುರ್ಬಲ,väll'
599,fett::A,ಕೊಬ್ಬಿದ,razvakaz
600,schlank::A,ತೆಳ್ಳಗಿನ,kapos
601,hübsch::A,ಅಂದವಾದ,čoma
602,böse::A,ಕೆಟ್ಟ,äred
603,böse::A,ಕೆಟ್ಟ,käred
604,dumm::A,ಮಂದ,el'getoi
605,faul::A,ಆಲಸ,lašk
606,fleißig::A,ಕಡಗುವ,radonnavedii
607,geizig::A,ಜುಗ್ಗ,ažlak
608,klug::A,ಚತುರ,melev
609,klug::A,ಚತುರ,melekaz
610,geschickt::A,ದಕ್ಷ,mahtokaz
611,lieb::A,ಪ್ರಿಯ,izo
612,lieb::A,ಪ್ರಿಯ,sula
613,lustig::A,ಖುಷಿಯಾದ,ilokaz
614,sanft::A,ಸೌಮ್ಯ,laskav
615,hungrig::A,ಹಸಿದ,näl'ghine
616,krank::A,ಅಸ್ವಸ್ಥ,läžui
617,nackt::A,ನಗ್ನ,alastoi
618,traurig::A,ದುಃಖಿತ,opalahine
619,lebendig::A,ಜೀವಂತ,eläb
620,gut::A,ಒಳ್ಳೆಯ,hüvä
621,schlecht::A,ದುಷ್ಟ,huba
622,richtig::A,ಸರಿ,oiged
623,schlimm::A,ಅಸಹ್ಯ,paha
624,wahr::A,ನಿಜ,todesine
625,alt::A,ಮುದಿ,vanh
626,neu::A,ಹೊಸ,uz'
627,ehemalig::A,ಮಾಜೀ,edeline
628,alt[Lebewesen]::A,ವೃದ್ಧ,ravaz
629,jung::A,ಎಳ,nor'
630,arm::A,ಬಡ,gol'l'
631,reich::A,ಶ್ರೀಮಂತ,elokaz
632,bekannt::A,ಅಪ್ತ,tutab
633,berühmt::A,ಪ್ರಸಿದ್ಧ,tetab
634,fremd::A,ಪರಕೀಯ,veraz
635,verschieden::A,ಬೇರೆ,erazvuitte
636,nah::A,ಹತ್ತಿರವಾದ,läheline
637,fern::A,ದೂರದ,edahaine
638,linker::A,ಎಡ,hura
639,rechter::A,ಬಲ,oiged
640,anderer::A,ಇತರ,toine
641,erster::A,ಪ್ರಥಮ,ezmäine
642,zweiter::A,ದ್ವಿತೀಯ,toine
643,dritter::A,ಮೂರನೆಯಜಗತ್ತು,koumanz'
644,letzter::A,ಅಂತ್ಯ,jäl'gmäine
645,allein::ADV,ಒಬ್ಬನೇ,üksnäze
646,auf einmal::ADV,ಒಡನೆ,ühten aigan
647,zusammen::ADV,ಒಟ್ಟಿಗೆ,ühtes
648,lange::ADV,ದೀರ್ಘ,hätken
649,plötzlich::ADV,ಅನಾಮತ್ತು,äkkid
650,sofort::ADV,ಜಾಗ್ರತೆ,kerdalaz
651,später::ADV,ತರುವಾಯ,möhemba
652,jetzt::ADV,ಈಗ,nügüd'
653,heute::ADV,ಇಂದು,tämbei
654,morgen::ADV,ನಾಳೆ,homen
655,bald::ADV,ಬೇಗ,pigai
656,dann::ADV,ಆಗ,sid'
657,gestern::ADV,ನಿನ್ನೆ,eglai
658,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,ende
659,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,kerdan
660,damals::ADV,ಆಗ,siloi
661,danach::ADV,ಆಮೇಲೆ,sid'
662,vorher::ADV,ಮುಂಚೆ,ende
663,zuerst::ADV,ಮೊದಲಿಗೆ,ezmäi
664,einmal::ADV,ಒಮ್ಮೆ,kerdan
665,manchmal::ADV,ಆಗಾಗ,erašti
666,oft::ADV,ಅನೇಕಸಲ,paksus
667,immer::ADV,ಯಾವಾಗಲೂ,kaiken
668,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,ei nikonz
669,hier::ADV,ಇಲ್ಲಿ,täs
670,hier::ADV,ಇಲ್ಲಿ,tägä
671,hierhin::ADV,ಇತ್ತ,tänna
672,von hier::ADV,ಇಲ್ಲಿಂದ,täspäi
673,von hier::ADV,ಇಲ್ಲಿಂದ,sid'päi
674,dort::ADV,ಅಲ್ಲಿ,sigä
675,dorthin::ADV,ಅಲ್ಲಿಗೆ,sinna
676,dorthin::ADV,ಅಲ್ಲಿಗೆ,nakkale
677,geradeaus::ADV,ಸೀದಾ,kohtha
678,vorwärts::ADV,ಮುನ್ನೆಡೆವ,edehe
679,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,sel'gin
680,zurück::ADV,ಹಿಂದಕ್ಕೆ,tagaze
681,unten::ADV,ಕೆಳಗೆ,alahan
682,hinab::ADV,ಕೆಳಕ್ಕೆ,alaz
683,hinab::ADV,ಕೆಳಕ್ಕೆ,alahaks
684,oben::ADV,ಮೇಲೆ,ülähän
685,hinauf::ADV,ಮೇಲಕ್ಕೆ,ülez
686,hinauf::ADV,ಮೇಲಕ್ಕೆ,ülähäks
687,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,kaikjal
688,nicht::ADV,ಇಲ್ಲ,ei
689,nicht::ADV,ಅಲ್ಲ,ei
690,ein wenig::ADV,ತುಸು,vähän
691,kaum::ADV,ಕಠಿನವಾಗಿ,habi
692,sehr::ADV,ಬಹು,lujas
693,so::ADV,ಅಷ್ಟು,muga
694,so::ADV,ಅಷ್ಟು,ninga
695,noch::ADV,ಇನ್ನು,völ
696,nur::ADV,ಕೇವಲ,järg
697,nur::ADV,ಕೇವಲ,vaiše
698,schon::ADV,ಆಗಲೇ,jo
699,wieder::ADV,ಪುನಃ,möst
700,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,uhtei
701,vor::PRP,ಮುಂದೆ,edes
702,hinter::PRP,ಹಿಂದ,taga
703,unter::PRP,ಕೆಳ,al
704,durch::PRP,ನೇರವಾಗಿ,läbi
705,durch::PRP,ನೇರವಾಗಿ,kal't
706,neben::PRP,ಅಧರ ಬಲಿಕ,rindal
707,zwischen::PRP,ನಡುವೆ,keskes
708,wegen::PRP,ಅಧಕ್ಕಗಿ,tagut
709,dies::PRN,ಈ,nece
710,das::PRN,ಅದು,se
711,alles::PRN,ಎಲ್ಲ,kaik
712,ich::PRN,ನಾನು,minä
713,du::PRN,ನೀನು,sinä
714,er::PRN,ಅವನು,hän
715,er::PRN,ಇವನು,hän
716,wir::PRN,ನಾವು,mö
717,ihr::PRN,ನೀವು,tö
718,sie::PRN,ಅವರು,hö
719,was::FPRN,ಏನು,mi
720,wer::FPRN,ಯಾರಿಗೆ,ken
721,wo::FADV,ಎಲ್ಲಿ,kus
722,wohin::FADV,ಎಲ್ಲಿಗೆ,kuna
723,wie::FADV,ಹೇಗೆ,kut
724,wie::FADV,ಹೇಗೆ,mit'
725,warum::FADV,ಏಕೆ,mikš
726,wieviel::FNUM,ಎಷ್ಟು,äjak
727,wieviel::FNUM,ಎಷ್ಟು,kuverz'
728,eins::NUM,ಒಂದು,üks'
729,zwei::NUM,ಎರಡು,kaks'
730,drei::NUM,ಮೂರು,koume
731,vier::NUM,ನಾಲ್ಕು,nel'l'
732,fünf::NUM,ಅಯ್ದು,viž
733,sechs::NUM,ಆರು,kuz'
734,sieben::NUM,ಏಳು,seičeme
735,acht::NUM,ಎಂಟು,kahesa
736,neun::NUM,ಒಂಭಬತ್ತು,ühesa
737,zehn::NUM,ಹತ್ತು,kümne
738,elf::NUM,ಹನ್ನೊಂದು,üks'toštkümne
739,zwölf::NUM,ಹನ್ನೆರಡು,kaks'toštkümne
740,zwanzig::NUM,ಇಪ್ಪತ್ತು,kaks'kümne
741,dreißig::NUM,ಮೂವತ್ತು,koumekümne
742,vierzig::NUM,ನಲವತ್ತು,nel'l'kümne
743,fünfzig::NUM,ಐವತ್ತು,vižkümne
744,sechzig::NUM,ಅರುವತ್ತು,kuz'kümne
745,siebzig::NUM,ಎಪ್ಪತ್ತು,seičemekümne
746,achtzig::NUM,ಎಂಬತ್ತು,kahesakümne
747,neunzig::NUM,ತೊಂಬತ್ತು,ühesakümne
748,hundert::NUM,ನೂರು,sada
749,tausend::NUM,ಸಾವಿರ,tuha
750,und::CNJ,ಮತ್ತು,i
751,und::CNJ,ಮತ್ತು,da
752,oder::CNJ,ಅಥವಾ,vai
753,stehen::V,ನಿಲ್ಲು,seišta
754,sitzen::V,ಕುಳ್ಳಿರು,ištta
755,liegen::V,ಮಲಗಿಕೊ,venuda
756,hängen::V,ಇಳಿಯಬಿಡು,ripta
757,werden::V,ಆಗು,lindä
758,werden::V,ಆಗು,tehtas
759,passieren::V,ಆಗು,ozaitas
760,beginnen::V,ಆರಂಭಿಸು,augotadas
761,enden::V,ಕೊನೆಗಾಣು,loptas
762,wechseln::V,ಮಾರ್ಪಡಿಸು,vajehtadas
763,aufgehen[Sonne]::V,ಮೂಡು,nousta
764,untergehen[Sonne]::V,ಮುಳುಗು,lasktas
765,scheinen[Sonne]::V,ಹೊಳೆ,paštta
766,donnern::V,ಗುಡುಗಾಗು,juraita
767,wehen::V,ತೀಡು,dölta
768,wehen::V,ತೀಡು,puhuda
769,strömen::V,ಹರಿ,valadas
770,fließen::V,ಹರಿ,valuda
771,sich drehen::V,ಸುತ್ತು,punotas
772,schwanken::V,ಓಲಾಡು,čibuda
773,schwingen::V,ತೂಗು,čibuda
774,fallen::V,ಉದುರು,langeta
775,brennen::V,ಉರಿ,pallada
776,rauchen::V,ಹೊಗೆಬಿಡು,savustada
777,regnen::V,ಸುರಿ,vihmda
778,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,jäduda
779,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,kül'mdä
780,tauen::V,ಬೆಚ್ಚಗಾಗು,sulada
781,schmelzen::V,ಕರಗು,sulada
782,trocknen::V,ಒಣಗು,kuida
783,trocknen::V,ಒಣಗು,kuivehtuda
784,sieden::V,ಕುದಿ,kehuda
785,faulen::V,ಕೊಳೆ,hapata
786,faulen::V,ಕೊಳೆ,traudäs
787,verfaulen::V,ನಶಿಸು,hapata
788,reißen::V,ಒಡೆ,rebita
789,versinken::V,ಮುಳುಗು,upota
790,vergehen::V,ಸಾಗು,mända
791,erscheinen::V,ತೋರು,ozutadas
792,verschwinden::V,ಮಾಯವಾಗು,hajeta
793,sinken::V,ಕುಸಿ,väheta
794,sinken::V,ಕುಸಿ,lasktas
795,abnehmen::V,ತಗ್ಗು,peneta
796,zunehmen::V,ಬೆಳೆ,ližaduda
797,steigen::V,ಉಬ್ಬು,nousta
798,wachsen::V,ಬೆಳೆ,kazda
799,glänzen::V,ಮಿರುಗು,loštta
800,funkeln::V,ಮಿನುಗು,hoštta
801,lärmen::V,ಶಬ್ದ ಮಾಡಲು,robaita
802,läuten::V,ಬಾರಿಸು,judaita
803,klingeln::V,ಅನುರಣಿಸು,kelotada
804,klirren::V,ಕಿಣಿಕಿಣಿಸು,biraita
805,brausen::V,ಅಬ್ಬರಿಸು,bruncta
806,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,šobaita
807,klingen::V,ಉಸಿರು,heläita
808,bellen::V,ಬಗುಳು,nutta
809,heulen::V,ಅರಚು,ulaita
810,blasen::V,ಗಾಳಿ ಊದು,puhuda
811,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,pistta
812,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,vihelta
813,schreien::V,ಕರೆ,kirkta
814,schreien::V,ಕರೆ,kidastada
815,stöhnen::V,ನರಳು,ohkta
816,stöhnen::V,ನರಳು,voivotada
817,zittern::V,ನಡುಗು,säraita
818,leben::V,ಇರು,eläda
819,geboren werden::V,ಉಂಟಾಗು,sünduda
820,atmen::V,ಉಸಿರು,henktä
821,trinken::V,ಕುಡಿ,joda
822,essen::V,ತಿನ್ನು,söda
823,schlucken::V,ನುಂಗು,lainata
824,müde werden::V,ಬಳಲು,väzuda
825,müde werden::V,ಬಳಲು,šuštuda
826,einschlafen::V,ನಿದ್ಧೆಹೋಗು,uinota
827,schlafen::V,ನಿದ್ರಿಸು,magata
828,schlafen::V,ನಿದ್ರಿಸು,nukkuda
829,aufwachen::V,ಏಳು,heraštuda
830,aufstehen::V,ಏಳು,nousta
831,sich erholen::V,ಸುಧಾರಿಸು,lebaitas
832,krank werden::V,ಬೇನೆಬೀಳು,läžegata
833,krank sein::V,ಕೆಟ್ಟ ಎಂದು,läžuda
834,schmerzen::V,ಕಚ್ಚು,kibištada
835,husten::V,ಕೆಮ್ಮು,rügda
836,genesen::V,ಮತ್ತೆಹೊದಿಸು,tervehtuda
837,sterben::V,ಮೃತಪಡು,kolda
838,umkommen::V,ಹಾಳಾಗು,kolda
839,sich bewegen::V,ಚಲಿಸು,likkuda
840,sich rühren::V,ಕದಲು,likahtada
841,sich rühren::V,ಕದಲು,kubahtada
842,sich erheben::V,ಏಳು,nousta
843,sich setzen::V,ಕೂರು,išttas
844,hinfallen::V,ಬೀಳು,langeta
845,laufen::V,ನಡೆ,kävuda
846,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,astta
847,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,haškta
848,spazierengehen::V,ವಿಹರಿಸು,kävelta
849,eilen::V,ಮುನ್ನುಗ್ಗು,kiruhtada
850,sich beeilen::V,ಆತುರಪಡು,kiruhtada
851,sausen::V,ಒಗೆ,fun'urta
852,rennen::V,ಓಡು,joksta
853,springen::V,ಜಿಗಿ,hüptä
854,klettern::V,ಏರು,libuda
855,schaukeln::V,ತೂಗು,čibuda
856,kriechen::V,ತೆವಳು,ličtas
857,schwimmen::V,ಈಜು,ujuda
858,tauchen::V,ಕೆಳಗಿಳಿ,čukautas
859,rudern::V,ಸಾಗಿಸು,souta
860,fahren::V,ನಡೆಸು,ajada
861,fahren::V,ನಡೆಸು,ajelda
862,fliegen::V,ಹಾರು,leta
863,gehen::V,ಹೋಗು,mända
864,gehen::V,ಹೋಗು,kävuda
865,weggehen::V,ಹೊರಡು,päzda
866,weggehen::V,ಹೊರಡು,lähtta
867,abfahren::V,ತೆರಳು,tönduda
868,anhalten::V,ನಿಲ್ಲು,seižutadas
869,hineingehen::V,ಒಳಹೊಗು,mända südäimehe
870,eintreten::V,ಒಳಹೊಗು,tulda
871,kommen::V,ಬರು,tulda
872,ankommen::V,ಬರು,tulda
873,zurückkommen::V,ಹಿಂದಿರುಗು,pörtas
874,bleiben::V,ಇರು,jäda
875,warten::V,ಇರು,varastada
876,erwarten::V,ನಿರೀಕ್ಷಿಸು,varastada
877,suchen::V,ಹುಡುಕು,ectä
878,finden::V,ಕಂಡುಕೊ,löuta
879,versuchen::V,ಪ್ರಯತ್ನಿಸು,ladida
880,versuchen::V,ಪ್ರಯತ್ನಿಸು,rohkaita
881,vorbereiten::V,ಸಿದ್ಧವಾಗು,vaumita
882,lieben::V,ಪ್ರೀತಿಸು,armastada
883,mögen::V,ಇಷ್ಟಪಡು,navedida
884,lachen::V,ನಗು,nagrda
885,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,likutada
886,weinen::V,ಅಳು,itkta
887,schimpfen::V,ಗೊಣಗು,laidas
888,schimpfen::V,ಗೊಣಗು,pačatada
889,sich ärgern::V,ಗಣಗಾಡು,rändüda
890,sich fürchten::V,ನಡುಗು,varaita
891,fürchten::V,ಹೆದರು,varaita
892,fliehen::V,ಓಡಿಹೋಗು,pageta
893,flüchten::V,ಪಾರಾಗು,pageta
894,flüchten::V,ಪಾರಾಗು,joksta
895,sehen::V,ಕಾಣು,nähta
896,anschauen::V,ನೋಡು,kacta
897,ansehen::V,ನಿರೀಕ್ಷಿಸು,kacta
898,hören::V,ಕೇಳು,kulda
899,zuhören::V,ಆಲಿಸು,kundeltas
900,probieren::V,ರುಚಿ ನೋಡು,mujada
901,riechen::V,ಮೂಸು,rižada
902,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,mujada
903,scheinen::V,ತೋರು,näguda
904,zu sehen sein::V,ಕಾಣಿಸು,näguda
905,vernehmen::V,ಕೇಳು,kulištada
906,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,kül'mdä
907,tun::V,ಮಾಡು,tehta
908,können::V,ಮಾಡಬಲ್ಲ,voida
909,können::V,ಮಾಡಬಲ್ಲ,mahtta
910,wollen::V,ಬಯಸು,himoita
911,wollen::V,ಬಯಸು,tahtoida
912,anfangen::V,ಪ್ರಾರಂಭಿಸು,zavottä
913,anfangen::V,ಪ್ರಾರಂಭಿಸು,augotada
914,beenden::V,ನಿಲ್ಲಿಸು,loptä
915,aufhören::V,ಮುಗಿಸು,loptas
916,gelingen::V,ಯಶಸ್ವಿಯಾಗು,lähtta
917,gelingen::V,ಯಶಸ್ವಿಯಾಗು,tehtas
918,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,tulda
919,öffnen::V,ತೆರೆ,avaita
920,schließen::V,ಮುಚ್ಚು,saubata
921,stellen::V,ಇಕ್ಕು,panda
922,stellen::V,ಇಕ್ಕು,seižutada
923,setzen::V,ಇಡು,ištutada
924,legen::V,ಇಡು,panda
925,berühren::V,ತಾಕು,koskta
926,berühren::V,ತಾಕು,käziduda
927,verbinden::V,ಕೂಡಿಸು,ühtenzoitta
928,bedecken::V,ಮುಚ್ಚು,katta
929,bedecken::V,ಮುಚ್ಚು,peitta
930,aufhängen::V,ತೂಗುಹಾಕು,riputada
931,anzünden::V,ಹತ್ತಿಸು,sütutada
932,aufheben::V,ಆಯಿ,leta
933,zurücklassen::V,ಬಿಡು,jätta
934,verlieren::V,ಕಳೆ,kadotada
935,fallen lassen::V,ಬೀಳಿಸು,kirbotada
936,machen::V,ಮಾಡು,säta
937,machen::V,ಮಾಡು,tehta
938,herstellen::V,ತಯಾರಿಸು,tehta
939,bauen::V,ಕಟ್ಟು,leta
940,bauen::V,ಕಟ್ಟು,sauda
941,reparieren::V,ಸರಿಪಡಿಸು,koheta
942,verbessern::V,ತಿದ್ದು,paremboita
943,ändern::V,ಬದಲಾಯಿಸು,vajehtada
944,graben::V,ಅಗೆ,kaida
945,graben::V,ಅಗೆ,čongoida
946,beugen::V,ಬಗ್ಗಿಸು,koverta
947,biegen::V,ಬಗ್ಗಿಸು,painda
948,drehen::V,ತಿರುಗು,punotada
949,wenden::V,ತಿರುಗು,käta
950,wenden::V,ತಿರುಗು,kärauta
951,umdrehen::V,ತಿರುಗಿಸು,käta
952,heben::V,ಎತ್ತು,leta
953,hochheben::V,ಎತ್ತು,libutada
954,ergreifen::V,ಆಕ್ರಮಿಸು,tabata
955,halten::V,ಹಿಡಿ,pidada
956,drücken::V,ಒತ್ತು,painda
957,schieben::V,ನೂಕು,žigutada
958,kratzen::V,ತರಚಿಕೊಳ್ಳು,künstä
959,lecken::V,ನೆಕ್ಕು,nolda
960,beißen::V,ಕಚ್ಚು,purda
961,beißen::V,ಕಚ್ಚು,hambastada
962,abreißen::V,ಹರಿ,ratketa
963,abschneiden::V,ಕತ್ತರಿಸು,čapata
964,abschneiden::V,ಕತ್ತರಿಸು,leikata
965,binden::V,ಕಟ್ಟು,sidoda
966,stecken::V,ಸಿಕ್ಕಿಸು,čokaita
967,brechen::V,ಮುರಿ,katkaita
968,klopfen::V,ತಟ್ಟು,kolkotada
969,hauen::V,ಹೊಡೆ,löda
970,kleben::V,ಅಂಟಿಸು,klejata
971,reiben::V,ಉಜ್ಜು,hosta
972,reiben::V,ಉಜ್ಜು,törkita
973,reiben::V,ಉಜ್ಜು,jorotada
974,streichen::V,ಹರಡು,voita
975,schleifen::V,ಮಸೆ,hijoida
976,schleifen::V,ಮಸೆ,teravzoitta
977,schneiden::V,ಕತ್ತರಿಸು,leikata
978,rütteln::V,ಕುಲುಕಿಸು,heilutada
979,schütteln::V,ಅಲುಗಿಸು,pudištada
980,schwenken::V,ತೂಗಾಡು,maihutada
981,schütten::V,ಎರೆ,valada
982,füllen::V,ತುಂಬಿಸು,täutta
983,einwickeln::V,ಹೊದಿಸು,kärdä
984,tragen::V,ಹೊರು,kantta
985,tragen::V,ಹೊರು,kandišta
986,schleppen::V,ಜಗ್ಗು,vedätada
987,ziehen::V,ಎಳೆ,vedada
988,aufbewahren::V,ಇಟ್ಟುಕೊ,kaita
989,werfen::V,ಎಸೆ,čuta
990,werfen::V,ಎಸೆ,tactä
991,fangen::V,ಹಿಡಿ,püta
992,packen::V,ಸೆಳೆ,tabata
993,verstecken::V,ಮುಚ್ಚಿಡು,peitta
994,teilen::V,ವಿಭಜಿಸು,jagada
995,schicken::V,ಕಳುಹಿಸು,oigeta
996,bringen::V,ತರು,veda
997,hinzufügen::V,ಕೂಡಿಸು,ližata
998,bekommen::V,ಸಂಪಾದಿಸು,sada
999,erhalten::V,ಪಡೆ,sada
1000,nehmen::V,ಹಿಡಿ,otta
1001,wählen::V,ಆರಿಸು,valita
1002,auswählen::V,ಆಯಿ,valita
1003,bewahren::V,ರಕ್ಷಿಸಿಡು,kaita
1004,behindern::V,ಅಡ್ಡಿಮಾಡು,telustada
1005,verderben::V,ಕೆಡಿಸು,travida
1006,beschädigen::V,ಹಾಳುಮಾಡು,satatada
1007,zerbrechen::V,ಮುರಿ,mureta
1008,zerreißen::V,ಸೀಳು,rebitada
1009,zerstören::V,ಅಳಿಸು,mureta
1010,verbrennen::V,ಸುಡು,poltta
1011,geben::V,ಕೊಡು,antta
1012,reichen::V,ಕೊಡು,antta
1013,schenken::V,ಅರ್ಪಿಸು,lahjoita
1014,versprechen::V,ವಾಗ್ದಾನಮಾಡು,toivotada
1015,wünschen::V,ಬಯಸು,toivotada
1016,loben::V,ಹೊಗಳು,kitta
1017,küssen::V,ಚುಂಬಿಸು,tervehtada
1018,wiegen::V,ತೂಗು,likutada
1019,zudecken::V,ಹಾಸು,katta
1020,wecken::V,ಎಬ್ಬಿಸು,noustatada
1021,zeigen::V,ತೋರಿಸು,ozutada
1022,führen::V,ದಾರಿತೋರಿಸು,astutada
1023,lehren::V,ಕಲಿಸು,opeta
1024,unterrichten::V,ಬೋಧಿಸು,opeta
1025,aufziehen::V,ಸಲಹು,kazvatada
1026,leiten::V,ಮುಂದಾಳಾಗಿರು ,ohjata
1027,antreiben::V,ಓಡಿಸು,rigehtoitta
1028,lassen::V,ಮಾಡಲುಬಿಡು,käskta
1029,einladen::V,ಆಹ್ವಾನಿಸು,kucta
1030,vereinigen::V,ಒಂದಾಗು,ühtenzoitta
1031,besuchen::V,ಭೇಟಿಯಾಗು,rižada
1032,treffen::V,ಸಂಧಿಸು,vastata
1033,sich versammeln::V,ನೆರೆ,kägeta
1034,sich versammeln::V,ನೆರೆ,sätas
1035,spielen::V,ಆಡು,väta
1036,singen::V,ಹಾಡು,pajatada
1037,tanzen::V,ಕುಣಿ,kargaita
1038,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,erigata
1039,verlassen::V,ಕಳೆ,jätta
1040,retten::V,ರಕ್ಷಿಸು,päzutada
1041,bewachen::V,ಕಾಪಾಡು,varjoita
1042,schützen::V,ಸಂರಕ್ಷಿಸು,kaita
1043,verteidigen::V,ಕಾಪಿಡು,kaita
1044,sich schlagen::V,ಕಿತ್ತಾಟ,torata
1045,schießen::V,ಎಸೆ,ampta
1046,siegen::V,ಗೆಲ್ಲು,vägestada
1047,ärgern::V,ರೇಗಿಸು,verdutada
1048,ärgern::V,ರೇಗಿಸು,rändütada
1049,schlagen::V,ಹೊಡೆ,löda
1050,schlagen::V,ಹೊಡೆ,iškta
1051,treten::V,ಒದೆ,peksta
1052,treten::V,ಒದೆ,topsta
1053,stechen::V,ಚುಚ್ಚು,pystiä
1054,stoßen::V,ತಳ್ಳು,iškta
1055,stoßen::V,ತಳ್ಳು,pudištada
1056,stehlen::V,ಕದಿ,vargastada
1057,stören::V,ಕತಕು,keskustada
1058,belästigen::V,ತೊಂದರೆ,tartuteldas
1059,verbergen::V,ಮರೆಮಾಜು,katelda
1060,täuschen::V,ಠಕ್ಕಿಸು,manitada
1061,betrügen::V,ವಂಚಿಸು,manitada
1062,töten::V,ಕೊಲ್ಲು,rikta
1063,töten::V,ಕೊಲ್ಲು,surmita
1064,wohnen::V,ವಾಸಿಸು,eläda
1065,arbeiten::V,ಕೆಲಸ ಮಾಡು,rata
1066,sammeln::V,ಸಂಚಯಿಸು,kogota
1067,pflücken::V,ಬಿಡಿಸು,poimda
1068,jagen::V,ಬೇಟೆಯಾಡು,mecata
1069,fischen::V,ಮೀನು ಹಿಡಿ,kalatada
1070,fassen::V,ಹಿಡಿ,tabata
1071,hüten::V,ಗುಂಪುಸೇರಿಸು,paimeta
1072,treiben::V,ದಬ್ಬು,ajada
1073,anbinden::V,ಬಿಗಿ,küttestada
1074,anbinden::V,ಬಿಗಿ,sidoda
1075,füttern::V,ಮೇಯಿಸು,sötta
1076,melken::V,ಹಾಲು ಕರೆ,lüpsta
1077,hacken::V,ತುಂಡರಿಸು,sauda
1078,gießen::V,ನೀರುಹಾಕು,valada
1079,reifen::V,ಕಳಿ,küpseta
1080,zubereiten::V,ಅಡಿಗೆಮಾಡು,vaumištada
1081,kochen::V,ಅಡು,keitta
1082,backen::V,ಬೇಯಿಸು,paštta
1083,braten::V,ಕರಿ,žarda
1084,umrühren::V,ಕಲಕು,segoitada
1085,stricken::V,ಹೆಣೆ,kudoda
1086,nähen::V,ಹೊಲಿ,ombelta
1087,färben::V,ಬಣ್ಣ ಹತ್ತು,mujutada
1088,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,puhtastada
1089,waschen::V,ತೊಳೆ,pesta
1090,abwischen::V,ಒರಸು,pühktä
1091,spülen::V,ಗಲಬರಿಸು,huhtoida
1092,fegen::V,ಗುಡಿಸು,pühkta
1093,kehren::V,ಗುಡಿಸು,uhoita
1094,baden::V,ಸ್ನಾನಮಾಡು,kül'ptäs
1095,sich waschen::V,ತೊಳೆ,pestas
1096,ausziehen::V,ಬಿಚ್ಚು,riičta
1097,ausziehen::V,ಬಿಚ್ಚು,rušta
1098,anziehen::V,ಹಾಕು,panda päle
1099,anziehen::V,ಹಾಕು,panda kädehe
1100,anziehen::V,ಹಾಕು,panda jaugha
1101,sich anziehen::V,ಹಾಕು,sobdas
1102,kämmen::V,ಬಾಚು,harjata
1103,schmücken::V,ಅಲಂಕರಿಸು,čomitada
1104,sagen::V,ಹೇಳು,sanuda
1105,sprechen::V,ನುಡಿ,pagišta
1106,reden::V,ನುಡಿ,pagišta
