,Concept_ID,ady,kv
672,nicht::ADV,мы-,ог
673,ein wenig::ADV,тӏэкӏу,-ышт
674,ein wenig::ADV,тӏэкӏу,невна
675,kaum::ADV,къоды́й,ӧдва
676,sehr::ADV,дэд,вывтi
677,so::ADV,ащ фэд,сiдз
678,so::ADV,мыщ фэд,сiдз
679,so::ADV,джащ фэд,сiдз
680,noch::ADV,джыри,эшӧ
681,nur::ADV,ныӏэ́п,только
682,wieder::ADV,джыри,бӧра
683,vergebens::ADV,пкӏэнчъэ́у,весись
684,vor::PRP,пашъхьэ́,одзас
685,hinter::PRP,кӏы́б,бӧрӧ
686,unter::PRP,чӏэ-,увтын
687,durch::PRP,пхыры-,пыр
688,neben::PRP,дэжь,бокам
689,neben::PRP,дэжь,боксиным
690,zwischen::PRP,азыфа́гу,коласас
691,wegen::PRP,къы-,понда
692,dies::PRN,ар,эта
693,das::PRN,а,сiя
694,das::PRN,мо,сiя
695,alles::PRN,зэкӏэ́,быдӧс
696,ich::PRN,сэ,ме
697,du::PRN,о,тэ
698,er::PRN,ар,сiя
699,wir::PRN,тэ,мийӧ
700,ihr::PRN,шъо,ті
701,sie::PRN,ахэр,нія
702,was::FPRN,сыд,мый
703,wer::FPRN,хэт,кин
704,wo::FADV,тыдэ́,кытӧн
705,wohin::FADV,тыдэ́,кытчӧ
706,wie::FADV,сыдэущтэ́у,дзик
707,warum::FADV,сыд пае́,мыля
708,warum::FADV,сыд пае́,мыйсянь
709,wieviel::FNUM,тхьапш,мымда
710,wieviel::FNUM,сыд фэди́з,мымда
711,eins::NUM,зы,ӧт
712,zwei::NUM,тӏу,кык
713,drei::NUM,щы,куим
714,vier::NUM,плӏы,нёль
715,fünf::NUM,тфы,вит
716,sechs::NUM,хы,квать
717,sieben::NUM,блы,сизим
718,acht::NUM,и,кыкьямыс
719,neun::NUM,бгъу,ӧкмыс
720,zehn::NUM,пшӏы,дас
721,elf::NUM,пшӏыкӏузы́,дасотік
722,zwölf::NUM,пшӏыкӏутӏу,даскык
723,zwanzig::NUM,тӏокӏы́,кыкдас
724,dreißig::NUM,щэкӏы,куимдас
725,vierzig::NUM,тӏокӏи́тӏу,нёльдас
726,fünfzig::NUM,шъэны́ыкъу,витдас
727,sechzig::NUM,тӏокӏи́щ,кватьдас
728,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,сизимдас
729,achtzig::NUM,тӏокӏи́пӏ,кыкьямысдас
730,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ӧкмысдас
731,hundert::NUM,шъэ,сто
732,tausend::NUM,мин,тысяча
733,und::CNJ,ыкӏи,и
734,und::CNJ,ыкӏи,да
735,oder::CNJ,е,или
736,stehen::V,ущытын,сулавны
737,stehen::V,умыхъыен,сулавны
738,sitzen::V,уисын,пукавны
739,sitzen::V,утесын,пукавны
740,liegen::V,телъы́н,куйлыны
741,hängen::V,къыщылэлын,ӧшавны
742,hängen::V,къыщылэлын щыгъын быхъур,ӧшавны
743,werden::V,хъун,лоны
744,passieren::V,къэхъун,аркмыны
745,beginnen::V,къежьэн,петны
746,beginnen::V,къыублэн,петны
747,enden::V,ухы́н,-сь
748,enden::V,ухы́н,бырны
749,wechseln::V,зэхъожьы́н,вежсьыны
750,aufgehen[Sonne]::V,къыкъокӏы́н,петавны
751,untergehen[Sonne]::V,къохьан,пуксьыны
752,scheinen[Sonne]::V,къепсыи,югьявны
753,donnern::V,гъогъон,гымавны
754,wehen::V,епщэ́н,пӧлявны
755,strömen::V,чъэн,киссьыны
756,fließen::V,чъэн,визывтны
757,sich drehen::V,зыгъэчэрэгъу́н,бергавны
758,schwanken::V,хъые́н,кӧвьясьны
759,schwingen::V,зыгъэхъые́н,дюттясьны
760,fallen::V,къефэхы́н,усьны
761,brennen::V,стын,сотчыны
762,rauchen::V,ӏугъо къикӏын,тшынасьны
763,regnen::V,къещхы́н,зэрны
764,gefrieren::V,дыкъын,гегдыны
765,tauen::V,жъун,сывны
766,schmelzen::V,ткӏун,сывны
767,trocknen::V,гъушъы́н,косьмыны
768,trocknen::V,чъэпхъу́н,косьмыны
769,sieden::V,жъон,пизьны
770,faulen::V,шъун,нёльзьыны
771,verfaulen::V,шъун,тӧрмыны
772,verfaulen::V,шъун,сiсьмыны
773,reißen::V,зэӏэтхъы́н,косясьны
774,versinken::V,чӏихьан,вӧйны
775,vergehen::V,блэкӏы́н,мунны
776,erscheinen::V,къэлъэгъон,мыччисьны
777,verschwinden::V,кӏодыжьы́н,ӧшны
778,abnehmen::V,къыкӏичын,ямны
779,zunehmen::V,хэхъо́н,паськавны
780,steigen::V,къежьэн,лэбтiсьны
781,wachsen::V,хэхъо́н,быдмыны
782,wachsen::V,къэкӏы́н,быдмыны
783,glänzen::V,цӏыу́н,свиттявны
784,funkeln::V,жъыу́н,югйовтлыны
785,funkeln::V,жъыу́н,югйӧв-керны
786,lärmen::V,бырсыры́н,чавзыны
787,läuten::V,теон,диньгыны
788,klingeln::V,теон,силькӧтны
789,brausen::V,шъуин,гуасьны
790,rauschen::V,макъэ гъэӏун,кышӧтны
791,klingen::V,къыхэӏукӏын,горавны
792,bellen::V,хьакъу́н,увтны
793,bellen::V,хьакъу́н,вувтны
794,heulen::V,быун,уннявны
795,blasen::V,епщэ́н,пӧлявны
796,pfeifen::V,шъуин,пиксыны
797,schreien::V,куо́н,айзыны
798,schreien::V,кӏыи́н,айзыны
799,stöhnen::V,щэӏун,ойзыны
800,stöhnen::V,щэӏун,ружтыны
801,zittern::V,кӏэзэзын,легьявны
802,leben::V,псэу́н,овны
803,geboren werden::V,къэхъун,шогмыны
804,atmen::V,жьы къэщэ́н,лолавны
805,trinken::V,ешъо́н,юны
806,essen::V,шхын,сёйны
807,schlucken::V,бдырыин,ньылавны
808,müde werden::V,пшъын,мыдзны
809,einschlafen::V,хэчъыен,ланьтны
810,schlafen::V,чъые́н,узьны
811,aufwachen::V,къэущы́н,саймыны
812,aufwachen::V,къэущы́н,пальмыны
813,aufstehen::V,уцу́н,сувтны
814,sich erholen::V,зыгъэпсэфын,шоччисьлыны
815,krank werden::V,сымаджэ́ хъун,моржитны
816,krank sein::V,сымэджэ́н,шогавны
817,krank sein::V,сымэджэ́н,визьӧтны
818,schmerzen::V,сымэджэ́н,висьны
819,husten::V,пскэ́н,кашляйтны
820,genesen::V,хъужьын,бурдны
821,sterben::V,лӏэн,кувны
822,umkommen::V,хэкӏодэн,вийсьыны
823,sich bewegen::V,хъые́н,локны
824,sich bewegen::V,хъые́н,ветлӧтны
825,sich rühren::V,хъые́н,вӧрзьӧтчыны
826,sich erheben::V,къэтэджын,сувтны
827,sich setzen::V,тӏысы́н,пуксьыны
828,hinfallen::V,ебэджы́н,пӧрласьны
829,laufen::V,кӏон,мунны
830,schreiten::V,кӏон,тальччавны
831,spazierengehen::V,къэкӏухьэн,котрасьны
832,eilen::V,гузэжъон,тэрмасьны
833,sich beeilen::V,гуӏэ́н,тэрмасьны
834,sausen::V,псынкӏэ́у чъэн,вирдавны-котӧртны
835,rennen::V,чъэн,
836,springen::V,пкӏэн,чеччавны
837,klettern::V,дэцохъоен,кышасьны
838,schaukeln::V,уешӏэн,чурликасьны
839,kriechen::V,цохъо́н,кыскасьны-мунны
840,schwimmen::V,есы́н,вартчыны
841,tauchen::V,зычӏэгъэо́н,сунгисьны ваӧ
842,rudern::V,къошъо бэщкӏэ фын,сынны
843,fahren::V,кӏон,мунны
844,fliegen::V,быбы́н,лэбавны
845,gehen::V,кӏон,мунны
846,weggehen::V,ӏукӏын,мунны
847,abfahren::V,ежьэн,иньдӧтчыны
848,abfahren::V,ежьэн,мунны
849,anhalten::V,къэуцу́н,сувтны
850,hineingehen::V,ихьан,пырны
851,eintreten::V,чӏэхьан,пырны
852,kommen::V,къэкӏо́н,локны
853,ankommen::V,къэсы́н,локны
854,zurückkommen::V,гъэзэжьын,бертны
855,zurückkommen::V,гъэзэжьын,панӧвтсьыны
856,bleiben::V,къэнэ́н,кольччыны
857,warten::V,пэплъэ́н,видзчисьны
858,erwarten::V,ежэн,видзчисьны
859,suchen::V,лъыхъу́н,кошшыны
860,finden::V,къэгъоты́н,адззыны
861,finden::V,къыхэгъэщы́н,адззыны
862,versuchen::V,пылъы́н,пондыны
863,versuchen::V,пылъы́н,пондӧтны
864,vorbereiten::V,гъэхьазыры́н,лӧсьӧтны
865,lieben::V,шӏу плъэгъу́н,милуйтны
866,mögen::V,шӏу плъэгъу́н,радейтны
867,lachen::V,щхын,серавны
868,rühren::V,гур гъэузын,сьӧлӧм вӧрзьӧтны
869,weinen::V,гъын,горзыны
870,schimpfen::V,хъонэн,видчыны
871,sich ärgern::V,губжы́н,лёкавны
872,sich fürchten::V,щынэ́н,повны
873,fürchten::V,щынэ́н,повны
874,sehen::V,льэгъу́н,адззыны
875,anschauen::V,плъэн,видзӧтны
876,anschauen::V,еплъы́н,видзӧтны
877,ansehen::V,плъэн,видзӧтны
878,hören::V,зэхэхын,кывны
879,zuhören::V,дэӏо́н,кывзыны
880,probieren::V,хэӏэн,пешлыны
881,riechen::V,пэмэ́н,дукавны
882,fühlen::V,зэхэпшӏэн,кывны
883,scheinen::V,уащыхъу́н,декуйтчыны
884,scheinen::V,уашӏошӏы́н,декуйтчыны
885,zu sehen sein::V,зэрэлъэгъу́н,тыдавны
886,vernehmen::V,зэхэхын,тӧдмавны
887,frieren::V,дыкъын,гегдыны
888,frieren::V,пӏыкӏэн,гегдыны
889,frieren::V,чъыӏэ́ лӏэн,гегдыны
890,tun::V,шӏын,керны
891,können::V,лъэкӏы́н,вермыны
892,wollen::V,фэе́н,мӧдны
893,anfangen::V,ублэн,петны
894,beenden::V,ухы́н,ештӧтны
895,beenden::V,ухы́н,керыштны
896,aufhören::V,щыгъэтын,дугдыны
897,gelingen::V,хъун,шогмыны
898,öffnen::V,ӏухы́н,осьтны
899,schließen::V,игъэсэн,пӧднавны
900,stellen::V,бгъэуцун,сувтӧтны
901,setzen::V,гъэтӏысы́н,пуксьӧтны
902,legen::V,хэлъхьа́н,пуктыны
903,berühren::V,эӏэн,вӧрзьӧтны
904,berühren::V,нэсын,вӧрзьӧтны
905,verbinden::V,зэхэпхэ́н,йитны
906,verbinden::V,пхын,йитны
907,bedecken::V,техъо́н,вевттьыны
908,aufhängen::V,пылъэ́н,ӧшӧтны
909,anzünden::V,хэгъэнэ́н,ӧзтыны
910,zurücklassen::V,къэгъэнэ́н,кольны
911,verlieren::V,чӏэ́нэн,ӧштыны
912,verlieren::V,шӏокӏоды́н,ӧштыны
913,fallen lassen::V,чӏэунэн,уськӧтны
914,fallen lassen::V,пӏэпызын,уськӧтны
915,machen::V,шӏын,керны
916,herstellen::V,шӏы́н,вӧчны
917,bauen::V,шӏы́н,строитны
918,reparieren::V,дыжьы́н,вочны
919,verbessern::V,нахьышӏу пшӏын,бурсьӧтны
920,verbessern::V,нахь дэгъу пшӏын,бурсьӧтны
921,ändern::V,зэблэхъу́н,вежны
922,graben::V,тӏын,гарйыны
923,biegen::V,уфэн,чукыльтыштны
924,drehen::V,гъэчэрегъу́,бергӧтны
925,wenden::V,пӏонтӏэн,бергӧтны
926,wenden::V,бгъэзэн,бергӧтны
927,wenden::V,уӏубын,бергӧтны
928,heben::V,ӏэты́н,лэбтыны
929,hochheben::V,ӏэты́н,лэбтыны
930,ergreifen::V,къэубыты́н,кватитны
931,halten::V,ӏыгъы́н,видзны
932,drücken::V,тэӏункӏэн,личкыны
933,schieben::V,уеӏункӏын,тойлавны
934,schieben::V,уетӏыргун,тойлавны
935,kratzen::V,цӏэнтхъун,шаркӧтны
936,lecken::V,бзэи́н,нювны
937,beißen::V,ецэкъэ́н,йирны
938,abreißen::V,къичын,орӧтны
939,abreißen::V,пытхъын,орӧтны
940,abschneiden::V,пыупкӏын,шӧрыштны
941,abschneiden::V,пыупкӏын,вундыштны
942,abschneiden::V,гобзыкӏын,шӧрыштны
943,abschneiden::V,гобзыкӏын,вундыштны
944,binden::V,епхын,гӧрдззыны
945,stecken::V,хэсэн,мӧртны
946,brechen::V,зэпыпкӏын,жугдыны
947,klopfen::V,теон,зукӧтны
948,hauen::V,теон,желльыны
949,kleben::V,щхэн,лякӧтны
950,reiben::V,пӏотын,зыртны
951,streichen::V,щыфэн,мавтны
952,schleifen::V,гъэчаны́н,кыскыны
953,schleifen::V,кӏэлыкӏы́н,кыскыны
954,schneiden::V,бзын,вундавны
955,rütteln::V,гъэсысын,шатлавны
956,schütteln::V,гъэсысын,зыбӧтны
957,schwenken::V,ӏэ шӏын,ӧвтны
958,schwenken::V,ӏэ шӏын,макайтны
959,schütten::V,икӏэ́н,кисьтны
960,füllen::V,из шӏын,тыртны
961,füllen::V,из шӏын,тырсьӧтны
962,einwickeln::V,кӏоцӏыщыхьа́н,тубны
963,tragen::V,хьын,новйӧтны
964,schleppen::V,пхьын,кыскыны
965,schleppen::V,плъэшъун,кыскыны
966,ziehen::V,пкъудыин,кыскыны
967,ziehen::V,пщэн,кыскыны
968,ziehen::V,плъэшъун,кыскыны
969,aufbewahren::V,пӏыгъын,видзны
970,aufbewahren::V,уухъумэн,видзны
971,werfen::V,дзын,шентывлыны
972,fangen::V,къэубыты́н,кутны
973,packen::V,къэубыты́н,кутасьны
974,packen::V,къэубыты́н,кватитны
975,verstecken::V,бгъэбылъын,дзебны
976,teilen::V,гощы́н,торйӧтны
977,schicken::V,гъахьы́н,иньдыны
978,bringen::V,къэхьы́н,вайны
979,hinzufügen::V,хэгъэхъо́н,содтыны
980,nehmen::V,къытехы́н,босьтны
981,wählen::V,къыхэхы́н,бӧрйыны
982,auswählen::V,къыхэхы́н,бӧрйыны
983,bewahren::V,къэухъумэн,видзны
984,behindern::V,пэрыохъу хъун,падтыны
985,verderben::V,къутэн,изводавны
986,beschädigen::V,къутэн,паздыны
987,zerbrechen::V,къутэн,паздыны
988,zerreißen::V,зэӏэтхъы́н,косявны
989,zerstören::V,къутэ́н,паздыны
990,verbrennen::V,гъэсты́н,сотны
991,geben::V,еты́н,сетны
992,reichen::V,еты́н,сетны
993,schenken::V,еты́н,козьнавны
994,versprechen::V,гъэгугъэ́н,кӧсйыны
995,wünschen::V,шӏоигъо́н,бурсьыны
996,loben::V,щытхъун,ошкыны
997,küssen::V,ебэу́н,окавны
998,wiegen::V,гъэхъыен,тюттьӧтны
999,zudecken::V,техъо́н,вевттьыны
1000,wecken::V,къэгъэущы́н,саймӧтны
1001,zeigen::V,гъэлъэгъо́н,мыччавны
1002,führen::V,щэн,нуӧтны
1003,lehren::V,егъэджэ́н,велӧтны
1004,lehren::V,егъэшӏэн,велӧтны
1005,unterrichten::V,егъэджэ́н,велӧтны
1006,aufziehen::V,пӏун,быдтыны
1007,leiten::V,гъэзекӏон,юравны
1008,leiten::V,гъэзекӏон,веськӧтлыны
1009,antreiben::V,къепфылӏэн,тэрмӧтны
1010,lassen::V,еты́н,-ӧтыны
1011,einladen::V,къегъэблэгъэн,корны
1012,vereinigen::V,зэгогъэхьан,ӧтувтны
1013,vereinigen::V,зэгогъэхьан,ӧтлаавны
1014,besuchen::V,щыӏэ́н,пыравлыны
1015,treffen::V,ӏукӏэ́н,пантавны
1016,treffen::V,пэгъокӏы́н,пантавны
1017,sich versammeln::V,зэхэхьан,ӧксьыны
1018,spielen::V,джэгу́н,орсны
1019,singen::V,орэ́д къэӏо́н,сьывны
1020,tanzen::V,къэшъо́н,йӧктыны
1021,sich trennen::V,зэгокӏыжьы́ных,торьясьны
1022,verlassen::V,бгынэн,кольны
1023,verlassen::V,хэкӏыжьын,кольны
1024,retten::V,къыхэпхыжьын,мынтны
1025,retten::V,къэбгъэнэжьын,мынтны
1026,bewachen::V,къэгъэгъунэн,смекайтны
1027,schützen::V,ухъумэ́н,дорйыны
1028,verteidigen::V,къэухъумэн,дорйыны
1029,sich schlagen::V,эзэон,тышкасьны
1030,schießen::V,он,лыйны
1031,siegen::V,текӏо́н,вермыны
1032,ärgern::V,бгъэгубжын,лӧгӧтны
1033,schlagen::V,ео́н,базнитны
1034,stechen::V,хэӏун,бытшкыны
1035,stoßen::V,тӏыро́н,тапкыны
1036,stoßen::V,тӏыро́н,тойыштны
1037,stoßen::V,уеӏункӏын,тапкыны
1038,stoßen::V,уеӏункӏын,тойыштны
1039,stehlen::V,тыгъу́н,гусявны
1040,stören::V,бгъэгумэкӏын,костіавны
1041,belästigen::V,бгъэгумэкӏын,назыляйтны
1042,verbergen::V,ушъэфын,дзебны
1043,täuschen::V,гъэпцӏэ́н,бӧбӧтны
1044,täuschen::V,гъэпцӏэ́н,пӧрьявны
1045,betrügen::V,гъэпцӏэ́н,муклачитны
1046,töten::V,уикӏын,вийны
1047,wohnen::V,дэсын,овны
1048,arbeiten::V,лэжьэ́н,уджавны
1049,sammeln::V,угъои́н,ӧктыны
1050,pflücken::V,къыпычы́н,судзлавны
1051,jagen::V,шэкӏон,вӧравны
1052,jagen::V,ешэкӏон,вӧравны
1053,fischen::V,пцэжъые уешэн,чериавны
1054,fassen::V,къэубыты́н,кутны
1055,hüten::V,хэхъо́н,вердны
1056,hüten::V,хэхъо́н,йирсьӧтны
1057,treiben::V,пфын,вашӧтны
1058,anbinden::V,епхын,кӧртавны
1059,füttern::V,гъэшхэ́н,вердны
1060,melken::V,щын,высьтыны
1061,melken::V,щын,чилькӧтны
1062,hacken::V,упкӏэтэн,керавны
1063,gießen::V,тепкӏэн,киськавны
1064,reifen::V,игъо хъун,кисьмыны
1065,zubereiten::V,бгъэхьазырын,лӧсьӧтны
1066,kochen::V,шӏы́н,пуны
1067,backen::V,гъэжъэ́н,пӧжавны
1068,braten::V,гъэжъэ́н,жаритны
1069,umrühren::V,зэхэгъэкӏухьан,соравны
1070,stricken::V,хъын,домавны
1071,nähen::V,дэн,вурны
1072,färben::V,бгъэлэн,краситны
1073,reinigen::V,укъэбзы́н,весӧтны
1074,waschen::V,бгыкӏын,пеславны
1075,abwischen::V,лъэкӏы́н,чышкыны
1076,spülen::V,дэгъэчъыхьан,гывьявны
1077,fegen::V,пхъэнкӏы́н,чышкыны
1078,kehren::V,пхъэнкӏы́н,чышкыны
1079,baden::V,зыгъэпскӏын,купайтчыны 
1080,sich waschen::V,зытхьакӏы́н,миссьыны
1081,ausziehen::V,къытехы́н,гыжтӧтны
1082,ausziehen::V,къытехы́н,пӧрччавны
1083,anziehen::V,щылъэ́н,пасьтавны
1084,sich anziehen::V,зыфэпэн,пасьтасьны
1085,kämmen::V,жьын,сынавны
1086,schmücken::V,гъэдэхэ́н,баситны
1087,sagen::V,къэӏон,висьтавны
1088,sprechen::V,псэлъэ́н,шуны
1089,reden::V,гущыӏэ́н,баитны
1090,sich unterhalten::V,зэдэгущыӏэн,сёрнитны
1091,fragen::V,упчӏэ́н,юавны
1092,bitten::V,лъэӏо́н,корны
1093,erzählen::V,къэпӏотэ́н,висьтавны
1094,mitteilen::V,макъэ егъэӏун,висьтавны
1095,nennen::V,цӏэ фэусы́н,нимтны
1096,rufen::V,джэн,китсавны
1097,rufen::V,джэн,корны
1098,rufen::V,джэн,чукӧстны
1099,prahlen::V,узыщытхъужьы́н,ошшасьны
1100,übersetzen::V,бгъэкӏотэн,вуджӧтны
1101,denken::V,егупшысэ́н,чайтны
1102,glauben::V,уивыхъэ́ телъы́н,веритны
1103,bemerken::V,гу лъыптэ́н,казявны
1104,erkennen::V,зэхэпхын,тӧдсавны
1105,erkennen::V,зэбгъэшӏэн,тӧдсавны
1106,begreifen::V,гурыӏо́н,вежӧртны
1107,verstehen::V,зэхэхын,кывны
1108,lernen::V,еджэ́н,велӧтчыны
1109,wissen::V,шӏэн,тӧдны
1110,sich erinnern an::V,къэшӏэжьын,касьтывны
1111,vergessen::V,пщыгъупшэжьы́н,вунӧтны
1112,messen::V,шын,меряйтны
1113,zählen::V,плъытэ́н,лыддьыны
1114,rechnen::V,плъытэ́н,лыддьыны
1115,rechnen::V,угугъэ́н,лыддьыны
1116,lesen::V,еджэ́н,лыддьӧтны
1117,malen::V,шӏын,
1118,zeichnen::V,шӏын,гижмавны
1119,schreiben::V,тхын,гижны
1120,besitzen::V,иӏэн,лоны
1121,kaufen::V,щэфы́н,небны
1122,verkaufen::V,щэн,вузавны
1123,bezahlen::V,птын,вештыны
1124,bezahlen::V,лъыптын,вештыны
1125,bezahlen::V,птыжьы́н,вештыны
1126,zahlen::V,птын,вештыны
1127,zahlen::V,лъыптын,вештыны
1128,beherrschen::V,иунаеу иӏэн,
1129,ertragen::V,щэчы́н,терпитны
1130,Schnurrbart::N,,уссэз
1131,Nabel::N,,гӧг
1132,Wetter::N,,погоддя
1133,Frost::N,,мороз
1134,Raureif::N,,кижа
1135,Adler::N,,куч
1136,Adler::N,,кутш
1137,Schwan::N,,юсь
1138,Ton::N,,гор
1139,Sache::N,,тор
1140,Schlitten::N,,додь
1141,Last::N,,тягота
1142,Figur::N,,мыгӧр
1143,Bündel::N,,нин
1144,Schuh::N,,ботинки
1145,Arzt::N,,врач
1146,lebendig::A,,ловья
1147,zuerst::ADV,,наперво
1148,manchmal::ADV,,мукӧдпыр
1149,niemals::ADV,,некӧр
1150,hier::ADV,,татӧн
1151,hierhin::ADV,,татчӧ
1152,von hier::ADV,,тасянь
1153,schon::ADV,,ни
1154,sinken::V,,ямны
1155,klirren::V,,жольӧтны
1156,fliehen::V,,пышшыны
1157,flüchten::V,,пышшыны
1158,geraten::V,,мыччисьны
1159,aufheben::V,,лэбтыны
1160,beugen::V,,кусіньтны
1161,umdrehen::V,,бергӧтны
1162,bekommen::V,,получитны
1163,erhalten::V,,получитны
1164,treten::V,,чужьявны
