,Concept_ID,xal,it
802,einst::ADV,нег саамд,un tempo
803,damals::ADV,тиигхд,allora
804,danach::ADV,тегәд,poi
805,danach::ADV,тегәд,dopo
806,vorher::ADV,урд,prima
807,zuerst::ADV,түрүләд,prima
808,zuerst::ADV,түрүләд,dapprima
809,einmal::ADV,нег дәкҗ,una volta
810,manchmal::ADV,зәрмдән,talvolta
811,manchmal::ADV,зәрмдән,qualche volta
812,oft::ADV,хара биш,spesso
813,oft::ADV,хатяр биш,spesso
814,oft::ADV,дару-дарунь,spesso
815,immer::ADV,оньдинд,sempre
816,niemals::ADV,кезә чмгн биш,non mai
817,hier::ADV,энд,qua
818,hier::ADV,энүнд,qua
819,hierhin::ADV,нааран,qua
820,von hier::ADV,эндәс,ne
821,von hier::ADV,эндәс,da qui
822,dort::ADV,тенд,lì
823,dorthin::ADV,тиигән,là
824,geradeaus::ADV,шуд,diritto
825,vorwärts::ADV,уралан,avanti
826,rückwärts::ADV,гедргән,all'indietro
827,zurück::ADV,хәрү,di indietro
828,unten::ADV,дор,giù
829,unten::ADV,дор,sotto
830,hinab::ADV,дор,giù
831,hinab::ADV,дор,in giù
832,hinab::ADV,доракшан,giù
833,hinab::ADV,доракшан,in giù
834,oben::ADV,деер,su
835,oben::ADV,деер,sopra
836,hinauf::ADV,өөдән,in sù
837,hinauf::ADV,өөдән,in alto
838,hinauf::ADV,деер,in sù
839,hinauf::ADV,деер,in alto
840,überall::ADV,альд болв чигн,dappertutto
841,nicht::ADV,эс,non
842,nicht::ADV,биш,non
843,nicht::ADV,бичә,non
844,ein wenig::ADV,баахн,un po'
845,ein wenig::ADV,баахн,un poco
846,ein wenig::ADV,баахнар,un po'
847,ein wenig::ADV,баахнар,un poco
848,kaum::ADV,әрә,a appena
849,sehr::ADV,йир,molto
850,so::ADV,иигҗ,così
851,so::ADV,иигҗ,tanto
852,noch::ADV,ода чигн,ancora
853,nur::ADV,һанцхн,solo
854,nur::ADV,һанцхн,soltanto
855,schon::ADV,одх,già
856,wieder::ADV,бас,di nuovo
857,vergebens::ADV,киидән,invano
858,vor::PRP,урд,davanti a
859,hinter::PRP,ца,dietro
860,unter::PRP,дор,sotto
861,durch::PRP,ивт,per
862,durch::PRP,ивт,attraverso
863,durch::PRP,дундаһур,per
864,durch::PRP,дундаһур,attraverso
865,neben::PRP,хаҗуд,a accanto a
866,zwischen::PRP,хоорнд,fra
867,wegen::PRP,көлтә,a causa di
868,wegen::PRP,деерәс,a causa di
869,dies::PRN,эн,ciò
870,dies::PRN,эн,questo
871,das::PRN,тер,ciò
872,das::PRN,тер,quello
873,alles::PRN,цуһар,tutto
874,ich::PRN,би,ìo
875,du::PRN,чи,tu
876,er::PRN,тер,lui
877,er::PRN,тер,egli
878,wir::PRN,мадн,noi
879,ihr::PRN,та,voi
880,sie::PRN,тедн,loro
881,was::FPRN,юн,che
882,was::FPRN,юн,che cosa
883,wer::FPRN,кен,chi
884,wo::FADV,хама,dove
885,wohin::FADV,хамаран,dove
886,wie::FADV,яһҗ,come
887,wie::FADV,яһад,come
888,warum::FADV,юңгад,perche
889,wieviel::FNUM,кедү,quanto
890,eins::NUM,негн,uno
891,zwei::NUM,хойр,due
892,drei::NUM,һурвн,tre
893,vier::NUM,дөрвн,quattro
894,fünf::NUM,тавн,cinque
895,sechs::NUM,зурһан,sei
896,sieben::NUM,долан,sette
897,acht::NUM,нәәмн,otto
898,neun::NUM,йисн,nove
899,zehn::NUM,арвн,dieci
900,elf::NUM,арвн негн,ùndici
901,zwölf::NUM,арвн хойр,dodici
902,zwanzig::NUM,хөрн,venti
903,dreißig::NUM,һучн,trenta
904,vierzig::NUM,дөчн,quaranta
905,fünfzig::NUM,тәвн,cinquanta
906,sechzig::NUM,җирн,sessanta
907,siebzig::NUM,далн,settanta
908,achtzig::NUM,найн,ottanta
909,neunzig::NUM,йирн,novanta
910,hundert::NUM,зун,cento
911,tausend::NUM,миңһн,mille
912,und::CNJ,болн,e
913,oder::CNJ,эс гиҗ,o
914,oder::CNJ,эс гихлә,o
915,stehen::V,зогсх,stare in piedi
916,sitzen::V,суух,sedere
917,sitzen::V,суух,stare seduto
918,liegen::V,кевтх,giacere
919,hängen::V,өлгәтә бәәх,pèndere
920,hängen::V,өлгәтә бәәх,èssere appeso
921,werden::V,болх,farsi
922,werden::V,болх,diventare
923,passieren::V,болх,succèdere
924,beginnen::V,эклх,cominciare
925,enden::V,төгсх,finire
926,enden::V,төгсх,terminare
927,wechseln::V,хүврх,variare
928,wechseln::V,хүврх,cambiare
929,aufgehen[Sonne]::V,һарх,sòrgere
930,aufgehen[Sonne]::V,һарх,spuntare
931,untergehen[Sonne]::V,орх,tramontare
932,untergehen[Sonne]::V,сүүрлх,tramontare
933,scheinen[Sonne]::V,герлтх,splèndere
934,donnern::V,күрҗңнх,tonare
935,wehen::V,сальклх,soffiare
936,strömen::V,һооҗх,fluire
937,fließen::V,урсх,fluire
938,fließen::V,урсх,scorrere
939,sich drehen::V,эргх,girarsi
940,schwanken::V,дәәвлх,oscillare
941,schwanken::V,дәәвлх,barcollare
942,schwingen::V,нәәхлх,vibrare
943,schwingen::V,нәәхлх,oscillare
944,fallen::V,унх,cadere
945,fallen::V,киисх,cadere
946,brennen::V,шатх,àrdere
947,brennen::V,шатх,bruciare
948,rauchen::V,ута һарһх,fumare
949,regnen::V,орх,piòvere
950,gefrieren::V,мөстх,gelarsi
951,gefrieren::V,мөстх,congelarsi
952,tauen::V,хәәлх,sciògliersi
953,schmelzen::V,хәәлх,fòndere
954,schmelzen::V,хәәлх,sciògliersi
955,schmelzen::V,хәәлгдх,fòndere
956,schmelzen::V,хәәлгдх,sciògliersi
957,trocknen::V,эврх,asciugarsi
958,sieden::V,буслх,bollire
959,faulen::V,үмкәрх,marcire
960,verfaulen::V,илҗрх,imputridire
961,reißen::V,тасрх,strapparsi
962,versinken::V,чивх,affondare
963,vergehen::V,болх,passare
964,erscheinen::V,һарх,apparire
965,erscheinen::V,һарх,comparire
966,verschwinden::V,уга болх,sparire
967,verschwinden::V,уга болх,scomparire
968,sinken::V,татгдх,calare
969,sinken::V,татгдх,scendere
970,abnehmen::V,хасгдх,diminuire
971,zunehmen::V,өсх,aumentare
972,steigen::V,немх,salire
973,steigen::V,немх,montare
974,wachsen::V,өсх,crescere
975,wachsen::V,урһх,crescere
976,glänzen::V,гилвкх,splèndere
977,funkeln::V,цәклх,brillare
978,funkeln::V,цәклх,scintillare
979,lärmen::V,шууглдх,strepitare
980,lärmen::V,шууглдх,fare chiasso
981,läuten::V,хоңх,suonare
982,klingeln::V,җиңнулх,suonare
983,klirren::V,җиңнх,tintinnare
984,brausen::V,догшрхх,rombare
985,brausen::V,догшрхх,rumoreggiare
986,rauschen::V,сарҗңнх,frusciare
987,klingen::V,ә һарх,suonare
988,bellen::V,хуцх,latrare
989,bellen::V,хуцх,abbaiare
990,heulen::V,уульх,urlare
991,heulen::V,уульх,ululare
992,blasen::V,үләх,soffiare
993,pfeifen::V,ишкрх,fischiare
994,schreien::V,хәәкрх,gridare
995,stöhnen::V,түңшх,gèmere
996,zittern::V,дагҗннх,tremare
997,leben::V,бәәх,vìvere
998,geboren werden::V,төрх,nàscere
999,atmen::V,әмсхлх,respirare
1000,trinken::V,уух,bere
1001,essen::V,идх,mangiare
1002,schlucken::V,зальгх,inghiottire
1003,müde werden::V,көшх,stancarsi
1004,einschlafen::V,унтх,addormentarsi
1005,schlafen::V,нөөрсх,dormire
1006,aufwachen::V,серх,svegliarsi
1007,aufstehen::V,босх,levarsi
1008,sich erholen::V,амрх,riposarsi
1009,krank werden::V,гемтх,ammalarsi
1010,krank sein::V,шалтглх,èssere malato
1011,schmerzen::V,өвдх,dolere
1012,husten::V,ханях,tossire
1013,genesen::V,эдгх,guarire
1014,sterben::V,үкх,morire
1015,sterben::V,өңгрх,morire
1016,umkommen::V,үкх,perire
1017,sich bewegen::V,көдлх,agitarsi
1018,sich bewegen::V,көндрх,agitarsi
1019,sich rühren::V,көндрх,muòversi
1020,sich erheben::V,босх,alzarsi
1021,sich setzen::V,суух,sedersi
1022,hinfallen::V,унх,cadere
1023,hinfallen::V,киисх,cadere
1024,laufen::V,йовх,camminare
1025,laufen::V,йовх,andare a piedi
1026,schreiten::V,алхх,andare
1027,schreiten::V,алхх,procedere
1028,spazierengehen::V,сергҗ йовх,passeggiare
1029,spazierengehen::V,сергҗ йовх,andare a passeggio
1030,eilen::V,шулудх,andare in fretta
1031,sich beeilen::V,адһх,affrettarsi
1032,sich beeilen::V,шамдх,affrettarsi
1033,sausen::V,хурдлх,volare
1034,sausen::V,хурдлх,correre
1035,sausen::V,йир_хурдар_гүүх,volare
1036,sausen::V,йир_хурдар_гүүх,correre
1037,sausen::V,йир_хурдар_йовх,volare
1038,sausen::V,йир_хурдар_йовх,correre
1039,rennen::V,гүүх,correre
1040,springen::V,һәрәдх,saltare
1041,klettern::V,давшх,arrampicarsi
1042,schaukeln::V,дүүдңндх,fare l'altalena
1043,kriechen::V,мөлкх,strisciare
1044,schwimmen::V,усчх,nuotare
1045,tauchen::V,булхх,tuffarsi
1046,tauchen::V,булхх,immèrgersi
1047,rudern::V,хәәвдх,remare
1048,fahren::V,йовх,andare
1049,fahren::V,йовх,viaggiare
1050,fliegen::V,нисх,volare
1051,gehen::V,йовх,andare
1052,weggehen::V,йовх,andàrsene
1053,weggehen::V,йовх,andare via
1054,weggehen::V,одх,andàrsene
1055,weggehen::V,одх,andare via
1056,weggehen::V,һарх,andàrsene
1057,weggehen::V,һарх,andare via
1058,weggehen::V,мөрлх,andàrsene
1059,weggehen::V,мөрлх,andare via
1060,abfahren::V,мордх,partire
1061,anhalten::V,зогсх,fermarsi
1062,hineingehen::V,орх,entrare
1063,eintreten::V,орх,entrare
1064,kommen::V,ирх,venire
1065,ankommen::V,ирх,arrivare
1066,zurückkommen::V,орх,ritornare
1067,bleiben::V,бәәх,restare
1068,bleiben::V,бәәх,rimanere
1069,warten::V,күләх,aspettare
1070,erwarten::V,күләх,attèndere
1071,suchen::V,хәәх,cercare
1072,finden::V,олх,trovare
1073,versuchen::V,седх,tentare
1074,vorbereiten::V,белдх,preparare
1075,lieben::V,дурлх,amare
1076,mögen::V,таассгдх,piacere a
1077,mögen::V,таассгдх,volere bene a
1078,lachen::V,инәх,rìdere
1079,rühren::V,уйрах,commuòvere
1080,weinen::V,уульх,piàngere
1081,schimpfen::V,харах,imprecare
1082,sich ärgern::V,уурлх,stizzirsi
1083,sich ärgern::V,уурлх,arrabbiarsi
1084,sich fürchten::V,әәх,avere paura
1085,fürchten::V,әәх,temere
1086,fürchten::V,сүрдх,temere
1087,fliehen::V,зулх,fuggire
1088,flüchten::V,орһх,sfuggire
1089,flüchten::V,зулх,sfuggire
1090,sehen::V,үзх,vedere
1091,anschauen::V,харх,guardare
1092,ansehen::V,хәләх,guardare
1093,ansehen::V,үзх,guardare
1094,hören::V,соңсх,udire
1095,hören::V,соңсх,sentire
1096,zuhören::V,соңсх,ascoltare
1097,probieren::V,амсх,degustare
1098,probieren::V,амсх,assaggiare
1099,riechen::V,үнрчлх,sentire
1100,fühlen::V,медх,sentire
1101,scheinen::V,болҗ медгдх,parere
1102,scheinen::V,болҗ медгдх,sembrare
1103,scheinen::V,миниһәр болхла,parere
1104,scheinen::V,миниһәр болхла,sembrare
1105,scheinen::V,болад бәәх,parere
1106,scheinen::V,болад бәәх,sembrare
1107,zu sehen sein::V,үзгдх,vedersi
1108,vernehmen::V,соңсх,sentire
1109,vernehmen::V,соңсх,percepire
1110,frieren::V,даарх,aver freddo
1111,tun::V,кех,fare
1112,können::V,чадх,sapere
1113,wollen::V,дурлх,volere
1114,anfangen::V,эклх,iniziare
1115,anfangen::V,эклх,cominciare
1116,beenden::V,дуусх,finire
1117,beenden::V,дуусх,terminare
1118,aufhören::V,уурх,finire
1119,aufhören::V,уурх,cessare
1120,gelingen::V,бүтх,riuscire
1121,gelingen::V,күцәх,riuscire
1122,geraten::V,болх,stare
1123,öffnen::V,секх,aprire
1124,schließen::V,хаах,chiùdere
1125,stellen::V,тәвх,porre
1126,stellen::V,тәвх,mettere
1127,setzen::V,суулһх,porre
1128,setzen::V,суулһх,mettere
1129,legen::V,тәвх,posare
1130,legen::V,тәвх,mettere
1131,berühren::V,көндәх,toccare
1132,verbinden::V,боох,unire
1133,verbinden::V,боох,congiùngere
1134,bedecken::V,хучх,coprire
1135,bedecken::V,хучх,ricoprire
1136,bedecken::V,бүркх,coprire
1137,bedecken::V,бүркх,ricoprire
1138,aufhängen::V,өлгх,attaccare
1139,anzünden::V,асах,accèndere
1140,anzünden::V,асах,incendiare
1141,anzünden::V,шатах,accèndere
1142,anzünden::V,шатах,incendiare
1143,aufheben::V,өөдән өргх,raccògliere
1144,zurücklassen::V,үлдәх,lasciare
1145,zurücklassen::V,үлдәх,lasciare indietro
1146,verlieren::V,геех,pèrdere
1147,fallen lassen::V,алдх,lasciare cadere
1148,machen::V,кех,fare
1149,herstellen::V,кех,produrre
1150,herstellen::V,кех,fabbricare
1151,bauen::V,тосхх,costruire
1152,reparieren::V,ясх,riparare
1153,verbessern::V,сәәрүлх,migliorare
1154,ändern::V,хүврәх,mutare
1155,ändern::V,хүврәх,cambiare
1156,graben::V,малтх,scavare
1157,beugen::V,нуһлх,chinare
1158,beugen::V,нуһлх,flettere
1159,biegen::V,матилһх,tòrcere
1160,drehen::V,эргүлх,girare
1161,wenden::V,көмрх,girare
1162,wenden::V,көмрх,voltare
1163,wenden::V,эргүлх,girare
1164,wenden::V,эргүлх,voltare
1165,umdrehen::V,эргүлх,rivoltare
1166,heben::V,өргх,levare
1167,heben::V,деер өргх,levare
1168,hochheben::V,өргх,levare
1169,hochheben::V,өргх,sollevare
1170,ergreifen::V,бәрх,afferrare
1171,halten::V,бәрх,tenere
1172,drücken::V,шахх,premere
1173,schieben::V,түлкх,spìngere
1174,kratzen::V,мааҗх,grattare
1175,kratzen::V,мааҗх,graffiare
1176,lecken::V,долах,leccare
1177,beißen::V,хазх,mòrdere
1178,abreißen::V,таслх,staccarsi
1179,abreißen::V,таслх,strapparsi
1180,abschneiden::V,тәәрх,tagliare
1181,binden::V,боох,legare
1182,binden::V,боох,bendare
1183,stecken::V,шаах,ficcare
1184,stecken::V,хатхх,ficcare
1185,brechen::V,хамхлх,rompere
1186,klopfen::V,цокх,bàttere
1187,hauen::V,цокх,picchiare
1188,kleben::V,наах,incollare
1189,reiben::V,зүлгх,fregare
1190,streichen::V,наах,spalmare
1191,streichen::V,лашх,spalmare
1192,streichen::V,түркх,spalmare
1193,schleifen::V,хурцлх,arrotare
1194,schneiden::V,хәәчлх,tagliare
1195,rütteln::V,дәәвлүлх,scuòtere
1196,schütteln::V,сегсрх,agitare
1197,schütteln::V,сегсрх,scuòtere
1198,schwenken::V,дайлх,agitare
1199,schwenken::V,дайлх,sventolare
1200,schütten::V,кех,versare
1201,füllen::V,дүүргх,riempire
1202,einwickeln::V,орах,involtare
1203,tragen::V,зөөх,portare
1204,schleppen::V,чирх,trainare
1205,schleppen::V,чирх,trascinare
1206,ziehen::V,татх,tirare
1207,aufbewahren::V,хадһлх,custodire
1208,aufbewahren::V,хадһлх,conservare
1209,werfen::V,хайх,gettare
1210,werfen::V,хайх,lanciare
1211,fangen::V,бәрх,prèndere
1212,fangen::V,бәрх,acchiappare
1213,fangen::V,хавлх,prèndere
1214,fangen::V,хавлх,acchiappare
1215,packen::V,бәрх,pigliare
1216,packen::V,бәрх,afferrare
1217,verstecken::V,дүрх,nascondere
1218,verstecken::V,бултулх,nascondere
1219,teilen::V,хувах,divìdere
1220,schicken::V,илгәх,inviare
1221,bringen::V,авч ирх,portare
1222,bringen::V,авч ирх,apportare
1223,hinzufügen::V,немх,aggiùngere
1224,bekommen::V,авх,ricevere
1225,erhalten::V,авх ,ricevere
1226,nehmen::V,авх,prèndere
1227,wählen::V,шүүх,elèggere
1228,wählen::V,шүүх,scegliere
1229,auswählen::V,шүүх,scegliere
1230,bewahren::V,хадһлх,conservare
1231,bewahren::V,кевтнь үлдәх,conservare
1232,bewahren::V,кевтнь бәәлһх,conservare
1233,behindern::V,харшлх,impedire
1234,verderben::V,үрәх,guastare
1235,beschädigen::V,эвдх,danneggiare
1236,zerbrechen::V,күүлх,rompere
1237,zerbrechen::V,күүлх,spezzare
1238,zerbrechen::V,хамхлх,rompere
1239,zerbrechen::V,хамхлх,spezzare
1240,zerreißen::V,шуучх,stracciare
1241,zerstören::V,эвдх,distrùggere
1242,verbrennen::V,шатах,bruciare
1243,geben::V,өгх,dare
1244,reichen::V,өгх,pòrgere
1245,schenken::V,белглх,regalare
1246,versprechen::V,амлх,promettere
1247,wünschen::V,сә хәәх,augurare
1248,loben::V,магтх,lodare
1249,küssen::V,үмсх,baciare
1250,wiegen::V,саатулх,cullare
1251,wiegen::V,саатулх,dondolare
1252,zudecken::V,бүркх,coprire
1253,wecken::V,серүлх,svegliare
1254,zeigen::V,үзүлх,indicare
1255,führen::V,көтлх,guidare
1256,führen::V,көтлх,condurre
1257,lehren::V,заах,insegnare
1258,lehren::V,сурһх,insegnare
1259,unterrichten::V,сурһх,istruire
1260,unterrichten::V,сурһх,insegnare
1261,unterrichten::V,багшлх,istruire
1262,unterrichten::V,багшлх,insegnare
1263,aufziehen::V,өскәх,allevare
1264,leiten::V,һардх,avviare
1265,leiten::V,һардх,dirìgere
1266,leiten::V,толһалх,avviare
1267,leiten::V,толһалх,dirìgere
1268,antreiben::V,шамдах,incitare
1269,lassen::V,күч үзүлх,fare
1270,einladen::V,үрх,invitare
1271,vereinigen::V,хамцулх,unire
1272,besuchen::V,одх,visitare
1273,besuchen::V,одх,far vìsita a
1274,treffen::V,харһх,incontrare
1275,sich versammeln::V,цуглрх,rinunirsi
1276,sich versammeln::V,хурх,rinunirsi
1277,spielen::V,наадх,giocare
1278,singen::V,дуулх,cantare
1279,tanzen::V,биилх,danzare
1280,sich trennen::V,хаһцх,separarsi
1281,verlassen::V,хайх,lasciare
1282,verlassen::V,хайх,abbandonare
1283,retten::V,әм аврх,salvare
1284,retten::V,әәмшгәс харсх,salvare
1285,bewachen::V,харх,custodire
1286,bewachen::V,манх,custodire
1287,schützen::V,харсх,protèggere
1288,verteidigen::V,харсх,difèndere
1289,sich schlagen::V,гүвдлдх,bàttersi
1290,schießen::V,хах,sparare
1291,siegen::V,диилх,vìncere
1292,ärgern::V,уурлулх,stizzire
1293,schlagen::V,цокх,bàttere
1294,schlagen::V,гүвдх,bàttere
1295,stechen::V,хатхх,pùngere
1296,stoßen::V,түлкчкх,urtare
1297,stoßen::V,түлкчкх,spìngere
1298,stehlen::V,хулхалх,rubare
1299,stören::V,һә болх,disturbare
1300,belästigen::V,амр эс өгх,molestare
1301,belästigen::V,амр эс өгх,importunare
1302,verbergen::V,нуух,celare
1303,verbergen::V,нуух,nascondere
1304,verbergen::V,бултулх,celare
1305,verbergen::V,бултулх,nascondere
1306,täuschen::V,меклх,ingannare
1307,betrügen::V,меклх,frodare
1308,betrügen::V,меклх,truffare
1309,betrügen::V,мек һарһх,frodare
1310,betrügen::V,мек һарһх,truffare
1311,töten::V,алх,uccìdere
1312,wohnen::V,бәәх,abitare
1313,arbeiten::V,көдлх,lavorare
1314,sammeln::V,түүх,raccògliere
1315,sammeln::V,түүх,collezionare
1316,pflücken::V,түүх,cògliere
1317,pflücken::V,хурах,cògliere
1318,jagen::V,аңнх,cacciare
1319,jagen::V,аңһучлх,cacciare
1320,fischen::V,заһс аңнх,pescare
1321,fassen::V,бәрх,catturare
1322,fassen::V,бәрх,acchiappare
1323,hüten::V,хәрүлх,pascolare
1324,treiben::V,туух,spìngere
1325,anbinden::V,уйх,legare
1326,anbinden::V,уйх,attaccare
1327,füttern::V,теҗәх,dar da mangiare a
1328,melken::V,саах,mùngere
1329,hacken::V,чавчх,tritare
1330,hacken::V,чавчх,spaccare
1331,gießen::V,услх,annaffiare
1332,reifen::V,болх,maturare
1333,reifen::V,болвсрх,maturare
1334,zubereiten::V,белдх,preparare
1335,kochen::V,чанх,cuòcere
1336,kochen::V,болһх,cuòcere
1337,backen::V,болһх,cuòcere
1338,backen::V,болһх,cuòcere al forno
1339,braten::V,хуурх,frìggere
1340,braten::V,хуурх,arrostire
1341,umrühren::V,самрх,mescolare
1342,stricken::V,өлгх,llavorare a maglia
1343,nähen::V,уйх,cucire
1344,färben::V,будх,tìngere
1345,reinigen::V,цеврлх,pulire
1346,reinigen::V,цеврлх,nettare
1347,waschen::V,уһах,lavare
1348,abwischen::V,арчх,asciugare
1349,spülen::V,зәәлх,lavare
1350,spülen::V,зәәлх,sciacquare
1351,fegen::V,сәвүрдх,spazzare
1352,kehren::V,сәвүрдх,spazzare
1353,baden::V,өөмх,bagnarsi
1354,baden::V,өөмх,fare il bagno
1355,sich waschen::V,уһах,lavarsi
1356,sich waschen::V,бийән уһаҗ,lavarsi
1357,ausziehen::V,тәәлх,tògliersi
1358,anziehen::V,өмсх,mettersi
1359,anziehen::V,өмсх,indossare
1360,sich anziehen::V,хувцлх,vestirsi
1361,kämmen::V,самлх,pettinare
1362,schmücken::V,чимх,ornare
1363,schmücken::V,чимх,decorare
1364,schmücken::V,кеерүлх,ornare
1365,schmücken::V,кеерүлх,decorare
1366,sagen::V,келх,dire
1367,sprechen::V,келх,parlare
1368,reden::V,күүндх,parlare
1369,reden::V,күр_кех,parlare
1370,sich unterhalten::V,күүндх,conversare
1371,fragen::V,сурх,chièdere
1372,fragen::V,сурх,domandare
1373,bitten::V,эрх,pregare
1374,erzählen::V,келх,narrare
1375,erzählen::V,келх,raccontare
1376,erzählen::V,келҗ өгх,narrare
1377,erzählen::V,келҗ өгх,raccontare
1378,mitteilen::V,медүлх,comunicare
1379,nennen::V,нерәдх,nominare
1380,nennen::V,нер өгх,nominare
1381,rufen::V,дуудх,chiamare
1382,prahlen::V,көөрх,vantarsi
1383,übersetzen::V,орчулх,tradurre
1384,denken::V,санх,pensare
1385,glauben::V,шүтх,credere
1386,glauben::V,нәәлх,credere
1387,bemerken::V,темдглх,notare
1388,bemerken::V,темдглх,osservare
1389,erkennen::V,таньх,riconoscere
1390,erkennen::V,медх,riconoscere
1391,begreifen::V,медх,capire
1392,begreifen::V,медх,comprèndere
1393,verstehen::V,соңсх,intèndere
1394,verstehen::V,соңсх,comprèndere
1395,lernen::V,сурх,imparare
1396,lernen::V,сурх,apprèndere
1397,wissen::V,медх,sapere
1398,sich erinnern an::V,санх,ricordare
1399,sich erinnern an::V,санх,ricordarsi di
1400,vergessen::V,мартх,dimenticare
1401,messen::V,кемҗәлх,misurare
1402,zählen::V,тоолх,contare
1403,rechnen::V,тоолх,contare
1404,rechnen::V,тоолх,calcolare
1405,lesen::V,умшх,lèggere
1406,malen::V,зурх,dipìngere
1407,zeichnen::V,зурх,disegnare
1408,schreiben::V,бичх,scrìvere
1409,besitzen::V,эзлх,possedere
1410,kaufen::V,хулдҗ авх,comprare
1411,kaufen::V,хулдҗ авх,acquistare
1412,verkaufen::V,хулдх,vendere
1413,verkaufen::V,гүүлгх,vendere
1414,bezahlen::V,өгх,pagare
1415,zahlen::V,өгх,pagare
1416,beherrschen::V,эзлх,dominare
1417,ertragen::V,даах,sopportare
1418,treten::V,,calciare
