,Concept_ID,uk,ga
826,hierhin::ADV,сюди,anseo
827,von hier::ADV,звідси,an áit seo
828,dort::ADV,там,ann
829,dort::ADV,там,ansin
830,dorthin::ADV,туди,ann
831,dorthin::ADV,туди,ansin
832,geradeaus::ADV,прямо,ar aghaidh
833,vorwärts::ADV,вперед,
834,rückwärts::ADV,назад,siar
835,zurück::ADV,назад,ar ais
836,unten::ADV,внизу,thíos
837,hinab::ADV,вниз,síos
838,oben::ADV,вгорі,thuas
839,hinauf::ADV,вгору,suas
840,überall::ADV,скрізь,i ngach áit
841,überall::ADV,скрізь,ar fud na háite
842,nicht::ADV,не,ní
843,nicht::ADV,не,cha
844,ein wenig::ADV,трохи,beagán
845,ein wenig::ADV,небагато,beagán
846,kaum::ADV,ледве,ar éigean
847,sehr::ADV,дуже,an-
848,so::ADV,так,chomh
849,so::ADV,так,mar sin
850,noch::ADV,ще,fós
851,noch::ADV,ще,go fóill
852,nur::ADV,лише,amháin
853,nur::ADV,лише,níl ach
854,nur::ADV,тільки,amháin
855,nur::ADV,тільки,níl ach
856,schon::ADV,вже,cheana
857,schon::ADV,вже,cheana féin
858,wieder::ADV,знову,arís
859,wieder::ADV,знову,athuair
860,vergebens::ADV,дарма,amú
861,vergebens::ADV,дарма,in aisce
862,vor::PRP,перед,ar thosach
863,hinter::PRP,ззаду,laistiar de
864,hinter::PRP,ззаду,taobh thiar de
865,hinter::PRP,позаду,laistiar de
866,hinter::PRP,позаду,taobh thiar de
867,unter::PRP,під,faoi
868,durch::PRP,крізь,trí
869,neben::PRP,біля,taobh le
870,neben::PRP,біля,in aice le
871,zwischen::PRP,між,idir
872,wegen::PRP,з-за,de bharr
873,wegen::PRP,з-за,mar gheall ar
874,wegen::PRP,через,de bharr
875,wegen::PRP,через,mar gheall ar
876,dies::PRN,це,seo
877,das::PRN,то,sin
878,alles::PRN,все,gach rud
879,ich::PRN,я,mé
880,ich::PRN,я,mise
881,du::PRN,ти,tú
882,du::PRN,ти,tusa
883,er::PRN,він,sé
884,er::PRN,він,seisean
885,wir::PRN,ми,sinn
886,ihr::PRN,ви,sibh
887,ihr::PRN,ви,sibhse
888,sie::PRN,вони,siad
889,sie::PRN,вони,siadsan
890,was::FPRN,що,cad
891,was::FPRN,що,céard
892,wer::FPRN,хто,cé
893,wo::FADV,де,cá
894,wo::FADV,де,cén áit
895,wohin::FADV,куди,cá
896,wohin::FADV,куди,cén áit
897,wie::FADV,як,conas
898,wie::FADV,як,cén chaoi
899,warum::FADV,чому,cén fáth
900,warum::FADV,чому,cad chuige
901,wieviel::FNUM,скільки,cá mhéad
902,eins::NUM,один,aon
903,zwei::NUM,два,dhá
904,drei::NUM,три,trí
905,vier::NUM,чотири,ceathair
906,fünf::NUM,п’ять,cúig
907,sechs::NUM,шість,sé
908,sieben::NUM,сім,seacht
909,acht::NUM,вісім,ocht
910,neun::NUM,дев’ять,naoi
911,zehn::NUM,десять,deich
912,elf::NUM,одинадцять,aon déag
913,zwölf::NUM,дванадцять,dó dhéag
914,zwanzig::NUM,двадцять,fiche
915,dreißig::NUM,тридцять,tríocha
916,vierzig::NUM,сорок,daichead
917,vierzig::NUM,сорок,ceathracha
918,fünfzig::NUM,п’ятдесят,caoga
919,sechzig::NUM,шістдесят,seasca
920,siebzig::NUM,сімдесят,seachtó
921,achtzig::NUM,вісімдесят,ochtó
922,neunzig::NUM,дев’яносто,nócha
923,hundert::NUM,сто,céad
924,tausend::NUM,тисяча,míle
925,und::CNJ,і,agus
926,oder::CNJ,або,nó
927,stehen::V,стояти,seas
928,sitzen::V,сидіти,suigh
929,liegen::V,лежати,luigh
930,hängen::V,висіти,tá crochta
931,werden::V,стати,éirigh
932,werden::V,робитися,éirigh
933,passieren::V,трапитися,tarlaigh
934,beginnen::V,початися,tosaigh
935,enden::V,кінчитися,críochnaigh
936,wechseln::V,мінятися,athraigh
937,aufgehen[Sonne]::V,зійти,éirigh
938,untergehen[Sonne]::V,зайти,fuin
939,untergehen[Sonne]::V,зайти,téigh faoi
940,scheinen[Sonne]::V,світити,taitin
941,scheinen[Sonne]::V,світити,soilsigh
942,donnern::V,гриміти,tá toirneach ann
943,wehen::V,віяти,séid
944,strömen::V,литися,sil
945,fließen::V,текти,rith
946,fließen::V,текти,snigh
947,sich drehen::V,обертатися,cas
948,sich drehen::V,обертатися,imrothlaigh
949,schwanken::V,коливатися,luasc
950,schwingen::V,хитатися,luasc
951,schwingen::V,гойдатися,luasc
952,fallen::V,падати,tit
953,brennen::V,горіти,dóigh
954,rauchen::V,диміти,plúch toite
955,regnen::V,дощити,báistigh
956,regnen::V,дощити,tá ag cur báistí
957,gefrieren::V,змерзнути,sioc
958,gefrieren::V,змерзнути,reoigh
959,tauen::V,танути,leáigh
960,tauen::V,танути,coscair
961,schmelzen::V,плавитися,leáigh
962,trocknen::V,сохнути,triomaigh
963,sieden::V,кипіти,fiuch
964,sieden::V,кипіти,beirigh
965,faulen::V,гнити,lobh
966,faulen::V,гнити,dreoigh
967,verfaulen::V,згнити,lobh
968,verfaulen::V,згнити,feoigh
969,reißen::V,рватися,bris
970,versinken::V,тонути,téigh síos
971,vergehen::V,проходити,téigh thart
972,erscheinen::V,з’явитися,tar
973,verschwinden::V,щезнути,imigh
974,verschwinden::V,зникнути,imigh
975,sinken::V,спадати,tit
976,sinken::V,спадати,ísligh
977,abnehmen::V,поменшитися,maolaigh
978,abnehmen::V,поменшитися,laghdaigh
979,zunehmen::V,збільшуватися,méadaigh
980,steigen::V,підніматися,éirigh
981,wachsen::V,рости,fás
982,glänzen::V,блищати,lonraigh
983,funkeln::V,блискати,drithligh
984,lärmen::V,шуміти,tóg callán
985,läuten::V,дзвонити,buail
986,klingeln::V,дзвонити,buail
987,klirren::V,дзвякати,cling
988,brausen::V,бушувати,búir
989,rauschen::V,шелестіти,tá ag siosarnach
990,klingen::V,лунати,tá glór ag
991,klingen::V,звучати,tá glór ag
992,bellen::V,гавкати,amhastraigh
993,heulen::V,вити,glam
994,blasen::V,дунути,séid
995,pfeifen::V,свистіти,lig fead
996,schreien::V,кричати,béic
997,schreien::V,кричати,glaoigh
998,stöhnen::V,стогнати,lig cnead
999,zittern::V,тремтіти,crith
1000,zittern::V,тремтіти,creathnaigh
1001,leben::V,жити,mair
1002,geboren werden::V,народитися,rugadh
1003,atmen::V,дихати,análaigh
1004,trinken::V,пити,ól
1005,essen::V,їсти,ith
1006,schlucken::V,ковтати,slog
1007,müde werden::V,втомитися,tuirsigh
1008,einschlafen::V,заснути,tit ina chodladh
1009,schlafen::V,спати,codail
1010,aufwachen::V,прокинутися,múscail
1011,aufstehen::V,встати,éirigh
1012,sich erholen::V,відпочивати,lig scíth
1013,krank werden::V,захворіти,éirigh tinn
1014,krank sein::V,хворіти,tá tinn
1015,schmerzen::V,боліти,tá pian i
1016,husten::V,кашляти,déan casacht
1017,genesen::V,одужати,téarnaigh
1018,genesen::V,видужати,téarnaigh
1019,sterben::V,померти,éag
1020,sterben::V,померти,faigh bás
1021,umkommen::V,згинути,caill
1022,sich bewegen::V,рухатися,bog
1023,sich bewegen::V,рухатися,gluais
1024,sich rühren::V,ворушитися,corraigh
1025,sich erheben::V,встати,seas suas
1026,sich setzen::V,сісти,suigh
1027,hinfallen::V,упасти,tit
1028,laufen::V,ходити,siúil
1029,schreiten::V,крокувати,siúil
1030,spazierengehen::V,гуляти,téigh ag spaisteoireacht
1031,eilen::V,спішити,deifrigh
1032,eilen::V,спішити,brostaigh
1033,sich beeilen::V,поспішати,deifrigh
1034,sich beeilen::V,поспішати,déan deifir
1035,sausen::V,мчатися,luathaigh
1036,rennen::V,бігати,rith
1037,springen::V,скакати,léim
1038,springen::V,стрибати,léim
1039,klettern::V,лазити,dreap
1040,schaukeln::V,гойдатися,téigh ar an maide corrach
1041,kriechen::V,повзати,snámh
1042,schwimmen::V,пливти,snámh
1043,schwimmen::V,плавати,snámh
1044,tauchen::V,пірнати,tum
1045,rudern::V,гребти,iomair
1046,rudern::V,гребти,rámhaigh
1047,rudern::V,веслувати,iomair
1048,rudern::V,веслувати,rámhaigh
1049,fahren::V,їхати,tiomáin
1050,fliegen::V,літати,eitil
1051,gehen::V,іти,téigh
1052,weggehen::V,піти,imigh
1053,abfahren::V,від’їхати,imigh
1054,abfahren::V,відправитися,imigh
1055,anhalten::V,зупинитися,stad
1056,hineingehen::V,входити,téigh isteach
1057,eintreten::V,увійти,téigh isteach
1058,kommen::V,прийти,tar
1059,ankommen::V,прибути,tar
1060,zurückkommen::V,повернутися,fill
1061,bleiben::V,залишитися,fan
1062,warten::V,чекати,fan
1063,erwarten::V,чекати,tá ag súil le
1064,erwarten::V,чекати,tá ag dréim le
1065,suchen::V,шукати,lorg
1066,finden::V,знайти,faigh
1067,finden::V,знайти,aimsigh
1068,versuchen::V,випробовувати,triail
1069,vorbereiten::V,підготувати,réitigh
1070,lieben::V,любити,gráigh
1071,mögen::V,любити,taitin le
1072,mögen::V,любити,is maith le
1073,mögen::V,подобатися,taitin le
1074,mögen::V,подобатися,is maith le
1075,lachen::V,сміятися,gáir
1076,rühren::V,розчулити,téigh i bhfeidhm ar
1077,weinen::V,плакати,goil
1078,weinen::V,плакати,caoin
1079,schimpfen::V,лаятися,tá ag clamhsán
1080,sich ärgern::V,сердитися,tá corraithe
1081,sich fürchten::V,боятися,tá eagla ar
1082,fürchten::V,боятися,tá eagla ar
1083,fliehen::V,тікати,teith
1084,flüchten::V,утекти,éalaigh
1085,sehen::V,бачити,feic
1086,anschauen::V,поглянути,dearc
1087,anschauen::V,поглянути,féach ar
1088,ansehen::V,дивитися на,breathnaigh
1089,hören::V,чути,cluin
1090,zuhören::V,слухати,éist
1091,probieren::V,покуштувати,bliais
1092,riechen::V,нюхати,bolaigh
1093,fühlen::V,відчувати,braith
1094,fühlen::V,відчувати,mothaigh
1095,scheinen::V,здаватися,tá an chuma ar
1096,zu sehen sein::V,виднітися,tá le feiceáil
1097,vernehmen::V,почути,clois
1098,frieren::V,мерзнути,tá fuar
1099,tun::V,робити,déan
1100,können::V,могти,féad
1101,können::V,могти,is féidir le
1102,wollen::V,хотіти,tá ag iarraidh
1103,anfangen::V,почати,tosaigh
1104,anfangen::V,почати,cuir tús le
1105,beenden::V,закінчити,críochnaigh
1106,beenden::V,закінчити,cuir deireadh le
1107,aufhören::V,перестати,stad
1108,gelingen::V,вдатися,éirigh le
1109,geraten::V,опинитися,tá deireadh ar
1110,öffnen::V,відкрити,oscail
1111,schließen::V,закрити,dún
1112,schließen::V,закрити,iaigh
1113,stellen::V,поставити,cuir
1114,setzen::V,посадити,cuir
1115,setzen::V,посадити,socraigh
1116,legen::V,класти,cuir
1117,berühren::V,чіпати,teagmhaigh le
1118,verbinden::V,зв’язати,ceangail
1119,bedecken::V,покрити,clúdaigh
1120,bedecken::V,покрити,cumhdaigh
1121,aufhängen::V,повісити,croch
1122,anzünden::V,запалити,las
1123,anzünden::V,запалити,adhain
1124,aufheben::V,підняти,tóg
1125,aufheben::V,підняти,ardaigh
1126,zurücklassen::V,залишити,fág
1127,verlieren::V,загубити,caill
1128,fallen lassen::V,упустити,lig uait
1129,fallen lassen::V,упустити,caith uait
1130,machen::V,зробити,déan
1131,machen::V,зробити,réitigh
1132,herstellen::V,виготовити,táirg
1133,bauen::V,будувати,tóg
1134,reparieren::V,лагодити,deisigh
1135,verbessern::V,поліпшити,feabhsaigh
1136,ändern::V,змінити,athraigh
1137,graben::V,копати,tochail
1138,beugen::V,зігнути,crom
1139,biegen::V,погнути,lúb
1140,drehen::V,вертіти,cas
1141,wenden::V,повернути,tiontaigh
1142,umdrehen::V,перевернути,iompaigh
1143,umdrehen::V,перевернути,tiontaigh
1144,heben::V,піднімати,ardaigh
1145,hochheben::V,підняти,tóg
1146,ergreifen::V,схопити,beir ar
1147,halten::V,тримати,coimeád
1148,halten::V,тримати,coinnigh
1149,drücken::V,натискати,brúigh
1150,schieben::V,пхати,brúigh
1151,schieben::V,штовхати,brúigh
1152,kratzen::V,шкребти,scríob
1153,lecken::V,лизати,ligh
1154,lecken::V,лизати,leadhb
1155,beißen::V,кусати,bain greim as
1156,abreißen::V,відірвати,stróic
1157,abreißen::V,відірвати,tarraing
1158,abschneiden::V,відрізати,scoith
1159,binden::V,в’язати,ceangail
1160,stecken::V,увіткнути,sáigh
1161,brechen::V,зламати,bris
1162,klopfen::V,стукати,cnag
1163,hauen::V,бити,buail
1164,kleben::V,клеїти,gliúáil
1165,reiben::V,терти,cuimil
1166,streichen::V,намазати,leath
1167,schleifen::V,точити,líomh
1168,schneiden::V,різати,gearr
1169,rütteln::V,хитати,croith
1170,schütteln::V,трясти,croith
1171,schwenken::V,махати,luasc
1172,schütten::V,налити,doirt
1173,füllen::V,наповнити,líon
1174,einwickeln::V,загорнути,cuach
1175,einwickeln::V,загорнути,clúdaigh
1176,tragen::V,нести,iompair
1177,schleppen::V,тягти,tarraing
1178,ziehen::V,тягнути,tarraing
1179,aufbewahren::V,зберігати,coinnigh
1180,werfen::V,кидати,caith
1181,fangen::V,ловити,ceap
1182,packen::V,схопити,beir ar
1183,verstecken::V,сховати,folaigh
1184,verstecken::V,сховати,cuir i bhfolach
1185,teilen::V,розділити,roinn
1186,schicken::V,посилати,seol
1187,bringen::V,принести,beir
1188,bringen::V,принести,tabhair
1189,hinzufügen::V,додати,cuir le
1190,bekommen::V,дістати,faigh
1191,erhalten::V,одержати,faigh
1192,nehmen::V,взяти,tóg
1193,nehmen::V,взяти,glac
1194,wählen::V,вибрати,pioc
1195,wählen::V,вибрати,roghnaigh
1196,auswählen::V,відібрати,roghnaigh
1197,bewahren::V,зберегти,caomhnaigh
1198,behindern::V,перешкоджати,cuir bac ar
1199,verderben::V,зіпсувати,mill
1200,beschädigen::V,зашкодити,loit
1201,beschädigen::V,зашкодити,déan damáiste do
1202,zerbrechen::V,розбити,bris
1203,zerreißen::V,розірвати,stiall
1204,zerstören::V,зруйнувати,mill
1205,zerstören::V,зруйнувати,scrios
1206,verbrennen::V,спалити,las
1207,verbrennen::V,спалити,dóigh
1208,geben::V,дати,tabhair
1209,reichen::V,передати,sín
1210,reichen::V,передати,cuir
1211,schenken::V,дарувати,bronn
1212,schenken::V,дарувати,tabhair
1213,versprechen::V,обіцяти,geall
1214,wünschen::V,бажати,guigh
1215,loben::V,хвалити,mol
1216,küssen::V,цілувати,póg
1217,wiegen::V,качати,bog
1218,wiegen::V,качати,luasc
1219,zudecken::V,накрити,clúdaigh
1220,wecken::V,розбудити,dúisigh
1221,zeigen::V,показати,taispeáin
1222,führen::V,вести,treoraigh
1223,lehren::V,вчити,múin
1224,lehren::V,вчити,teagasc
1225,unterrichten::V,викладати,múin
1226,unterrichten::V,викладати,teagasc
1227,aufziehen::V,виховати,tóg
1228,leiten::V,керувати,tá i gceannas ar
1229,antreiben::V,підганяти,gríosaigh
1230,lassen::V,змусити,cuir ag
1231,einladen::V,запросити,cuir cuireadh ar
1232,vereinigen::V,об’єднати,aontaigh
1233,besuchen::V,завітати,tabhair cuairt ar
1234,besuchen::V,відвідати,tabhair cuairt ar
1235,treffen::V,зустріти,cas ar
1236,treffen::V,зустріти,buail le
1237,sich versammeln::V,зібратися,bailigh
1238,sich versammeln::V,зібратися,cruinnigh
1239,spielen::V,грати,imir
1240,spielen::V,грати,tá ag spraoi
1241,singen::V,співати,can
1242,tanzen::V,танцювати,rinc
1243,tanzen::V,танцювати,damhsaigh
1244,sich trennen::V,розлучитися,scar
1245,verlassen::V,покинути,fág
1246,retten::V,врятувати,tarrtháil
1247,bewachen::V,охороняти,cosain
1248,bewachen::V,охороняти,gardáil
1249,schützen::V,уберігати,cosain
1250,verteidigen::V,захистити,cosain
1251,sich schlagen::V,битися,tá ag bruíon
1252,sich schlagen::V,дратися,tá ag bruíon
1253,schießen::V,стріляти,caith
1254,schießen::V,стріляти,scaoil
1255,siegen::V,перемогти,bain
1256,siegen::V,перемогти,buaigh
1257,ärgern::V,сердити,cuir isteach ar
1258,schlagen::V,ударити,buail
1259,treten::V,штовхати,ciceáil
1260,stechen::V,вколоти,sáigh
1261,stoßen::V,штовхнути,brúigh
1262,stoßen::V,штовхнути,soncáil
1263,stehlen::V,украсти,goid
1264,stören::V,перешкодити,cuir isteach ar
1265,belästigen::V,докучати,cuir as do
1266,verbergen::V,сховати,ceil
1267,täuschen::V,обдурити,cuir dallamullóg ar
1268,betrügen::V,зшахраювати,déan calaois ar
1269,töten::V,убити,maraigh
1270,wohnen::V,жити,cuir faoi
1271,wohnen::V,жити,tá ina chónaí
1272,wohnen::V,мешкати,cuir faoi
1273,wohnen::V,мешкати,tá ina chónaí
1274,arbeiten::V,працювати,oibrigh
1275,sammeln::V,зібрати,bailigh
1276,sammeln::V,зібрати,cruinnigh
1277,pflücken::V,зривати,pioc
1278,jagen::V,полювати,seilg
1279,fischen::V,рибалити,iasc
1280,fassen::V,піймати,beir ar
1281,hüten::V,пасти,aoirigh
1282,treiben::V,гнати,seol
1283,treiben::V,гнати,tiomáin
1284,anbinden::V,прив’язати,ceangail
1285,füttern::V,годувати,cothaigh
1286,füttern::V,годувати,beathaigh
1287,füttern::V,харчувати,cothaigh
1288,füttern::V,харчувати,beathaigh
1289,melken::V,доїти,bligh
1290,melken::V,доїти,crúigh
1291,hacken::V,рубати,gearr
1292,gießen::V,полити,uiscigh
1293,reifen::V,дозріти,aibigh
1294,zubereiten::V,зготовити,cócaráil
1295,zubereiten::V,приготувати,cócaráil
1296,kochen::V,варити,bruith
1297,kochen::V,варити,beirigh
1298,kochen::V,готувати,bruith
1299,kochen::V,готувати,beirigh
1300,backen::V,пекти,bácáil
1301,braten::V,смажити,róst
1302,braten::V,смажити,frioch
1303,umrühren::V,переміщати,measc
1304,stricken::V,в’язати,cniotáil
1305,nähen::V,шити,fuaigh
1306,färben::V,пофарбувати,dathaigh
1307,reinigen::V,очистити,glan
1308,waschen::V,мити,nigh
1309,abwischen::V,витерти,glan
1310,spülen::V,полоскати,sruthlaigh
1311,fegen::V,підмітати,scuab
1312,kehren::V,мести,scuab
1313,baden::V,купатися,folc
1314,sich waschen::V,митися,nigh é féin
1315,ausziehen::V,зняти,bain de
1316,anziehen::V,надіти,cuir ar
1317,sich anziehen::V,одягтися,gléas é féin
1318,sich anziehen::V,одягнутися,gléas é féin
1319,kämmen::V,зачесати,cíor
1320,schmücken::V,оздобити,maisigh
1321,sagen::V,сказати,abair
1322,sprechen::V,говорити,labhair
1323,reden::V,розмовляти,caintigh
1324,sich unterhalten::V,бесідувати,caintigh
1325,sich unterhalten::V,бесідувати,tá ag comhrá
1326,fragen::V,запитати,fiafraigh
1327,fragen::V,запитати,cuir ceist
1328,bitten::V,просити,iarr
1329,erzählen::V,розповісти,inis
1330,erzählen::V,розповісти,eachtraigh
1331,mitteilen::V,повідомити,aithris
1332,mitteilen::V,повідомити,cuir in iúl
1333,nennen::V,назвати,ainmnigh
1334,rufen::V,кликати,glaoigh
1335,prahlen::V,хвалитися,maígh
1336,übersetzen::V,перекласти,aistrigh
1337,denken::V,думати,síl
1338,denken::V,думати,ceap
1339,denken::V,мислити,síl
1340,denken::V,мислити,ceap
1341,glauben::V,вірити,creid
1342,bemerken::V,помітити,tabhair faoi deara
1343,erkennen::V,пізнати,aithin
1344,begreifen::V,осягнути,tuig
1345,verstehen::V,почути,tuig
1346,lernen::V,навчатися,foghlaim
1347,wissen::V,знати,tá a fhios ag
1348,sich erinnern an::V,пам’ятати,cuimhnigh ar
1349,sich erinnern an::V,пам’ятати,is cuimhne ar
1350,vergessen::V,забути,dearmad
1351,messen::V,міряти,tomhais
1352,zählen::V,лічити,cuntais
1353,rechnen::V,рахувати,ríomh
1354,rechnen::V,рахувати,áirigh
1355,lesen::V,читати,léigh
1356,malen::V,малювати,péinteáil
1357,zeichnen::V,рисувати,línigh
1358,zeichnen::V,рисувати,tarraing
1359,schreiben::V,писати,scríobh
1360,besitzen::V,мати,is le
1361,kaufen::V,купити,ceannaigh
1362,verkaufen::V,продати,díol
1363,bezahlen::V,заплатити,íoc as
1364,zahlen::V,платити,íoc
1365,beherrschen::V,володіти,rialaigh
1366,ertragen::V,витерпіти,seas
1367,ertragen::V,витерпіти,fulaing
1368,ertragen::V,витерпіти,foighnigh
