,Concept_ID,ka,ta
631,klug::A,ჭკვიანი,சாதுரியமான
632,geschickt::A,მარჯვე,திறமையள்ள
633,geschickt::A,გაწაფული,திறமையள்ள
634,lieb::A,სატრფიალო,அன்புக்குரிய
635,lustig::A,მხიარული,களிப்புமிக்க
636,sanft::A,ალერსიანი,சாதுவான
637,sanft::A,გრძნობიერი,சாதுவான
638,hungrig::A,მშიერი,பசியுடன்
639,krank::A,სნეული,நோயுற்று
640,krank::A,ავადმყოფი,நோயுற்று
641,nackt::A,ტიტველი,ஆடையற்ற
642,traurig::A,მწუხარე,சோகமான
643,traurig::A,სევდიანი,சோகமான
644,lebendig::A,ცოცხალი,பிழைப்பு
645,gut::A,კარგი,நல்ல
646,schlecht::A,უხეირო,கெட்ட
647,richtig::A,ნამდვილი,சரியான
648,schlimm::A,ცუდი,அருவருப்பான
649,wahr::A,სწორი,உண்மையான
650,wahr::A,ჭეშმარიტი,உண்மையான
651,alt::A,ძველი,பழைய
652,neu::A,ახალი,புதிய
653,ehemalig::A,ყოფილი,முன்நாள்
654,alt[Lebewesen]::A,ბებერი,வயதான
655,jung::A,ნორჩი,இளமையான
656,jung::A,ახალგაზრდა,இளமையான
657,arm::A,ღარიბი,ஏழ்மையான
658,reich::A,მდიდარი,செல்வம் படைத்த
659,bekannt::A,ცნობილი,பழக்கப்பட்ட
660,berühmt::A,გამოჩენილი,புகழ்பெற்ற
661,fremd::A,უცხო,அயல் நாட்டு
662,fremd::A,გარეშე,அயல் நாட்டு
663,verschieden::A,სხვაგვარი,வித்தியாசமான
664,nah::A,ახლო,பக்கத்தில் உள்ள
665,fern::A,შორი,தொலை தூரத்தில்
666,fern::A,შორეული,தொலை தூரத்தில்
667,linker::A,მარცხენა,மீந்திருக்கும்
668,rechter::A,მარჯვენა,வலதுபக்கம்
669,anderer::A,სხვა,மற்ற
670,erster::A,პირველი,முதனமையான
671,zweiter::A,მეორე,இரண்டாவது
672,dritter::A,მესამე,மூன்றாவது
673,letzter::A,ბოლო,கடைசி
674,letzter::A,უკანასკნელი,கடைசி
675,allein::ADV,მარტო,தனியாக
676,auf einmal::ADV,ერთდროულად,தடீரென்று
677,zusammen::ADV,ერთად,சேர்ந்து
678,lange::ADV,დიდხანს,அதிக நோம்
679,plötzlich::ADV,მოულოდნელად,தடீரென்று
680,sofort::ADV,ახლავე,உடனடியாக
681,später::ADV,მოგვიანებით,பிறகு
682,jetzt::ADV,ახლა,இப்பொழது
683,heute::ADV,დღეს,இன்று
684,morgen::ADV,ხვალ,நாளைக்கு
685,bald::ADV,მალე,சீக்கிரம்
686,dann::ADV,მერე,அப்பொழுது
687,gestern::ADV,გუშინ,நேற்று
688,einst::ADV,ოდესღაც,ஒரே முறை
689,damals::ADV,მაშინ,அப்பொழுது
690,danach::ADV,მერმე,பிற்பாடு
691,danach::ADV,შემდეგ,பிற்பாடு
692,vorher::ADV,ადრე,முன்பாக
693,vorher::ADV,წინათ,முன்பாக
694,zuerst::ADV,ჯერ,முதலில்
695,einmal::ADV,ერთხელ,ஒரே முறை
696,manchmal::ADV,ხან,சில நேரங்களில்
697,manchmal::ADV,ზოგჯერ,சில நேரங்களில்
698,oft::ADV,ხშირად,அடிக்கடி
699,immer::ADV,მუდამ,எப்பொழுதும்
700,immer::ADV,ყოველთვის,எப்பொழுதும்
701,niemals::ADV,არასდროს,ஒருபோதும் இல்லை
702,hier::ADV,აქ,இங்கே
703,hierhin::ADV,აქეთ,இவ்விடத்திற்கு
704,von hier::ADV,აქედან,இனி
705,dort::ADV,იქ,அங்கே
706,dorthin::ADV,იქით,அவ்விடத்திற்கு
707,geradeaus::ADV,პირდაპირ,முன்னாலிருக்கும்
708,vorwärts::ADV,წინ,முன்புறமாக
709,rückwärts::ADV,უკან,பின்னோக்கி
710,zurück::ADV,უკანვე,பின்பக்கம்
711,unten::ADV,დაბლა,கீழாக
712,unten::ADV,ქვევით,கீழாக
713,hinab::ADV,ძირს,கீழ் நோக்கி
714,oben::ADV,ზემოთ,மேலே
715,hinauf::ADV,ზევით,மேலே
716,überall::ADV,ყველგან,எல்லா இடத்திலும்
717,nicht::ADV,არ,இல்லை
718,ein wenig::ADV,ცოტა,கொஞ்சம்
719,kaum::ADV,ძლივს,அரிதாக
720,sehr::ADV,მეტად,மிக்க
721,sehr::ADV,ძალიან,மிக்க
722,so::ADV,ისე,மிகவும்
723,noch::ADV,ჯერ,இப்பொழுதும்
724,nur::ADV,მხოლოდ,மட்டும்
725,schon::ADV,უკვე,ஏற்கனவே
726,wieder::ADV,ისევ,மறுபடியும்
727,wieder::ADV,კიდევ,மறுபடியும்
728,vergebens::ADV,ამაოდ,வீண்
729,vergebens::ADV,ტყუილად,வீண்
730,vor::PRP,წინ,முன்
731,hinter::PRP,უკან,பின்பக்கம்
732,hinter::PRP,მიღმა,பின்பக்கம்
733,unter::PRP,ქვეშ,கீழே
734,unter::PRP,ქვევით,கீழே
735,durch::PRP,გავლით,ஊடே
736,neben::PRP,გვერდით,அடுத்து
737,zwischen::PRP,შუა,இடையில்
738,zwischen::PRP,შორის,இடையில்
739,wegen::PRP,გამო,ஏனெனில்
740,wegen::PRP,შედეგად,ஏனெனில்
741,dies::PRN,ეს,இது
742,das::PRN,ეგ,அது
743,alles::PRN,ყველაფერი,ஒவ்வொன்றும்
744,ich::PRN,მე,நான்
745,du::PRN,შენ,நீ
746,er::PRN,ის,அவன்
747,er::PRN,იგი,அவன்
748,wir::PRN,ჩვენ,நாம்
749,wir::PRN,ჩვენ,நாங்கள்
750,ihr::PRN,თქვენ,நீங்கள்
751,sie::PRN,ისინი,அவர்கள்
752,was::FPRN,რა,என்ன
753,wer::FPRN,ვინ,யார்
754,wo::FADV,სად,எங்கே
755,wohin::FADV,საით,எதற்கு
756,wie::FADV,როგორ,எப்படி
757,warum::FADV,რაზე,ஏன்
758,warum::FADV,რატომ,ஏன்
759,wieviel::FNUM,რამდენი,எவ்வளவு
760,eins::NUM,ერთი,ஒன்று
761,zwei::NUM,ორი,இரண்டு
762,drei::NUM,სამი,மூன்று
763,vier::NUM,ოთხი,நான்கு
764,fünf::NUM,ხუთი,ஐந்து
765,sechs::NUM,ექვსი,ஆறு
766,sieben::NUM,შვიდი,ஏழு
767,acht::NUM,რვა,எட்டு
768,neun::NUM,ცხრა,ஒன்பது
769,zehn::NUM,ათი,பத்து
770,elf::NUM,თერთმეტი,பதினொன்று
771,zwölf::NUM,თორმეტი,பன்னிரண்டு
772,zwanzig::NUM,ოცი,இருபது
773,dreißig::NUM,ოცდაათი,முப்பது
774,vierzig::NUM,ორმოცი,நாற்பது
775,fünfzig::NUM,ორმოცდაათი,ஐமபது
776,sechzig::NUM,სამოცი,அறுபது
777,siebzig::NUM,სამოცდაათი,எழுபது
778,achtzig::NUM,ოთხმოცი,எண்பது
779,neunzig::NUM,ოთხმოცდაათი,தொன்னூறு
780,hundert::NUM,ასი,நூறு
781,tausend::NUM,ათასი,ஆயிரம்
782,und::CNJ,და,மற்றும்
783,oder::CNJ,ან,அல்லது
784,stehen::V,დგას,நில்
785,sitzen::V,ზის,உட்கார்
786,liegen::V,აწევს,படு
787,hängen::V,კიდია,தொங்கச் செய்
788,werden::V,გახდება,ஆகு
789,passieren::V,მოხდება,நிகழ்
790,beginnen::V,იწყება,ஆரம்பி
791,enden::V,გათავდება,முடி
792,wechseln::V,იცვლება,மாற்று
793,aufgehen[Sonne]::V,ამოდის,உயர எழு
794,untergehen[Sonne]::V,ჩადის,பொறுத்து
795,scheinen[Sonne]::V,ანათებს,பிரகாசி
796,donnern::V,ქუხს,இடி
797,wehen::V,ქრის,வீசு
798,wehen::V,დაუბერავს,வீசு
799,strömen::V,იღვრება,பாயதல்
800,fließen::V,დის,நீரோட்டம் போக்கில் போ
801,fließen::V,მიედინება,நீரோட்டம் போக்கில் போ
802,sich drehen::V,ტრიალებს,சுழல்
803,schwanken::V,ირხევა,தள்ளாடு
804,schwingen::V,ირხევა,ஆடு
805,fallen::V,დავარდება,விழு
806,brennen::V,იწვის,எரி
807,rauchen::V,ბოლავს,பகை பிடி
808,rauchen::V,აბოლებს,பகை பிடி
809,regnen::V,წვიმს,மழை பெய்
810,gefrieren::V,იყინება,உறைந்துவிடு
811,tauen::V,დნება,உருகு
812,schmelzen::V,დნება,உருகு
813,trocknen::V,გაშრება,உலர்த்து
814,sieden::V,დუღს,கொதிக்க வை
815,faulen::V,ლპება,அழுகச் செய்
816,verfaulen::V,ლპება,அழுகச் செய்
817,reißen::V,დაიხევა,திடீரென அறு
818,versinken::V,ეფლობა,மூழ்கு
819,versinken::V,ჩაიძირება,மூழ்கு
820,vergehen::V,გადის,கடந்துசெல்
821,erscheinen::V,გამოჩნდება,தோன்றச்
822,verschwinden::V,გააქრება,மறைந்து போ
823,verschwinden::V,დაიკარგება,மறைந்து போ
824,sinken::V,დაიწევს,பதைவுறு
825,abnehmen::V,შემცირდება,குறை
826,zunehmen::V,გასუქდება,உயர்த்து
827,steigen::V,მოიმატებს,உயர எழு
828,wachsen::V,იზრდება,வளர்
829,wachsen::V,მრავლდება,வளர்
830,glänzen::V,ბრწყინავს,மிளிர்
831,funkeln::V,კაშკაშებს,பிரகாசி
832,lärmen::V,ხმაურობს,கொம்பு
833,läuten::V,დარეკავს,மணியொலியிசை
834,klingeln::V,დარეკავს,மணி அடி
835,klirren::V,დააწკარუნებს,கிலுங்கு
836,brausen::V,ბობოქრობს,இரைதல்
837,rauschen::V,შრიალებს,சலசலப்பு
838,klingen::V,ხმას გამოსცემს,சிலம்புதல்
839,bellen::V,უყეფს,குரை
840,heulen::V,ღმუის,ஊளையிடு
841,blasen::V,დაუბერავს,ஊது
842,pfeifen::V,უსტვენს,சீழ்க்கை எழப்பு
843,schreien::V,ყვირის,கூச்சலிடு
844,stöhnen::V,კვნესის,வேதனை
845,zittern::V,აძაგძაგებს,நடுங்கு
846,leben::V,ცოცხლობს,உயிருடனிரு
847,geboren werden::V,იშვება,பிற
848,geboren werden::V,იბადება,பிற
849,atmen::V,სუნთქავს,சுவாசி
850,trinken::V,სვამს,குடி
851,trinken::V,დალევს,குடி
852,essen::V,შეჭამს,சாப்பிடு
853,schlucken::V,ყლაპავს,முழுங்கு
854,müde werden::V,დაიქანცება,கையயர்தல்
855,einschlafen::V,დაიძინებს,தூங்க
856,schlafen::V,სძინავს,தூங்கு
857,aufwachen::V,გაიღვიძებს,எழுப்பு
858,aufstehen::V,ადგება,எழுந்திரு
859,sich erholen::V,დაისვენებს,இளைப்பாறு
860,krank werden::V,ავად გახდება,விழுதல்
861,krank sein::V,ავადმყოფობს,நருக்கலாயிருக்க
862,schmerzen::V,სტკივა,நோவுறு
863,husten::V,ახველებს,இருமு
864,genesen::V,მორჩება,குணம் அடை
865,sterben::V,კვდება,மரணமடை
866,umkommen::V,დაიღუპება,நசி
867,sich bewegen::V,იძვრის,நகர்த்து
868,sich bewegen::V,მოძრაობს,நகர்த்து
869,sich rühren::V,გაინძრევა,அசை
870,sich erheben::V,ადგება,எழுந்து நில்
871,sich setzen::V,დაჯდება,உட்கார்
872,hinfallen::V,დაეცემა,விழு
873,laufen::V,დადის,நட
874,schreiten::V,აბიჯებს,கவடுவைத்தல்
875,spazierengehen::V,დასეირნობს,உலவு
876,eilen::V,მიიჩქარის,விரைந்து
877,sich beeilen::V,აჩქარდება,அவசரப்படுத்து
878,sausen::V,მიქრის,விரைந்து செல்
879,rennen::V,დარბის,ஓடு
880,springen::V,ხტის,குதி
881,klettern::V,ძვრება,ஏறு
882,schaukeln::V,ქანაობს,தள்ளாடு
883,kriechen::V,დაბობღავს,மெதுவாக நடந்து செல்
884,schwimmen::V,ცურავს,நீந்து
885,tauchen::V,ჩაიძირება,மூழ்கி நீச்சலடி
886,rudern::V,ნიჩაბს უსვამს,துடுப்புப் போடு
887,fahren::V,დადის,ஓட்டு
888,fahren::V,მგზავრობს,ஓட்டு
889,fliegen::V,იფრენს,பற
890,fliegen::V,გაფრინდება,பற
891,gehen::V,მიდის,போ
892,weggehen::V,წამოდის,விலகிச் செல்
893,abfahren::V,მიემგზავრება,புறப்பட்டுச் செல்
894,anhalten::V,ჩერდება,நின்றுவிடு
895,hineingehen::V,შედის,மறையச் செய்
896,eintreten::V,შედის,நுழை
897,kommen::V,მოდის,வா
898,ankommen::V,ჩადის,வநது சேர்
899,zurückkommen::V,დაბრუნდება,திரும்பி வா
900,bleiben::V,დარჩება,இரு
901,warten::V,ელოდება,தாமதி
902,erwarten::V,ელის,எதிர்நோக்கு
903,erwarten::V,დაიცდის,எதிர்நோக்கு
904,suchen::V,ეძებს,தேடு
905,suchen::V,მოძებნის,தேடு
906,finden::V,მიაგნებს,கண்டுபிடி
907,finden::V,გამოძებნის,கண்டுபிடி
908,versuchen::V,ცდის,முயற்சி செய்
909,versuchen::V,ცდილობს,முயற்சி செய்
910,vorbereiten::V,მოამზადებს,ஆயத்தம் செய்
911,lieben::V,უყვარს,அன்பு செலுத்து
912,mögen::V,ეტრფის,விரும்பு
913,lachen::V,იცინის,சிரி
914,rühren::V,გულს აუჩუყებს,இதயத்தைத் தொடு
915,weinen::V,ტირის,அழு
916,schimpfen::V,შეიგინება,சாபமிடு
917,sich ärgern::V,გაბრაზობს,கோப்பபடு
918,sich fürchten::V,შიშობს,பயப்படு
919,fürchten::V,ფრთხილობს,பயப்படுத்து
920,fliehen::V,გაიქცევა,ஓடு
921,flüchten::V,გაიქცევა,தப்பிவிடு
922,sehen::V,ხედავს,பார்
923,anschauen::V,ნახავს,கூர்ந்து கவனி
924,ansehen::V,უყურებს,கவனி
925,hören::V,ისმენს,கேள்
926,zuhören::V,მოისმენს,சுவைத்துப் பார்
927,probieren::V,გასინჯავს,ருசி
928,riechen::V,ყნოსავს,முகர்ந்து பார்
929,fühlen::V,გრძნობს,தொட்டுணர்
930,scheinen::V,ეჩვენება,காணப்படு
931,zu sehen sein::V,მოჩანს,தோன்றுதல்
932,vernehmen::V,გაიგებს,கேள்
933,frieren::V,იყინება,குதுகுதுகு
934,tun::V,აკეთებს,செய்
935,können::V,შეიძლება,இயல்வது
936,wollen::V,უნდა,விரும்பு
937,anfangen::V,დაიწყებს,தொடங்கு
938,beenden::V,ამთავრებს,முடி
939,aufhören::V,შეწყვეტს,நிறுத்து
940,gelingen::V,მოახერხებს,வெற்றி
941,geraten::V,გამოდის,ஏற்படுத்து
942,öffnen::V,გახსნის,திற
943,schließen::V,ხურავს,மூடு
944,schließen::V,დაკეტავს,மூடு
945,stellen::V,დადგამს,வை
946,setzen::V,დასვამს,வை
947,legen::V,დადებს,பரப்பி வை
948,berühren::V,შეახებს,பதி
949,berühren::V,მიაკარებს,பதி
950,verbinden::V,შეაერთებს,சேர்
951,bedecken::V,გადააფარებს,உறைபோடு
952,aufhängen::V,დაკიდებს,தொங்கவிடு
953,anzünden::V,დაანთებს,எரியூட்டு
954,anzünden::V,მოუკიდებს,எரியூட்டு
955,aufheben::V,აიღებს,பொறுக்கி எடு
956,aufheben::V,აიყვანს,பொறுக்கி எடு
957,zurücklassen::V,დატოვებს,விட்டுச் செல்
958,verlieren::V,დაკარგავს,இழ
959,fallen lassen::V,გაუვარდება,அளவில் குறைவு
960,machen::V,გააკეთებს,தயார்செய்
961,machen::V,გამოიწვევს,தயார்செய்
962,herstellen::V,დაამზადებს,உற்பத்தி செய்
963,bauen::V,ააშენებს,கட்டு
964,reparieren::V,შეაკეთებს,பழுது பார்
965,reparieren::V,გაარემონტებს,பழுது பார்
966,verbessern::V,გამოაკეთებს,மேம்படுத்து
967,verbessern::V,გააუმჯობესებს,மேம்படுத்து
968,ändern::V,შეცვლის,மாற்றி அமை
969,graben::V,თხრის,குழி வெட்டு
970,beugen::V,ხრის,வனை
971,biegen::V,გაღუნავს,வனை
972,drehen::V,ატრიალებს,சுழல்
973,wenden::V,მოაბრუნებს,குடைகவிழு
974,umdrehen::V,შეატრიალებს,சுற்றும் முற்றும் பார்
975,heben::V,ასწევს,தூக்கு
976,hochheben::V,აიყვანს,தூக்கு
977,ergreifen::V,სტაცებს,பறி
978,halten::V,უჭირავს,பிடித்துக் கொள்
979,drücken::V,დააწვება,அழுத்து
980,schieben::V,მისწევს,தள்ளு
981,kratzen::V,მოფხანს,கீறு
982,lecken::V,ლოკავს,நக்கு
983,beißen::V,უკბენს,கடி
984,abreißen::V,გლეჯს,கிழி
985,abreißen::V,მოწყვეტს,கிழி
986,abschneiden::V,გაჭრის,வெட்டி எடு
987,binden::V,შეკრავს,கட்டு
988,binden::V,გადააბამს,கட்டு
989,stecken::V,ჩაასობს,பதிய வை
990,brechen::V,მოიტეხს,உடை
991,klopfen::V,აკაკუნებს,தட்டு
992,hauen::V,ლეწავს,அடி
993,kleben::V,წებავს,ஒட்டு
994,kleben::V,დააწებებს,ஒட்டு
995,reiben::V,დაზელს,தேய்
996,streichen::V,უსვამს,பரவச்செய்
997,schleifen::V,ლესავს,அரை
998,schneiden::V,გაჭრის,துண்டாக்கு
999,rütteln::V,არხევს,மெல்ல தள்ளு
1000,schütteln::V,არყევს,குலுக்கு
1001,schütteln::V,ანძრევს,குலுக்கு
1002,schwenken::V,აქნევს,ஊஞ்சலாடு
1003,schütten::V,ღვრის,ஊற்று
1004,schütten::V,დააქცევს,ஊற்று
1005,füllen::V,გაავსებს,நிரப்பு
1006,einwickeln::V,შეახვევს,சுற்று
1007,tragen::V,მიიტანს,எடுத்துச் செல்
1008,schleppen::V,მიათრევს,இழுத்துச் செல்
1009,ziehen::V,წევს,இழு
1010,ziehen::V,ათრევს,இழு
1011,aufbewahren::V,შეინახავს,வைத்துக் கொள்
1012,werfen::V,ისვრის,வீசி எறி
1013,fangen::V,დაიჭერს,பிடி
1014,packen::V,სტაცებს,பிடித்துக்கொள்
1015,verstecken::V,მალავს,மறை
1016,teilen::V,დაყოფს,பாகங்களாகப் பிரி
1017,schicken::V,გაგზავნის,அனுப்பு
1018,bringen::V,მოიტანს,கொண்டு வா
1019,hinzufügen::V,დაამატებს,சேர்
1020,bekommen::V,ამოიღებს,பெறு
1021,erhalten::V,იღებს,பெறு
1022,nehmen::V,აიღებს,எடு
1023,wählen::V,გადაარჩევს,தேர்ந்தெடு
1024,auswählen::V,ამოარჩევს,தேர்ல்தெடு
1025,bewahren::V,ინარჩუნებს,கெடாது பேணு
1026,behindern::V,აბრკოლებს,தடங்கல் செய்
1027,behindern::V,გააძნელებს,தடங்கல் செய்
1028,verderben::V,გააფუჭებს,நாசமாக்கு
1029,beschädigen::V,დააზიანებს,சேதப்படுத்து
1030,zerbrechen::V,დაამტვრევს,உடை
1031,zerreißen::V,გახევს,கிழி
1032,zerstören::V,მოსპობს,அழி
1033,zerstören::V,დაანგრევს,அழி
1034,verbrennen::V,დაწვავს,எரியூட்டு
1035,geben::V,აძლევს,கொடு
1036,reichen::V,მიაწოდებს,வழங்கு
1037,schenken::V,აჩუქებს,மொயத்தல்
1038,versprechen::V,აღუთქვამს,உறுதியளி
1039,wünschen::V,უსურვებს,ஆசைப்படு
1040,loben::V,აქებს,புகழ்ச்சி கூறு
1041,loben::V,ამკობს,புகழ்ச்சி கூறு
1042,küssen::V,აკოცებს,முத்தமிடு
1043,wiegen::V,არხევს,ஆட்டுத்தல்
1044,zudecken::V,გადახურავს,உறைபோடு
1045,wecken::V,გააღვიძებს,எழுப்பு
1046,zeigen::V,დაანახვებს,காட்டு
1047,führen::V,მიჰყავს,வழிகாட்டி
1048,lehren::V,ასწავლის,சொல்லிக் கொடு
1049,unterrichten::V,ასწავლის,அறிவுரை கூறு
1050,aufziehen::V,აღზრდის,வளர்
1051,leiten::V,აწარმოებს,அழைத்துச் செல்
1052,leiten::V,ხელმძღვანელობს,அழைத்துச் செல்
1053,antreiben::V,დააჩქარებს,தூண்டு
1054,lassen::V,ა--ინებს,விடு
1055,einladen::V,მოიპატიჟებს,அழை
1056,vereinigen::V,შეაერთებს,ஒன்றாகச் சேர்
1057,besuchen::V,სანახავად მიდის,வருகை புரி
1058,treffen::V,შეხვდება,சந்தி
1059,sich versammeln::V,შეიკრიბება,தொகுப்பு
1060,spielen::V,ეთამაშება,விளையாடு
1061,singen::V,მღერის,பாடு
1062,tanzen::V,ცეკვავს,நடனமாடு
1063,sich trennen::V,მოშორდება,தனிப்படடுத்து
1064,verlassen::V,მიატოვებს,கைவிடு
1065,retten::V,იხსნის,காப்பாற்று
1066,retten::V,გადაარჩენს,காப்பாற்று
1067,bewachen::V,დარაჯობს,காவல் செய்
1068,bewachen::V,უთვალთვალებს,காவல் செய்
1069,schützen::V,დაიფარავს,பாதுகாப்பு செய்
1070,verteidigen::V,დაიცავს,எதிர்த்து நில்
1071,sich schlagen::V,იჩხუბებს,பூசலிடு
1072,schießen::V,ისვრის,சுட்டுக் கொல்
1073,siegen::V,გაიმარჯვებს,வெற்றி பெறு
1074,ärgern::V,აჯავრებს,எரிச்சலூட்டு
1075,schlagen::V,ცემს,அடி
1076,treten::V,პანღურს ამოჰკრავს,உதை
1077,stechen::V,სჩხვლეტს,கொட்டு
1078,stoßen::V,დაეჯახება,நெருக்கு
1079,stehlen::V,ქურდობს,திருடு
1080,stehlen::V,მოიპარავს,திருடு
1081,stören::V,შეაწუხებს,தொல்லைகொடு
1082,belästigen::V,მობეზრდება,தொல்லை கொடு
1083,verbergen::V,დამალავს,மறை
1084,täuschen::V,შეცდებს,ஏமாற்று
1085,betrügen::V,მოატყუებს,ஏமாற்று
1086,töten::V,მოკლავს,கொல்
1087,wohnen::V,ცხოვრობს,தங்கியிரு
1088,wohnen::V,ბინადრობს,தங்கியிரு
1089,arbeiten::V,მუშაობს,வேலை செய்
1090,sammeln::V,შეკრებს,ஒன்றுசேர்
1091,pflücken::V,კრეფს,கொய்து எடு
1092,jagen::V,ნადირობს,வேட்டையாடு
1093,fischen::V,თევზაობს,மீன் பிடி
1094,fassen::V,დააჭერს,பிடி
1095,hüten::V,მწყემსავს,காவல் செய்
1096,treiben::V,მიერეკება,ஓட்டு
1097,anbinden::V,მიაბამს,கட்டு
1098,füttern::V,აჭმევს,உணவளி
1099,melken::V,წველის,பால் கற
1100,hacken::V,კეპავს,வெட்டி எடு
1101,gießen::V,რწყავს,நீர்ப் பாய்ச்சு
1102,reifen::V,მწიფდება,பழு
1103,zubereiten::V,მოამზადებს,சமையல் செய்
1104,kochen::V,მოხარშავს,வேகவை
1105,backen::V,გამოაცხობს,வெப்பத்தில் வாட்டு
1106,braten::V,შეწვავს,பொரியச் செய்
1107,umrühren::V,შეურევს,கலக்கு
1108,umrühren::V,გათქვეფს,கலக்கு
1109,stricken::V,ქსოვს,பின்னியிழை
1110,nähen::V,გაკერავს,தையல் வேலை செய்
1111,färben::V,შეღებავს,வண்ணம் பெறச் செய்
1112,reinigen::V,გაწმენდს,சுத்தம் செய்
1113,reinigen::V,გასუფთავებს,சுத்தம் செய்
1114,waschen::V,გარეცხავს,கழுவு
1115,abwischen::V,წაშლის,துடை
1116,spülen::V,გაავლებს,அலசு
1117,fegen::V,დაბლანდავს,பெறுக்கு
1118,kehren::V,დაგვის,பெறுக்கு
1119,baden::V,ბანაობს,குளி
1120,sich waschen::V,იბანება,கழுவு
1121,ausziehen::V,გაიხდის,கழற்று
1122,anziehen::V,ჩაიცვამს,புனைதல்
1123,sich anziehen::V,ჩაიცვამს,உடுத்துதல்
1124,kämmen::V,დავარცხნის,தலை வாரிக் கொள்
1125,schmücken::V,მორთავს,அழகுபடுத்து
1126,sagen::V,იტყვის,சொல்
1127,sprechen::V,ლაპარაკობს,பேசு
1128,reden::V,საუბრობს,பெசு
1129,sich unterhalten::V,ბაასობს,இயல்பாக பேசிக்கொண்டிரு
1130,sich unterhalten::V,მუსაიფობს,இயல்பாக பேசிக்கொண்டிரு
1131,fragen::V,ჰკითხავს,கேள்
1132,bitten::V,სთხოვს,வேண்டு
1133,erzählen::V,მოუთხრობს,சொல்
1134,mitteilen::V,აუწყებს,சொல்
1135,mitteilen::V,აცნობებს,சொல்
1136,nennen::V,უწოდებს,பெயரிடுதல்
1137,rufen::V,დაუძახებს,கூச்சலிடு
1138,prahlen::V,ტრაბახობს,தற்பெருமை பேசு
1139,übersetzen::V,გადათარგმნის,மொழிபெயர்ப்பு செய்
1140,denken::V,ფიქრობს,யோசி
1141,denken::V,აზროვნებს,யோசி
1142,glauben::V,სჯერა,நம்பு
1143,bemerken::V,შენიშვნავს,கவனி
1144,erkennen::V,გამოიცნობს,அடையாளம் கண்டுகொள்
1145,begreifen::V,გაიგებს,பற்றிக்கொள்
1146,verstehen::V,გაიგონებს,புரிந்து கொள்
1147,lernen::V,ისწავლის,கற்றுக்கொள்
1148,wissen::V,ეცოდინება,தெரிந்திரு
1149,sich erinnern an::V,მოიგონებს,நினைவு கூர்
1150,sich erinnern an::V,გაიხსენებს,நினைவு கூர்
1151,vergessen::V,ივიწყებს,மற
1152,messen::V,ზომავს,அளவிடு
1153,zählen::V,ითვლის,எண்ணு
1154,rechnen::V,გაიანგარიშებს,கணக்கிடு
1155,lesen::V,კითხულობს,படி
1156,malen::V,ხატავს,வண்ணச்சித்திரம்
1157,zeichnen::V,ხაზავს,வரை
1158,schreiben::V,დაწერს,எழுது
1159,besitzen::V,ექნება,உடைமையாகக் கொண்டிரு
1160,kaufen::V,ყიდულობს,வாங்கு
1161,verkaufen::V,გაყიდის,விற்பனை செய்
1162,bezahlen::V,გადაიხდის,இறுத்தல்
1163,zahlen::V,გადაიხდის,பணம் செலுத்து
1164,beherrschen::V,ფლობს,ஆட்சிசெய்
1165,ertragen::V,მოითმენს,தாங்கு
