,Concept_ID,av,pl
750,hinauf::ADV,эхеде,na górę
751,überall::ADV,кибго,wszędzie
752,ein wenig::ADV,дагьабго,trochę
753,kaum::ADV,хӏалалъ,ledwie
754,kaum::ADV,хӏалалъ,prawie nie
755,sehr::ADV,кутакалда,bardzo
756,so::ADV,гьедин,tak
757,noch::ADV,жеги,jeszcze
758,nur::ADV,гӏӣцӏго,tylko
759,wieder::ADV,на́хъеги,znów
760,wieder::ADV,на́хъеги,znowu
761,vergebens::ADV,чӏалгӏаде,na próżno
762,vor::PRP,цебе,przed
763,hinter::PRP,хадуса,za
764,unter::PRP,ахакь,pod
765,unter::PRP,гъоркь,pod
766,neben::PRP,аскӏо,obok
767,zwischen::PRP,гьоркьоб,między
768,wegen::PRP,гьелда,z powodu
769,dies::PRN,гьаб,to
770,dies::PRN,гьеб,to
771,das::PRN,доб,to
772,ich::PRN,дун,ja
773,du::PRN,дуца,ty
774,er::PRN,доб,on
775,wir::PRN,ниж,my
776,ihr::PRN,нуж,wy
777,sie::PRN,дол,oni
778,sie::PRN,эл,oni
779,was::FPRN,щиб,co
780,wer::FPRN,щиб,kto
781,wo::FADV,киб,gdzie
782,wo::FADV,кибехун,gdzie
783,wohin::FADV,кибехун,dokąd
784,wie::FADV,кин,jak
785,warum::FADV,щай,dlaczego
786,wieviel::FNUM,кигӏан,ile
787,eins::NUM,цо,jeden
788,zwei::NUM,кӏиго,dwa
789,drei::NUM,лъабго,trzy
790,vier::NUM,ункъо,cztery
791,fünf::NUM,щуго,pięć
792,sechs::NUM,анлъго,sześć
793,sieben::NUM,анкьго,siedem
794,acht::NUM,микьго,osiem
795,neun::NUM,ичӏго,dziewięć
796,zehn::NUM,анцӏго,dziesięć
797,elf::NUM,анцӏила цо,jedenaście
798,zwölf::NUM,кӏиго-анцӏила,dwanaście
799,zwanzig::NUM,къого,dwadzieścia
800,dreißig::NUM,лъеберго,trzydzieści
801,vierzig::NUM,кӏикъого,czterdzieści
802,fünfzig::NUM,кӏикъо́ялда анцӏго,pięćdziesiąt
803,sechzig::NUM,лъабкъого,sześćdziesiąt
804,siebzig::NUM,лъабкъо́ялда анцӏго,siedemdziesiąt
805,achtzig::NUM,ункъого,osiemdziesiąt
806,neunzig::NUM,ункъоялда а́нцӏила,dziewięćdziesiąt
807,hundert::NUM,нусго,sto
808,tausend::NUM,азарго,tysiąc
809,und::CNJ,ва,i
810,und::CNJ,-ги,i
811,oder::CNJ,ялъуни,lub
812,oder::CNJ,ялъуни,albo
813,stehen::V,бахъунчӏезе,stać
814,sitzen::V,гӏодов чӏезе,siedzieć
815,liegen::V,бегизе,leżeć
816,hängen::V,базе,wisieć
817,werden::V,бахъине,zostać
818,werden::V,бахъине,stać się
819,passieren::V,лъугьине,dziać się
820,passieren::V,лъугьине,zdarzyć się
821,passieren::V,лъугьа-бахъине,dziać się
822,passieren::V,лъугьа-бахъине,zdarzyć się
823,beginnen::V,байбихьизе,zacząć się
824,enden::V,лъугӏизе,kończyć się
825,wechseln::V,хиса-басизе,zmienić się
826,wechseln::V,хисизе,zmienić się
827,aufgehen[Sonne]::V,баккизе,wzejść
828,untergehen[Sonne]::V,щинкӏизе,zajść
829,scheinen[Sonne]::V,къалъ-къалъизе,świecić
830,donnern::V,гъугъазе,grzmieć
831,wehen::V,пуйзе,wiać
832,strömen::V,чвахизе,płynąć
833,strömen::V,чвахизе,lać się
834,fließen::V,чвахизе,ciec
835,fließen::V,чвахизе,płynąć
836,sich drehen::V,сверизе,obracać się
837,schwanken::V,хьвагӏезе,chwiać się
838,schwanken::V,багъа-бачаризе,chwiać się
839,schwingen::V,щвартӏезе,wahać się
840,fallen::V,бортизе,padać
841,brennen::V,рекӏине,palić się
842,rauchen::V,кӏкӏуй буризе,dymić
843,rauchen::V,кӏкӏуй буризе,dymić się
844,regnen::V,базе,padać
845,gefrieren::V,гӏу́низе,zamarznąć
846,tauen::V,биаризе,tajać
847,schmelzen::V,биине,topnieć
848,trocknen::V,бакъвазе,schnąć
849,sieden::V,гьалдезе,wrzeć
850,sieden::V,гьалдезе,kipieć
851,faulen::V,махӏцине,gnić
852,verfaulen::V,туризе,zgnić
853,reißen::V,бихъизе,urywać się
854,versinken::V,гъанкъизе,tonąć
855,vergehen::V,базе,przechodzić
856,vergehen::V,бахъизе,przechodzić
857,vergehen::V,ине,przechodzić
858,erscheinen::V,баккизе,zjawiać się
859,verschwinden::V,къине,zniknąć
860,verschwinden::V,билизе,zniknąć
861,sinken::V,гӏодо́бе ккезе,spadać
862,abnehmen::V,тӏаса камизе,spadać
863,zunehmen::V,гӏемерлъизе,wzrosnąć
864,steigen::V,бахине,wzrastać
865,wachsen::V,кӏодолъизе,rosnąć
866,glänzen::V,цӏвакизе,błyszczeć
867,funkeln::V,паркъезе,zabłyszczeć
868,lärmen::V,хъудизе,hałasować
869,lärmen::V,чӏиргъдизе,hałasować
870,läuten::V,кьабизе,dzwonić
871,klingeln::V,кьабизе,dzwonić
872,klirren::V,зваргъизе,brzęczeć
873,brausen::V,гьалаглъизе,huczeć
874,rauschen::V,шуршудизе,szumieć
875,rauschen::V,шуршудизе,szeleścić
876,klingen::V,бахъине,brzmieć
877,klingen::V,бахъине,dźwięczeć
878,bellen::V,гъанчдезе,szczekać
879,heulen::V,рурудизе,wyć
880,blasen::V,гьохьизе,dmuchnąć
881,pfeifen::V,гьещтӏезе,gwizdać
882,schreien::V,ахӏизе,krzyczeć
883,schreien::V,ахӏдезе,krzyczeć
884,stöhnen::V,зигардизе,stękać
885,zittern::V,дарран,drżeć
886,zittern::V,гьаргьадизе,drżeć
887,leben::V,бетӏербахъизе,żyć
888,geboren werden::V,лъугьине,urodzić się
889,atmen::V,хӏухьел биччазе,oddychać
890,trinken::V,гьекъезе,pić
891,essen::V,квине,jeść
892,essen::V,кваназе,jeść
893,schlucken::V,кӏкӏвине,połknąć
894,schlucken::V,къулчӏизе,połknąć
895,müde werden::V,сваказе,zmęczyć się
896,einschlafen::V,кьижизе,zasnąć
897,einschlafen::V,гъапуллъизе,zasnąć
898,schlafen::V,кьижизе,spać
899,aufwachen::V,бигьине,obudzić się
900,aufstehen::V,бахъине,wstać
901,aufstehen::V,тӏадебахъине,wstać
902,sich erholen::V,хьи бахъизе,wypoczywać
903,sich erholen::V,хӏалхьи гьабизе,wypoczywać
904,krank werden::V,унтизе,zachorować
905,krank sein::V,унтизе,chorować
906,schmerzen::V,унтизе,boleć
907,husten::V,хъегӏизе,kaszlać
908,genesen::V,лъилъизе,wyzdrowieć
909,sterben::V,хвезе,umrzeć
910,umkommen::V,гьалаглъизе,zginąć
911,sich bewegen::V,багъаризе,poruszać się
912,sich bewegen::V,багъаргъизе,poruszać się
913,sich rühren::V,багъаризе,ruszyć się
914,sich erheben::V,тӏадебахъине,podnieść się
915,sich erheben::V,бахъине,podnieść się
916,sich setzen::V,гӏодов чӏезе,usiąść
917,hinfallen::V,щапизе,upaść
918,laufen::V,хьвадизе,chodzić
919,schreiten::V,чӏезе,kroczyć
920,spazierengehen::V,тира-сверизе,iść na spacer
921,eilen::V,ракӏхӏалакине,pospieszać
922,eilen::V,дуризе,pospieszać
923,sich beeilen::V,дуризе,pospieszyć się
924,sich beeilen::V,гӏедегӏизе,pospieszyć się
925,sausen::V,тӏуризе,pędzić
926,rennen::V,бекеризе,biec
927,rennen::V,бекеризе,biegać
928,springen::V,кӏанцӏизе,skakać
929,klettern::V,хархадизе,wspinać się
930,schaukeln::V,гьерщезе,huśtać
931,schaukeln::V,гьерщезе,kołysać
932,kriechen::V,хъурщизе,pełzać
933,kriechen::V,хъурщизе,czołgać się
934,schwimmen::V,лъедезе,pływać
935,tauchen::V,букъардизе,zanurzać się
936,rudern::V,хазе,wiosłować
937,fahren::V,ине,jechać
938,fliegen::V,боржине,latać
939,fliegen::V,боржине,lecieć
940,gehen::V,ине,iść
941,weggehen::V,ине,odejść
942,abfahren::V,къокъине,odjechać
943,anhalten::V,чӏезе,zatrzymać się
944,anhalten::V,тархъизе,zatrzymać się
945,anhalten::V,лъалхъизе,zatrzymać się
946,hineingehen::V,тӏаделъугьине,wchodzić
947,eintreten::V,лъугьине,wejść
948,eintreten::V,лъугьине,nastąpić
949,kommen::V,бачӏине,przyjść
950,ankommen::V,щвезе,przybyć
951,ankommen::V,тӏадебачӏине,przybyć
952,zurückkommen::V,тадбуссине,wrócić
953,zurückkommen::V,тӏадбуссине,wrócić
954,bleiben::V,чӏезе,zostać
955,bleiben::V,хутӏизе,zostać
956,warten::V,чӏезе,czekać
957,erwarten::V,балагьизе,oczekiwać
958,suchen::V,балагьизе,szukać
959,finden::V,батизе,znaleźć
960,versuchen::V,хӏалбихьизе,próbować
961,vorbereiten::V,хӏадурлъизабизе,przygotować
962,lieben::V,балай бегьизе,kochać
963,mögen::V,бокьизе,lubić
964,lachen::V,белъизе,śmiać się
965,weinen::V,гӏодизе,płakać
966,schimpfen::V,гъанчдезе,kląć
967,sich ärgern::V,вагъизе,gniewać się
968,sich ärgern::V,ццида́хине,gniewać się
969,sich fürchten::V,хӏинкъизе,bać się
970,fürchten::V,беркъазе,bać się
971,fürchten::V,хӏинкъа-къазе,bać się
972,fliehen::V,лъутизе,uciekać
973,flüchten::V,лъутизе,uciec
974,sehen::V,бихьизе,widzieć
975,sehen::V,бихьизе,zobaczyć
976,anschauen::V,бертӏамизе,oglądać
977,anschauen::V,балагьизе,oglądać
978,ansehen::V,бала-гъалагьизе,popatrzeć na
979,hören::V,рагӏизе,słyszeć
980,zuhören::V,гӏенеккизе,słuchać
981,probieren::V,кӏалдиб хъва́зе,kosztować
982,probieren::V,чӏамизе,kosztować
983,riechen::V,су́нтӏизе,wąchać
984,fühlen::V,чӏвазе,czuć
985,fühlen::V,чӏвазе,odczuwać
986,zu sehen sein::V,бихьизе,widnieć
987,vernehmen::V,рагӏизе,usłyszeć
988,frieren::V,цӏорозе,marznąć
989,tun::V,гьабизе,czynić
990,können::V,кӏвезе,móc
991,können::V,кӏвезе,umieć
992,können::V,лъазе,móc
993,können::V,лъазе,umieć
994,wollen::V,бокьизе,chcieć
995,anfangen::V,байбихьизе,zacząć
996,beenden::V,тӏубазабизе,zakończyć
997,beenden::V,лъугӏизабизе,zakończyć
998,aufhören::V,бахъизе,przestać
999,gelingen::V,бахъизе,udać się
1000,geraten::V,бахъизе,udać się
1001,öffnen::V,рагьизе,otworzyć
1002,schließen::V,къазе,zamknąć
1003,stellen::V,чӏвазе,postawić
1004,setzen::V,рекӏинабизе,posadzić
1005,setzen::V,гӏодор чӏезаризе,posadzić
1006,legen::V,лъезе,kłaść
1007,berühren::V,хъвазе,dotykać
1008,verbinden::V,хьухьине,łączyć
1009,verbinden::V,бухьине,łączyć
1010,bedecken::V,кквезе,przykryć
1011,aufhängen::V,базе,powiesić
1012,anzünden::V,бакизе,zapalić
1013,anzünden::V,рекӏинабизе,zapalić
1014,zurücklassen::V,тезе,zostawić
1015,verlieren::V,билизабизе,zgubić
1016,fallen lassen::V,бортизабизе,upuścić
1017,machen::V,гьабизе,zrobić
1018,herstellen::V,гьабизе,wytworzyć
1019,herstellen::V,хӏадурлъизабизе,wytworzyć
1020,bauen::V,базе,budować
1021,bauen::V,гьабизе,budować
1022,reparieren::V,къачӏазе,naprawiać
1023,verbessern::V,лъикӏлъизабизе,ulepszyć
1024,ändern::V,хисизабизе,zmienić
1025,graben::V,бухъизе,kopać
1026,beugen::V,хьетӏизабизе,zagiąć
1027,biegen::V,гьетӏизабизе,zgiąć
1028,drehen::V,тиризабизе,obracać
1029,drehen::V,свердизабизе,obracać
1030,wenden::V,бегизе,obrocić
1031,umdrehen::V,бегизе,obrocić
1032,umdrehen::V,бега-битӏизе,obrocić
1033,heben::V,борхизе,podnosić
1034,hochheben::V,борхалъизабизе,podnieść
1035,hochheben::V,борхизе,podnieść
1036,ergreifen::V,кквезе,chwycić
1037,halten::V,кквезе,trzymać
1038,drücken::V,къазе,naciskać
1039,drücken::V,къанцӏу́зе,naciskać
1040,drücken::V,къвал ба́зе,naciskać
1041,schieben::V,хъилдизе,pchać
1042,schieben::V,хъилдизе,posuwać
1043,kratzen::V,хачазе,drapać
1044,lecken::V,чӏикӏизе,lizać
1045,beißen::V,хӏанчӏизе,kąsać
1046,beißen::V,хӏанчӏизабизе,kąsać
1047,abreißen::V,тӏезе,oderwać
1048,abreißen::V,тӏезабизе,oderwać
1049,abschneiden::V,къотӏизе,odciąć
1050,binden::V,бухьине,wiązać
1051,stecken::V,къазабизе,wetknąć
1052,brechen::V,бекизе,złamać
1053,klopfen::V,дванкезе,pukać
1054,klopfen::V,дванкезе,stukać
1055,hauen::V,базе,bić
1056,kleben::V,бацӏцӏине,kleić
1057,reiben::V,хачазе,trzeć
1058,streichen::V,бахине,smarować
1059,streichen::V,жужазе,smarować
1060,schleifen::V,лъухьизе,ostrzyć
1061,schneiden::V,къотӏизе,ciąć
1062,schneiden::V,къотӏизе,krajać
1063,rütteln::V,багъа-бачаризабизе,trząść
1064,schütteln::V,кӏобокӏизе,trząść
1065,schwenken::V,гьесадизе,machać
1066,schwenken::V,хьвагӏезабизе,machać
1067,schütten::V,тӏезе,nasypać
1068,füllen::V,цӏезабизе,napełnić
1069,einwickeln::V,жемизе,zawinąć
1070,tragen::V,баччизе,nieść
1071,schleppen::V,бехъерхъизе,wlec
1072,ziehen::V,цӏазе,ciągnąć
1073,aufbewahren::V,цӏунизе,przechowywać
1074,werfen::V,рехизе,rzucać
1075,fangen::V,кквезе,łowić
1076,packen::V,кквезе,chwycić
1077,verstecken::V,бахчизе,ukryć
1078,verstecken::V,бахчизе,schować
1079,teilen::V,бикьизе,podzielić
1080,schicken::V,битӏизе,posyłać
1081,bringen::V,баччизе,przynieść
1082,hinzufügen::V,жубазе,dodać
1083,bekommen::V,щвезе,dostać
1084,erhalten::V,щвезе,otrzymać
1085,erhalten::V,босизе,otrzymać
1086,nehmen::V,босизе,wziąć
1087,wählen::V,бищизе,wybrać
1088,auswählen::V,тӏасабищизе,wybrać
1089,bewahren::V,цӏунизе,zachować
1090,behindern::V,квекӏен гьабизе,utrudnić
1091,behindern::V,квекӏен гьабизе,przeszkadzać
1092,verderben::V,хвезабизе,zepsuć
1093,beschädigen::V,галгъазабизе,uszkodzić
1094,zerbrechen::V,щущазабизе,złamać
1095,zerreißen::V,бихъизе,drzeć
1096,zerreißen::V,бихъизе,rozdzierać
1097,zerstören::V,биххизабизе,zniszczyć
1098,verbrennen::V,бухӏизе,spalić
1099,geben::V,кьезе,dać
1100,reichen::V,кьезе,podać
1101,schenken::V,кьезе,darować
1102,versprechen::V,назру гьабизе,obiecać
1103,wünschen::V,бокьизе,życzyć
1104,loben::V,беццизе,chwalić
1105,loben::V,бецца-бекъизе,chwalić
1106,küssen::V,баизе,całować
1107,wiegen::V,чӏучӏадизабизе,kołysać
1108,zudecken::V,тӏадбигъине,przykryć
1109,wecken::V,бигьинабизе,zbudzić
1110,zeigen::V,бихьизабизе,pokazać
1111,führen::V,бачине,wieść
1112,führen::V,бачине,prowadzić
1113,lehren::V,малъизе,uczyć
1114,lehren::V,цӏализабизе,uczyć
1115,unterrichten::V,цӏализабизе,nauczać
1116,aufziehen::V,гӏезабизе,wychować
1117,leiten::V,нухмалъи гьабизе,kierować
1118,antreiben::V,гӏедегӏизабизе,popędzić
1119,einladen::V,ахӏизе,zaprosić
1120,einladen::V,тӏадеахӏизе,zaprosić
1121,vereinigen::V,цолъизабизе,zjednoczyć
1122,besuchen::V,баккизе,odwiedzić
1123,besuchen::V,хьвадизе,odwiedzić
1124,treffen::V,дандчӏвазе,trafić
1125,treffen::V,дандчӏвазе,spotkać
1126,sich versammeln::V,данделъизе,zebrać się
1127,sich versammeln::V,данделъизе,zgromadzić się
1128,sich versammeln::V,бакӏаризе,zebrać się
1129,sich versammeln::V,бакӏаризе,zgromadzić się
1130,spielen::V,басандизе,grać
1131,spielen::V,басандизе,bawić się
1132,singen::V,ахӏизе,śpiewać
1133,tanzen::V,кьурдизе,pląsać
1134,tanzen::V,кьурдизе,tańczyć
1135,sich trennen::V,батӏалъизе,rozstać się
1136,verlassen::V,тезе,opuścić
1137,verlassen::V,рехунтезе,opuścić
1138,retten::V,хвасар гьабизе,ocalić
1139,retten::V,хвасар гьабизе,uratować
1140,retten::V,хвасарлъизабизе,ocalić
1141,retten::V,хвасарлъизабизе,uratować
1142,bewachen::V,цӏунизе,pilnować
1143,schützen::V,цӏунизе,ochronić
1144,verteidigen::V,цӏунизе,bronić
1145,sich schlagen::V,багъизе,pobić się
1146,schießen::V,речӏчӏизе,strzelać
1147,siegen::V,бергьине,zwycziężyć
1148,ärgern::V,вагъизавизе,gniewać
1149,schlagen::V,кьабизе,bić
1150,schlagen::V,кьабизе,uderzyć
1151,treten::V,мал тункизе,kopnąć
1152,stechen::V,къазабизе,ukłuć
1153,stoßen::V,тункизе,popchnąć
1154,stoßen::V,хъилдизе,popchnąć
1155,stehlen::V,щинкӏизабизе,ukraść
1156,stören::V,квекӏен гьабизе,zakłócić
1157,stören::V,квекӏен гьабизе,przeszkodzić
1158,stören::V,татубахъи гьабизе,zakłócić
1159,stören::V,татубахъи гьабизе,przeszkodzić
1160,belästigen::V,рахӏатхвезабизе,dokuczać
1161,verbergen::V,бахчизе,ukryć
1162,verbergen::V,балъго тезе,ukryć
1163,täuschen::V,божуда рекӏкӏ гьабизе,łudzić
1164,täuschen::V,гуккизе,łudzić
1165,betrügen::V,хӏилла гьабизе,oszukać
1166,betrügen::V,сандирахълъи гьабизе,oszukać
1167,töten::V,чӏвазе,zabić
1168,wohnen::V,яшав гьабизе,mieszkać
1169,arbeiten::V,хӏалтӏизе,pracować
1170,sammeln::V,бакӏаризе,zebrać
1171,pflücken::V,бетӏизе,zerwać
1172,jagen::V,чан гьабизе,polować
1173,fischen::V,ччугӏа кквезе,łowić ryby
1174,fassen::V,кквезе,złapać
1175,hüten::V,кваназабизе,paść
1176,treiben::V,гъезе,pędzić
1177,anbinden::V,бухьине,przywiązać
1178,füttern::V,кваназабизе,karmić
1179,melken::V,бечӏчӏизе,doić
1180,hacken::V,чӏвазе,rąbać
1181,gießen::V,лъалъазе,lać
1182,gießen::V,лъалъазе,podlać
1183,reifen::V,барщизе,dojrzeć
1184,zubereiten::V,бежа-белъине,przyrządzić
1185,kochen::V,белъине,gotować
1186,backen::V,базе,piec
1187,braten::V,бежизе,piec
1188,braten::V,бежизе,smażyć
1189,umrühren::V,багъаризе,przemieszać
1190,stricken::V,хьухьине,dziać
1191,nähen::V,букъизе,szyć
1192,färben::V,кьер гьабизе,pofarbować
1193,reinigen::V,бацӏцӏине,oczyścić
1194,waschen::V,чуризе,prać
1195,abwischen::V,бацӏцӏине,obetrzeć
1196,spülen::V,хулизе,płukać
1197,fegen::V,лъухьизе,zamiatać
1198,kehren::V,лъухьизе,zamieść
1199,baden::V,чордезе,kąpać się
1200,ausziehen::V,бахъизе,zdjąć
1201,anziehen::V,ретӏине,włożyć
1202,sich anziehen::V,ретӏине,ubrać się
1203,kämmen::V,хазе,uczesać
1204,schmücken::V,чӏухӏизабизе,ozdabiać
1205,sagen::V,бицине,powiedzieć
1206,sprechen::V,бицине,mówić
1207,reden::V,гаргадизе,mówić
1208,sich unterhalten::V,гаргадизе,rozmawiać
1209,fragen::V,цӏехезе,zapytać
1210,fragen::V,гьикъизе,zapytać
1211,bitten::V,гьаризе,prosić
1212,erzählen::V,бицине,opowiedzieć
1213,mitteilen::V,лъазабизе,zawiadomić o
1214,nennen::V,цӏар лъезе,nazwać
1215,rufen::V,ахӏизе,wołać
1216,prahlen::V,беццаризе,chełpić się
1217,übersetzen::V,буссинабизе,tłumaczyć
1218,denken::V,ургъизе,myśleć
1219,glauben::V,божизе,sądzić
1220,glauben::V,божизе,wierzyć
1221,bemerken::V,берречӏчӏизе,zauważyć
1222,erkennen::V,лъазе,poznać
1223,erkennen::V,батӏаго бахъизе,poznać
1224,begreifen::V,бичӏчӏизе,zrozumieć
1225,lernen::V,цӏализе,uczyć się
1226,wissen::V,лъазе,wiedzieć
1227,sich erinnern an::V,ракӏалде щвезе,przypomnieć sobie
1228,vergessen::V,кӏочене,zapomnieć
1229,messen::V,борцине,mierzyć
1230,zählen::V,рикӏкӏине,liczyć
1231,rechnen::V,рикӏкӏине,rachować
1232,lesen::V,цӏализе,czytać
1233,malen::V,бахъизе,malować
1234,zeichnen::V,бахъизе,rysować
1235,schreiben::V,хъвазе,pisać
1236,besitzen::V,щвезе,posiadać
1237,besitzen::V,бу́кӏине,posiadać
1238,kaufen::V,босизе,kupić
1239,verkaufen::V,бичизе,sprzedać
1240,bezahlen::V,кьезе,zapłacić
1241,zahlen::V,кьезе,płacić
1242,ertragen::V,баччизе,znieść
1243,Auge::N,,oko
1244,Sehne::N,,ścięgno
1245,Funke::N,,iskra
1246,Moor::N,,bagno
1247,Elch::N,,łóś
1248,Beere::N,,jagoda
1249,Gedächtnis::N,,pamięć
1250,Ton::N,,ton
1251,Ton::N,,dźwięk
1252,Winkel::N,,kąt
1253,Winkel::N,,kącik
1254,Menge::N,,ilość
1255,Stütze::N,,podpora
1256,Figur::N,,figura
1257,Schuh::N,,but
1258,Schuh::N,,bucik
1259,Schnur::N,,sznur
1260,Leine::N,,smycz
1261,Geschäft::N,,sprawa
1262,Geschäft::N,,interes
1263,voll::A,,pełny
1264,lange::ADV,,długo
1265,später::ADV,,później
1266,nicht::ADV,,nie
1267,schon::ADV,,już
1268,durch::PRP,,przez
1269,alles::PRN,,wszystko
1270,rühren::V,,wzruszyć
1271,scheinen::V,,wydawać się
1272,aufheben::V,,podnieść
1273,lassen::V,,zostawić
1274,sich waschen::V,,myć się
1275,verstehen::V,,rozumieć
1276,verstehen::V,,dosłyszeć
1277,beherrschen::V,,opanować
