,Concept_ID,kl,mdf
242,Eltern::N,angajoqqaat,тя́дят-а́лят
243,Vater::N,ataata,аля
244,Vater::N,ataataq,аля
245,Mutter::N,anaana,ава
246,Mutter::N,anaana,тядя
247,Sohn::N,erneq,цёра
248,Tochter::N,panik,стирь
249,Bruder::N,ani,дуган
250,Bruder::N,ani,пяльне
251,Bruder::N,aqqaluk,дуган
252,Bruder::N,aqqaluk,пяльне
253,Bruder::N,qatanngut,дуган
254,Bruder::N,qatanngut,пяльне
255,Schwester::N,naja,ака
256,Schwester::N,naja,сазор
257,Schwester::N,aleqa,ака
258,Schwester::N,aleqa,сазор
259,Schwester::N,qatanngut,ака
260,Schwester::N,qatanngut,сазор
261,Onkel::N,akkak,оця
262,Onkel::N,akkak,патя
263,Onkel::N,akkak,щеня́
264,Tante::N,aja,ака
265,Tante::N,aja,щака
266,Tante::N,ajak,ака
267,Tante::N,ajak,щака
268,Tante::N,atsak,ака
269,Tante::N,atsak,щака
270,Ehemann::N,ui,мирде
271,Ehefrau::N,nuliaq,ърьвя́
272,Freude::N,tipaatsussuseq,ке́нярдема
273,Gelächter::N,illaq,рахсема
274,Glück::N,usornaat,паваз
275,Glück::N,usornarsuseq,паваз
276,Wunsch::N,kissaat,мяль
277,Wunsch::N,kissaat,таколдома
278,Lust::N,illigussuseq,таколдома
279,Lust::N,piummaseq,таколдома
280,Geist::N,anerneq,вайме
281,Geist::N,toornaq,вайме
282,Gedanke::N,isumassaq,мяль
283,Gedächtnis::N,eqqaamannissuseq,прявий
284,Verstand::N,isuma,прявий
285,Verstand::N,sianissut,прявий
286,Verstand::N,misigissut,прявий
287,Verstand::N,sianissuseq,прявий
288,Verstand::N,silaqassuseq,прявий
289,Sinn::N,isuma,ён
290,Grund::N,patsit,туфта́л
291,Wahrheit::N,sallusuissut,ви́де
292,Wahrheit::N,sallusuissut,видеши́
293,Märchen::N,oqalualaarut,ёфкс
294,Märchen::N,oqaluasaaq,ёфкс
295,Erzählung::N,oqaluttuaq,азкс
296,Nachricht::N,oqaassut,куля́
297,Nachricht::N,oqqersuut,куля́
298,Neuigkeit::N,tusarnartaq,куля́
299,Name::N,ateq,лем
300,Rätsel::N,nalorsitsaarut,со́дама ёфкс
301,Rede::N,oqaluuseq,вал
302,Rede::N,oqaluuseq,корхтама
303,Sprache::N,oqaatsit,кяль
304,Stimme::N,erinaq,вайгяль
305,Stimme::N,qarluuseq,вайгяль
306,Wort::N,oqaasii,вал
307,Zeichen::N,nalunaaqqut,тя́ште
308,Zeichen::N,nalunaaqqut,тя́штькс
309,Ruf::N,qaaqqussut,тердема
310,Lärm::N,perpaluk,гайф
311,Lärm::N,perpaluk,жалакодома
312,Laut::N,torsukattak,вайгяль
313,Ton::N,erinaq,вайгяль
314,Lied::N,taalliaq,мора
315,Lied::N,erinarsuut,мора
316,Ruhe::N,qatsunganeq,сетьме
317,Leute::N,inuiak,ломатть
318,Leute::N,inuiaqatigiit,ломатть
319,Volk::N,inuiaat,наро́д
320,Arbeit::N,suliaq,тев
321,Gast::N,qaaqqusaq,и́нжи
322,Gast::N,qaaqqusaq,ко́нак
323,Geschenk::N,pajugut,казне
324,Hilfe::N,annertoqqut,лездома
325,Freund::N,tiliaq,я́лга
326,Freund::N,ikinngut,я́лга
327,Kamerad::N,tiliaq,я́лга
328,Kamerad::N,ikinngut,я́лга
329,Art::N,ileqquuseq,вид
330,Stück::N,nakkaalaniku,пакш
331,Teil::N,tassiaasat,часть
332,Teil::N,tassiaasat,пялькс
333,Hälfte::N,affaq,пяле
334,Kreis::N,kaajaluinneq or kaajaluitsoq,шаркс
335,Kreuz::N,sanningasulik,крёз
336,Linie::N,tittaq,межа
337,Linie::N,tittaq,китькс
338,Linie::N,titarneq,межа
339,Linie::N,titarneq,китькс
340,Abstand::N,aku,ётка
341,Abstand::N,ikiaq,ётка
342,Entfernung::N,asi,ётка
343,Gegend::N,nuna,ва́ста
344,Gegend::N,nuna,перьфпя́ль
345,Platz::N,ini,ва́ста
346,Platz::N,inissaq,ва́ста
347,Ort::N,sumiiffik,ва́ста
348,Seite::N,saneraq,пяле
349,Mitte::N,qiteq,кучка́
350,Sache::N,pigisaq,тев
351,Sache::N,pigisaq,веща
352,Rand::N,sini,пе
353,Rand::N,akerfineq,пе
354,Kante::N,akerfineq,и́рдез
355,Ecke::N,teqeqqoq,ужа
356,Ecke::N,tikeqqoq,ужа
357,Spitze::N,inngik,пря
358,Ende::N,isu,пе
359,Loch::N,putu,варя
360,Winkel::N,teqeqqorissaat,ужа
361,Muster::N,ilisserut,сёрма
362,Größe::N,angissuseq,серь
363,Länge::N,takissuseq,кува́лма
364,Gewicht::N,oqimaalutaq,сталма
365,Menge::N,amerlassuseq,лувкс
366,Haufen::N,eqimattat,мар
367,Reihe::N,allunaasaq,ряд
368,Boot::N,qajaq,венеж
369,Boot::N,angallat,венеж
370,Boot::N,umiatsiaq,венеж
371,Ruder::N,iput,миле
372,Schlitten::N,qamutit,ну́рда
373,Schlitten::N,qimusseq,ну́рда
374,Ski::N,ataarut,сокс
375,Last::N,nammagaq,канкс
376,Last::N,nammagaq,сталма
377,Schritt::N,allorneq,аськолкс
378,Norden::N,avannaq,якшама шире
379,Süden::N,qava,ля́мбе ши́ре
380,Süden::N,kujat,ля́мбе ши́ре
381,Süden::N,kujataa,ля́мбе ши́ре
382,Westen::N,kitaa,ши валгома шире
383,Osten::N,kangi,шинь стяма шире
384,Holz::N,qisuk,вирь
385,Holz::N,qisuk,шуфта
386,Brett::N,salliligaq,лавця
387,Platte::N,qaateq,плита́
388,Stütze::N,ajagutaq,неже
389,Stütze::N,ajaagutaq,неже
390,Stange::N,kaaviffik,олга
391,Stock::N,ajaappissat,байдек
392,Stab::N,ajaappissat,олгоня
393,Rohr::N,sullulik,турама
394,Haus::N,illu,куд
395,Ofen::N,kissarsuut,пянакуд
396,Fußboden::N,nateq,кия́кс
397,Tisch::N,allattarfik,шра
398,Tisch::N,allattarfik,моркш
399,Stuhl::N,issiavik,стул
400,Stuhl::N,issiaffik,стул
401,Wiege::N,uaasoq,нюря́м
402,Bett::N,nallavik,ацам
403,Regal::N,ilisivik,лавцяланга
404,Kiste::N,sakissat,парга
405,Kiste::N,illerfiusaq,парга
406,Fenster::N,aki,валмья
407,Fenster::N,igalaaq,валмья
408,Tür::N,matu,кенкш
409,Tor::N,isaaffik,ортат
410,Zaun::N,saputit,перяфкс
411,Dach::N,qaliaq,кудпря
412,Leiter::N,tummeqqat,куцема
413,Leiter::N,majuartarfiit,куцема
414,Besen::N,saligutit,тяльме
415,Spaten::N,nivaataq,ка́йме
416,Schaufel::N,nivaataq,ко́поня
417,Schaufel::N,nivaataq,ця́рдом
418,Gabel::N,qilluaq,ця́нгоня
419,Gabel::N,ajassaatit,ця́нгоня
420,Löffel::N,alussaat,куцю
421,Messer::N,savik,пеель
422,Nagel::N,kukik,эска
423,Netz::N,anguffaseq,
424,Haken::N,nissik,кя́чказ
425,Haken::N,qarsorsaq,кя́чказ
426,Haken::N,qarsorsartoq,кя́чказ
427,Griff::N,ipi,недь
428,Griff::N,ipi,кунда́мка
429,Schloss::N,illussaarsuaq,замо́к
430,Bild::N,assiliaq,карти́на
431,Figur::N,kisitsit,ронга-понда
432,Puppe::N,inuusaq,ня́ка
433,Bündel::N,qilertaq,кярьме
434,Tasche::N,pooqattaq,кошяльня
435,Deckel::N,matu,тавадкс
436,Deckel::N,matu,вельхкс
437,Geschirr::N,anut,кядьге
438,Tasse::N,tiitorfik,ша́ваня
439,Tasse::N,tiitorfiup ilorlia,ша́ваня
440,Topf::N,qoqqoq,кавозь
441,Kessel::N,uunnaavik,сргавозь
442,Essen::N,igaaq,ярхцама
443,Nahrung::N,neqissaq,ярхцампяль
444,Speise::N,nerisassat,ярхцама
445,Fleisch::N,neqi,пал
446,Fleisch::N,neqi,сиволь
447,Getreide::N,maannineq,сёра
448,Brot::N,iffit,кши
449,Brot::N,iffiaq,кши
450,Scheibe::N,igalaassiaq,кочам
451,Fett::N,tarnutissaq,куя́
452,Fett::N,tarnutissiaq,куя́
453,Butter::N,punneq,вай
454,Öl::N,uulia,вай
455,Salz::N,taratsut,сал
456,Suppe::N,qajoq,шонгарям
457,Suppe::N,qajoq,коршампяль
458,Honig::N,tungusunnitsuut,медь
459,Milch::N,immuk,лофца
460,Tee::N,tii,чай
461,Tee::N,teeq,чай
462,Wolle::N,nuersagassiaq,пона
463,Stoff::N,milliaq,котф
464,Stoff::N,qarlissiaq,котф
465,Nadel::N,meqqut,салмокс
466,Faden::N,ujalussiaq,сюре
467,Knopf::N,attat,пуня
468,Knoten::N,akeroq,сюлма
469,Knoten::N,qilerneq,сюлма
470,Farbe::N,qalipaat,архтомбяль
471,Kleidung::N,atisat,щам
472,Kleidung::N,annoraaq,щам
473,Hemd::N,ilupaaq,па́нар
474,Kragen::N,qungasiinnaq,сиве
475,Ärmel::N,aaq,ожа
476,Hose::N,qarliit,понкст
477,Gürtel::N,qiterut,каркс
478,Gürtel::N,unngersaq,каркс
479,Mütze::N,nasaq,вазь
480,Schuh::N,skuu,башма́к
481,Schuh::N,ikernuk,башма́к
482,Schuh::N,ateraasaq,башма́к
483,Stiefel::N,kamik,кя́ме
484,Ring::N,assammiu,суркс
485,Band::N,qilerutissiaq,керькс
486,Band::N,qilerutissiaq,лента
487,Kamm::N,illaagutit,сюрьхцем
488,Kamm::N,illaajaatit pl.,сюрьхцем
489,Spiegel::N,tarrarsuut,ванома
490,Riemen::N,allunaaq,шнань каркс
491,Schnur::N,kujaaq,пикс
492,Schnur::N,kujaaq,карькскя
493,Schnur::N,allunaasaq,пикс
494,Schnur::N,allunaasaq,карькскя
495,Leine::N,aleq,вядьме
496,Decke::N,qipik,вельхкс
497,Kissen::N,akit,тоду
498,Tuch::N,qarlissiaq,руця́
499,Handtuch::N,allarut,на́рдама
500,Handtuch::N,allarterut,на́рдама
501,Kraft::N,pissak,вий
502,Stärke::N,qerattarsaat,вииши
503,Gesundheit::N,peqqisusseq,шумбраши́
504,Krankheit::N,nappaat,урма́
505,Krankheit::N,nappaat,сярядема
506,Schmerz::N,anniaat,маряма
507,Wunde::N,iki,керф
508,Fieber::N,nappaat qanimanartoq,маштыкс
509,Arznei::N,imigassaq,надо́бья
510,Arznei::N,imigassaq,пъчка́фтома
511,Brücke::N,ikaartarfik,седь
512,Brunnen::N,tissaluttuliaq,эши
513,Weide::N,masarsuk,ванома васта
514,Pfad::N,aqqut,ян
515,Pfad::N,aqqut,киня́
516,Weg::N,aggerfik,ки
517,Straße::N,aqqusineq,ки
518,Dorf::N,nunaqarfik,веле
519,Stadt::N,illorpaat,ош
520,Stadt::N,illorpalik,ош
521,Brief::N,allagarsiaq,сёрма
522,Buch::N,atuakkat,книга
523,Buch::N,mappersagaq,книга
524,Buchstabe::N,naqinneq,бу́ква
525,Zeitung::N,aviisi,газе́та
526,Leben::N,inuussuseq,эряф
527,Leben::N,inuussuseq,эряма
528,Tod::N,toqu,кулома́
529,Tod::N,toquneq,кулома́
530,Grab::N,iliveq,калма
531,Grab::N,illissat,калма
532,Kirche::N,oqaluffik,це́рькав
533,Sünde::N,ajorti,пежеть
534,Sünde::N,ajorti,муворкс
535,Arbeiter::N,sulisoq,трудендай
536,Arbeiter::N,sulisoq,работник
537,Chef::N,ittoqut,азор
538,Chef::N,ittoqut,оцюня
539,Meister::N,naalagaq,мастяр
540,Arzt::N,katsorsaasoq,врач
541,Arzt::N,katsorsaasoq,доктор
542,Lehrer::N,ilinniartitsisoq,учи́тель
543,Geld::N,aningaasat,ярмакт
544,Geschäft::N,niuertarfik,ладяфкс
545,Geschäft::N,niuertarfik,ладяф тев
546,Laden::N,niuertarfik,ла́вка
547,Preis::N,aki,питне
548,Ware::N,qaliata pii,миф
549,Ware::N,qaliata pii,ра́маф
550,Ware::N,nioqqutissaq,миф
551,Ware::N,nioqqutissaq,ра́маф
552,Nutzen::N,iluaqut,пара
553,Nutzen::N,iluaqut,лезкс
554,Welt::N,nunarsuaq,свет
555,Land::N,nuna,мастор
556,König::N,kunngi,король
557,Macht::N,pissaassuseq,азорондама
558,Macht::N,pissaassuseq,азорксши
559,Grenze::N,killik,ёткаян
560,Krieg::N,sorsunneq,война́
561,Feind::N,akeraq,душман
562,Feind::N,akeraq,каршек тюри
563,Feind::N,akerartorti,душман
564,Feind::N,akerartorti,каршек тюри
565,Feind::N,qinngarsuisoq,душман
566,Feind::N,qinngarsuisoq,каршек тюри
567,Kampf::N,sorsunneq,тюрема́
568,Pfeil::N,qalugiusaq,нал
569,Gewehr::N,aallaat,винто́вка
570,Fehler::N,kukkuneq,эльбядькс
571,Fehler::N,paarlaappaa,эльбядькс
572,Unglück::N,perluut,зия́н
573,Schuld::N,akiitsugaq,муворши
574,Schuld::N,akiligassaq,муворши
575,Alter::N,utoqqaq,эряф кизот
576,Alter::N,utoqqaq,эряфонь пинге
577,Schluss::N,isu,пе
578,Zeit::N,ulloq,пинге
579,Zeit::N,akuttoqatigiinneq,пинге
580,Tag::N,ulloq,ши
581,Morgen::N,ullaaq,шобдава
582,Mittag::N,ulloqeqqa,шикучка
583,Abend::N,unnuk,иля́дь
584,Nacht::N,unnuaq,ве
585,Woche::N,sapaatip akunnera,недя́ля
586,Monat::N,qaammat,ков
587,Jahr::N,ukioq,киза
588,Frühling::N,upernaaq,тунда́
589,Sommer::N,aasaq,киза
590,Herbst::N,ukiaq,сёксе
591,Winter::N,ukioq,тяла
592,Januar::N,siulleeq,кельмеков
593,Januar::N,qaammaliaq,кельмеков
594,Februar::N,aarlaat,уфайков
595,März::N,marsi,марайков
596,März::N,martsi,марайков
597,Mai::N,maaji,панжиков
598,Juni::N,juuni,лямбеков
599,Juli::N,juuli,псиков
600,August::N,aggusti,сёроньков
601,September::N,septembari,тюжягов
602,Oktober::N,oktobari,кельмазаков
603,November::N,novembari,эйндамков
604,Dezember::N,detsembari,кучкаков
605,Montag::N,ataasinngortoq,одговши
606,Dienstag::N,marlunngorneq,ша́вши
607,Mittwoch::N,pingasunngorneq,вержи
608,Donnerstag::N,sisamanngorneq,шува́ланя
609,Freitag::N,tallimanngorneq,пя́денця
610,Samstag::N,arfininngorneq,ёткши
611,Sonntag::N,sapaat,таргоши
612,Sonntag::N,sapaati,таргоши
613,groß::A,angivoq,оцю
614,klein::A,mikivoq,ёмла
615,lang::A,takisooq,кува́ка
616,kurz::A,naatsoq,нюрьхкя́ня
617,breit::A,silippoq,кели
618,schmal::A,amitsoq,тяйня
619,dicht::A,torsusooq,сиде
620,dicht::A,torsusooq,туста
621,dick[Gegenstand]::A,issuvoq,эчке
622,dick[Gegenstand]::A,issusooq,эчке
623,dünn::A,amitsoq,шува́ня
624,fein::A,mamarpoq,шува́ня
625,fest::A,tangeqarpoq,кеме
626,flach::A,nalimmappoq,лапш
627,glatt::A,quasak,вадяв
628,glatt::A,quasak,такор
629,hart::A,mattusooq,калгода
630,hart::A,manngerpoq,калгода
631,hart::A,titeqquluppoq,калгода
632,weich::A,nerumaarpoq,ляпе
633,rund::A,ammallorippoq,кру́глай
634,spitz::A,qummukujooq,ботаз
635,spitz::A,qummukujooq,оржа
636,scharf::A,ipippoq,оржа
637,stumpf::A,anngerpoq,ношка
638,schwer::A,oqimaappoq,стака
639,schön::A,kusanarpoq,мазы
640,heiß::A,kiappoq,пси
641,warm::A,oqorpoq,лямбе
642,kalt::A,issippoq,кельме
643,kühl::A,pueqqortippoq,эше
644,feucht::A,isugutavoq,летьке
645,feucht::A,qaasernarpoq,летьке
646,nass::A,imerorpoq,начка
647,trocken::A,panerpoq,коське
648,voll::A,ulikkaarpoq,пяшксе
649,leer::A,imaattuarpoq,шава
650,offen::A,ammavoq,панжада
651,offen::A,ammavoq,виде
652,geschlossen::A,matuvoq,пякстаф
653,geschlossen::A,matuvoq,сёлгф
654,sauber::A,eqqippoq,ару
655,sauber::A,sukuluippoq,ару
656,sauber::A,ipeqanngilaq,ару
657,schmutzig::A,tapappoq,рда́зу
658,schmutzig::A,tapappoq,пя́ндра
659,schmutzig::A,minguppoq,рда́зу
660,schmutzig::A,minguppoq,пя́ндра
661,roh::A,aapavoq,верок
662,reif::A,qaarulerpoq,ке́нерьф
663,süß::A,tungusunnippoq,ламбама
664,bitter::A,qasilippoq,сяпи
665,hell::A,qaamavoq,валда
666,dunkel::A,qernerpoq,шобда
667,schwarz::A,qernerpoq,равжа
668,weiß::A,qaqorpoq,акша
669,rot::A,aappaluppoq,якстерь
670,gelb::A,sungaarpoq,тюжя́
671,blau::A,tungujorpoq,сенем
672,grün::A,qorsooqqippoq,пиже
673,grün::A,qorsooqqippoq,сянгяря
674,grau::A,qaserpoq,уле
675,billig::A,akikippoq,у́цез
676,billig::A,akikippoq,аф пи́тни
677,wertvoll::A,erlinnarpoq,питни
678,blind::A,tappiippoq,сокор
679,blind::A,isigisaqanngilaq,сокор
680,taub::A,tusilarpoq,пярав
681,kräftig::A,pissaq,пяк вии
682,kräftig::A,pissarsuaq,пяк вии
683,stark::A,sanngivoq,вии
684,schwach::A,nakuippoq,лафча
685,fett::A,pualavoq,куя́
686,schlank::A,tuappoq,виде ронга
687,hübsch::A,aatsialaq,мазы
688,böse::A,ajorpoq,кяжи
689,dumm::A,taqajak,аф ёню
690,dumm::A,taqajak,шава пря
691,dumm::A,sikkilluppoq,аф ёню
692,dumm::A,sikkilluppoq,шава пря
693,dumm::A,qaatusimasaqanngilaq,аф ёню
694,dumm::A,qaatusimasaqanngilaq,шава пря
695,faul::A,eqiasuppoq,нола
696,faul::A,eqiattortuvoq,нола
697,fleißig::A,eqiasuippoq,ку́лхцонды
698,geizig::A,iasilaarpoq,кирьжя
699,geizig::A,iasilaarpoq,жаднай
700,geizig::A,tukkuippoq,кирьжя
701,geizig::A,tukkuippoq,жаднай
702,klug::A,mallak,ёню
703,klug::A,mallak,пря́ви
704,klug::A,ittanneq,ёню
705,klug::A,ittanneq,пря́ви
706,klug::A,kutaappoq,ёню
707,klug::A,kutaappoq,пря́ви
708,klug::A,kuttaappoq,ёню
709,klug::A,kuttaappoq,пря́ви
710,klug::A,qarasagippoq,ёню
711,klug::A,qarasagippoq,пря́ви
712,lieb::A,akisooq,цебярь
713,lustig::A,piikulavoq,ра́хси
714,sanft::A,isumagippoq,сетьме
715,hungrig::A,kaappoq,вача
716,hungrig::A,kaappoq,вачеда
717,hungrig::A,perlilerpoq,вача
718,hungrig::A,perlilerpoq,вачеда
719,krank::A,napparsimavoq,сяряди
720,traurig::A,aliasuppoq,ла́жнай
721,lebendig::A,uumavoq,эряй
722,gut::A,ajunngilaq,пара
