,Concept_ID,sk,av
762,erster::A,prvý,тӏоцебесеб
763,zweiter::A,druhý,кӏиабилеб
764,dritter::A,tretí,лъабабилеб
765,letzter::A,ostatný,ахирисеб
766,letzter::A,posledný,ахирисеб
767,allein::ADV,sám,ялгъузго
768,auf einmal::ADV,zároveň,цихӏинтӏаго
769,zusammen::ADV,spolu,цойида
770,zusammen::ADV,spoločne,цойида
771,lange::ADV,dlho,
772,plötzlich::ADV,náhle,цойидасанго
773,sofort::ADV,hneď,гьебсагӏат
774,sofort::ADV,ihneď,гьебсагӏат
775,später::ADV,neskoršie,
776,jetzt::ADV,teraz,гьанже
777,heute::ADV,dnes,жакъа
778,morgen::ADV,zajtra,метер
779,bald::ADV,skoro,гьабсагӏаталъ
780,dann::ADV,nato,цинги
781,dann::ADV,potom,цинги
782,gestern::ADV,včera,сон
783,einst::ADV,kedysi,цин
784,einst::ADV,niekedy,цин
785,damals::ADV,vtedy,гьебмехалъ
786,damals::ADV,vtedy,гьебмехалда
787,danach::ADV,potom,цинги
788,danach::ADV,potom,хадуса
789,danach::ADV,podľa toho,цинги
790,danach::ADV,podľa toho,хадуса
791,vorher::ADV,napred,цебе
792,vorher::ADV,predtým,цебе
793,zuerst::ADV,najprv,тӏоцебе
794,einmal::ADV,raz,цинцӏул
795,einmal::ADV,raz,цихӏин
796,einmal::ADV,raz,цоцӏул
797,einmal::ADV,jedenkrát,цинцӏул
798,einmal::ADV,jedenkrát,цихӏин
799,einmal::ADV,jedenkrát,цоцӏул
800,manchmal::ADV,občas,олоцӏул
801,manchmal::ADV,niekedy,олоцӏул
802,oft::ADV,často,гӏемерго
803,immer::ADV,vždy,кидаго
804,immer::ADV,ustavične,кидаго
805,niemals::ADV,nikdy,киданиги
806,hier::ADV,tu,аниб
807,hierhin::ADV,sem,анибехун
808,hierhin::ADV,tade,анибехун
809,von hier::ADV,odtiaľto,гьаниса
810,dort::ADV,tam,гьениб
811,dorthin::ADV,ta,гьадаба
812,dorthin::ADV,tam,гьадаба
813,geradeaus::ADV,rovno,битӏутӏа
814,geradeaus::ADV,priamo,битӏутӏа
815,vorwärts::ADV,napred,цебехун
816,rückwärts::ADV,nazad,нахъ-нахъ
817,zurück::ADV,späť,нахъе
818,zurück::ADV,naspäť,нахъе
819,unten::ADV,dolu,ахакь
820,unten::ADV,dolu,гъоркь
821,unten::ADV,naspodku,ахакь
822,unten::ADV,naspodku,гъоркь
823,hinab::ADV,dolu,эхебе
824,oben::ADV,hore,тӏад
825,oben::ADV,hore,тӏадехун
826,oben::ADV,navrchu,тӏад
827,oben::ADV,navrchu,тӏадехун
828,hinauf::ADV,hore,эхеде
829,hinauf::ADV,navrch,эхеде
830,überall::ADV,všade,кибго
831,nicht::ADV,nie,
832,ein wenig::ADV,trocha,дагьабго
833,kaum::ADV,ledva,хӏалалъ
834,sehr::ADV,veľmi,кутакалда
835,so::ADV,tak,гьедин
836,so::ADV,takto,гьедин
837,noch::ADV,ešte,жеги
838,nur::ADV,len,гӏӣцӏго
839,schon::ADV,už,
840,wieder::ADV,zasa,на́хъеги
841,vergebens::ADV,márne,чӏалгӏаде
842,vergebens::ADV,nadarmo,чӏалгӏаде
843,vor::PRP,pred,цебе
844,hinter::PRP,za,хадуса
845,unter::PRP,pod,ахакь
846,unter::PRP,pod,гъоркь
847,durch::PRP,cez,
848,neben::PRP,pri,аскӏо
849,neben::PRP,vedľa,аскӏо
850,zwischen::PRP,medzi,гьоркьоб
851,wegen::PRP,pre,гьелда
852,wegen::PRP,kvôli,гьелда
853,dies::PRN,to,гьаб
854,dies::PRN,to,гьеб
855,dies::PRN,táto,гьаб
856,dies::PRN,táto,гьеб
857,das::PRN,to,доб
858,alles::PRN,všetko,
859,ich::PRN,ja,дун
860,du::PRN,ty,дуца
861,er::PRN,on,доб
862,wir::PRN,my,ниж
863,ihr::PRN,vy,нуж
864,sie::PRN,oni,дол
865,sie::PRN,oni,эл
866,was::FPRN,čo,щиб
867,wer::FPRN,kto,щиб
868,wo::FADV,kde,киб
869,wo::FADV,kde,кибехун
870,wohin::FADV,kam,кибехун
871,wie::FADV,ako,кин
872,warum::FADV,prečo,щай
873,wieviel::FNUM,koľko,кигӏан
874,eins::NUM,jeden,цо
875,zwei::NUM,dva,кӏиго
876,drei::NUM,tri,лъабго
877,vier::NUM,štyri,ункъо
878,fünf::NUM,päť,щуго
879,sechs::NUM,šesť,анлъго
880,sieben::NUM,sedem,анкьго
881,acht::NUM,osem,микьго
882,neun::NUM,deväť,ичӏго
883,zehn::NUM,desať,анцӏго
884,elf::NUM,jedenásť,анцӏила цо
885,zwölf::NUM,dvanásť,кӏиго-анцӏила
886,zwanzig::NUM,dvadsať,къого
887,dreißig::NUM,tridsať,лъеберго
888,vierzig::NUM,štyridsať,кӏикъого
889,fünfzig::NUM,päťdesiat,кӏикъо́ялда анцӏго
890,sechzig::NUM,šesťdesiat,лъабкъого
891,siebzig::NUM,sedemdesiat,лъабкъо́ялда анцӏго
892,achtzig::NUM,osemdesiat,ункъого
893,neunzig::NUM,deväťdesiat,ункъоялда а́нцӏила
894,hundert::NUM,sto,нусго
895,tausend::NUM,tisíc,азарго
896,und::CNJ,i,ва
897,und::CNJ,i,-ги
898,oder::CNJ,alebo,ялъуни
899,stehen::V,stáť,бахъунчӏезе
900,sitzen::V,sedieť,гӏодов чӏезе
901,liegen::V,ležať,бегизе
902,hängen::V,visieť,базе
903,werden::V,stať sa,бахъине
904,passieren::V,stať sa,лъугьине
905,passieren::V,stať sa,лъугьа-бахъине
906,beginnen::V,začať sa,байбихьизе
907,enden::V,končiť sa,лъугӏизе
908,wechseln::V,meniť sa,хиса-басизе
909,wechseln::V,meniť sa,хисизе
910,aufgehen[Sonne]::V,vychádzať,баккизе
911,untergehen[Sonne]::V,zapadnúť,щинкӏизе
912,scheinen[Sonne]::V,svietiť,къалъ-къалъизе
913,donnern::V,hrmieť,гъугъазе
914,wehen::V,viať,пуйзе
915,strömen::V,prúdiť,чвахизе
916,fließen::V,tiecť,чвахизе
917,sich drehen::V,točiť sa,сверизе
918,sich drehen::V,krútiť sa,сверизе
919,schwanken::V,kolísať,хьвагӏезе
920,schwanken::V,kolísať,багъа-бачаризе
921,schwanken::V,klátiť sa,хьвагӏезе
922,schwanken::V,klátiť sa,багъа-бачаризе
923,schwingen::V,kývať sa,щвартӏезе
924,schwingen::V,chvieť sa,щвартӏезе
925,fallen::V,padať,бортизе
926,brennen::V,páliť,рекӏине
927,brennen::V,horieť,рекӏине
928,rauchen::V,dymiť sa,кӏкӏуй буризе
929,regnen::V,pršať,базе
930,gefrieren::V,zamrznút,гӏу́низе
931,tauen::V,taviť sa,биаризе
932,schmelzen::V,taviť sa,биине
933,trocknen::V,schnúť,бакъвазе
934,sieden::V,vrieť,гьалдезе
935,faulen::V,hniť,махӏцине
936,verfaulen::V,zhniť,туризе
937,reißen::V,pretrhnúť sa,бихъизе
938,versinken::V,zapadnúť,гъанкъизе
939,versinken::V,potopiť sa,гъанкъизе
940,vergehen::V,plynúť,базе
941,vergehen::V,plynúť,бахъизе
942,vergehen::V,plynúť,ине
943,erscheinen::V,objaviť sa,баккизе
944,verschwinden::V,zmiznúť,къине
945,verschwinden::V,zmiznúť,билизе
946,sinken::V,klesať,гӏодо́бе ккезе
947,abnehmen::V,ubúdať,тӏаса камизе
948,zunehmen::V,pribúdať,гӏемерлъизе
949,steigen::V,stúpať,бахине
950,wachsen::V,rásť,кӏодолъизе
951,glänzen::V,jagať sa,цӏвакизе
952,glänzen::V,lesknúť sa,цӏвакизе
953,funkeln::V,iskriť sa,паркъезе
954,lärmen::V,lomoziť,хъудизе
955,lärmen::V,lomoziť,чӏиргъдизе
956,läuten::V,cengať,кьабизе
957,klingeln::V,zvoniť,кьабизе
958,klirren::V,rinčať,зваргъизе
959,brausen::V,hučať,гьалаглъизе
960,rauschen::V,šumieť,шуршудизе
961,klingen::V,znieť,бахъине
962,klingen::V,zvoniť,бахъине
963,bellen::V,štekať,гъанчдезе
964,bellen::V,brechať,гъанчдезе
965,heulen::V,vyť,рурудизе
966,blasen::V,duť,гьохьизе
967,blasen::V,fúkať,гьохьизе
968,pfeifen::V,pískať,гьещтӏезе
969,pfeifen::V,hvízdať,гьещтӏезе
970,schreien::V,kričať,ахӏизе
971,schreien::V,kričať,ахӏдезе
972,stöhnen::V,stenať,зигардизе
973,zittern::V,triasť sa,дарран
974,zittern::V,triasť sa,гьаргьадизе
975,leben::V,žiť,бетӏербахъизе
976,geboren werden::V,narodiť sa,лъугьине
977,atmen::V,dýchať,хӏухьел биччазе
978,trinken::V,piť,гьекъезе
979,essen::V,jesť,квине
980,essen::V,jesť,кваназе
981,schlucken::V,zhltnuť,кӏкӏвине
982,schlucken::V,zhltnuť,къулчӏизе
983,müde werden::V,unaviť sa,сваказе
984,einschlafen::V,usnúť,кьижизе
985,einschlafen::V,usnúť,гъапуллъизе
986,einschlafen::V,zaspať,кьижизе
987,einschlafen::V,zaspať,гъапуллъизе
988,schlafen::V,spať,кьижизе
989,aufwachen::V,zobudiť sa,бигьине
990,aufstehen::V,vstať,бахъине
991,aufstehen::V,vstať,тӏадебахъине
992,sich erholen::V,zotavovať sa,хьи бахъизе
993,sich erholen::V,zotavovať sa,хӏалхьи гьабизе
994,sich erholen::V,oddýchovať si,хьи бахъизе
995,sich erholen::V,oddýchovať si,хӏалхьи гьабизе
996,krank werden::V,ochorieť,унтизе
997,krank sein::V,chorieť,унтизе
998,krank sein::V,byť chorý,унтизе
999,schmerzen::V,bolieť,унтизе
1000,husten::V,kašľať,хъегӏизе
1001,genesen::V,uzdraviť sa,лъилъизе
1002,sterben::V,umrieť,хвезе
1003,sterben::V,zomrieť,хвезе
1004,umkommen::V,zahynúť,гьалаглъизе
1005,sich bewegen::V,pohybovať sa,багъаризе
1006,sich bewegen::V,pohybovať sa,багъаргъизе
1007,sich rühren::V,hnúť sa,багъаризе
1008,sich erheben::V,zdvihnúť sa,тӏадебахъине
1009,sich erheben::V,zdvihnúť sa,бахъине
1010,sich setzen::V,sadnúť si,гӏодов чӏезе
1011,hinfallen::V,spadnúť,щапизе
1012,laufen::V,bežať,хьвадизе
1013,schreiten::V,kráčať,чӏезе
1014,spazierengehen::V,prechádzať sa,тира-сверизе
1015,eilen::V,súriť,ракӏхӏалакине
1016,eilen::V,súriť,дуризе
1017,sich beeilen::V,ponáhľať sa,дуризе
1018,sich beeilen::V,ponáhľať sa,гӏедегӏизе
1019,sausen::V,hučať,тӏуризе
1020,rennen::V,bežať,бекеризе
1021,springen::V,skákať,кӏанцӏизе
1022,klettern::V,liezť,хархадизе
1023,schaukeln::V,húpať,гьерщезе
1024,schaukeln::V,hojdať,гьерщезе
1025,kriechen::V,liezť,хъурщизе
1026,kriechen::V,plaziť sa,хъурщизе
1027,schwimmen::V,plávať,лъедезе
1028,tauchen::V,ponoriť sa,букъардизе
1029,rudern::V,veslovať,хазе
1030,fahren::V,ísť,ине
1031,fahren::V,jazdiť,ине
1032,fliegen::V,letieť,боржине
1033,gehen::V,ísť,ине
1034,weggehen::V,odísť,ине
1035,weggehen::V,odchádzať,ине
1036,abfahren::V,odcestovať,къокъине
1037,anhalten::V,zadržať sa,чӏезе
1038,anhalten::V,zadržať sa,тархъизе
1039,anhalten::V,zadržať sa,лъалхъизе
1040,anhalten::V,zastaviť sa,чӏезе
1041,anhalten::V,zastaviť sa,тархъизе
1042,anhalten::V,zastaviť sa,лъалхъизе
1043,hineingehen::V,vchádzať,тӏаделъугьине
1044,eintreten::V,vojsť,лъугьине
1045,eintreten::V,vstúpiť,лъугьине
1046,kommen::V,prísť,бачӏине
1047,ankommen::V,prísť,щвезе
1048,ankommen::V,prísť,тӏадебачӏине
1049,ankommen::V,doraziť,щвезе
1050,ankommen::V,doraziť,тӏадебачӏине
1051,zurückkommen::V,vrátiť sa,тадбуссине
1052,zurückkommen::V,vrátiť sa,тӏадбуссине
1053,bleiben::V,ostať,чӏезе
1054,bleiben::V,ostať,хутӏизе
1055,bleiben::V,zostať,чӏезе
1056,bleiben::V,zostať,хутӏизе
1057,warten::V,čakať,чӏезе
1058,erwarten::V,očakávať,балагьизе
1059,suchen::V,hľadať,балагьизе
1060,finden::V,nájsť,батизе
1061,versuchen::V,skúsiť,хӏалбихьизе
1062,versuchen::V,pokúsiť sa,хӏалбихьизе
1063,vorbereiten::V,pripraviť,хӏадурлъизабизе
1064,lieben::V,ľúbiť,балай бегьизе
1065,lieben::V,milovať,балай бегьизе
1066,mögen::V,mať rád,бокьизе
1067,lachen::V,smiať sa,белъизе
1068,rühren::V,dojať,
1069,weinen::V,plakať,гӏодизе
1070,schimpfen::V,nadávať,гъанчдезе
1071,sich ärgern::V,hnevať sa,вагъизе
1072,sich ärgern::V,hnevať sa,ццида́хине
1073,sich ärgern::V,zlostiť sa,вагъизе
1074,sich ärgern::V,zlostiť sa,ццида́хине
1075,sich fürchten::V,báť sa,хӏинкъизе
1076,fürchten::V,báť sa,беркъазе
1077,fürchten::V,báť sa,хӏинкъа-къазе
1078,fliehen::V,utekať,лъутизе
1079,flüchten::V,utiecť,лъутизе
1080,sehen::V,vidieť,бихьизе
1081,anschauen::V,pozrieť sa na,бертӏамизе
1082,anschauen::V,pozrieť sa na,балагьизе
1083,ansehen::V,pozrieť,бала-гъалагьизе
1084,hören::V,počúvať,рагӏизе
1085,zuhören::V,počúvať,гӏенеккизе
1086,probieren::V,ochutnať,кӏалдиб хъва́зе
1087,probieren::V,ochutnať,чӏамизе
1088,riechen::V,ňuchať,су́нтӏизе
1089,fühlen::V,cítiť,чӏвазе
1090,fühlen::V,pociťovať,чӏвазе
1091,scheinen::V,zdať sa,
1092,zu sehen sein::V,byť vidieť,бихьизе
1093,vernehmen::V,počuť,рагӏизе
1094,frieren::V,mrznúť,цӏорозе
1095,frieren::V,oziabať,цӏорозе
1096,tun::V,robiť,гьабизе
1097,können::V,môcť,кӏвезе
1098,können::V,môcť,лъазе
1099,wollen::V,chcieť,бокьизе
1100,anfangen::V,začať,байбихьизе
1101,beenden::V,skončiť,тӏубазабизе
1102,beenden::V,skončiť,лъугӏизабизе
1103,aufhören::V,prestať,бахъизе
1104,gelingen::V,podariť sa,бахъизе
1105,geraten::V,dariť sa,бахъизе
1106,öffnen::V,otvoriť,рагьизе
1107,schließen::V,zavrieť,къазе
1108,stellen::V,postaviť,чӏвазе
1109,setzen::V,posadiť,рекӏинабизе
1110,setzen::V,posadiť,гӏодор чӏезаризе
1111,legen::V,klásť,лъезе
1112,legen::V,položiť,лъезе
1113,berühren::V,dotykať sa,хъвазе
1114,verbinden::V,spojiť,хьухьине
1115,verbinden::V,spojiť,бухьине
1116,bedecken::V,pokryť,кквезе
1117,aufhängen::V,zavesiť,базе
1118,anzünden::V,zapáliť,бакизе
1119,anzünden::V,zapáliť,рекӏинабизе
1120,aufheben::V,zdvihnúť,
1121,zurücklassen::V,zanechať,тезе
1122,verlieren::V,stratiť,билизабизе
1123,fallen lassen::V,pustiť,бортизабизе
1124,machen::V,robiť,гьабизе
1125,herstellen::V,vyrobiť,гьабизе
1126,herstellen::V,vyrobiť,хӏадурлъизабизе
1127,bauen::V,stavať,базе
1128,bauen::V,stavať,гьабизе
1129,bauen::V,budovať,базе
1130,bauen::V,budovať,гьабизе
1131,reparieren::V,opraviť,къачӏазе
1132,verbessern::V,zlepšiť,лъикӏлъизабизе
1133,ändern::V,zmeniť,хисизабизе
1134,ändern::V,preinačiť,хисизабизе
1135,graben::V,ryť,бухъизе
1136,graben::V,kopať,бухъизе
1137,beugen::V,ohnúť,хьетӏизабизе
1138,biegen::V,ohnúť,гьетӏизабизе
1139,drehen::V,točiť,тиризабизе
1140,drehen::V,točiť,свердизабизе
1141,drehen::V,krútiť,тиризабизе
1142,drehen::V,krútiť,свердизабизе
1143,wenden::V,obrátiť,бегизе
1144,wenden::V,prevrátiť,бегизе
1145,umdrehen::V,otočiť,бегизе
1146,umdrehen::V,otočiť,бега-битӏизе
1147,umdrehen::V,obrátiť,бегизе
1148,umdrehen::V,obrátiť,бега-битӏизе
1149,heben::V,dvíhať,борхизе
1150,heben::V,povzniesť,борхизе
1151,hochheben::V,zdvihnúť,борхалъизабизе
1152,hochheben::V,zdvihnúť,борхизе
1153,ergreifen::V,uchopiť sa,кквезе
1154,halten::V,držať,кквезе
1155,drücken::V,tisnúť,къазе
1156,drücken::V,tisnúť,къанцӏу́зе
1157,drücken::V,tisnúť,къвал ба́зе
1158,schieben::V,posunovať,хъилдизе
1159,kratzen::V,škrabať,хачазе
1160,lecken::V,lízať,чӏикӏизе
1161,beißen::V,kúsať,хӏанчӏизе
1162,beißen::V,kúsať,хӏанчӏизабизе
1163,abreißen::V,odtrhnúť,тӏезе
1164,abreißen::V,odtrhnúť,тӏезабизе
1165,abschneiden::V,odrezať,къотӏизе
1166,abschneiden::V,odkrojiť,къотӏизе
1167,binden::V,zaviazať,бухьине
1168,binden::V,priviazať,бухьине
1169,stecken::V,strčiť,къазабизе
1170,brechen::V,zlomiť,бекизе
1171,klopfen::V,tĺcť,дванкезе
1172,klopfen::V,klopať,дванкезе
1173,hauen::V,nabiť,базе
1174,kleben::V,lepiť,бацӏцӏине
1175,kleben::V,nalepiť,бацӏцӏине
1176,reiben::V,trieť,хачазе
1177,streichen::V,namazať,бахине
1178,streichen::V,namazať,жужазе
1179,schleifen::V,ostríť,лъухьизе
1180,schneiden::V,rezať,къотӏизе
1181,schneiden::V,strihať,къотӏизе
1182,rütteln::V,triasť,багъа-бачаризабизе
1183,rütteln::V,lomcovať,багъа-бачаризабизе
1184,schütteln::V,triasť,кӏобокӏизе
1185,schütteln::V,potriasť,кӏобокӏизе
1186,schwenken::V,mávať,гьесадизе
1187,schwenken::V,mávať,хьвагӏезабизе
1188,schütten::V,sypať,тӏезе
1189,füllen::V,plniť,цӏезабизе
1190,einwickeln::V,zabaliť,жемизе
1191,tragen::V,niesť,баччизе
1192,schleppen::V,vliecť,бехъерхъизе
1193,ziehen::V,ťahať,цӏазе
1194,aufbewahren::V,uložiť,цӏунизе
1195,aufbewahren::V,uschovať,цӏунизе
1196,werfen::V,hodiť,рехизе
1197,werfen::V,vrhnúť,рехизе
1198,fangen::V,chytať,кквезе
1199,packen::V,baliť,кквезе
1200,packen::V,chytiť,кквезе
1201,verstecken::V,skryť,бахчизе
1202,verstecken::V,schovať,бахчизе
1203,teilen::V,podeliť,бикьизе
1204,teilen::V,rozdeliť,бикьизе
1205,schicken::V,posielať,битӏизе
1206,bringen::V,priniesť,баччизе
1207,hinzufügen::V,pripojiť,жубазе
1208,bekommen::V,dostať,щвезе
1209,erhalten::V,prijať,щвезе
1210,erhalten::V,prijať,босизе
1211,nehmen::V,vziať,босизе
1212,wählen::V,voliť,бищизе
1213,auswählen::V,vybrať,тӏасабищизе
1214,auswählen::V,vyvoliť,тӏасабищизе
1215,bewahren::V,zachovať,цӏунизе
1216,behindern::V,zavadzať,квекӏен гьабизе
1217,behindern::V,byť v ceste,квекӏен гьабизе
1218,verderben::V,skaziť,хвезабизе
1219,beschädigen::V,ublížiť,галгъазабизе
1220,beschädigen::V,poškodiť,галгъазабизе
1221,zerbrechen::V,rozbiť,щущазабизе
1222,zerbrechen::V,prelomiť,щущазабизе
1223,zerreißen::V,pretrhnúť,бихъизе
1224,zerstören::V,zničiť,биххизабизе
1225,verbrennen::V,spáliť,бухӏизе
1226,geben::V,dať,кьезе
1227,reichen::V,podať,кьезе
1228,schenken::V,darovať,кьезе
1229,versprechen::V,sľúbiť,назру гьабизе
1230,wünschen::V,želať,бокьизе
1231,loben::V,chváliť,беццизе
1232,loben::V,chváliť,бецца-бекъизе
1233,küssen::V,bozkať,баизе
1234,wiegen::V,kolísať,чӏучӏадизабизе
1235,zudecken::V,prikryť,тӏадбигъине
1236,wecken::V,zobudiť,бигьинабизе
1237,zeigen::V,ukázať,бихьизабизе
1238,führen::V,viesť,бачине
1239,lehren::V,učiť,малъизе
1240,lehren::V,učiť,цӏализабизе
1241,unterrichten::V,vyučovať,цӏализабизе
1242,aufziehen::V,vychovať,гӏезабизе
1243,leiten::V,viesť,нухмалъи гьабизе
1244,antreiben::V,popudiť,гӏедегӏизабизе
1245,lassen::V,dať,
1246,einladen::V,pozvať,ахӏизе
1247,einladen::V,pozvať,тӏадеахӏизе
1248,einladen::V,povolať,ахӏизе
1249,einladen::V,povolať,тӏадеахӏизе
1250,vereinigen::V,spojiť,цолъизабизе
1251,vereinigen::V,zjednotiť,цолъизабизе
1252,besuchen::V,navštíviť,баккизе
1253,besuchen::V,navštíviť,хьвадизе
1254,treffen::V,stretnúť,дандчӏвазе
1255,sich versammeln::V,zhromaždiť sa,данделъизе
1256,sich versammeln::V,zhromaždiť sa,бакӏаризе
1257,spielen::V,hrať,басандизе
1258,singen::V,spievať,ахӏизе
1259,tanzen::V,tancovať,кьурдизе
1260,sich trennen::V,rozísť sa,батӏалъизе
1261,verlassen::V,opustiť,тезе
1262,verlassen::V,opustiť,рехунтезе
1263,retten::V,zachrániť,хвасар гьабизе
1264,retten::V,zachrániť,хвасарлъизабизе
1265,bewachen::V,strážiť,цӏунизе
1266,schützen::V,chrániť,цӏунизе
1267,verteidigen::V,brániť,цӏунизе
1268,sich schlagen::V,biť sa,багъизе
1269,schießen::V,streliť,речӏчӏизе
1270,schießen::V,strieľať,речӏчӏизе
1271,siegen::V,zvíťaziť,бергьине
1272,ärgern::V,hnevať,вагъизавизе
1273,ärgern::V,zlostiť,вагъизавизе
1274,schlagen::V,biť,кьабизе
1275,schlagen::V,udrieť,кьабизе
1276,treten::V,kopnúť,мал тункизе
1277,stechen::V,bodnúť,къазабизе
1278,stechen::V,pichnúť,къазабизе
1279,stoßen::V,udrieť,тункизе
1280,stoßen::V,udrieť,хъилдизе
1281,stehlen::V,kradnúť,щинкӏизабизе
1282,stören::V,vyrušiť,квекӏен гьабизе
1283,stören::V,vyrušiť,татубахъи гьабизе
1284,belästigen::V,obťažovať,рахӏатхвезабизе
1285,verbergen::V,skryť,бахчизе
1286,verbergen::V,skryť,балъго тезе
1287,täuschen::V,sklamať,божуда рекӏкӏ гьабизе
1288,täuschen::V,sklamať,гуккизе
1289,betrügen::V,klamať,хӏилла гьабизе
1290,betrügen::V,klamať,сандирахълъи гьабизе
1291,betrügen::V,podvádzať,хӏилла гьабизе
1292,betrügen::V,podvádzať,сандирахълъи гьабизе
1293,töten::V,zabiť,чӏвазе
1294,töten::V,usmrtiť,чӏвазе
1295,wohnen::V,bývať,яшав гьабизе
1296,arbeiten::V,pracovať,хӏалтӏизе
1297,sammeln::V,zbierať,бакӏаризе
1298,pflücken::V,trhať,бетӏизе
1299,pflücken::V,oberať,бетӏизе
1300,jagen::V,poľovať,чан гьабизе
1301,fischen::V,loviť ryby,ччугӏа кквезе
1302,fischen::V,chytať ryby,ччугӏа кквезе
1303,fassen::V,uloviť,кквезе
1304,hüten::V,pásť,кваназабизе
1305,treiben::V,hnať,гъезе
1306,anbinden::V,priviazať,бухьине
1307,füttern::V,kŕmiť,кваназабизе
1308,melken::V,dojiť,бечӏчӏизе
1309,hacken::V,seknúť,чӏвазе
1310,gießen::V,polievať,лъалъазе
1311,reifen::V,dozrieť,барщизе
1312,zubereiten::V,pripraviť,бежа-белъине
1313,kochen::V,variť,белъине
1314,backen::V,piecť,базе
1315,backen::V,smažiť,базе
1316,braten::V,piecť,бежизе
1317,braten::V,pražiť,бежизе
1318,umrühren::V,pomiešať,багъаризе
1319,stricken::V,pliesť,хьухьине
1320,nähen::V,šiť,букъизе
1321,färben::V,zafarbiť,кьер гьабизе
1322,reinigen::V,čistiť,бацӏцӏине
1323,waschen::V,myť,чуризе
1324,abwischen::V,utrieť,бацӏцӏине
1325,spülen::V,vyplachovať,хулизе
1326,fegen::V,zametať,лъухьизе
1327,kehren::V,zametať,лъухьизе
1328,baden::V,kúpať sa,чордезе
1329,sich waschen::V,umývať sa,
1330,ausziehen::V,zobliecť,бахъизе
1331,anziehen::V,obliecť,ретӏине
1332,sich anziehen::V,obliecť sa,ретӏине
1333,kämmen::V,česať,хазе
1334,schmücken::V,ozdobiť,чӏухӏизабизе
1335,sagen::V,povedať,бицине
1336,sprechen::V,hovoriť,бицине
1337,reden::V,rozprávať,гаргадизе
1338,sich unterhalten::V,rozprávať sa,гаргадизе
1339,fragen::V,spýtať sa,цӏехезе
1340,fragen::V,spýtať sa,гьикъизе
1341,bitten::V,prosiť,гьаризе
1342,erzählen::V,rozprávať,бицине
1343,mitteilen::V,oznámiť,лъазабизе
1344,nennen::V,nazvať,цӏар лъезе
1345,nennen::V,menovať,цӏар лъезе
1346,rufen::V,volať,ахӏизе
1347,rufen::V,zavolať,ахӏизе
1348,prahlen::V,vystatovať sa,беццаризе
1349,übersetzen::V,preložiť,буссинабизе
1350,denken::V,myslieť,ургъизе
1351,glauben::V,veriť,божизе
1352,bemerken::V,podotknuť,берречӏчӏизе
1353,bemerken::V,spozorovať,берречӏчӏизе
1354,erkennen::V,poznať,лъазе
1355,erkennen::V,poznať,батӏаго бахъизе
1356,begreifen::V,pochopiť,бичӏчӏизе
1357,begreifen::V,porozumieť,бичӏчӏизе
1358,verstehen::V,rozumieť,
1359,lernen::V,učiť sa,цӏализе
1360,wissen::V,vedieť,лъазе
1361,sich erinnern an::V,pamätať si na,ракӏалде щвезе
1362,vergessen::V,zabudnuť,кӏочене
1363,messen::V,merať,борцине
1364,zählen::V,počítať,рикӏкӏине
1365,rechnen::V,rátať,рикӏкӏине
1366,rechnen::V,počítať,рикӏкӏине
1367,lesen::V,čítať,цӏализе
1368,malen::V,maľovať,бахъизе
1369,zeichnen::V,kresliť,бахъизе
1370,schreiben::V,písať,хъвазе
1371,besitzen::V,mať,щвезе
1372,besitzen::V,mať,бу́кӏине
1373,besitzen::V,vlastniť,щвезе
1374,besitzen::V,vlastniť,бу́кӏине
1375,kaufen::V,kúpiť,босизе
1376,verkaufen::V,predať,бичизе
1377,bezahlen::V,zaplatiť,кьезе
1378,zahlen::V,platiť,кьезе
1379,beherrschen::V,ovládať,
1380,ertragen::V,znášať,баччизе
1381,ertragen::V,vydržať,баччизе
