,Concept_ID,fi,hy
754,verschieden::A,eri,տարբեր
755,verschieden::A,erilainen,տարբեր
756,nah::A,läheinen,մոտ
757,nah::A,läheinen,մերձ
758,fern::A,etäinen,հեռավոր
759,linker::A,vasen,ձախ
760,rechter::A,oikea,աջ
761,anderer::A,muu,այլ
762,anderer::A,muu,ուրիշ
763,anderer::A,toinen,այլ
764,anderer::A,toinen,ուրիշ
765,erster::A,ensimmäinen,առաջին
766,zweiter::A,toinen,երկրորդ
767,dritter::A,kolmas,երրորդ
768,letzter::A,viimeinen,վերջին
769,allein::ADV,yksin,միայնակ
770,auf einmal::ADV,yhdellä kertaa,միասնաբար
771,zusammen::ADV,yhdessä,միասին
772,zusammen::ADV,yhdessä,իրար հետ
773,lange::ADV,kauan,երկար ժամանակ
774,lange::ADV,pitkään,երկար ժամանակ
775,plötzlich::ADV,äkkiä,հանկարծ
776,sofort::ADV,heti,իսկույն
777,später::ADV,myöhemmin,ավելի ուշ
778,später::ADV,myöhemmin,հետո
779,jetzt::ADV,nyt,այժմ
780,heute::ADV,tänään,այսօր
781,morgen::ADV,huomenna,վաղը
782,bald::ADV,pian,շուտով
783,dann::ADV,sitten,ապա
784,dann::ADV,sitten,հետո
785,gestern::ADV,eilen,երեկ
786,einst::ADV,aikanaan,հին ատեն
787,damals::ADV,silloin,ատէնին
788,damals::ADV,siihen aikaan,ատէնին
789,danach::ADV,sen jälkeen,ապա
790,danach::ADV,sen jälkeen,այն ժամանակ
791,vorher::ADV,ennen,առաջ
792,zuerst::ADV,ensin,նախ
793,zuerst::ADV,ensiksi,նախ
794,einmal::ADV,kerran,մի անգամ
795,manchmal::ADV,joskus,երբեմն
796,oft::ADV,usein,հաճախ
797,immer::ADV,aina,միշտ
798,niemals::ADV,ei koskaan,երբեք
799,hier::ADV,tässä,այստեղ
800,hier::ADV,täällä,այստեղ
801,hierhin::ADV,tähän,այստեղ
802,von hier::ADV,tästä,այդտեղից
803,von hier::ADV,täältä,այդտեղից
804,dort::ADV,siinä,այնտեղ
805,dort::ADV,siellä,այնտեղ
806,dorthin::ADV,sinne,այնտեղ
807,dorthin::ADV,tuonne,այնտեղ
808,geradeaus::ADV,suoraan,ուղիղ
809,vorwärts::ADV,eteenpäin,առաջ
810,rückwärts::ADV,taaksepäin,դեպի ետ
811,zurück::ADV,takaisin,ետ
812,unten::ADV,alhaalla,ներքեւում
813,hinab::ADV,alas,ներքեւ
814,oben::ADV,ylhäällä,վերեւում
815,hinauf::ADV,ylös,վերեւ
816,überall::ADV,kaikkialla,ամենուր
817,nicht::ADV,ei,չէ
818,ein wenig::ADV,vähän,մի քիչ
819,kaum::ADV,tuskin,հազիվ
820,sehr::ADV,kovin,շատ
821,sehr::ADV,oikein,շատ
822,so::ADV,näin,այդպես
823,noch::ADV,vielä,դեռ
824,nur::ADV,vain,միայն
825,nur::ADV,ainoastaan,միայն
826,schon::ADV,jo,արդեն
827,wieder::ADV,taas,նորից
828,wieder::ADV,taas,դարձյալ
829,wieder::ADV,jälleen,նորից
830,wieder::ADV,jälleen,դարձյալ
831,vergebens::ADV,turhaan,իզուր
832,vor::PRP,edessä,դիմացը
833,hinter::PRP,takana,ետեւը
834,unter::PRP,alla,տակ
835,durch::PRP,läpi,միջով
836,durch::PRP,kautta,միջով
837,neben::PRP,vieressä,քովը
838,zwischen::PRP,välillä,միջեւ
839,wegen::PRP,takia,պատճառով
840,wegen::PRP,takia,շնորհից
841,wegen::PRP,vuoksi,պատճառով
842,wegen::PRP,vuoksi,շնորհից
843,dies::PRN,tämä,սա
844,dies::PRN,tämä,այս
845,das::PRN,se,դա
846,das::PRN,se,այդ
847,alles::PRN,kaikki,ամեն ինչ
848,ich::PRN,minä,ես
849,du::PRN,sinä,դու
850,er::PRN,hän,նա
851,wir::PRN,me,մենք
852,ihr::PRN,te,դուք
853,sie::PRN,he,նրանք
854,was::FPRN,mikä,ինչ
855,wer::FPRN,ken,ով
856,wer::FPRN,kuka,ով
857,wo::FADV,missä,ուր
858,wo::FADV,missä,որտեղ
859,wohin::FADV,mihin,դեպի ուր
860,wie::FADV,miten,ինչպես
861,wie::FADV,kuinka,ինչպես
862,warum::FADV,miksi,ինչու
863,wieviel::FNUM,paljonko,որչափ
864,wieviel::FNUM,kuinka paljon,որչափ
865,eins::NUM,yksi,մեկ
866,zwei::NUM,kaksi,երկու
867,drei::NUM,kolme,երեք
868,vier::NUM,neljä,չորս
869,fünf::NUM,viisi,հինգ
870,sechs::NUM,kuusi,վեց
871,sieben::NUM,seitsemän,յոթ
872,acht::NUM,kahdeksan,ութ
873,neun::NUM,yhdeksän,ինը
874,zehn::NUM,kymmenen,տասը
875,elf::NUM,yksitoista,տասնմեկ
876,zwölf::NUM,kaksitoista,տասներկու
877,zwanzig::NUM,kaksikymmentä,քսան
878,dreißig::NUM,kolmekymmentä,երեսուն
879,vierzig::NUM,neljäkymmentä,քառասուն
880,fünfzig::NUM,viisikymmentä,հիսուն
881,sechzig::NUM,kuusikymmentä,վաթսուն
882,siebzig::NUM,seitsemänkymmentä,յոթանասուն
883,achtzig::NUM,kahdeksankymmentä,ութսուն
884,neunzig::NUM,yhdeksänkymmentä,իննսուն
885,hundert::NUM,sata,հարյուր
886,tausend::NUM,tuhat,հազար
887,und::CNJ,ja,ու
888,oder::CNJ,tai,կամ
889,stehen::V,seisoa,կանգնել
890,sitzen::V,istua,նստել
891,liegen::V,maata,ստել
892,hängen::V,riippua,կախվել
893,werden::V,tulla,դառնալ
894,werden::V,joutua,դառնալ
895,passieren::V,sattua,պատահել
896,passieren::V,tapahtua,պատահել
897,beginnen::V,alkaa,սկսվել
898,enden::V,loppua,վերջանալ
899,enden::V,päättyä,վերջանալ
900,wechseln::V,vaihtua,փոխվել
901,wechseln::V,vaihdella,փոխվել
902,aufgehen[Sonne]::V,nousta,բարձրանալ
903,aufgehen[Sonne]::V,nousta,ելնել 
904,untergehen[Sonne]::V,laskea,մտնել
905,scheinen[Sonne]::V,paistaa,շողալ
906,scheinen[Sonne]::V,paistaa,փայլել
907,donnern::V,jyristä,որոտալ
908,wehen::V,tuulla,փչել
909,wehen::V,puhaltaa,փչել
910,strömen::V,virrata,հոսել
911,fließen::V,valua,հոսել
912,fließen::V,juosta,հոսել
913,sich drehen::V,pyöriä,պտտվել
914,schwanken::V,horjua,տատանվել
915,schwingen::V,heilua,ճոճվել
916,schwingen::V,värähdellä,ճոճվել
917,fallen::V,pudota,ընկնել
918,fallen::V,langeta,ընկնել
919,brennen::V,palaa,այրվել
920,rauchen::V,savuta,ծխել
921,regnen::V,sataa,անձրեւ գալ
922,gefrieren::V,jäätyä,սառչել
923,tauen::V,sulaa,լկիլ
924,schmelzen::V,sulaa,հալիլ
925,trocknen::V,kuivua,չորանալ
926,sieden::V,kiehua,եռալ
927,faulen::V,mädätä,փտել
928,verfaulen::V,mädätä,նեխել
929,verfaulen::V,mädäntyä,նեխել
930,reißen::V,revetä,պատռվել
931,reißen::V,revetä,ճղվել
932,versinken::V,upota,սուզվել
933,versinken::V,vajota,սուզվել
934,vergehen::V,kulua,անցնել 
935,erscheinen::V,ilmestyä,հայտնվել
936,erscheinen::V,ilmestyä,երեւալ
937,verschwinden::V,kadota,անհետանալ
938,sinken::V,vajota,ընկնել
939,abnehmen::V,vähetä,փոքրանալ
940,zunehmen::V,kasvaa,մեծանալ
941,zunehmen::V,lisääntyä,մեծանալ
942,steigen::V,nousta,բարձրանալ
943,wachsen::V,kasvaa,աճել
944,glänzen::V,kiiltää,նշուլել
945,glänzen::V,kiiltää,փայլիլ
946,funkeln::V,kipinöidä,փայլատակել
947,lärmen::V,meluta,աղմուկ հանել
948,läuten::V,soida,զնգալ
949,klingeln::V,soida,զնգալ
950,klirren::V,kalista,զնգզնգալ
951,brausen::V,kohista,մոլեգնել
952,rauschen::V,kohista,սոսափել
953,klingen::V,soida,հնչել
954,bellen::V,haukkua,հաչել
955,heulen::V,ulvoa,ոռնալ 
956,blasen::V,puhaltaa,փչել 
957,pfeifen::V,viheltää,սուլել
958,schreien::V,kirkua,գոռալ 
959,stöhnen::V,voihkia,տնքալ
960,zittern::V,vapista,դողալ
961,leben::V,elää,ապրել
962,geboren werden::V,syntyä,ծնվել
963,atmen::V,hengittää,շնչել
964,trinken::V,juoda,խմել
965,essen::V,syödä,ուտել
966,schlucken::V,niellä,կլանել
967,schlucken::V,niellä,կուլ տալ
968,müde werden::V,uupua,հոգնել
969,einschlafen::V,uinahtaa,քուն մտնել
970,schlafen::V,maata,քնել
971,schlafen::V,nukkua,քնել
972,aufwachen::V,herätä,արթննալ
973,aufstehen::V,nousta,ելլել
974,aufstehen::V,nousta ylös,ելլել
975,sich erholen::V,levätä,հանգստանալ
976,krank werden::V,sairastua,հիւանդանալ
977,krank sein::V,potea,հիվանդ լինել
978,krank sein::V,sairastaa,հիվանդ լինել
979,schmerzen::V,särkeä,ցավել
980,schmerzen::V,kivistää,ցավել
981,husten::V,yskiä,հազալ
982,genesen::V,toipua,ապաքինվել
983,sterben::V,kuolla,մեռնել
984,sterben::V,kuolla,վախճանվել
985,umkommen::V,saada surmansa,կործանվել
986,umkommen::V,kuolla,կործանվել
987,sich bewegen::V,liikkua,ընթանալ
988,sich rühren::V,liikahtaa,շարժվել
989,sich erheben::V,nousta,կանգնել
990,sich erheben::V,nousta,վեր կենալ
991,sich setzen::V,istuutua,նստել
992,hinfallen::V,kaatua,ընկնել
993,laufen::V,kävellä,քայլել
994,schreiten::V,astua,ճեմել
995,schreiten::V,astella,ճեմել
996,spazierengehen::V,kävellä,շրջագայել
997,eilen::V,kiirehtiä,շտապել
998,sich beeilen::V,kiirehtiä,շտապել 
999,sich beeilen::V,olla kiireissään,շտապել 
1000,sausen::V,rynnätä,սլանալ
1001,sausen::V,viilettää,սլանալ
1002,rennen::V,juosta,վազել
1003,springen::V,hypätä,ցատկել
1004,klettern::V,kiivetä,մագլցել
1005,schaukeln::V,kiikkua,ճոճվել
1006,schaukeln::V,kiikkua,օրորվել
1007,kriechen::V,ryömiä,սողալ
1008,schwimmen::V,uida,լողալ
1009,tauchen::V,sukeltaa,սուզվել
1010,rudern::V,soutaa,թիավարել
1011,fahren::V,ajaa,ընթանալ
1012,fahren::V,kulkea,ընթանալ
1013,fliegen::V,lentää,թռչել
1014,gehen::V,käydä,գնալ
1015,weggehen::V,lähteä,հեռանալ
1016,weggehen::V,poistua,հեռանալ
1017,abfahren::V,lähteä,ճանապարհվել
1018,anhalten::V,pysähtyä,կանգնել
1019,anhalten::V,seisahtua,կանգնել
1020,hineingehen::V,mennä sisään,մտնել
1021,eintreten::V,astua sisään,մտնել
1022,kommen::V,tulla,գալ
1023,ankommen::V,saapua,ժամանել
1024,zurückkommen::V,palata,վերադառնալ
1025,bleiben::V,jäädä,մնալ
1026,bleiben::V,viipyä,մնալ
1027,warten::V,odottaa,սպասել
1028,erwarten::V,odottaa,սպասել
1029,suchen::V,etsiä,որոնել
1030,finden::V,löytää,գտնել
1031,versuchen::V,yrittää,փորձել
1032,vorbereiten::V,valmistaa,պատրաստել
1033,lieben::V,pitää,սիրել
1034,lieben::V,rakastaa,սիրել
1035,mögen::V,pitää,հավանել
1036,mögen::V,pitää,սիրել
1037,mögen::V,tykätä,հավանել
1038,mögen::V,tykätä,սիրել
1039,lachen::V,nauraa,ծիծաղել
1040,rühren::V,liikuttaa,հուզել
1041,weinen::V,itkeä,լալ
1042,schimpfen::V,haukkua,տրտնջալ
1043,schimpfen::V,haukkua,քրթմնջել
1044,sich ärgern::V,suuttua,զայրանալ
1045,sich fürchten::V,pelätä,վախնալ
1046,fürchten::V,pelätä,վախենալ
1047,fliehen::V,paeta,փախչել
1048,flüchten::V,paeta,փախչել
1049,sehen::V,nähdä,տեսնել
1050,anschauen::V,katsoa,դիտել
1051,ansehen::V,katsoa,նայել
1052,hören::V,kuulla,լսել
1053,zuhören::V,kuunnella,ունկնդրել
1054,probieren::V,maistaa,համը տեսել
1055,riechen::V,haistaa,հոտ առնել
1056,fühlen::V,tuntea,զգալ
1057,scheinen::V,tuntua,երեւալ
1058,zu sehen sein::V,näkyä,երեւալ
1059,vernehmen::V,kuulla,իմանալ 
1060,frieren::V,palella,մրսել
1061,tun::V,tehdä,անել
1062,können::V,osata,կարողանալ
1063,wollen::V,tahtoa,ուզել
1064,wollen::V,tahtoa,ցանկանալ
1065,anfangen::V,ruveta,սկսել
1066,anfangen::V,aloittaa,սկսել
1067,beenden::V,lopettaa,վերջացնել
1068,aufhören::V,loppua,դադարել
1069,gelingen::V,onnistua,հաջողվել
1070,gelingen::V,onnistua,գլուխ գալ
1071,geraten::V,sujua,ստացվել
1072,geraten::V,joutua,ստացվել
1073,öffnen::V,avata,բաց անել
1074,öffnen::V,aukaista,բաց անել
1075,schließen::V,sulkea,փակել 
1076,stellen::V,panna,դնել
1077,stellen::V,asettaa,դնել
1078,setzen::V,panna,նստեցնել
1079,setzen::V,istuttaa,նստեցնել
1080,legen::V,panna,դնել
1081,legen::V,asettaa,դնել
1082,berühren::V,koskea,դիպչել
1083,berühren::V,koskea,շոշափել
1084,berühren::V,koskettaa,դիպչել
1085,berühren::V,koskettaa,շոշափել
1086,verbinden::V,liittää,շաղկապել
1087,verbinden::V,yhdistää,շաղկապել
1088,bedecken::V,kattaa,ծածկել
1089,bedecken::V,peittää,ծածկել
1090,aufhängen::V,ripustaa,կախել
1091,anzünden::V,sytyttää,վառել
1092,aufheben::V,ylös nostaa,վերցնել
1093,aufheben::V,nostaa,վերցնել
1094,zurücklassen::V,jättää,թողնել
1095,verlieren::V,kadottaa,կորցնել
1096,fallen lassen::V,pudottaa,գցել
1097,machen::V,tehdä,անել
1098,herstellen::V,tuottaa,արտադրել
1099,herstellen::V,valmistaa,արտադրել
1100,bauen::V,rakentaa,կառուցել
1101,reparieren::V,korjata,նորոգել
1102,verbessern::V,parantaa,բարելավել
1103,ändern::V,muuttaa,փոխել
1104,graben::V,kaivaa,փորել
1105,beugen::V,taivuttaa,ծռել
1106,biegen::V,taivuttaa,թեքել
1107,drehen::V,kääntää,ոլորել
1108,wenden::V,kääntää,պտտել
1109,umdrehen::V,kääntää,շրջել
1110,heben::V,nostaa,բարձրացնել
1111,heben::V,kohottaa,բարձրացնել
1112,hochheben::V,nostaa,բարձրացնել
1113,ergreifen::V,tarttua,վարակվել
1114,halten::V,pitää,բռնել
1115,drücken::V,painaa,ճնշել
1116,drücken::V,puristaa,ճնշել
1117,schieben::V,työntää,հրել
1118,kratzen::V,raapia,քերել
1119,lecken::V,nuolla,լիզել
1120,beißen::V,purra,կծել
1121,abreißen::V,repiä,պոկել
1122,abschneiden::V,leikata poikki,կտրել 
1123,abschneiden::V,leikata,կտրել 
1124,binden::V,sitoa,կապել
1125,stecken::V,pistää,խրել
1126,brechen::V,murtaa,կոտրել 
1127,klopfen::V,koputtaa,թակել
1128,klopfen::V,kolkuttaa,թակել
1129,hauen::V,lyödä,ծեծել
1130,kleben::V,liimata,կպցնել
1131,reiben::V,hieroa,շփել
1132,reiben::V,hangata,շփել
1133,streichen::V,sivellä,վրան քսել
1134,schleifen::V,hioa,սրել 
1135,schneiden::V,leikata,կտրել
1136,rütteln::V,ravistaa,ցնցել
1137,schütteln::V,pudistaa,թափահարել
1138,schwenken::V,heiluttaa,ճոճել
1139,schütten::V,kaataa,լցնել
1140,füllen::V,täyttää,լիքը լցնել
1141,einwickeln::V,kääriä,փաթաթել
1142,tragen::V,kantaa,կրել
1143,tragen::V,kantaa,տանել
1144,schleppen::V,raahata,քաշել
1145,ziehen::V,vetää,ձգել
1146,ziehen::V,vetää,քաշել
1147,aufbewahren::V,säilyttää,պահել 
1148,werfen::V,viskata,նետել
1149,fangen::V,napata,
1150,fangen::V,ottaa kiinni,
1151,packen::V,tarttua,հափշտակել
1152,verstecken::V,kätkeä,ծածկել
1153,verstecken::V,piilottaa,ծածկել
1154,teilen::V,jakaa,բաժանել
1155,schicken::V,lähettää,ուղարկել
1156,bringen::V,viedä,բերել
1157,hinzufügen::V,lisätä,ավելացնել
1158,bekommen::V,saada,հայթայթել
1159,erhalten::V,saada,ստանալ
1160,nehmen::V,ottaa,վերցնել
1161,wählen::V,valita,ընտրել
1162,auswählen::V,valikoida,գերադասել
1163,bewahren::V,säilyttää,պահպանել
1164,behindern::V,estää,խոչընդոտել
1165,verderben::V,pilata,փչացնել
1166,verderben::V,turmella,փչացնել
1167,beschädigen::V,vioittaa,վնասել
1168,beschädigen::V,vahingoittaa,վնասել
1169,zerbrechen::V,rikkoa,ջարդել
1170,zerbrechen::V,rikkoa,կոտրել
1171,zerreißen::V,repiä rikki,պատռել
1172,zerreißen::V,repiä palasiksi,պատռել
1173,zerstören::V,hävittää,քանդել
1174,verbrennen::V,polttaa,այրել
1175,geben::V,antaa,տալ
1176,reichen::V,ojentaa,հանձնել
1177,schenken::V,lahjoittaa,նվիրել
1178,versprechen::V,luvata,խոստանալ
1179,wünschen::V,toivottaa,մաղթել
1180,loben::V,ylistää,գովել
1181,küssen::V,suudella,համբուրել
1182,wiegen::V,tuudittaa,օրորել
1183,wiegen::V,keinuttaa,օրորել
1184,zudecken::V,peittää,վրան գցել
1185,wecken::V,herättää,զարթնեցնել
1186,zeigen::V,näyttää,ցույց տալ
1187,zeigen::V,osoittaa,ցույց տալ
1188,führen::V,johdattaa,ուղեկցել
1189,lehren::V,opettaa,սովորեցնել
1190,unterrichten::V,opettaa,ավանդել
1191,aufziehen::V,kasvattaa,դաստիարակել
1192,leiten::V,johtaa,ղեկավարել
1193,leiten::V,johtaa,կառավարել
1194,antreiben::V,hoputtaa,շտապեցնել
1195,lassen::V,antaa,ստիպել
1196,einladen::V,kutsua,հրավիրել
1197,vereinigen::V,yhdistää,միացնել
1198,besuchen::V,vierailla,այցելել
1199,treffen::V,tavata,հանդիպել
1200,sich versammeln::V,kokoontua,հավաքվել
1201,spielen::V,pelata,խաղալ
1202,spielen::V,leikkiä,խաղալ
1203,singen::V,laulaa,երգել
1204,tanzen::V,tanssia,պարել
1205,sich trennen::V,erota,ցրվել
1206,verlassen::V,jättää,լքել
1207,retten::V,pelastaa,փրկել
1208,bewachen::V,vartioida,պահել
1209,schützen::V,suojella,պաշտպանել
1210,verteidigen::V,puolustaa,պաշտպանել
1211,sich schlagen::V,tapella,կռվել
1212,schießen::V,ampua,կրակել
1213,siegen::V,voittaa,հաղթել
1214,ärgern::V,ärsyttää,ձանձրացնել
1215,schlagen::V,lyödä,խփել
1216,treten::V,potkaista,քացի տալ
1217,stechen::V,pistää,խայթել
1218,stoßen::V,sysätä,մղել
1219,stoßen::V,työntää,մղել
1220,stehlen::V,varastaa,գողանալ
1221,stören::V,häiritä,խանգարել
1222,belästigen::V,häiritä,անհանգստացնել
1223,verbergen::V,kätkeä,թաքցնել
1224,täuschen::V,harhauttaa,խաբել
1225,betrügen::V,pettää,խաբել
1226,betrügen::V,petkuttaa,խաբել
1227,töten::V,tappaa,սպանել 
1228,wohnen::V,asua,բնակվել
1229,arbeiten::V,tehdä työtä,աշխատել
1230,arbeiten::V,työskennellä,աշխատել
1231,sammeln::V,koota,հավաքել
1232,sammeln::V,kerätä,հավաքել
1233,pflücken::V,poimia,քաղել
1234,jagen::V,metsästää,որս անել
1235,fischen::V,kalastaa,ձուկ բռնել
1236,fassen::V,pyydystää,բռնել
1237,fassen::V,saalistaa,բռնել
1238,hüten::V,paimentaa,արածեցնել
1239,treiben::V,ajaa,հովուել
1240,anbinden::V,kytkeä,չուանել
1241,füttern::V,ruokkia,կերակրել
1242,melken::V,lypsää,կթել
1243,hacken::V,hakata,կոտորել
1244,gießen::V,kastella,ջրել
1245,reifen::V,kypsyä,հասունանալ 
1246,zubereiten::V,valmistaa,պատրաստել
1247,kochen::V,keittää,եփել
1248,backen::V,leipoa,թխել
1249,braten::V,paistaa,տապակել
1250,umrühren::V,hämmentää,խառնել
1251,stricken::V,kutoa,գործել
1252,stricken::V,neuloa,գործել
1253,nähen::V,ommella,կարել
1254,färben::V,värjätä,ներկել
1255,färben::V,värittää,ներկել
1256,reinigen::V,puhdistaa,մաքրել
1257,waschen::V,pestä,լվանալ
1258,abwischen::V,pyyhkiä,սրբել
1259,spülen::V,huuhtoa,ողողել
1260,spülen::V,huuhtoa,պարզաջրել
1261,fegen::V,pyyhkäistä,ավլել
1262,kehren::V,lakaista,ավլել
1263,baden::V,kylpeä,լողանալ
1264,sich waschen::V,peseytyä,լվացվել
1265,ausziehen::V,riisua,հանել
1266,anziehen::V,pukea ylleen,հագնել
1267,sich anziehen::V,pukeutua,հագնվել
1268,kämmen::V,kammata,սանրել
1269,schmücken::V,koristaa,զարդարել
1270,schmücken::V,kaunistaa,զարդարել
1271,sagen::V,sanoa,ասել
1272,sprechen::V,puhua,խոսել
1273,reden::V,keskustella,զրուցել
1274,sich unterhalten::V,jutella,խոսակցել
1275,fragen::V,kysyä,հարցնել
1276,bitten::V,pyytää,խնդրել
1277,erzählen::V,kertoa,պատմել
1278,mitteilen::V,ilmoittaa,հաղորդել
1279,nennen::V,kutsua,անվանել
1280,nennen::V,nimittää,անվանել
1281,rufen::V,kutsua,կանչել
1282,prahlen::V,kerskailla,պարծենալ
1283,übersetzen::V,kääntää,թարգմանել
1284,denken::V,miettiä,մտածել
1285,denken::V,ajatella,մտածել
1286,glauben::V,uskoa,հավատալ
1287,bemerken::V,huomata,նկատել
1288,erkennen::V,tunnistaa,ճանաչել
1289,begreifen::V,ymmärtää,հասկանալ
1290,verstehen::V,ymmärtää,ըմբռնել
1291,lernen::V,oppia,սովորել
1292,wissen::V,tietää,իմանալ
1293,sich erinnern an::V,muistaa,հիշել
1294,sich erinnern an::V,muistaa,մտաբերել
1295,vergessen::V,unohtaa,մոռանալ
1296,messen::V,mitata,չափել
1297,zählen::V,laskea,թվել
1298,zählen::V,laskea,հաշվել
1299,rechnen::V,laskea,հաշվել
1300,rechnen::V,laskea,հաշվարկել
1301,lesen::V,lukea,կարդալ
1302,malen::V,maalata,նկարել
1303,zeichnen::V,piirtää,գծել
1304,zeichnen::V,piirustaa,գծել
1305,schreiben::V,kirjoittaa,գրել
1306,besitzen::V,omistaa,ունենալ
1307,besitzen::V,omistaa,տեր լինել
1308,kaufen::V,ostaa,գնել
1309,verkaufen::V,myydä,վաճառել
1310,bezahlen::V,maksaa,վճարել
1311,zahlen::V,maksaa,վճարել
1312,beherrschen::V,hallita,ղեկավարել
1313,ertragen::V,kestää,դիմանալ
