,Concept_ID,sah,sah
105,Tropfen::N,хааппыла,таммах
106,Tropfen::N,хааппыла,хааппыла
107,Schaum::N,күүгэн,күүгэн
108,Schmutz::N,кир,кир
109,See::N,күөл,күөл
110,Sumpf::N,бадараан,бадараан
111,Moor::N,дьэбэрэ,дьэбэрэ
112,Wiese::N,ходуһа,ходуһа
113,Wald::N,ойуур,ойуур
114,Hügel::N,булгунньах,булгунньах
115,Anhöhe::N,үрдэл,үрдэл
116,Berg::N,хайа,хайа
117,Gipfel::N,чыпчаал,чыпчаал
118,Höhle::N,хайа_хаспаҕа,хайа_хаспаҕа
119,Höhle::N,хайа_хаспаҕа,көҥүс
120,Höhle::N,көҥүс,хайа_хаспаҕа
121,Höhle::N,көҥүс,көҥүс
122,Abhang::N,эниэ,эниэ
123,Quelle::N,дьүүктэ,дьүүктэ
124,Bach::N,үрүйэ,үрүйэ
125,Fluss::N,өрүс,өрүс
126,Ufer::N,биэрэк,биэрэк
127,Küste::N,кытыл,кытыл
128,Festland::N,кураанах сир,кураанах сир
129,Meer::N,муора,муора
130,Bucht::N,хомо,хомо
131,Bucht::N,хомо,бухта
132,Bucht::N,бухта,хомо
133,Bucht::N,бухта,бухта
134,Insel::N,арыы,арыы
135,Blume::N,сибэкки,сибэкки
136,Gras::N,от,от
137,Wurzel::N,силис,силис
138,Baum::N,мас,мас
139,Stamm::N,умнас,умнас
140,Rinde::N,хатырык,хатырык
141,Ast::N,мутук,мутук
142,Zweig::N,лабаа,лабаа
143,Blatt::N,сэбирдэх,сэбирдэх
144,Birke::N,хатыҥ,хатыҥ
145,Kiefer[Baum]::N,бэс,бэс
146,Weide[Baum]::N,үөт,үөт
147,Weide[Baum]::N,үөт,талах
148,Weide[Baum]::N,талах,үөт
149,Weide[Baum]::N,талах,талах
150,Tanne::N,харыйа,харыйа
151,Horn::N,муос,муос
152,Feder::N,куорсун,куорсун
153,Fell::N,тирии,тирии
154,Flügel::N,кынат,кынат
155,Klaue::N,тыҥырах,тыҥырах
156,Kralle::N,баппаҕай,баппаҕай
157,Schwanz::N,кутурук,кутурук
158,Ei::N,сымыыт,сымыыт
159,Nest::N,уйа,уйа
160,Bau::N,хороон,хороон
161,Tier::N,кыыл,кыыл
162,Tier::N,кыыл,харамай
163,Tier::N,харамай,кыыл
164,Tier::N,харамай,харамай
165,Herde::N,үөр,үөр
166,Kuh::N,ынах,ынах
167,Bulle::N,оҕус,оҕус
168,Pferd::N,сылгы,сылгы
169,Schaf::N,овца,овца
170,Schwein::N,сибиинньэ,сибиинньэ
171,Hund::N,ыт,ыт
172,Katze::N,куоска,куоска
173,Bär::N,эһэ,эһэ
174,Eichhörnchen::N,тииҥ,тииҥ
175,Elch::N,тайах,тайах
176,Fuchs::N,саһыл,саһыл
177,Hase::N,куобах,куобах
178,Maus::N,кутуйах,кутуйах
179,Wolf::N,бөрө,бөрө
180,Vogel::N,көтөр,көтөр
181,Schwarm::N,бөлөх,бөлөх
182,Huhn::N,куурусса,куурусса
183,Hahn::N,бөтүүк,бөтүүк
184,Gans::N,хаас,хаас
185,Adler::N,хотой,хотой
186,Ente::N,кус,кус
187,Eule::N,мэкчиргэ,мэкчиргэ
188,Kranich::N,туруйа,туруйа
189,Krähe::N,тураах,тураах
190,Kuckuck::N,кэҕэ,кэҕэ
191,Schwan::N,куба,куба
192,Fisch::N,балык,балык
193,Barsch::N,алыһар,алыһар
194,Hecht::N,сордон,сордон
195,Schlange[Tier]::N,моҕой,моҕой
196,Schlange[Tier]::N,моҕой,эриэн үөн
197,Schlange[Tier]::N,эриэн үөн,моҕой
198,Schlange[Tier]::N,эриэн үөн,эриэн үөн
199,Wurm::N,үөн,үөн
200,Spinne::N,ооҕуй,ооҕуй
201,Ameise::N,кымырдаҕас,кымырдаҕас
202,Laus::N,быт,быт
203,Mücke::N,кумаар,кумаар
204,Fliege::N,сахсырҕа,сахсырҕа
205,Schmetterling::N,лыах,лыах
206,Schmetterling::N,лыах,үрүмэччи
207,Schmetterling::N,үрүмэччи,лыах
208,Schmetterling::N,үрүмэччи,үрүмэччи
209,Beere::N,отон,отон
210,Apfel::N,яблоко,яблоко
211,Pilz::N,тэллэй,тэллэй
212,Zwiebel::N,луук,луук
213,Saat::N,сиэмэ,сиэмэ
214,Korn::N,сиэмэ,сиэмэ
215,Heu::N,от,от
216,Schale::N,хах,хах
217,Grube::N,дьаама,дьаама
218,Falle::N,сохсо,сохсо
219,Schlinge::N,уктаа,уктаа
220,Spur::N,суол,суол
221,Asche::N,күл,күл
222,Dreck::N,бадараан,бадараан
223,Eisen::N,тимир,тимир
224,Gold::N,көмүс,көмүс
225,Gold::N,көмүс,кыһыл көмүс
226,Gold::N,кыһыл көмүс,көмүс
227,Gold::N,кыһыл көмүс,кыһыл көмүс
228,Silber::N,көмүс,көмүс
229,Silber::N,көмүс,үрүҥ көмүс
230,Silber::N,үрүҥ көмүс,көмүс
231,Silber::N,үрүҥ көмүс,үрүҥ көмүс
232,Kohle::N,чох,чох
233,Glas::N,өстүөкүлэ,өстүөкүлэ
234,Lehm::N,туой,туой
235,Sand::N,кумах,кумах
236,Mensch::N,киһи,киһи
237,Mann::N,эр,эр
238,Frau::N,дьахтар,дьахтар
239,Kind::N,оҕо,оҕо
240,Junge::N,уол,уол
241,Mädchen::N,кыыс оҕо,кыыс оҕо
242,Familie::N,кэргэн,кэргэн
243,Großvater::N,эһэ,эһэ
244,Großmutter::N,эбэ,эбэ
245,Eltern::N,аҕа-ийэ,аҕа-ийэ
246,Vater::N,аҕа,аҕа
247,Mutter::N,ийэ,ийэ
248,Sohn::N,уол,уол
249,Tochter::N,кыыс,кыыс
250,Bruder::N,убай,убай
251,Bruder::N,убай,быраат
252,Bruder::N,быраат,убай
253,Bruder::N,быраат,быраат
254,Schwester::N,аҕас,аҕас
255,Schwester::N,аҕас,балыс
256,Schwester::N,балыс,аҕас
257,Schwester::N,балыс,балыс
258,Onkel::N,таай,таай
259,Onkel::N,таай,абаҕа
260,Onkel::N,абаҕа,таай
261,Onkel::N,абаҕа,абаҕа
262,Tante::N,эдьиий,эдьиий
263,Ehemann::N,эр,эр
264,Ehefrau::N,ойох,ойох
265,Freude::N,үөрүү,үөрүү
266,Gelächter::N,күлүү,күлүү
267,Glück::N,дьол,дьол
268,Glück::N,дьол,соргу
269,Glück::N,соргу,дьол
270,Glück::N,соргу,соргу
271,Kummer::N,кутурҕан,кутурҕан
272,Wunsch::N,баҕарыы,баҕарыы
273,Lust::N,баҕа,баҕа
274,Geist::N,тыын,тыын
275,Gedanke::N,санаа,санаа
276,Gedächtnis::N,өй,өй
277,Verstand::N,өй,өй
278,Sinn::N,суолта,суолта
279,Grund::N,төрүөт,төрүөт
280,Wahrheit::N,кырдьык,кырдьык
281,Gespräch::N,бэсиэдэ,бэсиэдэ
282,Gespräch::N,бэсиэдэ,кэпсэтии
283,Gespräch::N,кэпсэтии,бэсиэдэ
284,Gespräch::N,кэпсэтии,кэпсэтии
285,Märchen::N,остуоруйа,остуоруйа
286,Erzählung::N,кэпсээн,кэпсээн
287,Nachricht::N,биллэриллии,биллэриллии
288,Neuigkeit::N,сонун,сонун
289,Name::N,аат,аат
290,Rätsel::N,таабырын,таабырын
291,Rede::N,этии,этии
292,Sprache::N,тыл,тыл
293,Stimme::N,куолас,куолас
294,Wort::N,тыл,тыл
295,Zeichen::N,бэлиэ,бэлиэ
296,Ruf::N,ыҥырыы,ыҥырыы
297,Lärm::N,айдаан,айдаан
298,Laut::N,тыас,тыас
299,Ton::N,дорҕоон,дорҕоон
300,Lied::N,ырыа,ырыа
301,Ruhe::N,уу чуумпу,уу чуумпу
302,Leute::N,дьон,дьон
303,Volk::N,дьон,дьон
304,Volk::N,дьон,норуот
305,Volk::N,норуот,дьон
306,Volk::N,норуот,норуот
307,Arbeit::N,үлэ,үлэ
308,Gast::N,ыалдьыт,ыалдьыт
309,Geschenk::N,бэлэх,бэлэх
310,Spiel::N,оонньуу,оонньуу
311,Gesellschaft::N,общество,общество
312,Hilfe::N,көмө,көмө
313,Freund::N,доҕор,доҕор
314,Kamerad::N,атас,атас
315,Angelegenheit::N,дьыала,дьыала
316,Anzahl::N,ахсаан,ахсаан
317,Art::N,биис,биис
318,Stück::N,кырбас,кырбас
319,Teil::N,ирээт,ирээт
320,Hälfte::N,аҥар,аҥар
321,Kreis::N,төгүрүк,төгүрүк
322,Kreis::N,төгүрүк,төгүрүмтэ
323,Kreis::N,төгүрүмтэ,төгүрүк
324,Kreis::N,төгүрүмтэ,төгүрүмтэ
325,Kreuz::N,кириэс,кириэс
326,Linie::N,сурааһын,сурааһын
327,Strich::N,сурааһын,сурааһын
328,Abstand::N,арыт,арыт
329,Entfernung::N,ыраах,ыраах
330,Gegend::N,сир,сир
331,Platz::N,арыт,арыт
332,Ort::N,сир,сир
333,Seite::N,өрүт,өрүт
334,Seite::N,өрүт,сирэй
335,Seite::N,сирэй,өрүт
336,Seite::N,сирэй,сирэй
337,Mitte::N,орто,орто
338,Gegenstand::N,предмет,предмет
339,Sache::N,мал,мал
340,Rand::N,кытыы,кытыы
341,Rand::N,кытыы,ойоҕос
342,Rand::N,ойоҕос,кытыы
343,Rand::N,ойоҕос,ойоҕос
344,Kante::N,кырыы,кырыы
345,Ecke::N,муннук,муннук
346,Spitze::N,чыпчаал,чыпчаал
347,Ende::N,төбө,төбө
348,Loch::N,тэһэҕэс,тэһэҕэс
349,Loch::N,тэһэҕэс,дьөлөҕөс
350,Loch::N,дьөлөҕөс,тэһэҕэс
351,Loch::N,дьөлөҕөс,дьөлөҕөс
352,Winkel::N,муннук,муннук
353,Muster::N,оһуор,оһуор
354,Größe::N,кээмэй,кээмэй
355,Länge::N,уста,уста
356,Höhe::N,үрдүк,үрдүк
357,Gewicht::N,ыйааһын,ыйааһын
358,Menge::N,ахсаан,ахсаан
359,Haufen::N,чөмчөх,чөмчөх
360,Reihe::N,кэккэ,кэккэ
361,Boot::N,оҥочо,оҥочо
362,Ruder::N,эрдии,эрдии
363,Schlitten::N,сыарҕа,сыарҕа
364,Ski::N,хайыһар,хайыһар
365,Lagerfeuer::N,кутаа,кутаа
366,Last::N,ыарахан,ыарахан
367,Gang::N,хаамыы,хаамыы
368,Schritt::N,хардыы,хардыы
369,Norden::N,хоту,хоту
370,Süden::N,соҕуруу,соҕуруу
371,Westen::N,арҕаа,арҕаа
372,Osten::N,илин,илин
373,Holz::N,мас,мас
374,Brett::N,дуоска,дуоска
375,Brett::N,дуоска,хаптаһын
376,Brett::N,хаптаһын,дуоска
377,Brett::N,хаптаһын,хаптаһын
378,Platte::N,билиитэ,билиитэ
379,Stütze::N,тулааһын,тулааһын
380,Stange::N,ураҕас,ураҕас
381,Stock::N,мас,мас
382,Stock::N,мас,баалкы
383,Stock::N,баалкы,мас
384,Stock::N,баалкы,баалкы
385,Stab::N,ураҕас,ураҕас
386,Rohr::N,турба,турба
387,Haus::N,дьиэ,дьиэ
388,Heim::N,дьиэ,дьиэ
389,Ofen::N,оһох,оһох
390,Fußboden::N,муоста,муоста
391,Tisch::N,остуол,остуол
392,Stuhl::N,устуул,устуул
393,Wiege::N,биһик,биһик
394,Bett::N,кырабаат,кырабаат
395,Regal::N,долбуур,долбуур
396,Kiste::N,дьааһык,дьааһык
397,Fenster::N,түннүк,түннүк
398,Tür::N,аан,аан
399,Tor::N,аан,аан
400,Zaun::N,соппулуот,соппулуот
401,Dach::N,кырыыса,кырыыса
402,Leiter::N,кирилиэс,кирилиэс
403,Besen::N,миинньик,миинньик
404,Spaten::N,күрдьэх,күрдьэх
405,Schaufel::N,күрдьэх,күрдьэх
406,Gabel::N,биилкэ,биилкэ
407,Löffel::N,луоска,луоска
408,Messer::N,быһах,быһах
409,Nagel::N,тоһоҕо,тоһоҕо
410,Netz::N,илим,илим
411,Haken::N,көхө,көхө
412,Griff::N,ук,ук
413,Griff::N,ук,тутаах
414,Griff::N,тутаах,ук
415,Griff::N,тутаах,тутаах
416,Schloss::N,күлүүс,күлүүс
417,Bild::N,хартыына,хартыына
418,Figur::N,фигура,фигура
419,Puppe::N,куукула,куукула
420,Beutel::N,мөһөөччук,мөһөөччук
421,Bündel::N,баайыы,баайыы
422,Tasche::N,суумка,суумка
423,Eimer::N,биэдэрэ,биэдэрэ
424,Deckel::N,хаппах,хаппах
425,Geschirr::N,иһит,иһит
426,Sack::N,куул,куул
427,Tasse::N,сэлиэнэй,сэлиэнэй
428,Topf::N,көстүрүүҥкэ,көстүрүүҥкэ
429,Kessel::N,хочуол,хочуол
430,Essen::N,аһылык,аһылык
431,Nahrung::N,ас,ас
432,Speise::N,аһылык,аһылык
433,Fleisch::N,эт,эт
434,Getreide::N,злактар,злактар
435,Brei::N,хааһы,хааһы
436,Brot::N,килиэп,килиэп
437,Scheibe::N,куһуок,куһуок
438,Fett::N,сыа,сыа
439,Butter::N,арыы,арыы
440,Öl::N,арыы,арыы
441,Salz::N,туус,туус
442,Suppe::N,мин,мин
443,Honig::N,мүөт,мүөт
444,Milch::N,үүт,үүт
445,Tee::N,чэй,чэй
446,Leder::N,тирии,тирии
447,Wolle::N,түү,түү
448,Stoff::N,таҥас,таҥас
449,Nadel::N,иннэ,иннэ
450,Faden::N,сап,сап
451,Knopf::N,тимэх,тимэх
452,Knoten::N,түмүк,түмүк
453,Farbe::N,кырааска,кырааска
454,Kleidung::N,таҥас,таҥас
455,Hemd::N,ырбаахы,ырбаахы
456,Kragen::N,саҕа,саҕа
457,Ärmel::N,сиэх,сиэх
458,Hose::N,ыстаан,ыстаан
459,Hose::N,ыстаан,бүрүүкэ
460,Hose::N,бүрүүкэ,ыстаан
461,Hose::N,бүрүүкэ,бүрүүкэ
462,Gürtel::N,кур,кур
463,Mütze::N,бэргэһэ,бэргэһэ
464,Schuh::N,бачыыҥка,бачыыҥка
465,Stiefel::N,саппыкы,саппыкы
466,Ring::N,биһилэх,биһилэх
467,Band::N,лиэнтэ,лиэнтэ
468,Kamm::N,тараах,тараах
469,Spiegel::N,сиэркилэ,сиэркилэ
470,Riemen::N,кур,кур
471,Schnur::N,быа,быа
472,Leine::N,тэһиин,тэһиин
473,Decke::N,суорҕан,суорҕан
474,Kissen::N,сыттык,сыттык
475,Tuch::N,былаат,былаат
476,Handtuch::N,соттор,соттор
477,Kraft::N,сыра,сыра
478,Stärke::N,күүс,күүс
479,Gesundheit::N,доруобуйа,доруобуйа
480,Krankheit::N,ыарыы,ыарыы
481,Schmerz::N,ыарыы,ыарыы
482,Wunde::N,баас,баас
483,Fieber::N,түрүлгэн,түрүлгэн
484,Fieber::N,түрүлгэн,лихорадка
485,Fieber::N,түрүлгэн,температура
486,Fieber::N,лихорадка,түрүлгэн
487,Fieber::N,лихорадка,лихорадка
488,Fieber::N,лихорадка,температура
489,Fieber::N,температура,түрүлгэн
490,Fieber::N,температура,лихорадка
491,Fieber::N,температура,температура
492,Arznei::N,эмп,эмп
493,Brücke::N,күргэ,күргэ
494,Brunnen::N,холуодьас,холуодьас
495,Weide::N,мэччирэҥ,мэччирэҥ
496,Pfad::N,ыллык,ыллык
497,Weg::N,суол,суол
498,Straße::N,суол,суол
499,Dorf::N,дэриэбинэ,дэриэбинэ
500,Stadt::N,куорат,куорат
501,Brief::N,сурук,сурук
502,Buch::N,кинигэ,кинигэ
503,Buchstabe::N,буква,буква
504,Zeitung::N,хаһыат,хаһыат
505,Leben::N,тыын,тыын
506,Tod::N,өлүү,өлүү
507,Grab::N,иин,иин
508,Kirche::N,таҥара дьиэтэ,таҥара дьиэтэ
509,Sünde::N,айыы,айыы
510,Gott::N,тангара,тангара
511,Arbeiter::N,үлэһит,үлэһит
512,Chef::N,баһылык,баһылык
513,Chef::N,баһылык,начальник
514,Chef::N,начальник,баһылык
515,Chef::N,начальник,начальник
516,Meister::N,уус,уус
517,Meister::N,уус,маастар
518,Meister::N,маастар,уус
519,Meister::N,маастар,маастар
520,Arzt::N,врач,врач
521,Lehrer::N,учуутал,учуутал
522,Geld::N,харчы,харчы
523,Geschäft::N,идэ,идэ
524,Laden::N,маҕаһыын,маҕаһыын
525,Preis::N,сыана,сыана
526,Ware::N,табаар,табаар
527,Nutzen::N,туһа,туһа
528,Reichtum::N,баай,баай
529,Welt::N,аан дойду,аан дойду
530,Land::N,дойду,дойду
531,Staat::N,государство,государство
532,König::N,король,король
533,Macht::N,былаас,былаас
534,Grenze::N,кыраныысса,кыраныысса
535,Krieg::N,сэрии,сэрии
536,Feind::N,өстөөх,өстөөх
537,Gewalt::N,күүһүлээһин,күүһүлээһин
538,Kampf::N,охсуһуу,охсуһуу
539,Bogen[Waffe]::N,ох,ох
540,Pfeil::N,ох,ох
541,Gewehr::N,саа,саа
542,Fehler::N,сыыһа,сыыһа
543,Lüge::N,сымыйа,сымыйа
544,Schaden::N,хоромньу,хоромньу
545,Unglück::N,алдьархай,алдьархай
546,Schuld::N,буруй,буруй
547,Alter::N,саас,саас
548,Schluss::N,тиһэх,тиһэх
549,Zeit::N,бириэмэ,бириэмэ
550,Tag::N,күн,күн
551,Morgen::N,сарсыарда,сарсыарда
552,Mittag::N,күн ортото,күн ортото
553,Abend::N,киэһэ,киэһэ
554,Nacht::N,түүн,түүн
555,Woche::N,нэдиэлэ,нэдиэлэ
556,Monat::N,ый,ый
557,Jahr::N,сыл,сыл
558,Jahr::N,сыл,дьыл
559,Jahr::N,дьыл,сыл
560,Jahr::N,дьыл,дьыл
561,Frühling::N,саас,саас
562,Sommer::N,сайын,сайын
563,Herbst::N,күһүн,күһүн
564,Winter::N,кыһын,кыһын
565,Januar::N,тохсунньу,тохсунньу
566,Februar::N,олунньу,олунньу
567,März::N,кулун тутар,кулун тутар
568,April::N,муус устар ый,муус устар ый
569,Mai::N,ыам ыйа,ыам ыйа
570,Juni::N,бэс ыйа,бэс ыйа
571,Juli::N,от ыйа,от ыйа
572,August::N,атырдьах ыйа,атырдьах ыйа
573,September::N,балаҕан ыйа,балаҕан ыйа
574,Oktober::N,алтынньы,алтынньы
575,November::N,сэтинньи,сэтинньи
576,Dezember::N,ахсынньы,ахсынньы
577,Montag::N,бэнидиэнньик,бэнидиэнньик
578,Dienstag::N,оптуорунньук,оптуорунньук
579,Mittwoch::N,сэрэдэ,сэрэдэ
580,Donnerstag::N,чэппиэр,чэппиэр
581,Freitag::N,бээтинсэ,бээтинсэ
582,Samstag::N,субуота,субуота
583,Sonntag::N,баскыһыанньа,баскыһыанньа
584,groß::A,бөдөҥ,бөдөҥ
585,groß::A,бөдөҥ,улахан
586,groß::A,улахан,бөдөҥ
587,groß::A,улахан,улахан
588,klein::A,кыр,кыр
589,lang::A,уһун,уһун
590,kurz::A,кылгас,кылгас
591,breit::A,кэтит,кэтит
592,schmal::A,кыараҕас,кыараҕас
593,dicht::A,хойуу,хойуу
594,dick[Gegenstand]::A,суон,суон
595,dick[Gegenstand]::A,суон,хойуу
596,dick[Gegenstand]::A,хойуу,суон
597,dick[Gegenstand]::A,хойуу,хойуу
598,dünn::A,чараас,чараас
599,fein::A,бытархай,бытархай
600,fein::A,бытархай,синньигес
601,fein::A,синньигес,бытархай
602,fein::A,синньигес,синньигес
603,fest::A,бөҕө,бөҕө
604,fest::A,бөҕө,кытаанах
605,fest::A,кытаанах,бөҕө
606,fest::A,кытаанах,кытаанах
607,flach::A,хаптаҕай,хаптаҕай
608,glatt::A,кылааккай,кылааккай
609,hart::A,хатан,хатан
610,hart::A,хатан,кытаанах
611,hart::A,кытаанах,хатан
612,hart::A,кытаанах,кытаанах
613,weich::A,сымнаҕас,сымнаҕас
614,rund::A,төгүрүк,төгүрүк
615,spitz::A,сытыы,сытыы
616,spitz::A,сытыы,уһуктаах
617,spitz::A,уһуктаах,сытыы
618,spitz::A,уһуктаах,уһуктаах
619,scharf::A,сытыы,сытыы
620,stumpf::A,сыппах,сыппах
621,schwer::A,ыарахан,ыарахан
622,schön::A,кыраһыабай,кыраһыабай
623,heiß::A,итии,итии
624,warm::A,ичигэс,ичигэс
625,kalt::A,тымныы,тымныы
626,kühl::A,сөрүүн,сөрүүн
627,frisch::A,ыраас,ыраас
628,frisch::A,ыраас,сөрүүн
629,frisch::A,ыраас,тымныы
630,frisch::A,сөрүүн,ыраас
631,frisch::A,сөрүүн,сөрүүн
632,frisch::A,сөрүүн,тымныы
633,frisch::A,тымныы,ыраас
634,frisch::A,тымныы,сөрүүн
635,frisch::A,тымныы,тымныы
636,feucht::A,сииктээх,сииктээх
637,nass::A,инчэҕэй,инчэҕэй
638,trocken::A,кураан,кураан
639,voll::A,толору,толору
640,leer::A,иччитэх,иччитэх
641,offen::A,аһаҕас,аһаҕас
642,geschlossen::A,бүтэй,бүтэй
643,sauber::A,сэбэр,сэбэр
644,schmutzig::A,кирдээх,кирдээх
645,roh::A,сиикэй,сиикэй
646,reif::A,буспут,буспут
647,reif::A,буспут,сиппит-хоппут
648,reif::A,сиппит-хоппут,буспут
649,reif::A,сиппит-хоппут,сиппит-хоппут
650,lecker::A,минньигэс,минньигэс
651,süß::A,минньигэс,минньигэс
652,bitter::A,аһыы,аһыы
653,sauer::A,аһыы,аһыы
654,hell::A,сырдык,сырдык
655,dunkel::A,хараҥа,хараҥа
656,schwarz::A,хара,хара
657,weiß::A,үрүҥ,үрүҥ
658,weiß::A,үрүҥ,маҥан
659,weiß::A,маҥан,үрүҥ
660,weiß::A,маҥан,маҥан
661,rot::A,кыһыл,кыһыл
662,gelb::A,саһархай,саһархай
663,blau::A,күөх,күөх
664,grün::A,күөх,күөх
665,grün::A,күөх,от күөҕэ
666,grün::A,от күөҕэ,күөх
667,grün::A,от күөҕэ,от күөҕэ
668,grau::A,сиэрэй,сиэрэй
669,bunt::A,эриэн,эриэн
670,billig::A,чэпчэки,чэпчэки
671,teuer::A,сыаналаах,сыаналаах
672,wertvoll::A,сыаналаах,сыаналаах
673,blind::A,хараҕа суох,хараҕа суох
674,taub::A,дьүлэй,дьүлэй
675,kräftig::A,модун,модун
676,stark::A,күүстээх,күүстээх
677,schwach::A,мөлтөх,мөлтөх
678,fett::A,эмис,эмис
679,schlank::A,дьылҕан,дьылҕан
680,schlank::A,дьылҕан,дьыпсаҕай
681,schlank::A,дьыпсаҕай,дьылҕан
682,schlank::A,дьыпсаҕай,дьыпсаҕай
683,hübsch::A,олус кэрэ,олус кэрэ
684,hübsch::A,олус кэрэ,көрүөхтэн үчүгэй
685,hübsch::A,көрүөхтэн үчүгэй,олус кэрэ
686,hübsch::A,көрүөхтэн үчүгэй,көрүөхтэн үчүгэй
687,böse::A,өһүөннээх,өһүөннээх
688,dumm::A,акаары,акаары
689,faul::A,нэс,нэс
690,fleißig::A,кыһамньылаах,кыһамньылаах
691,geizig::A,иҥсэлээх,иҥсэлээх
692,klug::A,өйдөөх,өйдөөх
693,geschickt::A,наһаа дьоҕурдаах,наһаа дьоҕурдаах
694,lieb::A,тапталлаах,тапталлаах
695,lustig::A,көрдөөх,көрдөөх
696,sanft::A,намчы,намчы
697,sanft::A,намчы,сымнаҕас
698,sanft::A,сымнаҕас,намчы
699,sanft::A,сымнаҕас,сымнаҕас
700,hungrig::A,аччык,аччык
701,krank::A,ыалдьар,ыалдьар
702,nackt::A,сыгынньах,сыгынньах
703,traurig::A,санаарҕабыллаах,санаарҕабыллаах
704,lebendig::A,тыыннаах,тыыннаах
705,gut::A,үтүө,үтүө
706,gut::A,үтүө,үчүгэй
707,gut::A,үчүгэй,үтүө
708,gut::A,үчүгэй,үчүгэй
709,schlecht::A,куһаҕан,куһаҕан
710,richtig::A,сөп,сөп
711,schlimm::A,сидьиҥ,сидьиҥ
712,schlimm::A,сидьиҥ,быдьар
713,schlimm::A,быдьар,сидьиҥ
714,schlimm::A,быдьар,быдьар
715,wahr::A,кырдьык,кырдьык
716,alt::A,былыргы,былыргы
717,neu::A,саҥа,саҥа
718,ehemalig::A,урукку,урукку
