,Concept_ID,ady,av
643,richtig::A,тэрэз,битӏараб
644,schlimm::A,щынэгъо,нажасаб
645,schlimm::A,щынэгъо,къабихӏаб
646,wahr::A,шъыпкъэ́,хӏакъаб
647,wahr::A,шъыпкъэ́,битӏараб
648,alt::A,жъы,басрияб
649,neu::A,кӏэ,цӏияб
650,ehemalig::A,-щтыгъэ,цебе́госеб
651,ehemalig::A,-гъэ,цебе́госеб
652,alt[Lebewesen]::A,жъы,хераб
653,jung::A,ныбжьыкӏэ́,тӏинчӏаб
654,jung::A,ныбжьыкӏэ́,гӏолохъанаб
655,arm::A,тхьамы́кӏ,пакъираб
656,reich::A,бай,бечедаб
657,bekannt::A,нэӏуа́с,лъалеб
658,berühmt::A,цӏэры́ӏу,машгьураб
659,fremd::A,хымэ,чияр
660,verschieden::A,зэфэшъхьафы,батӏи-батӏияб
661,nah::A,благъэ́,гӏагарда бугеб
662,fern::A,чыжьэ,рикӏкӏадаб
663,linker::A,сэмэ́гу,квегӏаб
664,rechter::A,джабгъу,кваранаб
665,anderer::A,нэмы́кӏ,батӏияб
666,erster::A,апэр,тӏоцебесеб
667,zweiter::A,я́тӏонэр,кӏиабилеб
668,dritter::A,ящэнэр,лъабабилеб
669,letzter::A,аужыр,ахирисеб
670,allein::ADV,зы,ялгъузго
671,auf einmal::ADV,ардэдэм,цихӏинтӏаго
672,auf einmal::ADV,асыхьатым,цихӏинтӏаго
673,zusammen::ADV,зэгъусэхэ́у,цойида
674,lange::ADV,бэрэ́,
675,plötzlich::ADV,зэкӏэм,цойидасанго
676,sofort::ADV,ардэдэм,гьебсагӏат
677,sofort::ADV,асыхьатым,гьебсагӏат
678,später::ADV,нэужым,
679,jetzt::ADV,джы,гьанже
680,heute::ADV,непэ́,жакъа
681,morgen::ADV,неу́щы,метер
682,bald::ADV,псынкӏэу,гьабсагӏаталъ
683,dann::ADV,нэужым,цинги
684,gestern::ADV,тыгъуа́с,сон
685,einst::ADV,зэгорэ́м,цин
686,damals::ADV,армэ,гьебмехалъ
687,damals::ADV,армэ,гьебмехалда
688,damals::ADV,ащыгъум,гьебмехалъ
689,damals::ADV,ащыгъум,гьебмехалда
690,danach::ADV,нэужым,цинги
691,danach::ADV,нэужым,хадуса
692,vorher::ADV,нахьыпэм,цебе
693,einmal::ADV,зэ,цинцӏул
694,einmal::ADV,зэ,цихӏин
695,einmal::ADV,зэ,цоцӏул
696,oft::ADV,бэрэ,гӏемерго
697,immer::ADV,ренэ́у,кидаго
698,dort::ADV,модэ,гьениб
699,dorthin::ADV,модэ́,гьадаба
700,geradeaus::ADV,занкӏэу,битӏутӏа
701,vorwärts::ADV,ыпэкӏэ,цебехун
702,rückwärts::ADV,ыужыкӏэ́,нахъ-нахъ
703,zurück::ADV,ыужыкӏэ́,нахъе
704,unten::ADV,ычӏэкӏэ́,ахакь
705,unten::ADV,ычӏэкӏэ́,гъоркь
706,hinab::ADV,ычӏэгъы́,эхебе
707,hinab::ADV,ычӏэкӏэ́,эхебе
708,oben::ADV,ышъхьагъы,тӏад
709,oben::ADV,ышъхьагъы,тӏадехун
710,hinauf::ADV,ышъхьагъыкӏэ,эхеде
711,überall::ADV,тыди́,кибго
712,überall::ADV,тыдэкӏи́,кибго
713,nicht::ADV,-п,
714,nicht::ADV,мы-,
715,ein wenig::ADV,тӏэкӏу,дагьабго
716,kaum::ADV,къоды́й,хӏалалъ
717,sehr::ADV,дэд,кутакалда
718,so::ADV,ащ фэд,гьедин
719,so::ADV,мыщ фэд,гьедин
720,so::ADV,джащ фэд,гьедин
721,noch::ADV,джыри,жеги
722,nur::ADV,ныӏэ́п,гӏӣцӏго
723,wieder::ADV,джыри,на́хъеги
724,vergebens::ADV,пкӏэнчъэ́у,чӏалгӏаде
725,vor::PRP,пашъхьэ́,цебе
726,hinter::PRP,кӏы́б,хадуса
727,unter::PRP,чӏэ-,ахакь
728,unter::PRP,чӏэ-,гъоркь
729,durch::PRP,пхыры-,
730,neben::PRP,дэжь,аскӏо
731,zwischen::PRP,азыфа́гу,гьоркьоб
732,wegen::PRP,къы-,гьелда
733,dies::PRN,ар,гьаб
734,dies::PRN,ар,гьеб
735,das::PRN,а,доб
736,das::PRN,мо,доб
737,alles::PRN,зэкӏэ́,
738,ich::PRN,сэ,дун
739,du::PRN,о,дуца
740,er::PRN,ар,доб
741,wir::PRN,тэ,ниж
742,ihr::PRN,шъо,нуж
743,sie::PRN,ахэр,дол
744,sie::PRN,ахэр,эл
745,was::FPRN,сыд,щиб
746,wer::FPRN,хэт,щиб
747,wo::FADV,тыдэ́,киб
748,wo::FADV,тыдэ́,кибехун
749,wohin::FADV,тыдэ́,кибехун
750,wie::FADV,сыдэущтэ́у,кин
751,warum::FADV,сыд пае́,щай
752,wieviel::FNUM,тхьапш,кигӏан
753,wieviel::FNUM,сыд фэди́з,кигӏан
754,eins::NUM,зы,цо
755,zwei::NUM,тӏу,кӏиго
756,drei::NUM,щы,лъабго
757,vier::NUM,плӏы,ункъо
758,fünf::NUM,тфы,щуго
759,sechs::NUM,хы,анлъго
760,sieben::NUM,блы,анкьго
761,acht::NUM,и,микьго
762,neun::NUM,бгъу,ичӏго
763,zehn::NUM,пшӏы,анцӏго
764,elf::NUM,пшӏыкӏузы́,анцӏила цо
765,zwölf::NUM,пшӏыкӏутӏу,кӏиго-анцӏила
766,zwanzig::NUM,тӏокӏы́,къого
767,dreißig::NUM,щэкӏы,лъеберго
768,vierzig::NUM,тӏокӏи́тӏу,кӏикъого
769,fünfzig::NUM,шъэны́ыкъу,кӏикъо́ялда анцӏго
770,sechzig::NUM,тӏокӏи́щ,лъабкъого
771,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,лъабкъо́ялда анцӏго
772,achtzig::NUM,тӏокӏи́пӏ,ункъого
773,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ункъоялда а́нцӏила
774,hundert::NUM,шъэ,нусго
775,tausend::NUM,мин,азарго
776,und::CNJ,ыкӏи,ва
777,und::CNJ,ыкӏи,-ги
778,oder::CNJ,е,ялъуни
779,stehen::V,ущытын,бахъунчӏезе
780,stehen::V,умыхъыен,бахъунчӏезе
781,sitzen::V,уисын,гӏодов чӏезе
782,sitzen::V,утесын,гӏодов чӏезе
783,liegen::V,телъы́н,бегизе
784,hängen::V,къыщылэлын,базе
785,hängen::V,къыщылэлын щыгъын быхъур,базе
786,werden::V,хъун,бахъине
787,passieren::V,къэхъун,лъугьине
788,passieren::V,къэхъун,лъугьа-бахъине
789,beginnen::V,къежьэн,байбихьизе
790,beginnen::V,къыублэн,байбихьизе
791,enden::V,ухы́н,лъугӏизе
792,wechseln::V,зэхъожьы́н,хиса-басизе
793,wechseln::V,зэхъожьы́н,хисизе
794,aufgehen[Sonne]::V,къыкъокӏы́н,баккизе
795,untergehen[Sonne]::V,къохьан,щинкӏизе
796,scheinen[Sonne]::V,къепсыи,къалъ-къалъизе
797,donnern::V,гъогъон,гъугъазе
798,wehen::V,епщэ́н,пуйзе
799,strömen::V,чъэн,чвахизе
800,fließen::V,чъэн,чвахизе
801,sich drehen::V,зыгъэчэрэгъу́н,сверизе
802,schwanken::V,хъые́н,хьвагӏезе
803,schwanken::V,хъые́н,багъа-бачаризе
804,schwingen::V,зыгъэхъые́н,щвартӏезе
805,fallen::V,къефэхы́н,бортизе
806,brennen::V,стын,рекӏине
807,rauchen::V,ӏугъо къикӏын,кӏкӏуй буризе
808,regnen::V,къещхы́н,базе
809,gefrieren::V,дыкъын,гӏу́низе
810,tauen::V,жъун,биаризе
811,schmelzen::V,ткӏун,биине
812,trocknen::V,гъушъы́н,бакъвазе
813,trocknen::V,чъэпхъу́н,бакъвазе
814,sieden::V,жъон,гьалдезе
815,faulen::V,шъун,махӏцине
816,verfaulen::V,шъун,туризе
817,reißen::V,зэӏэтхъы́н,бихъизе
818,versinken::V,чӏихьан,гъанкъизе
819,vergehen::V,блэкӏы́н,базе
820,vergehen::V,блэкӏы́н,бахъизе
821,vergehen::V,блэкӏы́н,ине
822,erscheinen::V,къэлъэгъон,баккизе
823,verschwinden::V,кӏодыжьы́н,къине
824,verschwinden::V,кӏодыжьы́н,билизе
825,abnehmen::V,къыкӏичын,тӏаса камизе
826,zunehmen::V,хэхъо́н,гӏемерлъизе
827,steigen::V,къежьэн,бахине
828,wachsen::V,хэхъо́н,кӏодолъизе
829,wachsen::V,къэкӏы́н,кӏодолъизе
830,glänzen::V,цӏыу́н,цӏвакизе
831,funkeln::V,жъыу́н,паркъезе
832,lärmen::V,бырсыры́н,хъудизе
833,lärmen::V,бырсыры́н,чӏиргъдизе
834,läuten::V,теон,кьабизе
835,klingeln::V,теон,кьабизе
836,brausen::V,шъуин,гьалаглъизе
837,rauschen::V,макъэ гъэӏун,шуршудизе
838,klingen::V,къыхэӏукӏын,бахъине
839,bellen::V,хьакъу́н,гъанчдезе
840,heulen::V,быун,рурудизе
841,blasen::V,епщэ́н,гьохьизе
842,pfeifen::V,шъуин,гьещтӏезе
843,schreien::V,куо́н,ахӏизе
844,schreien::V,куо́н,ахӏдезе
845,schreien::V,кӏыи́н,ахӏизе
846,schreien::V,кӏыи́н,ахӏдезе
847,stöhnen::V,щэӏун,зигардизе
848,zittern::V,кӏэзэзын,дарран
849,zittern::V,кӏэзэзын,гьаргьадизе
850,leben::V,псэу́н,бетӏербахъизе
851,geboren werden::V,къэхъун,лъугьине
852,atmen::V,жьы къэщэ́н,хӏухьел биччазе
853,trinken::V,ешъо́н,гьекъезе
854,essen::V,шхын,квине
855,essen::V,шхын,кваназе
856,schlucken::V,бдырыин,кӏкӏвине
857,schlucken::V,бдырыин,къулчӏизе
858,müde werden::V,пшъын,сваказе
859,einschlafen::V,хэчъыен,кьижизе
860,einschlafen::V,хэчъыен,гъапуллъизе
861,schlafen::V,чъые́н,кьижизе
862,aufwachen::V,къэущы́н,бигьине
863,aufstehen::V,уцу́н,бахъине
864,aufstehen::V,уцу́н,тӏадебахъине
865,sich erholen::V,зыгъэпсэфын,хьи бахъизе
866,sich erholen::V,зыгъэпсэфын,хӏалхьи гьабизе
867,krank werden::V,сымаджэ́ хъун,унтизе
868,krank sein::V,сымэджэ́н,унтизе
869,schmerzen::V,сымэджэ́н,унтизе
870,husten::V,пскэ́н,хъегӏизе
871,genesen::V,хъужьын,лъилъизе
872,sterben::V,лӏэн,хвезе
873,umkommen::V,хэкӏодэн,гьалаглъизе
874,sich bewegen::V,хъые́н,багъаризе
875,sich bewegen::V,хъые́н,багъаргъизе
876,sich rühren::V,хъые́н,багъаризе
877,sich erheben::V,къэтэджын,тӏадебахъине
878,sich erheben::V,къэтэджын,бахъине
879,sich setzen::V,тӏысы́н,гӏодов чӏезе
880,hinfallen::V,ебэджы́н,щапизе
881,laufen::V,кӏон,хьвадизе
882,schreiten::V,кӏон,чӏезе
883,spazierengehen::V,къэкӏухьэн,тира-сверизе
884,eilen::V,гузэжъон,ракӏхӏалакине
885,eilen::V,гузэжъон,дуризе
886,sich beeilen::V,гуӏэ́н,дуризе
887,sich beeilen::V,гуӏэ́н,гӏедегӏизе
888,sausen::V,псынкӏэ́у чъэн,тӏуризе
889,rennen::V,чъэн,бекеризе
890,springen::V,пкӏэн,кӏанцӏизе
891,klettern::V,дэцохъоен,хархадизе
892,schaukeln::V,уешӏэн,гьерщезе
893,kriechen::V,цохъо́н,хъурщизе
894,schwimmen::V,есы́н,лъедезе
895,tauchen::V,зычӏэгъэо́н,букъардизе
896,rudern::V,къошъо бэщкӏэ фын,хазе
897,fahren::V,кӏон,ине
898,fliegen::V,быбы́н,боржине
899,gehen::V,кӏон,ине
900,weggehen::V,ӏукӏын,ине
901,abfahren::V,ежьэн,къокъине
902,anhalten::V,къэуцу́н,чӏезе
903,anhalten::V,къэуцу́н,тархъизе
904,anhalten::V,къэуцу́н,лъалхъизе
905,hineingehen::V,ихьан,тӏаделъугьине
906,eintreten::V,чӏэхьан,лъугьине
907,kommen::V,къэкӏо́н,бачӏине
908,ankommen::V,къэсы́н,щвезе
909,ankommen::V,къэсы́н,тӏадебачӏине
910,zurückkommen::V,гъэзэжьын,тадбуссине
911,zurückkommen::V,гъэзэжьын,тӏадбуссине
912,bleiben::V,къэнэ́н,чӏезе
913,bleiben::V,къэнэ́н,хутӏизе
914,warten::V,пэплъэ́н,чӏезе
915,erwarten::V,ежэн,балагьизе
916,suchen::V,лъыхъу́н,балагьизе
917,finden::V,къэгъоты́н,батизе
918,finden::V,къыхэгъэщы́н,батизе
919,versuchen::V,пылъы́н,хӏалбихьизе
920,vorbereiten::V,гъэхьазыры́н,хӏадурлъизабизе
921,lieben::V,шӏу плъэгъу́н,балай бегьизе
922,mögen::V,шӏу плъэгъу́н,бокьизе
923,lachen::V,щхын,белъизе
924,rühren::V,гур гъэузын,
925,weinen::V,гъын,гӏодизе
926,schimpfen::V,хъонэн,гъанчдезе
927,sich ärgern::V,губжы́н,вагъизе
928,sich ärgern::V,губжы́н,ццида́хине
929,sich fürchten::V,щынэ́н,хӏинкъизе
930,fürchten::V,щынэ́н,беркъазе
931,fürchten::V,щынэ́н,хӏинкъа-къазе
932,sehen::V,льэгъу́н,бихьизе
933,anschauen::V,плъэн,бертӏамизе
934,anschauen::V,плъэн,балагьизе
935,anschauen::V,еплъы́н,бертӏамизе
936,anschauen::V,еплъы́н,балагьизе
937,ansehen::V,плъэн,бала-гъалагьизе
938,hören::V,зэхэхын,рагӏизе
939,zuhören::V,дэӏо́н,гӏенеккизе
940,probieren::V,хэӏэн,кӏалдиб хъва́зе
941,probieren::V,хэӏэн,чӏамизе
942,riechen::V,пэмэ́н,су́нтӏизе
943,fühlen::V,зэхэпшӏэн,чӏвазе
944,scheinen::V,уащыхъу́н,
945,scheinen::V,уашӏошӏы́н,
946,zu sehen sein::V,зэрэлъэгъу́н,бихьизе
947,vernehmen::V,зэхэхын,рагӏизе
948,frieren::V,дыкъын,цӏорозе
949,frieren::V,пӏыкӏэн,цӏорозе
950,frieren::V,чъыӏэ́ лӏэн,цӏорозе
951,tun::V,шӏын,гьабизе
952,können::V,лъэкӏы́н,кӏвезе
953,können::V,лъэкӏы́н,лъазе
954,wollen::V,фэе́н,бокьизе
955,anfangen::V,ублэн,байбихьизе
956,beenden::V,ухы́н,тӏубазабизе
957,beenden::V,ухы́н,лъугӏизабизе
958,aufhören::V,щыгъэтын,бахъизе
959,gelingen::V,хъун,бахъизе
960,öffnen::V,ӏухы́н,рагьизе
961,schließen::V,игъэсэн,къазе
962,stellen::V,бгъэуцун,чӏвазе
963,setzen::V,гъэтӏысы́н,рекӏинабизе
964,setzen::V,гъэтӏысы́н,гӏодор чӏезаризе
965,legen::V,хэлъхьа́н,лъезе
966,berühren::V,эӏэн,хъвазе
967,berühren::V,нэсын,хъвазе
968,verbinden::V,зэхэпхэ́н,хьухьине
969,verbinden::V,зэхэпхэ́н,бухьине
970,verbinden::V,пхын,хьухьине
971,verbinden::V,пхын,бухьине
972,bedecken::V,техъо́н,кквезе
973,aufhängen::V,пылъэ́н,базе
974,anzünden::V,хэгъэнэ́н,бакизе
975,anzünden::V,хэгъэнэ́н,рекӏинабизе
976,zurücklassen::V,къэгъэнэ́н,тезе
977,verlieren::V,чӏэ́нэн,билизабизе
978,verlieren::V,шӏокӏоды́н,билизабизе
979,fallen lassen::V,чӏэунэн,бортизабизе
980,fallen lassen::V,пӏэпызын,бортизабизе
981,machen::V,шӏын,гьабизе
982,herstellen::V,шӏы́н,гьабизе
983,herstellen::V,шӏы́н,хӏадурлъизабизе
984,bauen::V,шӏы́н,базе
985,bauen::V,шӏы́н,гьабизе
986,reparieren::V,дыжьы́н,къачӏазе
987,verbessern::V,нахьышӏу пшӏын,лъикӏлъизабизе
988,verbessern::V,нахь дэгъу пшӏын,лъикӏлъизабизе
989,ändern::V,зэблэхъу́н,хисизабизе
990,graben::V,тӏын,бухъизе
991,biegen::V,уфэн,гьетӏизабизе
992,drehen::V,гъэчэрегъу́,тиризабизе
993,drehen::V,гъэчэрегъу́,свердизабизе
994,wenden::V,пӏонтӏэн,бегизе
995,wenden::V,бгъэзэн,бегизе
996,wenden::V,уӏубын,бегизе
997,heben::V,ӏэты́н,борхизе
998,hochheben::V,ӏэты́н,борхалъизабизе
999,hochheben::V,ӏэты́н,борхизе
1000,ergreifen::V,къэубыты́н,кквезе
1001,halten::V,ӏыгъы́н,кквезе
1002,drücken::V,тэӏункӏэн,къазе
1003,drücken::V,тэӏункӏэн,къанцӏу́зе
1004,drücken::V,тэӏункӏэн,къвал ба́зе
1005,schieben::V,уеӏункӏын,хъилдизе
1006,schieben::V,уетӏыргун,хъилдизе
1007,kratzen::V,цӏэнтхъун,хачазе
1008,lecken::V,бзэи́н,чӏикӏизе
1009,beißen::V,ецэкъэ́н,хӏанчӏизе
1010,beißen::V,ецэкъэ́н,хӏанчӏизабизе
1011,abreißen::V,къичын,тӏезе
1012,abreißen::V,къичын,тӏезабизе
1013,abreißen::V,пытхъын,тӏезе
1014,abreißen::V,пытхъын,тӏезабизе
1015,abschneiden::V,пыупкӏын,къотӏизе
1016,abschneiden::V,гобзыкӏын,къотӏизе
1017,binden::V,епхын,бухьине
1018,stecken::V,хэсэн,къазабизе
1019,brechen::V,зэпыпкӏын,бекизе
1020,klopfen::V,теон,дванкезе
1021,hauen::V,теон,базе
1022,kleben::V,щхэн,бацӏцӏине
1023,reiben::V,пӏотын,хачазе
1024,streichen::V,щыфэн,бахине
1025,streichen::V,щыфэн,жужазе
1026,schleifen::V,гъэчаны́н,лъухьизе
1027,schleifen::V,кӏэлыкӏы́н,лъухьизе
1028,schneiden::V,бзын,къотӏизе
1029,rütteln::V,гъэсысын,багъа-бачаризабизе
1030,schütteln::V,гъэсысын,кӏобокӏизе
1031,schwenken::V,ӏэ шӏын,гьесадизе
1032,schwenken::V,ӏэ шӏын,хьвагӏезабизе
1033,schütten::V,икӏэ́н,тӏезе
1034,füllen::V,из шӏын,цӏезабизе
1035,einwickeln::V,кӏоцӏыщыхьа́н,жемизе
1036,tragen::V,хьын,баччизе
1037,schleppen::V,пхьын,бехъерхъизе
1038,schleppen::V,плъэшъун,бехъерхъизе
1039,ziehen::V,пкъудыин,цӏазе
1040,ziehen::V,пщэн,цӏазе
1041,ziehen::V,плъэшъун,цӏазе
1042,aufbewahren::V,пӏыгъын,цӏунизе
1043,aufbewahren::V,уухъумэн,цӏунизе
1044,werfen::V,дзын,рехизе
1045,fangen::V,къэубыты́н,кквезе
1046,packen::V,къэубыты́н,кквезе
1047,verstecken::V,бгъэбылъын,бахчизе
1048,teilen::V,гощы́н,бикьизе
1049,schicken::V,гъахьы́н,битӏизе
1050,bringen::V,къэхьы́н,баччизе
1051,hinzufügen::V,хэгъэхъо́н,жубазе
1052,nehmen::V,къытехы́н,босизе
1053,wählen::V,къыхэхы́н,бищизе
1054,auswählen::V,къыхэхы́н,тӏасабищизе
1055,bewahren::V,къэухъумэн,цӏунизе
1056,behindern::V,пэрыохъу хъун,квекӏен гьабизе
1057,verderben::V,къутэн,хвезабизе
1058,beschädigen::V,къутэн,галгъазабизе
1059,zerbrechen::V,къутэн,щущазабизе
1060,zerreißen::V,зэӏэтхъы́н,бихъизе
1061,zerstören::V,къутэ́н,биххизабизе
1062,verbrennen::V,гъэсты́н,бухӏизе
1063,geben::V,еты́н,кьезе
1064,reichen::V,еты́н,кьезе
1065,schenken::V,еты́н,кьезе
1066,versprechen::V,гъэгугъэ́н,назру гьабизе
1067,wünschen::V,шӏоигъо́н,бокьизе
1068,loben::V,щытхъун,беццизе
1069,loben::V,щытхъун,бецца-бекъизе
1070,küssen::V,ебэу́н,баизе
1071,wiegen::V,гъэхъыен,чӏучӏадизабизе
1072,zudecken::V,техъо́н,тӏадбигъине
1073,wecken::V,къэгъэущы́н,бигьинабизе
1074,zeigen::V,гъэлъэгъо́н,бихьизабизе
1075,führen::V,щэн,бачине
1076,lehren::V,егъэджэ́н,малъизе
1077,lehren::V,егъэджэ́н,цӏализабизе
1078,lehren::V,егъэшӏэн,малъизе
1079,lehren::V,егъэшӏэн,цӏализабизе
1080,unterrichten::V,егъэджэ́н,цӏализабизе
1081,aufziehen::V,пӏун,гӏезабизе
1082,leiten::V,гъэзекӏон,нухмалъи гьабизе
1083,antreiben::V,къепфылӏэн,гӏедегӏизабизе
1084,lassen::V,еты́н,
1085,einladen::V,къегъэблэгъэн,ахӏизе
1086,einladen::V,къегъэблэгъэн,тӏадеахӏизе
1087,vereinigen::V,зэгогъэхьан,цолъизабизе
1088,besuchen::V,щыӏэ́н,баккизе
1089,besuchen::V,щыӏэ́н,хьвадизе
1090,treffen::V,ӏукӏэ́н,дандчӏвазе
1091,treffen::V,пэгъокӏы́н,дандчӏвазе
1092,sich versammeln::V,зэхэхьан,данделъизе
1093,sich versammeln::V,зэхэхьан,бакӏаризе
1094,spielen::V,джэгу́н,басандизе
1095,singen::V,орэ́д къэӏо́н,ахӏизе
1096,tanzen::V,къэшъо́н,кьурдизе
1097,sich trennen::V,зэгокӏыжьы́ных,батӏалъизе
1098,verlassen::V,бгынэн,тезе
1099,verlassen::V,бгынэн,рехунтезе
1100,verlassen::V,хэкӏыжьын,тезе
1101,verlassen::V,хэкӏыжьын,рехунтезе
1102,retten::V,къыхэпхыжьын,хвасар гьабизе
1103,retten::V,къыхэпхыжьын,хвасарлъизабизе
1104,retten::V,къэбгъэнэжьын,хвасар гьабизе
1105,retten::V,къэбгъэнэжьын,хвасарлъизабизе
1106,bewachen::V,къэгъэгъунэн,цӏунизе
1107,schützen::V,ухъумэ́н,цӏунизе
1108,verteidigen::V,къэухъумэн,цӏунизе
1109,sich schlagen::V,эзэон,багъизе
1110,schießen::V,он,речӏчӏизе
1111,siegen::V,текӏо́н,бергьине
1112,ärgern::V,бгъэгубжын,вагъизавизе
1113,schlagen::V,ео́н,кьабизе
1114,stechen::V,хэӏун,къазабизе
1115,stoßen::V,тӏыро́н,тункизе
1116,stoßen::V,тӏыро́н,хъилдизе
1117,stoßen::V,уеӏункӏын,тункизе
1118,stoßen::V,уеӏункӏын,хъилдизе
1119,stehlen::V,тыгъу́н,щинкӏизабизе
1120,stören::V,бгъэгумэкӏын,квекӏен гьабизе
1121,stören::V,бгъэгумэкӏын,татубахъи гьабизе
1122,belästigen::V,бгъэгумэкӏын,рахӏатхвезабизе
1123,verbergen::V,ушъэфын,бахчизе
1124,verbergen::V,ушъэфын,балъго тезе
1125,täuschen::V,гъэпцӏэ́н,божуда рекӏкӏ гьабизе
1126,täuschen::V,гъэпцӏэ́н,гуккизе
1127,betrügen::V,гъэпцӏэ́н,хӏилла гьабизе
1128,betrügen::V,гъэпцӏэ́н,сандирахълъи гьабизе
1129,töten::V,уикӏын,чӏвазе
1130,wohnen::V,дэсын,яшав гьабизе
1131,arbeiten::V,лэжьэ́н,хӏалтӏизе
1132,sammeln::V,угъои́н,бакӏаризе
1133,pflücken::V,къыпычы́н,бетӏизе
1134,jagen::V,шэкӏон,чан гьабизе
1135,jagen::V,ешэкӏон,чан гьабизе
1136,fischen::V,пцэжъые уешэн,ччугӏа кквезе
1137,fassen::V,къэубыты́н,кквезе
1138,hüten::V,хэхъо́н,кваназабизе
1139,treiben::V,пфын,гъезе
1140,anbinden::V,епхын,бухьине
1141,füttern::V,гъэшхэ́н,кваназабизе
1142,melken::V,щын,бечӏчӏизе
1143,hacken::V,упкӏэтэн,чӏвазе
1144,gießen::V,тепкӏэн,лъалъазе
1145,reifen::V,игъо хъун,барщизе
1146,zubereiten::V,бгъэхьазырын,бежа-белъине
1147,kochen::V,шӏы́н,белъине
1148,backen::V,гъэжъэ́н,базе
1149,braten::V,гъэжъэ́н,бежизе
1150,umrühren::V,зэхэгъэкӏухьан,багъаризе
1151,stricken::V,хъын,хьухьине
1152,nähen::V,дэн,букъизе
1153,färben::V,бгъэлэн,кьер гьабизе
1154,reinigen::V,укъэбзы́н,бацӏцӏине
1155,waschen::V,бгыкӏын,чуризе
1156,abwischen::V,лъэкӏы́н,бацӏцӏине
1157,spülen::V,дэгъэчъыхьан,хулизе
1158,fegen::V,пхъэнкӏы́н,лъухьизе
1159,kehren::V,пхъэнкӏы́н,лъухьизе
1160,baden::V,зыгъэпскӏын,чордезе
1161,sich waschen::V,зытхьакӏы́н,
1162,ausziehen::V,къытехы́н,бахъизе
1163,anziehen::V,щылъэ́н,ретӏине
1164,sich anziehen::V,зыфэпэн,ретӏине
1165,kämmen::V,жьын,хазе
1166,schmücken::V,гъэдэхэ́н,чӏухӏизабизе
1167,sagen::V,къэӏон,бицине
1168,sprechen::V,псэлъэ́н,бицине
1169,reden::V,гущыӏэ́н,гаргадизе
1170,sich unterhalten::V,зэдэгущыӏэн,гаргадизе
1171,fragen::V,упчӏэ́н,цӏехезе
1172,fragen::V,упчӏэ́н,гьикъизе
1173,bitten::V,лъэӏо́н,гьаризе
1174,erzählen::V,къэпӏотэ́н,бицине
1175,mitteilen::V,макъэ егъэӏун,лъазабизе
1176,nennen::V,цӏэ фэусы́н,цӏар лъезе
1177,rufen::V,джэн,ахӏизе
1178,prahlen::V,узыщытхъужьы́н,беццаризе
1179,übersetzen::V,бгъэкӏотэн,буссинабизе
1180,denken::V,егупшысэ́н,ургъизе
1181,glauben::V,уивыхъэ́ телъы́н,божизе
1182,bemerken::V,гу лъыптэ́н,берречӏчӏизе
1183,erkennen::V,зэхэпхын,лъазе
1184,erkennen::V,зэхэпхын,батӏаго бахъизе
1185,erkennen::V,зэбгъэшӏэн,лъазе
1186,erkennen::V,зэбгъэшӏэн,батӏаго бахъизе
1187,begreifen::V,гурыӏо́н,бичӏчӏизе
1188,verstehen::V,зэхэхын,
1189,lernen::V,еджэ́н,цӏализе
1190,wissen::V,шӏэн,лъазе
1191,sich erinnern an::V,къэшӏэжьын,ракӏалде щвезе
1192,vergessen::V,пщыгъупшэжьы́н,кӏочене
1193,messen::V,шын,борцине
1194,zählen::V,плъытэ́н,рикӏкӏине
1195,rechnen::V,плъытэ́н,рикӏкӏине
1196,rechnen::V,угугъэ́н,рикӏкӏине
1197,lesen::V,еджэ́н,цӏализе
1198,malen::V,шӏын,бахъизе
1199,zeichnen::V,шӏын,бахъизе
1200,schreiben::V,тхын,хъвазе
1201,besitzen::V,иӏэн,щвезе
1202,besitzen::V,иӏэн,бу́кӏине
1203,kaufen::V,щэфы́н,босизе
1204,verkaufen::V,щэн,бичизе
1205,bezahlen::V,птын,кьезе
1206,bezahlen::V,лъыптын,кьезе
1207,bezahlen::V,птыжьы́н,кьезе
1208,zahlen::V,птын,кьезе
1209,zahlen::V,лъыптын,кьезе
1210,beherrschen::V,иунаеу иӏэн,
1211,ertragen::V,щэчы́н,баччизе
1212,Schnurrbart::N,,михъ
1213,Nabel::N,,цӏину
1214,Wetter::N,,гьава-бакъ
1215,Frost::N,,замгьари
1216,Raureif::N,,мартӏ
1217,Adler::N,,цӏум
1218,Schwan::N,,хӏанкъва
1219,Sache::N,,жо
1220,Schlitten::N,,чанагъ
1221,Last::N,,бакӏлъи
1222,Bündel::N,,къай
1223,Arzt::N,,жайрахӏ
1224,lebendig::A,,чӏагояб
1225,zuerst::ADV,,тӏоцебе
1226,manchmal::ADV,,олоцӏул
1227,niemals::ADV,,киданиги
1228,hier::ADV,,аниб
1229,hierhin::ADV,,анибехун
1230,von hier::ADV,,гьаниса
1231,sinken::V,,гӏодо́бе ккезе
1232,klirren::V,,зваргъизе
1233,fliehen::V,,лъутизе
1234,flüchten::V,,лъутизе
1235,geraten::V,,бахъизе
1236,beugen::V,,хьетӏизабизе
1237,umdrehen::V,,бегизе
1238,umdrehen::V,,бега-битӏизе
1239,bekommen::V,,щвезе
1240,erhalten::V,,щвезе
1241,erhalten::V,,босизе
