,Concept_ID,hy,hu
770,plötzlich::ADV,հանկարծ,egyszerre
771,sofort::ADV,իսկույն,rögtön
772,sofort::ADV,իսկույն,tüstént
773,später::ADV,ավելի ուշ,későn
774,später::ADV,հետո,későn
775,jetzt::ADV,այժմ,most
776,heute::ADV,այսօր,ma
777,morgen::ADV,վաղը,holnap
778,bald::ADV,շուտով,majd
779,bald::ADV,շուտով,nemsokára
780,dann::ADV,ապա,akkor
781,dann::ADV,հետո,akkor
782,gestern::ADV,երեկ,tegnap
783,einst::ADV,հին ատեն,hajdan
784,damals::ADV,ատէնին,akkor
785,damals::ADV,ատէնին,akkoriban
786,danach::ADV,ապա,azután
787,danach::ADV,այն ժամանակ,azután
788,vorher::ADV,առաջ,előbb
789,zuerst::ADV,նախ,először
790,einmal::ADV,մի անգամ,egyszer
791,manchmal::ADV,երբեմն,néha
792,manchmal::ADV,երբեմն,olykor
793,oft::ADV,հաճախ,sokszor
794,immer::ADV,միշտ,mindig
795,niemals::ADV,երբեք,sohasem
796,hier::ADV,այստեղ,itt
797,hierhin::ADV,այստեղ,erre
798,von hier::ADV,այդտեղից,innen
799,dort::ADV,այնտեղ,ott
800,dorthin::ADV,այնտեղ,oda
801,geradeaus::ADV,ուղիղ,egyenesen
802,vorwärts::ADV,առաջ,előre
803,rückwärts::ADV,դեպի ետ,hátrafelé
804,zurück::ADV,ետ,hátra
805,zurück::ADV,ետ,vissza
806,unten::ADV,ներքեւում,alul
807,hinab::ADV,ներքեւ,le
808,hinab::ADV,ներքեւ,lefelé
809,oben::ADV,վերեւում,fenn
810,oben::ADV,վերեւում,felül
811,hinauf::ADV,վերեւ,fel
812,hinauf::ADV,վերեւ,felfelé
813,überall::ADV,ամենուր,mindenütt
814,nicht::ADV,չէ,nem
815,ein wenig::ADV,մի քիչ,egy kicsit
816,kaum::ADV,հազիվ,alig
817,sehr::ADV,շատ,nagyon
818,so::ADV,այդպես,úgy
819,noch::ADV,դեռ,még
820,nur::ADV,միայն,csak
821,nur::ADV,միայն,csupán
822,schon::ADV,արդեն,már
823,wieder::ADV,նորից,ismét
824,wieder::ADV,նորից,megint
825,wieder::ADV,դարձյալ,ismét
826,wieder::ADV,դարձյալ,megint
827,vergebens::ADV,իզուր,hiába
828,vor::PRP,դիմացը,előtt
829,hinter::PRP,ետեւը,mögött
830,unter::PRP,տակ,alatt
831,durch::PRP,միջով,át
832,durch::PRP,միջով,keresztül
833,neben::PRP,քովը,mellett
834,zwischen::PRP,միջեւ,között
835,wegen::PRP,պատճառով,miatt
836,wegen::PRP,պատճառով,végett
837,wegen::PRP,շնորհից,miatt
838,wegen::PRP,շնորհից,végett
839,dies::PRN,սա,ez
840,dies::PRN,այս,ez
841,das::PRN,դա,az
842,das::PRN,այդ,az
843,alles::PRN,ամեն ինչ,minden
844,ich::PRN,ես,én
845,du::PRN,դու,te
846,er::PRN,նա,ő
847,wir::PRN,մենք,mi
848,ihr::PRN,դուք,ti
849,sie::PRN,նրանք,ők
850,was::FPRN,ինչ,mi
851,wer::FPRN,ով,ki
852,wo::FADV,ուր,hol
853,wo::FADV,որտեղ,hol
854,wohin::FADV,դեպի ուր,hova
855,wie::FADV,ինչպես,hogy
856,wie::FADV,ինչպես,hogyan
857,warum::FADV,ինչու,miért
858,wieviel::FNUM,որչափ,hány
859,wieviel::FNUM,որչափ,mennyi
860,eins::NUM,մեկ,egy
861,zwei::NUM,երկու,kettő
862,drei::NUM,երեք,három
863,vier::NUM,չորս,négy
864,fünf::NUM,հինգ,öt
865,sechs::NUM,վեց,hat
866,sieben::NUM,յոթ,hét
867,acht::NUM,ութ,nyolc
868,neun::NUM,ինը,kilenc
869,zehn::NUM,տասը,tíz
870,elf::NUM,տասնմեկ,tizenegy
871,zwölf::NUM,տասներկու,tizenkettő
872,zwanzig::NUM,քսան,húsz
873,dreißig::NUM,երեսուն,harminc
874,vierzig::NUM,քառասուն,negyven
875,fünfzig::NUM,հիսուն,ötven
876,sechzig::NUM,վաթսուն,hatvan
877,siebzig::NUM,յոթանասուն,hetven
878,achtzig::NUM,ութսուն,nyolcvan
879,neunzig::NUM,իննսուն,kilencven
880,hundert::NUM,հարյուր,száz
881,tausend::NUM,հազար,ezer
882,und::CNJ,ու,és
883,und::CNJ,ու,meg
884,oder::CNJ,կամ,vagy
885,stehen::V,կանգնել,áll
886,sitzen::V,նստել,ül
887,liegen::V,ստել,fekszik
888,hängen::V,կախվել,függ
889,werden::V,դառնալ,lesz
890,passieren::V,պատահել,történik
891,beginnen::V,սկսվել,kezdődik
892,enden::V,վերջանալ,végződik
893,enden::V,վերջանալ,befejeződik
894,wechseln::V,փոխվել,változik
895,aufgehen[Sonne]::V,բարձրանալ,kel
896,aufgehen[Sonne]::V,ելնել ,kel
897,untergehen[Sonne]::V,մտնել,lemegy
898,scheinen[Sonne]::V,շողալ,süt
899,scheinen[Sonne]::V,փայլել,süt
900,donnern::V,որոտալ,dörög
901,wehen::V,փչել,fúj
902,strömen::V,հոսել,áramlik
903,fließen::V,հոսել,folyik
904,sich drehen::V,պտտվել,forog
905,schwanken::V,տատանվել,inog
906,schwanken::V,տատանվել,ingadozik
907,schwingen::V,ճոճվել,leng
908,fallen::V,ընկնել,esik
909,brennen::V,այրվել,ég
910,rauchen::V,ծխել,füstöl
911,regnen::V,անձրեւ գալ,esik
912,gefrieren::V,սառչել,megfagy
913,tauen::V,լկիլ,olvad
914,schmelzen::V,հալիլ,olvad
915,schmelzen::V,հալիլ,elolvad
916,trocknen::V,չորանալ,szárad
917,sieden::V,եռալ,forr
918,faulen::V,փտել,rothad
919,verfaulen::V,նեխել,elrothad
920,verfaulen::V,նեխել,megrothad
921,reißen::V,պատռվել,szakad
922,reißen::V,ճղվել,szakad
923,versinken::V,սուզվել,süllyed
924,versinken::V,սուզվել,elsüllyed
925,vergehen::V,անցնել ,múlik
926,vergehen::V,անցնել ,elmúlik
927,erscheinen::V,հայտնվել,feltűnik
928,erscheinen::V,հայտնվել,megjelenik
929,erscheinen::V,երեւալ,feltűnik
930,erscheinen::V,երեւալ,megjelenik
931,verschwinden::V,անհետանալ,letűnik
932,sinken::V,ընկնել,süllyed
933,abnehmen::V,փոքրանալ,apad
934,abnehmen::V,փոքրանալ,csökken
935,zunehmen::V,մեծանալ,növekszik
936,zunehmen::V,մեծանալ,gyarapszik
937,steigen::V,բարձրանալ,emelkedik
938,wachsen::V,աճել,nő
939,wachsen::V,աճել,terem
940,wachsen::V,աճել,növekszik
941,glänzen::V,նշուլել,ragyog
942,glänzen::V,նշուլել,fénylik
943,glänzen::V,փայլիլ,ragyog
944,glänzen::V,փայլիլ,fénylik
945,funkeln::V,փայլատակել,csillog
946,funkeln::V,փայլատակել,tündöklik
947,lärmen::V,աղմուկ հանել,lármázik
948,läuten::V,զնգալ,cseng
949,klingeln::V,զնգալ,csenget
950,klirren::V,զնգզնգալ,csörömpöl
951,brausen::V,մոլեգնել,zúg
952,brausen::V,մոլեգնել,morajlik
953,rauschen::V,սոսափել,zúg
954,klingen::V,հնչել,hangzik
955,bellen::V,հաչել,ugat
956,heulen::V,ոռնալ ,bőg
957,heulen::V,ոռնալ ,üvölt
958,blasen::V,փչել ,fúj
959,pfeifen::V,սուլել,fütyül
960,schreien::V,գոռալ ,kiált
961,schreien::V,գոռալ ,kiabál
962,stöhnen::V,տնքալ,nyög
963,zittern::V,դողալ,remeg
964,zittern::V,դողալ,reszket
965,leben::V,ապրել,él
966,geboren werden::V,ծնվել,születik
967,atmen::V,շնչել,lélegzik
968,trinken::V,խմել,iszik
969,essen::V,ուտել,eszik
970,schlucken::V,կլանել,nyel
971,schlucken::V,կուլ տալ,nyel
972,müde werden::V,հոգնել,elfárad
973,müde werden::V,հոգնել,kifárad
974,einschlafen::V,քուն մտնել,elalszik
975,schlafen::V,քնել,alszik
976,aufwachen::V,արթննալ,felébred
977,aufstehen::V,ելլել,felkel
978,sich erholen::V,հանգստանալ,pihen
979,krank werden::V,հիւանդանալ,megbetegedik
980,krank werden::V,հիւանդանալ,belebetegszik
981,krank sein::V,հիվանդ լինել,betegeskedik
982,schmerzen::V,ցավել,fáj
983,husten::V,հազալ,köhög
984,genesen::V,ապաքինվել,meggyógyul
985,sterben::V,մեռնել,hal
986,sterben::V,վախճանվել,hal
987,umkommen::V,կործանվել,elpusztul
988,sich bewegen::V,ընթանալ,mozog
989,sich rühren::V,շարժվել,mozdul
990,sich erheben::V,կանգնել,feláll
991,sich erheben::V,կանգնել,felemelkedik
992,sich erheben::V,վեր կենալ,feláll
993,sich erheben::V,վեր կենալ,felemelkedik
994,sich setzen::V,նստել,ül
995,sich setzen::V,նստել,leül
996,hinfallen::V,ընկնել,bukik
997,hinfallen::V,ընկնել,elesik
998,laufen::V,քայլել,jár
999,schreiten::V,ճեմել,lép
1000,spazierengehen::V,շրջագայել,sétál
1001,eilen::V,շտապել,siet
1002,sich beeilen::V,շտապել ,siet
1003,sausen::V,սլանալ,robog
1004,rennen::V,վազել,fut
1005,rennen::V,վազել,szalad
1006,springen::V,ցատկել,ugrik
1007,klettern::V,մագլցել,kúszik
1008,schaukeln::V,ճոճվել,hintázik
1009,schaukeln::V,օրորվել,hintázik
1010,kriechen::V,սողալ,kúszik
1011,schwimmen::V,լողալ,úszik
1012,tauchen::V,սուզվել,merül
1013,rudern::V,թիավարել,evez
1014,fahren::V,ընթանալ,jár
1015,fahren::V,ընթանալ,megy
1016,fahren::V,ընթանալ,utazik
1017,fliegen::V,թռչել,száll
1018,gehen::V,գնալ,megy
1019,weggehen::V,հեռանալ,elmegy
1020,abfahren::V,ճանապարհվել,indul
1021,anhalten::V,կանգնել,megáll
1022,hineingehen::V,մտնել,bemegy
1023,eintreten::V,մտնել,belép
1024,kommen::V,գալ,jön
1025,ankommen::V,ժամանել,érkezik
1026,ankommen::V,ժամանել,megérkezik
1027,zurückkommen::V,վերադառնալ,visszajön
1028,bleiben::V,մնալ,marad
1029,bleiben::V,մնալ,megmarad
1030,warten::V,սպասել,vár
1031,warten::V,սպասել,várakozik
1032,erwarten::V,սպասել,vár
1033,erwarten::V,սպասել,megvár
1034,suchen::V,որոնել,kutat
1035,finden::V,գտնել,talál
1036,versuchen::V,փորձել,megpróbál
1037,versuchen::V,փորձել,megkísérel
1038,vorbereiten::V,պատրաստել,előkészít
1039,lieben::V,սիրել,szeret
1040,mögen::V,հավանել,szeret
1041,mögen::V,սիրել,szeret
1042,lachen::V,ծիծաղել,nevet
1043,rühren::V,հուզել,mozdít
1044,weinen::V,լալ,sír
1045,schimpfen::V,տրտնջալ,szid
1046,schimpfen::V,տրտնջալ,szitkozódik
1047,schimpfen::V,քրթմնջել,szid
1048,schimpfen::V,քրթմնջել,szitkozódik
1049,sich ärgern::V,զայրանալ,mérgelődik
1050,sich ärgern::V,զայրանալ,bosszankodik
1051,sich fürchten::V,վախնալ,fél
1052,sich fürchten::V,վախնալ,retteg
1053,fürchten::V,վախենալ,fél
1054,fliehen::V,փախչել,menekül
1055,flüchten::V,փախչել,elmenekül
1056,sehen::V,տեսնել,néz
1057,anschauen::V,դիտել,megnéz
1058,ansehen::V,նայել,néz
1059,ansehen::V,նայել,ránéz
1060,ansehen::V,նայել,megnéz
1061,hören::V,լսել,hall
1062,zuhören::V,ունկնդրել,hallgat
1063,zuhören::V,ունկնդրել,meghallgat
1064,probieren::V,համը տեսել,kóstol
1065,probieren::V,համը տեսել,megkóstol
1066,riechen::V,հոտ առնել,szagol
1067,fühlen::V,զգալ,érez
1068,scheinen::V,երեւալ,tűnik
1069,scheinen::V,երեւալ,látszik
1070,zu sehen sein::V,երեւալ,mutatkozik
1071,vernehmen::V,իմանալ ,hall
1072,frieren::V,մրսել,fázik
1073,tun::V,անել,csinál
1074,tun::V,անել,cselekszik
1075,können::V,կարողանալ,tud
1076,wollen::V,ուզել,akar
1077,wollen::V,ցանկանալ,akar
1078,anfangen::V,սկսել,kezd
1079,beenden::V,վերջացնել,befejez
1080,aufhören::V,դադարել,megszűnik
1081,gelingen::V,հաջողվել,sikerül
1082,gelingen::V,գլուխ գալ,sikerül
1083,geraten::V,ստացվել,kerül
1084,geraten::V,ստացվել,jut
1085,öffnen::V,բաց անել,nyit
1086,öffnen::V,բաց անել,kinyit
1087,schließen::V,փակել ,csuk
1088,schließen::V,փակել ,becsuk
1089,stellen::V,դնել,állít
1090,stellen::V,դնել,helyez
1091,setzen::V,նստեցնել,ültet
1092,setzen::V,նստեցնել,helyez
1093,legen::V,դնել,tesz
1094,legen::V,դնել,fektet
1095,berühren::V,դիպչել,érint
1096,berühren::V,շոշափել,érint
1097,verbinden::V,շաղկապել,beköt
1098,verbinden::V,շաղկապել,összeköt
1099,bedecken::V,ծածկել,betakar
1100,bedecken::V,ծածկել,beborít
1101,aufhängen::V,կախել,felakaszt
1102,anzünden::V,վառել,gyújt
1103,anzünden::V,վառել,meggyújt
1104,aufheben::V,վերցնել,felemel
1105,zurücklassen::V,թողնել,hátrahagy
1106,verlieren::V,կորցնել,veszít
1107,verlieren::V,կորցնել,elveszít
1108,fallen lassen::V,գցել,elejt
1109,machen::V,անել,tesz
1110,machen::V,անել,csinál
1111,herstellen::V,արտադրել,gyárt
1112,herstellen::V,արտադրել,előállít
1113,bauen::V,կառուցել,épít
1114,reparieren::V,նորոգել,javít
1115,reparieren::V,նորոգել,kijavít
1116,reparieren::V,նորոգել,megjavít
1117,verbessern::V,բարելավել,megjavít
1118,ändern::V,փոխել,változtat
1119,ändern::V,փոխել,megváltoztat
1120,graben::V,փորել,ás
1121,beugen::V,ծռել,meghajt
1122,biegen::V,թեքել,hajlít
1123,drehen::V,ոլորել,forgat
1124,wenden::V,պտտել,fordít
1125,wenden::V,պտտել,megfordít
1126,umdrehen::V,շրջել,megfordít
1127,umdrehen::V,շրջել,megforgat
1128,heben::V,բարձրացնել,emel
1129,hochheben::V,բարձրացնել,felemel
1130,ergreifen::V,վարակվել,megfog
1131,halten::V,բռնել,tart
1132,drücken::V,ճնշել,nyom
1133,drücken::V,ճնշել,megnyom
1134,schieben::V,հրել,tol
1135,kratzen::V,քերել,vakar
1136,lecken::V,լիզել,nyal
1137,beißen::V,կծել,harap
1138,abreißen::V,պոկել,letép
1139,abschneiden::V,կտրել ,levág
1140,binden::V,կապել,köt
1141,binden::V,կապել,kötöz
1142,stecken::V,խրել,dug
1143,brechen::V,կոտրել ,tör
1144,brechen::V,կոտրել ,eltör
1145,klopfen::V,թակել,kopogtat
1146,hauen::V,ծեծել,vág
1147,hauen::V,ծեծել,levág
1148,kleben::V,կպցնել,tapaszt
1149,reiben::V,շփել,dörzsöl
1150,reiben::V,շփել,súrol
1151,streichen::V,վրան քսել,simít
1152,schleifen::V,սրել ,fen
1153,schleifen::V,սրել ,csiszol
1154,schleifen::V,սրել ,köszörül
1155,schneiden::V,կտրել,vág
1156,schneiden::V,կտրել,szel
1157,schneiden::V,կտրել,metsz
1158,rütteln::V,ցնցել,ráz
1159,schütteln::V,թափահարել,ráz
1160,schütteln::V,թափահարել,megráz
1161,schwenken::V,ճոճել,lóbál
1162,schwenken::V,ճոճել,lobogtat
1163,schütten::V,լցնել,önt
1164,füllen::V,լիքը լցնել,tölt
1165,füllen::V,լիքը լցնել,megtölt
1166,einwickeln::V,փաթաթել,becsavar
1167,tragen::V,կրել,hord
1168,tragen::V,տանել,hord
1169,schleppen::V,քաշել,vonszol
1170,ziehen::V,ձգել,húz
1171,ziehen::V,քաշել,húz
1172,aufbewahren::V,պահել ,megőriz
1173,werfen::V,նետել,dob
1174,werfen::V,նետել,hajít
1175,packen::V,հափշտակել,megragad
1176,verstecken::V,ծածկել,eldug
1177,verstecken::V,ծածկել,elrejt
1178,teilen::V,բաժանել,oszt
1179,teilen::V,բաժանել,megoszt
1180,schicken::V,ուղարկել,küld
1181,bringen::V,բերել,hoz
1182,bringen::V,բերել,visz
1183,hinzufügen::V,ավելացնել,hozzáad
1184,bekommen::V,հայթայթել,kap
1185,bekommen::V,հայթայթել,megkap
1186,erhalten::V,ստանալ,kap
1187,erhalten::V,ստանալ,megkap
1188,nehmen::V,վերցնել,vesz
1189,wählen::V,ընտրել,választ
1190,auswählen::V,գերադասել,kiválaszt
1191,bewahren::V,պահպանել,megtart
1192,behindern::V,խոչընդոտել,akadályoz
1193,behindern::V,խոչընդոտել,gátol
1194,verderben::V,փչացնել,elront
1195,beschädigen::V,վնասել,rongál
1196,zerbrechen::V,ջարդել,eltör
1197,zerbrechen::V,ջարդել,széttör
1198,zerbrechen::V,ջարդել,kettétör
1199,zerbrechen::V,կոտրել,eltör
1200,zerbrechen::V,կոտրել,széttör
1201,zerbrechen::V,կոտրել,kettétör
1202,zerreißen::V,պատռել,eltép
1203,zerreißen::V,պատռել,széttép
1204,zerstören::V,քանդել,elpusztít
1205,verbrennen::V,այրել,éget
1206,verbrennen::V,այրել,eléget
1207,geben::V,տալ,ad
1208,reichen::V,հանձնել,nyújt
1209,schenken::V,նվիրել,ajándékoz
1210,versprechen::V,խոստանալ,ígér
1211,wünschen::V,մաղթել,kíván
1212,loben::V,գովել,dicsér
1213,küssen::V,համբուրել,csókol
1214,wiegen::V,օրորել,ringat
1215,zudecken::V,վրան գցել,betakar
1216,wecken::V,զարթնեցնել,kelt
1217,wecken::V,զարթնեցնել,ébreszt
1218,zeigen::V,ցույց տալ,mutat
1219,führen::V,ուղեկցել,visz
1220,führen::V,ուղեկցել,vezet
1221,lehren::V,սովորեցնել,tanít
1222,unterrichten::V,ավանդել,tanít
1223,aufziehen::V,դաստիարակել,felnevel
1224,leiten::V,ղեկավարել,vezet
1225,leiten::V,ղեկավարել,vezérel
1226,leiten::V,կառավարել,vezet
1227,leiten::V,կառավարել,vezérel
1228,antreiben::V,շտապեցնել,hajt
1229,lassen::V,ստիպել,-tat
1230,lassen::V,ստիպել,-at
1231,einladen::V,հրավիրել,meghív
1232,vereinigen::V,միացնել,egyesít
1233,besuchen::V,այցելել,látogat
1234,treffen::V,հանդիպել,talál
1235,sich versammeln::V,հավաքվել,gyülekezik
1236,sich versammeln::V,հավաքվել,összegyűlik
1237,spielen::V,խաղալ,játszik
1238,singen::V,երգել,énekel
1239,tanzen::V,պարել,táncol
1240,sich trennen::V,ցրվել,elválik
1241,verlassen::V,լքել,elhagy
1242,retten::V,փրկել,ment
1243,bewachen::V,պահել,őriz
1244,schützen::V,պաշտպանել,óv
1245,schützen::V,պաշտպանել,véd
1246,verteidigen::V,պաշտպանել,véd
1247,sich schlagen::V,կռվել,verekszik
1248,schießen::V,կրակել,lő
1249,siegen::V,հաղթել,győz
1250,ärgern::V,ձանձրացնել,bosszant
1251,schlagen::V,խփել,üt
1252,schlagen::V,խփել,ver
1253,treten::V,քացի տալ,rúg
1254,stechen::V,խայթել,döf
1255,stechen::V,խայթել,szúr
1256,stoßen::V,մղել,lök
1257,stehlen::V,գողանալ,lop
1258,stören::V,խանգարել,zavar
1259,belästigen::V,անհանգստացնել,zaklat
1260,verbergen::V,թաքցնել,rejt
1261,verbergen::V,թաքցնել,elrejt
1262,täuschen::V,խաբել,megtéveszt
1263,betrügen::V,խաբել,csal
1264,töten::V,սպանել ,öl
1265,wohnen::V,բնակվել,lakik
1266,arbeiten::V,աշխատել,dolgozik
1267,sammeln::V,հավաքել,szed
1268,sammeln::V,հավաքել,gyűjt
1269,pflücken::V,քաղել,szed
1270,jagen::V,որս անել,vadászik
1271,fischen::V,ձուկ բռնել,halászik
1272,fassen::V,բռնել,fog
1273,hüten::V,արածեցնել,őriz
1274,hüten::V,արածեցնել,legeltet
1275,treiben::V,հովուել,hajt
1276,anbinden::V,չուանել,köt
1277,füttern::V,կերակրել,etet
1278,melken::V,կթել,fej
1279,hacken::V,կոտորել,vág
1280,gießen::V,ջրել,öntöz
1281,reifen::V,հասունանալ ,érik
1282,zubereiten::V,պատրաստել,elkészít
1283,kochen::V,եփել,főz
1284,backen::V,թխել,süt
1285,braten::V,տապակել,süt
1286,umrühren::V,խառնել,megkever
1287,stricken::V,գործել,köt
1288,nähen::V,կարել,varr
1289,färben::V,ներկել,fest
1290,reinigen::V,մաքրել,tisztít
1291,waschen::V,լվանալ,mos
1292,abwischen::V,սրբել,letöröl
1293,spülen::V,ողողել,mosogat
1294,spülen::V,պարզաջրել,mosogat
1295,fegen::V,ավլել,söpör
1296,kehren::V,ավլել,söpör
1297,baden::V,լողանալ,fürdik
1298,sich waschen::V,լվացվել,mosdik
1299,sich waschen::V,լվացվել,mosakszik
1300,ausziehen::V,հանել,levesz
1301,anziehen::V,հագնել,felölt
1302,anziehen::V,հագնել,felvesz
1303,sich anziehen::V,հագնվել,öltözik
1304,sich anziehen::V,հագնվել,felöltözik
1305,kämmen::V,սանրել,fésül
1306,schmücken::V,զարդարել,díszít
1307,sagen::V,ասել,mond
1308,sprechen::V,խոսել,beszél
1309,reden::V,զրուցել,beszél
1310,sich unterhalten::V,խոսակցել,beszélget
1311,fragen::V,հարցնել,kérdez
1312,bitten::V,խնդրել,kér
1313,erzählen::V,պատմել,mesél
1314,erzählen::V,պատմել,elbeszél
1315,mitteilen::V,հաղորդել,közöl
1316,nennen::V,անվանել,hív
1317,nennen::V,անվանել,nevez
1318,rufen::V,կանչել,hív
1319,prahlen::V,պարծենալ,dicsekszik
1320,übersetzen::V,թարգմանել,fordít
1321,denken::V,մտածել,gondol
1322,glauben::V,հավատալ,hisz
1323,bemerken::V,նկատել,észrevesz
1324,erkennen::V,ճանաչել,ráismer
1325,erkennen::V,ճանաչել,felismer
1326,begreifen::V,հասկանալ,felfog
1327,verstehen::V,ըմբռնել,ért
1328,verstehen::V,ըմբռնել,megért
1329,lernen::V,սովորել,tanul
1330,lernen::V,սովորել,megtanul
1331,wissen::V,իմանալ,tud
1332,sich erinnern an::V,հիշել,emlékszik
1333,sich erinnern an::V,մտաբերել,emlékszik
1334,vergessen::V,մոռանալ,felejt
1335,vergessen::V,մոռանալ,elfelejt
1336,messen::V,չափել,mér
1337,messen::V,չափել,megmér
1338,zählen::V,թվել,számol
1339,zählen::V,թվել,megszámol
1340,zählen::V,հաշվել,számol
1341,zählen::V,հաշվել,megszámol
1342,rechnen::V,հաշվել,számít
1343,rechnen::V,հաշվարկել,számít
1344,lesen::V,կարդալ,olvas
1345,malen::V,նկարել,fest
1346,zeichnen::V,գծել,rajzol
1347,schreiben::V,գրել,ír
1348,besitzen::V,ունենալ,birtokol
1349,besitzen::V,տեր լինել,birtokol
1350,kaufen::V,գնել,vesz
1351,kaufen::V,գնել,megvesz
1352,verkaufen::V,վաճառել,elad
1353,bezahlen::V,վճարել,fizet
1354,bezahlen::V,վճարել,kifizet
1355,zahlen::V,վճարել,fizet
1356,zahlen::V,վճարել,megfizet
1357,beherrschen::V,ղեկավարել,ural
1358,ertragen::V,դիմանալ,elbír
1359,ertragen::V,դիմանալ,elvisel
1360,Horn::N,,szarv
1361,fangen::V,,fog
