,Concept_ID,cy,cy
794,lieb::A,hoff,annwyl
795,lieb::A,annwyl,hoff
796,lieb::A,annwyl,annwyl
797,lustig::A,llon,llon
798,sanft::A,mwyn,mwyn
799,hungrig::A,newynog,newynog
800,krank::A,sâl,sâl
801,krank::A,sâl,gwael
802,krank::A,gwael,sâl
803,krank::A,gwael,gwael
804,nackt::A,noeth,noeth
805,traurig::A,trist,trist
806,lebendig::A,yn fyw,yn fyw
807,gut::A,da,da
808,schlecht::A,drwg,drwg
809,schlecht::A,drwg,gwael
810,schlecht::A,gwael,drwg
811,schlecht::A,gwael,gwael
812,richtig::A,cywir,cywir
813,schlimm::A,enbyd,enbyd
814,wahr::A,gwir,gwir
815,alt::A,hen,hen
816,neu::A,newydd,newydd
817,ehemalig::A,blaenorol,blaenorol
818,alt[Lebewesen]::A,oedrannus,oedrannus
819,jung::A,ifanc,ifanc
820,arm::A,tlawd,tlawd
821,reich::A,cyfoethog,cyfoethog
822,bekannt::A,cynefin,cynefin
823,bekannt::A,cynefin,cyfarwydd
824,bekannt::A,cyfarwydd,cynefin
825,bekannt::A,cyfarwydd,cyfarwydd
826,berühmt::A,enwog,enwog
827,fremd::A,estron,estron
828,verschieden::A,gwahanol,gwahanol
829,nah::A,agos,agos
830,fern::A,pell,pell
831,linker::A,aswy,aswy
832,linker::A,aswy,chwith
833,linker::A,chwith,aswy
834,linker::A,chwith,chwith
835,rechter::A,de,de
836,rechter::A,de,deau
837,rechter::A,deau,de
838,rechter::A,deau,deau
839,anderer::A,arall,arall
840,erster::A,cyntaf,cyntaf
841,zweiter::A,ail,ail
842,dritter::A,trydydd,trydydd
843,letzter::A,olaf,olaf
844,allein::ADV,unig,unig
845,allein::ADV,unig,ar ei ben ei hun
846,allein::ADV,ar ei ben ei hun,unig
847,allein::ADV,ar ei ben ei hun,ar ei ben ei hun
848,auf einmal::ADV,ar yr un pryd,ar yr un pryd
849,zusammen::ADV,ynghyd,ynghyd
850,zusammen::ADV,ynghyd,gyda'i gilydd
851,zusammen::ADV,gyda'i gilydd,ynghyd
852,zusammen::ADV,gyda'i gilydd,gyda'i gilydd
853,lange::ADV,amser hir,amser hir
854,plötzlich::ADV,yn sydyn,yn sydyn
855,sofort::ADV,ar unwaith,ar unwaith
856,später::ADV,yn ddiweddarach,yn ddiweddarach
857,jetzt::ADV,yn awr,yn awr
858,heute::ADV,heddiw,heddiw
859,morgen::ADV,yfory,yfory
860,bald::ADV,yn fuan,yn fuan
861,bald::ADV,yn fuan,gyda hyn
862,bald::ADV,gyda hyn,yn fuan
863,bald::ADV,gyda hyn,gyda hyn
864,dann::ADV,yna,yna
865,dann::ADV,yna,y pryd hwnnw
866,dann::ADV,y pryd hwnnw,yna
867,dann::ADV,y pryd hwnnw,y pryd hwnnw
868,gestern::ADV,ddoe,ddoe
869,einst::ADV,gynt,gynt
870,damals::ADV,ar y pryd,ar y pryd
871,damals::ADV,ar y pryd,bryd hynny
872,damals::ADV,bryd hynny,ar y pryd
873,damals::ADV,bryd hynny,bryd hynny
874,danach::ADV,wedyn,wedyn
875,vorher::ADV,o'r blaen,o'r blaen
876,zuerst::ADV,yn gyntaf,yn gyntaf
877,einmal::ADV,unwaith,unwaith
878,manchmal::ADV,weithiau,weithiau
879,manchmal::ADV,weithiau,ar brydiau
880,manchmal::ADV,ar brydiau,weithiau
881,manchmal::ADV,ar brydiau,ar brydiau
882,oft::ADV,yn aml,yn aml
883,oft::ADV,yn aml,yn fynych
884,oft::ADV,yn fynych,yn aml
885,oft::ADV,yn fynych,yn fynych
886,immer::ADV,bob amser,bob amser
887,niemals::ADV,ni ... byth,ni ... byth
888,niemals::ADV,ni ... byth,ni ... erioed
889,niemals::ADV,ni ... erioed,ni ... byth
890,niemals::ADV,ni ... erioed,ni ... erioed
891,hier::ADV,yma,yma
892,hierhin::ADV,hyd yma,hyd yma
893,von hier::ADV,oddi yma,oddi yma
894,dort::ADV,acw,acw
895,dorthin::ADV,tuag yno,tuag yno
896,geradeaus::ADV,syth ymlaen,syth ymlaen
897,vorwärts::ADV,ymlaen,ymlaen
898,rückwärts::ADV,yn ôl,yn ôl
899,zurück::ADV,yn ôl,yn ôl
900,unten::ADV,isod,isod
901,unten::ADV,isod,oddi tanodd
902,unten::ADV,oddi tanodd,isod
903,unten::ADV,oddi tanodd,oddi tanodd
904,hinab::ADV,i lawr,i lawr
905,hinab::ADV,i lawr,i waered
906,hinab::ADV,i waered,i lawr
907,hinab::ADV,i waered,i waered
908,oben::ADV,fry,fry
909,hinauf::ADV,i fyny,i fyny
910,hinauf::ADV,i fyny,i'r lan
911,hinauf::ADV,i'r lan,i fyny
912,hinauf::ADV,i'r lan,i'r lan
913,überall::ADV,ym mhobman,ym mhobman
914,nicht::ADV,ni,ni
915,nicht::ADV,ni,nid
916,nicht::ADV,nid,ni
917,nicht::ADV,nid,nid
918,ein wenig::ADV,tipyn,tipyn
919,ein wenig::ADV,tipyn,ychydig
920,ein wenig::ADV,ychydig,tipyn
921,ein wenig::ADV,ychydig,ychydig
922,kaum::ADV,prin,prin
923,sehr::ADV,iawn,iawn
924,so::ADV,fel,fel
925,so::ADV,fel,felly
926,so::ADV,felly,fel
927,so::ADV,felly,felly
928,noch::ADV,eto,eto
929,nur::ADV,yn unig,yn unig
930,schon::ADV,eisoes,eisoes
931,schon::ADV,eisoes,yn barod
932,schon::ADV,yn barod,eisoes
933,schon::ADV,yn barod,yn barod
934,wieder::ADV,drachefn,drachefn
935,vergebens::ADV,yn ofer,yn ofer
936,vor::PRP,o flaen,o flaen
937,hinter::PRP,ar ôl,ar ôl
938,unter::PRP,islaw,islaw
939,durch::PRP,trwy,trwy
940,neben::PRP,ar bwys,ar bwys
941,zwischen::PRP,rhwng,rhwng
942,zwischen::PRP,rhwng,cydrhwng
943,zwischen::PRP,cydrhwng,rhwng
944,zwischen::PRP,cydrhwng,cydrhwng
945,wegen::PRP,o achos,o achos
946,wegen::PRP,o achos,oherwydd
947,wegen::PRP,oherwydd,o achos
948,wegen::PRP,oherwydd,oherwydd
949,dies::PRN,hyn,hyn
950,das::PRN,hynny,hynny
951,alles::PRN,popeth,popeth
952,ich::PRN,fi,fi
953,du::PRN,ti,ti
954,er::PRN,fe,fe
955,wir::PRN,ni,ni
956,ihr::PRN,chi,chi
957,sie::PRN,hwy,hwy
958,was::FPRN,pa beth,pa beth
959,wer::FPRN,pwy,pwy
960,wo::FADV,ble,ble
961,wo::FADV,ble,ym mha le
962,wo::FADV,ym mha le,ble
963,wo::FADV,ym mha le,ym mha le
964,wohin::FADV,i ble,i ble
965,wohin::FADV,i ble,i ba le
966,wohin::FADV,i ba le,i ble
967,wohin::FADV,i ba le,i ba le
968,wie::FADV,sut,sut
969,warum::FADV,pam,pam
970,wieviel::FNUM,faint,faint
971,eins::NUM,un,un
972,zwei::NUM,dau,dau
973,drei::NUM,tri,tri
974,vier::NUM,pedwar,pedwar
975,fünf::NUM,pump,pump
976,sechs::NUM,chwech,chwech
977,sieben::NUM,saith,saith
978,acht::NUM,wyth,wyth
979,neun::NUM,naw,naw
980,zehn::NUM,deg,deg
981,elf::NUM,un ar ddeg,un ar ddeg
982,zwölf::NUM,deuddeg,deuddeg
983,zwölf::NUM,deuddeg,un deg dau
984,zwölf::NUM,un deg dau,deuddeg
985,zwölf::NUM,un deg dau,un deg dau
986,zwanzig::NUM,ugain,ugain
987,dreißig::NUM,tri deg,tri deg
988,dreißig::NUM,tri deg,deg ar hugain
989,dreißig::NUM,deg ar hugain,tri deg
990,dreißig::NUM,deg ar hugain,deg ar hugain
991,vierzig::NUM,deugain,deugain
992,fünfzig::NUM,hanner cant,hanner cant
993,sechzig::NUM,chwe deg,chwe deg
994,siebzig::NUM,saith deg,saith deg
995,siebzig::NUM,saith deg,deg a thrigain
996,siebzig::NUM,deg a thrigain,saith deg
997,siebzig::NUM,deg a thrigain,deg a thrigain
998,achtzig::NUM,wyth deg,wyth deg
999,achtzig::NUM,wyth deg,pedar ugain
1000,achtzig::NUM,pedar ugain,wyth deg
1001,achtzig::NUM,pedar ugain,pedar ugain
1002,neunzig::NUM,naw deg,naw deg
1003,neunzig::NUM,naw deg,deg a phedwar ugain
1004,neunzig::NUM,deg a phedwar ugain,naw deg
1005,neunzig::NUM,deg a phedwar ugain,deg a phedwar ugain
1006,hundert::NUM,cant,cant
1007,tausend::NUM,mil,mil
1008,und::CNJ,a,a
1009,oder::CNJ,neu,neu
1010,stehen::V,sefyll,sefyll
1011,sitzen::V,eistedd,eistedd
1012,liegen::V,gorwedd,gorwedd
1013,hängen::V,hongian,hongian
1014,werden::V,dod yn,dod yn
1015,werden::V,dod yn,mynd yn
1016,werden::V,mynd yn,dod yn
1017,werden::V,mynd yn,mynd yn
1018,passieren::V,digwydd,digwydd
1019,beginnen::V,cychwyn,cychwyn
1020,enden::V,gorffen,gorffen
1021,wechseln::V,newid,newid
1022,aufgehen[Sonne]::V,codi,codi
1023,untergehen[Sonne]::V,machlud,machlud
1024,scheinen[Sonne]::V,tywynnu,tywynnu
1025,donnern::V,taranu,taranu
1026,wehen::V,chwythu,chwythu
1027,strömen::V,ffrydio,ffrydio
1028,fließen::V,llifo,llifo
1029,sich drehen::V,troi,troi
1030,sich drehen::V,troi,cylchdroi
1031,sich drehen::V,cylchdroi,troi
1032,sich drehen::V,cylchdroi,cylchdroi
1033,schwanken::V,siglo,siglo
1034,schwingen::V,siglo,siglo
1035,fallen::V,cwympo,cwympo
1036,brennen::V,llosgi,llosgi
1037,rauchen::V,mygu,mygu
1038,regnen::V,glawio,glawio
1039,gefrieren::V,rhewi,rhewi
1040,tauen::V,toddi,toddi
1041,tauen::V,toddi,meirioli
1042,tauen::V,meirioli,toddi
1043,tauen::V,meirioli,meirioli
1044,schmelzen::V,toddi,toddi
1045,trocknen::V,sychu,sychu
1046,sieden::V,berwi,berwi
1047,faulen::V,pydru,pydru
1048,faulen::V,pydru,braenu
1049,faulen::V,braenu,pydru
1050,faulen::V,braenu,braenu
1051,verfaulen::V,pydru,pydru
1052,verfaulen::V,pydru,dadfeilio
1053,verfaulen::V,dadfeilio,pydru
1054,verfaulen::V,dadfeilio,dadfeilio
1055,reißen::V,clecian,clecian
1056,reißen::V,clecian,torri'n glats
1057,reißen::V,torri'n glats,clecian
1058,reißen::V,torri'n glats,torri'n glats
1059,versinken::V,suddo,suddo
1060,vergehen::V,myned heibio,myned heibio
1061,vergehen::V,myned heibio,pasio
1062,vergehen::V,pasio,myned heibio
1063,vergehen::V,pasio,pasio
1064,erscheinen::V,ymddangos,ymddangos
1065,verschwinden::V,diflannu,diflannu
1066,sinken::V,syrthio,syrthio
1067,abnehmen::V,lleihau,lleihau
1068,zunehmen::V,cynyddu,cynyddu
1069,steigen::V,codi,codi
1070,wachsen::V,tyfu,tyfu
1071,glänzen::V,disgleirio,disgleirio
1072,funkeln::V,pefrio,pefrio
1073,lärmen::V,cadw sŵn,cadw sŵn
1074,lärmen::V,cadw sŵn,gwneud twrw
1075,lärmen::V,gwneud twrw,cadw sŵn
1076,lärmen::V,gwneud twrw,gwneud twrw
1077,läuten::V,canu,canu
1078,klingeln::V,canu,canu
1079,klingeln::V,canu,seinio
1080,klingeln::V,seinio,canu
1081,klingeln::V,seinio,seinio
1082,klirren::V,tincian,tincian
1083,brausen::V,rhuo,rhuo
1084,rauschen::V,siffrwd,siffrwd
1085,rauschen::V,siffrwd,chwithrwd
1086,rauschen::V,chwithrwd,siffrwd
1087,rauschen::V,chwithrwd,chwithrwd
1088,klingen::V,seinio,seinio
1089,bellen::V,cyfarth,cyfarth
1090,heulen::V,udo,udo
1091,heulen::V,udo,oernadu
1092,heulen::V,oernadu,udo
1093,heulen::V,oernadu,oernadu
1094,blasen::V,chwythu,chwythu
1095,pfeifen::V,chwibanu,chwibanu
1096,schreien::V,gweiddi,gweiddi
1097,schreien::V,gweiddi,bloeddio
1098,schreien::V,bloeddio,gweiddi
1099,schreien::V,bloeddio,bloeddio
1100,stöhnen::V,griddfan,griddfan
1101,zittern::V,crynu,crynu
1102,leben::V,byw,byw
1103,geboren werden::V,cael eich geni,cael eich geni
1104,atmen::V,anadlu,anadlu
1105,trinken::V,yfed,yfed
1106,essen::V,bwyta,bwyta
1107,schlucken::V,llyncu,llyncu
1108,müde werden::V,blino,blino
1109,einschlafen::V,mynd i gysgu,mynd i gysgu
1110,einschlafen::V,mynd i gysgu,syrthio i gysgu
1111,einschlafen::V,syrthio i gysgu,mynd i gysgu
1112,einschlafen::V,syrthio i gysgu,syrthio i gysgu
1113,schlafen::V,huno,huno
1114,schlafen::V,huno,cysgu
1115,schlafen::V,cysgu,huno
1116,schlafen::V,cysgu,cysgu
1117,aufwachen::V,dihuno,dihuno
1118,aufstehen::V,codi,codi
1119,sich erholen::V,ymlacio,ymlacio
1120,sich erholen::V,ymlacio,dadflino
1121,sich erholen::V,dadflino,ymlacio
1122,sich erholen::V,dadflino,dadflino
1123,krank werden::V,mynd yn sâl,mynd yn sâl
1124,krank werden::V,mynd yn sâl,mynd yn wael
1125,krank werden::V,mynd yn wael,mynd yn sâl
1126,krank werden::V,mynd yn wael,mynd yn wael
1127,krank sein::V,gwaelu,gwaelu
1128,schmerzen::V,brifo,brifo
1129,husten::V,pesychu,pesychu
1130,genesen::V,gwella,gwella
1131,genesen::V,gwella,cael yn ôl
1132,genesen::V,cael yn ôl,gwella
1133,genesen::V,cael yn ôl,cael yn ôl
1134,sterben::V,marw,marw
1135,umkommen::V,trengi,trengi
1136,sich bewegen::V,symud,symud
1137,sich rühren::V,syflyd,syflyd
1138,sich erheben::V,codi,codi
1139,sich setzen::V,eistedd,eistedd
1140,hinfallen::V,cwympo,cwympo
1141,laufen::V,cerdded,cerdded
1142,schreiten::V,camu,camu
1143,spazierengehen::V,mynd am dro,mynd am dro
1144,eilen::V,rhuthro,rhuthro
1145,sich beeilen::V,brysio,brysio
1146,sausen::V,rhuthro,rhuthro
1147,rennen::V,rhedeg,rhedeg
1148,springen::V,llamu,llamu
1149,springen::V,llamu,neidio
1150,springen::V,neidio,llamu
1151,springen::V,neidio,neidio
1152,klettern::V,dringo,dringo
1153,schaukeln::V,siglo,siglo
1154,kriechen::V,cropian,cropian
1155,schwimmen::V,nofio,nofio
1156,tauchen::V,plymio,plymio
1157,tauchen::V,plymio,ymsuddo
1158,tauchen::V,ymsuddo,plymio
1159,tauchen::V,ymsuddo,ymsuddo
1160,rudern::V,rhwyfo,rhwyfo
1161,fahren::V,gyrru,gyrru
1162,fahren::V,gyrru,dreifio
1163,fahren::V,dreifio,gyrru
1164,fahren::V,dreifio,dreifio
1165,fliegen::V,hedfan,hedfan
1166,gehen::V,mynd,mynd
1167,weggehen::V,mynd,mynd
1168,weggehen::V,mynd,ymadael
1169,weggehen::V,ymadael,mynd
1170,weggehen::V,ymadael,ymadael
1171,abfahren::V,ymadael,ymadael
1172,anhalten::V,stopio,stopio
1173,hineingehen::V,mynd i mewn,mynd i mewn
1174,eintreten::V,mynd i,mynd i
1175,kommen::V,dod,dod
1176,ankommen::V,cyrraedd,cyrraedd
1177,zurückkommen::V,dychwelyd,dychwelyd
1178,bleiben::V,aros,aros
1179,bleiben::V,aros,sefyll
1180,bleiben::V,sefyll,aros
1181,bleiben::V,sefyll,sefyll
1182,warten::V,aros,aros
1183,warten::V,aros,disgwyl
1184,warten::V,disgwyl,aros
1185,warten::V,disgwyl,disgwyl
1186,erwarten::V,disgwyl,disgwyl
1187,suchen::V,chwilio am,chwilio am
1188,finden::V,darganfod,darganfod
1189,versuchen::V,profi,profi
1190,versuchen::V,profi,ceisio
1191,versuchen::V,ceisio,profi
1192,versuchen::V,ceisio,ceisio
1193,vorbereiten::V,paratoi,paratoi
1194,lieben::V,caru,caru
1195,mögen::V,hoffi,hoffi
1196,lachen::V,chwerthin,chwerthin
1197,rühren::V,cynhyrfu,cynhyrfu
1198,weinen::V,wylo,wylo
1199,weinen::V,wylo,llefain
1200,weinen::V,llefain,wylo
1201,weinen::V,llefain,llefain
1202,schimpfen::V,grwgnach,grwgnach
1203,sich ärgern::V,gofidio,gofidio
1204,sich fürchten::V,ofni,ofni
1205,fürchten::V,arswydo,arswydo
1206,fliehen::V,ffoi,ffoi
1207,flüchten::V,dianc,dianc
1208,sehen::V,gweld,gweld
1209,anschauen::V,syllu,syllu
1210,anschauen::V,syllu,edrych
1211,anschauen::V,edrych,syllu
1212,anschauen::V,edrych,edrych
1213,ansehen::V,gwylio,gwylio
1214,hören::V,clywed,clywed
1215,zuhören::V,gwrando,gwrando
1216,probieren::V,profi,profi
1217,riechen::V,arogli,arogli
1218,fühlen::V,teimlo,teimlo
1219,fühlen::V,teimlo,clywed
1220,fühlen::V,clywed,teimlo
1221,fühlen::V,clywed,clywed
1222,scheinen::V,ymddangos,ymddangos
1223,zu sehen sein::V,dod i'r golwg,dod i'r golwg
1224,vernehmen::V,clywed sôn am,clywed sôn am
1225,frieren::V,bod yn oer,bod yn oer
1226,tun::V,gwneud,gwneud
1227,können::V,gallu,gallu
1228,wollen::V,bod mewn angen,bod mewn angen
1229,anfangen::V,dechrau,dechrau
1230,beenden::V,darfod,darfod
1231,beenden::V,darfod,gorffen
1232,beenden::V,gorffen,darfod
1233,beenden::V,gorffen,gorffen
1234,aufhören::V,peidio,peidio
1235,gelingen::V,llwyddo,llwyddo
1236,geraten::V,diweddu,diweddu
1237,öffnen::V,agor,agor
1238,schließen::V,cau,cau
1239,stellen::V,gosod,gosod
1240,setzen::V,gosod,gosod
1241,legen::V,gosod,gosod
1242,berühren::V,cyffwrdd,cyffwrdd
1243,verbinden::V,cysylltu,cysylltu
1244,bedecken::V,gorchuddio,gorchuddio
1245,aufhängen::V,crogi,crogi
1246,aufhängen::V,crogi,hongian
1247,aufhängen::V,hongian,crogi
1248,aufhängen::V,hongian,hongian
1249,anzünden::V,cynnau,cynnau
1250,aufheben::V,codi,codi
1251,zurücklassen::V,gadael,gadael
1252,verlieren::V,colli,colli
1253,fallen lassen::V,gollwng,gollwng
1254,machen::V,gwneud,gwneud
1255,herstellen::V,cynhyrchu,cynhyrchu
1256,bauen::V,adeiladu,adeiladu
1257,reparieren::V,trwsio,trwsio
1258,reparieren::V,trwsio,atgyweirio
1259,reparieren::V,atgyweirio,trwsio
1260,reparieren::V,atgyweirio,atgyweirio
1261,verbessern::V,diwygio,diwygio
1262,ändern::V,altro,altro
1263,graben::V,palu,palu
1264,graben::V,palu,cloddio
1265,graben::V,cloddio,palu
1266,graben::V,cloddio,cloddio
1267,beugen::V,plygu,plygu
1268,biegen::V,plygu,plygu
1269,drehen::V,troelli,troelli
1270,wenden::V,troi,troi
1271,umdrehen::V,troi,troi
1272,heben::V,codi,codi
1273,hochheben::V,dyrchafu,dyrchafu
1274,ergreifen::V,gafael,gafael
1275,halten::V,dal,dal
1276,drücken::V,pwyso,pwyso
1277,drücken::V,pwyso,gwasgu
1278,drücken::V,gwasgu,pwyso
1279,drücken::V,gwasgu,gwasgu
1280,schieben::V,gwthio,gwthio
1281,kratzen::V,crafu,crafu
1282,lecken::V,llyfu,llyfu
1283,beißen::V,cnoi,cnoi
1284,beißen::V,cnoi,brathu
1285,beißen::V,brathu,cnoi
1286,beißen::V,brathu,brathu
1287,abreißen::V,tynnu ymaith,tynnu ymaith
1288,abschneiden::V,torri,torri
1289,binden::V,clymu,clymu
1290,stecken::V,plannu,plannu
1291,brechen::V,torri,torri
1292,klopfen::V,taro,taro
1293,hauen::V,taro,taro
1294,kleben::V,gludio,gludio
1295,reiben::V,rhwbio,rhwbio
1296,streichen::V,taenu,taenu
1297,schleifen::V,hogi,hogi
1298,schneiden::V,torri,torri
1299,rütteln::V,ysgytio,ysgytio
1300,schütteln::V,siglo,siglo
1301,schütteln::V,siglo,ysgwyd
1302,schütteln::V,ysgwyd,siglo
1303,schütteln::V,ysgwyd,ysgwyd
1304,schwenken::V,siglo,siglo
1305,schütten::V,tywallt,tywallt
1306,füllen::V,llenwi,llenwi
1307,einwickeln::V,lapio,lapio
1308,tragen::V,cludo,cludo
1309,schleppen::V,llusgo,llusgo
1310,ziehen::V,tynnu,tynnu
1311,aufbewahren::V,cadw,cadw
1312,werfen::V,taflu,taflu
1313,fangen::V,dal,dal
1314,packen::V,cipio,cipio
1315,packen::V,cipio,crafangu
1316,packen::V,crafangu,cipio
1317,packen::V,crafangu,crafangu
1318,verstecken::V,celu,celu
1319,verstecken::V,celu,cuddio
1320,verstecken::V,cuddio,celu
1321,verstecken::V,cuddio,cuddio
1322,teilen::V,rhannu,rhannu
1323,schicken::V,anfon,anfon
1324,bringen::V,dod â,dod â
1325,hinzufügen::V,chwanegu,chwanegu
1326,bekommen::V,cael,cael
1327,erhalten::V,derbyn,derbyn
1328,nehmen::V,cymryd,cymryd
1329,wählen::V,dewis,dewis
1330,auswählen::V,dethol,dethol
1331,bewahren::V,cadw,cadw
1332,behindern::V,atal,atal
1333,behindern::V,atal,rhwystro
1334,behindern::V,rhwystro,atal
1335,behindern::V,rhwystro,rhwystro
1336,verderben::V,difetha,difetha
1337,beschädigen::V,niweidio,niweidio
1338,zerbrechen::V,torri,torri
1339,zerreißen::V,rhwygo,rhwygo
1340,zerstören::V,dinistrio,dinistrio
1341,verbrennen::V,llosgi,llosgi
1342,geben::V,rhoi,rhoi
1343,reichen::V,estyn,estyn
1344,schenken::V,rhoddi,rhoddi
1345,versprechen::V,addo,addo
1346,wünschen::V,dymuno,dymuno
1347,loben::V,canmol,canmol
1348,küssen::V,cusanu,cusanu
1349,wiegen::V,siglo,siglo
1350,zudecken::V,gorchuddio,gorchuddio
1351,wecken::V,deffro,deffro
1352,zeigen::V,dangos,dangos
1353,führen::V,arwain,arwain
1354,lehren::V,dysgu,dysgu
1355,unterrichten::V,hyfforddi,hyfforddi
1356,aufziehen::V,dod i fyny,dod i fyny
1357,leiten::V,arwain,arwain
1358,antreiben::V,annog,annog
1359,lassen::V,gadael,gadael
1360,einladen::V,gwahodd,gwahodd
1361,vereinigen::V,uno,uno
1362,vereinigen::V,uno,cyfuno
1363,vereinigen::V,cyfuno,uno
1364,vereinigen::V,cyfuno,cyfuno
1365,besuchen::V,ymweld â,ymweld â
1366,treffen::V,cwrdd,cwrdd
1367,treffen::V,cwrdd,cyfarfod
1368,treffen::V,cyfarfod,cwrdd
1369,treffen::V,cyfarfod,cyfarfod
1370,sich versammeln::V,casglu,casglu
1371,sich versammeln::V,casglu,cynnull
1372,sich versammeln::V,cynnull,casglu
1373,sich versammeln::V,cynnull,cynnull
1374,spielen::V,chwarae,chwarae
1375,singen::V,canu,canu
1376,tanzen::V,dawnsio,dawnsio
1377,sich trennen::V,ymwahanu,ymwahanu
1378,verlassen::V,gadael,gadael
1379,retten::V,achub,achub
1380,bewachen::V,gwarchod,gwarchod
1381,schützen::V,noddi,noddi
1382,verteidigen::V,amddiffyn,amddiffyn
1383,sich schlagen::V,ffraeo,ffraeo
1384,sich schlagen::V,ffraeo,terfysgu
1385,sich schlagen::V,terfysgu,ffraeo
1386,sich schlagen::V,terfysgu,terfysgu
1387,schießen::V,saethu,saethu
1388,siegen::V,ennill,ennill
1389,ärgern::V,cythruddo,cythruddo
1390,schlagen::V,curo,curo
1391,treten::V,cicio,cicio
1392,stechen::V,pigo,pigo
1393,stoßen::V,gwthio,gwthio
1394,stehlen::V,dwyn,dwyn
1395,stehlen::V,dwyn,lladrata
1396,stehlen::V,lladrata,dwyn
1397,stehlen::V,lladrata,lladrata
1398,stören::V,aflonyddu,aflonyddu
1399,belästigen::V,trafferthu,trafferthu
1400,verbergen::V,cuddio,cuddio
1401,täuschen::V,twyllo,twyllo
1402,betrügen::V,hocedu,hocedu
1403,töten::V,lladd,lladd
1404,wohnen::V,byw,byw
1405,arbeiten::V,gweithio,gweithio
1406,sammeln::V,casglu,casglu
1407,pflücken::V,casglu,casglu
1408,jagen::V,hela,hela
1409,fischen::V,pysgota,pysgota
1410,fassen::V,dal,dal
1411,hüten::V,bugeilio,bugeilio
1412,treiben::V,gyrru,gyrru
1413,anbinden::V,clymu,clymu
1414,füttern::V,porthi,porthi
1415,melken::V,godro,godro
1416,hacken::V,torri,torri
1417,gießen::V,dyfrhau,dyfrhau
1418,reifen::V,aeddfedu,aeddfedu
1419,zubereiten::V,coginio,coginio
1420,kochen::V,berwi,berwi
1421,backen::V,pobi,pobi
1422,backen::V,pobi,crasu
1423,backen::V,crasu,pobi
1424,backen::V,crasu,crasu
1425,braten::V,ffrio,ffrio
1426,umrühren::V,cyffroi,cyffroi
1427,stricken::V,gwau,gwau
1428,nähen::V,gwnïo,gwnïo
1429,färben::V,lliwio,lliwio
1430,reinigen::V,glanhau,glanhau
1431,waschen::V,golchi,golchi
1432,abwischen::V,sychu,sychu
1433,spülen::V,streulio,streulio
1434,fegen::V,ysgubo,ysgubo
1435,kehren::V,ysgubo,ysgubo
1436,baden::V,cael bath,cael bath
1437,sich waschen::V,ymolchi,ymolchi
1438,ausziehen::V,tynnu,tynnu
1439,anziehen::V,gwisgo,gwisgo
1440,sich anziehen::V,ymwisgo,ymwisgo
1441,kämmen::V,cribo,cribo
1442,schmücken::V,harddu,harddu
1443,schmücken::V,harddu,addurno
1444,schmücken::V,addurno,harddu
1445,schmücken::V,addurno,addurno
1446,sagen::V,dweud,dweud
1447,sprechen::V,llefaru,llefaru
1448,reden::V,siarad,siarad
1449,sich unterhalten::V,sgwrsio,sgwrsio
1450,fragen::V,gofyn,gofyn
1451,bitten::V,gofyn am,gofyn am
1452,erzählen::V,dweud,dweud
1453,mitteilen::V,cyfleu,cyfleu
1454,nennen::V,enwi,enwi
1455,rufen::V,galw,galw
1456,prahlen::V,brolio,brolio
1457,prahlen::V,brolio,ymffrostio
1458,prahlen::V,ymffrostio,brolio
1459,prahlen::V,ymffrostio,ymffrostio
1460,übersetzen::V,cyfieithu,cyfieithu
1461,denken::V,meddwl,meddwl
1462,glauben::V,credu,credu
1463,glauben::V,credu,coelio
1464,glauben::V,coelio,credu
1465,glauben::V,coelio,coelio
1466,bemerken::V,sylwi,sylwi
1467,erkennen::V,adnabod,adnabod
1468,begreifen::V,amgyffred,amgyffred
1469,verstehen::V,deall,deall
1470,lernen::V,dysgu,dysgu
1471,wissen::V,gwybod,gwybod
1472,sich erinnern an::V,cofio,cofio
1473,vergessen::V,anghofio,anghofio
1474,messen::V,mesur,mesur
1475,zählen::V,cyfrif,cyfrif
1476,rechnen::V,cyfrifo,cyfrifo
1477,lesen::V,darllen,darllen
1478,malen::V,peintio,peintio
1479,zeichnen::V,tynnu,tynnu
1480,schreiben::V,ysgrifennu,ysgrifennu
1481,besitzen::V,meddu,meddu
1482,kaufen::V,prynu,prynu
1483,verkaufen::V,gwerthu,gwerthu
1484,bezahlen::V,talu am,talu am
1485,zahlen::V,talu,talu
1486,beherrschen::V,rheoli,rheoli
1487,beherrschen::V,rheoli,llywodraethu
1488,beherrschen::V,llywodraethu,rheoli
1489,beherrschen::V,llywodraethu,llywodraethu
1490,ertragen::V,dioddef,dioddef
