,Concept_ID,lt,es
812,auf einmal::ADV,iš karto,de una vez
813,zusammen::ADV,kartu,juntos
814,zusammen::ADV,drauge,juntos
815,lange::ADV,ilgai,mucho tiempo
816,plötzlich::ADV,staiga,de repente
817,sofort::ADV,tuojau,en seguida
818,später::ADV,vėliau,más tarde
819,später::ADV,paskiau,más tarde
820,jetzt::ADV,dabãr,ahora
821,heute::ADV,šiandien,hoy
822,morgen::ADV,rytoj,mañana
823,bald::ADV,greitai,pronto
824,bald::ADV,greitai,en breve
825,bald::ADV,netrukus,pronto
826,bald::ADV,netrukus,en breve
827,dann::ADV,po to,luego
828,dann::ADV,po to,entonces
829,gestern::ADV,vakar,ayer
830,einst::ADV,kadaise,antaño
831,einst::ADV,kitą kartą,antaño
832,damals::ADV,anuomet,entonces
833,damals::ADV,anuokart,entonces
834,danach::ADV,po to,después
835,danach::ADV,paskui,después
836,vorher::ADV,anksčiau,antes
837,zuerst::ADV,pirma,primero
838,zuerst::ADV,iš pradžių̃,primero
839,einmal::ADV,kartą,una vez
840,einmal::ADV,vieną kartą,una vez
841,manchmal::ADV,kai kada,a veces
842,oft::ADV,dažnai,a menudo
843,oft::ADV,dažnai,con frecuencia
844,immer::ADV,visada,siempre
845,immer::ADV,visuomet,siempre
846,niemals::ADV,niekada,jamás
847,niemals::ADV,niekuomet,jamás
848,hier::ADV,čia,aquí
849,hierhin::ADV,šen,acá
850,hierhin::ADV,čionai,acá
851,von hier::ADV,iš čia,desde aquí
852,dort::ADV,ten,ahí
853,dort::ADV,ten,allí
854,dort::ADV,tenai,ahí
855,dort::ADV,tenai,allí
856,dorthin::ADV,ten,allí
857,dorthin::ADV,ten,hacia allí
858,dorthin::ADV,ten link,allí
859,dorthin::ADV,ten link,hacia allí
860,geradeaus::ADV,tiesiai,todo derecho
861,vorwärts::ADV,pirmyn,adelante
862,rückwärts::ADV,atbulai,hacia atrás
863,zurück::ADV,atgal,atrás
864,unten::ADV,žemai,abajo
865,unten::ADV,apačioje,abajo
866,hinab::ADV,žemyn,hacia abajo
867,oben::ADV,viršuj,arriba
868,hinauf::ADV,aukštyn,hacia arriba
869,hinauf::ADV,į viršų,hacia arriba
870,überall::ADV,visur,por todas partes
871,nicht::ADV,ne,no
872,ein wenig::ADV,truputį,un poco
873,kaum::ADV,vos,apenas
874,sehr::ADV,labai,muy
875,sehr::ADV,labai,mucho
876,sehr::ADV,baisiai,muy
877,sehr::ADV,baisiai,mucho
878,so::ADV,taip,tan
879,noch::ADV,dar,aún
880,noch::ADV,dar,todavía
881,nur::ADV,tik,solamente
882,nur::ADV,vien,solamente
883,schon::ADV,jau,ya
884,wieder::ADV,vėl,de nuevo
885,wieder::ADV,iš naujo,de nuevo
886,vergebens::ADV,veltui,en vano
887,vergebens::ADV,bergždžiai,en vano
888,vor::PRP,prieš,antes de
889,vor::PRP,prieš,delante de
890,hinter::PRP,už,tras
891,hinter::PRP,už,detrás de
892,unter::PRP,po,bajo
893,unter::PRP,po,debajo de
894,durch::PRP,pro,por
895,durch::PRP,pro,a través de
896,durch::PRP,per,por
897,durch::PRP,per,a través de
898,neben::PRP,prie,al lado de
899,neben::PRP,šalia,al lado de
900,zwischen::PRP,tarp,entre
901,wegen::PRP,dėl,por
902,wegen::PRP,dėl,a causa de
903,wegen::PRP,dėlei,por
904,wegen::PRP,dėlei,a causa de
905,dies::PRN,šis,esto
906,dies::PRN,šitas,esto
907,das::PRN,tat,eso
908,das::PRN,tat,esto
909,alles::PRN,visas,todo
910,ich::PRN,aš,yo
911,du::PRN,tu,tú
912,er::PRN,jis,él
913,wir::PRN,mes,nosotros
914,ihr::PRN,jūs,vosotros
915,sie::PRN,ji,ellos
916,sie::PRN,jos,ellos
917,was::FPRN,kas,qué
918,wer::FPRN,kas,quién
919,wo::FADV,kur,dónde
920,wohin::FADV,kur,adónde
921,wohin::FADV,kur,hacia dónde
922,wohin::FADV,kur link,adónde
923,wohin::FADV,kur link,hacia dónde
924,wie::FADV,kaip,cómo
925,warum::FADV,kod̃ėl,por qué
926,warum::FADV,dėl ko,por qué
927,wieviel::FNUM,kiek,cuánto
928,eins::NUM,vienas,uno
929,zwei::NUM,du,dos
930,drei::NUM,trys,tres
931,vier::NUM,keturi,cuatro
932,fünf::NUM,penki,cinco
933,sechs::NUM,šeši,seis
934,sieben::NUM,septyni,siete
935,acht::NUM,aštuoni,ocho
936,neun::NUM,devyni,nueve
937,zehn::NUM,dešimt,diez
938,elf::NUM,vienuolika,once
939,zwölf::NUM,dvylika,doce
940,zwanzig::NUM,dvidešimt,veinte
941,dreißig::NUM,trisdešimt,treinta
942,vierzig::NUM,keturiasdešimt,cuarenta
943,fünfzig::NUM,penkiasdešimt,cincuenta
944,sechzig::NUM,šešiasdešimt,sesenta
945,siebzig::NUM,septyniasdešimt,setenta
946,achtzig::NUM,aštuoniasdešimt,ochenta
947,neunzig::NUM,devyniasdešimt,noventa
948,hundert::NUM,šimtas,cien
949,hundert::NUM,šimtas,ciento
950,tausend::NUM,tūkstantis,mil
951,und::CNJ,ĩr,y
952,oder::CNJ,ar,o
953,oder::CNJ,arba,o
954,stehen::V,stovėti,estar de pie
955,sitzen::V,sėdėti,estar sentado
956,liegen::V,gulėti,yacer
957,liegen::V,gulėti,estar acostado
958,hängen::V,kyboti,pender
959,hängen::V,kabėti,pender
960,werden::V,taptis,hacerse
961,werden::V,darytis,hacerse
962,passieren::V,atsitikti,suceder
963,passieren::V,pasitaikyti,suceder
964,beginnen::V,prasid́ėti,iniciarse
965,beginnen::V,prasid́ėti,principiar
966,enden::V,baigtis,acabar
967,enden::V,baigtis,terminar
968,wechseln::V,keistis,variar
969,wechseln::V,keistis,alternar
970,wechseln::V,pasikeisti,variar
971,wechseln::V,pasikeisti,alternar
972,aufgehen[Sonne]::V,tekėti,salir
973,aufgehen[Sonne]::V,patekėti,salir
974,untergehen[Sonne]::V,leistis,ponerse
975,untergehen[Sonne]::V,leistis,descender
976,untergehen[Sonne]::V,nusileisti,ponerse
977,untergehen[Sonne]::V,nusileisti,descender
978,scheinen[Sonne]::V,šviesti,brillar
979,donnern::V,griausti,tronar
980,donnern::V,griaudėti,tronar
981,wehen::V,pūsti,soplar
982,strömen::V,lietis,afluir
983,strömen::V,plūsti,afluir
984,fließen::V,tekėti,fluir
985,fließen::V,tekėti,correr
986,sich drehen::V,suktis,girar
987,sich drehen::V,pasisukti,girar
988,schwanken::V,svyruoti,vacilar
989,schwingen::V,suptis,oscilar
990,fallen::V,pulti,caer
991,fallen::V,kristi,caer
992,brennen::V,degti,arder
993,brennen::V,degti,quemar
994,rauchen::V,rūkyti,humear
995,rauchen::V,rūkyti,echar humo
996,regnen::V,lyti,llover
997,gefrieren::V,užšalti,helarse
998,tauen::V,tirpti,deshelarse
999,schmelzen::V,lydytis,fundirse
1000,schmelzen::V,lydytis,derretirse
1001,trocknen::V,džiūti,secarse
1002,sieden::V,virti,hervir
1003,faulen::V,pūti,pudrirse
1004,verfaulen::V,švinkti,pudrirse
1005,reißen::V,plyšti,romperse
1006,reißen::V,trūkti,romperse
1007,versinken::V,skę̃sti,hundirse
1008,versinken::V,grimzti,hundirse
1009,vergehen::V,praeiti,pasar
1010,erscheinen::V,pasirodyti,aparecer
1011,verschwinden::V,dingti,desaparecer
1012,verschwinden::V,išnykti,desaparecer
1013,verschwinden::V,pranykti,desaparecer
1014,sinken::V,kristi,bajar
1015,abnehmen::V,mažėti,decrecer
1016,abnehmen::V,mažėti,disminuir
1017,abnehmen::V,silpnėti,decrecer
1018,abnehmen::V,silpnėti,disminuir
1019,zunehmen::V,didėti,crecer
1020,zunehmen::V,didėti,aumentar
1021,zunehmen::V,padaugėti,crecer
1022,zunehmen::V,padaugėti,aumentar
1023,steigen::V,kilti,subir
1024,steigen::V,kilti,ascender
1025,wachsen::V,augti,crecer
1026,glänzen::V,blizgėti,brillar
1027,glänzen::V,blizgėti,resplandecer
1028,funkeln::V,žibėti,chispear
1029,lärmen::V,triukšmauti,hacer ruido
1030,läuten::V,skambinti,sonar
1031,läuten::V,skambinti,repicar
1032,klingeln::V,skambinti,tocar el timbre
1033,klirren::V,žvangėti,tintinear
1034,brausen::V,šniokšti,zumbar
1035,rauschen::V,ošti,murmurar
1036,rauschen::V,šlamėti,murmurar
1037,klingen::V,skardėti,sonar
1038,bellen::V,loti,ladrar
1039,heulen::V,kaukti,ulular
1040,heulen::V,staugti,ulular
1041,blasen::V,pūsti,soplar
1042,pfeifen::V,švilpti,silbar
1043,pfeifen::V,švilpauti,silbar
1044,schreien::V,šaukti,gritar
1045,stöhnen::V,dejuoti,gemir
1046,stöhnen::V,aimanuoti,gemir
1047,zittern::V,virpėti,temblar
1048,leben::V,gyventi,vivir
1049,geboren werden::V,gimti,nacer
1050,atmen::V,alsuoti,respirar
1051,atmen::V,kvėpuoti,respirar
1052,trinken::V,gerti,beber
1053,essen::V,valgyti,comer
1054,schlucken::V,praryti,tragar
1055,müde werden::V,nuvargti,cansarse
1056,müde werden::V,nuvargti,fatigarse
1057,müde werden::V,privargti,cansarse
1058,müde werden::V,privargti,fatigarse
1059,einschlafen::V,užmigti,dormirse
1060,schlafen::V,miegoti,dormir
1061,aufwachen::V,pabusti,despertarse
1062,aufstehen::V,keltis,levantarse
1063,aufstehen::V,atsikelti,levantarse
1064,sich erholen::V,pailsėti,reposar
1065,sich erholen::V,pailsėti,descansar
1066,sich erholen::V,poilsiauti,reposar
1067,sich erholen::V,poilsiauti,descansar
1068,krank werden::V,susirgti,caer enfermo
1069,krank sein::V,sirgti,estar enfermo
1070,schmerzen::V,sopėti,doler
1071,schmerzen::V,skaudėti,doler
1072,husten::V,kosėti,toser
1073,genesen::V,sveikti,convalecer
1074,genesen::V,sveikti,restablecerse
1075,genesen::V,taisytis,convalecer
1076,genesen::V,taisytis,restablecerse
1077,sterben::V,mirti,morir
1078,sterben::V,numirti,morir
1079,umkommen::V,žūti,perecer
1080,sich bewegen::V,judėti,moverse
1081,sich bewegen::V,pasijudinti,moverse
1082,sich rühren::V,krutėti,rebullir
1083,sich erheben::V,pakilti,levantarse
1084,sich erheben::V,atsikelti,levantarse
1085,sich setzen::V,sėstis,sentarse
1086,sich setzen::V,atsisėsti,sentarse
1087,hinfallen::V,parkristi,caerse
1088,hinfallen::V,pargriūti,caerse
1089,laufen::V,eiti,andar
1090,schreiten::V,žengti,proceder
1091,schreiten::V,žingsniuoti,proceder
1092,spazierengehen::V,pasivaikščioti,pasear
1093,spazierengehen::V,pasivaikščioti,pasearse
1094,eilen::V,skubėti,correr prisa
1095,sich beeilen::V,paskub́ėti,darse prisa
1096,sich beeilen::V,pasiskubinti,darse prisa
1097,sausen::V,dumti,correr
1098,sausen::V,lėkti,correr
1099,rennen::V,bėgti,correr
1100,springen::V,šokti,saltar
1101,klettern::V,kopti,trepar
1102,klettern::V,kopti,escalar
1103,schaukeln::V,supti,bambolearse
1104,schaukeln::V,linguoti,bambolearse
1105,kriechen::V,ropoti,reptar
1106,kriechen::V,ropoti,arrastrarse
1107,kriechen::V,šliaužti,reptar
1108,kriechen::V,šliaužti,arrastrarse
1109,schwimmen::V,plaukti,nadar
1110,tauchen::V,nerti,bucear
1111,tauchen::V,nerti,sumergirse
1112,rudern::V,irtis,remar
1113,rudern::V,irkluoti,remar
1114,fahren::V,važiuoti,ir
1115,fahren::V,važinėti,ir
1116,fliegen::V,lėkti,volar
1117,fliegen::V,skristi,volar
1118,gehen::V,eiti,ir
1119,gehen::V,eiti,andar
1120,weggehen::V,išeiti,irse
1121,weggehen::V,išeiti,marcharse
1122,abfahren::V,išvykti,salir
1123,abfahren::V,išvykti,partir
1124,abfahren::V,išvažiuoti,salir
1125,abfahren::V,išvažiuoti,partir
1126,anhalten::V,sustoti,parar
1127,anhalten::V,sustoti,pararse
1128,hineingehen::V,įeiti,entrar
1129,eintreten::V,įžengti,entrar
1130,kommen::V,ateiti,venir
1131,ankommen::V,ateiti,llegar
1132,zurückkommen::V,grį̃žti,volver
1133,zurückkommen::V,grį̃žti,regresar
1134,zurückkommen::V,sugrį̃žti,volver
1135,zurückkommen::V,sugrį̃žti,regresar
1136,bleiben::V,likti,quedarse
1137,bleiben::V,pasilikti,quedarse
1138,warten::V,laukti,esperar
1139,erwarten::V,laukti,esperar
1140,suchen::V,ieškoti,buscar
1141,finden::V,rasti,hallar
1142,finden::V,rasti,encontrar
1143,finden::V,surasti,hallar
1144,finden::V,surasti,encontrar
1145,versuchen::V,mėginti,intentar
1146,vorbereiten::V,rengti,preparar
1147,lieben::V,myĺėti,amar
1148,lieben::V,myĺėti,querer
1149,mögen::V,ḿėgti,querer
1150,mögen::V,patikti,querer
1151,lachen::V,juoktis,reír
1152,rühren::V,jaudinti,conmover
1153,rühren::V,graudinti,conmover
1154,weinen::V,verkti,llorar
1155,schimpfen::V,bartis,regañar
1156,sich ärgern::V,pykti,enfadarse
1157,sich ärgern::V,apmaudauti,enfadarse
1158,sich fürchten::V,bijoti,tener miedo
1159,sich fürchten::V,baimintis,tener miedo
1160,fürchten::V,bijoti,temer
1161,fürchten::V,bijoti,tener miedo a
1162,fürchten::V,baimintis,temer
1163,fürchten::V,baimintis,tener miedo a
1164,fliehen::V,bėgti,huir
1165,fliehen::V,sprukti,huir
1166,flüchten::V,pabėgti,escaparse
1167,sehen::V,žiūŕėti,ver
1168,anschauen::V,žiūŕėti,mirar
1169,ansehen::V,žiūrėti į,mirar
1170,ansehen::V,pažiūrėti į,mirar
1171,hören::V,girdėti,oír
1172,zuhören::V,klausytis,escuchar
1173,probieren::V,ragauti,probar
1174,probieren::V,ragauti,degustar
1175,probieren::V,paragauti,probar
1176,probieren::V,paragauti,degustar
1177,riechen::V,uosti,oler
1178,riechen::V,užuosti,oler
1179,fühlen::V,justi,sentir
1180,fühlen::V,jausti,sentir
1181,fühlen::V,pajusti,sentir
1182,scheinen::V,rodytis,parecer
1183,scheinen::V,atrodyti,parecer
1184,zu sehen sein::V,pasirodyti,poder verse
1185,vernehmen::V,išgirsti,oír
1186,vernehmen::V,išgirsti,percibir
1187,frieren::V,šalti,tener frío
1188,tun::V,daryti,hacer
1189,können::V,galėti,poder
1190,können::V,pajėgti,poder
1191,wollen::V,norėti,querer
1192,anfangen::V,pradėti,iniciar
1193,anfangen::V,prasid́ėti,iniciar
1194,beenden::V,baigti,acabar
1195,beenden::V,baigti,terminar
1196,beenden::V,užbaigti,acabar
1197,beenden::V,užbaigti,terminar
1198,aufhören::V,liautis,cesar
1199,gelingen::V,pavykti,salir bien
1200,gelingen::V,pasisekti,salir bien
1201,geraten::V,nusisekti,salir
1202,geraten::V,nusisekti,dar resultado
1203,öffnen::V,atverti,abrir
1204,öffnen::V,atidaryti,abrir
1205,schließen::V,uždaryti,cerrar
1206,stellen::V,statyti,poner
1207,stellen::V,statyti,colocar
1208,stellen::V,pastatyti,poner
1209,stellen::V,pastatyti,colocar
1210,setzen::V,sodinti,poner
1211,setzen::V,sodinti,colocar
1212,setzen::V,pasodinti,poner
1213,setzen::V,pasodinti,colocar
1214,legen::V,dėti,poner
1215,legen::V,pad́ėti,poner
1216,berühren::V,liesti,tocar
1217,berühren::V,paliesti,tocar
1218,verbinden::V,jungti,unir
1219,verbinden::V,jungti,juntar
1220,verbinden::V,surišti,unir
1221,verbinden::V,surišti,juntar
1222,bedecken::V,uždengti,tapar
1223,bedecken::V,uždengti,cubrir
1224,aufhängen::V,pakarti,colgar
1225,aufhängen::V,pakabinti,colgar
1226,anzünden::V,padegti,encender
1227,aufheben::V,pakelti,recoger
1228,zurücklassen::V,palikti,dejar
1229,verlieren::V,pamesti,perder
1230,fallen lassen::V,atsisakyti,dejar caer
1231,machen::V,dirbti,hacer
1232,herstellen::V,gaminti,fabricar
1233,bauen::V,statyti,construir
1234,bauen::V,pastatyti,construir
1235,reparieren::V,taisyti,reparar
1236,reparieren::V,remontuoti,reparar
1237,verbessern::V,gerinti,mejorar
1238,verbessern::V,ištaisyti,mejorar
1239,ändern::V,keisti,mudar
1240,ändern::V,keisti,modificar
1241,ändern::V,pakeisti,mudar
1242,ändern::V,pakeisti,modificar
1243,graben::V,kasti,cavar
1244,beugen::V,lenkti,doblar
1245,beugen::V,lenkti,inclinar
1246,beugen::V,palenkti,doblar
1247,beugen::V,palenkti,inclinar
1248,biegen::V,lenkti,doblar
1249,biegen::V,palenkti,doblar
1250,drehen::V,sukti,volver
1251,drehen::V,sukti,hacer girar
1252,wenden::V,kreipti,volver
1253,wenden::V,pakreipti,volver
1254,umdrehen::V,sukti,revolver
1255,umdrehen::V,apversti,revolver
1256,heben::V,kelti,levantar
1257,heben::V,pakelti,levantar
1258,hochheben::V,pakelti,alzar
1259,ergreifen::V,čiupti,coger
1260,ergreifen::V,griebti,coger
1261,halten::V,laikyti,tener
1262,halten::V,palaikyti,tener
1263,drücken::V,spausti,apretar
1264,schieben::V,stumti,empujar
1265,kratzen::V,kasyti,rascar
1266,kratzen::V,grandyti,rascar
1267,lecken::V,laižyti,lamer
1268,beißen::V,kandžioti,morder
1269,abreißen::V,nuplėšti,arrancar
1270,abschneiden::V,atpjauti,cortar
1271,abschneiden::V,atkirpti,cortar
1272,binden::V,rišti,atar
1273,binden::V,surišti,atar
1274,stecken::V,kišti,meter
1275,stecken::V,įkišti,meter
1276,brechen::V,lūžti,romper
1277,brechen::V,lūžti,quebrar
1278,brechen::V,laužyti,romper
1279,brechen::V,laužyti,quebrar
1280,klopfen::V,belsti,golpear
1281,klopfen::V,barbenti,golpear
1282,hauen::V,mušti,pegar
1283,kleben::V,lipdyti,pegar
1284,kleben::V,lipdyti,encolar
1285,kleben::V,klijuoti,pegar
1286,kleben::V,klijuoti,encolar
1287,reiben::V,trinti,frotar
1288,reiben::V,tarkuoti,frotar
1289,streichen::V,tepti,untar
1290,streichen::V,tepti,recubrir
1291,streichen::V,užtepti,untar
1292,streichen::V,užtepti,recubrir
1293,schleifen::V,galą́sti,afilar
1294,schneiden::V,pjauti,cortar
1295,schneiden::V,kirpti,cortar
1296,rütteln::V,purtyti,agitar
1297,schütteln::V,purtyti,agitar
1298,schütteln::V,purtyti,sacudir
1299,schwenken::V,mojuoti,menear
1300,schütten::V,pilti,verter
1301,schütten::V,berti,verter
1302,füllen::V,pildyti,llenar
1303,füllen::V,pripildyti,llenar
1304,einwickeln::V,įvynioti,envolver
1305,einwickeln::V,suvynioti,envolver
1306,tragen::V,nešti,llevar
1307,tragen::V,nešioti,llevar
1308,schleppen::V,vilkti,arrastrar
1309,ziehen::V,tempti,tirar
1310,aufbewahren::V,laikyti,conservar
1311,werfen::V,mesti,echar
1312,werfen::V,mesti,lanzar
1313,werfen::V,sviesti,echar
1314,werfen::V,sviesti,lanzar
1315,fangen::V,sugauti,coger
1316,packen::V,čiupti,agarrar
1317,packen::V,griebti,agarrar
1318,verstecken::V,slėpti,esconder
1319,verstecken::V,slapstyti,esconder
1320,teilen::V,dalyti,partir
1321,teilen::V,dalyti,dividir
1322,teilen::V,padalyti,partir
1323,teilen::V,padalyti,dividir
1324,schicken::V,sių̃sti,enviar
1325,schicken::V,pasių̃sti,enviar
1326,bringen::V,atnešti,traer
1327,hinzufügen::V,pridėti,añadir
1328,bekommen::V,gauti,obtener
1329,bekommen::V,gauti,conseguir
1330,erhalten::V,gauti,recibir
1331,nehmen::V,paimti,tomar
1332,wählen::V,rinkti,elegir
1333,wählen::V,išsirinkti,elegir
1334,auswählen::V,išrinkti,escoger
1335,auswählen::V,išrinkti,seleccionar
1336,bewahren::V,išsaugoti,guardar
1337,bewahren::V,išsaugoti,preservar
1338,behindern::V,trukdyti,estorbar
1339,behindern::V,trukdyti,obstaculizar
1340,verderben::V,sugadinti,estropear
1341,beschädigen::V,žaloti,deteriorar
1342,beschädigen::V,gadinti,deteriorar
1343,zerbrechen::V,sukulti,romper
1344,zerbrechen::V,sukulti,quebrar
1345,zerbrechen::V,sudaužyti,romper
1346,zerbrechen::V,sudaužyti,quebrar
1347,zerreißen::V,perplėšti,desgarrar
1348,zerreißen::V,perplėšti,despedazar
1349,zerreißen::V,suplėšyti,desgarrar
1350,zerreißen::V,suplėšyti,despedazar
1351,zerstören::V,suardyti,destruir
1352,zerstören::V,suardyti,destrozar
1353,zerstören::V,sugriauti,destruir
1354,zerstören::V,sugriauti,destrozar
1355,verbrennen::V,deginti,quemar
1356,verbrennen::V,sudeginti,quemar
1357,geben::V,duoti,dar
1358,geben::V,paduoti,dar
1359,reichen::V,paduoti,pasar
1360,schenken::V,dovanoti,regalar
1361,versprechen::V,žadėti,prometer
1362,versprechen::V,pažadėti,prometer
1363,wünschen::V,norėti,desear
1364,wünschen::V,linḱėti,desear
1365,loben::V,girti,alabar
1366,loben::V,pagirti,alabar
1367,küssen::V,bučiuoti,besar
1368,wiegen::V,supti,mecer
1369,zudecken::V,užkloti,tapar
1370,zudecken::V,užkloti,cubrir
1371,zudecken::V,uždengti,tapar
1372,zudecken::V,uždengti,cubrir
1373,wecken::V,žadinti,despertar
1374,zeigen::V,rodyti,mostrar
1375,führen::V,vesti,guiar
1376,führen::V,vesti,conducir
1377,führen::V,vadovauti,guiar
1378,führen::V,vadovauti,conducir
1379,lehren::V,mokyti,enseñar
1380,lehren::V,mokyti,instruir
1381,lehren::V,išmokyti,enseñar
1382,lehren::V,išmokyti,instruir
1383,unterrichten::V,dėstyti,enseñar
1384,aufziehen::V,išauginti,criar
1385,leiten::V,valdyti,guiar
1386,leiten::V,valdyti,dirigir
1387,leiten::V,vadovauti,guiar
1388,leiten::V,vadovauti,dirigir
1389,antreiben::V,uiti,impeler
1390,antreiben::V,uiti,impulsar
1391,antreiben::V,raginti,impeler
1392,antreiben::V,raginti,impulsar
1393,antreiben::V,skubinti,impeler
1394,antreiben::V,skubinti,impulsar
1395,lassen::V,paliepti,hacer
1396,einladen::V,kviesti,invitar
1397,einladen::V,pakviesti,invitar
1398,vereinigen::V,sujungti,unir
1399,vereinigen::V,suvienyti,unir
1400,besuchen::V,lankyti,visitar
1401,besuchen::V,lankyti,ir a ver
1402,besuchen::V,aplankyti,visitar
1403,besuchen::V,aplankyti,ir a ver
1404,treffen::V,sutikti,encontrar
1405,treffen::V,pasitikti,encontrar
1406,sich versammeln::V,susirinkti,reunirse
1407,sich versammeln::V,susirinkti,congregarse
1408,spielen::V,groti,jugar
1409,spielen::V,žaisti,jugar
1410,singen::V,dainuoti,cantar
1411,tanzen::V,šokti,bailar
1412,sich trennen::V,skirtis,separarse
1413,sich trennen::V,išsiskirti,separarse
1414,verlassen::V,palikti,dejar
1415,verlassen::V,palikti,abandonar
1416,retten::V,gelbėti,salvar
1417,bewachen::V,sergėti,vigilar
1418,schützen::V,ginti,proteger
1419,schützen::V,apginti,proteger
1420,verteidigen::V,ginti,defender
1421,verteidigen::V,apginti,defender
1422,sich schlagen::V,muštis,batirse
1423,schießen::V,šauti,tirar
1424,schießen::V,šauti,disparar
1425,schießen::V,šaudyti,tirar
1426,schießen::V,šaudyti,disparar
1427,siegen::V,nugalėti,vencer
1428,ärgern::V,pykinti,enojar
1429,ärgern::V,pykinti,enfadar
1430,schlagen::V,mušti,pegar
1431,schlagen::V,mušti,golpear
1432,schlagen::V,smogti,pegar
1433,schlagen::V,smogti,golpear
1434,schlagen::V,trenkti,pegar
1435,schlagen::V,trenkti,golpear
1436,treten::V,mygti,dar una patada a
1437,stechen::V,gelti,pinchar
1438,stechen::V,smeigti,pinchar
1439,stoßen::V,stumti,empujar
1440,stoßen::V,pastumti,empujar
1441,stehlen::V,vogti,robar
1442,stehlen::V,vogti,hurtar
1443,stören::V,trikdyti,molestar
1444,belästigen::V,apsunkinti,molestar
1445,belästigen::V,apsunkinti,importunar
1446,verbergen::V,slėpti,ocultar
1447,verbergen::V,slėpti,esconder
1448,verbergen::V,paslėpti,ocultar
1449,verbergen::V,paslėpti,esconder
1450,täuschen::V,klaidinti,engañar
1451,betrügen::V,apgauti,engañar
1452,töten::V,žudyti,matar
1453,töten::V,nužudyti,matar
1454,wohnen::V,gyventi,vivir
1455,wohnen::V,gyventi,habitar
1456,arbeiten::V,dirbti,trabajar
1457,arbeiten::V,triūsti,trabajar
1458,sammeln::V,rinkti,recoger
1459,sammeln::V,rinkti,coleccionar
1460,pflücken::V,skinti,coger
1461,pflücken::V,raškyti,coger
1462,jagen::V,medžioti,cazar
1463,fischen::V,žvejoti,pescar
1464,fassen::V,sučiupti,atrapar
1465,fassen::V,sučiupti,capturar
1466,hüten::V,ganyti,guardar
1467,treiben::V,ginti,aballar
1468,anbinden::V,pririšti,atar
1469,füttern::V,šerti,echar de comer
1470,melken::V,melžti,ordeñar
1471,hacken::V,kapoti,picar
1472,hacken::V,kapoti,cortar
1473,gießen::V,lieti,regar
1474,gießen::V,laistyti,regar
1475,reifen::V,nokti,madurar
1476,reifen::V,sirpti,madurar
1477,zubereiten::V,ruošti,preparar
1478,zubereiten::V,gaminti,preparar
1479,kochen::V,virti,cocer
1480,kochen::V,virti,guisar
1481,kochen::V,virinti,cocer
1482,kochen::V,virinti,guisar
1483,backen::V,kepti,hornear
1484,backen::V,kepti,cocer al horno
1485,braten::V,kepti,asar
1486,braten::V,kepti,freír
1487,braten::V,kepinti,asar
1488,braten::V,kepinti,freír
1489,umrühren::V,maišyti,remover
1490,umrühren::V,pamaišyti,remover
1491,stricken::V,megzti,hacer punto
1492,stricken::V,megzti,hacer calceta
1493,nähen::V,siūti,coser
1494,färben::V,dažyti,teñir
1495,färben::V,dažyti,colorear
1496,färben::V,nudažyti,teñir
1497,färben::V,nudažyti,colorear
1498,reinigen::V,valyti,limpiar
1499,reinigen::V,švarinti,limpiar
1500,waschen::V,plauti,lavar
1501,waschen::V,mazgoti,lavar
1502,waschen::V,skalbti,lavar
1503,abwischen::V,nušluostyti,fregar
1504,abwischen::V,nušluostyti,limpiar
1505,spülen::V,plauti,aclarar
1506,spülen::V,plauti,enjuagar
1507,spülen::V,skalauti,aclarar
1508,spülen::V,skalauti,enjuagar
1509,fegen::V,šluoti,barrer
1510,fegen::V,šluoti,pasar la escoba
1511,kehren::V,šluoti,barrer
1512,baden::V,maudytis,bañarse
1513,sich waschen::V,praustis,lavarse
1514,ausziehen::V,numauti,quitar
1515,ausziehen::V,numauti,quitarse
1516,ausziehen::V,nuvilkti,quitar
1517,ausziehen::V,nuvilkti,quitarse
1518,anziehen::V,mauti,ponerse
1519,anziehen::V,apsivilkti,ponerse
1520,sich anziehen::V,rengtis,vestirse
1521,sich anziehen::V,apsirengti,vestirse
1522,kämmen::V,šukuoti,peinar
1523,schmücken::V,puošti,adornar
1524,schmücken::V,dabinti,adornar
1525,schmücken::V,gražinti,adornar
1526,sagen::V,tarti,decir
1527,sprechen::V,kalbėti,hablar
1528,reden::V,šnekėti,hablar
1529,reden::V,šnekėti,conversar
1530,sich unterhalten::V,kalbėtis,charlar
1531,sich unterhalten::V,kalbėtis,conversar
1532,sich unterhalten::V,šnekučiuotis,charlar
1533,sich unterhalten::V,šnekučiuotis,conversar
1534,fragen::V,klausti,preguntar
1535,bitten::V,prašyti,rogar
1536,erzählen::V,pasakoti,contar
1537,mitteilen::V,skelbti,comunicar
1538,mitteilen::V,skelbti,participar
1539,mitteilen::V,pranešti,comunicar
1540,mitteilen::V,pranešti,participar
1541,nennen::V,vadinti,llamar
1542,nennen::V,vadinti,nombrar
1543,nennen::V,vardyti,llamar
1544,nennen::V,vardyti,nombrar
1545,rufen::V,šaukti,llamar
1546,rufen::V,kviesti,llamar
1547,prahlen::V,girtis,jactarse
1548,übersetzen::V,versti,traducir
1549,übersetzen::V,išversti,traducir
1550,denken::V,galvoti,pensar
1551,glauben::V,manyti,creer
1552,glauben::V,tikėti,creer
1553,bemerken::V,pamatyti,notar
