,Concept_ID,la,tr
833,hinauf::ADV,sursum,yukarı
834,hinauf::ADV,sursum,yukarıya
835,überall::ADV,ubique,her yerde
836,nicht::ADV,non,-mi-
837,nicht::ADV,non,değil
838,ein wenig::ADV,paulum,biraz
839,kaum::ADV,vix,dar
840,kaum::ADV,vix,hemen hemen değil
841,kaum::ADV,aegre,dar
842,kaum::ADV,aegre,hemen hemen değil
843,sehr::ADV,valde,pek
844,sehr::ADV,valde,gayet
845,sehr::ADV,magnopere,pek
846,sehr::ADV,magnopere,gayet
847,so::ADV,ita,öyle
848,so::ADV,ita,böyle
849,noch::ADV,etiam,hâlâ
850,noch::ADV,etiam,henüz
851,nur::ADV,solum,ancak
852,nur::ADV,solum,yalnız
853,nur::ADV,tantum,ancak
854,nur::ADV,tantum,yalnız
855,schon::ADV,iam,çoktan
856,wieder::ADV,rursus,tekrar
857,wieder::ADV,rursus,yeniden
858,vergebens::ADV,frustra,boşuna
859,vor::PRP,ante,önünde
860,hinter::PRP,post,arkasında
861,unter::PRP,sub,altında
862,durch::PRP,per,sayesinde
863,durch::PRP,per,ortasından
864,neben::PRP,iuxta,yanında
865,zwischen::PRP,inter,arasında
866,wegen::PRP,propter,dolayı
867,dies::PRN,hoc,bu
868,das::PRN,id,o
869,das::PRN,id,şu
870,alles::PRN,omnia,hepsi
871,alles::PRN,omnia,her şey
872,ich::PRN,ego,ben
873,du::PRN,tu,sen
874,er::PRN,is,o
875,er::PRN,ille,o
876,wir::PRN,nos,biz
877,ihr::PRN,vos,siz
878,sie::PRN,ii,onlar
879,sie::PRN,illi,onlar
880,was::FPRN,quid,ne
881,wer::FPRN,quis,kim
882,wo::FADV,ubi,nerede
883,wohin::FADV,quo,nereye
884,wie::FADV,quomodo,nasıl
885,warum::FADV,cur,neden
886,wieviel::FNUM,quantum,kaç
887,wieviel::FNUM,quantum,ne kadar
888,eins::NUM,unus,bir
889,zwei::NUM,duo,iki
890,drei::NUM,tres,üç
891,vier::NUM,quattuor,dört
892,fünf::NUM,quinque,beş
893,sechs::NUM,sex,altı
894,sieben::NUM,septem,yedi
895,acht::NUM,octo,sekiz
896,neun::NUM,novem,dokuz
897,zehn::NUM,decem,on
898,elf::NUM,undecim,on bir
899,zwölf::NUM,duodecim,on iki
900,zwanzig::NUM,viginti,yirmi
901,dreißig::NUM,triginta,otuz
902,vierzig::NUM,quadraginta,kırk
903,fünfzig::NUM,quinquaginta,elli
904,sechzig::NUM,sexaginta,altmış
905,siebzig::NUM,septuaginta,yetmiş
906,achtzig::NUM,octoginta,seksen
907,neunzig::NUM,nonaginta,doksan
908,hundert::NUM,centum,yüz
909,tausend::NUM,mille,bin
910,und::CNJ,et,ve
911,und::CNJ,et,ile
912,und::CNJ,-que,ve
913,und::CNJ,-que,ile
914,oder::CNJ,vel,ya
915,oder::CNJ,vel,yahut
916,stehen::V,stare,durmak
917,sitzen::V,sedere,oturmak
918,liegen::V,iacere,yatmak
919,hängen::V,pendere,asılı olmak
920,werden::V,fieri,olmak
921,werden::V,fieri,olunmak
922,passieren::V,accidere,olmak
923,beginnen::V,incipere,başlamak
924,enden::V,finem habere,bitmek
925,enden::V,finem habere,sona ermek
926,wechseln::V,mutari,değişmek
927,aufgehen[Sonne]::V,oriri,doğmak
928,untergehen[Sonne]::V,occidere,batmak
929,scheinen[Sonne]::V,lucere,parlamak
930,donnern::V,tonare,gök gürlemek
931,wehen::V,flare,esmek
932,strömen::V,fluere,akmak
933,fließen::V,manare,akmak
934,sich drehen::V,torqueri,dönmek
935,schwanken::V,vacillare,sallanmak
936,schwingen::V,vibrare,titremek
937,fallen::V,cadere,düşmek
938,brennen::V,ardere,yanmak
939,rauchen::V,fumare,tütmek
940,regnen::V,pluere,yağmak
941,gefrieren::V,congelari,donmak
942,tauen::V,rorare,erimek
943,schmelzen::V,liquescere,erimek
944,trocknen::V,arescere,kurumak
945,sieden::V,fervere,kaynamak
946,faulen::V,putescere,çürümek
947,verfaulen::V,putescere,çürümek
948,reißen::V,scindi,yırtılmak
949,versinken::V,mergi,batmak
950,vergehen::V,praeterire,geçmek
951,erscheinen::V,apparere,görünmek
952,verschwinden::V,discedere,kaybolmak
953,sinken::V,labi,inmek
954,abnehmen::V,deminui,azalmak
955,zunehmen::V,augeri,artmak
956,zunehmen::V,augeri,çoğalmak
957,steigen::V,augescere,artmak
958,steigen::V,augescere,yükselmek
959,wachsen::V,crescere,büyümek
960,wachsen::V,crescere,gelişmek
961,glänzen::V,splendere,parlamak
962,funkeln::V,micare,parıldamak
963,lärmen::V,strepere,gürültü yapmak
964,läuten::V,sonare,çalmak
965,klingeln::V,tinnire,zil çalmak
966,klirren::V,crepare,şakırdamak
967,klirren::V,crepare,zangırdamak
968,brausen::V,saevire,köpürmek
969,brausen::V,saevire,kükremek
970,rauschen::V,crepare,fışırdamak
971,klingen::V,sonare,tınlamak
972,bellen::V,latrare,havlamak
973,heulen::V,ululare,ulumak
974,blasen::V,flare,üflemek
975,pfeifen::V,sibilare,düdük çalmak
976,schreien::V,clamare,bağırmak
977,schreien::V,clamare,haykırmak
978,stöhnen::V,gemere,inlemek
979,zittern::V,tremere,titremek
980,zittern::V,trepidare,titremek
981,leben::V,vivere,yaşamak
982,leben::V,vivere,hayatta olmak
983,geboren werden::V,nasci,doğmak
984,atmen::V,spirare,solunmak
985,atmen::V,spirare,nefes almak
986,trinken::V,bibere,içmek
987,essen::V,edere,yemek
988,schlucken::V,devorare,yutmak
989,müde werden::V,fatigari,yorulmak
990,einschlafen::V,obdormiscere,uykuya dalmak
991,schlafen::V,dormire,uyumak
992,aufwachen::V,expergisci,uyanmak
993,aufstehen::V,exsurgere,kalkmak
994,aufstehen::V,exsurgere,yataktan kalkmak
995,sich erholen::V,se reficere,dinlenmek
996,krank werden::V,aegrescere,hastalanmak
997,krank sein::V,aegrotare,hasta olmak
998,schmerzen::V,dolere,ağrımak
999,husten::V,tussire,öksürmek
1000,genesen::V,convalescere,şifa bulmak
1001,sterben::V,mori,ölmek
1002,sterben::V,mori,vefat etmek
1003,umkommen::V,perire,ölmek
1004,sich bewegen::V,se movere,hareket etmek
1005,sich rühren::V,micare,kımıldanmak
1006,sich erheben::V,surgere,kalkmak
1007,sich erheben::V,surgere,ayağa kalkmak
1008,sich setzen::V,considere,oturmak
1009,hinfallen::V,cadere,yere düşmek
1010,laufen::V,vadere,yürümek
1011,schreiten::V,gradi,yürümek
1012,schreiten::V,gradi,adım atmak
1013,spazierengehen::V,ambulare,gezmek
1014,spazierengehen::V,ambulare,dolaşmak
1015,eilen::V,properare,seğirtmek
1016,sich beeilen::V,festinare,acele etmek
1017,sausen::V,currere,hızla gitmek
1018,rennen::V,currere,koşmak
1019,springen::V,salire,atlamak
1020,springen::V,salire,sıçramak
1021,klettern::V,niti,tırmanmak
1022,schaukeln::V,oscillare,sallanmak
1023,kriechen::V,repere,sürünmek
1024,kriechen::V,serpere,sürünmek
1025,schwimmen::V,nare,yüzmek
1026,schwimmen::V,natare,yüzmek
1027,tauchen::V,mergere,dalmak
1028,rudern::V,remigare,kürek çekmek
1029,fahren::V,vehi,gitmek
1030,fliegen::V,volare,uçmak
1031,gehen::V,ire,gitmek
1032,gehen::V,vadere,gitmek
1033,weggehen::V,abire,gitmek
1034,weggehen::V,discedere,gitmek
1035,abfahren::V,proficisci,kalkmak
1036,anhalten::V,consistere,durmak
1037,hineingehen::V,inire,içeri girmek
1038,hineingehen::V,ingredi,içeri girmek
1039,eintreten::V,intrare,girmek
1040,kommen::V,venire,gelmek
1041,ankommen::V,advenire,varmak
1042,zurückkommen::V,revenire,dönmek
1043,bleiben::V,manere,kalmak
1044,warten::V,opperiri,beklemek
1045,erwarten::V,opperiri,beklemek
1046,erwarten::V,expectare,beklemek
1047,suchen::V,quaerere,aramak
1048,finden::V,reperire,bulmak
1049,versuchen::V,conari,denemek
1050,versuchen::V,temptare,denemek
1051,vorbereiten::V,parare,hazırlamak
1052,lieben::V,amare,sevmek
1053,mögen::V,amare,beğenmek
1054,lachen::V,ridere,gülmek
1055,rühren::V,commovere,dokunmak
1056,rühren::V,commovere,duygulandırmak
1057,weinen::V,flere,ağlamak
1058,schimpfen::V,increpare,küfretmek
1059,sich ärgern::V,indignari,kızmak
1060,sich fürchten::V,vereri,korkmak
1061,fürchten::V,timere,korkmak
1062,fliehen::V,fugere,kaçmak
1063,flüchten::V,effugere,kaçmak
1064,sehen::V,videre,görmek
1065,anschauen::V,aspectare,seyretmek
1066,ansehen::V,spectare,bakmak
1067,hören::V,audire,duymak
1068,hören::V,audire,işitmek
1069,zuhören::V,auscultare,dinlemek
1070,probieren::V,gustare,denemek
1071,probieren::V,gustare,tadına bakmak
1072,riechen::V,olfacere,kokusunu almak
1073,fühlen::V,sentire,duymak
1074,fühlen::V,sentire,hissetmek
1075,scheinen::V,videri,görünmek
1076,zu sehen sein::V,conspici,görünmek
1077,vernehmen::V,comperire,haber almak
1078,frieren::V,algere,üşümek
1079,tun::V,facere,etmek
1080,tun::V,facere,yapmak
1081,können::V,posse,bilmek
1082,wollen::V,velle,istemek
1083,anfangen::V,incipere,başlamak
1084,beenden::V,finire,bitirmek
1085,aufhören::V,desistere,bitmek
1086,gelingen::V,contingere,başarmak
1087,geraten::V,evenire,düşmek
1088,öffnen::V,aperire,açmak
1089,schließen::V,claudere,kapamak
1090,stellen::V,sistere,koymak
1091,setzen::V,ponere,koymak
1092,setzen::V,ponere,oturtmak
1093,legen::V,ponere,koymak
1094,legen::V,ponere,yatırmak
1095,berühren::V,tangere,dokunmak
1096,verbinden::V,iungere,bağlamak
1097,verbinden::V,iungere,birleştirmek
1098,bedecken::V,tegere,örtmek
1099,bedecken::V,tegere,kaplamak
1100,bedecken::V,operire,örtmek
1101,bedecken::V,operire,kaplamak
1102,aufhängen::V,suspendere,asmak
1103,anzünden::V,accendere,yakmak
1104,anzünden::V,accendere,ateşlemek
1105,anzünden::V,inflammare,yakmak
1106,anzünden::V,inflammare,ateşlemek
1107,aufheben::V,tollere,kaldırmak
1108,zurücklassen::V,relinquere,geride bırakmak
1109,verlieren::V,perdere,yitirmek
1110,verlieren::V,perdere,kaybetmek
1111,verlieren::V,amittere,yitirmek
1112,verlieren::V,amittere,kaybetmek
1113,fallen lassen::V,dimittere,düşürmek
1114,machen::V,facere,yapmak
1115,herstellen::V,fabricare,yapmak
1116,herstellen::V,fabricare,imal etmek
1117,bauen::V,construere,kurmak
1118,bauen::V,construere,inşa etmek
1119,reparieren::V,reparare,onarmak
1120,reparieren::V,reparare,tamir etmek
1121,verbessern::V,emendare,düzeltmek
1122,ändern::V,mutare,değiştirmek
1123,graben::V,fodere,kazmak
1124,beugen::V,flectere,eğmek
1125,biegen::V,curvare,bükmek
1126,drehen::V,torquere,çevirmek
1127,drehen::V,torquere,döndürmek
1128,wenden::V,vertere,çevirmek
1129,umdrehen::V,convertere,çevirmek
1130,heben::V,tollere,kaldırmak
1131,hochheben::V,levare,yukarı kaldırmak
1132,ergreifen::V,capessere,tutmak
1133,ergreifen::V,capessere,yakalamak
1134,halten::V,tenere,tutmak
1135,drücken::V,premere,sıkmak
1136,schieben::V,promovere,itmek
1137,schieben::V,promovere,sürmek
1138,kratzen::V,radere,kaşımak
1139,lecken::V,lambere,yalamak
1140,beißen::V,mordere,ısırmak
1141,abreißen::V,avellere,koparmak
1142,abschneiden::V,desecare,keserek ayırmak
1143,binden::V,ligare,bağlamak
1144,stecken::V,inserere,sokmak
1145,brechen::V,rumpere,kırmak
1146,klopfen::V,pultare,çalmak
1147,hauen::V,ferire,vurmak
1148,kleben::V,agglutinare,yapıştırmak
1149,reiben::V,terere,ovmak
1150,reiben::V,terere,sürtmek
1151,streichen::V,oblinere,sürmek
1152,schleifen::V,acuere,bilemek
1153,schneiden::V,secare,kesmek
1154,rütteln::V,quassare,sallamak
1155,schütteln::V,quatere,sarsmak
1156,schütteln::V,quatere,çalkamak
1157,schwenken::V,ventilare,sallamak
1158,schütten::V,fundere,dökmek
1159,schütten::V,fundere,akıtmak
1160,füllen::V,complere,doldurmak
1161,einwickeln::V,involvere,sarmak
1162,tragen::V,ferre,taşımak
1163,tragen::V,portare,taşımak
1164,schleppen::V,pertrahere,sürüklemek
1165,ziehen::V,trahere,çekmek
1166,aufbewahren::V,asservare,saklamak
1167,werfen::V,iacere,atmak
1168,fangen::V,capere,tutmak
1169,fangen::V,capere,yakalamak
1170,packen::V,capessere,tutmak
1171,packen::V,capessere,yakalamak
1172,verstecken::V,abdere,saklamak
1173,teilen::V,partiri,bölmek
1174,teilen::V,partiri,ayırmak
1175,teilen::V,dividere,bölmek
1176,teilen::V,dividere,ayırmak
1177,schicken::V,mittere,yollamak
1178,schicken::V,mittere,göndermek
1179,bringen::V,apportare,getirmek
1180,hinzufügen::V,addere,katmak
1181,hinzufügen::V,addere,eklemek
1182,bekommen::V,adipisci,almak
1183,bekommen::V,adipisci,eline geçmek
1184,erhalten::V,accipere,almak
1185,nehmen::V,sumere,almak
1186,wählen::V,eligere,seçmek
1187,auswählen::V,deligere,seçmek
1188,auswählen::V,deligere,ayırmak
1189,bewahren::V,conservare,korumak
1190,behindern::V,impedire,engellemek
1191,verderben::V,corrumpere,bozmak
1192,beschädigen::V,laedere,zedelemek
1193,beschädigen::V,laedere,ziyan vermek
1194,zerbrechen::V,rumpere,kırmak
1195,zerbrechen::V,frangere,kırmak
1196,zerreißen::V,discindere,yırtmak
1197,zerstören::V,delere,yıkmak
1198,zerstören::V,delere,tahrip etmek
1199,verbrennen::V,urere,yakmak
1200,verbrennen::V,cremare,yakmak
1201,geben::V,dare,vermek
1202,reichen::V,praebere,uzatmak
1203,schenken::V,donare,hediye etmek
1204,schenken::V,largiri,hediye etmek
1205,versprechen::V,polliceri,vaat etmek
1206,versprechen::V,promittere,vaat etmek
1207,loben::V,laudare,övmek
1208,küssen::V,osculari,öpmek
1209,zudecken::V,tegere,örtmek
1210,wecken::V,excitare,uyandırmak
1211,zeigen::V,monstrare,göstermek
1212,führen::V,ducere,gezdirmek
1213,führen::V,ducere,yol göstermek
1214,lehren::V,docere,okutmak
1215,lehren::V,docere,öğretmek
1216,unterrichten::V,instituere,öğretmek
1217,aufziehen::V,nutrire,yetiştirmek
1218,leiten::V,ducere,yönetmek
1219,leiten::V,ducere,idare etmek
1220,antreiben::V,incitare,teşvik etmek
1221,lassen::V,iubere,-tırmak
1222,einladen::V,invitare,davet etmek
1223,vereinigen::V,coniungere,birleştirmek
1224,besuchen::V,visere,uğramak
1225,besuchen::V,visere,ziyaret etmek
1226,besuchen::V,visere,görmeye gitmek
1227,treffen::V,convenire,rastlamak
1228,treffen::V,convenire,isabet etmek
1229,sich versammeln::V,convenire,toplanmak
1230,spielen::V,ludere,oynamak
1231,singen::V,cantare,söylemek
1232,singen::V,cantare,şarkı söylemek
1233,tanzen::V,saltare,oynamak
1234,tanzen::V,saltare,dans etmek
1235,sich trennen::V,digredi,ayrılmak
1236,sich trennen::V,discedere,ayrılmak
1237,verlassen::V,deserere,bırakmak
1238,verlassen::V,deserere,terk etmek
1239,verlassen::V,relinquere,bırakmak
1240,verlassen::V,relinquere,terk etmek
1241,retten::V,servare,kurtarmak
1242,bewachen::V,custodire,gözetmek
1243,schützen::V,tueri,korumak
1244,schützen::V,tutari,korumak
1245,verteidigen::V,defendere,savunmak
1246,sich schlagen::V,luctari,dövüşmek
1247,schießen::V,iaculari,ateş etmek
1248,siegen::V,vincere,yenmek
1249,ärgern::V,irritare,kızdırmak
1250,schlagen::V,ferire,dövmek
1251,treten::V,calcare,tepmek
1252,stechen::V,pungere,sokmak
1253,stechen::V,pungere,batırmak
1254,stoßen::V,tundere,itmek
1255,stehlen::V,furari,çalmak
1256,stören::V,turbare,bozmak
1257,stören::V,turbare,etkilemek
1258,belästigen::V,obtundere,rahatsız etmek
1259,verbergen::V,celare,saklamak
1260,verbergen::V,occultare,saklamak
1261,täuschen::V,fallere,aldatmak
1262,betrügen::V,fraudare,aldatmak
1263,betrügen::V,fraudare,dolandırmak
1264,töten::V,necare,öldürmek
1265,töten::V,caedere,öldürmek
1266,wohnen::V,habitare,oturmak
1267,arbeiten::V,laborare,çalışmak
1268,sammeln::V,colligere,toplamak
1269,pflücken::V,carpere,koparmak
1270,jagen::V,venari,avlanmak
1271,fischen::V,piscari,balık tutmak
1272,fassen::V,capere,tutmak
1273,fassen::V,capere,yakalamak
1274,hüten::V,custodire,otlatmak
1275,treiben::V,agere,gütmek
1276,anbinden::V,alligare,bağlamak
1277,füttern::V,nutrire,beslemek
1278,melken::V,mulgere,sağmak
1279,hacken::V,findere,yarmak
1280,gießen::V,rigare,sulamak
1281,reifen::V,maturescere,olgunlaşmak
1282,zubereiten::V,apparare,hazırlamak
1283,kochen::V,coquere,pişirmek
1284,kochen::V,coquere,kaynatmak
1285,backen::V,coquere,pişirmek
1286,backen::V,coquere,fırında pişirmek
1287,braten::V,torrere,kızartmak
1288,umrühren::V,commovere,karıştırmak
1289,stricken::V,texere,örmek
1290,nähen::V,suere,dikmek
1291,färben::V,tingere,boyamak
1292,reinigen::V,purgare,temizlemek
1293,waschen::V,lavare,yıkamak
1294,abwischen::V,abstergere,silmek
1295,spülen::V,perluere,çalkamak
1296,fegen::V,verrere,süpürmek
1297,kehren::V,purgare,süpürmek
1298,baden::V,lavari,yıkanmak
1299,baden::V,lavari,banyo yapmak
1300,sich waschen::V,lavari,yıkanmak
1301,ausziehen::V,exuere,çıkarmak
1302,anziehen::V,induere,giymek
1303,sich anziehen::V,vestiri,giyinmek
1304,kämmen::V,pectere,taramak
1305,schmücken::V,ornare,süslemek
1306,schmücken::V,decorare,süslemek
1307,sagen::V,dicere,demek
1308,sagen::V,dicere,söylemek
1309,sprechen::V,fari,konuşmak
1310,reden::V,loqui,konuşmak
1311,sich unterhalten::V,colloqui,sohbet etmek
1312,sich unterhalten::V,disputare,sohbet etmek
1313,fragen::V,rogare,sormak
1314,fragen::V,quaerere,sormak
1315,bitten::V,orare,dilemek
1316,bitten::V,orare,rica etmek
1317,bitten::V,rogare,dilemek
1318,bitten::V,rogare,rica etmek
1319,erzählen::V,narrare,bahsetmek
1320,erzählen::V,narrare,hikâye etmek
1321,mitteilen::V,communicare,bildirmek
1322,nennen::V,appellare,adlandırmak
1323,rufen::V,vocare,çağırmak
1324,prahlen::V,gloriari,övünmek
1325,übersetzen::V,vertere,çevirmek
1326,übersetzen::V,vertere,tercüme etmek
1327,denken::V,cogitare,düşünmek
1328,glauben::V,credere,inanmak
1329,glauben::V,credere,zannetmek
1330,bemerken::V,animadvertere,farkına varmak
1331,erkennen::V,cognoscere,tanımak
1332,begreifen::V,comprehendere,anlamak
1333,begreifen::V,comprehendere,kavramak
1334,verstehen::V,intellegere,duymak
1335,verstehen::V,intellegere,anlamak
1336,lernen::V,discere,öğrenmek
1337,wissen::V,scire,bilmek
1338,sich erinnern an::V,meminisse,hatırlamak
1339,vergessen::V,oblivisci,unutmak
1340,messen::V,metiri,ölçmek
1341,zählen::V,numerare,saymak
1342,rechnen::V,reri,hesap etmek
1343,rechnen::V,calculare,hesap etmek
1344,lesen::V,legere,okumak
1345,malen::V,pingere,resmini yapmak
1346,zeichnen::V,scribere,çizmek
1347,schreiben::V,scribere,yazmak
1348,besitzen::V,possidere,haiz olmak
1349,besitzen::V,possidere,sahip olmak
1350,kaufen::V,emere,almak
1351,verkaufen::V,vendere,satmak
1352,bezahlen::V,pendere,ödemek
1353,zahlen::V,solvere,ödemek
1354,beherrschen::V,regere,hâkim olmak
1355,beherrschen::V,imperare,hâkim olmak
1356,ertragen::V,tolerare,dayanmak
1357,ertragen::V,tolerare,katlanmak
1358,ertragen::V,sustinere,dayanmak
1359,ertragen::V,sustinere,katlanmak
1360,wünschen::V,,kutlamak
1361,wiegen::V,,sallamak
