,Concept_ID,ka,hi
191,Anhöhe::N,მაღლობი,पहाड़ी
192,Berg::N,მთა,पहाड़
193,Gipfel::N,მწვერვალი,शिखर
194,Höhle::N,მღვიმე,गुहा
195,Höhle::N,მღვიმე,गुफ़ा
196,Höhle::N,გამოქვებული,गुहा
197,Höhle::N,გამოქვებული,गुफ़ा
198,Abhang::N,ფერდობი,ढाल
199,Abhang::N,ფერდობი,ढलान
200,Quelle::N,წყარო,चश्मा
201,Quelle::N,სათავე,चश्मा
202,Bach::N,რუ,सोता
203,Bach::N,რუ,नदिका
204,Bach::N,ნაკადული,सोता
205,Bach::N,ნაკადული,नदिका
206,Fluss::N,მდინარე,नदी
207,Fluss::N,მდინარე,सरिता
208,Ufer::N,კიდე,तट
209,Ufer::N,კიდე,किनारा
210,Ufer::N,ნაპირი,तट
211,Ufer::N,ნაპირი,किनारा
212,Küste::N,ნაპირი,समुद्र-तट
213,Festland::N,ხმელეთი,महाद्वीप
214,Meer::N,ზღვა,सागर
215,Meer::N,ზღვა,समुद्र
216,Bucht::N,ყურე,खाड़ी
217,Insel::N,კუნძული,टापू
218,Insel::N,კუნძული,द्वीप
219,Blume::N,ყვავილი,फूल
220,Blume::N,ყვავილი,पुष्प
221,Gras::N,ბალახი,घास
222,Wurzel::N,ძირი,मूल
223,Wurzel::N,ფესვი,मूल
224,Baum::N,ხე,पेड़
225,Baum::N,ხე,वृक्ष
226,Stamm::N,ტანი,धड़
227,Rinde::N,ქერქი,छाल
228,Rinde::N,ქერქი,वल्कल
229,Ast::N,ტოტი,डाल
230,Ast::N,ტოტი,शाखा
231,Zweig::N,შტო,टहनी
232,Blatt::N,ფოთოლი,पत्र
233,Blatt::N,ფოთოლი,पत्ता
234,Birke::N,არყი,भूर्ज
235,Kiefer[Baum]::N,ფიჭვი,पाइन-वृक्ष
236,Weide[Baum]::N,ტირიფი,बेंत
237,Tanne::N,ნაძვი,फ़र
238,Horn::N,რქა,सींग
239,Horn::N,რქა,विषाण
240,Feder::N,ფრთა,पर
241,Feder::N,ფრთა,पंख
242,Fell::N,ტყავი,खाल
243,Fell::N,ტყავი,पशु-चर्म
244,Flügel::N,ფრთა,पंख
245,Flügel::N,ფრთა,डैना
246,Klaue::N,კლანჭი,पंजा
247,Kralle::N,ტორი,पंजा
248,Kralle::N,ტორი,नाख़ून
249,Schwanz::N,კუდი,पूँछ
250,Ei::N,კვერცხი,अंडा
251,Nest::N,ბუდე,नीड़
252,Nest::N,ბუდე,घोंसला
253,Bau::N,სორო,बिल
254,Bau::N,სორო,माँद
255,Tier::N,ნადირი,पशु
256,Tier::N,ნადირი,जानवर
257,Tier::N,ცხოველი,पशु
258,Tier::N,ცხოველი,जानवर
259,Herde::N,ფარა,गल्ला
260,Kuh::N,ფური,गौ
261,Kuh::N,ფური,गाय
262,Kuh::N,ძროხა,गौ
263,Kuh::N,ძროხა,गाय
264,Bulle::N,ხარი,साँड़
265,Pferd::N,რაში,अश्व
266,Pferd::N,რაში,घोड़ा
267,Pferd::N,ცხენი,अश्व
268,Pferd::N,ცხენი,घोड़ा
269,Schaf::N,ცხვარი,भेड़
270,Schwein::N,ღორი,शूकर
271,Hund::N,ძაღლი,श्वान
272,Hund::N,ძაღლი,कुत्ता
273,Katze::N,კატა,बिल्ली
274,Bär::N,დათვი,रीछ
275,Bär::N,დათვი,भालू
276,Eichhörnchen::N,ციყვი,गिलहरी
277,Elch::N,ცხენ-ირემი,एल्क
278,Fuchs::N,მელა,लोमड़ी
279,Hase::N,კურდღელი,खरहा
280,Hase::N,კურდღელი,ख़रगोश
281,Maus::N,თაგვი,मूष
282,Maus::N,თაგვი,चूहा
283,Wolf::N,მგელი,वृक
284,Wolf::N,მგელი,भेड़िया
285,Vogel::N,ჩიტი,पक्षी
286,Vogel::N,ჩიტი,चिड़िया
287,Vogel::N,ფრინველი,पक्षी
288,Vogel::N,ფრინველი,चिड़िया
289,Schwarm::N,გუნდი,झुंड
290,Huhn::N,დედალი,मुर्ग़ी
291,Hahn::N,მამალი,मुर्ग़ा
292,Gans::N,ბატი,हंस
293,Gans::N,ბატი,हंसिनी
294,Adler::N,არწივი,उक़ाब
295,Ente::N,იხვი,बतख़
296,Ente::N,იხვი,बत्तक
297,Eule::N,ბუ,उल्लू
298,Kranich::N,წერო,सारस
299,Kranich::N,წერო,क्रौंंच
300,Krähe::N,ყვავი,काक
301,Kuckuck::N,გუგული,कोयल
302,Kuckuck::N,გუგული,कोकिल
303,Schwan::N,გედი,हंस
304,Schwan::N,გედი,मराल
305,Fisch::N,თევზი,मछली
306,Fisch::N,თევზი,मत्स्य
307,Barsch::N,ქორჭილა,पर्च
308,Hecht::N,ქარიყლაპია,पाइक
309,Schlange[Tier]::N,გველი,सर्प
310,Wurm::N,ჭია,कृमि
311,Wurm::N,ჭია,कीड़ा
312,Spinne::N,ობობა,लूता
313,Spinne::N,ობობა,मकड़ी
314,Ameise::N,ჭიანჭველა,चींटी
315,Laus::N,ტილი,जूँ
316,Laus::N,მკბენარი,जूँ
317,Mücke::N,კოღო,डाँस
318,Fliege::N,ბუზი,मक्खी
319,Fliege::N,ბუზი,मक्षिका
320,Schmetterling::N,პეპელა,तितली
321,Beere::N,კენკრა,बेरी
322,Apfel::N,ვაშლი,सेब
323,Pilz::N,სოკო,खुंबी
324,Zwiebel::N,ხახვი,प्याज़
325,Saat::N,თესლი,बीज
326,Korn::N,მარცვალი,दाना
327,Heu::N,თივა,मूखी घास
328,Schale::N,ჩენჩო,बकला
329,Schale::N,ჩენჩო,छिलका
330,Grube::N,ორმო,गड्ढा
331,Falle::N,ხაფანგი,जाल
332,Falle::N,ხაფანგი,फँदा
333,Schlinge::N,მახე,फँदा
334,Spur::N,კვალი,सुराग़
335,Spur::N,კვალი,पद-चिह्न
336,Asche::N,ფერფლი,राख
337,Dreck::N,ტალახი,मैल
338,Dreck::N,ტალახი,गंदगी
339,Dreck::N,სიბინძურე,मैल
340,Dreck::N,სიბინძურე,गंदगी
341,Eisen::N,რკინა,लोहा
342,Gold::N,ოქრო,सोना
343,Gold::N,ოქრო,स्वर्ण
344,Silber::N,ვერცხლი,रजत
345,Silber::N,ვერცხლი,चाँदी
346,Kohle::N,ნახშირი,कोयला
347,Glas::N,მინა,काँच
348,Lehm::N,თიხა,चिकनी मिट्टी
349,Sand::N,ქვიშა,रेत
350,Sand::N,ქვიშა,बालू
351,Mensch::N,ადამიანი,मानव
352,Mensch::N,ადამიანი,इनसान
353,Mensch::N,ადამიანი,मनुष्य
354,Mann::N,კაცი,आदमी
355,Mann::N,კაცი,पुरुष
356,Frau::N,ქალი,औरत
357,Frau::N,ქალი,महिला
358,Frau::N,ქალი,स्त्री
359,Kind::N,ბავშვი,बाल
360,Kind::N,ბავშვი,बच्चा
361,Junge::N,ვაჟი,लड़का
362,Mädchen::N,გოგო,लड़की
363,Mädchen::N,გოგო,कुमारी
364,Familie::N,ოჯახი,परिवार
365,Großvater::N,პაპა,दादा
366,Großvater::N,ბაბუა,दादा
367,Großmutter::N,ბებია,नानी
368,Großmutter::N,დიდედა,नानी
369,Eltern::N,მშობლები,माँ-बाप
370,Eltern::N,მშობლები,माता-पिता
371,Vater::N,მამა,बाप
372,Vater::N,მამა,पिता
373,Mutter::N,დედა,माँ
374,Mutter::N,დედა,माता
375,Sohn::N,ვაჟიშვილი,बेटा
376,Sohn::N,ვაჟიშვილი,पुत्र
377,Tochter::N,ქალიშვილი,बेटी
378,Tochter::N,ქალიშვილი,पुत्री
379,Bruder::N,ძმა,भाई
380,Bruder::N,ძმა,भ्राता
381,Schwester::N,და,बहन
382,Schwester::N,და,भगिनी
383,Onkel::N,ბიძა,ताऊ
384,Onkel::N,ბიძა,काका
385,Tante::N,დეიდა,बूआ
386,Tante::N,დეიდა,फूफी
387,Tante::N,დეიდა,ख़ाला
388,Tante::N,მამიდა,बूआ
389,Tante::N,მამიდა,फूफी
390,Tante::N,მამიდა,ख़ाला
391,Ehemann::N,ქმარი,पति
392,Ehemann::N,ქმარი,शौहर
393,Ehefrau::N,ცოლი,बीवी
394,Freude::N,სიხარული,आनंद
395,Freude::N,სიხარული,प्रसन्नता
396,Gelächter::N,სიცილი,हँसी
397,Gelächter::N,სიცილი,क़हक़हा
398,Glück::N,ბედნიერება,आनंद
399,Glück::N,ბედნიერება,ख़ुशी
400,Kummer::N,მწუხარება,शोक
401,Kummer::N,მწუხარება,दुःख
402,Wunsch::N,წადილი,इच्छा
403,Wunsch::N,წადილი,अभिलाषा
404,Wunsch::N,სურვილი,इच्छा
405,Wunsch::N,სურვილი,अभिलाषा
406,Lust::N,წადილი,चाह
407,Lust::N,წადილი,कामना
408,Geist::N,სული,जान
409,Geist::N,სული,प्राण
410,Gedanke::N,ფიქრი,विचार
411,Gedächtnis::N,მეხსიერება,याददाश्त
412,Gedächtnis::N,მეხსიერება,स्मरण-शक्ति
413,Verstand::N,ჭკუა,समझ
414,Verstand::N,ჭკუა,अक़्ल
415,Verstand::N,ჭკუა,बुद्धि
416,Verstand::N,გონება,समझ
417,Verstand::N,გონება,अक़्ल
418,Verstand::N,გონება,बुद्धि
419,Sinn::N,მნიშვნელობა,अर्थ
420,Grund::N,მიზეზი,वजह
421,Grund::N,მიზეზი,कारण
422,Wahrheit::N,სიმართლე,सत्य
423,Wahrheit::N,სიმართლე,सच्चाई
424,Wahrheit::N,ჭეშმარიტება,सत्य
425,Wahrheit::N,ჭეშმარიტება,सच्चाई
426,Gespräch::N,ბაასი,चर्चा
427,Gespräch::N,ბაასი,वार्ता
428,Gespräch::N,ბაასი,बात-चीत
429,Gespräch::N,საუბარი,चर्चा
430,Gespräch::N,საუბარი,वार्ता
431,Gespräch::N,საუბარი,बात-चीत
432,Märchen::N,არაკი,क़िस्सा
433,Märchen::N,ზღაპარი,क़िस्सा
434,Erzählung::N,თქმულება,कथा
435,Erzählung::N,თქმულება,कहानी
436,Nachricht::N,ცნობა,सूचना
437,Nachricht::N,ცნობა,समाचार
438,Nachricht::N,ამბავი,सूचना
439,Nachricht::N,ამბავი,समाचार
440,Neuigkeit::N,სიახლე,ख़बर
441,Neuigkeit::N,სიახლე,समाचार
442,Name::N,სახელი,नाम
443,Rätsel::N,გამოცანა,पहेली
444,Rede::N,სიტყვა,वचन
445,Rede::N,სიტყვა,भाषण
446,Sprache::N,ენა,भाषा
447,Sprache::N,ენა,ज़बान
448,Stimme::N,ხმა,स्वर
449,Stimme::N,ხმა,आवाज़
450,Wort::N,სიტყვა,शब्द
451,Wort::N,სიტყვა,लफ़्ज़
452,Zeichen::N,ნიშანი,निशान
453,Ruf::N,ძახილი,पुकार
454,Ruf::N,ძახილი,आह्वान
455,Lärm::N,ხმაური,शोर
456,Lärm::N,ხმაური,हुल्लड़
457,Laut::N,ხმა,स्वर
458,Laut::N,ხმა,ध्वनि
459,Laut::N,ბგერა,स्वर
460,Laut::N,ბგერა,ध्वनि
461,Ton::N,ტონი,सुर
462,Ton::N,ტონი,स्वर
463,Lied::N,სიმღერა,गीत
464,Ruhe::N,სიწყნარე,आराम
465,Ruhe::N,სიწყნარე,ख़ामोशी
466,Leute::N,ადამიანები,लोग
467,Volk::N,ერი,क़ौम
468,Volk::N,ერი,प्रजा
469,Volk::N,ხალხი,क़ौम
470,Volk::N,ხალხი,प्रजा
471,Arbeit::N,მუშაობა,काम
472,Gast::N,სტუმარი,अतिथि
473,Gast::N,სტუმარი,मेहमान
474,Geschenk::N,საჩუქარი,उपहार
475,Geschenk::N,საჩუქარი,तोहफ़ा
476,Spiel::N,თამაში,खेल
477,Spiel::N,თამაში,क्रीड़ा
478,Gesellschaft::N,საზოგადოება,साथ
479,Hilfe::N,შველა,मदद
480,Hilfe::N,შველა,सहायता
481,Hilfe::N,დახმარება,मदद
482,Hilfe::N,დახმარება,सहायता
483,Freund::N,მეგობარი,मित्र
484,Kamerad::N,ამხანაგი,साथी
485,Kamerad::N,ამხანაგი,कामरेड
486,Angelegenheit::N,საქმე,बात
487,Angelegenheit::N,საქმე,मामला
488,Anzahl::N,ოდენობა,तादाद
489,Anzahl::N,ოდენობა,संख्या
490,Art::N,სახეობა,तरह
491,Art::N,სახეობა,क़िस्म
492,Stück::N,ნატეხი,फाँक
493,Stück::N,ნატეხი,टुकड़ा
494,Teil::N,წილი,भाग
495,Teil::N,წილი,हिस्सा
496,Hälfte::N,ნახევარი,अर्धभाग
497,Kreis::N,წრე,चक्कर
498,Kreuz::N,ჯვარი,सलीब
499,Kreuz::N,ჯვარი,क्रूस
500,Linie::N,ხაზი,लाइन
501,Strich::N,შტრიხი,लकीर
502,Abstand::N,მანძილი,अंतर
503,Abstand::N,მანძილი,फ़ासला
504,Entfernung::N,სიშორე,दूरी
505,Entfernung::N,სიშორე,फ़ासला
506,Gegend::N,არე,इलाक़ा
507,Gegend::N,მხარე,इलाक़ा
508,Platz::N,ფართობი,जगह
509,Platz::N,ფართობი,स्थान
510,Ort::N,ადგილი,स्थल
511,Ort::N,ადგილი,स्थान
512,Seite::N,მხარე,ओर
513,Seite::N,მხარე,तरफ़
514,Mitte::N,შუა,बीच
515,Mitte::N,შუა,मध्य
516,Gegenstand::N,საგანი,चीज़
517,Gegenstand::N,საგანი,पदार्थ
518,Sache::N,ნივთი,चीज़
519,Sache::N,ნივთი,वस्तु
520,Rand::N,კიდე,छोर
521,Rand::N,კიდე,उपांत
522,Kante::N,ნაწიბული,कोर
523,Kante::N,ნაწიბული,किनारा
524,Ecke::N,კუთხე,कोना
525,Ecke::N,კუთხე,नुक्कड़
526,Spitze::N,წვეტი,नोक
527,Ende::N,ბოლო,छोर
528,Ende::N,ბოლო,सिरा
529,Loch::N,ხვრელი,छेद
530,Loch::N,ხვრელი,सूराख़
531,Winkel::N,კუთხე,कोण
532,Winkel::N,კუთხე,कोना
533,Muster::N,მოხატულობა,नमूना
534,Muster::N,მოხატულობა,डिज़ाइन
535,Größe::N,ზომა,परिमाण
536,Größe::N,ზომა,विस्तार
537,Größe::N,სიდიდე,परिमाण
538,Größe::N,სიდიდე,विस्तार
539,Länge::N,სიგრძე,लंबाई
540,Höhe::N,სიმაღლე,ऊँचाई
541,Höhe::N,სიმაღლე,उच्चता
542,Gewicht::N,წონა,भार
543,Gewicht::N,წონა,वज़न
544,Menge::N,რაოდენობა,मात्रा
545,Haufen::N,გროვა,ढेर
546,Haufen::N,გროვა,अंबार
547,Reihe::N,რიგი,क़तार
548,Reihe::N,რიგი,पंक्ति
549,Reihe::N,წყება,क़तार
550,Reihe::N,წყება,पंक्ति
551,Boot::N,გემი,नाव
552,Boot::N,გემი,नौका
553,Ruder::N,ხოფი,चप्पू
554,Ruder::N,ნიჩაბი,चप्पू
555,Schlitten::N,მარხილი,बर्फ़-गाड़ी
556,Ski::N,თხილამური,स्की
557,Lagerfeuer::N,კოცონი,अलाव
558,Lagerfeuer::N,კოცონი,कैंप-फ़ायर
559,Last::N,ტვირთი,भार
560,Gang::N,სვლა,चाल
561,Schritt::N,ბიჯი,डग
562,Schritt::N,ბიჯი,क़दम
563,Norden::N,ჩრდილოეთი,उत्तर
564,Süden::N,სამხრეთი,दक्खिन
565,Westen::N,დასავლეთი,पश्चिम
566,Osten::N,აღმოსავლეთი,पूरब
567,Holz::N,ხე,काठ
568,Holz::N,ხე,काष्ठ
569,Brett::N,დაფა,पटरा
570,Brett::N,დაფა,तख़्ता
571,Brett::N,ფიცარი,पटरा
572,Brett::N,ფიცარი,तख़्ता
573,Platte::N,თლილი ქვა,फलक
574,Platte::N,თლილი ქვა,तख़्ता
575,Stütze::N,საყრდენი,टेक
576,Stütze::N,საყრდენი,थूनी
577,Stange::N,ჭოკი,छड़
578,Stange::N,ჭოკი,बाँस
579,Stock::N,კეტი,लाठी
580,Stab::N,ლატანი,लग्गा
581,Rohr::N,მილაკი,नल
582,Haus::N,სახლი,घर
583,Haus::N,სახლი,मकान
584,Heim::N,ოჯახის კერა,घर
585,Heim::N,ოჯახის კერა,गृह
586,Ofen::N,ღუმელი,चूल्हा
587,Fußboden::N,იატაკი,फ़र्श
588,Tisch::N,სუფრა,मेज़
589,Tisch::N,მაგიდა,मेज़
590,Stuhl::N,სკამი,कुरसी
591,Wiege::N,აკვანი,पालना
592,Wiege::N,აკვანი,हिंडोला
593,Bett::N,საწოლი,खाट
594,Bett::N,საწოლი,पलंग
595,Bett::N,სარეცელი,खाट
596,Bett::N,სარეცელი,पलंग
597,Regal::N,თაროები,शेल्फ़
598,Kiste::N,ყუთი,पेटी
599,Kiste::N,ყუთი,डिब्बा
600,Kiste::N,სკივრი,पेटी
601,Kiste::N,სკივრი,डिब्बा
602,Fenster::N,ფანჯარა,खिड़की
603,Fenster::N,სარკმელი,खिड़की
604,Tür::N,ბჭე,द्वार
605,Tür::N,ბჭე,दरवाज़ा
606,Tür::N,კარი,द्वार
607,Tür::N,კარი,दरवाज़ा
608,Tor::N,ჭიშკარი,फाटक
609,Zaun::N,ღობე,बाड़ा
610,Zaun::N,გალავანი,बाड़ा
611,Dach::N,სახურავი,छत
612,Dach::N,სახურავი,छप्पर
613,Leiter::N,კიბე,सीढ़ी
614,Besen::N,ცოცხი,झाड़ू
615,Besen::N,ცოცხი,बुहारी
616,Spaten::N,ნიჩაბი,कुदाल
617,Schaufel::N,ბარი,बेलचा
618,Schaufel::N,ბარი,फावड़ा
619,Gabel::N,ჩანგალი,काँटा
620,Löffel::N,კოვზი,चम्मच
621,Messer::N,დანა,छुरा
622,Messer::N,დანა,चाक़ू
623,Nagel::N,ლურსმანი,कील
624,Nagel::N,ლურსმანი,मेख़
625,Netz::N,ბადე,जाल
626,Haken::N,კავი,अंकुश
627,Haken::N,კაუჭი,अंकुश
628,Griff::N,ტარი,मूठ
629,Griff::N,ტარი,हत्था
630,Schloss::N,კლიტე,ताला
631,Schloss::N,საკეტი,ताला
632,Bild::N,სურათი,चित्र
633,Figur::N,ფიგურა,मूर्ति
634,Puppe::N,თოჯინა,पुतली
635,Puppe::N,თოჯინა,गुड़िया
636,Beutel::N,პარკი,झोला
637,Bündel::N,გალა,पुलिंदा
638,Bündel::N,ასხმა,पुलिंदा
639,Tasche::N,ჩანთა,बेग
640,Tasche::N,ჩანთა,बस्ता
641,Eimer::N,ჩამჩა,बाल्टी
642,Deckel::N,ხუფი,ढक्कन
643,Deckel::N,სარქველი,ढक्कन
644,Geschirr::N,ჭურჭელი,बरतन-भाँड़े
645,Sack::N,ტომარა,बोरा
646,Tasse::N,ფინჯანი,प्याला
647,Topf::N,ქოთანი,देग़चा
648,Kessel::N,ქვაბი,देग़
649,Kessel::N,ქვაბი,बटलोई
650,Essen::N,ჭამა,खाना
651,Nahrung::N,საზრდო,भोजन
652,Nahrung::N,საკვები,भोजन
653,Speise::N,საჭმელი,खाना
654,Speise::N,საჭმელი,व्यंजन
655,Fleisch::N,ხორცი,मांस
656,Fleisch::N,ხორცი,गोश्त
657,Getreide::N,მარცვლოვანი,अनाज
658,Brei::N,ფაფა,भरता
659,Brei::N,ფაფა,दलिया
660,Brot::N,პური,रोटी
661,Scheibe::N,ნაჭერი,कतला
662,Fett::N,ქონი,वसा
663,Fett::N,ქონი,चरबी
664,Fett::N,ცხიმი,वसा
665,Fett::N,ცხიმი,चरबी
666,Butter::N,კარაქი,मक्खन
667,Öl::N,ზეთი,तेल
668,Salz::N,მარილი,नमक
669,Suppe::N,სუფი,सूप
670,Suppe::N,სუფი,शोरबा
671,Honig::N,თაფლი,शहद
672,Milch::N,რძე,दूध
673,Tee::N,ჩაი,चाय
674,Leder::N,ტყავი,चमड़ा
675,Wolle::N,მატყლი,ऊन
676,Stoff::N,ქსოვილი,कपड़ा
677,Nadel::N,ნემსი,सूई
678,Faden::N,ძაფი,डोरा
679,Faden::N,მკედი,डोरा
680,Knopf::N,ღილი,बटन
681,Knopf::N,ღილი,घुंडी
682,Knoten::N,ნასკვი,गाँठ
683,Knoten::N,ნასკვი,गुत्थी
684,Farbe::N,საღებავი,रंग
685,Farbe::N,საღებავი,वर्ण
686,Kleidung::N,ტანსაცმელი,पहनावा
687,Hemd::N,ხალათი,कुरता
