,Concept_ID,myv,ar
795,vor::PRP,икеле,أمام
796,hinter::PRP,вельде,خلف
797,hinter::PRP,вельде,وراء
798,unter::PRP,ало,تحت
799,durch::PRP,пачк,عبر
800,durch::PRP,пачк,خلال
801,neben::PRP,вакссо,جنب
802,neben::PRP,вакссо,بجانب
803,zwischen::PRP,ютксо,بين
804,wegen::PRP,кис,بسبب
805,wegen::PRP,коряс,بسبب
806,wegen::PRP,кувалт,بسبب
807,dies::PRN,те,هذا
808,das::PRN,те,ذلك
809,das::PRN,тона,ذلك
810,alles::PRN,весе,الكل
811,alles::PRN,весемесь,الكل
812,ich::PRN,мон,أنا
813,du::PRN,тон,أنت
814,er::PRN,сон,هو
815,wir::PRN,минь,نحن
816,ihr::PRN,тынь,أنتم
817,ihr::PRN,тынь,أنتن
818,sie::PRN,сынь,هم
819,sie::PRN,сынь,هن
820,was::FPRN,мезе,ما
821,wer::FPRN,ки,من
822,wo::FADV,косо,أين
823,wohin::FADV,ков,إلى أين
824,wohin::FADV,козо,إلى أين
825,wie::FADV,кода,كيف
826,warum::FADV,мекс,لماذا
827,wieviel::FNUM,зяро,كم
828,eins::NUM,вейке,واحد
829,zwei::NUM,кавто,اثنين
830,drei::NUM,колмо,ثلاثة
831,vier::NUM,ниле,أربعة
832,fünf::NUM,вете,خمسة
833,sechs::NUM,кото,ستة
834,sieben::NUM,сисем,سبعة
835,acht::NUM,кавксо,ثمانية
836,neun::NUM,вейксэ,تسعة
837,zehn::NUM,кемень,عشرة
838,elf::NUM,кевейкее,أحد عشر
839,zwölf::NUM,кемгавтово,اثنا عشر
840,zwanzig::NUM,комсь,عشرون
841,dreißig::NUM,колоньгемень,ثلاثون
842,vierzig::NUM,ниленьгемень,أربعون
843,fünfzig::NUM,ведьгемень,خمسون
844,sechzig::NUM,кодгемень,ستون
845,siebzig::NUM,сизьгемень,سبعون
846,achtzig::NUM,кавксоньгемень,ثمانون
847,neunzig::NUM,вейксэньгемень,تسعون
848,hundert::NUM,сядо,مئة
849,tausend::NUM,тыща,ألف
850,und::CNJ,ды,و
851,oder::CNJ,или,أو
852,stehen::V,аштемс стядо,وقف
853,sitzen::V,аштемс озадо,جلس
854,liegen::V,мадезь аштемс,رقد
855,hängen::V,нурьгемс,تعلق
856,werden::V,арамс,صار
857,werden::V,арамс,أصبح
858,passieren::V,лисэмс,حدث
859,beginnen::V,ушодомс,ابتدأ
860,enden::V,лоткамс,انتهى
861,wechseln::V,полавтнемс,تغير
862,aufgehen[Sonne]::V,лисемс,شرق
863,aufgehen[Sonne]::V,стямс,شرق
864,untergehen[Sonne]::V,валгомс,غرب
865,scheinen[Sonne]::V,валдомтомс,أضاء
866,donnern::V,цярномс,رعد
867,donnern::V,галдордомс,رعد
868,wehen::V,пувамс,هب
869,strömen::V,чудемс,جرى
870,fließen::V,чудемс,سال
871,sich drehen::V,велямс,دار
872,schwanken::V,лыкамс,ترنح
873,schwanken::V,якамс,ترنح
874,schwingen::V,нурсемс,ترجح
875,schwingen::V,лыкамс,ترجح
876,fallen::V,прамс,سقط
877,fallen::V,сяворемс,سقط
878,brennen::V,паломс,احترق
879,rauchen::V,качадомс,دخن
880,regnen::V,пиземс,أمطر
881,gefrieren::V,кельмемс,تجمد
882,tauen::V,соламс,ذاب
883,schmelzen::V,соламс,ذاب
884,trocknen::V,коськемс,نشف
885,sieden::V,лакамс,غلى
886,sieden::V,пиксемс,غلى
887,faulen::V,наксадомс,فسد
888,verfaulen::V,наксадомс,تعفن
889,reißen::V,сезневемс,انقطع
890,versinken::V,ваямс,غرق
891,vergehen::V,ютамс,مضى
892,erscheinen::V,лисемс,لاح
893,erscheinen::V,лисемс,ظهر
894,verschwinden::V,ёмамс,غاب
895,sinken::V,явамс,هبط
896,abnehmen::V,киремемс,نقص
897,zunehmen::V,ламолгадомс,ازداد
898,zunehmen::V,раштамс,ازداد
899,steigen::V,куземс,صعد
900,steigen::V,куземс,ارتفع
901,steigen::V,кепсевемс,صعد
902,steigen::V,кепсевемс,ارتفع
903,wachsen::V,касомс,نما
904,wachsen::V,касомс,نبت
905,glänzen::V,цитнемс,لمع
906,funkeln::V,пиндолдомс,تلألأ
907,funkeln::V,цивтёрдомс,تلألأ
908,lärmen::V,шалномс,ضج
909,lärmen::V,шалномс,صخب
910,läuten::V,гайгезевемс,قرع
911,klingeln::V,чавомс баягас,دق
912,klirren::V,калдордомс,قعقع
913,klirren::V,кальцяемс,قعقع
914,brausen::V,лакамс,عج
915,rauschen::V,лажномс,حف
916,klingen::V,гайгемс,رن
917,bellen::V,онгомс,نبح
918,heulen::V,урномс,عوى
919,blasen::V,пувамс,نفخ
920,pfeifen::V,вешкемс,صفر
921,schreien::V,пижнемс,صرخ
922,stöhnen::V,кувсемс,أن
923,zittern::V,тарномс,ارتعش
924,leben::V,эрямс,عاش
925,geboren werden::V,чачомс,ولد
926,atmen::V,лексемс,تنفس
927,trinken::V,симемс,شرب
928,essen::V,ярсамс,أكل
929,schlucken::V,нилемс,جرع
930,schlucken::V,порнемс,جرع
931,müde werden::V,сиземс,تعب
932,einschlafen::V,матедевемс,نام
933,schlafen::V,удомс,نام
934,aufwachen::V,сыргоземс,استيقظ
935,aufstehen::V,стямс,قام
936,sich erholen::V,оймсемс,استجم
937,krank werden::V,сэредезевемс,مرض
938,krank sein::V,сэредемс,مرض
939,schmerzen::V,сэредемс,آلم
940,husten::V,козомс,كح
941,husten::V,козомс,سعل
942,genesen::V,пичкамс,نقه
943,sterben::V,куломс,مات
944,umkommen::V,чавовомс,هلك
945,umkommen::V,ёмамс,هلك
946,sich bewegen::V,шаштомс,تحرك
947,sich rühren::V,сыргамс,تحرك
948,sich erheben::V,куземс,قام
949,sich setzen::V,озамс,جلس
950,hinfallen::V,прамс,وقع
951,hinfallen::V,сяворемс,وقع
952,laufen::V,якамс,مشى
953,schreiten::V,эскелямс,خطا
954,schreiten::V,молемс,خطا
955,spazierengehen::V,якамс,تنزه
956,eilen::V,эрзкалемс,عجل
957,eilen::V,капшамс,عجل
958,sich beeilen::V,капшамс,استعجل
959,sausen::V,ливтямс,أسرع
960,rennen::V,чийнемс,عدا
961,rennen::V,чийнемс,ركض
962,rennen::V,ардтнемс,عدا
963,rennen::V,ардтнемс,ركض
964,springen::V,кирнявтнемс,قفز
965,klettern::V,куземс,تسلق
966,schaukeln::V,нурямс,تأرجح
967,kriechen::V,ёзмолдомс,دب
968,kriechen::V,ёзмолдомс,زحف
969,schwimmen::V,уемс,سبح
970,tauchen::V,чопавтомс,غطس
971,tauchen::V,чопавтнемс,غطس
972,rudern::V,миледемс,جذف
973,fahren::V,ардомс,ركب
974,fahren::V,ардомс,سافر
975,fliegen::V,ливтямс,طار
976,gehen::V,туемс,سار
977,gehen::V,туемс,ذهب
978,gehen::V,молемс,سار
979,gehen::V,молемс,ذهب
980,weggehen::V,туемс,ذهب
981,weggehen::V,туемс,انصرف
982,abfahren::V,туемс,رحل
983,anhalten::V,лоткамс,توقف
984,hineingehen::V,совамс,دخل
985,eintreten::V,совамс,دخل
986,eintreten::V,эскельдямс,دخل
987,kommen::V,самс,أتى
988,kommen::V,самс,جاء
989,ankommen::V,самс,وصل
990,ankommen::V,пачкодемс,وصل
991,zurückkommen::V,велявтомс,عاد
992,zurückkommen::V,велявтомс,رجع
993,bleiben::V,кадовомс,مكث
994,warten::V,учомс,انتظر
995,erwarten::V,учомс,ترقب
996,erwarten::V,учомс,انتظر
997,suchen::V,вешнемс,بحث
998,finden::V,муемс,وجد
999,versuchen::V,варштамс,حاول
1000,vorbereiten::V,анокстамс,أعد
1001,vorbereiten::V,анокстамс,حضر
1002,lieben::V,вечкемс,أحب
1003,mögen::V,вечкемс,أحب
1004,lachen::V,пейдемс,ضحك
1005,rühren::V,токамс седейс,أثر
1006,weinen::V,авардемс,بكى
1007,schimpfen::V,сёвномс,سب
1008,schimpfen::V,сёвномс,شتم
1009,sich ärgern::V,кежиявтнемс,زعل
1010,sich fürchten::V,пелемс,هاب
1011,fürchten::V,пелемс,خاف
1012,fürchten::V,пелемс,خشي
1013,fliehen::V,оргодемс,هرب
1014,flüchten::V,ворьгодемс,فر
1015,flüchten::V,чадомс,فر
1016,sehen::V,неемс,رأى
1017,anschauen::V,ваномс,نظر
1018,ansehen::V,ваномс,نظر
1019,hören::V,марямс,سمع
1020,zuhören::V,кунсоломс,أصغى
1021,probieren::V,варшамс,ذاق
1022,riechen::V,никсемс,شم
1023,riechen::V,никсемс,استنشق
1024,fühlen::V,марямс,شعر
1025,scheinen::V,марявомс,ظهر
1026,zu sehen sein::V,неявомс,ظهر
1027,vernehmen::V,марямс,سمع
1028,frieren::V,кельмемс,بردان
1029,tun::V,теемс,فعل
1030,können::V,маштомс,قدر
1031,können::V,маштомс,استطاع
1032,wollen::V,бажамс,شاء
1033,wollen::V,бажамс,أراد
1034,anfangen::V,кармамс,بدأ
1035,beenden::V,прядомс,أنهى
1036,aufhören::V,лоткамс,توقف
1037,aufhören::V,лоткамс,انقطع
1038,gelingen::V,удаламс,نجح
1039,geraten::V,лисемс,طلع
1040,öffnen::V,панжомс,فتح
1041,schließen::V,пекстамс,أغلق
1042,schließen::V,сёлгомс,أغلق
1043,schließen::V,конямс,أغلق
1044,stellen::V,аравтомс,وضع
1045,stellen::V,аравтомс,أقام
1046,setzen::V,ойсевтемс,أجلس
1047,setzen::V,озавтнемс,أجلس
1048,legen::V,путомс,وضع
1049,berühren::V,токамс,مس
1050,berühren::V,токамс,لمس
1051,verbinden::V,содомс,ربط
1052,verbinden::V,содомс,وصل
1053,bedecken::V,вельтямс,غطى
1054,aufhängen::V,понгавтомс,علق
1055,anzünden::V,кирвастемс,أوقد
1056,aufheben::V,кепедемс,لقط
1057,zurücklassen::V,кадомс,ترك
1058,verlieren::V,ёмавтомс,فقد
1059,fallen lassen::V,правтомс,أسقط
1060,machen::V,теемс,فعل
1061,herstellen::V,анокстамс,صنع
1062,herstellen::V,анокстамс,أنتج
1063,bauen::V,путомс,بنى
1064,bauen::V,путомс,شيد
1065,reparieren::V,витемс,صلح
1066,verbessern::V,паролгавтомс,صحح
1067,verbessern::V,вадрялгавтомс,صحح
1068,ändern::V,полавтомс,غير
1069,graben::V,чувомс,حفر
1070,graben::V,таргамс,حفر
1071,beugen::V,мендемс,ثنى
1072,beugen::V,мендемс,أحنى
1073,biegen::V,комавтомс,لوى
1074,drehen::V,чаравтомс,أدار
1075,drehen::V,чаравтомс,دور
1076,drehen::V,велявтнемс,أدار
1077,drehen::V,велявтнемс,دور
1078,wenden::V,велявтомс,قلب
1079,umdrehen::V,велявтомс,قلب
1080,heben::V,кепедемс,رفع
1081,hochheben::V,кепедемс,رفع
1082,ergreifen::V,кундамс,مسك
1083,halten::V,кирдемс,مسك
1084,drücken::V,нуемс,ضغط
1085,schieben::V,шаштомс,حرك
1086,kratzen::V,ангордамс,خدش
1087,lecken::V,нолсемс,لعق
1088,beißen::V,сускомс,عض
1089,abreißen::V,сеземс,قلع
1090,abschneiden::V,печкемс,قطع
1091,binden::V,кодамс,ربط
1092,binden::V,сюлмамс,ربط
1093,stecken::V,сялгомс,دس
1094,brechen::V,синдемс,كسر
1095,brechen::V,калавтомс,كسر
1096,klopfen::V,калтаямс,طرق
1097,hauen::V,чавомс,ضرب
1098,kleben::V,педявтнемс,ألصق
1099,reiben::V,ёзамс,حك
1100,streichen::V,вадемс,نشر
1101,schleifen::V,човамс,سن
1102,schneiden::V,керямс,قطع
1103,rütteln::V,чукамс,رج
1104,rütteln::V,лыкавтомс,رج
1105,schütteln::V,чукамс,هز
1106,schwenken::V,яхолемс,لوح
1107,schütten::V,каямс,صب
1108,füllen::V,пештямс,ملأ
1109,einwickeln::V,тапарямс,لف
1110,tragen::V,кандомс,حمل
1111,schleppen::V,ускомс,سحب
1112,ziehen::V,ускомс,سحب
1113,aufbewahren::V,ванстомс,حفظ
1114,werfen::V,ёртомс,رمى
1115,werfen::V,ёртомс,ألقى
1116,fangen::V,кундамс,التقط
1117,packen::V,кундамс,مسك
1118,verstecken::V,кекшемс,خبأ
1119,teilen::V,явомс,قسم
1120,schicken::V,кучомс,بعث
1121,schicken::V,кучомс,أرسل
1122,bringen::V,кандомс,جلب
1123,hinzufügen::V,путомс,أضاف
1124,hinzufügen::V,максомс,أضاف
1125,bekommen::V,саемс,حصل
1126,erhalten::V,саемс,استلم
1127,nehmen::V,саемс,أخذ
1128,wählen::V,кочкамс,اختار
1129,auswählen::V,кочкамс,انتقى
1130,bewahren::V,ванстомс,حافظ
1131,behindern::V,кирдемс,عاق
1132,verderben::V,коламс,أفسد
1133,beschädigen::V,теемс зыян,أضر
1134,zerbrechen::V,коламс,كسر
1135,zerreißen::V,сеземс,مزق
1136,zerstören::V,калавтомс,دمر
1137,verbrennen::V,пултамс,حرق
1138,geben::V,максомс,أعطى
1139,reichen::V,максомс,ناول
1140,schenken::V,каземс,وهب
1141,versprechen::V,алтамс,وعد
1142,wünschen::V,арсемс,تمنى
1143,loben::V,шнамс,مدح
1144,küssen::V,палсемс,قبل
1145,wiegen::V,нурсемс,هدهد
1146,zudecken::V,тавадомс,غطى
1147,zudecken::V,вельтямс,غطى
1148,wecken::V,стявтомс,أيقظ
1149,zeigen::V,невтемс,أرى
1150,führen::V,ветямс,دل
1151,lehren::V,тонавтомс,علم
1152,unterrichten::V,тонавтомс,علم
1153,aufziehen::V,трямс,ربى
1154,aufziehen::V,кастомс,ربى
1155,leiten::V,ветямс,دل
1156,leiten::V,ветямс,أدار
1157,leiten::V,азоркстамс,دل
1158,leiten::V,азоркстамс,أدار
1159,antreiben::V,ветямс,حث
1160,lassen::V,кармавтомс,حدا
1161,einladen::V,тердемс,دعا
1162,vereinigen::V,вейсэндямс,وحد
1163,vereinigen::V,вейс путомс,وحد
1164,vereinigen::V,вейс пурнамс,وحد
1165,besuchen::V,варштамс,زار
1166,treffen::V,вастомс,قابل
1167,sich versammeln::V,промокшномс,اجتمع
1168,spielen::V,налксемс,لعب
1169,singen::V,морамс,غنى
1170,tanzen::V,киштемс,رقص
1171,sich trennen::V,явомс,افترق
1172,verlassen::V,кадомс,ترك
1173,retten::V,идемс,نجى
1174,retten::V,идемс,أنقذ
1175,bewachen::V,ванстомс,حرس
1176,schützen::V,аштемс,حمى
1177,verteidigen::V,ваномс,دافع
1178,sich schlagen::V,тюремс,تضارب
1179,schießen::V,ледемс,أطلق
1180,siegen::V,изнямс,انتصر
1181,ärgern::V,кежейгавтомс,أزعل
1182,schlagen::V,токамс,ضرب
1183,treten::V,тапамс,رفس
1184,stechen::V,пупамс,شك
1185,stoßen::V,тулкадемс,دفع
1186,stehlen::V,саламс,سرق
1187,stören::V,пирямс ки,ضايق
1188,belästigen::V,а максомс,أزعج
1189,belästigen::V,а кадомс оймамо,أزعج
1190,verbergen::V,сёпомс,كتم
1191,verbergen::V,кекшемс,كتم
1192,täuschen::V,манямс,خدع
1193,betrügen::V,манчемс,غش
1194,töten::V,чавномс,قتل
1195,töten::V,маштнемс,قتل
1196,wohnen::V,эрямс,سكن
1197,arbeiten::V,важодемс,عمل
1198,arbeiten::V,важодемс,اشتغل
1199,sammeln::V,пурнамс,جمع
1200,pflücken::V,ноцковтнемс,جنى
1201,pflücken::V,ноцковтнемс,قطف
1202,jagen::V,кундамс,صاد
1203,fischen::V,калонь кундамс,اصطاد
1204,fassen::V,кундамс,قبض
1205,hüten::V,ваномс,رعى
1206,treiben::V,панемс,ساق
1207,anbinden::V,сюлмамс,ربط
1208,füttern::V,андомс,علف
1209,melken::V,потявтомс,حلب
1210,hacken::V,лазномс,فرم
1211,gießen::V,валомс,سقى
1212,reifen::V,кенеремс,نضج
1213,zubereiten::V,анокстамс,حضر
1214,kochen::V,пидемс,طبخ
1215,backen::V,пидемс,خبز
1216,braten::V,пуштамс,قلى
1217,braten::V,пуштамс,حمر
1218,umrühren::V,човорямс,قلب
1219,stricken::V,кодамс,حاك
1220,nähen::V,стамс,خاط
1221,färben::V,артомс,صبغ
1222,färben::V,артомс,لون
1223,reinigen::V,урядамс,نظف
1224,waschen::V,муськемс,غسل
1225,abwischen::V,нардамс,مسح
1226,spülen::V,ёрвалдомс,شطف
1227,fegen::V,тенсемс,كنس
1228,kehren::V,тенсемс,كنس
1229,baden::V,экшелямс,استحم
1230,sich waschen::V,шлямс,اغتسل
1231,ausziehen::V,кайсевтемс,خلع
1232,anziehen::V,оршамс,لبس
1233,sich anziehen::V,оршамс,اكتسى
1234,kämmen::V,судрямс,مشط
1235,schmücken::V,мазылгавтомс,زين
1236,schmücken::V,наряжамс,زين
1237,sagen::V,меремс,قال
1238,sprechen::V,кортамс,تكلم
1239,reden::V,кортамс,تكلم
1240,sich unterhalten::V,кортнемс,تحادث
1241,fragen::V,кевкстемс,سأل
1242,bitten::V,вешемс,رجا
1243,erzählen::V,ёвтнемс,حكي
1244,mitteilen::V,ёвтамс,بلغ
1245,nennen::V,лемдемс,سمى
1246,nennen::V,путомс лем,سمى
1247,rufen::V,тердемс,نادى
1248,rufen::V,серьгедемс,نادى
1249,prahlen::V,шнамс пря,فشر
1250,prahlen::V,шнамс пря,تفاخر
1251,übersetzen::V,ютавтомс,ترجم
1252,denken::V,арсемс,فكر
1253,glauben::V,кемемс,اعتقد
1254,bemerken::V,неемс,لاحظ
1255,erkennen::V,содамс,عرف
1256,begreifen::V,пачкодемс,فهم
1257,begreifen::V,пачкодемс,أدرك
1258,verstehen::V,чарькодемс,فهم
1259,lernen::V,тонавтнемс,درس
1260,wissen::V,содамс,علم
1261,sich erinnern an::V,ледстямс,تذكر
1262,vergessen::V,стувтомс,نسي
1263,messen::V,онкстнемс,قاس
1264,zählen::V,ловомс,عد
1265,zählen::V,ловомс,أحصى
1266,rechnen::V,ловомс,حسب
1267,lesen::V,ловномс,قرأ
1268,malen::V,рисовамс,صور
1269,zeichnen::V,рисовамс,رسم
1270,schreiben::V,сёрмадомс,كتب
1271,besitzen::V,улемс,حاز
1272,besitzen::V,улемс,ملك
1273,besitzen::V,улемс азорокс,حاز
1274,besitzen::V,улемс азорокс,ملك
1275,kaufen::V,рамамс,اشترى
1276,verkaufen::V,миемс,باع
1277,bezahlen::V,пандомс,دفع
1278,zahlen::V,пандомс,سدد
1279,beherrschen::V,азоркстамс,حكم
1280,ertragen::V,кирдемс,أطاق
1281,ertragen::V,кирдемс,تحمل
