,Concept_ID,udm,ba
753,dort::ADV,отӥ,шунда
754,dort::ADV,отӥ,тегендә
755,dort::ADV,отын,шунда
756,dort::ADV,отын,тегендә
757,dorthin::ADV,отчы,шунда
758,dorthin::ADV,отчы,тегеләй
759,geradeaus::ADV,меӵак,тура
760,vorwärts::ADV,азьлань,алға
761,rückwärts::ADV,берлань,кирегә
762,zurück::ADV,берен,кирегә
763,zurück::ADV,берлань,кирегә
764,unten::ADV,улын,түбәндә
765,hinab::ADV,улэ,түбәнгә
766,oben::ADV,вылын,юғарыла
767,oben::ADV,вылӥын,юғарыла
768,hinauf::ADV,вылэ,юғарыға
769,hinauf::ADV,вылӥе,юғарыға
770,hinauf::ADV,выллань,юғарыға
771,überall::ADV,котькытын,бөтә урында
772,überall::ADV,пасьтана,бөтә урында
773,nicht::ADV,уз,тугел
774,ein wenig::ADV,ичи,аҙ
775,ein wenig::ADV,ӧжыт,аҙ
776,ein wenig::ADV,огшап,аҙ
777,kaum::ADV,муртса,көскә
778,kaum::ADV,муртса,саҡ-саҡ
779,sehr::ADV,туж,ифат
780,sehr::ADV,лекос,ифат
781,so::ADV,озьы,шулай
782,so::ADV,тазьы,шулай
783,noch::ADV,на,йәнә
784,nur::ADV,гинэ,бары
785,schon::ADV,ни,инде
786,schon::ADV,ини,инде
787,wieder::ADV,нош,тағы
788,wieder::ADV,кайта,тағы
789,vergebens::ADV,юнме,бушҡа
790,vor::PRP,азьын,алдында
791,hinter::PRP,берын,артында
792,hinter::PRP,бӧрсьы,артында
793,unter::PRP,улын,аҫтында
794,durch::PRP,пыр,үтә
795,durch::PRP,пыртӥ,үтә
796,neben::PRP,бордын,эргәһендә
797,zwischen::PRP,вискын,араһында
798,wegen::PRP,сэрен,өсөн
799,wegen::PRP,сэрен,сәбәпле
800,dies::PRN,та,был
801,dies::PRN,та,ошо
802,das::PRN,со,ул
803,alles::PRN,ваньмыз,бөтә
804,ich::PRN,мон,мин
805,du::PRN,тон,һин
806,er::PRN,со,ул
807,wir::PRN,ми,беҙ
808,ihr::PRN,тӥ,һеҙ
809,sie::PRN,соос,улар
810,was::FPRN,ма,ә
811,was::FPRN,ма,ни
812,was::FPRN,ма,нәмә
813,wer::FPRN,кин,ҡем
814,wo::FADV,кытын,ҡайҙа
815,wohin::FADV,кытчы,ҡайҙа
816,wie::FADV,кызьы,инидәй
817,warum::FADV,малы,ин өсөн
818,wieviel::FNUM,кӧня,күпме
819,eins::NUM,одӥг,бер
820,zwei::NUM,кык,ике
821,zwei::NUM,кык,икәү
822,drei::NUM,куинь,өс
823,vier::NUM,ньыль,дүрт
824,fünf::NUM,вить,биш
825,sechs::NUM,куать,алты
826,sieben::NUM,сизьым,ете
827,acht::NUM,тямыс,һигеҙ
828,neun::NUM,укмыс,туғыҙ
829,zehn::NUM,дас,ун
830,elf::NUM,дас одӥг,ун бер
831,zwölf::NUM,дас кык,ун ике
832,zwanzig::NUM,кызь,егерме
833,dreißig::NUM,куамын,утыҙ
834,vierzig::NUM,ньыльдон,ҡырҡ
835,fünfzig::NUM,витьтон,илле
836,sechzig::NUM,куатьтон,алтмыш
837,siebzig::NUM,сизьымдон,етмеш
838,achtzig::NUM,тямыстон,һикһән
839,neunzig::NUM,укмыстон,туҡһан
840,hundert::NUM,сю,йөҙ
841,tausend::NUM,сюрс,мең
842,und::CNJ,и,да
843,und::CNJ,но,да
844,oder::CNJ,яке,йәки
845,stehen::V,сылыны,тороу
846,sitzen::V,пукыны,ултырыу
847,liegen::V,кылльыны,ятыу
848,hängen::V,ошкыса улыны,аҫылынып тороу
849,werden::V,луыны,булыу
850,passieren::V,луыны,булыу
851,beginnen::V,кутскыны,башлау
852,enden::V,бырыны,бөтөү
853,enden::V,бырыны,тамамланыү
854,wechseln::V,воштӥськыны,үҙгәреү
855,aufgehen[Sonne]::V,ӝужаны,ҡалҡыу
856,untergehen[Sonne]::V,пуксьыны,байыу
857,scheinen[Sonne]::V,пиштыны,яҡтыртып тороу
858,scheinen[Sonne]::V,чиляны,яҡтыртып тороу
859,donnern::V,гудыръяны,күкрәү
860,wehen::V,пелляськыны,иҫеү
861,strömen::V,киськыны,ташыу
862,strömen::V,исьтӥськыны,ташыу
863,fließen::V,бызьыны,ағыу
864,sich drehen::V,берганы,әйләнеү
865,schwanken::V,вошъяськыны,тирбәлеү
866,schwingen::V,шонаськыны,бәүетеү
867,fallen::V,усьыны,йығылыу
868,brennen::V,ӝуаны,яныу
869,rauchen::V,ӵындыны,төтәү
870,regnen::V,зорыны,ямғыр яуа
871,gefrieren::V,кынмыны,туңыү
872,tauen::V,шунаны,иреү
873,schmelzen::V,шунаны,иреү
874,trocknen::V,куасьмыны,кибеү
875,sieden::V,пӧзьыны,ҡайнау
876,faulen::V,сисьмыны,сереу
877,verfaulen::V,сисьмыны,сереу
878,reißen::V,кеськыны,өҙөү
879,reißen::V,кеськыны,йыртылыу
880,versinken::V,выйыны,батыу
881,vergehen::V,ортчыны,үтеү
882,erscheinen::V,адскыны,килеп сығыу
883,verschwinden::V,бырыны,юғалыу
884,sinken::V,усьыны,түбәнәйеү
885,abnehmen::V,синыны,кәметеү
886,zunehmen::V,йылыны,артыу
887,steigen::V,лӧпкыны,күтәрелеү
888,wachsen::V,будыны,үҫеү
889,glänzen::V,чиляны,ялтырау
890,glänzen::V,пиштыны,ялтырау
891,funkeln::V,чилекъяны,баҙлау
892,lärmen::V,уретыны,шаулау
893,lärmen::V,ӵашетыны,шаулау
894,läuten::V,жингыртыны,ҡағыу
895,klingeln::V,жингыртыны,ҡағыу
896,klingeln::V,жингыртыны,шылтыратыу
897,klirren::V,жильккетыны,шылтыратыу
898,brausen::V,лекъяськыны,ҡотороноу
899,rauschen::V,ӵашетыны,шыптырлау
900,klingen::V,кылӥськыны,яңғырау
901,bellen::V,утыны,өрөү
902,heulen::V,вузыны,олоу
903,blasen::V,пельтыны,өрөү
904,pfeifen::V,шуланы,һызғырып ебәреү
905,schreien::V,черекъяны,ҡысҡырыу
906,schreien::V,кесяськыны,ҡысҡырыу
907,stöhnen::V,ӝуштыны,уңғырашыу
908,zittern::V,дырекъяны,ҡалтырау
909,zittern::V,куалекъяны,ҡалтырау
910,leben::V,улыны,йәшәү
911,geboren werden::V,вордӥськыны,тыуыу
912,atmen::V,шоканы,тын алыү
913,trinken::V,юыны,эсеү
914,essen::V,сиыны,ашау
915,schlucken::V,ньылыны,йотоу
916,müde werden::V,жадьыны,арыу
917,einschlafen::V,умме усьыны,йоҡлап китеү
918,schlafen::V,кӧлыны,йоҡлау
919,aufwachen::V,сайканы,уяныу
920,aufstehen::V,султыны,тороу
921,sich erholen::V,шутэтскыны,ял итеү
922,krank werden::V,висьыны,сирләү
923,krank sein::V,висьыны,сирләү
924,schmerzen::V,висьыны,ауыртыу
925,husten::V,кызыны,йүтәлләү
926,genesen::V,юнматскыны,һауығыу
927,genesen::V,бурмытскылыны,һауығыу
928,sterben::V,кулыны,үлеү
929,umkommen::V,бырыны,һәләк булыу
930,sich bewegen::V,вырыны,хәрәкәт итеү
931,sich rühren::V,вырӟыны,ҡуҙғалыу
932,sich rühren::V,вырӟылыны,ҡуҙғалыу
933,sich erheben::V,султыны,тороу
934,sich setzen::V,пуксьыны,ултырыу
935,hinfallen::V,усьыны,ҡолау
936,laufen::V,мыныны,йөрөү
937,schreiten::V,вамышъяны,атлау
938,spazierengehen::V,мыныны,ял итеп йороү
939,spazierengehen::V,ветлыны,ял итеп йороү
940,eilen::V,дыртыны,ашығыу
941,eilen::V,дыртыны,ҡабаланыу
942,sich beeilen::V,дыртыны,ашығыу
943,sich beeilen::V,дыртыны,ҡабаланыу
944,sausen::V,туж ӝог мыныны,елеү
945,rennen::V,бызьылыны,йүгеп йөрөү
946,springen::V,тэтчаны,һикереү
947,klettern::V,тубаны,үрмәләү
948,klettern::V,тубаны,үрмәләп менеү
949,schaukeln::V,лэйканы,сайҡалыу
950,schaukeln::V,шонаськыны,сайҡалыу
951,kriechen::V,нюж ветлыны,шыуышыу
952,schwimmen::V,уяны,йоҙөү
953,tauchen::V,зумылыны,сумыу
954,rudern::V,полсаны,ишеү
955,fahren::V,ветлыны,йөрөү
956,fliegen::V,лобаны,осоу
957,gehen::V,мыныны,барыу
958,weggehen::V,кошкыны,китеү
959,abfahren::V,кошкыны,сығыу
960,anhalten::V,дугдыны,тукталыу
961,hineingehen::V,пырыны,инеү
962,eintreten::V,пырыны,инеү
963,kommen::V,вуыны,килеү
964,kommen::V,лыктыны,килеү
965,ankommen::V,вуыны,килеү
966,zurückkommen::V,берытскыны,ҡайтыу
967,bleiben::V,кыльыны,ҡалыу
968,warten::V,витьыны,көтөп тороу
969,erwarten::V,витьыны,көтөү
970,erwarten::V,возьманы,көтөү
971,suchen::V,утчаны,эҙләү
972,finden::V,шедьтыны,табыу
973,versuchen::V,турттыны,тырышып ҡарау
974,vorbereiten::V,дасяны,әҙерләү
975,lieben::V,гажаны,яратыу
976,mögen::V,яратыны,һөйөү
977,mögen::V,яратыны,яратыу
978,lachen::V,серекъяны,көлөү
979,rühren::V,сюлме йӧтыны,ҡағылыу
980,weinen::V,бӧрдыны,илау
981,schimpfen::V,даллашыны,һүгенеү
982,schimpfen::V,даллашыны,тиргәнеү
983,schimpfen::V,даллашыны,һуҡраныу
984,sich ärgern::V,лекъяськыны,асыуланыу
985,sich fürchten::V,кышканы,ҡурҡыу
986,sich fürchten::V,курданы,ҡурҡыу
987,fürchten::V,курданы,ҡурҡыу
988,fürchten::V,кышканы,ҡурҡыу
989,fliehen::V,пегӟыны,ҡасыу
990,flüchten::V,пегӟыны,ҡасыу
991,sehen::V,адӟыны,күреү
992,anschauen::V,учкыны,ҡарау
993,ansehen::V,учкыны,ҡарау
994,ansehen::V,учкыны,тикшереү
995,hören::V,кылыны,ишетеү
996,zuhören::V,кылзыны,тыңлау
997,probieren::V,веръяны,татыу
998,riechen::V,зынъяны,еҫкәү
999,fühlen::V,шӧдыны,тойоу
1000,scheinen::V,адскыны,кеүек күренеү
1001,scheinen::V,адскыны,тойолоу
1002,zu sehen sein::V,адӟиськыны,күренеү
1003,vernehmen::V,кылыны,ишетеү
1004,frieren::V,кынмыны,туңыү
1005,tun::V,карыны,яһау
1006,tun::V,карыны,әшләү
1007,können::V,быгатыны,алыу
1008,können::V,быгатыны,мөмкин булыу
1009,wollen::V,потыны,теләү
1010,anfangen::V,кутскыны,башлау
1011,beenden::V,быдтыны,бөтөрөү
1012,beenden::V,быдтыны,тамамлау
1013,beenden::V,быдэстыны,бөтөрөү
1014,beenden::V,быдэстыны,тамамлау
1015,aufhören::V,дугдыны,туктау
1016,gelingen::V,быгатыны,уңышлы булыу
1017,gelingen::V,луыны,уңышлы булыу
1018,geraten::V,лэсяны,булып сығыу
1019,öffnen::V,усьтыны,асыу
1020,schließen::V,пытсаны,йомоу
1021,stellen::V,пуктыны,ҡуйыу
1022,setzen::V,пуктыны,урынлаштырыу
1023,legen::V,поныны,һалыу
1024,berühren::V,исаны,тейеү
1025,berühren::V,исаны,ҡағылыу
1026,verbinden::V,герӟаны,ҡушыу
1027,verbinden::V,герӟаны,бәйләү
1028,bedecken::V,пытсаны,ҡаплау
1029,aufhängen::V,ошыны,элеү
1030,anzünden::V,ӝуатыны,тоҡандырыу
1031,aufheben::V,ӝутыны,мендереү
1032,zurücklassen::V,кельтыны,ҡалдырыу
1033,verlieren::V,ыштыны,юғалтыу
1034,fallen lassen::V,уськытыны,төшөрөп ебәреү
1035,machen::V,лэсьтыны,яһау
1036,machen::V,лэсьтыны,эшләү
1037,herstellen::V,лэсьтыны,эшләп сығарыу
1038,bauen::V,пуктыны,төҙөү
1039,reparieren::V,тупатыны,төҙәтеү
1040,verbessern::V,умоятыны,яҡшыртыу
1041,ändern::V,воштыны,үҙгәртеү
1042,graben::V,копаны,ҡаҙыу
1043,beugen::V,губыртыны,бөгөү
1044,biegen::V,куасаны,бөгөү
1045,drehen::V,бергатыны,өйрөлтөү
1046,drehen::V,бергатыны,әйләндереү
1047,wenden::V,берыктыны,әйләндереү
1048,umdrehen::V,берыктыны,түңкәреү
1049,heben::V,ӝутыны,күтәреү
1050,heben::V,ӝутыны,мендереү
1051,hochheben::V,ӝутъяны,күтәреү
1052,ergreifen::V,кутыны,тотоп алыу
1053,ergreifen::V,кырмыны,тотоп алыу
1054,halten::V,возьыны,тотоу
1055,drücken::V,зӥбыны,ҡыҫыу
1056,drücken::V,пачкатыны,ҡыҫыу
1057,schieben::V,донганы,этеү
1058,schieben::V,донганы,төртөү
1059,kratzen::V,вуштыны,ҡырыу
1060,lecken::V,нюлыны,ялау
1061,beißen::V,куртчыны,тешләү
1062,abreißen::V,ишкалтыны,өҙөү
1063,abschneiden::V,шорыны,ҡырҡыу
1064,abschneiden::V,вандыны,ҡырҡыу
1065,binden::V,керттыны,бәйләү
1066,stecken::V,мертчытыны,ҡаҙау
1067,brechen::V,тӥяны,боҙоу
1068,klopfen::V,йыганы,шаҡылдау
1069,klopfen::V,шарккетыны,шаҡылдау
1070,hauen::V,жугыны,туҡмау
1071,hauen::V,тышканы,туҡмау
1072,kleben::V,лякыны,йәбештереү
1073,reiben::V,зыраны,ыуыу
1074,reiben::V,зыраны,ышҡыу
1075,reiben::V,вуштыны,ыуыу
1076,reiben::V,вуштыны,ышҡыу
1077,streichen::V,зыраны,яғыу
1078,schleifen::V,шерыны,үткерләү
1079,schneiden::V,вандыны,ҡырҡыу
1080,rütteln::V,зуркатыны,һелкетеү
1081,schütteln::V,куалекъятыны,һелкетеү
1082,schwenken::V,шонаны,болғау
1083,schütten::V,лэзьыны,ҡойоу
1084,füllen::V,тырмытыны,тултырыу
1085,einwickeln::V,биньыны,төрөү
1086,tragen::V,нуыны,алып барыу
1087,schleppen::V,кыскыны,һөйрәү
1088,ziehen::V,кыскыны,тартыу
1089,aufbewahren::V,возьыны,һаҡлау
1090,werfen::V,куяны,ырғытыу
1091,werfen::V,лэзяны,ырғытыу
1092,fangen::V,кутыны,тотоу
1093,packen::V,кутыны,етеү
1094,packen::V,кутыны,тотоп алыу
1095,packen::V,кырмыны,етеү
1096,packen::V,кырмыны,тотоп алыу
1097,verstecken::V,ватыны,йәшереү
1098,teilen::V,люкыны,бүлеү
1099,schicken::V,ыстыны,ебәреү
1100,bringen::V,вайыны,килтереү
1101,hinzufügen::V,ватсаны,өтәү
1102,bekommen::V,басьтыны,алыу
1103,erhalten::V,басьтыны,алыу
1104,nehmen::V,кутыны,алыу
1105,nehmen::V,басьтыны,алыу
1106,wählen::V,бырйыны,һайлаү
1107,auswählen::V,бырйыны,һайлап алыу
1108,bewahren::V,возьыны,һаҡлау
1109,behindern::V,могӟытыны,тотҡарлыҡ яһау
1110,verderben::V,сӧрыны,боҙоу
1111,beschädigen::V,урод лэсьтыны,боҙоу
1112,zerbrechen::V,сӧрыны,ҡыйратыу
1113,zerreißen::V,кесяны,йыртыу
1114,zerstören::V,куашкатыны,емереү
1115,verbrennen::V,сутыны,үртәү
1116,geben::V,сётыны,биреү
1117,reichen::V,сётыны,биреү
1118,schenken::V,кузьманы,бүләк итеү
1119,versprechen::V,кыл сётыны,вәғәҙә биреү
1120,wünschen::V,сӥзьыны,теләу
1121,loben::V,ушъяны,маҡтау
1122,küssen::V,чупаны,үбеү
1123,wiegen::V,веттаны,бәүетеү
1124,wiegen::V,веттаны,тирбәтеү
1125,wiegen::V,лэйкатыны,бәүетеү
1126,wiegen::V,лэйкатыны,тирбәтеү
1127,zudecken::V,шобыртыны,ҡаплау
1128,wecken::V,сайкатыны,уятыу
1129,zeigen::V,возьматыны,күрһәтеү
1130,führen::V,нуыны,етәкләү
1131,lehren::V,дышетыны,уҡытыу
1132,lehren::V,дышетыны,өйрәтеү
1133,unterrichten::V,дышетыны,уҡытыу
1134,aufziehen::V,будэтыны,тәрбиәле
1135,leiten::V,кивалтыны,етәкләү
1136,leiten::V,кивалтыны,етәкселек итеү
1137,antreiben::V,дыртытыны,ашыҡтырыу
1138,lassen::V,-ытыны,мәжбүр итеү
1139,einladen::V,ӧтьыны,саҡырыу
1140,vereinigen::V,огазеяны,берләштереү
1141,besuchen::V,адӟыськыны,килеп сығыу
1142,treffen::V,пумитаны,тойоү
1143,treffen::V,пумитаны,осратыу
1144,treffen::V,пумитаны,ҡаршылау
1145,sich versammeln::V,люкаськыны,йыйылыу
1146,spielen::V,шудыны,тартыу
1147,singen::V,кырӟаны,йырлау
1148,tanzen::V,эктыны,бейеү
1149,sich trennen::V,люкиськыны,айырылышыу
1150,verlassen::V,куштыны,ташлау
1151,verlassen::V,куштыны,ташлап китеү
1152,retten::V,утьыны,ҡотҡарыу
1153,bewachen::V,возьманы,һаҡлау
1154,schützen::V,утялтыны,һаҡлау
1155,verteidigen::V,возьманы,яҡлау
1156,sich schlagen::V,жугиськыны,һуғышыу
1157,schießen::V,ыбылӥськны,атыу
1158,siegen::V,вормыны,еңеү
1159,ärgern::V,вожпоттыны,асыуландырыу
1160,schlagen::V,жуккыны,бәреү
1161,schlagen::V,жуккыны,туҡмау
1162,treten::V,лёганы,тибеү
1163,treten::V,лёганы,типкеләү
1164,stechen::V,бышкалтыны,сәнсеү
1165,stoßen::V,донгыны,этеү
1166,stoßen::V,донгыны,төртөү
1167,stehlen::V,вораны,урлау
1168,stehlen::V,лушканы,урлау
1169,stören::V,люкетыны,ҡамасаулау
1170,belästigen::V,акыльтыны,бимазалау
1171,belästigen::V,акыльтыны,ҡамасаулау
1172,belästigen::V,вукылмыны,бимазалау
1173,belästigen::V,вукылмыны,ҡамасаулау
1174,verbergen::V,ватыны,йәшереү
1175,täuschen::V,алданы,ултыртыу
1176,betrügen::V,пӧяны,алдау
1177,töten::V,виыны,үлтереү
1178,wohnen::V,улыны,йәшәү
1179,arbeiten::V,ужаны,эшләү
1180,sammeln::V,бичаны,йыйыу
1181,pflücken::V,ишкыны,өҙөү
1182,jagen::V,пӧйшураны,аулау
1183,fischen::V,чорыганы,аулау
1184,fassen::V,кутыны,тотоу
1185,hüten::V,возьманы,көтөү
1186,treiben::V,улляны,ҡыуыу
1187,anbinden::V,думыны,бәйләү
1188,füttern::V,сюдыны,ашатыу
1189,melken::V,кыскыны,һауыү
1190,hacken::V,кораны,турау
1191,hacken::V,кораны,тапау
1192,gießen::V,киськаны,ҡойоу
1193,reifen::V,вуыны,өлғөрөү
1194,reifen::V,кисьманы,өлғөрөү
1195,zubereiten::V,лесьтыны,бешереү
1196,kochen::V,пӧзьтыны,бешереү
1197,backen::V,пыжыны,бешереү
1198,braten::V,пыжыны,ҡурыу
1199,umrühren::V,сураны,ҡатнаштырыу
1200,stricken::V,керттыны,бәйләү
1201,nähen::V,вурыны,тегеү
1202,färben::V,буяны,буяу
1203,reinigen::V,сузяны,таҙартыу
1204,waschen::V,мисьтаськыны,йыуыу
1205,abwischen::V,ӵушылыны,һөртөү
1206,spülen::V,гылъяны,сайҡау
1207,fegen::V,ӵужыны,һепереү
1208,kehren::V,ӵужыны,һепереү
1209,baden::V,пыласькыны,һыу инеү
1210,sich waschen::V,пыласькыны,йыуыныу
1211,ausziehen::V,кыльыны,сисеү
1212,anziehen::V,дӥсяны,кейеү
1213,sich anziehen::V,дӥсьяськыны,кейенеү
1214,kämmen::V,сынаны,тарау
1215,schmücken::V,чеберъяны,биҙәү
1216,sagen::V,шуыны,әйтеү
1217,sagen::V,вераны,әйтеү
1218,sprechen::V,вераськыны,әйтеү
1219,sprechen::V,вераськыны,һөйләшеү
1220,reden::V,вераськыны,һөйләшеү
1221,sich unterhalten::V,вераськыны,әңгәмәләшеү
1222,fragen::V,юаны,һорау
1223,bitten::V,курыны,үтенеү
1224,erzählen::V,вераны,һөйләү
1225,erzählen::V,мадьыны,һөйләү
1226,mitteilen::V,ивортыны,әйтеү
1227,nennen::V,шуыны,атау
1228,nennen::V,шуыны,исемләү
1229,rufen::V,ӧтьыны,саҡырыу
1230,prahlen::V,ушъяськыны,маҡтаныу
1231,prahlen::V,ушъяськыны,шапырыныу
1232,übersetzen::V,берыктыны,тәржемә итеү
1233,denken::V,малпаны,уйлау
1234,glauben::V,оскыны,ышаныу
1235,bemerken::V,адӟыны,күреү
1236,erkennen::V,тодыны,таныу
1237,begreifen::V,валаны,аңлау
1238,verstehen::V,валаны,аңлау
1239,lernen::V,дышетскыны,өйрәнеү
1240,wissen::V,тодыны,белеү
1241,sich erinnern an::V,тодэ вайыны,хәтергә алыу
1242,vergessen::V,вунэтыны,онотоу
1243,messen::V,мертаны,үлсәү
1244,zählen::V,лыдъяны,һанау
1245,rechnen::V,лыдъяны,һанау
1246,lesen::V,лыдӟыны,уҡыу
1247,malen::V,суреданы,һүрәт яһау
1248,malen::V,суреданы,рәсем төшөрөү
1249,zeichnen::V,суреданы,һүрәт яһау
1250,zeichnen::V,суреданы,рәсем төшөрөү
1251,schreiben::V,гожъяны,яҙыу
1252,besitzen::V,луыны,биләү
1253,kaufen::V,басьтыны,һатып алыу
1254,verkaufen::V,вузаны,һатыу
1255,bezahlen::V,тырыны,түләү
1256,zahlen::V,тырыны,түләү
1257,beherrschen::V,кузёяськыны,биләү
1258,ertragen::V,чиданы,түҙеү
