,Concept_ID,mdf,hu
523,Arznei::N,надо́бья,orvosság
524,Arznei::N,надо́бья,gyógyszer
525,Arznei::N,пъчка́фтома,orvosság
526,Arznei::N,пъчка́фтома,gyógyszer
527,Brücke::N,седь,híd
528,Brunnen::N,эши,kút
529,Weide::N,ванома васта,legelő
530,Pfad::N,ян,ösvény
531,Pfad::N,киня́,ösvény
532,Weg::N,ки,út
533,Straße::N,ки,út
534,Dorf::N,веле,falu
535,Stadt::N,ош,város
536,Brief::N,сёрма,levél
537,Buch::N,книга,könyv
538,Buchstabe::N,бу́ква,betű
539,Zeitung::N,газе́та,újság
540,Zeitung::N,газе́та,hírlap
541,Leben::N,эряф,élet
542,Leben::N,эряма,élet
543,Tod::N,кулома́,halál
544,Grab::N,калма,sír
545,Kirche::N,це́рькав,templom
546,Sünde::N,пежеть,bűn
547,Sünde::N,пежеть,vétek
548,Sünde::N,муворкс,bűn
549,Sünde::N,муворкс,vétek
550,Gott::N,шкай,isten
551,Arbeiter::N,трудендай,munkás
552,Arbeiter::N,работник,munkás
553,Chef::N,азор,főnök
554,Chef::N,оцюня,főnök
555,Meister::N,мастяр,mester
556,Arzt::N,врач,orvos
557,Arzt::N,доктор,orvos
558,Lehrer::N,учи́тель,tanár
559,Lehrer::N,учи́тель,tanító
560,Geld::N,ярмакт,pénz
561,Geschäft::N,ладяфкс,üzlet
562,Geschäft::N,ладяф тев,üzlet
563,Laden::N,ла́вка,bolt
564,Preis::N,питне,ár
565,Ware::N,миф,áru
566,Ware::N,ра́маф,áru
567,Nutzen::N,пара,haszon
568,Nutzen::N,лезкс,haszon
569,Reichtum::N,ко́зяши,gazdagság
570,Welt::N,свет,világ
571,Land::N,мастор,ország
572,Staat::N,государства,állam
573,König::N,король,király
574,Macht::N,азорондама,hatalom
575,Macht::N,азорксши,hatalom
576,Grenze::N,ёткаян,határ
577,Krieg::N,война́,háború
578,Feind::N,душман,ellenség
579,Feind::N,каршек тюри,ellenség
580,Gewalt::N,наругама,erőszak
581,Kampf::N,тюрема́,harc
582,Bogen[Waffe]::N,нал,íj
583,Pfeil::N,нал,nyíl
584,Gewehr::N,винто́вка,puska
585,Gewehr::N,винто́вка,fegyver
586,Fehler::N,эльбядькс,hiba
587,Lüge::N,васькафнема,hazugság
588,Schaden::N,зия́н,kár
589,Unglück::N,зия́н,csapás
590,Unglück::N,зия́н,balszerencse
591,Schuld::N,муворши,bűn
592,Alter::N,эряф кизот,kor
593,Alter::N,эряфонь пинге,kor
594,Schluss::N,пе,vég
595,Schluss::N,пе,befejezés
596,Zeit::N,пинге,idő
597,Tag::N,ши,nap
598,Morgen::N,шобдава,reggel
599,Mittag::N,шикучка,dél
600,Abend::N,иля́дь,este
601,Nacht::N,ве,éj
602,Nacht::N,ве,éjszaka
603,Woche::N,недя́ля,hét
604,Monat::N,ков,hó
605,Monat::N,ков,hónap
606,Jahr::N,киза,év
607,Frühling::N,тунда́,tavasz
608,Sommer::N,киза,nyár
609,Herbst::N,сёксе,ősz
610,Winter::N,тяла,tél
611,Januar::N,кельмеков,január
612,Februar::N,уфайков,február
613,März::N,марайков,március
614,April::N,шудиков,április
615,Mai::N,панжиков,május
616,Juni::N,лямбеков,június
617,Juli::N,псиков,július
618,August::N,сёроньков,augusztus
619,September::N,тюжягов,szeptember
620,Oktober::N,кельмазаков,október
621,November::N,эйндамков,november
622,Dezember::N,кучкаков,december
623,Montag::N,одговши,hétfő
624,Dienstag::N,ша́вши,kedd
625,Mittwoch::N,вержи,szerda
626,Donnerstag::N,шува́ланя,csütörtök
627,Freitag::N,пя́денця,péntek
628,Samstag::N,ёткши,szombat
629,Sonntag::N,таргоши,vasárnap
630,groß::A,оцю,nagy
631,klein::A,ёмла,pici
632,klein::A,ёмла,kicsi
633,lang::A,кува́ка,hosszú
634,kurz::A,нюрьхкя́ня,rövid
635,breit::A,кели,széles
636,schmal::A,тяйня,keskeny
637,dicht::A,сиде,sűrű
638,dicht::A,туста,sűrű
639,dick[Gegenstand]::A,эчке,vastag
640,dünn::A,шува́ня,vékony
641,fein::A,шува́ня,vékony
642,fest::A,кеме,szilárd
643,flach::A,лапш,sík
644,flach::A,лапш,lapos
645,glatt::A,вадяв,sima
646,glatt::A,такор,sima
647,hart::A,калгода,kemény
648,weich::A,ляпе,puha
649,rund::A,кру́глай,kerek
650,spitz::A,ботаз,hegyes
651,spitz::A,оржа,hegyes
652,scharf::A,оржа,éles
653,stumpf::A,ношка,tompa
654,stumpf::A,ношка,életlen
655,schwer::A,стака,nehéz
656,schwer::A,стака,súlyos
657,schön::A,мазы,szép
658,heiß::A,пси,forró
659,warm::A,лямбе,meleg
660,kalt::A,кельме,hideg
661,kühl::A,эше,hűs
662,kühl::A,эше,hűvös
663,frisch::A,свежай,üde
664,frisch::A,свежай,friss
665,feucht::A,летьке,nedves
666,nass::A,начка,vizes
667,trocken::A,коське,száraz
668,voll::A,пяшксе,telt
669,leer::A,шава,üres
670,offen::A,панжада,nyílt
671,offen::A,панжада,nyitott
672,offen::A,виде,nyílt
673,offen::A,виде,nyitott
674,geschlossen::A,пякстаф,zárt
675,geschlossen::A,пякстаф,csukott
676,geschlossen::A,сёлгф,zárt
677,geschlossen::A,сёлгф,csukott
678,sauber::A,ару,tiszta
679,schmutzig::A,рда́зу,piszkos
680,schmutzig::A,рда́зу,szennyes
681,schmutzig::A,пя́ндра,piszkos
682,schmutzig::A,пя́ндра,szennyes
683,roh::A,верок,nyers
684,reif::A,ке́нерьф,érett
685,lecker::A,танцти,finom
686,süß::A,ламбама,édes
687,bitter::A,сяпи,keserű
688,sauer::A,шапама,savanyú
689,hell::A,валда,világos
690,dunkel::A,шобда,sötét
691,schwarz::A,равжа,fekete
692,weiß::A,акша,fehér
693,rot::A,якстерь,vörös
694,gelb::A,тюжя́,sárga
695,blau::A,сенем,kék
696,grün::A,пиже,zöld
697,grün::A,сянгяря,zöld
698,grau::A,уле,ősz
699,grau::A,уле,szürke
700,bunt::A,сёрмав,tarka
701,bunt::A,сёрмав,színes
702,billig::A,у́цез,olcsó
703,billig::A,аф пи́тни,olcsó
704,teuer::A,пи́тни,drága
705,wertvoll::A,питни,értékes
706,blind::A,сокор,vak
707,taub::A,пярав,süket
708,kräftig::A,пяк вии,erős
709,stark::A,вии,erős
710,schwach::A,лафча,gyenge
711,schwach::A,лафча,erőtlen
712,fett::A,куя́,hájas
713,schlank::A,виде ронга,karcsú
714,hübsch::A,мазы,csinos
715,böse::A,кяжи,rossz
716,böse::A,кяжи,gonosz
717,dumm::A,аф ёню,buta
718,dumm::A,аф ёню,ostoba
719,dumm::A,шава пря,buta
720,dumm::A,шава пря,ostoba
721,faul::A,нола,lusta
722,fleißig::A,ку́лхцонды,szorgalmas
723,geizig::A,кирьжя,fukar
724,geizig::A,кирьжя,fösvény
725,geizig::A,жаднай,fukar
726,geizig::A,жаднай,fösvény
727,klug::A,ёню,okos
728,klug::A,ёню,eszes
729,klug::A,пря́ви,okos
730,klug::A,пря́ви,eszes
731,geschickt::A,маштозь тиф,ügyes
732,lieb::A,цебярь,drága
733,lieb::A,цебярь,kedves
734,lustig::A,ра́хси,víg
735,lustig::A,ра́хси,vidám
736,sanft::A,сетьме,enyhe
737,hungrig::A,вача,éhes
738,hungrig::A,вачеда,éhes
739,krank::A,сяряди,beteg
740,nackt::A,штада,csupasz
741,nackt::A,штада,meztelen
742,nackt::A,кърхтапа,csupasz
743,nackt::A,кърхтапа,meztelen
744,traurig::A,ла́жнай,bús
745,traurig::A,ла́жнай,szomorú
746,lebendig::A,эряй,élő
747,gut::A,пара,jó
748,gut::A,цебярь,jó
749,schlecht::A,кальдяв,rossz
750,richtig::A,виде,helyes
751,schlimm::A,кальдяв,rossz
752,wahr::A,афкуксонь,igaz
753,alt::A,ташта,ó
754,alt::A,ташта,régi
755,neu::A,од,új
756,ehemalig::A,и́нгольдень,volt
757,ehemalig::A,и́нгольдень,egykori
758,alt[Lebewesen]::A,сире,öreg
759,jung::A,од,fiatal
760,arm::A,а́шу,szegény
761,reich::A,козя,gazdag
762,bekannt::A,содаф,ismert
763,bekannt::A,содаф,ismeretes
764,berühmt::A,содавикс,híres
765,fremd::A,лия,idegen
766,fremd::A,аф содаф,idegen
767,verschieden::A,аф фкя ла́цонь,különböző
768,nah::A,мала,közeli
769,nah::A,аф ичкоздень,közeli
770,fern::A,и́чкоздень,távoli
771,fern::A,куна́рдонь,távoli
772,linker::A,кержи,bal
773,rechter::A,види,jobb
774,anderer::A,лия,más
775,anderer::A,лия,másik
776,erster::A,васенце,első
777,zweiter::A,омбоце,második
778,dritter::A,колмоце,harmadik
779,letzter::A,ме́кольце,utolsó
780,allein::ADV,ськамонза,egyedül
781,auf einmal::ADV,вихцок,egyszerre
782,zusammen::ADV,марс,együtt
783,zusammen::ADV,марс,összesen
784,zusammen::ADV,ма́рса,együtt
785,zusammen::ADV,ма́рса,összesen
786,lange::ADV,кува́тьс,sokáig
787,lange::ADV,кува́тьс,hosszan
788,plötzlich::ADV,а́пак учт,hirtelen
789,plötzlich::ADV,а́пак учт,egyszerre
790,sofort::ADV,тяникиге,rögtön
791,sofort::ADV,тяникиге,tüstént
792,später::ADV,ме́ле,későn
793,jetzt::ADV,тяни,most
794,heute::ADV,тячи,ma
795,morgen::ADV,ва́нды,holnap
796,bald::ADV,курок,majd
797,bald::ADV,курок,nemsokára
798,dann::ADV,меле,akkor
799,dann::ADV,сяда меле,akkor
800,gestern::ADV,ися́к,tegnap
801,einst::ADV,весть,hajdan
802,einst::ADV,мзя́рда-бди,hajdan
803,damals::ADV,эста,akkor
804,damals::ADV,эста,akkoriban
805,danach::ADV,меле,azután
806,vorher::ADV,инголи,előbb
807,zuerst::ADV,ва́сенда,először
808,einmal::ADV,весть,egyszer
809,manchmal::ADV,лия́ста,néha
810,manchmal::ADV,лия́ста,olykor
811,manchmal::ADV,ко́ста-ко́ста,néha
812,manchmal::ADV,ко́ста-ко́ста,olykor
813,oft::ADV,си́деста,sokszor
814,immer::ADV,фалу,mindig
815,immer::ADV,най,mindig
816,niemals::ADV,аф мзя́рдонга,sohasem
817,hier::ADV,тяса,itt
818,hierhin::ADV,сей,erre
819,hierhin::ADV,тяза,erre
820,von hier::ADV,тя́ста,innen
821,dort::ADV,тоса,ott
822,dorthin::ADV,тов,oda
823,dorthin::ADV,тоза,oda
824,geradeaus::ADV,ви́деста,egyenesen
825,vorwärts::ADV,и́нголи,előre
826,rückwärts::ADV,ме́ки,hátrafelé
827,zurück::ADV,ме́ки,hátra
828,zurück::ADV,ме́ки,vissza
829,unten::ADV,ала,alul
830,hinab::ADV,алу,le
831,hinab::ADV,алу,lefelé
832,oben::ADV,вяре,fenn
833,oben::ADV,вяре,felül
834,hinauf::ADV,вяри,fel
835,hinauf::ADV,вяри,felfelé
836,überall::ADV,се́мбе ва́стова,mindenütt
837,nicht::ADV,аф,nem
838,ein wenig::ADV,аф лама,egy kicsit
839,kaum::ADV,а́ньцек,alig
840,sehr::ADV,пяк,nagyon
841,so::ADV,ста́не,úgy
842,noch::ADV,нинге,még
843,nur::ADV,аньцек,csak
844,nur::ADV,аньцек,csupán
845,schon::ADV,ни,már
846,wieder::ADV,та́га,ismét
847,wieder::ADV,та́га,megint
848,vergebens::ADV,стак,hiába
849,vor::PRP,инголе,előtt
850,hinter::PRP,фтала,mögött
851,hinter::PRP,мельге,mögött
852,unter::PRP,ала,alatt
853,durch::PRP,пачк,át
854,durch::PRP,пачк,keresztül
855,neben::PRP,ваксса,mellett
856,zwischen::PRP,ёткса,között
857,wegen::PRP,сюнеда,miatt
858,wegen::PRP,сюнеда,végett
859,dies::PRN,тя,ez
860,das::PRN,ся,az
861,das::PRN,тона,az
862,alles::PRN,сембе,minden
863,ich::PRN,мон,én
864,du::PRN,тон,te
865,er::PRN,сон,ő
866,wir::PRN,минь,mi
867,ihr::PRN,тинь,ti
868,sie::PRN,синь,ők
869,was::FPRN,мезе,mi
870,wer::FPRN,кие,ki
871,wo::FADV,коса,hol
872,wohin::FADV,ков,hova
873,wohin::FADV,коза,hova
874,wie::FADV,ко́да,hogy
875,wie::FADV,ко́да,hogyan
876,warum::FADV,мес,miért
877,wieviel::FNUM,мзя́ра,hány
878,wieviel::FNUM,мзя́ра,mennyi
879,eins::NUM,фкя,egy
880,zwei::NUM,кафта,kettő
881,drei::NUM,колма,három
882,vier::NUM,ниле,négy
883,fünf::NUM,вете,öt
884,sechs::NUM,кота,hat
885,sieben::NUM,сисем,hét
886,acht::NUM,кафкса,nyolc
887,neun::NUM,ве́йхкса,kilenc
888,zehn::NUM,кемонь,tíz
889,elf::NUM,кефкие,tizenegy
890,zwölf::NUM,кемгафтува,tizenkettő
891,zwanzig::NUM,комсь,húsz
892,dreißig::NUM,колмогемонь,harminc
893,vierzig::NUM,нильге́монь,negyven
894,fünfzig::NUM,ве́дьгемонь,ötven
895,sechzig::NUM,ко́дгемонь,hatvan
896,siebzig::NUM,сизьге́монь,hetven
897,achtzig::NUM,ка́фксогемонь,nyolcvan
898,neunzig::NUM,ве́йхксогемонь,kilencven
899,hundert::NUM,сяда,száz
900,tausend::NUM,тёжянь,ezer
901,und::CNJ,и,és
902,und::CNJ,и,meg
903,und::CNJ,дъ,és
904,und::CNJ,дъ,meg
905,oder::CNJ,или,vagy
906,oder::CNJ,али,vagy
907,stehen::V,а́щемс стя́да,áll
908,sitzen::V,ащемс озада,ül
909,liegen::V,ма́дозь а́щемс,fekszik
910,hängen::V,нюрьгомс,függ
911,werden::V,арамс,lesz
912,werden::V,тиевомс,lesz
913,passieren::V,лисэмс,történik
914,passieren::V,эвондамс,történik
915,beginnen::V,ушедомс,kezdődik
916,enden::V,лоткамс,végződik
917,enden::V,лоткамс,befejeződik
918,wechseln::V,по́лафнемс,változik
919,aufgehen[Sonne]::V,стямс,kel
920,aufgehen[Sonne]::V,лисемс,kel
921,untergehen[Sonne]::V,валгомс,lemegy
922,scheinen[Sonne]::V,ва́лдоптомс,süt
923,donnern::V,торамс,dörög
924,wehen::V,уфа́мс,fúj
925,strömen::V,шудемс,áramlik
926,fließen::V,шудемс,folyik
927,sich drehen::V,шаромс,forog
928,schwanken::V,якамс,inog
929,schwanken::V,якамс,ingadozik
930,schwingen::V,люксемс,leng
931,schwingen::V,нюрьсемс,leng
932,fallen::V,прамс,esik
933,fallen::V,прашендомс,esik
934,brennen::V,паломс,ég
935,rauchen::V,качадомс,füstöl
936,regnen::V,пиземс,esik
937,gefrieren::V,эйндамс,megfagy
938,gefrieren::V,кельмомс,megfagy
939,tauen::V,соламс,olvad
940,schmelzen::V,соламс,olvad
941,schmelzen::V,соламс,elolvad
942,trocknen::V,коськомс,szárad
943,sieden::V,лакамс,forr
944,faulen::V,наксадомс,rothad
945,verfaulen::V,наксадомс,elrothad
946,verfaulen::V,наксадомс,megrothad
947,reißen::V,сязевомс,szakad
948,versinken::V,ваямс,süllyed
949,versinken::V,ваямс,elsüllyed
950,vergehen::V,ётамс,múlik
951,vergehen::V,ётамс,elmúlik
952,erscheinen::V,эвондамс,feltűnik
953,erscheinen::V,эвондамс,megjelenik
954,verschwinden::V,юма́мс,letűnik
955,sinken::V,валгомс,süllyed
956,abnehmen::V,киремс,apad
957,abnehmen::V,киремс,csökken
958,zunehmen::V,ламокстомс,növekszik
959,zunehmen::V,ламокстомс,gyarapszik
960,zunehmen::V,рашнемс,növekszik
961,zunehmen::V,рашнемс,gyarapszik
962,steigen::V,кеподемс,emelkedik
963,wachsen::V,касомс,nő
964,wachsen::V,касомс,terem
965,wachsen::V,касомс,növekszik
966,glänzen::V,цинзелдомс,ragyog
967,glänzen::V,цинзелдомс,fénylik
968,glänzen::V,цифордомс,ragyog
969,glänzen::V,цифордомс,fénylik
970,funkeln::V,ци́фтордомс,csillog
971,funkeln::V,ци́фтордомс,tündöklik
972,lärmen::V,жалнамс,lármázik
973,läuten::V,гайфтемс,cseng
974,klingeln::V,гайфтемс,csenget
975,klirren::V,ка́нзеркшнемс,csörömpöl
976,brausen::V,жоледемс,zúg
977,brausen::V,жоледемс,morajlik
978,rauschen::V,вжнамс,zúg
979,rauschen::V,гамнамс,zúg
980,klingen::V,кайгомс,hangzik
981,bellen::V,ува́мс,ugat
982,heulen::V,сувомс,bőg
983,heulen::V,сувомс,üvölt
984,heulen::V,урнамс,bőg
985,heulen::V,урнамс,üvölt
986,blasen::V,уфа́мс,fúj
987,pfeifen::V,вяшкомс,fütyül
988,schreien::V,пешкодомс,kiált
989,schreien::V,пешкодомс,kiabál
990,stöhnen::V,куфцемс,nyög
991,zittern::V,таромс,remeg
992,zittern::V,таромс,reszket
993,leben::V,эрямс,él
994,geboren werden::V,шачемс,születik
995,atmen::V,ажнамс,lélegzik
996,trinken::V,симомс,iszik
997,essen::V,ярхцамс,eszik
998,schlucken::V,нилемс,nyel
999,müde werden::V,сиземс,elfárad
1000,müde werden::V,сиземс,kifárad
1001,einschlafen::V,матодовомс,elalszik
1002,schlafen::V,удомс,alszik
1003,aufwachen::V,съргоземс,felébred
1004,aufstehen::V,стямс,felkel
1005,sich erholen::V,ваймосемс,pihen
1006,krank werden::V,сярядькстомс,megbetegedik
1007,krank werden::V,сярядькстомс,belebetegszik
1008,krank sein::V,сярядемс,betegeskedik
1009,schmerzen::V,сярядемс,fáj
1010,husten::V,козомс,köhög
1011,genesen::V,пъ́чкамс,meggyógyul
1012,sterben::V,куломс,hal
1013,umkommen::V,юма́мс,elpusztul
1014,sich bewegen::V,шаштомс,mozog
1015,sich rühren::V,сърхка́мс,mozdul
1016,sich erheben::V,стямс,feláll
1017,sich erheben::V,стямс,felemelkedik
1018,sich setzen::V,озамс,ül
1019,sich setzen::V,озамс,leül
1020,hinfallen::V,прамс,bukik
1021,hinfallen::V,прамс,elesik
1022,hinfallen::V,сяворемс,bukik
1023,hinfallen::V,сяворемс,elesik
1024,laufen::V,якамс,jár
1025,schreiten::V,молемс,lép
1026,schreiten::V,аськолямс,lép
1027,spazierengehen::V,якамс,sétál
1028,eilen::V,эряскодомс,siet
1029,sich beeilen::V,эряскодомс,siet
1030,sausen::V,лиемс,robog
1031,rennen::V,арнемс,fut
1032,rennen::V,арнемс,szalad
1033,springen::V,комотнемс,ugrik
1034,klettern::V,ку́цемс,kúszik
1035,schaukeln::V,нюрямс,hintázik
1036,kriechen::V,шаштомс комада,kúszik
1037,schwimmen::V,уемс,úszik
1038,tauchen::V,юпиемс,merül
1039,tauchen::V,чёпафнемс,merül
1040,rudern::V,па́немс ве́неж,evez
1041,fahren::V,ардомс,jár
1042,fahren::V,ардомс,megy
1043,fahren::V,ардомс,utazik
1044,fliegen::V,лиемс,száll
1045,gehen::V,молемс,megy
1046,weggehen::V,тумс,elmegy
1047,abfahren::V,тумс,indul
1048,anhalten::V,лоткамс,megáll
1049,hineingehen::V,сува́мс,bemegy
1050,eintreten::V,сува́мс,belép
1051,kommen::V,самс,jön
1052,ankommen::V,самс,érkezik
1053,ankommen::V,самс,megérkezik
1054,ankommen::V,пачкодемс,érkezik
1055,ankommen::V,пачкодемс,megérkezik
1056,zurückkommen::V,мърдамс,visszajön
1057,bleiben::V,иля́домс,marad
1058,bleiben::V,иля́домс,megmarad
1059,warten::V,учемс,vár
1060,warten::V,учемс,várakozik
1061,erwarten::V,учемс,vár
1062,erwarten::V,учемс,megvár
1063,suchen::V,вешемс,kutat
1064,finden::V,мумс,talál
1065,versuchen::V,варчсемс,megpróbál
1066,versuchen::V,варчсемс,megkísérel
1067,vorbereiten::V,анокламс,előkészít
1068,lieben::V,кельгомс,szeret
1069,mögen::V,кельгомс,szeret
1070,lachen::V,рахамс,nevet
1071,lachen::V,рахсемс,nevet
1072,rühren::V,токамс седи,mozdít
1073,weinen::V,авардемс,sír
1074,schimpfen::V,сюцемс,szid
1075,schimpfen::V,сюцемс,szitkozódik
1076,sich ärgern::V,кяжиямс,mérgelődik
1077,sich ärgern::V,кяжиямс,bosszankodik
1078,sich fürchten::V,пелемс,fél
1079,sich fürchten::V,пелемс,retteg
1080,fürchten::V,пелемс,fél
1081,fliehen::V,ворьгодемс,menekül
1082,flüchten::V,ша́домс,elmenekül
1083,flüchten::V,во́рьгодемс,elmenekül
1084,sehen::V,няемс,néz
1085,anschauen::V,ваномс,megnéz
1086,ansehen::V,ваномс,néz
1087,ansehen::V,ваномс,ránéz
1088,ansehen::V,ваномс,megnéz
1089,hören::V,марямс,hall
1090,zuhören::V,ку́лхдоньомс,hallgat
1091,zuhören::V,ку́лхдоньомс,meghallgat
1092,probieren::V,варжамс,kóstol
1093,probieren::V,варжамс,megkóstol
1094,riechen::V,никса́мс,szagol
1095,fühlen::V,марямс,érez
1096,scheinen::V,ня́евомс,tűnik
1097,scheinen::V,ня́евомс,látszik
1098,zu sehen sein::V,ня́евомс,mutatkozik
1099,vernehmen::V,марямс,hall
1100,frieren::V,паломс,fázik
1101,frieren::V,кельмомс,fázik
1102,tun::V,тиемс,csinál
1103,tun::V,тиемс,cselekszik
1104,können::V,маштомс,tud
1105,wollen::V,-не-,akar
1106,anfangen::V,ушедомс,kezd
1107,beenden::V,аде́ламс,befejez
1108,aufhören::V,лоткамс,megszűnik
1109,gelingen::V,удалакшнемс,sikerül
1110,geraten::V,лисемс,kerül
1111,geraten::V,лисемс,jut
1112,öffnen::V,панжемс,nyit
1113,öffnen::V,панжемс,kinyit
1114,schließen::V,сёлгомс,csuk
1115,schließen::V,сёлгомс,becsuk
1116,stellen::V,путомс,állít
1117,stellen::V,путомс,helyez
1118,setzen::V,озафнемс,ültet
1119,setzen::V,озафнемс,helyez
1120,setzen::V,озавтнемс,ültet
1121,setzen::V,озавтнемс,helyez
1122,legen::V,путомс,tesz
1123,legen::V,путомс,fektet
1124,berühren::V,токамс,érint
1125,verbinden::V,сотомс,beköt
1126,verbinden::V,сотомс,összeköt
1127,bedecken::V,комачамс,betakar
1128,bedecken::V,комачамс,beborít
1129,bedecken::V,вельхтямс,betakar
1130,bedecken::V,вельхтямс,beborít
1131,aufhängen::V,повфтамс,felakaszt
1132,anzünden::V,крьвя́стемс,gyújt
1133,anzünden::V,крьвя́стемс,meggyújt
1134,aufheben::V,кеподемс,felemel
1135,aufheben::V,касфтомс,felemel
1136,zurücklassen::V,ка́домс,hátrahagy
1137,verlieren::V,юма́фтомс,veszít
1138,verlieren::V,юма́фтомс,elveszít
1139,fallen lassen::V,прафтомс,elejt
1140,machen::V,тиемс,tesz
1141,machen::V,тиемс,csinál
1142,herstellen::V,анокламс,gyárt
1143,herstellen::V,анокламс,előállít
1144,bauen::V,путомс,épít
1145,reparieren::V,петемс,javít
1146,reparieren::V,петемс,kijavít
1147,reparieren::V,петемс,megjavít
1148,verbessern::V,цебярьгофтомс,megjavít
1149,ändern::V,полафтомс,változtat
1150,ändern::V,полафтомс,megváltoztat
1151,graben::V,шу́вомс,ás
1152,graben::V,та́ргамс,ás
1153,beugen::V,мяндемс,meghajt
1154,biegen::V,комафтомс,hajlít
1155,drehen::V,шо́вамс,forgat
1156,drehen::V,ша́рфнемс,forgat
1157,wenden::V,ша́рфтомс,fordít
1158,wenden::V,ша́рфтомс,megfordít
1159,umdrehen::V,шарфтомс,megfordít
1160,umdrehen::V,шарфтомс,megforgat
1161,heben::V,ке́подемс,emel
1162,hochheben::V,ке́подемс,felemel
1163,hochheben::V,ка́сфтомс,felemel
1164,ergreifen::V,фатямс,megfog
1165,halten::V,кирдемс,tart
1166,drücken::V,люпшта́мс,nyom
1167,drücken::V,люпшта́мс,megnyom
1168,schieben::V,шашфтомс,tol
1169,kratzen::V,а́нгорямс,vakar
1170,kratzen::V,киськоря́мс,vakar
1171,lecken::V,нолсемс,nyal
1172,beißen::V,сускомс,harap
1173,abreißen::V,сяземс,letép
1174,abschneiden::V,керомс,levág
1175,binden::V,сотомс,köt
1176,binden::V,сотомс,kötöz
1177,stecken::V,сялгомс,dug
1178,brechen::V,си́ннемс,tör
1179,brechen::V,си́ннемс,eltör
1180,brechen::V,ка́лафтомс,tör
1181,brechen::V,ка́лафтомс,eltör
1182,klopfen::V,чакамс,kopogtat
1183,klopfen::V,чакиемс,kopogtat
1184,hauen::V,шавомс,vág
1185,hauen::V,шавомс,levág
1186,hauen::V,пиксомс,vág
1187,hauen::V,пиксомс,levág
1188,kleben::V,пе́тфнемс,tapaszt
1189,reiben::V,шо́вамс,dörzsöl
1190,reiben::V,шо́вамс,súrol
1191,streichen::V,вадемс,simít
1192,schleifen::V,шо́вамс,fen
1193,schleifen::V,шо́вамс,csiszol
1194,schleifen::V,шо́вамс,köszörül
