,Concept_ID,kk,hr
811,schmutzig::A,айғыз,nečist
812,schmutzig::A,айғыз,blatan
813,schmutzig::A,сатпақ,nečist
814,schmutzig::A,сатпақ,blatan
815,schmutzig::A,сатал-сатал,nečist
816,schmutzig::A,сатал-сатал,blatan
817,roh::A,шикі,sirov
818,reif::A,піскен,zreo
819,lecker::A,дәмді,tečan
820,lecker::A,дәмді,ukusan
821,süß::A,тәтті,sladak
822,bitter::A,ащы,gorak
823,sauer::A,қышқыл,kiseo
824,hell::A,жарық,vedar
825,hell::A,жарық,svijetao
826,hell::A,жарқын,vedar
827,hell::A,жарқын,svijetao
828,dunkel::A,қараңғы,taman
829,schwarz::A,қара,crn
830,weiß::A,ақ,bio
831,weiß::A,ақ,bijel
832,rot::A,қызыл,crven
833,gelb::A,сары,žut
834,blau::A,көк,plav
835,blau::A,көк,modar
836,grün::A,жасыл,zelen
837,grau::A,бозамық,siv
838,bunt::A,алабажак,šaren
839,billig::A,арзан,jeftin
840,teuer::A,бағалы,skup
841,wertvoll::A,құнды,vrijedan
842,wertvoll::A,құнды,dragocjen
843,wertvoll::A,қымбат,vrijedan
844,wertvoll::A,қымбат,dragocjen
845,blind::A,көзсіз,slijep
846,blind::A,көр,slijep
847,blind::A,көр_соқыр,slijep
848,taub::A,керең,gluh
849,taub::A,саңырау,gluh
850,kräftig::A,қуатты,snažan
851,kräftig::A,қарымды,snažan
852,stark::A,білекті,jak
853,stark::A,білекті,snažan
854,schwach::A,әлсіз,slab
855,schwach::A,күшсіз,slab
856,schwach::A,қайратсыз,slab
857,fett::A,семіз,pretio
858,schlank::A,ашаң,vitak
859,hübsch::A,ажарлы,zgodan
860,hübsch::A,шырайлы,zgodan
861,böse::A,өш,zao
862,böse::A,өш,opak
863,böse::A,сұм,zao
864,böse::A,сұм,opak
865,böse::A,жауыз,zao
866,böse::A,жауыз,opak
867,dumm::A,көкми,glup
868,dumm::A,ақымақ,glup
869,dumm::A,миы жоқ,glup
870,faul::A,жалқау,lijen
871,faul::A,еріншек,lijen
872,fleißig::A,ұқыпты,radin
873,fleißig::A,ұқыпты,marljiv
874,geizig::A,сараң,škrt
875,klug::A,жетік,razborit
876,klug::A,ақылды,razborit
877,geschickt::A,шебер,vješt
878,lieb::A,абзал,drag
879,lieb::A,айналайын,drag
880,lustig::A,көңілді,veseo
881,sanft::A,жуас,blag
882,hungrig::A,аш,gladan
883,krank::A,кеселді,bolestan
884,nackt::A,жалаңаш,nag
885,traurig::A,қапа,tužan
886,traurig::A,қапа,žalostan
887,lebendig::A,тірі,živ
888,lebendig::A,жанды,živ
889,gut::A,жақсы,dobar
890,schlecht::A,жаман,loš
891,schlecht::A,жаман,rđav
892,richtig::A,дұрыс,tačan
893,richtig::A,дұрыс,ispravan
894,schlimm::A,жаман,zao
895,schlimm::A,жаман,zločest
896,wahr::A,нағыз,istinit
897,alt::A,ескі,star
898,neu::A,жаңа,nov
899,ehemalig::A,өткен,bivši
900,ehemalig::A,бұрынғы,bivši
901,alt[Lebewesen]::A,кексе,star
902,jung::A,науша,mlad
903,arm::A,кедей,ubog
904,arm::A,кедей,siromašan
905,arm::A,дәулетсіз,ubog
906,arm::A,дәулетсіз,siromašan
907,reich::A,малды,bogat
908,bekannt::A,таныс,poznat
909,bekannt::A,көзтаныс,poznat
910,berühmt::A,атақты,čuven
911,berühmt::A,атақты,slavan
912,fremd::A,бөтен,tuđ
913,fremd::A,бөтен,stran
914,verschieden::A,түрлі,razan
915,verschieden::A,түрлі,različan
916,nah::A,жуық,blizak
917,nah::A,етене,blizak
918,fern::A,алыс,dalek
919,fern::A,алыс,daljnji
920,fern::A,алыстағы,dalek
921,fern::A,алыстағы,daljnji
922,linker::A,сол,lijevi
923,linker::A,солшыл,lijevi
924,rechter::A,оң,desni
925,anderer::A,өзге,drugi
926,anderer::A,өзге,drugačiji
927,anderer::A,былайғы,drugi
928,anderer::A,былайғы,drugačiji
929,erster::A,алғашқы,prvi
930,zweiter::A,екінші,drugi
931,dritter::A,үшінші,treći
932,letzter::A,артқы,zadnji
933,letzter::A,кейінгі,zadnji
934,allein::ADV,серіксіз,sam
935,auf einmal::ADV,бірден,istodobno
936,zusammen::ADV,бірлесіп,skupa
937,zusammen::ADV,бірлесіп,zajedno
938,lange::ADV,ұзақ,dugo
939,plötzlich::ADV,кенет,naglo
940,plötzlich::ADV,кенет,iznenada
941,sofort::ADV,әне-міне дегенше,odmah
942,später::ADV,артынан,kasnije
943,jetzt::ADV,енді,sad
944,jetzt::ADV,енді,sada
945,jetzt::ADV,қазір,sad
946,jetzt::ADV,қазір,sada
947,heute::ADV,бүгін,danas
948,morgen::ADV,ертең,sutra
949,bald::ADV,тез,skoro
950,bald::ADV,тез,doskora
951,dann::ADV,онан соң,zatim
952,dann::ADV,сонан соң,zatim
953,gestern::ADV,кеше,juče
954,gestern::ADV,кеше,jučer
955,einst::ADV,бірде,negda
956,einst::ADV,бірде,nekada
957,einst::ADV,бір кезде,negda
958,einst::ADV,бір кезде,nekada
959,damals::ADV,анада,tada
960,damals::ADV,анада,onda
961,danach::ADV,онан соң,poslije
962,danach::ADV,онан соң,nakon toga
963,danach::ADV,сонан соң,poslije
964,danach::ADV,сонан соң,nakon toga
965,vorher::ADV,бұрын,prije
966,vorher::ADV,бұрын,prije toga
967,zuerst::ADV,әуелі,prvo
968,zuerst::ADV,әуелі,najprije
969,zuerst::ADV,алдымен,prvo
970,zuerst::ADV,алдымен,najprije
971,einmal::ADV,бір жолы,jednom
972,einmal::ADV,бір жолы,jedanput
973,manchmal::ADV,кейде,katkad
974,manchmal::ADV,кейде,katkada
975,oft::ADV,ылғи,često
976,immer::ADV,өнебойы,vazda
977,immer::ADV,өнебойы,uvijek
978,niemals::ADV,ешуақытта,nikad
979,niemals::ADV,ешуақытта,nikada
980,hier::ADV,бұнда,tu
981,hier::ADV,бұнда,ovdje
982,hier::ADV,осында,tu
983,hier::ADV,осында,ovdje
984,hierhin::ADV,бермен,amo
985,hierhin::ADV,бермен,ovamo
986,von hier::ADV,бер жақтан,odavde
987,dort::ADV,анда,ondje
988,dorthin::ADV,әрі,onamo
989,geradeaus::ADV,тура,ravno
990,vorwärts::ADV,ілгері,naprijed
991,rückwärts::ADV,артқа,natrag
992,zurück::ADV,кейін қарай,nazad
993,zurück::ADV,кейін қарай,natrag
994,unten::ADV,төменде,dolje
995,hinab::ADV,астына,nizbrdo
996,hinab::ADV,төмен,nizbrdo
997,oben::ADV,жоғарыда,gore
998,hinauf::ADV,өрге,uzbrdo
999,überall::ADV,әрқайда,svuda
1000,überall::ADV,әрқайда,svagdje
1001,nicht::ADV,емес,ne
1002,ein wenig::ADV,азырақ,malo
1003,ein wenig::ADV,аздаған,malo
1004,ein wenig::ADV,азғантай,malo
1005,kaum::ADV,зорға,tek
1006,kaum::ADV,зорға,jedva
1007,sehr::ADV,орасан,jako
1008,sehr::ADV,орасан,veoma
1009,so::ADV,бұлай,tako
1010,so::ADV,бұлай,ovako
1011,so::ADV,былайша,tako
1012,so::ADV,былайша,ovako
1013,noch::ADV,әлі,još
1014,nur::ADV,ғана,samo
1015,schon::ADV,түге,već
1016,wieder::ADV,жаңа,opet
1017,wieder::ADV,жаңа,ponovo
1018,wieder::ADV,қайта,opet
1019,wieder::ADV,қайта,ponovo
1020,wieder::ADV,жаңадан,opet
1021,wieder::ADV,жаңадан,ponovo
1022,vergebens::ADV,бекер,uzalud
1023,vergebens::ADV,бекер,zabadava
1024,vor::PRP,алды,pred
1025,vor::PRP,алды,ispred
1026,hinter::PRP,артынан,za
1027,hinter::PRP,артынан,iza
1028,unter::PRP,түп,pod
1029,unter::PRP,түп,ispod
1030,unter::PRP,маңында,pod
1031,unter::PRP,маңында,ispod
1032,durch::PRP,арқылы,po
1033,durch::PRP,арқылы,kroz
1034,neben::PRP,іргеде,kraj
1035,neben::PRP,іргеде,pored
1036,neben::PRP,іргеде,pokraj
1037,neben::PRP,жанында,kraj
1038,neben::PRP,жанында,pored
1039,neben::PRP,жанында,pokraj
1040,zwischen::PRP,арада,među
1041,zwischen::PRP,арада,između
1042,wegen::PRP,үшін,radi
1043,wegen::PRP,үшін,zbog
1044,dies::PRN,бұ,ovo
1045,dies::PRN,осы,ovo
1046,das::PRN,сол,to
1047,das::PRN,сол,ono
1048,alles::PRN,дүйім,sve
1049,alles::PRN,күллі,sve
1050,ich::PRN,мен,ja
1051,du::PRN,сен,ti
1052,er::PRN,ол,on
1053,wir::PRN,біз,mi
1054,ihr::PRN,сіз,vi
1055,sie::PRN,олар,oni
1056,was::FPRN,не,što
1057,wer::FPRN,кім,tko
1058,wo::FADV,кәні,gdje
1059,wo::FADV,қайда,gdje
1060,wohin::FADV,қайда,kuda
1061,wohin::FADV,қайда,kamo
1062,wie::FADV,калай,kako
1063,warum::FADV,неғып,zašto
1064,wieviel::FNUM,неше,koliko
1065,wieviel::FNUM,қанша,koliko
1066,eins::NUM,бір,jedan
1067,zwei::NUM,екі,dva
1068,drei::NUM,үш,tri
1069,vier::NUM,төрт,četiri
1070,fünf::NUM,бес,pet
1071,sechs::NUM,алты,šest
1072,sieben::NUM,жеті,sedam
1073,acht::NUM,сегіз,osam
1074,neun::NUM,тоғыз,devet
1075,zehn::NUM,он,deset
1076,elf::NUM,он бір,jedanaest
1077,zwölf::NUM,он екі,dvanaest
1078,zwanzig::NUM,жиырма,dvadeset
1079,dreißig::NUM,отыз,trideset
1080,vierzig::NUM,қырық,četrdeset
1081,fünfzig::NUM,елу,pedeset
1082,sechzig::NUM,алпыс,šezdeset
1083,siebzig::NUM,жетпіс,sedamdeset
1084,achtzig::NUM,сексен,osamdeset
1085,neunzig::NUM,тоқсан,devetdeset
1086,hundert::NUM,жүз,sto
1087,tausend::NUM,мың,tisuća
1088,und::CNJ,та,i
1089,und::CNJ,та,te
1090,oder::CNJ,әлде,ili
1091,oder::CNJ,немесе,ili
1092,stehen::V,тұру,stajati
1093,sitzen::V,отыру,sjediti
1094,liegen::V,жату,ležati
1095,hängen::V,ілу,visiti
1096,werden::V,болу,postati
1097,werden::V,болу,činiti se
1098,werden::V,түрегелу,postati
1099,werden::V,түрегелу,činiti se
1100,passieren::V,болу,desiti se
1101,passieren::V,болу,dogoditi se
1102,beginnen::V,басталу,početi
1103,enden::V,ада болу,prestati
1104,enden::V,ада болу,svršiti se
1105,wechseln::V,құбылу,mijenjati se
1106,wechseln::V,өзгеру,mijenjati se
1107,aufgehen[Sonne]::V,шығу,izići
1108,untergehen[Sonne]::V,батыру,zaći
1109,scheinen[Sonne]::V,жылтырау,sijati
1110,donnern::V,күркіреу,grmjeti
1111,wehen::V,огып тур,duhati
1112,strömen::V,сорғалау,strujati
1113,fließen::V,ағу,teći
1114,sich drehen::V,айналу,obrtati se
1115,sich drehen::V,айналу,vrtjeti se
1116,schwanken::V,толықсу,teturati
1117,schwanken::V,толықсу,kolebati se
1118,schwingen::V,тербелу,njihati
1119,schwingen::V,тербелу,titrati
1120,fallen::V,құлау,padati
1121,fallen::V,жығылу,padati
1122,fallen::V,төмендеу,padati
1123,brennen::V,жану,gorjeti
1124,rauchen::V,түтету,dimiti se
1125,regnen::V,жауу,kišiti
1126,regnen::V,жауу,daždjeti
1127,gefrieren::V,мұздай қату,smrznuti se
1128,gefrieren::V,мұз боп қату,smrznuti se
1129,tauen::V,жібу,kopnjeti
1130,tauen::V,жібу,kraviti se
1131,schmelzen::V,еру,topiti se
1132,trocknen::V,курау,sušiti se
1133,sieden::V,қайнау,kipjeti
1134,sieden::V,қайнау,ključati
1135,faulen::V,иістену,gnjiti
1136,verfaulen::V,шіру,sagnjiti
1137,reißen::V,жыртылу,otrgnuti se
1138,versinken::V,малтығу,tonuti
1139,versinken::V,малтығу,propasti
1140,vergehen::V,өту,prolaziti
1141,erscheinen::V,көріну,pojaviti se
1142,erscheinen::V,көрініп қалу,pojaviti se
1143,verschwinden::V,ғайып_болу,nestati
1144,verschwinden::V,ғайып_болу,izgubiti se
1145,sinken::V,ылдилау,trgnuti
1146,sinken::V,ылдилау,spustiti se
1147,sinken::V,төмендеу,trgnuti
1148,sinken::V,төмендеу,spustiti se
1149,abnehmen::V,кемітілу,opasti
1150,zunehmen::V,көбею,povećati se
1151,steigen::V,қобу,uzići
1152,steigen::V,қобу,nadoći
1153,steigen::V,көтерілу,uzići
1154,steigen::V,көтерілу,nadoći
1155,steigen::V,жоғарылау,uzići
1156,steigen::V,жоғарылау,nadoći
1157,wachsen::V,өсу,rasti
1158,glänzen::V,жалтырау,blistati
1159,glänzen::V,жалтырау,sjati se
1160,funkeln::V,жарқырау,svjetlucati
1161,funkeln::V,нұрлану,svjetlucati
1162,funkeln::V,жылтылдау,svjetlucati
1163,lärmen::V,шулау,bučati
1164,lärmen::V,шулау,galamiti
1165,lärmen::V,шуылдау,bučati
1166,lärmen::V,шуылдау,galamiti
1167,läuten::V,қоңыраулату,zvoniti
1168,klingeln::V,дыңғырлау,zvoniti
1169,klirren::V,дыңылдату,zvečati
1170,brausen::V,тасу,hujati
1171,rauschen::V,сусылдау,šumiti
1172,rauschen::V,сусылдау,šuškati
1173,rauschen::V,сыбдырлау,šumiti
1174,rauschen::V,сыбдырлау,šuškati
1175,klingen::V,дыбыс шығару,zvučati
1176,bellen::V,үру,lajati
1177,heulen::V,ұлу,zavijati
1178,blasen::V,үру,puhati
1179,pfeifen::V,ысқыру,fućkati
1180,schreien::V,шыңғыру,vikati
1181,schreien::V,шыңғыру,kričati
1182,schreien::V,айғайлау,vikati
1183,schreien::V,айғайлау,kričati
1184,schreien::V,байбайлау,vikati
1185,schreien::V,байбайлау,kričati
1186,schreien::V,бажалақтау,vikati
1187,schreien::V,бажалақтау,kričati
1188,stöhnen::V,ыңырсу,stenjati
1189,stöhnen::V,ыңкылдау,stenjati
1190,zittern::V,қалш,drhtati
1191,zittern::V,қалш,trepetati
1192,zittern::V,қалшылдату,drhtati
1193,zittern::V,қалшылдату,trepetati
1194,leben::V,жасау,živjeti
1195,leben::V,күнелту,živjeti
1196,leben::V,күн көру,živjeti
1197,leben::V,тіршілік ету,živjeti
1198,geboren werden::V,туу,roditi se
1199,atmen::V,дем алу,disati
1200,atmen::V,ауа жұту,disati
1201,trinken::V,ішу,piti
1202,trinken::V,ұрттау,piti
1203,essen::V,жеу,jesti
1204,essen::V,тамақтану,jesti
1205,schlucken::V,жұту,gutati
1206,müde werden::V,болдыру,umoriti se
1207,einschlafen::V,үйыктап калу,usnuti
1208,einschlafen::V,үйыктап калу,zaspati
1209,schlafen::V,ұйықтау,spati
1210,aufwachen::V,ояну,probuditi se
1211,aufstehen::V,ояну,ustati
1212,sich erholen::V,тынығу,odmoriti se
1213,krank werden::V,кеселдену,oboljeti se
1214,krank werden::V,кеселдену,razboljeti se
1215,krank werden::V,сырқаттану,oboljeti se
1216,krank werden::V,сырқаттану,razboljeti se
1217,krank werden::V,ауырып қалу,oboljeti se
1218,krank werden::V,ауырып қалу,razboljeti se
1219,krank werden::V,ауыра бастау,oboljeti se
1220,krank werden::V,ауыра бастау,razboljeti se
1221,krank werden::V,кеселге ұшырау,oboljeti se
1222,krank werden::V,кеселге ұшырау,razboljeti se
1223,krank werden::V,сырқаттанып қалу,oboljeti se
1224,krank werden::V,сырқаттанып қалу,razboljeti se
1225,krank sein::V,ауыру,bolovati
1226,krank sein::V,сырқаттану,bolovati
1227,schmerzen::V,ауырады,boljeti
1228,husten::V,жөтелу,kašljati
1229,genesen::V,айығу,ozdraviti
1230,genesen::V,айығу,oporaviti se
1231,sterben::V,өлу,umrijeti
1232,sterben::V,қайтыс,umrijeti
1233,sterben::V,жантапсыру,umrijeti
1234,umkommen::V,өлу,skapati
1235,umkommen::V,қаза табу,skapati
1236,sich bewegen::V,жылжу,gibati se
1237,sich bewegen::V,жылжу,kretati se
1238,sich rühren::V,қыбырлау,maknuti se
1239,sich erheben::V,тұру,dići se
1240,sich setzen::V,отыру,sjesti
1241,hinfallen::V,жығылу,pasti
1242,laufen::V,жояу жүру,hodati
1243,schreiten::V,кадамдау,stupati
1244,spazierengehen::V,қыдыру,šetati se
1245,eilen::V,асығу,hitati
1246,eilen::V,жеделдену,hitati
1247,eilen::V,жедепдеу,hitati
1248,sich beeilen::V,асығу,požuriti se
1249,sich beeilen::V,жеделдену,požuriti se
1250,sausen::V,заулау,juriti
1251,rennen::V,жүгіру,trčati
1252,springen::V,секіру,skakati
1253,klettern::V,өрмелеп шығу,popeti se
1254,klettern::V,өрмелеп шығу,penjati se
1255,schaukeln::V,тербелу,ljuljati se
1256,kriechen::V,еңбектеу,puzati
1257,kriechen::V,еңбектеу,gmizati
1258,schwimmen::V,жүзу,plivati
1259,schwimmen::V,малту,plivati
1260,schwimmen::V,қалықтау,plivati
1261,tauchen::V,сүңгу,roniti
1262,tauchen::V,сүңгу,gnjuriti
1263,rudern::V,есу,veslati
1264,fahren::V,бару,voziti se
1265,fliegen::V,ұшу,letjeti
1266,fliegen::V,ұшу,lijetati
1267,gehen::V,бару,ići
1268,weggehen::V,кету,otići
1269,abfahren::V,жөнелу,krenuti
1270,abfahren::V,жөнелу,otputovati
1271,anhalten::V,тоқтау,stati
1272,anhalten::V,тоқтау,zaustaviti
1273,hineingehen::V,кіру,ulaziti
1274,eintreten::V,ену,ući
1275,kommen::V,жету,doći
1276,ankommen::V,келу,stići
1277,zurückkommen::V,қайту,vratiti se
1278,zurückkommen::V,қайту,povratiti se
1279,bleiben::V,қалу,ostati
1280,warten::V,тосу,čekati
1281,erwarten::V,күту,očekivati
1282,suchen::V,іздеу,tražiti
1283,finden::V,табу,naći
1284,versuchen::V,талпыну,pokušati
1285,vorbereiten::V,әзірлеу,spremiti
1286,vorbereiten::V,әзірлеу,pripremiti
1287,lieben::V,сүю,voljeti
1288,mögen::V,жарату,voljeti
1289,mögen::V,жақсы_көру,voljeti
1290,lachen::V,күлу,smijati se
1291,lachen::V,күлісу,smijati se
1292,rühren::V,көңілін бұзу,taknuti
1293,weinen::V,жылау,plakati
1294,schimpfen::V,ақырып-бақыру,psovati
1295,sich ärgern::V,ашулану,ljutiti se
1296,sich fürchten::V,сескену,bojati se
1297,fürchten::V,қауіптену,bojati se
1298,fürchten::V,сақсыну,bojati se
1299,fliehen::V,қашу,pobjeći
1300,fliehen::V,қашып кету,pobjeći
1301,flüchten::V,қашу,utjeći
1302,flüchten::V,қашып кету,utjeći
1303,sehen::V,көру,vidjeti
1304,anschauen::V,назар салу,ogledati
1305,ansehen::V,тамашалау,gledati
1306,hören::V,есту,čuti
1307,zuhören::V,тыңдау,slušati
1308,zuhören::V,құлақ қою,slušati
1309,probieren::V,тату,probati
1310,probieren::V,дәм тату,probati
1311,riechen::V,иіскеу,osjećati miris
1312,fühlen::V,сезу,osjećati
1313,fühlen::V,сезіну,osjećati
1314,scheinen::V,болып көріну,činiti se
1315,zu sehen sein::V,көріну,biti vidljiv
1316,vernehmen::V,есту,saznati
1317,vernehmen::V,есітіп қалу,saznati
1318,frieren::V,тоңу,zima je
1319,frieren::V,жаурау,zima je
1320,tun::V,ету,raditi
1321,tun::V,істеу,raditi
1322,können::V,білу,moći
1323,wollen::V,қалау,htjeti
1324,anfangen::V,бастау,početi
1325,beenden::V,бітіру,svršiti
1326,beenden::V,бітіру,dovršiti
1327,beenden::V,адақтау,svršiti
1328,beenden::V,адақтау,dovršiti
1329,beenden::V,тамамдау,svršiti
1330,beenden::V,тамамдау,dovršiti
1331,beenden::V,аяқтап шығу,svršiti
1332,beenden::V,аяқтап шығу,dovršiti
1333,aufhören::V,доғару,prestati
1334,gelingen::V,жолы түсу,uspjeti
1335,geraten::V,калу,desiti se
1336,öffnen::V,ашу,otvoriti
1337,öffnen::V,ашып қою,otvoriti
1338,schließen::V,жабу,zatvoriti
1339,stellen::V,қою,metnuti
1340,stellen::V,қою,postaviti
1341,stellen::V,қойдыру,metnuti
1342,stellen::V,қойдыру,postaviti
1343,setzen::V,отырғызу,posaditi
1344,legen::V,салу,polagati
1345,legen::V,калау,polagati
1346,berühren::V,тию,doticati
1347,berühren::V,тию,dodirivati
1348,verbinden::V,байлап алу,spojiti
1349,verbinden::V,байлап алу,zavezati
1350,verbinden::V,сабақтастыру,spojiti
1351,verbinden::V,сабақтастыру,zavezati
1352,bedecken::V,бүркеу,pokriti
1353,aufhängen::V,ілу,objesiti
1354,aufhängen::V,асып қою,objesiti
1355,anzünden::V,тұтату,upaliti
1356,anzünden::V,тұтату,zapaliti
1357,aufheben::V,көтеру,podići
1358,aufheben::V,көтеру,podignuti
1359,zurücklassen::V,қалдыру,ostaviti
1360,zurücklassen::V,қалдыру,pustiti natrag
1361,verlieren::V,жоғалту,izgubiti
1362,fallen lassen::V,құлатып алу,ispustiti
1363,fallen lassen::V,қолдан түсіріп алу,ispustiti
1364,machen::V,ету,uraditi
1365,machen::V,ету,načiniti
1366,machen::V,ету,napraviti
1367,machen::V,жасау,uraditi
1368,machen::V,жасау,načiniti
1369,machen::V,жасау,napraviti
1370,machen::V,жасап шығару,uraditi
1371,machen::V,жасап шығару,načiniti
1372,machen::V,жасап шығару,napraviti
1373,herstellen::V,жасап шығару,proizvesti
1374,bauen::V,тұрғызу,graditi
1375,reparieren::V,оңдау,popraviti
1376,verbessern::V,дұрыстау,poboljšati
1377,ändern::V,өзгерту,promijeniti
1378,graben::V,үңгу,kopati
1379,graben::V,үңгу,kopkati
1380,beugen::V,буғу,saviti
1381,biegen::V,ию,saviti
1382,biegen::V,ию,sagnuti
1383,biegen::V,майыстыру,saviti
1384,biegen::V,майыстыру,sagnuti
1385,drehen::V,айналдыру,vrtjeti
1386,wenden::V,екінші жағын айналдыру,obrnuti
1387,umdrehen::V,бұру,okrenuti
1388,umdrehen::V,бұру,prevŕnuti
1389,heben::V,көтеру,dizati
1390,hochheben::V,жоғарылату,dignuti
1391,hochheben::V,көтеру,dignuti
1392,ergreifen::V,бас_салу,uhvatiti
1393,ergreifen::V,бас_салу,prihvatiti
1394,ergreifen::V,шап_беріп_ұстап_алу,uhvatiti
1395,ergreifen::V,шап_беріп_ұстап_алу,prihvatiti
1396,ergreifen::V,шап_беру,uhvatiti
1397,ergreifen::V,шап_беру,prihvatiti
1398,ergreifen::V,шап_ете_түсу,uhvatiti
1399,ergreifen::V,шап_ете_түсу,prihvatiti
1400,halten::V,тұту,držati
1401,halten::V,ұстау,držati
1402,drücken::V,басу,pritiskivati
1403,schieben::V,итеру,gurati
1404,kratzen::V,қыру,česati
1405,kratzen::V,қыру,grepsti
1406,lecken::V,жалау,lizati
1407,beißen::V,қабу,ujesti
1408,beißen::V,қабу,gristi
1409,beißen::V,тістеу,ujesti
1410,beißen::V,тістеу,gristi
1411,beißen::V,қауып алу,ujesti
1412,beißen::V,қауып алу,gristi
1413,abreißen::V,үзу,otkinuti
1414,abschneiden::V,қырқу,odrezati
1415,binden::V,байланыстыру,vezati
1416,binden::V,байлап_алу,vezati
1417,binden::V,байластыру,vezati
1418,binden::V,байлау,vezati
1419,binden::V,буу,vezati
1420,binden::V,матау,vezati
1421,binden::V,сабақтастыру,vezati
1422,binden::V,ұштастыру,vezati
1423,stecken::V,сұғу,turiti
1424,brechen::V,сындыру,slomiti
1425,klopfen::V,қағу,lupati
1426,klopfen::V,қағу,kucati
1427,hauen::V,соғу,tući
1428,hauen::V,соғу,udarati
1429,kleben::V,желімдеу,lijepiti
1430,reiben::V,үйкеу,trti
1431,streichen::V,сүйкеу,namazati
1432,schleifen::V,егеу,brusiti
1433,schleifen::V,қайрау,brusiti
1434,schleifen::V,егеулеу,brusiti
1435,schneiden::V,кесу,rezati
1436,rütteln::V,қозғау,drmati
1437,rütteln::V,жұлмалау,drmati
1438,schütteln::V,дірілдету,tresti
1439,schütteln::V,селкілдету,tresti
1440,schwenken::V,бұлғау,mahati
1441,schwenken::V,сермеу,mahati
1442,schütten::V,құю,sipati
1443,schütten::V,құю,lijevati
1444,füllen::V,толтыру,napuniti
1445,einwickeln::V,орау,umotati
1446,einwickeln::V,орау,zamotati
1447,tragen::V,алып жүру,nositi
1448,schleppen::V,тарту,tegliti
1449,ziehen::V,тарту,vući
1450,aufbewahren::V,сақтау,čuvati
1451,werfen::V,лақтыру,bacati
1452,fangen::V,қармау,loviti
1453,fangen::V,қармау,hvatati
1454,fangen::V,қағып алу,loviti
1455,fangen::V,қағып алу,hvatati
1456,packen::V,шап беру,ščepati
1457,packen::V,шап беру,zgrabiti
1458,packen::V,шап ете түсу,ščepati
1459,packen::V,шап ете түсу,zgrabiti
1460,packen::V,шап беріп ұстап алу,ščepati
1461,packen::V,шап беріп ұстап алу,zgrabiti
1462,verstecken::V,тығу,sakriti
1463,verstecken::V,жасыру,sakriti
1464,teilen::V,бөлу,podijeliti
1465,schicken::V,жіберу,slati
1466,bringen::V,әкелу,donijeti
1467,bringen::V,алып келу,donijeti
1468,hinzufügen::V,қосу,dodati
1469,hinzufügen::V,қосу,pridati
1470,hinzufügen::V,үстеу,dodati
1471,hinzufügen::V,үстеу,pridati
1472,bekommen::V,алу,dobiti
1473,erhalten::V,алмақ,primiti
1474,nehmen::V,алу,uzeti
1475,nehmen::V,алмақ,uzeti
1476,wählen::V,таңдау,izabrati
1477,auswählen::V,екшеу,odabrati
1478,auswählen::V,саралау,odabrati
1479,auswählen::V,сұрыптау,odabrati
1480,auswählen::V,сайлап алу,odabrati
1481,bewahren::V,сақтау,sačuvati
1482,behindern::V,оралғы болу,smetati
1483,verderben::V,бүлдіру,pokvariti
1484,beschädigen::V,бұзу,oštetiti
1485,zerbrechen::V,уату,razbiti
1486,zerbrechen::V,уату,prelomiti
1487,zerreißen::V,жырту,poderati
1488,zerreißen::V,жырту,rastrgnuti
1489,zerstören::V,қирату,razoriti
1490,zerstören::V,қирату,razrušiti
1491,zerstören::V,талқандау,razoriti
1492,zerstören::V,талқандау,razrušiti
1493,verbrennen::V,өртеу,spaliti
1494,verbrennen::V,өртеу,sagorjeti
1495,verbrennen::V,жандыру,spaliti
1496,verbrennen::V,жандыру,sagorjeti
1497,verbrennen::V,өртеп жіберу,spaliti
1498,verbrennen::V,өртеп жіберу,sagorjeti
1499,verbrennen::V,жандырып жіберу,spaliti
1500,verbrennen::V,жандырып жіберу,sagorjeti
1501,geben::V,беру,dati
1502,reichen::V,беру,pružiti
1503,schenken::V,тарту,darivati
1504,versprechen::V,уәде беру,obećati
1505,wünschen::V,тілеу,željeti
1506,loben::V,мақтау,hvaliti
1507,loben::V,дәріптеу,hvaliti
1508,küssen::V,сүю,ljubiti
1509,wiegen::V,тербеу,njihati
1510,wiegen::V,тербеу,ljuljati
1511,zudecken::V,бүркеу,pokriti
1512,wecken::V,ояту,probuditi
1513,zeigen::V,көрсету,pokazati
1514,führen::V,ерту,voditi
1515,führen::V,жетектеу,voditi
1516,lehren::V,оқыту,učiti
1517,unterrichten::V,оқыту,poučiti
1518,aufziehen::V,бағу,uzgajati
1519,leiten::V,басқару,upravljati
1520,leiten::V,жетекшілік ету,upravljati
1521,antreiben::V,асықтыру,natjeravati
1522,lassen::V,-ткізу,dati
1523,lassen::V,мәжбүр ету,dati
1524,einladen::V,шақыру,pozvati
1525,vereinigen::V,біріктіру,ujediniti
1526,vereinigen::V,біріктіріп қою,ujediniti
1527,besuchen::V,кіріп шығу,posjetiti
1528,besuchen::V,барып шығу,posjetiti
1529,treffen::V,кездесу,sresti
1530,sich versammeln::V,топталу,okupiti se
1531,spielen::V,ойнау,igrati se
1532,singen::V,сайрау,pjevati
1533,tanzen::V,билеу,plesati
1534,sich trennen::V,айрылысу,razići se
1535,verlassen::V,тастау,ostaviti
1536,verlassen::V,тастау,napustiti
1537,retten::V,құтқару,spasiti
1538,bewachen::V,күзету,čuvati
1539,bewachen::V,күзету,stražariti
