,Concept_ID,mn,ja
819,niemals::ADV,хэзээ ч,一度も...ない
820,niemals::ADV,хэдийд ч,一度も...ない
821,hier::ADV,энд,こちら
822,hierhin::ADV,нааш,ここへ
823,hierhin::ADV,нааш,こちらへ
824,von hier::ADV,эндээс,ここから
825,dort::ADV,тэнд,そちら
826,dorthin::ADV,тийш,そこへ
827,dorthin::ADV,тийш,そちらへ
828,geradeaus::ADV,шулуун,真っ直ぐに
829,vorwärts::ADV,урагшаа,前へ
830,rückwärts::ADV,буцаан,後ろへ
831,rückwärts::ADV,сөөргөө,後ろへ
832,zurück::ADV,буцаж,後ろへ
833,zurück::ADV,гэдрэг,後ろへ
834,unten::ADV,дор,下に
835,hinab::ADV,уруу,下へ
836,oben::ADV,дээр,上に
837,hinauf::ADV,өөд,上へ
838,hinauf::ADV,дээш,上へ
839,überall::ADV,хааяагүй,どこでも
840,überall::ADV,энд тэндгүй,どこでも
841,nicht::ADV,эс,ない
842,nicht::ADV,-гүй,ない
843,ein wenig::ADV,жаахан,少し
844,ein wenig::ADV,жаахан,ちょっと
845,kaum::ADV,арай,ほとんど～ない
846,kaum::ADV,арай гэж,ほとんど～ない
847,sehr::ADV,тун,とても
848,so::ADV,тэгж,こう
849,so::ADV,ингээд,こう
850,noch::ADV,дахин,まだ
851,noch::ADV,дахиад,まだ
852,nur::ADV,зөвхөн,～だけ
853,nur::ADV,гагцхүү,～だけ
854,schon::ADV,нэгэнт,もう
855,wieder::ADV,дахин,再び
856,wieder::ADV,дахиад,再び
857,vergebens::ADV,хий,無駄に
858,vor::PRP,өмнө,前に
859,hinter::PRP,ард,後ろに
860,unter::PRP,доор,下に
861,durch::PRP,дундуур,通して
862,neben::PRP,хажууд,横に
863,zwischen::PRP,завсар,間に
864,zwischen::PRP,хооронд,間に
865,wegen::PRP,төлөө,為に
866,wegen::PRP,төлөө,せいで
867,wegen::PRP,дээрээс,為に
868,wegen::PRP,дээрээс,せいで
869,dies::PRN,энэ,これ
870,das::PRN,тэр,それ
871,alles::PRN,цөм,全部
872,alles::PRN,бүгд,全部
873,ich::PRN,би,私
874,du::PRN,чи,あなた
875,er::PRN,тэр,彼
876,er::PRN,тэр хүн,彼
877,wir::PRN,бид,私達
878,ihr::PRN,та нар,あなた達
879,sie::PRN,тэд,彼ら
880,was::FPRN,юу,何
881,wer::FPRN,хэн,誰
882,wer::FPRN,хэн,どなた
883,wo::FADV,хаа,どこ
884,wo::FADV,хаа,どこに
885,wo::FADV,хаана,どこ
886,wo::FADV,хаана,どこに
887,wohin::FADV,хааш,どこへ
888,wohin::FADV,хаана,どこへ
889,wie::FADV,яаж,どう
890,wie::FADV,хэрхэн,どう
891,warum::FADV,юунд,何故
892,warum::FADV,юунд,どうして
893,warum::FADV,яагаад,何故
894,warum::FADV,яагаад,どうして
895,wieviel::FNUM,хэдий,どのくらい
896,wieviel::FNUM,хэд,どのくらい
897,eins::NUM,нэг,一
898,zwei::NUM,хоёр,二
899,zwei::NUM,хоёр,二つ
900,drei::NUM,гурав,三
901,drei::NUM,гурав,三つ
902,vier::NUM,дөрөв,四
903,vier::NUM,дөрөв,四つ
904,fünf::NUM,тав,五
905,fünf::NUM,тав,五つ
906,sechs::NUM,зургаа,六
907,sechs::NUM,зургаа,六つ
908,sieben::NUM,долоо,七
909,sieben::NUM,долоо,七つ
910,acht::NUM,найм,八
911,acht::NUM,найм,八つ
912,neun::NUM,ес,九
913,neun::NUM,ес,九つ
914,zehn::NUM,арав,十
915,elf::NUM,арван нэг,十一
916,zwölf::NUM,арван хоёр,十二
917,zwanzig::NUM,хорь,二十
918,dreißig::NUM,гуч,三十
919,vierzig::NUM,дөч,四十
920,fünfzig::NUM,тавь,五十
921,sechzig::NUM,жар,六十
922,siebzig::NUM,дал,七十
923,achtzig::NUM,ная,八十
924,neunzig::NUM,ер,九十
925,hundert::NUM,зуу,百
926,tausend::NUM,мянга,千
927,und::CNJ,ч,-と
928,und::CNJ,ч,そして
929,und::CNJ,болон,-と
930,und::CNJ,болон,そして
931,oder::CNJ,буюу,或いは
932,stehen::V,зогсох,立っている
933,sitzen::V,суух,座っている
934,liegen::V,хэвтэх,横になっている
935,hängen::V,өлгөөтэй байх,掛かっている
936,hängen::V,дүүжлээтэй байх,掛かっている
937,werden::V,болох,なる
938,passieren::V,тохиох,起こる
939,beginnen::V,эхлэх,始まる
940,enden::V,дүүрэх,終わる
941,wechseln::V,хувирах,変わる
942,aufgehen[Sonne]::V,мандах,出る
943,untergehen[Sonne]::V,жаргах,沈む
944,scheinen[Sonne]::V,гэрэлтэх,輝く
945,donnern::V,дуугарах,雷が鳴る
946,wehen::V,салхилах,吹く
947,wehen::V,хөөрөгдөх,吹く
948,strömen::V,гүйх,流れる
949,strömen::V,урсах,流れる
950,fließen::V,урсах,流れる
951,sich drehen::V,эргэлдэх,回転する
952,schwanken::V,хэлбэлзэх,揺れる
953,schwingen::V,ганхах,振動する
954,schwingen::V,хэлбэлзэх,振動する
955,fallen::V,унах,落ちる
956,brennen::V,шатах,燃える
957,rauchen::V,баагих,煙を出す
958,regnen::V,бороо орно,雨が降る
959,gefrieren::V,хөлдөх,凍る
960,tauen::V,хайлах,溶ける
961,schmelzen::V,уярах,溶ける
962,trocknen::V,хатах,乾く
963,sieden::V,буцлах,沸く
964,sieden::V,даргилах,沸く
965,faulen::V,үжрэх,腐る
966,faulen::V,өмхийрөх,腐る
967,verfaulen::V,бээх,朽ちる
968,verfaulen::V,өгрөх,朽ちる
969,reißen::V,цуурах,切れる
970,versinken::V,живэх,沈む
971,vergehen::V,нөгчих,経つ
972,vergehen::V,өнгөрөх,経つ
973,erscheinen::V,гарах,現れる
974,erscheinen::V,бултайх,現れる
975,verschwinden::V,далд орох,消える
976,verschwinden::V,алга болох,消える
977,sinken::V,татрах,下がる
978,sinken::V,доошлох,下がる
979,abnehmen::V,багасах,減る
980,abnehmen::V,хорогдох,減る
981,zunehmen::V,ихсэх,増える
982,steigen::V,нэмэгдэх,上がる
983,wachsen::V,өсөх,伸びる
984,wachsen::V,ургах,伸びる
985,glänzen::V,гилгэнэх,輝く
986,glänzen::V,гилбэгнэх,輝く
987,funkeln::V,гялжах,ぴかぴか光る
988,funkeln::V,гялалзах,ぴかぴか光る
989,lärmen::V,шуугих,騒ぐ
990,läuten::V,цохих,鳴る
991,klingeln::V,хонхдох,鳴る
992,klingeln::V,дуугарах,鳴る
993,klirren::V,хангир жингэр хийх,がらんがらんと鳴る
994,brausen::V,бургилах,逆巻く
995,rauschen::V,сэржигнэх,戦ぐ
996,klingen::V,хангинах,鳴る
997,bellen::V,хуцах,吠える
998,heulen::V,улих,きゃんきゃん鳴く
999,blasen::V,үлзэх,吹く
1000,pfeifen::V,исгэрэх,口笛を吹く
1001,schreien::V,хашгирах,叫ぶ
1002,stöhnen::V,ёолох,うめく
1003,stöhnen::V,гэнгэнэх,うめく
1004,zittern::V,дагжих,震える
1005,leben::V,амьдрах,生きている
1006,geboren werden::V,төрөх,生まれる
1007,atmen::V,амьсгалах,呼吸する
1008,trinken::V,уух,飲む
1009,essen::V,идэх,食べる
1010,schlucken::V,залгих,飲み込む
1011,müde werden::V,ядрах,眠くなる
1012,einschlafen::V,унтчих,寝付く
1013,schlafen::V,унтах,眠る
1014,aufwachen::V,сэрэх,目が覚める
1015,aufstehen::V,босох,起きる
1016,sich erholen::V,амрах,休養する
1017,krank werden::V,өвдөж эхлэх,病気になる
1018,krank sein::V,өвдөх,病気である
1019,schmerzen::V,өвдөх,痛む
1020,schmerzen::V,шархирах,痛む
1021,husten::V,ханиах,咳をする
1022,genesen::V,засрах,元気になる
1023,sterben::V,үхэх,死ぬ
1024,sterben::V,үхэх,亡くなる
1025,sterben::V,нас барах,死ぬ
1026,sterben::V,нас барах,亡くなる
1027,umkommen::V,үхэх,死亡する
1028,sich bewegen::V,хөдлөх,移動する
1029,sich rühren::V,хөдлөх,動く
1030,sich erheben::V,босох,立ち上がる
1031,sich setzen::V,суух,座る
1032,hinfallen::V,ойчих,転ぶ
1033,laufen::V,явган явах,歩く
1034,schreiten::V,алхах,跨ぐ
1035,spazierengehen::V,зугаалах,散歩する
1036,eilen::V,хурдлах,急ぐ
1037,sich beeilen::V,яарах,焦る
1038,sich beeilen::V,шамдах,焦る
1039,sausen::V,давхих,疾駆する
1040,rennen::V,гүйх,走る
1041,springen::V,харайх,跳ぶ
1042,springen::V,дэвхрэх,跳ぶ
1043,klettern::V,авирах,よじ登る
1044,schaukeln::V,ганхалзах,ぶらんこに乗る
1045,kriechen::V,мөлхөх,這う
1046,schwimmen::V,сэлэх,泳ぐ
1047,tauchen::V,шунгах,潜る
1048,rudern::V,сэлүүрдэх,漕ぐ
1049,fahren::V,явах,行く
1050,fahren::V,явах,乗車する
1051,fliegen::V,нисэх,飛ぶ
1052,gehen::V,явах,行く
1053,weggehen::V,явах,立ち去る
1054,abfahren::V,одох,出発する
1055,abfahren::V,хөдлөх,出発する
1056,anhalten::V,зогсох,止まる
1057,hineingehen::V,орох,入る
1058,eintreten::V,орох,中に入る
1059,kommen::V,ирэх,来る
1060,ankommen::V,хүрэх,着く
1061,ankommen::V,хүрэх,到着する
1062,zurückkommen::V,харих,帰る
1063,zurückkommen::V,буцаж ирэх,帰る
1064,bleiben::V,үлдэх,留まる
1065,warten::V,хүлээх,待つ
1066,erwarten::V,хүлээх,期待する
1067,suchen::V,эрэх,探る
1068,suchen::V,бэдрэх,探る
1069,finden::V,олох,見つける
1070,versuchen::V,оролдох,試す
1071,vorbereiten::V,бэлтгэх,準備する
1072,lieben::V,янаглах,愛する
1073,mögen::V,таалах,好きである
1074,lachen::V,инээх,笑う
1075,rühren::V,сэтгэл уяруулах,感情を動かす
1076,weinen::V,уйлах,泣く
1077,schimpfen::V,хараах,叱る
1078,sich ärgern::V,уурлах,怒る
1079,sich ärgern::V,уурлах,腹を立てる
1080,sich fürchten::V,айх,怖がる
1081,fürchten::V,айх,恐れる
1082,fliehen::V,зугтах,逃げる
1083,fliehen::V,гүйж очих,逃げる
1084,flüchten::V,оргох,逃亡する
1085,sehen::V,үзэх,見る
1086,anschauen::V,харах,眺める
1087,ansehen::V,харах,見る
1088,hören::V,дуулах,聞く
1089,zuhören::V,чагнах,聴く
1090,probieren::V,амсаж үзэх,食べてみる
1091,riechen::V,үнэрлэх,気取る
1092,fühlen::V,мэдрэх,感じる
1093,scheinen::V,шиг үзэгдэх,ように見える
1094,zu sehen sein::V,үзэгдэх,見える
1095,zu sehen sein::V,харагдах,見える
1096,vernehmen::V,дуулах,承る
1097,frieren::V,даарах,寒気がする
1098,tun::V,хийх,する
1099,tun::V,үйлдэх,する
1100,können::V,болох,出来る
1101,wollen::V,хүсэх,-たい
1102,anfangen::V,эхлэх,始める
1103,beenden::V,дуусгах,終える
1104,aufhören::V,болих,止める
1105,aufhören::V,зогсох,止める
1106,gelingen::V,бүтэх,成功する
1107,geraten::V,илрэх,当たる
1108,öffnen::V,нээх,開く
1109,öffnen::V,нээх,開ける
1110,öffnen::V,тайлах,開く
1111,öffnen::V,тайлах,開ける
1112,schließen::V,хаах,閉める
1113,stellen::V,тавих,置く
1114,stellen::V,тавих,据える
1115,stellen::V,босгох,置く
1116,stellen::V,босгох,据える
1117,setzen::V,суулгах,座らせる
1118,legen::V,хийх,置く
1119,legen::V,тавих,置く
1120,berühren::V,шүргэх,触る
1121,berühren::V,шүргэх,触れる
1122,verbinden::V,залгах,結びつける
1123,bedecken::V,бүрэх,覆う
1124,aufhängen::V,өлгөх,掛ける
1125,aufhängen::V,дүүжлэх,掛ける
1126,anzünden::V,асаах,燃やす
1127,anzünden::V,асаах,火をつける
1128,anzünden::V,ноцоох,燃やす
1129,anzünden::V,ноцоох,火をつける
1130,aufheben::V,өргөх,拾う
1131,zurücklassen::V,орхих,残す
1132,zurücklassen::V,үлдээх,残す
1133,verlieren::V,гээх,無くす
1134,fallen lassen::V,унагах,落とす
1135,machen::V,хийх,作る
1136,machen::V,гаргах,作る
1137,herstellen::V,бүтээх,製造する
1138,bauen::V,барих,建設する
1139,reparieren::V,засах,直す
1140,reparieren::V,засах,修理する
1141,reparieren::V,сэлбэх,直す
1142,reparieren::V,сэлбэх,修理する
1143,verbessern::V,засах,改良する
1144,verbessern::V,сайжруулах,改良する
1145,ändern::V,өөрчлөх,変える
1146,graben::V,малтах,掘る
1147,beugen::V,бөгтийлгөх,折る
1148,biegen::V,матах,曲げる
1149,biegen::V,муруйлгах,曲げる
1150,drehen::V,эргүүлэх,回す
1151,wenden::V,эргүүлэх,裏返す
1152,umdrehen::V,хөрвүүлэх,裏返す
1153,heben::V,өргөх,挙げる
1154,hochheben::V,өргөх,持ち上げる
1155,ergreifen::V,атгах,取り上げる
1156,halten::V,барих,持つ
1157,drücken::V,дарах,押す
1158,schieben::V,түлхэх,ずらす
1159,kratzen::V,хусах,引っ掻く
1160,kratzen::V,маажих,引っ掻く
1161,lecken::V,долоох,なめる
1162,beißen::V,зуух,噛む
1163,beißen::V,хазах,噛む
1164,abreißen::V,таслах,剝ぎ取る
1165,abschneiden::V,тайрах,切り取る
1166,binden::V,боох,縛る
1167,binden::V,хүлэх,縛る
1168,stecken::V,шаах,差し込む
1169,stecken::V,шигтгэх,差し込む
1170,brechen::V,хугалах,破る
1171,klopfen::V,цохих,とんとん叩く
1172,klopfen::V,тогших,とんとん叩く
1173,hauen::V,дэлдэх,叩く
1174,kleben::V,наах,貼る
1175,kleben::V,наах,くっ付ける
1176,reiben::V,нухах,擦る
1177,reiben::V,нидчих,擦る
1178,streichen::V,нялах,塗る
1179,streichen::V,түрхэх,塗る
1180,schleifen::V,билүүдэх,研ぐ
1181,schleifen::V,гуранздах,研ぐ
1182,schneiden::V,огтлох,切る
1183,rütteln::V,холхнулах,揺さぶる
1184,schütteln::V,сэгсрэх,振る
1185,schütteln::V,сэгсрэх,揺さぶる
1186,schwenken::V,дэвэх,振る
1187,schwenken::V,даллах,振る
1188,schütten::V,цутгах,注ぐ
1189,schütten::V,аягалах,注ぐ
1190,füllen::V,дүүргэх,いっぱいにする
1191,einwickeln::V,боох,包む
1192,einwickeln::V,ороох,包む
1193,tragen::V,авчрах,運ぶ
1194,schleppen::V,чирэх,引きずる
1195,ziehen::V,татах,引く
1196,aufbewahren::V,хадгалах,預かる
1197,werfen::V,хаях,投げる
1198,werfen::V,шидэх,投げる
1199,fangen::V,барих,受ける
1200,packen::V,шүүрэх,掴む
1201,verstecken::V,нуух,隠す
1202,teilen::V,хуваах,分ける
1203,schicken::V,илгээх,送る
1204,schicken::V,явуулах,送る
1205,bringen::V,авчрах,持って行く
1206,bringen::V,аваачих,持って行く
1207,hinzufügen::V,нэмэх,加える
1208,bekommen::V,хүлээн авах,得る
1209,erhalten::V,хүлээн авах,受ける
1210,nehmen::V,авах,取る
1211,wählen::V,сонгох,選ぶ
1212,auswählen::V,шилэх,選ぶ
1213,bewahren::V,гамнах,保存する
1214,behindern::V,саад хийх,妨害する
1215,behindern::V,тотгор болох,妨害する
1216,verderben::V,эвдэх,台無しにする
1217,beschädigen::V,гэмтээх,損傷する
1218,zerbrechen::V,хагалах,割る
1219,zerbrechen::V,хага цохих,割る
1220,zerreißen::V,урах,引き裂く
1221,zerstören::V,эвдэх,破壊する
1222,zerstören::V,сүйтгэх,破壊する
1223,verbrennen::V,шатаах,焼く
1224,geben::V,өгөх,上げる
1225,reichen::V,өгөх,渡す
1226,reichen::V,дамжуулах,渡す
1227,schenken::V,бэлэглэх,贈る
1228,versprechen::V,амлах,約束する
1229,wünschen::V,ерөөх,望む
1230,loben::V,магтах,褒める
1231,loben::V,сайшаах,褒める
1232,küssen::V,озох,キスする
1233,küssen::V,үнсэх,キスする
1234,wiegen::V,бүүвэйлэх,揺する
1235,zudecken::V,хучих,覆う
1236,zudecken::V,бүтээх,覆う
1237,wecken::V,сэрээх,起こす
1238,zeigen::V,үзүүлэх,見せる
1239,führen::V,хөтлөх,案内する
1240,lehren::V,заах,教える
1241,unterrichten::V,сургах,通知する
1242,aufziehen::V,өсгөх,育てる
1243,aufziehen::V,хүмүүжүүлэх,育てる
1244,leiten::V,удирдах,導く
1245,antreiben::V,шамдуулах,励ます
1246,lassen::V,-уулах,～させる
1247,einladen::V,залах,誘う
1248,einladen::V,залах,招待する
1249,vereinigen::V,нэгтгэх,一つにする
1250,vereinigen::V,хамтруулах,一つにする
1251,besuchen::V,зочлох,訪ねる
1252,treffen::V,учрах,出会う
1253,treffen::V,дайралдах,出会う
1254,sich versammeln::V,хуралдах,集まる
1255,spielen::V,наадах,遊ぶ
1256,singen::V,дуулах,歌う
1257,tanzen::V,бүжиглэх,踊る
1258,sich trennen::V,салах,別れる
1259,verlassen::V,хаях,別れる
1260,retten::V,гэтэлгэх,救う
1261,retten::V,гэтэлгэх,助ける
1262,bewachen::V,сахих,見張る
1263,bewachen::V,сахих,軽微する
1264,schützen::V,хамгаалах,保護する
1265,verteidigen::V,хамгаалах,守る
1266,sich schlagen::V,зодолдох,殴る
1267,schießen::V,харвах,撃つ
1268,schießen::V,буу буудах,撃つ
1269,siegen::V,ялах,勝つ
1270,ärgern::V,уурлуулах,怒らせる
1271,ärgern::V,уур хүргэх,怒らせる
1272,schlagen::V,цохих,殴る
1273,treten::V,өшиглөх,蹴る
1274,stechen::V,хатгах,突く
1275,stoßen::V,ёврох,突く
1276,stoßen::V,нудрах,突く
1277,stehlen::V,хулгайлах,盗る
1278,stören::V,саад болох,構う
1279,belästigen::V,зовоох,邪魔する
1280,belästigen::V,амраахгүй байх,邪魔する
1281,verbergen::V,нуух,隠す
1282,verbergen::V,далдлах,隠す
1283,täuschen::V,мэхлэх,だます
1284,betrügen::V,хуурах,だます
1285,töten::V,алах,殺す
1286,wohnen::V,суух,住む
1287,wohnen::V,амьдрах,住む
1288,arbeiten::V,ажиллах,働く
1289,arbeiten::V,хөдөлмөрлөх,働く
1290,sammeln::V,түүх,集める
1291,sammeln::V,түүх,収集する
1292,sammeln::V,хураах,集める
1293,sammeln::V,хураах,収集する
1294,pflücken::V,түүх,摘む
1295,jagen::V,агнах,狩りをする
1296,jagen::V,гөрөөлөх,狩りをする
1297,fischen::V,загасчлах,釣る
1298,fischen::V,загас барих,釣る
1299,fassen::V,барих,捕る
1300,hüten::V,маллах,放牧する
1301,hüten::V,хариулах,放牧する
1302,treiben::V,туух,追う
1303,anbinden::V,уях,繋ぐ
1304,füttern::V,тэжээх,餌をやる
1305,melken::V,саах,搾乳する
1306,hacken::V,цавчих,刻む
1307,gießen::V,услах,水をやる
1308,reifen::V,боловсрох,熟す
1309,zubereiten::V,бэлдэх,調理する
1310,kochen::V,чанах,煮る
1311,backen::V,жигнэх,焼く
1312,braten::V,шарах,焼く
1313,braten::V,шарах,炒める
1314,braten::V,хайрах,焼く
1315,braten::V,хайрах,炒める
1316,umrühren::V,хутгах,混ぜる
1317,stricken::V,нэхэх,編む
1318,stricken::V,сүлжих,編む
1319,nähen::V,оёх,縫う
1320,färben::V,будах,染める
1321,reinigen::V,арилгах,掃除する
1322,reinigen::V,цэвэрлэх,掃除する
1323,waschen::V,угаах,洗う
1324,waschen::V,угаах,洗濯する
1325,abwischen::V,арчих,拭く
1326,spülen::V,зайлах,洗う
1327,spülen::V,зайлах,すすぐ
1328,fegen::V,хамах,掃除する
1329,fegen::V,шүүрдэх,掃除する
1330,kehren::V,шүүрдэх,掃く
1331,kehren::V,туужуудах,掃く
1332,baden::V,усанд орох,入浴する
1333,sich waschen::V,биеэ угаах,洗う
1334,ausziehen::V,тайлах,脱ぐ
1335,anziehen::V,өмсөх,着る
1336,sich anziehen::V,хувцаслах,着る
1337,kämmen::V,самнах,梳く
1338,schmücken::V,гоёх,飾る
1339,schmücken::V,чимэх,飾る
1340,sagen::V,гэх,言う
1341,sagen::V,хэлэх,言う
1342,sprechen::V,ярих,話す
1343,sprechen::V,өгүүлэх,話す
1344,reden::V,хэлэх,話す
1345,reden::V,хөөрөлдөх,話す
1346,sich unterhalten::V,ярилцах,話をする
1347,fragen::V,асуух,聞く
1348,bitten::V,гуйх,頼む
1349,bitten::V,гуйх,お願いする
1350,erzählen::V,өгүүлэх,物語る
1351,mitteilen::V,дуулгах,伝える
1352,mitteilen::V,мэдээлэх,伝える
1353,nennen::V,нэрлэх,名づける
1354,rufen::V,дуудах,呼ぶ
1355,prahlen::V,бардах,自慢する
1356,prahlen::V,сайрхах,自慢する
1357,übersetzen::V,орчуулах,訳す
1358,denken::V,санах,考える
1359,glauben::V,итгэх,信じる
1360,bemerken::V,ажих,気が付く
1361,bemerken::V,ажиглах,気が付く
1362,erkennen::V,таних,認識する
1363,begreifen::V,ойлгох,分かる
1364,verstehen::V,мэдэж авах,聞き取る
1365,lernen::V,сурах,学ぶ
1366,lernen::V,сурах,勉強する
1367,wissen::V,мэдэх,知っている
1368,sich erinnern an::V,дурсах,思い出す
1369,vergessen::V,мартах,忘れる
1370,messen::V,хэмжих,計る
1371,messen::V,хэмжих,測定する
1372,zählen::V,тоолох,数える
1373,rechnen::V,тооцоох,計算する
1374,lesen::V,унших,読む
1375,malen::V,зурах,描く
1376,zeichnen::V,дүрслэн бичих,写生する
1377,schreiben::V,бичих,書く
1378,besitzen::V,эзэмших,所持する
1379,kaufen::V,худалдан авах,買う
1380,verkaufen::V,худалдах,売る
1381,bezahlen::V,төлөх,払う
1382,zahlen::V,төлөх,支払う
1383,beherrschen::V,эзэмших,支配する
1384,ertragen::V,тэсэх,耐える
