,Concept_ID,ce,eu
795,rückwärts::ADV,юха,atzerantz
796,zurück::ADV,юха,atzera
797,unten::ADV,лахахь,behean
798,hinab::ADV,охьа,behera
799,hinab::ADV,охьа,beherantz
800,oben::ADV,лакхахь,goian
801,hinauf::ADV,хьала,gora
802,hinauf::ADV,хьала,gorantz
803,überall::ADV,массанхьа,edonon
804,nicht::ADV,ца,ez
805,ein wenig::ADV,кӏеззиг,apur bat
806,ein wenig::ADV,кӏеззиг,pixka bat
807,kaum::ADV,халла,ozta
808,kaum::ADV,халла,nekez
809,sehr::ADV,вуно,oso
810,noch::ADV,кхин,oraindik
811,nur::ADV,бен ...ца,bakarrik
812,schon::ADV,хӏинцале,ja
813,schon::ADV,хӏинцале,jada
814,wieder::ADV,юха а,berriro
815,vergebens::ADV,эрна,alferrik
816,vor::PRP,хьалха,aurrean
817,hinter::PRP,тӏехьа,ostean
818,hinter::PRP,тӏехьа,gibelean
819,unter::PRP,кIелахь,pean
820,unter::PRP,кIелахь,azpian
821,durch::PRP,чекх,zehar
822,neben::PRP,юххе,ondoan
823,neben::PRP,юххе,aldamenean
824,zwischen::PRP,юккъехь,artean
825,wegen::PRP,дуьхьа,-gatik
826,dies::PRN,и,hau
827,dies::PRN,иза,hau
828,das::PRN,и,hura
829,das::PRN,иза,hura
830,alles::PRN,дерриг,dena
831,ich::PRN,cо,ni
832,du::PRN,хьо,zu
833,er::PRN,и,bera
834,er::PRN,иза,bera
835,wir::PRN,тхо,gu
836,wir::PRN,вай,gu
837,ihr::PRN,шу,zuek
838,sie::PRN,уьш,berak
839,was::FPRN,хӏун,zer
840,wer::FPRN,мила,nor
841,wo::FADV,мичaхь,non
842,wohin::FADV,мича,nora
843,wie::FADV,муха,nola
844,wie::FADV,муха,zelan
845,warum::FADV,хӏунда,zeren
846,warum::FADV,хӏунда,zergatik
847,wieviel::FNUM,мел,zenbat
848,wieviel::FNUM,маса,zenbat
849,eins::NUM,цхьаъ,bat
850,zwei::NUM,шиъ,bi
851,zwei::NUM,шиъ,biga
852,drei::NUM,кхоъ,hiru
853,vier::NUM,диъ,lau
854,fünf::NUM,пхиъ,bost
855,sechs::NUM,ялх,sei
856,sieben::NUM,ворхӏ,zazpi
857,acht::NUM,бархӏ,zortzi
858,neun::NUM,исс,bederatzi
859,zehn::NUM,итт,hamar
860,elf::NUM,цхьайтта,hamaika
861,zwölf::NUM,шийтта,hamabi
862,zwanzig::NUM,ткъа,hogei
863,dreißig::NUM,ткъе итт,hogeita hamar
864,vierzig::NUM,шовзткъа,berrogei
865,fünfzig::NUM,шовзткъе итт,berrogeita hamar
866,sechzig::NUM,кхузткъа,hirurogei
867,siebzig::NUM,кхузткъе итт,hirurogeita hamar
868,achtzig::NUM,дезткъа,laurogei
869,neunzig::NUM,дезткъе итт,laurogeita hamar
870,hundert::NUM,бӏе,ehun
871,tausend::NUM,эзар,mila
872,und::CNJ,a,eta
873,oder::CNJ,я,edo
874,stehen::V,латта,zutik egon
875,sitzen::V,хиъна ӏан,eserita egon
876,liegen::V,ӏилла,etzan
877,hängen::V,кхаза,eskegita egon
878,hängen::V,кхаза,zintzilik egon
879,werden::V,хила,bihurtu
880,werden::V,хила,bilakatu
881,passieren::V,хила,pasatu
882,passieren::V,хила,gertatu
883,beginnen::V,доло,hasi
884,enden::V,дӏадерза,bukatu
885,wechseln::V,хийца,aldatu
886,aufgehen[Sonne]::V,кхета,ilki
887,aufgehen[Sonne]::V,кхета,sortu
888,untergehen[Sonne]::V,чубуза,sartu
889,scheinen[Sonne]::V,серло яла,eguzkia egon
890,donnern::V,къекъа,trumoia jo
891,wehen::V,хьекха,haizea ibili
892,strömen::V,эха,zorrotadaka isuri
893,fließen::V,охьаэха,isuri
894,sich drehen::V,хьийза,biratu
895,schwanken::V,леста,zabuka ibili
896,schwingen::V,лесто,kulunkatu
897,fallen::V,охьакхета,erori
898,brennen::V,дага,sutan egon
899,rauchen::V,оза,kea bota
900,regnen::V,догlа догlу,euria ari izan
901,gefrieren::V,гӏоро,izoztu
902,gefrieren::V,гӏоро,hormatu
903,tauen::V,даша,gesaldu
904,schmelzen::V,лала,urtu
905,trocknen::V,дакъо,idortu
906,trocknen::V,дакъо,lehortu
907,sieden::V,кхехка,irakin
908,faulen::V,дахкадала,hirotu
909,faulen::V,дахкадала,usteldu
910,verfaulen::V,дахкадала,hirotu
911,verfaulen::V,дахкадала,usteldu
912,reißen::V,хеда,eten
913,reißen::V,хеда,tarrat egin
914,versinken::V,хичудаха,urperatu
915,vergehen::V,дlаэха,iragan
916,erscheinen::V,схьадала,agertu
917,erscheinen::V,ӏоттадала,agertu
918,verschwinden::V,къайладала,desagertu
919,sinken::V,лахдала,beheititu
920,zunehmen::V,лакхадала,gora egin
921,steigen::V,хьаладала,igo
922,wachsen::V,кхиа,hazi
923,glänzen::V,лепа,distiratu
924,funkeln::V,къега,izarniatu
925,lärmen::V,гӏовгӏаян,zarata atera
926,läuten::V,детта,jo
927,läuten::V,детта,hots egin
928,klingeln::V,дека,txirrina jo
929,klirren::V,дека,tintin egin
930,brausen::V,хьаьдда даха,marru egin
931,rauschen::V,леста,fir-fir egin
932,klingen::V,дека,soinu egin
933,bellen::V,лета,zaunkatu
934,heulen::V,угӏа,ulu egin
935,heulen::V,угӏа,uhuri egin
936,blasen::V,хӏуп баха,ufa egin
937,blasen::V,хӏуп баха,putz egin
938,pfeifen::V,шок етта,txistu egin
939,schreien::V,мохь бетта,oihu egin
940,schreien::V,мохь бетта,garrasi egin
941,stöhnen::V,узарш дан,intziri egin
942,zittern::V,дега,ikara egin
943,zittern::V,дега,dar-dar egin
944,leben::V,даха,bizi izan
945,geboren werden::V,хила,jaio
946,atmen::V,садеӏа,hats egin
947,atmen::V,садеӏа,arnasa egin
948,trinken::V,мала,edan
949,essen::V,кхалла,jan
950,schlucken::V,къурдбан,irentsi
951,müde werden::V,кӏаддала,unatu
952,müde werden::V,кӏаддала,nekatu
953,einschlafen::V,наб кхета,lokartu
954,schlafen::V,вижа,lo egin
955,schlafen::V,наб ян,lo egin
956,schlafen::V,дижина хила,lo egin
957,aufwachen::V,самадала,esnatu
958,aufwachen::V,самадала,atzarri
959,aufstehen::V,гӏатта,jaiki
960,sich erholen::V,садаӏа,atseden egin
961,krank werden::V,цомгуш хила,gaixotu
962,krank sein::V,цомгуш хила,eri izan
963,krank sein::V,цомгуш хила,gaixo izan
964,schmerzen::V,лаза,min egin
965,schmerzen::V,ӏийжа,min egin
966,husten::V,йовхарш етта,eztul egin
967,genesen::V,тадала,osatu
968,sterben::V,дала,hil
969,sterben::V,дала,zendu
970,umkommen::V,хӏаллакхила,istripuz hil
971,sich bewegen::V,лела,higitu
972,sich rühren::V,меттахъхьен,zirkin egin
973,sich erheben::V,хьалагlатта,zutitu
974,sich erheben::V,хьалагlатта,altxatu
975,sich setzen::V,хаа,eseri
976,sich setzen::V,хаа,jesarri
977,hinfallen::V,дожа,erori
978,hinfallen::V,охьакхета,erori
979,laufen::V,вада,ibili
980,laufen::V,хьада,ibili
981,schreiten::V,болар дан,oinkatu
982,schreiten::V,ког баккха,oinkatu
983,spazierengehen::V,доладала,paseatu
984,spazierengehen::V,доладала,ostera bat egin
985,eilen::V,сихдала,lasterkatu
986,sich beeilen::V,сихдала,lehiatu
987,rennen::V,дада,lasterka egin
988,springen::V,ирхкхийсадала,jauzi egin
989,klettern::V,тӏедийла,igo
990,schaukeln::V,техко,zabu egin
991,schaukeln::V,техко,zanbulu egin
992,kriechen::V,такха,narras egin
993,schwimmen::V,некадан,igerikatu
994,schwimmen::V,некадан,igeri egin
995,tauchen::V,чулелха,murgildu
996,tauchen::V,чулелха,pulunpatu
997,rudern::V,дига лело,bogatu
998,rudern::V,дига лело,arraun egin
999,rudern::V,кема лело,bogatu
1000,rudern::V,кема лело,arraun egin
1001,fahren::V,хахка,joan
1002,fliegen::V,тӏемадала,hegaldatu
1003,fliegen::V,тӏемадала,hegan egin
1004,gehen::V,лeла,joan
1005,weggehen::V,дӏадаха,alde egin
1006,abfahren::V,дӏадаха,abiatu
1007,anhalten::V,саца,geratu
1008,anhalten::V,саца,gelditu
1009,hineingehen::V,чудала,sartu
1010,eintreten::V,чудала,sartu
1011,kommen::V,кхача,etorri
1012,kommen::V,дӏакхача,etorri
1013,kommen::V,схьакхача,etorri
1014,ankommen::V,кхача,heldu
1015,ankommen::V,кхача,iritsi
1016,ankommen::V,схьакхача,heldu
1017,ankommen::V,схьакхача,iritsi
1018,zurückkommen::V,юхада,itzuli
1019,bleiben::V,диса,gelditu
1020,warten::V,хьежа,itxaron
1021,warten::V,хьежа,zain egon
1022,warten::V,cобар дан,itxaron
1023,warten::V,cобар дан,zain egon
1024,erwarten::V,хьоьжуш ӏан,iguriki
1025,suchen::V,леха,bilatu
1026,finden::V,каро,idoro
1027,finden::V,каро,aurkitu
1028,versuchen::V,дан хьажа,saiatu
1029,versuchen::V,дан хьажа,ahalegindu
1030,vorbereiten::V,кечъян,gertatu
1031,lieben::V,деза,maitatu
1032,lieben::V,деза,maite izan
1033,mögen::V,безамхила,laket izan
1034,mögen::V,безамхила,atsegin izan
1035,lachen::V,дела,irri egin
1036,lachen::V,дела,barre egin
1037,rühren::V,хьедан,hunkitu
1038,weinen::V,делха,negar egin
1039,schimpfen::V,чехо,erneguka ari izan
1040,sich ärgern::V,оьгӏазъэха,ernegatu
1041,sich ärgern::V,оьгӏазъэха,haserretu
1042,sich fürchten::V,кхера,beldur izan
1043,fürchten::V,кхера,beldur izan
1044,fliehen::V,дӏадада,ihes egin
1045,flüchten::V,дӏадада,ihes egin
1046,sehen::V,ган,ikusi
1047,anschauen::V,хьажа,begietsi
1048,anschauen::V,хьежа,begietsi
1049,ansehen::V,хьовса,begiratu
1050,hören::V,хаза,aditu
1051,zuhören::V,ладогӏа,entzun
1052,probieren::V,хьажа,dastatu
1053,riechen::V,хьожа яха,usnatu
1054,riechen::V,хьожа яха,usaindu
1055,fühlen::V,хаадала,sentitu
1056,scheinen::V,мотта,iruditu
1057,scheinen::V,мотта,begitandu
1058,zu sehen sein::V,гуш хила,azaldu
1059,vernehmen::V,бартхатта,aditu
1060,frieren::V,гӏоро,hotz izan
1061,tun::V,дан,egin
1062,können::V,дадала,ahal izan
1063,wollen::V,тӏергӏа,nahi izan
1064,anfangen::V,доло,hasi
1065,beenden::V,довла,bukatu
1066,aufhören::V,саца,utzi
1067,gelingen::V,кадала,lortu
1068,geraten::V,хила,heldu
1069,öffnen::V,дӏаделла,ireki
1070,öffnen::V,дӏаделла,zabaldu
1071,öffnen::V,схьаделла,ireki
1072,öffnen::V,схьаделла,zabaldu
1073,schließen::V,къовла,itxi
1074,schließen::V,дӏачӏагӏа,itxi
1075,stellen::V,хlотто,ipini
1076,setzen::V,дийгӏа,jesarri
1077,legen::V,охьадилла,jarri
1078,berühren::V,хьедан,ukitu
1079,verbinden::V,вовшахтаса,uztartu
1080,bedecken::V,тилла,estali
1081,bedecken::V,тӏетаса,estali
1082,aufhängen::V,хьалаолла,eseki
1083,aufhängen::V,хьалаолла,eskegi
1084,anzünden::V,лато,piztu
1085,aufheben::V,айа,jaso
1086,zurücklassen::V,дита,atzean utzi
1087,verlieren::V,дайа,galdu
1088,fallen lassen::V,охьадожо,erortzen utzi
1089,machen::V,дан,egin
1090,herstellen::V,дан,ekoiztu
1091,bauen::V,гӏишлоян,eraiki
1092,reparieren::V,тадан,konpondu
1093,verbessern::V,нисдан,hobetu
1094,ändern::V,хийца,mudatu
1095,graben::V,ахка,aitzurtu
1096,beugen::V,сатто,makurtu
1097,biegen::V,сатто,malgutu
1098,biegen::V,сатто,makolatu
1099,drehen::V,хьовзо,jiratu
1100,umdrehen::V,хьовзo,biratu
1101,umdrehen::V,хьовзo,alderantzikatu
1102,heben::V,айа,jaso
1103,heben::V,айа,goratu
1104,heben::V,хьалаайа,jaso
1105,heben::V,хьалаайа,goratu
1106,hochheben::V,хьалаайа,goratu
1107,hochheben::V,хьалаайа,altxatu
1108,ergreifen::V,дӏалаца,oratu
1109,halten::V,латто,eutsi
1110,drücken::V,тӏетаӏо,sakatu
1111,schieben::V,татта,bultzatu
1112,kratzen::V,мӏараш тийса,hatz egin
1113,kratzen::V,мӏараш тийса,hazka egin
1114,lecken::V,мотт хьекха,miaztu
1115,lecken::V,мотт хьекха,lamikatu
1116,beißen::V,катoха,hozka egin
1117,beißen::V,катoха,ausiki egin
1118,abreißen::V,схьадаккха,kendu
1119,abschneiden::V,кхада,moztu
1120,abschneiden::V,кхада,pikatu
1121,binden::V,дӏадехка,lotu
1122,binden::V,дӏадехка,estekatu
1123,binden::V,вовшахтаса,lotu
1124,binden::V,вовшахтаса,estekatu
1125,stecken::V,чудахийта,sartu
1126,brechen::V,кагдан,apurtu
1127,klopfen::V,детта,jo
1128,hauen::V,етта,jo
1129,kleben::V,тӏелато,itsatsi
1130,reiben::V,хьекхо,igurtzi
1131,streichen::V,тlехьакха,igurtzi
1132,schleifen::V,ирдан,zorroztu
1133,schneiden::V,ларга,moztu
1134,rütteln::V,лесто,astindu
1135,rütteln::V,лесто,inarrosi
1136,schütteln::V,лесто,astindu
1137,schütteln::V,лесто,inarrosi
1138,schwenken::V,лесто,zabukatu
1139,schütten::V,дотта,isuri
1140,füllen::V,дуза,bete
1141,einwickeln::V,хьарчо,bildu
1142,tragen::V,дахьа,eroan
1143,tragen::V,дахьа,eraman
1144,schleppen::V,ийзо,narrastu
1145,schleppen::V,ийзо,herrestatu
1146,ziehen::V,озо,tira egin
1147,aufbewahren::V,ӏалашдан,gorde
1148,werfen::V,кхосса,jaurti
1149,werfen::V,кхосса,aurtiki
1150,fangen::V,леца,atzeman
1151,packen::V,леца,heldu
1152,verstecken::V,къайладаккха,ostendu
1153,verstecken::V,къайладаккха,ezkutatu
1154,teilen::V,декъа,zatitu
1155,schicken::V,дӏадахьийта,bidali
1156,bringen::V,дан,ekarri
1157,hinzufügen::V,тӏетоха,eratxiki
1158,hinzufügen::V,тӏетоха,gaineratu
1159,bekommen::V,даккха,jaso
1160,erhalten::V,даккха,jaso
1161,nehmen::V,схьаэца,hartu
1162,wählen::V,харжа,hautatu
1163,wählen::V,харжа,aukeratu
1164,auswählen::V,харжа,hautatu
1165,auswählen::V,харжа,aukeratu
1166,bewahren::V,lалашдан,begiratu
1167,behindern::V,новкъарло ян,oztopatu
1168,verderben::V,талхо,hondatu
1169,beschädigen::V,дохо,akastu
1170,zerbrechen::V,дохо,apurtu
1171,zerbrechen::V,кагдан,apurtu
1172,zerreißen::V,хадо,zarratatu
1173,zerstören::V,дохо,suntsitu
1174,zerstören::V,кагдан,suntsitu
1175,verbrennen::V,даго,erre
1176,verbrennen::V,даго,kiskali
1177,geben::V,яла,eman
1178,reichen::V,дӏадала,luzatu
1179,reichen::V,дӏадала,helarazi
1180,reichen::V,дӏакховдо,luzatu
1181,reichen::V,дӏакховдо,helarazi
1182,schenken::V,совгӏат дан,oparitu
1183,versprechen::V,ваӏда дан,agindu
1184,wünschen::V,лаа,opatu
1185,wünschen::V,лаа,opetsi
1186,loben::V,хасто,laudatu
1187,loben::V,хасто,goraipatu
1188,küssen::V,оба яккха,musu eman
1189,wiegen::V,тахка,kulunkatu
1190,zudecken::V,тӏетаса,estali
1191,wecken::V,самадаккха,esnatu
1192,wecken::V,самадаккха,iratzartu
1193,zeigen::V,гайта,erakutsi
1194,führen::V,дига,gidatu
1195,lehren::V,ӏамо,irakatsi
1196,unterrichten::V,хьеха,eskolak eman
1197,aufziehen::V,кхио,hazi
1198,leiten::V,урхалла дан,arteztu
1199,antreiben::V,сихдан,bulkatu
1200,lassen::V,-йта,-arazi
1201,einladen::V,кхайкха,gonbidatu
1202,vereinigen::V,цхьаьнатоха,batu
1203,vereinigen::V,цхьаьнатоха,bateratu
1204,besuchen::V,хьажахIотта,ikustatu
1205,treffen::V,дуьхьалкхета,topatu
1206,sich versammeln::V,гулдан,bildu
1207,spielen::V,ловза,jolastu
1208,singen::V,лакха,abestu
1209,singen::V,лакха,kantatu
1210,tanzen::V,хелхадала,dantzatu
1211,tanzen::V,хелхадала,dantzan egin
1212,sich trennen::V,къаста,banandu
1213,verlassen::V,дита,utzietsi
1214,retten::V,кӏелхьардаккха,salbatu
1215,retten::V,кӏелхьардаккха,gaizkatu
1216,bewachen::V,ха дан,jagon
1217,bewachen::V,ха дан,zaindu
1218,schützen::V,лардан,babestu
1219,schützen::V,лардан,gerizatu
1220,verteidigen::V,лардан,aldeztu
1221,sich schlagen::V,етта,elkar jo
1222,sich schlagen::V,етта,elkar borrokatu
1223,schießen::V,детта,tiro egin
1224,siegen::V,тола,irabazi
1225,ärgern::V,оьгӏаздахийта,ernegatu
1226,ärgern::V,оьгӏаздахийта,haserretu
1227,schlagen::V,тоха,jo
1228,schlagen::V,тоха,erauntsi
1229,treten::V,мийра тоха,zapaldu
1230,treten::V,мийра тоха,ostiaktu
1231,stechen::V,ӏотта,sastatu
1232,stechen::V,къовзо,sastatu
1233,stoßen::V,татта,bultzatu
1234,stehlen::V,лачкъо,ostu
1235,stehlen::V,лачкъо,lapurtu
1236,stören::V,новкъарло ян,galarazi
1237,belästigen::V,сагатдан,gohaindu
1238,belästigen::V,сагатдан,alamena eman
1239,verbergen::V,къайладаккха,ezkutatu
1240,täuschen::V,ӏexo,tronpatu
1241,täuschen::V,ӏexo,engainatu
1242,betrügen::V,ледан,iruzurtu
1243,töten::V,ден,hil
1244,töten::V,ден,heriotza eman
1245,wohnen::V,даха,bizi izan
1246,arbeiten::V,къахьега,lan egin
1247,arbeiten::V,къахьега,behar egin
1248,sammeln::V,гулдан,bildu
1249,sammeln::V,гулдан,bildumatu
1250,pflücken::V,даха,batu
1251,pflücken::V,даха,bildu
1252,jagen::V,талла,ehizatu
1253,fischen::V,чӏерий леца,arrantzatu
1254,fischen::V,чӏерий леца,arrantza egin
1255,fassen::V,лаца,harrapatu
1256,fassen::V,схьалаца,harrapatu
1257,hüten::V,лардан,begiratu
1258,treiben::V,лахка,bultza egin
1259,anbinden::V,дӏадехка,estekatu
1260,füttern::V,хӏума яла,bazkatu
1261,melken::V,оза,jetzi
1262,gießen::V,хи тоха,isuri
1263,reifen::V,хьекъа,heldu
1264,reifen::V,хьекъа,zoritu
1265,zubereiten::V,кечъян,prestatu
1266,zubereiten::V,кхача бан,prestatu
1267,kochen::V,кхача бан,egosi
1268,backen::V,датта,labean egin
1269,braten::V,кхарза,erregosi
1270,umrühren::V,кего,eragin
1271,nähen::V,тега,josi
1272,färben::V,басардан,tindatu
1273,reinigen::V,цӏандан,ikuzi
1274,reinigen::V,цӏандан,garbitu
1275,waschen::V,йила,xahutu
1276,waschen::V,йила,garbitu
1277,waschen::V,йитта,xahutu
1278,waschen::V,йитта,garbitu
1279,waschen::V,дӏадайа,xahutu
1280,waschen::V,дӏадайа,garbitu
1281,abwischen::V,дӏадайа,xukatu
1282,spülen::V,хи кхарза,irakutzi
1283,fegen::V,нуй хьакха,erraztatu
1284,kehren::V,нуй хьакха,isastu
1285,baden::V,лийча,bainatu
1286,baden::V,лийча,bainua hartu
1287,sich waschen::V,юьхь йила,burua garbitu
1288,ausziehen::V,духар дӏадаккха,erantzi
1289,sich anziehen::V,духа,jantzi
1290,kämmen::V,ехк хьакха,orraztu
1291,schmücken::V,хаздан,apaindu
1292,sagen::V,ала,esan
1293,sprechen::V,баха,mintzatu
1294,sprechen::V,баха,hitz egin
1295,sprechen::V,мотт бийца,mintzatu
1296,sprechen::V,мотт бийца,hitz egin
1297,reden::V,къамел дан,hitz egin
1298,sich unterhalten::V,къамел дан,solastu
1299,sich unterhalten::V,къамел дан,solas egin
1300,fragen::V,хатта,galdetu
1301,bitten::V,деха,eskatu
1302,bitten::V,деха,galdegin
1303,erzählen::V,дийца,edestu
1304,erzählen::V,дийца,kontatu
1305,mitteilen::V,хаам бан,jakinarazi
1306,nennen::V,цӏе яккха,izena eman
1307,rufen::V,кхайкха,dei egin
1308,prahlen::V,куралла ян,harrokerian ibili
1309,prahlen::V,куралла ян,ahoberokeriak esan
1310,prahlen::V,дозалла дан,harrokerian ibili
1311,prahlen::V,дозалла дан,ahoberokeriak esan
1312,übersetzen::V,гоч дан,itzuli
1313,denken::V,ойла ян,pentsatu
1314,denken::V,ойла ян,gogoeta egin
1315,glauben::V,теша,sinetsi
1316,bemerken::V,ган,ohartu
1317,bemerken::V,ган,konturatu
1318,erkennen::V,довза,ezagutu
1319,erkennen::V,довза,antzeman
1320,begreifen::V,кхета,ulertu
1321,verstehen::V,кхета,aditu
1322,lernen::V,деша,ikasi
1323,wissen::V,хаа,jakin
1324,sich erinnern an::V,дагадан,gogoratu
1325,sich erinnern an::V,дагадан,gogoan izan
1326,vergessen::V,дицдала,ahaztu
1327,vergessen::V,дицдала,ahantzi
1328,messen::V,дуста,neurtu
1329,zählen::V,дагардан,zenbatu
1330,zählen::V,дагардан,kopuratu
1331,rechnen::V,лара,kalkulatu
1332,lesen::V,еша,irakurri
1333,malen::V,сурт дилла,margotu
1334,zeichnen::V,сурт дилла,marraztu
1335,schreiben::V,яздан,idatzi
1336,besitzen::V,доладан,ukan
1337,besitzen::V,доладан,eduki
1338,kaufen::V,эца,erosi
1339,verkaufen::V,дохка,saldu
1340,bezahlen::V,мах бала,ordaindu
1341,zahlen::V,мах бала,ordaindu
1342,beherrschen::V,собаре хила,menpean izan
1343,ertragen::V,лан,jasan
1344,ertragen::V,лан,pairatu
1345,ertragen::V,сатоха,jasan
1346,ertragen::V,сатоха,pairatu
1347,ertragen::V,садетта,jasan
1348,ertragen::V,садетта,pairatu
1349,Schwarm::N,,aldra
1350,Schlinge::N,,bilur
1351,Schlinge::N,,xedera
1352,Art::N,,mota
1353,Entfernung::N,,urrunera
1354,Griff::N,,eskutoki
1355,Figur::N,,figura
1356,Bogen[Waffe]::N,,arku
1357,so::ADV,,hala
1358,so::ADV,,honela
1359,abnehmen::V,,gutxitu
1360,abnehmen::V,,beheratu
1361,sausen::V,,ziztu bizian joan
1362,wenden::V,,bihurtu
1363,hacken::V,,xehatu
1364,stricken::V,,trikotatu
1365,stricken::V,,puntu egin
1366,anziehen::V,,jantzi
