,Concept_ID,hu,mn
810,lustig::A,vidám,цэнгэлтэй
811,sanft::A,enyhe,наалинхай
812,hungrig::A,éhes,өлөн
813,hungrig::A,éhes,өлссөн
814,krank::A,beteg,өвчтэй
815,nackt::A,csupasz,нүцгэн
816,nackt::A,meztelen,нүцгэн
817,traurig::A,bús,гунигт
818,traurig::A,szomorú,гунигт
819,lebendig::A,élő,амьд
820,lebendig::A,élő,амьтай
821,gut::A,jó,сайн
822,schlecht::A,rossz,муу
823,schlecht::A,rossz,өөдгүй
824,richtig::A,helyes,зөв
825,richtig::A,helyes,зүйтэй
826,schlimm::A,rossz,муухай
827,wahr::A,igaz,үнэн
828,wahr::A,igaz,жинхэнэ
829,alt::A,ó,хуучин
830,alt::A,régi,хуучин
831,neu::A,új,шинэ
832,ehemalig::A,volt,агсан
833,ehemalig::A,volt,байсан
834,ehemalig::A,egykori,агсан
835,ehemalig::A,egykori,байсан
836,alt[Lebewesen]::A,öreg,өвгөн
837,alt[Lebewesen]::A,öreg,хижээл
838,jung::A,fiatal,залуу
839,arm::A,szegény,ядуу
840,reich::A,gazdag,баян
841,reich::A,gazdag,баялаг
842,bekannt::A,ismert,танил
843,bekannt::A,ismeretes,танил
844,berühmt::A,híres,цуутай
845,berühmt::A,híres,алдартай
846,fremd::A,idegen,харь
847,fremd::A,idegen,гадаад
848,verschieden::A,különböző,ондоо
849,verschieden::A,különböző,янз янзын
850,nah::A,közeli,ойрын
851,nah::A,közeli,дөтийн
852,fern::A,távoli,холын
853,linker::A,bal,буруу
854,rechter::A,jobb,баруун
855,anderer::A,más,өөр
856,anderer::A,más,нөгөө
857,anderer::A,másik,өөр
858,anderer::A,másik,нөгөө
859,erster::A,első,нэгдэх
860,erster::A,első,нэгдүгээр
861,zweiter::A,második,хоёрдугаар
862,dritter::A,harmadik,гуравдугаар
863,letzter::A,utolsó,сүүлийн
864,allein::ADV,egyedül,ганцаараа
865,auf einmal::ADV,egyszerre,нэгмөсөн
866,zusammen::ADV,együtt,цуг
867,zusammen::ADV,együtt,хамт
868,zusammen::ADV,összesen,цуг
869,zusammen::ADV,összesen,хамт
870,lange::ADV,sokáig,удаан
871,lange::ADV,hosszan,удаан
872,plötzlich::ADV,hirtelen,гэнэт
873,plötzlich::ADV,egyszerre,гэнэт
874,sofort::ADV,rögtön,дороо
875,sofort::ADV,tüstént,дороо
876,später::ADV,későn,дараа
877,jetzt::ADV,most,өнөө
878,heute::ADV,ma,өнөө
879,heute::ADV,ma,өнөөдөр
880,morgen::ADV,holnap,маргааш
881,morgen::ADV,holnap,маргаадар
882,bald::ADV,majd,түргэн
883,bald::ADV,majd,удахгүй
884,bald::ADV,nemsokára,түргэн
885,bald::ADV,nemsokára,удахгүй
886,dann::ADV,akkor,хожим
887,dann::ADV,akkor,тэгээд
888,gestern::ADV,tegnap,өчигдөр
889,einst::ADV,hajdan,нэг
890,damals::ADV,akkor,тэгэхэд
891,damals::ADV,akkoriban,тэгэхэд
892,danach::ADV,azután,тэгээд
893,danach::ADV,azután,дараа нь
894,vorher::ADV,előbb,урьд
895,zuerst::ADV,először,анх
896,zuerst::ADV,először,эхлээд
897,einmal::ADV,egyszer,нэг удаа
898,manchmal::ADV,néha,хааяа
899,manchmal::ADV,néha,заримдаа
900,manchmal::ADV,olykor,хааяа
901,manchmal::ADV,olykor,заримдаа
902,oft::ADV,sokszor,олонтоо
903,immer::ADV,mindig,байнга
904,niemals::ADV,sohasem,хэзээ ч
905,niemals::ADV,sohasem,хэдийд ч
906,hier::ADV,itt,энд
907,hierhin::ADV,erre,нааш
908,von hier::ADV,innen,эндээс
909,dort::ADV,ott,тэнд
910,dorthin::ADV,oda,тийш
911,geradeaus::ADV,egyenesen,шулуун
912,vorwärts::ADV,előre,урагшаа
913,rückwärts::ADV,hátrafelé,буцаан
914,rückwärts::ADV,hátrafelé,сөөргөө
915,zurück::ADV,hátra,буцаж
916,zurück::ADV,hátra,гэдрэг
917,zurück::ADV,vissza,буцаж
918,zurück::ADV,vissza,гэдрэг
919,unten::ADV,alul,дор
920,hinab::ADV,le,уруу
921,hinab::ADV,lefelé,уруу
922,oben::ADV,fenn,дээр
923,oben::ADV,felül,дээр
924,hinauf::ADV,fel,өөд
925,hinauf::ADV,fel,дээш
926,hinauf::ADV,felfelé,өөд
927,hinauf::ADV,felfelé,дээш
928,überall::ADV,mindenütt,хааяагүй
929,überall::ADV,mindenütt,энд тэндгүй
930,nicht::ADV,nem,эс
931,nicht::ADV,nem,-гүй
932,ein wenig::ADV,egy kicsit,жаахан
933,kaum::ADV,alig,арай
934,kaum::ADV,alig,арай гэж
935,sehr::ADV,nagyon,тун
936,so::ADV,úgy,тэгж
937,so::ADV,úgy,ингээд
938,noch::ADV,még,дахин
939,noch::ADV,még,дахиад
940,nur::ADV,csak,зөвхөн
941,nur::ADV,csak,гагцхүү
942,nur::ADV,csupán,зөвхөн
943,nur::ADV,csupán,гагцхүү
944,schon::ADV,már,нэгэнт
945,wieder::ADV,ismét,дахин
946,wieder::ADV,ismét,дахиад
947,wieder::ADV,megint,дахин
948,wieder::ADV,megint,дахиад
949,vergebens::ADV,hiába,хий
950,vor::PRP,előtt,өмнө
951,hinter::PRP,mögött,ард
952,unter::PRP,alatt,доор
953,durch::PRP,át,дундуур
954,durch::PRP,keresztül,дундуур
955,neben::PRP,mellett,хажууд
956,zwischen::PRP,között,завсар
957,zwischen::PRP,között,хооронд
958,wegen::PRP,miatt,төлөө
959,wegen::PRP,miatt,дээрээс
960,wegen::PRP,végett,төлөө
961,wegen::PRP,végett,дээрээс
962,dies::PRN,ez,энэ
963,das::PRN,az,тэр
964,alles::PRN,minden,цөм
965,alles::PRN,minden,бүгд
966,ich::PRN,én,би
967,du::PRN,te,чи
968,er::PRN,ő,тэр
969,er::PRN,ő,тэр хүн
970,wir::PRN,mi,бид
971,ihr::PRN,ti,та нар
972,sie::PRN,ők,тэд
973,was::FPRN,mi,юу
974,wer::FPRN,ki,хэн
975,wo::FADV,hol,хаа
976,wo::FADV,hol,хаана
977,wohin::FADV,hova,хааш
978,wohin::FADV,hova,хаана
979,wie::FADV,hogy,яаж
980,wie::FADV,hogy,хэрхэн
981,wie::FADV,hogyan,яаж
982,wie::FADV,hogyan,хэрхэн
983,warum::FADV,miért,юунд
984,warum::FADV,miért,яагаад
985,wieviel::FNUM,hány,хэдий
986,wieviel::FNUM,hány,хэд
987,wieviel::FNUM,mennyi,хэдий
988,wieviel::FNUM,mennyi,хэд
989,eins::NUM,egy,нэг
990,zwei::NUM,kettő,хоёр
991,drei::NUM,három,гурав
992,vier::NUM,négy,дөрөв
993,fünf::NUM,öt,тав
994,sechs::NUM,hat,зургаа
995,sieben::NUM,hét,долоо
996,acht::NUM,nyolc,найм
997,neun::NUM,kilenc,ес
998,zehn::NUM,tíz,арав
999,elf::NUM,tizenegy,арван нэг
1000,zwölf::NUM,tizenkettő,арван хоёр
1001,zwanzig::NUM,húsz,хорь
1002,dreißig::NUM,harminc,гуч
1003,vierzig::NUM,negyven,дөч
1004,fünfzig::NUM,ötven,тавь
1005,sechzig::NUM,hatvan,жар
1006,siebzig::NUM,hetven,дал
1007,achtzig::NUM,nyolcvan,ная
1008,neunzig::NUM,kilencven,ер
1009,hundert::NUM,száz,зуу
1010,tausend::NUM,ezer,мянга
1011,und::CNJ,és,ч
1012,und::CNJ,és,болон
1013,und::CNJ,meg,ч
1014,und::CNJ,meg,болон
1015,oder::CNJ,vagy,буюу
1016,stehen::V,áll,зогсох
1017,sitzen::V,ül,суух
1018,liegen::V,fekszik,хэвтэх
1019,hängen::V,függ,өлгөөтэй байх
1020,hängen::V,függ,дүүжлээтэй байх
1021,werden::V,lesz,болох
1022,passieren::V,történik,тохиох
1023,beginnen::V,kezdődik,эхлэх
1024,enden::V,végződik,дүүрэх
1025,enden::V,befejeződik,дүүрэх
1026,wechseln::V,változik,хувирах
1027,aufgehen[Sonne]::V,kel,мандах
1028,untergehen[Sonne]::V,lemegy,жаргах
1029,scheinen[Sonne]::V,süt,гэрэлтэх
1030,donnern::V,dörög,дуугарах
1031,wehen::V,fúj,салхилах
1032,wehen::V,fúj,хөөрөгдөх
1033,strömen::V,áramlik,гүйх
1034,strömen::V,áramlik,урсах
1035,fließen::V,folyik,урсах
1036,sich drehen::V,forog,эргэлдэх
1037,schwanken::V,inog,хэлбэлзэх
1038,schwanken::V,ingadozik,хэлбэлзэх
1039,schwingen::V,leng,ганхах
1040,schwingen::V,leng,хэлбэлзэх
1041,fallen::V,esik,унах
1042,brennen::V,ég,шатах
1043,rauchen::V,füstöl,баагих
1044,regnen::V,esik,бороо орно
1045,gefrieren::V,megfagy,хөлдөх
1046,tauen::V,olvad,хайлах
1047,schmelzen::V,olvad,уярах
1048,schmelzen::V,elolvad,уярах
1049,trocknen::V,szárad,хатах
1050,sieden::V,forr,буцлах
1051,sieden::V,forr,даргилах
1052,faulen::V,rothad,үжрэх
1053,faulen::V,rothad,өмхийрөх
1054,verfaulen::V,elrothad,бээх
1055,verfaulen::V,elrothad,өгрөх
1056,verfaulen::V,megrothad,бээх
1057,verfaulen::V,megrothad,өгрөх
1058,reißen::V,szakad,цуурах
1059,versinken::V,süllyed,живэх
1060,versinken::V,elsüllyed,живэх
1061,vergehen::V,múlik,нөгчих
1062,vergehen::V,múlik,өнгөрөх
1063,vergehen::V,elmúlik,нөгчих
1064,vergehen::V,elmúlik,өнгөрөх
1065,erscheinen::V,feltűnik,гарах
1066,erscheinen::V,feltűnik,бултайх
1067,erscheinen::V,megjelenik,гарах
1068,erscheinen::V,megjelenik,бултайх
1069,verschwinden::V,letűnik,далд орох
1070,verschwinden::V,letűnik,алга болох
1071,sinken::V,süllyed,татрах
1072,sinken::V,süllyed,доошлох
1073,abnehmen::V,apad,багасах
1074,abnehmen::V,apad,хорогдох
1075,abnehmen::V,csökken,багасах
1076,abnehmen::V,csökken,хорогдох
1077,zunehmen::V,növekszik,ихсэх
1078,zunehmen::V,gyarapszik,ихсэх
1079,steigen::V,emelkedik,нэмэгдэх
1080,wachsen::V,nő,өсөх
1081,wachsen::V,nő,ургах
1082,wachsen::V,terem,өсөх
1083,wachsen::V,terem,ургах
1084,wachsen::V,növekszik,өсөх
1085,wachsen::V,növekszik,ургах
1086,glänzen::V,ragyog,гилгэнэх
1087,glänzen::V,ragyog,гилбэгнэх
1088,glänzen::V,fénylik,гилгэнэх
1089,glänzen::V,fénylik,гилбэгнэх
1090,funkeln::V,csillog,гялжах
1091,funkeln::V,csillog,гялалзах
1092,funkeln::V,tündöklik,гялжах
1093,funkeln::V,tündöklik,гялалзах
1094,lärmen::V,lármázik,шуугих
1095,läuten::V,cseng,цохих
1096,klingeln::V,csenget,хонхдох
1097,klingeln::V,csenget,дуугарах
1098,klirren::V,csörömpöl,хангир жингэр хийх
1099,brausen::V,zúg,бургилах
1100,brausen::V,morajlik,бургилах
1101,rauschen::V,zúg,сэржигнэх
1102,klingen::V,hangzik,хангинах
1103,bellen::V,ugat,хуцах
1104,heulen::V,bőg,улих
1105,heulen::V,üvölt,улих
1106,blasen::V,fúj,үлзэх
1107,pfeifen::V,fütyül,исгэрэх
1108,schreien::V,kiált,хашгирах
1109,schreien::V,kiabál,хашгирах
1110,stöhnen::V,nyög,ёолох
1111,stöhnen::V,nyög,гэнгэнэх
1112,zittern::V,remeg,дагжих
1113,zittern::V,reszket,дагжих
1114,leben::V,él,амьдрах
1115,geboren werden::V,születik,төрөх
1116,atmen::V,lélegzik,амьсгалах
1117,trinken::V,iszik,уух
1118,essen::V,eszik,идэх
1119,schlucken::V,nyel,залгих
1120,müde werden::V,elfárad,ядрах
1121,müde werden::V,kifárad,ядрах
1122,einschlafen::V,elalszik,унтчих
1123,schlafen::V,alszik,унтах
1124,aufwachen::V,felébred,сэрэх
1125,aufstehen::V,felkel,босох
1126,sich erholen::V,pihen,амрах
1127,krank werden::V,megbetegedik,өвдөж эхлэх
1128,krank werden::V,belebetegszik,өвдөж эхлэх
1129,krank sein::V,betegeskedik,өвдөх
1130,schmerzen::V,fáj,өвдөх
1131,schmerzen::V,fáj,шархирах
1132,husten::V,köhög,ханиах
1133,genesen::V,meggyógyul,засрах
1134,sterben::V,hal,үхэх
1135,sterben::V,hal,нас барах
1136,umkommen::V,elpusztul,үхэх
1137,sich bewegen::V,mozog,хөдлөх
1138,sich rühren::V,mozdul,хөдлөх
1139,sich erheben::V,feláll,босох
1140,sich erheben::V,felemelkedik,босох
1141,sich setzen::V,ül,суух
1142,sich setzen::V,leül,суух
1143,hinfallen::V,bukik,ойчих
1144,hinfallen::V,elesik,ойчих
1145,laufen::V,jár,явган явах
1146,schreiten::V,lép,алхах
1147,spazierengehen::V,sétál,зугаалах
1148,eilen::V,siet,хурдлах
1149,sich beeilen::V,siet,яарах
1150,sich beeilen::V,siet,шамдах
1151,sausen::V,robog,давхих
1152,rennen::V,fut,гүйх
1153,rennen::V,szalad,гүйх
1154,springen::V,ugrik,харайх
1155,springen::V,ugrik,дэвхрэх
1156,klettern::V,kúszik,авирах
1157,schaukeln::V,hintázik,ганхалзах
1158,kriechen::V,kúszik,мөлхөх
1159,schwimmen::V,úszik,сэлэх
1160,tauchen::V,merül,шунгах
1161,rudern::V,evez,сэлүүрдэх
1162,fahren::V,jár,явах
1163,fahren::V,megy,явах
1164,fahren::V,utazik,явах
1165,fliegen::V,száll,нисэх
1166,gehen::V,megy,явах
1167,weggehen::V,elmegy,явах
1168,abfahren::V,indul,одох
1169,abfahren::V,indul,хөдлөх
1170,anhalten::V,megáll,зогсох
1171,hineingehen::V,bemegy,орох
1172,eintreten::V,belép,орох
1173,kommen::V,jön,ирэх
1174,ankommen::V,érkezik,хүрэх
1175,ankommen::V,megérkezik,хүрэх
1176,zurückkommen::V,visszajön,харих
1177,zurückkommen::V,visszajön,буцаж ирэх
1178,bleiben::V,marad,үлдэх
1179,bleiben::V,megmarad,үлдэх
1180,warten::V,vár,хүлээх
1181,warten::V,várakozik,хүлээх
1182,erwarten::V,vár,хүлээх
1183,erwarten::V,megvár,хүлээх
1184,suchen::V,kutat,эрэх
1185,suchen::V,kutat,бэдрэх
1186,finden::V,talál,олох
1187,versuchen::V,megpróbál,оролдох
1188,versuchen::V,megkísérel,оролдох
1189,vorbereiten::V,előkészít,бэлтгэх
1190,lieben::V,szeret,янаглах
1191,mögen::V,szeret,таалах
1192,lachen::V,nevet,инээх
1193,rühren::V,mozdít,сэтгэл уяруулах
1194,weinen::V,sír,уйлах
1195,schimpfen::V,szid,хараах
1196,schimpfen::V,szitkozódik,хараах
1197,sich ärgern::V,mérgelődik,уурлах
1198,sich ärgern::V,bosszankodik,уурлах
1199,sich fürchten::V,fél,айх
1200,sich fürchten::V,retteg,айх
1201,fürchten::V,fél,айх
1202,fliehen::V,menekül,зугтах
1203,fliehen::V,menekül,гүйж очих
1204,flüchten::V,elmenekül,оргох
1205,sehen::V,néz,үзэх
1206,anschauen::V,megnéz,харах
1207,ansehen::V,néz,харах
1208,ansehen::V,ránéz,харах
1209,ansehen::V,megnéz,харах
1210,hören::V,hall,дуулах
1211,zuhören::V,hallgat,чагнах
1212,zuhören::V,meghallgat,чагнах
1213,probieren::V,kóstol,амсаж үзэх
1214,probieren::V,megkóstol,амсаж үзэх
1215,riechen::V,szagol,үнэрлэх
1216,fühlen::V,érez,мэдрэх
1217,scheinen::V,tűnik,шиг үзэгдэх
1218,scheinen::V,látszik,шиг үзэгдэх
1219,zu sehen sein::V,mutatkozik,үзэгдэх
1220,zu sehen sein::V,mutatkozik,харагдах
1221,vernehmen::V,hall,дуулах
1222,frieren::V,fázik,даарах
1223,tun::V,csinál,хийх
1224,tun::V,csinál,үйлдэх
1225,tun::V,cselekszik,хийх
1226,tun::V,cselekszik,үйлдэх
1227,können::V,tud,болох
1228,wollen::V,akar,хүсэх
1229,anfangen::V,kezd,эхлэх
1230,beenden::V,befejez,дуусгах
1231,aufhören::V,megszűnik,болих
1232,aufhören::V,megszűnik,зогсох
1233,gelingen::V,sikerül,бүтэх
1234,geraten::V,kerül,илрэх
1235,geraten::V,jut,илрэх
1236,öffnen::V,nyit,нээх
1237,öffnen::V,nyit,тайлах
1238,öffnen::V,kinyit,нээх
1239,öffnen::V,kinyit,тайлах
1240,schließen::V,csuk,хаах
1241,schließen::V,becsuk,хаах
1242,stellen::V,állít,тавих
1243,stellen::V,állít,босгох
1244,stellen::V,helyez,тавих
1245,stellen::V,helyez,босгох
1246,setzen::V,ültet,суулгах
1247,setzen::V,helyez,суулгах
1248,legen::V,tesz,хийх
1249,legen::V,tesz,тавих
1250,legen::V,fektet,хийх
1251,legen::V,fektet,тавих
1252,berühren::V,érint,шүргэх
1253,verbinden::V,beköt,залгах
1254,verbinden::V,összeköt,залгах
1255,bedecken::V,betakar,бүрэх
1256,bedecken::V,beborít,бүрэх
1257,aufhängen::V,felakaszt,өлгөх
1258,aufhängen::V,felakaszt,дүүжлэх
1259,anzünden::V,gyújt,асаах
1260,anzünden::V,gyújt,ноцоох
1261,anzünden::V,meggyújt,асаах
1262,anzünden::V,meggyújt,ноцоох
1263,aufheben::V,felemel,өргөх
1264,zurücklassen::V,hátrahagy,орхих
1265,zurücklassen::V,hátrahagy,үлдээх
1266,verlieren::V,veszít,гээх
1267,verlieren::V,elveszít,гээх
1268,fallen lassen::V,elejt,унагах
1269,machen::V,tesz,хийх
1270,machen::V,tesz,гаргах
1271,machen::V,csinál,хийх
1272,machen::V,csinál,гаргах
1273,herstellen::V,gyárt,бүтээх
1274,herstellen::V,előállít,бүтээх
1275,bauen::V,épít,барих
1276,reparieren::V,javít,засах
1277,reparieren::V,javít,сэлбэх
1278,reparieren::V,kijavít,засах
1279,reparieren::V,kijavít,сэлбэх
1280,reparieren::V,megjavít,засах
1281,reparieren::V,megjavít,сэлбэх
1282,verbessern::V,megjavít,засах
1283,verbessern::V,megjavít,сайжруулах
1284,ändern::V,változtat,өөрчлөх
1285,ändern::V,megváltoztat,өөрчлөх
1286,graben::V,ás,малтах
1287,beugen::V,meghajt,бөгтийлгөх
1288,biegen::V,hajlít,матах
1289,biegen::V,hajlít,муруйлгах
1290,drehen::V,forgat,эргүүлэх
1291,wenden::V,fordít,эргүүлэх
1292,wenden::V,megfordít,эргүүлэх
1293,umdrehen::V,megfordít,хөрвүүлэх
1294,umdrehen::V,megforgat,хөрвүүлэх
1295,heben::V,emel,өргөх
1296,hochheben::V,felemel,өргөх
1297,ergreifen::V,megfog,атгах
1298,halten::V,tart,барих
1299,drücken::V,nyom,дарах
1300,drücken::V,megnyom,дарах
1301,schieben::V,tol,түлхэх
1302,kratzen::V,vakar,хусах
1303,kratzen::V,vakar,маажих
1304,lecken::V,nyal,долоох
1305,beißen::V,harap,зуух
1306,beißen::V,harap,хазах
1307,abreißen::V,letép,таслах
1308,abschneiden::V,levág,тайрах
1309,binden::V,köt,боох
1310,binden::V,köt,хүлэх
1311,binden::V,kötöz,боох
1312,binden::V,kötöz,хүлэх
1313,stecken::V,dug,шаах
1314,stecken::V,dug,шигтгэх
1315,brechen::V,tör,хугалах
1316,brechen::V,eltör,хугалах
1317,klopfen::V,kopogtat,цохих
1318,klopfen::V,kopogtat,тогших
1319,hauen::V,vág,дэлдэх
1320,hauen::V,levág,дэлдэх
1321,kleben::V,tapaszt,наах
1322,reiben::V,dörzsöl,нухах
1323,reiben::V,dörzsöl,нидчих
1324,reiben::V,súrol,нухах
1325,reiben::V,súrol,нидчих
1326,streichen::V,simít,нялах
1327,streichen::V,simít,түрхэх
1328,schleifen::V,fen,билүүдэх
1329,schleifen::V,fen,гуранздах
1330,schleifen::V,csiszol,билүүдэх
1331,schleifen::V,csiszol,гуранздах
1332,schleifen::V,köszörül,билүүдэх
1333,schleifen::V,köszörül,гуранздах
1334,schneiden::V,vág,огтлох
1335,schneiden::V,szel,огтлох
1336,schneiden::V,metsz,огтлох
1337,rütteln::V,ráz,холхнулах
1338,schütteln::V,ráz,сэгсрэх
1339,schütteln::V,megráz,сэгсрэх
1340,schwenken::V,lóbál,дэвэх
1341,schwenken::V,lóbál,даллах
1342,schwenken::V,lobogtat,дэвэх
1343,schwenken::V,lobogtat,даллах
1344,schütten::V,önt,цутгах
1345,schütten::V,önt,аягалах
1346,füllen::V,tölt,дүүргэх
1347,füllen::V,megtölt,дүүргэх
1348,einwickeln::V,becsavar,боох
1349,einwickeln::V,becsavar,ороох
1350,tragen::V,hord,авчрах
1351,schleppen::V,vonszol,чирэх
1352,ziehen::V,húz,татах
1353,aufbewahren::V,megőriz,хадгалах
1354,werfen::V,dob,хаях
1355,werfen::V,dob,шидэх
1356,werfen::V,hajít,хаях
1357,werfen::V,hajít,шидэх
1358,fangen::V,fog,барих
1359,packen::V,megragad,шүүрэх
1360,verstecken::V,eldug,нуух
1361,verstecken::V,elrejt,нуух
1362,teilen::V,oszt,хуваах
1363,teilen::V,megoszt,хуваах
1364,schicken::V,küld,илгээх
1365,schicken::V,küld,явуулах
1366,bringen::V,hoz,авчрах
1367,bringen::V,hoz,аваачих
1368,bringen::V,visz,авчрах
1369,bringen::V,visz,аваачих
1370,hinzufügen::V,hozzáad,нэмэх
1371,bekommen::V,kap,хүлээн авах
1372,bekommen::V,megkap,хүлээн авах
1373,erhalten::V,kap,хүлээн авах
1374,erhalten::V,megkap,хүлээн авах
1375,nehmen::V,vesz,авах
1376,wählen::V,választ,сонгох
1377,auswählen::V,kiválaszt,шилэх
1378,bewahren::V,megtart,гамнах
1379,behindern::V,akadályoz,саад хийх
1380,behindern::V,akadályoz,тотгор болох
1381,behindern::V,gátol,саад хийх
1382,behindern::V,gátol,тотгор болох
1383,verderben::V,elront,эвдэх
1384,beschädigen::V,rongál,гэмтээх
1385,zerbrechen::V,eltör,хагалах
1386,zerbrechen::V,eltör,хага цохих
1387,zerbrechen::V,széttör,хагалах
1388,zerbrechen::V,széttör,хага цохих
1389,zerbrechen::V,kettétör,хагалах
1390,zerbrechen::V,kettétör,хага цохих
1391,zerreißen::V,eltép,урах
1392,zerreißen::V,széttép,урах
1393,zerstören::V,elpusztít,эвдэх
1394,zerstören::V,elpusztít,сүйтгэх
1395,verbrennen::V,éget,шатаах
1396,verbrennen::V,eléget,шатаах
1397,geben::V,ad,өгөх
1398,reichen::V,nyújt,өгөх
1399,reichen::V,nyújt,дамжуулах
1400,schenken::V,ajándékoz,бэлэглэх
1401,versprechen::V,ígér,амлах
1402,wünschen::V,kíván,ерөөх
1403,loben::V,dicsér,магтах
1404,loben::V,dicsér,сайшаах
1405,küssen::V,csókol,озох
1406,küssen::V,csókol,үнсэх
1407,wiegen::V,ringat,бүүвэйлэх
1408,zudecken::V,betakar,хучих
1409,zudecken::V,betakar,бүтээх
1410,wecken::V,kelt,сэрээх
1411,wecken::V,ébreszt,сэрээх
1412,zeigen::V,mutat,үзүүлэх
1413,führen::V,visz,хөтлөх
1414,führen::V,vezet,хөтлөх
1415,lehren::V,tanít,заах
1416,unterrichten::V,tanít,сургах
1417,aufziehen::V,felnevel,өсгөх
1418,aufziehen::V,felnevel,хүмүүжүүлэх
1419,leiten::V,vezet,удирдах
1420,leiten::V,vezérel,удирдах
1421,antreiben::V,hajt,шамдуулах
1422,lassen::V,-tat,-уулах
1423,lassen::V,-at,-уулах
1424,einladen::V,meghív,залах
1425,vereinigen::V,egyesít,нэгтгэх
1426,vereinigen::V,egyesít,хамтруулах
1427,besuchen::V,látogat,зочлох
1428,treffen::V,talál,учрах
1429,treffen::V,talál,дайралдах
1430,sich versammeln::V,gyülekezik,хуралдах
1431,sich versammeln::V,összegyűlik,хуралдах
1432,spielen::V,játszik,наадах
1433,singen::V,énekel,дуулах
1434,tanzen::V,táncol,бүжиглэх
1435,sich trennen::V,elválik,салах
1436,verlassen::V,elhagy,хаях
1437,retten::V,ment,гэтэлгэх
1438,bewachen::V,őriz,сахих
1439,schützen::V,óv,хамгаалах
1440,schützen::V,véd,хамгаалах
1441,verteidigen::V,véd,хамгаалах
1442,sich schlagen::V,verekszik,зодолдох
1443,schießen::V,lő,харвах
1444,schießen::V,lő,буу буудах
1445,siegen::V,győz,ялах
1446,ärgern::V,bosszant,уурлуулах
1447,ärgern::V,bosszant,уур хүргэх
1448,schlagen::V,üt,цохих
1449,schlagen::V,ver,цохих
1450,treten::V,rúg,өшиглөх
1451,stechen::V,döf,хатгах
1452,stechen::V,szúr,хатгах
1453,stoßen::V,lök,ёврох
1454,stoßen::V,lök,нудрах
1455,stehlen::V,lop,хулгайлах
1456,stören::V,zavar,саад болох
1457,belästigen::V,zaklat,зовоох
1458,belästigen::V,zaklat,амраахгүй байх
1459,verbergen::V,rejt,нуух
1460,verbergen::V,rejt,далдлах
1461,verbergen::V,elrejt,нуух
1462,verbergen::V,elrejt,далдлах
1463,täuschen::V,megtéveszt,мэхлэх
1464,betrügen::V,csal,хуурах
1465,töten::V,öl,алах
1466,wohnen::V,lakik,суух
1467,wohnen::V,lakik,амьдрах
1468,arbeiten::V,dolgozik,ажиллах
1469,arbeiten::V,dolgozik,хөдөлмөрлөх
1470,sammeln::V,szed,түүх
1471,sammeln::V,szed,хураах
1472,sammeln::V,gyűjt,түүх
1473,sammeln::V,gyűjt,хураах
1474,pflücken::V,szed,түүх
1475,jagen::V,vadászik,агнах
1476,jagen::V,vadászik,гөрөөлөх
1477,fischen::V,halászik,загасчлах
1478,fischen::V,halászik,загас барих
1479,fassen::V,fog,барих
1480,hüten::V,őriz,маллах
1481,hüten::V,őriz,хариулах
1482,hüten::V,legeltet,маллах
1483,hüten::V,legeltet,хариулах
1484,treiben::V,hajt,туух
1485,anbinden::V,köt,уях
1486,füttern::V,etet,тэжээх
1487,melken::V,fej,саах
1488,hacken::V,vág,цавчих
1489,gießen::V,öntöz,услах
1490,reifen::V,érik,боловсрох
1491,zubereiten::V,elkészít,бэлдэх
1492,kochen::V,főz,чанах
1493,backen::V,süt,жигнэх
1494,braten::V,süt,шарах
1495,braten::V,süt,хайрах
1496,umrühren::V,megkever,хутгах
1497,stricken::V,köt,нэхэх
1498,stricken::V,köt,сүлжих
1499,nähen::V,varr,оёх
1500,färben::V,fest,будах
1501,reinigen::V,tisztít,арилгах
1502,reinigen::V,tisztít,цэвэрлэх
1503,waschen::V,mos,угаах
1504,abwischen::V,letöröl,арчих
1505,spülen::V,mosogat,зайлах
1506,fegen::V,söpör,хамах
1507,fegen::V,söpör,шүүрдэх
1508,kehren::V,söpör,шүүрдэх
1509,kehren::V,söpör,туужуудах
1510,baden::V,fürdik,усанд орох
1511,sich waschen::V,mosdik,биеэ угаах
1512,sich waschen::V,mosakszik,биеэ угаах
1513,ausziehen::V,levesz,тайлах
1514,anziehen::V,felölt,өмсөх
1515,anziehen::V,felvesz,өмсөх
1516,sich anziehen::V,öltözik,хувцаслах
1517,sich anziehen::V,felöltözik,хувцаслах
1518,kämmen::V,fésül,самнах
1519,schmücken::V,díszít,гоёх
1520,schmücken::V,díszít,чимэх
1521,sagen::V,mond,гэх
1522,sagen::V,mond,хэлэх
1523,sprechen::V,beszél,ярих
1524,sprechen::V,beszél,өгүүлэх
1525,reden::V,beszél,хэлэх
1526,reden::V,beszél,хөөрөлдөх
1527,sich unterhalten::V,beszélget,ярилцах
1528,fragen::V,kérdez,асуух
1529,bitten::V,kér,гуйх
1530,erzählen::V,mesél,өгүүлэх
1531,erzählen::V,elbeszél,өгүүлэх
1532,mitteilen::V,közöl,дуулгах
1533,mitteilen::V,közöl,мэдээлэх
1534,nennen::V,hív,нэрлэх
1535,nennen::V,nevez,нэрлэх
1536,rufen::V,hív,дуудах
1537,prahlen::V,dicsekszik,бардах
1538,prahlen::V,dicsekszik,сайрхах
1539,übersetzen::V,fordít,орчуулах
1540,denken::V,gondol,санах
