,Concept_ID,kl,ady
636,faul::A,eqiattortuvoq,шъхьахы́нэ
637,fleißig::A,eqiasuippoq,егугъурэ
638,geizig::A,iasilaarpoq,тхьацэ
639,geizig::A,tukkuippoq,тхьацэ
640,klug::A,mallak,акъылышӏу́
641,klug::A,ittanneq,акъылышӏу́
642,klug::A,kutaappoq,акъылышӏу́
643,klug::A,kuttaappoq,акъылышӏу́
644,klug::A,qarasagippoq,акъылышӏу́
645,lieb::A,akisooq,псэм фэд
646,lustig::A,piikulavoq,чэф
647,sanft::A,isumagippoq,ӏушъа́б
648,hungrig::A,kaappoq,гъаблэ́
649,hungrig::A,perlilerpoq,гъаблэ́
650,krank::A,napparsimavoq,сыма́дж
651,traurig::A,aliasuppoq,нэшхъэй
652,lebendig::A,uumavoq,
653,gut::A,ajunngilaq,дэгъу́
654,schlecht::A,sualuppoq,дэи
655,richtig::A,iluarpoq,тэрэз
656,schlimm::A,amiilaarnarpoq,щынэгъо
657,wahr::A,ilumoorpoq,шъыпкъэ́
658,alt::A,pisoqaq,жъы
659,neu::A,nutaavoq,кӏэ
660,alt[Lebewesen]::A,utoqqaq,жъы
661,jung::A,inuusuppoq,ныбжьыкӏэ́
662,jung::A,kingulliarsuk,ныбжьыкӏэ́
663,arm::A,piillasoq,тхьамы́кӏ
664,arm::A,piitsuuvoq,тхьамы́кӏ
665,reich::A,pisuuvoq,бай
666,berühmt::A,tusaamasaq,цӏэры́ӏу
667,fremd::A,ajasoornarpoq,хымэ
668,verschieden::A,allatut,зэфэшъхьафы
669,verschieden::A,tamalaat,зэфэшъхьафы
670,nah::A,qanippoq,благъэ́
671,fern::A,ungasippoq,чыжьэ
672,linker::A,saamerleq,сэмэ́гу
673,rechter::A,innarluissut,джабгъу
674,erster::A,siulleq,апэр
675,zweiter::A,qataatsup tullia,я́тӏонэр
676,dritter::A,pingajorarterut,ящэнэр
677,letzter::A,kingulleq,аужыр
678,allein::ADV,kisimiippoq,зы
679,auf einmal::ADV,tassanngaannaq,ардэдэм
680,auf einmal::ADV,tassanngaannaq,асыхьатым
681,zusammen::ADV,attaasa,зэгъусэхэ́у
682,zusammen::ADV,attarmik,зэгъусэхэ́у
683,lange::ADV,akuni,бэрэ́
684,plötzlich::ADV,tassanngaannaq,зэкӏэм
685,sofort::ADV,erniinnaq,ардэдэм
686,sofort::ADV,erniinnaq,асыхьатым
687,später::ADV,kingorna,нэужым
688,jetzt::ADV,maanna,джы
689,jetzt::ADV,massakkut,джы
690,heute::ADV,ullumi,непэ́
691,morgen::ADV,aqagu,неу́щы
692,bald::ADV,erniinnaq,псынкӏэу
693,dann::ADV,taava,нэужым
694,gestern::ADV,ippassaq,тыгъуа́с
695,einst::ADV,ataatsimik,зэгорэ́м
696,einst::ADV,ilaanni,зэгорэ́м
697,damals::ADV,taamani,армэ
698,damals::ADV,taamani,ащыгъум
699,damals::ADV,taamanikkut,армэ
700,damals::ADV,taamanikkut,ащыгъум
701,damals::ADV,taassumuunakkut,армэ
702,damals::ADV,taassumuunakkut,ащыгъум
703,danach::ADV,taava,нэужым
704,vorher::ADV,siornagut,нахьыпэм
705,einmal::ADV,ilaanni,зэ
706,einmal::ADV,ataatsimik,зэ
707,manchmal::ADV,qaqutigu,
708,manchmal::ADV,qaqutigut,
709,oft::ADV,akulikitsumik,бэрэ
710,immer::ADV,tamatigut,ренэ́у
711,hier::ADV,maani,
712,hierhin::ADV,maani,
713,dorthin::ADV,ikuuna,модэ́
714,geradeaus::ADV,narlumut,занкӏэу
715,vorwärts::ADV,pilangavoc,ыпэкӏэ
716,rückwärts::ADV,kingumut,ыужыкӏэ́
717,rückwärts::ADV,tunumut or tunummut,ыужыкӏэ́
718,zurück::ADV,kingumut,ыужыкӏэ́
719,zurück::ADV,tunumut or tunummut,ыужыкӏэ́
720,unten::ADV,kana,ычӏэкӏэ́
721,hinab::ADV,qiviu,ычӏэгъы́
722,hinab::ADV,qiviu,ычӏэкӏэ́
723,überall::ADV,tamaginni,тыди́
724,überall::ADV,tamaginni,тыдэкӏи́
725,überall::ADV,tamani tamaani,тыди́
726,überall::ADV,tamani tamaani,тыдэкӏи́
727,kaum::ADV,qaqutigorsuaq,къоды́й
728,sehr::ADV,assut,дэд
729,noch::ADV,qeratavoq,джыри
730,schon::ADV,taava-una,
731,wieder::ADV,kingumut,джыри
732,vergebens::ADV,angiluk,пкӏэнчъэ́у
733,dies::PRN,manna,ар
734,dies::PRN,matuma,ар
735,das::PRN,ua,а
736,das::PRN,ua,мо
737,ich::PRN,uanga,сэ
738,du::PRN,illit,о
739,er::PRN,una,ар
740,wir::PRN,uagut,тэ
741,ihr::PRN,ilissi,шъо
742,sie::PRN,uku,ахэр
743,was::FPRN,aat?,сыд
744,wer::FPRN,kikkut,хэт
745,wo::FADV,sumi,тыдэ́
746,wohin::FADV,sumut,тыдэ́
747,wie::FADV,qanoq,сыдэущтэ́у
748,warum::FADV,sooq,сыд пае́
749,wieviel::FNUM,qassit,тхьапш
750,wieviel::FNUM,qassit,сыд фэди́з
751,wieviel::FNUM,qanoq atsigisumik?,тхьапш
752,wieviel::FNUM,qanoq atsigisumik?,сыд фэди́з
753,eins::NUM,ataaseq,зы
754,zwei::NUM,marluk,тӏу
755,drei::NUM,pingasut,щы
756,vier::NUM,sisamat,плӏы
757,vier::NUM,qajuusat,плӏы
758,fünf::NUM,tallimat,тфы
759,sechs::NUM,arfineq,хы
760,sechs::NUM,arfinillit,хы
761,sieben::NUM,arfineq-marluk,блы
762,acht::NUM,arfineq pingasut,и
763,neun::NUM,qulingiluat,бгъу
764,neun::NUM,arfineq sisamat,бгъу
765,zehn::NUM,qulit,пшӏы
766,elf::NUM,aqqaneq,пшӏыкӏузы́
767,zwölf::NUM,aqqaneq-marluk,пшӏыкӏутӏу
768,zwanzig::NUM,tyve,тӏокӏы́
769,dreißig::NUM,tredive,щэкӏы
770,dreißig::NUM,pingasunik qulillit,щэкӏы
771,vierzig::NUM,fyrre,тӏокӏи́тӏу
772,fünfzig::NUM,halvtreds,шъэны́ыкъу
773,fünfzig::NUM,tallimanik qulillit,шъэны́ыкъу
774,sechzig::NUM,tres,тӏокӏи́щ
775,siebzig::NUM,halvfjerds,тӏокӏищырэ́ пшӏырэ́
776,achtzig::NUM,firs,тӏокӏи́пӏ
777,neunzig::NUM,halvfems,тӏокӏиилӏырэ́ пшӏырэ́
778,hundert::NUM,et hundrede,шъэ
779,tausend::NUM,et tusinde,мин
780,und::CNJ,aamma,ыкӏи
781,oder::CNJ,imalluunnit,е
782,stehen::V,sikingavoq,ущытын
783,stehen::V,sikingavoq,умыхъыен
784,sitzen::V,ingippoq,уисын
785,sitzen::V,ingippoq,утесын
786,liegen::V,nalavoq,телъы́н
787,liegen::V,aqupivoq,телъы́н
788,hängen::V,nivinngarpaa,къыщылэлын
789,hängen::V,nivinngarpaa,къыщылэлын щыгъын быхъур
790,werden::V,pinngorpoq,хъун
791,passieren::V,pivoq,къэхъун
792,beginnen::V,aallarnerpaa,къежьэн
793,beginnen::V,aallarnerpaa,къыублэн
794,enden::V,naggaserpaa,ухы́н
795,wechseln::V,immikkut ilivoq,зэхъожьы́н
796,untergehen[Sonne]::V,ilioqqaasoq,къохьан
797,scheinen[Sonne]::V,qinnorpoq,къепсыи
798,scheinen[Sonne]::V,qinngorpoq,къепсыи
799,donnern::V,kalleq,гъогъон
800,wehen::V,timmivoq,епщэ́н
801,sich drehen::V,ipippaa,зыгъэчэрэгъу́н
802,schwanken::V,aalavoq,хъые́н
803,schwingen::V,issakajaat or issakatsiaarut,зыгъэхъые́н
804,fallen::V,quasivaa,къефэхы́н
805,brennen::V,seerpoq,стын
806,brennen::V,uuppaa,стын
807,rauchen::V,pujoorpoq,ӏугъо къикӏын
808,regnen::V,siallerpoq,къещхы́н
809,gefrieren::V,qiulerpoq,дыкъын
810,tauen::V,aappoq,жъун
811,schmelzen::V,aappoq,ткӏун
812,schmelzen::V,aatsippaa,ткӏун
813,trocknen::V,panerserpaa,гъушъы́н
814,trocknen::V,panerserpaa,чъэпхъу́н
815,sieden::V,qalappoq,жъон
816,reißen::V,qulli,зэӏэтхъы́н
817,reißen::V,alittorpaa,зэӏэтхъы́н
818,reißen::V,kimillanneq,зэӏэтхъы́н
819,versinken::V,kivivaa,чӏихьан
820,versinken::V,apparpoq,чӏихьан
821,vergehen::V,qaangerpaa,блэкӏы́н
822,vergehen::V,sarsuppoq,блэкӏы́н
823,erscheinen::V,takutippoq,къэлъэгъон
824,sinken::V,kivivaa,
825,sinken::V,apparpoq,
826,abnehmen::V,ikillipput,къыкӏичын
827,zunehmen::V,allisippaa,хэхъо́н
828,steigen::V,allisippaa,къежьэн
829,wachsen::V,allivoq,хэхъо́н
830,wachsen::V,allivoq,къэкӏы́н
831,glänzen::V,qinngorpoq,цӏыу́н
832,glänzen::V,qinnorpoq,цӏыу́н
833,funkeln::V,uisorilavoq,жъыу́н
834,läuten::V,avilualaarpoq,теон
835,klingeln::V,aviluarpoq,теон
836,klingeln::V,aviluarpaluppoq,теон
837,brausen::V,ittuk,шъуин
838,brausen::V,ittuppoq,шъуин
839,brausen::V,ittuppaluppoq,шъуин
840,bellen::V,qiluppoq,хьакъу́н
841,heulen::V,maarpoq,быун
842,heulen::V,maalavoq,быун
843,heulen::V,miaggoorpoq,быун
844,blasen::V,aporneq,епщэ́н
845,pfeifen::V,siggartartitsivoq,шъуин
846,pfeifen::V,siorsulavoq,шъуин
847,schreien::V,suaarpoq,куо́н
848,schreien::V,suaarpoq,кӏыи́н
849,stöhnen::V,nipiliorpoq,щэӏун
850,stöhnen::V,nipilliorpoq,щэӏун
851,zittern::V,qarsulivik,кӏэзэзын
852,leben::V,inuuvoq,псэу́н
853,geboren werden::V,inuuvoq,къэхъун
854,geboren werden::V,inunngorpoq,къэхъун
855,atmen::V,anersaarpoq,жьы къэщэ́н
856,trinken::V,imerpoq,ешъо́н
857,essen::V,tamorpoq,шхын
858,schlucken::V,tuluarnaq,бдырыин
859,einschlafen::V,sinippoq,хэчъыен
860,schlafen::V,sinik,чъые́н
861,aufwachen::V,iterpoq,къэущы́н
862,aufwachen::V,eqqumavoq,къэущы́н
863,aufstehen::V,makippoq,уцу́н
864,sich erholen::V,qasuerserpoq,зыгъэпсэфын
865,schmerzen::V,anneraa,сымэджэ́н
866,schmerzen::V,annernarpoq,сымэджэ́н
867,husten::V,quersorpoq,пскэ́н
868,genesen::V,ajunngissivoq,хъужьын
869,genesen::V,ilisimmarpoq,хъужьын
870,genesen::V,ilorrippoq,хъужьын
871,sterben::V,toquvoq,лӏэн
872,sich bewegen::V,ingerlavoq,хъые́н
873,sich setzen::V,ingippoq,тӏысы́н
874,laufen::V,arpappoq,кӏон
875,schreiten::V,ingerlavoq,кӏон
876,spazierengehen::V,utertakajaarpoq,къэкӏухьэн
877,spazierengehen::V,utertakattajaarpoq,къэкӏухьэн
878,eilen::V,qaa qaa,гузэжъон
879,eilen::V,qiilasaarpoq,гузэжъон
880,eilen::V,ingerlasaarpaa,гузэжъон
881,sich beeilen::V,tuaviorpoq,гуӏэ́н
882,sausen::V,uiguut,псынкӏэ́у чъэн
883,rennen::V,igivoq,чъэн
884,springen::V,upernassaq,пкӏэн
885,klettern::V,pilaakkeerpoq,дэцохъоен
886,schaukeln::V,aalavoq,уешӏэн
887,schwimmen::V,naluppoq,есы́н
888,tauchen::V,allorpoq,зычӏэгъэо́н
889,rudern::V,ipuppaa,къошъо бэщкӏэ фын
890,fahren::V,qimusserpoq,кӏон
891,fliegen::V,timmivoq,быбы́н
892,weggehen::V,piiarpoq,ӏукӏын
893,anhalten::V,unitsippaa,къэуцу́н
894,hineingehen::V,timaappaa,ихьан
895,eintreten::V,allattorpaa,чӏэхьан
896,kommen::V,qaa-,къэкӏо́н
897,kommen::V,pivaa,къэкӏо́н
898,ankommen::V,tikippoq,къэсы́н
899,zurückkommen::V,angerlarpoq,гъэзэжьын
900,bleiben::V,uninngavoq,къэнэ́н
901,warten::V,paavoq,пэплъэ́н
902,warten::V,utaqqivoq,пэплъэ́н
903,suchen::V,nivivaa,лъыхъу́н
904,finden::V,nanivaa,къэгъоты́н
905,finden::V,nanivaa,къыхэгъэщы́н
906,versuchen::V,uuppaa,пылъы́н
907,versuchen::V,ussersarpaa,пылъы́н
908,vorbereiten::V,piareersarpaa,гъэхьазыры́н
909,lieben::V,asavaa,шӏу плъэгъу́н
910,mögen::V,akaaraa,шӏу плъэгъу́н
911,rühren::V,qeerlerpaa,гур гъэузын
912,weinen::V,qiavoq,гъын
913,schimpfen::V,qatimaarpoq,хъонэн
914,sich ärgern::V,ugguutigaa,губжы́н
915,sich fürchten::V,eqqanaarpoq,щынэ́н
916,fürchten::V,ersigaa,щынэ́н
917,fliehen::V,qimaavoq,
918,flüchten::V,allikarfigaa,
919,sehen::V,isigaa,льэгъу́н
920,ansehen::V,alaatsinaappaa,плъэн
921,hören::V,tusarpaa,зэхэхын
922,zuhören::V,naalappoq,дэӏо́н
923,riechen::V,tipippoq,пэмэ́н
924,fühlen::V,misigaa,зэхэпшӏэн
925,scheinen::V,takutippoq,уащыхъу́н
926,scheinen::V,takutippoq,уашӏошӏы́н
927,frieren::V,qiiavoq,дыкъын
928,frieren::V,qiiavoq,пӏыкӏэн
929,frieren::V,qiiavoq,чъыӏэ́ лӏэн
930,tun::V,iliorpoq,шӏын
931,wollen::V,piumavaa,фэе́н
932,anfangen::V,pilerpoq,ублэн
933,beenden::V,naggaserpaa,ухы́н
934,aufhören::V,naammatsippaa,щыгъэтын
935,öffnen::V,ammarpaa,ӏухы́н
936,schließen::V,matuaa,игъэсэн
937,stellen::V,ilivaa,бгъэуцун
938,stellen::V,iliorarpai,бгъэуцун
939,stellen::V,ilioqqarpai,бгъэуцун
940,setzen::V,iliorarpai,гъэтӏысы́н
941,setzen::V,ilioqqarpai,гъэтӏысы́н
942,legen::V,ilivaa,хэлъхьа́н
943,berühren::V,attorpaa,эӏэн
944,berühren::V,attorpaa,нэсын
945,verbinden::V,taperserpaa,зэхэпхэ́н
946,verbinden::V,taperserpaa,пхын
947,bedecken::V,iikkerpaa,техъо́н
948,bedecken::V,iikkersorpaa,техъо́н
949,aufhängen::V,inivaa,пылъэ́н
950,aufhängen::V,iniorarpai,пылъэ́н
951,anzünden::V,saggaavoq,хэгъэнэ́н
952,aufheben::V,allisippaa,
953,zurücklassen::V,aallarpoq,къэгъэнэ́н
954,verlieren::V,annaavaa,чӏэ́нэн
955,verlieren::V,annaavaa,шӏокӏоды́н
956,fallen lassen::V,nakkaavaa,чӏэунэн
957,fallen lassen::V,nakkaavaa,пӏэпызын
958,machen::V,iliorpoq,шӏын
959,herstellen::V,anillatsippaa,шӏы́н
960,bauen::V,marrarterpaa,шӏы́н
961,reparieren::V,iluarsaappaa,дыжьы́н
962,verbessern::V,naqqippaa,нахьышӏу пшӏын
963,verbessern::V,naqqippaa,нахь дэгъу пшӏын
964,graben::V,assappaa,тӏын
965,beugen::V,qappappoq,
966,biegen::V,qappappoq,уфэн
967,wenden::V,assappaa,пӏонтӏэн
968,wenden::V,assappaa,бгъэзэн
969,wenden::V,assappaa,уӏубын
970,wenden::V,assakarpoq,пӏонтӏэн
971,wenden::V,assakarpoq,бгъэзэн
972,wenden::V,assakarpoq,уӏубын
973,umdrehen::V,assakartippaa,
974,heben::V,kivippaa,ӏэты́н
975,hochheben::V,kissumiarpaa,ӏэты́н
976,ergreifen::V,isaappaa,къэубыты́н
977,ergreifen::V,isaguppaa,къэубыты́н
978,halten::V,minarpaa,ӏыгъы́н
979,drücken::V,naqittaat,тэӏункӏэн
980,kratzen::V,qitsuppaa,цӏэнтхъун
981,lecken::V,aluppaa,бзэи́н
982,beißen::V,kiivaa,ецэкъэ́н
983,abreißen::V,aqqarpaa,къичын
984,abreißen::V,aqqarpaa,пытхъын
985,abreißen::V,isaterpaa,къичын
986,abreißen::V,isaterpaa,пытхъын
987,abschneiden::V,kipivaa,пыупкӏын
988,abschneiden::V,kipivaa,гобзыкӏын
989,binden::V,kakkersarpaa,епхын
990,stecken::V,kussunneq,хэсэн
991,brechen::V,nallorpaa,зэпыпкӏын
992,klopfen::V,pattappaa,теон
993,hauen::V,aqivaa,теон
994,kleben::V,qaappoq,щхэн
995,reiben::V,tagiarpaa,пӏотын
996,reiben::V,tangiarpaa,пӏотын
997,streichen::V,erlerpoq,щыфэн
998,schleifen::V,sequppaa,гъэчаны́н
999,schleifen::V,sequppaa,кӏэлыкӏы́н
1000,schneiden::V,uullivoq,бзын
1001,schütteln::V,aalavoq,гъэсысын
1002,schwenken::V,issarpoq,ӏэ шӏын
1003,füllen::V,immerpaa,из шӏын
1004,einwickeln::V,immoqquserpaa,кӏоцӏыщыхьа́н
1005,tragen::V,maqippaa,хьын
1006,tragen::V,assartorpoq,хьын
1007,schleppen::V,assartorpoq,пхьын
1008,schleppen::V,assartorpoq,плъэшъун
1009,ziehen::V,kalippaa,пкъудыин
1010,ziehen::V,kalippaa,пщэн
1011,ziehen::V,kalippaa,плъэшъун
1012,ziehen::V,kalissarpoq,пкъудыин
1013,ziehen::V,kalissarpoq,пщэн
1014,ziehen::V,kalissarpoq,плъэшъун
1015,aufbewahren::V,toqqorpaa,пӏыгъын
1016,aufbewahren::V,toqqorpaa,уухъумэн
1017,werfen::V,kuivaa,дзын
1018,fangen::V,anguaa,къэубыты́н
1019,verstecken::V,anngigaa,бгъэбылъын
1020,teilen::V,agguut,гощы́н
1021,teilen::V,agguusersorpaa,гощы́н
1022,schicken::V,nassiuppaa,гъахьы́н
1023,bringen::V,aggiuppaa,къэхьы́н
1024,bringen::V,nassataraa,къэхьы́н
1025,bekommen::V,tiguaa,
1026,erhalten::V,tiguaa,
1027,nehmen::V,pivoq,къытехы́н
1028,nehmen::V,tiguaa,къытехы́н
1029,bewahren::V,sukkunik simerserpaa,къэухъумэн
1030,verderben::V,asiutippaa,къутэн
1031,verderben::V,piuneerunnerit,къутэн
1032,zerbrechen::V,ukuvoq,къутэн
1033,zerreißen::V,tisavaa,зэӏэтхъы́н
1034,zerreißen::V,alittorpaa,зэӏэтхъы́н
1035,zerstören::V,aserorpaa,къутэ́н
1036,verbrennen::V,seerpoq,гъэсты́н
1037,geben::V,pivoq,еты́н
1038,versprechen::V,neriorsorpaa,гъэгугъэ́н
1039,wünschen::V,kissaat,шӏоигъо́н
1040,loben::V,nersorpaa,щытхъун
1041,loben::V,nersornaat,щытхъун
1042,küssen::V,kunippaa,ебэу́н
1043,küssen::V,kunissorpaa,ебэу́н
1044,zudecken::V,majorpaa,техъо́н
1045,wecken::V,itersarpaa,къэгъэущы́н
1046,zeigen::V,tikkuuppaa,гъэлъэгъо́н
1047,führen::V,tasissiuppaa,щэн
1048,führen::V,ilitsersorpaa,щэн
1049,führen::V,tasissersuuppaa,щэн
1050,lehren::V,ilinniartippaa,егъэджэ́н
1051,lehren::V,ilinniartippaa,егъэшӏэн
1052,unterrichten::V,ajoqerpaa,егъэджэ́н
1053,unterrichten::V,ajoqersorpaa,егъэджэ́н
1054,unterrichten::V,ilinniartitsivoq,егъэджэ́н
1055,aufziehen::V,inororsarpaa,пӏун
1056,leiten::V,iluatsippaa,гъэзекӏон
1057,antreiben::V,ikusimmippaa,къепфылӏэн
1058,einladen::V,qaaqquaa,къегъэблэгъэн
1059,einladen::V,qaasarpaa,къегъэблэгъэн
1060,vereinigen::V,taperserpaa,зэгогъэхьан
1061,besuchen::V,tikeraarpaa,щыӏэ́н
1062,treffen::V,aporappaa,ӏукӏэ́н
1063,treffen::V,aporappaa,пэгъокӏы́н
1064,sich versammeln::V,majorpoq,зэхэхьан
1065,spielen::V,pinnguarpoq,джэгу́н
1066,singen::V,erinarsorpoq,орэ́д къэӏо́н
1067,tanzen::V,qitippoq,къэшъо́н
1068,sich trennen::V,immikkoortippaa,зэгокӏыжьы́ных
1069,retten::V,annaappaa,къыхэпхыжьын
1070,retten::V,annaappaa,къэбгъэнэжьын
1071,schützen::V,eriagaa,ухъумэ́н
1072,schützen::V,pineqartaalivaa,ухъумэ́н
1073,schießen::V,aallaavaa,он
1074,schießen::V,piseriuppaa,он
1075,ärgern::V,ninngassarpaa,бгъэгубжын
1076,ärgern::V,ninngassaarpaa,бгъэгубжын
1077,schlagen::V,unatarpaa,ео́н
1078,treten::V,tukerpoq,
1079,stechen::V,iguppaa,хэӏун
1080,stechen::V,qasilippoq,хэӏун
1081,stoßen::V,ikuserpaa,тӏыро́н
1082,stoßen::V,ikuserpaa,уеӏункӏын
1083,stoßen::V,ikusimmippaa,тӏыро́н
1084,stoßen::V,ikusimmippaa,уеӏункӏын
1085,stehlen::V,tillippaa,тыгъу́н
1086,stören::V,akornuserpaa,бгъэгумэкӏын
1087,verbergen::V,anngigaa,ушъэфын
1088,betrügen::V,peqquserluttuliorfigaa,гъэпцӏэ́н
1089,töten::V,maappaa,уикӏын
1090,töten::V,toquppaa,уикӏын
1091,wohnen::V,najugaqarpoq,дэсын
1092,arbeiten::V,sulivoq,лэжьэ́н
1093,sammeln::V,katersorpai,угъои́н
1094,jagen::V,piniarpoq,шэкӏон
1095,jagen::V,piniarpoq,ешэкӏон
1096,fischen::V,aalisarpoq,пцэжъые уешэн
1097,anbinden::V,qilerut,епхын
1098,anbinden::V,qilersorpaa,епхын
1099,anbinden::V,ungerlatserpaa,епхын
1100,füttern::V,nerlerpaa,гъэшхэ́н
1101,gießen::V,imerterpaa,тепкӏэн
1102,kochen::V,igavoq,шӏы́н
1103,braten::V,siappaa,гъэжъэ́н
1104,umrühren::V,qeerlerpaa,зэхэгъэкӏухьан
1105,färben::V,misuppaa,бгъэлэн
1106,reinigen::V,sanniarpaa,укъэбзы́н
1107,waschen::V,asappaa,бгыкӏын
1108,abwischen::V,saligarpaa,лъэкӏы́н
1109,abwischen::V,saligartorpaa,лъэкӏы́н
1110,fegen::V,sanngiarpaa,пхъэнкӏы́н
1111,baden::V,uffarpoq,зыгъэпскӏын
1112,sich waschen::V,uffarpoq,зытхьакӏы́н
1113,ausziehen::V,annoraajarpaa,къытехы́н
1114,anziehen::V,ativaa,щылъэ́н
1115,anziehen::V,atitippaa,щылъэ́н
1116,sich anziehen::V,atisalersorpoq,зыфэпэн
1117,sagen::V,oqarpoq,къэӏон
1118,sprechen::V,oqaluttarpoq,псэлъэ́н
1119,reden::V,oqaluppoq,гущыӏэ́н
1120,fragen::V,aperaa,упчӏэ́н
1121,bitten::V,aperaa,лъэӏо́н
1122,bitten::V,qinnuigaa,лъэӏо́н
1123,erzählen::V,oqaluttuaraa,къэпӏотэ́н
1124,mitteilen::V,oqalualaarpoq,макъэ егъэӏун
1125,rufen::V,qaaqquaa,джэн
1126,prahlen::V,oqqartuvoq,узыщытхъужьы́н
1127,prahlen::V,oqallortuvoq,узыщытхъужьы́н
1128,übersetzen::V,ikaarpoq,бгъэкӏотэн
1129,übersetzen::V,nutserpaa,бгъэкӏотэн
1130,denken::V,isumaqarpoq,егупшысэ́н
1131,glauben::V,upperaa,уивыхъэ́ телъы́н
1132,glauben::V,isumaqarpoq,уивыхъэ́ телъы́н
1133,erkennen::V,ilisaraa,зэхэпхын
1134,erkennen::V,ilisaraa,зэбгъэшӏэн
1135,verstehen::V,paasivaa,зэхэхын
1136,lernen::V,ilinniarpoq,еджэ́н
1137,wissen::V,nalunngilaa,шӏэн
1138,sich erinnern an::V,eqqaavaa,къэшӏэжьын
1139,vergessen::V,puiorpaa,пщыгъупшэжьы́н
1140,messen::V,ussersarpaa,шын
1141,zählen::V,kisitsivoq,плъытэ́н
1142,rechnen::V,kisitsivoq,плъытэ́н
1143,rechnen::V,kisitsivoq,угугъэ́н
1144,lesen::V,atuarpoq,еджэ́н
1145,malen::V,qalipappaa,шӏын
1146,schreiben::V,allappoq,тхын
1147,kaufen::V,pisiaraa,щэфы́н
1148,verkaufen::V,akigaa,щэн
1149,bezahlen::V,akilerpaa,птын
1150,bezahlen::V,akilerpaa,лъыптын
1151,bezahlen::V,akilerpaa,птыжьы́н
1152,beherrschen::V,inappaa,иунаеу иӏэн
1153,ertragen::V,ernertaaraa,щэчы́н
1154,Nase::N,,пэ
1155,Fuß::N,,лъэгу
1156,Schlaf::N,,пчыхьы́пӏ
1157,Strömung::N,,ток
1158,Moor::N,,орыжъ
1159,Wald::N,,мэзы́
1160,Anhöhe::N,,чӏыӏэтыгъ
1161,Gipfel::N,,шыгу
1162,Quelle::N,,псынэчэ́чъ
1163,Festland::N,,чӏл́ыгу
1164,Kiefer[Baum]::N,,сэснэй
1165,Pferd::N,,шы
1166,Elch::N,,лось
1167,Schwarm::N,,отэр
1168,Ente::N,,псычэ́т
1169,Barsch::N,,тхыкъэц
1170,Hecht::N,,лэнд
1171,Wurm::N,,хьамлыу
1172,Heu::N,,мэкъу
1173,Kummer::N,,тхьамыкӏагъу
1174,Gespräch::N,,гущыӏ
1175,Spiel::N,,еоны́р
1176,Spiel::N,,джэгуны́р
1177,Spiel::N,,къегъэӏоны́р
1178,Gesellschaft::N,,обществ
1179,Angelegenheit::N,,ӏофы́
1180,Anzahl::N,,пчъагъэ́
1181,Strich::N,,хъахъ
1182,Strich::N,,итхъагъ
1183,Gegenstand::N,,пкъыгъо
1184,Höhe::N,,лъэгагъ
1185,Lagerfeuer::N,,пхъэмашӏу
1186,Gang::N,,кӏоныр
1187,Heim::N,,унэ́
1188,Beutel::N,,дзыо́
1189,Eimer::N,,щалъ
1190,Sack::N,,дзыо́
1191,Brei::N,,пӏастэ́
1192,Leder::N,,кӏы́шъу
1193,Gott::N,,тхьэ
1194,Reichtum::N,,байныгъ
1195,Staat::N,,къэралыгъу
1196,Gewalt::N,,егъэзыгъэныгъ
1197,Bogen[Waffe]::N,,щабз
1198,Lüge::N,,пцӏы
1199,Schaden::N,,зэра́р
1200,April::N,,апрель
1201,frisch::A,,чъыӏэтагъ
1202,lecker::A,,го́хьы
1203,sauer::A,,хафэ́
1204,bunt::A,,къолэны
1205,teuer::A,,сикӏа́с
1206,teuer::A,,силъа́пӏ
1207,geschickt::A,,ӏэпэӏэсэ́
1208,geschickt::A,,шо́у шӏыгъэ́
1209,nackt::A,,пцӏанэ́
1210,ehemalig::A,,-щтыгъэ
1211,ehemalig::A,,-гъэ
1212,bekannt::A,,нэӏуа́с
1213,anderer::A,,нэмы́кӏ
1214,dort::ADV,,модэ
1215,oben::ADV,,ышъхьагъы
1216,hinauf::ADV,,ышъхьагъыкӏэ
1217,nicht::ADV,,-п
1218,nicht::ADV,,мы-
1219,ein wenig::ADV,,тӏэкӏу
1220,so::ADV,,ащ фэд
1221,so::ADV,,мыщ фэд
1222,so::ADV,,джащ фэд
1223,nur::ADV,,ныӏэ́п
1224,vor::PRP,,пашъхьэ́
1225,hinter::PRP,,кӏы́б
1226,unter::PRP,,чӏэ-
1227,durch::PRP,,пхыры-
1228,neben::PRP,,дэжь
1229,zwischen::PRP,,азыфа́гу
1230,wegen::PRP,,къы-
1231,alles::PRN,,зэкӏэ́
1232,aufgehen[Sonne]::V,,къыкъокӏы́н
1233,strömen::V,,чъэн
1234,fließen::V,,чъэн
1235,faulen::V,,шъун
1236,verfaulen::V,,шъун
1237,verschwinden::V,,кӏодыжьы́н
1238,lärmen::V,,бырсыры́н
1239,rauschen::V,,макъэ гъэӏун
1240,klingen::V,,къыхэӏукӏын
1241,müde werden::V,,пшъын
1242,krank werden::V,,сымаджэ́ хъун
1243,krank sein::V,,сымэджэ́н
1244,umkommen::V,,хэкӏодэн
1245,sich rühren::V,,хъые́н
1246,sich erheben::V,,къэтэджын
1247,hinfallen::V,,ебэджы́н
1248,kriechen::V,,цохъо́н
1249,gehen::V,,кӏон
1250,abfahren::V,,ежьэн
1251,erwarten::V,,ежэн
