,Concept_ID,cv,tr
730,kühl::A,уҫӑ,serin
731,frisch::A,уҫӑ,taze
732,feucht::A,йӗпе,nemli
733,feucht::A,йӗпе,rutubetli
734,nass::A,нӳрӗ,yaş
735,nass::A,нӳрӗ,ıslak
736,trocken::A,типӗ,kuru
737,voll::A,тулли,dolu
738,voll::A,тулли,dolmuş
739,leer::A,пушӑ,boş
740,offen::A,уҫӑ,açık
741,geschlossen::A,хупӑ,kapalı
742,sauber::A,таса,pak
743,sauber::A,таса,temiz
744,schmutzig::A,пылчӑклӑ,pis
745,schmutzig::A,пылчӑклӑ,kirli
746,schmutzig::A,вараланчӑк,pis
747,schmutzig::A,вараланчӑк,kirli
748,roh::A,чӗрӗ,çiğ
749,reif::A,пулнӑ,olgun
750,reif::A,пиҫӗхнӗ,olgun
751,reif::A,аталаннӑ,olgun
752,reif::A,пиҫсе ҫитнӗ,olgun
753,lecker::A,тутлӑ,lezzetli
754,lecker::A,техӗмлӗ,lezzetli
755,süß::A,пылак,tatlı
756,süß::A,пылак,şekerli
757,bitter::A,йӳҫӗ,acı
758,sauer::A,йӳҫӗ,ekşi
759,sauer::A,йӳҫек,ekşi
760,sauer::A,кӑвасак,ekşi
761,hell::A,ҫутӑ,aydınlık
762,dunkel::A,тӗттӗм,karanlık
763,schwarz::A,хура,kara
764,schwarz::A,хура,siyah
765,weiß::A,шурӑ,ak
766,weiß::A,шурӑ,beyaz
767,rot::A,хӗрлӗ,kırmızı
768,gelb::A,сарӑ,sarı
769,blau::A,кӑвак,mavi
770,grün::A,симӗс,yeşil
771,grün::A,пиҫмен,yeşil
772,grün::A,ӑс пухман,yeşil
773,grau::A,кӑвак,boz
774,bunt::A,чӑпар,renkli
775,billig::A,йӳнӗ,ucuz
776,teuer::A,хаклӑ,pahalı
777,wertvoll::A,паха,değerli
778,blind::A,суккӑр,kör
779,taub::A,хӑлхасӑр,sağır
780,kräftig::A,хӑватлӑ,dinç
781,kräftig::A,хӑватлӑ,kuvvetli
782,stark::A,вирлӗ,güçlü
783,stark::A,вирлӗ,kuvvetli
784,schwach::A,халсӑр,zayıf
785,schwach::A,халсӑр,güçsüz
786,fett::A,самӑр,şişman
787,fett::A,мӑнтӑр,şişman
788,schlank::A,йӑрӑс,narin
789,schlank::A,яштака,narin
790,hübsch::A,хитре,güzel
791,hübsch::A,хитре,sevimli
792,böse::A,усал,kötü
793,dumm::A,ухмах,aptal
794,faul::A,наян,tembel
795,faul::A,юлхав,tembel
796,faul::A,ӳркенчӗк,tembel
797,fleißig::A,хастар,çalışkan
798,geizig::A,хытӑ,cimri
799,klug::A,ӑслӑ,zekî
800,klug::A,ӑслӑ,akıllı
801,geschickt::A,ӑста,becerikli
802,lieb::A,савнӑ,sevimli
803,lustig::A,хаваслӑ,neşeli
804,sanft::A,ачаш,nazik
805,hungrig::A,выҫӑ,aç
806,krank::A,чирлӗ,hasta
807,krank::A,чирлӗ,rahatsız
808,nackt::A,ҫара,çıplak
809,traurig::A,салхуллӑ,kederli
810,traurig::A,салхуллӑ,üzüntülü
811,lebendig::A,чӗрӗ,canlı
812,gut::A,аван,iyi
813,gut::A,лайӑх,iyi
814,schlecht::A,япӑх,kötü
815,schlecht::A,начар,kötü
816,richtig::A,тӗрӗс,doğru
817,schlimm::A,йӗрӗнчӗк,kötü
818,wahr::A,чӑн,doğru
819,wahr::A,чӑн,gerçek
820,alt::A,кивӗ,eski
821,neu::A,ҫӗнӗ,yeni
822,ehemalig::A,пулнӑ,önceki
823,alt[Lebewesen]::A,ватӑ,yaşlı
824,jung::A,яш,genç
825,jung::A,ҫамрӑк,genç
826,arm::A,чухӑн,fakir
827,reich::A,пуян,zengin
828,bekannt::A,пӗлӗш,bilinen
829,berühmt::A,чаплӑ,ünlü
830,berühmt::A,чаплӑ,meşhur
831,fremd::A,ют,yabancı
832,verschieden::A,расна,ayrı
833,verschieden::A,расна,farklı
834,nah::A,ҫывӑх,yakın
835,nah::A,ҫывӑх,bitişik
836,nah::A,ҫывӑхри,yakın
837,nah::A,ҫывӑхри,bitişik
838,fern::A,инҫе,uzak
839,fern::A,аякри,uzak
840,linker::A,сулахай,sol
841,rechter::A,сылтӑм,sağ
842,anderer::A,урӑх,diğer
843,erster::A,пӗрремӗш,ilk
844,erster::A,пӗрремӗш,birinci
845,zweiter::A,иккӗмӗш,ikinci
846,dritter::A,виҫҫӗмӗш,üçüncü
847,letzter::A,юлашки,son
848,letzter::A,юлашки,sonuncu
849,allein::ADV,пӗччен,yalnız
850,allein::ADV,пӗччен,tek başına
851,auf einmal::ADV,кӗмӗрккен,birden
852,zusammen::ADV,пӗрле,beraber
853,zusammen::ADV,пӗрле,birlikte
854,lange::ADV,вӑрах,çok
855,lange::ADV,вӑрах,uzun
856,plötzlich::ADV,сасартӑк,ansızın
857,plötzlich::ADV,сасартӑк,birdenbire
858,sofort::ADV,тӳрех,hemen
859,sofort::ADV,тӳрех,derhal
860,später::ADV,кайран,daha sonra
861,jetzt::ADV,халь,şimdi
862,jetzt::ADV,халӗ,şimdi
863,heute::ADV,паян,bugün
864,morgen::ADV,ыран,yarın
865,bald::ADV,халех,yakında
866,bald::ADV,кӗҫех,yakında
867,dann::ADV,унтан,sonra
868,gestern::ADV,ӗнер,dün
869,einst::ADV,пӗррехинче,eskiden
870,damals::ADV,ун чухне,o zamanlar
871,damals::ADV,апла пулсан,o zamanlar
872,danach::ADV,унтан,sonradan
873,danach::ADV,унтан,ondan sonra
874,vorher::ADV,малтан,önce
875,vorher::ADV,малтан,önceden
876,zuerst::ADV,пирвай,ilk önce
877,einmal::ADV,пӗррехинче,bir defa
878,manchmal::ADV,хӑш чухне,bazan
879,oft::ADV,тӑтӑш,sık sık
880,oft::ADV,тӑтӑш,çok defa
881,immer::ADV,ялан,daima
882,immer::ADV,ялан,her zaman
883,niemals::ADV,нихӑҫан та,asla değil
884,niemals::ADV,нихӑҫан та,hiçbir zaman
885,hier::ADV,кунта,burada
886,hierhin::ADV,кунта,buraya
887,von hier::ADV,кунтан,buradan
888,dort::ADV,унта,orada
889,dort::ADV,унта,şurada
890,dort::ADV,ҫавӑнта,orada
891,dort::ADV,ҫавӑнта,şurada
892,dorthin::ADV,унта,oraya
893,dorthin::ADV,унта,şuraya
894,dorthin::ADV,ҫавӑнта,oraya
895,dorthin::ADV,ҫавӑнта,şuraya
896,geradeaus::ADV,тикӗс,doğru
897,vorwärts::ADV,малалла,ileri
898,rückwärts::ADV,хыҫала,geri
899,zurück::ADV,каялла,geriye
900,unten::ADV,аялта,aşağıda
901,hinab::ADV,аялта,aşağıya
902,oben::ADV,ҫӳлте,yukarıda
903,hinauf::ADV,ҫӳле,yukarı
904,hinauf::ADV,ҫӳле,yukarıya
905,überall::ADV,таҫта та,her yerde
906,überall::ADV,пур ҫӗрте те,her yerde
907,überall::ADV,кирек ӑҫта та,her yerde
908,nicht::ADV,мар,-mi-
909,nicht::ADV,мар,değil
910,ein wenig::ADV,пӑртак,biraz
911,kaum::ADV,аран,dar
912,kaum::ADV,аран,hemen hemen değil
913,sehr::ADV,питӗ,pek
914,sehr::ADV,питӗ,gayet
915,so::ADV,апла,öyle
916,so::ADV,апла,böyle
917,noch::ADV,татах,hâlâ
918,noch::ADV,татах,henüz
919,nur::ADV,ҫех,ancak
920,nur::ADV,ҫех,yalnız
921,schon::ADV,ӗнтӗ,çoktan
922,wieder::ADV,каллех,tekrar
923,wieder::ADV,каллех,yeniden
924,vergebens::ADV,харам,boşuna
925,vor::PRP,умӗнче,önünde
926,hinter::PRP,кайра,arkasında
927,unter::PRP,айне,altında
928,unter::PRP,айӗпе,altında
929,unter::PRP,айӗнче,altında
930,unter::PRP,ҫитеспе,altında
931,durch::PRP,витӗр,sayesinde
932,durch::PRP,витӗр,ortasından
933,neben::PRP,патӗнче,yanında
934,zwischen::PRP,хушшинче,arasında
935,wegen::PRP,пула,dolayı
936,wegen::PRP,пирки,dolayı
937,dies::PRN,ку,bu
938,dies::PRN,ҫак,bu
939,das::PRN,ҫав,o
940,das::PRN,ҫав,şu
941,alles::PRN,пурте,hepsi
942,alles::PRN,пурте,her şey
943,alles::PRN,йӑлт,hepsi
944,alles::PRN,йӑлт,her şey
945,ich::PRN,эп,ben
946,du::PRN,эс,sen
947,er::PRN,вӑл,o
948,wir::PRN,эпир,biz
949,ihr::PRN,эсир,siz
950,sie::PRN,вӗсем,onlar
951,was::FPRN,мӗн,ne
952,was::FPRN,мӗскер,ne
953,was::FPRN,мӗн те пулин,ne
954,wer::FPRN,кам,kim
955,wo::FADV,ӑҫта,nerede
956,wohin::FADV,ӑҫта,nereye
957,wie::FADV,епле,nasıl
958,wie::FADV,мӗнле,nasıl
959,warum::FADV,ма,neden
960,warum::FADV,мӗншӗн,neden
961,wieviel::FNUM,миҫе,kaç
962,wieviel::FNUM,миҫе,ne kadar
963,eins::NUM,пӗр,bir
964,eins::NUM,пӗрре,bir
965,zwei::NUM,ик,iki
966,zwei::NUM,икӗ,iki
967,zwei::NUM,иккӗ,iki
968,drei::NUM,виҫ,üç
969,drei::NUM,виҫӗ,üç
970,drei::NUM,виҫҫӗ,üç
971,vier::NUM,тӑват,dört
972,fünf::NUM,пилӗк,beş
973,fünf::NUM,пиллӗк,beş
974,sechs::NUM,улт,altı
975,sechs::NUM,ултӑ,altı
976,sechs::NUM,улттӑ,altı
977,sieben::NUM,ҫич,yedi
978,sieben::NUM,ҫичӗ,yedi
979,sieben::NUM,ҫиччӗ,yedi
980,acht::NUM,сакӑр,sekiz
981,acht::NUM,саккӑр,sekiz
982,neun::NUM,тӑхӑр,dokuz
983,neun::NUM,тӑххӑр,dokuz
984,zehn::NUM,вунӑ,on
985,zehn::NUM,вуннӑ,on
986,elf::NUM,вун пӗр,on bir
987,zwölf::NUM,вун ик,on iki
988,zwölf::NUM,вун икӗ,on iki
989,zwölf::NUM,вун иккӗ,on iki
990,zwanzig::NUM,ҫирӗм,yirmi
991,dreißig::NUM,вӑтӑр,otuz
992,vierzig::NUM,хӗрӗх,kırk
993,fünfzig::NUM,аллӑ,elli
994,sechzig::NUM,утмӑл,altmış
995,siebzig::NUM,ҫитмӗл,yetmiş
996,achtzig::NUM,сакӑр вунӑ,seksen
997,achtzig::NUM,сакӑр вуннӑ,seksen
998,neunzig::NUM,тӑхӑр вун,doksan
999,neunzig::NUM,тӑхӑр вунӑ,doksan
1000,neunzig::NUM,тӑхӑр вуннӑ,doksan
1001,hundert::NUM,ҫӗр,yüz
1002,tausend::NUM,пин,bin
1003,und::CNJ,та,ve
1004,und::CNJ,та,ile
1005,oder::CNJ,е,ya
1006,oder::CNJ,е,yahut
1007,stehen::V,тӑр,durmak
1008,sitzen::V,лар,oturmak
1009,liegen::V,вырт,yatmak
1010,hängen::V,усӑнса тӑр,asılı olmak
1011,hängen::V,ҫакӑнса тӑр,asılı olmak
1012,werden::V,пул,olmak
1013,werden::V,пул,olunmak
1014,passieren::V,пул,olmak
1015,beginnen::V,пуҫлан,başlamak
1016,enden::V,пӗт,bitmek
1017,enden::V,пӗт,sona ermek
1018,enden::V,вӗҫлен,bitmek
1019,enden::V,вӗҫлен,sona ermek
1020,wechseln::V,улшӑн,değişmek
1021,aufgehen[Sonne]::V,тух,doğmak
1022,untergehen[Sonne]::V,анса лар,batmak
1023,scheinen[Sonne]::V,пӑх,parlamak
1024,donnern::V,кӗмсӗртет,gök gürlemek
1025,donnern::V,авӑт,gök gürlemek
1026,wehen::V,варкӑш,esmek
1027,strömen::V,тӑкӑн,akmak
1028,fließen::V,юх,akmak
1029,sich drehen::V,ҫаврӑн,dönmek
1030,schwanken::V,чӳхен,sallanmak
1031,schwingen::V,суллан,titremek
1032,fallen::V,кип,düşmek
1033,fallen::V,тӳр кип,düşmek
1034,fallen::V,татӑлса ан,düşmek
1035,brennen::V,ҫун,yanmak
1036,rauchen::V,мӑкӑрлан,tütmek
1037,rauchen::V,тӗтӗм кӑлар,tütmek
1038,regnen::V,ҫумӑр ҫӑвать,yağmak
1039,gefrieren::V,шӑн,donmak
1040,tauen::V,ирӗл,erimek
1041,schmelzen::V,ирӗл,erimek
1042,trocknen::V,тип,kurumak
1043,sieden::V,вӗре,kaynamak
1044,faulen::V,ҫӗр,çürümek
1045,verfaulen::V,ҫӗр,çürümek
1046,reißen::V,ҫурӑл,yırtılmak
1047,versinken::V,пут,batmak
1048,vergehen::V,ирт,geçmek
1049,erscheinen::V,курӑн,görünmek
1050,erscheinen::V,курӑнса кай,görünmek
1051,verschwinden::V,ҫухал,kaybolmak
1052,sinken::V,чак,inmek
1053,abnehmen::V,чак,azalmak
1054,zunehmen::V,пысӑклан,artmak
1055,zunehmen::V,пысӑклан,çoğalmak
1056,steigen::V,ҫӗклен,artmak
1057,steigen::V,ҫӗклен,yükselmek
1058,wachsen::V,ӳс,büyümek
1059,wachsen::V,ӳс,gelişmek
1060,glänzen::V,ҫиҫ,parlamak
1061,funkeln::V,ялкӑш,parıldamak
1062,funkeln::V,йӑлтӑртат,parıldamak
1063,lärmen::V,шавла,gürültü yapmak
1064,läuten::V,шӑнкӑравла,çalmak
1065,klingeln::V,шӑнкӑравла,zil çalmak
1066,klirren::V,калтлат,şakırdamak
1067,klirren::V,калтлат,zangırdamak
1068,klirren::V,шӑнкӑлтат,şakırdamak
1069,klirren::V,шӑнкӑлтат,zangırdamak
1070,brausen::V,ахӑр,köpürmek
1071,brausen::V,ахӑр,kükremek
1072,rauschen::V,вашӑлтат,fışırdamak
1073,rauschen::V,чашӑлтат,fışırdamak
1074,klingen::V,янӑра,tınlamak
1075,bellen::V,вӗр,havlamak
1076,heulen::V,ула,ulumak
1077,blasen::V,вӗр,üflemek
1078,pfeifen::V,шӑхӑр,düdük çalmak
1079,schreien::V,кӑшкӑр,bağırmak
1080,schreien::V,кӑшкӑр,haykırmak
1081,stöhnen::V,йынӑш,inlemek
1082,zittern::V,чӗтре,titremek
1083,leben::V,пурӑн,yaşamak
1084,leben::V,пурӑн,hayatta olmak
1085,geboren werden::V,ҫурал,doğmak
1086,atmen::V,сывла,solunmak
1087,atmen::V,сывла,nefes almak
1088,trinken::V,ӗҫ,içmek
1089,essen::V,ҫи,yemek
1090,schlucken::V,ҫӑт,yutmak
1091,müde werden::V,ӗшен,yorulmak
1092,einschlafen::V,ыйха пут,uykuya dalmak
1093,einschlafen::V,ҫывӑрса кай,uykuya dalmak
1094,schlafen::V,ҫывӑр,uyumak
1095,aufwachen::V,вӑран,uyanmak
1096,aufstehen::V,тӑр,kalkmak
1097,aufstehen::V,тӑр,yataktan kalkmak
1098,sich erholen::V,кан,dinlenmek
1099,krank werden::V,чирле,hastalanmak
1100,krank sein::V,чирле,hasta olmak
1101,schmerzen::V,сур,ağrımak
1102,schmerzen::V,ырат,ağrımak
1103,husten::V,ӳсӗр,öksürmek
1104,genesen::V,сывал,şifa bulmak
1105,genesen::V,тӳрлен,şifa bulmak
1106,sterben::V,вил,ölmek
1107,sterben::V,вил,vefat etmek
1108,umkommen::V,вил,ölmek
1109,sich bewegen::V,куҫ,hareket etmek
1110,sich rühren::V,хускал,kımıldanmak
1111,sich erheben::V,тӑр,kalkmak
1112,sich erheben::V,тӑр,ayağa kalkmak
1113,sich setzen::V,лар,oturmak
1114,hinfallen::V,ӳк,yere düşmek
1115,laufen::V,ут,yürümek
1116,schreiten::V,ут,yürümek
1117,schreiten::V,ут,adım atmak
1118,spazierengehen::V,уҫӑлса ҫӳре,gezmek
1119,spazierengehen::V,уҫӑлса ҫӳре,dolaşmak
1120,spazierengehen::V,уткаласа ҫӳре,gezmek
1121,spazierengehen::V,уткаласа ҫӳре,dolaşmak
1122,eilen::V,васка,seğirtmek
1123,eilen::V,хыпалан,seğirtmek
1124,sich beeilen::V,васка,acele etmek
1125,sich beeilen::V,хыпалан,acele etmek
1126,sausen::V,ыткӑн,hızla gitmek
1127,sausen::V,вӗҫтер,hızla gitmek
1128,rennen::V,чуп,koşmak
1129,springen::V,сик,atlamak
1130,springen::V,сик,sıçramak
1131,klettern::V,улӑх,tırmanmak
1132,schaukeln::V,йӳрӗн,sallanmak
1133,kriechen::V,шу,sürünmek
1134,kriechen::V,упален,sürünmek
1135,schwimmen::V,иш,yüzmek
1136,tauchen::V,чӑм,dalmak
1137,rudern::V,авӑс,kürek çekmek
1138,fahren::V,пыр,gitmek
1139,fliegen::V,вӗҫ,uçmak
1140,gehen::V,кай,gitmek
1141,weggehen::V,кай,gitmek
1142,abfahren::V,тапран,kalkmak
1143,anhalten::V,чарӑн,durmak
1144,hineingehen::V,кӗр,içeri girmek
1145,eintreten::V,кӗр,girmek
1146,kommen::V,кил,gelmek
1147,ankommen::V,ҫит,varmak
1148,zurückkommen::V,таврӑн,dönmek
1149,zurückkommen::V,каялла кил,dönmek
1150,bleiben::V,юл,kalmak
1151,warten::V,кӗт,beklemek
1152,erwarten::V,кӗт,beklemek
1153,suchen::V,шыра,aramak
1154,finden::V,туп,bulmak
1155,versuchen::V,пикен,denemek
1156,vorbereiten::V,хатӗрле,hazırlamak
1157,lieben::V,юрат,sevmek
1158,mögen::V,кӑмӑлла,beğenmek
1159,mögen::V,килӗштер,beğenmek
1160,lachen::V,кул,gülmek
1161,lachen::V,ахӑлтат,gülmek
1162,rühren::V,ҫулӑх,dokunmak
1163,rühren::V,ҫулӑх,duygulandırmak
1164,weinen::V,йӗр,ağlamak
1165,weinen::V,макӑр,ağlamak
1166,schimpfen::V,вӑрҫ,küfretmek
1167,schimpfen::V,ятлаҫ,küfretmek
1168,sich ärgern::V,ҫиллен,kızmak
1169,sich fürchten::V,шиклен,korkmak
1170,fürchten::V,хӑра,korkmak
1171,fliehen::V,тар,kaçmak
1172,flüchten::V,чупса тар,kaçmak
1173,sehen::V,кур,görmek
1174,anschauen::V,пӑхса ил,seyretmek
1175,ansehen::V,пӑх,bakmak
1176,hören::V,илт,duymak
1177,hören::V,илт,işitmek
1178,zuhören::V,итле,dinlemek
1179,zuhören::V,тӑнла,dinlemek
1180,probieren::V,астив,denemek
1181,probieren::V,астив,tadına bakmak
1182,riechen::V,шӑршла,kokusunu almak
1183,fühlen::V,туй,duymak
1184,fühlen::V,туй,hissetmek
1185,fühlen::V,сис,duymak
1186,fühlen::V,сис,hissetmek
1187,scheinen::V,туйӑн,görünmek
1188,zu sehen sein::V,курӑн,görünmek
1189,vernehmen::V,пӑл,haber almak
1190,frieren::V,йӳтен,üşümek
1191,tun::V,ту,etmek
1192,tun::V,ту,yapmak
1193,können::V,пултар,bilmek
1194,wollen::V,те,istemek
1195,anfangen::V,пуҫла,başlamak
1196,beenden::V,пӗтер,bitirmek
1197,aufhören::V,пӑрах,bitmek
1198,gelingen::V,ӑн,başarmak
1199,geraten::V,пул,düşmek
1200,öffnen::V,уҫ,açmak
1201,schließen::V,хуп,kapamak
1202,stellen::V,ларт,koymak
1203,stellen::V,тӑрат,koymak
1204,setzen::V,ларт,koymak
1205,setzen::V,ларт,oturtmak
1206,legen::V,хур,koymak
1207,legen::V,хур,yatırmak
1208,berühren::V,перӗн,dokunmak
1209,verbinden::V,сып,bağlamak
1210,verbinden::V,сып,birleştirmek
1211,bedecken::V,вит,örtmek
1212,bedecken::V,вит,kaplamak
1213,aufhängen::V,ҫак,asmak
1214,anzünden::V,ҫут,yakmak
1215,anzünden::V,ҫут,ateşlemek
1216,aufheben::V,ҫӗкле,kaldırmak
1217,zurücklassen::V,манса хӑвар,geride bırakmak
1218,verlieren::V,ҫӗтер,yitirmek
1219,verlieren::V,ҫӗтер,kaybetmek
1220,fallen lassen::V,ӳкер,düşürmek
1221,machen::V,ту,yapmak
1222,herstellen::V,ӑстала,yapmak
1223,herstellen::V,ӑстала,imal etmek
1224,bauen::V,ту,kurmak
1225,bauen::V,ту,inşa etmek
1226,reparieren::V,юса,onarmak
1227,reparieren::V,юса,tamir etmek
1228,verbessern::V,лайӑхлат,düzeltmek
1229,ändern::V,улӑштар,değiştirmek
1230,graben::V,чав,kazmak
1231,graben::V,чакала,kazmak
1232,beugen::V,кукӑрт,eğmek
1233,biegen::V,ав,bükmek
1234,biegen::V,кукӑрт,bükmek
1235,drehen::V,ҫавӑр,çevirmek
1236,drehen::V,ҫавӑр,döndürmek
1237,wenden::V,ӳпӗнтер,çevirmek
1238,umdrehen::V,ҫавӑр,çevirmek
1239,heben::V,хӑпарт,kaldırmak
1240,hochheben::V,йӑт,yukarı kaldırmak
1241,ergreifen::V,тыт,tutmak
1242,ergreifen::V,тыт,yakalamak
1243,halten::V,тыт,tutmak
1244,drücken::V,пус,sıkmak
1245,schieben::V,тӗк,itmek
1246,schieben::V,тӗк,sürmek
1247,schieben::V,тӗрт,itmek
1248,schieben::V,тӗрт,sürmek
1249,kratzen::V,хыр,kaşımak
1250,lecken::V,ҫула,yalamak
1251,beißen::V,ҫырт,ısırmak
1252,beißen::V,хып,ısırmak
1253,abreißen::V,тат,koparmak
1254,abschneiden::V,кас,keserek ayırmak
1255,binden::V,ҫых,bağlamak
1256,stecken::V,чик,sokmak
1257,brechen::V,хуҫ,kırmak
1258,klopfen::V,такка,çalmak
1259,hauen::V,шакка,vurmak
1260,kleben::V,ҫыпӑҫтар,yapıştırmak
1261,reiben::V,сӑтӑр,ovmak
1262,reiben::V,сӑтӑр,sürtmek
1263,streichen::V,сӗр,sürmek
1264,schleifen::V,хӑйра,bilemek
1265,schneiden::V,кас,kesmek
1266,rütteln::V,лӑка,sallamak
1267,rütteln::V,силлентер,sallamak
1268,schütteln::V,лӑка,sarsmak
1269,schütteln::V,лӑка,çalkamak
1270,schütteln::V,силлентер,sarsmak
1271,schütteln::V,силлентер,çalkamak
1272,schwenken::V,сулла,sallamak
1273,schütten::V,тултар,dökmek
1274,schütten::V,тултар,akıtmak
1275,füllen::V,тултар,doldurmak
1276,einwickeln::V,чӗрке,sarmak
1277,tragen::V,ҫӗкле,taşımak
1278,schleppen::V,сӗтӗр,sürüklemek
1279,ziehen::V,тӑс,çekmek
1280,aufbewahren::V,усра,saklamak
1281,werfen::V,пӑрах,atmak
1282,fangen::V,тыт,tutmak
1283,fangen::V,тыт,yakalamak
1284,packen::V,тыт,tutmak
1285,packen::V,тыт,yakalamak
1286,verstecken::V,пытарса хур,saklamak
1287,teilen::V,уйӑр,bölmek
1288,teilen::V,уйӑр,ayırmak
1289,teilen::V,пайла,bölmek
1290,teilen::V,пайла,ayırmak
1291,schicken::V,яр,yollamak
1292,schicken::V,яр,göndermek
1293,bringen::V,кӳр,getirmek
1294,hinzufügen::V,хуш,katmak
1295,hinzufügen::V,хуш,eklemek
1296,bekommen::V,ил,almak
1297,bekommen::V,ил,eline geçmek
1298,bekommen::V,туян,almak
1299,bekommen::V,туян,eline geçmek
1300,erhalten::V,ил,almak
1301,erhalten::V,туян,almak
1302,nehmen::V,ил,almak
1303,wählen::V,суйла,seçmek
1304,auswählen::V,суйла,seçmek
1305,auswählen::V,суйла,ayırmak
1306,bewahren::V,упра,korumak
1307,behindern::V,кансӗрле,engellemek
1308,behindern::V,чӑрмантар,engellemek
1309,verderben::V,пӑс,bozmak
1310,beschädigen::V,пӑс,zedelemek
1311,beschädigen::V,пӑс,ziyan vermek
1312,zerbrechen::V,ват,kırmak
1313,zerbrechen::V,ҫӗмӗр,kırmak
1314,zerreißen::V,ҫур,yırtmak
1315,zerstören::V,иш,yıkmak
1316,zerstören::V,иш,tahrip etmek
1317,verbrennen::V,ҫунтар,yakmak
1318,geben::V,пар,vermek
1319,reichen::V,пар,uzatmak
1320,schenken::V,парнеле,hediye etmek
1321,versprechen::V,тума пул,vaat etmek
1322,versprechen::V,сӑмах пар,vaat etmek
1323,wünschen::V,сун,kutlamak
1324,loben::V,ырла,övmek
1325,küssen::V,чуп ту,öpmek
1326,wiegen::V,сиктер,sallamak
1327,wiegen::V,силле,sallamak
1328,zudecken::V,вит,örtmek
1329,wecken::V,вӑрат,uyandırmak
1330,zeigen::V,кӑтарт,göstermek
1331,führen::V,илсе пыр,gezdirmek
1332,führen::V,илсе пыр,yol göstermek
1333,führen::V,ҫавӑтса пыр,gezdirmek
1334,führen::V,ҫавӑтса пыр,yol göstermek
1335,lehren::V,вёрент,okutmak
1336,lehren::V,вёрент,öğretmek
1337,unterrichten::V,вёрент,öğretmek
1338,aufziehen::V,вӗрент,yetiştirmek
1339,leiten::V,тытса пыр,yönetmek
1340,leiten::V,тытса пыр,idare etmek
1341,antreiben::V,васкат,teşvik etmek
1342,lassen::V,пусахла,-tırmak
1343,lassen::V,хуш,-tırmak
1344,einladen::V,чӗн,davet etmek
1345,vereinigen::V,пӗрлештер,birleştirmek
1346,besuchen::V,ҫит,uğramak
1347,besuchen::V,ҫит,ziyaret etmek
1348,besuchen::V,ҫит,görmeye gitmek
1349,besuchen::V,кӗрсе кур,uğramak
1350,besuchen::V,кӗрсе кур,ziyaret etmek
1351,besuchen::V,кӗрсе кур,görmeye gitmek
1352,treffen::V,тӗл пул,rastlamak
1353,treffen::V,тӗл пул,isabet etmek
1354,sich versammeln::V,пуҫтарӑн,toplanmak
1355,spielen::V,выля,oynamak
1356,singen::V,юрла,söylemek
1357,singen::V,юрла,şarkı söylemek
1358,tanzen::V,ташла,oynamak
1359,tanzen::V,ташла,dans etmek
1360,sich trennen::V,уйрӑл,ayrılmak
1361,verlassen::V,хӑвар,bırakmak
1362,verlassen::V,хӑвар,terk etmek
1363,retten::V,ҫӑл,kurtarmak
1364,bewachen::V,хуралла,gözetmek
1365,schützen::V,сыхла,korumak
1366,verteidigen::V,хӳтӗле,savunmak
1367,sich schlagen::V,ҫапӑҫ,dövüşmek
1368,schießen::V,пер,ateş etmek
1369,siegen::V,ҫӗн,yenmek
1370,siegen::V,ҫӗнтер,yenmek
1371,ärgern::V,тарӑхтар,kızdırmak
1372,ärgern::V,ҫиллентер,kızdırmak
1373,schlagen::V,ҫап,dövmek
1374,treten::V,тап,tepmek
1375,stechen::V,чик,sokmak
1376,stechen::V,чик,batırmak
1377,stoßen::V,чыш,itmek
1378,stehlen::V,вӑрла,çalmak
1379,stören::V,кансӗрле,bozmak
1380,stören::V,кансӗрле,etkilemek
1381,belästigen::V,аптӑрат,rahatsız etmek
1382,belästigen::V,хупла,rahatsız etmek
1383,verbergen::V,пытар,saklamak
1384,täuschen::V,суй,aldatmak
1385,betrügen::V,ултала,aldatmak
1386,betrügen::V,ултала,dolandırmak
1387,töten::V,вӗлер,öldürmek
1388,wohnen::V,чуна пар,oturmak
1389,wohnen::V,парӑнса тӑр,oturmak
1390,arbeiten::V,ӗҫле,çalışmak
1391,sammeln::V,пух,toplamak
1392,pflücken::V,тат,koparmak
1393,jagen::V,сунара ҫӳре,avlanmak
1394,fischen::V,пулӑ тыт,balık tutmak
1395,fassen::V,тыт,tutmak
1396,fassen::V,тыт,yakalamak
1397,hüten::V,кӗт,otlatmak
1398,treiben::V,хӑвала,gütmek
1399,anbinden::V,кӑкар,bağlamak
1400,füttern::V,ҫитер,beslemek
1401,melken::V,су,sağmak
1402,hacken::V,вакла,yarmak
1403,gießen::V,шӑвар,sulamak
1404,reifen::V,пиҫ,olgunlaşmak
1405,zubereiten::V,пӗҫер,hazırlamak
1406,kochen::V,пӗҫер,pişirmek
1407,kochen::V,пӗҫер,kaynatmak
1408,backen::V,пӗҫер,pişirmek
1409,backen::V,пӗҫер,fırında pişirmek
1410,braten::V,ӑшала,kızartmak
1411,umrühren::V,хутӑштар,karıştırmak
1412,stricken::V,ҫых,örmek
1413,nähen::V,ҫӗле,dikmek
1414,färben::V,пӗвет,boyamak
1415,reinigen::V,тасат,temizlemek
1416,waschen::V,ҫу,yıkamak
1417,abwischen::V,шӑл,silmek
1418,spülen::V,чӳхе,çalkamak
1419,fegen::V,шӑл,süpürmek
