,Concept_ID,la,fa
814,kaum::ADV,aegre,به سختی
815,sehr::ADV,valde,خیلی
816,sehr::ADV,valde,بسیار
817,sehr::ADV,magnopere,خیلی
818,sehr::ADV,magnopere,بسیار
819,so::ADV,ita,چنین
820,so::ADV,ita,اینطور
821,noch::ADV,etiam,هنوز
822,nur::ADV,solum,فقط
823,nur::ADV,solum,تنها
824,nur::ADV,tantum,فقط
825,nur::ADV,tantum,تنها
826,schon::ADV,iam,قبلاً
827,schon::ADV,iam,به این زودی
828,wieder::ADV,rursus,باز
829,wieder::ADV,rursus,دوباره
830,vergebens::ADV,frustra,بیهوده
831,vor::PRP,ante,در جلوی
832,hinter::PRP,post,پشت
833,unter::PRP,sub,تحت
834,durch::PRP,per,از وسط
835,durch::PRP,per,از ميان
836,neben::PRP,iuxta,کنار
837,neben::PRP,iuxta,پهلوی
838,zwischen::PRP,inter,بین
839,zwischen::PRP,inter,میان
840,wegen::PRP,propter,برای
841,wegen::PRP,propter,بخاطر
842,dies::PRN,hoc,این
843,das::PRN,id,آن
844,alles::PRN,omnia,تمام
845,alles::PRN,omnia,همه‌چیر
846,ich::PRN,ego,من
847,du::PRN,tu,تو
848,er::PRN,is,او
849,er::PRN,ille,او
850,wir::PRN,nos,ما
851,ihr::PRN,vos,شما
852,sie::PRN,ii,آنها
853,sie::PRN,illi,آنها
854,was::FPRN,quid,چه
855,wer::FPRN,quis,کی
856,wo::FADV,ubi,کجا
857,wohin::FADV,quo,بکجا
858,wie::FADV,quomodo,چطور
859,wie::FADV,quomodo,چگونه
860,warum::FADV,cur,چرا
861,warum::FADV,cur,برای چه
862,wieviel::FNUM,quantum,چند
863,wieviel::FNUM,quantum,چقدر
864,eins::NUM,unus,یک
865,zwei::NUM,duo,دو
866,drei::NUM,tres,سه
867,vier::NUM,quattuor,چهار
868,fünf::NUM,quinque,پنج
869,sechs::NUM,sex,شش
870,sieben::NUM,septem,هفت
871,acht::NUM,octo,هشت
872,neun::NUM,novem,نه
873,zehn::NUM,decem,ده
874,elf::NUM,undecim,یازده
875,zwölf::NUM,duodecim,دوازده
876,zwanzig::NUM,viginti,بیست
877,dreißig::NUM,triginta,سی
878,vierzig::NUM,quadraginta,چهل
879,fünfzig::NUM,quinquaginta,پنجاه
880,sechzig::NUM,sexaginta,شصت
881,siebzig::NUM,septuaginta,هفتاد
882,achtzig::NUM,octoginta,هشتاد
883,neunzig::NUM,nonaginta,نود
884,hundert::NUM,centum,صد
885,tausend::NUM,mille,هزار
886,und::CNJ,et,و
887,und::CNJ,-que,و
888,oder::CNJ,vel,یا
889,stehen::V,stare,ایستادن
890,sitzen::V,sedere,نشستن
891,liegen::V,iacere,خوابیدن
892,liegen::V,iacere,دراز کشیدن
893,hängen::V,pendere,آویزان بودن
894,werden::V,fieri,شدن
895,passieren::V,accidere,گذشتن
896,passieren::V,accidere,اتفاق افتادن
897,beginnen::V,incipere,شروع شدن
898,enden::V,finem habere,تمام شدن
899,wechseln::V,mutari,عوض شدن
900,aufgehen[Sonne]::V,oriri,برآمدن
901,aufgehen[Sonne]::V,oriri,طلوع کردن
902,untergehen[Sonne]::V,occidere,غروب کردن
903,scheinen[Sonne]::V,lucere,تابیدن
904,donnern::V,tonare,رعد زدن
905,wehen::V,flare,دمیدن
906,strömen::V,fluere,روان شدن
907,fließen::V,manare,روان شدن
908,sich drehen::V,torqueri,چرخیدن
909,schwanken::V,vacillare,خم و راست شدن
910,schwingen::V,vibrare,تاب خوردن
911,schwingen::V,vibrare,نوسان کردن
912,fallen::V,cadere,افتادن
913,fallen::V,cadere,سقوط کردن
914,brennen::V,ardere,سوزاندن
915,rauchen::V,fumare,دود کردن
916,regnen::V,pluere,باران آمدن
917,gefrieren::V,congelari,یخ بستن
918,tauen::V,rorare,آب شدن
919,schmelzen::V,liquescere,آب شدن
920,trocknen::V,arescere,خشک شدن
921,sieden::V,fervere,جوشیدن
922,faulen::V,putescere,فاسد شدن
923,verfaulen::V,putescere,پوسیدن
924,reißen::V,scindi,پاره شدن
925,versinken::V,mergi,غرق شدن
926,vergehen::V,praeterire,گذشتن
927,erscheinen::V,apparere,ظاهر شدن
928,verschwinden::V,discedere,گم شدن
929,verschwinden::V,discedere,از بین رفتن
930,sinken::V,labi,پایین آمدن
931,abnehmen::V,deminui,کم شدن
932,zunehmen::V,augeri,زیاد شدن
933,steigen::V,augescere,بالا رفتن
934,wachsen::V,crescere,قد کشیدن
935,glänzen::V,splendere,برق زدن
936,funkeln::V,micare,جرقه زدن
937,lärmen::V,strepere,شلوغ کردن
938,läuten::V,sonare,زنگ زدن
939,klingeln::V,tinnire,زنگ زدن
940,klirren::V,crepare,جرنگ جرنگ صدا کردن
941,brausen::V,saevire,طوفانی بودن
942,rauschen::V,crepare,خش‌خش کردن
943,klingen::V,sonare,صدا دادن
944,bellen::V,latrare,عوعو کردن
945,heulen::V,ululare,زوزه کشیدن
946,blasen::V,flare,فوت کردن
947,pfeifen::V,sibilare,سوت زدن
948,schreien::V,clamare,فریاد زدن
949,stöhnen::V,gemere,نالیدن
950,zittern::V,tremere,لرزیدن
951,zittern::V,trepidare,لرزیدن
952,leben::V,vivere,زیستن
953,leben::V,vivere,زندگی کردن
954,geboren werden::V,nasci,متولد شدن
955,atmen::V,spirare,تنفس کردن
956,trinken::V,bibere,نوشیدن
957,essen::V,edere,خوردن
958,schlucken::V,devorare,بلعیدن
959,schlucken::V,devorare,قورت دادن
960,müde werden::V,fatigari,خسته شدن
961,einschlafen::V,obdormiscere,خواب رفتن
962,schlafen::V,dormire,خوابیدن
963,aufwachen::V,expergisci,از خواب بیدار شدن
964,aufstehen::V,exsurgere,بیدار شدن
965,sich erholen::V,se reficere,استراحت کردن
966,krank werden::V,aegrescere,مریض شدن
967,krank sein::V,aegrotare,بیمار بودن
968,schmerzen::V,dolere,درد کردن
969,husten::V,tussire,سرفه کردن
970,genesen::V,convalescere,بهبود یافتن
971,sterben::V,mori,مردن
972,umkommen::V,perire,کشته شدن
973,sich bewegen::V,se movere,حرکت کردن
974,sich rühren::V,micare,تکان خوردن
975,sich erheben::V,surgere,برخواستن
976,sich setzen::V,considere,نشستن
977,hinfallen::V,cadere,زمین خوردن
978,laufen::V,vadere,پیاده رفتن
979,schreiten::V,gradi,قدم زدن
980,spazierengehen::V,ambulare,گردش رفتن
981,eilen::V,properare,شتاب کردن
982,sich beeilen::V,festinare,عجله کردن
983,sausen::V,currere,صفیر کشیدن
984,rennen::V,currere,دویدن
985,springen::V,salire,پریدن
986,klettern::V,niti,بالا رفتن
987,schaukeln::V,oscillare,تاب خوردن
988,kriechen::V,repere,خزیدن
989,kriechen::V,serpere,خزیدن
990,schwimmen::V,nare,شنا کردن
991,schwimmen::V,natare,شنا کردن
992,tauchen::V,mergere,غواصی کردن
993,rudern::V,remigare,پارو زدن
994,fahren::V,vehi,سواره رفتن
995,fliegen::V,volare,پریدن
996,gehen::V,ire,رفتن
997,gehen::V,vadere,رفتن
998,weggehen::V,abire,رفتن
999,weggehen::V,discedere,رفتن
1000,abfahren::V,proficisci,حرکت کردن
1001,anhalten::V,consistere,ایست کردن
1002,hineingehen::V,inire,داخل شدن
1003,hineingehen::V,ingredi,داخل شدن
1004,eintreten::V,intrare,وارد شدن
1005,kommen::V,venire,آمدن
1006,ankommen::V,advenire,رسیدن
1007,zurückkommen::V,revenire,برگشتن
1008,bleiben::V,manere,ماندن
1009,warten::V,opperiri,منتظر بودن
1010,erwarten::V,opperiri,انتظار داشتن
1011,erwarten::V,expectare,انتظار داشتن
1012,suchen::V,quaerere,جستجو کردن
1013,finden::V,reperire,یافتن
1014,finden::V,reperire,پیدا کردن
1015,versuchen::V,conari,سعی کردن
1016,versuchen::V,conari,کوشش کردن
1017,versuchen::V,temptare,سعی کردن
1018,versuchen::V,temptare,کوشش کردن
1019,vorbereiten::V,parare,آماده کردن
1020,lieben::V,amare,عاشق بودن
1021,mögen::V,amare,میل داشتن
1022,mögen::V,amare,دوست داشتن
1023,lachen::V,ridere,خندیدن
1024,rühren::V,commovere,به رقت آوردن
1025,weinen::V,flere,گریه کردن
1026,schimpfen::V,increpare,فحاشی کردن
1027,sich ärgern::V,indignari,ناراحت شدن
1028,sich fürchten::V,vereri,واهمه کردن
1029,fürchten::V,timere,ترسیدن
1030,fliehen::V,fugere,گریختن
1031,flüchten::V,effugere,فرار کردن
1032,sehen::V,videre,دیدن
1033,anschauen::V,aspectare,نگاه کردن
1034,ansehen::V,spectare,تماشا کردن
1035,hören::V,audire,شنیدن
1036,zuhören::V,auscultare,گوش دادن
1037,probieren::V,gustare,چشیدن
1038,riechen::V,olfacere,بوییدن
1039,riechen::V,olfacere,بو کردن
1040,fühlen::V,sentire,احساس کردن
1041,scheinen::V,videri,بنظر آمدن
1042,zu sehen sein::V,conspici,دیده شدن
1043,vernehmen::V,comperire,شنیدن
1044,frieren::V,algere,سرد بودن
1045,tun::V,facere,کردن
1046,können::V,posse,توانستن
1047,wollen::V,velle,خواستن
1048,anfangen::V,incipere,شروع کردن
1049,beenden::V,finire,تمام کردن
1050,beenden::V,finire,پایان دادن
1051,aufhören::V,desistere,دست کشیدن
1052,gelingen::V,contingere,موفق شدن
1053,geraten::V,evenire,نتیجه دادن
1054,öffnen::V,aperire,گشودن
1055,öffnen::V,aperire,باز کردن
1056,schließen::V,claudere,بستن
1057,schließen::V,claudere,قفل کردن
1058,stellen::V,sistere,گذاردن
1059,setzen::V,ponere,نشاندن
1060,legen::V,ponere,گذاشتن
1061,berühren::V,tangere,دست زدن
1062,berühren::V,tangere,لمس کردن
1063,verbinden::V,iungere,وصل کردن
1064,bedecken::V,tegere,پوشاندن
1065,bedecken::V,operire,پوشاندن
1066,aufhängen::V,suspendere,آویختن
1067,anzünden::V,accendere,سوزاندن
1068,anzünden::V,inflammare,سوزاندن
1069,aufheben::V,tollere,برداشتن
1070,aufheben::V,tollere,بلند کردن
1071,zurücklassen::V,relinquere,گذاشتن
1072,verlieren::V,perdere,گم کردن
1073,verlieren::V,amittere,گم کردن
1074,fallen lassen::V,dimittere,انداختن
1075,machen::V,facere,کردن
1076,machen::V,facere,ساختن
1077,herstellen::V,fabricare,ساختن
1078,herstellen::V,fabricare,تولید کردن
1079,bauen::V,construere,ساختن
1080,bauen::V,construere,بنا کردن
1081,reparieren::V,reparare,درست کردن
1082,reparieren::V,reparare,تعمیر کردن
1083,verbessern::V,emendare,بهتر کردن
1084,ändern::V,mutare,تغییر دادن
1085,graben::V,fodere,کندن
1086,graben::V,fodere,گود کردن
1087,beugen::V,flectere,کج کردن
1088,biegen::V,curvare,خم کردن
1089,drehen::V,torquere,چرخاندن
1090,wenden::V,vertere,برگرداندن
1091,umdrehen::V,convertere,برگرداندن
1092,heben::V,tollere,برداشتن
1093,hochheben::V,levare,برآوردن
1094,hochheben::V,levare,بلند کردن
1095,ergreifen::V,capessere,گرفتن
1096,halten::V,tenere,نگاه داشتن
1097,drücken::V,premere,فشار دادن
1098,drücken::V,premere,فشار آوردن
1099,schieben::V,promovere,هل دادن
1100,kratzen::V,radere,خاریدن
1101,lecken::V,lambere,لیسیدن
1102,beißen::V,mordere,گاز زدن
1103,abreißen::V,avellere,پاره کردن
1104,abschneiden::V,desecare,بریدن
1105,abschneiden::V,desecare,قطع کردن
1106,binden::V,ligare,بستن
1107,stecken::V,inserere,فرو کردن
1108,brechen::V,rumpere,شکستن
1109,klopfen::V,pultare,کوبیدن
1110,hauen::V,ferire,زدن
1111,kleben::V,agglutinare,چسباندن
1112,reiben::V,terere,مالش دادن
1113,streichen::V,oblinere,مالیدن
1114,schleifen::V,acuere,تیز کردن
1115,schneiden::V,secare,چیدن
1116,schneiden::V,secare,بریدن
1117,rütteln::V,quassare,لرزاندن
1118,rütteln::V,quassare,تکان دادن
1119,schütteln::V,quatere,تکان دادن
1120,schwenken::V,ventilare,تاب دادن
1121,schütten::V,fundere,ریختن
1122,füllen::V,complere,پر کردن
1123,einwickeln::V,involvere,پیچیدن
1124,tragen::V,ferre,بردن
1125,tragen::V,ferre,حمل کردن
1126,tragen::V,portare,بردن
1127,tragen::V,portare,حمل کردن
1128,schleppen::V,pertrahere,کشیدن
1129,ziehen::V,trahere,کشیدن
1130,aufbewahren::V,asservare,نگهداری کردن
1131,werfen::V,iacere,انداختن
1132,werfen::V,iacere,پرتاب کردن
1133,fangen::V,capere,گرفتن
1134,packen::V,capessere,گرفتن
1135,verstecken::V,abdere,قایم کردن
1136,verstecken::V,abdere,پنهان کردن
1137,teilen::V,partiri,قسمت کردن
1138,teilen::V,partiri,تقسیم کردن
1139,teilen::V,dividere,قسمت کردن
1140,teilen::V,dividere,تقسیم کردن
1141,schicken::V,mittere,فرستادن
1142,schicken::V,mittere,ارسال کردن
1143,bringen::V,apportare,آوردن
1144,hinzufügen::V,addere,افزودن
1145,hinzufügen::V,addere,اضافه کردن
1146,bekommen::V,adipisci,گرفتن
1147,erhalten::V,accipere,دریافت کردن
1148,nehmen::V,sumere,گرفتن
1149,nehmen::V,sumere,برداشتن
1150,wählen::V,eligere,انتخاب کردن
1151,auswählen::V,deligere,برگزیدن
1152,bewahren::V,conservare,حفظ کردن
1153,bewahren::V,conservare,حفاظت کردن
1154,behindern::V,impedire,مانع بودن
1155,verderben::V,corrumpere,از بین بردن
1156,beschädigen::V,laedere,صدمه زدن
1157,zerbrechen::V,rumpere,شکستن
1158,zerbrechen::V,frangere,شکستن
1159,zerreißen::V,discindere,دریدن
1160,zerreißen::V,discindere,پاره کردن
1161,zerstören::V,delere,خراب کردن
1162,zerstören::V,delere,ویران کردن
1163,verbrennen::V,urere,سوزاندن
1164,verbrennen::V,cremare,سوزاندن
1165,geben::V,dare,دادن
1166,reichen::V,praebere,دادن
1167,schenken::V,donare,هدیه دادن
1168,schenken::V,largiri,هدیه دادن
1169,versprechen::V,polliceri,قول دادن
1170,versprechen::V,polliceri,وعده دادن
1171,versprechen::V,promittere,قول دادن
1172,versprechen::V,promittere,وعده دادن
1173,loben::V,laudare,ستایش کردن
1174,küssen::V,osculari,بوسیدن
1175,zudecken::V,tegere,پوشاندن
1176,wecken::V,excitare,بیدار کردن
1177,zeigen::V,monstrare,نشان دادن
1178,führen::V,ducere,رهنمائی کردن
1179,lehren::V,docere,آموختن
1180,lehren::V,docere,یاد دادن
1181,unterrichten::V,instituere,درس دادن
1182,unterrichten::V,instituere,تدریس کردن
1183,aufziehen::V,nutrire,تربیت کردن
1184,leiten::V,ducere,اداره کردن
1185,antreiben::V,incitare,عجله دادن
1186,lassen::V,iubere,وادار کردن
1187,einladen::V,invitare,دعوت کردن
1188,einladen::V,invitare,مهمان کردن
1189,vereinigen::V,coniungere,یکی کردن
1190,vereinigen::V,coniungere,متحد کردن
1191,besuchen::V,visere,دیدار کردن
1192,treffen::V,convenire,ملاقات کردن
1193,sich versammeln::V,convenire,جمع شدن
1194,spielen::V,ludere,بازی کردن
1195,singen::V,cantare,آواز خواندن
1196,tanzen::V,saltare,رقصیدن
1197,sich trennen::V,digredi,جدا شدن
1198,sich trennen::V,discedere,جدا شدن
1199,verlassen::V,deserere,ترک کردن
1200,verlassen::V,relinquere,ترک کردن
1201,retten::V,servare,نجات دادن
1202,bewachen::V,custodire,حراست کردن
1203,schützen::V,tueri,حفظ کردن
1204,schützen::V,tutari,حفظ کردن
1205,verteidigen::V,defendere,دفاع کردن
1206,sich schlagen::V,luctari,کتک‌کاری کردن
1207,schießen::V,iaculari,تیر زدن
1208,siegen::V,vincere,پیروز شدن
1209,ärgern::V,irritare,ناراحت کردن
1210,schlagen::V,ferire,زدن
1211,schlagen::V,ferire,کوبیدن
1212,treten::V,calcare,لگد زدن
1213,stechen::V,pungere,چاقو زدن
1214,stoßen::V,tundere,هل دادن
1215,stehlen::V,furari,دزدیدن
1216,stören::V,turbare,مزاحم شدن
1217,belästigen::V,obtundere,زحمت دادن
1218,verbergen::V,celare,پنهان کردن
1219,verbergen::V,occultare,پنهان کردن
1220,täuschen::V,fallere,گول زدن
1221,täuschen::V,fallere,فریب دادن
1222,betrügen::V,fraudare,گول زدن
1223,betrügen::V,fraudare,فریب دادن
1224,töten::V,necare,کشتن
1225,töten::V,caedere,کشتن
1226,wohnen::V,habitare,منزل داشتن
1227,wohnen::V,habitare,سکونت داشتن
1228,arbeiten::V,laborare,کار کردن
1229,sammeln::V,colligere,جمع کردن
1230,pflücken::V,carpere,چیدن
1231,jagen::V,venari,شکار کردن
1232,fischen::V,piscari,صید کردن
1233,fischen::V,piscari,ماهی‌گیری کردن
1234,fassen::V,capere,گرفتن
1235,hüten::V,custodire,چراندن
1236,hüten::V,custodire,مراقبت کردن
1237,treiben::V,agere,راندن
1238,anbinden::V,alligare,متصل کردن
1239,füttern::V,nutrire,غذا دادن
1240,melken::V,mulgere,دوشیدن
1241,hacken::V,findere,خرد کردن
1242,gießen::V,rigare,ریختن
1243,reifen::V,maturescere,رسیدن
1244,zubereiten::V,apparare,طبخ کردن
1245,zubereiten::V,apparare,آماده کردن
1246,kochen::V,coquere,پختن
1247,kochen::V,coquere,آشپزی کردن
1248,backen::V,coquere,پختن
1249,braten::V,torrere,سرخ کردن
1250,umrühren::V,commovere,هم زدن
1251,stricken::V,texere,بافتن
1252,nähen::V,suere,دوختن
1253,färben::V,tingere,رنگ زدن
1254,reinigen::V,purgare,پاک کردن
1255,reinigen::V,purgare,تمیز کردن
1256,waschen::V,lavare,شستن
1257,abwischen::V,abstergere,زدودن
1258,spülen::V,perluere,شستن
1259,fegen::V,verrere,جارو کردن
1260,kehren::V,purgare,جارو کردن
1261,baden::V,lavari,شنا کردن
1262,baden::V,lavari,حمام کردن
1263,sich waschen::V,lavari,شستشو کردن
1264,ausziehen::V,exuere,درآوردن
1265,anziehen::V,induere,پوشیدن
1266,sich anziehen::V,vestiri,لباس پوشیدن
1267,kämmen::V,pectere,شانه زدن
1268,schmücken::V,ornare,زینت دادن
1269,schmücken::V,decorare,زینت دادن
1270,sagen::V,dicere,گفتن
1271,sprechen::V,fari,حرف زدن
1272,sprechen::V,fari,صحبت کردن
1273,reden::V,loqui,حرف زدن
1274,reden::V,loqui,صحبت کردن
1275,sich unterhalten::V,colloqui,گپ زدن
1276,sich unterhalten::V,disputare,گپ زدن
1277,fragen::V,rogare,پرسیدن
1278,fragen::V,rogare,سؤال کردن
1279,fragen::V,quaerere,پرسیدن
1280,fragen::V,quaerere,سؤال کردن
1281,bitten::V,orare,خواهش کردن
1282,bitten::V,orare,درخواست کردن
1283,bitten::V,rogare,خواهش کردن
1284,bitten::V,rogare,درخواست کردن
1285,erzählen::V,narrare,نقل کردن
1286,erzählen::V,narrare,حکایت کردن
1287,mitteilen::V,communicare,خبر دادن
1288,nennen::V,appellare,نامیدن
1289,rufen::V,vocare,صدا کردن
1290,prahlen::V,gloriari,پز آمدن
1291,übersetzen::V,vertere,ترجمه کردن
1292,denken::V,cogitare,فکر کردن
1293,glauben::V,credere,باور کردن
1294,glauben::V,credere,عقیده داشتن
1295,bemerken::V,animadvertere,متوجه شدن
1296,erkennen::V,cognoscere,شناختن
1297,erkennen::V,cognoscere,تشخیص دادن
1298,begreifen::V,comprehendere,فهمیدن
1299,begreifen::V,comprehendere,درک کردن
1300,verstehen::V,intellegere,فهمیدن
1301,lernen::V,discere,آموختن
1302,lernen::V,discere,یاد گرفتن
1303,wissen::V,scire,دانستن
1304,sich erinnern an::V,meminisse,به یاد آوردن
1305,vergessen::V,oblivisci,فراموش کردن
1306,messen::V,metiri,اندازه گرفتن
1307,zählen::V,numerare,شمردن
1308,rechnen::V,reri,حساب کردن
1309,rechnen::V,calculare,حساب کردن
1310,lesen::V,legere,خواندن
1311,malen::V,pingere,نقاشی کردن
1312,zeichnen::V,scribere,کشیدن
1313,zeichnen::V,scribere,رسم کردن
1314,schreiben::V,scribere,نوشتن
1315,besitzen::V,possidere,داشتن
1316,kaufen::V,emere,خریدن
1317,kaufen::V,emere,خرید کردن
1318,verkaufen::V,vendere,فروختن
1319,bezahlen::V,pendere,پرداختن
1320,zahlen::V,solvere,پرداخت کردن
1321,beherrschen::V,regere,مسلط بودن
1322,beherrschen::V,imperare,مسلط بودن
1323,ertragen::V,tolerare,تحمل کردن
1324,ertragen::V,sustinere,تحمل کردن
1325,wünschen::V,,آرزو کردن
1326,wiegen::V,,نوسان کردن
