,Concept_ID,tr,cs
833,danach::ADV,sonradan,podle toho
834,danach::ADV,ondan sonra,podle toho
835,vorher::ADV,önce,dříve
836,vorher::ADV,önce,napřed
837,vorher::ADV,önceden,dříve
838,vorher::ADV,önceden,napřed
839,zuerst::ADV,ilk önce,nejprve
840,zuerst::ADV,ilk önce,nejdříve
841,einmal::ADV,bir defa,jednou
842,manchmal::ADV,bazan,někdy
843,oft::ADV,sık sık,často
844,oft::ADV,çok defa,často
845,immer::ADV,daima,vždy
846,immer::ADV,daima,stále
847,immer::ADV,her zaman,vždy
848,immer::ADV,her zaman,stále
849,niemals::ADV,asla değil,nikdy
850,niemals::ADV,hiçbir zaman,nikdy
851,hier::ADV,burada,zde
852,hier::ADV,burada,tady
853,hierhin::ADV,buraya,sem
854,von hier::ADV,buradan,odtud
855,dort::ADV,orada,tam
856,dort::ADV,şurada,tam
857,dorthin::ADV,oraya,tam
858,dorthin::ADV,şuraya,tam
859,geradeaus::ADV,doğru,rovně
860,vorwärts::ADV,ileri,kupředu
861,rückwärts::ADV,geri,zpět
862,zurück::ADV,geriye,zpět
863,zurück::ADV,geriye,nazpět
864,unten::ADV,aşağıda,dole
865,hinab::ADV,aşağıya,dolů
866,oben::ADV,yukarıda,nahoře
867,oben::ADV,yukarıda,navrchu
868,hinauf::ADV,yukarı,nahoru
869,hinauf::ADV,yukarıya,nahoru
870,überall::ADV,her yerde,všude
871,nicht::ADV,-mi-,ne
872,nicht::ADV,değil,ne
873,ein wenig::ADV,biraz,trochu
874,kaum::ADV,dar,sotva
875,kaum::ADV,hemen hemen değil,sotva
876,sehr::ADV,pek,velmi
877,sehr::ADV,pek,velice
878,sehr::ADV,gayet,velmi
879,sehr::ADV,gayet,velice
880,so::ADV,öyle,tak
881,so::ADV,öyle,takto
882,so::ADV,böyle,tak
883,so::ADV,böyle,takto
884,noch::ADV,hâlâ,ještě
885,noch::ADV,henüz,ještě
886,nur::ADV,ancak,jen
887,nur::ADV,ancak,jenom
888,nur::ADV,yalnız,jen
889,nur::ADV,yalnız,jenom
890,schon::ADV,çoktan,už
891,schon::ADV,çoktan,již
892,wieder::ADV,tekrar,zase
893,wieder::ADV,yeniden,zase
894,vergebens::ADV,boşuna,marně
895,vor::PRP,önünde,před
896,hinter::PRP,arkasında,za
897,unter::PRP,altında,pod
898,durch::PRP,sayesinde,skrz
899,durch::PRP,ortasından,skrz
900,neben::PRP,yanında,vedle
901,zwischen::PRP,arasında,mezi
902,wegen::PRP,dolayı,pro
903,dies::PRN,bu,toto
904,dies::PRN,bu,tohle
905,das::PRN,o,to
906,das::PRN,şu,to
907,alles::PRN,hepsi,všechno
908,alles::PRN,her şey,všechno
909,ich::PRN,ben,já
910,du::PRN,sen,ty
911,er::PRN,o,on
912,wir::PRN,biz,my
913,ihr::PRN,siz,vy
914,sie::PRN,onlar,oni
915,was::FPRN,ne,co
916,wer::FPRN,kim,kdo
917,wo::FADV,nerede,kde
918,wohin::FADV,nereye,kam
919,wie::FADV,nasıl,jak
920,warum::FADV,neden,proč
921,wieviel::FNUM,kaç,kolik
922,wieviel::FNUM,ne kadar,kolik
923,eins::NUM,bir,jeden
924,zwei::NUM,iki,dva
925,drei::NUM,üç,tři
926,vier::NUM,dört,čtyři
927,fünf::NUM,beş,pět
928,sechs::NUM,altı,šest
929,sieben::NUM,yedi,sedm
930,acht::NUM,sekiz,osm
931,neun::NUM,dokuz,devět
932,zehn::NUM,on,deset
933,elf::NUM,on bir,jedenáct
934,zwölf::NUM,on iki,dvanáct
935,zwanzig::NUM,yirmi,dvacet
936,dreißig::NUM,otuz,třicet
937,vierzig::NUM,kırk,čtyřicet
938,fünfzig::NUM,elli,padesát
939,sechzig::NUM,altmış,šedesát
940,siebzig::NUM,yetmiş,sedmdesát
941,achtzig::NUM,seksen,osmdesát
942,neunzig::NUM,doksan,devadesát
943,hundert::NUM,yüz,sto
944,tausend::NUM,bin,tisíc
945,und::CNJ,ve,a
946,und::CNJ,ile,a
947,oder::CNJ,ya,nebo
948,oder::CNJ,yahut,nebo
949,stehen::V,durmak,stát
950,sitzen::V,oturmak,sedět
951,liegen::V,yatmak,ležet
952,hängen::V,asılı olmak,viset
953,werden::V,olmak,stát se
954,werden::V,olunmak,stát se
955,passieren::V,olmak,stát se
956,beginnen::V,başlamak,počít
957,enden::V,bitmek,končit
958,enden::V,bitmek,skončit
959,enden::V,sona ermek,končit
960,enden::V,sona ermek,skončit
961,wechseln::V,değişmek,měnit se
962,aufgehen[Sonne]::V,doğmak,vyjít
963,untergehen[Sonne]::V,batmak,zapadnout
964,scheinen[Sonne]::V,parlamak,svítit
965,donnern::V,gök gürlemek,hřmět
966,wehen::V,esmek,vát
967,wehen::V,esmek,vanout
968,strömen::V,akmak,proudit
969,fließen::V,akmak,téct
970,sich drehen::V,dönmek,točit se
971,schwanken::V,sallanmak,kolísat
972,schwanken::V,sallanmak,houpat se
973,schwingen::V,titremek,kývat se
974,fallen::V,düşmek,padat
975,brennen::V,yanmak,hořet
976,rauchen::V,tütmek,kouřit
977,regnen::V,yağmak,pršet
978,gefrieren::V,donmak,zamrznout
979,tauen::V,erimek,tát
980,schmelzen::V,erimek,tavit
981,trocknen::V,kurumak,schnout
982,sieden::V,kaynamak,vřít
983,faulen::V,çürümek,hnít
984,verfaulen::V,çürümek,shnít
985,reißen::V,yırtılmak,roztrhat se
986,versinken::V,batmak,topit se
987,versinken::V,batmak,ponořit se
988,vergehen::V,geçmek,plynout
989,erscheinen::V,görünmek,objevit se
990,verschwinden::V,kaybolmak,zmizet
991,sinken::V,inmek,klesat
992,abnehmen::V,azalmak,ubýt
993,zunehmen::V,artmak,přibýt
994,zunehmen::V,çoğalmak,přibýt
995,steigen::V,artmak,stoupat
996,steigen::V,yükselmek,stoupat
997,wachsen::V,büyümek,růst
998,wachsen::V,gelişmek,růst
999,glänzen::V,parlamak,lesknout se
1000,funkeln::V,parıldamak,jiskřit se
1001,lärmen::V,gürültü yapmak,dělat hluk
1002,läuten::V,çalmak,zvonit
1003,klingeln::V,zil çalmak,zvonit
1004,klirren::V,şakırdamak,řinčet
1005,klirren::V,zangırdamak,řinčet
1006,brausen::V,köpürmek,hučet
1007,brausen::V,kükremek,hučet
1008,rauschen::V,fışırdamak,šumět
1009,klingen::V,tınlamak,znít
1010,bellen::V,havlamak,štěkat
1011,heulen::V,ulumak,výt
1012,blasen::V,üflemek,foukat
1013,pfeifen::V,düdük çalmak,pískat
1014,schreien::V,bağırmak,křičet
1015,schreien::V,haykırmak,křičet
1016,stöhnen::V,inlemek,sténat
1017,zittern::V,titremek,třást se
1018,leben::V,yaşamak,žít
1019,leben::V,hayatta olmak,žít
1020,geboren werden::V,doğmak,rodit se
1021,atmen::V,solunmak,dýchat
1022,atmen::V,nefes almak,dýchat
1023,trinken::V,içmek,pít
1024,essen::V,yemek,jíst
1025,schlucken::V,yutmak,polykat
1026,müde werden::V,yorulmak,unavit se
1027,einschlafen::V,uykuya dalmak,usnout
1028,schlafen::V,uyumak,spát
1029,aufwachen::V,uyanmak,probudit se
1030,aufstehen::V,kalkmak,vstát
1031,aufstehen::V,yataktan kalkmak,vstát
1032,sich erholen::V,dinlenmek,zotavovat se
1033,krank werden::V,hastalanmak,onemocnět
1034,krank sein::V,hasta olmak,být nemocný
1035,schmerzen::V,ağrımak,bolet
1036,husten::V,öksürmek,kašlat
1037,genesen::V,şifa bulmak,uzdravit se
1038,sterben::V,ölmek,umřít
1039,sterben::V,vefat etmek,umřít
1040,umkommen::V,ölmek,zahynout
1041,sich bewegen::V,hareket etmek,pohnout se
1042,sich rühren::V,kımıldanmak,hnout se
1043,sich erheben::V,kalkmak,zdvihnout se
1044,sich erheben::V,ayağa kalkmak,zdvihnout se
1045,sich setzen::V,oturmak,posadit se
1046,hinfallen::V,yere düşmek,upadnout
1047,laufen::V,yürümek,běžet
1048,schreiten::V,yürümek,kráčet
1049,schreiten::V,adım atmak,kráčet
1050,spazierengehen::V,gezmek,procházet se
1051,spazierengehen::V,dolaşmak,procházet se
1052,eilen::V,seğirtmek,spěchat
1053,sich beeilen::V,acele etmek,pospíšit si
1054,sausen::V,hızla gitmek,fičet
1055,rennen::V,koşmak,pádit
1056,springen::V,atlamak,skákat
1057,springen::V,sıçramak,skákat
1058,klettern::V,tırmanmak,lézt
1059,klettern::V,tırmanmak,šplhat
1060,schaukeln::V,sallanmak,houpat
1061,kriechen::V,sürünmek,lézt
1062,kriechen::V,sürünmek,plazit se
1063,schwimmen::V,yüzmek,plavat
1064,tauchen::V,dalmak,nořit se
1065,rudern::V,kürek çekmek,veslovat
1066,fahren::V,gitmek,jet
1067,fahren::V,gitmek,jezdit
1068,fliegen::V,uçmak,létat
1069,gehen::V,gitmek,jít
1070,weggehen::V,gitmek,odejít
1071,abfahren::V,kalkmak,odjet
1072,anhalten::V,durmak,zastavit se
1073,hineingehen::V,içeri girmek,vcházet se
1074,eintreten::V,girmek,vstoupit
1075,kommen::V,gelmek,přijít
1076,ankommen::V,varmak,dojít
1077,zurückkommen::V,dönmek,vrátit se
1078,bleiben::V,kalmak,zůstat
1079,warten::V,beklemek,čekat
1080,erwarten::V,beklemek,čekat na
1081,suchen::V,aramak,hledat
1082,finden::V,bulmak,najít
1083,versuchen::V,denemek,zkoušet
1084,vorbereiten::V,hazırlamak,připravit
1085,lieben::V,sevmek,milovat
1086,mögen::V,beğenmek,mít rád
1087,lachen::V,gülmek,smát se
1088,rühren::V,dokunmak,dojmout
1089,rühren::V,duygulandırmak,dojmout
1090,weinen::V,ağlamak,plakat
1091,schimpfen::V,küfretmek,nadávat
1092,sich ärgern::V,kızmak,pohoršit se
1093,sich fürchten::V,korkmak,bát se
1094,fürchten::V,korkmak,bát se
1095,fliehen::V,kaçmak,utéct
1096,flüchten::V,kaçmak,prchnout
1097,sehen::V,görmek,vidět
1098,anschauen::V,seyretmek,podívat se na
1099,ansehen::V,bakmak,sledovat
1100,hören::V,duymak,slyšet
1101,hören::V,işitmek,slyšet
1102,zuhören::V,dinlemek,poslouchat
1103,probieren::V,denemek,ochutnávat
1104,probieren::V,tadına bakmak,ochutnávat
1105,riechen::V,kokusunu almak,cítit
1106,fühlen::V,duymak,cítit
1107,fühlen::V,hissetmek,cítit
1108,scheinen::V,görünmek,zdát se
1109,zu sehen sein::V,görünmek,moci být viděn
1110,vernehmen::V,haber almak,uslyšet
1111,frieren::V,üşümek,mrznout
1112,tun::V,etmek,dělat
1113,tun::V,yapmak,dělat
1114,können::V,bilmek,moct
1115,wollen::V,istemek,chtít
1116,anfangen::V,başlamak,začít
1117,beenden::V,bitirmek,ukončit
1118,aufhören::V,bitmek,přestat
1119,gelingen::V,başarmak,podařit se
1120,geraten::V,düşmek,dařit se
1121,öffnen::V,açmak,otevřít
1122,schließen::V,kapamak,zavřít
1123,stellen::V,koymak,postavit
1124,setzen::V,koymak,posadit
1125,setzen::V,oturtmak,posadit
1126,legen::V,koymak,klást
1127,legen::V,koymak,položit
1128,legen::V,yatırmak,klást
1129,legen::V,yatırmak,položit
1130,berühren::V,dokunmak,dotýkat se
1131,verbinden::V,bağlamak,spojit
1132,verbinden::V,birleştirmek,spojit
1133,bedecken::V,örtmek,pokrýt
1134,bedecken::V,kaplamak,pokrýt
1135,aufhängen::V,asmak,oběsit
1136,aufhängen::V,asmak,pověsit
1137,anzünden::V,yakmak,zapálit
1138,anzünden::V,yakmak,podpálit
1139,anzünden::V,ateşlemek,zapálit
1140,anzünden::V,ateşlemek,podpálit
1141,aufheben::V,kaldırmak,zvednout
1142,aufheben::V,kaldırmak,zdvihnout
1143,zurücklassen::V,geride bırakmak,zanechat
1144,verlieren::V,yitirmek,ztratit
1145,verlieren::V,kaybetmek,ztratit
1146,fallen lassen::V,düşürmek,upustit
1147,machen::V,yapmak,udělat
1148,herstellen::V,yapmak,vyrobit
1149,herstellen::V,imal etmek,vyrobit
1150,bauen::V,kurmak,stavět
1151,bauen::V,kurmak,budovat
1152,bauen::V,inşa etmek,stavět
1153,bauen::V,inşa etmek,budovat
1154,reparieren::V,onarmak,opravit
1155,reparieren::V,tamir etmek,opravit
1156,verbessern::V,düzeltmek,zlepšit
1157,ändern::V,değiştirmek,změnit
1158,graben::V,kazmak,rýt
1159,graben::V,kazmak,kopat
1160,beugen::V,eğmek,ohnout
1161,biegen::V,bükmek,ohnout
1162,drehen::V,çevirmek,točit
1163,drehen::V,döndürmek,točit
1164,wenden::V,çevirmek,obrátit
1165,umdrehen::V,çevirmek,obrátit
1166,heben::V,kaldırmak,zdvihnout
1167,hochheben::V,yukarı kaldırmak,zvednout
1168,ergreifen::V,tutmak,chopit se
1169,ergreifen::V,yakalamak,chopit se
1170,halten::V,tutmak,držet
1171,drücken::V,sıkmak,stisknout
1172,schieben::V,itmek,posouvat
1173,schieben::V,sürmek,posouvat
1174,kratzen::V,kaşımak,škrábat
1175,lecken::V,yalamak,lízat
1176,beißen::V,ısırmak,kousat
1177,abreißen::V,koparmak,utrhat
1178,abreißen::V,koparmak,odtrhat
1179,abschneiden::V,keserek ayırmak,uřezat
1180,abschneiden::V,keserek ayırmak,ukrojit
1181,binden::V,bağlamak,přivázat
1182,stecken::V,sokmak,strčit
1183,brechen::V,kırmak,lomit
1184,klopfen::V,çalmak,ťukat
1185,klopfen::V,çalmak,klepat
1186,hauen::V,vurmak,bít
1187,kleben::V,yapıştırmak,lepit
1188,reiben::V,ovmak,třít
1189,reiben::V,sürtmek,třít
1190,streichen::V,sürmek,mazat
1191,schleifen::V,bilemek,brousit
1192,schneiden::V,kesmek,řezat
1193,schneiden::V,kesmek,střihat
1194,rütteln::V,sallamak,třást
1195,rütteln::V,sallamak,otřást
1196,schütteln::V,sarsmak,třást
1197,schütteln::V,sarsmak,zatřást
1198,schütteln::V,çalkamak,třást
1199,schütteln::V,çalkamak,zatřást
1200,schwenken::V,sallamak,mávat
1201,schütten::V,dökmek,nasypat
1202,schütten::V,akıtmak,nasypat
1203,füllen::V,doldurmak,naplnit
1204,einwickeln::V,sarmak,zavinout
1205,tragen::V,taşımak,nést
1206,schleppen::V,sürüklemek,vléct
1207,ziehen::V,çekmek,tahat
1208,ziehen::V,çekmek,táhnout
1209,aufbewahren::V,saklamak,schovat
1210,werfen::V,atmak,házet
1211,fangen::V,tutmak,chytat
1212,fangen::V,yakalamak,chytat
1213,packen::V,tutmak,uchvátit
1214,packen::V,yakalamak,uchvátit
1215,verstecken::V,saklamak,schovat
1216,teilen::V,bölmek,rozdělit
1217,teilen::V,ayırmak,rozdělit
1218,schicken::V,yollamak,posílat
1219,schicken::V,göndermek,posílat
1220,bringen::V,getirmek,přinést
1221,hinzufügen::V,katmak,připojit
1222,hinzufügen::V,eklemek,připojit
1223,bekommen::V,almak,dostat
1224,bekommen::V,eline geçmek,dostat
1225,erhalten::V,almak,uchovat
1226,nehmen::V,almak,vzít
1227,wählen::V,seçmek,zvolit
1228,auswählen::V,seçmek,vybrat
1229,auswählen::V,ayırmak,vybrat
1230,bewahren::V,korumak,uchránit
1231,behindern::V,engellemek,překážet
1232,verderben::V,bozmak,zkazit
1233,beschädigen::V,zedelemek,porušit
1234,beschädigen::V,zedelemek,poškodit
1235,beschädigen::V,ziyan vermek,porušit
1236,beschädigen::V,ziyan vermek,poškodit
1237,zerbrechen::V,kırmak,rozlámat
1238,zerreißen::V,yırtmak,roztrhnout
1239,zerstören::V,yıkmak,zničit
1240,zerstören::V,tahrip etmek,zničit
1241,verbrennen::V,yakmak,spálit
1242,geben::V,vermek,dát
1243,reichen::V,uzatmak,podat
1244,schenken::V,hediye etmek,darovat
1245,versprechen::V,vaat etmek,slíbit
1246,wünschen::V,kutlamak,přát
1247,loben::V,övmek,chválit
1248,küssen::V,öpmek,líbat
1249,wiegen::V,sallamak,chovat
1250,wiegen::V,sallamak,kolébat
1251,zudecken::V,örtmek,přikrýt
1252,zudecken::V,örtmek,přiklopit
1253,wecken::V,uyandırmak,vzbudit
1254,zeigen::V,göstermek,ukázat
1255,führen::V,gezdirmek,vést
1256,führen::V,yol göstermek,vést
1257,lehren::V,okutmak,učit
1258,lehren::V,öğretmek,učit
1259,unterrichten::V,öğretmek,vyučovat
1260,aufziehen::V,yetiştirmek,vychovat
1261,leiten::V,yönetmek,vodit
1262,leiten::V,idare etmek,vodit
1263,antreiben::V,teşvik etmek,nutit
1264,lassen::V,-tırmak,dát
1265,einladen::V,davet etmek,pozvat
1266,vereinigen::V,birleştirmek,spojit
1267,besuchen::V,uğramak,návštívit
1268,besuchen::V,ziyaret etmek,návštívit
1269,besuchen::V,görmeye gitmek,návštívit
1270,treffen::V,rastlamak,potkat
1271,treffen::V,isabet etmek,potkat
1272,sich versammeln::V,toplanmak,shromáždit se
1273,spielen::V,oynamak,hrát
1274,singen::V,söylemek,zpívat
1275,singen::V,şarkı söylemek,zpívat
1276,tanzen::V,oynamak,tančit
1277,tanzen::V,dans etmek,tančit
1278,sich trennen::V,ayrılmak,rozejít se
1279,verlassen::V,bırakmak,opustit
1280,verlassen::V,terk etmek,opustit
1281,retten::V,kurtarmak,zachránit
1282,bewachen::V,gözetmek,hlídat
1283,schützen::V,korumak,chránit
1284,verteidigen::V,savunmak,obhájit
1285,sich schlagen::V,dövüşmek,bít se
1286,schießen::V,ateş etmek,střílet
1287,siegen::V,yenmek,zvítězit
1288,ärgern::V,kızdırmak,zlobit
1289,ärgern::V,kızdırmak,pohoršit
1290,schlagen::V,dövmek,udeřit
1291,schlagen::V,dövmek,praštit
1292,treten::V,tepmek,kopnout
1293,stechen::V,sokmak,bodnout
1294,stechen::V,sokmak,píchnout
1295,stechen::V,batırmak,bodnout
1296,stechen::V,batırmak,píchnout
1297,stoßen::V,itmek,strčit
1298,stehlen::V,çalmak,ukrást
1299,stören::V,bozmak,vyrušit
1300,stören::V,etkilemek,vyrušit
1301,belästigen::V,rahatsız etmek,obtěžovat
1302,verbergen::V,saklamak,skrýt
1303,täuschen::V,aldatmak,klamat
1304,betrügen::V,aldatmak,podvést
1305,betrügen::V,dolandırmak,podvést
1306,töten::V,öldürmek,zabít
1307,wohnen::V,oturmak,bydlit
1308,arbeiten::V,çalışmak,pracovat
1309,sammeln::V,toplamak,sebrat
1310,pflücken::V,koparmak,česat
1311,jagen::V,avlanmak,uhonit
1312,fischen::V,balık tutmak,chytat ryby
1313,fassen::V,tutmak,ulovit
1314,fassen::V,yakalamak,ulovit
1315,hüten::V,otlatmak,pást
1316,treiben::V,gütmek,hnát
1317,anbinden::V,bağlamak,přivázat
1318,füttern::V,beslemek,krmit
1319,melken::V,sağmak,dojit
1320,hacken::V,yarmak,seknout
1321,gießen::V,sulamak,zalít
1322,reifen::V,olgunlaşmak,uzrát
1323,zubereiten::V,hazırlamak,připravit
1324,kochen::V,pişirmek,vařit
1325,kochen::V,kaynatmak,vařit
1326,backen::V,pişirmek,péct
1327,backen::V,fırında pişirmek,péct
1328,braten::V,kızartmak,smažit
1329,umrühren::V,karıştırmak,zamíchat
1330,stricken::V,örmek,plést
1331,nähen::V,dikmek,šít
1332,färben::V,boyamak,nabarvit
1333,reinigen::V,temizlemek,očistit
1334,waschen::V,yıkamak,mýt
1335,abwischen::V,silmek,utřít
1336,spülen::V,çalkamak,spláchnout
1337,fegen::V,süpürmek,zamést
1338,kehren::V,süpürmek,mést
1339,baden::V,yıkanmak,koupat se
1340,baden::V,banyo yapmak,koupat se
1341,sich waschen::V,yıkanmak,mýt se
1342,ausziehen::V,çıkarmak,svléct
1343,anziehen::V,giymek,obléct
1344,sich anziehen::V,giyinmek,oblékat se
1345,kämmen::V,taramak,učesat
1346,schmücken::V,süslemek,ozdobit
1347,sagen::V,demek,říct
1348,sagen::V,söylemek,říct
1349,sprechen::V,konuşmak,mluvit
1350,reden::V,konuşmak,hovořit
1351,sich unterhalten::V,sohbet etmek,povídat se
1352,fragen::V,sormak,zeptat se
1353,bitten::V,dilemek,prosit
1354,bitten::V,rica etmek,prosit
1355,erzählen::V,bahsetmek,povídat
1356,erzählen::V,hikâye etmek,povídat
1357,mitteilen::V,bildirmek,sdělit
1358,mitteilen::V,bildirmek,oznámit
1359,nennen::V,adlandırmak,nazvat
1360,rufen::V,çağırmak,volat
1361,rufen::V,çağırmak,zavolat
1362,prahlen::V,övünmek,chlubit se
1363,übersetzen::V,çevirmek,přeložit
1364,übersetzen::V,tercüme etmek,přeložit
1365,denken::V,düşünmek,myslit
1366,glauben::V,inanmak,věřit
1367,glauben::V,zannetmek,věřit
1368,bemerken::V,farkına varmak,zpozorovat
1369,erkennen::V,tanımak,poznat
1370,begreifen::V,anlamak,pochopit
1371,begreifen::V,kavramak,pochopit
1372,verstehen::V,duymak,porozumět
1373,verstehen::V,anlamak,porozumět
1374,lernen::V,öğrenmek,učit se
1375,wissen::V,bilmek,vědět
1376,sich erinnern an::V,hatırlamak,vzpomínat si na
1377,vergessen::V,unutmak,zapomínat
1378,messen::V,ölçmek,měřit
1379,zählen::V,saymak,spočítat
1380,rechnen::V,hesap etmek,počítat
1381,lesen::V,okumak,číst
1382,malen::V,resmini yapmak,malovat
1383,zeichnen::V,çizmek,rýsovat
1384,schreiben::V,yazmak,psát
1385,besitzen::V,haiz olmak,mít
1386,besitzen::V,haiz olmak,vlastnit
1387,besitzen::V,sahip olmak,mít
1388,besitzen::V,sahip olmak,vlastnit
1389,kaufen::V,almak,koupit
1390,verkaufen::V,satmak,prodat
1391,bezahlen::V,ödemek,zaplatit
1392,zahlen::V,ödemek,platit
1393,beherrschen::V,hâkim olmak,ovládat
1394,ertragen::V,dayanmak,snést
1395,ertragen::V,katlanmak,snést
