,Concept_ID,kk,lbe
735,bitter::A,ащы,кьурчӏисса
736,sauer::A,қышқыл,туршсса
737,hell::A,жарық,чаннасса
738,hell::A,жарқын,чаннасса
739,dunkel::A,қараңғы,цӏансса
740,schwarz::A,қара,лухӏисса
741,weiß::A,ақ,кӏяласса
742,rot::A,қызыл,ятӏулсса
743,gelb::A,сары,хъахъисса
744,blau::A,көк,някӏсса
745,grün::A,жасыл,щюлисса
746,grau::A,бозамық,оьрусса
747,bunt::A,алабажак,оьрчӏикӏурисса
748,billig::A,арзан,кьювкьусса
749,teuer::A,бағалы,ххирасса
750,wertvoll::A,құнды,багьасса
751,wertvoll::A,қымбат,багьасса
752,blind::A,көзсіз,мурчӏисса
753,blind::A,көр,мурчӏисса
754,blind::A,көр_соқыр,мурчӏисса
755,taub::A,керең,къюкӏсса
756,taub::A,саңырау,къюкӏсса
757,kräftig::A,қуатты,гужсса
758,kräftig::A,қарымды,гужсса
759,stark::A,білекті,кьянкьасса
760,schwach::A,әлсіз,заэвсса
761,schwach::A,күшсіз,заэвсса
762,schwach::A,қайратсыз,заэвсса
763,fett::A,семіз,бучсса
764,schlank::A,ашаң,бювхъусса
765,hübsch::A,ажарлы,янусса
766,hübsch::A,шырайлы,янусса
767,böse::A,өш,оьсса
768,böse::A,сұм,оьсса
769,böse::A,жауыз,оьсса
770,dumm::A,көкми,ахӏмакьсса
771,dumm::A,ақымақ,ахӏмакьсса
772,dumm::A,миы жоқ,ахӏмакьсса
773,faul::A,жалқау,танмалсса
774,faul::A,жалқау,курчӏилсса
775,faul::A,еріншек,танмалсса
776,faul::A,еріншек,курчӏилсса
777,fleißig::A,ұқыпты,хӏарачат бусса
778,geizig::A,сараң,янттарцӏансса
779,klug::A,жетік,аькьлу бусса
780,klug::A,ақылды,аькьлу бусса
781,geschickt::A,шебер,паргалсса
782,lieb::A,абзал,аьзизсса
783,lieb::A,айналайын,аьзизсса
784,lustig::A,көңілді,тяхъасса
785,sanft::A,жуас,иминсса
786,hungrig::A,аш,ккашилсса
787,krank::A,кеселді,къашавайсса
788,nackt::A,жалаңаш,кӏачӏасса
789,traurig::A,қапа,пашмансса
790,lebendig::A,тірі,уттавасса
791,lebendig::A,жанды,уттавасса
792,gut::A,жақсы,ххуйсса
793,schlecht::A,жаман,оьккисса
794,richtig::A,дұрыс,саргъунсса
795,schlimm::A,жаман,оьккисса
796,wahr::A,нағыз,хӏакьсса
797,alt::A,ескі,кугьнасса
798,neu::A,жаңа,цӏусса
799,ehemalig::A,өткен,хъхъичӏвасса
800,ehemalig::A,бұрынғы,хъхъичӏвасса
801,alt[Lebewesen]::A,кексе,агьилсса
802,jung::A,науша,чӏавасса
803,jung::A,науша,жагьилсса
804,arm::A,кедей,мискинсса
805,arm::A,дәулетсіз,мискинсса
806,reich::A,малды,авадансса
807,bekannt::A,таныс,дусъсса
808,bekannt::A,көзтаныс,дусъсса
809,berühmt::A,атақты,машгьурсса
810,fremd::A,бөтен,чил
811,verschieden::A,түрлі,личӏи-личӏисса
812,nah::A,жуық,гъансса
813,nah::A,етене,гъансса
814,fern::A,алыс,архсса
815,fern::A,алыстағы,архсса
816,linker::A,сол,кияхсса
817,linker::A,сол,кюччахсса
818,linker::A,солшыл,кияхсса
819,linker::A,солшыл,кюччахсса
820,rechter::A,оң,урчӏахсса
821,anderer::A,өзге,цамур
822,anderer::A,былайғы,цамур
823,erster::A,алғашқы,цалчинмур
824,erster::A,алғашқы,цалчиннсса
825,zweiter::A,екінші,кӏилчиимур
826,dritter::A,үшінші,шамулчинмур
827,letzter::A,артқы,махъва-махъмур
828,letzter::A,кейінгі,махъва-махъмур
829,allein::ADV,серіксіз,ялгъузну
830,auf einmal::ADV,бірден,
831,zusammen::ADV,бірлесіп,цачӏу
832,zusammen::ADV,бірлесіп,архӏал
833,lange::ADV,ұзақ,батӏи къабуклай
834,lange::ADV,ұзақ,хъунмасса хӏаллай
835,plötzlich::ADV,кенет,цакуну
836,sofort::ADV,әне-міне дегенше,мугьлат бакъа
837,später::ADV,артынан,махъ
838,jetzt::ADV,енді,утти
839,jetzt::ADV,енді,цӏана
840,jetzt::ADV,қазір,утти
841,jetzt::ADV,қазір,цӏана
842,heute::ADV,бүгін,хӏакьину
843,morgen::ADV,ертең,гьуит
844,morgen::ADV,ертең,гьунттий
845,bald::ADV,тез,
846,dann::ADV,онан соң,яла
847,dann::ADV,сонан соң,яла
848,gestern::ADV,кеше,лахьхьу
849,einst::ADV,бірде,
850,einst::ADV,бір кезде,
851,damals::ADV,анада,та чӏумал
852,danach::ADV,онан соң,яла
853,danach::ADV,сонан соң,яла
854,vorher::ADV,бұрын,хьхьнчӏ
855,vorher::ADV,бұрын,хьхьичӏва
856,zuerst::ADV,әуелі,бакӏрай
857,zuerst::ADV,әуелі,цӏу бутӏуй
858,zuerst::ADV,алдымен,бакӏрай
859,zuerst::ADV,алдымен,цӏу бутӏуй
860,einmal::ADV,бір жолы,цал
861,manchmal::ADV,кейде,ваксса-таксса
862,oft::ADV,ылғи,чӏявуну
863,immer::ADV,өнебойы,мудан
864,immer::ADV,өнебойы,даиман
865,niemals::ADV,ешуақытта,тачӏав
866,hier::ADV,бұнда,шикку
867,hier::ADV,осында,шикку
868,hierhin::ADV,бермен,шиккун
869,von hier::ADV,бер жақтан,шичча
870,dort::ADV,анда,гикку
871,dorthin::ADV,әрі,тиккун
872,geradeaus::ADV,тура,тӏайланм
873,vorwärts::ADV,ілгері,хьхьичӏунмай
874,rückwärts::ADV,артқа,махъа-хьхьичӏунмай
875,zurück::ADV,кейін қарай,махъунмай
876,unten::ADV,төменде,лув
877,hinab::ADV,астына,бакӏ-ялавай
878,hinab::ADV,астына,бакӏъялавай
879,hinab::ADV,төмен,бакӏ-ялавай
880,hinab::ADV,төмен,бакӏъялавай
881,oben::ADV,жоғарыда,ялув
882,hinauf::ADV,өрге,лавай
883,überall::ADV,әрқайда,гьариий
884,überall::ADV,әрқайда,хьу-хьуний
885,überall::ADV,әрқайда,гьарца кӏанай
886,nicht::ADV,емес,къа-
887,ein wenig::ADV,азырақ,чанни
888,ein wenig::ADV,азырақ,ца чансса
889,ein wenig::ADV,аздаған,чанни
890,ein wenig::ADV,аздаған,ца чансса
891,ein wenig::ADV,азғантай,чанни
892,ein wenig::ADV,азғантай,ца чансса
893,kaum::ADV,зорға,дахьа
894,sehr::ADV,орасан,оьну
895,sehr::ADV,орасан,гужну
896,sehr::ADV,орасан,хъинну
897,so::ADV,бұлай,укукн
898,so::ADV,былайша,укукн
899,noch::ADV,әлі,гьала
900,noch::ADV,әлі,уттигу
901,noch::ADV,әлі,цакьинва
902,noch::ADV,әлі,ттигу-шилагу
903,nur::ADV,ғана,анжагь
904,schon::ADV,түге,
905,wieder::ADV,жаңа,цӏуницӏа
906,wieder::ADV,қайта,цӏуницӏа
907,wieder::ADV,жаңадан,цӏуницӏа
908,vergebens::ADV,бекер,аьдада
909,vergebens::ADV,бекер,нахӏакь
910,vor::PRP,алды,хьхьичӏ
911,hinter::PRP,артынан,махъ
912,unter::PRP,түп,лув
913,unter::PRP,маңында,лув
914,durch::PRP,арқылы,-х
915,neben::PRP,іргеде,чӏарав
916,neben::PRP,жанында,чӏарав
917,zwischen::PRP,арада,дянив
918,wegen::PRP,үшін,цӏаний
919,dies::PRN,бұ,ва
920,dies::PRN,осы,ва
921,das::PRN,сол,та
922,das::PRN,сол,кӏа
923,das::PRN,сол,га
924,alles::PRN,дүйім,щала
925,alles::PRN,күллі,щала
926,ich::PRN,мен,на
927,du::PRN,сен,ина
928,er::PRN,ол,му
929,wir::PRN,біз,жу
930,ihr::PRN,сіз,зу
931,sie::PRN,олар,
932,was::FPRN,не,ци
933,wer::FPRN,кім,цу
934,wo::FADV,кәні,чув
935,wo::FADV,қайда,чув
936,wohin::FADV,қайда,чун
937,wie::FADV,калай,цукун
938,warum::FADV,неғып,цан
939,wieviel::FNUM,неше,циксса
940,wieviel::FNUM,қанша,циксса
941,eins::NUM,бір,ца
942,zwei::NUM,екі,кӏива
943,drei::NUM,үш,шамма
944,vier::NUM,төрт,мукьа
945,vier::NUM,төрт,мукьва
946,fünf::NUM,бес,ххюва
947,sechs::NUM,алты,ряхва
948,sieben::NUM,жеті,арула
949,acht::NUM,сегіз,мяйва
950,neun::NUM,тоғыз,урчӏва
951,zehn::NUM,он,ацӏва
952,elf::NUM,он бір,ацӏния цава
953,zwölf::NUM,он екі,ацӏиия кӏива
954,zwanzig::NUM,жиырма,кьува
955,dreißig::NUM,отыз,зувира
956,vierzig::NUM,қырық,мукьцӏала
957,fünfzig::NUM,елу,ххюцӏала
958,sechzig::NUM,алпыс,ряхцӏала
959,siebzig::NUM,жетпіс,
960,achtzig::NUM,сексен,мяйцӏала
961,neunzig::NUM,тоқсан,урчӏцӏала
962,hundert::NUM,жүз,ттурш
963,hundert::NUM,жүз,ттуршва
964,tausend::NUM,мың,азарва
965,und::CNJ,та,-гу
966,oder::CNJ,әлде,я
967,oder::CNJ,әлде,ягу
968,oder::CNJ,немесе,я
969,oder::CNJ,немесе,ягу
970,stehen::V,тұру,ацӏан
971,sitzen::V,отыру,щяивкӏун икӏан
972,liegen::V,жату,утту нвхьуну икӏан
973,hängen::V,ілу,зурчӏай тӏун
974,werden::V,болу,хьун
975,werden::V,түрегелу,хьун
976,passieren::V,болу,хьун
977,beginnen::V,басталу,дайдишин
978,beginnen::V,басталу,дайдирхьуну дикӏан
979,enden::V,ада болу,къуртал дан
980,wechseln::V,құбылу,даххана хьун
981,wechseln::V,құбылу,даххана дуллан
982,wechseln::V,өзгеру,даххана хьун
983,wechseln::V,өзгеру,даххана дуллан
984,aufgehen[Sonne]::V,шығу,буклай бур
985,untergehen[Sonne]::V,батыру,лаглай бур
986,scheinen[Sonne]::V,жылтырау,битан
987,scheinen[Sonne]::V,жылтырау,чани буллан
988,donnern::V,күркіреу,тӏий бур
989,wehen::V,огып тур,бишлай бур
990,strömen::V,сорғалау,экьинан
991,fließen::V,ағу,экьинан
992,sich drehen::V,айналу,гьанан
993,schwanken::V,толықсу,хъюлчу тӏун
994,schwanken::V,толықсу,хӏуркку тӏун
995,schwingen::V,тербелу,хъюлчай тӏун
996,schwingen::V,тербелу,хъюлчу тӏун
997,fallen::V,құлау,багьлан
998,fallen::V,жығылу,багьлан
999,fallen::V,төмендеу,багьлан
1000,brennen::V,жану,ччучлан
1001,rauchen::V,түтету,пуркӏу тӏун
1002,regnen::V,жауу,лачӏун
1003,regnen::V,жауу,лачIлай дур
1004,gefrieren::V,мұздай қату,микӏ лачӏун
1005,gefrieren::V,мұз боп қату,микӏ лачӏун
1006,tauen::V,жібу,баслан
1007,schmelzen::V,еру,баслан
1008,trocknen::V,курау,кьакьан
1009,sieden::V,қайнау,щаран
1010,faulen::V,иістену,аьллан
1011,verfaulen::V,шіру,аьллан
1012,verfaulen::V,шіру,аьян
1013,reißen::V,жыртылу,ххя дукан
1014,versinken::V,малтығу,оькьлан
1015,versinken::V,малтығу,оькьан
1016,vergehen::V,өту,лялиян
1017,erscheinen::V,көріну,буккан
1018,erscheinen::V,көріну,загьир хьун
1019,erscheinen::V,көрініп қалу,буккан
1020,erscheinen::V,көрініп қалу,загьир хьун
1021,verschwinden::V,ғайып_болу,бат хьун
1022,verschwinden::V,ғайып_болу,акъа хьун
1023,sinken::V,ылдилау,чахь учин
1024,sinken::V,төмендеу,чахь учин
1025,abnehmen::V,кемітілу,чан хьун
1026,abnehmen::V,кемітілу,ссуссукьу хьун
1027,zunehmen::V,көбею,гьарза хьун
1028,steigen::V,қобу,гьаз хьун
1029,steigen::V,көтерілу,гьаз хьун
1030,steigen::V,жоғарылау,гьаз хьун
1031,wachsen::V,өсу,ххяххан
1032,glänzen::V,жалтырау,цӏай буккан
1033,funkeln::V,жарқырау,цӏай-цӏай тӏун
1034,funkeln::V,нұрлану,цӏай-цӏай тӏун
1035,funkeln::V,жылтылдау,цӏай-цӏай тӏун
1036,lärmen::V,шулау,чӏу буллан
1037,lärmen::V,шулау,аьлагъужа буллан
1038,lärmen::V,шуылдау,чӏу буллан
1039,lärmen::V,шуылдау,аьлагъужа буллан
1040,läuten::V,қоңыраулату,занг ришлан
1041,läuten::V,қоңыраулату,занг дуллан
1042,klingeln::V,дыңғырлау,занг ришлан
1043,klingeln::V,дыңғырлау,занг дуллан
1044,klirren::V,дыңылдату,
1045,brausen::V,тасу,никъащилан
1046,rauschen::V,сусылдау,щурщур тӏун
1047,rauschen::V,сыбдырлау,щурщур тӏун
1048,klingen::V,дыбыс шығару,чӏу буклан
1049,bellen::V,үру,хӏап тӏун
1050,heulen::V,ұлу,
1051,blasen::V,үру,уф тӏун
1052,pfeifen::V,ысқыру,щютӏа тӏун
1053,schreien::V,шыңғыру,чӏу бан
1054,schreien::V,айғайлау,чӏу бан
1055,schreien::V,байбайлау,чӏу бан
1056,schreien::V,бажалақтау,чӏу бан
1057,stöhnen::V,ыңырсу,угь-къак тӏун
1058,stöhnen::V,ыңкылдау,угь-къак тӏун
1059,zittern::V,қалш,зурзу чин
1060,zittern::V,қалш,зурзу тӏун
1061,zittern::V,қалшылдату,зурзу чин
1062,zittern::V,қалшылдату,зурзу тӏун
1063,leben::V,жасау,ялапар хъанан
1064,leben::V,күнелту,ялапар хъанан
1065,leben::V,күн көру,ялапар хъанан
1066,leben::V,тіршілік ету,ялапар хъанан
1067,geboren werden::V,туу,ан
1068,atmen::V,дем алу,ссихӏ ласлан
1069,atmen::V,дем алу,ссихӏ бигьлан
1070,atmen::V,ауа жұту,ссихӏ ласлан
1071,atmen::V,ауа жұту,ссихӏ бигьлан
1072,trinken::V,ішу,хӏачӏан
1073,trinken::V,ішу,хӏачӏлан
1074,trinken::V,ұрттау,хӏачӏан
1075,trinken::V,ұрттау,хӏачӏлан
1076,essen::V,жеу,канан
1077,essen::V,тамақтану,канан
1078,schlucken::V,жұту,кьюлтӏа тӏун
1079,müde werden::V,болдыру,аьхчӏин
1080,einschlafen::V,үйыктап калу,шанан икӏан
1081,schlafen::V,ұйықтау,шанан
1082,aufwachen::V,ояну,чантӏ учин
1083,aufstehen::V,ояну,бизан
1084,sich erholen::V,тынығу,бигьалаган
1085,krank werden::V,кеселдену,къашай хьун
1086,krank werden::V,сырқаттану,къашай хьун
1087,krank werden::V,ауырып қалу,къашай хьун
1088,krank werden::V,ауыра бастау,къашай хьун
1089,krank werden::V,кеселге ұшырау,къашай хьун
1090,krank werden::V,сырқаттанып қалу,къашай хьун
1091,krank sein::V,ауыру,къашай хъанан
1092,krank sein::V,ауыру,къашавай икӏан
1093,krank sein::V,сырқаттану,къашай хъанан
1094,krank sein::V,сырқаттану,къашавай икӏан
1095,schmerzen::V,ауырады,цӏун
1096,husten::V,жөтелу,хъугьу чин
1097,husten::V,жөтелу,хъугьу тӏун
1098,genesen::V,айығу,хъин хьун
1099,genesen::V,айығу,сагъ лаган
1100,sterben::V,өлу,ивчӏан
1101,sterben::V,қайтыс,ивчӏан
1102,sterben::V,жантапсыру,ивчӏан
1103,umkommen::V,өлу,лиллан
1104,umkommen::V,өлу,литӏлан
1105,umkommen::V,өлу,ажал биян
1106,umkommen::V,өлу,личӏи хьун
1107,umkommen::V,өлу,иакьлу хьун
1108,umkommen::V,өлу,ахир жан хъанан
1109,umkommen::V,өлу,рухӏирачӏа икӏан
1110,umkommen::V,қаза табу,лиллан
1111,umkommen::V,қаза табу,литӏлан
1112,umkommen::V,қаза табу,ажал биян
1113,umkommen::V,қаза табу,личӏи хьун
1114,umkommen::V,қаза табу,иакьлу хьун
1115,umkommen::V,қаза табу,ахир жан хъанан
1116,umkommen::V,қаза табу,рухӏирачӏа икӏан
1117,sich bewegen::V,жылжу,сукку хьун
1118,sich rühren::V,қыбырлау,сукку хьун
1119,sich erheben::V,тұру,бизан
1120,sich setzen::V,отыру,щяикӏан
1121,sich setzen::V,отыру,щябикӏан
1122,hinfallen::V,жығылу,багьан
1123,laufen::V,жояу жүру,занан
1124,schreiten::V,кадамдау,ша ласлан
1125,spazierengehen::V,қыдыру,сайр буллан
1126,eilen::V,асығу,анавар буккан
1127,eilen::V,жеделдену,анавар буккан
1128,eilen::V,жедепдеу,анавар буккан
1129,sich beeilen::V,асығу,анавар буккан
1130,sich beeilen::V,жеделдену,анавар буккан
1131,sausen::V,заулау,никъа щилан
1132,sausen::V,заулау,никъа щун
1133,rennen::V,жүгіру,лечлан
1134,springen::V,секіру,тӏанкӏ дан
1135,klettern::V,өрмелеп шығу,лахълан
1136,schaukeln::V,тербелу,гьайжак бигьлан
1137,kriechen::V,еңбектеу,ххярк тӏун
1138,schwimmen::V,жүзу,гьузун
1139,schwimmen::V,малту,гьузун
1140,schwimmen::V,қалықтау,гьузун
1141,tauchen::V,сүңгу,лултту уккан
1142,rudern::V,есу,бяхлан
1143,rudern::V,есу,батӏлан
1144,rudern::V,есу,ххялаххи дуклан
1145,fahren::V,бару,гьан
1146,fliegen::V,ұшу,лехлан
1147,gehen::V,бару,нан
1148,weggehen::V,кету,ялагьан
1149,abfahren::V,жөнелу,гьан
1150,anhalten::V,тоқтау,бацӏан
1151,hineingehen::V,кіру,буххан
1152,eintreten::V,ену,буххан
1153,kommen::V,жету,учӏан
1154,ankommen::V,келу,биян
1155,ankommen::V,келу,бучӏан
1156,zurückkommen::V,қайту,зана хъун
1157,zurückkommen::V,қайту,зана бикӏан
1158,bleiben::V,қалу,личӏан
1159,warten::V,тосу,ялугьлан
1160,erwarten::V,күту,ялугьлан
1161,suchen::V,іздеу,луглан
1162,finden::V,табу,лякъин
1163,versuchen::V,талпыну,ххал буллан
1164,vorbereiten::V,әзірлеу,хӏадур бан
1165,lieben::V,сүю,эшкьи хьуиу бикӏан
1166,mögen::V,жарату,ххиран бикӏан
1167,mögen::V,жақсы_көру,ххиран бикӏан
1168,lachen::V,күлу,хъян
1169,lachen::V,күлісу,хъян
1170,rühren::V,көңілін бұзу,
1171,weinen::V,жылау,аьтӏун
1172,schimpfen::V,ақырып-бақыру,дяъван
1173,schimpfen::V,ақырып-бақыру,ссугайи агьан
1174,sich ärgern::V,ашулану,ссибизлан
1175,sich fürchten::V,сескену,ингъауслан
1176,fürchten::V,қауіптену,хӏучӏ тӏун
1177,fürchten::V,сақсыну,хӏучӏ тӏун
1178,fliehen::V,қашу,ака бан
1179,fliehen::V,қашып кету,ака бан
1180,flüchten::V,қашу,лихъан
1181,flüchten::V,қашып кету,лихъан
1182,sehen::V,көру,чӏалан
1183,anschauen::V,назар салу,урган
1184,ansehen::V,тамашалау,буруглан
1185,hören::V,есту,баллан
1186,zuhören::V,тыңдау,вичӏи дихьлан
1187,zuhören::V,құлақ қою,вичӏи дихьлан
1188,probieren::V,тату,тӏин ххал буллан
1189,probieren::V,дәм тату,тӏин ххал буллан
1190,riechen::V,иіскеу,ссунтӏа тӏун
1191,fühlen::V,сезу,дакӏнил буслан
1192,fühlen::V,сезіну,дакӏнил буслан
1193,scheinen::V,болып көріну,ххан
1194,scheinen::V,болып көріну,бизан
1195,scheinen::V,болып көріну,ххан бикӏлай бикӏан
1196,zu sehen sein::V,көріну,
1197,vernehmen::V,есту,баян
1198,vernehmen::V,есітіп қалу,баян
1199,frieren::V,тоңу,лигьулул хъанан
1200,frieren::V,жаурау,лигьулул хъанан
1201,tun::V,ету,бан
1202,tun::V,істеу,бан
1203,können::V,білу,хьун
1204,wollen::V,қалау,
1205,anfangen::V,бастау,дайдишин
1206,beenden::V,бітіру,къуртал бан
1207,beenden::V,адақтау,къуртал бан
1208,beenden::V,тамамдау,къуртал бан
1209,beenden::V,аяқтап шығу,къуртал бан
1210,aufhören::V,доғару,кьабагьан
1211,gelingen::V,жолы түсу,бюхъан
1212,geraten::V,калу,
1213,öffnen::V,ашу,тӏитӏин
1214,öffnen::V,ашып қою,тӏитӏин
1215,schließen::V,жабу,лакьин
1216,stellen::V,қою,дацӏан дан
1217,stellen::V,қою,бишин
1218,stellen::V,қойдыру,дацӏан дан
1219,stellen::V,қойдыру,бишин
1220,setzen::V,отырғызу,щяитан
1221,legen::V,салу,бишин
1222,legen::V,калау,бишин
1223,berühren::V,тию,ка щун
1224,verbinden::V,байлап алу,бахӏин
1225,verbinden::V,байлап алу,дахӏин
1226,verbinden::V,сабақтастыру,бахӏин
1227,verbinden::V,сабақтастыру,дахӏин
1228,bedecken::V,бүркеу,ялтту бущин
1229,bedecken::V,бүркеу,ялтту бакьин
1230,aufhängen::V,ілу,лахъан
1231,aufhängen::V,асып қою,лахъан
1232,anzünden::V,тұтату,лахъан
1233,aufheben::V,көтеру,гьаз бан
1234,zurücklassen::V,қалдыру,кьаитан
1235,zurücklassen::V,қалдыру,битан
1236,verlieren::V,жоғалту,дакъа дан
1237,fallen lassen::V,құлатып алу,рутан
1238,fallen lassen::V,қолдан түсіріп алу,рутан
1239,machen::V,ету,дан
1240,machen::V,жасау,дан
1241,machen::V,жасап шығару,дан
1242,herstellen::V,жасап шығару,яраг ишла бувиу бан
1243,bauen::V,тұрғызу,дан
1244,reparieren::V,оңдау,дакьин дан
1245,verbessern::V,дұрыстау,ххуй дан
1246,ändern::V,өзгерту,баххана бан
1247,graben::V,үңгу,дуклан
1248,beugen::V,буғу,лахӏан бан
1249,beugen::V,буғу,кьус бикӏан
1250,biegen::V,ию,баччин
1251,biegen::V,ию,лахӏан бан
1252,biegen::V,майыстыру,баччин
1253,biegen::V,майыстыру,лахӏан бан
1254,drehen::V,айналдыру,гьанан
1255,wenden::V,екінші жағын айналдыру,кӏура баен бан
1256,umdrehen::V,бұру,кӏура баен бан
1257,heben::V,көтеру,гьаз бан
1258,hochheben::V,жоғарылату,гьаз бан
1259,hochheben::V,көтеру,гьаз бан
1260,ergreifen::V,бас_салу,хъап дан
1261,ergreifen::V,бас_салу,хъап увиу угьан
1262,ergreifen::V,шап_беріп_ұстап_алу,хъап дан
1263,ergreifen::V,шап_беріп_ұстап_алу,хъап увиу угьан
1264,ergreifen::V,шап_беру,хъап дан
1265,ergreifen::V,шап_беру,хъап увиу угьан
1266,ergreifen::V,шап_ете_түсу,хъап дан
1267,ergreifen::V,шап_ете_түсу,хъап увиу угьан
1268,halten::V,тұту,бугьлан
1269,halten::V,ұстау,бугьлан
1270,drücken::V,басу,кьюч бигьлан
1271,schieben::V,итеру,щун
1272,kratzen::V,қыру,
1273,lecken::V,жалау,ланцӏа тӏун
1274,beißen::V,қабу,хъапа тӏун
1275,beißen::V,қабу,кьацӏа тӏун
1276,beißen::V,тістеу,хъапа тӏун
1277,beißen::V,тістеу,кьацӏа тӏун
1278,beißen::V,қауып алу,хъапа тӏун
1279,beißen::V,қауып алу,кьацӏа тӏун
1280,abreißen::V,үзу,буцан
1281,abschneiden::V,қырқу,бухъан
1282,abschneiden::V,қырқу,кьукьин
1283,binden::V,байланыстыру,бахӏин
1284,binden::V,байланыстыру,дахӏин
1285,binden::V,байлап_алу,бахӏин
1286,binden::V,байлап_алу,дахӏин
1287,binden::V,байластыру,бахӏин
1288,binden::V,байластыру,дахӏин
1289,binden::V,байлау,бахӏин
1290,binden::V,байлау,дахӏин
1291,binden::V,буу,бахӏин
1292,binden::V,буу,дахӏин
1293,binden::V,матау,бахӏин
1294,binden::V,матау,дахӏин
1295,binden::V,сабақтастыру,бахӏин
1296,binden::V,сабақтастыру,дахӏин
1297,binden::V,ұштастыру,бахӏин
1298,binden::V,ұштастыру,дахӏин
1299,stecken::V,сұғу,
1300,brechen::V,сындыру,гъагъан
1301,klopfen::V,қағу,кьутӏа тӏун
1302,hauen::V,соғу,рищун
1303,kleben::V,желімдеу,лачӏун буллан
1304,reiben::V,үйкеу,ссуку буллан
1305,streichen::V,сүйкеу,дугъан
1306,streichen::V,сүйкеу,аьгъу дан
1307,schleifen::V,егеу,
1308,schleifen::V,қайрау,
1309,schleifen::V,егеулеу,
1310,schneiden::V,кесу,духълан
1311,schneiden::V,кесу,кьукьлан
1312,rütteln::V,қозғау,
1313,rütteln::V,жұлмалау,
1314,schütteln::V,дірілдету,хъюлчу буллан
1315,schütteln::V,селкілдету,хъюлчу буллан
1316,schwenken::V,бұлғау,палцӏ дуллан
1317,schwenken::V,сермеу,палцӏ дуллан
1318,schütten::V,құю,рутӏин
1319,füllen::V,толтыру,буцӏин бан
1320,einwickeln::V,орау,кай-кай бан
1321,tragen::V,алып жүру,ларсун занан
1322,tragen::V,алып жүру,ларсун ачин
1323,schleppen::V,тарту,ххилан
1324,ziehen::V,тарту,
1325,aufbewahren::V,сақтау,ядан
1326,aufbewahren::V,сақтау,ядуллан
1327,werfen::V,лақтыру,личин
1328,fangen::V,қармау,бугьан
1329,fangen::V,қармау,бугьлан
1330,fangen::V,қағып алу,бугьан
1331,fangen::V,қағып алу,бугьлан
1332,packen::V,шап беру,
1333,packen::V,шап ете түсу,
1334,packen::V,шап беріп ұстап алу,
1335,verstecken::V,тығу,ладитан
1336,verstecken::V,тығу,кьюлтӏ дан
1337,verstecken::V,тығу,дахьлаган дан
1338,verstecken::V,жасыру,ладитан
1339,verstecken::V,жасыру,кьюлтӏ дан
1340,verstecken::V,жасыру,дахьлаган дан
1341,teilen::V,бөлу,бачӏин
1342,teilen::V,бөлу,бутӏа бан
1343,schicken::V,жіберу,тӏайла буккан
1344,bringen::V,әкелу,диян дан
1345,bringen::V,алып келу,диян дан
1346,hinzufügen::V,қосу,ххи бан
1347,hinzufügen::V,үстеу,ххи бан
1348,bekommen::V,алу,ласун
1349,erhalten::V,алмақ,ласун
1350,nehmen::V,алу,ласун
1351,nehmen::V,алмақ,ласун
1352,wählen::V,таңдау,бувчӏин
1353,auswählen::V,екшеу,бувчӏин
1354,auswählen::V,екшеу,язи бугьан
1355,auswählen::V,саралау,бувчӏин
1356,auswählen::V,саралау,язи бугьан
1357,auswählen::V,сұрыптау,бувчӏин
1358,auswählen::V,сұрыптау,язи бугьан
1359,auswählen::V,сайлап алу,бувчӏин
1360,auswählen::V,сайлап алу,язи бугьан
1361,bewahren::V,сақтау,ядан
1362,behindern::V,оралғы болу,дайщишруду дуллан
1363,verderben::V,бүлдіру,зия дан
1364,beschädigen::V,бұзу,зарал буллан
1365,zerbrechen::V,уату,гьагъан
1366,zerbrechen::V,уату,гьагъан бан
1367,zerreißen::V,жырту,ххяхха дуккан
1368,zerstören::V,қирату,лекьан дан
1369,zerstören::V,талқандау,лекьан дан
1370,verbrennen::V,өртеу,ччуччин
1371,verbrennen::V,жандыру,ччуччин
1372,verbrennen::V,өртеп жіберу,ччуччин
1373,verbrennen::V,жандырып жіберу,ччуччин
1374,geben::V,беру,дулун
1375,reichen::V,беру,дулун
1376,schenken::V,тарту,пишкаш дан
1377,schenken::V,тарту,багъишла дан
1378,schenken::V,тарту,ихӏсандалун дуллун
1379,versprechen::V,уәде беру,банна чин
1380,wünschen::V,тілеу,
1381,loben::V,мақтау,цӏа дан
1382,loben::V,дәріптеу,цӏа дан
1383,küssen::V,сүю,ппай тӏун
1384,wiegen::V,тербеу,гьуркку тӏун
1385,wiegen::V,тербеу,гьуркку буллан
1386,wiegen::V,тербеу,гьуркку бан
1387,zudecken::V,бүркеу,
1388,wecken::V,ояту,чантӏ учин ан
1389,zeigen::V,көрсету,ккаккан бан
1390,führen::V,ерту,буцин
1391,führen::V,жетектеу,буцин
1392,lehren::V,оқыту,лахьхьин бан
1393,lehren::V,оқыту,лахьхьин буллан
1394,unterrichten::V,оқыту,дарс дишаван
1395,aufziehen::V,бағу,хъуна ан
1396,aufziehen::V,бағу,тарбия ан
1397,leiten::V,басқару,каялувшиву дан
1398,leiten::V,жетекшілік ету,каялувшиву дан
1399,antreiben::V,асықтыру,
1400,lassen::V,-ткізу,
1401,lassen::V,мәжбүр ету,
