,Concept_ID,lbe,tt
738,einmal::ADV,цал,бер мәртәбә
739,manchmal::ADV,ваксса-таксса,кайчакта
740,oft::ADV,чӏявуну,еш
741,immer::ADV,мудан,һәркайчан
742,immer::ADV,даиман,һәркайчан
743,niemals::ADV,тачӏав,hичбер вакыт
744,hier::ADV,шикку,монда
745,hier::ADV,шикку,биредә
746,hierhin::ADV,шиккун,монда
747,von hier::ADV,шичча,моннан
748,dort::ADV,гикку,анда
749,dorthin::ADV,тиккун,тегеләй
750,geradeaus::ADV,тӏайланм,турыдан-туры
751,vorwärts::ADV,хьхьичӏунмай,алга
752,rückwärts::ADV,махъа-хьхьичӏунмай,кире
753,zurück::ADV,махъунмай,кире
754,unten::ADV,лув,түбәндә
755,hinab::ADV,бакӏ-ялавай,аска
756,hinab::ADV,бакӏъялавай,аска
757,oben::ADV,ялув,өстә
758,oben::ADV,ялув,югарыда
759,hinauf::ADV,лавай,өскә
760,überall::ADV,гьариий,hәркайда
761,überall::ADV,хьу-хьуний,hәркайда
762,überall::ADV,гьарца кӏанай,hәркайда
763,nicht::ADV,къа-,түгел
764,ein wenig::ADV,чанни,бераз
765,ein wenig::ADV,ца чансса,бераз
766,kaum::ADV,дахьа,көчкә
767,sehr::ADV,оьну,бик
768,sehr::ADV,гужну,бик
769,sehr::ADV,хъинну,бик
770,so::ADV,укукн,алай
771,noch::ADV,гьала,янә
772,noch::ADV,гьала,тагын
773,noch::ADV,уттигу,янә
774,noch::ADV,уттигу,тагын
775,noch::ADV,цакьинва,янә
776,noch::ADV,цакьинва,тагын
777,noch::ADV,ттигу-шилагу,янә
778,noch::ADV,ттигу-шилагу,тагын
779,nur::ADV,анжагь,фәкать
780,wieder::ADV,цӏуницӏа,янә
781,wieder::ADV,цӏуницӏа,тагын
782,vergebens::ADV,аьдада,юкка
783,vergebens::ADV,нахӏакь,юкка
784,vor::PRP,хьхьичӏ,алдыннан
785,hinter::PRP,махъ,арттан
786,unter::PRP,лув,астында
787,durch::PRP,-х,аша
788,neben::PRP,чӏарав,тирәсендә
789,zwischen::PRP,дянив,арасында
790,wegen::PRP,цӏаний,сәбәпле
791,dies::PRN,ва,бу
792,das::PRN,та,ул
793,das::PRN,кӏа,ул
794,das::PRN,га,ул
795,alles::PRN,щала,һәммә
796,ich::PRN,на,мин
797,du::PRN,ина,син
798,er::PRN,му,ул
799,wir::PRN,жу,без
800,ihr::PRN,зу,сез
801,was::FPRN,ци,ни
802,was::FPRN,ци,нәрсә
803,wer::FPRN,цу,кем
804,wo::FADV,чув,кайда
805,wohin::FADV,чун,кая
806,wie::FADV,цукун,ничек
807,warum::FADV,цан,нигә
808,wieviel::FNUM,циксса,ничә
809,eins::NUM,ца,бер
810,zwei::NUM,кӏива,ике
811,drei::NUM,шамма,өч
812,vier::NUM,мукьа,дүрт
813,vier::NUM,мукьва,дүрт
814,fünf::NUM,ххюва,биш
815,sechs::NUM,ряхва,алты
816,sieben::NUM,арула,җиде
817,acht::NUM,мяйва,сигез
818,neun::NUM,урчӏва,тугыз
819,zehn::NUM,ацӏва,ун
820,elf::NUM,ацӏния цава,унбер
821,zwölf::NUM,ацӏиия кӏива,унике
822,zwanzig::NUM,кьува,егерме
823,dreißig::NUM,зувира,утыз
824,vierzig::NUM,мукьцӏала,кырык
825,fünfzig::NUM,ххюцӏала,илле
826,sechzig::NUM,ряхцӏала,алтмыш
827,achtzig::NUM,мяйцӏала,сиксән
828,neunzig::NUM,урчӏцӏала,туксан
829,hundert::NUM,ттурш,йөз
830,hundert::NUM,ттуршва,йөз
831,tausend::NUM,азарва,мең
832,und::CNJ,-гу,вә
833,oder::CNJ,я,яки
834,oder::CNJ,я,яисә
835,oder::CNJ,ягу,яки
836,oder::CNJ,ягу,яисә
837,stehen::V,ацӏан,тору
838,sitzen::V,щяивкӏун икӏан,утыру
839,liegen::V,утту нвхьуну икӏан,яту
840,hängen::V,зурчӏай тӏун,эленү
841,werden::V,хьун,булу
842,passieren::V,хьун,булу
843,beginnen::V,дайдишин,башлану
844,beginnen::V,дайдирхьуну дикӏан,башлану
845,enden::V,къуртал дан,бетү
846,wechseln::V,даххана хьун,үзгәртү
847,wechseln::V,даххана дуллан,үзгәртү
848,aufgehen[Sonne]::V,буклай бур,чыгу
849,untergehen[Sonne]::V,лаглай бур,бату
850,scheinen[Sonne]::V,битан,яктырту
851,scheinen[Sonne]::V,чани буллан,яктырту
852,donnern::V,тӏий бур,күкрәү
853,wehen::V,бишлай бур,исү
854,strömen::V,экьинан,агу
855,fließen::V,экьинан,агу
856,sich drehen::V,гьанан,бөтерелү
857,schwanken::V,хъюлчу тӏун,икеләнү
858,schwanken::V,хӏуркку тӏун,икеләнү
859,schwingen::V,хъюлчай тӏун,тирбәлү
860,schwingen::V,хъюлчу тӏун,тирбәлү
861,fallen::V,багьлан,егылу
862,brennen::V,ччучлан,яну
863,rauchen::V,пуркӏу тӏун,төтәү
864,rauchen::V,пуркӏу тӏун,төтенләү
865,regnen::V,лачӏун,яву
866,regnen::V,лачIлай дур,яву
867,gefrieren::V,микӏ лачӏун,кату
868,tauen::V,баслан,эрү
869,tauen::V,баслан,эретү
870,schmelzen::V,баслан,эрү
871,schmelzen::V,баслан,эретү
872,trocknen::V,кьакьан,кибү
873,sieden::V,щаран,ургылу
874,faulen::V,аьллан,черү
875,verfaulen::V,аьллан,черү
876,verfaulen::V,аьян,черү
877,reißen::V,ххя дукан,өзелү
878,versinken::V,оькьлан,бату
879,versinken::V,оькьан,бату
880,vergehen::V,лялиян,авышу
881,erscheinen::V,буккан,пәйда булу
882,erscheinen::V,загьир хьун,пәйда булу
883,verschwinden::V,бат хьун,югалу
884,verschwinden::V,бат хьун,юк булу
885,verschwinden::V,акъа хьун,югалу
886,verschwinden::V,акъа хьун,юк булу
887,sinken::V,чахь учин,кимү
888,sinken::V,чахь учин,кайту
889,abnehmen::V,чан хьун,азаю
890,abnehmen::V,ссуссукьу хьун,азаю
891,zunehmen::V,гьарза хьун,арту
892,zunehmen::V,гьарза хьун,күбәю
893,zunehmen::V,гьарза хьун,ишәю
894,steigen::V,гьаз хьун,үсү
895,wachsen::V,ххяххан,үсү
896,glänzen::V,цӏай буккан,ялкылдау
897,funkeln::V,цӏай-цӏай тӏун,ялтырау
898,lärmen::V,чӏу буллан,шаулау
899,lärmen::V,аьлагъужа буллан,шаулау
900,läuten::V,занг ришлан,шалтырату
901,läuten::V,занг дуллан,шалтырату
902,klingeln::V,занг ришлан,шалтырату
903,klingeln::V,занг дуллан,шалтырату
904,brausen::V,никъащилан,давыллау
905,brausen::V,никъащилан,дулау
906,rauschen::V,щурщур тӏун,кыштырдау
907,klingen::V,чӏу буклан,ишетелү
908,bellen::V,хӏап тӏун,өрү
909,blasen::V,уф тӏун,өрү
910,pfeifen::V,щютӏа тӏун,сызгырту
911,schreien::V,чӏу бан,кычкыру
912,stöhnen::V,угь-къак тӏун,ыңгырашу
913,zittern::V,зурзу чин,калтырау
914,zittern::V,зурзу чин,калтырану
915,zittern::V,зурзу тӏун,калтырау
916,zittern::V,зурзу тӏун,калтырану
917,leben::V,ялапар хъанан,яшәү
918,leben::V,ялапар хъанан,гомер итү
919,geboren werden::V,ан,туу
920,atmen::V,ссихӏ ласлан,сулау
921,atmen::V,ссихӏ бигьлан,сулау
922,trinken::V,хӏачӏан,эчү
923,trinken::V,хӏачӏлан,эчү
924,essen::V,канан,ашау
925,schlucken::V,кьюлтӏа тӏун,йоту
926,müde werden::V,аьхчӏин,ялыгу
927,müde werden::V,аьхчӏин,йөгенү
928,einschlafen::V,шанан икӏан,йокыга китү
929,schlafen::V,шанан,йоклау
930,aufwachen::V,чантӏ учин,уяну
931,aufstehen::V,бизан,тору
932,sich erholen::V,бигьалаган,ял алу
933,sich erholen::V,бигьалаган,истирахәт итү
934,krank werden::V,къашай хьун,чирләү
935,krank sein::V,къашай хъанан,чирләү
936,krank sein::V,къашавай икӏан,чирләү
937,schmerzen::V,цӏун,авырту
938,husten::V,хъугьу чин,ютәлләү
939,husten::V,хъугьу тӏун,ютәлләү
940,genesen::V,хъин хьун,савыгу
941,genesen::V,хъин хьун,сәламәтләнү
942,genesen::V,сагъ лаган,савыгу
943,genesen::V,сагъ лаган,сәламәтләнү
944,sterben::V,ивчӏан,үлү
945,sterben::V,ивчӏан,дөнья кую
946,sterben::V,ивчӏан,вафат булу
947,umkommen::V,лиллан,үлү
948,umkommen::V,литӏлан,үлү
949,umkommen::V,ажал биян,үлү
950,umkommen::V,личӏи хьун,үлү
951,umkommen::V,иакьлу хьун,үлү
952,umkommen::V,ахир жан хъанан,үлү
953,umkommen::V,рухӏирачӏа икӏан,үлү
954,sich bewegen::V,сукку хьун,йөрү
955,sich rühren::V,сукку хьун,кыймылдау
956,sich erheben::V,бизан,басу
957,sich setzen::V,щяикӏан,утыру
958,sich setzen::V,щябикӏан,утыру
959,hinfallen::V,багьан,егылу
960,laufen::V,занан,җәяүләү
961,schreiten::V,ша ласлан,атлау
962,spazierengehen::V,сайр буллан,йөрү
963,spazierengehen::V,сайр буллан,йөргенү
964,eilen::V,анавар буккан,ашыгу
965,sich beeilen::V,анавар буккан,ашыгу
966,sich beeilen::V,анавар буккан,кызулау
967,sausen::V,никъа щилан,җилдерү
968,sausen::V,никъа щун,җилдерү
969,rennen::V,лечлан,йөгерү
970,springen::V,тӏанкӏ дан,сикерү
971,klettern::V,лахълан,үрмәләү
972,schaukeln::V,гьайжак бигьлан,атыну
973,kriechen::V,ххярк тӏун,шуышу
974,kriechen::V,ххярк тӏун,үрмәләү
975,schwimmen::V,гьузун,йөзү
976,tauchen::V,лултту уккан,чуму
977,rudern::V,бяхлан,ишү
978,rudern::V,батӏлан,ишү
979,rudern::V,ххялаххи дуклан,ишү
980,fahren::V,гьан,бару
981,fliegen::V,лехлан,очу
982,gehen::V,нан,йөрү
983,weggehen::V,ялагьан,китү
984,abfahren::V,гьан,кузгалу
985,anhalten::V,бацӏан,тукталу
986,hineingehen::V,буххан,инү
987,eintreten::V,буххан,инү
988,kommen::V,учӏан,килү
989,ankommen::V,биян,бару
990,ankommen::V,бучӏан,бару
991,zurückkommen::V,зана хъун,кире кайту
992,zurückkommen::V,зана бикӏан,кире кайту
993,bleiben::V,личӏан,калу
994,warten::V,ялугьлан,көтү
995,erwarten::V,ялугьлан,көтү
996,suchen::V,луглан,эзләү
997,finden::V,лякъин,табу
998,versuchen::V,ххал буллан,маташу
999,vorbereiten::V,хӏадур бан,хәзерләү
1000,lieben::V,эшкьи хьуиу бикӏан,сөю
1001,lieben::V,эшкьи хьуиу бикӏан,ярату
1002,mögen::V,ххиран бикӏан,өнәү
1003,lachen::V,хъян,көлү
1004,weinen::V,аьтӏун,елау
1005,schimpfen::V,дяъван,сүгү
1006,schimpfen::V,дяъван,сүгенү
1007,schimpfen::V,ссугайи агьан,сүгү
1008,schimpfen::V,ссугайи агьан,сүгенү
1009,sich ärgern::V,ссибизлан,ачулану
1010,sich fürchten::V,ингъауслан,курку
1011,fürchten::V,хӏучӏ тӏун,калтырау
1012,fürchten::V,хӏучӏ тӏун,калтырану
1013,fliehen::V,ака бан,арка бирү
1014,flüchten::V,лихъан,качу
1015,sehen::V,чӏалан,күрү
1016,anschauen::V,урган,карау
1017,ansehen::V,буруглан,карау
1018,ansehen::V,буруглан,күзәтү
1019,hören::V,баллан,ишетү
1020,zuhören::V,вичӏи дихьлан,тыңлау
1021,probieren::V,тӏин ххал буллан,тату
1022,riechen::V,ссунтӏа тӏун,иснәү
1023,fühlen::V,дакӏнил буслан,тою
1024,fühlen::V,дакӏнил буслан,сизү
1025,scheinen::V,ххан,күренү
1026,scheinen::V,бизан,күренү
1027,scheinen::V,ххан бикӏлай бикӏан,күренү
1028,vernehmen::V,баян,ишетү
1029,frieren::V,лигьулул хъанан,өшү
1030,frieren::V,лигьулул хъанан,күшегү
1031,tun::V,бан,итү
1032,können::V,хьун,алу
1033,anfangen::V,дайдишин,керешү
1034,beenden::V,къуртал бан,бетерү
1035,beenden::V,къуртал бан,тәмамлау
1036,aufhören::V,кьабагьан,бетү
1037,gelingen::V,бюхъан,уңу
1038,öffnen::V,тӏитӏин,ачу
1039,schließen::V,лакьин,ябу
1040,stellen::V,дацӏан дан,кую
1041,stellen::V,бишин,кую
1042,setzen::V,щяитан,утырту
1043,legen::V,бишин,яткыру
1044,berühren::V,ка щун,тию
1045,verbinden::V,бахӏин,ялгау
1046,verbinden::V,дахӏин,ялгау
1047,bedecken::V,ялтту бущин,өрту
1048,bedecken::V,ялтту бущин,каплау
1049,bedecken::V,ялтту бущин,томалау
1050,bedecken::V,ялтту бакьин,өрту
1051,bedecken::V,ялтту бакьин,каплау
1052,bedecken::V,ялтту бакьин,томалау
1053,aufhängen::V,лахъан,асу
1054,anzünden::V,лахъан,кабызу
1055,aufheben::V,гьаз бан,күтәрү
1056,zurücklassen::V,кьаитан,калдыру
1057,zurücklassen::V,битан,калдыру
1058,verlieren::V,дакъа дан,югалту
1059,fallen lassen::V,рутан,төшерү
1060,machen::V,дан,ясау
1061,machen::V,дан,эшләү
1062,herstellen::V,яраг ишла бувиу бан,ясау
1063,bauen::V,дан,кору
1064,reparieren::V,дакьин дан,төзәтү
1065,verbessern::V,ххуй дан,яхшырту
1066,ändern::V,баххана бан,үзгәртү
1067,graben::V,дуклан,казу
1068,beugen::V,лахӏан бан,ию
1069,beugen::V,кьус бикӏан,ию
1070,biegen::V,баччин,бөгү
1071,biegen::V,лахӏан бан,бөгү
1072,drehen::V,гьанан,бору
1073,drehen::V,гьанан,бөтерү
1074,wenden::V,кӏура баен бан,бору
1075,umdrehen::V,кӏура баен бан,түнтәрү
1076,heben::V,гьаз бан,күтәрү
1077,hochheben::V,гьаз бан,күтәрү
1078,ergreifen::V,хъап дан,эләктерү
1079,ergreifen::V,хъап увиу угьан,эләктерү
1080,halten::V,бугьлан,тоту
1081,drücken::V,кьюч бигьлан,кысу
1082,schieben::V,щун,кузгату
1083,lecken::V,ланцӏа тӏун,ялау
1084,beißen::V,хъапа тӏун,тешләү
1085,beißen::V,кьацӏа тӏун,тешләү
1086,abreißen::V,буцан,өзү
1087,abschneiden::V,бухъан,кыю
1088,abschneiden::V,бухъан,кисү
1089,abschneiden::V,кьукьин,кыю
1090,abschneiden::V,кьукьин,кисү
1091,binden::V,бахӏин,бәйләү
1092,binden::V,дахӏин,бәйләү
1093,brechen::V,гъагъан,сындыру
1094,klopfen::V,кьутӏа тӏун,шаку
1095,klopfen::V,кьутӏа тӏун,шакылдау
1096,hauen::V,рищун,кыйнау
1097,kleben::V,лачӏун буллан,ябыштыру
1098,reiben::V,ссуку буллан,ышку
1099,streichen::V,дугъан,ягу
1100,streichen::V,аьгъу дан,ягу
1101,schneiden::V,духълан,кисү
1102,schneiden::V,кьукьлан,кисү
1103,schütteln::V,хъюлчу буллан,селкетү
1104,schwenken::V,палцӏ дуллан,болгау
1105,schütten::V,рутӏин,кою
1106,füllen::V,буцӏин бан,тутыру
1107,einwickeln::V,кай-кай бан,төрү
1108,tragen::V,ларсун занан,ташу
1109,tragen::V,ларсун ачин,ташу
1110,schleppen::V,ххилан,сөйрәү
1111,schleppen::V,ххилан,өстерәү
1112,aufbewahren::V,ядан,саклау
1113,aufbewahren::V,ядуллан,саклау
1114,werfen::V,личин,ыргыту
1115,fangen::V,бугьан,тоту
1116,fangen::V,бугьлан,тоту
1117,verstecken::V,ладитан,яшерү
1118,verstecken::V,кьюлтӏ дан,яшерү
1119,verstecken::V,дахьлаган дан,яшерү
1120,teilen::V,бачӏин,бүлү
1121,teilen::V,бутӏа бан,бүлү
1122,schicken::V,тӏайла буккан,җибәрү
1123,bringen::V,диян дан,китерү
1124,hinzufügen::V,ххи бан,өстәү
1125,bekommen::V,ласун,алу
1126,erhalten::V,ласун,алу
1127,nehmen::V,ласун,алу
1128,wählen::V,бувчӏин,сайлау
1129,auswählen::V,бувчӏин,сайлау
1130,auswählen::V,язи бугьан,сайлау
1131,bewahren::V,ядан,саклау
1132,behindern::V,дайщишруду дуллан,комачаулау
1133,verderben::V,зия дан,бозу
1134,beschädigen::V,зарал буллан,бозу
1135,zerbrechen::V,гьагъан,вату
1136,zerbrechen::V,гьагъан бан,вату
1137,zerreißen::V,ххяхха дуккан,өзү
1138,zerreißen::V,ххяхха дуккан,ерту
1139,zerstören::V,лекьан дан,җимерү
1140,verbrennen::V,ччуччин,яндыру
1141,verbrennen::V,ччуччин,көйдерү
1142,geben::V,дулун,бирү
1143,reichen::V,дулун,тапшыру
1144,schenken::V,пишкаш дан,бүләкләү
1145,schenken::V,багъишла дан,бүләкләү
1146,schenken::V,ихӏсандалун дуллун,бүләкләү
1147,versprechen::V,банна чин,вәгъдә бирү
1148,loben::V,цӏа дан,мактау
1149,küssen::V,ппай тӏун,үбү
1150,wiegen::V,гьуркку тӏун,тирбәтү
1151,wiegen::V,гьуркку буллан,тирбәтү
1152,wiegen::V,гьуркку бан,тирбәтү
1153,wecken::V,чантӏ учин ан,уяту
1154,zeigen::V,ккаккан бан,күрсәтү
1155,führen::V,буцин,йөртү
1156,lehren::V,лахьхьин бан,өйрәтү
1157,lehren::V,лахьхьин буллан,өйрәтү
1158,unterrichten::V,дарс дишаван,укыту
1159,aufziehen::V,хъуна ан,асрау
1160,aufziehen::V,тарбия ан,асрау
1161,leiten::V,каялувшиву дан,җитәкләү
1162,einladen::V,хъамалу оьвчин,чакыру
1163,vereinigen::V,ца бан,берләштерү
1164,besuchen::V,ялун уххан,керешү
1165,treffen::V,хьуна бакьин,очрату
1166,sich versammeln::V,батӏин,җыелышу
1167,spielen::V,тӏуркӏу тӏун,уйнау
1168,singen::V,балай тӏун,җырлау
1169,tanzen::V,къавтӏун,бию
1170,sich trennen::V,ппив хьун,аерылу
1171,sich trennen::V,ппив хьун,ташлашу
1172,verlassen::V,увккун гьан,ташлау
1173,verlassen::V,увккун гьан,калдыру
1174,retten::V,ххассал бан,коткару
1175,bewachen::V,къарал бан,каравыллау
1176,schützen::V,ябан,ышыклау
1177,verteidigen::V,буруччин,яклау
1178,verteidigen::V,буруччин,саклау
1179,sich schlagen::V,биян,сугышу
1180,schießen::V,битлан,ату
1181,siegen::V,ххув хьун,җиңү
1182,siegen::V,ххувшаву ласун,җиңү
1183,ärgern::V,ссибизан уллан,ачуландыру
1184,schlagen::V,рищун,ору
1185,schlagen::V,рищун,бәрү
1186,schlagen::V,рищун,тукмау
1187,stechen::V,кьутӏин,кадау
1188,stoßen::V,щун,этү
1189,stehlen::V,дацин,урлау
1190,stören::V,кьючин,комачаулау
1191,belästigen::V,бизар уллан,борчу
1192,belästigen::V,бизар уллан,билмазалау
1193,verbergen::V,лабитан,яшерү
1194,verbergen::V,кӏучӏ бан,яшерү
1195,täuschen::V,хъяврин ан,алдату
1196,betrügen::V,аьикьин ан,хәрәмләшү
1197,töten::V,ивчӏан,үтерү
1198,wohnen::V,оьрму бутлан,яшәү
1199,arbeiten::V,зун,эшләү
1200,sammeln::V,ттихӏин,туплау
1201,sammeln::V,вив дишин,туплау
1202,pflücken::V,риттун,өзү
1203,jagen::V,авли занан,аулау
1204,fischen::V,чавахъру бугьлан,балык тоту
1205,fassen::V,бугьан,тоту
1206,hüten::V,урттуйн бакьлан,көтү
1207,treiben::V,дачин дуллан,куалау
1208,treiben::V,лихъан буллан,куалау
1209,anbinden::V,бахӏин,бәйләү
1210,füttern::V,канаки буллан,туйдыру
1211,melken::V,ттизин,саву
1212,hacken::V,мюрш буллан,чабу
1213,hacken::V,мюрш бан,чабу
1214,gießen::V,щин дишин,сугару
1215,reifen::V,диян,җитешү
1216,zubereiten::V,хӏадур дан,пешеренү
1217,zubereiten::V,хӏадур бан,пешеренү
1218,kochen::V,шашан,пешерү
1219,kochen::V,шашан,кайнату
1220,kochen::V,шашан дуллан,пешерү
1221,kochen::V,шашан дуллан,кайнату
1222,backen::V,бишлан,пешерү
1223,backen::V,шахьлан,пешерү
1224,braten::V,цӏарайх дуллан,куыру
1225,braten::V,цӏарайх дуллан,кыздыру
1226,umrühren::V,хӏала бан,бутау
1227,umrühren::V,хӏала бан,болгату
1228,stricken::V,щащлан,бәйләү
1229,stricken::V,щащан,бәйләү
1230,nähen::V,дуруххан,тегү
1231,färben::V,ранг щун,ману
1232,reinigen::V,марцӏ бан,чистарту
1233,waschen::V,шюшин,юу
1234,abwischen::V,лишин,сөртү
1235,spülen::V,вилаган,чайкау
1236,fegen::V,башин,себерү
1237,kehren::V,бахьлан,себерү
1238,baden::V,щинавун учӏлан,коену
1239,sich waschen::V,диссун,юыну
1240,sich waschen::V,лажин диссун,юыну
1241,sich waschen::V,лажин дислан,юыну
1242,sich waschen::V,биссун,юыну
1243,sich waschen::V,чурх бислан,юыну
1244,ausziehen::V,ликкан,чишенү
1245,anziehen::V,лаххан,кию
1246,sich anziehen::V,янна лаххан,киенү
1247,kämmen::V,ттарал дуккан,тарау
1248,schmücken::V,чӏюлу бан,бизәү
1249,schmücken::V,чӏюлу бан,бизәкләү
1250,sagen::V,учин,дию
1251,sagen::V,учин,әйтү
1252,sprechen::V,гъалгъа тӏун,сөйләү
1253,sprechen::V,гъалгъа тӏун,сөйләшү
1254,reden::V,гъалгъа тӏун,сөйләү
1255,sich unterhalten::V,гъалгъа тӏун,сөйләшү
1256,fragen::V,цӏуххин,сорау
1257,fragen::V,цӏуххин,сорашу
1258,bitten::V,тавакъю буллан,үтенү
1259,erzählen::V,хавар бусан,сөйләү
1260,mitteilen::V,баян бан,белдерү
1261,mitteilen::V,хавар бан,белдерү
1262,nennen::V,цӏа дизан,дию
1263,rufen::V,оьвтӏун,дәшү
1264,prahlen::V,цӏа дуллан,мактану
1265,prahlen::V,цӏа дуллан,шапырыну
1266,übersetzen::V,таржума бан,күчерү
1267,denken::V,пикри буллан,уйлау
1268,glauben::V,вих хьун,инану
1269,bemerken::V,хӏисав хъун,искәрү
1270,erkennen::V,увчӏин,тану
1271,begreifen::V,бувчӏин,аңлау
1272,begreifen::V,бувчӏин,төшенү
1273,lernen::V,лахьлан,уку
1274,lernen::V,лахьлан,өйрәнү
1275,lernen::V,лахьхьин,уку
1276,lernen::V,лахьхьин,өйрәнү
1277,wissen::V,кӏулну бикӏан,белү
1278,wissen::V,хавар бикӏан,белү
1279,sich erinnern an::V,дакӏнин бутан,хәтерләү
1280,vergessen::V,хъама битан,оныту
1281,messen::V,дуцин дуллан,үлчәү
1282,messen::V,дуцин дан,үлчәү
1283,zählen::V,дуккин,санау
1284,rechnen::V,хӏисав дан,исәпләү
1285,lesen::V,ккалан,уку
1286,malen::V,сурат дуллан,рәсем ясау
1287,malen::V,сурат дуллан,сурәт ясау
1288,malen::V,сурат дуллан,сурәтләү
1289,zeichnen::V,сурат дуллан,язу-сызу
1290,zeichnen::V,сурат дуллан,сурәт ясау
1291,schreiben::V,чичин,язу
1292,schreiben::V,чичлан,язу
1293,besitzen::V,дуну икӏан,биләү
1294,besitzen::V,дуну дикӏан,биләү
1295,besitzen::V,заллуну икӏан,биләү
1296,kaufen::V,машан ласун,алу
1297,verkaufen::V,баххан,сату
1298,bezahlen::V,арцу дулун,түләү
1299,bezahlen::V,багьа булун,түләү
1300,zahlen::V,арцу дулун,түләү
1301,zahlen::V,багьа булун,түләү
1302,beherrschen::V,дуну икӏан,ия булу
1303,beherrschen::V,заллуну икӏан,ия булу
1304,ertragen::V,бухӏан,чыдау
1305,Leber::N,,бавыр
1306,Moor::N,,торфлык
1307,Anhöhe::N,,үр
1308,Bucht::N,,бухта
1309,Bucht::N,,култык
1310,Barsch::N,,алабуга
1311,Hecht::N,,чуртан
1312,Laus::N,,бет
1313,Ruf::N,,дәшү
1314,Platz::N,,бушлык
1315,Kante::N,,кырый
1316,Größe::N,,зурлык
1317,Menge::N,,микъдар
1318,Figur::N,,сын
1319,Figur::N,,фигура
1320,Tasche::N,,букча
1321,Öl::N,,май
1322,Schuh::N,,башмак
1323,Leine::N,,тезген
1324,König::N,,патша
1325,fein::A,,нәзакәтле
1326,auf einmal::ADV,,бердән
1327,bald::ADV,,тиздән
1328,einst::ADV,,берчак
1329,schon::ADV,,инде
1330,sie::PRN,,ул
1331,siebzig::NUM,,җитмеш
1332,klirren::V,,чылтырау
1333,heulen::V,,улау
1334,rühren::V,,дулкынландыру
1335,zu sehen sein::V,,күренү
1336,wollen::V,,теләү
1337,geraten::V,,сабышу
1338,kratzen::V,,тырнау
1339,stecken::V,,төртү
1340,stecken::V,,тыгу
1341,schleifen::V,,кайрау
1342,rütteln::V,,селкетү
1343,ziehen::V,,тарту
1344,packen::V,,эләктерү
1345,wünschen::V,,котлау
1346,zudecken::V,,ябу
1347,zudecken::V,,бөркәү
1348,antreiben::V,,куалау
1349,antreiben::V,,әйдәләү
1350,antreiben::V,,ашыктыру
1351,lassen::V,,мәҗбүр итү
1352,treten::V,,тибү
1353,verstehen::V,,аңлау
1354,verstehen::V,,төшенү
