,Concept_ID,kv,tr
802,unten::ADV,увтын,aşağıda
803,hinab::ADV,увтас,aşağıya
804,oben::ADV,вевдӧрас,yukarıda
805,hinauf::ADV,вывлань,yukarı
806,hinauf::ADV,вывлань,yukarıya
807,hinauf::ADV,вывланьӧ,yukarı
808,hinauf::ADV,вывланьӧ,yukarıya
809,überall::ADV,быдлан,her yerde
810,nicht::ADV,ог,-mi-
811,nicht::ADV,ог,değil
812,ein wenig::ADV,-ышт,biraz
813,ein wenig::ADV,невна,biraz
814,kaum::ADV,ӧдва,dar
815,kaum::ADV,ӧдва,hemen hemen değil
816,sehr::ADV,вывтi,pek
817,sehr::ADV,вывтi,gayet
818,so::ADV,сiдз,öyle
819,so::ADV,сiдз,böyle
820,noch::ADV,эшӧ,hâlâ
821,noch::ADV,эшӧ,henüz
822,nur::ADV,только,ancak
823,nur::ADV,только,yalnız
824,schon::ADV,ни,çoktan
825,wieder::ADV,бӧра,tekrar
826,wieder::ADV,бӧра,yeniden
827,vergebens::ADV,весись,boşuna
828,vor::PRP,одзас,önünde
829,hinter::PRP,бӧрӧ,arkasında
830,unter::PRP,увтын,altında
831,durch::PRP,пыр,sayesinde
832,durch::PRP,пыр,ortasından
833,neben::PRP,бокам,yanında
834,neben::PRP,боксиным,yanında
835,zwischen::PRP,коласас,arasında
836,wegen::PRP,понда,dolayı
837,dies::PRN,эта,bu
838,das::PRN,сiя,o
839,das::PRN,сiя,şu
840,alles::PRN,быдӧс,hepsi
841,alles::PRN,быдӧс,her şey
842,ich::PRN,ме,ben
843,du::PRN,тэ,sen
844,er::PRN,сiя,o
845,wir::PRN,мийӧ,biz
846,ihr::PRN,ті,siz
847,sie::PRN,нія,onlar
848,was::FPRN,мый,ne
849,wer::FPRN,кин,kim
850,wo::FADV,кытӧн,nerede
851,wohin::FADV,кытчӧ,nereye
852,wie::FADV,дзик,nasıl
853,warum::FADV,мыля,neden
854,warum::FADV,мыйсянь,neden
855,wieviel::FNUM,мымда,kaç
856,wieviel::FNUM,мымда,ne kadar
857,eins::NUM,ӧт,bir
858,zwei::NUM,кык,iki
859,drei::NUM,куим,üç
860,vier::NUM,нёль,dört
861,fünf::NUM,вит,beş
862,sechs::NUM,квать,altı
863,sieben::NUM,сизим,yedi
864,acht::NUM,кыкьямыс,sekiz
865,neun::NUM,ӧкмыс,dokuz
866,zehn::NUM,дас,on
867,elf::NUM,дасотік,on bir
868,zwölf::NUM,даскык,on iki
869,zwanzig::NUM,кыкдас,yirmi
870,dreißig::NUM,куимдас,otuz
871,vierzig::NUM,нёльдас,kırk
872,fünfzig::NUM,витдас,elli
873,sechzig::NUM,кватьдас,altmış
874,siebzig::NUM,сизимдас,yetmiş
875,achtzig::NUM,кыкьямысдас,seksen
876,neunzig::NUM,ӧкмысдас,doksan
877,hundert::NUM,сто,yüz
878,tausend::NUM,тысяча,bin
879,und::CNJ,и,ve
880,und::CNJ,и,ile
881,und::CNJ,да,ve
882,und::CNJ,да,ile
883,oder::CNJ,или,ya
884,oder::CNJ,или,yahut
885,stehen::V,сулавны,durmak
886,sitzen::V,пукавны,oturmak
887,liegen::V,куйлыны,yatmak
888,hängen::V,ӧшавны,asılı olmak
889,werden::V,лоны,olmak
890,werden::V,лоны,olunmak
891,passieren::V,аркмыны,olmak
892,beginnen::V,петны,başlamak
893,enden::V,-сь,bitmek
894,enden::V,-сь,sona ermek
895,enden::V,бырны,bitmek
896,enden::V,бырны,sona ermek
897,wechseln::V,вежсьыны,değişmek
898,aufgehen[Sonne]::V,петавны,doğmak
899,untergehen[Sonne]::V,пуксьыны,batmak
900,scheinen[Sonne]::V,югьявны,parlamak
901,donnern::V,гымавны,gök gürlemek
902,wehen::V,пӧлявны,esmek
903,strömen::V,киссьыны,akmak
904,fließen::V,визывтны,akmak
905,sich drehen::V,бергавны,dönmek
906,schwanken::V,кӧвьясьны,sallanmak
907,schwingen::V,дюттясьны,titremek
908,fallen::V,усьны,düşmek
909,brennen::V,сотчыны,yanmak
910,rauchen::V,тшынасьны,tütmek
911,regnen::V,зэрны,yağmak
912,gefrieren::V,гегдыны,donmak
913,tauen::V,сывны,erimek
914,schmelzen::V,сывны,erimek
915,trocknen::V,косьмыны,kurumak
916,sieden::V,пизьны,kaynamak
917,faulen::V,нёльзьыны,çürümek
918,verfaulen::V,тӧрмыны,çürümek
919,verfaulen::V,сiсьмыны,çürümek
920,reißen::V,косясьны,yırtılmak
921,versinken::V,вӧйны,batmak
922,vergehen::V,мунны,geçmek
923,erscheinen::V,мыччисьны,görünmek
924,verschwinden::V,ӧшны,kaybolmak
925,sinken::V,ямны,inmek
926,abnehmen::V,ямны,azalmak
927,zunehmen::V,паськавны,artmak
928,zunehmen::V,паськавны,çoğalmak
929,steigen::V,лэбтiсьны,artmak
930,steigen::V,лэбтiсьны,yükselmek
931,wachsen::V,быдмыны,büyümek
932,wachsen::V,быдмыны,gelişmek
933,glänzen::V,свиттявны,parlamak
934,funkeln::V,югйовтлыны,parıldamak
935,funkeln::V,югйӧв-керны,parıldamak
936,lärmen::V,чавзыны,gürültü yapmak
937,läuten::V,диньгыны,çalmak
938,klingeln::V,силькӧтны,zil çalmak
939,klirren::V,жольӧтны,şakırdamak
940,klirren::V,жольӧтны,zangırdamak
941,brausen::V,гуасьны,köpürmek
942,brausen::V,гуасьны,kükremek
943,rauschen::V,кышӧтны,fışırdamak
944,klingen::V,горавны,tınlamak
945,bellen::V,увтны,havlamak
946,bellen::V,вувтны,havlamak
947,heulen::V,уннявны,ulumak
948,blasen::V,пӧлявны,üflemek
949,pfeifen::V,пиксыны,düdük çalmak
950,schreien::V,айзыны,bağırmak
951,schreien::V,айзыны,haykırmak
952,stöhnen::V,ойзыны,inlemek
953,stöhnen::V,ружтыны,inlemek
954,zittern::V,легьявны,titremek
955,leben::V,овны,yaşamak
956,leben::V,овны,hayatta olmak
957,geboren werden::V,шогмыны,doğmak
958,atmen::V,лолавны,solunmak
959,atmen::V,лолавны,nefes almak
960,trinken::V,юны,içmek
961,essen::V,сёйны,yemek
962,schlucken::V,ньылавны,yutmak
963,müde werden::V,мыдзны,yorulmak
964,einschlafen::V,ланьтны,uykuya dalmak
965,schlafen::V,узьны,uyumak
966,aufwachen::V,саймыны,uyanmak
967,aufwachen::V,пальмыны,uyanmak
968,aufstehen::V,сувтны,kalkmak
969,aufstehen::V,сувтны,yataktan kalkmak
970,sich erholen::V,шоччисьлыны,dinlenmek
971,krank werden::V,моржитны,hastalanmak
972,krank sein::V,шогавны,hasta olmak
973,krank sein::V,визьӧтны,hasta olmak
974,schmerzen::V,висьны,ağrımak
975,husten::V,кашляйтны,öksürmek
976,genesen::V,бурдны,şifa bulmak
977,sterben::V,кувны,ölmek
978,sterben::V,кувны,vefat etmek
979,umkommen::V,вийсьыны,ölmek
980,sich bewegen::V,локны,hareket etmek
981,sich bewegen::V,ветлӧтны,hareket etmek
982,sich rühren::V,вӧрзьӧтчыны,kımıldanmak
983,sich erheben::V,сувтны,kalkmak
984,sich erheben::V,сувтны,ayağa kalkmak
985,sich setzen::V,пуксьыны,oturmak
986,hinfallen::V,пӧрласьны,yere düşmek
987,laufen::V,мунны,yürümek
988,schreiten::V,тальччавны,yürümek
989,schreiten::V,тальччавны,adım atmak
990,spazierengehen::V,котрасьны,gezmek
991,spazierengehen::V,котрасьны,dolaşmak
992,eilen::V,тэрмасьны,seğirtmek
993,sich beeilen::V,тэрмасьны,acele etmek
994,sausen::V,вирдавны-котӧртны,hızla gitmek
995,springen::V,чеччавны,atlamak
996,springen::V,чеччавны,sıçramak
997,klettern::V,кышасьны,tırmanmak
998,schaukeln::V,чурликасьны,sallanmak
999,kriechen::V,кыскасьны-мунны,sürünmek
1000,schwimmen::V,вартчыны,yüzmek
1001,tauchen::V,сунгисьны ваӧ,dalmak
1002,rudern::V,сынны,kürek çekmek
1003,fahren::V,мунны,gitmek
1004,fliegen::V,лэбавны,uçmak
1005,gehen::V,мунны,gitmek
1006,weggehen::V,мунны,gitmek
1007,abfahren::V,иньдӧтчыны,kalkmak
1008,abfahren::V,мунны,kalkmak
1009,anhalten::V,сувтны,durmak
1010,hineingehen::V,пырны,içeri girmek
1011,eintreten::V,пырны,girmek
1012,kommen::V,локны,gelmek
1013,ankommen::V,локны,varmak
1014,zurückkommen::V,бертны,dönmek
1015,zurückkommen::V,панӧвтсьыны,dönmek
1016,bleiben::V,кольччыны,kalmak
1017,warten::V,видзчисьны,beklemek
1018,erwarten::V,видзчисьны,beklemek
1019,suchen::V,кошшыны,aramak
1020,finden::V,адззыны,bulmak
1021,versuchen::V,пондыны,denemek
1022,versuchen::V,пондӧтны,denemek
1023,vorbereiten::V,лӧсьӧтны,hazırlamak
1024,lieben::V,милуйтны,sevmek
1025,mögen::V,радейтны,beğenmek
1026,lachen::V,серавны,gülmek
1027,rühren::V,сьӧлӧм вӧрзьӧтны,dokunmak
1028,rühren::V,сьӧлӧм вӧрзьӧтны,duygulandırmak
1029,weinen::V,горзыны,ağlamak
1030,schimpfen::V,видчыны,küfretmek
1031,sich ärgern::V,лёкавны,kızmak
1032,sich fürchten::V,повны,korkmak
1033,fürchten::V,повны,korkmak
1034,fliehen::V,пышшыны,kaçmak
1035,flüchten::V,пышшыны,kaçmak
1036,sehen::V,адззыны,görmek
1037,anschauen::V,видзӧтны,seyretmek
1038,ansehen::V,видзӧтны,bakmak
1039,hören::V,кывны,duymak
1040,hören::V,кывны,işitmek
1041,zuhören::V,кывзыны,dinlemek
1042,probieren::V,пешлыны,denemek
1043,probieren::V,пешлыны,tadına bakmak
1044,riechen::V,дукавны,kokusunu almak
1045,fühlen::V,кывны,duymak
1046,fühlen::V,кывны,hissetmek
1047,scheinen::V,декуйтчыны,görünmek
1048,zu sehen sein::V,тыдавны,görünmek
1049,vernehmen::V,тӧдмавны,haber almak
1050,frieren::V,гегдыны,üşümek
1051,tun::V,керны,etmek
1052,tun::V,керны,yapmak
1053,können::V,вермыны,bilmek
1054,wollen::V,мӧдны,istemek
1055,anfangen::V,петны,başlamak
1056,beenden::V,ештӧтны,bitirmek
1057,beenden::V,керыштны,bitirmek
1058,aufhören::V,дугдыны,bitmek
1059,gelingen::V,шогмыны,başarmak
1060,geraten::V,мыччисьны,düşmek
1061,öffnen::V,осьтны,açmak
1062,schließen::V,пӧднавны,kapamak
1063,stellen::V,сувтӧтны,koymak
1064,setzen::V,пуксьӧтны,koymak
1065,setzen::V,пуксьӧтны,oturtmak
1066,legen::V,пуктыны,koymak
1067,legen::V,пуктыны,yatırmak
1068,berühren::V,вӧрзьӧтны,dokunmak
1069,verbinden::V,йитны,bağlamak
1070,verbinden::V,йитны,birleştirmek
1071,bedecken::V,вевттьыны,örtmek
1072,bedecken::V,вевттьыны,kaplamak
1073,aufhängen::V,ӧшӧтны,asmak
1074,anzünden::V,ӧзтыны,yakmak
1075,anzünden::V,ӧзтыны,ateşlemek
1076,aufheben::V,лэбтыны,kaldırmak
1077,zurücklassen::V,кольны,geride bırakmak
1078,verlieren::V,ӧштыны,yitirmek
1079,verlieren::V,ӧштыны,kaybetmek
1080,fallen lassen::V,уськӧтны,düşürmek
1081,machen::V,керны,yapmak
1082,herstellen::V,вӧчны,yapmak
1083,herstellen::V,вӧчны,imal etmek
1084,bauen::V,строитны,kurmak
1085,bauen::V,строитны,inşa etmek
1086,reparieren::V,вочны,onarmak
1087,reparieren::V,вочны,tamir etmek
1088,verbessern::V,бурсьӧтны,düzeltmek
1089,ändern::V,вежны,değiştirmek
1090,graben::V,гарйыны,kazmak
1091,beugen::V,кусіньтны,eğmek
1092,biegen::V,чукыльтыштны,bükmek
1093,drehen::V,бергӧтны,çevirmek
1094,drehen::V,бергӧтны,döndürmek
1095,wenden::V,бергӧтны,çevirmek
1096,umdrehen::V,бергӧтны,çevirmek
1097,heben::V,лэбтыны,kaldırmak
1098,hochheben::V,лэбтыны,yukarı kaldırmak
1099,ergreifen::V,кватитны,tutmak
1100,ergreifen::V,кватитны,yakalamak
1101,halten::V,видзны,tutmak
1102,drücken::V,личкыны,sıkmak
1103,schieben::V,тойлавны,itmek
1104,schieben::V,тойлавны,sürmek
1105,kratzen::V,шаркӧтны,kaşımak
1106,lecken::V,нювны,yalamak
1107,beißen::V,йирны,ısırmak
1108,abreißen::V,орӧтны,koparmak
1109,abschneiden::V,шӧрыштны,keserek ayırmak
1110,abschneiden::V,вундыштны,keserek ayırmak
1111,binden::V,гӧрдззыны,bağlamak
1112,stecken::V,мӧртны,sokmak
1113,brechen::V,жугдыны,kırmak
1114,klopfen::V,зукӧтны,çalmak
1115,hauen::V,желльыны,vurmak
1116,kleben::V,лякӧтны,yapıştırmak
1117,reiben::V,зыртны,ovmak
1118,reiben::V,зыртны,sürtmek
1119,streichen::V,мавтны,sürmek
1120,schleifen::V,кыскыны,bilemek
1121,schneiden::V,вундавны,kesmek
1122,rütteln::V,шатлавны,sallamak
1123,schütteln::V,зыбӧтны,sarsmak
1124,schütteln::V,зыбӧтны,çalkamak
1125,schwenken::V,ӧвтны,sallamak
1126,schwenken::V,макайтны,sallamak
1127,schütten::V,кисьтны,dökmek
1128,schütten::V,кисьтны,akıtmak
1129,füllen::V,тыртны,doldurmak
1130,füllen::V,тырсьӧтны,doldurmak
1131,einwickeln::V,тубны,sarmak
1132,tragen::V,новйӧтны,taşımak
1133,schleppen::V,кыскыны,sürüklemek
1134,ziehen::V,кыскыны,çekmek
1135,aufbewahren::V,видзны,saklamak
1136,werfen::V,шентывлыны,atmak
1137,fangen::V,кутны,tutmak
1138,fangen::V,кутны,yakalamak
1139,packen::V,кутасьны,tutmak
1140,packen::V,кутасьны,yakalamak
1141,packen::V,кватитны,tutmak
1142,packen::V,кватитны,yakalamak
1143,verstecken::V,дзебны,saklamak
1144,teilen::V,торйӧтны,bölmek
1145,teilen::V,торйӧтны,ayırmak
1146,schicken::V,иньдыны,yollamak
1147,schicken::V,иньдыны,göndermek
1148,bringen::V,вайны,getirmek
1149,hinzufügen::V,содтыны,katmak
1150,hinzufügen::V,содтыны,eklemek
1151,bekommen::V,получитны,almak
1152,bekommen::V,получитны,eline geçmek
1153,erhalten::V,получитны,almak
1154,nehmen::V,босьтны,almak
1155,wählen::V,бӧрйыны,seçmek
1156,auswählen::V,бӧрйыны,seçmek
1157,auswählen::V,бӧрйыны,ayırmak
1158,bewahren::V,видзны,korumak
1159,behindern::V,падтыны,engellemek
1160,verderben::V,изводавны,bozmak
1161,beschädigen::V,паздыны,zedelemek
1162,beschädigen::V,паздыны,ziyan vermek
1163,zerbrechen::V,паздыны,kırmak
1164,zerreißen::V,косявны,yırtmak
1165,zerstören::V,паздыны,yıkmak
1166,zerstören::V,паздыны,tahrip etmek
1167,verbrennen::V,сотны,yakmak
1168,geben::V,сетны,vermek
1169,reichen::V,сетны,uzatmak
1170,schenken::V,козьнавны,hediye etmek
1171,versprechen::V,кӧсйыны,vaat etmek
1172,wünschen::V,бурсьыны,kutlamak
1173,loben::V,ошкыны,övmek
1174,küssen::V,окавны,öpmek
1175,wiegen::V,тюттьӧтны,sallamak
1176,zudecken::V,вевттьыны,örtmek
1177,wecken::V,саймӧтны,uyandırmak
1178,zeigen::V,мыччавны,göstermek
1179,führen::V,нуӧтны,gezdirmek
1180,führen::V,нуӧтны,yol göstermek
1181,lehren::V,велӧтны,okutmak
1182,lehren::V,велӧтны,öğretmek
1183,unterrichten::V,велӧтны,öğretmek
1184,aufziehen::V,быдтыны,yetiştirmek
1185,leiten::V,юравны,yönetmek
1186,leiten::V,юравны,idare etmek
1187,leiten::V,веськӧтлыны,yönetmek
1188,leiten::V,веськӧтлыны,idare etmek
1189,antreiben::V,тэрмӧтны,teşvik etmek
1190,lassen::V,-ӧтыны,-tırmak
1191,einladen::V,корны,davet etmek
1192,vereinigen::V,ӧтувтны,birleştirmek
1193,vereinigen::V,ӧтлаавны,birleştirmek
1194,besuchen::V,пыравлыны,uğramak
1195,besuchen::V,пыравлыны,ziyaret etmek
1196,besuchen::V,пыравлыны,görmeye gitmek
1197,treffen::V,пантавны,rastlamak
1198,treffen::V,пантавны,isabet etmek
1199,sich versammeln::V,ӧксьыны,toplanmak
1200,spielen::V,орсны,oynamak
1201,singen::V,сьывны,söylemek
1202,singen::V,сьывны,şarkı söylemek
1203,tanzen::V,йӧктыны,oynamak
1204,tanzen::V,йӧктыны,dans etmek
1205,sich trennen::V,торьясьны,ayrılmak
1206,verlassen::V,кольны,bırakmak
1207,verlassen::V,кольны,terk etmek
1208,retten::V,мынтны,kurtarmak
1209,bewachen::V,смекайтны,gözetmek
1210,schützen::V,дорйыны,korumak
1211,verteidigen::V,дорйыны,savunmak
1212,sich schlagen::V,тышкасьны,dövüşmek
1213,schießen::V,лыйны,ateş etmek
1214,siegen::V,вермыны,yenmek
1215,ärgern::V,лӧгӧтны,kızdırmak
1216,schlagen::V,базнитны,dövmek
1217,treten::V,чужьявны,tepmek
1218,stechen::V,бытшкыны,sokmak
1219,stechen::V,бытшкыны,batırmak
1220,stoßen::V,тапкыны,itmek
1221,stoßen::V,тойыштны,itmek
1222,stehlen::V,гусявны,çalmak
1223,stören::V,костіавны,bozmak
1224,stören::V,костіавны,etkilemek
1225,belästigen::V,назыляйтны,rahatsız etmek
1226,verbergen::V,дзебны,saklamak
1227,täuschen::V,бӧбӧтны,aldatmak
1228,täuschen::V,пӧрьявны,aldatmak
1229,betrügen::V,муклачитны,aldatmak
1230,betrügen::V,муклачитны,dolandırmak
1231,töten::V,вийны,öldürmek
1232,wohnen::V,овны,oturmak
1233,arbeiten::V,уджавны,çalışmak
1234,sammeln::V,ӧктыны,toplamak
1235,pflücken::V,судзлавны,koparmak
1236,jagen::V,вӧравны,avlanmak
1237,fischen::V,чериавны,balık tutmak
1238,fassen::V,кутны,tutmak
1239,fassen::V,кутны,yakalamak
1240,hüten::V,вердны,otlatmak
1241,hüten::V,йирсьӧтны,otlatmak
1242,treiben::V,вашӧтны,gütmek
1243,anbinden::V,кӧртавны,bağlamak
1244,füttern::V,вердны,beslemek
1245,melken::V,высьтыны,sağmak
1246,melken::V,чилькӧтны,sağmak
1247,hacken::V,керавны,yarmak
1248,gießen::V,киськавны,sulamak
1249,reifen::V,кисьмыны,olgunlaşmak
1250,zubereiten::V,лӧсьӧтны,hazırlamak
1251,kochen::V,пуны,pişirmek
1252,kochen::V,пуны,kaynatmak
1253,backen::V,пӧжавны,pişirmek
1254,backen::V,пӧжавны,fırında pişirmek
1255,braten::V,жаритны,kızartmak
1256,umrühren::V,соравны,karıştırmak
1257,stricken::V,домавны,örmek
1258,nähen::V,вурны,dikmek
1259,färben::V,краситны,boyamak
1260,reinigen::V,весӧтны,temizlemek
1261,waschen::V,пеславны,yıkamak
1262,abwischen::V,чышкыны,silmek
1263,spülen::V,гывьявны,çalkamak
1264,fegen::V,чышкыны,süpürmek
1265,kehren::V,чышкыны,süpürmek
1266,baden::V,купайтчыны ,yıkanmak
1267,baden::V,купайтчыны ,banyo yapmak
1268,sich waschen::V,миссьыны,yıkanmak
1269,ausziehen::V,гыжтӧтны,çıkarmak
1270,ausziehen::V,пӧрччавны,çıkarmak
1271,anziehen::V,пасьтавны,giymek
1272,sich anziehen::V,пасьтасьны,giyinmek
1273,kämmen::V,сынавны,taramak
1274,schmücken::V,баситны,süslemek
1275,sagen::V,висьтавны,demek
1276,sagen::V,висьтавны,söylemek
1277,sprechen::V,шуны,konuşmak
1278,reden::V,баитны,konuşmak
1279,sich unterhalten::V,сёрнитны,sohbet etmek
1280,fragen::V,юавны,sormak
1281,bitten::V,корны,dilemek
1282,bitten::V,корны,rica etmek
1283,erzählen::V,висьтавны,bahsetmek
1284,erzählen::V,висьтавны,hikâye etmek
1285,mitteilen::V,висьтавны,bildirmek
1286,nennen::V,нимтны,adlandırmak
1287,rufen::V,китсавны,çağırmak
1288,rufen::V,корны,çağırmak
1289,rufen::V,чукӧстны,çağırmak
1290,prahlen::V,ошшасьны,övünmek
1291,übersetzen::V,вуджӧтны,çevirmek
1292,übersetzen::V,вуджӧтны,tercüme etmek
1293,denken::V,чайтны,düşünmek
1294,glauben::V,веритны,inanmak
1295,glauben::V,веритны,zannetmek
1296,bemerken::V,казявны,farkına varmak
1297,erkennen::V,тӧдсавны,tanımak
1298,begreifen::V,вежӧртны,anlamak
1299,begreifen::V,вежӧртны,kavramak
1300,verstehen::V,кывны,duymak
1301,verstehen::V,кывны,anlamak
1302,lernen::V,велӧтчыны,öğrenmek
1303,wissen::V,тӧдны,bilmek
1304,sich erinnern an::V,касьтывны,hatırlamak
1305,vergessen::V,вунӧтны,unutmak
1306,messen::V,меряйтны,ölçmek
1307,zählen::V,лыддьыны,saymak
1308,rechnen::V,лыддьыны,hesap etmek
1309,lesen::V,лыддьӧтны,okumak
1310,zeichnen::V,гижмавны,çizmek
1311,schreiben::V,гижны,yazmak
1312,besitzen::V,лоны,haiz olmak
1313,besitzen::V,лоны,sahip olmak
1314,kaufen::V,небны,almak
1315,verkaufen::V,вузавны,satmak
1316,bezahlen::V,вештыны,ödemek
1317,zahlen::V,вештыны,ödemek
1318,ertragen::V,терпитны,dayanmak
1319,ertragen::V,терпитны,katlanmak
1320,Insel::N,,ada
1321,Menge::N,,miktar
1322,Gewalt::N,,zor
1323,Gewalt::N,,cebir
1324,Alter::N,,yaş
1325,richtig::A,,doğru
1326,wahr::A,,doğru
1327,wahr::A,,gerçek
1328,berühmt::A,,ünlü
1329,berühmt::A,,meşhur
1330,allein::ADV,,yalnız
1331,allein::ADV,,tek başına
1332,rennen::V,,koşmak
1333,malen::V,,resmini yapmak
1334,beherrschen::V,,hâkim olmak
