,Concept_ID,ady,nl
698,gestern::ADV,тыгъуа́с,gisteren
699,einst::ADV,зэгорэ́м,eens
700,damals::ADV,армэ,toen
701,damals::ADV,армэ,destijds
702,damals::ADV,ащыгъум,toen
703,damals::ADV,ащыгъум,destijds
704,danach::ADV,нэужым,daarna
705,vorher::ADV,нахьыпэм,vooraf
706,vorher::ADV,нахьыпэм,van tevoren
707,einmal::ADV,зэ,eens
708,einmal::ADV,зэ,eenmaal
709,oft::ADV,бэрэ,vaak
710,oft::ADV,бэрэ,dikwijls
711,immer::ADV,ренэ́у,altijd
712,dort::ADV,модэ,daar
713,dort::ADV,модэ,ginds
714,dorthin::ADV,модэ́,daarheen
715,geradeaus::ADV,занкӏэу,rechtuit
716,geradeaus::ADV,занкӏэу,rechtdoor
717,vorwärts::ADV,ыпэкӏэ,vooruit
718,vorwärts::ADV,ыпэкӏэ,voorwaarts
719,rückwärts::ADV,ыужыкӏэ́,achteruit
720,rückwärts::ADV,ыужыкӏэ́,achterwaarts
721,zurück::ADV,ыужыкӏэ́,terug
722,unten::ADV,ычӏэкӏэ́,beneden
723,unten::ADV,ычӏэкӏэ́,onderaan
724,hinab::ADV,ычӏэгъы́,omlaag
725,hinab::ADV,ычӏэгъы́,naar beneden
726,hinab::ADV,ычӏэкӏэ́,omlaag
727,hinab::ADV,ычӏэкӏэ́,naar beneden
728,oben::ADV,ышъхьагъы,boven
729,hinauf::ADV,ышъхьагъыкӏэ,omhoog
730,hinauf::ADV,ышъхьагъыкӏэ,naar boven
731,überall::ADV,тыди́,alom
732,überall::ADV,тыди́,overal
733,überall::ADV,тыдэкӏи́,alom
734,überall::ADV,тыдэкӏи́,overal
735,nicht::ADV,-п,niet
736,nicht::ADV,мы-,niet
737,ein wenig::ADV,тӏэкӏу,wat
738,kaum::ADV,къоды́й,amper
739,kaum::ADV,къоды́й,nauwelijks
740,sehr::ADV,дэд,erg
741,sehr::ADV,дэд,zeer
742,so::ADV,ащ фэд,zo
743,so::ADV,мыщ фэд,zo
744,so::ADV,джащ фэд,zo
745,noch::ADV,джыри,nog
746,nur::ADV,ныӏэ́п,maar
747,nur::ADV,ныӏэ́п,alleen
748,wieder::ADV,джыри,weer
749,wieder::ADV,джыри,terug
750,vergebens::ADV,пкӏэнчъэ́у,vergeefs
751,vergebens::ADV,пкӏэнчъэ́у,tevergeefs
752,vor::PRP,пашъхьэ́,voor
753,hinter::PRP,кӏы́б,achter
754,unter::PRP,чӏэ-,onder
755,unter::PRP,чӏэ-,beneden
756,durch::PRP,пхыры-,door
757,neben::PRP,дэжь,naast
758,zwischen::PRP,азыфа́гу,tussen
759,wegen::PRP,къы-,wegens
760,wegen::PRP,къы-,vanwege
761,dies::PRN,ар,dit
762,das::PRN,а,dat
763,das::PRN,мо,dat
764,alles::PRN,зэкӏэ́,alles
765,ich::PRN,сэ,ik
766,du::PRN,о,je
767,du::PRN,о,jij
768,er::PRN,ар,hij
769,wir::PRN,тэ,we
770,wir::PRN,тэ,wij
771,ihr::PRN,шъо,jullie
772,sie::PRN,ахэр,ze
773,sie::PRN,ахэр,zij
774,was::FPRN,сыд,wat
775,wer::FPRN,хэт,wie
776,wo::FADV,тыдэ́,waar
777,wohin::FADV,тыдэ́,waarheen
778,wie::FADV,сыдэущтэ́у,hoe
779,warum::FADV,сыд пае́,waarom
780,wieviel::FNUM,тхьапш,hoeveel
781,wieviel::FNUM,сыд фэди́з,hoeveel
782,eins::NUM,зы,één
783,zwei::NUM,тӏу,twee
784,drei::NUM,щы,drie
785,vier::NUM,плӏы,vier
786,fünf::NUM,тфы,vijf
787,sechs::NUM,хы,zes
788,sieben::NUM,блы,zeven
789,acht::NUM,и,acht
790,neun::NUM,бгъу,negen
791,zehn::NUM,пшӏы,tien
792,elf::NUM,пшӏыкӏузы́,elf
793,zwölf::NUM,пшӏыкӏутӏу,twaalf
794,zwanzig::NUM,тӏокӏы́,twintig
795,dreißig::NUM,щэкӏы,dertig
796,vierzig::NUM,тӏокӏи́тӏу,veertig
797,fünfzig::NUM,шъэны́ыкъу,vijftig
798,sechzig::NUM,тӏокӏи́щ,zestig
799,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,zeventig
800,achtzig::NUM,тӏокӏи́пӏ,tachtig
801,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,negentig
802,hundert::NUM,шъэ,honderd
803,tausend::NUM,мин,duizend
804,und::CNJ,ыкӏи,en
805,oder::CNJ,е,of
806,stehen::V,ущытын,staan
807,stehen::V,умыхъыен,staan
808,sitzen::V,уисын,zitten
809,sitzen::V,утесын,zitten
810,liegen::V,телъы́н,liggen
811,hängen::V,къыщылэлын,hangen
812,hängen::V,къыщылэлын щыгъын быхъур,hangen
813,werden::V,хъун,worden
814,passieren::V,къэхъун,gebeuren
815,beginnen::V,къежьэн,beginnen
816,beginnen::V,къыублэн,beginnen
817,enden::V,ухы́н,eindigen
818,wechseln::V,зэхъожьы́н,wijzigen
819,wechseln::V,зэхъожьы́н,veranderen
820,aufgehen[Sonne]::V,къыкъокӏы́н,opgaan
821,untergehen[Sonne]::V,къохьан,ondergaan
822,scheinen[Sonne]::V,къепсыи,schijnen
823,donnern::V,гъогъон,donderen
824,wehen::V,епщэ́н,waaien
825,strömen::V,чъэн,stromen
826,fließen::V,чъэн,vloeien
827,sich drehen::V,зыгъэчэрэгъу́н,draaien
828,sich drehen::V,зыгъэчэрэгъу́н,zich draaien
829,schwanken::V,хъые́н,wankelen
830,schwingen::V,зыгъэхъые́н,zwieren
831,fallen::V,къефэхы́н,vallen
832,brennen::V,стын,branden
833,rauchen::V,ӏугъо къикӏын,roken
834,regnen::V,къещхы́н,regenen
835,gefrieren::V,дыкъын,bevriezen
836,tauen::V,жъун,dooien
837,schmelzen::V,ткӏун,smelten
838,trocknen::V,гъушъы́н,drogen
839,trocknen::V,чъэпхъу́н,drogen
840,sieden::V,жъон,koken
841,sieden::V,жъон,zieden
842,faulen::V,шъун,rotten
843,verfaulen::V,шъун,verrotten
844,reißen::V,зэӏэтхъы́н,scheuren
845,versinken::V,чӏихьан,verzinken
846,vergehen::V,блэкӏы́н,vergaan
847,erscheinen::V,къэлъэгъон,opdagen
848,erscheinen::V,къэлъэгъон,verschijnen
849,verschwinden::V,кӏодыжьы́н,verdwijnen
850,abnehmen::V,къыкӏичын,afnemen
851,abnehmen::V,къыкӏичын,verminderen
852,zunehmen::V,хэхъо́н,toenemen
853,steigen::V,къежьэн,stijgen
854,steigen::V,къежьэн,omhooggaan
855,wachsen::V,хэхъо́н,groeien
856,wachsen::V,къэкӏы́н,groeien
857,glänzen::V,цӏыу́н,glanzen
858,glänzen::V,цӏыу́н,schitteren
859,funkeln::V,жъыу́н,fonkelen
860,lärmen::V,бырсыры́н,lawaai maken
861,läuten::V,теон,luiden
862,klingeln::V,теон,bellen
863,brausen::V,шъуин,bruisen
864,rauschen::V,макъэ гъэӏун,ruisen
865,klingen::V,къыхэӏукӏын,klinken
866,bellen::V,хьакъу́н,blaffen
867,heulen::V,быун,huilen
868,blasen::V,епщэ́н,blazen
869,pfeifen::V,шъуин,fluiten
870,schreien::V,куо́н,gillen
871,schreien::V,куо́н,schreeuwen
872,schreien::V,кӏыи́н,gillen
873,schreien::V,кӏыи́н,schreeuwen
874,stöhnen::V,щэӏун,steunen
875,zittern::V,кӏэзэзын,beven
876,zittern::V,кӏэзэзын,sidderen
877,leben::V,псэу́н,leven
878,geboren werden::V,къэхъун,geboren worden
879,atmen::V,жьы къэщэ́н,ademen
880,trinken::V,ешъо́н,drinken
881,essen::V,шхын,eten
882,schlucken::V,бдырыин,slikken
883,müde werden::V,пшъын,moe worden
884,einschlafen::V,хэчъыен,inslapen
885,schlafen::V,чъые́н,slapen
886,aufwachen::V,къэущы́н,ontwaken
887,aufwachen::V,къэущы́н,wakker worden
888,aufstehen::V,уцу́н,opstaan
889,sich erholen::V,зыгъэпсэфын,zich ontspannen
890,krank werden::V,сымаджэ́ хъун,ziek worden
891,krank sein::V,сымэджэ́н,ziek zijn
892,schmerzen::V,сымэджэ́н,pijn doen
893,husten::V,пскэ́н,hoesten
894,genesen::V,хъужьын,genezen
895,sterben::V,лӏэн,sterven
896,sterben::V,лӏэн,overlijden
897,umkommen::V,хэкӏодэн,omkomen
898,sich bewegen::V,хъые́н,zich bewegen
899,sich rühren::V,хъые́н,zich verroeren
900,sich erheben::V,къэтэджын,oprijzen
901,sich erheben::V,къэтэджын,verrijzen
902,sich setzen::V,тӏысы́н,gaan zitten
903,hinfallen::V,ебэджы́н,vallen
904,hinfallen::V,ебэджы́н,neervallen
905,laufen::V,кӏон,lopen
906,schreiten::V,кӏон,stappen
907,schreiten::V,кӏон,schrijden
908,spazierengehen::V,къэкӏухьэн,gaan wandelen
909,eilen::V,гузэжъон,ijlen
910,eilen::V,гузэжъон,haasten
911,sich beeilen::V,гуӏэ́н,zich haasten
912,sausen::V,псынкӏэ́у чъэн,stuiven
913,rennen::V,чъэн,rennen
914,springen::V,пкӏэн,springen
915,klettern::V,дэцохъоен,klimmen
916,klettern::V,дэцохъоен,klauteren
917,schaukeln::V,уешӏэн,schommelen
918,kriechen::V,цохъо́н,kruipen
919,schwimmen::V,есы́н,zwemmen
920,tauchen::V,зычӏэгъэо́н,duiken
921,rudern::V,къошъо бэщкӏэ фын,roeien
922,fahren::V,кӏон,rijden
923,fliegen::V,быбы́н,vliegen
924,gehen::V,кӏон,gaan
925,weggehen::V,ӏукӏын,weggaan
926,abfahren::V,ежьэн,vertrekken
927,anhalten::V,къэуцу́н,stoppen
928,anhalten::V,къэуцу́н,stilhouden
929,hineingehen::V,ихьан,ingaan
930,hineingehen::V,ихьан,binnengaan
931,eintreten::V,чӏэхьан,binnenkomen
932,kommen::V,къэкӏо́н,komen
933,ankommen::V,къэсы́н,aankomen
934,zurückkommen::V,гъэзэжьын,terugkomen
935,bleiben::V,къэнэ́н,blijven
936,warten::V,пэплъэ́н,wachten
937,erwarten::V,ежэн,verwachten
938,suchen::V,лъыхъу́н,zoeken
939,finden::V,къэгъоты́н,vinden
940,finden::V,къыхэгъэщы́н,vinden
941,versuchen::V,пылъы́н,proberen
942,versuchen::V,пылъы́н,beproeven
943,vorbereiten::V,гъэхьазыры́н,voorbereiden
944,lieben::V,шӏу плъэгъу́н,houden van
945,mögen::V,шӏу плъэгъу́н,lusten
946,mögen::V,шӏу плъэгъу́н,houden van
947,lachen::V,щхын,lachen
948,rühren::V,гур гъэузын,roeren
949,weinen::V,гъын,huilen
950,weinen::V,гъын,schreien
951,schimpfen::V,хъонэн,kijven
952,schimpfen::V,хъонэн,schelden
953,sich ärgern::V,губжы́н,zich ergeren
954,sich fürchten::V,щынэ́н,bang zijn
955,fürchten::V,щынэ́н,vrezen
956,sehen::V,льэгъу́н,zien
957,anschauen::V,плъэн,aankijken
958,anschauen::V,еплъы́н,aankijken
959,ansehen::V,плъэн,aanzien
960,ansehen::V,плъэн,bekijken
961,hören::V,зэхэхын,horen
962,zuhören::V,дэӏо́н,luisteren
963,probieren::V,хэӏэн,proeven
964,riechen::V,пэмэ́н,ruiken
965,fühlen::V,зэхэпшӏэн,voelen
966,scheinen::V,уащыхъу́н,lijken
967,scheinen::V,уашӏошӏы́н,lijken
968,zu sehen sein::V,зэрэлъэгъу́н,te zien zijn
969,vernehmen::V,зэхэхын,vernemen
970,frieren::V,дыкъын,het koud hebben
971,frieren::V,пӏыкӏэн,het koud hebben
972,frieren::V,чъыӏэ́ лӏэн,het koud hebben
973,tun::V,шӏын,doen
974,können::V,лъэкӏы́н,kunnen
975,wollen::V,фэе́н,willen
976,anfangen::V,ублэн,beginnen
977,anfangen::V,ублэн,aanvangen
978,beenden::V,ухы́н,beëindigen
979,aufhören::V,щыгъэтын,ophouden
980,gelingen::V,хъун,lukken
981,gelingen::V,хъун,gelukken
982,öffnen::V,ӏухы́н,openen
983,öffnen::V,ӏухы́н,opendoen
984,schließen::V,игъэсэн,sluiten
985,schließen::V,игъэсэн,dichtdoen
986,stellen::V,бгъэуцун,stellen
987,stellen::V,бгъэуцун,plaatsen
988,setzen::V,гъэтӏысы́н,zetten
989,setzen::V,гъэтӏысы́н,plaatsen
990,legen::V,хэлъхьа́н,leggen
991,berühren::V,эӏэн,aanraken
992,berühren::V,нэсын,aanraken
993,verbinden::V,зэхэпхэ́н,verbinden
994,verbinden::V,пхын,verbinden
995,bedecken::V,техъо́н,bedekken
996,aufhängen::V,пылъэ́н,ophangen
997,anzünden::V,хэгъэнэ́н,aansteken
998,zurücklassen::V,къэгъэнэ́н,achterlaten
999,verlieren::V,чӏэ́нэн,verliezen
1000,verlieren::V,шӏокӏоды́н,verliezen
1001,fallen lassen::V,чӏэунэн,laten vallen
1002,fallen lassen::V,пӏэпызын,laten vallen
1003,machen::V,шӏын,maken
1004,herstellen::V,шӏы́н,produceren
1005,herstellen::V,шӏы́н,voortbrengen
1006,bauen::V,шӏы́н,bouwen
1007,reparieren::V,дыжьы́н,repareren
1008,reparieren::V,дыжьы́н,herstellen
1009,verbessern::V,нахьышӏу пшӏын,verbeteren
1010,verbessern::V,нахь дэгъу пшӏын,verbeteren
1011,ändern::V,зэблэхъу́н,wijzigen
1012,ändern::V,зэблэхъу́н,veranderen
1013,graben::V,тӏын,graven
1014,biegen::V,уфэн,buigen
1015,drehen::V,гъэчэрегъу́,draaien
1016,wenden::V,пӏонтӏэн,keren
1017,wenden::V,пӏонтӏэн,wenden
1018,wenden::V,бгъэзэн,keren
1019,wenden::V,бгъэзэн,wenden
1020,wenden::V,уӏубын,keren
1021,wenden::V,уӏубын,wenden
1022,heben::V,ӏэты́н,heffen
1023,heben::V,ӏэты́н,optillen
1024,hochheben::V,ӏэты́н,tillen
1025,ergreifen::V,къэубыты́н,pakken
1026,ergreifen::V,къэубыты́н,grijpen
1027,halten::V,ӏыгъы́н,houden
1028,drücken::V,тэӏункӏэн,drukken
1029,schieben::V,уеӏункӏын,duwen
1030,schieben::V,уеӏункӏын,schuiven
1031,schieben::V,уетӏыргун,duwen
1032,schieben::V,уетӏыргун,schuiven
1033,kratzen::V,цӏэнтхъун,krassen
1034,lecken::V,бзэи́н,likken
1035,beißen::V,ецэкъэ́н,bijten
1036,abreißen::V,къичын,afrukken
1037,abreißen::V,къичын,afscheuren
1038,abreißen::V,пытхъын,afrukken
1039,abreißen::V,пытхъын,afscheuren
1040,abschneiden::V,пыупкӏын,afsnijden
1041,abschneiden::V,гобзыкӏын,afsnijden
1042,binden::V,епхын,binden
1043,stecken::V,хэсэн,steken
1044,brechen::V,зэпыпкӏын,breken
1045,klopfen::V,теон,kloppen
1046,hauen::V,теон,houwen
1047,kleben::V,щхэн,plakken
1048,reiben::V,пӏотын,wrijven
1049,streichen::V,щыфэн,smeren
1050,schleifen::V,гъэчаны́н,slijpen
1051,schleifen::V,кӏэлыкӏы́н,slijpen
1052,schneiden::V,бзын,snijden
1053,rütteln::V,гъэсысын,schudden
1054,schütteln::V,гъэсысын,schudden
1055,schwenken::V,ӏэ шӏын,wuiven
1056,schwenken::V,ӏэ шӏын,zwaaien
1057,schütten::V,икӏэ́н,gieten
1058,schütten::V,икӏэ́н,storten
1059,füllen::V,из шӏын,vullen
1060,einwickeln::V,кӏоцӏыщыхьа́н,inwikkelen
1061,tragen::V,хьын,dragen
1062,schleppen::V,пхьын,slepen
1063,schleppen::V,плъэшъун,slepen
1064,ziehen::V,пкъудыин,trekken
1065,ziehen::V,пщэн,trekken
1066,ziehen::V,плъэшъун,trekken
1067,aufbewahren::V,пӏыгъын,bewaren
1068,aufbewahren::V,уухъумэн,bewaren
1069,werfen::V,дзын,gooien
1070,fangen::V,къэубыты́н,vangen
1071,packen::V,къэубыты́н,pakken
1072,packen::V,къэубыты́н,vastpakken
1073,verstecken::V,бгъэбылъын,verstoppen
1074,teilen::V,гощы́н,delen
1075,schicken::V,гъахьы́н,sturen
1076,bringen::V,къэхьы́н,brengen
1077,hinzufügen::V,хэгъэхъо́н,toevoegen
1078,nehmen::V,къытехы́н,nemen
1079,wählen::V,къыхэхы́н,kiezen
1080,wählen::V,къыхэхы́н,verkiezen
1081,auswählen::V,къыхэхы́н,uitkiezen
1082,bewahren::V,къэухъумэн,bewaren
1083,behindern::V,пэрыохъу хъун,hinderen
1084,verderben::V,къутэн,bederven
1085,beschädigen::V,къутэн,beschadigen
1086,zerbrechen::V,къутэн,breken
1087,zerbrechen::V,къутэн,stukbreken
1088,zerreißen::V,зэӏэтхъы́н,scheuren
1089,zerreißen::V,зэӏэтхъы́н,verscheuren
1090,zerstören::V,къутэ́н,vernielen
1091,verbrennen::V,гъэсты́н,branden
1092,verbrennen::V,гъэсты́н,verbranden
1093,geben::V,еты́н,geven
1094,reichen::V,еты́н,reiken
1095,reichen::V,еты́н,aanreiken
1096,schenken::V,еты́н,schenken
1097,versprechen::V,гъэгугъэ́н,beloven
1098,wünschen::V,шӏоигъо́н,wensen
1099,loben::V,щытхъун,loven
1100,loben::V,щытхъун,prijzen
1101,küssen::V,ебэу́н,kussen
1102,wiegen::V,гъэхъыен,wiegen
1103,zudecken::V,техъо́н,toedekken
1104,wecken::V,къэгъэущы́н,wekken
1105,zeigen::V,гъэлъэгъо́н,tonen
1106,zeigen::V,гъэлъэгъо́н,wijzen
1107,führen::V,щэн,voeren
1108,lehren::V,егъэджэ́н,leren
1109,lehren::V,егъэшӏэн,leren
1110,unterrichten::V,егъэджэ́н,onderwijzen
1111,aufziehen::V,пӏун,grootbrengen
1112,leiten::V,гъэзекӏон,leiden
1113,antreiben::V,къепфылӏэн,aandrijven
1114,lassen::V,еты́н,laten
1115,einladen::V,къегъэблэгъэн,uitnodigen
1116,vereinigen::V,зэгогъэхьан,verenigen
1117,besuchen::V,щыӏэ́н,bezoeken
1118,treffen::V,ӏукӏэ́н,treffen
1119,treffen::V,ӏукӏэ́н,ontmoeten
1120,treffen::V,пэгъокӏы́н,treffen
1121,treffen::V,пэгъокӏы́н,ontmoeten
1122,sich versammeln::V,зэхэхьан,zich verzamelen
1123,spielen::V,джэгу́н,spelen
1124,singen::V,орэ́д къэӏо́н,zingen
1125,tanzen::V,къэшъо́н,dansen
1126,sich trennen::V,зэгокӏыжьы́ных,van elkaar gaan
1127,verlassen::V,бгынэн,verlaten
1128,verlassen::V,хэкӏыжьын,verlaten
1129,retten::V,къыхэпхыжьын,redden
1130,retten::V,къэбгъэнэжьын,redden
1131,bewachen::V,къэгъэгъунэн,bewaken
1132,schützen::V,ухъумэ́н,beschermen
1133,verteidigen::V,къэухъумэн,verdedigen
1134,sich schlagen::V,эзэон,knokken
1135,schießen::V,он,schieten
1136,siegen::V,текӏо́н,overwinnen
1137,ärgern::V,бгъэгубжын,ergeren
1138,schlagen::V,ео́н,slaan
1139,stechen::V,хэӏун,steken
1140,stechen::V,хэӏун,prikken
1141,stoßen::V,тӏыро́н,stoten
1142,stoßen::V,уеӏункӏын,stoten
1143,stehlen::V,тыгъу́н,stelen
1144,stören::V,бгъэгумэкӏын,storen
1145,stören::V,бгъэгумэкӏын,verstoren
1146,belästigen::V,бгъэгумэкӏын,lastig vallen
1147,verbergen::V,ушъэфын,verbergen
1148,täuschen::V,гъэпцӏэ́н,misleiden
1149,betrügen::V,гъэпцӏэ́н,bedriegen
1150,töten::V,уикӏын,doden
1151,wohnen::V,дэсын,wonen
1152,arbeiten::V,лэжьэ́н,werken
1153,sammeln::V,угъои́н,inzamelen
1154,sammeln::V,угъои́н,verzamelen
1155,pflücken::V,къыпычы́н,plukken
1156,jagen::V,шэкӏон,jagen
1157,jagen::V,ешэкӏон,jagen
1158,fischen::V,пцэжъые уешэн,vissen
1159,fassen::V,къэубыты́н,vangen
1160,hüten::V,хэхъо́н,hoeden
1161,treiben::V,пфын,drijven
1162,anbinden::V,епхын,vastbinden
1163,füttern::V,гъэшхэ́н,voeren
1164,melken::V,щын,melken
1165,hacken::V,упкӏэтэн,hakken
1166,gießen::V,тепкӏэн,gieten
1167,reifen::V,игъо хъун,rijpen
1168,zubereiten::V,бгъэхьазырын,klaarmaken
1169,zubereiten::V,бгъэхьазырын,toebereiden
1170,kochen::V,шӏы́н,koken
1171,backen::V,гъэжъэ́н,bakken
1172,braten::V,гъэжъэ́н,braden
1173,umrühren::V,зэхэгъэкӏухьан,omroeren
1174,stricken::V,хъын,breien
1175,nähen::V,дэн,naaien
1176,färben::V,бгъэлэн,verven
1177,färben::V,бгъэлэн,kleuren
1178,reinigen::V,укъэбзы́н,reinigen
1179,waschen::V,бгыкӏын,wassen
1180,abwischen::V,лъэкӏы́н,afvegen
1181,spülen::V,дэгъэчъыхьан,spoelen
1182,spülen::V,дэгъэчъыхьан,afwassen
1183,fegen::V,пхъэнкӏы́н,vegen
1184,kehren::V,пхъэнкӏы́н,vegen
1185,baden::V,зыгъэпскӏын,baden
1186,sich waschen::V,зытхьакӏы́н,zich wassen
1187,ausziehen::V,къытехы́н,uittrekken
1188,anziehen::V,щылъэ́н,aantrekken
1189,sich anziehen::V,зыфэпэн,zich aankleden
1190,kämmen::V,жьын,kammen
1191,schmücken::V,гъэдэхэ́н,tooien
1192,sagen::V,къэӏон,zeggen
1193,sprechen::V,псэлъэ́н,spreken
1194,reden::V,гущыӏэ́н,praten
1195,sich unterhalten::V,зэдэгущыӏэн,zich onderhouden
1196,fragen::V,упчӏэ́н,vragen
1197,bitten::V,лъэӏо́н,vragen
1198,bitten::V,лъэӏо́н,verzoeken
1199,erzählen::V,къэпӏотэ́н,vertellen
1200,mitteilen::V,макъэ егъэӏун,meedelen
1201,nennen::V,цӏэ фэусы́н,noemen
1202,rufen::V,джэн,roepen
1203,prahlen::V,узыщытхъужьы́н,pralen
1204,übersetzen::V,бгъэкӏотэн,vertalen
1205,denken::V,егупшысэ́н,denken
1206,glauben::V,уивыхъэ́ телъы́н,geloven
1207,bemerken::V,гу лъыптэ́н,bemerken
1208,erkennen::V,зэхэпхын,herkennen
1209,erkennen::V,зэбгъэшӏэн,herkennen
1210,begreifen::V,гурыӏо́н,begrijpen
1211,verstehen::V,зэхэхын,verstaan
1212,lernen::V,еджэ́н,leren
1213,wissen::V,шӏэн,weten
1214,sich erinnern an::V,къэшӏэжьын,zich herinneren aan
1215,vergessen::V,пщыгъупшэжьы́н,vergeten
1216,messen::V,шын,meten
1217,zählen::V,плъытэ́н,tellen
1218,rechnen::V,плъытэ́н,rekenen
1219,rechnen::V,угугъэ́н,rekenen
1220,lesen::V,еджэ́н,lezen
1221,malen::V,шӏын,schilderen
1222,zeichnen::V,шӏын,tekenen
1223,schreiben::V,тхын,schrijven
1224,besitzen::V,иӏэн,bezitten
1225,kaufen::V,щэфы́н,kopen
1226,verkaufen::V,щэн,verkopen
1227,bezahlen::V,птын,betalen
1228,bezahlen::V,лъыптын,betalen
1229,bezahlen::V,птыжьы́н,betalen
1230,zahlen::V,птын,betalen
1231,zahlen::V,лъыптын,betalen
1232,beherrschen::V,иунаеу иӏэн,beheersen
1233,ertragen::V,щэчы́н,verdragen
1234,Schnurrbart::N,,snor
1235,Nabel::N,,navel
1236,Wetter::N,,weer
1237,Frost::N,,vorst
1238,Raureif::N,,rijp
1239,Adler::N,,arend
1240,Schwan::N,,zwaan
1241,Ton::N,,toon
1242,Ton::N,,klank
1243,Sache::N,,zaak
1244,Schlitten::N,,slee
1245,Schlitten::N,,slede
1246,Last::N,,last
1247,Last::N,,vracht
1248,Figur::N,,figuur
1249,Bündel::N,,pak
1250,Bündel::N,,bundel
1251,Schuh::N,,schoen
1252,Arzt::N,,arts
1253,Arzt::N,,dokter
1254,lebendig::A,,levend
1255,zuerst::ADV,,eerst
1256,zuerst::ADV,,het eerst
1257,manchmal::ADV,,soms
1258,niemals::ADV,,nooit
1259,hier::ADV,,hier
1260,hierhin::ADV,,hierheen
1261,von hier::ADV,,van hier
1262,von hier::ADV,,hiervandaan
1263,schon::ADV,,al
1264,schon::ADV,,reeds
1265,sinken::V,,zinken
1266,klirren::V,,rinkelen
1267,fliehen::V,,vluchten
1268,flüchten::V,,ontsnappen
1269,flüchten::V,,ontkomen
1270,geraten::V,,uitvallen
1271,aufheben::V,,oprapen
1272,beugen::V,,buigen
1273,umdrehen::V,,omdraaien
1274,bekommen::V,,verkrijgen
1275,erhalten::V,,krijgen
1276,treten::V,,trappen
1277,treten::V,,schoppen
