,Concept_ID,sq,mhr
732,schlimm::A,keq,аля́к
733,schlimm::A,keq,тыра́н
734,wahr::A,vërtetë,чы́нле
735,wahr::A,vërtetë,настоя́щий
736,alt::A,vjetër,то́што
737,neu::A,i ri,у
738,ehemalig::A,dikurshëm,о́нчычсо
739,ehemalig::A,dikurshëm,онда́кысе
740,alt[Lebewesen]::A,plak,шо́нто
741,jung::A,i ri,са́мырык
742,arm::A,varfër,нужна́
743,arm::A,vobektë,нужна́
744,reich::A,pasur,поя́н
745,bekannt::A,njohur,па́лыме
746,berühmt::A,famshëm,лӱ́млӧ
747,fremd::A,huaj,йот
748,verschieden::A,ndryshëm,тӱ́рлӧ
749,nah::A,afërt,ли́шыл
750,fern::A,largët,тора́
751,fern::A,largët,мӱ́ндыр
752,linker::A,majtë,шола́
753,rechter::A,djathtë,пурла́
754,anderer::A,tjetër,вес
755,anderer::A,tjetër,мо́ло
756,erster::A,parë,и́кымше
757,zweiter::A,dytë,ко́кымшо
758,dritter::A,i tretë,ку́мшо
759,letzter::A,fundit,пыта́ртыш
760,allein::ADV,vetëm,шкет
761,auf einmal::ADV,njëkohësisht,икана́ште
762,zusammen::ADV,bashkë,пырля́
763,zusammen::ADV,së bashku,пырля́
764,lange::ADV,për një kohë të gjatë,кужу́н
765,plötzlich::ADV,befas,кенета́
766,sofort::ADV,menjëherë,кызыта́к
767,sofort::ADV,aty për aty,кызыта́к
768,später::ADV,më vonë,варара́к
769,jetzt::ADV,tash,ы́нде
770,jetzt::ADV,tash,кы́зыт
771,heute::ADV,sot,та́че
772,morgen::ADV,nesër,эрла́
773,bald::ADV,shpejt,вашке́
774,bald::ADV,së shpejti,вашке́
775,dann::ADV,pastaj,вара́
776,gestern::ADV,dje,теҥге́че
777,einst::ADV,dikur,икана́
778,damals::ADV,atëherë,туна́м
779,danach::ADV,mandej,вара́
780,vorher::ADV,më parë,о́нчыч
781,zuerst::ADV,së pari,онда́к
782,einmal::ADV,njëherë,икана́
783,manchmal::ADV,nganjëherë,ка́шын
784,manchmal::ADV,nganjëherë,кокла́н
785,oft::ADV,shpesh,чӱ́чкыдын
786,immer::ADV,përherë,эре́
787,immer::ADV,përherë,ту́тыш
788,immer::ADV,gjithnjë,эре́
789,immer::ADV,gjithnjë,ту́тыш
790,niemals::ADV,kurrë,ок нигуна́м
791,niemals::ADV,asnjëherë,ок нигуна́м
792,hier::ADV,këtu,ты́ште
793,hierhin::ADV,knej,ты́шке
794,hierhin::ADV,knej,тыш
795,von hier::ADV,që këtej,тыше́ч
796,von hier::ADV,që këtej,тыве́ч
797,von hier::ADV,prej këtej,тыше́ч
798,von hier::ADV,prej këtej,тыве́ч
799,dort::ADV,aty,ту́што
800,dort::ADV,atje,ту́што
801,dorthin::ADV,anej,туш
802,dorthin::ADV,anej,ту́шко
803,geradeaus::ADV,drejt,вик
804,vorwärts::ADV,mbroth,о́нчыко
805,vorwärts::ADV,përpara,о́нчыко
806,rückwärts::ADV,mbrapsht,шеҥге́к
807,zurück::ADV,prapa,мӧҥге́ш
808,zurück::ADV,mbrapsht,мӧҥге́ш
809,unten::ADV,poshtë,ӱ́лнӧ
810,unten::ADV,poshtë,йыма́лне
811,hinab::ADV,përposh,йыма́к
812,oben::ADV,lart,кӱ́шнӧ
813,oben::ADV,lart,ӱмба́лне
814,oben::ADV,sipër,кӱ́шнӧ
815,oben::ADV,sipër,ӱмба́лне
816,hinauf::ADV,lart,кӱ́ш
817,hinauf::ADV,lart,кӱ́шкӧ
818,hinauf::ADV,përpjetë,кӱ́ш
819,hinauf::ADV,përpjetë,кӱ́шкӧ
820,überall::ADV,kudo,чыла́ вере́
821,nicht::ADV,s',ок
822,nicht::ADV,s',о́геш
823,nicht::ADV,nuk,ок
824,nicht::ADV,nuk,о́геш
825,ein wenig::ADV,një tis,изи́ш
826,kaum::ADV,mezi,пыкше́
827,sehr::ADV,fort,чот
828,sehr::ADV,shumë,чот
829,so::ADV,ashtu,тыге́
830,so::ADV,kështu,тыге́
831,noch::ADV,ende,а́ле
832,noch::ADV,akoma,а́ле
833,nur::ADV,vetëm,гына́
834,schon::ADV,tashmë,ы́нде
835,wieder::ADV,përsëri,ада́к
836,vergebens::ADV,kot,ара́м
837,vor::PRP,para,о́нчыч
838,hinter::PRP,prapa,шеҥге́лне
839,hinter::PRP,mbrapa,шеҥге́лне
840,unter::PRP,nën,йыма́лне
841,durch::PRP,nëpër,вошт
842,neben::PRP,pranë,вокте́н
843,neben::PRP,përbri,вокте́н
844,zwischen::PRP,midis,кокла́ште
845,zwischen::PRP,ndërmjet,кокла́ште
846,wegen::PRP,për,верч
847,dies::PRN,ky,ти́де
848,das::PRN,ky,са́де
849,alles::PRN,gjithçka,чыла́
850,ich::PRN,unë,мый
851,du::PRN,ti,тый
852,er::PRN,ai,ту́до
853,wir::PRN,ne,ме
854,ihr::PRN,ju,те
855,sie::PRN,ata,ну́но
856,was::FPRN,ç',мо
857,was::FPRN,çfarë,мо
858,wer::FPRN,kush,кӧ
859,wo::FADV,ku,куша́н
860,wohin::FADV,për ku,куш
861,wohin::FADV,për ku,ку́шко
862,wie::FADV,si,кузе́
863,warum::FADV,pse,мо
864,warum::FADV,pse,мола́н
865,warum::FADV,përse,мо
866,warum::FADV,përse,мола́н
867,wieviel::FNUM,sa,куна́р
868,eins::NUM,një,ик
869,zwei::NUM,dy,ко́кыт
870,drei::NUM,tre,кум
871,vier::NUM,katër,ныл
872,fünf::NUM,pesë,вич
873,sechs::NUM,gjashtë,куд
874,sieben::NUM,shtatë,шым
875,acht::NUM,tetë,канда́ш
876,neun::NUM,nëntë,инде́ш
877,zehn::NUM,dhjetë,лу
878,elf::NUM,njëmbëdhjetë,лати́к
879,zwölf::NUM,dymbëdhjetë,латко́к
880,zwanzig::NUM,njëzet,ко́ло
881,dreißig::NUM,tridhjetë,ку́мло
882,vierzig::NUM,dyzet,ны́лле
883,fünfzig::NUM,pesëdhjetë,ви́тле
884,sechzig::NUM,gjashtëdhjetë,ку́дло
885,siebzig::NUM,shtatëdhjetë,шы́мле
886,achtzig::NUM,tetëdhjetë,канда́шле
887,neunzig::NUM,nëntëdhjetë,инде́шле
888,hundert::NUM,qind,шӱ́дӧ
889,tausend::NUM,mijë,тӱже́м
890,und::CNJ,e,да
891,und::CNJ,e,ден
892,und::CNJ,dhe,да
893,und::CNJ,dhe,ден
894,oder::CNJ,a,я
895,oder::CNJ,a,а́ле
896,oder::CNJ,apo,я
897,oder::CNJ,apo,а́ле
898,stehen::V,rri,шога́ш
899,sitzen::V,rri,шинча́ш
900,liegen::V,rri shtrirë,кия́ш
901,hängen::V,varem,кеча́ш
902,werden::V,bëhem,лия́ш
903,passieren::V,ndodh,лия́ш
904,beginnen::V,filloj,тӱҥгала́ш
905,enden::V,përfundoj,пыта́ш
906,wechseln::V,ndërroj,вашталта́ш
907,aufgehen[Sonne]::V,hapem,лекта́ш
908,untergehen[Sonne]::V,hyj,шинча́ш
909,untergehen[Sonne]::V,perëndoj,шинча́ш
910,scheinen[Sonne]::V,ndriçoj,волгалта́ш
911,donnern::V,gjëmoj,кӱдырта́ш
912,donnern::V,gjëmoj,сургалта́ш
913,donnern::V,bubulloj,кӱдырта́ш
914,donnern::V,bubulloj,сургалта́ш
915,wehen::V,fryj,пуа́ш
916,strömen::V,derdh,шийалтара́ш
917,fließen::V,rrjedh,йога́ш
918,sich drehen::V,rrotullohem,пӧрда́ш
919,schwanken::V,dyzoj,лӱҥга́ш
920,schwanken::V,dyzoj,тайныла́ш
921,schwingen::V,dridhem,рӱпшалта́ш
922,fallen::V,bie,воза́ш
923,fallen::V,bie,йӧрла́ш
924,brennen::V,digjem,йӱла́ш
925,rauchen::V,nxjerr tym,шикша́ш
926,regnen::V,bie shi,йӱра́ш
927,gefrieren::V,ngrij,кылма́ш
928,gefrieren::V,ngrij,ияҥа́ш
929,tauen::V,shkrij,шула́ш
930,schmelzen::V,shkrij,лева́ш
931,trocknen::V,thaj,кошка́ш
932,sieden::V,ziej,шола́ш
933,faulen::V,kalbem,шӱя́ш
934,faulen::V,prishem,шӱя́ш
935,verfaulen::V,kalbem,шӱйы́н шуа́ш
936,reißen::V,grisem,кӱрла́ш
937,reißen::V,shqyhem,кӱрла́ш
938,versinken::V,humboj,пуре́н кая́ш
939,vergehen::V,kaloj,эрте́н кая́ш
940,erscheinen::V,dukem,толы́н лекта́ш
941,verschwinden::V,zhdukem,йома́ш
942,sinken::V,ulem,пуча́ш
943,abnehmen::V,pakësohem,пуча́ш
944,abnehmen::V,zvogëlohem,пуча́ш
945,zunehmen::V,shtohem,шукема́ш
946,steigen::V,rritem,нӧлталта́ш
947,wachsen::V,rritem,кушка́ш
948,glänzen::V,vezulloj,йылгыжа́ш
949,funkeln::V,xixoj,чолга́ш
950,funkeln::V,xixëlloj,чолга́ш
951,lärmen::V,oshtij,рӱшка́ш
952,lärmen::V,zhurmoj,рӱшка́ш
953,läuten::V,bie,мура́ш
954,klingeln::V,i bie ziles,йыҥгырта́ш
955,klirren::V,kërcëlloj,чылдыртата́ш
956,brausen::V,gjëmoj,лӱшка́ш
957,rauschen::V,fëshfërij,лыжга́ш
958,klingen::V,tingëlloj,йоҥга́ш
959,bellen::V,leh,опта́ш
960,heulen::V,ulërij,урмыжа́ш
961,blasen::V,fryj,пуала́ш
962,pfeifen::V,fishkëllej,шӱ́шкаш
963,schreien::V,bërtas,кычкыра́ш
964,stöhnen::V,rënkoj,йыҥыса́ш
965,zittern::V,trembem,чытыра́ш
966,leben::V,rroj,ила́ш
967,leben::V,jetoj,ила́ш
968,geboren werden::V,lind,шоча́ш
969,atmen::V,marr frymë,шӱла́ш
970,trinken::V,pi,йӱа́ш
971,essen::V,ha,кочка́ш
972,schlucken::V,gëlltis,нела́ш
973,schlucken::V,kapërdij,нела́ш
974,müde werden::V,lodhem,ноя́ш
975,einschlafen::V,bie të fle,мале́н колта́ш
976,schlafen::V,fle,мала́ш
977,aufwachen::V,zgjohem,помыжалта́ш
978,aufstehen::V,çohem,кынела́ш
979,aufstehen::V,ngrihem,кынела́ш
980,sich erholen::V,qetësohem,кана́ш
981,sich erholen::V,shtendosem,кана́ш
982,krank werden::V,bie i sëmurë,черлане́н воза́ш
983,krank sein::V,jam i sëmurë,черлане́н кия́ш
984,schmerzen::V,dhemb,коршта́ш
985,husten::V,kollitem,кокыра́ш
986,genesen::V,shërohem,тӱрла́ш
987,genesen::V,shërohem,тазаҥа́ш
988,sterben::V,vdes,кола́ш
989,umkommen::V,vdes,вуй йома́ш
990,umkommen::V,mbaroj,вуй йома́ш
991,sich bewegen::V,shkundem,кошта́ш
992,sich rühren::V,lëviz,тарвана́ш
993,sich erheben::V,ngrihem,кынела́ш
994,sich setzen::V,ulem,шинча́ш
995,hinfallen::V,gremisem,йӧрла́ш
996,laufen::V,eci,кошта́ш
997,schreiten::V,çapem,ошкыла́ш
998,spazierengehen::V,shëtis,гуля́яш
999,eilen::V,ngas,вашка́ш
1000,sich beeilen::V,nxitoj,вашкешта́ш
1001,sausen::V,eci shpejt,юлтка́ш
1002,rennen::V,vrapoj,куржтала́ш
1003,springen::V,kërcej,тӧршта́ш
1004,klettern::V,hipi,кӱза́ш
1005,schaukeln::V,kolovitem,лӱҥгалта́ш
1006,kriechen::V,zvarritem,нушка́ш
1007,schwimmen::V,notoj,ия́ш
1008,tauchen::V,zhytem,шуҥгалта́ш
1009,rudern::V,vozis,удыра́ш
1010,fahren::V,shkoj,кудала́ш
1011,fliegen::V,fluturoj,чоҥешта́ш
1012,gehen::V,eci,кая́ш
1013,gehen::V,shkoj,кая́ш
1014,weggehen::V,vete,кораҥа́ш
1015,abfahren::V,nisem,лекта́ш
1016,anhalten::V,ndalem,чарна́ш
1017,hineingehen::V,futem,пура́ш
1018,eintreten::V,hyj,пура́ш
1019,kommen::V,vij,тола́ш
1020,ankommen::V,arrij,шуа́ш
1021,ankommen::V,mbërrij,шуа́ш
1022,zurückkommen::V,kthehem,пӧртыла́ш
1023,bleiben::V,mbetem,кода́ш
1024,bleiben::V,qëndroj,кода́ш
1025,warten::V,pres,вуча́ш
1026,erwarten::V,pres,вуча́ш
1027,suchen::V,kërkoj,кычала́ш
1028,finden::V,gjej,муа́ш
1029,versuchen::V,mundohem,толаша́ш
1030,vorbereiten::V,përgatis,ямдыла́ш
1031,lieben::V,dashuroj,йӧрата́ш
1032,mögen::V,dua,йӧрата́ш
1033,lachen::V,qesh,воштыла́ш
1034,rühren::V,mallëngjej,ку́мыл тарвата́ш
1035,weinen::V,qaj,шорта́ш
1036,schimpfen::V,shaj,каргаша́ш
1037,sich ärgern::V,bëhem verem,сыра́ш
1038,sich fürchten::V,kam frikë,лӱда́ш
1039,sich fürchten::V,frikësohem,лӱда́ш
1040,fürchten::V,kam frikë nga,лӱда́ш
1041,fliehen::V,arratisem,куржа́ш
1042,flüchten::V,iki,куржа́ш
1043,sehen::V,shoh,ужа́ш
1044,anschauen::V,shikoj,онча́ш
1045,ansehen::V,shikoj,эскера́ш
1046,hören::V,dëgjoj,кола́ш
1047,zuhören::V,veshtoj,колышта́ш
1048,probieren::V,provoj,тамла́ш
1049,riechen::V,nuhas,ӱпшынча́ш
1050,fühlen::V,ndiej,шижа́ш
1051,scheinen::V,ndriçoj,чуча́ш
1052,zu sehen sein::V,dukem,коя́ш
1053,vernehmen::V,dëgjoj,кола́ш
1054,frieren::V,mërdhij,кылма́ш
1055,tun::V,bëj,ышта́ш
1056,können::V,mund,мошта́ш
1057,wollen::V,dua,тӱна́ш
1058,wollen::V,dëshiroj,тӱна́ш
1059,anfangen::V,filloj,тӱҥала́ш
1060,beenden::V,kryej,пытара́ш
1061,beenden::V,mbaroj,пытара́ш
1062,aufhören::V,pushoj,чарна́ш
1063,gelingen::V,më shkon mbarë,сай лекта́ш
1064,geraten::V,del,лекта́ш
1065,öffnen::V,hap,поча́ш
1066,schließen::V,mbyll,петыра́ш
1067,stellen::V,vë,шында́ш
1068,setzen::V,vë,шында́ш
1069,legen::V,vë,опта́ш
1070,legen::V,vë,пышта́ш
1071,berühren::V,rrok,тӱка́ш
1072,verbinden::V,bashkoj,пида́ш
1073,bedecken::V,mbuloj,леведа́ш
1074,aufhängen::V,var,сака́ш
1075,anzünden::V,ndez,чӱкта́ш
1076,aufheben::V,ngre,нӧлтала́ш
1077,zurücklassen::V,lë pas,кода́ш
1078,verlieren::V,humb,йомдара́ш
1079,fallen lassen::V,lëshoj,воза́ш
1080,machen::V,bëj,ышта́ш
1081,herstellen::V,prodhoj,ямдыла́ш
1082,bauen::V,ndërtoj,чоҥа́ш
1083,reparieren::V,ndreq,ачала́ш
1084,reparieren::V,meremetoj,ачала́ш
1085,verbessern::V,përmirësoj,саемда́ш
1086,ändern::V,ndërroj,весемда́ш
1087,graben::V,gërmoj,кӱнча́ш
1088,beugen::V,kërrus,пӱгырта́ш
1089,biegen::V,përkul,лывырта́ш
1090,drehen::V,dredh,пӱтыра́ш
1091,drehen::V,rrotulloj,пӱтыра́ш
1092,wenden::V,kthej,ирала́ш
1093,umdrehen::V,kthej,савырала́ш
1094,heben::V,ngre,нӧлта́ш
1095,hochheben::V,ngre,нӧлта́ш
1096,ergreifen::V,rrëmbej,руалта́ш
1097,halten::V,mbaj,куча́ш
1098,drücken::V,shtyp,иша́ш
1099,drücken::V,shtyp,темда́ш
1100,schieben::V,shtyj,шӱкала́ш
1101,kratzen::V,kruaj,удыра́ш
1102,kratzen::V,gërvisht,удыра́ш
1103,lecken::V,lëpij,нула́ш
1104,beißen::V,kafshoj,пура́ш
1105,abreißen::V,shkëpus,кӱрла́ш
1106,abschneiden::V,cungoj,пӱчка́ш
1107,binden::V,lidh,кылда́ш
1108,stecken::V,fus,шуралта́ш
1109,stecken::V,ngul,шуралта́ш
1110,brechen::V,thyej,тодышта́ш
1111,klopfen::V,trokas,кыра́ш
1112,hauen::V,godas,тӱя́ш
1113,kleben::V,ngjis,клеитла́ш
1114,reiben::V,fërkoj,йыга́ш
1115,reiben::V,fërkoj,туржала́ш
1116,streichen::V,lyej,шӱра́ш
1117,schleifen::V,mpreh,шума́ш
1118,schleifen::V,mpreh,яна́ш
1119,schneiden::V,pres,пӱчка́ш
1120,rütteln::V,shkund,рӱза́ш
1121,schütteln::V,lëkund,почка́ш
1122,schwenken::V,valëvit,рӱза́ш
1123,schütten::V,mbush,опта́ш
1124,füllen::V,mbush,тема́ш
1125,einwickeln::V,mbështjell,вӱдыла́ш
1126,tragen::V,mbaj,нумала́ш
1127,tragen::V,mbart,нумала́ш
1128,schleppen::V,heq,шӱдыра́ш
1129,schleppen::V,zhgërryej,шӱдыра́ш
1130,ziehen::V,tërheq,шупша́ш
1131,aufbewahren::V,ruaj,арала́ш
1132,werfen::V,hedh,шуа́ш
1133,werfen::V,hedh,кышка́ш
1134,fangen::V,kap,куча́ш
1135,packen::V,rrëmbej,руалта́ш
1136,verstecken::V,fsheh,тоя́ш
1137,teilen::V,ndaj,пӧла́ш
1138,schicken::V,dërgoj,колта́ш
1139,bringen::V,sjell,конда́ш
1140,hinzufügen::V,shtoj,ешара́ш
1141,bekommen::V,kap,нала́ш
1142,erhalten::V,marr,нала́ш
1143,nehmen::V,marr,нала́ш
1144,wählen::V,zgjedh,сайла́ш
1145,auswählen::V,përzgjedh,таҥгла́ш
1146,bewahren::V,ruaj,сакла́ш
1147,behindern::V,pengoj,чаракла́ш
1148,verderben::V,prish,пужа́ш
1149,beschädigen::V,dëmtoj,пужа́ш
1150,zerbrechen::V,thyej,пудырта́ш
1151,zerreißen::V,çjerr,кӱрла́ш
1152,zerreißen::V,zheloj,кӱрла́ш
1153,zerstören::V,prish,шалата́ш
1154,zerstören::V,shkatërroj,шалата́ш
1155,verbrennen::V,djeg,йӱлата́ш
1156,geben::V,jap,пуа́ш
1157,reichen::V,jap,пуа́ш
1158,schenken::V,fal,пӧлекла́ш
1159,schenken::V,dhuroj,пӧлекла́ш
1160,versprechen::V,premtoj,сӧра́ш
1161,wünschen::V,uroj,тылана́ш
1162,loben::V,lëvdoj,мокта́ш
1163,loben::V,lavdëroj,мокта́ш
1164,küssen::V,puth,шупшала́ш
1165,wiegen::V,tund,рӱпша́ш
1166,zudecken::V,mbuloj,леведа́ш
1167,wecken::V,zgjoj,помыжалтара́ш
1168,zeigen::V,dëftej,ончыкта́ш
1169,führen::V,çoj,вӱда́ш
1170,lehren::V,arsej,туныкта́ш
1171,unterrichten::V,arsimoj,туныкта́ш
1172,aufziehen::V,rris,орышта́ш
1173,leiten::V,udhëheq,вӱда́ш
1174,leiten::V,udhëheq,вуйлата́ш
1175,antreiben::V,nxis,поктыла́ш
1176,lassen::V,detyroj,-та́ш
1177,einladen::V,ftoj,ӱжа́ш
1178,vereinigen::V,bashkoj,иктешла́ш
1179,besuchen::V,vizitoj,то́лын кая́ш
1180,treffen::V,ndesh,вашлия́ш
1181,sich versammeln::V,tubohem,погына́ш
1182,sich versammeln::V,tubohem,чумырга́ш
1183,spielen::V,loz,мода́ш
1184,spielen::V,luaj,мода́ш
1185,singen::V,këndoj,мура́ш
1186,tanzen::V,kërcej,кушта́ш
1187,tanzen::V,vallëzoj,кушта́ш
1188,sich trennen::V,ndahem,ойырла́ш
1189,verlassen::V,braktis,кудалта́ш
1190,retten::V,shpëtoj,утара́ш
1191,bewachen::V,ruaj,орола́ш
1192,schützen::V,ruaj,арала́ш
1193,schützen::V,mbroj,арала́ш
1194,verteidigen::V,mbroj,арала́ш
1195,sich schlagen::V,zihem,кредала́ш
1196,schießen::V,shtie,лӱя́ш
1197,siegen::V,fitoj,сеҥа́ш
1198,siegen::V,ngadhënjej,сеҥа́ш
1199,ärgern::V,zemëroj,сырыкта́ш
1200,schlagen::V,rrah,пера́ш
1201,schlagen::V,godas,пера́ш
1202,treten::V,shtyj,тошка́ш
1203,treten::V,shtyj më këmbë,тошка́ш
1204,stechen::V,ther,кера́ш
1205,stechen::V,shpoj,кера́ш
1206,stoßen::V,shtyj,шӱкала́ш
1207,stehlen::V,vjedh,шолышта́ш
1208,stören::V,pengoj,мешая́ш
1209,belästigen::V,bezdis,толаштара́ш
1210,verbergen::V,fsheh,шылта́ш
1211,täuschen::V,mashtroj,ондала́ш
1212,betrügen::V,kobis,ондала́ш
1213,töten::V,vras,пушта́ш
1214,wohnen::V,banoj,ила́ш
1215,arbeiten::V,punoj,пашалана́ш
1216,arbeiten::V,punoj,паша́м ышта́ш
1217,arbeiten::V,vardoj,пашалана́ш
1218,arbeiten::V,vardoj,паша́м ышта́ш
1219,sammeln::V,mbledh,пога́ш
1220,sammeln::V,grumbulloj,пога́ш
1221,pflücken::V,vjel,кӱра́ш
1222,pflücken::V,mbledh,кӱра́ш
1223,jagen::V,gjuaj,сонарла́ш
1224,fischen::V,peshkoj,кол куча́ш
1225,fischen::V,gjuaj peshk,кол куча́ш
1226,fassen::V,zë,куча́ш
1227,hüten::V,kullos,кӱта́ш
1228,treiben::V,vë përpara,покта́ш
1229,anbinden::V,lidh,йолышта́ш
1230,füttern::V,grazhdoj,пукша́ш
1231,melken::V,mjel,лӱшта́ш
1232,hacken::V,grij,руа́ш
1233,gießen::V,ujis,шава́ш
1234,reifen::V,piqem,кӱа́ш
1235,zubereiten::V,gatuaj,ямдыла́ш
1236,kochen::V,ziej,шолта́ш
1237,backen::V,pjek,кӱкташ
1238,backen::V,furroj,кӱкташ
1239,braten::V,fërgoj,пуштыла́ш
1240,braten::V,fërgoj,жаритла́ш
1241,braten::V,tiganis,пуштыла́ш
1242,braten::V,tiganis,жаритла́ш
1243,umrühren::V,trazoj,луга́ш
1244,stricken::V,thur,пида́ш
1245,nähen::V,qep,урга́ш
1246,färben::V,ngjyej,чиялта́ш
1247,färben::V,bojatis,чиялта́ш
1248,reinigen::V,qëroj,эрыкта́ш
1249,reinigen::V,pastroj,эрыкта́ш
1250,waschen::V,laj,мушка́ш
1251,waschen::V,finjos,мушка́ш
1252,abwischen::V,fshij,ӱшта́ш
1253,spülen::V,kulloj,шӱалта́ш
1254,fegen::V,fshij,ӱшта́ш
1255,kehren::V,fshij,ӱшта́ш
1256,baden::V,lahem,йӱштыла́ш
1257,sich waschen::V,lahem,мушкылта́ш
1258,ausziehen::V,heq,кудаша́ш
1259,ausziehen::V,zbath,кудаша́ш
1260,anziehen::V,vesh,чия́ш
1261,anziehen::V,mbath,чия́ш
1262,sich anziehen::V,vishem,чия́ш
1263,kämmen::V,kreh,шера́ш
1264,schmücken::V,hijeshoj,тӱзата́ш
1265,schmücken::V,hijeshoj,чеверта́ш
1266,sagen::V,them,ойла́ш
1267,sagen::V,them,каласа́ш
1268,sprechen::V,flas,кутыра́ш
1269,reden::V,fjalos,мутлана́ш
1270,reden::V,fjalëtoj,мутлана́ш
1271,sich unterhalten::V,bisedoj,кутыра́ш
1272,fragen::V,pyes,йода́ш
1273,bitten::V,lus,йода́ш
1274,bitten::V,lutem,йода́ш
1275,erzählen::V,rrëfej,ойла́ш
1276,mitteilen::V,kumtoj,увертара́ш
1277,nennen::V,quaj,лӱмда́ш
1278,rufen::V,thërras,ӱжа́ш
1279,prahlen::V,mburrem,моктана́ш
1280,prahlen::V,kapardisem,моктана́ш
1281,übersetzen::V,përkthej,кусара́ш
1282,denken::V,mendoj,шона́ш
1283,glauben::V,besoj,ӱшана́ш
1284,bemerken::V,vërej,шижа́ш
1285,erkennen::V,njoh,пала́ш
1286,erkennen::V,shquaj,пала́ш
1287,begreifen::V,marr vesh,ыҥла́ш
1288,verstehen::V,marr vesh,умыла́ш
1289,lernen::V,mësoj,тунема́ш
1290,wissen::V,di,шинча́ш
1291,sich erinnern an::V,kujtoj,шарна́ш
1292,vergessen::V,harroj,монда́ш
1293,messen::V,mas,виса́ш
1294,zählen::V,njeh,шотла́ш
1295,rechnen::V,llogaris,шотла́ш
1296,lesen::V,lexoj,луда́ш
1297,lesen::V,këndoj,луда́ш
1298,malen::V,lyej,сӱретла́ш
1299,zeichnen::V,vizatoj,сӱретла́ш
1300,schreiben::V,shkruaj,воза́ш
1301,besitzen::V,kam,лия́ш
1302,kaufen::V,blej,нала́ш
1303,verkaufen::V,shes,ужала́ш
1304,bezahlen::V,paguaj,тӱла́ш
1305,zahlen::V,paguaj,тӱла́ш
1306,beherrschen::V,zotëroj,куча́ш
1307,ertragen::V,duroj,турка́ш
