,Concept_ID,cy,ja
824,neun::NUM,naw,九
825,neun::NUM,naw,九つ
826,zehn::NUM,deg,十
827,elf::NUM,un ar ddeg,十一
828,zwölf::NUM,deuddeg,十二
829,zwölf::NUM,un deg dau,十二
830,zwanzig::NUM,ugain,二十
831,dreißig::NUM,tri deg,三十
832,dreißig::NUM,deg ar hugain,三十
833,vierzig::NUM,deugain,四十
834,fünfzig::NUM,hanner cant,五十
835,sechzig::NUM,chwe deg,六十
836,siebzig::NUM,saith deg,七十
837,siebzig::NUM,deg a thrigain,七十
838,achtzig::NUM,wyth deg,八十
839,achtzig::NUM,pedar ugain,八十
840,neunzig::NUM,naw deg,九十
841,neunzig::NUM,deg a phedwar ugain,九十
842,hundert::NUM,cant,百
843,tausend::NUM,mil,千
844,und::CNJ,a,-と
845,und::CNJ,a,そして
846,oder::CNJ,neu,或いは
847,stehen::V,sefyll,立っている
848,sitzen::V,eistedd,座っている
849,liegen::V,gorwedd,横になっている
850,hängen::V,hongian,掛かっている
851,werden::V,dod yn,なる
852,werden::V,mynd yn,なる
853,passieren::V,digwydd,起こる
854,beginnen::V,cychwyn,始まる
855,enden::V,gorffen,終わる
856,wechseln::V,newid,変わる
857,aufgehen[Sonne]::V,codi,出る
858,untergehen[Sonne]::V,machlud,沈む
859,scheinen[Sonne]::V,tywynnu,輝く
860,donnern::V,taranu,雷が鳴る
861,wehen::V,chwythu,吹く
862,strömen::V,ffrydio,流れる
863,fließen::V,llifo,流れる
864,sich drehen::V,troi,回転する
865,sich drehen::V,cylchdroi,回転する
866,schwanken::V,siglo,揺れる
867,schwingen::V,siglo,振動する
868,fallen::V,cwympo,落ちる
869,brennen::V,llosgi,燃える
870,rauchen::V,mygu,煙を出す
871,regnen::V,glawio,雨が降る
872,gefrieren::V,rhewi,凍る
873,tauen::V,toddi,溶ける
874,tauen::V,meirioli,溶ける
875,schmelzen::V,toddi,溶ける
876,trocknen::V,sychu,乾く
877,sieden::V,berwi,沸く
878,faulen::V,pydru,腐る
879,faulen::V,braenu,腐る
880,verfaulen::V,pydru,朽ちる
881,verfaulen::V,dadfeilio,朽ちる
882,reißen::V,clecian,切れる
883,reißen::V,torri'n glats,切れる
884,versinken::V,suddo,沈む
885,vergehen::V,myned heibio,経つ
886,vergehen::V,pasio,経つ
887,erscheinen::V,ymddangos,現れる
888,verschwinden::V,diflannu,消える
889,sinken::V,syrthio,下がる
890,abnehmen::V,lleihau,減る
891,zunehmen::V,cynyddu,増える
892,steigen::V,codi,上がる
893,wachsen::V,tyfu,伸びる
894,glänzen::V,disgleirio,輝く
895,funkeln::V,pefrio,ぴかぴか光る
896,lärmen::V,cadw sŵn,騒ぐ
897,lärmen::V,gwneud twrw,騒ぐ
898,läuten::V,canu,鳴る
899,klingeln::V,canu,鳴る
900,klingeln::V,seinio,鳴る
901,klirren::V,tincian,がらんがらんと鳴る
902,brausen::V,rhuo,逆巻く
903,rauschen::V,siffrwd,戦ぐ
904,rauschen::V,chwithrwd,戦ぐ
905,klingen::V,seinio,鳴る
906,bellen::V,cyfarth,吠える
907,heulen::V,udo,きゃんきゃん鳴く
908,heulen::V,oernadu,きゃんきゃん鳴く
909,blasen::V,chwythu,吹く
910,pfeifen::V,chwibanu,口笛を吹く
911,schreien::V,gweiddi,叫ぶ
912,schreien::V,bloeddio,叫ぶ
913,stöhnen::V,griddfan,うめく
914,zittern::V,crynu,震える
915,leben::V,byw,生きている
916,geboren werden::V,cael eich geni,生まれる
917,atmen::V,anadlu,呼吸する
918,trinken::V,yfed,飲む
919,essen::V,bwyta,食べる
920,schlucken::V,llyncu,飲み込む
921,müde werden::V,blino,眠くなる
922,einschlafen::V,mynd i gysgu,寝付く
923,einschlafen::V,syrthio i gysgu,寝付く
924,schlafen::V,huno,眠る
925,schlafen::V,cysgu,眠る
926,aufwachen::V,dihuno,目が覚める
927,aufstehen::V,codi,起きる
928,sich erholen::V,ymlacio,休養する
929,sich erholen::V,dadflino,休養する
930,krank werden::V,mynd yn sâl,病気になる
931,krank werden::V,mynd yn wael,病気になる
932,krank sein::V,gwaelu,病気である
933,schmerzen::V,brifo,痛む
934,husten::V,pesychu,咳をする
935,genesen::V,gwella,元気になる
936,genesen::V,cael yn ôl,元気になる
937,sterben::V,marw,死ぬ
938,sterben::V,marw,亡くなる
939,umkommen::V,trengi,死亡する
940,sich bewegen::V,symud,移動する
941,sich rühren::V,syflyd,動く
942,sich erheben::V,codi,立ち上がる
943,sich setzen::V,eistedd,座る
944,hinfallen::V,cwympo,転ぶ
945,laufen::V,cerdded,歩く
946,schreiten::V,camu,跨ぐ
947,spazierengehen::V,mynd am dro,散歩する
948,eilen::V,rhuthro,急ぐ
949,sich beeilen::V,brysio,焦る
950,sausen::V,rhuthro,疾駆する
951,rennen::V,rhedeg,走る
952,springen::V,llamu,跳ぶ
953,springen::V,neidio,跳ぶ
954,klettern::V,dringo,よじ登る
955,schaukeln::V,siglo,ぶらんこに乗る
956,kriechen::V,cropian,這う
957,schwimmen::V,nofio,泳ぐ
958,tauchen::V,plymio,潜る
959,tauchen::V,ymsuddo,潜る
960,rudern::V,rhwyfo,漕ぐ
961,fahren::V,gyrru,行く
962,fahren::V,gyrru,乗車する
963,fahren::V,dreifio,行く
964,fahren::V,dreifio,乗車する
965,fliegen::V,hedfan,飛ぶ
966,gehen::V,mynd,行く
967,weggehen::V,mynd,立ち去る
968,weggehen::V,ymadael,立ち去る
969,abfahren::V,ymadael,出発する
970,anhalten::V,stopio,止まる
971,hineingehen::V,mynd i mewn,入る
972,eintreten::V,mynd i,中に入る
973,kommen::V,dod,来る
974,ankommen::V,cyrraedd,着く
975,ankommen::V,cyrraedd,到着する
976,zurückkommen::V,dychwelyd,帰る
977,bleiben::V,aros,留まる
978,bleiben::V,sefyll,留まる
979,warten::V,aros,待つ
980,warten::V,disgwyl,待つ
981,erwarten::V,disgwyl,期待する
982,suchen::V,chwilio am,探る
983,finden::V,darganfod,見つける
984,versuchen::V,profi,試す
985,versuchen::V,ceisio,試す
986,vorbereiten::V,paratoi,準備する
987,lieben::V,caru,愛する
988,mögen::V,hoffi,好きである
989,lachen::V,chwerthin,笑う
990,rühren::V,cynhyrfu,感情を動かす
991,weinen::V,wylo,泣く
992,weinen::V,llefain,泣く
993,schimpfen::V,grwgnach,叱る
994,sich ärgern::V,gofidio,怒る
995,sich ärgern::V,gofidio,腹を立てる
996,sich fürchten::V,ofni,怖がる
997,fürchten::V,arswydo,恐れる
998,fliehen::V,ffoi,逃げる
999,flüchten::V,dianc,逃亡する
1000,sehen::V,gweld,見る
1001,anschauen::V,syllu,眺める
1002,anschauen::V,edrych,眺める
1003,ansehen::V,gwylio,見る
1004,hören::V,clywed,聞く
1005,zuhören::V,gwrando,聴く
1006,probieren::V,profi,食べてみる
1007,riechen::V,arogli,気取る
1008,fühlen::V,teimlo,感じる
1009,fühlen::V,clywed,感じる
1010,scheinen::V,ymddangos,ように見える
1011,zu sehen sein::V,dod i'r golwg,見える
1012,vernehmen::V,clywed sôn am,承る
1013,frieren::V,bod yn oer,寒気がする
1014,tun::V,gwneud,する
1015,können::V,gallu,出来る
1016,wollen::V,bod mewn angen,-たい
1017,anfangen::V,dechrau,始める
1018,beenden::V,darfod,終える
1019,beenden::V,gorffen,終える
1020,aufhören::V,peidio,止める
1021,gelingen::V,llwyddo,成功する
1022,geraten::V,diweddu,当たる
1023,öffnen::V,agor,開く
1024,öffnen::V,agor,開ける
1025,schließen::V,cau,閉める
1026,stellen::V,gosod,置く
1027,stellen::V,gosod,据える
1028,setzen::V,gosod,座らせる
1029,legen::V,gosod,置く
1030,berühren::V,cyffwrdd,触る
1031,berühren::V,cyffwrdd,触れる
1032,verbinden::V,cysylltu,結びつける
1033,bedecken::V,gorchuddio,覆う
1034,aufhängen::V,crogi,掛ける
1035,aufhängen::V,hongian,掛ける
1036,anzünden::V,cynnau,燃やす
1037,anzünden::V,cynnau,火をつける
1038,aufheben::V,codi,拾う
1039,zurücklassen::V,gadael,残す
1040,verlieren::V,colli,無くす
1041,fallen lassen::V,gollwng,落とす
1042,machen::V,gwneud,作る
1043,herstellen::V,cynhyrchu,製造する
1044,bauen::V,adeiladu,建設する
1045,reparieren::V,trwsio,直す
1046,reparieren::V,trwsio,修理する
1047,reparieren::V,atgyweirio,直す
1048,reparieren::V,atgyweirio,修理する
1049,verbessern::V,diwygio,改良する
1050,ändern::V,altro,変える
1051,graben::V,palu,掘る
1052,graben::V,cloddio,掘る
1053,beugen::V,plygu,折る
1054,biegen::V,plygu,曲げる
1055,drehen::V,troelli,回す
1056,wenden::V,troi,裏返す
1057,umdrehen::V,troi,裏返す
1058,heben::V,codi,挙げる
1059,hochheben::V,dyrchafu,持ち上げる
1060,ergreifen::V,gafael,取り上げる
1061,halten::V,dal,持つ
1062,drücken::V,pwyso,押す
1063,drücken::V,gwasgu,押す
1064,schieben::V,gwthio,ずらす
1065,kratzen::V,crafu,引っ掻く
1066,lecken::V,llyfu,なめる
1067,beißen::V,cnoi,噛む
1068,beißen::V,brathu,噛む
1069,abreißen::V,tynnu ymaith,剝ぎ取る
1070,abschneiden::V,torri,切り取る
1071,binden::V,clymu,縛る
1072,stecken::V,plannu,差し込む
1073,brechen::V,torri,破る
1074,klopfen::V,taro,とんとん叩く
1075,hauen::V,taro,叩く
1076,kleben::V,gludio,貼る
1077,kleben::V,gludio,くっ付ける
1078,reiben::V,rhwbio,擦る
1079,streichen::V,taenu,塗る
1080,schleifen::V,hogi,研ぐ
1081,schneiden::V,torri,切る
1082,rütteln::V,ysgytio,揺さぶる
1083,schütteln::V,siglo,振る
1084,schütteln::V,siglo,揺さぶる
1085,schütteln::V,ysgwyd,振る
1086,schütteln::V,ysgwyd,揺さぶる
1087,schwenken::V,siglo,振る
1088,schütten::V,tywallt,注ぐ
1089,füllen::V,llenwi,いっぱいにする
1090,einwickeln::V,lapio,包む
1091,tragen::V,cludo,運ぶ
1092,schleppen::V,llusgo,引きずる
1093,ziehen::V,tynnu,引く
1094,aufbewahren::V,cadw,預かる
1095,werfen::V,taflu,投げる
1096,fangen::V,dal,受ける
1097,packen::V,cipio,掴む
1098,packen::V,crafangu,掴む
1099,verstecken::V,celu,隠す
1100,verstecken::V,cuddio,隠す
1101,teilen::V,rhannu,分ける
1102,schicken::V,anfon,送る
1103,bringen::V,dod â,持って行く
1104,hinzufügen::V,chwanegu,加える
1105,bekommen::V,cael,得る
1106,erhalten::V,derbyn,受ける
1107,nehmen::V,cymryd,取る
1108,wählen::V,dewis,選ぶ
1109,auswählen::V,dethol,選ぶ
1110,bewahren::V,cadw,保存する
1111,behindern::V,atal,妨害する
1112,behindern::V,rhwystro,妨害する
1113,verderben::V,difetha,台無しにする
1114,beschädigen::V,niweidio,損傷する
1115,zerbrechen::V,torri,割る
1116,zerreißen::V,rhwygo,引き裂く
1117,zerstören::V,dinistrio,破壊する
1118,verbrennen::V,llosgi,焼く
1119,geben::V,rhoi,上げる
1120,reichen::V,estyn,渡す
1121,schenken::V,rhoddi,贈る
1122,versprechen::V,addo,約束する
1123,wünschen::V,dymuno,望む
1124,loben::V,canmol,褒める
1125,küssen::V,cusanu,キスする
1126,wiegen::V,siglo,揺する
1127,zudecken::V,gorchuddio,覆う
1128,wecken::V,deffro,起こす
1129,zeigen::V,dangos,見せる
1130,führen::V,arwain,案内する
1131,lehren::V,dysgu,教える
1132,unterrichten::V,hyfforddi,通知する
1133,aufziehen::V,dod i fyny,育てる
1134,leiten::V,arwain,導く
1135,antreiben::V,annog,励ます
1136,lassen::V,gadael,～させる
1137,einladen::V,gwahodd,誘う
1138,einladen::V,gwahodd,招待する
1139,vereinigen::V,uno,一つにする
1140,vereinigen::V,cyfuno,一つにする
1141,besuchen::V,ymweld â,訪ねる
1142,treffen::V,cwrdd,出会う
1143,treffen::V,cyfarfod,出会う
1144,sich versammeln::V,casglu,集まる
1145,sich versammeln::V,cynnull,集まる
1146,spielen::V,chwarae,遊ぶ
1147,singen::V,canu,歌う
1148,tanzen::V,dawnsio,踊る
1149,sich trennen::V,ymwahanu,別れる
1150,verlassen::V,gadael,別れる
1151,retten::V,achub,救う
1152,retten::V,achub,助ける
1153,bewachen::V,gwarchod,見張る
1154,bewachen::V,gwarchod,軽微する
1155,schützen::V,noddi,保護する
1156,verteidigen::V,amddiffyn,守る
1157,sich schlagen::V,ffraeo,殴る
1158,sich schlagen::V,terfysgu,殴る
1159,schießen::V,saethu,撃つ
1160,siegen::V,ennill,勝つ
1161,ärgern::V,cythruddo,怒らせる
1162,schlagen::V,curo,殴る
1163,treten::V,cicio,蹴る
1164,stechen::V,pigo,突く
1165,stoßen::V,gwthio,突く
1166,stehlen::V,dwyn,盗る
1167,stehlen::V,lladrata,盗る
1168,stören::V,aflonyddu,構う
1169,belästigen::V,trafferthu,邪魔する
1170,verbergen::V,cuddio,隠す
1171,täuschen::V,twyllo,だます
1172,betrügen::V,hocedu,だます
1173,töten::V,lladd,殺す
1174,wohnen::V,byw,住む
1175,arbeiten::V,gweithio,働く
1176,sammeln::V,casglu,集める
1177,sammeln::V,casglu,収集する
1178,pflücken::V,casglu,摘む
1179,jagen::V,hela,狩りをする
1180,fischen::V,pysgota,釣る
1181,fassen::V,dal,捕る
1182,hüten::V,bugeilio,放牧する
1183,treiben::V,gyrru,追う
1184,anbinden::V,clymu,繋ぐ
1185,füttern::V,porthi,餌をやる
1186,melken::V,godro,搾乳する
1187,hacken::V,torri,刻む
1188,gießen::V,dyfrhau,水をやる
1189,reifen::V,aeddfedu,熟す
1190,zubereiten::V,coginio,調理する
1191,kochen::V,berwi,煮る
1192,backen::V,pobi,焼く
1193,backen::V,crasu,焼く
1194,braten::V,ffrio,焼く
1195,braten::V,ffrio,炒める
1196,umrühren::V,cyffroi,混ぜる
1197,stricken::V,gwau,編む
1198,nähen::V,gwnïo,縫う
1199,färben::V,lliwio,染める
1200,reinigen::V,glanhau,掃除する
1201,waschen::V,golchi,洗う
1202,waschen::V,golchi,洗濯する
1203,abwischen::V,sychu,拭く
1204,spülen::V,streulio,洗う
1205,spülen::V,streulio,すすぐ
1206,fegen::V,ysgubo,掃除する
1207,kehren::V,ysgubo,掃く
1208,baden::V,cael bath,入浴する
1209,sich waschen::V,ymolchi,洗う
1210,ausziehen::V,tynnu,脱ぐ
1211,anziehen::V,gwisgo,着る
1212,sich anziehen::V,ymwisgo,着る
1213,kämmen::V,cribo,梳く
1214,schmücken::V,harddu,飾る
1215,schmücken::V,addurno,飾る
1216,sagen::V,dweud,言う
1217,sprechen::V,llefaru,話す
1218,reden::V,siarad,話す
1219,sich unterhalten::V,sgwrsio,話をする
1220,fragen::V,gofyn,聞く
1221,bitten::V,gofyn am,頼む
1222,bitten::V,gofyn am,お願いする
1223,erzählen::V,dweud,物語る
1224,mitteilen::V,cyfleu,伝える
1225,nennen::V,enwi,名づける
1226,rufen::V,galw,呼ぶ
1227,prahlen::V,brolio,自慢する
1228,prahlen::V,ymffrostio,自慢する
1229,übersetzen::V,cyfieithu,訳す
1230,denken::V,meddwl,考える
1231,glauben::V,credu,信じる
1232,glauben::V,coelio,信じる
1233,bemerken::V,sylwi,気が付く
1234,erkennen::V,adnabod,認識する
1235,begreifen::V,amgyffred,分かる
1236,verstehen::V,deall,聞き取る
1237,lernen::V,dysgu,学ぶ
1238,lernen::V,dysgu,勉強する
1239,wissen::V,gwybod,知っている
1240,sich erinnern an::V,cofio,思い出す
1241,vergessen::V,anghofio,忘れる
1242,messen::V,mesur,計る
1243,messen::V,mesur,測定する
1244,zählen::V,cyfrif,数える
1245,rechnen::V,cyfrifo,計算する
1246,lesen::V,darllen,読む
1247,malen::V,peintio,描く
1248,zeichnen::V,tynnu,写生する
1249,schreiben::V,ysgrifennu,書く
1250,besitzen::V,meddu,所持する
1251,kaufen::V,prynu,買う
1252,verkaufen::V,gwerthu,売る
1253,bezahlen::V,talu am,払う
1254,zahlen::V,talu,支払う
1255,beherrschen::V,rheoli,支配する
1256,beherrschen::V,llywodraethu,支配する
1257,ertragen::V,dioddef,耐える
