,Concept_ID,sk,tr
828,wahr::A,pravdivý,doğru
829,wahr::A,pravdivý,gerçek
830,alt::A,starý,eski
831,neu::A,nový,yeni
832,ehemalig::A,bývalý,önceki
833,alt[Lebewesen]::A,starý,yaşlı
834,jung::A,mladý,genç
835,arm::A,chudobný,fakir
836,reich::A,bohatý,zengin
837,bekannt::A,známy,bilinen
838,berühmt::A,slávny,ünlü
839,berühmt::A,slávny,meşhur
840,berühmt::A,povestný,ünlü
841,berühmt::A,povestný,meşhur
842,fremd::A,cudzí,yabancı
843,verschieden::A,rôzny,ayrı
844,verschieden::A,rôzny,farklı
845,verschieden::A,rozličný,ayrı
846,verschieden::A,rozličný,farklı
847,nah::A,blízky,yakın
848,nah::A,blízky,bitişik
849,fern::A,ďaleký,uzak
850,linker::A,ľavý,sol
851,rechter::A,pravý,sağ
852,anderer::A,iný,diğer
853,anderer::A,druhý,diğer
854,erster::A,prvý,ilk
855,erster::A,prvý,birinci
856,zweiter::A,druhý,ikinci
857,dritter::A,tretí,üçüncü
858,letzter::A,ostatný,son
859,letzter::A,ostatný,sonuncu
860,letzter::A,posledný,son
861,letzter::A,posledný,sonuncu
862,allein::ADV,sám,yalnız
863,allein::ADV,sám,tek başına
864,auf einmal::ADV,zároveň,birden
865,zusammen::ADV,spolu,beraber
866,zusammen::ADV,spolu,birlikte
867,zusammen::ADV,spoločne,beraber
868,zusammen::ADV,spoločne,birlikte
869,lange::ADV,dlho,çok
870,lange::ADV,dlho,uzun
871,plötzlich::ADV,náhle,ansızın
872,plötzlich::ADV,náhle,birdenbire
873,sofort::ADV,hneď,hemen
874,sofort::ADV,hneď,derhal
875,sofort::ADV,ihneď,hemen
876,sofort::ADV,ihneď,derhal
877,später::ADV,neskoršie,daha sonra
878,jetzt::ADV,teraz,şimdi
879,heute::ADV,dnes,bugün
880,morgen::ADV,zajtra,yarın
881,bald::ADV,skoro,yakında
882,dann::ADV,nato,sonra
883,dann::ADV,potom,sonra
884,gestern::ADV,včera,dün
885,einst::ADV,kedysi,eskiden
886,einst::ADV,niekedy,eskiden
887,damals::ADV,vtedy,o zamanlar
888,danach::ADV,potom,sonradan
889,danach::ADV,potom,ondan sonra
890,danach::ADV,podľa toho,sonradan
891,danach::ADV,podľa toho,ondan sonra
892,vorher::ADV,napred,önce
893,vorher::ADV,napred,önceden
894,vorher::ADV,predtým,önce
895,vorher::ADV,predtým,önceden
896,zuerst::ADV,najprv,ilk önce
897,einmal::ADV,raz,bir defa
898,einmal::ADV,jedenkrát,bir defa
899,manchmal::ADV,občas,bazan
900,manchmal::ADV,niekedy,bazan
901,oft::ADV,často,sık sık
902,oft::ADV,často,çok defa
903,immer::ADV,vždy,daima
904,immer::ADV,vždy,her zaman
905,immer::ADV,ustavične,daima
906,immer::ADV,ustavične,her zaman
907,niemals::ADV,nikdy,asla değil
908,niemals::ADV,nikdy,hiçbir zaman
909,hier::ADV,tu,burada
910,hierhin::ADV,sem,buraya
911,hierhin::ADV,tade,buraya
912,von hier::ADV,odtiaľto,buradan
913,dort::ADV,tam,orada
914,dort::ADV,tam,şurada
915,dorthin::ADV,ta,oraya
916,dorthin::ADV,ta,şuraya
917,dorthin::ADV,tam,oraya
918,dorthin::ADV,tam,şuraya
919,geradeaus::ADV,rovno,doğru
920,geradeaus::ADV,priamo,doğru
921,vorwärts::ADV,napred,ileri
922,rückwärts::ADV,nazad,geri
923,zurück::ADV,späť,geriye
924,zurück::ADV,naspäť,geriye
925,unten::ADV,dolu,aşağıda
926,unten::ADV,naspodku,aşağıda
927,hinab::ADV,dolu,aşağıya
928,oben::ADV,hore,yukarıda
929,oben::ADV,navrchu,yukarıda
930,hinauf::ADV,hore,yukarı
931,hinauf::ADV,hore,yukarıya
932,hinauf::ADV,navrch,yukarı
933,hinauf::ADV,navrch,yukarıya
934,überall::ADV,všade,her yerde
935,nicht::ADV,nie,-mi-
936,nicht::ADV,nie,değil
937,ein wenig::ADV,trocha,biraz
938,kaum::ADV,ledva,dar
939,kaum::ADV,ledva,hemen hemen değil
940,sehr::ADV,veľmi,pek
941,sehr::ADV,veľmi,gayet
942,so::ADV,tak,öyle
943,so::ADV,tak,böyle
944,so::ADV,takto,öyle
945,so::ADV,takto,böyle
946,noch::ADV,ešte,hâlâ
947,noch::ADV,ešte,henüz
948,nur::ADV,len,ancak
949,nur::ADV,len,yalnız
950,schon::ADV,už,çoktan
951,wieder::ADV,zasa,tekrar
952,wieder::ADV,zasa,yeniden
953,vergebens::ADV,márne,boşuna
954,vergebens::ADV,nadarmo,boşuna
955,vor::PRP,pred,önünde
956,hinter::PRP,za,arkasında
957,unter::PRP,pod,altında
958,durch::PRP,cez,sayesinde
959,durch::PRP,cez,ortasından
960,neben::PRP,pri,yanında
961,neben::PRP,vedľa,yanında
962,zwischen::PRP,medzi,arasında
963,wegen::PRP,pre,dolayı
964,wegen::PRP,kvôli,dolayı
965,dies::PRN,to,bu
966,dies::PRN,táto,bu
967,das::PRN,to,o
968,das::PRN,to,şu
969,alles::PRN,všetko,hepsi
970,alles::PRN,všetko,her şey
971,ich::PRN,ja,ben
972,du::PRN,ty,sen
973,er::PRN,on,o
974,wir::PRN,my,biz
975,ihr::PRN,vy,siz
976,sie::PRN,oni,onlar
977,was::FPRN,čo,ne
978,wer::FPRN,kto,kim
979,wo::FADV,kde,nerede
980,wohin::FADV,kam,nereye
981,wie::FADV,ako,nasıl
982,warum::FADV,prečo,neden
983,wieviel::FNUM,koľko,kaç
984,wieviel::FNUM,koľko,ne kadar
985,eins::NUM,jeden,bir
986,zwei::NUM,dva,iki
987,drei::NUM,tri,üç
988,vier::NUM,štyri,dört
989,fünf::NUM,päť,beş
990,sechs::NUM,šesť,altı
991,sieben::NUM,sedem,yedi
992,acht::NUM,osem,sekiz
993,neun::NUM,deväť,dokuz
994,zehn::NUM,desať,on
995,elf::NUM,jedenásť,on bir
996,zwölf::NUM,dvanásť,on iki
997,zwanzig::NUM,dvadsať,yirmi
998,dreißig::NUM,tridsať,otuz
999,vierzig::NUM,štyridsať,kırk
1000,fünfzig::NUM,päťdesiat,elli
1001,sechzig::NUM,šesťdesiat,altmış
1002,siebzig::NUM,sedemdesiat,yetmiş
1003,achtzig::NUM,osemdesiat,seksen
1004,neunzig::NUM,deväťdesiat,doksan
1005,hundert::NUM,sto,yüz
1006,tausend::NUM,tisíc,bin
1007,und::CNJ,i,ve
1008,und::CNJ,i,ile
1009,oder::CNJ,alebo,ya
1010,oder::CNJ,alebo,yahut
1011,stehen::V,stáť,durmak
1012,sitzen::V,sedieť,oturmak
1013,liegen::V,ležať,yatmak
1014,hängen::V,visieť,asılı olmak
1015,werden::V,stať sa,olmak
1016,werden::V,stať sa,olunmak
1017,passieren::V,stať sa,olmak
1018,beginnen::V,začať sa,başlamak
1019,enden::V,končiť sa,bitmek
1020,enden::V,končiť sa,sona ermek
1021,wechseln::V,meniť sa,değişmek
1022,aufgehen[Sonne]::V,vychádzať,doğmak
1023,untergehen[Sonne]::V,zapadnúť,batmak
1024,scheinen[Sonne]::V,svietiť,parlamak
1025,donnern::V,hrmieť,gök gürlemek
1026,wehen::V,viať,esmek
1027,strömen::V,prúdiť,akmak
1028,fließen::V,tiecť,akmak
1029,sich drehen::V,točiť sa,dönmek
1030,sich drehen::V,krútiť sa,dönmek
1031,schwanken::V,kolísať,sallanmak
1032,schwanken::V,klátiť sa,sallanmak
1033,schwingen::V,kývať sa,titremek
1034,schwingen::V,chvieť sa,titremek
1035,fallen::V,padať,düşmek
1036,brennen::V,páliť,yanmak
1037,brennen::V,horieť,yanmak
1038,rauchen::V,dymiť sa,tütmek
1039,regnen::V,pršať,yağmak
1040,gefrieren::V,zamrznút,donmak
1041,tauen::V,taviť sa,erimek
1042,schmelzen::V,taviť sa,erimek
1043,trocknen::V,schnúť,kurumak
1044,sieden::V,vrieť,kaynamak
1045,faulen::V,hniť,çürümek
1046,verfaulen::V,zhniť,çürümek
1047,reißen::V,pretrhnúť sa,yırtılmak
1048,versinken::V,zapadnúť,batmak
1049,versinken::V,potopiť sa,batmak
1050,vergehen::V,plynúť,geçmek
1051,erscheinen::V,objaviť sa,görünmek
1052,verschwinden::V,zmiznúť,kaybolmak
1053,sinken::V,klesať,inmek
1054,abnehmen::V,ubúdať,azalmak
1055,zunehmen::V,pribúdať,artmak
1056,zunehmen::V,pribúdať,çoğalmak
1057,steigen::V,stúpať,artmak
1058,steigen::V,stúpať,yükselmek
1059,wachsen::V,rásť,büyümek
1060,wachsen::V,rásť,gelişmek
1061,glänzen::V,jagať sa,parlamak
1062,glänzen::V,lesknúť sa,parlamak
1063,funkeln::V,iskriť sa,parıldamak
1064,lärmen::V,lomoziť,gürültü yapmak
1065,läuten::V,cengať,çalmak
1066,klingeln::V,zvoniť,zil çalmak
1067,klirren::V,rinčať,şakırdamak
1068,klirren::V,rinčať,zangırdamak
1069,brausen::V,hučať,köpürmek
1070,brausen::V,hučať,kükremek
1071,rauschen::V,šumieť,fışırdamak
1072,klingen::V,znieť,tınlamak
1073,klingen::V,zvoniť,tınlamak
1074,bellen::V,štekať,havlamak
1075,bellen::V,brechať,havlamak
1076,heulen::V,vyť,ulumak
1077,blasen::V,duť,üflemek
1078,blasen::V,fúkať,üflemek
1079,pfeifen::V,pískať,düdük çalmak
1080,pfeifen::V,hvízdať,düdük çalmak
1081,schreien::V,kričať,bağırmak
1082,schreien::V,kričať,haykırmak
1083,stöhnen::V,stenať,inlemek
1084,zittern::V,triasť sa,titremek
1085,leben::V,žiť,yaşamak
1086,leben::V,žiť,hayatta olmak
1087,geboren werden::V,narodiť sa,doğmak
1088,atmen::V,dýchať,solunmak
1089,atmen::V,dýchať,nefes almak
1090,trinken::V,piť,içmek
1091,essen::V,jesť,yemek
1092,schlucken::V,zhltnuť,yutmak
1093,müde werden::V,unaviť sa,yorulmak
1094,einschlafen::V,usnúť,uykuya dalmak
1095,einschlafen::V,zaspať,uykuya dalmak
1096,schlafen::V,spať,uyumak
1097,aufwachen::V,zobudiť sa,uyanmak
1098,aufstehen::V,vstať,kalkmak
1099,aufstehen::V,vstať,yataktan kalkmak
1100,sich erholen::V,zotavovať sa,dinlenmek
1101,sich erholen::V,oddýchovať si,dinlenmek
1102,krank werden::V,ochorieť,hastalanmak
1103,krank sein::V,chorieť,hasta olmak
1104,krank sein::V,byť chorý,hasta olmak
1105,schmerzen::V,bolieť,ağrımak
1106,husten::V,kašľať,öksürmek
1107,genesen::V,uzdraviť sa,şifa bulmak
1108,sterben::V,umrieť,ölmek
1109,sterben::V,umrieť,vefat etmek
1110,sterben::V,zomrieť,ölmek
1111,sterben::V,zomrieť,vefat etmek
1112,umkommen::V,zahynúť,ölmek
1113,sich bewegen::V,pohybovať sa,hareket etmek
1114,sich rühren::V,hnúť sa,kımıldanmak
1115,sich erheben::V,zdvihnúť sa,kalkmak
1116,sich erheben::V,zdvihnúť sa,ayağa kalkmak
1117,sich setzen::V,sadnúť si,oturmak
1118,hinfallen::V,spadnúť,yere düşmek
1119,laufen::V,bežať,yürümek
1120,schreiten::V,kráčať,yürümek
1121,schreiten::V,kráčať,adım atmak
1122,spazierengehen::V,prechádzať sa,gezmek
1123,spazierengehen::V,prechádzať sa,dolaşmak
1124,eilen::V,súriť,seğirtmek
1125,sich beeilen::V,ponáhľať sa,acele etmek
1126,sausen::V,hučať,hızla gitmek
1127,rennen::V,bežať,koşmak
1128,springen::V,skákať,atlamak
1129,springen::V,skákať,sıçramak
1130,klettern::V,liezť,tırmanmak
1131,schaukeln::V,húpať,sallanmak
1132,schaukeln::V,hojdať,sallanmak
1133,kriechen::V,liezť,sürünmek
1134,kriechen::V,plaziť sa,sürünmek
1135,schwimmen::V,plávať,yüzmek
1136,tauchen::V,ponoriť sa,dalmak
1137,rudern::V,veslovať,kürek çekmek
1138,fahren::V,ísť,gitmek
1139,fahren::V,jazdiť,gitmek
1140,fliegen::V,letieť,uçmak
1141,gehen::V,ísť,gitmek
1142,weggehen::V,odísť,gitmek
1143,weggehen::V,odchádzať,gitmek
1144,abfahren::V,odcestovať,kalkmak
1145,anhalten::V,zadržať sa,durmak
1146,anhalten::V,zastaviť sa,durmak
1147,hineingehen::V,vchádzať,içeri girmek
1148,eintreten::V,vojsť,girmek
1149,eintreten::V,vstúpiť,girmek
1150,kommen::V,prísť,gelmek
1151,ankommen::V,prísť,varmak
1152,ankommen::V,doraziť,varmak
1153,zurückkommen::V,vrátiť sa,dönmek
1154,bleiben::V,ostať,kalmak
1155,bleiben::V,zostať,kalmak
1156,warten::V,čakať,beklemek
1157,erwarten::V,očakávať,beklemek
1158,suchen::V,hľadať,aramak
1159,finden::V,nájsť,bulmak
1160,versuchen::V,skúsiť,denemek
1161,versuchen::V,pokúsiť sa,denemek
1162,vorbereiten::V,pripraviť,hazırlamak
1163,lieben::V,ľúbiť,sevmek
1164,lieben::V,milovať,sevmek
1165,mögen::V,mať rád,beğenmek
1166,lachen::V,smiať sa,gülmek
1167,rühren::V,dojať,dokunmak
1168,rühren::V,dojať,duygulandırmak
1169,weinen::V,plakať,ağlamak
1170,schimpfen::V,nadávať,küfretmek
1171,sich ärgern::V,hnevať sa,kızmak
1172,sich ärgern::V,zlostiť sa,kızmak
1173,sich fürchten::V,báť sa,korkmak
1174,fürchten::V,báť sa,korkmak
1175,fliehen::V,utekať,kaçmak
1176,flüchten::V,utiecť,kaçmak
1177,sehen::V,vidieť,görmek
1178,anschauen::V,pozrieť sa na,seyretmek
1179,ansehen::V,pozrieť,bakmak
1180,hören::V,počúvať,duymak
1181,hören::V,počúvať,işitmek
1182,zuhören::V,počúvať,dinlemek
1183,probieren::V,ochutnať,denemek
1184,probieren::V,ochutnať,tadına bakmak
1185,riechen::V,ňuchať,kokusunu almak
1186,fühlen::V,cítiť,duymak
1187,fühlen::V,cítiť,hissetmek
1188,fühlen::V,pociťovať,duymak
1189,fühlen::V,pociťovať,hissetmek
1190,scheinen::V,zdať sa,görünmek
1191,zu sehen sein::V,byť vidieť,görünmek
1192,vernehmen::V,počuť,haber almak
1193,frieren::V,mrznúť,üşümek
1194,frieren::V,oziabať,üşümek
1195,tun::V,robiť,etmek
1196,tun::V,robiť,yapmak
1197,können::V,môcť,bilmek
1198,wollen::V,chcieť,istemek
1199,anfangen::V,začať,başlamak
1200,beenden::V,skončiť,bitirmek
1201,aufhören::V,prestať,bitmek
1202,gelingen::V,podariť sa,başarmak
1203,geraten::V,dariť sa,düşmek
1204,öffnen::V,otvoriť,açmak
1205,schließen::V,zavrieť,kapamak
1206,stellen::V,postaviť,koymak
1207,setzen::V,posadiť,koymak
1208,setzen::V,posadiť,oturtmak
1209,legen::V,klásť,koymak
1210,legen::V,klásť,yatırmak
1211,legen::V,položiť,koymak
1212,legen::V,položiť,yatırmak
1213,berühren::V,dotykať sa,dokunmak
1214,verbinden::V,spojiť,bağlamak
1215,verbinden::V,spojiť,birleştirmek
1216,bedecken::V,pokryť,örtmek
1217,bedecken::V,pokryť,kaplamak
1218,aufhängen::V,zavesiť,asmak
1219,anzünden::V,zapáliť,yakmak
1220,anzünden::V,zapáliť,ateşlemek
1221,aufheben::V,zdvihnúť,kaldırmak
1222,zurücklassen::V,zanechať,geride bırakmak
1223,verlieren::V,stratiť,yitirmek
1224,verlieren::V,stratiť,kaybetmek
1225,fallen lassen::V,pustiť,düşürmek
1226,machen::V,robiť,yapmak
1227,herstellen::V,vyrobiť,yapmak
1228,herstellen::V,vyrobiť,imal etmek
1229,bauen::V,stavať,kurmak
1230,bauen::V,stavať,inşa etmek
1231,bauen::V,budovať,kurmak
1232,bauen::V,budovať,inşa etmek
1233,reparieren::V,opraviť,onarmak
1234,reparieren::V,opraviť,tamir etmek
1235,verbessern::V,zlepšiť,düzeltmek
1236,ändern::V,zmeniť,değiştirmek
1237,ändern::V,preinačiť,değiştirmek
1238,graben::V,ryť,kazmak
1239,graben::V,kopať,kazmak
1240,beugen::V,ohnúť,eğmek
1241,biegen::V,ohnúť,bükmek
1242,drehen::V,točiť,çevirmek
1243,drehen::V,točiť,döndürmek
1244,drehen::V,krútiť,çevirmek
1245,drehen::V,krútiť,döndürmek
1246,wenden::V,obrátiť,çevirmek
1247,wenden::V,prevrátiť,çevirmek
1248,umdrehen::V,otočiť,çevirmek
1249,umdrehen::V,obrátiť,çevirmek
1250,heben::V,dvíhať,kaldırmak
1251,heben::V,povzniesť,kaldırmak
1252,hochheben::V,zdvihnúť,yukarı kaldırmak
1253,ergreifen::V,uchopiť sa,tutmak
1254,ergreifen::V,uchopiť sa,yakalamak
1255,halten::V,držať,tutmak
1256,drücken::V,tisnúť,sıkmak
1257,schieben::V,posunovať,itmek
1258,schieben::V,posunovať,sürmek
1259,kratzen::V,škrabať,kaşımak
1260,lecken::V,lízať,yalamak
1261,beißen::V,kúsať,ısırmak
1262,abreißen::V,odtrhnúť,koparmak
1263,abschneiden::V,odrezať,keserek ayırmak
1264,abschneiden::V,odkrojiť,keserek ayırmak
1265,binden::V,zaviazať,bağlamak
1266,binden::V,priviazať,bağlamak
1267,stecken::V,strčiť,sokmak
1268,brechen::V,zlomiť,kırmak
1269,klopfen::V,tĺcť,çalmak
1270,klopfen::V,klopať,çalmak
1271,hauen::V,nabiť,vurmak
1272,kleben::V,lepiť,yapıştırmak
1273,kleben::V,nalepiť,yapıştırmak
1274,reiben::V,trieť,ovmak
1275,reiben::V,trieť,sürtmek
1276,streichen::V,namazať,sürmek
1277,schleifen::V,ostríť,bilemek
1278,schneiden::V,rezať,kesmek
1279,schneiden::V,strihať,kesmek
1280,rütteln::V,triasť,sallamak
1281,rütteln::V,lomcovať,sallamak
1282,schütteln::V,triasť,sarsmak
1283,schütteln::V,triasť,çalkamak
1284,schütteln::V,potriasť,sarsmak
1285,schütteln::V,potriasť,çalkamak
1286,schwenken::V,mávať,sallamak
1287,schütten::V,sypať,dökmek
1288,schütten::V,sypať,akıtmak
1289,füllen::V,plniť,doldurmak
1290,einwickeln::V,zabaliť,sarmak
1291,tragen::V,niesť,taşımak
1292,schleppen::V,vliecť,sürüklemek
1293,ziehen::V,ťahať,çekmek
1294,aufbewahren::V,uložiť,saklamak
1295,aufbewahren::V,uschovať,saklamak
1296,werfen::V,hodiť,atmak
1297,werfen::V,vrhnúť,atmak
1298,fangen::V,chytať,tutmak
1299,fangen::V,chytať,yakalamak
1300,packen::V,baliť,tutmak
1301,packen::V,baliť,yakalamak
1302,packen::V,chytiť,tutmak
1303,packen::V,chytiť,yakalamak
1304,verstecken::V,skryť,saklamak
1305,verstecken::V,schovať,saklamak
1306,teilen::V,podeliť,bölmek
1307,teilen::V,podeliť,ayırmak
1308,teilen::V,rozdeliť,bölmek
1309,teilen::V,rozdeliť,ayırmak
1310,schicken::V,posielať,yollamak
1311,schicken::V,posielať,göndermek
1312,bringen::V,priniesť,getirmek
1313,hinzufügen::V,pripojiť,katmak
1314,hinzufügen::V,pripojiť,eklemek
1315,bekommen::V,dostať,almak
1316,bekommen::V,dostať,eline geçmek
1317,erhalten::V,prijať,almak
1318,nehmen::V,vziať,almak
1319,wählen::V,voliť,seçmek
1320,auswählen::V,vybrať,seçmek
1321,auswählen::V,vybrať,ayırmak
1322,auswählen::V,vyvoliť,seçmek
1323,auswählen::V,vyvoliť,ayırmak
1324,bewahren::V,zachovať,korumak
1325,behindern::V,zavadzať,engellemek
1326,behindern::V,byť v ceste,engellemek
1327,verderben::V,skaziť,bozmak
1328,beschädigen::V,ublížiť,zedelemek
1329,beschädigen::V,ublížiť,ziyan vermek
1330,beschädigen::V,poškodiť,zedelemek
1331,beschädigen::V,poškodiť,ziyan vermek
1332,zerbrechen::V,rozbiť,kırmak
1333,zerbrechen::V,prelomiť,kırmak
1334,zerreißen::V,pretrhnúť,yırtmak
1335,zerstören::V,zničiť,yıkmak
1336,zerstören::V,zničiť,tahrip etmek
1337,verbrennen::V,spáliť,yakmak
1338,geben::V,dať,vermek
1339,reichen::V,podať,uzatmak
1340,schenken::V,darovať,hediye etmek
1341,versprechen::V,sľúbiť,vaat etmek
1342,wünschen::V,želať,kutlamak
1343,loben::V,chváliť,övmek
1344,küssen::V,bozkať,öpmek
1345,wiegen::V,kolísať,sallamak
1346,zudecken::V,prikryť,örtmek
1347,wecken::V,zobudiť,uyandırmak
1348,zeigen::V,ukázať,göstermek
1349,führen::V,viesť,gezdirmek
1350,führen::V,viesť,yol göstermek
1351,lehren::V,učiť,okutmak
1352,lehren::V,učiť,öğretmek
1353,unterrichten::V,vyučovať,öğretmek
1354,aufziehen::V,vychovať,yetiştirmek
1355,leiten::V,viesť,yönetmek
1356,leiten::V,viesť,idare etmek
1357,antreiben::V,popudiť,teşvik etmek
1358,lassen::V,dať,-tırmak
1359,einladen::V,pozvať,davet etmek
1360,einladen::V,povolať,davet etmek
1361,vereinigen::V,spojiť,birleştirmek
1362,vereinigen::V,zjednotiť,birleştirmek
1363,besuchen::V,navštíviť,uğramak
1364,besuchen::V,navštíviť,ziyaret etmek
1365,besuchen::V,navštíviť,görmeye gitmek
1366,treffen::V,stretnúť,rastlamak
1367,treffen::V,stretnúť,isabet etmek
1368,sich versammeln::V,zhromaždiť sa,toplanmak
1369,spielen::V,hrať,oynamak
1370,singen::V,spievať,söylemek
1371,singen::V,spievať,şarkı söylemek
1372,tanzen::V,tancovať,oynamak
1373,tanzen::V,tancovať,dans etmek
1374,sich trennen::V,rozísť sa,ayrılmak
1375,verlassen::V,opustiť,bırakmak
1376,verlassen::V,opustiť,terk etmek
1377,retten::V,zachrániť,kurtarmak
1378,bewachen::V,strážiť,gözetmek
1379,schützen::V,chrániť,korumak
1380,verteidigen::V,brániť,savunmak
1381,sich schlagen::V,biť sa,dövüşmek
1382,schießen::V,streliť,ateş etmek
1383,schießen::V,strieľať,ateş etmek
1384,siegen::V,zvíťaziť,yenmek
1385,ärgern::V,hnevať,kızdırmak
1386,ärgern::V,zlostiť,kızdırmak
1387,schlagen::V,biť,dövmek
1388,schlagen::V,udrieť,dövmek
1389,treten::V,kopnúť,tepmek
1390,stechen::V,bodnúť,sokmak
1391,stechen::V,bodnúť,batırmak
1392,stechen::V,pichnúť,sokmak
1393,stechen::V,pichnúť,batırmak
1394,stoßen::V,udrieť,itmek
1395,stehlen::V,kradnúť,çalmak
1396,stören::V,vyrušiť,bozmak
1397,stören::V,vyrušiť,etkilemek
1398,belästigen::V,obťažovať,rahatsız etmek
1399,verbergen::V,skryť,saklamak
1400,täuschen::V,sklamať,aldatmak
1401,betrügen::V,klamať,aldatmak
1402,betrügen::V,klamať,dolandırmak
1403,betrügen::V,podvádzať,aldatmak
1404,betrügen::V,podvádzať,dolandırmak
1405,töten::V,zabiť,öldürmek
1406,töten::V,usmrtiť,öldürmek
1407,wohnen::V,bývať,oturmak
1408,arbeiten::V,pracovať,çalışmak
1409,sammeln::V,zbierať,toplamak
1410,pflücken::V,trhať,koparmak
1411,pflücken::V,oberať,koparmak
1412,jagen::V,poľovať,avlanmak
1413,fischen::V,loviť ryby,balık tutmak
1414,fischen::V,chytať ryby,balık tutmak
1415,fassen::V,uloviť,tutmak
1416,fassen::V,uloviť,yakalamak
1417,hüten::V,pásť,otlatmak
1418,treiben::V,hnať,gütmek
1419,anbinden::V,priviazať,bağlamak
1420,füttern::V,kŕmiť,beslemek
1421,melken::V,dojiť,sağmak
1422,hacken::V,seknúť,yarmak
1423,gießen::V,polievať,sulamak
1424,reifen::V,dozrieť,olgunlaşmak
1425,zubereiten::V,pripraviť,hazırlamak
1426,kochen::V,variť,pişirmek
1427,kochen::V,variť,kaynatmak
1428,backen::V,piecť,pişirmek
1429,backen::V,piecť,fırında pişirmek
1430,backen::V,smažiť,pişirmek
1431,backen::V,smažiť,fırında pişirmek
1432,braten::V,piecť,kızartmak
1433,braten::V,pražiť,kızartmak
1434,umrühren::V,pomiešať,karıştırmak
1435,stricken::V,pliesť,örmek
1436,nähen::V,šiť,dikmek
1437,färben::V,zafarbiť,boyamak
1438,reinigen::V,čistiť,temizlemek
1439,waschen::V,myť,yıkamak
1440,abwischen::V,utrieť,silmek
1441,spülen::V,vyplachovať,çalkamak
1442,fegen::V,zametať,süpürmek
1443,kehren::V,zametať,süpürmek
1444,baden::V,kúpať sa,yıkanmak
1445,baden::V,kúpať sa,banyo yapmak
1446,sich waschen::V,umývať sa,yıkanmak
1447,ausziehen::V,zobliecť,çıkarmak
1448,anziehen::V,obliecť,giymek
1449,sich anziehen::V,obliecť sa,giyinmek
1450,kämmen::V,česať,taramak
1451,schmücken::V,ozdobiť,süslemek
1452,sagen::V,povedať,demek
1453,sagen::V,povedať,söylemek
1454,sprechen::V,hovoriť,konuşmak
1455,reden::V,rozprávať,konuşmak
1456,sich unterhalten::V,rozprávať sa,sohbet etmek
1457,fragen::V,spýtať sa,sormak
1458,bitten::V,prosiť,dilemek
1459,bitten::V,prosiť,rica etmek
1460,erzählen::V,rozprávať,bahsetmek
1461,erzählen::V,rozprávať,hikâye etmek
1462,mitteilen::V,oznámiť,bildirmek
1463,nennen::V,nazvať,adlandırmak
1464,nennen::V,menovať,adlandırmak
1465,rufen::V,volať,çağırmak
1466,rufen::V,zavolať,çağırmak
1467,prahlen::V,vystatovať sa,övünmek
1468,übersetzen::V,preložiť,çevirmek
1469,übersetzen::V,preložiť,tercüme etmek
1470,denken::V,myslieť,düşünmek
1471,glauben::V,veriť,inanmak
1472,glauben::V,veriť,zannetmek
1473,bemerken::V,podotknuť,farkına varmak
1474,bemerken::V,spozorovať,farkına varmak
1475,erkennen::V,poznať,tanımak
1476,begreifen::V,pochopiť,anlamak
1477,begreifen::V,pochopiť,kavramak
1478,begreifen::V,porozumieť,anlamak
1479,begreifen::V,porozumieť,kavramak
1480,verstehen::V,rozumieť,duymak
1481,verstehen::V,rozumieť,anlamak
1482,lernen::V,učiť sa,öğrenmek
1483,wissen::V,vedieť,bilmek
1484,sich erinnern an::V,pamätať si na,hatırlamak
1485,vergessen::V,zabudnuť,unutmak
1486,messen::V,merať,ölçmek
1487,zählen::V,počítať,saymak
1488,rechnen::V,rátať,hesap etmek
1489,rechnen::V,počítať,hesap etmek
1490,lesen::V,čítať,okumak
1491,malen::V,maľovať,resmini yapmak
1492,zeichnen::V,kresliť,çizmek
1493,schreiben::V,písať,yazmak
1494,besitzen::V,mať,haiz olmak
1495,besitzen::V,mať,sahip olmak
1496,besitzen::V,vlastniť,haiz olmak
1497,besitzen::V,vlastniť,sahip olmak
1498,kaufen::V,kúpiť,almak
1499,verkaufen::V,predať,satmak
1500,bezahlen::V,zaplatiť,ödemek
1501,zahlen::V,platiť,ödemek
1502,beherrschen::V,ovládať,hâkim olmak
1503,ertragen::V,znášať,dayanmak
1504,ertragen::V,znášať,katlanmak
1505,ertragen::V,vydržať,dayanmak
1506,ertragen::V,vydržať,katlanmak
