,Concept_ID,hi,se
90,Wange::N,गाल,skiehrie
91,Wange::N,गाल,nierra
92,Wange::N,गाल,muohtu
93,Wange::N,गाल,nieṛâ
94,Wange::N,गाल,njiõrr
95,Wange::N,गाल,нӣрр
96,Wange::N,कपोल,skiehrie
97,Wange::N,कपोल,nierra
98,Wange::N,कपोल,muohtu
99,Wange::N,कपोल,nieṛâ
100,Wange::N,कपोल,njiõrr
101,Wange::N,कपोल,нӣрр
102,Gesicht::N,मुँह,ååredæjja
103,Gesicht::N,मुँह,muohto
104,Gesicht::N,मुँह,muođut
105,Gesicht::N,मुँह,ámadadju
106,Gesicht::N,मुँह,muáđuh
107,Gesicht::N,मुँह,muâđ
108,Gesicht::N,मुँह,ка̄ссв
109,Gesicht::N,चेहरा,ååredæjja
110,Gesicht::N,चेहरा,muohto
111,Gesicht::N,चेहरा,muođut
112,Gesicht::N,चेहरा,ámadadju
113,Gesicht::N,चेहरा,muáđuh
114,Gesicht::N,चेहरा,muâđ
115,Gesicht::N,चेहरा,ка̄ссв
116,Stirn::N,माथा,gaalloe
117,Stirn::N,माथा,gállo
118,Stirn::N,माथा,gállu
119,Stirn::N,माथा,kállu
120,Stirn::N,माथा,käll
121,Stirn::N,माथा,вуэххьц
122,Stirn::N,मस्तक,gaalloe
123,Stirn::N,मस्तक,gállo
124,Stirn::N,मस्तक,gállu
125,Stirn::N,मस्तक,kállu
126,Stirn::N,मस्तक,käll
127,Stirn::N,मस्तक,вуэххьц
128,Haar::N,बाल,voepte
129,Haar::N,बाल,vuoppta
130,Haar::N,बाल,vuokta
131,Haar::N,बाल,vuop'tâ
132,Haar::N,बाल,vuõpt
133,Haar::N,बाल,вӯппт
134,Schnurrbart::N,मूँछें,bijjie-skaavtjoe
135,Schnurrbart::N,मूँछें,njunjevuolskávttjá
136,Schnurrbart::N,मूँछें,seamu
137,Schnurrbart::N,मूँछें,siämu
138,Schnurrbart::N,मूँछें,ää´bben
139,Schnurrbart::N,मूँछें,о̄а̄бпан
140,Bart::N,दाढ़ी,skaavtja
141,Bart::N,दाढ़ी,skaavtjoe
142,Bart::N,दाढ़ी,skávttjá
143,Bart::N,दाढ़ी,seamu
144,Bart::N,दाढ़ी,siämu
145,Bart::N,दाढ़ी,seäm
146,Bart::N,दाढ़ी,ся̄м
147,Kinn::N,चिबुक,gaejpie
148,Kinn::N,चिबुक,gájbbe
149,Kinn::N,चिबुक,gáibi
150,Kinn::N,चिबुक,käibi
151,Kinn::N,चिबुक,käi´bb
152,Kinn::N,चिबुक,ка̄ййп
153,Kiefer[Anatomie]::N,जबड़ा,gaejpie
154,Kiefer[Anatomie]::N,जबड़ा,oalol
155,Kiefer[Anatomie]::N,जबड़ा,oaloldákte
156,Kiefer[Anatomie]::N,जबड़ा,gáibi
157,Kiefer[Anatomie]::N,जबड़ा,uá'lultähti
158,Kiefer[Anatomie]::N,जबड़ा,vuâl'lõš
159,Kiefer[Anatomie]::N,जबड़ा,вуаллнешш
160,Kehle::N,गला,gealoe
161,Kehle::N,गला,tjåttå
162,Kehle::N,गला,njiello
163,Kehle::N,गला,čotta
164,Kehle::N,गला,čuudâ
165,Kehle::N,गला,čoodd
166,Kehle::N,गला,чонт
167,Kehle::N,गला,кэ̄ҏс
168,Hals::N,गला,tjeapohke
169,Hals::N,गला,tjiebet
170,Hals::N,गला,čeabet
171,Hals::N,गला,čiäppát
172,Hals::N,गला,čeäppat
173,Hals::N,गला,ча̄пэх
174,Hals::N,गरदन,tjeapohke
175,Hals::N,गरदन,tjiebet
176,Hals::N,गरदन,čeabet
177,Hals::N,गरदन,čiäppát
178,Hals::N,गरदन,čeäppat
179,Hals::N,गरदन,ча̄пэх
180,Genick::N,गरदन,tjovrese
181,Genick::N,गरदन,nisske
182,Genick::N,गरदन,niehkki
183,Genick::N,गरदन,niski
184,Genick::N,गरदन,niek'ki
185,Genick::N,गरदन,nji´šǩǩmaadd
186,Genick::N,गरदन,нышшькмоант
187,Genick::N,ग्रीवा,tjovrese
188,Genick::N,ग्रीवा,nisske
189,Genick::N,ग्रीवा,niehkki
190,Genick::N,ग्रीवा,niski
191,Genick::N,ग्रीवा,niek'ki
192,Genick::N,ग्रीवा,nji´šǩǩmaadd
193,Genick::N,ग्रीवा,нышшькмоант
194,Kopf::N,सिर,åejjie
195,Kopf::N,सिर,oajvve
196,Kopf::N,सिर,oaivi
197,Kopf::N,सिर,uái'vi
198,Kopf::N,सिर,vuei´vv
199,Kopf::N,सिर,вуэййв
200,Kopf::N,शीर्ष,åejjie
201,Kopf::N,शीर्ष,oajvve
202,Kopf::N,शीर्ष,oaivi
203,Kopf::N,शीर्ष,uái'vi
204,Kopf::N,शीर्ष,vuei´vv
205,Kopf::N,शीर्ष,вуэййв
206,Rücken::N,पीठ,rudtje
207,Rücken::N,पीठ,hárddo
208,Rücken::N,पीठ,tjavelk
209,Rücken::N,पीठ,sealgi
210,Rücken::N,पीठ,selgi
211,Rücken::N,पीठ,čielgi
212,Rücken::N,पीठ,seä´lǧǧ
213,Rücken::N,पीठ,се̄лльк
214,Bauch::N,उदर,tjåejjie
215,Bauch::N,उदर,tjoajvve
216,Bauch::N,उदर,čoavji
217,Bauch::N,उदर,čuáv'ji
218,Bauch::N,उदर,čåu´jj
219,Bauch::N,उदर,чо̄ввьй
220,Nabel::N,नाभि,naepie
221,Nabel::N,नाभि,náhpe
222,Nabel::N,नाभि,náhpi
223,Nabel::N,नाभि,nääpi
224,Nabel::N,नाभि,nää´pp
225,Nabel::N,नाभि,на̄бпь
226,Nabel::N,ढोंढी,naepie
227,Nabel::N,ढोंढी,náhpe
228,Nabel::N,ढोंढी,náhpi
229,Nabel::N,ढोंढी,nääpi
230,Nabel::N,ढोंढी,nää´pp
231,Nabel::N,ढोंढी,на̄бпь
232,Busen::N,कुच,boenge
233,Busen::N,कुच,bållå
234,Busen::N,कुच,čižži
235,Busen::N,कुच,njamma
236,Busen::N,कुच,njižže
237,Busen::N,कुच,nje´ǯǯ
238,Busen::N,कुच,раннҍт
239,Busen::N,स्तन,boenge
240,Busen::N,स्तन,bållå
241,Busen::N,स्तन,čižži
242,Busen::N,स्तन,njamma
243,Busen::N,स्तन,njižže
244,Busen::N,स्तन,nje´ǯǯ
245,Busen::N,स्तन,раннҍт
246,Brust::N,वक्ष,mïelke
247,Brust::N,वक्ष,radde
248,Brust::N,वक्ष,mielgga
249,Brust::N,वक्ष,raddi
250,Brust::N,वक्ष,radde
251,Brust::N,वक्ष,râ´dd
252,Brust::N,वक्ष,раннҍт
253,Schulter::N,कंधा,åelkie
254,Schulter::N,कंधा,oalgge
255,Schulter::N,कंधा,hárdu
256,Schulter::N,कंधा,ärdee
257,Schulter::N,कंधा,uál'gi
258,Schulter::N,कंधा,a´rddi
259,Schulter::N,कंधा,vuä´lǧǧ
260,Schulter::N,कंधा,вуэллык
261,Schulter::N,स्कंध,åelkie
262,Schulter::N,स्कंध,oalgge
263,Schulter::N,स्कंध,hárdu
264,Schulter::N,स्कंध,ärdee
265,Schulter::N,स्कंध,uál'gi
266,Schulter::N,स्कंध,a´rddi
267,Schulter::N,स्कंध,vuä´lǧǧ
268,Schulter::N,स्कंध,вуэллык
269,Arm::N,बाँह,gïete
270,Arm::N,बाँह,giehta
271,Arm::N,बाँह,giehta
272,Arm::N,बाँह,kietâ
273,Arm::N,बाँह,kie'tâkaaṿâ
274,Arm::N,बाँह,ǩiõtt
275,Arm::N,बाँह,кӣдт
276,Arm::N,बाज़ू,gïete
277,Arm::N,बाज़ू,giehta
278,Arm::N,बाज़ू,giehta
279,Arm::N,बाज़ू,kietâ
280,Arm::N,बाज़ू,kie'tâkaaṿâ
281,Arm::N,बाज़ू,ǩiõtt
282,Arm::N,बाज़ू,кӣдт
283,Ellenbogen::N,कुहनी,gernjere
284,Ellenbogen::N,कुहनी,garŋŋel
285,Ellenbogen::N,कुहनी,gargŋil
286,Ellenbogen::N,कुहनी,käŋŋir
287,Ellenbogen::N,कुहनी,kõõnjâr
288,Ellenbogen::N,कुहनी,карьнэль
289,Hand::N,हाथ,gïete
290,Hand::N,हाथ,giehta
291,Hand::N,हाथ,giehta
292,Hand::N,हाथ,kietâ
293,Hand::N,हाथ,ǩiõtt
294,Hand::N,हाथ,кӣдт
295,Hand::N,हस्त,gïete
296,Hand::N,हस्त,giehta
297,Hand::N,हस्त,giehta
298,Hand::N,हस्त,kietâ
299,Hand::N,हस्त,ǩiõtt
300,Hand::N,हस्त,кӣдт
301,Handfläche::N,हथेली,gïeten-låapoe
302,Handfläche::N,हथेली,giehtavuodo
303,Handfläche::N,हथेली,tjårmmåvuodo
304,Handfläche::N,हथेली,giehtaloahpu
305,Handfläche::N,हथेली,kiämád
306,Handfläche::N,हथेली,kuámmir
307,Handfläche::N,हथेली,kuä´m'mer
308,Handfläche::N,हथेली,ǩiõttǩeä´m'men
309,Handfläche::N,हथेली,ко̄а̄ллдэгк
310,Handfläche::N,हथेली,кӣдткоалдэгк
311,Finger::N,उँगली,soerme
312,Finger::N,उँगली,tjuvdde
313,Finger::N,उँगली,suorbma
314,Finger::N,उँगली,čuvde
315,Finger::N,उँगली,suor'mâ
316,Finger::N,उँगली,suõrmm
317,Finger::N,उँगली,це̄ххп
318,Finger::N,अँगुली,soerme
319,Finger::N,अँगुली,tjuvdde
320,Finger::N,अँगुली,suorbma
321,Finger::N,अँगुली,čuvde
322,Finger::N,अँगुली,suor'mâ
323,Finger::N,अँगुली,suõrmm
324,Finger::N,अँगुली,це̄ххп
325,Fingernagel::N,नख,gadtse
326,Fingernagel::N,नख,guehpere
327,Fingernagel::N,नख,gadtsa
328,Fingernagel::N,नख,gazza
329,Fingernagel::N,नख,kozzâ
330,Fingernagel::N,नख,kõʒʒ
331,Fingernagel::N,नख,кэ̄ннц
332,Fingernagel::N,नाख़ून,gadtse
333,Fingernagel::N,नाख़ून,guehpere
334,Fingernagel::N,नाख़ून,gadtsa
335,Fingernagel::N,नाख़ून,gazza
336,Fingernagel::N,नाख़ून,kozzâ
337,Fingernagel::N,नाख़ून,kõʒʒ
338,Fingernagel::N,नाख़ून,кэ̄ннц
339,Nagel[Anatomie]::N,नख,gadtse
340,Nagel[Anatomie]::N,नख,guehpere
341,Nagel[Anatomie]::N,नख,gadtsa
342,Nagel[Anatomie]::N,नख,gazza
343,Nagel[Anatomie]::N,नख,kozzâ
344,Nagel[Anatomie]::N,नख,kõʒʒ
345,Nagel[Anatomie]::N,नख,кэ̄ннц
346,Nagel[Anatomie]::N,नाख़ून,gadtse
347,Nagel[Anatomie]::N,नाख़ून,guehpere
348,Nagel[Anatomie]::N,नाख़ून,gadtsa
349,Nagel[Anatomie]::N,नाख़ून,gazza
350,Nagel[Anatomie]::N,नाख़ून,kozzâ
351,Nagel[Anatomie]::N,नाख़ून,kõʒʒ
352,Nagel[Anatomie]::N,नाख़ून,кэ̄ннц
353,Zeh::N,उँगली,tjiehtjere
354,Zeh::N,उँगली,juolggetjuvdde
355,Zeh::N,उँगली,juolgesuorbma
356,Zeh::N,उँगली,jyel'gisuor'mâ
357,Zeh::N,उँगली,jue´lǧǧsuõrmm
358,Zeh::N,उँगली,ю̄лльк-це̄һп
359,Zeh::N,पाँव की उँगली,tjiehtjere
360,Zeh::N,पाँव की उँगली,juolggetjuvdde
361,Zeh::N,पाँव की उँगली,juolgesuorbma
362,Zeh::N,पाँव की उँगली,jyel'gisuor'mâ
363,Zeh::N,पाँव की उँगली,jue´lǧǧsuõrmm
364,Zeh::N,पाँव की उँगली,ю̄лльк-це̄һп
365,Fuß::N,चरण,juelkie
366,Fuß::N,चरण,juolgge
367,Fuß::N,चरण,juolgi
368,Fuß::N,चरण,jyel'gi
369,Fuß::N,चरण,jue´lǧǧ
370,Fuß::N,चरण,ла̄бпь
371,Fuß::N,पाँव,juelkie
372,Fuß::N,पाँव,juolgge
373,Fuß::N,पाँव,juolgi
374,Fuß::N,पाँव,jyel'gi
375,Fuß::N,पाँव,jue´lǧǧ
376,Fuß::N,पाँव,ла̄бпь
377,Ferse::N,एड़ी,båetskie
378,Ferse::N,एड़ी,boasske
379,Ferse::N,एड़ी,šušmi
380,Ferse::N,एड़ी,šušme
381,Ferse::N,एड़ी,jue´lǧǧkädd
382,Ferse::N,एड़ी,ка̄ннт
383,Knie::N,जानु,boelve
384,Knie::N,जानु,buolvva
385,Knie::N,जानु,čibbi
386,Knie::N,जानु,veaŋki
387,Knie::N,जानु,iidâ
388,Knie::N,जानु,puõlvv
389,Knie::N,जानु,пуллв
390,Knie::N,घुटना,boelve
391,Knie::N,घुटना,buolvva
392,Knie::N,घुटना,čibbi
393,Knie::N,घुटना,veaŋki
394,Knie::N,घुटना,iidâ
395,Knie::N,घुटना,puõlvv
396,Knie::N,घुटना,пуллв
397,Oberschenkel::N,उरु,ruaksja
398,Oberschenkel::N,उरु,tjibbe
399,Oberschenkel::N,उरु,gassaváhkká
400,Oberschenkel::N,उरु,badjeváhkáa
401,Oberschenkel::N,उरु,čuár'bpeeḷi
402,Oberschenkel::N,उरु,če´bb
403,Oberschenkel::N,उरु,чуаррбе̄лль
404,Bein::N,टाँग,juelkie
405,Bein::N,टाँग,juolgge
406,Bein::N,टाँग,juolgi
407,Bein::N,टाँग,jyel'gi
408,Bein::N,टाँग,jue´lǧǧ
409,Bein::N,टाँग,ю̄лльк
410,Körper::N,तन,kråahpe
411,Körper::N,तन,rumáj
412,Körper::N,तन,rumaš
413,Körper::N,तन,ruumâš
414,Körper::N,तन,rå´pp
415,Körper::N,तन,лышшьк
416,Körper::N,तन,роаӈӈьк
417,Körper::N,देह,kråahpe
418,Körper::N,देह,rumáj
419,Körper::N,देह,rumaš
420,Körper::N,देह,ruumâš
421,Körper::N,देह,rå´pp
422,Körper::N,देह,лышшьк
423,Körper::N,देह,роаӈӈьк
424,Körper::N,शरीर,kråahpe
425,Körper::N,शरीर,rumáj
426,Körper::N,शरीर,rumaš
427,Körper::N,शरीर,ruumâš
428,Körper::N,शरीर,rå´pp
429,Körper::N,शरीर,лышшьк
430,Körper::N,शरीर,роаӈӈьк
431,Haut::N,चर्म,njaltja
432,Haut::N,चर्म,lijkke
433,Haut::N,चर्म,tjuobma
434,Haut::N,चर्म,liiki
435,Haut::N,चर्म,liške
436,Haut::N,चर्म,le´šǩǩ
437,Haut::N,चर्म,лышшьк
438,Haut::N,त्वचा,njaltja
439,Haut::N,त्वचा,lijkke
440,Haut::N,त्वचा,tjuobma
441,Haut::N,त्वचा,liiki
442,Haut::N,त्वचा,liške
443,Haut::N,त्वचा,le´šǩǩ
444,Haut::N,त्वचा,лышшьк
445,Blut::N,लहू,vïrre
446,Blut::N,लहू,maelie
447,Blut::N,लहू,varra
448,Blut::N,लहू,varra
449,Blut::N,लहू,vorrâ
450,Blut::N,लहू,võrr
451,Blut::N,लहू,вэ̄рр
452,Blut::N,ख़ून,vïrre
453,Blut::N,ख़ून,maelie
454,Blut::N,ख़ून,varra
455,Blut::N,ख़ून,varra
456,Blut::N,ख़ून,vorrâ
457,Blut::N,ख़ून,võrr
458,Blut::N,ख़ून,вэ̄рр
459,Ader::N,रग,åerie
460,Ader::N,रग,aajroe
461,Ader::N,रग,suodna
462,Ader::N,रग,varrasuotna
463,Ader::N,रग,suoṇâ
464,Ader::N,रग,suõnn
465,Ader::N,रग,сӯнн
466,Ader::N,शिरा,åerie
467,Ader::N,शिरा,aajroe
468,Ader::N,शिरा,suodna
469,Ader::N,शिरा,varrasuotna
470,Ader::N,शिरा,suoṇâ
471,Ader::N,शिरा,suõnn
472,Ader::N,शिरा,сӯнн
473,Sehne::N,कंडरा,soene
474,Sehne::N,कंडरा,gåårtenje
475,Sehne::N,कंडरा,suodna
476,Sehne::N,कंडरा,suotna
477,Sehne::N,कंडरा,suoṇâ
478,Sehne::N,कंडरा,suõnn
479,Sehne::N,कंडरा,сӯнн
480,Sehne::N,स्नायु,soene
481,Sehne::N,स्नायु,gåårtenje
482,Sehne::N,स्नायु,suodna
483,Sehne::N,स्नायु,suotna
484,Sehne::N,स्नायु,suoṇâ
485,Sehne::N,स्नायु,suõnn
486,Sehne::N,स्नायु,сӯнн
487,Knochen::N,अस्थि,måara
488,Knochen::N,अस्थि,måaroe
489,Knochen::N,अस्थि,dákte
490,Knochen::N,अस्थि,dákti
491,Knochen::N,अस्थि,tähti
492,Knochen::N,अस्थि,tä´htt
493,Knochen::N,अस्थि,та̄ххт
494,Knochen::N,अस्थि,та̄ффьт
495,Gehirn::N,दिमाग़,aajla
496,Gehirn::N,दिमाग़,vuojŋam
497,Gehirn::N,दिमाग़,vuoigŋašat
498,Gehirn::N,दिमाग़,vuoi'ŋâšeh
499,Gehirn::N,दिमाग़,vuo'ivâšneh
500,Gehirn::N,दिमाग़,vuõivâšn
501,Gehirn::N,दिमाग़,вуэййвэшна
502,Gehirn::N,मस्तिष्क,aajla
503,Gehirn::N,मस्तिष्क,vuojŋam
504,Gehirn::N,मस्तिष्क,vuoigŋašat
505,Gehirn::N,मस्तिष्क,vuoi'ŋâšeh
506,Gehirn::N,मस्तिष्क,vuo'ivâšneh
507,Gehirn::N,मस्तिष्क,vuõivâšn
508,Gehirn::N,मस्तिष्क,вуэййвэшна
509,Herz::N,दिल,vaajmoe
510,Herz::N,दिल,tsåhke
511,Herz::N,दिल,váibmu
512,Herz::N,दिल,váimu
513,Herz::N,दिल,čââ´đ
514,Herz::N,दिल,кӯттҌк
515,Herz::N,हृदय,vaajmoe
516,Herz::N,हृदय,tsåhke
517,Herz::N,हृदय,váibmu
518,Herz::N,हृदय,váimu
519,Herz::N,हृदय,čââ´đ
520,Herz::N,हृदय,кӯттҌк
521,Magen::N,मेदा,tjåejjie
522,Magen::N,मेदा,tjoajvve
523,Magen::N,मेदा,čoavji
524,Magen::N,मेदा,čuáv'ji
525,Magen::N,मेदा,čåu´jj
526,Magen::N,मेदा,чо̄ввьй
527,Magen::N,अमाशय,tjåejjie
528,Magen::N,अमाशय,tjoajvve
529,Magen::N,अमाशय,čoavji
530,Magen::N,अमाशय,čuáv'ji
531,Magen::N,अमाशय,čåu´jj
532,Magen::N,अमाशय,чо̄ввьй
533,Leber::N,जिगर,mueksie
534,Leber::N,जिगर,librre
535,Leber::N,जिगर,vuoivvas
536,Leber::N,जिगर,vuoivâs
537,Leber::N,जिगर,vuõivâs
538,Leber::N,जिगर,вуйвас
539,Leber::N,यकृत्,mueksie
540,Leber::N,यकृत्,librre
541,Leber::N,यकृत्,vuoivvas
542,Leber::N,यकृत्,vuoivâs
543,Leber::N,यकृत्,vuõivâs
544,Leber::N,यकृत्,вуйвас
545,Atem::N,दम,voejngehtasse
546,Atem::N,दम,båssånis
547,Atem::N,दम,vuojŋadahka
548,Atem::N,दम,vuoiŋŋahat
549,Atem::N,दम,vuo'iŋâstim
550,Atem::N,दम,jiõg'g
551,Atem::N,दम,вӯйнас
552,Atem::N,दम,вӯййнмушш
553,Atem::N,साँस,voejngehtasse
554,Atem::N,साँस,båssånis
555,Atem::N,साँस,vuojŋadahka
556,Atem::N,साँस,vuoiŋŋahat
557,Atem::N,साँस,vuo'iŋâstim
558,Atem::N,साँस,jiõg'g
559,Atem::N,साँस,вӯйнас
560,Atem::N,साँस,вӯййнмушш
561,Atem::N,श्वास,voejngehtasse
562,Atem::N,श्वास,båssånis
563,Atem::N,श्वास,vuojŋadahka
564,Atem::N,श्वास,vuoiŋŋahat
565,Atem::N,श्वास,vuo'iŋâstim
566,Atem::N,श्वास,jiõg'g
567,Atem::N,श्वास,вӯйнас
568,Atem::N,श्वास,вӯййнмушш
569,Hunger::N,भूख,nielkie
570,Hunger::N,भूख,nielgge
571,Hunger::N,भूख,nealgi
572,Hunger::N,भूख,nelgi
573,Hunger::N,भूख,neä´lǧǧ
574,Hunger::N,भूख,не̄лльк
575,Hunger::N,क्षुधा,nielkie
576,Hunger::N,क्षुधा,nielgge
577,Hunger::N,क्षुधा,nealgi
578,Hunger::N,क्षुधा,nelgi
579,Hunger::N,क्षुधा,neä´lǧǧ
580,Hunger::N,क्षुधा,не̄лльк
581,Träne::N,आँसू,gïknjele
582,Träne::N,आँसू,ganjál
583,Träne::N,आँसू,ganjal
584,Träne::N,आँसू,koonjâl
585,Träne::N,आँसू,kõõnjâl
586,Träne::N,आँसू,кэ̄нял
587,Träne::N,अश्रु,gïknjele
588,Träne::N,अश्रु,ganjál
589,Träne::N,अश्रु,ganjal
590,Träne::N,अश्रु,koonjâl
591,Träne::N,अश्रु,kõõnjâl
592,Träne::N,अश्रु,кэ̄нял
593,Geschmack::N,स्वाद,aelmie
594,Geschmack::N,स्वाद,muosse
595,Geschmack::N,स्वाद,smáhkka
596,Geschmack::N,स्वाद,máhku
597,Geschmack::N,स्वाद,smáhkka
598,Geschmack::N,स्वाद,mááhu
599,Geschmack::N,स्वाद,smakkâ
600,Geschmack::N,स्वाद,njõõd
601,Geschmack::N,स्वाद,smääkk
602,Geschmack::N,स्वाद,ня̄лльк
603,Geschmack::N,ज़ायक़ा,aelmie
604,Geschmack::N,ज़ायक़ा,muosse
605,Geschmack::N,ज़ायक़ा,smáhkka
606,Geschmack::N,ज़ायक़ा,máhku
607,Geschmack::N,ज़ायक़ा,smáhkka
608,Geschmack::N,ज़ायक़ा,mááhu
609,Geschmack::N,ज़ायक़ा,smakkâ
610,Geschmack::N,ज़ायक़ा,njõõd
611,Geschmack::N,ज़ायक़ा,smääkk
612,Geschmack::N,ज़ायक़ा,ня̄лльк
613,Geruch::N,बू,haaje
614,Geruch::N,बू,habjja
615,Geruch::N,बू,hádja
616,Geruch::N,बू,opsâ
617,Geruch::N,बू,haajâ
618,Geruch::N,बू,õpss
619,Geruch::N,बू,haajj
620,Geruch::N,बू,апс
621,Geruch::N,बू,лэ̄гк
622,Geruch::N,गंध,haaje
623,Geruch::N,गंध,habjja
624,Geruch::N,गंध,hádja
625,Geruch::N,गंध,opsâ
626,Geruch::N,गंध,haajâ
627,Geruch::N,गंध,õpss
628,Geruch::N,गंध,haajj
629,Geruch::N,गंध,апс
630,Geruch::N,गंध,лэ̄гк
631,Schlaf::N,नींद,nahkerh
632,Schlaf::N,नींद,nager
633,Schlaf::N,नींद,oados
634,Schlaf::N,नींद,nagir
635,Schlaf::N,नींद,naṿer
636,Schlaf::N,नींद,nââ´er
637,Schlaf::N,नींद,нагерь
638,Schlaf::N,निद्रा,nahkerh
639,Schlaf::N,निद्रा,nager
640,Schlaf::N,निद्रा,oados
641,Schlaf::N,निद्रा,nagir
642,Schlaf::N,निद्रा,naṿer
643,Schlaf::N,निद्रा,nââ´er
644,Schlaf::N,निद्रा,нагерь
645,Traum::N,सपना,nahkere
646,Traum::N,सपना,niehko
647,Traum::N,सपना,niehku
648,Traum::N,सपना,naṿer
649,Traum::N,सपना,nââ´er
650,Traum::N,सपना,нагерь
651,Traum::N,स्वप्न,nahkere
652,Traum::N,स्वप्न,niehko
653,Traum::N,स्वप्न,niehku
654,Traum::N,स्वप्न,naṿer
655,Traum::N,स्वप्न,nââ´er
656,Traum::N,स्वप्न,нагерь
657,Himmel::N,आकाश,elmie
658,Himmel::N,आकाश,almme
659,Himmel::N,आकाश,albmi
660,Himmel::N,आकाश,alme
661,Himmel::N,आकाश,â´lmm
662,Himmel::N,आकाश,алльм
663,Himmel::N,आसमान,elmie
664,Himmel::N,आसमान,almme
665,Himmel::N,आसमान,albmi
666,Himmel::N,आसमान,alme
667,Himmel::N,आसमान,â´lmm
668,Himmel::N,आसमान,алльм
669,Sonne::N,रवि,biejjie
670,Sonne::N,रवि,bæjvásj
671,Sonne::N,रवि,beaivváš
672,Sonne::N,रवि,peivi
673,Sonne::N,रवि,piäiváš
674,Sonne::N,रवि,pei´vv
675,Sonne::N,रवि,пе̄ййв
676,Sonne::N,सूरज,biejjie
677,Sonne::N,सूरज,bæjvásj
678,Sonne::N,सूरज,beaivváš
679,Sonne::N,सूरज,peivi
680,Sonne::N,सूरज,piäiváš
681,Sonne::N,सूरज,pei´vv
682,Sonne::N,सूरज,пе̄ййв
683,Sonne::N,सूर्य,biejjie
684,Sonne::N,सूर्य,bæjvásj
685,Sonne::N,सूर्य,beaivváš
686,Sonne::N,सूर्य,peivi
687,Sonne::N,सूर्य,piäiváš
