,Concept_ID,bn,it
720,erster::A,প্রথম,primo
721,zweiter::A,দ্বিতীয়,secondo
722,dritter::A,তৃতীয়,terzo
723,letzter::A,সর্বশেষ,ùltimo
724,allein::ADV,একক,solo
725,allein::ADV,একক,da solo
726,auf einmal::ADV,জলদি,insieme
727,zusammen::ADV,একসঙ্গে,insieme
728,lange::ADV,লম্বা,a lungo
729,plötzlich::ADV,হঠাৎ,all'improvviso
730,sofort::ADV,মুহ্ণর্তমধ্যে,sùbito
731,sofort::ADV,মুহ্ণর্তমধ্যে,all'istante
732,später::ADV,পশ্চাতে,più tardi
733,jetzt::ADV,এখন,ora
734,jetzt::ADV,এখন,adesso
735,heute::ADV,আজ,oggi
736,morgen::ADV,আগামিকাল,domani
737,bald::ADV,অস্পকালমধ্যে,presto
738,bald::ADV,অস্পকালমধ্যে,tra poco
739,dann::ADV,তখন,allora
740,gestern::ADV,গতকাল,ieri
741,einst::ADV,একবার মাত্র,prima
742,einst::ADV,একবার মাত্র,un tempo
743,damals::ADV,তখন,allora
744,danach::ADV,পরে,poi
745,danach::ADV,পরে,dopo
746,vorher::ADV,আগে,prima
747,zuerst::ADV,আগে,prima
748,zuerst::ADV,আগে,dapprima
749,einmal::ADV,একবার,una volta
750,manchmal::ADV,কখনও কখনও,talvolta
751,manchmal::ADV,কখনও কখনও,qualche volta
752,oft::ADV,ঘনঘন,spesso
753,immer::ADV,সর্বদা,sempre
754,niemals::ADV,কখলও নহে,non mai
755,hier::ADV,এখানে,qua
756,hierhin::ADV,এখানে,qua
757,von hier::ADV,ত্রই স্তান হইতে,ne
758,von hier::ADV,ত্রই স্তান হইতে,da qui
759,dort::ADV,ওখানে,lì
760,dorthin::ADV,ওখানে,là
761,geradeaus::ADV,অগ্রগামী,diritto
762,vorwärts::ADV,সন্মুখিকে,avanti
763,rückwärts::ADV,খিরিয়া,all'indietro
764,zurück::ADV,পিঠ,di indietro
765,unten::ADV,নীচে,giù
766,unten::ADV,নীচে,sotto
767,hinab::ADV,নিম্নগামী,giù
768,hinab::ADV,নিম্নগামী,in giù
769,oben::ADV,উপরে,su
770,oben::ADV,উপরে,sopra
771,hinauf::ADV,উচ্চতর অংশে,in sù
772,hinauf::ADV,উচ্চতর অংশে,in alto
773,überall::ADV,সর্বত্র,dappertutto
774,nicht::ADV,না,non
775,ein wenig::ADV,অল্প,un po'
776,ein wenig::ADV,অল্প,un poco
777,kaum::ADV,কষ্টসহকাবে,a appena
778,sehr::ADV,খুব,molto
779,so::ADV,তত,così
780,so::ADV,তত,tanto
781,noch::ADV,এখন পর্যস্ত,ancora
782,nur::ADV,শুধু,solo
783,nur::ADV,শুধু,soltanto
784,schon::ADV,ইতঃপুর্বে,già
785,wieder::ADV,আবার,di nuovo
786,vergebens::ADV,বিফলে,invano
787,vor::PRP,সম্মুখে,davanti a
788,hinter::PRP,পশ্চাতে,dietro
789,unter::PRP,নীচে,sotto
790,durch::PRP,দ্বারা,per
791,durch::PRP,দ্বারা,attraverso
792,neben::PRP,কাছে,a accanto a
793,zwischen::PRP,মধ্যে,fra
794,wegen::PRP,জন্য,a causa di
795,dies::PRN,এটা,ciò
796,dies::PRN,এটা,questo
797,das::PRN,ওটা,ciò
798,das::PRN,ওটা,quello
799,alles::PRN,সব,tutto
800,ich::PRN,আমি,ìo
801,du::PRN,তুমি,tu
802,er::PRN,উনি,lui
803,er::PRN,উনি,egli
804,wir::PRN,আমরা,noi
805,ihr::PRN,তোমরা,voi
806,sie::PRN,তারা,loro
807,was::FPRN,কি,che
808,was::FPRN,কি,che cosa
809,wer::FPRN,কে,chi
810,wo::FADV,কোথায়,dove
811,wohin::FADV,কোথায়,dove
812,wie::FADV,কেমন,come
813,warum::FADV,কেন,perche
814,wieviel::FNUM,কত,quanto
815,eins::NUM,অক,uno
816,zwei::NUM,দুই,due
817,drei::NUM,তিন,tre
818,vier::NUM,চার,quattro
819,fünf::NUM,পাঁচ,cinque
820,sechs::NUM,ছয়,sei
821,sieben::NUM,সাত,sette
822,acht::NUM,আট,otto
823,neun::NUM,নয়,nove
824,zehn::NUM,দশ,dieci
825,elf::NUM,এগারো,ùndici
826,zwölf::NUM,দ্বাদশ,dodici
827,zwanzig::NUM,বিশ,venti
828,dreißig::NUM,ত্রিশ,trenta
829,vierzig::NUM,চল্লিশ,quaranta
830,fünfzig::NUM,পঞ্চাশ,cinquanta
831,sechzig::NUM,ষাট,sessanta
832,siebzig::NUM,সত্তর,settanta
833,achtzig::NUM,আশি,ottanta
834,neunzig::NUM,নব্বুই,novanta
835,hundert::NUM,শত,cento
836,tausend::NUM,হাজার,mille
837,und::CNJ,আর,e
838,und::CNJ,এবং,e
839,oder::CNJ,বা,o
840,stehen::V,দাঁড়ানো,stare in piedi
841,sitzen::V,বসা,sedere
842,sitzen::V,বসা,stare seduto
843,liegen::V,শোয়া,giacere
844,hängen::V,ঝোলা,pèndere
845,hängen::V,ঝোলা,èssere appeso
846,werden::V,হইয়া উঠা,farsi
847,werden::V,হইয়া উঠা,diventare
848,passieren::V,ঘটা,succèdere
849,beginnen::V,আরম্ভ হওয়া,cominciare
850,enden::V,শেষ হওয়া,finire
851,enden::V,শেষ হওয়া,terminare
852,wechseln::V,রূপাস্তর করা,variare
853,wechseln::V,রূপাস্তর করা,cambiare
854,aufgehen[Sonne]::V,উদিত হওয়া,sòrgere
855,aufgehen[Sonne]::V,উদিত হওয়া,spuntare
856,untergehen[Sonne]::V,অস্ত যাওয়া,tramontare
857,scheinen[Sonne]::V,আলো দেওয়া,splèndere
858,donnern::V,বজ্রধ্বনি করা,tonare
859,wehen::V,প্রবাহিত হওয়া,soffiare
860,strömen::V,প্রবাহিত হওয়া,fluire
861,fließen::V,ছুটা,fluire
862,fließen::V,ছুটা,scorrere
863,sich drehen::V,পাক খাওয়া,girarsi
864,schwanken::V,দোলা,oscillare
865,schwanken::V,দোলা,barcollare
866,schwingen::V,দোলা,vibrare
867,schwingen::V,দোলা,oscillare
868,fallen::V,পড়া,cadere
869,brennen::V,সেঁকা,àrdere
870,brennen::V,সেঁকা,bruciare
871,rauchen::V,ধোঁয়া ছড়ান,fumare
872,regnen::V,বর্ষণ_করা,piòvere
873,gefrieren::V,হিমায়িত হওয়া,gelarsi
874,gefrieren::V,হিমায়িত হওয়া,congelarsi
875,tauen::V,গলা,sciògliersi
876,schmelzen::V,গলা,fòndere
877,schmelzen::V,গলা,sciògliersi
878,trocknen::V,শুষ্ক করা,asciugarsi
879,sieden::V,ফোঁড়া,bollire
880,faulen::V,ক্ষয় হওয়া,marcire
881,verfaulen::V,ক্ষয় হওয়া ,imputridire
882,reißen::V,ছিঁড়া,strapparsi
883,versinken::V,ডুবা,affondare
884,vergehen::V,যাওয়া,passare
885,erscheinen::V,আসা,apparire
886,erscheinen::V,আসা,comparire
887,verschwinden::V,অদৃশ্য হওয়া,sparire
888,verschwinden::V,অদৃশ্য হওয়া,scomparire
889,sinken::V,হ্রাস হওয়া,calare
890,sinken::V,হ্রাস হওয়া,scendere
891,abnehmen::V,হ্রাস হওয়া,diminuire
892,zunehmen::V,বৃদ্ধি পাওয়া,aumentare
893,steigen::V,ওঠা,salire
894,steigen::V,ওঠা,montare
895,wachsen::V,বড় হওয়া,crescere
896,glänzen::V,জ্বলা,splèndere
897,funkeln::V,জ্বল্জ্বল করা,brillare
898,funkeln::V,জ্বল্জ্বল করা,scintillare
899,läuten::V,রুসুঝুসু করা,suonare
900,klingeln::V,বাজা,suonare
901,klirren::V,টুংটাং-শব্দ করা,tintinnare
902,brausen::V,গর্জন করা,rombare
903,brausen::V,গর্জন করা,rumoreggiare
904,rauschen::V,মর্মরধ্বনি করা,frusciare
905,klingen::V,শব্দ করা,suonare
906,bellen::V,ঘেউ ঘেউ করা,latrare
907,bellen::V,ঘেউ ঘেউ করা,abbaiare
908,heulen::V,গর্জন করা,urlare
909,heulen::V,গর্জন করা,ululare
910,blasen::V,ফুঁ দেওয়া,soffiare
911,pfeifen::V,শিস্ দেওয়া,fischiare
912,schreien::V,চিৎকার করা,gridare
913,stöhnen::V,গোঁ-গো করা,gèmere
914,zittern::V,কাঁপা,tremare
915,leben::V,বাঁচা,vìvere
916,geboren werden::V,জন্মানো,nàscere
917,atmen::V,শ্বাস ফেলা,respirare
918,trinken::V,পান করা,bere
919,essen::V,ভক্ষণ করা,mangiare
920,schlucken::V,গেলা,inghiottire
921,müde werden::V,পরিশ্রান্ত হওয়া,stancarsi
922,einschlafen::V,নিদ্রামগ্ন হওয়া,addormentarsi
923,schlafen::V,নিদ্রা যাওয়া,dormire
924,aufwachen::V,জাগা,svegliarsi
925,aufstehen::V,জাগা,levarsi
926,sich erholen::V,আরাম করা,riposarsi
927,krank werden::V,অসুস্থ হত্তয়া,ammalarsi
928,krank sein::V,রূগ্ণ হত্তয়া,èssere malato
929,schmerzen::V,কন্কন করা,dolere
930,husten::V,কাশা,tossire
931,genesen::V,আরোগ্য হওয়া,guarire
932,sterben::V,মারা যাওয়া,morire
933,umkommen::V,মারা যাওয়া,perire
934,sich bewegen::V,চলা,agitarsi
935,sich rühren::V,নড়া,muòversi
936,sich erheben::V,উদিত হওয়া,alzarsi
937,sich setzen::V,বসা,sedersi
938,hinfallen::V,পড়া,cadere
939,laufen::V,হাঁটা,camminare
940,laufen::V,হাঁটা,andare a piedi
941,schreiten::V,হাঁটা,andare
942,schreiten::V,হাঁটা,procedere
943,spazierengehen::V,পায়চারি করা,passeggiare
944,spazierengehen::V,পায়চারি করা,andare a passeggio
945,eilen::V,ত্বরাম্বিত করা,andare in fretta
946,sich beeilen::V,ত্বরাম্বিত করা,affrettarsi
947,sausen::V,ধেয়ে যাওয়া,volare
948,sausen::V,ধেয়ে যাওয়া,correre
949,rennen::V,চলা,correre
950,springen::V,লাফানো,saltare
951,klettern::V,আরোহণ করা,arrampicarsi
952,schaukeln::V,দোলা,fare l'altalena
953,kriechen::V,হামাগুড়ি দেওয়া,strisciare
954,schwimmen::V,সাঁতার কাটা,nuotare
955,tauchen::V,ডোবা,tuffarsi
956,tauchen::V,ডোবা,immèrgersi
957,rudern::V,দাঁড় টানা,remare
958,fahren::V,চালান,andare
959,fahren::V,চালান,viaggiare
960,fliegen::V,ওড়া,volare
961,gehen::V,যাওয়া,andare
962,weggehen::V,প্রস্থান করা,andàrsene
963,weggehen::V,প্রস্থান করা,andare via
964,abfahren::V,প্রস্থান করা,partire
965,anhalten::V,থামা,fermarsi
966,hineingehen::V,ঢোকা,entrare
967,eintreten::V,ঢোকা,entrare
968,kommen::V,আসা,venire
969,ankommen::V,আসা,arrivare
970,zurückkommen::V,ফিরা,ritornare
971,bleiben::V,থাকা,restare
972,bleiben::V,থাকা,rimanere
973,warten::V,অপেক্ষা করা,aspettare
974,erwarten::V,অপেক্ষা করা,attèndere
975,suchen::V,খোঁজ করা,cercare
976,finden::V,পাওয়া,trovare
977,versuchen::V,পরখ করা,tentare
978,vorbereiten::V,প্রস্তুত করা,preparare
979,lieben::V,ভালবাসা,amare
980,mögen::V,পছন্দ করা,piacere a
981,mögen::V,পছন্দ করা,volere bene a
982,lachen::V,হাসা,rìdere
983,rühren::V,হৃদয়ম্পর্শ করা,commuòvere
984,weinen::V,কাঁদা,piàngere
985,schimpfen::V,নালিশ করা,imprecare
986,sich ärgern::V,রাগ হত্তয়া,stizzirsi
987,sich ärgern::V,রাগ হত্তয়া,arrabbiarsi
988,sich fürchten::V,ভয় করা,avere paura
989,fürchten::V,ডরা,temere
990,fliehen::V,পালানো,fuggire
991,flüchten::V,পালানো,sfuggire
992,sehen::V,দেখা,vedere
993,anschauen::V,দেখা,guardare
994,ansehen::V,দেখা,guardare
995,hören::V,শোনা,udire
996,hören::V,শোনা,sentire
997,zuhören::V,শোনা,ascoltare
998,probieren::V,পরখ করা,degustare
999,probieren::V,পরখ করা,assaggiare
1000,riechen::V,শুঁকা,sentire
1001,fühlen::V,অনুভব করা,sentire
1002,scheinen::V,মনে হত্তয়া,parere
1003,scheinen::V,মনে হত্তয়া,sembrare
1004,zu sehen sein::V,দেখা দেত্তয়া,vedersi
1005,vernehmen::V,শোনা,sentire
1006,vernehmen::V,শোনা,percepire
1007,frieren::V,শীত লাগা,aver freddo
1008,tun::V,করা,fare
1009,können::V,পারা,sapere
1010,wollen::V,ইচ্ছা করা,volere
1011,anfangen::V,আরম্ভ করা,iniziare
1012,anfangen::V,আরম্ভ করা,cominciare
1013,beenden::V,শেষ করা,finire
1014,beenden::V,শেষ করা,terminare
1015,aufhören::V,থামা,finire
1016,aufhören::V,থামা,cessare
1017,gelingen::V,সিদ্ধিলাভ করা,riuscire
1018,geraten::V,পরিণত হত্তয়া,stare
1019,öffnen::V,খোলা,aprire
1020,schließen::V,বন্ধ করা,chiùdere
1021,stellen::V,স্থাপন করা,porre
1022,stellen::V,স্থাপন করা,mettere
1023,setzen::V,স্থাপন করা,porre
1024,setzen::V,স্থাপন করা,mettere
1025,legen::V,স্থাপন করা,posare
1026,legen::V,স্থাপন করা,mettere
1027,berühren::V,স্পর্শ করা,toccare
1028,verbinden::V,সংযুক্ত করা,unire
1029,verbinden::V,সংযুক্ত করা,congiùngere
1030,bedecken::V,ঢাকা,coprire
1031,bedecken::V,ঢাকা,ricoprire
1032,aufhängen::V,ঝুলানো,attaccare
1033,anzünden::V,জ্বালান,accèndere
1034,anzünden::V,জ্বালান,incendiare
1035,aufheben::V,কুড়াইয়া তোলা,raccògliere
1036,zurücklassen::V,পরিত্যাগ করা,lasciare
1037,zurücklassen::V,পরিত্যাগ করা,lasciare indietro
1038,verlieren::V,হারান,pèrdere
1039,fallen lassen::V,ফেলা,lasciare cadere
1040,machen::V,গঠন করা,fare
1041,herstellen::V,সৃষ্টি করা,produrre
1042,herstellen::V,সৃষ্টি করা,fabbricare
1043,bauen::V,নির্মাণ করা,costruire
1044,reparieren::V,মেরামত করা,riparare
1045,verbessern::V,উন্নতিলাভ করা,migliorare
1046,ändern::V,পরিবর্তিত করা,mutare
1047,ändern::V,পরিবর্তিত করা,cambiare
1048,graben::V,খনন করা,scavare
1049,beugen::V,নোয়া,chinare
1050,beugen::V,নোয়া,flettere
1051,biegen::V,নোয়া,tòrcere
1052,drehen::V,ঘোরান,girare
1053,wenden::V,উলটাইয়া দেত্তয়া,girare
1054,wenden::V,উলটাইয়া দেত্তয়া,voltare
1055,umdrehen::V,উলটানো,rivoltare
1056,heben::V,উত্তোলন করা,levare
1057,hochheben::V,উঁচু করা,levare
1058,hochheben::V,উঁচু করা,sollevare
1059,ergreifen::V,দখল করা,afferrare
1060,halten::V,ধরা,tenere
1061,drücken::V,টেপা,premere
1062,schieben::V,ঠেলা,spìngere
1063,kratzen::V,চাঁচা,grattare
1064,kratzen::V,চাঁচা,graffiare
1065,lecken::V,চাটা,leccare
1066,beißen::V,দংশন করা,mòrdere
1067,abreißen::V,বিচ্ছিন্ন করা,staccarsi
1068,abreißen::V,বিচ্ছিন্ন করা,strapparsi
1069,abschneiden::V,বিচ্ছিন্ন করা,tagliare
1070,binden::V,বন্ধন করা,legare
1071,binden::V,বন্ধন করা,bendare
1072,stecken::V,বিদ্ধ করা,ficcare
1073,brechen::V,ভাঙা,rompere
1074,klopfen::V,আঘাত করা,bàttere
1075,hauen::V,আঘাত করা,picchiare
1076,kleben::V,সাঁটা,incollare
1077,reiben::V,ঘষা,fregare
1078,streichen::V,ছড়াইয়া,spalmare
1079,schleifen::V,ধার দেওয়া,arrotare
1080,schneiden::V,কাটা,tagliare
1081,rütteln::V,নাড়ান,scuòtere
1082,schütteln::V,নড়া,agitare
1083,schütteln::V,নড়া,scuòtere
1084,schwenken::V,দোলা,agitare
1085,schwenken::V,দোলা,sventolare
1086,schütten::V,বর্ষণ করা,versare
1087,füllen::V,পরিপূর্ণ করা,riempire
1088,einwickeln::V,মুড়া,involtare
1089,tragen::V,বহন করা,portare
1090,schleppen::V,টানা,trainare
1091,schleppen::V,টানা,trascinare
1092,ziehen::V,টানা,tirare
1093,aufbewahren::V,রাখা,custodire
1094,aufbewahren::V,রাখা,conservare
1095,werfen::V,ছুড়া,gettare
1096,werfen::V,ছুড়া,lanciare
1097,fangen::V,লোফা,prèndere
1098,fangen::V,লোফা,acchiappare
1099,packen::V,ধরা,pigliare
1100,packen::V,ধরা,afferrare
1101,verstecken::V,গোপন করা,nascondere
1102,teilen::V,বিভক্ত করা,divìdere
1103,schicken::V,প্রেরণ করা,inviare
1104,bringen::V,আনা,portare
1105,bringen::V,আনা,apportare
1106,hinzufügen::V,একত্র করা,aggiùngere
1107,bekommen::V,পাওয়া,ricevere
1108,erhalten::V,পাওয়া,ricevere
1109,nehmen::V,নেওয়া,prèndere
1110,wählen::V,বাছা,elèggere
1111,wählen::V,বাছা,scegliere
1112,auswählen::V,বাছা,scegliere
1113,bewahren::V,বাঁচাইয়া রাখা,conservare
1114,behindern::V,বাধা দেওয়া,impedire
1115,verderben::V,নষ্ট করা,guastare
1116,beschädigen::V,ক্ষতি করা,danneggiare
1117,zerbrechen::V,ভাঙ্গিয়া যাওয়া,rompere
1118,zerbrechen::V,ভাঙ্গিয়া যাওয়া,spezzare
1119,zerreißen::V,ছিঁড়া,stracciare
1120,zerstören::V,বিনাশ করা,distrùggere
1121,verbrennen::V,দহন করা,bruciare
1122,geben::V,দেওয়া,dare
1123,reichen::V,দেওয়া,pòrgere
1124,schenken::V,উপহার দেত্তয়া,regalare
1125,versprechen::V,প্রতিশ্রুতি দেওয়া,promettere
1126,wünschen::V,আকাঙ্ক্ষা করা,augurare
1127,loben::V,প্রশংসা করা,lodare
1128,küssen::V,চুম্বন করা,baciare
1129,wiegen::V,দুলানো,cullare
1130,wiegen::V,দুলানো,dondolare
1131,zudecken::V,ঢাকা,coprire
1132,wecken::V,জাগানো,svegliare
1133,zeigen::V,দেখানো,indicare
1134,führen::V,পথ দেখানো,guidare
1135,führen::V,পথ দেখানো,condurre
1136,lehren::V,শেখানো,insegnare
1137,unterrichten::V,শিক্ষা দেওয়া,istruire
1138,unterrichten::V,শিক্ষা দেওয়া,insegnare
1139,aufziehen::V,পালন করা,allevare
1140,leiten::V,পরিচালনা করা,avviare
1141,leiten::V,পরিচালনা করা,dirìgere
1142,antreiben::V,চালনা করা,incitare
1143,lassen::V,অনুমতি দেওয়া,fare
1144,einladen::V,নিমন্ত্রণ করা,invitare
1145,vereinigen::V,এক করা,unire
1146,besuchen::V,দেখিতে যাওয়া,visitare
1147,besuchen::V,দেখিতে যাওয়া,far vìsita a
1148,treffen::V,সন্মুখীন হওয়া,incontrare
1149,sich versammeln::V,জড়ো হওয়া,rinunirsi
1150,spielen::V,খেলা,giocare
1151,singen::V,গাওয়া,cantare
1152,tanzen::V,নাচা,danzare
1153,sich trennen::V,পৃথক করা,separarsi
1154,verlassen::V,পরিত্যাগ করা,lasciare
1155,verlassen::V,পরিত্যাগ করা,abbandonare
1156,retten::V,উদ্ধার করা,salvare
1157,bewachen::V,পাহারা দেওয়া,custodire
1158,schützen::V,রক্ষা করা,protèggere
1159,verteidigen::V,রক্ষা করা,difèndere
1160,sich schlagen::V,লড়াই করা,bàttersi
1161,schießen::V,তীরবেগে ছোটা,sparare
1162,siegen::V,জেতা,vìncere
1163,ärgern::V,বিরক্ত করা,stizzire
1164,schlagen::V,আঘাত করা,bàttere
1165,treten::V,লাথি মারা,calciare
1166,stechen::V,দংশন করা,pùngere
1167,stoßen::V,ঠেলা,urtare
1168,stoßen::V,ঠেলা,spìngere
1169,stehlen::V,অপহরণ করা,rubare
1170,stören::V,ঘাঁটান,disturbare
1171,belästigen::V,বিরক্ত করা,molestare
1172,belästigen::V,বিরক্ত করা,importunare
1173,verbergen::V,গোপন করা,celare
1174,verbergen::V,গোপন করা,nascondere
1175,täuschen::V,প্রবঞ্চনা করা,ingannare
1176,betrügen::V,প্রতারণা করা,frodare
1177,betrügen::V,প্রতারণা করা,truffare
1178,töten::V,হত্যা করা,uccìdere
1179,wohnen::V,বাস করা,abitare
1180,arbeiten::V,কাজ করা,lavorare
1181,sammeln::V,সংগ্রহ করা,raccògliere
1182,sammeln::V,সংগ্রহ করা,collezionare
1183,pflücken::V,চয়ন করা,cògliere
1184,jagen::V,শিকার করা,cacciare
1185,fischen::V,মাছ ধরা,pescare
1186,fassen::V,ধরা,catturare
1187,fassen::V,ধরা,acchiappare
1188,hüten::V,যুথভুক্ত করা,pascolare
1189,treiben::V,চালনা করা,spìngere
1190,anbinden::V,বন্ধন করা,legare
1191,anbinden::V,বন্ধন করা,attaccare
1192,füttern::V,ভোজন করানো,dar da mangiare a
1193,melken::V,দুগ্ধ দোহন করা,mùngere
1194,hacken::V,কাটা,tritare
1195,hacken::V,কাটা,spaccare
1196,gießen::V,বর্ষণ করা,annaffiare
1197,reifen::V,পাকা,maturare
1198,zubereiten::V,রন্ধন করা,preparare
1199,kochen::V,রন্ধন করা,cuòcere
1200,backen::V,সেকা,cuòcere
1201,backen::V,সেকা,cuòcere al forno
1202,braten::V,ভাজা,frìggere
1203,braten::V,ভাজা,arrostire
1204,umrühren::V,নড়ানো,mescolare
1205,stricken::V,বোনা,llavorare a maglia
1206,nähen::V,সেলাই করা,cucire
1207,färben::V,রঞ্জিত করা,tìngere
1208,reinigen::V,পরিষ্কার করা,pulire
1209,reinigen::V,পরিষ্কার করা,nettare
1210,waschen::V,পরিষ্কার করা,lavare
1211,abwischen::V,মুছা,asciugare
1212,spülen::V,পরিষ্কার করা,lavare
1213,spülen::V,পরিষ্কার করা,sciacquare
1214,fegen::V,ঝাঁট দেওয়া,spazzare
1215,kehren::V,ঝাঁট দেওয়া,spazzare
1216,baden::V,অবগাহন করা,bagnarsi
1217,baden::V,অবগাহন করা,fare il bagno
1218,sich waschen::V,ধোয়া,lavarsi
1219,ausziehen::V,খুলা,tògliersi
1220,anziehen::V,গায়ে দেত্তয়া,mettersi
1221,anziehen::V,গায়ে দেত্তয়া,indossare
1222,sich anziehen::V,পোশাক পরা,vestirsi
1223,kämmen::V,আঁচড়ানো,pettinare
1224,schmücken::V,সাজান করা,ornare
1225,schmücken::V,সাজান করা,decorare
1226,sagen::V,উচ্চারণ করা,dire
1227,sprechen::V,বলা,parlare
1228,reden::V,আলাপ করা,parlare
1229,sich unterhalten::V,আড্ডা দেওয়া,conversare
1230,fragen::V,জিজ্ঞাসা করা,chièdere
1231,fragen::V,জিজ্ঞাসা করা,domandare
1232,bitten::V,প্রার্থনা করা,pregare
1233,erzählen::V,বর্ণনা করা,narrare
1234,erzählen::V,বর্ণনা করা,raccontare
1235,mitteilen::V,বলা,comunicare
1236,nennen::V,নাম দেওয়া,nominare
1237,rufen::V,আমন্ত্রণ করা,chiamare
1238,prahlen::V,বড়াই করা,vantarsi
1239,übersetzen::V,ভাষাস্তরিত করা,tradurre
1240,denken::V,ভাবা,pensare
1241,glauben::V,বিশ্বাস করা,credere
1242,bemerken::V,লক্ষ্য করা,notare
1243,bemerken::V,লক্ষ্য করা,osservare
1244,erkennen::V,চিনিতে পারা,riconoscere
1245,begreifen::V,উপলব্ধি করা,capire
1246,begreifen::V,উপলব্ধি করা,comprèndere
1247,verstehen::V,উপলব্ধি করা,intèndere
1248,verstehen::V,উপলব্ধি করা,comprèndere
1249,lernen::V,শেখা,imparare
1250,lernen::V,শেখা,apprèndere
1251,wissen::V,জানা,sapere
1252,sich erinnern an::V,মনে করা,ricordare
1253,sich erinnern an::V,মনে করা,ricordarsi di
1254,vergessen::V,বিস্মৃত হওয়া,dimenticare
1255,messen::V,মাপা,misurare
1256,zählen::V,গণনা করা,contare
1257,rechnen::V,হিসাব করা,contare
1258,rechnen::V,হিসাব করা,calcolare
1259,lesen::V,পাঠ করা,lèggere
1260,malen::V,আঁকা,dipìngere
1261,zeichnen::V,ছকা,disegnare
1262,schreiben::V,লেখা,scrìvere
1263,besitzen::V,অধিকার করা,possedere
1264,kaufen::V,ক্রয় করা,comprare
1265,kaufen::V,ক্রয় করা,acquistare
1266,verkaufen::V,বেচা,vendere
1267,bezahlen::V,প্রদান করা,pagare
1268,zahlen::V,প্রদান করা,pagare
1269,beherrschen::V,শাসন করা,dominare
1270,ertragen::V,বহন করা,sopportare
1271,lärmen::V,,strepitare
1272,lärmen::V,,fare chiasso
