word	cosine_distance
dostum	0.21779417920347838
</s>	0.22642890424905743
ha	0.2310131395040178
ahbap	0.23277045317737888
huh	0.2374311164706815
adamım	0.23944284459342302
koca_oğlan	0.24291121558205442
tatlım	0.2476474238289298
Hey	0.25028281192963714
beyler	0.25332699295905187
ufaklık	0.25354576157072917
bebeğim	0.2555155372209432
be_abi	0.25958890323908684
kanka	0.26221491670721125
Evet	0.26264529822454485
pislik_herif	0.2645310982931274
be_oğlum	0.266445315377674
bok_kafa	0.2696601565653321
moruk	0.271031705861423
Adamım	0.27126468956768723
